Attacker,Fast Move,Charged Move,Level,"Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Arceus (Ghost), Tier 5","Arceus (Ghost), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Hoopa, Tier 5","Hoopa, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Lugia (Apex), Tier 5","Lugia (Apex), Tier 5","Lugia, Tier 5","Lugia, Tier 5","Lunala, Tier 5","Lunala, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Spectrier, Tier 5","Spectrier, Tier 5","Victini, Tier 5","Victini, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Uxie, Tier 5","Uxie, Tier 5","Blacephalon, Ultra Beast Tier","Blacephalon, Ultra Beast Tier"
Absol,Snarl,Dark Pulse or Payback,40,1.5543114580323687,2.3732777,1.581242222229769,3.4250147,1.6050593865796456,2.927928,1.4783297011290393,2.9261613,1.403192279748505,3.0242226000000008,1.326928243539925,1.5362577,1.564067853497714,2.7000952,1.5339029568234297,0.7667255,1.322715871781996,1.4485899000000002,1.734407391681105,2.6469393,1.4384485675344334,3.1928666,1.560823596306073,3.7743027,1.804685830534992,1.510189,1.7325518893143246,2.6378634000000005,1.8009627204852408,2.4350388,1.8812600655078284,1.8062029,1.9117306081859098,2.885787,1.7790556527181478,2.648369,1.8044135329731879,2.4120612,1.4571640705739763,1.8910986000000005,1.7224894379651492,2.6067681,1.5234155671785734,1.9358184,1.6099636337030654,3.020392400000001,1.588284801718622,1.5635884,1.3758856467242286,0.7412534,1.575723482565855,3.7680585,1.621131334350501,2.6781569,1.5950270311334036,2.6840558,1.5098075532508182,2.3402536,1.5657934467456347,3.052551,1.6056193957336873,2.6598120000000005,1.3589017939956671,2.5587432,1.5304057830250857,3.0600655,1.402996905914226,2.9328952
Shadow Mewtwo,Psycho Cut or Confusion,Shadow Ball,40,1.1541309469437357,1.8578691,1.2408439399140805,2.6690772,1.1368624442526598,2.2112005,1.112081213935763,2.3507075,1.1228136499481995,2.3842940000000006,1.4247051217393816,1.3265393,1.3311630873066849,2.3246465,1.3073009368013568,0.67876345,1.1545243386810586,1.2452030000000003,1.306617782060171,2.1618192,1.105743012321327,2.4759977,1.2214506614126115,2.987611,1.469593318324048,1.2820807,1.2874077394335606,2.0907989000000002,1.3920258547307096,1.996185,1.346135500547184,1.496447,1.3416303124672877,2.3275788,1.458446613867409,2.0958052,1.4430852703407944,2.02518,1.144989306038109,1.4405473000000002,1.2659346416792803,2.1016831,1.151259402157596,1.5750004,1.306557402382132,2.5056329000000006,1.2689441545326272,1.2384828,1.4110654417268782,0.6193983,1.2551539011419517,3.1076016,1.2549053544793936,2.135801,1.226292645435383,2.0899732,1.2276223469179977,1.825106,1.2098467523586336,2.4006324,1.2279216797244146,2.1442268000000007,1.1126609655629596,2.0908942,1.2875878571443662,2.577742,1.329923012108308,2.2000387
Mismagius,Hex or Sucker Punch,Shadow Ball,40,1.5938214540118427,2.4602716,1.6101220144283583,3.4535737,1.6474210400406732,3.1097867,1.504209385148585,3.1329556,1.5829934134535104,3.245444000000001,1.753045795389932,1.6875552,1.6593755025012547,2.8360353,1.6300995339799964,0.8304496,1.6568499048387975,1.6401225000000004,1.6874596979131251,2.705611,1.495199590887195,3.2779953,1.6232077478582396,3.8974972,1.6716059776387084,1.4613963,1.6714230944689428,2.6641161000000007,1.6763732225276242,2.3862748,1.6636750638614386,1.7463783,1.669538234062598,2.7622688,1.6954770650787894,2.4933038,1.6479411562705826,2.311295,1.9477361710564522,1.9935566000000005,1.668861973789012,2.690678,1.5280568944848623,2.0348077,1.6418395434123851,3.117181800000001,1.6001339168006095,1.6051505,2.0807119166096832,0.8369309,1.6494675930482017,3.9183428,1.6303847354548766,2.7485256,1.6858707756040896,2.836093,1.772397785233278,2.568313,1.6745832725191503,3.1724396,1.7505886793303138,2.8296060000000005,1.4884174244687776,2.727845,1.628259332669522,3.3112335,1.829152675011947,3.1510077
Tyranitar,Smack Down or Bite,Crunch,40,1.4677894660460833,2.264894,1.4993290222967437,3.165381,1.43790082144918,2.8472517,1.316058937998786,2.851062,1.3100668760030276,2.8710568000000003,1.2589076827040981,1.4794575,1.681524277961954,2.9022605,1.639443855909035,0.82917655,1.2524684854162293,1.4398695000000001,1.524642916705639,2.5700736,1.3311052666424668,2.9836445,1.4247451210179292,3.54237,1.6324129016255817,1.4553074,1.5833639665052814,2.5663347000000005,1.6132102110952085,2.3381395,1.580418963284353,1.7026718,1.6219044410132943,2.736032,1.6911110363706554,2.4561672,1.6152182557152281,2.3055232,1.357299710045009,1.8433571000000004,1.5380359151763272,2.4835312,1.33565415788325,1.8563914,1.5140376176827202,2.9942834000000005,1.3925463236849107,1.4562659,1.1889535691659852,0.7025185,1.4948786165752832,3.7141657,1.474101310644574,2.6157,1.536687900033849,2.6717594,1.4177655306125656,2.304099,1.4663417071046818,2.9486196,1.5151243049778553,2.5764716000000005,1.3204663471388862,2.5348704,1.4703651253429095,3.0573504,1.2184629362612833,2.6925454
Krookodile,Mud-Slap or Snarl,Outrage or Earthquake or Crunch,40,1.6080173176762733,2.480502,1.6113527799086595,3.4859943,1.5697241809131308,3.08569,1.4354434198219816,3.0983477,1.5013101501595636,3.276195000000001,1.3801346153879381,1.6317407,1.746469088640077,2.9982626,1.6913893047774002,0.85684776,1.3578215009898331,1.5126425000000003,1.5624672448887182,2.7558887,1.5035650802130491,3.4022088,1.6100414798187748,3.991243,1.8093835858200413,1.5955871,1.718271703902548,2.7643280000000003,1.811202816481371,2.5879138,1.7568566023638565,1.8814043,1.6445812179420076,2.7679281,1.7712734408815995,2.6989052,1.7061107488401495,2.3993318,1.4551179345615939,1.9525363000000004,1.6572747808914976,2.7638366,1.4650741995268002,1.9943383,1.676536958035055,3.219607400000001,1.5146117698009731,1.595963,1.2529984259187352,0.7402655,1.610182002898746,4.0503407,1.5868842529259404,2.800387,1.649089658548031,2.8763087,1.5280504139745505,2.4605231,1.5885959467415351,3.1498282,1.6654739026686183,2.7901502000000002,1.4389301213817567,2.7179651,1.5965961515650622,3.2761657,1.4681297252618608,2.8592584
Shadow Tyranitar,Smack Down or Bite,Crunch,40,1.231964559408512,1.8786932,1.274821999582875,2.715559,1.1796385328606558,2.3591945,1.0827820209331358,2.3658998,1.1111859657874847,2.4241717000000005,1.0469587658522603,1.2362444,1.3630693653876373,2.3546026,1.3589528981520875,0.69170487,1.0440463413306844,1.1907697000000002,1.2994205036232906,2.1295323,1.1179897767458638,2.5324514,1.1995320607015287,2.9785373,1.3786277474624131,1.2092627,1.3294888519794064,2.1300013000000004,1.3567812383688642,1.933547,1.390710353209379,1.4435394,1.3825777242750965,2.2498977,1.3858682046302686,2.0341675,1.3629047744829743,1.9128058,1.1406611260293447,1.5077225000000005,1.3079202043711855,2.0635793,1.1320496642294766,1.5526516,1.3083996853033864,2.5477376000000005,1.1809299321283093,1.2267385,1.0077924857723959,0.58856374,1.2674076574303506,3.133088,1.2138001137542367,2.15755,1.3120934752171338,2.2835274,1.1923227606944222,1.905623,1.2130155129464513,2.4014482,1.29061594217894,2.1382800000000004,1.086734310840542,2.0912833,1.264640493107702,2.6101754,1.0317491320935914,2.2662942
Golurk,Astonish or Mud-Slap,Shadow Punch or Earth Power,40,1.9301947155186687,3.0958807,2.0155706836919687,4.3286004,1.9913170407875989,3.83342,1.818884944597151,3.8292234,1.937492648891867,4.0635295000000005,2.160980577228655,2.100068,2.1894188453798873,3.776644,2.1860468922438696,1.1087596,1.9460033659965188,2.0308874000000006,1.6497979390075703,2.677559,1.972128961853427,4.275148,2.0109819452456477,4.9212265,2.174356421239411,1.9343784,2.139937070369372,3.389578600000001,2.217532179720348,3.2098641,2.1371495389835067,2.25879,1.851258636030566,3.1049857,2.2157360992501256,3.3192508,1.8946446270846284,2.7019897,1.944632868580889,2.4931660000000004,1.8541983081507403,2.662516,1.8940874966053876,2.5780418,2.110392641212431,4.097467000000001,1.9309848463900106,1.9996283,1.8307438166812664,1.0026473,2.0170733719469878,4.9846888,2.053779049738731,3.5627875,2.1560357390817684,3.6916952,2.0997369143253612,3.2197473,1.996321015249737,3.8819642,2.1885670782880853,3.473703000000001,1.8734716939248972,3.4380012,2.057521988117598,4.222544,1.9262688477840837,3.136321
Hoopa,Astonish,Shadow Ball,40,1.2707255017673496,2.0012345,1.3043649303623075,2.8452988,1.3403175284095754,2.5640717,1.234723832444013,2.5510798,1.248482557290622,2.6220899000000006,1.539199125347255,1.3945167,1.419983797910205,2.41979,1.3988241286462757,0.7104866,1.4256039055315075,1.3399498000000003,1.3740602159573254,2.255421,1.224140029815922,2.7096953,1.3267999795038952,3.230629,1.4274047450965428,1.2524209,1.401051429456478,2.2558900000000004,1.402729655125449,2.0105588,1.39263937684197,1.4771097,1.4059453836491151,2.329299,1.4093329950515319,2.0998728,1.4174390189215686,1.998632,1.7955709495166818,1.7908108000000005,1.3532467279455933,2.228199,1.2270316082699257,1.6526883,1.386768613680262,2.6341724000000006,1.296076668098592,1.3063408,1.935478338344644,0.6975052,1.3452850985100477,3.2802918,1.3423387186825415,2.2997625,1.4521723953565302,2.4136622,1.8308624473000996,2.258728,1.3493931632832115,2.6055956,1.326044654324922,2.3101750000000005,1.1863419182354762,2.2391605,1.3515184203587016,2.724888,1.62301371193617,2.6697004
Mewtwo,Psycho Cut,Shadow Ball,40,1.3533594947805914,2.1905205,1.4502924039182956,3.1181736,1.3233530876314719,2.5928435,1.2927874501457295,2.8159907,1.3042819859793169,2.8731754000000005,1.3843562696433611,1.5247416,1.622646005696667,2.835933,1.569133409404706,0.817049,1.3396651585143384,1.4865466000000003,1.5735150273893355,2.6118848,1.3415493777695588,2.980419,1.3861351701589935,3.4044492,1.7163915229336792,1.4836302,1.4918208334432408,2.4232042000000003,1.6289894428913434,2.282513,1.79072099836778,1.7797368,1.8068920757877105,2.82753,1.561390542927668,2.4005897,1.6775113310858132,2.329421,1.3200312776192737,1.7405145000000004,1.4760513314801846,2.4092515,1.327040437789721,1.8139305,1.5083119810727899,2.9218345000000006,1.3879276837592827,1.4622247,1.2946028867283133,0.7197167,1.5455642525384965,3.8205152,1.5000443090332933,2.5894012,1.4552144796867428,2.4688299,1.4074275111535313,2.1541967,1.4462833787868103,2.8499568,1.4306486773713067,2.5813580000000003,1.344977335711221,2.5080206,1.498192326772991,3.0419123,1.310496478661896,2.6326644
Shadow Houndoom,Snarl or Fire Fang,Foul Play,40,1.2913981093387747,1.9266642,1.4707054321582573,2.880681,1.3324600592736497,2.393156,1.2185567084699325,2.410399,1.1481037818020827,2.4379158000000003,1.1169952575175406,1.2657588,1.3566619423284936,2.3413012,1.3222279258427385,0.6655606,1.1181485890715954,1.2064000000000001,1.327354025408316,2.1452653,1.2811385298878364,2.6400254,1.405295350524717,3.1904006,1.523991881630161,1.2686917,1.4247570873526905,2.1946816000000005,1.5141308393438542,2.0415986,1.4847847811089818,1.4979885,1.4833543782057992,2.3056335,1.4701353955849839,2.1089914,1.5002400076158842,1.9911145,1.2821047259242224,1.5977727000000004,1.4124241423785762,2.1707618,1.190575939402612,1.6080964,1.335535277536637,2.5048210000000006,1.362301320395897,1.2798966,1.1897624619932818,0.61862254,1.3711460851641735,3.2011642,1.3435286478688662,2.2052007,1.4087652368661963,2.3125296,1.2668264839919998,1.9846796,1.3115942444910549,2.530776,1.2937873723138955,2.2210417000000002,1.1631150518527684,2.1541839,1.3040677401333034,2.5986564,1.191009144803489,2.3798645
Crawdaunt,Snarl,Night Slash or Crabhammer,40,1.804637909230851,2.67556,1.8107932200942247,3.9100738,1.790740570307217,3.3503788,1.614375591587143,3.3587463,1.6821752719463432,3.4322690000000007,1.743458634457386,1.7832236,1.8567973258923738,3.2066495,1.8390719390165462,0.9211509,1.5246684737315221,1.6773119000000005,1.8391448757025493,2.9744883,1.6699779234328949,3.5902402,1.7712386754888074,4.2796636,2.101768559680989,1.7735945,1.9603063012272837,3.023769000000001,2.0770182258797396,2.827194,2.0070291362983066,2.1040206,2.013652255835863,3.3023593,2.1510214258139233,2.989538,2.0681634292455016,2.7736878,1.7414574221520795,2.2069820000000004,1.892588358809176,2.9804904,1.6183347614778374,2.1959846,1.8307388243070755,3.472722000000001,2.1222853952600036,1.8504261,1.6236315902491343,0.87112206,1.8474650628222191,4.4269466,1.889605350250435,3.112877,1.8573652746578555,3.160446,1.7556111501184855,2.7514985,1.8781036757458824,3.582923,1.896558562585448,3.150806700000001,1.602854774385881,2.9849176,1.811269960993294,3.5763319,1.5903711757480123,3.347908
Giratina (Origin),Dragon Tail or Shadow Claw,Shadow Ball,40,1.2223578144489873,1.9854275,1.3112010172901265,2.8566887,1.289957973141714,2.536788,1.1718994976701522,2.5642047,1.2209456252073678,2.6250750000000003,1.1677952285605635,1.3566306,1.484702633678683,2.58465,1.5036067487436888,0.76460874,1.192956287364445,1.3144546000000001,1.366296790630071,2.2821653,1.2305582152453878,2.7677982,1.2918091614283143,3.1976275,1.4992498139738992,1.3222543,1.3879984714637201,2.2835293000000005,1.469987560188376,2.132318,1.4477734204359296,1.5564334,1.458750392546844,2.465461,1.4760524268550903,2.2165995,1.4817043728910877,2.1186876,1.3019267876030354,1.6896889000000004,1.355182419441606,2.2751582,1.2132649833943392,1.6750727,1.414353081695182,2.7437232000000003,1.2515556119843951,1.3168733,1.1188795558339075,0.63851345,1.4001211928830377,3.5674715,1.3299412174744372,2.3467429,1.394672818469255,2.4332476,1.3483603545150407,2.1346924,1.3207523479741086,2.6040564,1.2871359454347546,2.3060634000000007,1.207216679081849,2.3036017,1.3636446958033306,2.8059378,1.1505615218155267,2.51069
Shadow Dusknoir,Hex,Shadow Ball,40,1.5959961156543323,2.426474,1.6219797454755587,3.4419227,1.595070075749137,3.0298727,1.4645501280974613,3.050266,1.599790246061395,3.241790000000001,1.7684870687919985,1.700954,1.5849962546016527,2.7292843,1.5783508178126056,0.8048486,1.6843850449579123,1.6183566000000005,1.7110694831484696,2.7071493,1.5103595489713963,3.267196,1.5935092224207552,3.8445323,1.6179324391360757,1.4152212,1.6902638892952775,2.6373625000000005,1.6112674811935175,2.2951143,1.5854390110318783,1.6773016,1.6178085418193235,2.7107773,1.712590736537944,2.400562,1.611753192317313,2.2682106,1.878988424126285,1.9974258000000005,1.6954947019359183,2.6695745,1.539296969722173,2.0093393,1.638471187956589,3.072787800000001,1.6089175697985583,1.5985043,2.005875467975342,0.8532213,1.6454764777344717,3.8897223,1.605346508519451,2.6738913,1.6938647813468832,2.8130677,2.0018070363338674,2.6285257,1.6836878219393518,3.149512,1.728978784780998,2.7710931000000003,1.4585631656573335,2.657792,1.5957600995535723,3.1910818,1.8067821553768961,3.1697137
Honchkrow,Snarl,Dark Pulse,40,1.7069597927895463,2.4126937,1.5420385616899155,3.261064,1.4908115190231213,2.8464258,1.3740227991318321,2.8487558,1.5468644017899609,3.0209140000000008,1.2707149937187896,1.479944,1.5704525753236986,2.7156677,1.5247950908577539,0.77026427,1.2561746488809162,1.4059377000000002,1.5455995069969126,2.565939,1.3651374249179833,3.0828419,1.4716895071513225,3.6256561,1.7112946462642142,1.4800321,1.6085749782570788,2.5776565000000002,1.7188438929859187,2.3844771,1.7498332863511514,1.7544272,1.774594433685753,2.7903073,1.6648945379675015,2.5327816,1.7087760848128215,2.3593624,1.3691655158913667,1.8146099000000004,1.621157801557804,2.5340152,1.4021451945839771,1.8759347,1.5587580500667846,2.9854548000000003,1.7889440454830294,1.5558454,1.3334052555819962,0.7272538,1.588856787618057,3.9093359,1.5924136757871208,2.6851416,1.5900125443306743,2.6895652,1.4718236162788958,2.323262,1.5363922662398468,3.0171714,1.4283790343014782,2.5517010000000004,1.4358453289669968,2.544334,1.558349790277711,3.1328504,1.3803840093541915,2.8743768
Shadow Gardevoir,Charm or Confusion or Charge Beam,Shadow Ball,40,1.5246720638587736,2.3737168,1.5791972115241333,3.4295566,1.5690748206525755,2.9552789,1.464880744512932,2.9986758,1.4846224909319512,3.1383710000000007,2.0045050905363384,1.7588595,1.637737992985197,2.8303232,1.593362422844417,0.8129994,1.812961052249752,1.6593419000000005,1.6938509964729644,2.7373993,1.3511324799495914,2.9411309,1.46225038967393,3.5565658,1.8732535011066167,1.6496984,1.662978677119392,2.6435604000000006,1.773736983401452,2.5358589,1.9145069559456926,1.9481635,1.8545600858369098,2.9314752,1.6415012546647791,2.2145252,1.7755567513725201,2.4871404,1.8685693072283163,1.9806802000000003,1.6498891829483935,2.6488519,1.4870874028149461,1.9987987,1.6076281130376442,3.064981700000001,1.7270436965632632,1.597309,1.5390147776973988,0.8044093,1.5800380999602583,3.819484,1.5991149122110946,2.74328,1.3816967204917339,2.3415504,1.3629195428480563,2.0595014,1.3046894602324441,2.5420349,1.4062384603675853,2.2226067000000005,1.4113030229797345,2.6378183,1.6223872494321434,3.2730553,1.8085655730381558,3.0771766
Trevenant,Shadow Claw,Shadow Ball,40,1.5367556240277402,2.4181855,1.5457322538202694,3.314026,1.5326153853875555,2.9487753,1.4071476026584822,2.952079,1.488544334669443,3.079733800000001,1.6942012789792218,1.6031955,1.6717676907140055,2.8823383,1.6823007981466604,0.8558955,1.5673395868964561,1.5308337000000005,1.6361544917866637,2.6477838,1.4896459302179577,3.2666037,1.574604168973856,3.8026311,1.6768770749065098,1.4851391,1.66423096661875,2.5979760000000005,1.6443486329122545,2.3652287,1.638181904429738,1.7541237,1.6189861823510936,2.717788,1.6392075431967337,2.44954,1.6532395739335937,2.3437316,1.6000256328959357,1.9136881000000003,1.7669496911966776,2.6510336,1.6016976144182122,1.9969909,1.6500660593773304,3.1543200000000007,1.516514393183777,1.535679,1.5358344654055995,0.78065974,1.5742670741047993,3.803636,1.528998064657452,2.6223664,1.6714593398287547,2.8470755,1.628494829616171,2.4568148,1.5662231604461272,3.0095506,1.5692103752878153,2.6698666000000006,1.4327385224108284,2.6656377,1.596302929713379,3.2439206,1.8043405629467535,3.0336192
Shadow Skuntank,Bite,Crunch,40,1.6695660055632284,,1.785771811381131,,1.647930121276569,,1.5251800057848501,,1.5137698811661906,,1.4521422893323777,,1.7944430188368363,,1.8038670407573856,,1.4452212004271288,,1.7123336015602693,,1.5980761196380995,,1.6977208827209573,,1.9076071558040144,,1.7321407458863571,,1.9170472530852964,,1.9000367593196834,,1.9217428425625458,,1.9447938723225044,,1.9151762283108573,,1.5699658809696395,,1.7799803208373737,,1.606763337903049,,1.7605044817145665,,1.7492635257526468,,1.5328076522976577,,1.7355786960165063,,1.724957140216589,,1.7566096938971758,,1.6482506694419636,,1.648703694441119,,1.656269788385847,,1.5529879842813619,,1.7343758127235445,,1.5557572308734136,
Mega Gyarados,Waterfall or Dragon Tail or Bite,Crunch,40,1.1892498585761317,1.9190007,1.2981707675356864,2.8619854,1.1984659856143065,2.3854542,1.0935373627708767,2.3827798,1.1445164642319379,2.5691510000000006,1.1072045684296041,1.2845657,1.4621108180224602,2.5324538,1.4032001755023122,0.71809244,1.0687574951846084,1.2243081000000002,1.2752953589316847,2.1329176,1.1542221948262754,2.6030982,1.2106474785658679,3.035621,1.4824724061283674,1.2666966,1.313902493595542,2.1459260000000002,1.4746560119102832,2.0488293,1.4723875727770928,1.5148834,1.4938527164241597,2.4104218,1.5099022736046608,2.1580935,1.480744118956773,2.0221078,1.1817820364147136,1.5836313000000004,1.281557527120419,2.1124291,1.1659628918080844,1.6027808,1.3268482696837285,2.6210406000000006,1.2484978417916226,1.2984334,1.117293196700577,0.61145705,1.3694109833248809,3.4324632,1.3267500167495272,2.3055098,1.3273268555416227,2.335247,1.2005691455033018,1.9527156,1.283237855065999,2.5664015,1.259597870108633,2.2540772000000002,1.1421223233346218,2.2239249,1.2951122749438029,2.6713302,1.0476293566564996,2.328825
Darkrai,Snarl or Feint Attack,Shadow Ball or Dark Pulse,40,1.270906718321888,1.904499,1.2901650928484734,2.717708,1.2476000071906443,2.3842182,1.1428039411388453,2.398253,1.150733222433965,2.4304345000000005,1.0995467783894566,1.2368182,1.347314526500791,2.3089583,1.2984822888351242,0.66068053,1.0752990202136334,1.1729215000000002,1.351131205036728,2.1430235,1.169977512493693,2.5630097,1.25148927342961,3.0248356,1.4470380113332824,1.254724,1.3501140669259046,2.1578884000000005,1.441862299680287,2.0420666,1.430879270237372,1.448829,1.4201809640950487,2.3384202,1.3836260397047297,2.1537132,1.422494002416762,1.9865015,1.1701232596357096,1.5389970000000004,1.3192473323743912,2.1422913,1.1690144599909507,1.562733,1.304033921553333,2.4740458000000003,1.2451622872218409,1.263971,1.1223198558616145,0.59630513,1.2961084688866376,3.132541,1.257601315633795,2.1421647,1.3201950020770987,2.2289534,1.2311827338489976,1.9311507,1.2916539913509932,2.4791634,1.2416938789306027,2.1652520000000006,1.1501281147305653,2.0807853,1.294525428808662,2.5986958,1.1721300899726972,2.3703477
Zarude,Bite,Dark Pulse,40,1.4239362566202778,2.2618873,1.4968200378948295,3.3085482,1.4321520446397664,2.8509119,1.3207900888920523,2.849642,1.3441600105934832,2.9742737000000004,1.2327399744674103,1.4720474,1.6722212271786243,2.932049,1.657088016557024,0.8497636,1.2583294035466543,1.4396290000000003,1.5078285643870843,2.5414138,1.3344917252825779,3.000011,1.4185856695862595,3.5267446,1.690729341563001,1.44727,1.5604961966100153,2.5479302000000006,1.6573803482677605,2.301989,1.666108169473184,1.751534,1.6398042499738301,2.7209427,1.6945831529813644,2.4484348,1.671355083595204,2.2834356,1.363574283317107,1.8402076000000005,1.5426065633517776,2.5507648,1.360831953148444,1.8520535,1.5139250308063341,2.9651500000000004,1.404853544442969,1.4623529,1.1940166658716764,0.71172696,1.58328463702229,3.9969769,1.4627445371594796,2.59563,1.5110232885090278,2.6491132,1.4043877480456792,2.290962,1.455064297674083,2.9291315,1.424177228520016,2.5360103000000005,1.3365631197900316,2.5238025,1.560948040725693,3.2632275,1.3872323716605017,2.8023434
Haunter,Shadow Claw or Lick,Shadow Ball or Shadow Punch,40,1.9781228093945131,2.6716719,1.7694091669720513,3.4115357,1.9524411085453894,3.0599484,1.7582193625859828,3.0254648,2.215871777279994,3.411852800000001,2.082175788546341,1.817196,1.5191975236127915,2.6266806,1.5253929489786087,0.77699226,2.043082170974932,1.7634194000000005,2.0623320797930598,2.8575015,1.7752276717326338,3.4698608,1.746336982411367,3.8592706,1.6582863895672746,1.4069599,1.986930501034218,2.5965111000000003,1.633595372671865,2.215467,1.635237107278157,1.6146234,1.6264573301580654,2.5378437,1.5885737035130612,2.3364484,1.6436648194572134,2.2414799,2.3962290230673964,1.9766104000000004,1.9929844967627892,2.8127072,1.7162395810366866,2.252171,1.7739242907394717,3.1584578000000008,2.0693162083922236,1.6219659,2.0204055416063897,0.87676626,1.749442550427588,3.9067602,1.9645205810114053,2.6959743,1.7606659866411773,2.7903385,2.160720012649382,2.5490787,2.1482689584457373,3.1212246,1.9622539342242677,2.8788320000000005,1.6494188483023364,2.8862257,1.7707386423943965,3.3160882,1.8123382225661622,3.2005036
Shadow Mismagius,Hex or Sucker Punch,Shadow Ball,40,1.3605565067797476,2.095692,1.3752229206820845,2.9148872,1.3972102245842088,2.6585388,1.2945556107259724,2.6673183,1.3695729567004826,2.7944884000000005,1.5577706375908211,1.4511671,1.3849271745050504,2.3734026,1.3596556315457702,0.6901234,1.4582597503149137,1.3919302000000002,1.4696009678934339,2.3184927,1.3221043739912013,2.8424578,1.3716071921493307,3.2705429,1.406545614553919,1.2129395,1.458753110125851,2.2566040000000003,1.4027723637755505,1.9700017,1.3918869558216773,1.4432143,1.4124152753061865,2.306334,1.4889502491781799,2.0727227,1.3994648917723571,1.9410881,1.6835132855589188,1.7151572000000004,1.4957739914153467,2.28538,1.4270019636584688,1.7675595,1.4413785574456925,2.6878595000000005,1.364729815990488,1.3631345,1.7606289230415295,0.71573603,1.406444161447011,3.339198,1.4378261109213095,2.348819,1.4550591780842996,2.4153028,1.8305260166832262,2.1953661,1.4331036470470546,2.7166378,1.4793858765705972,2.4135923000000004,1.258276722192786,2.335437,1.3974390046735408,2.7737184,1.5478955589124834,2.729564
Yveltal,Snarl,Dark Pulse,40,1.355709704055163,2.1437435,1.3904601741643645,3.0853393,1.3512432619078019,2.6451063,1.2428816144426895,2.6515732,1.2702642473697126,2.7787828000000006,1.1676436190899735,1.3768914,1.5286060252856342,2.6598997,1.4948185943461072,0.764117,1.1674444034529219,1.3171730000000001,1.4175592511816584,2.38613,1.2672523463486909,2.8885088,1.3625987408118772,3.37127,1.585344839922155,1.3483766,1.459778462487736,2.3814542000000003,1.5973704386868164,2.2034464,1.5964418187849554,1.608247,1.6206793677378832,2.570028,1.5486745592587827,2.3393562,1.5754691359293784,2.1346712,1.2594555783208792,1.7074978000000005,1.4146396869811146,2.3433855,1.2709825666366978,1.7053344,1.456436710512124,2.8377228000000003,1.3659345219479841,1.4093468,1.2398088613146758,0.6669011,1.448219189096493,3.5741034,1.404447094539084,2.4577482,1.455528809168468,2.5152192,1.3201155853911908,2.1315877,1.3966925215774189,2.7642052,1.3310717378278292,2.3664925000000006,1.2517247836393928,2.367308,1.4109986414909372,2.896797,1.1722405570362386,2.6146295
Blacephalon,Astonish,Shadow Ball,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3605475
Mega Gengar,Shadow Claw or Lick,Shadow Ball,40,1.0,1.475587,1.0,2.1001155,1.0,1.8310688,1.0,1.8337916,0.9999999999999999,1.9724442000000004,1.1828982962205445,1.020889,1.0,1.7199776,1.0,0.5095883,1.0060451069742231,0.9734426000000003,1.0,1.6250832,1.0,1.9793952,1.0,2.3236032,1.0,0.88686186,0.9999999999999999,1.5641250000000004,1.0,1.4334636,1.0,1.06171,1.0,1.6686624,1.0,1.4900064,1.0,1.4138716,0.9999999999999999,1.1780987000000003,1.0,1.6102972,1.0,1.2490993,0.9999999999999999,1.9073428000000003,1.0,0.9552858,1.1922198609759582,0.48574948,1.0,2.3754904,1.0,1.6594182,1.0,1.6762258,1.0,1.5197448,1.0,1.9149933,0.9999999999999999,1.6925060000000005,1.0,1.6848898,1.0,2.0023232,1.1205273553745134,1.8643297
