Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Arceus (Water),Arceus (Water),Articuno (Galarian),Articuno (Galarian),Keldeo,Keldeo,Manaphy,Manaphy,Moltres (Galarian),Moltres (Galarian),Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Volcanion,Volcanion,Zapdos (Galarian),Zapdos (Galarian),Kyogre,Kyogre,Lugia,Lugia,Suicune,Suicune,Tapu Fini,Tapu Fini,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Celesteela,Celesteela,Mega Aerodactyl,Mega Aerodactyl,Mega Sharpedo,Mega Sharpedo,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Pidgeot,Mega Pidgeot,Mega Slowbro,Mega Slowbro,Cloyster,Cloyster,Lapras,Lapras,Aerodactyl,Aerodactyl,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Braviary (Hisuian),Braviary (Hisuian),Brionne,Brionne,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Feraligatr,Feraligatr,Floatzel,Floatzel,Golbat,Golbat,Lumineon,Lumineon,Mareanie,Mareanie,Noctowl,Noctowl,Octillery,Octillery,Pelipper,Pelipper,Politoed,Politoed,Poliwrath,Poliwrath,Sharpedo,Sharpedo,Skarmory,Skarmory,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Swellow,Swellow,Tentacruel,Tentacruel,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Vaporeon,Vaporeon,Walrein,Walrein,Xatu,Xatu
Shadow Luxray,Hidden Power Ground,Wild Charge,45,1.4686491023665673,1.4640217828176219,1.3015733065032313,1.2967808303076303,1.4271242438501297,1.475780620637169,1.350615556844285,1.4163924463520103,1.242216422269169,1.305037079740191,1.3992491179808135,1.44827954253616,1.238984704932793,1.320603244322488,1.3586904424691795,1.417631653489182,1.284279218377822,1.177940319230784,1.5178063907731734,1.606628311468778,1.365277571544048,1.3523013201917438,1.3811308620594696,1.4550411380881176,1.2336821472156938,1.2893688703942263,1.247859963376447,1.2904934469257459,1.512560373517664,1.4706602880049888,1.443121466188218,1.4630619207884445,1.5180521407939203,1.4793640456247321,1.3403944066611324,1.4146934804197078,1.7881816123313288,1.3990976161054192,1.5144342579300092,1.4085147983309545,1.2796089583711245,1.3181212909328053,1.4051126585033638,1.3464585453341071,1.4063561361318377,1.4659791412429324,1.2665100591523313,1.2942549088851591,1.252486712147093,1.2664805532205627,1.2511975592266367,1.2808112117391413,1.3591184734036323,1.384386666220729,1.274781408200738,1.2997309981314935,1.2550724715133021,1.316361469542191,1.2921155647745952,1.3021673853700593,1.4529275044643872,1.4911726051562848,1.2669025391834277,1.322749873419566,1.2858142422885905,1.2959192794197267,1.2882702505113959,1.357206849910738,1.4262072775228125,1.5388394541341268,1.3993178882948443,1.535983695316163,1.4260808739761623,1.4768357618217793,1.2511380456886112,1.2637732546444491,1.2747925278929426,1.3019412682848717,1.405885935568835,1.483732571182451,1.2677285470074307,1.3390180368901508,1.2072780454799026,1.2424816556728584,1.4214733483204385,1.5310306420285462,1.2912302554231279,1.3439117717959936,1.4657030133846018,1.491001654267908,1.2626703647030735,1.292292387140564,1.3607105504249886,1.3802178134175371,1.287550691620214,1.298261132356021,1.3541726614040974,1.4178550999859865,1.2715558043271957,1.2961043195658497,1.2814030570503316,1.2911511495926369,1.2680714940857836,1.290858018661967,1.4231373148461255,1.515045662213034,1.234807204693369,1.238209343733079,1.4015219385193256,1.4376134624866554,1.4520672075898968,1.5583998304621878,1.4316277935358033,1.5053645832059688,1.2747590995427855,1.2942840011623773,1.3480960036270555,1.2891271830812971,1.4431143864277973,1.5339515520599942
Shadow Luxray,Hidden Power Fire,Wild Charge,45,1.303527836708775,1.2907341261756136,1.3836946770758396,1.3732928203044015,1.281692134429754,1.3087823757891242,1.4703182316659353,1.5394799975455695,1.31800551872917,1.3978493847296787,1.2535672155109532,1.2828917062538723,1.3393454238145697,1.4335340629767923,1.4623516429967953,1.5229691727735768,1.6212073993287763,1.487108245727849,1.3520576656378156,1.4129999283279338,1.452510016189285,1.4497507969397871,1.2562308887784166,1.3099590731323787,1.3207252353560142,1.3945832091442283,1.3413027068345738,1.4047164110757884,1.3298754430589919,1.2905315482632749,1.2735702113372704,1.2895800101693742,1.3397129834432273,1.2979193474437762,1.138708643946525,1.181148707833226,1.7881816123313288,1.3990976161054192,1.6549826365617908,1.5330127378141072,1.385883800203363,1.430004229610061,1.5073997510600246,1.4401979512093828,1.2535373929635205,1.2825438373869757,1.3651506058214553,1.4094048449642622,1.252486712147093,1.2664805532205627,1.2511975592266367,1.2808112117391413,1.3591184734036323,1.384386666220729,1.3779056808410217,1.399362913706043,1.3478274578544729,1.3944162242132256,1.4221275923225674,1.443233968558842,1.2938249859866633,1.3023084430268628,1.3679848124027065,1.4800907400283059,1.3783982182202241,1.421437796270065,1.2882702505113959,1.357206849910738,1.2457029985022987,1.3142282125793299,1.2325543207768235,1.316756166429374,1.2780752911255464,1.3076638440007216,1.3473804101190419,1.3733589969984554,1.3682042367900142,1.4014434868851624,1.3188765202442727,1.3843024554861278,1.358468880772352,1.4257431012609658,1.4442300041959555,1.5416186613408167,1.2620970703474679,1.3155955371890984,1.4084515175905326,1.4256113645330781,1.4416715492905245,1.4894584830396285,1.3699256838839595,1.398091371732246,1.4620870104350365,1.507214500700062,1.3786037173059915,1.402131421932195,1.1156689678146807,1.1644167180738776,1.3740325326542582,1.4168823796954653,1.3899772164297306,1.4072105781276707,1.3634572710329598,1.3973296211243222,1.2671179989025738,1.3322351503839562,1.4837856077868934,1.5179659607263167,1.2639747031686053,1.2837164871285618,1.2725572246640608,1.3494046347057174,1.2908325096155573,1.3482849194275695,1.377654861105314,1.3987381824044973,1.3480960036270555,1.2891271830812971,1.2790211638677462,1.330217789561568
Shadow Luxray,Hidden Power Ghost,Wild Charge,45,1.303527836708775,1.2907341261756136,1.3015733065032313,1.2967808303076303,1.138433289912213,1.1610518909604692,1.350615556844285,1.4163924463520103,1.242216422269169,1.305037079740191,1.3463157579382667,1.3894006120016218,1.238984704932793,1.320603244322488,1.3586904424691795,1.417631653489182,1.4337651451159614,1.3249183157261606,1.3520576656378156,1.4129999283279338,1.365277571544048,1.3523013201917438,1.1306047804278276,1.169851402370411,1.2336821472156938,1.2893688703942263,1.247859963376447,1.2904934469257459,1.3312418704664575,1.2905315482632749,1.2735702113372704,1.2895800101693742,1.4496844898466,1.4048408819334284,1.2632214280114797,1.317717596325834,1.6160005557589077,1.3047719458302978,1.6549826365617908,1.5330127378141072,1.2796089583711245,1.3181212909328053,1.5073997510600246,1.4401979512093828,1.4063561361318377,1.4659791412429324,1.1677844036857947,1.1704549927300325,1.252486712147093,1.2664805532205627,1.2511975592266367,1.2808112117391413,1.2561545582770022,1.2769275836145568,1.274781408200738,1.2997309981314935,1.2550724715133021,1.316361469542191,1.2921155647745952,1.3021673853700593,1.156049158169652,1.166793413271757,1.2669025391834277,1.322749873419566,1.3783982182202241,1.421437796270065,1.2882702505113959,1.357206849910738,1.135821320179704,1.1943990810671457,1.3993178882948443,1.535983695316163,1.4260808739761623,1.4768357618217793,1.2511380456886112,1.2637732546444491,1.2747925278929426,1.3019412682848717,1.3092936843491911,1.3875742445969892,1.2677285470074307,1.3390180368901508,1.3409288482950672,1.4282219404660523,1.4214733483204385,1.5310306420285462,1.2912302554231279,1.3439117717959936,1.366028664011218,1.3830977054774107,1.2626703647030735,1.292292387140564,1.3607105504249886,1.3802178134175371,1.3786037173059915,1.402131421932195,1.2460231514473892,1.304079554924096,1.1473216414636354,1.1570478774136015,1.1528154932468022,1.15233371095942,1.163122798509647,1.1649668352216267,1.4231373148461255,1.515045662213034,1.3599977007203699,1.3798692816951084,1.2639747031686053,1.2837164871285618,1.2725572246640608,1.3586706729833515,1.4316277935358033,1.5053645832059688,1.2747590995427855,1.2942840011623773,1.3480960036270555,1.2891271830812971,1.1438951446365058,1.205364401533755
Shadow Luxray,Hidden Power Grass,Wild Charge,45,1.38099375089332,1.3697009945163752,1.1739298287102857,1.1562736309284423,1.3616082192088734,1.396086394953509,1.2260877578824354,1.2737814468129083,1.1399382088226142,1.18595017727223,1.3463157579382667,1.3894006120016218,1.1261201429048058,1.1875346014100878,1.235778048438921,1.279112278568297,1.4633184496688862,1.3309458782081396,1.451614581881815,1.5280948830739762,1.2328399219556403,1.2104434654548097,1.3461196655907197,1.415845957694228,1.1160607956548743,1.1540856401960788,1.128032733599512,1.1487420002034072,1.4441791148903642,1.4043628655566833,1.3745671619125683,1.3923707269215508,1.4496844898466,1.4048408819334284,1.408350570743451,1.4977500497925966,1.599292559736469,1.3043711771511974,1.3444639678153898,1.2428498914662232,1.1553246649583182,1.1789524160615952,1.2551996682692794,1.2017652184767993,1.3496330839959685,1.3949511375761523,1.1677844036857947,1.1704549927300325,1.1421196285856694,1.1447543259474706,1.137409683100206,1.1468229421130869,1.256877323358827,1.2769275836145568,1.1517601701051923,1.1552401822601812,1.1302885767294877,1.1677095830917321,1.1646119295727684,1.1781979957601763,1.3784660723678894,1.4078436369339633,1.1403244213796104,1.2051074889944373,1.152695879496388,1.169863930633394,1.1467672570545784,1.1849777133479862,1.3383018138994642,1.4251507214696475,1.3759630952726118,1.4568048790491945,1.3761025589453795,1.406841540843761,1.1375911183133653,1.1437895864945713,1.1525864638563468,1.1773668089902851,1.4778863993538582,1.567892095190185,1.1335088421090442,1.192831450510803,1.3409288482950672,1.4282219404660523,1.348552687285388,1.4411143138997453,1.162324067606518,1.1735892877258645,1.366028664011218,1.3830977054774107,1.1368966226636374,1.1529710679206355,1.237086408222958,1.2526827564089142,1.1558256828292583,1.1665516170372114,1.4069251871729491,1.4780376924154872,1.1473216414636354,1.1570478774136015,1.1528154932468022,1.15233371095942,1.163122798509647,1.1649668352216267,1.3594533441259289,1.4285144947000274,1.3599977007203699,1.3798692816951084,1.3506307494955216,1.3808534154358811,1.3849196409469748,1.4791098604900086,1.404812695383646,1.4745254887884103,1.155297949886973,1.1646140252085477,1.2050485590955031,1.1512190495980958,1.37415670873824,1.4609488262530508
Shadow Luxray,Hidden Power Bug,Wild Charge,45,1.38099375089332,1.3697009945163752,1.307824660635086,1.2930298850704927,1.281692134429754,1.3087823757891242,1.4703182316659353,1.5394799975455695,1.2400999552097096,1.303685388201244,1.2535672155109532,1.2828917062538723,1.2383643674482505,1.315248831604987,1.4623516429967953,1.5229691727735768,1.547788458123275,1.4275406491654266,1.5178063907731734,1.606628311468778,1.3489307715117327,1.3423003859341425,1.2562308887784166,1.3099590731323787,1.2270275966710524,1.2883405960573042,1.3413027068345738,1.4047164110757884,1.4441791148903642,1.4043628655566833,1.3745671619125683,1.3923707269215508,1.3397129834432273,1.2979193474437762,1.408350570743451,1.4977500497925966,1.7881816123313288,1.3990976161054192,1.3444639678153898,1.2428498914662232,1.2850492361720331,1.3152124024950347,1.2551996682692794,1.2017652184767993,1.3496330839959685,1.3949511375761523,1.1677844036857947,1.1704549927300325,1.252486712147093,1.2664805532205627,1.2511975592266367,1.2808112117391413,1.3591184734036323,1.384386666220729,1.2696479255700883,1.302456980713653,1.3478274578544729,1.3944162242132256,1.2979214777478196,1.3033418981083569,1.2938249859866633,1.3023084430268628,1.2723746620202003,1.326824843407791,1.152695879496388,1.169863930633394,1.2882702505113959,1.357206849910738,1.4262072775228125,1.5388394541341268,1.3759630952726118,1.4568048790491945,1.3761025589453795,1.406841540843761,1.243031903594472,1.2704760183529764,1.2741920767795945,1.3024751017302192,1.4778863993538582,1.567892095190185,1.2672306099757211,1.3467170312849508,1.4442300041959555,1.5416186613408167,1.348552687285388,1.4411143138997453,1.2920710912096824,1.3337733016448758,1.4416715492905245,1.4894584830396285,1.2664738662249848,1.293703327181619,1.4620870104350365,1.507214500700062,1.1558256828292583,1.1665516170372114,1.4069251871729491,1.4780376924154872,1.1473216414636354,1.1570478774136015,1.1528154932468022,1.15233371095942,1.163122798509647,1.1649668352216267,1.3594533441259289,1.4285144947000274,1.4837856077868934,1.5179659607263167,1.4015219385193256,1.4376134624866554,1.4520672075898968,1.5583998304621878,1.404812695383646,1.4745254887884103,1.272003843390892,1.2965540022646769,1.3480960036270555,1.2891271830812971,1.2790211638677462,1.330217789561568
Shadow Luxray,Hidden Power Dragon,Wild Charge,45,1.303527836708775,1.2907341261756136,1.307824660635086,1.2930298850704927,1.281692134429754,1.3087823757891242,1.3634890328021705,1.418137364135512,1.2400999552097096,1.303685388201244,1.2535672155109532,1.2828917062538723,1.2383643674482505,1.315248831604987,1.3735323323328914,1.4145019664972405,1.4337651451159614,1.3249183157261606,1.3520576656378156,1.4129999283279338,1.3489307715117327,1.3423003859341425,1.2562308887784166,1.3099590731323787,1.2270275966710524,1.2883405960573042,1.3996570353661408,1.4705788405539835,1.3298754430589919,1.2905315482632749,1.2735702113372704,1.2895800101693742,1.3397129834432273,1.2979193474437762,1.3403944066611324,1.4146934804197078,1.6160005557589077,1.3047719458302978,1.5227660714011042,1.4138410432658233,1.2850492361720331,1.3152124024950347,1.4106076050105076,1.3556126497388714,1.2535373929635205,1.2825438373869757,1.2665100591523313,1.2942549088851591,1.252486712147093,1.2664805532205627,1.2511975592266367,1.2808112117391413,1.2561545582770022,1.2885560794957565,1.2696479255700883,1.302456980713653,1.4375486075297694,1.4871706761365509,1.2979214777478196,1.3033418981083569,1.2938249859866633,1.3023084430268628,1.2723746620202003,1.326824843407791,1.28449665916292,1.303070518365182,1.2882702505113959,1.357206849910738,1.2457029985022987,1.3142282125793299,1.2325543207768235,1.316756166429374,1.2780752911255464,1.3076638440007216,1.243031903594472,1.2704760183529764,1.2741920767795945,1.3024751017302192,1.3188765202442727,1.3843024554861278,1.2672306099757211,1.3467170312849508,1.3409288482950672,1.4282219404660523,1.2620970703474679,1.3155955371890984,1.2920710912096824,1.3337733016448758,1.3594157421229105,1.3782600493232373,1.2664738662249848,1.293703327181619,1.3600746459583384,1.3834510231543853,1.2834907948975023,1.2943581070387913,1.3541726614040974,1.4178550999859865,1.2715558043271957,1.2961043195658497,1.2814030570503316,1.2911511495926369,1.2680714940857836,1.290858018661967,1.2671179989025738,1.3322351503839562,1.3599977007203699,1.3798692816951084,1.4015219385193256,1.4376134624866554,1.4520672075898968,1.5583998304621878,1.2908325096155573,1.3482849194275695,1.272003843390892,1.2965540022646769,1.3480960036270555,1.2891271830812971,1.2790211638677462,1.330217789561568
Shadow Luxray,Thunder Fang,Wild Charge,45,1.0190301328446745,0.9929348508729277,1.0209738208255212,0.9940745225667401,1.0088113314493248,1.010031264903259,1.087316131097956,1.1197226862725829,1.0158632066197089,1.0271344551227375,1.0013344276222105,1.006273941677934,0.995790281802788,1.0269365921467306,1.1081882641943366,1.1223106434623757,1.0923867805018248,1.0227924970073106,1.08255673178242,1.1039884102509079,1.0879349431750225,1.0644150306251448,1.0144208164661441,1.031408826450011,0.9904691495934809,1.005219264313286,1.0029539217508436,1.011873608707881,1.0586699844009226,1.0120319128127042,1.0053686437039655,0.9948206791634561,1.0587888672837693,1.0053098497399573,0.9913624245696417,1.0138115044394314,1.1716772354418452,1.0148682792948611,1.1273507315057438,1.0847906181111064,1.0171946627392359,1.0353783850571583,1.0973528606700458,1.0572879878123165,0.9967349223214356,1.0031542425140543,1.0129440932742961,1.0071068250042914,0.9893906303322695,0.9831572874688709,1.0075462732022775,0.9999480028347392,1.0068993923329796,0.9958115904374039,1.011264983610161,1.0095284729001932,0.9830618757888231,1.020460365345853,1.023892660167388,1.0172677410050428,1.0122939518719714,1.00150123073323,0.9965964083379729,1.0463732242196448,1.0075339575935678,1.026757030281248,1.004995415932701,1.0381675343149512,1.001625017231251,1.0355021734687373,0.9713935322762609,1.020217573046849,1.005419189348113,1.0351477994541516,1.00346710218267,0.9937806275014044,1.01613933998551,1.0218147772350457,1.0282676595825446,1.057334690612356,0.9944970096348048,1.0299436541070786,1.043147285632132,1.0931914102689742,0.9863910407232034,1.0278504471562453,1.0140795305316113,1.0132645867807766,1.0035267493043474,0.9975968608708465,1.0086353254577372,1.0062328531592235,1.0806214135909111,1.0814217967394901,1.0121470845028713,1.0214372132099772,0.985691174732487,1.0170244724921966,1.0117671270929005,1.006551118995503,1.0067623712499914,1.004769336366673,1.0187250891909698,1.0085904199139615,0.9881088752836668,1.0448633654438142,1.0847058873622648,1.073139659238243,1.0003431101923304,0.9867835908037211,0.9964098486167396,1.0334070274474165,0.9881910031270771,1.0206504854630332,1.025700737541664,1.0176977594264203,1.0294334803676173,1.003275367192149,0.9961444731930515,1.0421631132901936
Mega Manectric,Thunder Fang,Wild Charge,50,0.9359136197148502,0.9248867047221299,0.9341307340846138,0.9254150369881557,0.9240332721846903,0.9438082068674641,1.0100726225358232,1.0240955746896552,0.9289611962734519,0.9650064734655537,0.9276768684780661,0.9518158837364087,0.9368269911163745,0.9602320788920008,1.0149873282592197,1.0424870562367297,0.9415921900800908,0.931098642645973,1.0258808368647692,1.0357535595684089,0.9363066946552793,0.9474838908263576,0.9503433268850182,0.9615126310747952,0.9379608122185128,0.9415671034686733,0.9420613874667312,0.942787878963399,0.9452718879847095,0.9545813232791082,0.9325224660638344,0.9472597887720716,0.9396769792985195,0.9515002394540775,0.934013999154343,0.9480112244863513,0.9368790565070668,0.9365845503797673,0.9426355417384626,0.9712395032646873,0.941746986496606,0.9532343013423873,0.9447522583116663,0.9601952941842731,0.9296843978711832,0.9459489672212017,0.9389098806368006,0.9566448642061317,0.9305358119437738,0.949314974966709,0.9159857939702875,0.948690067826377,0.9510250004654338,0.9490428292968557,0.9334899042471341,0.9640472759570436,0.9358563199809035,0.9787568372083081,0.9447794743367358,0.9821159629213808,0.950096479723597,0.9567091097370662,0.9315814470490297,0.9794234059247957,0.930168278179724,0.9584890536914664,0.9399238548494189,0.9938059683089085,0.9512113790015879,0.9640486169511157,0.954240231892454,0.9979860067864353,0.9382348802010825,0.9731867661487562,0.9157808156966069,0.9472963279960649,0.9494177421784736,0.9752035747393029,0.9764180537152507,1.0237801448520145,0.946347852210813,0.9769641956219682,0.9978784722670643,1.0185448061947193,0.9162949056390813,0.975305091533119,0.9294888061112044,0.990555200851341,0.9280934625452273,0.9616162669224656,0.9236047746114886,0.9528830718729494,1.0095595066615677,1.0236857488912607,0.925765311763491,0.9662936622882672,0.9318020467467338,0.96562914696611,0.9229069204614276,0.9455772048479472,0.9260831578914918,0.9440461517321788,0.9487201885962562,0.9499085937628875,0.9439169328266452,0.973112284086449,1.008563823105915,1.0384986697531893,0.9122008652258805,0.9282022301733965,0.9270357079850513,0.9814602544008242,0.9503197956592032,0.9916155052647416,0.9501429440103423,0.9510594236793553,0.9444583691473587,0.9546639967507629,0.959358145515925,0.9883478160339405
Shadow Electivire,Thunder Shock,Wild Charge,45,0.9984821186201492,0.9772267409119152,0.9991603497448213,0.9779552201871498,0.9781454212417707,0.9643360841387235,1.0476498598160375,1.0530515674906078,0.9873798056450205,1.0037524897406642,0.9761308473479225,0.9647250552239288,0.9854623664981358,0.9952744359937422,1.0911112191724244,1.09272754697165,1.0572622397763096,0.9516758362307801,1.0607444931415324,1.057185775129817,1.0352409188581475,0.9794954377087128,0.9626141504185821,0.9838957294424083,0.9769955117809166,0.9830032327731861,0.9814966559585334,0.9753406009172412,1.0255558433275764,0.9864638792872846,0.992620459935235,0.975299776470248,1.039548933846869,0.9804113081447615,0.9460682281546337,0.9732289173966946,1.1524396803629027,0.979304647821951,1.088768590074014,1.0228942371334362,1.016335612281443,1.0012394002806035,1.0481854768171366,1.0007285528786674,0.965710696670661,0.963387667784121,0.9832254613099459,0.9680329570938319,0.9728573252508602,0.9573204849420097,1.0156270834813321,0.9966219719034989,0.9773233588270211,0.9821031246339342,1.0043292046240682,0.9899622338671613,0.9402298887431116,0.9935590179893954,1.0120572230890796,1.007493406412083,0.9923223335830254,0.9889437756722695,0.9894626236768598,1.0168883937440265,0.995775240577957,1.0074936965771701,1.001501801006216,1.0082772304054926,0.9876318804984072,1.0329851633573004,0.9797021502278107,1.0360888273064057,0.9968446956522254,0.999054747580115,0.9654849153656875,0.9629511825025792,0.9749386429421235,1.005954352735311,0.9989778313389763,1.0540585793558164,0.9845160637226168,1.0070798916513053,1.047215564487682,1.0567765692987234,0.9869527002124714,1.0297028996123858,1.016450921864751,1.0045912297235253,0.9835443927578748,0.9959467427074663,0.9898324921651983,0.9960096945816359,1.058234931354908,1.0589511937417806,0.9767549356175413,0.982923332027276,0.9505935974458802,0.9753295256257258,0.9925722292164407,0.9972434929922697,0.9929830147275968,0.9919163115703441,1.0027212825806704,0.9824300760168807,0.9827315872961908,1.0297526284460332,1.0736393977306675,1.06273683822084,0.9715623690287677,0.9603365695127193,0.9817115607200981,1.0338232793186173,0.9698414932092039,1.0039903040531954,1.0041580096924807,0.9953844735079663,1.009394693542141,0.981745860528379,0.9902784977400925,1.0335124036281984
Mega Ampharos,Volt Switch,Zap Cannon,45,1.1751020075156875,1.1447961781069211,1.1729126367230645,1.1444806028134789,1.1386198423989327,1.1303422450889355,1.1692996430464648,1.217591484049201,1.0940192886545312,1.1390110310008907,1.1006171011656545,1.1183559539899048,1.0643736810872164,1.1305897154002922,1.2211304784916863,1.2480977787855976,1.1028183812898569,1.0921521849640157,1.238815383081227,1.2400131002930919,1.0976311830815426,1.0938717665998845,1.1144992621542247,1.1466120143287708,1.1013743696138107,1.132475063476765,1.1424857320954216,1.1225277440705637,1.1359597145843339,1.1213328524769137,1.0979958140275534,1.1052026823126206,1.1881480583853863,1.1481931611644696,1.1126869821174787,1.1129147661666259,1.176155983878053,1.1521444334432203,1.127043212391621,1.128388790668073,1.1364239794734126,1.1374618768695843,1.1451093386413276,1.1709679271378992,1.107242391544259,1.149812915553576,1.129000620078381,1.1314611504442589,1.1408939853102391,1.1534408362257818,1.1049982100228462,1.1563162254628174,1.0998400720178423,1.154735388963404,1.1171616888322804,1.1443656695911915,1.1404983624546523,1.165195325268968,1.1292121107734938,1.1509702174712895,1.123720107003886,1.1773466551706495,1.128169262581292,1.1841556881898703,1.0702660260446493,1.141735323342841,1.1286310823174872,1.1852567998559072,1.10210950834925,1.2000050654207917,1.09799970839572,1.1984834172840138,1.1265939047434295,1.1786941631877985,1.1106705130235024,1.1226996517261838,1.088522703588957,1.1532374748134702,1.1463705909181199,1.2138945332561863,1.118904202185587,1.1573373749116278,1.1778718428094315,1.2093639949547244,1.0986189681895886,1.1808615643435654,1.09556687696268,1.1541108023358682,1.0607386759527764,1.0857315704246173,1.0903465032082518,1.1293001911586498,1.169199552300584,1.2130833211185306,1.060556496035651,1.1039106130717788,1.0949410067967231,1.1219481695625093,1.1176967541261915,1.1542520279260073,1.108480762993254,1.136945964212109,1.1047325847505813,1.1166877877384112,1.1041062902857035,1.1580324386880472,1.1911690062783107,1.2281111063012324,1.119302510350056,1.1629181422070103,1.1465055650065743,1.1956544661242443,1.0961074552343755,1.1405421477100672,1.0530806908980217,1.1104342225852588,1.118800804752954,1.149197419501091,1.1296508344381415,1.1819491568069505
Mega Ampharos,Charge Beam,Zap Cannon,45,1.2397294402074333,1.16151444113158,1.2415788487082466,1.161784770565811,1.2090764066820887,1.1721516844009043,1.1876395322925992,1.2285782319704324,1.1418196145675779,1.1668032815434055,1.1567053227123827,1.1658750164702123,1.0729351240255958,1.158711986897425,1.2469458889180767,1.2516644792715053,1.139942274488805,1.1043079907071642,1.2480010445860528,1.2516243331021648,1.1289715538870306,1.1146897790864403,1.1411129377277418,1.151781979095053,1.1266133224344745,1.1629051476260046,1.1727364070110475,1.1416852626570424,1.1661675874642006,1.128383975478573,1.1360927256892592,1.126008160920108,1.1882201569390316,1.1405482886268707,1.158610464788235,1.157958298318658,1.2136689693511968,1.1953693397391572,1.157730358589955,1.1482382878760562,1.185365024050562,1.166737035134871,1.1694448925256762,1.1735541975993522,1.1242893609515991,1.1660228088947726,1.1799872467317776,1.1835499325895735,1.1836576079330383,1.1786902140928044,1.1317291676738364,1.1570641607711933,1.150559995070521,1.174074433484738,1.118946952847694,1.1486639816317423,1.1760257482517857,1.18960753244139,1.1777080521435745,1.1952399490074688,1.1815790516029105,1.1814312967131817,1.1524585091239252,1.2313561567593019,1.1344348428763278,1.2109753736783035,1.1880121567529383,1.2211163959772586,1.1919150339925018,1.260265856468152,1.1302904200132837,1.1917761951486499,1.1578396990346445,1.204040535073764,1.1175613592426663,1.1295640435598644,1.1104334709288146,1.1447515837865487,1.1531940750523686,1.2379002941126176,1.1449105013004783,1.1897047514396695,1.178510985325298,1.2232644837062974,1.1466673041984776,1.2083902970676519,1.1530098304252125,1.233532294853108,1.1490733498235945,1.1690377484095555,1.1417934675698524,1.177605906847324,1.2119674733054737,1.2588666478891954,1.145876387818373,1.1938377026996363,1.1634929466979116,1.1962161716031718,1.1470234433492132,1.1845085259922647,1.1512179825560511,1.1621477990253433,1.14026786706177,1.1561880993356533,1.1458201140039292,1.2410332396550556,1.246818684059818,1.2693786338730726,1.1525783097008122,1.1849341040609636,1.1624695506875222,1.2498841241074958,1.1305084142471324,1.223310722746613,1.0976806583351568,1.1650325474184398,1.1621876434528813,1.1839380378007198,1.1368390254889418,1.2272293353771428
Mega Ampharos,Volt Switch,Thunder Punch,45,1.2386853443037065,1.20711479053069,1.2404335894796168,1.207509024005483,1.1903503327409317,1.2035365559113549,1.2417789268695079,1.2850869362018795,1.1730050257766618,1.2141493996428268,1.1853041849787722,1.202178979717433,1.1529659268097356,1.2210487350222055,1.298910881623303,1.319075905638096,1.159349333684349,1.147825999002701,1.278773723767263,1.3017448298987933,1.14533979219764,1.1562715087989464,1.2006737666460914,1.2209476902192078,1.1754017369598004,1.21065200024834,1.2001628025791513,1.2052758836339326,1.1856670904479547,1.1918283290070633,1.1721907852769529,1.1808302576461656,1.2086615636912588,1.217210827397473,1.1890432389423597,1.1991764944865384,1.2163532717054433,1.2149893083081595,1.170471179653268,1.1871356161606326,1.2247577876813769,1.2086282544853895,1.2028537187741888,1.236152971123942,1.1890697086543374,1.2221919858459689,1.1784146229965344,1.2073261982532157,1.1988785799710189,1.2149877023901372,1.2025657220074544,1.2455931042276571,1.1852408236645304,1.2229667588033295,1.1940381556743755,1.2400458196212556,1.2095184093587255,1.2515073700674348,1.2179573799075394,1.2571842342795732,1.2058883991770732,1.2259614540297554,1.215381309022418,1.2824736371319791,1.174866352728787,1.2353874111706855,1.2158739835685302,1.2706599090303785,1.1947912605614655,1.2868703033027804,1.2112606419261753,1.2873747231065686,1.1942483110964461,1.260040160582825,1.1876113183073926,1.2147628430547799,1.178774433401345,1.2406790184788759,1.2424861658452397,1.3252087643342554,1.2112594801026015,1.2667682503710405,1.2701372307859047,1.334361431041106,1.1950287702481501,1.2673076043742715,1.201153952752639,1.263467705336856,1.1673538741339167,1.2092789170243212,1.197386697580409,1.2440542902578164,1.271126741160432,1.324960486228394,1.1580014750594843,1.2066911565660163,1.199711604298956,1.2521466354749153,1.2019813111298683,1.24347190529669,1.2039439164353605,1.2362821719572779,1.196263270984202,1.2185052120459743,1.211352736302785,1.2616783178429827,1.2889746561193125,1.3323926630270866,1.1946476622090378,1.2249342411923967,1.2298663918113921,1.2829326619446948,1.2240101572633408,1.2646407914923115,1.176703235364507,1.2311466828240876,1.1792210520350237,1.2140551425791766,1.220839936149034,1.2835170336276391
