Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Arceus (Water),Arceus (Water),Articuno (Galarian),Articuno (Galarian),Keldeo,Keldeo,Manaphy,Manaphy,Moltres (Galarian),Moltres (Galarian),Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Volcanion,Volcanion,Zapdos (Galarian),Zapdos (Galarian),Kyogre,Kyogre,Lugia,Lugia,Suicune,Suicune,Tapu Fini,Tapu Fini,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Celesteela,Celesteela,Mega Aerodactyl,Mega Aerodactyl,Mega Sharpedo,Mega Sharpedo,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Pidgeot,Mega Pidgeot,Mega Slowbro,Mega Slowbro,Cloyster,Cloyster,Lapras,Lapras,Aerodactyl,Aerodactyl,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Braviary (Hisuian),Braviary (Hisuian),Brionne,Brionne,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Feraligatr,Feraligatr,Floatzel,Floatzel,Golbat,Golbat,Lumineon,Lumineon,Mareanie,Mareanie,Noctowl,Noctowl,Octillery,Octillery,Pelipper,Pelipper,Politoed,Politoed,Poliwrath,Poliwrath,Sharpedo,Sharpedo,Skarmory,Skarmory,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Swellow,Swellow,Tentacruel,Tentacruel,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Vaporeon,Vaporeon,Walrein,Walrein,Xatu,Xatu
Shadow Luxray,Snarl,Wild Charge,30,1.3815684837584983,1.3299358532288594,1.392442567351379,1.3300585525052793,1.2832009649214073,1.2393479073459652,1.6401701983092032,1.6247786034043803,1.30923710286268,1.3694234372385592,1.3690560009564865,1.4231091125266522,1.2920672210269235,1.3548339826713962,1.4906053197841442,1.5879612000495702,1.658587515976372,1.409129849044872,1.4633715930281073,1.5760390146709469,1.3888881528831187,1.3720829331301958,1.2231881283653478,1.2647228110929887,1.270746397180281,1.3447378286657248,1.3853407967778708,1.469386524038365,1.408121694139588,1.3647248143512536,1.355976444625491,1.3409735377752114,1.5503749959106226,1.4624636045408446,1.2741828740187602,1.3504403146088049,1.475461671636049,1.3709693902087141,1.5332223954164386,1.5290769684458863,1.4500654794155043,1.406767386078069,1.4887802153184908,1.4887207350723979,1.2669068322981365,1.3489618456078083,1.217506545156584,1.235153486420049,1.313868197381162,1.3637451031270371,1.2736622789593102,1.3324946367560984,1.3080844795592372,1.3408451781990702,1.2636960450168127,1.323672713132191,1.372224057005034,1.4361845858228,1.2661650008005305,1.3135945350441816,1.1874117698958886,1.232817187224281,1.2966213344666384,1.344708882277943,1.3597279494457237,1.4450811331869544,1.2822195861341767,1.335064364483107,1.2000492660803037,1.226797849680495,1.25914130844523,1.3475192055218312,1.2746375240985157,1.3508972062832958,1.3439146789990029,1.37260914369015,1.3277987453788982,1.3756521067071992,1.3412708669897684,1.413193322563274,1.3100023863281751,1.3480276079813498,1.3600125192055996,1.4012547658339498,1.2793751727951341,1.3530945140013428,1.2691593400105203,1.336027825190815,1.3534119218939193,1.4575580019763121,1.278187382625026,1.3384572581206093,1.4611836979591106,1.5456938934510644,1.4850240894848559,1.4645396044607664,1.2702490684447931,1.3162034572605272,1.1827520928132271,1.2209958664767793,1.1793015479022304,1.1988140793601545,1.177938179347826,1.2166100543478262,1.299922186557728,1.3411633109619687,1.3695242695001206,1.442356918618691,1.3674945444725837,1.4707591028850435,1.3820027004660482,1.4550285291171219,1.2829963503143171,1.3383799836249846,1.2666698359876398,1.3371428571428572,1.3316389132340054,1.3331200701139352,1.1914681262073408,1.2548078986907063
Shadow Luxray,Hidden Power Rock,Wild Charge,30,1.394045822779544,1.3345072507132307,1.6018109681960708,1.519269533499712,1.3821343105860047,1.3679128950339687,1.843705914888416,1.8551698565039327,1.4601194055098639,1.5434035534814963,1.268096857543291,1.3338320569109472,1.4219433622143398,1.5308786416235391,1.6755742820769914,1.7816072011986976,1.6676310062523747,1.433432933780096,1.5984690445577856,1.6481803938932078,1.558082999370715,1.5794389428013116,1.3212354343408734,1.3717232521532405,1.3941795000663022,1.4862099957272024,1.4874939871220008,1.559628415740052,1.3918869064728663,1.3566357120062287,1.351111919668105,1.3373271215063416,1.4123666862956783,1.3529603003238786,1.4431454759682332,1.5297374944530306,1.5111119794171395,1.3849127152063094,1.6347685048658214,1.598504444538063,1.727374207372356,1.6181910256445162,1.5647701088488504,1.5686725302120859,1.2786477373558118,1.3472724046140194,1.4600895337450286,1.5082438995143594,1.302451126201672,1.3562645165781697,1.2750395070229803,1.3369353144229328,1.311317506169533,1.34428863849406,1.4102065558020906,1.4744378617013976,1.4067313177410152,1.4809399425546181,1.410717961620274,1.4845421345958845,1.2902108699488266,1.355589377095465,1.4442307692307692,1.5177751806204844,1.434188400364162,1.520569806672736,1.2867975923729185,1.3311365932955492,1.2901192528943823,1.366539637459609,1.2606621517983647,1.3465703032587644,1.2924447587866896,1.3566694425114931,1.481103543033319,1.538157354579804,1.5064470006311748,1.5504231447966714,1.3490899299946149,1.4256650511577813,1.4302733263579124,1.5028544156249426,1.494124509190235,1.554529676207819,1.2867806785418066,1.348977052806193,1.41155947741887,1.4996403765847584,1.4310169656650569,1.4980306467550903,1.4148031578215206,1.51185921958684,1.6424458434452434,1.7515917862931754,1.5321923115797986,1.5506384555776425,1.4207547698428262,1.468495223152999,1.4210288651915661,1.497125638264615,1.4060571586168855,1.4696883510876686,1.4398097826086957,1.5054093070652175,1.2929919268553645,1.3388775410952243,1.5197697818562343,1.6099492876116879,1.2804761452958393,1.3580577592561507,1.2746896641839802,1.3568012544100354,1.2759745215858787,1.3316356975340338,1.4197955787972427,1.514903731875446,1.3554513584574934,1.3343032427695005,1.3065357372826787,1.3703155183515776
Shadow Luxray,Hidden Power Ice,Wild Charge,30,1.394045822779544,1.3345072507132307,1.7170826134254815,1.629085877007743,1.3821343105860047,1.3679128950339687,1.843705914888416,1.8551698565039327,1.5528692073893882,1.6694762080752252,1.268096857543291,1.3338320569109472,1.530625109030645,1.6612223062162006,1.6755742820769914,1.7816072011986976,2.339455594321047,1.8578638294932466,1.4519511592857812,1.4879452159771123,1.7019309111383434,1.7149703573676018,1.3212354343408734,1.3717232521532405,1.5215645315229331,1.6221438966932475,1.5830287581840876,1.6762187001665818,1.3918869064728663,1.3566357120062287,1.351111919668105,1.3373271215063416,1.4123666862956783,1.3529603003238786,1.4431454759682332,1.5297374944530306,1.5111119794171395,1.3849127152063094,1.775721447529174,1.7739309938071366,1.8764630769607749,1.7033006526160455,1.6804747040857757,1.6835211271248025,1.2786477373558118,1.3472724046140194,1.5402477166896495,1.6303160661110778,1.6657785316026303,1.736059338392117,1.6087966028374432,1.7040107353161889,1.311317506169533,1.34428863849406,1.5082233456092595,1.6044444952764372,1.525695299286436,1.5806186887641236,1.5327188307678232,1.6163780944321187,1.2902108699488266,1.355589377095465,1.5543030174245644,1.6733531661708456,1.558796122744069,1.6531462539495527,1.6232063617591492,1.7232459030798295,1.2901192528943823,1.366539637459609,1.2606621517983647,1.3465703032587644,1.2924447587866896,1.3566694425114931,1.6107690116537225,1.664412999220851,1.6350521041309751,1.6894361933713755,1.3490899299946149,1.4256650511577813,1.5469555959395707,1.6397654055840079,1.6043646503158255,1.6691799920332329,1.2867806785418066,1.348977052806193,1.5222376090947152,1.6155464665657573,1.5438616024829162,1.638724582817219,1.5226751060721988,1.6199659177853516,1.6424458434452434,1.7515917862931754,1.6170782655570906,1.639213638354503,1.4207547698428262,1.468495223152999,1.5125481954913333,1.6253430129563373,1.513143379184335,1.5859964836074052,1.5807150135869565,1.653116508152174,1.2929919268553645,1.3388775410952243,1.613338163084601,1.7086452547693793,1.2804761452958393,1.3580577592561507,1.2746896641839802,1.3568012544100354,1.2759745215858787,1.3316356975340338,1.5236700736867128,1.661830282861897,1.7405872042068362,1.6930411919368975,1.3065357372826787,1.3703155183515776
Shadow Luxray,Hidden Power,Wild Charge,30,1.583698815788842,1.5053994332555165,1.5937671977986818,1.5089092596147693,1.5365544906995294,1.533514063421232,1.6672618911982033,1.6715437790405008,1.4438358330529308,1.5395588210958315,1.397425125040684,1.4802541995735665,1.4213990812350992,1.5279525498633484,1.5379335984588172,1.6425672859186822,1.9396110401050122,1.6160385505544232,1.5933814701599924,1.6269999063375424,1.5554963070910477,1.5873265326400159,1.467761858506319,1.5325692600405878,1.4061908090648796,1.4977465494293933,1.4931085844563818,1.5654440868081712,1.5698267881918118,1.5330478533550311,1.4907811319710027,1.4803599748468466,1.5928165996008767,1.5064857526090227,1.4762245413230097,1.567248397117106,1.698536837549293,1.5342376406655767,1.628006909044951,1.612836499978936,1.7009564623146225,1.6104696276249622,1.5465536369584387,1.5539162569856964,1.428237799467613,1.5264596273291924,1.440329156424246,1.4841042628454943,1.4259124480251126,1.4859723180325173,1.3975774911495442,1.463481385350178,1.4466359305951448,1.4822757446482888,1.410069309421964,1.4797218473362765,1.4285185296384142,1.4794087328989902,1.4177778794324618,1.4811265372094264,1.409950149991177,1.4927761602258691,1.4367084572885678,1.5207394815129622,1.4404434209821668,1.519745086488513,1.4066517288344096,1.4679759237291858,1.4478576500079696,1.5271760392969442,1.4212216141737402,1.5036981190937333,1.4405151663795759,1.5100785982363878,1.4928410452325298,1.534144318495991,1.508945937938763,1.5379413393788723,1.4956273559504576,1.5907592891760904,1.4278502854415625,1.4969803770398515,1.5093894041996245,1.5848460706766063,1.4098700580591652,1.5117006990797426,1.4126115100962933,1.4960226723777013,1.516374163198842,1.610638682829745,1.4141684635181193,1.5034690825624262,1.4960373252617156,1.593908674899478,1.5212930831171458,1.5259930595330347,1.4744907965147227,1.5267139214972123,1.4128139219840912,1.48683524957449,1.3979039542179474,1.4507791222808288,1.4360139266304348,1.5000679347826087,1.4410198424277796,1.504498589631359,1.528833615068824,1.617065121146261,1.4164665698416985,1.5247232095287446,1.431264427893201,1.521843285857398,1.4265552795548218,1.5218356670043436,1.418407416211077,1.5110530068932733,1.488396143733567,1.4546362839614373,1.4447842884739215,1.5270229663017816
Shadow Luxray,Hidden Power Water,Wild Charge,30,1.5938752554110338,1.51733434884387,1.7170826134254815,1.629085877007743,1.5680705040018805,1.551639094731082,1.843705914888416,1.8551698565039327,1.5528692073893882,1.6694762080752252,1.3945075090833008,1.4799021594011332,1.530625109030645,1.6612223062162006,1.6755742820769914,1.7816072011986976,1.965801927527721,1.6163425334208434,1.5984690445577856,1.6481803938932078,1.7019309111383434,1.7149703573676018,1.5010910097434218,1.5674091396479537,1.5215645315229331,1.6221438966932475,1.5830287581840876,1.6762187001665818,1.5810890638686008,1.528140977618038,1.5036305966755124,1.479580859873997,1.596090146236137,1.513666699381686,1.4431454759682332,1.5297374944530306,1.5111119794171395,1.3849127152063094,1.775721447529174,1.7739309938071366,1.8764630769607749,1.7033006526160455,1.6804747040857757,1.6835211271248025,1.4374906832298135,1.536841171251109,1.5402477166896495,1.6303160661110778,1.5824225202361892,1.6501781544089262,1.516301612945944,1.6103239134465135,1.311317506169533,1.34428863849406,1.5082233456092595,1.6044444952764372,1.525695299286436,1.5806186887641236,1.5327188307678232,1.6163780944321187,1.4354707076054352,1.517767337215458,1.5543030174245644,1.6733531661708456,1.558796122744069,1.6531462539495527,1.5327709678836605,1.6186459294407098,1.4452639357802155,1.5102372016866388,1.4349871963187792,1.5218572487033837,1.4393059627428388,1.5234368761478878,1.6107690116537225,1.664412999220851,1.6350521041309751,1.6894361933713755,1.509197630586968,1.6001400107700592,1.5469555959395707,1.6397654055840079,1.6043646503158255,1.6691799920332329,1.402997748726253,1.490372842529326,1.5222376090947152,1.6155464665657573,1.5894977105398673,1.6873808297727242,1.5226751060721988,1.6199659177853516,1.6424458434452434,1.7515917862931754,1.6170782655570906,1.639213638354503,1.4207547698428262,1.468495223152999,1.5125481954913333,1.6253430129563373,1.513143379184335,1.5859964836074052,1.5807150135869565,1.653116508152174,1.4459926077229843,1.5140550530104075,1.613338163084601,1.7086452547693793,1.4238014261004108,1.524314501120299,1.4230236508558736,1.5252058016464132,1.4320367466452035,1.5315219050526638,1.5236700736867128,1.661830282861897,1.638264680105171,1.594469763365469,1.4673857050869286,1.546898476067826
Shadow Luxray,Hidden Power Steel,Wild Charge,30,1.5938752554110338,1.51733434884387,1.7170826134254815,1.629085877007743,1.5680705040018805,1.551639094731082,1.843705914888416,1.8551698565039327,1.5528692073893882,1.6694762080752252,1.3945075090833008,1.4799021594011332,1.530625109030645,1.6612223062162006,1.6755742820769914,1.7816072011986976,2.339455594321047,1.8578638294932466,1.5984690445577856,1.6481803938932078,1.7019309111383434,1.7149703573676018,1.5010910097434218,1.5674091396479537,1.5215645315229331,1.6221438966932475,1.4874939871220008,1.559628415740052,1.5810890638686008,1.528140977618038,1.5036305966755124,1.479580859873997,1.596090146236137,1.513666699381686,1.5450337408761916,1.6485382779146456,1.5111119794171395,1.3849127152063094,1.775721447529174,1.7739309938071366,1.8764630769607749,1.7033006526160455,1.6804747040857757,1.6835211271248025,1.4374906832298135,1.536841171251109,1.5402477166896495,1.6303160661110778,1.45095532532957,1.5220588700643636,1.4182182553345517,1.4946985547933718,1.311317506169533,1.34428863849406,1.5082233456092595,1.6044444952764372,1.4067313177410152,1.4809399425546181,1.5327188307678232,1.6163780944321187,1.4354707076054352,1.517767337215458,1.5543030174245644,1.6733531661708456,1.558796122744069,1.6531462539495527,1.4323623742366327,1.507939018496551,1.4452639357802155,1.5102372016866388,1.4349871963187792,1.5218572487033837,1.4393059627428388,1.5234368761478878,1.6107690116537225,1.664412999220851,1.6350521041309751,1.6894361933713755,1.509197630586968,1.6001400107700592,1.5469555959395707,1.6397654055840079,1.6043646503158255,1.6691799920332329,1.402997748726253,1.490372842529326,1.5222376090947152,1.6155464665657573,1.5894977105398673,1.6873808297727242,1.5226751060721988,1.6199659177853516,1.6424458434452434,1.7515917862931754,1.6170782655570906,1.639213638354503,1.547460286330653,1.604390216569075,1.5125481954913333,1.6253430129563373,1.513143379184335,1.5859964836074052,1.5807150135869565,1.653116508152174,1.4459926077229843,1.5140550530104075,1.613338163084601,1.7086452547693793,1.2804761452958393,1.3580577592561507,1.2746896641839802,1.3568012544100354,1.4320367466452035,1.5315219050526638,1.5236700736867128,1.661830282861897,1.523663453111306,1.4999649430324278,1.4673857050869286,1.546898476067826
Shadow Luxray,Hidden Power Psychic,Wild Charge,30,1.5938752554110338,1.51733434884387,1.6018109681960708,1.519269533499712,1.70405351768573,1.6732137971430003,1.4839051148569284,1.5156992196482098,1.4601194055098639,1.5434035534814963,1.583332226288766,1.6913404759848822,1.4219433622143398,1.5308786416235391,1.4198032964185527,1.484107116704032,1.965801927527721,1.6163425334208434,1.4519511592857812,1.4879452159771123,1.558082999370715,1.5794389428013116,1.5818425453703546,1.671902909833574,1.3941795000663022,1.4862099957272024,1.4874939871220008,1.559628415740052,1.5810890638686008,1.528140977618038,1.5036305966755124,1.479580859873997,1.844654774757091,1.721114682500736,1.5450337408761916,1.6485382779146456,1.7243074925459267,1.5490135375589111,1.8623457050174834,1.8689598517083037,1.727374207372356,1.6181910256445162,1.7752474248932588,1.7751388087916975,1.4374906832298135,1.536841171251109,1.5402477166896495,1.6303160661110778,1.45095532532957,1.5220588700643636,1.4182182553345517,1.4946985547933718,1.472327970462763,1.5167103475981865,1.4102065558020906,1.4744378617013976,1.4067313177410152,1.4809399425546181,1.410717961620274,1.4845421345958845,1.5312886006705488,1.637782336333157,1.4442307692307692,1.5177751806204844,1.62512718898945,1.7210839179564077,1.4323623742366327,1.507939018496551,1.4452639357802155,1.5102372016866388,1.4349871963187792,1.5218572487033837,1.4393059627428388,1.5234368761478878,1.481103543033319,1.538157354579804,1.5064470006311748,1.5504231447966714,1.3490899299946149,1.4256650511577813,1.4302733263579124,1.5028544156249426,1.340323223126387,1.4003585045239857,1.402997748726253,1.490372842529326,1.41155947741887,1.4996403765847584,1.5438616024829162,1.638724582817219,1.4148031578215206,1.51185921958684,1.3640287640932416,1.4339778090214657,1.7373403861055896,1.7685387958626733,1.547460286330653,1.604390216569075,1.5125481954913333,1.6253430129563373,1.513143379184335,1.5859964836074052,1.5807150135869565,1.653116508152174,1.4459926077229843,1.5140550530104075,1.3651613941881993,1.426370441922241,1.4238014261004108,1.524314501120299,1.4230236508558736,1.5252058016464132,1.4320367466452035,1.5315219050526638,1.4197955787972427,1.514903731875446,1.523663453111306,1.4999649430324278,1.5813371968233527,1.702264434427989
Shadow Luxray,Hidden Power Poison,Wild Charge,30,1.5938752554110338,1.51733434884387,1.6018109681960708,1.519269533499712,1.5659703356030565,1.54798210425313,1.6909811054189599,1.7351174877934086,1.4601194055098639,1.5434035534814963,1.3945075090833008,1.4799021594011332,1.4219433622143398,1.5308786416235391,1.5642463639128916,1.6605274720322656,1.965801927527721,1.6163425334208434,1.6045124017608543,1.6316383266776224,1.558082999370715,1.5794389428013116,1.497378860408957,1.5746368366796568,1.3941795000663022,1.4862099957272024,1.3425615865645626,1.39154160138215,1.5810890638686008,1.528140977618038,1.5036305966755124,1.479580859873997,1.596090146236137,1.513666699381686,1.6015382320086915,1.7160831509846828,1.9303885736270077,1.6704067279022794,1.6347685048658214,1.598504444538063,1.727374207372356,1.6181910256445162,1.5647701088488504,1.5686725302120859,1.4374906832298135,1.536841171251109,1.4600895337450286,1.5082438995143594,1.45095532532957,1.5220588700643636,1.4182182553345517,1.4946985547933718,1.5524745088286496,1.6044803244504813,1.4102065558020906,1.4744378617013976,1.267301167922659,1.3163799401527205,1.410717961620274,1.4845421345958845,1.4402130757014293,1.5049850008823011,1.4442307692307692,1.5177751806204844,1.434188400364162,1.520569806672736,1.4323623742366327,1.507939018496551,1.5811223972295076,1.6821903119702086,1.4349871963187792,1.5218572487033837,1.4393059627428388,1.5234368761478878,1.481103543033319,1.538157354579804,1.5064470006311748,1.5504231447966714,1.6005923532579427,1.712794830371567,1.4302733263579124,1.5028544156249426,1.6043646503158255,1.6691799920332329,1.402997748726253,1.490372842529326,1.41155947741887,1.4996403765847584,1.5438616024829162,1.638724582817219,1.4148031578215206,1.51185921958684,1.4969328449765822,1.5929594240017195,1.5321923115797986,1.5506384555776425,1.6257879696298994,1.6826198414254896,1.4210288651915661,1.497125638264615,1.4060571586168855,1.4696883510876686,1.4398097826086957,1.5054093070652175,1.4459926077229843,1.5140550530104075,1.613338163084601,1.7086452547693793,1.2804761452958393,1.3580577592561507,1.2746896641839802,1.3568012544100354,1.4320367466452035,1.5315219050526638,1.4197955787972427,1.514903731875446,1.523663453111306,1.4999649430324278,1.4712277312728055,1.5483687486585105
Shadow Luxray,Hidden Power Ghost,Wild Charge,30,1.6107863859718738,1.5244210549895756,1.6018109681960708,1.519269533499712,1.3821343105860047,1.3679128950339687,1.6909811054189599,1.7351174877934086,1.4601194055098639,1.5434035534814963,1.515199168388121,1.6079135973856036,1.4219433622143398,1.5308786416235391,1.5642463639128916,1.6605274720322656,1.965801927527721,1.6108414798438633,1.6045124017608543,1.6316383266776224,1.558082999370715,1.5794389428013116,1.3212354343408734,1.3717232521532405,1.3941795000663022,1.4862099957272024,1.4874939871220008,1.559628415740052,1.5706257398224202,1.528140977618038,1.5036305966755124,1.479580859873997,1.7306879150718095,1.6255745575293616,1.4431454759682332,1.5297374944530306,1.7226122920073097,1.5404082908531307,1.775721447529174,1.7739309938071366,1.727374207372356,1.6181910256445162,1.6804747040857757,1.6835211271248025,1.6174622892635313,1.7393682342502217,1.3138427563602935,1.350475648020465,1.4556512603712448,1.5184261655981621,1.4159052184583876,1.491758702580537,1.4627628029766802,1.511334723471008,1.4102065558020906,1.4744378617013976,1.4067313177410152,1.4809399425546181,1.410717961620274,1.4845421345958845,1.2902108699488266,1.355589377095465,1.4442307692307692,1.5177751806204844,1.558796122744069,1.6531462539495527,1.4318087957471113,1.5090549624357452,1.2901192528943823,1.366539637459609,1.632397863020109,1.7542083165433962,1.6173897172060552,1.7326405128848632,1.481103543033319,1.538157354579804,1.5064470006311748,1.5504231447966714,1.509197630586968,1.6001400107700592,1.4302733263579124,1.5028544156249426,1.494124509190235,1.554529676207819,1.5873948418183974,1.7210494095343418,1.41155947741887,1.4996403765847584,1.5438616024829162,1.638724582817219,1.4148031578215206,1.51185921958684,1.4969328449765822,1.5929594240017195,1.6170782655570906,1.639213638354503,1.4207547698428262,1.468495223152999,1.2728212164368335,1.3487008927020736,1.2656169200537801,1.325636915227359,1.3112771739130435,1.3606827445652174,1.6297539149888145,1.721865577278475,1.5197697818562343,1.6099492876116879,1.42580117795602,1.524314501120299,1.4230236508558736,1.5206759876301232,1.6296748588001833,1.7546661855927619,1.4197955787972427,1.514903731875446,1.5165994741454865,1.4906748466257669,1.3065357372826787,1.3703155183515776
Shadow Luxray,Hidden Power Flying,Wild Charge,30,1.6107863859718738,1.5244210549895756,1.5920458181352788,1.521088500671914,1.5659703356030565,1.54798210425313,1.4839051148569284,1.5156992196482098,1.4601194055098639,1.540866140429264,1.3945075090833008,1.4799021594011332,1.4220689655172414,1.5344071640402397,1.4198032964185527,1.484107116704032,1.9203806694531762,1.6108414798438633,1.4519511592857812,1.4879452159771123,1.5595121385751665,1.5659225648329083,1.497378860408957,1.5746368366796568,1.3941795000663022,1.4862099957272024,1.4796845926478164,1.5604636450955798,1.5706257398224202,1.5269866848939297,1.4866522181047337,1.4856476739265416,1.596090146236137,1.513666699381686,1.5450337408761916,1.6485382779146456,1.9303885736270077,1.6704067279022794,1.600800438134558,1.598504444538063,1.7193751003972326,1.6098978738929077,1.558043668845023,1.5678346345714707,1.4418314108251995,1.5318864241348713,1.4441238483522194,1.5175645022683215,1.4556512603712448,1.5184261655981621,1.4159052184583876,1.491758702580537,1.5524745088286496,1.6044803244504813,1.4119907587437381,1.4744378617013976,1.4112148597391938,1.4888161647701683,1.410717961620274,1.4845421345958845,1.4402130757014293,1.5049850008823011,1.4482044198895028,1.5174458138546536,1.434188400364162,1.5247148288973384,1.4318087957471113,1.5090549624357452,1.4396997667106197,1.50252850912147,1.4375999272074977,1.5221822152318312,1.4393059627428388,1.523071833540571,1.481103543033319,1.539682140732735,1.5064470006311748,1.5555627117334123,1.5030263866451263,1.6012816370490037,1.4245461387374487,1.502744277401472,1.494124509190235,1.554529676207819,1.402997748726253,1.490372842529326,1.41155947741887,1.4916213111762369,1.5497627033722565,1.6420369932220846,1.4217152396188357,1.5045993600890313,1.3640287640932416,1.4339778090214657,1.5237188773963144,1.543411610120953,1.547460286330653,1.604390216569075,1.41629615478134,1.5048282330056617,1.4145206329506672,1.4710845657944633,1.4505604619565218,1.4992951766304348,1.4500899717926272,1.5190278183056125,1.5197697818562343,1.6099492876116879,1.42580117795602,1.5249932490128963,1.4188945511564093,1.5206759876301232,1.4320367466452035,1.5315219050526638,1.4154124078916093,1.5151224150225815,1.5165994741454865,1.4906748466257669,1.4712277312728055,1.5483687486585105
Shadow Luxray,Hidden Power Fighting,Wild Charge,30,1.7343693247548293,1.6300496181435038,1.5920458181352788,1.521088500671914,1.7836691676011451,1.7485443328208152,1.6958305971648806,1.7079574338503223,1.4450162817337517,1.540866140429264,1.3929266494410533,1.4734043613127779,1.4220689655172414,1.5344071640402397,1.5765938510415376,1.6614467739936685,1.9203806694531762,1.6108414798438633,1.7530078421021262,1.7869200378055738,1.5595121385751665,1.5659225648329083,1.6802727071657415,1.7804244267186797,1.3977401647892005,1.4810695418283972,1.5830287581840876,1.6762187001665818,1.7223314902371734,1.6583361436211748,1.6293607697814128,1.6301339524067533,1.594280596721955,1.5092133673569534,1.4431454759682332,1.5297374944530306,1.7226122920073097,1.5404082908531307,1.459898049458651,1.4326283860639508,1.7193751003972326,1.6098978738929077,1.3977237168429955,1.4047191110030697,1.4418314108251995,1.5318864241348713,1.5402477166896495,1.6303160661110778,1.302451126201672,1.3562645165781697,1.2750395070229803,1.3369353144229328,1.4627628029766802,1.511334723471008,1.4119907587437381,1.4814488642862045,1.525695299286436,1.5806186887641236,1.4146748701996752,1.4869361024069288,1.6162652196929592,1.7391807834833246,1.4482044198895028,1.5174458138546536,1.3108016922829755,1.3804530605687355,1.2867975923729185,1.3311365932955492,1.692086998101807,1.831336125077884,1.4375999272074977,1.5221822152318312,1.4389295125540433,1.523071833540571,1.4931426512847579,1.539682140732735,1.508379168652506,1.5555627117334123,1.6703823371028539,1.8007539041464726,1.4245461387374487,1.502744277401472,1.6043646503158255,1.6691799920332329,1.4081421067182749,1.4871637900391013,1.4057410926110807,1.4916213111762369,1.5894977105398673,1.6873808297727242,1.4217152396188357,1.5045993600890313,1.505655206999382,1.5929594240017195,1.3455409184326674,1.3624035578316096,1.4207547698428262,1.468495223152999,1.5125481954913333,1.6253430129563373,1.513143379184335,1.5859964836074052,1.5807150135869565,1.653116508152174,1.4500899717926272,1.5190278183056125,1.613338163084601,1.7086452547693793,1.6062313435559092,1.7368793653342287,1.6170129361034888,1.7489873252319352,1.4260279485435952,1.5264012433910161,1.4154124078916093,1.5151224150225815,1.3554513584574934,1.3343032427695005,1.6573835587035846,1.7874543893539387
Shadow Luxray,Hidden Power Dark,Wild Charge,30,1.6107863859718738,1.5244210549895756,1.5920458181352788,1.521088500671914,1.3821343105860047,1.3679128950339687,1.843705914888416,1.8551698565039327,1.4450162817337517,1.540866140429264,1.515199168388121,1.6079135973856036,1.4220689655172414,1.5344071640402397,1.6755742820769914,1.7816072011986976,1.9203806694531762,1.6108414798438633,1.7530078421021262,1.7869200378055738,1.5595121385751665,1.5659225648329083,1.3212354343408734,1.3717232521532405,1.3977401647892005,1.4810695418283972,1.5830287581840876,1.6762187001665818,1.5706257398224202,1.5269866848939297,1.4866522181047337,1.4856476739265416,1.7306879150718095,1.6255745575293616,1.4431454759682332,1.5297374944530306,1.7226122920073097,1.5404082908531307,1.775721447529174,1.7739309938071366,1.7193751003972326,1.6098978738929077,1.6804747040857757,1.6835211271248025,1.4418314108251995,1.5318864241348713,1.3138427563602935,1.350475648020465,1.4556512603712448,1.5184261655981621,1.4159052184583876,1.491758702580537,1.4627628029766802,1.511334723471008,1.4119907587437381,1.4814488642862045,1.525695299286436,1.5806186887641236,1.4146748701996752,1.4869361024069288,1.2902108699488266,1.355589377095465,1.4482044198895028,1.5174458138546536,1.558796122744069,1.6531462539495527,1.4318087957471113,1.5090549624357452,1.2901192528943823,1.366539637459609,1.4375999272074977,1.5221822152318312,1.4389295125540433,1.523071833540571,1.4931426512847579,1.539682140732735,1.508379168652506,1.5555627117334123,1.5030263866451263,1.6012816370490037,1.4245461387374487,1.502744277401472,1.4904825584703807,1.5519831559779207,1.4081421067182749,1.4871637900391013,1.4057410926110807,1.4916213111762369,1.5497627033722565,1.6420369932220846,1.4217152396188357,1.5045993600890313,1.6424458434452434,1.7515917862931754,1.6170782655570906,1.639213638354503,1.4207547698428262,1.468495223152999,1.2728212164368335,1.3487008927020736,1.2656169200537801,1.325636915227359,1.3112771739130435,1.3606827445652174,1.4500899717926272,1.5190278183056125,1.5229574176929888,1.608041535860903,1.5116445404584833,1.6225650831648628,1.5292565007186725,1.6456030314909187,1.4260279485435952,1.5264012433910161,1.4154124078916093,1.5151224150225815,1.5165994741454865,1.4906748466257669,1.3065357372826787,1.3703155183515776
