Attacker,Fast Move,Charged Move,Level,"Zamazenta (Hero), Tier 5","Zamazenta (Hero), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Poison), Tier 5","Arceus (Poison), Tier 5","Eternatus, Tier 5","Eternatus, Tier 5","Eternatus (Eternamax), Tier 5","Eternatus (Eternamax), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kubfu, Tier 5","Kubfu, Tier 5","Mega Lopunny, Tier 5","Mega Lopunny, Tier 5","Marshadow, Tier 5","Marshadow, Tier 5","Meloetta (Pirouette), Tier 5","Meloetta (Pirouette), Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Zapdos (Galarian), Tier 5","Zapdos (Galarian), Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Naganadel, Ultra Beast Tier","Naganadel, Ultra Beast Tier","Poipole, Ultra Beast Tier","Poipole, Ultra Beast Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Garbodor, Tier 3","Garbodor, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Golbat, Tier 3","Golbat, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Nidorino, Tier 3","Nidorino, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Seviper, Tier 3","Seviper, Tier 3","Toxicroak, Tier 3","Toxicroak, Tier 3","Venomoth, Tier 3","Venomoth, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Shadow Gardevoir,Confusion,Psychic,45,1.3186741984545098,1.3502436510922216,1.3356175511585826,1.3281380621506544,1.3349946569911253,1.3284309547180737,1.3081842537920734,1.3676401386768255,1.3407461668630751,1.3639298806455125,1.3308668115584834,1.3687842875683165,1.3039120103164084,1.3466272254679816,1.4186163809524768,1.3075146975881105,1.324903215662594,1.4063956128411694,1.376000313496196,1.3682439444032242,1.296023298013932,1.3427073830923149,1.3452643391646817,1.381485383009151,1.359605726419816,1.3742421765834156,1.4321929038678582,1.351008159176775,1.3778582831242399,1.4114524510104312,1.3882483835776307,1.3053555891466047,1.3743840713533428,1.3766746284562732,1.6296033437684356,1.2674485682544314,1.4223096306363459,1.3078475564877285,1.3741444976759005,1.3344203202734213,1.3367472331792098,1.352100258613934,1.330795726559388,1.3709424771066645,1.3347000050743107,1.3777028372088613,1.3428948380741739,1.3315020794234205,1.3159614116868867,1.389964684736223,1.3199354866302815,1.3644962900110584,1.3735898347964965,1.3954303260868426,1.362508806080998,1.404110934397271,1.3396265083114103,1.3734258906598775,1.3284832383106775,1.3998389426615174,1.3747012612352978,1.3917210188560343,1.3175818834501511,1.3958555478108439,1.3177678353296642,1.3771755626440234,1.3352186427265735,1.3648509061362168,1.3483720534559411,1.379711651582978,1.3318842119249503,1.3954599001522792,1.3042264338007339,1.3753748420025205,1.3639365782726995,1.3505600218050589,1.3535467005562154,1.3630911269884265,1.3624068751742118,1.4451617751155519,1.3208844396223303,1.3675405669194758,1.2999785357749385,1.3607613208924199,1.3850158876863208,1.3873501981236103,1.337977081769644,1.3855708294612834,1.2962097230838208,1.3363865327790758,1.3543104024471608,1.3543642043881678,1.383511717119323,1.3527871464323669
Shadow Latias,Dragon Breath or Zen Headbutt,Psychic,30,1.7013870766113979,1.6461173184766427,1.6275800544596601,1.6551081187903551,1.6281598024854123,1.6561035793016838,1.5473243145523365,1.5627855006943405,1.5097116333465237,1.5287141446598442,1.5972417556154197,1.6243646620234642,1.631393093489659,1.6676951647728646,1.6076650809811648,1.5692794195650124,1.5898417617852236,1.7000193479170187,1.6285481170449878,1.6638973270382704,1.6066305252919093,1.6582132801415788,1.634150021844907,1.7000708164446625,1.6375241927784738,1.6599305388805796,1.5752142322993383,1.5876027220582576,1.6103577352470433,1.644513178653666,1.4816402864221265,1.5218199405569357,1.6396943812110794,1.6289528151309747,1.7517494537013578,1.398290069584258,1.6144795532652723,1.573763604447905,1.4824600696372163,1.5159716034704862,1.6284158953237609,1.6553912370221375,1.6090658268684306,1.636741143357715,1.6252628465099057,1.6795467636770798,1.5881397056686657,1.5975073399287536,1.5744931578073103,1.6730335446587992,1.587204760629271,1.6488127036788534,1.5881937364951209,1.6160700814824207,1.6191509541540723,1.6553930073870675,1.6050287069999327,1.6732560423842433,1.5957826277783629,1.6689681290238723,1.6511364699894493,1.6731198215520797,1.6333085990116398,1.6999781160322849,1.6007542062871376,1.670429744053604,1.5964700527603357,1.6580305461699538,1.6148972498363916,1.6576086386186644,1.60987755752649,1.7069896465468686,1.5792018196805464,1.6757071743605418,1.5956644727177383,1.6116397459784693,1.6107682922138873,1.6390597368759152,1.6626232848717062,1.7146047754639047,1.6139486355128754,1.6701145010568377,1.622040930042617,1.6704620282073133,1.6334887266390727,1.670840884904208,1.5972001710848953,1.6651097799511905,1.6110180665147675,1.6395898436367642,1.5648464994399613,1.5901696167788506,1.5909130798538889,1.6017545704699365
Lugia,Extrasensory,Future Sight,45,1.9222951362001555,1.9566675498317352,1.9568761967330113,1.9860200906400636,1.9555588631230956,1.9867369956933187,1.8696960123538755,1.9145339406707775,1.8463397197061469,1.8878776674947277,1.8589163333063314,1.946341050747181,1.9635314469953584,2.0539281684715625,1.8718179860903068,1.9106932473774423,1.901573028914172,2.0231323964386707,1.9416219805196124,1.9851680809115937,1.8937073853195976,1.9835329031707916,1.9641627739175043,2.005930717473061,1.9024414093577233,1.956075822843769,1.869154047893969,1.9106520099306465,1.9181493279546162,2.015236802391341,1.8549369658489285,1.8510282647653022,1.8457876400269395,1.9173108828819179,1.5921176334727762,1.6123673418598594,1.8821580000867133,1.9244726844448354,1.770339456605831,1.83582850142768,1.9663943383575837,2.0558020877778067,1.9207859125250608,2.0160295157272707,1.954877249076726,2.0411409504128315,1.9029508559362605,1.9473381621231378,2.0059320108545458,2.122763335590352,1.9683255220110927,2.057615035732909,1.8959324535145778,1.919820613644944,1.991999145964364,2.052221279889892,1.9523099436236735,2.0880985459600896,2.0405680663348122,2.1226122068762057,1.9660199373781966,2.0525330832225928,2.034766067511009,2.1421520285050404,2.0389407887749216,2.1089490765552488,2.0046941766879183,2.0437150262519608,1.9805177821406716,2.0755990773172184,1.9689717244750713,2.0716569685709594,1.9861984492204103,2.123609201553228,1.9381601884635498,2.0147588760786226,1.9441121137405701,2.0314774686602144,2.003555214661965,2.1231847387513154,1.9860100976306094,2.070615757267349,2.006793826995476,2.0932297693016073,1.979271130084097,2.109380757183787,1.910634958703879,2.0819905922929474,1.9639193910897499,2.0883729604270176,1.8811274981885975,1.9548422252563704,1.9180282102376973,1.9804992209986514
Lugia,Extrasensory,Future Sight,50,1.7935243995087455,1.8481448117467785,1.8347685759844599,1.8732825090436238,1.8379997226529745,1.8767262221918526,1.8218109288498616,1.8793035117723795,1.8144474836501987,1.8671106562404305,1.8256682000380327,1.9087179401002754,1.8895811843400494,1.979586760609333,1.7615373134037338,1.8123745612612154,1.8846786575021885,1.98482098477765,1.9037602168151522,1.9384323046000023,1.8532793397570289,1.9484021314459552,1.9176216561334192,1.9680450849410134,1.8562627111534133,1.9201842990675837,1.7874121486862886,1.8212320869574417,1.8838046462063531,1.9812136804157015,1.7429328552119099,1.7559286733747668,1.7503894350512745,1.8347104935601997,1.516372129414366,1.5179516285115522,1.7714220746861136,1.816253961801884,1.7493654202561788,1.803011624558448,1.8628079929410877,1.9505175906817716,1.875403684215451,1.9854828028221922,1.9130746587247194,1.9996029770033348,1.8674787717559387,1.9096052355354265,1.915864158768964,1.9977781402912076,1.8833955286451969,1.9835480080076844,1.860646891350137,1.9010335085147751,1.928204841768785,1.9876632786925696,1.9410856186715184,2.065211030940356,1.9343601646780781,2.007821926400336,1.882240820959744,1.9983785012998645,1.928011872474413,2.03138764795353,1.9262054496268064,2.0053598239034534,1.9690077905076018,2.0066772709836314,1.9457563268097582,2.021283507927226,1.9051291619466721,2.0632393461148815,1.9875423320640724,2.102363381076336,1.8357973552286593,1.9067876487775888,1.9102332716043826,1.981558155463667,1.9600575848521946,2.093911234672472,1.9462020901944403,2.0430527665512574,1.907648121603548,2.0261098357402516,1.9599101139701525,2.0730215518658572,1.8753594297344585,2.047848993339209,1.8861283913970264,1.9758036540799186,1.8474753586282748,1.9202381627685237,1.818990634407707,1.9015853653203172
Mega Slowbro,Confusion,Psychic,35,1.656625538498922,1.6996089579286509,1.6780247768412335,1.7080382647349184,1.6806030985550173,1.7102304049183819,1.6525132086542726,1.720385129039667,1.6725909532109513,1.7033279158697052,1.672271457863311,1.7437287753883841,1.7318325580933749,1.8069758570490184,1.6326224721434721,1.6563216469878006,1.751008866328419,1.7903321278054483,1.71269655897259,1.7566589290777703,1.6914239750442512,1.7495345774510531,1.7771361601217028,1.7911238928398852,1.7086046733649443,1.7665092388206947,1.6681836860405412,1.7330346978614608,1.7575716628566265,1.7979380083443517,1.610903431011401,1.6077742165057836,1.6696123563264396,1.7210468220601538,1.414079241725847,1.435182348712651,1.6426984060830265,1.6579289629802807,1.7739822756402444,1.7188969262670604,1.7153176873354639,1.7965383538105646,1.699876304808194,1.7799561775850283,1.7171976198694396,1.8322717243232902,1.6508540816810366,1.7161827456801677,1.715767620946026,1.8244415890304428,1.7120000074193955,1.8075653376451524,1.6922321864816228,1.6855486137231752,1.7442728016132105,1.8205161567549784,1.7043970232922312,1.8377466921211105,1.7254102905191113,1.830259807785725,1.718708601473573,1.767187435915005,1.7611283351251183,1.8634716073802418,1.754158969009063,1.8449005171891735,1.7538292566017837,1.8294457612250254,1.7268502609809724,1.8174236197771712,1.7564137411015444,1.8537388817490628,1.7390001118838525,1.8147104548684174,1.6997621198191335,1.7809102862782262,1.7056692094739074,1.7843919316469847,1.7747564868641112,1.8771682318769487,1.7023985617295976,1.8052764204771994,1.7422290587476046,1.840809457543476,1.7401026833093174,1.8657420459023277,1.6940112805985634,1.800202095360739,1.6998363606848208,1.7792474475745435,1.7294165054462511,1.7618844874533082,1.6982139864429588,1.7363731081852614
Shadow Gallade,Confusion,Psychic,35,1.5605662600691796,1.4698901703727882,1.5181933548344027,1.4914895703665718,1.522264901402896,1.492835911167143,1.4501322487962016,1.4958080331312529,1.533686695119174,1.4962087856424804,1.491989297998574,1.5081857844007471,1.4484843898575168,1.501963107303176,1.5676095971890025,1.4461044197521347,1.477408136925373,1.5235562754379612,1.5867061346547495,1.5010480310923162,1.4719217600115564,1.4968823609706243,1.619580961225534,1.567624291356251,1.4895929103948669,1.490089567524251,1.521994543189443,1.476907422189999,1.4874056794352348,1.4929765778603605,1.612328795586375,1.4831995072307504,1.4552142670076853,1.4661538454739567,1.465095791374345,1.2998727914182102,1.5697029904406554,1.4514233302430815,1.4946622901923825,1.4285657929064643,1.4653198642204284,1.4815173396143722,1.4510085238410946,1.44449972405626,1.4266710513916159,1.4750419188255255,1.5754837297927304,1.5044103144449186,1.4419008416518992,1.482654581561425,1.393487146749152,1.4594240051480252,1.6815462626038264,1.485694301399391,1.4699771680717248,1.4722164563230513,1.478155205288361,1.4915227268171372,1.487701309151683,1.5049420756058842,1.5093725198916783,1.538029534503635,1.4501633421600546,1.5061718602178908,1.4440617475173723,1.493037756820157,1.423464297596864,1.467493789781297,1.4616548763597483,1.4846197729285804,1.4404849335058982,1.5041117235136892,1.4469577903273039,1.5247562827300367,1.449188729898076,1.438537100576848,1.418452114509795,1.447005709450585,1.4432166041203511,1.5021964693701382,1.4389066911087016,1.4743241506104168,1.433937440906754,1.4824551998366506,1.4566383464521306,1.4860630717036751,1.4402013693577438,1.5043418535535047,1.4313878034357008,1.4524619817605213,1.4962446668090477,1.453787653888767,1.5419845048004652,1.4619785371740137
Exeggutor,Confusion or Extrasensory,Psychic,35,1.6978680200073484,1.7180691181572394,1.7520567117779502,1.763254794760104,1.7537359980242868,1.7688506424792318,1.7809042801490167,1.8326410169391933,1.8491474493905862,1.8333582992685415,1.750890062041504,1.794083708633013,1.721913745844935,1.7830734485845021,1.8450167960305177,1.7019241891332353,1.7062594613850188,1.8200311058416092,1.811841505491544,1.8127740087993356,1.680688790372284,1.7472232147771938,1.9177851076152075,1.8797281292105765,1.7449867066287492,1.749189957791015,1.9341695940266397,1.8050329434797785,1.7938788355298623,1.8608021129883767,1.9263106946078574,1.8083471954815882,2.03068131357682,1.9467203553468413,2.0882385326521424,1.5932726265215122,1.8496756075410263,1.705954121990377,1.6035624753439657,1.673612875211805,1.7349038469911098,1.7383783368018366,1.7205908106130074,1.7658152304883536,1.8815699081103656,1.8421327551221263,1.8604316084596357,1.8121794636479462,1.7748779682959661,1.7989540246067164,1.7314928084812664,1.7749201266482193,1.7486049396556513,1.7681457816232014,1.7191070392534784,1.7806779806083732,1.7526148781146416,1.7733556118676823,1.707038862572995,1.781167644151979,1.7803093045357907,1.8310181903109393,1.7418590046151357,1.8092668758301422,1.7025332663703971,1.773966784298586,1.6834742637424451,1.76890390680678,1.7193969471801842,1.7574103881970555,1.6878106353376943,1.8093744303129295,1.757810870986003,1.8265835640460422,1.7326449965671755,1.7317572267272585,1.6948816866324226,1.7347606482439983,1.759768931780384,1.8347052621430489,1.6939743467355324,1.7687500901930326,1.7314792643695505,1.787435263938216,1.757661569605797,1.7992409875283764,1.7324941403668745,1.8047776311282615,1.8977514209129787,1.8290115789188883,1.676027493417031,1.7180766155453224,1.6743871939951418,1.71563876253938
Mega Slowbro,Confusion,Psychic,40,1.569528170282032,1.6222785951527412,1.626951032978875,1.6650665916748444,1.6297085007099779,1.667550764495372,1.5850029216093788,1.6413568689503444,1.630828860390202,1.6644032809568219,1.5997712582205423,1.663008607906773,1.6661253736379544,1.750791501492691,1.564864718158979,1.5827889543400948,1.6781796966509162,1.7173974172544637,1.6424322277047088,1.6822089060276668,1.6226983021423598,1.6803191409815887,1.671324482543359,1.7207049495499558,1.6357197514327624,1.6900747408588184,1.5770528340669023,1.6273347475797912,1.650110042822705,1.7022543458865589,1.5214426418113927,1.531106417984156,1.5705415846895625,1.6372113144420015,1.3376206176375012,1.3617658090904452,1.569466156283459,1.5870972835143167,1.6195089826954132,1.627189297859337,1.6406712134537296,1.719244243590525,1.6101753483530323,1.7067689430349127,1.6549309754330865,1.7721658719701205,1.5937639332458429,1.6548790211873285,1.6530826925411868,1.7817463364417618,1.65264641751143,1.7412357257785365,1.607108905510637,1.6151573507229553,1.6698649984614038,1.749436299828661,1.640371298424269,1.7562115957648772,1.6666198694390741,1.7790531177471571,1.6221248694871997,1.6895838158407337,1.687769037317322,1.78564681751415,1.682545032947024,1.7606415525869918,1.6899668159833714,1.7640630259060874,1.6561970616782316,1.7409375621695597,1.7071588521094632,1.816106345894489,1.6815233015962467,1.7903337850804815,1.602272500383788,1.6841437263317023,1.6383277455403358,1.7114182465104597,1.690621872612222,1.7672776939243908,1.6716477337233402,1.760852230981609,1.671177758634687,1.7715158355549252,1.6403368960674407,1.7615944713410476,1.6282718320362641,1.7135850735092344,1.6362998334135341,1.7147870128263847,1.6233898514204053,1.667448474206557,1.6288485187504522,1.6750784798164757
Shadow Slowking,Confusion,Psychic,35,1.805053948699332,1.8429361676588856,1.8629205218627356,1.8828439073181424,1.862623965312943,1.8782709600049274,1.797262780357434,1.853840811962457,1.827208886372092,1.8405901947083187,1.8493008768770012,1.879706973249018,1.851574102043867,1.9213557467517766,1.936512155681689,1.797023995111046,1.842210800105735,1.9674638744405217,1.8568574150538064,1.8639897492658901,1.82345427372605,1.888275599512925,1.8665526165281625,1.956354845498126,1.8895442355371304,1.910395589898774,1.864094007517151,1.8655771761127424,1.831244891239885,1.935309568792084,1.7225057252948632,1.7638686635820875,1.839046522888956,1.8991581793506669,1.8362804962656538,1.613342577813427,1.9459414488434548,1.8011713212731977,2.006346248807257,1.9008635592615961,1.82810173454194,1.8806130978814557,1.9432993755417602,1.9128337033825695,1.85832061502877,1.915264865081883,1.7639737072242183,1.8059780937828374,1.793266039915708,1.9218688709469571,1.8113283084039127,1.8897838870269346,1.8784495394676874,1.8716104870679706,1.8665495757517065,1.9034925793522945,1.8631623098139143,1.9282102137725206,1.8304614861295903,1.9145129090076427,1.8723732378261786,1.946119131366192,1.8646171871469288,1.9549160261339955,1.841149895504108,1.9305646068117392,1.8323270226527741,1.9143538907781856,1.8186329049257608,1.8912916062973035,1.8301421031962333,1.9576308704410295,1.8008314888428099,1.9424312079613117,1.8105320567465728,1.8437776753168031,1.814091590160138,1.8670619447156283,1.8518453851682033,1.9420408783087895,1.782155346171711,1.8748748785547154,1.8237139300565575,1.8980730169065112,1.8604270906841691,1.9316303221685096,1.8214821588238654,1.8924347258514993,1.8200724370904182,1.878173742726336,1.9683291178366396,1.9027795616245058,1.926852676945034,1.8504320711731872
Victini,Confusion,Psychic,35,1.7557758556332514,1.7986498406643354,1.809791513674881,1.8298366032958198,1.8152751770747266,1.8382742323688097,1.757037805618381,1.832601238667467,1.8151392276607554,1.8885774641017272,1.8149265573141353,1.907701270072716,1.8471752381389526,1.905386403207068,1.7233802241781198,1.7602979036583941,1.8290250529419874,1.9126322207112516,1.8028057909549695,1.8576235583518828,1.8585871136420113,1.9263875096528842,1.8768490072953945,1.9211100746486076,1.9347620934962293,1.9196649318262693,1.7577659462797914,1.8162423520432118,1.8428420233754015,1.9032157015892075,1.7044361243625208,1.7119407412881447,1.7018333480714045,1.7920850842544132,1.5411716259512669,1.5514604816380098,1.7301303123260947,1.7668243846379876,1.7322838100241842,1.7541571540639913,1.7957769882941639,1.8925598425676795,1.779647412343198,1.8886508992318,1.8203788781535306,1.9322261670496563,1.7694919417562598,1.8357020329250964,1.8240863358011556,1.9504140027516257,1.7991628721886392,1.8952469346303584,1.7869503708461203,1.8139842270345898,1.8379411887232397,1.9149796270893455,1.8610116608553022,1.941497504277455,1.8430248873929698,1.9441346130700496,1.8718794220548165,1.8969266829320595,1.858790276017403,1.9724237628760521,1.9044856164059467,1.9738029173555383,1.8574479479826578,1.9373944919972255,1.8458014963787317,1.9283020729996503,1.85803522922167,1.9762570017658596,1.8409806066461627,1.9444879984764416,1.8109635564354214,1.862063080670652,1.8538923608582263,1.9170334465621777,1.8764787831070573,1.9841436521345661,1.8688253849986138,1.9430435448636474,1.8331055535555993,1.956244116301249,1.8553082374515737,1.9499976826706245,1.8311487905938792,1.9050217618988972,1.7928511553795636,1.8822989077184418,1.7548010555551008,1.8303368845495114,1.7639650256821655,1.8433936634072194
Jirachi,Confusion,Psychic,45,1.6447861886645518,1.6948889920061363,1.6388870803938724,1.6827669855591512,1.6426670853274794,1.6832771447490205,1.6252683026981325,1.691057795665439,1.6477916692282004,1.6963633435419476,1.6980243696315485,1.7383911320692929,1.764681808398395,1.8087097728616186,1.6289699715643366,1.6815266685062307,1.6472541322794862,1.762121611727732,1.6536536170178155,1.7432447669610498,1.73060935592392,1.7946500986527167,1.6614081503043887,1.7594344548656253,1.711149290779116,1.759546202782495,1.5683501732818084,1.611707486962161,1.6465520088657437,1.7449221910517894,1.714814625956772,1.6616983426319871,1.523398385225385,1.6033928232014405,1.374414334733135,1.3927801744395796,1.6320568259204908,1.689860527147063,1.5452203177457546,1.6014134170352092,1.6992187885490044,1.7800538924154425,1.655490411074763,1.7657723525664386,1.7032807928415414,1.8015778597226302,1.7632212880494715,1.7311314694235276,1.708229506755785,1.8056876569391402,1.6941350735036713,1.7976792087594247,1.6233842602827422,1.6652066030411583,1.7106812839050571,1.77701900781646,1.7079267638384954,1.8071139589482235,1.71335603297362,1.7935564133394624,1.677976254733238,1.7502004167890306,1.7316080440739736,1.8509908074208967,1.7481260091910897,1.8316470343820022,1.7400879799112818,1.8260550728653309,1.7091861238548243,1.7999034983306463,1.729187885856705,1.8438290476237982,1.7201621837947272,1.8329021538721797,1.6582793088230052,1.7291911478830535,1.7100484529983004,1.7811442059755698,1.7462497420496554,1.848110261037738,1.6826873022328335,1.7804244416645545,1.7203363692125522,1.815390136378807,1.701847278947345,1.7887909006804927,1.6743026293612864,1.7739863561308769,1.673957723369839,1.7643230782164039,1.6432642626858625,1.7060321519002004,1.6407049060705332,1.716901065714773
Shadow Slowking,Confusion,Psychic,40,1.7323922014084776,1.7552442585731662,1.7376123178794647,1.7860668226764402,1.7410130283351481,1.7907410189985078,1.728329268622041,1.7783521201923511,1.710864626617843,1.7640476101827536,1.7516767838153198,1.7853438796421253,1.778448060370093,1.8175305748891724,1.7239836069584824,1.7031814619776702,1.7598384978498007,1.8807231496559145,1.7702468449824158,1.7990642434297963,1.72801433288268,1.8047892465516093,1.7824351007771613,1.8759064922191755,1.759055114693298,1.8209245474612412,1.7831921121176835,1.7780629868592257,1.7569074591273226,1.834974506832626,1.635483076002876,1.6959195988879705,1.768212973283995,1.796169642129463,1.760274040049666,1.5218822931204417,1.7291949433807845,1.712138474916103,1.8886014871707373,1.7980089208578538,1.7346568975325736,1.797590079499839,1.809477283014201,1.8112784258704455,1.7610991068655424,1.8354826199279894,1.7019010491949211,1.7269964262060884,1.7196187053950194,1.8333110611041217,1.7449454235518316,1.815450041446167,1.7484045819935412,1.7908092694591624,1.7802299009831783,1.8305103198467731,1.7436801796118393,1.8348604034427174,1.7395868149838267,1.8335416341172976,1.7616477539992994,1.83450550937751,1.7728329761952313,1.8726111173931415,1.7604041496170788,1.8411957717495342,1.747840401358947,1.8240182604397115,1.7407650782741968,1.8173828488266295,1.762253260310599,1.8721118849533682,1.7411708812093984,1.8433175650643228,1.7131866525289916,1.7505545696588374,1.7416831627262976,1.7886473422045175,1.7306843844769952,1.8680734893895352,1.6977377182314526,1.789421844378977,1.7516158133321746,1.8407063390601335,1.7570680522198097,1.8366037150405685,1.7533139931476929,1.8157724477693784,1.7534512096844324,1.7982415899924435,1.8646145682086241,1.8071549778149736,1.8310594410086674,1.778436313535067
Mega Gardevoir,Confusion,Psychic,30,1.3053365517625,1.335026648652051,1.3067931602258973,1.3235614538094291,1.3088287502702833,1.3233992814749567,1.292468626283905,1.325462748660432,1.3365333023928914,1.363153512216424,1.290696962959516,1.3368971003826822,1.2713699200279869,1.3298848956294826,1.263095522859515,1.2757718446989714,1.304876704391873,1.3945023870884206,1.3198413147320662,1.3508087499450088,1.286859699959559,1.3271551426526873,1.330375668495133,1.3614409233038882,1.3183750119336577,1.336321280098131,1.4172442862571537,1.3246410068002632,1.358064908128005,1.3816099176678192,1.333533997985049,1.265944648701435,1.2945210143816723,1.3531716844226565,1.4394988465287992,1.1957769615500646,1.2658600937909454,1.2794651453291446,1.3165879930416946,1.3090419150324848,1.3307210713757043,1.3475428229553972,1.3136249361098087,1.3494824946708956,1.3065784257034472,1.3586100180277434,1.3064052684589935,1.3126009025110623,1.308853039786842,1.372773682120912,1.3055846933383728,1.3543997436167476,1.3051308587208472,1.3546787475854054,1.3275322938677565,1.361624158553698,1.326072842317266,1.3730770908825058,1.327462583188143,1.3862121464941222,1.3571125353505764,1.378711422582527,1.3150492501787565,1.3844887486964788,1.3066949871418572,1.3611841473303743,1.3316915998471326,1.3524784390199043,1.3189002828735885,1.3715568809463685,1.3051584625682149,1.364547432655619,1.2927324792931403,1.384880615870525,1.3245204700763784,1.3308982029646719,1.3377492105213629,1.3503560530241594,1.3483112651820015,1.3998757942977904,1.2991549680355894,1.3570612804606559,1.3054173694987419,1.3627487861539964,1.329137508158595,1.3625958796858983,1.3287119590884233,1.3712688157309154,1.285155880096396,1.3338559210666172,1.3242528613999665,1.333613314270358,1.3308394920553086,1.3423166520625402
Jynx,Confusion,Psyshock,45,2.01484097905435,1.9856677240250662,2.048920584487209,1.9321731460349554,2.052985399558822,1.9376890135939056,2.0040035085831396,1.991819772885609,2.082316411624486,2.00599635583933,1.9726546139885524,1.9977388661095055,2.039285964610849,2.059916672300828,2.2978602586111303,1.9256339057219598,1.9364068128535807,1.9857195366524438,2.1138875487665887,1.9860914159344054,2.054040163635282,2.053874469707841,2.1775308646245057,2.108284501513956,2.189633195529724,2.0926460462707683,2.062948126123443,1.9422255096535748,1.9266768937076695,1.9626494198733495,2.260397898984632,2.0458457971730604,1.9989830802336355,2.0131696911835038,1.983428687549404,1.6971634545231558,2.301132951200301,1.9353790233593435,1.984081387255685,1.886224306945396,1.9146378098795749,1.8898164232909276,1.9636194830499227,1.9235619264387254,1.9481342149623022,1.9454776459881995,2.0988423982122617,2.0481274625757315,2.0435988644887555,2.011113767887617,1.8531859930525556,1.906642522285632,2.1798985669417674,1.9709459780387573,1.9373125247495593,1.926193645663072,1.9202775540621966,1.950390483591199,2.0655067895390866,2.0405043209220914,2.028998821535893,2.0226967829986684,1.9659986524576523,1.981129719046984,2.0111374282942505,2.004820072309411,2.061907745307377,2.0100470092726623,2.06467121220342,2.07567499255919,1.9459926454249534,2.001561225998318,1.9753174663394255,2.0048784371141717,1.969255492905092,1.9077752277130524,1.8956791643924062,1.8954246654484543,1.9056396042343533,1.9617543947057927,1.9319816847428823,1.9443061495476937,1.9691848709399404,1.9678049949527296,1.9726399961915577,1.9835832950503103,1.975259976317423,1.9999775985562354,1.927626514883592,1.9321739920262673,1.9159147005713286,1.8582984483398852,1.9306164817227824,1.858601662667207
Mega Metagross,Zen Headbutt,Psychic,45,1.233326843777858,1.2724431127030853,1.239845648396666,1.2730121012933135,1.240825884114577,1.2743489349507733,1.237422756004757,1.2827095507141912,1.2536604246056176,1.3150153793047117,1.2774441301866186,1.320127035997171,1.3354987535580505,1.365233728799787,1.2830309301447789,1.2750046749114095,1.2449467178951377,1.3164487577056028,1.2769675305926815,1.3111082275376094,1.3092285392556993,1.3511205459515476,1.2771423628573273,1.3363990886715267,1.32244489543223,1.3299369902881726,1.186639602318453,1.2286606239772548,1.2759880225216478,1.3345368282532222,1.3208098547311913,1.2488052309579725,1.164069342426526,1.2166704988502237,1.0305298805886507,1.0322945080089485,1.285140871707168,1.2774224507233258,1.1879189268971717,1.219058787207479,1.2745654211982156,1.3322187682314115,1.276123429181697,1.337359805956038,1.3026944590199219,1.3521138686489562,1.300776667324373,1.3201014340297372,1.3118371907493525,1.3801726507453747,1.3039973093475776,1.346444296741917,1.2520943803986777,1.275631461692855,1.326071363287938,1.365287880576662,1.3072096843232306,1.3727327719677236,1.3160012794007883,1.3982424539774057,1.2660311524424805,1.3094023557355106,1.3164546622133635,1.389602696284845,1.3254837973996152,1.397655254739073,1.3240917378884016,1.3765393803044303,1.2992907060318455,1.3558194280054454,1.334296283985093,1.41954992567426,1.3302086597839875,1.3781976670154554,1.295263997812442,1.335436662919804,1.3125067000324875,1.3395657478791072,1.3399941198787648,1.400255529875794,1.3033607889071623,1.36963930256666,1.3250038336295002,1.3990806259435444,1.2946396614304196,1.385911814359988,1.2707042380302198,1.315767603661557,1.273217626278145,1.3505910727434005,1.264394892272462,1.310823337943396,1.2633481495283208,1.305112086498237
