Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Dragon), Tier 5","Arceus (Dragon), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kubfu, Tier 5","Kubfu, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Marshadow, Tier 5","Marshadow, Tier 5","Meloetta (Pirouette), Tier 5","Meloetta (Pirouette), Tier 5","Moltres (Galarian), Tier 5","Moltres (Galarian), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Regidrago, Tier 5","Regidrago, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Single Strike), Tier 5","Urshifu (Single Strike), Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Zapdos (Galarian), Tier 5","Zapdos (Galarian), Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Palkia, Tier 5","Palkia, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Zamazenta (Hero), Tier 5","Zamazenta (Hero), Tier 5","Zekrom, Tier 5","Zekrom, Tier 5","Guzzlord, Ultra Beast Tier","Guzzlord, Ultra Beast Tier","Mega Ampharos, Mega Tier","Mega Ampharos, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Sableye, Mega Tier","Mega Sableye, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Mewtwo X, Mega Legendary Tier","Mega Mewtwo X, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Absol, Tier 3","Absol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Druddigon, Tier 3","Druddigon, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Mightyena, Tier 3","Mightyena, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Sableye, Tier 3","Sableye, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3"
Togekiss,Hidden Power Poison,Dazzling Gleam,45,1.4281132009018422,1.4861193986425407,1.324979929981969,1.3744054263287646,1.5082561497653326,1.5673457313784012,1.5656572398152484,1.617508132416437,1.6044005135203983,1.6850532452048195,1.5585083893633187,1.4457202845407138,1.565722124204838,1.4779766575011808,1.4359262664082204,1.4912305902854726,1.695962511875983,1.7779780184478202,1.560015582249264,1.6060420132212139,1.3599565846841903,1.4099034478940717,1.3408702993023955,1.4627483651668227,1.416232401075964,1.4931614930855805,1.5812324241199742,1.6408413696908977,1.515801147630472,1.5611898840991507,1.3205807761564483,1.373138301145266,1.6104468080660568,1.605184103631695,1.2942176937613012,1.3332826985096562,1.5091940127977141,1.5958160986909362,1.4144591190353306,1.493876369856251,1.439966742928645,1.4733876430071613,1.288478216523151,1.3302636156104617,1.4031202359996064,1.4088197793931434,1.7052691184111368,1.7354328375805301,1.507803472160029,1.5594661986578584,1.3679712604593766,1.4029920441418486,1.4548561277175411,1.5609345947640352,1.4174766595819068,1.4106019538018262,1.3748820385970324,1.4273970655088606,1.458382448326767,1.495249969686063,1.421371500833477,1.521111815719062,1.4618857111052899,1.5612944464449323,1.4309749428461327,1.4673612476048727,1.316166739508478,1.358792021213406,1.2027689021739714,1.2545211198823663,1.4380325706002446,1.4864922141016423,1.382492481223044,1.4468700004796717,1.4396634815057798,1.4719105687526433,1.3239831724708921,1.3590954258413486,1.4530994271443574,1.5093149219163964,1.4764843829259198,1.5547871310346097,1.4566565039593555,1.547228064879294,1.397710079038724,1.451308189860359,1.6260330484704322,1.7208963999733284,1.65925166992792,1.7675606404624205,1.633214028954543,1.709047092268241,1.6496465407136511,1.7254467521932058,1.6489155641882518,1.696295755832338,1.6904303445224815,1.7895066872054706,1.4654298052621197,1.5620334484137797,1.5260107636042992,1.6163834213540047,1.6274330351678779,1.7132212243654577,1.6295517595855165,1.7111409881178083,1.5335475478100666,1.6423555164252457,1.5044661937334727,1.5527131858588423,1.4772903307630227,1.5653838724440285
Togekiss,Hidden Power Ice,Dazzling Gleam,45,1.4312751103695012,1.4878230712284188,1.2253691304391319,1.2621405809390043,1.5082561497653326,1.5673457313784012,1.6575224436984426,1.7136952217141883,1.6044005135203983,1.6850532452048195,1.579381513286374,1.442130500433534,1.5833789566344645,1.4824246595619972,1.4379446125095139,1.4956353088759764,1.6113580599577133,1.6853640495762272,1.560015582249264,1.6060420132212139,1.2394555974386976,1.273833548900106,1.2203219547485933,1.3174824490828305,1.2677055302017002,1.3249102891301723,1.6932042080950536,1.7625737760779983,1.515801147630472,1.5611898840991507,1.206940275167613,1.2418418841566892,1.4570641254887864,1.4431170341907769,1.293979471808496,1.3355004144311393,1.2818791934385008,1.3420575523610596,1.1949661112112027,1.2419911360844351,1.2877800282736152,1.3197344459223237,1.1771389777031827,1.2092176256337193,1.4031202359996064,1.4088197793931434,1.6182344030049771,1.6398834587561852,1.507803472160029,1.5594661986578584,1.2503138777711935,1.2710677590070485,1.3614005623827041,1.4414446386780935,1.299977370212431,1.2852948067252012,1.3748820385970324,1.4273970655088606,1.458382448326767,1.495249969686063,1.421371500833477,1.521111815719062,1.3668972092706548,1.4686361405776283,1.5225680806783068,1.5640151644287796,1.3208405974226711,1.3534648884205194,1.2027689021739714,1.2545211198823663,1.5468009288668039,1.5972127300096013,1.382492481223044,1.4468700004796717,1.3150117213831567,1.3391509340473726,1.2048131667106483,1.2166738427404793,1.4494376724126907,1.5041495454231923,1.5703513218094236,1.6483262659273932,1.3004344282533764,1.3767505562945745,1.397710079038724,1.451308189860359,1.6260330484704322,1.7208963999733284,1.65925166992792,1.7675606404624205,1.633214028954543,1.709047092268241,1.6496465407136511,1.7254467521932058,1.6489155641882518,1.696295755832338,1.6904303445224815,1.7895066872054706,1.4654298052621197,1.5620334484137797,1.522778530848067,1.6164287533788197,1.7482213234474147,1.848449056526062,1.6295517595855165,1.7111409881178083,1.4164524921409662,1.4972720636013337,1.608901998558618,1.6510536447871174,1.4791599166928453,1.5600770730355336
Togekiss,Hidden Power Grass,Dazzling Gleam,45,1.4312751103695012,1.4878230712284188,1.4073071145247305,1.4775967210111562,1.5082561497653326,1.5673457313784012,1.4171574340635074,1.4531677408429378,1.6044005135203983,1.6850532452048195,1.7219890366066009,1.5560686842554692,1.7257856473001505,1.600688739091756,1.5580329524208358,1.6299493255103166,1.6113580599577133,1.6853640495762272,1.560015582249264,1.6060420132212139,1.446400454283907,1.5118358740016404,1.4077932691706108,1.5507135228578628,1.5087417969432986,1.6026532420241322,1.4186003445974167,1.459293456245521,1.5095677636346974,1.559038154440903,1.4166838634780567,1.4777786553912458,1.7324862040706974,1.7254117310982389,1.293979471808496,1.3355004144311393,1.5091940127977141,1.5958160986909362,1.4144591190353306,1.493876369856251,1.540187409212247,1.5839276444939032,1.3911593098348622,1.4412062546847655,1.4030501664033597,1.4088197793931434,1.4649542453668492,1.4750415428270776,1.507803472160029,1.5594661986578584,1.4813585333160673,1.5203828451219021,1.5155966175919289,1.6334011927890322,1.5267524613525207,1.516792522467472,1.3748820385970324,1.4273970655088606,1.458382448326767,1.495249969686063,1.421371500833477,1.521111815719062,1.3668972092706548,1.4686361405776283,1.3024795685641462,1.3229471796160863,1.3208405974226711,1.3534648884205194,1.4218221432749638,1.5118855574815349,1.3016707938401675,1.325051020247601,1.382492481223044,1.4468700004796717,1.515999181384925,1.5556102635089861,1.4115978298115164,1.4575444279918746,1.4494376724126907,1.5041495454231923,1.340328394982217,1.4018100255182064,1.5857644448657033,1.669514225363705,1.397710079038724,1.451308189860359,1.6260330484704322,1.7208963999733284,1.65925166992792,1.7675606404624205,1.633214028954543,1.709047092268241,1.6496465407136511,1.7254467521932058,1.6489155641882518,1.696295755832338,1.6904303445224815,1.7895066872054706,1.4654298052621197,1.5620334484137797,1.522778530848067,1.6164287533788197,1.4637867103508004,1.5334173910982436,1.6295517595855165,1.7111409881178083,1.4164524921409662,1.4972720636013337,1.3571929012625337,1.38678021152353,1.4791599166928453,1.5600770730355336
Togekiss,Hidden Power Ground,Dazzling Gleam,45,1.4312751103695012,1.4878230712284188,1.3250840802832105,1.3785787347837097,1.5082561497653326,1.5673457313784012,1.5656572398152484,1.617508132416437,1.6044005135203983,1.6850532452048195,1.579381513286374,1.442130500433534,1.5833789566344645,1.4824246595619972,1.4379446125095139,1.4956353088759764,1.6113580599577133,1.6853640495762272,1.560015582249264,1.6060420132212139,1.5091846962689333,1.5796471415174893,1.3408702993023955,1.4627483651668227,1.4161337424135598,1.495793852359504,1.5812324241199742,1.6408413696908977,1.515801147630472,1.5611898840991507,1.494310196549626,1.5668317609588795,1.8341208202534747,1.8327777941569208,1.293979471808496,1.3355004144311393,1.416740437679931,1.4891219161136633,1.3213960996138525,1.387322977064454,1.439966742928645,1.4733876430071613,1.288478216523151,1.3302636156104617,1.4031202359996064,1.4088197793931434,1.4649542453668492,1.4750415428270776,1.507803472160029,1.5594661986578584,1.2503138777711935,1.2710677590070485,1.461301568888984,1.5594255016742273,1.299977370212431,1.2852948067252012,1.3748820385970324,1.4273970655088606,1.458382448326767,1.495249969686063,1.421371500833477,1.521111815719062,1.3668972092706548,1.4686361405776283,1.4470652210596997,1.4811763709540504,1.3208405974226711,1.3534648884205194,1.3395580503843314,1.4163710616557816,1.4380325706002446,1.4814465344163281,1.382492481223044,1.4468700004796717,1.4396634815057798,1.4719105687526433,1.3239831724708921,1.3590954258413486,1.4494376724126907,1.5041495454231923,1.4764843829259198,1.5547871310346097,1.460492760073842,1.5510292006740012,1.397710079038724,1.451308189860359,1.6260330484704322,1.7208963999733284,1.65925166992792,1.7675606404624205,1.633214028954543,1.709047092268241,1.6496465407136511,1.7254467521932058,1.6489155641882518,1.696295755832338,1.6904303445224815,1.7895066872054706,1.4654298052621197,1.5620334484137797,1.522778530848067,1.6164287533788197,1.6274330351678779,1.7132212243654577,1.6295517595855165,1.7111409881178083,1.4164524921409662,1.4972720636013337,1.5007512193897965,1.549592607410154,1.4791599166928453,1.5600770730355336
Togekiss,Hidden Power Psychic,Dazzling Gleam,45,1.592685114243727,1.6709183617043395,1.324979929981969,1.3744054263287646,1.3950906819845652,1.4410276490313627,1.4171574340635074,1.4531677408429378,1.4503748330127002,1.525575873868089,1.5585083893633187,1.4457202845407138,1.565722124204838,1.4779766575011808,1.4359262664082204,1.4912305902854726,1.4628904942647807,1.5160939084996998,1.4189459103671376,1.446647418534341,1.5091846962689333,1.5796471415174893,1.4077932691706108,1.5507135228578628,1.416232401075964,1.4931614930855805,1.4186003445974167,1.459293456245521,1.584073428516151,1.6388253456239559,1.494310196549626,1.5668317609588795,1.4570641254887864,1.4431170341907769,1.4420655112157326,1.5076413310262915,1.4152364284172736,1.4929519386382697,1.3149643851393011,1.387322977064454,1.540187409212247,1.5839276444939032,1.3911593098348622,1.4412062546847655,1.4031202359996064,1.4088197793931434,1.4649542453668492,1.4750415428270776,1.3692718627754514,1.4074496945920154,1.3679712604593766,1.4029920441418486,1.5597546108602556,1.684955306624887,1.4174766595819068,1.4106019538018262,1.3748820385970324,1.4273970655088606,1.305758570183019,1.3223686829123706,1.421371500833477,1.521111815719062,1.5260752801542468,1.6387522069143905,1.593229515281373,1.6359717300279948,1.4702280467420863,1.5344550168573634,1.3395580503843314,1.4163710616557816,1.584812327378343,1.6398310330727177,1.3670949122080442,1.4468700004796717,1.515999181384925,1.5556102635089861,1.4115978298115164,1.4575444279918746,1.6449980964265696,1.7030814528968963,1.6287739789450348,1.7249338834894747,1.4566565039593555,1.547228064879294,1.397710079038724,1.451308189860359,1.4867189848340545,1.548211266127463,1.4931707745966367,1.578437076795981,1.4643768685147822,1.5347694686266717,1.5087620652644331,1.5653679335250572,1.4908897164093438,1.5289862572629236,1.5549949663830183,1.623727134860448,1.4654298052621197,1.5620334484137797,1.6981459637354888,1.8098075895073902,1.4637867103508004,1.5334173910982436,1.4760065043302806,1.5622593658597903,1.6098077831536084,1.7040306063971902,1.6373518714967374,1.7296087776549522,1.6390963754651016,1.7332095896046604
Togekiss,Hidden Power Dragon,Dazzling Gleam,45,1.4312751103695012,1.4878230712284188,1.2253691304391319,1.2621405809390043,1.5082561497653326,1.5673457313784012,1.5656572398152484,1.617508132416437,1.6044005135203983,1.6850532452048195,1.3907240725242669,1.3077516630089139,1.4047027831209227,1.3359523542652387,1.3110395526247467,1.3554771124078189,1.6113580599577133,1.6853640495762272,1.560015582249264,1.6060420132212139,1.3599366636302785,1.4107031419066836,1.2203219547485933,1.3174824490828305,1.2677055302017002,1.3249102891301723,1.5812324241199742,1.6408413696908977,1.5095677636346974,1.559038154440903,1.3254221627210097,1.372732588773912,1.6104468080660568,1.605184103631695,1.293979471808496,1.3355004144311393,1.2818791934385008,1.3420575523610596,1.1949661112112027,1.2419911360844351,1.2877800282736152,1.3197344459223237,1.1771389777031827,1.2092176256337193,1.2566653215328902,1.255592844536218,1.6182344030049771,1.6398834587561852,1.507803472160029,1.5594661986578584,1.2503138777711935,1.2710677590070485,1.3614005623827041,1.4414446386780935,1.299977370212431,1.2852948067252012,1.3748820385970324,1.4273970655088606,1.458382448326767,1.495249969686063,1.421371500833477,1.521111815719062,1.370494117354473,1.464653151225426,1.4470652210596997,1.4811763709540504,1.3208405974226711,1.3534648884205194,1.4218221432749638,1.5118855574815349,1.4483787047891037,1.4814465344163281,1.382492481223044,1.4468700004796717,1.3150117213831567,1.3391509340473726,1.2048131667106483,1.2166738427404793,1.4494376724126907,1.5041495454231923,1.4764843829259198,1.5547871310346097,1.3004344282533764,1.3767505562945745,1.397710079038724,1.451308189860359,1.6260330484704322,1.7208963999733284,1.65925166992792,1.7675606404624205,1.633214028954543,1.709047092268241,1.6496465407136511,1.7254467521932058,1.6489155641882518,1.696295755832338,1.6904303445224815,1.7895066872054706,1.4654298052621197,1.5620334484137797,1.522778530848067,1.6164287533788197,1.6274330351678779,1.7132212243654577,1.6295517595855165,1.7111409881178083,1.415757273152045,1.4993412252306928,1.5007512193897965,1.549592607410154,1.4791599166928453,1.5600770730355336
Togekiss,Hidden Power Ghost,Dazzling Gleam,45,1.5259639497912563,1.5923988434831418,1.3250840802832105,1.3785787347837097,1.5082561497653326,1.5673457313784012,1.5656572398152484,1.617508132416437,1.6044005135203983,1.6850532452048195,1.579381513286374,1.442130500433534,1.5833789566344645,1.4824246595619972,1.4379446125095139,1.4956353088759764,1.4628904942647807,1.5160939084996998,1.76605556261253,1.8448092656991384,1.446400454283907,1.5118358740016404,1.2203219547485933,1.3174824490828305,1.4161337424135598,1.495793852359504,1.5812324241199742,1.6408413696908977,1.584073428516151,1.6388253456239559,1.4166838634780567,1.4777786553912458,1.6104468080660568,1.605184103631695,1.3894416027387126,1.445056510250335,1.2818791934385008,1.3420575523610596,1.1949661112112027,1.2419911360844351,1.2877800282736152,1.3197344459223237,1.1771389777031827,1.2092176256337193,1.4030501664033597,1.4079140376648158,1.6182344030049771,1.6398834587561852,1.507803472160029,1.5594661986578584,1.3679712604593766,1.4029920441418486,1.5155966175919289,1.6334011927890322,1.4174766595819068,1.4106019538018262,1.2523725615647723,1.3017898446969285,1.6069614656932845,1.6653899527102582,1.29526141882082,1.37670009845969,1.3668972092706548,1.4686361405776283,1.5225680806783068,1.5640151644287796,1.41466165380574,1.4644998090916226,1.3395580503843314,1.4141453929444765,1.5468009288668039,1.5972127300096013,1.2572578051953576,1.3009143129568967,1.3150117213831567,1.3391509340473726,1.2048131667106483,1.2166738427404793,1.5451631872259173,1.6075742729051892,1.5703513218094236,1.6483262659273932,1.460492760073842,1.5510292006740012,1.251299077129575,1.2972446943992824,1.6260330484704322,1.7208963999733284,1.65925166992792,1.7675606404624205,1.633214028954543,1.709047092268241,1.6496465407136511,1.7254467521932058,1.6489155641882518,1.696295755832338,1.6904303445224815,1.7895066872054706,1.3265623714280417,1.3930935461728118,1.62084912068937,1.7164325066329267,1.6274330351678779,1.7132212243654577,1.6295517595855165,1.7111409881178083,1.4164524921409662,1.4972720636013337,1.608901998558618,1.6510536447871174,1.593251121878818,1.6876088919811583
Togekiss,Hidden Power Electric,Dazzling Gleam,45,1.4312751103695012,1.4878230712284188,1.4073071145247305,1.4775967210111562,1.5082561497653326,1.5673457313784012,1.4171574340635074,1.4531677408429378,1.6044005135203983,1.6850532452048195,1.7219890366066009,1.5560686842554692,1.7257856473001505,1.600688739091756,1.5580329524208358,1.6299493255103166,1.6113580599577133,1.6853640495762272,1.560015582249264,1.6060420132212139,1.2394555974386976,1.273833548900106,1.4077932691706108,1.5507135228578628,1.5087417969432986,1.6026532420241322,1.4186003445974167,1.459293456245521,1.5095677636346974,1.559038154440903,1.206940275167613,1.2418418841566892,1.4570641254887864,1.4431170341907769,1.293979471808496,1.3355004144311393,1.5091940127977141,1.5958160986909362,1.4144591190353306,1.493876369856251,1.540187409212247,1.5839276444939032,1.3911593098348622,1.4412062546847655,1.4030501664033597,1.4079140376648158,1.6182344030049771,1.6398834587561852,1.507803472160029,1.5594661986578584,1.5415489267695717,1.59113612604508,1.5155966175919289,1.6334011927890322,1.5890342701842675,1.582838167533343,1.3748820385970324,1.4273970655088606,1.458382448326767,1.495249969686063,1.421371500833477,1.521111815719062,1.370494117354473,1.464653151225426,1.3024795685641462,1.3229471796160863,1.3208405974226711,1.3534648884205194,1.4218221432749638,1.5118855574815349,1.3016707938401675,1.325051020247601,1.382492481223044,1.4468700004796717,1.515999181384925,1.5556102635089861,1.4115978298115164,1.4575444279918746,1.4494376724126907,1.5041495454231923,1.340328394982217,1.4018100255182064,1.5857644448657033,1.669514225363705,1.397710079038724,1.451308189860359,1.6260330484704322,1.7208963999733284,1.65925166992792,1.7675606404624205,1.633214028954543,1.709047092268241,1.6496465407136511,1.7254467521932058,1.6489155641882518,1.696295755832338,1.6904303445224815,1.7895066872054706,1.4654298052621197,1.5620334484137797,1.522778530848067,1.6164287533788197,1.4637867103508004,1.5334173910982436,1.6295517595855165,1.7111409881178083,1.415757273152045,1.4993412252306928,1.3571929012625337,1.38678021152353,1.4791599166928453,1.5600770730355336
Togekiss,Hidden Power Fire,Dazzling Gleam,45,,,,,,,,,,,,,,,,,,,,,,1.4099034478940717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togekiss,Hidden Power Dark,Dazzling Gleam,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2818791934385008,1.3420575523610596,1.1949661112112027,1.2419911360844351,1.2877800282736152,1.3197344459223237,1.1771389777031827,1.2092176256337193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3150117213831567,1.3391509340473726,1.2048131667106483,1.2166738427404793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klefki,Astonish,Play Rough,35,2.2514550891795095,2.3120145413636153,1.9940485261947813,2.038685070083738,2.2800451288649115,2.32964826680726,2.4506598353261766,2.492343519468546,2.594970688381333,2.6765619538126275,1.9841248965001428,2.0370928401211765,2.2305399658863028,2.095108156462415,2.058826288320076,2.071026603527181,2.1774519132101404,2.2789255673269726,2.605227971541336,2.697330138713915,2.189348568955365,2.211341202778714,1.8801683829696716,1.9747937527837847,2.0297537169194304,2.115096748521079,2.608187513950224,2.664791282830982,2.4929716156035595,2.5545573396861347,2.121075063750774,2.1256464983737433,2.3913329591255787,2.497723982948263,2.182734555693719,2.108246411212194,1.9308250789080754,1.9953839503086213,1.9082121283856182,1.8988778826071195,1.934239198231479,1.9564867640110248,1.7621191836197763,1.7990999216785613,2.41893106075867,2.172940614433564,2.648724964461517,2.46407364480976,2.3504527760645404,2.4272605320771885,1.987238338711849,2.0273846777907467,2.1799585542604287,2.238212763294592,2.1580721890223455,2.0272771005867916,2.1848666454832943,2.1111175075516124,2.7549803969874684,2.4269883729210893,2.0652673709037708,2.0847380990790034,1.994664827299796,2.0368876156680082,2.608720393760095,2.506752177015917,2.037637772943089,2.1053370398636857,1.9139664020979459,2.0077706999533116,2.4215522890663705,2.354381326726642,2.3500884571215743,1.9786908941677868,1.9474409482573367,2.0041442944912062,1.863093290565248,1.8378664230953052,2.2010634046215793,2.247079253843411,2.414985245460502,2.4724484698121385,2.1354521206344357,2.21472539742861,1.9391884927817704,1.9357609588807927,2.5562658012026116,2.549003205673344,2.46073174097453,2.534402118806115,2.4704597464009335,2.4984941131500404,2.4351421913364435,2.448508952040447,2.486299685908897,2.517986890737501,2.5365859761187712,2.6268613653874806,2.0174564794132164,2.1246445662598106,2.3023927549209793,2.4314037384152924,2.478825719500145,2.524940094271625,2.461529112924232,2.539406371531985,2.0637513717630895,2.180773095092602,2.3696142978419696,2.4309873189037132,2.218039511384118,2.339776502060178
Shadow Alakazam,Psycho Cut or Counter or Confusion,Dazzling Gleam,30,1.3429779781644744,1.2215348604623582,1.6652330014841907,1.2535094826789812,1.3336089045778432,1.2835707485593728,1.4322530141685013,1.3450802616097923,1.2953386189758842,1.3026819138400656,1.5160830702762336,1.2375975693465964,1.5380152486148242,1.1947810691418013,1.5448446518467542,1.2513600993654275,1.3394525600103142,1.3509733609864347,1.3372186752033222,1.2855109678301915,1.6574646495655951,1.4758512790574783,1.5399994326165805,1.4202704030934432,1.56497339778789,1.3424957389506407,1.3393573993048589,1.3539267781288409,1.640960074661061,1.5034433784130186,1.7624842109247383,1.4425432100835531,1.459083187185264,1.348843357416398,1.7263933303571972,1.2655657851799138,1.3805647998495545,1.324516403636787,1.5795091373321803,1.3427154280353573,1.5645105908011525,1.411234702273598,1.4950222143021246,1.3546457470710829,1.5566973886775255,1.3504308065340267,1.411845715539176,1.30267392710157,1.4529764159456355,1.3399527777397953,1.839965859360461,1.3359961631444035,1.4774169100703356,1.4557401740918066,1.431927550982021,1.2851322731418267,1.3838101265122602,1.3431877669646064,1.3318687435402445,1.1865119725615565,1.3530848848614982,1.3297834999360292,1.5453255588721122,1.5492477220718257,1.6613951557666538,1.3430953992827703,1.6470072317233175,1.292625172113437,1.3726586562628014,1.283049892401565,1.6711228712994795,1.327025006165149,1.7185863570683086,1.3018431937237611,1.809826097742551,1.449509643779962,1.4592528585262527,1.3611807593633038,1.4625912701112296,1.2726659009229488,1.3460930024325612,1.3318777647796194,1.4928334640193512,1.4248199340795757,1.328880777915705,1.3279676506462832,1.3114395269233892,1.30631182830589,1.3126997778515694,1.286553342400203,1.2914919449767488,1.2821717584353713,1.3094445178531338,1.2669029665375087,1.3455217393647991,1.35717780460211,1.2877299877894948,1.2950510438342495,1.2628111849818482,1.3201343569878397,1.3265008601999155,1.2832790312423565,1.3306342527491355,1.3069338330690499,1.3223511170413356,1.3035331992499277,1.5451360106266196,1.4911499141185973,1.4015306809485244,1.3152973024964907,1.3338486193175059,1.3206254849082815
Xurkitree,Thunder Shock or Spark,Dazzling Gleam,35,1.2409527805525766,1.2156664800164292,1.2236850730258368,1.2168484589580144,1.3074813601481465,1.2814994346558901,1.217284442540701,1.2138098337212766,1.4054445298750804,1.414405966186834,1.3574624436468543,1.2182562239654704,1.4535484353813681,1.240324526358857,1.4684401106783493,1.30127211531667,1.3228131864655348,1.368069309622522,1.396795901398977,1.3078626340605237,1.0470978589270643,1.037602855546776,1.2179720895117074,1.230218114986077,1.3344366051408103,1.2980026005692604,1.2761736435395712,1.263272089784562,1.3209871339830461,1.3382903130549273,1.079259772753024,1.0215059425463235,1.2245146343187823,1.2204401587701865,1.1903443888811647,1.084565308378586,1.243626937302463,1.2791000941660278,1.2407032133949032,1.2120789926566369,1.2515562133518972,1.260407710191295,1.2830472559176918,1.1669819196999813,1.3425480854231244,1.1927837166762123,1.4523576691137656,1.314648210102944,1.2683085641645637,1.2806273910298898,1.2070095509746934,1.246788798851516,1.3520918712928138,1.3117671454007862,1.23744907389991,1.208068405287004,1.2571735112791211,1.22233874670239,1.4680733616520036,1.2383762508107776,1.2559717378042563,1.258519359103442,1.1379047233230315,1.1747105383032095,1.2239312446100696,1.1177872693357183,1.1645249932162869,1.1406480758583537,1.2790718092099969,1.2350676090250312,1.2104991062124413,1.1172593568144429,1.2900376767039294,1.1416791365656942,1.2988882557018566,1.2539033308235967,1.2943052257283498,1.2016371581569647,1.222273095546601,1.2015339510844765,1.1493230733531326,1.1346711350716725,1.2980492474832668,1.303592582897474,1.1753387674974753,1.1606808559746746,1.36673147900861,1.3646136974044516,1.344758719961056,1.382300552878563,1.3807620186161662,1.3628455565737545,1.382509999064051,1.3826470801988304,1.3670814015182249,1.3381788176433975,1.399440380297055,1.438886170784345,1.1962493363436424,1.2293974293676924,1.272283778316976,1.2774536878928497,1.247832929946725,1.2418964364299876,1.3479753929520681,1.382174112852957,1.1361862336022097,1.1976094900215195,1.1481898107941961,1.1309170898577716,1.1625924036780653,1.2160832261415377
