Attacker,Fast Move,Charged Move,Level,"Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Poison), Tier 5","Arceus (Poison), Tier 5","Eternatus, Tier 5","Eternatus, Tier 5","Eternatus (Eternamax), Tier 5","Eternatus (Eternamax), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kubfu, Tier 5","Kubfu, Tier 5","Marshadow, Tier 5","Marshadow, Tier 5","Meloetta (Pirouette), Tier 5","Meloetta (Pirouette), Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Zapdos (Galarian), Tier 5","Zapdos (Galarian), Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Zamazenta (Hero), Tier 5","Zamazenta (Hero), Tier 5","Naganadel, Ultra Beast Tier","Naganadel, Ultra Beast Tier","Poipole, Ultra Beast Tier","Poipole, Ultra Beast Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Garbodor, Tier 3","Garbodor, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Golbat, Tier 3","Golbat, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Nidorino, Tier 3","Nidorino, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Seviper, Tier 3","Seviper, Tier 3","Toxicroak, Tier 3","Toxicroak, Tier 3","Venomoth, Tier 3","Venomoth, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Hoopa,Confusion,Psychic,35,1.5706157132251348,1.578155309072144,1.5674481546275236,1.5741963814343831,1.543954368797593,1.562768199086931,1.5704870103074307,1.589957854196246,1.4926344108734173,1.5732901828872947,1.4813067138979639,1.558708027562678,1.4476349826035155,1.5419051299738582,1.4888906921585117,1.5544995864149527,1.491102562735038,1.5522834971239245,1.5342080113981067,1.5884693493958297,1.5487975897617543,1.5654621591113247,1.5928513010218397,1.6141825034969666,1.5130549016792112,1.5405777462392185,1.5457428098108266,1.5737196380868992,1.6016300157993213,1.5129929974457366,1.4272551730726704,1.4756431974417816,1.4881129497104373,1.5087131955665831,1.5262874702872016,1.4023754339026193,1.5418628987944327,1.4912647368723815,1.5130791302076356,1.5491798763035214,1.6089777265632477,1.6436146783078163,1.5712018159068328,1.624868196177687,1.5542499029910417,1.5501676363430577,1.5549042250424752,1.6293503767196122,1.518089656229773,1.5954074437067771,1.7932427992398368,1.6424801410094778,1.5274897506303464,1.587024135028447,1.5592207083690317,1.6268512418842551,1.5515308949727364,1.60950783581268,1.8512696184873343,1.7327256607037957,1.5162622822533864,1.606548474635667,1.5324123009669204,1.6099909976537423,1.5614369295610406,1.6097828625130188,1.5544515652848965,1.5960305115251512,1.5144720206957611,1.5905531074669077,1.5435471794419864,1.6293736264642809,1.5010034159655792,1.549383759211142,1.5389944341600112,1.5802650458309266,1.5478151951812844,1.6348299596551077,1.5349409740529176,1.5940903468242356,1.5621210469343096,1.6397963887745555,1.5939094252370687,1.6790369889483596,1.5144382530176186,1.57765410906126,1.5133181175758659,1.587749386952187,1.516434670322231,1.5318313806008832,1.5268924710130738,1.5442975338452725
Gallade,Confusion,Psychic,50,1.5347155061132034,1.5594001075468231,1.529746920614964,1.5550200398821417,1.4973486317153903,1.5382832865308982,1.531307731143912,1.5997557020559503,1.497176492382017,1.5369437430905657,1.5193495873910121,1.5699388814793231,1.5114137655065307,1.6086043419590854,1.5105448893631437,1.573111392607887,1.5171317028644389,1.5725244008782304,1.7128278139132433,1.660779765359661,1.502142393225155,1.5309754308835446,1.4848499221944018,1.539811352831187,1.4804736988761769,1.5243812362015976,1.5159604856888682,1.5627330126262207,1.70430391968498,1.5152564659099867,1.4623581830289674,1.4970908815496804,1.4497876423974034,1.5106622017192775,1.5644786700229751,1.3134102198295394,1.4648347270716562,1.4844177802977336,1.4981460998734286,1.5499973979775692,1.4903812800363865,1.5784659984055727,1.4833404421215401,1.5770096552661979,1.512715789806915,1.5351787451143315,1.51255860481121,1.6040038257411924,1.4856478762285286,1.5632057345361972,1.5079533375983871,1.5489470439555297,1.5249235009648625,1.5727759167418376,1.546034924887914,1.6022688636945106,1.5308334584175236,1.5965837383609658,1.531167956949652,1.5569390337636224,1.5075295916503615,1.595074492991992,1.5306757748274145,1.59357007377964,1.5067334539573118,1.5746579336052389,1.4962239281436183,1.565055026742152,1.5123874947940692,1.6049985211727318,1.5376901540428942,1.6246099626687673,1.4741629573222308,1.5264637789340854,1.4974730229226068,1.5459299157266104,1.530157533968545,1.6134087293413555,1.5108148591270276,1.5906178537891102,1.5115059303631537,1.5951145586152233,1.5143326147473601,1.6142260617372375,1.5089210382802236,1.57450031706005,1.4895943756101444,1.550506723257206,1.477850205522662,1.5122326296710082,1.5067355951060186,1.5319267953869533
Delphox,Zen Headbutt or Fire Spin,Psychic,35,1.8538501515052017,1.8717581948450859,1.8525431217421664,1.8682379513678784,1.8227982195411732,1.8377195090897909,1.8277643124672172,1.8749125726429376,2.074178958961424,1.9824162028351162,1.8618906936007904,1.901749202255532,1.8388619736734868,1.9375074705226134,1.8405786078026394,1.8501278785950448,1.8754576568051062,1.928633397415685,1.903580910721757,1.9469398683399235,2.090101030246766,1.956039945868354,1.8355760021095684,1.8425210939229917,1.7849315105335468,1.8112310451134066,1.824596976596451,1.8798859914140582,1.6902834494137278,1.7201003006736775,1.8242423359936741,1.7481335413223038,1.7035184479322836,1.7065527611349416,2.038180087926034,1.6095726524449956,1.5960225622188102,1.623420529364798,1.8121039837163146,1.8789961154147474,1.7300855249431257,1.7712556407321889,1.714769093481223,1.8086132189407913,1.7773233079380195,1.804989419003229,1.8669847018144194,1.9208431804550266,1.8047521172063223,1.8817014400298595,1.9056881868506055,1.9043506191424389,1.7218388269147242,1.778172704793802,1.8533419630165213,1.9257055011087654,1.846554480993796,1.9338649205857759,1.8530776098640158,1.8937662746622321,1.8409806698256828,1.9467503898065992,1.8432161957191546,1.9009698904219547,1.8494793255944888,1.899010009498064,1.887712167920207,1.9272085764586895,1.8245625757017034,1.9252541080880774,1.8388183209417492,1.9293130707502084,1.87983721488175,1.830173921180997,1.8739157429386082,1.862838680444859,1.8660263780671982,1.9358068746048362,1.8948995357790208,1.940465921250901,1.840017536456954,1.9169813804952966,1.8501620052664944,1.9222946884618146,1.8963659534630644,1.8933601502161888,1.7014515457911936,1.7740313221643698,1.698272769414153,1.714948361630134,1.6995477283345195,1.7292540832382899
Exeggutor,Extrasensory or Confusion,Psychic,50,1.467323839612577,1.5360286573023196,1.4633260510939357,1.5359226297745878,1.5386604490136853,1.5718594243352932,1.5410884368096962,1.568949560756575,1.5081645843875233,1.5689825030689204,1.5292766075275064,1.5763970393080502,1.4949588186392364,1.6037028589051576,1.5392996449647098,1.5985040330714735,1.4983308040317593,1.5514297634559227,1.704956431513947,1.663552622507555,1.5029875796377923,1.5496888955657682,1.4820701948086865,1.5310121114680542,1.700511222952197,1.5823913941569143,1.6008599023053478,1.6414940963473048,1.6579279903178383,1.5399090026141427,1.4852429059694936,1.5141512917583757,1.5855776976049472,1.6384546405704963,1.5816362980003078,1.3678879900669456,1.4619917001202454,1.4586973605887004,1.5152917208512566,1.5739750619119732,1.52381820531283,1.5835288885336731,1.593490954364548,1.6429116644362964,1.6003929846134424,1.5856141066353366,1.563338001008409,1.6051659752772527,1.5086074445925512,1.5951526316847557,1.501849850189772,1.5672055374112994,1.5248727356781657,1.5840843868526153,1.5260479303899117,1.5933874149640481,1.526311090151579,1.604045851555047,1.5571472617652473,1.592110234929894,1.536208106685711,1.6211209199461867,1.5412376879079517,1.6132380580963745,1.5301484735049864,1.5978907636701207,1.5087966112079463,1.5788639828175735,1.522192609785286,1.6176556844686416,1.58149097478266,1.619455950546625,1.5009229015851608,1.5368593733631768,1.4914331374642056,1.5473404591869013,1.5805975412525681,1.6281802722862395,1.4988984306023954,1.5898506841643867,1.5484363364515867,1.6264451872524421,1.5613805906517966,1.6012853397876703,1.5439812632510759,1.6173892745345506,1.5456780557734804,1.6156091826288304,1.477726962801006,1.5338115452063006,1.4789093685288948,1.5333635814612125
Solgaleo,Zen Headbutt,Psychic Fangs,30,2.04393609582396,2.0538925477314187,2.0415892840506253,2.0525228183631006,1.995276442256389,2.04564974564624,1.9556040303523792,1.9791436736993508,2.103619508985674,2.1086899838653625,2.2242975729820245,2.2650800165149807,2.048642078024804,2.1520093552753505,2.1208290392054154,2.133195243171277,2.1672747296821364,2.1886664769127475,2.158052857429966,2.1851945542411957,2.097245506758937,2.1178549029265956,2.0646184473116267,2.09278567052646,1.9719880759469304,1.9802633889891836,2.0567432949515365,2.1717430296969864,2.100901276220378,1.9828904961470935,2.08540460688377,2.0887369907811832,1.955365014024209,1.9971210983061434,1.7465377226969283,1.7285036168489005,1.8866194928804523,1.9181833739819776,2.1256516813295683,2.2148828928301225,2.093169024615382,2.1922572845565353,2.114446617453185,2.2319426068056574,2.2227970503936927,2.1457592555890823,2.1868526886525315,2.2707082280915976,2.1111512314669683,2.213016467625847,2.018112637085814,2.043343937783465,2.13833257163929,2.2279018642585195,2.1727645406796245,2.249952877511291,2.1653550869890124,2.240155371769855,2.13827782291414,2.1463847113399748,2.181333688596012,2.2885545331882375,2.199942686522788,2.2824323440489978,2.1145883026257923,2.1815439224568327,2.1727201203655837,2.2502497643025228,2.170313467744253,2.2763891328099097,2.223104103319087,2.2913983649367946,2.0904571144552393,2.1195762620552134,2.121221423279376,2.1885374719615958,2.192538752298093,2.2964866715318983,2.1179871590487216,2.2173317744909324,2.15583558392,2.2540999851570613,2.1442578982712774,2.2475834459431647,2.1402461602445744,2.196104455977969,2.087605948515814,2.19657396292755,2.0197071207962654,2.096718581745087,2.032464114014724,2.117929163442444
Mega Alakazam,Confusion,Psychic,40,1.1256257009790394,1.128564315935829,1.1229876010581283,1.1289643347502567,1.1099341169216292,1.120678349467001,1.1465316470772053,1.1398383864021064,1.1044706095041286,1.1516607003507964,1.0939966957687832,1.1262083804759135,1.0948797196459663,1.1656953899857005,1.1281379563171936,1.1389097407293822,1.1072804858866085,1.1325064439365793,1.1161327667588428,1.158902449097081,1.120884608779132,1.1316612931460037,1.1114831998846595,1.1171764986001567,1.1107613869906485,1.1171813601462888,1.1017802992590418,1.1329947903175757,1.122192678019461,1.0689373333452896,1.1613991130753039,1.0864087951218198,1.1256120025151788,1.1423427877479115,1.1247173264010095,0.9716441069826974,1.1279761480089883,1.0842615574026255,1.0877784731434061,1.1111983092265245,1.111762034079933,1.1249697135404506,1.1208872327760024,1.1513905851080168,1.1319718976048811,1.1038441864732684,1.080303227625627,1.1308398708662997,1.0863985350338634,1.1267049685804207,1.1475026206982402,1.1307692497569723,1.100897089615806,1.1231936673783685,1.0866360997265478,1.13192498010677,1.102868385273192,1.1355775279423463,1.1346773963755175,1.1520897628295237,1.0872030891727367,1.1481450969326978,1.1018916247019708,1.1426085170602331,1.0949441075473079,1.1392863129031843,1.1124321621755833,1.1302660836064233,1.1037076429612838,1.1702218025552797,1.0952941289699871,1.1370496803032801,1.0938452739752575,1.1044567393374212,1.088795251789457,1.1019724340906167,1.1069132745039958,1.1605306478796846,1.0848829464305214,1.1210814781132912,1.1074257113233077,1.1450436110163091,1.1145943517495982,1.1559062533444828,1.101259404436704,1.1467088016116433,1.0944453374975307,1.1211917891889092,1.100712953269085,1.1030511130092058,1.103369765753111,1.1021414431464682
Mega Alakazam,Psycho Cut,Psychic,40,1.1557042672226123,1.1625273951421424,1.1533440935752861,1.1600679704431736,1.1560738938975461,1.1470760146143115,1.1950071119869465,1.179561301482771,1.1419936637415993,1.1721133093596372,1.1500932888932307,1.1695204986704155,1.13347768700764,1.191762937453858,1.1660985998839764,1.1641696418772862,1.1378497309518874,1.1662042441555884,1.1694356603292755,1.1893469382029154,1.1472700090346521,1.1545091705999457,1.1333577618099082,1.1278258389725857,1.1482857890092648,1.1339600222950486,1.1342566960163127,1.1590498467804589,1.1462100421313595,1.0665432288053625,1.204233722979181,1.109240406917271,1.1422355580960246,1.1290550322589685,1.145909896412638,0.9690229846429369,1.161486982068559,1.099156936613332,1.133149990922882,1.1380325507377123,1.1596883859967242,1.1611815736618492,1.1491512258102023,1.2010481801096133,1.1635867345428224,1.1200617863274176,1.1219683510123517,1.156916622260031,1.1258271186945532,1.173718101440499,1.1519561106766423,1.1359987449916698,1.1373886465368992,1.173898113038832,1.1313523805985792,1.1766534095163905,1.129055548434715,1.1745465747594022,1.1641150821368138,1.1697331893028768,1.1227567246607606,1.173009888513689,1.1265672757004652,1.1845111362447571,1.150642086307746,1.1826884713847547,1.1482099942160784,1.1625585135286243,1.133743562681053,1.1993303312488075,1.1426650459114318,1.1781308626724207,1.1323912916174101,1.1230486756946312,1.1415423520215204,1.151967331560374,1.1396045702847293,1.2090907714215446,1.1524380765715034,1.1769563654117934,1.1497986828237579,1.200898055745009,1.1752774082920825,1.2070928022618406,1.1503953695670845,1.1502761895094424,1.1287003724377431,1.1399781681919365,1.140039243038503,1.1351634253206577,1.1624231236578688,1.1343921213985821
Mega Alakazam,Confusion,Future Sight,40,1.2245963663510255,1.2040619027346156,1.2242144145051292,1.202720711611086,1.2574996030697247,1.223282918814971,1.2492136488287156,1.2125340079591236,1.2076100880096663,1.2346542999683843,1.1777403203278887,1.1982749428144701,1.1874131639127548,1.2457723086862074,1.227259658369833,1.2111371012873209,1.174602643450664,1.2061447681450594,1.202898544201235,1.2356957833171405,1.2192290665269703,1.2091112922790168,1.2073627788444852,1.180857744785898,1.2133929378420798,1.1788565580621142,1.1697048780986639,1.2144383190772425,1.262952559553219,1.1536518516242704,1.320953268582432,1.153361312186787,1.2283243837082989,1.2298181642455166,1.2791112250598593,1.0550070718086701,1.2575145249690547,1.163560112295975,1.1744388937457149,1.1800420485372147,1.2139169423534262,1.2100473643160998,1.2146293120499267,1.2131783743521753,1.2243700043485377,1.1683326764360413,1.1801076990353205,1.226580418226873,1.1562855028784838,1.1890257974322365,1.198958314875384,1.2314385757788857,1.1864448438381185,1.201028448016282,1.168676182536421,1.207191033666295,1.207805935601878,1.2396883806425645,1.2432053437393753,1.2364892296197147,1.16331238201797,1.2192852911732392,1.184695459568397,1.2148682098379235,1.1803881814287782,1.2188324186253738,1.182422523497404,1.1968143150447332,1.1490091743961532,1.2266053861501636,1.1498020301517566,1.1902660012369104,1.1683715843368996,1.1546386908379342,1.171819337773215,1.1760422530324337,1.1840144594647752,1.2216563398838856,1.1716326820304677,1.1948893575468666,1.1924813908876717,1.2348449358471083,1.2207482585168903,1.2474831849706158,1.1809925890552433,1.2092639891702315,1.1849794243949063,1.192917526206789,1.1848116786213208,1.1711172676163186,1.2024724736856824,1.1787979269673454
Mega Alakazam,Psycho Cut,Future Sight,40,1.3248416891194141,1.2794720089998843,1.3260708562050232,1.2782238731036457,1.281941551290984,1.2789748429825,1.3212749224879425,1.2921772479725309,1.2838144589354794,1.2843820032182913,1.2710382293648264,1.2821702799259616,1.2822057165874423,1.3437522346323103,1.3018074141946456,1.2838594519863615,1.2661003828964899,1.2821525788423955,1.3051890808453426,1.319057117541401,1.333414420001167,1.2771976159800167,1.2373606115118472,1.2216119929809417,1.313639074982056,1.2538347833889665,1.2631298147464296,1.2785560019837512,1.3514920663574426,1.1738294534761864,1.323663822584053,1.223230228223933,1.2986360102334262,1.2649686589173466,1.4279376553394865,1.0953271316787399,1.3299118293702812,1.2202586669918916,1.2369399083165684,1.2367305481028605,1.2721045102569353,1.3121263676768578,1.2660469237149594,1.2975535995209764,1.2874334316398766,1.2341983622589838,1.263805375871306,1.3013919090711406,1.2168141371976358,1.2650134257734122,1.3181938035770913,1.2350284320744374,1.251976592822072,1.2735783303864128,1.2184681599377019,1.2715529538922896,1.2800094330076028,1.3156601477628749,1.2995823141120622,1.266984068244231,1.223202189120862,1.2773461400104005,1.238052862452361,1.2738414084233203,1.2510843801976113,1.2834950009813233,1.260046616120171,1.2908019662474781,1.2078354156774054,1.279607388503253,1.2117621339600555,1.2798362763100468,1.2484039343989948,1.2379617252234263,1.228915549042459,1.2370387363685904,1.2703036178446505,1.2964479013253631,1.2367224181607739,1.2921176026480563,1.2758538405028745,1.3413631494310476,1.3087724822735074,1.3676952089956145,1.2923028587186172,1.3300807588728527,1.2342044970955708,1.2785893615664086,1.2512052062191157,1.2270636242753936,1.2722275570803925,1.2366380863294002
Mega Alakazam,Counter,Psychic,40,1.3518041445258584,1.3801333358956562,1.459968994411042,1.502383764919337,1.4970014882873555,1.5115279118080758,1.4715495228009245,1.478556257254899,1.3107359644521235,1.3710062021809217,1.3593402702345876,1.392182505606164,1.5665600356363039,1.7230870112041248,1.1840674200746804,1.187413762745388,1.3453349905140262,1.380906935240792,1.5015424308584295,1.576395770331329,1.1814336856754106,1.1774453296345726,1.329817307712628,1.3404873117115093,1.4540484103123483,1.483860009980449,1.4869518120207965,1.5506444647396764,1.396954743713923,1.3210586628010934,1.2101712766337462,1.1359863205803382,1.5783489893390852,1.6156783476453942,2.326362976389482,1.4774978625575736,1.478390706747962,1.4199314137696375,1.6137286807114384,1.6747507914378972,1.4956189436597098,1.5460056031853406,1.6620449601940064,1.7314442075221759,1.377587519386893,1.347453836060081,1.346396162549793,1.4196657076426409,1.487967605678385,1.5761003908565014,1.6955388667775513,1.7265531808016874,1.505829748947619,1.5351042859430792,1.631865914292255,1.7355273451502957,1.3681648113552265,1.4156139115301678,1.6911535490331888,1.8157731371752492,1.354792091264484,1.4267011109212777,1.3683342348662964,1.4043594230968037,1.3299846569737708,1.3821463797764302,1.3455689856773814,1.3818552776407316,1.3563879075849417,1.4108721091250416,1.3319027326870827,1.4132568040227482,1.4576855793773016,1.4967766309782642,1.4764231262998695,1.5042614291574905,1.5326849806984697,1.5804516659941055,1.3384605365371236,1.3905424724758764,1.3477166895852661,1.3884316200904108,1.495607746145098,1.5566950808026994,1.6205896289513841,1.655444946416235,1.5822756448778184,1.6456388558668493,1.4693642867931578,1.5050998469858616,1.491957520026436,1.4982343173297945
Mega Alakazam,Counter,Future Sight,40,1.666100361865231,1.5858466400224385,1.9024494979913065,1.8057241883588941,1.9036403736833514,1.904986402907636,1.8799228341105378,1.7825313817056367,1.5615310194328862,1.59121741415281,1.5741238211061503,1.6073689271598197,2.1149806170929435,2.208243161997169,1.3101246636650334,1.2909305291360587,1.5564540826647237,1.5900760555008753,1.9075657019431382,1.9315754250227664,1.2991490792418203,1.278720491234114,1.6041875308633566,1.532973981911343,1.8963461988433732,1.8176862261245714,1.8078372493591068,1.878431607462301,1.7825557130277245,1.546016582157474,1.4319450862186633,1.2247670992483881,2.1639715804249557,2.158676723187655,4.936201950908567,2.0857445057069532,2.1000462799557718,1.7336417586813955,2.0509876191305914,2.066123836003514,1.865513867148631,1.8039316698034957,2.157999027760847,2.217766756192312,1.603313718270538,1.5348898279068945,1.529138419665409,1.6010826357707997,1.8137454162819084,1.8972824233806498,2.3123266220008536,2.2747140593639394,1.7903259659674156,1.8009860577134311,2.1082405617765216,2.1185629724722816,1.523591121875914,1.5940400299251936,2.379754417599674,2.2709698992420013,1.5525978826010889,1.6469952649850594,1.5377519159806983,1.5931494530672976,1.5037236027603123,1.5635474194061347,1.5532419076008728,1.5731155633928862,1.5724617710825262,1.655971733459279,1.5902521406631522,1.6633822497446233,1.7472416895190381,1.749637036333412,1.7384671590948517,1.7751214912450783,1.833531509621358,1.9398960631714333,1.5078518626554813,1.5681875259330436,1.5375793307171333,1.6000903042024626,1.8961240460506585,1.9287938340383948,2.065989175984972,2.1694826722470335,2.0927754784544654,2.087461423607528,1.8301487245131132,1.7893035857132014,1.845348159059573,1.8004827269723176
Shadow Mewtwo,Psycho Cut or Confusion,Psystrike,40,1.0,1.0235188231109422,1.0,1.0209131862330385,1.0,1.0014262899604176,1.0,1.017063131693821,1.0,1.0337320369103857,1.0,1.0394198217562765,1.0,1.060826365257348,1.0,1.0252007912471945,1.0,1.034159282173801,1.0,1.0527512028755133,1.0,1.0218475687202315,0.9999999999999999,1.0154201725365846,1.0,1.000786879271041,1.0,1.0356140206807192,1.0,0.960011983630408,1.0,0.9899082958037271,1.0,0.9957736505005338,1.0,0.8470401029730505,1.0,0.968443657227512,1.0,1.0218659039297002,1.0,1.0301763587372508,0.9999999999999999,1.0609049945250988,1.0,1.0127414157143404,1.0,1.045451286916252,1.0,1.0370419869510714,1.0,1.012670925020305,1.0,1.0518232404255574,1.0,1.0569850139345838,1.0,1.0436605794594007,0.9999999999999999,1.0291152672283708,1.0,1.0506482990187933,1.0,1.0469832564798796,1.0,1.0531455531726828,1.0,1.0302758946590362,1.0,1.064897593691032,1.0,1.0812215218242163,1.0,1.0164657187586934,0.9999999999999999,1.017967560153729,1.0,1.0479357472740523,1.0,1.0417929521396905,1.0,1.0678435883410995,1.0,1.0609784882879896,1.0,1.0200881274881406,0.9999999999999999,1.0278061963955882,1.0,0.999277674995943,1.0,1.008440636495195
Deoxys (Attack),Zen Headbutt,Psycho Boost,50,2.110221168945071,1.8402705082017718,2.1397000111045132,1.8520850017550778,3.1816137418135977,2.2605925453520395,2.391587836905178,1.9960263642895437,2.6452856868656824,2.004339561902737,1.9109810172818182,1.7405332491199397,2.622065263678597,2.084348249424001,2.54216470627428,1.9850453425267656,2.4171033828471304,1.8980562039874236,2.396501017672032,1.8871824787116336,2.4373947249345247,1.858726950826872,2.3949794666952826,1.8997101456762182,2.524671782509341,1.9545211491224646,2.373515677582108,1.8381247510318717,2.4083365710597775,2.1347130384554682,2.0436717127841457,1.7467245770200122,3.367544929939005,2.507426153798203,2.225182089135866,1.965201786851278,2.2409145859756747,1.892180177192014,1.891229070833224,1.6412965545482499,2.468355875877671,1.8596131026007032,2.0819924299316694,1.7053687467202188,2.039801730328016,1.9213025284022065,2.049337066676862,1.7085804373436306,1.7587813103230068,1.615066635178266,2.2883121134134,1.9940595596486437,1.9413919661228036,1.7461606819246849,1.9607279994733446,1.7049353809200933,2.300380021452662,1.8589085051554635,2.720541674094683,2.1296517039626153,1.844794020000398,1.711066289350627,1.819535010233332,1.7077246768641323,1.7748394784230637,1.6362282729998554,2.282090135573832,1.8362051464753983,1.685429836630815,1.6433412054887586,1.8545228355080532,1.6454093674955992,1.833864383601482,1.6196644538997755,1.808843358444585,1.6475878298530673,1.782286062292977,1.637944771872209,1.9052008816454886,1.6769634823748896,2.0810696435168077,1.7316929297568417,2.316367971294196,1.799142577571415,2.4229766000230963,1.8316803607292669,2.1032263725073737,1.7414098822491397,1.8796110671229587,1.734858708058594,1.857362881196334,1.710271953459319
Jirachi,Confusion,Psychic,40,1.7143126877309258,1.7522471119928855,1.711464692353225,1.7506685058124598,1.6822245840943935,1.765790635076545,1.6805140229939552,1.729958556650398,1.7747820053485615,1.8112847609178324,1.8102146861060622,1.8741468793392424,1.6814921852088611,1.786584384227237,1.7079088678633547,1.803521269651186,1.797462278460246,1.858141432694017,1.7594392259886076,1.829074609752352,1.7596617067095945,1.814662426560625,1.709860846912819,1.7632897056865595,1.634153298751939,1.6719143757993589,1.6955005457184127,1.8097565295444258,1.7870128238467582,1.7306199103197553,1.7139655808353198,1.7548539343992504,1.6023501308344728,1.663151488047325,1.4382593521688445,1.4612289986795919,1.5789043631040793,1.6323067834282041,1.7334503293165344,1.8197725959500763,1.7319294577032045,1.842644722850097,1.76735404742084,1.8775431210243398,1.831307845718402,1.7973189055263141,1.7810886276796316,1.902693312241177,1.734157528756287,1.824104761370072,1.69488473908636,1.7364921529801909,1.7776464981164661,1.8664199095785206,1.7541907588232215,1.866566982990664,1.7849408867191592,1.8792898433799767,1.7495630256234906,1.7981385999674626,1.7593007942233634,1.8809432418224603,1.7998480783066175,1.8803498597065398,1.770570900969433,1.8572226472235716,1.7796251365151925,1.8639777490506901,1.7921698830522201,1.909269144239298,1.7875016908328638,1.9173933374179577,1.7177017112913586,1.7884938702818298,1.770994768885995,1.8286780568748429,1.7763966668430284,1.8782710398119127,1.7512427777448472,1.854800050384199,1.7731465301971383,1.8869467724695446,1.7645512483520154,1.8734199341158981,1.7416136486645877,1.837031134351679,1.7273754175251201,1.8159950684798418,1.7015607721207924,1.76528557699903,1.7046695029466028,1.7918497869682364
Shadow Slowking,Confusion,Psychic,35,1.8588041198851153,1.8786834816356315,1.8533490223793585,1.868918102803325,1.8021056442610461,1.8588361297587288,1.8300720044413605,1.8362296076909193,1.853283109814493,1.8837546818265136,1.8433540725693354,1.9128259229375817,1.8416730152904588,1.9668895252964294,1.8509641141729105,1.8580738117564874,1.8220288403171492,1.8867994938800385,1.8537652814909125,1.9520473208680045,1.8797191883073456,1.9004621220575235,1.8097121862093304,1.847692166442693,1.8670171586950894,1.8685026530993631,1.830448876104531,1.934468318276807,1.6951434691345812,1.7450035988621824,1.941789870730406,1.7973286036828544,1.8444047710618339,1.9046915689184991,1.853089408331364,1.6281107646876443,1.9945269936345094,1.889665695747835,1.8298309651418694,1.8823919998178402,1.9302435848804502,1.9261819856350764,1.8665231411148926,1.9237187399894833,1.7610120006958805,1.804034561935482,1.7998085337207663,1.9266619930176043,1.8232654469991647,1.9022380688943799,1.8966517037161241,1.8897463809415755,1.863522629013083,1.9004057228712692,1.852835687956791,1.9175230623451929,1.8364244126212401,1.9283106648501063,1.8733935392330778,1.947179618691909,1.8558325336128054,1.9457059533660996,1.8391835397770786,1.9285027558020664,1.8354170337675513,1.9144946829466063,1.8212135946089134,1.8903373055071577,1.8358097668791318,1.9571344107492468,1.8046437570653242,1.9358265255895524,1.8032481084950194,1.840488561260378,1.8057172830863366,1.8575638887811685,1.8425802998840917,1.9422918357234087,1.7719551487035818,1.8695519160034568,1.8368584862165038,1.9039721100073213,1.86832894066785,1.934714994219558,1.834252307469754,1.9012663086607327,1.8190816868978197,1.8771513652871643,1.965546975693017,1.9000900707459492,1.9351335113000583,1.8583844806386083
