Attacker,Fast Move,Charged Move,Level,IV,Regice,Regice,Arceus (Bug),Arceus (Bug),Arceus (Fire),Arceus (Fire),Arceus (Flying),Arceus (Flying),Arceus (Ice),Arceus (Ice),Articuno (Galarian),Articuno (Galarian),Articuno,Articuno,Calyrex (Ice Rider),Calyrex (Ice Rider),Glastrier,Glastrier,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Kyurem,Kyurem,Moltres (Galarian),Moltres (Galarian),Moltres,Moltres,Victini,Victini,Volcanion,Volcanion,Entei,Entei,Ho-Oh,Ho-Oh,Lugia,Lugia,Reshiram,Reshiram,Thundurus,Thundurus,Thundurus (Therian),Thundurus (Therian),Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Zapdos,Zapdos,Blacephalon,Blacephalon,Mega Aerodactyl,Mega Aerodactyl,Mega Glalie,Mega Glalie,Mega Pinsir,Mega Pinsir,Mega Beedrill,Mega Beedrill,Mega Charizard X,Mega Charizard X,Mega Charizard Y,Mega Charizard Y,Mega Houndoom,Mega Houndoom,Mega Pidgeot,Mega Pidgeot,Togetic,Togetic,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Ariados,Ariados,Braviary (Hisuian),Braviary (Hisuian),Butterfree,Butterfree,Charizard,Charizard,Cloyster,Cloyster,Cryogonal,Cryogonal,Delibird,Delibird,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Galvantula,Galvantula,Glaceon,Glaceon,Glalie,Glalie,Golbat,Golbat,Jynx,Jynx,Lampent,Lampent,Lapras,Lapras,Magmar,Magmar,Marowak (Alola),Marowak (Alola),Ninetales,Ninetales,Noctowl,Noctowl,Pinsir,Pinsir,Scyther,Scyther,Swellow,Swellow,Togekiss,Togekiss,Torracat,Torracat,Tranquill,Tranquill,Typhlosion,Typhlosion,Venomoth,Venomoth,Walrein,Walrein,Xatu,Xatu
Shadow Hippowdon,Fire Fang or Bite or Ice Fang or Thunder Fang,Weather Ball Rock,30,15/15/15,1.4724148038088154,1.4645843834083558,1.403874580788131,1.3947749619013816,1.6065375573477856,1.601685802580361,1.4389377652071915,1.4335943141401915,1.4105559133656687,1.3987651147678473,1.465862555198258,1.495611360461883,1.59661078748432,1.5780394866938685,1.4527171338474052,1.4276668956875147,1.4462084407585662,1.4154726808439688,1.6253026395600998,1.5383384409230927,1.5204944872351844,1.424340543330942,1.8213101580706552,1.6413984007770968,1.4290047637201029,1.4264282637061558,1.6559260393729691,1.6370007105584914,1.524364382384473,1.525159870458426,1.5358554990280653,1.4249022167238454,1.596206414119051,1.6259525291746986,1.7724315428682895,1.6681072407894402,1.4651088016096971,1.4720205114603186,1.8130668042767606,1.6307360578813284,1.4311540723136735,1.474992707635049,1.3848912374157352,1.4080251049562136,1.473428358925372,1.4578921261114834,1.4664783837302315,1.46372373343912,1.455518940878594,1.4430017035767841,1.4045237385132232,1.4293175940034177,1.6558407992809838,1.4818919573073053,1.3996283246827737,1.4012387844354675,1.4194742675074157,1.393627467819293,1.6057934546323445,1.6245644774789596,1.4325025984889233,1.4571113189399565,1.8989039792149047,1.7553586275181954,1.8600257009883912,1.6103280182130806,1.6712693003235797,1.6256523216367416,1.4630480104537806,1.4823057374762316,1.4214974450394133,1.5012282702661874,1.3676571672827182,1.4200010562649483,1.5809244578902941,1.6299264184150535,1.420732130941475,1.491412337845938,1.4624045060919635,1.4483103143756249,1.620016083756205,1.6551706259385026,1.6421402134785397,1.626533179537693,1.4485475866043054,1.4091320692885647,1.4667816886843985,1.406516383573051,1.5890402791007265,1.6966601095454457,1.4598197997711155,1.447477022087665,1.4370249316124617,1.4638901468989098,1.4225480517638143,1.4877640672265269,1.4445634711107187,1.4800295760700657,1.4043326782764443,1.4404963940228892,1.3973810310021089,1.42004642154913,1.3986335788906163,1.3954055926134565,1.4146788434254225,1.4872501649375431,1.3997189630080464,1.3823095706922344,1.536252744151376,1.5762195019486438,1.43355810761145,1.4326411309948013,1.5913281105987744,1.641779766009093,1.4844203603035018,1.5606245623095056,1.606721669081332,1.6478193554025866,1.429120107895376,1.5010635874589335,1.4230095147243038,1.4630573171146077,1.5995797774677916,1.6710713933317727,1.4772079971883445,1.4833749244087049,1.4502385049389201,1.4450344177988006,1.5900249795269707,1.6806675346906887,1.433703956667166,1.4821682927034627,1.7180717166981774,1.6308732201518912,1.4382233768006762,1.4820412704518655,1.4548653175583133,1.4305982659595693,1.4065646083342436,1.46223841700348
Lycanroc (Midday),Rock Throw,Stone Edge,40,15/15/15,1.5782747979194014,1.369205387468035,1.3789093756909214,1.327540451456981,1.387137499493296,1.3336712069495,1.3830562599235654,1.3322686413523979,1.3807635034985122,1.330129256506114,1.4049625960197183,1.3826199845453573,1.3330129499516346,1.3082167357423593,1.4398982911451845,1.3616986469380274,1.3265433638842092,1.2862001231720417,1.496872807139261,1.3250744829308714,1.3999414490977387,1.2148875354214412,1.5161457672766574,1.3164299250027665,1.373245506256506,1.334667608872855,1.361226450836318,1.3342654600495096,1.581934862959559,1.375506477006592,1.4506479534673764,1.3072022772087066,1.3677123901078938,1.3493950656375124,1.4802170216844543,1.3849379391022625,1.4046706970533624,1.3614960243035872,1.5150833077849037,1.351728544870289,1.350258569312077,1.3444638549634258,1.4811112079064692,1.3070747281128954,1.3827677302689423,1.3514523541348846,1.4714381022654826,1.3426650481972862,1.5035415986422702,1.35278259071541,1.3890983940235118,1.2885096037065222,1.356545029717815,1.3144726527980393,1.5583827609830272,1.3718544878906391,1.315090332680597,1.2824926256200444,1.5555499497550938,1.4327429783115668,1.3506477284332314,1.3589029756043005,1.390100784381409,1.3785804065447615,1.4230352228355934,1.367698974015949,1.4082881060944688,1.3773211674301644,1.362785321143317,1.3627989584858458,1.3404709011379061,1.3691348589819217,1.372360573026823,1.3445545526872367,1.3682605012498994,1.365220006462731,1.315796903703632,1.3485831665139845,1.3793973123568635,1.3396600191288897,1.4332963330041457,1.3773187686314108,1.3570610068093731,1.3343896444079641,1.322552282805613,1.2960695359197563,1.356287266412242,1.2907507043108564,1.331753912417787,1.3932890250603238,1.368381105781482,1.3320458092169924,1.349196040597252,1.3407332111631758,1.3326383596938989,1.371383805611416,1.3718734204330434,1.3872460995852962,1.356931398627779,1.3353342090629472,1.3485586664815494,1.3177717328085015,1.366549912116765,1.3066895219490495,1.3472891347308806,1.383519193275903,1.402017184282529,1.319470826432315,1.3606741079218994,1.3580478230989144,1.3493990850992843,1.3177825917446147,1.291661761490725,1.3361887887628439,1.3206088716781332,1.3431514998605762,1.3555575572062384,1.3703242835050613,1.3458988785880188,1.3814676014581748,1.392725408011788,1.3916090163417523,1.344926035417098,1.3688091179776696,1.3266495733825667,1.344853800724314,1.3500763205961412,1.3215280749433547,1.3173458735345063,1.354570984561777,1.2847238873475169,1.3429473956260827,1.3658685563354218,1.3411079361361653,1.3838854713319253,1.371742926794757,1.3539471750307266,1.3156442511894813,1.3027375075642111,1.3403009038907354
Lycanroc (Midday),Sucker Punch,Stone Edge,40,15/15/15,2.1610096895270687,1.9303301876449768,1.9335217863105882,1.856887018854051,1.9416338184324067,1.8749264880817842,1.9412571995223324,1.8657245796076993,1.9389468276454531,1.8635477009132297,1.5587480572965877,1.5589097467094413,2.0646633242886847,2.066251873292077,1.6616514741708972,1.5941295217333558,1.88798726981862,1.8713923303902258,2.1299217210661316,1.8708836658883043,1.9654616534406624,1.6807238441153893,2.022155934774812,1.766746347062416,2.0613700333270017,2.025821231429838,2.114974143980812,2.117602217778755,1.782614446123039,1.5828890544139131,2.0230541953792085,1.7418150141914854,1.7998508414255592,1.7729319467469693,2.3802056184209386,2.171841658041251,1.6156033713788056,1.5907456696180722,1.9450006372335076,1.7748836419079836,1.8172724546425443,1.832477057525911,2.0197591187296897,1.8085555537139586,1.9233152501936632,1.851987660217568,2.119179974800748,1.8925251492360786,2.4070580937431236,2.185650311089329,1.8907626818476944,1.7714664795585122,1.5859818180277092,1.515870879680599,2.1232748767894094,1.8220012501959921,1.7744374145145512,1.7283810824796142,2.6422952155836117,2.3107258991893724,1.8580259252477123,1.9368317397939205,1.8213755766842432,1.8399589569905788,2.113700622861398,2.066558576237557,2.175179805439581,2.1464243802426517,1.9435189571372642,1.9538470659162843,2.096179714704528,2.2037910266705905,1.8309122114111205,1.8069476599098653,1.7774258704280534,1.8022515922194098,1.830763790264859,1.8994840717815984,1.6073702306521314,1.5639299820089216,2.185446773799035,2.131128308919327,2.094127488493982,2.1264201772242117,1.818862340014349,1.7584722555650458,1.8394646304052764,1.7265824153433187,2.1155658510022657,2.207911358634752,1.8605760986289157,1.850230589055853,1.576206761034444,1.5916943706109654,1.7835772396261895,1.8406561038917317,1.8741455541003444,1.8689938686965297,1.8815498173896816,1.8555576966779674,1.7946024688740627,1.7247340974416319,1.8050565196788333,1.777503856224478,1.8186501209998207,1.9175472930593913,1.6390375712850977,1.5471164096994938,1.595118157395259,1.5713912389668419,1.8961087147381745,1.8718524312071567,1.7767737693284542,1.8614705766937039,1.5202878560925497,1.574333676782194,1.864431087760419,1.869402904358163,1.8022391504813489,1.872285211665466,1.9030308352656906,1.9373126711731399,2.0081408441984334,2.098735051821641,1.8155077470808434,1.8898715478973298,2.116107729513648,2.0470293346649995,1.8457507297017626,1.9582885806119625,1.7570337790520387,1.8725907797838193,1.9884074361950175,1.906297132481534,1.8901905350717427,1.9252670772475324,1.9482940413394898,1.88755036790314,1.4753127552108527,1.556361896141862
Lycanroc (Midday),Rock Throw,Rock Wrecker,40,15/15/15,1.3584844957525795,1.2325198241755178,1.2279271979662665,1.21418361373973,1.2277732112488995,1.2191326028726475,1.2303263953113797,1.2141842810508592,1.2314580299622138,1.2163962197553564,1.234001728030016,1.235669892029336,1.176178366328626,1.177635289448398,1.2960744875293126,1.2255779082525158,1.2016903045416856,1.165105719444412,1.3772855307862781,1.2165293630247505,1.2300701058445167,1.0955362882107489,1.335248819896634,1.186756253037583,1.211673350220431,1.182252784887863,1.1876618444320508,1.1962950993600405,1.3623101058283758,1.2135130183166587,1.3106185970762796,1.1770623965741207,1.2068290645278337,1.2087180368088521,1.3001845469681432,1.2286747016679278,1.2528397211449995,1.2483393586131986,1.2821328961208622,1.1903688453086274,1.1733724117814166,1.1993668452810509,1.3320945757812164,1.183517766724245,1.260145449274536,1.2414888055622884,1.3095680554713047,1.209192677132155,1.3339453123412985,1.2098271169993955,1.2196843080835684,1.1542200570370837,1.2265375551371969,1.1898458089138062,1.3941105602958883,1.2215503706794975,1.1992244793787525,1.1375681662598416,1.4342935660768257,1.3072752370363092,1.2027522051500592,1.2255848110425862,1.2085853102234132,1.2260404619625456,1.257645969751685,1.2056181226391336,1.239029572365189,1.226127400020193,1.2042114386619795,1.2207112025654872,1.1885467712030728,1.2254961733430676,1.2054844549919945,1.2027875820304006,1.2121842349107919,1.2128690275913365,1.170497250914073,1.2195953762362,1.2246000719355534,1.206470317237229,1.2568521740724998,1.2511202581682441,1.195710530021854,1.192636082471766,1.2022401388339377,1.1717581568581654,1.2237772741745954,1.1659750390532324,1.1418936977986067,1.190244785167689,1.2161466589026226,1.1992105179389732,1.186959676215814,1.2038133339877466,1.174769382619871,1.2222160822722383,1.2307495297705506,1.2386473175782198,1.216368309169132,1.1927611056064225,1.221980793476874,1.1815935297825875,1.2107763643660683,1.1708235819610897,1.1944238578446156,1.2333199483128687,1.2551059365223833,1.1740349392995602,1.237497549383953,1.2100478489515671,1.2064490422654184,1.2084026701862478,1.1691601448436626,1.193274319532559,1.1881086701852273,1.2111031995807315,1.229888332169942,1.2178911581345653,1.19682607987623,1.2278446885158958,1.23789712044297,1.2405997132906434,1.190856870889916,1.2131100191731368,1.1893475284000856,1.2134911376344664,1.2056917580669797,1.18823250330032,1.1786637330810876,1.205679407569791,1.1606373089875035,1.212053065626335,1.2479825723171092,1.2054556328414676,1.2350768088175221,1.2297384280154424,1.2619412562030181,1.1873509198821062,1.1650301094621565,1.2046597275323419
Lycanroc (Midday),Rock Throw,Meteor Beam,40,15/15/15,1.4034659357654977,1.1758602065447903,1.1847680918670145,1.1329413912370214,1.187429233835496,1.1376538285304132,1.1856715959585333,1.1355067855080472,1.1869978274538937,1.1365985236660963,1.1997726933393478,1.1731945867612597,1.1386337233280166,1.1164866976177188,1.2532147559158096,1.1626865325377291,1.1451851524836634,1.1026872364972673,1.3216637791935428,1.1333566577729852,1.263929754670071,1.047263665758149,1.354178266696861,1.1171803233774351,1.1864033182660043,1.1471597221023064,1.1704648180433543,1.1410506480014104,1.4095980400589256,1.1705533449850432,1.293811853459914,1.1292102819719987,1.1718393532580322,1.1522879934163215,1.307705514525286,1.1905432796284303,1.216025414754677,1.174063143437186,1.3431900357205302,1.156216021599137,1.151476225894715,1.1533408811238226,1.3163643487644952,1.1139034500905196,1.1810020696996917,1.158055789218552,1.3038705147466545,1.1462110238862244,1.3434649857985372,1.150860095654329,1.216630646236836,1.101418892158131,1.1579669894140978,1.1236332049689481,1.3859724441669992,1.1820154023715583,1.1408291761660625,1.1046132779751032,1.3720478088356642,1.2457171246518053,1.162959669366388,1.1669127821930831,1.1924944074636634,1.178900046072587,1.2301139531007732,1.1719558457118504,1.2183368316055065,1.181479739533046,1.1666159370151759,1.170028019056671,1.1494818884078735,1.172404766979547,1.17184133541539,1.1514280887410804,1.1748831343205557,1.1706868684583573,1.1366371642811095,1.158502899344517,1.1804243262962195,1.1473374947625632,1.239006391799473,1.1968186815283177,1.1724693703229385,1.1477193230978264,1.1478669269146533,1.1089061411605718,1.1705908053462935,1.0992789185413372,1.0934738900651815,1.131194995287534,1.1718542207434428,1.1298575383852882,1.1614196474459044,1.1585209340369214,1.1163547572074852,1.1540942818087623,1.17208725504381,1.1846930872043098,1.1600789941272704,1.1445794912579237,1.1578970573887983,1.1213424913132555,1.1740904024737862,1.1184770572776264,1.1565094629060797,1.188972018281391,1.212969221171878,1.1201447070663382,1.1637974530828212,1.1538314708651374,1.1838817020477637,1.149692635992057,1.1145120330973244,1.1527639965691798,1.132230315655431,1.1467856370257483,1.1664958974329456,1.1710753098731204,1.1577459850413896,1.1820508977150457,1.182153864138865,1.184408424848532,1.1537665249802174,1.179592169389149,1.1444155415302284,1.1527872900024725,1.1556145914302367,1.1264273624810803,1.134327623195959,1.1800815183631799,1.1013513414574772,1.1573353045162837,1.1744947196711972,1.1505779621421697,1.186001806764381,1.17149429226707,1.166602787444076,1.1317792623760372,1.1204635105916296,1.1360920466978424
Lycanroc (Midnight),Rock Throw,Stone Edge,30,15/15/15,1.7610686246497311,1.5353548918303475,1.605267393427639,1.5479879100948846,1.6154519876710087,1.5520680857783011,1.6095740419140023,1.5494560078143669,1.6083141395902754,1.5512329916917045,1.6154471106255424,1.5803322635566084,1.4954487973973694,1.465633459272836,1.58142771405251,1.5007398797792026,1.5379354673831975,1.4914500698130266,1.7014294974210968,1.5095510111441925,1.6006651246949672,1.3884374744274837,1.7115898489316939,1.4950310086080827,1.5198755473142034,1.4716311369037105,1.5294482968776446,1.5118512354573341,1.729591363074536,1.506996819057329,1.6740972228168958,1.5110655314410304,1.5539592579453336,1.5320503216116241,1.7197919769924848,1.6062245653507699,1.5680108055711701,1.520831789117475,1.6584503973892646,1.482396214441111,1.525901232946978,1.5177708536016965,1.6583831314863364,1.4749321210603676,1.5650097782023318,1.529294626859997,1.6730093805535255,1.5308108833293053,1.734469642783448,1.54239435396977,1.5829490751409616,1.4693545391510436,1.5840997054431334,1.5381237201625007,1.7037632990963572,1.5088756763980944,1.549934345170641,1.520273724737743,1.7864313818782809,1.6552877676353668,1.5716864873113905,1.5787728489507589,1.6118187739337209,1.5880003142689083,1.5451098408931008,1.5254436813285466,1.5446900253495777,1.505974798572414,1.550087402107083,1.5509967476832143,1.537137362566182,1.5716005394385586,1.5503279362930167,1.5166732348639085,1.553448985849554,1.556432266819685,1.4917303851951664,1.5459563070639308,1.5827669591842126,1.537290999086336,1.6212260625468233,1.582031326945379,1.5464081228563327,1.5603919080464854,1.5542495343875729,1.5074614182228603,1.5594805808333176,1.488975839330938,1.480558787934268,1.525827446097544,1.496343373839005,1.4629381105838022,1.5568808307883828,1.5659780495288167,1.530121907633512,1.5730219099177452,1.5299276382173936,1.5469447769299138,1.5653181455821061,1.5341732946007454,1.4848295062251873,1.4494013557325007,1.548966042256484,1.473983026568057,1.5073649918864396,1.5484584475181762,1.5456189201750987,1.472683715416335,1.554017609965336,1.5537823508248074,1.511866784662925,1.5041315267835342,1.503746894899969,1.5598255867827024,1.5154635623380222,1.5436936715836844,1.4871299210747981,1.4975910312858638,1.529500591938776,1.5590817052625396,1.578242435751262,1.5909738974461813,1.5211113212438743,1.5587846485279635,1.519477286944757,1.5351708413366265,1.5549950881601258,1.5308928913301625,1.5183255183521196,1.5772298725738068,1.4554991629732918,1.5181674880742457,1.5417902629590399,1.5189674169448941,1.545684616869605,1.530145501060701,1.526869958328215,1.4934664974896816,1.5046528438833489,1.5527641231843725
Golem,Rock Throw,Stone Edge,35,15/15/15,1.618311951363906,1.5131398069116526,1.5511621031623337,1.5037467524051473,1.5573415034229865,1.5095236003235268,1.5514582485493857,1.5070989903968195,1.5518077119640417,1.5072574337577849,1.4703490782321944,1.466027263495719,1.502742853102836,1.4890027444599296,1.7147233086406448,1.4864243760032287,1.559021666090498,1.5014760242358536,1.593338361633213,1.471015088864133,1.596886791835057,1.3390778182521563,1.7162946955513017,1.4933849650062796,1.3936168187346722,1.4470197194722763,1.4798220801593251,1.4549704528363177,1.4999929566660926,1.4785909812921842,1.6132510866216259,1.4931840499621378,1.4968779742620595,1.4827431430895346,1.618486138299292,1.5194777911508117,1.6175587660109307,1.5212871074236016,1.4786968546788521,1.4385764278089077,1.396569434938782,1.4332482298775968,1.5149300403743697,1.3752582576938785,1.755346288560335,1.517625536434794,1.537203773190474,1.4991705986336086,1.5853542325661356,1.516877534276277,1.351691687311153,1.368009518909526,1.5350107660958547,1.4841596339370446,1.443620182491089,1.436736799293714,1.484117053025284,1.43803192781003,1.578372097735496,1.5805838195927284,1.5138505432040472,1.523618952585653,1.480996850776931,1.457407399439129,1.4787634996435097,1.4726847131620613,1.4708717471015584,1.4613523371451562,1.492536774893501,1.4924515415026949,1.4773420676996707,1.5542997438161592,1.4675260298274395,1.474677437686545,1.4117815217866485,1.463985254946175,1.4573007094467414,1.5210392320331925,1.5216427693354662,1.5146721566807404,1.5375124480523956,1.5543007189184666,1.462183999718481,1.5002463882922088,1.4718237768479208,1.4325749681796225,1.5656162517036099,1.4834712230203329,1.4301919882084864,1.5105198043207815,1.5198355155713694,1.4594881938980109,1.479130238029847,1.5003283611636982,1.515250412063636,1.5610176636485589,1.4905527004605525,1.5335505001061658,1.500264940166809,1.522892330252712,1.5024294272377279,1.4933441104623673,1.502813744357703,1.4604980271603925,1.4530637015028318,1.5371364686809939,1.5009489555598416,1.4775956459882738,1.5466140565182078,1.546725438364044,1.5172042179827225,1.5134488291751818,1.429325235753473,1.4857434977152597,1.4770273397420246,1.5291972962965104,1.467029880792336,1.4909893121219222,1.4739321445796725,1.5366476438311187,1.545017405225703,1.5648158006946482,1.4670608993768246,1.549116313804852,1.4611445714329223,1.515140500623766,1.4780349228217624,1.4941877362219769,1.4475520988418498,1.506433641689714,1.438669856019692,1.4990027246839233,1.5248483057632816,1.512597373428613,1.4713309119893856,1.5103127423106748,1.5280070037567801,1.5082543363436327,1.484107093626296,1.5369922441909458
Landorus,Mud Shot or Rock Throw,Rock Slide,35,15/15/15,1.5673350170053237,1.4584574667446546,1.3826638367659505,1.3661724082138842,1.3885512628769217,1.3727569447141563,1.3849875843430177,1.3687427008046158,1.3871024747195388,1.3705860098446292,1.391094351810169,1.4180225466676069,1.6129402972843558,1.4862731476770108,1.669020255828352,1.4363744049191702,1.7711855515660027,1.4608801251806447,1.435453131752029,1.3354138832615101,1.3026249588492849,1.219401990410126,1.504222165198413,1.3926783504300981,1.3853924390609995,1.3951301045946278,1.4448658349791368,1.4418190156836745,1.4045462629007797,1.4109268984152692,1.4258272279041952,1.3455492159949165,1.405092369843491,1.410845810673733,1.429392952352073,1.440019541138873,1.4238486226395868,1.4276874931804087,1.444775926120472,1.3906995722978268,1.3272818660536767,1.3506488228357343,1.2993303093036084,1.314241108494068,1.4230459040856964,1.4245672284083513,1.4258241296795382,1.4405146706952945,1.3963068713353692,1.3856706890066801,1.285848989465875,1.2849773825326765,1.5997739104174182,1.377734539688579,1.3616106935204275,1.3665278132466487,1.689634391303512,1.4102971702226397,1.3618965217117616,1.38477869847211,1.3663767588524485,1.4024031063908178,1.4653305775838616,1.4333651905111826,1.5385544543715828,1.4206790925257873,1.4225753811273247,1.4243510692434649,1.45105728233144,1.463726373540828,1.3499562321743237,1.4246856942769117,1.3757955960546342,1.404265797029116,1.3784850215358126,1.4140725812984951,1.3905737777756235,1.4702140619420843,1.4204213388676854,1.4079076622149427,1.3851319012934145,1.461092660240854,1.4415543124946575,1.444583998697525,1.4832643424087304,1.4444122668417585,1.4269866863354024,1.4226881265828044,1.405906202949978,1.4685003401806782,1.5153708509900032,1.4254592967501665,1.4339855741834975,1.4333229574415047,1.371578952972792,1.4428408011441087,1.4182240453073827,1.4537800246905694,1.333478602687904,1.4031917553581799,1.8246118404265697,1.5243355484844163,1.412318839046751,1.4378898534151159,1.398915702137963,1.4693484086382018,1.53212229893131,1.4086648323031592,1.378339139408276,1.4326251860852406,1.4684111588605253,1.4242278127929295,1.3737785287505964,1.4186286546033964,1.4045602772024672,1.4635565418918768,1.3883241363637318,1.4327825590223182,1.3770220010334944,1.4321873002852357,1.3454649124368856,1.4125537526841316,1.3889473444915443,1.4665591039509043,1.4416469264348921,1.453943591360972,1.4159254651823003,1.4315144077550566,1.4007492141875018,1.4591767463381906,1.3926057027638172,1.446526476437872,1.4516329842931546,1.4289989570613566,1.3831082995616768,1.4437781284807858,1.4275830435810613,1.4184440782256582,1.3693349909576247,1.4256612724520528
Stakataka,Smack Down,Meteor Beam,35,15/15/15,1.4381354028295552,1.3371681236397124,1.2793879485535231,1.2720539539123195,1.2836223192689196,1.2787723048052972,1.2820243893594139,1.273644727497059,1.2815705673331323,1.2759112350646202,1.280525912212268,1.2907559911300053,1.223329087740234,1.252927504266125,1.253853346189115,1.2372923724577372,1.2827667223019226,1.2856652138885227,1.2363928654966123,1.2300838193142218,1.3086378058862205,1.1339430424186312,1.2056865191454162,1.1941630669021464,1.2440526555116185,1.2722059800870391,1.3380557787976688,1.3279501068297328,1.5713144288969194,1.3349853356826498,1.2865766075455256,1.259038694407798,1.3503473493336091,1.3471472902801216,1.3849157791867475,1.3598669920110478,1.2716079370491473,1.2898361949239137,1.3044475446730546,1.284536050156155,1.3453891259228774,1.326265356350249,1.4334363716414886,1.2629672819008937,1.3185195944244048,1.302861163784295,1.4996166726738756,1.3144482306442968,1.478590036288944,1.309833938149065,1.2441776728334826,1.2475820603658634,1.3609469015964084,1.3215241238086897,1.4769967551654404,1.290767304906408,1.2364591641175744,1.2170881875886632,1.6237791982642575,1.447926522437596,1.275218804657026,1.3123374582350733,1.3327127637958394,1.332607901249442,1.3248735691164166,1.315400013422563,1.3679313043185608,1.3742615111081344,1.2638331425683775,1.3004423991797895,1.2980765807257357,1.3498252532847175,1.294925326392046,1.3386703075892945,1.3062384154631077,1.3260090680002188,1.3024847802589294,1.3658192809237832,1.2652958767554514,1.3153276473928395,1.3400541133511443,1.390243743735306,1.3350983105947343,1.3508592914288189,1.232410859123611,1.2858327584363143,1.2682010136572992,1.3103347048993623,1.286996683360573,1.3571027596389873,1.2599782553618522,1.2943487517908272,1.2947842532710183,1.3529681136828267,1.2523244648411005,1.3201507748445132,1.3517531431620842,1.3661821878399887,1.2816328212169326,1.342110658986218,1.2198698489294477,1.260921751757987,1.2498381050585445,1.2980348667970611,1.301285507721667,1.3676932642609019,1.3289591880254967,1.2742224856816884,1.312065863941797,1.3497302275679763,1.264615848656012,1.3016556697081407,1.3246451538015855,1.350767647668879,1.3182289833614058,1.351958748096052,1.30993912129784,1.3550527102306296,1.2946113482018557,1.3413485183655176,1.360482217642748,1.40468565289157,1.3166699395785004,1.389933740464218,1.2990419692489201,1.355039119121462,1.292993305006519,1.3452322108421297,1.3617572585696158,1.423420191989294,1.2980496435726856,1.358887304503105,1.365379938351003,1.3411457446187578,1.28882001434177,1.3331268933785039,1.3284043377281956,1.3005575882197151,1.293984523060224,1.364891656219819
Stakataka,Rock Throw,Meteor Beam,35,15/15/15,1.4026262058971053,1.2783184528068534,1.178496030035011,1.1715917302067194,1.1835846480585743,1.1753774177754206,1.1802760180064666,1.1756372766183774,1.1827351349971356,1.1748491857585233,1.192133277922303,1.214743802613658,1.1726237979597587,1.2010223836309355,1.2082466798487859,1.1926296796668554,1.2150970263440954,1.2275478149098675,1.1186228636333002,1.1361734803103407,1.210295507127242,1.0387702130779344,1.1389053023512707,1.1376957858421677,1.1813930660177487,1.2173093194729845,1.2867199701194736,1.2712596790426003,1.4584255557346706,1.2556210972898838,1.2292204967657812,1.1906600434491363,1.279374402692802,1.2844843430282171,1.290244982917669,1.255918465520822,1.2240419150600477,1.239097301825854,1.2352410002196264,1.2095615628212408,1.2437575979825346,1.2553505403670246,1.4107248351839186,1.2207435791366381,1.2298988437246041,1.222384598202617,1.4486011334206972,1.2553924996868013,1.4108678875883085,1.257115432027885,1.1974114402328204,1.1984255837183233,1.2887803123125274,1.2137302489465425,1.3989477837473137,1.212026104166133,1.1772725951521215,1.1499329237351572,1.5088191795922705,1.3561073648597715,1.1889808069613628,1.2248916231911613,1.276253127350144,1.2492921379704254,1.278136304392026,1.2603361782397473,1.2689951443610168,1.2634127069895598,1.2153155501124038,1.2387218703766805,1.2447509566535087,1.304257568899686,1.2334865947006384,1.2597679799766757,1.2282901613328754,1.2572955641636985,1.2285589474143406,1.2741318527207308,1.2103985520857807,1.2532702006879712,1.2801288711705325,1.2888283258667201,1.2681064553401693,1.2742104472937144,1.1548665237810427,1.197878044106795,1.2267503761485883,1.2558225466703006,1.2735266844744633,1.3425976204224512,1.194708395746195,1.2340218268470038,1.2433005340081302,1.271916273010967,1.2247899879485231,1.2994218099267274,1.3066052722069499,1.3157716366615495,1.1953414196881964,1.2435097822820242,1.1482280823871098,1.1886087090709874,1.185674413164836,1.2407818555571943,1.2505825871359784,1.3053919277531216,1.2456297219424493,1.2223401563303093,1.2592316591586254,1.2952517294347534,1.225000062435829,1.240940037885628,1.2482582915610199,1.2831034083635642,1.2714034810574228,1.3041148431766187,1.230701237550238,1.2615796393717136,1.2248945391249473,1.2759144794013668,1.2965018663631358,1.3329869762108129,1.2291941962083237,1.3012540411593654,1.2301425825152374,1.2810566310547675,1.2328243504640461,1.2759885919979044,1.265425208298592,1.3097438461492255,1.2245803243629503,1.2633738033519872,1.2870453990274604,1.2903629144704587,1.2268904809967993,1.2825237142269008,1.2663674686006048,1.2494146140229923,1.199866436402539,1.2598053851982474
