Attacker,Fast Move,Charged Move,Level,Arceus (Ghost),Arceus (Ghost),Arceus (Psychic),Arceus (Psychic),Articuno (Galarian),Articuno (Galarian),Calyrex (Ice Rider),Calyrex (Ice Rider),Calyrex (Shadow Rider),Calyrex (Shadow Rider),Cosmoem,Cosmoem,Cosmog,Cosmog,Deoxys,Deoxys,Deoxys (Attack),Deoxys (Attack),Deoxys (Defense),Deoxys (Defense),Deoxys (Speed),Deoxys (Speed),Jirachi,Jirachi,Lunala,Lunala,Mew,Mew,Necrozma,Necrozma,Necrozma (Dawn Wings),Necrozma (Dawn Wings),Necrozma (Dusk Mane),Necrozma (Dusk Mane),Necrozma (Ultra),Necrozma (Ultra),Solgaleo,Solgaleo,Spectrier,Spectrier,Victini,Victini,Azelf,Azelf,Cresselia,Cresselia,Giratina (Altered),Giratina (Altered),Giratina (Origin),Giratina (Origin),Latias,Latias,Latios,Latios,Lugia,Lugia,Mesprit,Mesprit,Mewtwo,Mewtwo,Mewtwo (Armored),Mewtwo (Armored),Uxie,Uxie,Blacephalon,Blacephalon,Hoopa,Hoopa,Mega Banette,Mega Banette,Mega Metagross,Mega Metagross,Mega Alakazam,Mega Alakazam,Mega Gengar,Mega Gengar,Mega Slowbro,Mega Slowbro,Mega Mewtwo Y,Mega Mewtwo Y,Mega Latias,Mega Latias,Mega Latios,Mega Latios,Alakazam,Alakazam,Banette,Banette,Braviary (Hisuian),Braviary (Hisuian),Claydol,Claydol,Drifblim,Drifblim,Dusclops,Dusclops,Espeon,Espeon,Gengar,Gengar,Golurk,Golurk,Gothorita,Gothorita,Grumpig,Grumpig,Haunter,Haunter,Hypno,Hypno,Jynx,Jynx,Kadabra,Kadabra,Lampent,Lampent,Marowak (Alola),Marowak (Alola),Metagross,Metagross,Metang,Metang,Raichu (Alola),Raichu (Alola),Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Wobbuffet,Wobbuffet,Xatu,Xatu
Honchkrow,Peck,Dark Pulse,50,1.5888057278567123,1.6166527046346324,1.5208024602454373,1.5545664670374,1.4900046214083875,1.5590208962336471,1.7839800939875161,1.6621228903653682,1.5435332738932945,1.5964542407115814,1.7802605038372052,1.8957986955166644,1.7800832987136224,1.923797811848138,1.9183693452249424,1.6708692211284084,1.55487318315994,1.4294740803598467,1.7363321488199235,1.8565086340903472,1.727644932946236,1.7782718377913718,1.756683522439968,1.8782729592212473,1.6422830486918003,1.611664712973079,1.7398643941405616,1.7703324170149484,1.8473810430381157,2.020735158559981,1.9995685850396232,2.1907702390593893,2.012893694727832,2.195987871153911,1.849913637247298,1.963484130987533,1.7741841037948658,1.875243905548732,1.4017123380053003,1.4725426683067577,1.6727258121769826,1.6931352417161125,1.4464753222305438,1.4846605807111426,1.692530071706455,1.7695345097061197,1.7375766517898514,1.829149986280136,1.659281018827549,1.7092761576328335,1.69787290498154,1.7792179948289228,1.6376071358865267,1.7117746589526999,1.609455884147664,1.6649557151046994,1.608567399614673,1.5952568397852342,1.5704104685300182,1.6572659739188795,1.6739253201281754,1.7033963301517332,1.717713459062265,1.7580985442667192,1.5581317591807449,1.4501292805426913,1.5298960626737799,1.5848877933498735,2.012229743353225,1.5405064811162876,1.4657285062618095,1.557577096146822,1.4314535538984368,1.397758895221655,1.5906922023176184,1.4269202086512955,1.6764018349877128,1.739599107929784,2.178364685007791,1.5911581809959323,1.724557633393422,1.7057954124789032,1.3989467840572891,1.459822775305986,1.6125413257249341,1.6718651439496544,1.7551261706620012,1.8029612188544835,1.6508132025579163,1.7113397456832522,1.6518610153425428,1.7283306848427482,1.6672625948615512,1.7619201292930309,1.7502710852015744,1.849001494555143,1.5197075573421261,1.6020597101987848,1.7090081328849185,1.7299079510549276,1.6281174826111722,1.701651530216273,1.6240898769975238,1.7292547100504159,1.5647844187396107,1.6765863062744055,1.659888351259283,1.749779644127782,1.7011810201205564,1.8138458085201778,1.6920237409898122,1.7717098046156792,1.6281139403621159,1.73377532550843,1.7542117847167962,1.844125139374901,1.7376892076321948,1.8384405601730818,1.7788151941300123,1.8478211978883818,1.8565571747285303,1.9988019153260896,1.8502888245966753,2.004579218359241,1.6818295899166795,1.7442505198589886,1.6542256769808432,1.7176199060616,1.7624979688709717,1.8149909988649737,1.8267842002988959,1.9227473818376009,1.6523951504493368,1.7421035307086359
Honchkrow,Snarl,Foul Play,50,1.2898169813681106,1.2555442247567516,1.2379423317052571,1.2026008668468597,1.197551593815215,1.1839384128171553,1.3119949708586796,1.2327079516169046,1.1176303768800484,1.106329965894162,1.3779591195379721,1.451866209962524,1.3478688385308104,1.4398391863746391,1.4877204324240152,1.2712522461018942,1.1912802521381318,1.0814514132929345,1.3642754923757106,1.403049177820966,1.3518932825857874,1.3472828162767085,1.325252293576667,1.3184554813815945,1.1706829736434008,1.0976415376288027,1.3882403066792974,1.360153860018911,1.4639870450227899,1.5335754299500868,1.4863149742518875,1.51345800149775,1.4974754533484531,1.5171362959778047,1.4946897328899826,1.4774271657030258,1.3024023774273323,1.305247898428354,1.1025579750209806,1.1184512869442567,1.361805518140785,1.3034179842553821,1.1485394074023125,1.1309796416206703,1.3323969856554725,1.3288561380233292,1.3593236924787886,1.3810056206012389,1.2830562780943475,1.2766278563831799,1.3434385643723563,1.3325771469720329,1.2830333571484704,1.2936899677212028,1.2735779109716399,1.2775684697994092,1.2497176160702193,1.176723504203245,1.272354580518529,1.273831382303233,1.3516297551175946,1.3297529942937305,1.3311187223639225,1.3221342573040233,1.2418879394690496,1.108711956167243,1.127856736379278,1.1204370127706755,1.5381973708680172,1.1888707800145948,1.0697000783800075,1.075532594684616,1.1529536388777715,1.0837426308818818,1.2520257494110936,1.0959944839714453,1.3107498946628469,1.32199730691345,1.5768454594106942,1.195998248961365,1.3503017498421268,1.283684467498041,1.1328466620007227,1.1346924595841617,1.279528456732128,1.2641140153522097,1.381738357684828,1.3772435587668235,1.2966549024978664,1.3069553418105582,1.2592617819166942,1.298882387326305,1.2905126187924154,1.340876345429171,1.349818656286691,1.411860733937083,1.159468196027413,1.2025994579215926,1.356567359667178,1.3190841298407296,1.2548307703728658,1.2850274066721514,1.233939578195273,1.2816382276819167,1.1911732973826314,1.2577056099816066,1.2985400476737718,1.3070630611315546,1.3045033634450656,1.35569761481366,1.3547203930811196,1.3545196067642182,1.2844605813137042,1.3209286042176023,1.357804126911842,1.3798549780296838,1.3065910542319428,1.3612077013072956,1.2467540178635992,1.2577271537350372,1.283689877580475,1.3521801107098252,1.3526338449467956,1.3684134752120827,1.3268140504125114,1.3418811461518159,1.3009417688749476,1.3154404272046747,1.3892533205408688,1.34187871898806,1.355997071069651,1.444390590216909,1.2932344162008338,1.3358473121312076
Incineroar,Double Kick,Dark Pulse,50,1.8582714696056868,1.898727013148973,1.7244312104021622,1.7534589277815609,1.7872708596966391,1.831402673807865,1.601772280660118,1.661025895663869,1.7518159330169505,1.8212824545184967,2.0821205189525176,2.224694567536593,2.0921273880370634,2.262229599782848,1.7497478821236292,1.8497362937306434,1.515193533625027,1.5849128210524899,2.0082380932274058,2.1242039096604874,1.9047873159264332,2.0028934156559437,1.766730161655755,1.8456790367559706,1.7357502681485957,1.7922663620454342,1.9435393726208443,2.036937683148644,2.195145902641354,2.28359459442938,2.269004842593567,2.448525129626222,1.985941344723562,2.101312903277057,2.064019602989016,2.2836842054849353,1.7332508825609951,1.7910133474056564,1.7023570790682465,1.7771946605408102,1.8942752001786234,1.963901201086024,1.6286074411774625,1.661904591778985,1.881427501475721,1.967169904099469,2.0336631287286684,2.1631433230600927,1.898949871039713,2.003170312234105,1.8675735772275577,1.943272765766719,1.8578539000192487,1.9549176427117327,1.9164538345260578,2.011169569369181,1.7177890132397893,1.7751089416870074,1.7686424066056428,1.8101007887672378,1.9405592972784829,2.011238212130197,1.9634687562019706,2.0616817099379183,1.652161763746657,1.6905970256343357,1.7374276112243316,1.8064598282614082,1.6516310137400703,1.7683429627602847,1.5029304990022958,1.5034067083664382,1.7183638384343125,1.629241428248071,1.9361640769037596,1.7552927283868356,1.8283098901803816,1.9074709665084706,1.716777589518949,1.6666656409193241,1.8325879335218982,1.8936265889320527,1.5930455940243446,1.6518698447450308,1.8353067978602675,1.937409623610699,2.011976919128483,2.1628852059676413,1.9277706092434759,2.0710356401639256,1.922105243849509,2.0200212131013022,2.0654377244678486,2.2523774230773164,2.1179961370536327,2.2376834139605255,1.7916775782632581,1.8806927377484488,2.043053388543478,2.1576073507120825,1.9796076452456537,2.0544500977231337,1.9110178784948428,2.0243538393474454,1.8028360972586972,1.91836568773545,2.0461819405955946,2.20787776083054,2.014472967387745,2.129207560587947,1.8025800629550481,1.8904580316656314,1.857323135671087,2.0139307018421286,2.1794741645580804,2.310244325502891,2.103066448637195,2.2327737633251257,1.7530565776175737,1.8191166279388051,1.8491919488458008,1.953457223349552,1.9339606727798755,2.0915376844995834,1.9200131558935882,2.032068428378811,1.904316276892816,1.9919920942548945,1.945852021781323,2.0150835267765803,2.1180766651084935,2.238459862866863,1.9899947437380185,2.154270977646038
Incineroar,Snarl,Dark Pulse,50,1.4353314209973713,1.4339343578430683,1.3840605142819056,1.3771534255552496,1.3813650552283576,1.3825895137672912,1.3926429068860864,1.4270373553471891,1.287563009843118,1.2995116690487487,1.6190502466908543,1.7202883924575965,1.6262344876937647,1.7381577753343984,1.4214936286071598,1.4617902914675942,1.2251831715779145,1.2487379133075724,1.6377070609269853,1.7016424587818189,1.5061623779699,1.554939387643745,1.493220008618446,1.5388784019092396,1.2786244060052003,1.2878777740511855,1.5617636049263037,1.5965861366457754,1.753895413165446,1.77799248864834,1.6963985116971119,1.7512216699419696,1.6926339316745145,1.7559296249883323,1.6687087571143198,1.7868291641815086,1.4907439839306817,1.524942408252832,1.32603369243785,1.3315625099586732,1.519384533041478,1.5332300771370522,1.3150445929075392,1.3186621092673982,1.5024291656397832,1.5546192296712145,1.5962611439822496,1.646823556188749,1.4598175739644024,1.4934776198358433,1.5305538498647748,1.5599922383690605,1.49508295705753,1.5328890481796331,1.4746364291209977,1.5049066073641673,1.3575178687956886,1.3803074961047725,1.4293879575533448,1.4454637638173553,1.5452249781505132,1.5708272078057408,1.5443394474856982,1.5933292150814358,1.2871247798578045,1.2876460765768705,1.2797019320655318,1.2900229437977162,1.282325077781225,1.3181997643711103,1.2812107739572887,1.255841267583591,1.3423752389799035,1.27971320061937,1.3913165927258366,1.2838572350247475,1.4838825333708807,1.5254171708067912,1.3742257475888418,1.335367712691569,1.4961262209764348,1.5135936316524212,1.285872502652391,1.3068227454078154,1.455591732521325,1.5129478196007318,1.550785651040844,1.6187126323243308,1.490555725287344,1.5557828088621064,1.5320515016550482,1.5930047748360396,1.519721787817205,1.5825408683478523,1.5988809727875057,1.6730796273185702,1.4170388910343417,1.4774282254328843,1.5219984775172637,1.547226138782039,1.5557061919598714,1.579599344210601,1.4697275302435935,1.528209503359262,1.4386119328297282,1.5125030583916117,1.4983226101066995,1.59354502680021,1.5485319594246958,1.6335477729819383,1.5076602923978708,1.5776438430328337,1.4733001036217224,1.5559798195656498,1.5748448223809197,1.6712009611896455,1.5647758456990528,1.637319656849701,1.4905814539606375,1.5382191782457733,1.5365205555454677,1.6212703693024983,1.5395829941646644,1.6230799784239691,1.529297779457028,1.5976938823389801,1.504860224793325,1.5632064158776307,1.5728739016947586,1.591519448941911,1.6307443780198279,1.706751101246311,1.5367358924607426,1.621082636288477
Incineroar,Fire Fang,Dark Pulse,50,1.6871622157720503,1.7011284664334416,1.6235400332886347,1.6327860890608477,1.57741446032869,1.5820220637330422,1.3738341632607576,1.4003416091214325,1.6753793948831455,1.7247909600694695,1.942407677624644,2.074683073517429,1.935566253151424,2.090594281654797,1.6470645566051256,1.7108544402556636,1.414870211239595,1.4551261270067302,1.8728687032341502,1.9656453342849871,1.7484393589594827,1.8197901214559917,1.4731304554096278,1.5095565431789708,1.6597184356725632,1.7024822424196138,1.7987242573526852,1.8575011203556597,1.9740110689535508,2.049810923352693,2.187086876384459,2.3034200263533133,1.663434078537369,1.701572867410348,2.154468987454567,2.3278896175687596,1.4743766350539516,1.497997046368094,1.53911739638954,1.5871130879235416,1.9591817693946598,2.0304596828051467,1.527340221964532,1.5516373882589651,1.7359129821370831,1.8072128355898287,2.0206765619292852,2.1340322816588135,1.935886263569911,2.0323626182628862,1.9825307693403862,2.060395836226608,1.9255151037034688,2.011551555997653,1.7427948016231551,1.7914664027400147,1.5846443566204067,1.623905112377785,1.6578682837762784,1.689763210643778,1.7923677297401375,1.8329446400470861,1.8068198900869894,1.8858044659347408,1.6669273367686388,1.6921647642032482,1.67375103784082,1.7346769155184696,1.4448747462749456,1.5065672376605208,1.2452090897510788,1.2193457840880955,1.5574745394864116,1.4875341190070968,1.5804797003205686,1.4520958676102302,1.936009747872299,2.027993372914852,1.5972317482401033,1.5542504727889306,1.9531603648965357,1.9891815538929705,1.6799759259700713,1.7517020091056221,1.695711977956156,1.7739280377054831,1.7998459537606344,1.910204283919947,1.7160876939770966,1.813545158605577,1.810674554501944,1.8879488867842433,1.7700467807616773,1.8988588324235478,1.9064373254138862,2.009052129322058,1.6879213238547843,1.7666089606408866,1.7626012921395056,1.8077685453435688,1.7662351851463658,1.8130625980252195,1.747843021401212,1.8174835363962765,1.675386310208819,1.7797566135029064,1.7504502717095685,1.8633161204528064,1.8050136928944744,1.904760721112993,1.4759560740775504,1.5346663464291743,1.7247510645254935,1.8439412352090814,2.141181642900749,2.229911395334621,2.1474560985084943,2.2758749396060205,1.4594046077243341,1.5023697789201462,1.518987266484309,1.596364034830383,1.7610513411464719,1.8794982592065907,2.0027015958255783,2.1236341979576654,1.985689425497611,2.0781579976541615,2.0912217059799447,2.160479111838994,1.9393786305170413,2.0526061863549767,1.8054499815065141,1.907501003590914
Incineroar,Snarl,Brutal Swing,50,1.201927003803092,1.2126851348411032,1.1621731670859208,1.164703233826324,1.1733587410246549,1.177686657641251,1.164595629192579,1.198789166053278,1.0868075969746316,1.104694369176407,1.3803838939041264,1.4721232163462405,1.3907930649423226,1.4908672771037432,1.2025368870708835,1.2362853365448097,1.0288464394805648,1.0496065710087865,1.3782749850298741,1.4372086164669264,1.2821679052044084,1.3272568577245365,1.2601328208114555,1.2975010460712053,1.0804238242140674,1.0869043863465047,1.3150478967128911,1.3436837929847631,1.4695711983768478,1.4953607907330908,1.437723124884987,1.4754822666211371,1.427073755141193,1.4686161328696743,1.4064298732154588,1.4895957268009463,1.256956899683021,1.285418469158231,1.113047494301006,1.126931303110517,1.2737479491071768,1.2984889282782706,1.1123524240371314,1.1156269000525212,1.2780174901495196,1.3242712772775456,1.3437277960810252,1.3934248233226785,1.2302305561761264,1.2635723755494106,1.2818885629001686,1.3122434315981697,1.259203403281377,1.2957473444515233,1.2439150568644022,1.2726502190704918,1.1510511138451365,1.1758498910453798,1.2095968961837649,1.2187784282986867,1.2979464435003845,1.321513324749668,1.3162061521258566,1.3636486623035353,1.0870971234753115,1.0841807448959624,1.0771622697301437,1.0916983392660016,1.0742852256496904,1.1057004112981887,1.0887680814383247,1.0729538068180065,1.1221287754125413,1.076663656492382,1.1746129059910067,1.0722110994741771,1.2505832263101584,1.2907907685365747,1.160367508274777,1.116880480769538,1.25600121838566,1.2669155559566703,1.079536622943879,1.1024331051296858,1.237971869552027,1.2873565106005616,1.311368553487358,1.3858392181140264,1.2622312238598412,1.313618482738277,1.286440393586112,1.3441382892432259,1.295108750732408,1.3741990753181623,1.3578752772284737,1.4293714033449512,1.2044115005044962,1.2629377600372393,1.2793553107920066,1.306810658854841,1.3120891052024009,1.3343320643291305,1.2661983231070295,1.2979603954104237,1.2140808042432647,1.2930738341841501,1.2757294677106747,1.346488119002446,1.3149413316552054,1.3847206705454558,1.2619922473714118,1.3212243286205076,1.253291402038342,1.3283419472813178,1.3608857636997151,1.4217817511173347,1.328313564801608,1.403356588775959,1.249326933959454,1.3092924178883314,1.2981594160047445,1.3804670354055293,1.297119129112931,1.371565341048399,1.2919940010762054,1.357335962238698,1.2763578256927717,1.3350440391854386,1.3202378788803422,1.3527650692729465,1.394763942656441,1.4920377135443117,1.299586040813597,1.3699686971012057
Mega Mewtwo Y,Psycho Cut,Shadow Ball,30,1.0079502292904774,0.9988269946032408,1.0228940231006904,1.0176368704954657,1.0368625120949861,1.0366137506438475,1.0329174260633203,1.0449385378195641,1.0188678149446728,1.0192407671714423,1.2242107876971429,1.311771194657421,1.2271030551836524,1.3363870544154042,1.0606267151751776,1.0748690951715605,0.9495220205527352,0.9436765385568643,1.1729863041078548,1.2236136962508088,1.1214838580372146,1.1615088113709944,1.1667767899824288,1.189989398016038,0.9990837287764122,0.9924584660239956,1.160553014499901,1.1785645896737496,1.2553482950007446,1.279427663980314,1.3082940116572572,1.3483756498532264,1.29539876889407,1.333758683675881,1.240801452820763,1.287197334066885,1.1394401608611235,1.1668423546048794,0.9642939821381579,0.9475267191413292,1.1392588578830185,1.144161289461886,0.9837077539338286,0.9664133652845442,1.1210349101783896,1.15224673916913,1.1163278647712054,1.1382656206557549,1.101274643453856,1.0719702034024914,1.107682351281625,1.1209578583459654,1.1160977285336695,1.130512482095206,1.0847914213869219,1.0968675766248275,1.023933079173139,1.032777384205517,1.0285602442812973,1.0518490562897724,1.1396945773736464,1.1608918368459238,1.1628193674739473,1.1984464486858364,0.9413320722718674,0.9167024982062488,1.0740768845432462,1.0352350050009635,0.9471456458833526,0.9323114478283943,0.9827060748553826,0.9873169067895307,0.9528450063088345,0.9554052731047846,0.8699420217986088,0.8098376325947777,1.0997278760806908,1.1102363402630397,0.9672902067534445,0.9753812724852977,1.0734590530330956,1.0928559941085123,0.9551564597570337,0.9748330004232049,1.1086803685844109,1.1359610083952263,1.1107006868441809,1.1094400598986267,1.0959498951759883,1.1668709769176473,1.1118069899110987,1.1801044092445314,1.0725544990980511,1.1121233532275396,1.1241665390665236,1.1837293767156774,1.0183941194236346,1.0755268075673448,1.0026941983427442,0.9904503187825653,1.0742865005733568,1.0983176727910895,1.123589756615163,1.1481017879460607,1.064999428280563,1.107484791033472,1.0096020448685974,1.0151198131098316,1.158622664200671,1.2340451442791474,1.1181203134770976,1.1731022017858521,1.1024552013971447,1.1596023244330826,1.0825386639389183,1.1452779636702988,1.103833882194114,1.1609013942771607,1.1429641628074805,1.1863429324383798,1.1780826005980558,1.2625348349486518,1.1731455499436083,1.2245687049477763,1.1392985092033285,1.1952712439719206,1.1360351124090096,1.176084112981955,1.1132807197111454,1.1831133586896663,1.2256603540332673,1.3112449112955493,1.156943281174296,1.2215624285467153
Shadow Hydreigon,Bite,Brutal Swing,40,0.9846397528014523,0.9983829679110157,0.9394038248836971,0.9573029214482373,0.9388530548118166,0.9603719258163678,0.9783238909755052,1.0094675650679201,0.8898496591822332,0.9062218055998756,1.1245387776411577,1.2115297540153178,1.136315235551315,1.248125699166913,0.9814724555151358,0.999875495104335,0.8364944081925154,0.8554870587812882,1.1248521531956184,1.1850326294127227,1.0561774929119976,1.1050133941684133,1.0918071405184397,1.063660159734113,0.9371878932984435,0.8850687722281074,1.0611435462716452,1.078565643364348,1.1815943849024235,1.245309199462987,1.1355513874852265,1.2013162879812949,1.1561395921998845,1.2278324224327797,1.1897154865690844,1.231026468163423,1.0074206929952223,1.0277952457257142,0.8942400970954071,0.9174110799628541,1.0260415181780362,1.0401709606317135,0.887630480707236,0.9051849709998353,1.0742908669275808,1.1043117236528524,1.0949879110734748,1.137417953396075,1.0097313847972635,1.035400464481302,1.0756930316671265,1.09887529340102,1.0208001101333315,1.041222421684428,0.9918334841519008,1.0286038141482223,0.9295986366523529,0.9533989175205093,1.0121202422480717,0.9879936593757769,1.0293831928250645,1.042217261642462,1.0380815096793246,1.0827141629471555,0.874009131824408,0.8890266779727349,0.8932034067034076,0.904962007414777,1.0315005952745904,0.9163863553241769,0.8667750718609599,0.8831751142864614,0.8859118360940522,0.8561711053031021,0.9655755869181653,0.8649265764896521,1.0439875246933576,1.062748712722352,1.0468742210731117,0.9079139426114291,1.157823523501017,1.0332227061541857,0.8890048705434933,0.9002536999843764,1.035121312881007,1.0411258056625643,1.0818736642001257,1.131603279470737,1.0573607526258677,1.0796766574309162,1.026834950796341,1.0828725786946982,1.0397256561246757,1.1276162114815729,1.0862332182138574,1.1605521104306085,0.9726057151624957,1.0362062150943554,1.125048996236122,1.061052120811073,1.0765307555923693,1.1027312789581332,1.0263578942000813,1.0632395342433976,0.9998188018236006,1.066269398501972,1.0381857315322394,1.0915616650588622,1.0804369611896798,1.1458847875054368,1.090940754945168,1.078586410157927,1.0814111630211565,1.0956446838779323,1.1087106877358897,1.16697429469026,1.0647892164893773,1.135002559857988,1.0311818085683553,1.051498657450351,1.0478463462353451,1.134396628233423,1.0561845731378416,1.1409782768597068,1.0589364936576862,1.113732665967838,1.0527043359106794,1.0924567830893153,1.0689047530658435,1.0837900630383577,1.1609908141065322,1.2466655037323355,1.058693817859204,1.1294196368215792
Decidueye,Astonish,Shadow Force,50,1.5292103071436118,1.4746993863358357,1.4675792842337625,1.4068983261065022,1.5578852461306236,1.4159131129568843,1.4814075436297338,1.4169432494867433,1.4420917616802913,1.3152305890189258,1.5230744090717678,1.5997228417869431,1.512151468597047,1.628587059082334,1.4283680774892336,1.3972402201268337,1.3859158912819365,1.263025811321608,1.5479449559112881,1.57725416347198,1.4839111186123293,1.4850392534397563,1.5441795085124492,1.5540229224991475,1.3907613261649936,1.2958090781997682,1.5576897662920135,1.5512706125280045,1.568604374110591,1.6342614234525026,1.5572903125495106,1.6199312924440386,1.5525941426645034,1.6130865080799395,1.5150109837124286,1.5997089447743822,1.5759408720407113,1.5490930631141093,1.3570411530935742,1.3177174316818883,1.8546704365138653,1.5605830468972777,1.518141772424084,1.2986548504615887,1.5480923211415916,1.505015195586106,1.5431271090883647,1.5674655004479396,1.5505523586405856,1.5091885821934377,1.528474763552529,1.5303838904052947,1.5662539319919953,1.5415008939925205,1.505670630161486,1.455260429359005,1.478008093712665,1.409383496155678,1.4798862334421317,1.420415777708409,1.5198859296065814,1.5344226963639669,1.4623678019174322,1.4888416576078496,1.7607088252560172,1.3793616854738766,1.5674017851091586,1.3773172835371685,1.4199772302003966,1.342375975817688,1.3673011096388772,1.2855994602805219,1.3501264508165456,1.2739865333209062,2.024937800485997,1.3272641024294534,1.5304046585645084,1.5053535113286158,1.4321734973673317,1.3863103701034156,1.4971092199839384,1.436752692634932,1.3545516306250793,1.3214069073006358,1.5204772478385296,1.4822467710833584,1.6102389476531966,1.5534589154855565,1.6120445423035996,1.5419363470675613,1.4511445876244862,1.4816475922293797,1.6381600489438193,1.5764343642483352,1.6019033206623314,1.6427720603128706,1.4601391418742784,1.4261104498512733,1.5409476692917405,1.5062274514646736,1.549909868345622,1.508461838995512,1.4383817597496433,1.4710531365713502,1.4260792894941328,1.4530326796059683,1.611248969986582,1.5671971273284604,1.5080162458990243,1.5459379741462949,1.5629846754505088,1.543727893755265,1.5824460351423644,1.5347438474449555,1.6623290163261828,1.6422357002085584,1.5917259316714314,1.6128515399328998,1.4720296296335609,1.4840809316552868,1.4566113971215808,1.5152132507801073,1.49902770558525,1.5337571323493355,1.4894370927998593,1.506814517586545,1.50825598357744,1.4903248292268194,1.5443345921041733,1.5407960996440653,1.5102172299914622,1.5861145343710987,1.585302465583529,1.5911232513479685
Decidueye,Astonish,Shadow Ball,50,1.495071118745744,1.4795912734784835,1.4343188950522425,1.4135437480802637,1.5594943962909598,1.4580558137649053,1.4932826666292596,1.4704785831295395,1.4618532514713567,1.354046660264666,1.620504754192437,1.6945878116856303,1.606780969217609,1.711359486621767,1.4094145665464601,1.4099752923119953,1.3516770810339922,1.3206362342882936,1.5885117143577732,1.6281563000141999,1.4965239581844945,1.5257755877580197,1.5459479577211286,1.5642288866266278,1.3781680552834406,1.3410695725229878,1.5546658508707571,1.572837598788644,1.6136761377956628,1.7003742747272197,1.5916068927986962,1.6812675963475368,1.597944068984829,1.6840766134557754,1.563262824325763,1.6492764294779285,1.5582356275628104,1.5630286884109743,1.380624378315495,1.3684146118476972,1.784004541459587,1.579106086400286,1.4395150823894494,1.3378524686116748,1.550040498352851,1.5449613605798966,1.564609485877626,1.600293795895671,1.5590795965491804,1.5344009929898985,1.538830374054306,1.5453313357924743,1.506722908954914,1.5270990326674698,1.49756120184758,1.4915715279155315,1.401073540048958,1.4225644133858621,1.4696639094112467,1.450318421064215,1.5183161746431626,1.5420723497407387,1.5122164141372176,1.5542272155708126,1.6885676081142782,1.3865229274019961,1.6597678204554889,1.4112974707154353,1.4293368034044278,1.3586068551189396,1.3048818041485315,1.2855953249007697,1.3811681094878447,1.3089767939842463,1.7436649128642745,1.3291566423567467,1.5541320042148976,1.5275225807331936,1.4773011637865587,1.4277073348232463,1.4765040464623658,1.4597963690323306,1.3639937930711592,1.340946305114891,1.5258301057852126,1.5133118403549972,1.5925364720690594,1.588991382390443,1.608284152084365,1.5602840256634465,1.4930538152965775,1.5356313473745145,1.5812177249695252,1.5902295371990236,1.630426142811974,1.6802836615095376,1.4777838814380713,1.4560687467811466,1.5478100063483706,1.5364630537749406,1.547886224014608,1.5382065915139425,1.4836307706392975,1.5312076180932612,1.4447214927164171,1.4926936100209505,1.5927463327603002,1.568585943980617,1.5438226097646577,1.5977687841122457,1.5659041242000171,1.5814799804363862,1.5469440151668745,1.527476631308434,1.655706823277297,1.6452366150044138,1.5950155754679092,1.6216818434440008,1.4824814420059287,1.4869284345474374,1.4851796149132501,1.578867429327821,1.530138969254156,1.5832638650517334,1.531198444617371,1.5538237342141212,1.5214751982888972,1.5318582712586226,1.5633348642136353,1.57066932043018,1.5951442043523263,1.682720261892019,1.585697214804176,1.5951217693769888
