Attacker,Fast Move,Charged Move,Level,"Arceus (Ghost), Tier 5","Arceus (Ghost), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Articuno (Galarian), Tier 5","Articuno (Galarian), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Hoopa, Tier 5","Hoopa, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Lunala, Tier 5","Lunala, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Spectrier, Tier 5","Spectrier, Tier 5","Victini, Tier 5","Victini, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Blacephalon, Ultra Beast Tier","Blacephalon, Ultra Beast Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Banette, Mega Tier","Mega Banette, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Alakazam, Tier 3","Alakazam, Tier 3","Banette, Tier 3","Banette, Tier 3","Braviary (Hisuian), Tier 3","Braviary (Hisuian), Tier 3","Claydol, Tier 3","Claydol, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Dusclops, Tier 3","Dusclops, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Crawdaunt,Waterfall or Snarl,Night Slash,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8728631926539079,1.7844859685541898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5906944878704918,1.5162142406847277,,,,,,,,,,,,,,,,,,,,,,,1.7122202571843588,1.7599478193032276,,,,,,,,,1.885681845030788,1.8946922532131583,,,,,,,,,,,,,1.8911797084151531,1.8832783125018753,1.8127036433428254,1.8739692148148908,,,,,,,,,,,,,,,,
Shadow Banette,Shadow Claw,Shadow Ball,30,,1.391229932015059,,1.3425205589684024,1.5656495898829035,1.3687523724160362,,1.4077513781155708,,,1.3994078605522187,1.4764481206038846,1.3816808652987513,1.4851733168892338,,1.391435824991349,,1.5512679535723073,,1.3164982342979903,1.6700843962894867,1.4996548990073748,1.5272355740312278,1.532243776782512,1.498001547506986,1.5096002602177352,1.476894362540443,1.4951058267765571,1.4879652617873285,1.5221969359625345,1.5783389095568316,1.514350051980832,,1.307651497244344,1.7040005458806706,1.479158121816469,1.4830077480178054,1.2898250878672506,1.5272765616089432,1.3988856579554312,,1.348767113322309,,1.2546976360895536,1.5168198196694143,1.4444002682603754,1.4845904559532934,1.4209523732478697,1.612561030964457,1.496164726513052,,,,,,1.5150754047379924,1.6325972852872865,1.417731329977968,,1.3787902918265682,,1.398932368957308,1.598992563113362,1.425682701992514,1.6221038391162192,1.4900275896546478,,1.3384961459590945,1.4774112449312422,1.2820577180681325,,,,1.2613953372895348,,,1.6118083202791458,1.5157765804439631,,1.3943074357835865,,,,1.351466954422342,1.5341513897356862,1.4077303557903116,1.7357354343900349,1.5366979989485487,1.5623373034077446,1.5083368644289576,1.5261178451717192,1.4261360374214442,,1.5135593727890877,1.540596584520489,1.520077219756176,,1.4651370712899827,,1.5139398604096617,1.6332462011272888,1.4796625023427605,1.4841417342794274,1.4078053349384945,,1.3838917744534787,,,1.5257857165133835,1.4735464634344515,1.5998411416613005,1.477489309540574,,1.4589441840283677,1.5930019636802502,1.5035312238495468,1.6489105619503028,1.4274117605922683,1.6020141233101897,1.4674145627747017,1.4999942074613515,1.4134206801353135,1.5414128174264572,1.4981154510050987,1.5129332798662825,1.457079063663381,1.5312218452211637,1.4385494057782986,1.5075324210408607,1.4163047485261324,1.4116173221165242,1.4715845996828367,1.5096970357188646,1.4579302119793387
Mismagius,Hex,Shadow Ball,30,,,,,,,,,,,,,,,,,,,,,,,1.8160119336267944,1.9003306482532425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mega Houndoom,Fire Fang or Snarl,Foul Play,50,1.0290389317774142,1.0181314402539432,1.00253268509573,0.9793613424336254,1.0086511039468766,0.9947064309123352,0.9784862593804287,0.9936916088476272,0.9232101171360284,0.9230259725101811,1.1778695360224303,1.2512552357581166,1.1666506704609667,1.25120521412321,0.9215999474030518,0.9331319331843904,1.0546674557149518,1.0658046772901468,0.9277176145622024,0.9171822772295397,1.128028421457903,1.1291164510703626,1.2490579298523967,1.2604098795254082,1.2368719659745597,1.2679446248774071,1.208504576205024,1.2381893205982293,1.222318087507262,1.2635286171418458,1.0677590365697298,1.076233086349313,0.9863105053087194,0.9508705357461159,1.079923211262957,1.0770858308849118,0.9477078552594392,0.9374173710086601,1.0708618169207553,1.0959582335905422,1.0201445716435178,1.0120605007842496,0.919621267665456,0.8963449784780235,1.1656173918071457,1.1956745661230472,1.0852365562619843,1.1151150439216526,1.1148366070195124,1.139273238848933,1.0558797745850423,1.0616419044288843,1.1041329109763864,1.1103625801077492,1.0672867989107326,1.0731569680978705,1.0713496025657603,1.0761297082249555,0.9579615945876729,0.9598426701269345,1.0627734854233033,1.018498846952511,1.126782037402286,1.136806049683907,1.1071942847997123,1.1275295364232323,0.9291451856946982,0.9062258475393481,0.9602979981778749,0.8933159774023054,0.950240032440797,0.9392004216474177,0.9849072919368692,0.9022986676516086,1.031811262359181,0.9112347958938577,1.1137484474369115,1.1170495145876853,0.9967125947557738,0.938959470485185,1.058782047972712,1.0509021753852406,0.9262036593708853,0.9288774844863247,1.0437486903458453,1.0720930068385255,1.111752916672335,1.162661171426108,1.0824024595500548,1.10805292183439,1.0894814644102182,1.119497936934341,1.0913527631619608,1.1444250792727124,1.1457212087416746,1.2079895076829092,1.0173974315018524,1.0550054053137552,1.120590768349454,1.1081081662734809,1.17411869870376,1.1630234427867203,1.0810915147261002,1.1104382888290012,1.0098655097679934,1.0705571672933032,1.073045779528302,1.092964440578733,1.1025018835529306,1.1462447945819332,1.0763464407786862,1.107418019960957,1.0702807446012335,1.0992260886109249,1.150699690278616,1.1809602896511717,1.1153504290123377,1.1626156235368765,1.0636581160107819,1.0884933670669041,1.0798611335401327,1.1321089193861171,1.109222259156235,1.1591894953768416,1.1128266921418766,1.142282602437157,1.078386735813755,1.1229401141125657,1.133782413021995,1.1312285596872234,1.1647802983606528,1.2462843999096864,1.0597174404957157,1.1135356922073103
Blacephalon,Astonish,Shadow Ball,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2663613611156437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blacephalon,Ember,Shadow Ball,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5395236644792092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Gardevoir,Charm or Confusion or Charge Beam,Shadow Ball,35,,,,,1.458114318912228,1.4257739717371065,,,,,,,,,,,,,,,,,,,,,,,1.585820064874265,1.5979137302420272,,,,,,,,,,,,,,,,,,,1.3930006174283966,1.4383256695151072,1.6241449363511784,1.4177434864459224,1.385879155562381,1.376861075979141,1.4667408775434312,1.348383841856256,1.4894858346056865,1.494596202958159,,,,,,,,,,,,,,,,,,,,,1.5033859945672474,,1.3384570329243852,1.3289813213207597,1.2891248456144246,1.1703214017365366,,,,,1.5876378388210228,1.5399415184161627,,,,,,,,,,1.550105336432906,,,,,,,1.5344092484495195,1.4891128457342635,,,,,,,,,,,,,,,,,,,1.5028149735113872,,,,,,,1.5450101930776459
Zarude,Bite,Dark Pulse,50,1.32066404115626,,1.2732957524932584,,1.2370593866860535,,1.2572597010079836,,1.1596332614398916,,,,,,1.1870333834997708,,1.396544186417245,,1.1777329975564081,1.19106617145466,1.4448905646145265,,,,,,,,,,1.365703013571178,,1.1722374738916688,,1.4247036698769513,,1.1952094776345858,,,,1.257017881603134,1.2801462395048935,1.1055479527498469,1.1445379201728367,1.3898196246227843,1.4816121520158414,1.3524819649431257,,,,1.3342373899735407,,,,,,1.2916010544782688,1.3386131329231963,1.2445928211929023,,1.2972732029378486,,1.4119613853859447,,1.3672575283869142,,1.330226082984127,,1.1438787642087946,1.1558323288890107,1.2175829502119373,1.2155433044215458,1.1572785670837589,1.1784518359142266,,,1.348694727117592,1.4047813225388746,1.2198546511694888,1.1613004274450553,1.2958599414547336,,1.1770135615067105,,1.3339540182901328,,1.4312494042274855,,1.3964479007274364,,1.4355703256842969,1.5143427669941227,,,,,,,,,1.389741365066038,1.4638840411827636,,,,,,,,,,,,,,,,,1.3227448881691715,,,,1.396595693389228,,1.428256598234974,1.521738478662524,1.4148973147289883,1.4958212378654396,1.4095164533615225,1.4735961668048068,,,,
Zarude,Vine Whip,Dark Pulse,50,1.4894432830220392,,1.4342667491669323,,1.5767444539130633,,1.429137809928404,,1.4291436247730602,,,,,,1.46372926350459,,1.7162520435834492,,1.4307901860067649,1.4925737713181104,1.6123768227538502,,,,,,,,,,1.7173885978147299,,1.3222348833449302,,1.7363095440326133,,1.3416341579756177,,,,1.4346619741800863,1.47050014549429,1.2491539913042202,1.2937530115286608,1.6605685751782597,1.7832246053563308,1.5253604820404474,,,,1.6709134304615538,,,,,,1.6068760381904899,1.7026765421169636,1.3944056475902027,,1.4178332247615268,,1.529498815543112,,1.5891614745257339,,1.6786121467888808,,1.2657647062374773,1.3026330566554585,1.3239005797397876,1.3391518771424553,1.4206293347741912,1.4803648301160637,,,1.3175409403857574,1.373523275808155,1.3724759923621646,1.3247605457453306,1.5872590142824017,,1.399733318966755,,1.5307687155497465,,1.6382458390489179,,1.7137906947536115,,1.3289127286989666,1.4003804909702304,,,,,,,,,1.3915545985350033,1.4538362595702865,,,,,,,,,,,,,,,,,1.6823314648624885,,,,1.5873540168393538,,1.3644933412057545,1.4252778656970824,1.3537761137242583,1.4114932513977383,1.3954108748284977,1.4491359326128173,,,,
Gengar,Shadow Claw or Lick,Shadow Ball,40,1.395812385839071,1.2486154029922403,1.3402302385269431,1.2074662338065212,,1.2479785670294206,,1.2524435916574097,,1.1898541861176157,1.2906412995403627,1.359356468315753,1.308719171812446,1.4017300496322274,,,1.4527281516486579,1.3561632068390304,,1.1814132906910921,1.3535983993316214,1.3195700176919276,1.3713019506116537,1.40205905123139,1.3853284509652206,1.3897331289704151,1.3578358660064889,1.3600070565864917,1.3357252945635856,1.3395138237733566,1.3743553028711288,1.2964256794628437,,1.1393805136969302,1.4783186875338497,1.332066121223766,1.3545383316416488,1.2008320872094895,1.408986055188386,1.332294737324979,1.454919303898537,1.2064004180299364,,1.1441122036334153,1.3799435871396268,1.3412081408147085,1.3238954756574204,1.2896985853971712,1.3591649210452865,1.327227182637575,,1.299412515036488,1.4467671421734898,1.3111750266765585,,1.3305155072999473,1.370635364808948,1.2579057117883732,1.3336077383236413,1.223555145291679,1.4318747940986627,1.2447267344532378,1.4930156045272096,1.344385092691572,1.497573846384315,1.3444740761281428,,1.1942952693700537,1.3620021208848645,1.1809098071304363,1.3151497003547281,1.1529183721780687,,1.180386733619336,,1.0532603037474257,1.4362665014910678,1.3260341870271382,1.4751884401124153,1.237413516167036,,1.2934792923471417,,1.173004343229867,1.3712801560513728,1.2901665010569352,1.4890634534285898,1.3637876916325549,1.3950509001169307,1.3376103207004595,1.379900024646263,1.3035342983069107,1.3389155068531151,1.3125194512464586,1.3329522226198467,1.3684625267160038,,1.3719459080609195,,1.3023520702013325,1.4563396026872606,1.3563992153625153,1.3847525456286813,1.325533030673125,1.2840224812675136,1.2287152441294218,,1.3327979994413446,1.3742656605730925,1.3504582081051046,1.3556176998936085,1.3354981314517103,1.3602795215246912,1.3358781738108252,1.3703362260666052,1.3542542915915143,1.325570363396178,1.3219090942428515,1.4722775200991038,1.3233921629163694,1.3535488251327368,1.3102970799988203,1.3652888968983592,1.3305903782341144,1.3396259838965145,1.3126119665120006,1.3145366317842262,1.3076868329550004,1.3295902677044662,1.2959202480993135,1.3026373251762995,1.3618682444139125,1.396810041749133,1.298274056657068
Absol,Snarl,Payback or Dark Pulse,35,,,,,,,,,1.4198464334880463,,,,,,1.380827957795845,1.3730963113417591,,,1.4538340358856814,,,,,,,,,,,,,,1.4234444547734337,,,,,,,,,,1.4525285967083665,,,1.671306930507614,,,,,,,,,,,,,1.4182658115755715,,1.5837686093814982,,,,,1.590739619815545,1.4967238926835404,,1.4186279356341398,,,,,,,,,,,,,,,,,,,,,,,,1.5850858382204545,,1.636439733302879,,1.459162711926856,1.4668637393032908,,,,,1.479745435193881,1.5230913744166208,,1.462901569471395,,,1.5799158269330835,1.5949956419755722,,,,,,,,,,,,,,,,,,,,,1.6152286560691118,1.6853407166443795,1.5545365986319875,
Shadow Shiftry,Snarl,Foul Play,30,1.658022654314025,1.5018715373014064,1.6078384787951592,1.445325246028684,1.595918955797655,1.4620226221295345,,1.4776001195092197,1.3579150255801984,1.3279377218402235,1.6029625842059023,1.6836306533646235,1.595926246294379,1.6359899431854765,1.3697122188061017,1.352826902359746,,1.6207120013900096,1.4412580955861476,1.3493952552617936,1.8044408409818464,1.6679151900501268,,,1.816647035341314,1.8050255535787332,1.829070320162217,1.8189393794186244,,,,1.6567571540273993,1.3728822789694934,1.3471564862027752,,1.6441279427807423,,1.3619533970820077,,1.5675742010889158,1.6038565745675981,1.417757045827153,1.4711224853917257,1.3025395492308625,1.6242883139379345,1.6426027852984517,1.5773282206197052,1.5754430872412941,1.6126800057513877,1.6088702188064743,1.628253083326459,1.5526940091677943,,1.6029931281899468,,1.5660304731911994,1.6157698182482805,1.534900529539317,1.541438232402365,1.436636349186199,,1.5555947175965332,1.6085764714108794,1.5804106242879055,1.5735357631143738,1.5634519207645916,1.4751748353286451,,,1.3500788965764063,1.606789570792801,1.3697472755263131,,1.3344768495619976,,,,1.6146800444390503,,1.4435202995502507,,1.5619657765385866,,,1.6030896904541472,1.5206022695908334,,1.6174888994930405,,1.6325338349170344,1.5083960661176004,1.5159851788965064,1.6059642552440336,1.5691873905994915,1.6825413177850905,1.6937488428835326,1.4399580258760545,1.4369308545351893,,,1.7345080708711604,1.6538181208130756,1.4524567918508877,1.4935943102568168,1.412163117840909,1.4375369872878678,,,1.5941645150117938,1.5680404976190907,,,,1.5669044709271793,,1.7374038746845275,,1.636684158055292,1.5829169397474085,1.5215292440449797,1.5288022574751832,1.5621983491615912,1.5748264453693352,1.5750628754869223,1.5411012622562255,1.577763334027224,1.6754292089066407,1.541709007091287,1.6592487807221397,1.6373557936499767,1.5724111829168654,1.6566849138572615,1.6188693725493672,1.5969633336219677
Absol,Snarl,Payback or Dark Pulse,45,,,,,,,,,1.2695087066113884,,,,,,1.26996598858919,1.2614053456894196,,,,,,,,,,,,,,,,,1.3375372395337668,,,,,,,,,,1.3400892288187387,1.2222067851188132,,,,,,,,,,,,,,,1.2997133876067914,,,,,,,,1.3825342817625488,,1.3089723367790553,,,,,,,,,,,,,,,,,1.4095451468887439,1.5550088049904254,,,,,,1.4435063753368806,,,1.57513682467658,1.3297666903225565,,,,,,1.3824596096683308,1.4203438667509558,1.3031624654487157,,,,1.4317091827103794,1.4824950223317974,,,,,,,,,,,,1.4795825299842862,,,,,,,,,1.4936719760970583,1.5596420062775702,,
Chandelure,Incinerate or Fire Spin or Hex,Shadow Ball,40,1.2748828733351234,1.2350094416292532,1.2174264040849891,1.1963398432631172,1.2327233485925595,1.2112326769022177,1.1666223453467184,1.137066026943683,1.376316482898945,1.1715224767858072,1.3051034633208134,1.3573862561608323,1.2970349433114465,1.3775125740174432,,1.2286142610120052,1.25015887051408,1.2401763201792793,1.2713373339913352,1.1599509205673664,1.3351414778191604,1.3185312586825408,1.3285440768598462,1.3848404803402905,1.3123486129113338,1.3624218977166882,1.2861290125884017,1.3280147166054146,1.3210702621878987,1.3317678072658292,1.19658005017048,1.2294893776328226,,1.192773685151536,1.2750671573121313,1.2667821619215682,1.145185587568141,1.1303373672546022,1.28768057357749,1.2717965974369523,1.2599601487590402,1.1931567115451494,,1.1844608980836033,1.3716826090479648,1.3727275133427774,1.2869999278665138,1.2887527041630458,1.3845792888014274,1.3771408836274341,1.4329692153692912,1.3371054961209863,1.354085546019554,1.290434975374684,1.3137364847985091,1.293068445816635,1.3018507377369188,1.2814169575050602,1.141557726701995,1.1447445844079132,1.2113927352790792,1.1990248512665633,1.31600381632898,1.275168889791697,1.2990900110627681,1.3180005129462922,,1.167536084712198,1.3339640570309206,1.1174317122983537,1.3561369649491253,1.156922343439372,1.1929737468010326,1.0752692739503453,,1.1220023546922557,1.3240993044154583,1.2983884890021082,1.2285249240029834,1.174499127068302,1.3051418275176374,1.2643213042845423,1.1565915970340588,1.1526994432733104,1.259765823075775,1.2501191925178263,1.3577855753632617,1.34121280157584,1.324060937395023,1.300968132419755,1.3162188679580162,1.2691498975492634,1.318523902215133,1.3115588854419598,1.3217470630065165,1.382707191335661,1.3188993278042784,1.2814033567234815,,1.3257255281593003,1.3989802593102716,1.3646809398445243,1.23384138672277,1.2502886615599702,1.2406745598255822,1.2104550226205764,1.3449572342424998,1.3484119929632747,1.2904537105582374,1.3179552247870643,1.2196914289994745,1.2067355105038162,1.2854925164217441,1.2975521967328325,1.3194481691765545,1.3483495150809977,1.3034606170852745,1.3275129906181002,1.2651796176183767,1.1961364930672709,1.2087168579023566,1.2479165642733065,1.3113475346743035,1.3080096109707982,1.2974968664197053,1.278159294561999,1.2558365192422503,1.2542020141185573,1.419467041069373,1.3350429306450415,1.317693106894171,1.3760322821101088,1.3318482841588535,1.286903529672181
Shadow Alakazam,Psycho Cut or Counter or Confusion,Shadow Ball,50,,1.2240767672818575,,1.277568967813565,,1.2640338599561647,,1.2439374722840948,,,1.414285559777964,1.5071835913031995,1.3711815557349796,1.484639743452853,,,,1.389151331547653,,,1.4675203044805119,1.4007531431129652,,,,,,,,,,1.3688792679170476,,1.1518236939756918,,1.3554198213497013,,1.1858900821981158,1.3846196371443689,1.3562747143374962,,1.2446175984215644,,,1.3670210760303165,1.374856412697495,1.3765829760928054,1.341586437825991,1.3346802482118538,1.3090040231521551,,,,,,,1.3364457548577369,1.315859393261584,1.2326694801154066,1.2066216575931032,1.3545612531323088,1.2789647467096779,1.3727435245785464,1.3722996954638411,1.3871302953003173,1.3860928166597142,,1.132103989499788,,1.1480878715989276,,1.1937717678645643,,,1.2417443623233488,1.0048453896464418,,,1.3167236293866342,1.1917330764500147,,,,,,1.2995688063237378,,1.3594617491885763,,1.396288448947188,1.3163542139932958,1.318988863196837,1.3330489912201526,1.2888748692625753,1.349961221814062,1.3809344107750052,,1.2746989254096046,1.4091148491892966,1.1946656018243704,1.3321111859107786,1.2893677689464866,1.2668618467130568,1.3280406556406157,1.2681660775851897,1.275262993224104,1.3015877685216253,1.2107706793917123,1.355558656054207,1.3971920370440283,,1.338524502688149,1.403506201289278,1.3564874988958338,1.3711652791993254,1.3124200208703538,1.3053523990322171,1.3167387728055386,,1.328239516886294,1.3314879065835536,1.3493580111862695,,1.3838527707342618,,,,,,,1.3517295868740964,1.4227739320155781,,
Honchkrow,Snarl,Dark Pulse,40,1.4819415513410723,,1.4259808872320312,,1.3886710045164983,,,,1.2770628609116625,1.2804594719050222,,,1.5289865243964131,1.613244738348064,1.276191243062772,1.2956694246841605,,,1.345930033409123,1.2834573065651795,1.6069997103432052,,,,,,,,,,1.5112681049169134,,1.2751286938123823,1.2898624878035498,,,1.3502750995552937,,,,,,1.364325986579902,,,1.6439106971471478,,,,,1.4663507106087117,,,,,,1.4201876684728278,,,,,,1.5042032488704102,1.5009184017771477,1.5314223650232865,1.5419712774014411,1.3981304147904117,,1.3224525949106039,,,,1.282395401946935,,,,,,,,,,,,1.4696962601012324,1.4411982717816687,1.5664876911917247,1.5824280395679693,1.470745874613422,,,,1.4900399204731445,,1.567427350289379,1.6428307006248635,1.355833980976491,1.4138934578503723,,,1.472024762128299,,1.4022137890109772,1.4580450238390457,1.3513263201806907,1.4218168018775497,,,1.4902671772640799,1.5469846410415926,,,1.4691161039382095,1.5050561110631158,,,1.4915515654835463,,1.4456427262371356,1.4624651258415826,,1.5487582552452313,,,,,,,,,,1.6349770797965162,1.4640450667661868,
Shadow Mewtwo,Psycho Cut or Confusion,Shadow Ball,35,1.2108989139255903,1.184845497586067,1.2414570522773918,1.2323279062350176,1.1678637862887007,1.1884018131874106,1.2408031602262315,1.2206860614591182,1.4933010040645183,1.191098798354842,1.3960515330686363,1.504898635354674,1.3497140478278553,1.4882231934585117,1.4411812945808533,1.229286585697442,1.3253357899342442,1.3602050149294131,1.345753077076316,1.1758864569779792,1.3304902501806442,1.3470825097689014,1.4444754278504865,1.5246878802688693,1.472329885119784,1.5649629633280273,1.4982813527282768,1.600622761126421,1.503785205113843,1.499023958136,1.4152109817909908,1.3605599119003489,1.4643221279341676,1.0826397990414773,1.2942886092804853,1.3012676022962388,1.1431787952864947,1.132592605547168,1.3122038714873072,1.3225591678711601,1.4229329164862774,1.2003121029957629,,1.1252429870446474,1.317846603765825,1.36700812721438,1.2840999819553927,1.2974987208103759,1.2413301493951174,1.259704480161941,1.3601692828411052,1.2665108946048405,1.3357788786694704,1.3403725607047232,1.3606164310316426,1.303908265323182,1.2630688056084665,1.2624653573861968,1.1438334802526946,1.1593470018853465,1.2412974355687199,1.2310172308673868,1.2745148376439976,1.3064895634856057,1.3230976593916925,1.3370819809685146,1.5306436328400148,1.0659747394317785,1.2586310811257422,1.0745903333872804,1.3158765770141068,1.0972989411741902,1.1464992547925754,1.1527427239686159,1.184827749142585,0.9557157988825056,1.2892769379800486,1.3267139275191113,1.1623622140045573,1.0895675503050364,1.2463715662332124,1.2483248300235135,1.25406575543973,1.140132757750036,1.267612297947375,1.2366928376531618,1.3156944220145097,1.2951288880807528,1.3204821542688363,1.3437955271576305,1.2398529130390294,1.2861064054333111,1.2672073698053388,1.2449392141687987,1.2814241436090883,1.359888288316909,1.2411069913017734,1.251881425789876,1.2058881187781756,1.1417114470416387,1.2563980281691784,1.2290600017243496,1.231712481070817,1.3048943202180145,1.2391378526781194,1.2595131799209365,1.128823940343663,1.1303047745952797,1.298713767253591,1.36368263733522,1.279497197765233,1.3067410815938238,1.2969484240270477,1.3294626034640247,1.276612041460658,1.3031181375376317,1.2829671057849505,1.2884482639519623,1.3713511886132959,1.359660970313904,1.3078181894139072,1.3999823415336956,1.3162468134582301,1.3385165484860186,1.2856494117318384,1.3598400213141377,1.3011538477057607,1.3412807365713137,1.3126474611392505,1.317139020543331,1.323749094865762,1.4135570540103624,1.3128513579711958,1.3378166965684393
Trevenant,Shadow Claw,Shadow Ball,30,1.6692790389076557,,1.6088705834974328,,,,,,,,,,,,,,,,,,,,1.7646463915663635,1.878667060123112,1.8428731389257147,1.9184042935926313,1.7763964005205846,1.847176766809281,,,,,,,,,,,,,1.6233187425034954,,,,,,1.6640341314982214,,,,,,,,,,,,,,,,,,,,,,,,,,1.4846128624925363,,,,,,,,1.6698626402920396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7075004131726421,,,,,,,,,,,
Tyranitar,Bite,Crunch,50,1.2699825949057173,1.2915208081042764,1.222606942765162,1.2451565149049386,1.2276862776876116,1.2627358320165292,1.2555182305396908,1.310824813581271,1.1829242845840464,1.2055149285957054,,,,,1.1591608478669997,1.2173671170804918,1.4110322253971477,,1.1596250751192503,1.1910018161482658,1.4509550432922595,,1.5257506907811311,1.633900167950216,1.4883397812791082,1.589615932422243,1.5116811752839088,1.616839573505768,,,1.383189000117915,,1.1694627029513422,1.2072532456698655,1.3966531119623524,1.4370276112267553,1.1778288034768023,,1.3983039134983728,,1.2425542409811283,,1.1121156480129037,1.1328396134851075,1.423522460698511,,1.3783467634199182,,,,1.336157504823373,,,,,,1.3126349803054642,1.3592671400898189,1.2386255160723743,,1.2994094786913544,1.277314375751866,1.3813546352159125,1.3967027567492412,1.3815579290585798,,1.140330492586159,1.1878706741416911,1.151156041692934,1.1167428620211997,1.1570422867281522,1.1722438788187746,1.1843411896290943,,,,,,1.2058503877789102,1.168417119184843,1.299729511219395,,,,,,1.4422103860634332,,1.38903068607216,1.439040051220818,,,1.3793708910341245,1.485501816969463,,,1.2960762035932496,,,,,,,,,,,,,,1.4052471205456942,1.455852559339944,1.3790442821656999,,1.4812334179038296,1.5457193170793508,1.4622854447938176,,1.3586638101773119,,,,1.409779071353072,,,,,,,,,,1.3994761633708328,1.4841608046197987
