Attacker,Fast Move,Charged Move,Level,"Arceus (Ghost), Tier 5","Arceus (Ghost), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Articuno (Galarian), Tier 5","Articuno (Galarian), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Calyrex (Shadow Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Hoopa, Tier 5","Hoopa, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Lunala, Tier 5","Lunala, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dawn Wings), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Spectrier, Tier 5","Spectrier, Tier 5","Victini, Tier 5","Victini, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Blacephalon, Ultra Beast Tier","Blacephalon, Ultra Beast Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Banette, Mega Tier","Mega Banette, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Alakazam, Tier 3","Alakazam, Tier 3","Banette, Tier 3","Banette, Tier 3","Braviary (Hisuian), Tier 3","Braviary (Hisuian), Tier 3","Claydol, Tier 3","Claydol, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Dusclops, Tier 3","Dusclops, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Absol,Snarl,Dark Pulse or Payback,50,,,,,,,,,1.1987683253453623,,,,,,1.242707404887181,1.30268702299831,,,1.2649998936231648,,,,,,,,,,,,,,1.3501150552839336,,,,,,,,,1.430461888265496,1.2140220751589812,1.193945200004702,,,1.423866106009527,1.4928002233994764,,,,,,,,,,,1.3107502788875012,,,,1.424313587033099,,1.4433066792338782,,,,,,,,,,,,,,1.376825439842043,,,,,,,,1.4692818596928185,,,,,,,,,,1.3813262652530505,1.4333066613322665,,,,,,1.4581914535079665,1.3377481612564286,1.3922007778945233,,,,,,,1.4065655843227005,,,,,,,,1.4138413606415037,1.4764186117779254,,,,,,,,,1.4337012900651682,1.515045218779093,,
Mewtwo,Confusion or Psycho Cut,Shadow Ball,50,1.2643015972887561,1.318649811957501,1.2888663789306791,1.3524348020516432,1.301299435727878,,1.3386775749644948,,1.2214606240015036,,,,,,1.2984509125527517,,,,1.2507575550348158,,1.392387116463004,1.484406325631864,1.4499793551735936,1.5694291410572512,,,,,,,,,1.2277051036541142,1.2846405109393835,1.3875271024709075,1.45608614134135,1.2544657020985148,1.31178834561286,1.4338846529951563,1.5044285230239307,1.3113428060726586,1.3933746717685764,1.1285425458135954,1.1788757890282464,1.4174451608457268,1.5167449826785941,1.422267504684509,,1.357383976442817,,1.3599587872333034,1.4108519234553893,,,,,1.3451384748677875,1.416581241305557,1.2636626271679332,1.3379258397612532,1.3265432307709666,1.4130453914632908,1.3907399639484395,1.4680208405876436,1.4375950864934919,,1.1195131985394098,1.150333420881979,1.2293488853604704,1.2763146310289657,1.2054652909165382,1.22788039556067,1.2702808007523847,,1.0490608793375031,1.0520853483666333,,,1.263832350466231,1.3391159092384195,1.3478979407778586,,1.2292171976740955,,1.3915980622036752,1.4359008790323413,1.3703749827037497,1.4301646603016465,1.3890377679823682,,,,1.3430079155672823,1.3905837730870712,1.3496295103092784,1.4360663659793815,,,1.1745094634485154,1.2122590727556868,1.3518876552786043,1.4229482385357215,1.4046858112426928,1.473938661429219,1.3623200427657651,,1.1727874586221974,1.218630941227906,,,1.3752217077833828,,1.398612501788013,,1.3911051785335073,1.429071989806753,1.3509192879785419,1.4066715435259693,,,,,1.4206799029695456,1.4870376970212569,,,,,,,,,,
Banette,Shadow Claw,Shadow Ball,50,1.3820927056670147,1.3977277602207892,,1.3431963086679901,,,,,,1.2290227657175077,1.4301643838260985,1.5083215088948734,,,,1.3218741114870154,,1.4960028495372664,,1.267340184001532,1.4593670129572882,1.4954265902029849,1.454259322613753,1.5393962273054373,1.4322175233784025,1.514434054043322,1.4214603658409637,1.4964044653750224,,,,1.467129750144999,,,,,,1.322137393047253,,1.4934858138036493,1.3527561378857034,1.3785384437387027,,,,,1.4143534163526799,1.4572971091622116,,,,,,,,,,1.4233266279786287,1.2888263841877938,1.3491747790352877,1.409583770549143,,1.3906476486317088,1.432506976284681,,1.4832741684040496,,,,,,,,,,,,,,,,,,,,,,1.5087864950878649,,,,,,,1.4292445231958764,1.514223582474227,,,,,,,,,,,,,1.4313413316654346,1.480117890108224,,,,1.4701902446002002,,,,,,,1.4145257674038512,1.468951427549926,,,,,,,,,,1.5140809948131402,,
Krookodile,Snarl,Brutal Swing,50,1.2108989575438647,1.2709921208047934,1.1454224230803107,1.2060739621516507,1.1668895686021985,1.2250999962849678,1.2082708664987147,1.269236779785303,1.0267773235598157,1.0870953152899163,1.3298159248641395,1.414349559358681,1.3072969436709498,1.4019458516455865,1.0686818540490635,1.1336515208147644,1.2921049691967552,1.340660915603535,1.0435780304480897,1.1064406614815558,1.2733513048417109,1.3411492440522361,1.3186900562718984,1.4044168131466255,1.2994487131124215,1.3750173724859531,1.3132528866292748,1.3957211680594939,1.304419398587663,1.3933709021185052,1.3453397087232322,1.3364182730731113,1.1180816814247028,1.1984507975600975,1.2603534057462475,1.3254140000628465,1.1282148774481415,1.1788370793024088,1.2670438884626662,1.3233234375521197,1.170827897742707,1.2411054733742695,0.9770314906021887,1.0245965229861413,1.3074553110602882,1.3894093206821747,1.242977283672817,1.3231420812575125,1.2828211418466284,1.3739420818781294,1.2357347101793217,1.318111621768676,1.2457104494573144,1.3166305358816695,1.33806418035597,1.3268559556214605,1.2205732863815533,1.280149433619133,1.154771598287583,1.211437724659376,1.2406142459014542,1.2652472666960024,1.2469774831605525,1.3142559142536467,1.2866707305203953,1.3485249747716643,1.0352456901661178,1.067209468269814,1.1386263657863498,1.1441456757815227,1.1089742339425384,1.1757709337026272,1.0942742621702717,1.1441331900219445,1.1384531299416292,1.1172450004145211,1.239428349380424,1.310591079832477,1.167418382556396,1.185644029409722,1.2122903657295503,1.270878537984665,1.1626904328909045,1.162957557159251,1.2286207145882182,1.2915164599064155,1.282164106821641,1.3443475854434759,1.2463058505309557,1.2992761971548787,1.241531092902664,1.3156473894628506,1.270514511873351,1.3463720316622692,1.3021585051546392,1.383521262886598,1.2230946189237848,1.283496699339868,1.2494530300399376,1.3157029576894137,1.2698750824872362,1.3396737557451637,1.2725719664834334,1.3135611933013351,1.220686095596232,1.2969179155376134,1.2443320217350573,1.311738804571857,1.2820549269346677,1.3422603817213472,1.2595996590882916,1.3142376707437864,1.2519668144757545,1.3087684165355458,1.286047993204502,1.3698389102933592,1.2554791514264814,1.3258132162887102,1.240224699570985,1.2895811770654741,1.2767352775933398,1.3548495837376782,1.2551303128197464,1.3363530804869916,1.269699480003593,1.3404629065902807,1.2639321187129517,1.314575444578815,1.24180805217999,1.3034029584190705,1.3046615241388484,1.3974098949328368,1.2421615529417407,1.3192930709926503
Krookodile,Snarl,Crunch,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1917470877951877,,,,,,,,,,,,,,,,,,,,,,,,1.2793878722657512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5966310866009843,,1.6491547065733694,1.5549705114792545,,,,,,,,,,,
Krookodile,Mud-Slap,Crunch,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3470490049722004,,,,,,,,,,,,,,,,,,,,,,,,1.287711191738507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61428153813335,,1.6378058123499668,1.5654208293574605,,,,,,,,,,,
Lunala,Confusion,Shadow Ball,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lunala,Air Slash,Shadow Ball,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bisharp,Snarl,Dark Pulse,50,,,,,,,,,1.224597077342355,,,,,,1.276541979343371,,,,1.2620031062035932,,,,,,,,,,,,,,1.3772691458775772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3368039165967738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haunter,Lick or Shadow Claw,Shadow Ball,35,,,,,,,,,,,1.5791774051873086,1.6638732034092991,1.5710940383131478,1.6774448954943468,,,,,,,,,1.614986964266755,1.7095426286172686,1.6253499315027697,1.7040257840781994,1.5956824437143726,1.664603450214233,,,,,,,,,,,,,,,,,,,,1.679745518857425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyranitar,Bite,Crunch,30,1.5681242939468905,1.6436433770430854,1.4893572691731767,,1.5435835201168997,1.6242121035750994,1.6335021440506674,,1.381425617893055,,,,,,1.4351054075898577,1.5219648396443712,,,1.3795130372410105,1.464146447469599,1.7469747254470627,,,,1.7389726077259582,1.867254353048623,,,,,,,1.5206395090974554,,1.8002702391302072,1.8117040776780384,1.4890315205293878,,,,1.5508217942311755,1.635362136094893,1.3054200510150107,1.3753717395648444,1.7293194762087298,,1.6751864697621526,,,,1.6679478125976777,,,,,,1.6459444041741906,1.7315713548390788,1.5554943221365167,,1.6604204041566528,,1.6630248004288612,,,,1.3659215734583499,1.4335610372887502,1.4557923913670463,1.4784343132284319,1.497536523045115,1.5721937233025804,1.5058354606117603,1.4789018764834967,1.4505599105862557,,,,1.5434592746862095,1.5625423445109559,1.5642266704744072,,1.4651605844251594,,,,1.7292929292929293,,1.6434081346423564,,,,1.6649406332453824,,,,1.6099619923984796,,,,,,,,,,,,,,,,1.6621084251180087,,1.736219397506295,1.826138397597306,1.696132650573031,,1.6445417124256332,,,,1.64549394709311,,,,,,,,,,1.66982003045454,1.7735333261393476
Tyranitar,Smack Down,Crunch,30,1.8118734895825885,1.94266133760421,1.7171435540589066,,1.5393648945962792,1.610666683177921,1.5991355105279157,,1.7459208486044544,,,,,,1.8444235727087148,2.0279723854157683,,,1.769903865734198,1.956361182788836,1.9632474176553119,,,,2.2102864971112037,2.429891264783158,,,,,,,1.7298392356780958,,1.7252547894124919,1.7463690544772759,1.7304690057360415,,,,1.7924973758253995,1.9240012207023063,1.4882218800324427,1.5861612967686576,2.0065739508453966,,1.9060649720143592,,,,1.906701705236105,,,,,,1.6188799341188178,1.697464117774051,1.7678950429534426,,1.8757336763361878,,1.9449654951259132,,,,1.3428831086122301,1.4115406159860728,1.7409749566621835,1.775432695080892,1.6964598490315785,1.8214437574362674,2.0415759774284563,1.992489587531909,1.7141554362144087,,,,1.8043128489330038,1.845238000348435,1.835350552563993,,1.7336600085052367,,,,1.971578801715788,,1.6462131837307152,,,,1.6374505277044855,,,,1.9168333666733346,,,,,,,,,,,,,,,,1.9167501072807895,,1.693611018414586,1.7673755422746715,1.6518605218239455,,2.1763623004053123,,,,1.9010956163848107,,,,,,,,,,1.6338740812680599,1.7187391340839058
Tyranitar,Iron Tail,Crunch,30,1.8816351117530137,2.026477885344125,1.7920254897045171,,1.8834326072509173,2.0208970564561066,1.6775543568792515,,1.810867164740156,,,,,,1.8985250285122819,2.091252080518045,,,1.8465620526474156,2.0656466647822773,2.0449160552539114,,,,2.3344881900185968,2.5665316576329738,,,,,,,1.8279962639644765,,2.5193283824407415,2.475690000104744,1.8044659539001557,,,,1.8838488341286903,2.044914466999118,1.5525548646456573,1.6920820942014505,2.143132382055799,,2.041573752180371,,,,1.9663074055637233,,,,,,1.9412101949985776,2.070128860046809,1.8858992572534587,,1.9966670051563256,,2.048773259006007,,,,1.8001729279443657,1.980926791512585,1.801578073341854,1.8432218440810106,1.7704967914334198,1.8986912169147048,2.134562676340185,2.061545523758341,1.8499525603588831,,,,1.8854480632830533,1.9193384748346929,1.9273261319931656,,1.8707599364885341,,,,2.0691296526912963,,2.00429523141655,,,,2.0379782321899738,,,,2.0252650530106022,,,,,,,,,,,,,,,,2.017579745386926,,2.3516670205988532,2.5384218669417224,2.2873835649841503,,2.226335042545963,,,,2.1982801237023324,,,,,,,,,,2.0464371785187585,2.188038799563565
Shadow Sharpedo,Bite or Waterfall,Crunch,35,1.5412138393559365,1.4211061617880483,1.4632696203646611,1.3565645136155133,1.4119867579739038,1.4262421623138872,1.4682015905644599,1.4233250731141027,1.3360557043510948,1.2681902546753123,1.4535256131815943,1.5528296605179586,1.445318213842386,1.54713322373939,1.3084949029304556,1.3164176434319523,1.5652031876036698,1.5196485289685393,1.2929466079466536,1.274917254018765,1.581090073708616,1.527364164642753,1.5279412979107436,1.5938419432090318,1.57226623251997,1.6333478931310845,1.5463817720759996,1.5934131138120995,,,1.474197025122507,1.5095539510519849,1.4968014109273822,1.375508095613289,1.52261733929675,1.4922667616344232,1.351842432605291,1.3287799203299608,1.5442281729555498,1.5338525253553792,1.5072554654933616,1.4559256042308737,1.237807530003644,1.2430089452587778,1.5917230527595807,1.5757124172872368,1.5526708783403687,1.4987271895779288,1.4934299306738852,,1.5582385015223255,1.5048425000868246,,1.5076471801701705,1.4955617330100495,1.545747813910838,1.4809497870442254,1.4967295311541646,1.343850649784041,1.3505592051944586,1.5004705006262058,1.4577170000789808,1.529810559252667,1.50060814739355,1.544996935034688,1.5313488750125928,1.3475014933629605,1.244723257181507,1.387508386740298,1.3470850574852227,1.4901948545904933,1.3833505627182117,1.3215437323659813,1.2777867347395762,,,1.4647611646014134,1.5255875537901358,1.4991488397461665,1.4262940767217065,1.5228449709856062,1.44673334138062,1.3716435835682246,1.3738329340715936,1.4191569139870468,1.444463955542242,1.5662377196623771,1.5254047322540474,1.5073882989380887,1.4937512522540572,1.4247239045244031,1.4745912995289552,1.4432552770448548,1.5161939313984167,1.4379349226804123,1.525684600515464,1.4145429085817163,1.4676835367073415,,,,1.5448672679069662,1.398782060966681,1.4628284542168815,1.3607071098084755,1.4253073789378605,,,1.4765262220200528,1.5316805974109664,1.5319489553820285,1.5004952433602838,1.4833929337719924,1.464196824488628,1.5374207444710737,1.5167460485999453,1.4298268714947575,1.4842136064374543,1.4548665154974756,1.4674683374285962,1.4280096021247255,1.5169007610194596,1.5721232884586642,1.5239069703275352,1.4280738175321628,1.492409649376703,1.4204020538847366,1.463333399417141,1.47511356136196,1.4976608300656133,1.445803963292991,1.535111052001596,1.452034099492824,1.501840461374291
Mega Gyarados,Bite,Crunch,30,1.3721668501808926,1.4264971900873717,1.2992059028789407,1.3482051507903705,1.3656107719424253,1.4178544450360977,1.4145427942896298,1.4918282217860277,1.2062335541772389,1.2798198007706043,1.486771107829226,1.5817971215938376,1.5058476196866508,1.6349515214546917,1.2526331930880479,1.3248611124422167,1.4341666262701203,1.517829630550749,1.2314425610679018,1.302642096657032,1.445049146141424,1.5265673147429948,1.5307041655361167,1.6298229263746506,1.4948014903938425,1.5929477634165228,1.5071640038474512,1.6121694377474922,1.5174414254314175,1.6261586306879297,1.5067042065699396,1.5523366534683307,1.2903150062354225,1.3770526019191536,1.428942820332876,1.4991358632464309,1.3159984690460242,1.3798830633180406,1.4806716256761288,1.5601462773194663,1.4106657187220186,1.4580752475778784,1.2033959070445384,1.1989056457395413,1.4886143880368163,1.5798299300683236,1.4623802566665725,1.562663148394721,1.4835808690538053,1.5870342844022283,1.4607818849052452,1.5643115963001122,1.4770946505929912,1.5579238611564505,1.5386432822936071,1.556819730771296,1.4149427900280367,1.4888918436294127,1.3594645359979407,1.4271240739504774,1.372519152873213,1.4355256180257026,1.4314477794927192,1.4950352174835493,1.4817220494799803,1.5517586412385533,1.1665802801711616,1.2298942210920958,1.2757833443132587,1.2975266326440773,1.2726754959137099,1.3422497025492988,1.2813314523713555,1.3392449281203815,1.2881167537161051,1.2920930860945046,1.4623519422016895,1.5443518558496323,1.340202206070737,1.3523564328927038,1.4238672708019906,1.4951809510911434,1.2795733277486554,1.2970443233955984,1.4304056357232133,1.5006145995806262,1.4717725197177252,1.5549882385498823,1.441857844119415,1.5209877780004006,1.440319835332304,1.5118236155642637,1.4601088390501318,1.5510389182058046,1.4774565077319588,1.5590931056701032,1.4246849369873975,1.4880376075215043,1.4438849337269202,1.5293280083347804,1.4722900772196303,1.5601954223925352,1.4734621776470997,1.5342429137564353,1.422929454920828,1.5088665228852143,1.4409468490412842,1.5260289800761977,1.480373760921893,1.5578931407668544,1.456073065671573,1.5263976228318707,1.428164783292805,1.5047203547418109,1.492537087036981,1.5618875709128417,1.493538161424043,1.5739185564496465,1.4262734160813468,1.4815555151735416,1.4546401756984524,1.539925430307983,1.4642976213742915,1.562558201027787,1.4393420698052757,1.5139380994680267,1.4277571816577785,1.4845958644753277,1.4781515704468688,1.5491031564234965,1.515028594227956,1.6158066232211732,1.4304281620565207,1.5117082119348224
Mega Gyarados,Dragon Tail,Crunch,30,1.6105428922795326,1.7005369578584604,1.5231877036906543,1.610302935855653,1.563347491734053,1.6439141579879384,1.6282162906635482,1.7447506392654073,1.4855100554459166,1.630318461610751,1.779706367822083,1.9015164239037055,1.7905592646022745,1.9136645754353003,1.6021091101931808,1.7266271168572278,1.8205128745550234,2.0032816046772877,1.5203438099319493,1.6540838067102508,1.6898346536458004,1.8245150023947885,1.7553765026484365,1.889846284521099,1.866294730015023,2.0570744071845986,1.843605694560687,2.0349081233682687,1.54914417995604,1.673340971800028,1.9117378417752446,1.9722583768330386,1.4912208383121053,1.6381759171810675,1.6853327188360865,1.792948644090876,1.5016291566155846,1.5915122702939533,1.721369093912778,1.8478168127625734,1.6046333030393476,1.7005120913246297,1.4419792413574224,1.4008557356623135,1.7858692359487005,1.9308938362211914,1.653609398966373,1.7956299500993562,1.5199398180038428,1.6226721773072785,1.4730554172792627,1.5718433451800742,1.4832996152885698,1.5618542149968695,1.5535380154399645,1.5624496590237877,1.6276040438006925,1.7265659290776492,1.5406031597715506,1.6297213031912359,1.6074467725011,1.7188775682902886,1.670850547980481,1.7686513380052442,1.7390783931044256,1.83818519903492,1.3573007435436748,1.4629425177286008,1.535142339300948,1.5513298865475167,1.4605278043262009,1.579523688778794,1.6046934479824442,1.7055018137847642,1.5501923685123604,1.5535883713003988,1.6995869493257343,1.805402760387433,1.5791226046528577,1.6037920185649723,1.4289645399258275,1.4936460783707581,1.354532671435013,1.3686870521661643,1.646579417628162,1.7532201919203396,1.6969835339698354,1.8259997232599972,1.6485298537367261,1.764388399118413,1.7000989589518265,1.8003720856588685,1.7262697889182057,1.8056728232189974,1.758545425257732,1.8611307989690722,1.6587817563512701,1.7331066213242647,1.633327545291428,1.7598657174277943,1.7058013128494856,1.8387302175347604,1.7246039954908363,1.8259904470812462,1.6469704510682224,1.7622905491345462,1.678361751295984,1.7932359003185312,1.7218779022383959,1.8234017550842478,1.687720268122452,1.7992191279109944,1.6514089543699042,1.7664854813331425,1.7213087401025393,1.8418378181597548,1.7236673981955621,1.8284028285783955,1.862249049925337,1.9551153916045791,1.9158996884416977,2.0440369783952193,1.6754308313118655,1.830162215605348,1.7242322317926402,1.8282414939167406,1.717184433298309,1.7964750897087687,1.6929475482393137,1.7869122956866095,1.7934233275701557,1.8704947466418407,1.6706593288011222,1.7900794935433977
Mega Gyarados,Waterfall,Crunch,30,1.6381754872660192,1.7259226952281534,1.5423744316988393,1.6323692822635831,1.5624847786872726,1.6489108763761098,1.6041380092013005,1.7208406533301048,1.5339929282962126,1.6774915421482943,1.805328236759042,1.9299722970298938,1.7901969336061998,1.9147381487570034,1.6383205067998199,1.7825047999667758,1.6718437475630346,1.8088828844398825,1.5676024788841982,1.704804281819591,1.6875966922252035,1.8166800181410512,1.7487465641110338,1.8919721117887858,1.9147590022567686,2.1106048272347633,1.7283258174792533,1.8771626297577855,,,1.7371407563696812,1.8037900688231558,1.4975710551169599,1.6382020068146124,1.4368886887117556,1.5012893967801741,1.4947751159546556,1.5866373905292368,1.7477874940967657,1.8685329957882948,1.5930701669075653,1.6885599401721727,1.4290139057045126,1.393538490472888,1.7736229374749655,1.9179210867477248,1.67178084187607,1.8313880311302315,1.9455119296507106,2.14065628184832,1.8330072585406512,2.0278232481679996,,,,,1.628270290131691,1.719982099991279,1.5346001659023085,1.623722123168162,1.5834162632998228,1.692935720813729,1.6828240065171374,1.7781646743293777,1.7498868780212105,1.8485565635506471,1.179984520159819,1.2270655475935357,1.5128556205580634,1.5467760004128857,1.4618463398935029,1.5702627318652596,1.4680527565049935,1.5470464418469254,1.504846826763941,1.523736708456538,1.9241541096383288,2.072599053005771,1.548388602764933,1.5867802002475482,,,,,1.6370350476702027,1.7334806995072873,1.706475716064757,1.8288778192887782,1.6481541775195352,1.7560108194750552,1.4250326564541027,1.4997585401575424,1.7141820580474934,1.8163423482849603,1.784584407216495,1.8914948453608247,1.6750850170034006,1.7514602920584117,1.6388146090177693,1.749759796260925,1.4693031709830164,1.5533533232226173,1.7187583529931316,1.804711378665148,1.6555512544010027,1.762779037401611,1.66109237399288,1.7739835113359568,1.7232899300619775,1.8290119595913648,1.6830327321309286,1.7926082049155783,1.6509798312115576,1.7648548133314261,1.459454539938719,1.5317173800928314,1.4531967812728603,1.5235503535722994,1.6651865780720396,1.734524251593992,1.7212932223300474,1.8333316308289493,1.6718554200246023,1.8233792810089327,1.9373010090525284,2.0676294751130317,1.9402965841279913,2.035724906326203,1.8871860076872307,2.0153162247156113,1.771030057188456,1.8748670035909032,1.672709614762059,1.7927892282052205
Mega Gyarados,Dragon Breath,Crunch,30,1.6685876077848165,1.7792806480673806,1.575296939473809,1.6827270325024222,1.6075192252919395,1.707181157356383,1.647697356558116,1.7753632521565013,1.517646955173386,1.6769658631707545,1.873178312531974,2.01555420419116,1.8470225114905894,2.010507598886168,1.635969241876795,1.7987975324496923,1.859409479769761,2.0643253530833805,1.5493725286381639,1.7045580954291395,1.7011749297458136,1.8501455946492378,1.7968147982115683,1.9564075642643954,1.917713979391268,2.1305881496482484,1.8743186805408085,2.08386943649832,1.5712037599962587,1.6952438853294673,1.983650504413907,2.07488342992323,1.5437549244183317,1.7097371730316677,1.6988279163306137,1.8207916540101183,1.5549531900749867,1.670645971929153,1.7535968033876226,1.8851059422088718,1.6253651207791033,1.7235109276331455,1.4623617363910995,1.4359138622124528,1.8283737978025576,1.9943621085455618,1.6665297400552834,1.8215030090128739,1.5533158507454268,1.6678106885480992,1.5164469038330188,1.6328498165105751,1.5475840628856614,1.6444875520699502,1.6111425491224665,1.6300934741572661,1.709207781642769,1.8376660790545594,1.5580953652234437,1.6653254640974058,1.646716086156901,1.7741642126166377,1.6929139086790974,1.807088520671343,1.7685601151539057,1.8810281208433008,1.405427706124764,1.532397260114774,1.5398024827787204,1.566755416847557,1.479662174023289,1.6075211141235444,1.6455349545434188,1.7732321196650094,1.5323618186116919,1.5441710651964984,1.7284889829166847,1.8535037347264798,1.6185777254492932,1.6543663097676762,1.4997060777623048,1.587274295690678,1.4102612047945602,1.4314783511807962,1.6587164681699393,1.7670512648356076,1.745662100456621,1.8922651169226512,1.675966740132238,1.80572530554999,,,1.7894129287598943,1.9501484168865435,1.8512242268041237,1.9743878865979383,1.7568413682736548,1.8677235447089418,1.6845980204896684,1.8350755339468658,1.7324750801718052,1.8870301121826414,1.7717991330319476,1.8912222390089137,1.7165846375048386,1.8474441925196776,1.7252045468740242,1.8544125913434515,1.7901954094880688,1.906900930611626,1.7216732315205123,1.851772510538318,1.7236589901301673,1.870905449864111,1.74650365561387,1.8905894487759003,1.793074859790295,,1.8550355932337301,1.965963229542779,1.912099698656724,2.0524030849379438,1.7039881356127058,1.8775047997884644,1.7745551086403242,1.923108400786482,1.7746079578120975,1.8861739457980613,1.7460690297783128,1.8671526187055947,1.8451256816065968,1.9745976858624819,1.7471313981511456,1.8846564272268385
