Attacker,Fast Move,Charged Move,Level,"Arceus (Fire), Tier 5","Arceus (Fire), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Entei (Apex), Tier 5","Entei (Apex), Tier 5","Entei, Tier 5","Entei, Tier 5","Victini, Tier 5","Victini, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Blacephalon, Ultra Beast Tier","Blacephalon, Ultra Beast Tier","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Camerupt, Mega Tier","Mega Camerupt, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Arcanine, Tier 3","Arcanine, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Camerupt, Tier 3","Camerupt, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Flareon, Tier 3","Flareon, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Magcargo, Tier 3","Magcargo, Tier 3","Magmar, Tier 3","Magmar, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Ninetales, Tier 3","Ninetales, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Torracat, Tier 3","Torracat, Tier 3","Typhlosion, Tier 3","Typhlosion, Tier 3"
Blastoise,Water Gun,Hydro Cannon,50,1.3968375110557403,1.416454512950242,1.3893143890730715,1.4151671160119337,1.3938608718846388,1.4171396246079027,1.3412062001867824,1.3860819555533859,1.4340785572417387,1.4897914950771651,1.4009517151490016,1.4473954881476652,1.4036432987959107,1.3302169335291252,1.3422111023595404,1.3635841607270769,1.3708758953549283,1.4135654261023252,1.4123018183507652,1.4248737309584991,1.3891054418592528,1.4415132648307523,1.429417821489545,1.4702693104291817,1.407705862245253,1.3822612554564349,1.3810859823389134,1.4208986503806809,1.346195580804241,1.3752375021248175,1.358739442738886,1.4523136689789373,1.433966250375171,1.5261280532025043,1.41470315278808,1.487518448800791,1.410008190134751,1.5118484593274817,1.3884361980356672,1.4805908095860447,1.4096809977842528,1.5045433598502609,1.3648968610329808,1.4890346576920876,1.3810424429516117,1.4612224209980709,1.3963948373892139,1.474963470723253,1.3634476093100087,1.4571991794742214,1.3816464160116648,1.449478782511621,1.4102520682159256,1.4896070706449902,1.4001078611900701,1.505391434272121,1.38180791920109,1.472487980200118,1.3401540526713838,1.4517994420847304,1.3639657693241645,1.4684930987936744,1.4084223521877386,1.506966048876401,1.3770598180476739,1.4571354935123157,1.3756698169650234,1.4686696406910422,1.400762613085368,1.5005629347923346,1.3484844082703784,1.4281366352539635,1.426179049753437,1.5047502440913418,1.3777316210876573,1.4512685868774047,1.4159871863923126,1.5288796353852336,1.3973439270625754,1.4722920782457503,1.3588591930648375,1.4462551397957948,1.3763435826175943,1.438554199502391,1.370579129905707,1.437388185401366,1.4313085680065838,1.5574592581758002,1.4301087417022214,1.5215131688223764,1.3772081305064574,1.4668142215519417,1.3685946924983705,1.4522450091091876,1.4211771034724965,1.4666922734010168
Shadow Lapras,Water Gun or Frost Breath or Ice Shard,Surf,30,1.6987086146634351,1.67986993111357,1.694929036473913,1.6796062341842157,1.698009382860203,1.6805373341242305,1.7128307504243578,1.6496551275289177,1.7316963630032016,1.7784154160419379,1.7154479662433924,1.7316444497106858,1.6169064617422815,1.5138962561210643,1.6421262940592602,1.6124041421005315,1.6979310254006408,1.6762900410716082,1.8250022131319046,1.6936268276298492,1.6937845394699935,1.6996860993590632,1.8106868885733267,1.6695350244931042,1.7875387584587974,1.6565735858645443,1.6898707048493242,1.703341139944597,1.5870209082029385,1.6358199767490165,1.663193984536937,1.6737562039837257,1.6579687900064362,1.6736069513451626,1.8170025273866728,1.7256162433918725,1.724133661453826,1.7585078887996044,1.730092482862852,1.7009754511977777,1.644194614940264,1.7376947591784802,1.63248263343321,1.713900483241588,1.674063483571474,1.7057306327755628,1.7069938469799908,1.6948498595889716,1.6863048328464978,1.688971922883422,1.684100382869007,1.6857417095447969,1.7021234643884493,1.7281662338798023,1.7141897056760123,1.7466793813935926,1.6788410184643063,1.7210076113499078,1.5949463590365214,1.6722760653948814,1.6484681478453516,1.6818782475998164,1.6793230164285466,1.7384065262622646,1.6251704666766331,1.6954133504570734,1.6177574832473267,1.6992703054578002,1.5991549964760747,1.6878237760840469,1.60686725400134,1.6484527270630058,1.6828643346502594,1.7274554765033763,1.6164568695316333,1.6852272018300927,1.6562810395240097,1.776305786675141,1.5557243624732517,1.646627116871507,1.6006030547241488,1.683209121131583,1.6696701504126887,1.682593735434168,1.6045849564489674,1.6807049602863275,1.6608097345727784,1.7510171032732753,1.6925921054083986,1.7687143193548167,1.6819033981110212,1.7081930562125625,1.5950640656518786,1.7076098688148573,1.7672281553562892,1.7149194341854916
Milotic,Waterfall,Surf,30,1.7305799179753376,1.7310685212018664,1.7271198503792717,1.723573652284309,1.7305505772822796,1.730896918355727,1.6801679384229797,1.695077761461814,1.6908091473227886,1.704510552786769,1.6532101032841597,1.6714139199926272,1.7525777637361062,1.63299074037381,1.646981613101523,1.6502876312531598,1.7092353106390883,1.720443438953068,1.7443220818951914,1.7292286877288132,1.6591489712789371,1.6688856561767882,1.7306794269776407,1.7389839224395531,1.7769527456870342,1.6576801493164899,1.7247266565103445,1.743796424795278,1.7178355696667793,1.7371195987496053,1.6682933696343387,1.721848286115906,1.7016835447454157,1.7506966373116133,1.6617217593035518,1.7053038879391653,1.6581143180553837,1.7262165440721966,1.700275091630403,1.7130806021526634,1.7147959107618087,1.7977924163519112,1.6567478670443552,1.7374243377767078,1.7074888737270684,1.7696228698572867,1.6942728816858124,1.7068475223792399,1.6470448769476351,1.692462123803378,1.665399769054509,1.7149180466971257,1.7318120026271975,1.7760199121772404,1.6904031711514924,1.753786653708155,1.7125116402470324,1.7605305622718452,1.6608515311923195,1.699604823862149,1.6626118350776569,1.727030757106967,1.7054291892911164,1.784477760513692,1.6924520624758677,1.7625498358364144,1.6724418344189262,1.7453611490212262,1.648492197585546,1.7400224355501916,1.6545038202734326,1.6946773657867664,1.7165589094369629,1.7801467431829512,1.6604401431987998,1.7206902954589345,1.6611349609644417,1.7534334277823884,1.6097214179666477,1.691238540850373,1.665378965699681,1.7325191420306707,1.6864263107544006,1.7222245357400328,1.5521781672530564,1.6231930749867516,1.7295643386201396,1.814143334651009,1.691287385011146,1.7596363038097376,1.6535760447760075,1.715016221551784,1.639734906539124,1.719387778060522,1.7457844691248592,1.7398429090716236
Simipour,Water Gun,Surf,45,1.651419666486293,1.6165150674904212,1.6474014649108095,1.6130097312076221,1.6526660373828719,1.6163412273873017,1.4577854190121804,1.4796730660498236,1.5387452337691254,1.568545237609616,1.5493562941459142,1.5312843967849594,1.5663706220917109,1.3875919682040967,1.5860785611063024,1.5363924373272582,1.5590191221724246,1.4943157293883036,1.5687035782880818,1.5339435826949672,1.5998063709782235,1.535181778780655,,1.590249484025533,1.6119878211469179,1.4590228935817506,1.5567821497535665,1.5166156417853949,1.550898128769709,1.5638060553935471,1.509609751480045,1.5011171158176362,1.597433979005974,1.5802238886346687,1.6110692168605873,1.5572005209490456,1.575709489739152,1.5659238240202744,1.5771546022759657,1.5070649482659162,1.484578410792358,1.5148566002147226,1.46821024027653,1.5477023211849419,1.5363775862208724,1.5190610540605562,1.5866462824795176,1.5355161884557942,1.4803515171664727,1.4957340507814316,1.577073583850614,1.532938114735847,1.5722663213348178,1.5476957040338688,1.524578265997288,1.5445474841147175,1.5117469727841815,1.5149204855570746,1.4854404724735273,1.5083762507240899,1.4658158605494402,1.5228266554085843,1.4941085334335902,1.5582654867411627,1.4683009866016337,1.5046264034027648,1.4556246864763664,1.49923804393632,1.4461785083917233,1.5456387137849483,1.5051215342264035,1.4799330606186236,1.5530535517865016,1.5607139414263176,1.4879133676970844,1.4958537708522113,1.4510633865739389,1.5416814042398719,1.3988974575336344,1.4687460059816557,1.4586591407479594,1.5037540685318924,1.582093423624014,1.5548223505724157,1.3146605992012927,1.3719608287320069,1.53212884176986,1.5977970634707308,1.5028708448030899,1.5520160796481621,1.505959726471143,1.5139951036981922,1.4584740319772351,1.5390567317864157,1.5859133964182803,1.5240129024309044
Greninja,Bubble or Feint Attack,Surf or Hydro Pump,35,1.5181895968701744,1.468054047639439,1.5178361832576728,1.459852540195896,1.516494337764648,1.467236695541691,1.4614550043230523,1.4646221543670965,1.4856812615701276,1.501658352522813,1.5212498897380702,1.4409579293138746,1.608592058004547,1.407384105611147,1.5816605485658708,1.4639755111282389,1.7433959946497244,1.5758193376002638,1.480038448233675,1.4521740659319051,1.605883211908133,1.4953152236632685,1.7928956597068175,1.6195912373873353,1.6189092878123745,1.4580685657933345,1.5445162395735756,1.5185085756812466,1.5290023720152652,1.5104156720399498,1.4953921139625956,1.469073006767604,1.5228439680251773,1.5167215678337251,1.5661591157707104,1.5137465264553631,1.511250888552355,1.4776556898256892,1.557421389063557,1.4755603371698274,1.4490714340963786,1.487805840838423,1.4066585114043777,1.4649852551637437,1.5396102045882196,1.5167424579248014,1.5917863801924796,1.5067748788132687,1.4734488389394091,1.4575969104964632,1.5557683889180411,1.4974702593916798,1.5366221225935301,1.5353263318647463,1.5196560902025091,1.5127659217147706,1.538403457914353,1.5092410220719377,1.4162674087937028,1.4243626035502743,1.414409907931485,1.4484780321735815,1.4865257791752506,1.504143404908423,1.4956151072341641,1.4985235433509994,1.4090773005506416,1.462597868909184,1.4404105289491107,1.4594625318876198,1.5038177333688014,1.4484530750169584,1.50866981135962,1.5064165248808383,1.467072446114767,1.4675206108230963,1.4038928210515196,1.4674089570480495,1.357089284068481,1.4156188740676643,1.4392494731280752,1.453143757602364,1.5917591780668905,1.543296931031403,1.3465016738614728,1.396446792136226,1.451189419369963,1.4896594569726922,1.4212089486966135,1.4402024286097999,1.4989191071253039,1.4655688074500977,1.3947290332076185,1.454640907702111,1.5416778302003487,1.4784169508281175
Shadow Politoed,Bubble,Weather Ball Water,50,1.3327028889133825,1.3328828147232696,1.3294069193975826,1.3258876249502989,1.3361052608307478,1.332631683340865,1.2553227630595127,1.2812696652184177,1.2885303738717908,1.2995688010973425,1.2669869594696894,1.2837969073997275,1.2851476962912416,1.199247839426615,1.2578342252066728,1.2714383784454195,1.2955552795600807,1.3098453678587023,1.2970126524030217,1.2999501507694633,1.2736919814145138,1.2845536236571926,1.3486708205160567,1.3098728720491168,1.3677236192913518,1.2623053001908808,1.290200255844679,1.3172112452980742,1.2700868622983958,1.3120197942210154,1.2782698817004239,1.3017215816457088,1.3026573291178474,1.3308841175816162,1.2858751742133732,1.293504312252668,1.284383692359995,1.330062044134009,1.2955634011839872,1.2994291332288752,1.3006013348480743,1.3630442945356525,1.238244833344104,1.3087335361193249,1.2899488143267883,1.324157322188019,1.3082987959966985,1.3047685801326385,1.2503506861514935,1.2942071064768241,1.3018068139022316,1.3141140910953066,1.314383515978294,1.3367717393688514,1.2561949757596735,1.3049436559363472,1.2896428670745794,1.3253129281713143,1.2368287801674875,1.2810562633787206,1.2464756133984212,1.295434985365703,1.2772601876430658,1.3403660198618392,1.261786567209132,1.3128196026544763,1.2487667013254256,1.307427531941957,1.2314190223503652,1.313438080142093,1.263595648279098,1.282151075690945,1.3087175997066787,1.3443939078096871,1.2543497378154758,1.311713542981922,1.2702564091649593,1.3460448255454875,1.230219711002837,1.279492127527794,1.2449193270251597,1.3016885544047758,1.2845229175958988,1.2924156394604696,1.2338078023439998,1.2876053047912697,1.2992373696983,1.3574386048157194,1.2719132250388576,1.332894785428604,1.2559494828156077,1.30258016360052,1.2462041765497212,1.3168118950876824,1.3512872598600616,1.3161684941445413
Omastar,Water Gun or Rock Throw,Hydro Pump,30,1.7566654159550608,1.6950889759053036,1.8257239730827324,1.7698088416704028,1.8318293489003623,1.7790693553514565,1.5335844455080703,1.5601117470269312,1.5778458426945299,1.6102045736094959,1.6089740440126126,1.5710704293961595,1.9344807552545082,1.6853923479836528,1.7271732181760764,1.6829481452496353,2.1737050999952547,1.825166276551856,1.6604014434582726,1.6260054743879548,1.6228331733566603,1.6133675656371833,1.8918907894887174,1.7451803142433726,1.97881209294165,1.7465066717487516,1.5755949094750776,1.6215124372015222,1.7636930186458177,1.7146004247041347,1.6373792750016125,1.6279433598910416,1.6296675629093882,1.6697791059744438,1.7050525160103585,1.704034421144713,1.7536843243911484,1.7154440057485474,1.8304813888177065,1.7962562626251861,1.7731890682467164,1.8018950643147615,1.6346919782118314,1.7536230637954895,1.8179146950309961,1.8044460126273392,1.8691816985522334,1.8526148156355682,1.5404494603873509,1.5974466731550514,1.8134657376114378,1.772636660605582,1.8477892543332435,1.8609006295733177,1.7426719670879807,1.756814866099894,1.7767152970320468,1.7844999635478946,1.5377086893756793,1.5794234760238288,1.642212028892394,1.7082358745084945,1.5668501044699354,1.6459663045781707,1.8088921350852845,1.7795000423758973,1.5624407990056164,1.5947609173882744,1.6435660627845083,1.733303697394441,1.7602045760468152,1.7293401905778591,1.8509435314764542,1.8238475386941424,1.5440453660927822,1.5819565055927751,1.7079704476129653,1.8098229855062091,1.5830595839965158,1.6682024135785403,1.6950782209522681,1.7144999740730693,1.8611747071133642,1.8081262127201556,1.4848780088117106,1.5281029098490804,1.7123235976426612,1.772162557882121,1.639833880824214,1.6992073647006758,1.7648628977949614,1.764188290607029,1.5203169035608222,1.6013042117750476,1.5985388477228253,1.5942636441557547
Gyarados,Waterfall,Hydro Pump,40,1.379303529656651,1.3702837643167756,1.3732037559026768,1.3623866671852372,1.379516826867397,1.3679083104449459,1.2935727757522177,1.315816270496082,1.3248930111888033,1.3468009359380164,1.3125717031683024,1.341790021789074,1.214252785722674,1.21982286770285,1.407178287379547,1.3375024291760433,1.3585900034489344,1.3515133873825314,1.3505478523545855,1.336660396480749,1.3432469677933385,1.3555945721045444,1.3342327182855758,1.3425914566010726,1.2562558043155372,1.2666002668094491,1.3394629017106332,1.364713563765265,1.2594878842382993,1.3045327158219147,1.338497222986969,1.3489841485918683,1.3212838822703852,1.387527001110582,1.2907059296768137,1.3223236026887004,1.3701288594078378,1.3847783255037704,1.2928709922712083,1.3030986878845088,1.2930648640760343,1.3634430049199657,1.2873809358054846,1.3657852400754453,1.312253559879682,1.3721609555189203,1.298129422988898,1.3402190138153498,1.2804308866911231,1.3257515795871353,1.3386560248173303,1.3582933002295454,1.2866427358007941,1.350233484839502,1.3061530989641317,1.3493015026347708,1.3349128343729073,1.37407294780284,1.2602183627010022,1.333280852256278,1.2654703465034096,1.324220531834564,1.293609046588512,1.3552217526896848,1.2891548796553456,1.3444833662498987,1.2912002675401673,1.342863480211403,1.2722547378619196,1.3230441265922352,1.259013616655999,1.3009029231089615,1.3087795762491918,1.3615267552948256,1.278868372970484,1.3280870927969817,1.27300946986904,1.3490529532367435,1.247999755499938,1.3030674729438236,1.2786561205498896,1.3410738873977008,1.3043299015771186,1.3312023517923746,1.254326319402187,1.3048442567522258,1.3395859665398964,1.396624537021895,1.2879259206598592,1.3513101836983243,1.319708075918297,1.323499276874382,1.245843960044661,1.3315693451785213,1.2938350938165315,1.3269349967847408
Samurott,Fury Cutter or Waterfall,Hydro Cannon,40,1.292135763528712,1.2983168967809604,1.2823191097760422,1.2950127399082427,1.2841919374080826,1.2956949497649586,1.218228050170007,1.2512942416097452,1.243036450410699,1.2703950827184656,1.2313444582683282,1.2694012678476214,1.2412921739452902,1.18651144519464,1.1806272817719234,1.2179707428904532,1.2281702779059998,1.2533744609479143,1.2469857568833127,1.2601653886588107,1.2381624022426307,1.2679813233778994,1.3008616178315482,1.2750423398573179,1.3032368644747152,1.2248997952040852,1.2345058132684914,1.2789754497673709,1.232031589462415,1.2923338475332433,1.2471921274159736,1.2790395328210418,1.2616882043402995,1.2996861193489848,1.2304987479306877,1.2566408502169713,1.224006559834343,1.2684268373717393,1.2513539462323677,1.2716986418519876,1.1787101450360205,1.276432268849542,1.2016655558461657,1.2883423756803258,1.2458294466511672,1.2918713627116798,1.244524550869378,1.2694159175104403,1.2058722444499528,1.2556165190403634,1.2392884633671333,1.27168092645665,1.252271235204911,1.2865882619168045,1.2164334188746788,1.274847404315856,1.2347002998091712,1.2849503913152294,1.1953886202135398,1.2615382413063083,1.205120566001578,1.2693252810495186,1.2204482749763124,1.2928471954244563,1.22980861595326,1.2895517330523745,1.2204828674738621,1.2887690397647038,1.1969741300510368,1.2691168149203844,1.1965336653277978,1.2376293410082695,1.2430383501485147,1.288253706686661,1.2148395995187096,1.2728090732185566,1.2174644066822629,1.2920505164324994,1.1950560559370296,1.2637791782410226,1.206565734815034,1.2699316837631707,1.235918007441749,1.2456322771252315,1.2166464623841602,1.2654164807288815,1.2436725260337762,1.3018718352751752,1.2161984938503532,1.277700874706368,1.1965276096668263,1.2692306206709323,1.1996931195032476,1.2820898958221207,1.2986517577371173,1.2628785408074383
Shadow Empoleon,Waterfall,Hydro Cannon,40,1.0570166073250737,1.075644785358302,1.0565757814130898,1.0751137854050923,1.0556666785118958,1.077583373748584,1.1767232060763482,1.0792266594713718,1.0899642133714476,1.1035459927331683,1.0655438513340048,1.0708010348164385,1.1173264697188885,1.018764613023683,1.044540436435324,1.0706554583868897,,1.1003516141988925,1.1650023709933155,1.0810974241696878,1.0294676686309765,1.0485932380354508,1.1875381528535853,1.1088595343934393,1.145381201731539,1.0643824510773718,1.1864370074777664,1.1173263172094325,1.1425777211631338,1.0988467988403272,1.0337528961170361,1.0776922879549966,1.0856220833711006,1.0888404814385342,1.1257497905121479,1.0847306724239578,1.0573509356842625,1.095208964334281,1.1210797414872453,1.0845904641377828,1.0709359003321286,1.109294564762383,1.0273981588392884,1.0728954343012311,1.0859167438650068,1.0943687194619196,1.116157622221088,1.104908908163676,1.0922890643915104,1.0632729721785423,1.0755510642189108,1.0962420641085073,1.1138314874106692,1.1233843245082746,1.0526582284652777,1.069486388957961,1.1185409838160167,1.1183319516607504,1.0137914853981416,1.0549803688682342,1.0455032542428853,1.06686396697927,1.101360028384064,1.1100998988285005,1.099029623934394,1.0812520900544609,1.0495480004078825,1.0789376695685624,1.038147371892225,1.0737710562838478,1.0865728571212343,1.0638994816703946,1.0744408969378383,1.0929458632182159,1.048665607035161,1.0944051456498167,1.0329905703031792,1.1044668581187722,1.0062145039155825,1.0644673122041346,,1.0882723613599306,1.1075800366347979,1.0876933435288263,1.0177051369837162,1.0646433215532631,1.0667663860919874,1.1037463601358275,1.0406085558908513,1.0860408485403428,1.0314612103625909,1.0758310347842066,1.0309683051440555,1.0849310330374329,1.0856145074573482,1.0760585495744168
Vaporeon,Water Gun,Hydro Pump,45,1.5383146443479294,1.5694501144650752,1.537852545087468,1.5632691547857007,1.5351759426560467,1.5710854023280048,1.4086339922542108,1.4611282330805486,1.4819486547123601,1.5484058848776519,1.4498202763460184,1.4870319595026034,1.426340271720893,1.3431141596404783,1.4852747897826317,1.4933527365330463,1.3945450301628493,1.4506134857191642,1.4682868005315675,1.4946004071595538,1.4619849857246494,1.491947946277526,1.5339020504332541,1.5317127960493264,1.4526687751268252,1.4267279844391407,1.5205970803102151,1.577638766736681,1.4795147565472078,1.5057991894926868,1.4079313905453263,1.5094631339297666,1.5062597298397973,1.6011324268523432,1.4829589205642153,1.5455433405205015,1.4817108882432932,1.5726202249969092,1.4498881050072172,1.494627553296665,1.4324884857341718,1.5245377387503947,1.4631962008552073,1.5636865797998565,1.4247841925940676,1.5265749646738254,1.4565777804890296,1.5408302904373183,1.4267571573063622,1.4932790539931293,1.420421229751893,1.528573399897896,1.451755792817975,1.5523578360121093,1.4466985591240218,1.5266455061539383,1.4223186094386149,1.5196542987554422,1.429086583239961,1.5249442035799696,1.460088790492356,1.5313937712537489,1.4439959670051308,1.5666552267368308,1.4081943777980388,1.509254040167965,1.4096037665364083,1.5119151666665056,1.4164543237339409,1.5661134863167248,1.393570193707705,1.4714580331868041,1.491404277057062,1.5614490250765234,1.4025243244849153,1.4961426937417373,1.4437336858556409,1.5570682952998638,1.385906386083744,1.4794901982694932,1.3995390676275399,1.5134581175690478,1.4382476912793793,1.5290826604471073,1.2980187979344802,1.3836096645483258,1.4702445347872148,1.623262224788581,1.4526245724630178,1.5510973712027594,1.4301443153308542,1.5098083297355072,1.4310292706941716,1.573640195965464,1.481848716750119,1.5234262813055264
Kingdra,Water Gun or Waterfall,Hydro Pump,45,1.6285952998078619,,1.6270311354811586,,1.627069312382528,,1.4778646757273746,,1.5355578857993695,,1.567619198083088,,1.5071176400441662,,1.5290361358344815,,1.5959195973715443,,1.5685278983886743,,1.5984648798414376,,1.6021250385332475,,1.5300984956424148,,1.558046967694863,,1.5226767229174492,,1.5714041512686745,,1.5536015179669367,,1.5160743191902633,,1.5401048105451849,,1.5746083832446025,,1.5501202049110345,,1.5141391085644678,,1.591147189513934,,1.571328055522011,,1.4827537424888226,,1.5420559720937315,,1.58736807456863,,1.5390855418873592,,1.5624982243690966,,1.4871019787664659,,1.4797325665626206,,1.517936815100182,,1.527577390219095,,1.5107249548380983,,1.470622244430324,,1.4989738837941664,,1.5438290825049334,,1.496571993048025,,1.4965900836074335,,1.453594509063455,,1.525936926987114,,1.5588000855515438,,1.4121714672633092,,1.5043463203233214,,1.4850011688770424,,1.5080598532181513,,1.4981476493806396,,1.4885399488501305,
Shadow Kyogre,Waterfall,Surf,40,0.9987650022985188,0.9920477880646782,0.9972023083809275,0.9919325983538132,0.996211780612736,0.9922642021300601,0.9486731867246809,0.9545319435084986,0.9639448614491003,0.9738801206329336,0.9632881358163662,0.9753570445853164,0.9834971676501697,0.9179523824932023,0.9455545183112918,0.950962764961075,0.9720797528029119,0.9742919296980492,0.9669236388907939,0.9658391215456767,0.9642975562664223,0.9703494556794423,0.9695805436436612,0.9728164288363126,1.0109750342586963,0.9377727461105414,0.9844649103651629,1.0047369139567957,0.966315956865677,0.980057896410762,0.9554516347588136,0.9749012147568302,0.9658493763145765,0.9992072775505939,0.9695573365393793,0.9680145991572912,0.9575724749660032,0.9976152027444677,0.9790473745444811,0.9685279908194012,0.9564445372550774,1.0017485164960342,0.938278365977958,0.9847751949852858,0.9620355462606561,0.9967459695125056,0.9708350918429638,0.9758789954480019,0.9370180535447036,0.9715823563586269,0.9706077262316032,0.9897341200285027,0.9729898213828491,0.9868875027065014,0.9452610148703254,0.9848220452886979,0.9839476953626156,1.0130624804116906,0.9387196487946297,0.9620616660848459,0.9320673249331436,0.9571589760171015,0.9458969644463618,0.9983654497870027,0.9507180955860761,0.9871896886758722,0.9381151164543967,0.9903318433208229,0.9311377121497653,0.9771683918339549,0.9493661409836344,0.9651752026440324,0.9732844189390164,0.9949647560940443,0.9338987507241641,0.9715627088934774,0.949135505816791,1.0060726561139657,0.9103258011077954,0.9566779318160002,0.922802744593715,0.9741043226324921,0.9548483197383422,0.9815735255549205,0.9137196398011639,0.9560476421891803,0.9513932135781564,1.0042089688378317,0.9368180893545066,0.9770577985058349,0.9233253515063692,0.9641085800685344,0.9318644754730455,0.9782140430792547,0.9847354974176867,0.9785652877135699
Slowbro,Water Gun or Confusion,Ice Beam or Water Pulse or Psychic,30,2.390982145291724,,2.2585137456298954,,2.388210793478333,,2.197806730704188,,2.267816504457824,,2.1836430541567102,,2.048368722103236,,2.060730241562601,,2.1624085913203563,,2.656060963619136,,2.1587338546829553,,2.1641593761815576,,2.430700934438082,,2.482917755065497,,2.3291151729996247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mega Slowbro,Water Gun or Confusion,Ice Beam or Water Pulse,30,1.8976796291339253,1.8495115503920927,1.8850313619321826,1.778169018306038,1.8907970098421387,1.8482885106504197,1.7936688184756369,1.8093276994295138,1.8210948175688966,1.8375620252257974,1.7606909308739986,1.7525201993272377,1.7131791795292786,1.6056240076959352,1.7911240410555784,1.7793803132630344,1.690350578837439,1.7101670224207977,1.842847169500003,1.7952527103599007,1.7850603938550318,1.710045286545234,1.724329169126548,1.7212146896908362,1.7966193548777425,1.752784256427476,1.93111502697779,1.9233367496201395,1.7960762373863652,1.782672736158863,1.7338765770445148,1.8285595800881684,1.8678677090665867,1.890556455815493,1.6371271558154927,1.6922901858365298,1.8002677246878476,1.8767122790208925,1.7934379732209689,1.838207917034067,1.786901839256377,1.8735774589928735,1.6071620278931977,1.7044091391820646,1.7511792342811712,1.7528616151498704,1.7697319305095094,1.8202174451625115,1.7227304728295452,1.782844844171983,1.7666322046958611,1.8206350008858994,1.7966446114397763,1.774564590788202,1.8071821413073685,1.889609137267585,1.7795322556036655,1.8638015562418404,1.7287244023603558,1.794443979033332,1.7493641500999464,1.80742794701665,1.7637639650821135,1.843486252818995,1.7293906583545553,1.7338928880454383,1.7505057456377324,1.7874618153586228,1.6049839578180916,1.7064873812131738,1.6209962547976327,1.6771599720036248,1.7005196570774133,1.7546112871132133,1.8301029427056257,1.8974993686774908,1.734223657898703,1.8296681947628994,1.7355827339022736,1.8249559876011727,1.7849150857206335,1.8723155056564758,1.7775226187831967,1.8220042224988724,1.7706198926960952,1.8409270581306558,1.728590609063272,1.841522650709345,1.7917547978493187,1.8583931087897978,1.746886563279975,1.8053358606534924,1.7371192579292252,1.8198178789438957,1.8231678478588087,1.8296955439593143
