Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Genesect (Chill), Tier 5","Genesect (Chill), Tier 5","Genesect, Tier 5","Genesect, Tier 5","Genesect (Burn), Tier 5","Genesect (Burn), Tier 5","Genesect (Douse), Tier 5","Genesect (Douse), Tier 5","Genesect (Shock), Tier 5","Genesect (Shock), Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Magearna, Tier 5","Magearna, Tier 5","Magearna (Original Color), Tier 5","Magearna (Original Color), Tier 5","Melmetal, Tier 5","Melmetal, Tier 5","Meltan, Tier 5","Meltan, Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Regice, Tier 5","Regice, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Celesteela, Ultra Beast Tier","Celesteela, Ultra Beast Tier","Kartana, Ultra Beast Tier","Kartana, Ultra Beast Tier","Mega Abomasnow, Mega Tier","Mega Abomasnow, Mega Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Scizor, Mega Tier","Mega Scizor, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Metagross, Tier 3","Metagross, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Durant, Tier 3","Durant, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Forretress, Tier 3","Forretress, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Grotle, Tier 3","Grotle, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Mawile, Tier 3","Mawile, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Metang, Tier 3","Metang, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Tangela, Tier 3","Tangela, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Mega Blaziken,Fire Spin,Blast Burn,40,0.9866044744268606,0.9726825786394506,0.9883908537552298,0.9762123433225659,0.9899055428865602,0.9763209615445759,1.0074142601546245,0.9806444316405464,1.0818551022890495,1.0162414252526306,0.9616104302252888,0.9754119235489553,0.9690937992741631,0.9818078568263855,0.9821069647804299,0.996456027752997,0.9749459908838068,0.9703885806344518,0.9794846272557036,0.9800862032555624,1.0041769642790472,0.9934441506678043,1.0194032476261923,1.0070370394500625,0.9704131814381024,1.0016438074719882,1.0033865153872483,1.032207601176519,0.9709851817539317,0.9604457205316116,0.9748815574284312,1.0067174771740033,0.9507930156470724,1.0333865246228437,1.013256750514126,1.0189958411590254,0.9876093578076809,1.02852689149162,1.0368408667220512,1.0023175422347348,0.989633748930703,0.9736432122443662,0.9845684995924334,0.987428759075946,0.9895720565821591,0.9690501796531226,1.0100777577588687,1.0048332948947156,1.0721781035792692,1.0258205349310303,1.0085886506615676,1.018088137223658,0.9775360367543959,0.981350385922899,0.8725090930458701,0.8753285576836131,1.0320592462737208,1.0135037556381865,0.98037680760554,0.9701885169224304,1.068687164584711,1.0367999001597605,1.0047399615559207,1.0119476530509621,1.146895136465363,1.0212799149806284,0.9712552286708834,0.9942198848872127,1.0662065538403274,0.9984482140994345,0.9831705881613331,0.9852500220895718,1.058930434368196,1.0192703816527817,1.0108725288731786,1.0142089060741848,0.9862980487944527,1.0321965638332988,0.9760370460385146,1.0264452360931142,0.9765055033549487,1.001779773586712,0.9604009146708099,0.9902017674652482,0.9528081333989783,0.969710140774296,1.0527298129421667,1.0318341934663153,0.9945031723316082,1.0352335464072822,0.9510357713593327,0.9747383245197793,0.9433904928213589,0.970195562672595,0.9573779967700903,1.0013307767344213,0.9718662794403322,1.0139895212415628,0.9734137755824995,1.0264616182894701,1.0193353266907261,1.0186875445082557,0.9902943376941475,1.0364880444015756,0.9789457436913697,0.9915527342378697,1.0144351665244844,1.0349811355712697,1.0148153458133153,1.0626304224429008,0.9715079138179495,0.9892472027228155,0.9855537558211955,0.9908307348330081,1.0382577363524075,1.0360220618031775,0.9640865717391613,0.9917065716348508,0.9779488072625817,0.9994241161495925,1.0169575129022208,1.0123238187488626
Shadow Moltres,Fire Spin or Wing Attack,Overheat,45,1.1178784054726736,1.071264303916101,1.1153323447229304,1.0660722954760873,1.119755388448433,1.0768336772894906,1.1193791221778517,1.0653374925693313,1.1508662643369865,1.094018021946732,1.0678060901349806,1.0919533273633155,1.0718019235655925,1.0809667142847834,1.0686757260167203,1.0950240756370777,1.0672572145102097,1.0735513817678721,1.3293502108229454,1.1035427502074766,1.1090542762334141,1.0947057827202271,1.0719973934544313,1.1065721971222202,1.0724454134259587,1.1278727092783005,1.0416897158045677,1.1577649991060615,1.1005774502850054,1.1066745851612794,1.0865492854558525,1.125615109629181,1.106604234952911,1.1393238364990086,1.0944106606001864,1.09218381175428,1.0939785613277428,1.1281982523891492,1.0813039289936872,1.1306060459609513,1.0775290023263713,1.090273345515279,1.1117601296003075,1.1142434143834485,1.0988397474837681,1.0736076025532788,1.1012293035982206,1.110219171409838,1.146231311484554,1.1377521435410822,1.0985791933713394,1.1139972321565572,1.1098780053141195,1.1035761811018476,1.1749852026741585,1.0668810032572658,1.129365695952408,1.1178566672251953,1.0995675038263628,1.1135985536087005,1.1391013474608354,1.1109281492115621,1.0950405595084047,1.1069876341019138,1.1175235093662812,1.0846625050813834,1.0893301814123133,1.1213636661285167,1.0861108176108825,1.126019094180749,1.0679116113985292,1.0644659826621405,1.0806387908780142,1.0852273904478447,1.093470318648991,1.1125634749577078,1.1017148452848529,1.1328431254013416,1.0889244509832718,1.1728537692628613,1.0533111993062028,1.111709200697176,1.0943833822353861,1.1026514368927485,1.0838208623735508,1.1069717866969966,1.072725684266307,1.1089633684325535,1.1157508563765854,1.1531496431426427,1.047039272023399,1.1254411434028382,1.1208857290211653,1.103999819016864,1.0707115137937209,1.1260093963533775,1.0490596690655856,1.0686064932461703,1.1009933349586833,1.1384616384737534,1.1010319014775174,1.1094404895459644,1.085147594722824,1.1251313654036956,1.051305661682619,1.077416707372565,1.0846926164019521,1.129846219840818,1.1415072533311488,1.172616041594738,1.115689862721897,1.106771402231221,1.0639497881015878,1.1103889165954886,1.1008485087597055,1.1143158935472182,1.0823487665658085,1.086391058505514,1.0532350202403575,1.0931220327398325,1.0892880334023305,1.0956858151149556
Mega Charizard X,Fire Spin,Blast Burn or Overheat,30,1.2960599607758252,1.2613096733984317,1.2913211890379217,1.2541121466189948,1.3000434353167374,1.2639854096467618,1.2888156126506023,1.2556369750084433,1.3134722257466946,1.2759376443649872,1.287888697568421,1.2900927912802922,1.2818482127731663,1.2771978109240412,1.282462177384268,1.2918493865108276,1.294865734927666,1.2696142831122426,1.2770497227492768,1.2639441064494887,1.3271377296929112,1.289238683933266,1.2701738157291587,1.2662820485769768,1.2608183483209672,1.2936092158462378,1.2876339141774473,1.3135915350603224,1.2602521349573454,1.1999426460213538,1.2296528121497237,1.2811114391460747,1.2226083069964757,1.336211064907712,1.2813669287656893,1.2666482584158738,1.247119560352297,1.3039789147741594,1.2763665036536214,1.246084750470136,1.2936678942811861,1.2826407362203514,1.2970592256875308,1.2757398530652906,1.3130890640295467,1.2796681716590732,1.309966266500427,1.3005055978765698,1.3039691592586242,1.28890345008766,1.301360684229784,1.308733239498129,1.2920231562453977,1.2898825194399348,1.1428523995628834,1.157681730415686,1.3198655472070848,1.328125086083465,1.299473169250057,1.2810209458500397,1.3847938541240936,1.3353620431187931,1.3005750171532933,1.3035268753869702,1.3805369755050008,1.270575378654569,1.302729261833631,1.3156318183550764,1.362927134913013,1.2871401738508021,1.2601028573141113,1.2525237658818855,1.3360699152358124,1.2626921178384665,1.2834203882955615,1.3113304441298566,1.2699779153731774,1.3102932223626462,1.2569263901037273,1.3122666524568474,1.2425103196704461,1.2803411333898356,1.2394657418972501,1.2857717359429566,1.2549056369129994,1.2661406652582445,1.3816787181026997,1.336823426267338,1.2771787914039892,1.3279401118786518,1.2285186823667746,1.262719862627058,1.2853025337944735,1.267361464593798,1.2623024098647242,1.3033359215164044,1.2591908521473418,1.2797420446326384,1.288979863131465,1.3228267925268873,1.306999819592652,1.280344618383006,1.27154864536981,1.3170907391591602,1.2692849457930675,1.2945637003708892,1.259054739769103,1.3145361203305377,1.337169993914107,1.3463861352823796,1.3205527117320397,1.2635481789097769,1.2783697751666496,1.2909142900093964,1.2792110890638,1.311076869211674,1.2781668848494243,1.2850064113692465,1.2471101232125406,1.2781943968839653,1.284364598403919,1.2816355049372394
Shadow Typhlosion,Shadow Claw or Ember or Incinerate,Blast Burn,45,1.2072375541448257,1.1943690210955697,1.209196697252686,1.1932640290994092,1.2129646016478777,1.1988097463917649,1.225373537804294,1.1974530720285739,1.2108807807354365,1.1960903899313282,1.1602339468729854,1.204874524664212,1.1671499742634122,1.2089260146405347,1.1854466950070155,1.230530157424623,1.1788552311859832,1.2032533922520754,1.1778153297712115,1.2085904970709436,1.2182672851911986,1.2259403533758109,1.176265850911786,1.2170101604948993,1.2012036017910002,1.24027947758507,1.1459883055768578,1.2971324945607539,1.1739177377352616,1.1900141127666968,1.1706865827097643,1.2072871463561001,1.1187435346359489,1.27345019314718,1.201951124720395,1.2463730188494744,1.2005443735459562,1.245127575988502,1.228348058342112,1.2143456374128196,1.1908776617347028,1.2146336556199133,1.2009787696568648,1.2108562168236885,1.1865439400448832,1.1841215213405993,1.2050264320889819,1.2149632000813857,1.3073901555792145,1.2381194754146891,1.2976026285660325,1.2721642883278448,1.1926370947853133,1.197658057583862,1.116403481072687,1.1043193358475236,1.2515015200052966,1.2655087797712437,1.1987910155792847,1.2080055746331326,1.2940304320373142,1.2751568491783167,1.189447961815313,1.2256080475812714,1.2898936707840842,1.1877647792624277,1.1965044784467551,1.2536221796871434,1.2804641762278517,1.2464024018222704,1.2135296001124372,1.216865426883345,1.2621675935521195,1.201870816274919,1.2039929717953712,1.2287777358462102,1.1799133662254093,1.2351045506079084,1.1681660885263074,1.2434233014175595,1.1396386566689285,1.2007624659647975,1.1455642394606627,1.1933204292266215,1.1544367046877577,1.1958256445499431,1.3044912057021816,1.2815453750605403,1.185230374762065,1.2399524312790993,1.1371914429867558,1.1891741891644543,1.1490260692144323,1.1756467930674899,1.170629665890476,1.230319583453839,1.1627135772157209,1.1934750007158883,1.1631278329312313,1.2159487388300563,1.201808617288685,1.196636415795341,1.1733361955253119,1.2460443048902046,1.1796116974088453,1.2060306906469964,1.171445977715382,1.2271371345935413,1.2151119965240187,1.2764557865724135,1.187170926603782,1.1880148932402834,1.1836816958201866,1.2112856458769474,1.1990883493875741,1.2248343494629697,1.1851264243037465,1.1927405120303516,1.179014463948259,1.2065658343637302,1.1758513691932295,1.2015484207311617
Shadow Moltres,Fire Spin or Wing Attack,Overheat,50,1.0794742272029578,1.0367135186287864,1.0768913026072777,1.0354299994334324,1.0795498546319289,1.0435585924834268,1.091045062567167,1.0404078840072066,1.050056551598118,1.0425650224821548,1.037907257872513,1.0496024510865585,1.0401143608530212,1.0435756671966014,1.0335445513752624,1.0592614421213573,1.03925928670989,1.0417056223413255,1.091563344911517,1.0663711188614973,1.0458704563397931,1.0497968858563167,1.0320693926410514,1.0596849204751961,1.048809453606038,1.0934845932873465,1.0249732373087856,1.1164082185372406,1.0312190677180715,1.0419211802456874,1.0451512509072378,1.0797940659408347,0.9763042466615891,1.0839715214587402,1.0404242814569094,1.0412612074588634,1.031100377791277,1.0852249157922171,1.0204391319402386,1.0649665307340972,1.0135704547114752,1.0325553346311531,1.0574023303537576,1.0403651928542326,1.0361553020727499,1.019148320469633,1.041023253340547,1.063872169535305,1.1045956514517947,1.074633282453041,1.0466951123071655,1.067626707033509,1.058851721424407,1.0691584989747358,1.092745274055032,1.0055955142780288,1.053489149669001,1.0697070914962896,1.068949658080784,1.0646780310608535,1.0693394865945127,1.0669535644390757,1.0492655975216854,1.0633574299764568,1.066085232377163,1.0297063501593222,1.047231064563605,1.077758446330614,1.034329451092178,1.0524916333403034,1.0265587271721714,1.0151258881687222,1.0204794201513143,1.0270671980647594,1.0454131705752754,1.0809520552262148,1.0545042419586415,1.088222372374584,1.0684980524316336,1.1283781700785396,1.034514141327394,1.0904939363136954,1.0376072995594707,1.0632980942764654,1.0448736584203193,1.0718611201005126,1.025692617993738,1.0753812108453091,1.0799397571309761,1.1242664064907428,1.027930919812463,1.0945795832012832,1.0705960337178917,1.057426377008049,1.022402419320149,1.0930612840387868,1.0043371289273404,1.0397205818371267,1.0570862904937526,1.0885133561539992,1.0563009350993515,1.0676949864820706,1.0315405882610227,1.0714788938280244,1.0262365106401268,1.0491352192785748,1.02672401830004,1.0756237390075314,1.0705231015232288,1.1228496389426932,1.0557103391432374,1.0605346080957465,1.0280036294849406,1.0670592101631526,1.0324432857577166,1.070363365538211,1.05695193969066,1.0631148264683377,1.0020070273494615,1.0608698881923193,1.0322561302900648,1.0540664167455864
Victini,Confusion or Quick Attack,V-Create,40,1.3390054434459027,1.3570535631218494,1.3349052045397085,1.3470436305734794,1.3428933353613903,1.3629914969916608,1.3989335562153211,1.4183825401816927,1.3671074272511454,1.4121204712749211,1.4860088075683033,1.5696468114933595,1.499286339084429,1.5355402117893118,1.5116559493093427,1.6042619031241776,1.449702733889063,1.5409438875195867,1.490270046789256,1.562602789964633,1.3647543120208423,1.4200884031431016,1.4502947934419628,1.5062095233951034,1.4495678735077595,1.4937157067036562,1.516412387526338,1.6040560994120558,1.3665550637935842,1.4296717820014693,1.4911980268956178,1.5959302233337385,1.433026994598596,1.5650758660223596,1.4559855476498322,1.4876107102050522,1.4362967007593814,1.4715833375449614,1.376316757553475,1.451147575950743,1.4330264919106657,1.4878792839205606,1.394351536673908,1.4780165117803206,1.3773161880560463,1.415155259135878,1.4831455332303294,1.5598778769474844,1.4042977332744302,1.4660800114880124,1.493093669959751,1.5630953224035975,1.436326460184626,1.4851500075380673,1.2597190119750659,1.3050925906116921,1.302704707083557,1.378536308736884,1.4221311033998534,1.4244237019624273,1.43037806147475,1.4668161566444222,1.4843209107396511,1.5750560215746363,1.376177718373046,1.4131911172242873,1.4994915663400858,1.5808202878643456,1.4629652679255554,1.5266877686800542,1.2796749069525228,1.3159465868123619,1.425795488264611,1.5143437480541322,1.3191229534411353,1.3780772344793308,1.3347032342948486,1.421800344115119,1.345235703210596,1.441840396869854,1.4178522203481938,1.4922986115608465,1.3962455592648513,1.4910575795343675,1.4527212204184696,1.5864871794885582,1.470770657453263,1.5187245212253107,1.5699705988876889,1.6930045317616893,1.3800454696938613,1.50405500397983,1.3474632248076517,1.435749091339315,1.4538677346605553,1.5251701629603847,1.3046128845128864,1.381248966580483,1.4613389371692806,1.5694094092310273,1.3866306588580226,1.4845446727721283,1.4954214903809633,1.593014647823775,1.4496461019751163,1.52099327093787,1.4797581759189364,1.5959946619303143,1.5888505635302863,1.685692701902427,1.4044358592046442,1.4621960036412438,1.390195948401338,1.493395997857309,1.506037870504684,1.58963402439198,1.4648484853000456,1.5640305607358957,1.4255521716866046,1.4940933838951442,1.3167261135395427,1.3760423768157968
Shadow Mewtwo,Psycho Cut or Confusion,Flamethrower,40,1.3044405006148936,1.3049993346473054,1.3033765461106792,1.3009779557557315,1.309936873347206,1.309529943699566,1.417706458357306,1.4295394480762929,1.4169314561535802,1.409913902026973,1.5867122558936004,1.6560238554948483,1.5556433576799282,1.6226198746725915,1.6214838604062556,1.6912102756169651,1.5797419228940843,1.6279222205751842,1.6044422776492164,1.6358783168096391,1.3377313320299304,1.3553383141298418,1.4900843020960493,1.5343586375503588,1.4205357591757706,1.4994004240987815,1.4659559999985987,1.5648747837701837,1.4491390703632216,1.45593964988003,1.476994811205854,1.542245009763793,1.530953810990653,1.6095297367065675,1.3771118753324318,1.4069278715029163,1.4956689601044881,1.5920967399357786,1.4371161475086576,1.4356909049161262,1.3604467382902514,1.3597330440521127,1.2914584111647966,1.3258473679583151,1.3043366325280425,1.2924556528593714,1.5024014020558012,1.5397305982763698,1.456100092564111,1.5028611768212323,1.5579005996010526,1.6340880723062212,1.481798277834858,1.4936646248526155,1.2473312470173583,1.281261065903795,1.192012738592297,1.1797304965332225,1.3362359757945588,1.3460523555093393,1.3420164367903864,1.3662606041145626,1.5010549744651627,1.5490547650026747,1.480267875593596,1.5321014486594042,1.5674573416270685,1.6581193776822265,1.4608275488412554,1.490043938607529,1.1763254216783012,1.1389190353893026,1.4726119524218515,1.5052811772854102,1.1445830902617302,1.1402102895558235,1.1370599994570796,1.1538082570395962,1.136506931835757,1.1665649364912059,1.3360559148746856,1.3938956967115024,1.3154337627780608,1.3581668818596015,1.5514200903561648,1.603817622425388,1.4818668082221615,1.4688626760498105,1.590377396771107,1.6983969761697677,1.3343063275752889,1.367142888218513,1.3257425887864438,1.3361300119259325,1.3625584596022418,1.3946823244804523,1.0904425668154791,1.1187532965505265,1.3567716202428906,1.4157667802426595,1.4550423502059828,1.495136191822484,1.4869594543265525,1.569065835786915,1.3480625984542276,1.38214484846858,1.587795025267285,1.690827620306541,1.5638511852861834,1.6184927759279524,1.3118504110671692,1.3453200606041416,1.3136040573435117,1.3691186680132197,1.459794279579789,1.5201087878276611,1.4191697146437763,1.4817732334833666,1.3540357787399326,1.3747435855192855,1.12964900252646,1.1175381321162727
Reshiram,Fire Fang,Overheat,40,1.1752662422031086,1.1608701464906457,1.1726974179950365,1.1571319830104294,1.1777498362004095,1.1669356027588165,1.1711789849259717,1.165276094785218,1.1882361274280875,1.190589656670074,1.194914835084658,1.2101748355045048,1.2137753456521456,1.1993942128513533,1.1797787646420663,1.222782801186941,1.1810009218567734,1.1940299802872174,1.1926929485003241,1.1976532832113014,1.1901991392804816,1.1823975027113758,1.1702043533399413,1.166885084203173,1.1712704505716376,1.1748824914170417,1.2530094087194,1.2350832227149882,1.1507229494442481,1.1440487140023508,1.1690947095703215,1.2107126651188531,1.1599113268922572,1.198398717520208,1.1508099068360176,1.1864652774057205,1.1821999099537448,1.1960258749202681,1.1626497633924986,1.1485715354833765,1.2176628793150241,1.1843011617282153,1.1831235593378755,1.1857839046336103,1.2074441611062572,1.1910986783319457,1.213739907936139,1.2338208583160264,1.2269206656689196,1.220412015636814,1.2098850813828592,1.2100183096679766,1.2146239550190892,1.2204493385237065,1.0168234541394146,1.0432910279570333,1.2071739638174326,1.225800371694162,1.1839436991416563,1.1872230501284358,1.2164547050813652,1.2099996210798714,1.1932599964298012,1.228877245543924,1.2370994296779065,1.1830241549903489,1.1898581900822836,1.204409459504931,1.1958517435223417,1.195022986945371,1.1725485785425085,1.173482713381389,1.1889706023033513,1.1836461854376192,1.193464119943818,1.224764009225407,1.2055702882137835,1.2733687584200126,1.2007936617274548,1.239473734145546,1.198430157089881,1.2409719778007415,1.1577184200820048,1.2041797773018286,1.161210809383247,1.2187336265273148,1.249157797292059,1.2361195449952336,1.21277501913283,1.2305286690955588,1.1623505550670152,1.2033256308628582,1.1839831911912573,1.177855368182981,1.1769638293321556,1.2448034312290288,1.1671523853862702,1.211715213136136,1.1818770774412313,1.2434618719113557,1.2134798284865957,1.2208105452409135,1.1982115520523757,1.2595695201876616,1.172207665196552,1.1890418154889324,1.185569167773804,1.2507862193869257,1.1915462776571653,1.2881379215504982,1.1868879318457637,1.215568636598604,1.1671932513483452,1.2038577816600644,1.1850214157777024,1.222010885422288,1.17017349813396,1.2102263574705305,1.1634613312165316,1.2210489539768012,1.1834153250310795,1.2277880133510608
Shadow Camerupt,Ember,Overheat,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6025782338979528,,1.585237787965617,,1.6032669858778643,,1.6012783638606174,,1.5538337470118007,,1.5630319601469556,,1.4951142968868916,,1.6735106770997903,,1.6071585729103992,,1.5433933678953,,1.6280250857300607,,1.592986453369194,,1.5368552039542902,,1.6264280778293239,,1.5947411599416563,,1.5884793703484583,,1.5437043209776158,,1.585363539733982,,1.6381003236056577,,1.5523678566124213,,1.5620028839995368,,1.5647372929326788,,1.542146463837419,,1.5505765384587755,,1.5491677373530475
Typhlosion,Shadow Claw or Ember or Incinerate,Blast Burn,35,1.53318056323791,1.503827878288271,1.5294343262698133,1.502633969674029,1.5384060149405627,1.516398041929469,1.5467618069226625,1.5120211710194151,1.5447920490859495,1.5266030633767875,1.4993456020783444,1.5538247282643478,1.5099844318078162,1.5584587041791005,1.527814464031431,1.5869979224557715,1.5143967053752854,1.5471937502664324,1.5221498816139674,1.5527723979778554,1.5546346768340602,1.5735758333781056,1.5062918894699875,1.5505839772640941,1.5197211996368398,1.5886659363270696,1.4812017712481522,1.6639132070188027,1.522303480757009,1.5086439503792706,1.5079765071659736,1.5545007555001247,1.4185701702911044,1.5995765553161425,1.541978866978408,1.596969020312643,1.5336250092077748,1.5918061210973489,1.5962963268841834,1.5606935048865171,1.5483608937858393,1.5425177721506929,1.5319330464975216,1.5348101134169099,1.5311793674695862,1.542183274724927,1.5536600211210088,1.5593982612642971,1.6702279533602373,1.5813288171181066,1.625892172137436,1.6291454209600698,1.5160532074258242,1.5382945144656819,1.3977174893124085,1.4005151038265957,1.5969217830190625,1.6262419751224912,1.5139894422051496,1.5376452903201039,1.6637485954172448,1.6224406233896618,1.5272929926577512,1.5740019097214646,1.651156855326136,1.529113441759509,1.542034122788928,1.6031624671382076,1.6377670780244964,1.5911185882953212,1.5163552395861664,1.5540793195619564,1.615934428898372,1.5357364521489518,1.5349227680348294,1.555665265412517,1.5121221318683007,1.6005082141711278,1.5187534522712534,1.5963711674102994,1.4770804413383753,1.5557867587224443,1.466003624443587,1.534876567692855,1.4752014657942716,1.532971311511768,1.6718469103699296,1.6367123340518819,1.5478242526760773,1.6086349614557687,1.4631357647853722,1.5480504240805497,1.4471108885507682,1.503515322270739,1.483015340981061,1.5536558498851176,1.4869232595367878,1.5146147458226757,1.48668748769452,1.5836072796709306,1.5314642188540806,1.5336937880012333,1.4918320944569394,1.598557178999031,1.4981264510354584,1.5443501944249542,1.496511633963487,1.5779258466670363,1.5544459204035417,1.6434126791388461,1.5358089836674784,1.5235764293242338,1.5106239988214385,1.553929529453443,1.5107873417958713,1.5487283729564012,1.5013097484850766,1.5371158114573145,1.4904949626313908,1.5531448901013554,1.5160112086596806,1.5508556108079428
Blacephalon,Fire Spin,Overheat,40,1.1664901208867537,1.1324375463037246,1.1640269657176885,1.1328214165453692,1.168907130068297,1.13402113463538,1.16403500172188,1.1325601214330194,1.2249628576650835,1.1687592616201186,1.1504751693851751,1.1263177943907432,1.1228005805392303,1.0957277875330667,1.1696198723367157,1.152276026327129,1.143872530735018,1.1124039147183176,1.2454443108099031,1.1387107354325074,1.1002327434933812,1.1225546395714252,1.1720106090851694,1.1484421963194797,1.056836992743487,1.0681893253926014,1.03105394730281,1.11850596743494,1.135063342128246,1.099358328519393,1.114612028831266,1.1348901188298877,1.0535248756499294,1.0971612091728866,1.229680394551008,1.1748401673027755,1.069145217919535,1.071794546553022,1.215296869717217,1.1646400662166576,1.21446747354728,1.1662480122580163,1.1399798699060086,1.1435498136621156,1.293157717292965,1.1117122555467114,1.0754357388200944,1.0936304513233193,1.406149849893612,1.227673711237605,1.2128082102852824,1.1798215213106238,1.1660213558237889,1.134421499090639,1.1560223190739882,1.0903516301019396,1.1338243275271913,1.1538684450656147,1.4106045710330994,1.1814609031076557,1.3483652609270658,1.165212420654183,1.1336964354741368,1.1455145242040299,1.3088768827011394,1.1984027009850902,1.2286624641363335,1.1878516817404947,1.3358899759480574,1.222610411259536,1.1726862831251,1.128976230587228,1.172676898758506,1.1668087693904126,1.1697769861930127,1.1433112720115806,1.1912201911505658,1.1963210478621307,1.1412826787935344,1.1783628988551131,1.1062424503093085,1.1293512967869643,1.1387177429077084,1.142340946577028,1.1146511520499716,1.1115986595668825,,1.2651322106717284,1.1891302939569888,1.1749697074857275,1.1016740284209021,1.1347431894909892,1.1315985243760132,1.1157926740350037,1.112975479525833,1.161336033712852,1.087168970903525,1.1011277782242457,1.1286868537079962,1.160648802878788,1.1644649790313444,1.1450999189584288,1.1062795724667875,1.1406214102702814,1.161584960638556,1.1133866464668751,1.1477231168404045,1.1519497087463164,1.1679260271407421,1.1708128031974345,1.1540180572510215,1.1378936002151565,1.074835800565788,1.1122019600344286,1.1584183272049315,1.1462372391156659,1.2365579180223927,1.1237677393012837,1.1324088255843745,1.1225905576354276,1.1587933300223032,1.1199607689199151
