Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Suicune (Apex), Tier 5","Suicune (Apex), Tier 5","Suicune, Tier 5","Suicune, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Swampert, Mega Tier","Mega Swampert, Mega Tier","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Brionne, Tier 3","Brionne, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Corsola, Tier 3","Corsola, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Kabutops, Tier 3","Kabutops, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Omastar, Tier 3","Omastar, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Quagsire, Tier 3","Quagsire, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Whiscash, Tier 3","Whiscash, Tier 3"
Tapu Bulu,Bullet Seed,Grass Knot or Solar Beam,40,1.1335100205500928,2.651739,1.1343933450658543,2.660507,1.1326669479576978,2.6619766,1.1419839212252816,2.1883285,1.1308904346795727,2.3348646,1.1290139013246867,1.805669,1.1464918178478385,2.183255,1.123638208516178,2.5917063,1.1479203611127673,2.0031376,1.2086794869422508,2.55958,1.1778476707064547,2.6457908,1.1588534333274403,3.2725816,1.1624136152483557,2.7930024,1.1136772771688312,2.220188,1.1537579880967643,1.6182501,1.1196741139907946,1.6523094,1.1526152471226259,1.0408084,1.1921618993442542,1.7707328,1.2371892776589317,0.9319465000000002,1.1075246265109178,0.60931194,1.113809105683054,0.6856521,1.113870350570986,0.651399,1.1120662167348259,0.6600533,1.1368520077227586,1.0112519,1.187864219114219,1.1428510000000003,1.1461343439267928,0.4533849,1.1036475646236843,0.65357894,1.148274177567466,0.79286987,1.1419071752249141,0.83902735,1.1278923681495516,0.8437729,1.1286474130270086,0.5373878500000001,1.1126572913049848,0.5616297,1.121358187166021,0.70579803,1.1199671762036085,0.4620338700000001,1.1003936653049364,0.8486168,1.129842577019526,0.53364354,1.1230124541856679,0.7704613,1.1192592429754296,0.7720838,1.1288873004107545,0.83566284,1.1035093356322843,0.9349910600000002,1.1961761945185634,0.6675232,1.1333565358052098,0.5673473,1.1331450246396746,0.644135,1.1346880581885455,0.64064825,1.1473549397168443,0.8095081,1.172954456338222,0.8214793,1.1398938690942875,0.42138642,1.1183859420623385,0.4915493,1.1115086142230868,0.4182709,1.1475739239282177,0.8209261300000003,1.1485532147078052,0.81576365,1.125793781484779,0.8265174000000002,1.102320832136312,0.77985466,1.1347933643552914,0.7850016,1.1260286455593556,0.7327713,1.1386610249830431,0.7908009,1.1612518173382755,0.41560516
Cacturne,Sucker Punch or Poison Jab,Grass Knot,45,1.5192040100536763,3.1216993,1.5325706896838538,3.1277845,1.5302581597861158,3.111219,1.7288888281020567,2.987209,1.356468847916814,2.6976602,1.3968454423128636,2.1608763,1.3842749706998263,2.5768785000000003,1.4319788119803396,3.0920627,2.1447458828404002,2.8528980000000006,1.5686234406308674,3.0489752,1.4883121168779043,3.1035273,1.5700671385041385,3.9597454,1.3976285381530784,3.1087487,1.7118854438550104,2.9422224,1.5773228910312338,1.9581156,1.4731028999221527,2.1058545,1.5046509343656989,1.3306584,1.23032588160088,1.8284918,1.6227614574637474,1.1716485,1.3796750463083398,0.7144058,1.3021920651742367,0.74931943,1.366489983539881,0.76011676,1.3740755993533815,0.7730694,1.2324493202656932,1.0471388,1.434201060304302,1.3241534000000001,1.4531196168859972,0.56760454,1.478363977038958,0.8177382,1.4410193562534412,0.91425896,1.4710221824175727,1.0140096000000003,1.380769284977365,0.99823344,1.3801979375178086,0.6144346000000002,1.5587368547447527,0.6982779,1.2365776255551524,0.73271966,1.4943451121278624,0.60189366,1.4312368529817454,0.9907145,1.5214278300294075,0.6755341,1.4467159527268052,0.89675677,1.3652999724101276,0.88783485,1.3825779345491944,0.96802175,1.3221966687609659,1.0921726,1.4354863496738206,0.7562823,1.5092998667826265,0.707312,1.4869587416857717,0.8157931,1.3857452609539713,0.7616465,1.4170832312821575,0.94116324,1.6181677250621973,1.0794384,1.4647765704535227,0.52631617,1.5317748485949796,0.6186602,1.499976485102001,0.51913625,1.1879589087087519,0.8349975,1.293928359479588,0.82542944,1.2299541496873294,0.8627816,1.3040317595995445,0.8953335,1.3923728800654198,0.8967147,1.364339981071093,0.8546564600000002,1.4189332773347136,0.9115831000000002,1.4703057615727428,0.5273006
Trevenant,Sucker Punch or Shadow Claw,Seed Bomb,40,1.6158859613903567,3.830272,1.6148658919201893,3.8377247,1.6134727446100097,3.8318963,1.6268828069951438,3.1757958,1.6645113984539623,3.5277321,1.692389655631607,2.7198553,1.6582049773073804,3.1978695,1.6267386046685042,3.7831428,1.6908271237855366,2.9792428,1.7777251718034108,3.7339334,1.7635369239411953,3.7964478,1.6294299263508092,4.7064137,1.7497026115843968,4.217487,1.6260715927841187,3.198832,1.6152233081824683,2.2987466,1.7546348352366088,2.6165206,1.8137351765728793,1.6581063,1.4619572325005394,2.2061303,1.796857771519619,1.5085406000000003,1.6222432256502501,0.88447034,1.685666152241841,1.0549071,1.6442615837253614,0.9663723,1.6219004819913798,0.98966265,1.4414188182813936,1.2620844,1.7087223832273335,1.6645257000000004,1.84358365748268,0.7331625,1.8121327583872273,1.0771022,1.716329476500186,1.2050092,1.6740355446499904,1.2380497,1.6945684205671767,1.2508588,1.6424084700635349,0.7981932000000003,1.7783904581282277,0.89223176,1.4098011516749414,0.88373,1.8353475963094554,0.7704369400000002,1.645840547323118,1.2637312,1.826741516766111,0.8642189,1.6230699467388514,1.138124,1.6260500564361036,1.1281013,1.6722377411840932,1.2466676,1.6858812844052358,1.4521413000000003,1.6694722646188895,0.97042483,1.8163209148901434,0.94353384,1.8577803746077233,1.0780436,1.6581850929615172,0.9512702,1.7055566526864954,1.2253423,1.7350268294318276,1.2377717,1.8088173327630284,0.6938414,1.8053715365509484,0.7957383,1.8044729687611585,0.67291945,1.4434670899660738,1.0368868000000002,1.4330971262604169,1.0227545,1.4087815171212923,1.0357199000000001,1.629224144661829,1.1578598,1.7077196188847221,1.2014225,1.6707427807460664,1.096065,1.7333288375382692,1.1961052,1.8583188548801781,0.69104385
Shadow Victreebel,Acid or Razor Leaf,Leaf Blade,35,1.2823691676228652,2.8341668,1.2839579507304155,2.8285992,1.2787909510656434,2.8333519,1.1392659296570806,2.2562659,1.111285834861591,2.4472654,1.0958391180480225,1.8624746,1.148857800757784,2.2846992,1.1047814760158268,2.7015235,1.0918998918261638,2.0536790000000003,1.1949307157675186,2.6389527,1.1542752383617496,2.6412976,1.0890339485987408,3.3414037,1.1247683136749649,2.845569,1.179115611913471,2.3483105,1.3115117239272396,1.7138172,1.148005017252713,1.7231724,1.0977945908050593,1.0676289000000003,1.3265099670983946,1.881221,1.208701004118295,0.94561285,1.1142451323326974,0.6163997,1.0670572438937433,0.6716399,1.1308393753735224,0.6628339,1.0704687943812248,0.6698924,1.172474730267404,1.0449147,1.1240866434040957,1.1856737,1.0699501286330746,0.4482663,1.1425437264607052,0.66039526,1.146756878380917,0.8172676,1.1631499972252275,0.83065337,1.1498199120507457,0.88031614,1.114314610425425,0.53815144,1.1685674427285102,0.5708583,1.1402892018221866,0.7211900400000001,1.1437240889690514,0.47469178,1.169338446644419,0.8674698500000002,1.156864499212221,0.53252923,1.1359119804384579,0.7914236000000002,1.1180880466610827,0.7752498,1.1075421859352137,0.82040864,1.0917331649534907,0.9588238600000002,1.0980094928272701,0.6492573,1.158285701899709,0.5704608,1.0745633848743494,0.63894874,1.1550618627467681,0.66899705,1.1458074609447877,0.8133384,1.1486698176028123,0.8205578,1.096254151584844,0.4156065,1.1469260700635113,0.4993326700000001,1.120764709926132,0.42019454,1.1515211498211737,0.8634158,1.2054128587123767,0.8655208,1.1371143518772096,0.8547278,1.0911113458257318,0.77669144,1.1334739957253246,0.7839179,1.1246616866006507,0.7386113,1.1621145543862466,0.8063714,1.0780991720001452,0.41447213
Tangrowth,Vine Whip,Solar Beam or Power Whip,45,1.237635639408595,2.792887,1.245680748028611,2.7968044,1.2437168584692082,2.799661,1.1976457259828377,2.2942595,1.2277278748629437,2.4642582,1.1879657116532876,1.9061993,1.1918041153372145,2.2593613000000006,1.193661995374067,2.6287057,1.219066952292376,2.1002650000000003,1.181718825486748,2.5829318,1.1871414190383585,2.607184,1.2262549510241594,3.4037216,1.217937079265096,2.9002562,1.203188592933158,2.284733,1.207203425933565,1.600271,1.1982818252071403,1.7323588,1.1715085445074012,1.0425125,1.184858326518114,1.796536,1.1960378523860806,0.94443274,1.207315424830046,0.6440138,1.2033823515619873,0.72761506,1.174257380252087,0.6782145,1.231998270442455,0.7173288,1.1947643213120345,1.0449234,1.193584109046199,1.1659739000000002,1.2073487151791136,0.47374284,1.178182267379927,0.6807219,1.1801742643970636,0.8245853,1.2243967557901279,0.8789274700000003,1.2044241003726484,0.89146876,1.2101459023511338,0.5680699300000001,1.1933974091390347,0.5840666,1.1910994244889859,0.7382513,1.2091517655311381,0.5002332,1.205213123080633,0.8971342,1.2008565714195027,0.559264,1.189557297351163,0.81079054,1.1949477936913864,0.81208634,1.2409363679234262,0.8866837,1.2213948646826267,1.0250927,1.195806396530546,0.68435663,1.235423791163829,0.6083353,1.250811801583054,0.6756393,1.1772717384342541,0.6682314,1.202939269684128,0.8360983,1.2823829094420993,0.8802266,1.22505585789586,0.43809015,1.1775802856756863,0.50549287,1.2010838469979037,0.43768936,1.212479140182057,0.8701686,1.2037051484042396,0.86066896,1.205539812986318,0.87565786,1.2027456450835614,0.8249884,1.1908771812274719,0.82142496,1.2362643854081965,0.7913510000000002,1.1892598230369573,0.8189915000000002,1.2314057353352883,0.43615612
Meganium,Vine Whip,Frenzy Plant,50,1.4259210116327499,,1.4322840325912047,,1.4249849455887136,,1.4204906836410567,,1.417796961976089,,1.3797646734793785,,1.4054563473753146,,1.380746692099707,,1.4764365762691236,,1.3457997403380875,,1.380379494191608,,1.419769261060357,,1.4209711893757482,,1.4199741946578075,,1.475699459073704,,1.4327578952559417,,1.407790498856846,,1.3756115162104996,,1.4145318839980976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Venusaur,Vine Whip,Frenzy Plant,30,1.2204250343984573,2.6546402,1.2332777412164972,2.6534395,1.2234246928718848,2.6625497,1.0483540032960341,2.1798422,1.0258676960742035,2.2942364,1.0429078500831819,1.7838842,1.0394679213166174,2.1887152,1.0321976859974413,2.540331,1.058586038855577,1.9856024,1.1642897371789316,2.5278726,1.1267605673960501,2.5614004,1.032547787074788,3.2437468,1.0431811110532851,2.7455468,1.0880380948946349,2.191956,1.0258756641843858,1.588697,1.097854647751933,1.6960633,1.056332195727618,1.023284,1.0971524777014436,1.8001306,1.1183232932352485,0.9219657,1.0414537674135864,0.5885342,1.023981135272929,0.6789911,1.0638953869124712,0.64300543,1.0065725017189608,0.64742553,1.05462514049649,0.98497397,1.0388829944234614,1.1204563,1.0185363722372653,0.44074836,1.0446011515933846,0.6442298,1.0442559514535241,0.77561355,1.0631376305753824,0.796936,1.056459378955094,0.83535194,1.0280614732446522,0.52484953,1.0837632604937781,0.5512044,1.0706625235392653,0.69973874,1.0638718982674364,0.45684528000000013,1.085555834767389,0.84498537,1.0363692039358832,0.5159967,1.0516191883208752,0.7656467,1.015133645059357,0.7596172,1.0642082746420412,0.82573736,1.025609035453183,0.94748807,1.029635783566884,0.6377868,1.0343543505638821,0.552384,1.0082587835183894,0.62466097,1.0595032801109185,0.63870156,1.006848307190352,0.7789557,1.0408130945277325,0.792727,1.029984620507678,0.4023835000000001,1.0608725018006635,0.48027843,1.0636927660570863,0.4029484,1.0414091274813402,0.80967224,1.0628735919749799,0.81126976,1.0191805111093473,0.8032799,1.015337235841349,0.7664013000000002,1.0499149784486554,0.76895285,1.0117506236971776,0.7099642,1.0800293014128937,0.77504927,1.0218608827963513,0.40229365
Exeggutor,Confusion or Extrasensory or Bullet Seed,Solar Beam,50,1.2531644069333117,2.8168857,1.2577204415687606,2.828901,1.2493779390708537,2.8168676,1.2276269889844411,2.119384,1.2475777637727192,2.3834362,1.2092371264561645,1.8619683000000005,1.2770027870966756,2.2261968,1.2809287501489914,2.662146,1.1676704071891033,1.9015738,1.3798330973412183,2.738136,1.3149087625940423,2.756658,1.2518956217763655,3.3903296,1.2668589563796528,2.8794036,1.1745317902922814,2.1095185,1.276428025426766,1.6749994,1.347017794625882,1.8006833,1.3236561389350208,1.1039654000000003,1.2437413199441063,1.7915324,1.322613113833996,0.9810112,1.1947609868061728,0.6176144,1.2089940520958324,0.7005993,1.2581846924859257,0.68426627,1.2536650283700985,0.69971144,1.2101018378299646,1.0392497000000003,1.3037145183516186,1.1855466,1.2238584991053454,0.46287534000000014,1.2731057131241812,0.6923417,1.2411304898615667,0.8288398,1.2620195904702898,0.86578214,1.3017174260504536,0.8744084000000002,1.1971885999747685,0.5503854,1.2454612962527578,0.5646419,1.2619441837281198,0.73210967,1.1744456901177958,0.47187102,1.2411063762277204,0.8807375,1.2606724742590438,0.5566572,1.2384342060242204,0.7800814000000003,1.2335182630073551,0.7943225,1.2340109158886639,0.8584279,1.198108636713365,0.9494346,1.2495533955503484,0.6701367,1.2319583278202315,0.5737818,1.220595137869633,0.6423708,1.2569790154102856,0.6480719,1.2501867599522067,0.8216589,1.1769957775615607,0.7696985,1.2519827844502052,0.42223656,1.2381877396038592,0.4978157300000001,1.3322090238060322,0.43361428,1.2510296780060537,0.8395347,1.2322107710726697,0.8332486,1.2329383195668662,0.8499587,1.2082263490727987,0.80228496,1.200621322611047,0.7931505,1.231869629703068,0.732636,1.203669779752043,0.8041652000000002,1.2715267256284906,0.4144415
Shadow Exeggutor,Confusion or Extrasensory or Bullet Seed,Solar Beam or Seed Bomb,50,1.1350451578289702,2.4133954,1.1347276045241432,2.4224703,1.1303519454328816,2.4279444,1.100887503526783,1.8272579,1.0676986761601168,2.0499609,1.0554204839584522,1.5888808000000005,1.0999544249434015,1.920905,1.0892427764259849,2.2552695,1.0,1.6069701,1.2092701843844276,2.2815118,1.1950997483489787,2.3463144,1.0793003086068211,2.9410138,1.0879609256261238,2.4227314,1.0225402480186396,1.7806073,1.1349888723293977,1.4352133,1.1315587194989891,1.5095145,1.1593445427429416,0.9348541500000003,1.0514981154876082,1.5196099,1.1058136787864858,0.8182439,1.0553127780103284,0.5344812,1.049999928234747,0.59873354,1.0278654705557573,0.555462,1.0,0.56830806,1.0309901075231964,0.8838085000000002,1.091186598361581,0.99809396,1.0094460823160605,0.3861133000000001,1.081849688750119,0.57998,1.0660133333508615,0.7081735,1.0827843432565758,0.72978187,1.1205588249975869,0.7321826000000001,1.0324795600050019,0.4672034,1.0475402996757728,0.48326084,1.0986004394174804,0.6334304,1.0090663471603076,0.3935247,1.0609413994042716,0.74489945,1.0753396791968555,0.4718543,1.071253577283712,0.6747711300000001,1.0531223019449285,0.6614727,1.0243159663042694,0.7169405,1.0,0.8012558,1.009895417179187,0.55935323,1.0163103648961127,0.48287618,1.0025720345745566,0.53819174,1.0644033128221773,0.57543385,1.0358761599257438,0.69463754,1.0,0.6543688,1.104740068488581,0.3732308,1.0461646593696232,0.4162976700000001,1.1426438185595784,0.38065684,1.0394323803025334,0.7127544,1.0404205532467796,0.701115,1.0457079124723425,0.71886665,1.0410601742397387,0.6615273,1.064632250918554,0.68959624,1.0200733202968544,0.627195,1.0849814396393533,0.7018586000000001,1.118784223358336,0.36680982
Victreebel,Acid or Razor Leaf,Leaf Blade or Solar Beam,50,1.3951054799260327,2.9270566,1.3954268248896486,2.9304562,1.3907758774719625,2.9297585,1.3143920195391272,2.3407083,1.3143699189793239,2.5181031,1.290921631291363,1.9402655000000004,1.3217985489924915,2.33525,1.3492866402734869,2.827517,1.3214181567244077,2.170139,1.4275748904389547,2.7888708,1.3906122217915946,2.8247542,1.3080042078530325,3.5486648,1.3210333937842953,2.974024,1.3388443369944638,2.3493378,1.3249579732412975,1.7545755,1.3524374234488892,1.8329173,1.3241823887710773,1.1047451000000001,1.3077036757171336,1.9178113,1.3275838427545337,1.0008258,1.303312419969984,0.65232474,1.2747426856854156,0.7346246,1.2982186315824247,0.6965057,1.2844240105821751,0.72963357,1.32264174325949,1.1012782000000003,1.3019172491510196,1.2112119,1.2867589736660705,0.48618470000000014,1.2827691567160908,0.7047991,1.299076922458285,0.85809,1.308199581403926,0.89151746,1.3146523273595814,0.9085749000000002,1.2957915079321518,0.5810261,1.3426630363172172,0.59314644,1.3255613355039073,0.75941366,1.3006864781862524,0.5029169,1.3225687474695111,0.9117702,1.316329359262656,0.5666363,1.3146489316001335,0.8437359300000002,1.2768193020098793,0.8197841,1.3036006656700454,0.8963184,1.3032948042734738,1.0384991,1.2876864418340455,0.70246285,1.304485245511993,0.6124758,1.292722567925091,0.6949947,1.3278382878613644,0.6968204,1.2745216596925353,0.86124,1.356602135977639,0.8924081,1.3101677824668747,0.44824725,1.3004790499284895,0.5193397400000002,1.3113976688566868,0.4380478,1.3113759004715988,0.8855388,1.3222029114243434,0.8785232,1.3147363908230383,0.90143144,1.2770085198233634,0.82608086,1.2919470803886275,0.8491781,1.2642312169451504,0.7753151,1.3066984977356342,0.8499305000000003,1.3244712716597629,0.4409196
Shadow Vileplume,Acid or Razor Leaf,Solar Beam or Petal Blizzard,40,1.509944521320321,2.93002,1.5031178509020042,2.9225476,1.4982947028992046,2.9085119,1.1726362556007588,2.210627,1.2027669622621473,2.42923,1.1736098334111813,1.8200973,1.2134875545139774,2.2909734,1.2054189695238253,2.7123563,1.1969895094747993,2.0463603,1.483268873217217,2.7144663,1.3250338558793437,2.718843,1.2144094195403248,3.3952055,1.1518444769349472,2.7718346,1.2396063828448616,2.3691208,1.164751116896257,1.724213,1.195052219830107,1.7240317,1.23600366900547,1.065283,1.3694131289847478,1.9009317,1.3285661815060898,0.9721916000000003,1.139177850700741,0.5964132,1.1129945334645486,0.6593759,1.2448026665552845,0.6690573,1.1164515631436447,0.66542107,1.231967107718922,1.0327761,1.241030524755772,1.1991799000000003,1.1513611337261818,0.4488606,1.1853934640810915,0.66778046,1.182354555070836,0.813151,1.2277302948503168,0.8491333,1.2047335139776199,0.849051,1.196176622477842,0.5472934000000002,1.2569963478689588,0.579006,1.2454763820403747,0.72972035,1.1981477893334826,0.4665258800000001,1.233065798498713,0.8873894,1.2070099684764395,0.5337312,1.2145983872266484,0.79087996,1.143783576449506,0.77352643,1.155049084561225,0.8305095,1.0969796079864624,0.9221616400000002,1.172317937372584,0.6622285,1.2084117852641332,0.57210207,1.126032948516711,0.6422754,1.2140003959750094,0.66709733,1.152777047884581,0.7966837,1.1989684356751473,0.8291456,1.1590485409858122,0.42046654,1.2394941788072062,0.51240987,1.206029153447267,0.42596695,1.225079580094304,0.8657902000000002,1.2466277115769087,0.8820586,1.1663782782602448,0.8413206300000002,1.1213502113382696,0.7852083,1.2034875624819892,0.7985714,1.1716802114507783,0.7385908,1.283621961709884,0.8133597,1.169137764696959,0.4277259
Shadow Tangela,Vine Whip,Grass Knot or Power Whip,45,1.2488041670178345,2.7022486,1.2506493815959316,2.7045026,1.2513270984819136,2.7078352,1.1966522954654706,2.2257578,1.191318426846782,2.3740413,1.2070242649485878,1.8547139,1.1733666880267881,2.1762247000000006,1.2278964605425966,2.6453164,1.2651475556633227,2.1401122000000004,1.26803887724639,2.6035032,1.2728459651038515,2.6472852,1.2484030773131527,3.4019156,1.1802738444155239,2.778285,1.2016957524774075,2.218614,1.2245489119279778,1.6539285,1.1959011795999435,1.6839001,1.2344535182633287,1.0636446,1.2437866700336497,1.8200374,1.2630766180395305,0.92696327,1.1779327439924527,0.6105813,1.1607041368508912,0.6891909,1.212163422654579,0.664702,1.1633142355288317,0.67004126,1.2130287898869179,1.0208663,1.2490866144649122,1.1730483000000003,1.1792953023360182,0.44462475,1.2135476177652307,0.6641222,1.210575511077107,0.80603737,1.2368462344097775,0.8276236000000002,1.2058265070837022,0.8377667,1.1978255777499585,0.5409424000000002,1.2236158714077066,0.5544913,1.2076611054464828,0.6995921,1.183977590141641,0.47362027,1.2066288359771422,0.84486735,1.2160597495801193,0.53415245,1.2223489930448153,0.793166,1.1614837268880231,0.7600806,1.1565602138994397,0.8223621,1.135963420707093,0.9411077,1.1587444160260283,0.6457536,1.2144367701261738,0.5683483,1.1767647744791296,0.63269407,1.1710197645219214,0.6426048,1.1735091415259267,0.80466676,1.266682811814169,0.8286133,1.196440424268007,0.42373285,1.2090802822526567,0.48203513,1.213286905487815,0.4184412,1.1945391138708537,0.82394266,1.2448779562991807,0.81468236,1.2146757756605395,0.83107185,1.1267308300863916,0.7716302,1.2068474438960655,0.79968804,1.1696529851560253,0.7374642000000001,1.238987767914142,0.8029552700000002,1.185587950716505,0.40631652
Sceptile,Fury Cutter or Bullet Seed,Frenzy Plant,30,1.3047311798703043,3.0961976,1.2966468175129913,3.101275,1.2979014045940118,3.0956202,1.2522554166654642,2.6016834,1.1997578576112309,2.7014878,1.2107837451698595,2.075762,1.1877900182651022,2.509408,1.2158530269988408,2.9856646,1.2870941425194817,2.4178374,1.2728214186562468,2.9050112,1.2842940470500208,2.9947538,1.1765535801894063,3.6735141,1.18620455712089,3.1890786,1.2557151921273755,2.6116047,1.2242746987930242,1.8821036,1.1909418107061152,1.8201492,1.2231162791878496,1.1535635,1.1536901848943444,1.8755871,1.32282913402129,1.083435,1.1723736671062879,0.6720554,1.178488178207168,0.7769102,1.198573018145467,0.73911905,1.1515103264914832,0.74999267,1.1420470499750388,1.0900693,1.204330360469048,1.2900381,1.1570144095342823,0.50587696,1.1747405905352655,0.731423,1.2000687523063676,0.89816254,1.2641863691209996,0.9459087,1.212010363407821,0.9652652,1.2069341842120516,0.6106412,1.2286268696677247,0.63023895,1.2256612936762405,0.7898748,1.1941394035079917,0.5258044600000001,1.2330465723873698,0.9609836,1.2113715746962674,0.5929446,1.2208737977945086,0.87791663,1.1905424626985226,0.8652284,1.1845855390518987,0.93147135,1.1591392609018727,1.0616238,1.1959640862744019,0.7262558,1.194800643841241,0.63207775,1.1478112514020105,0.7035716,1.2068396551321663,0.73166686,1.1786034333637163,0.9047373,1.2706824340871286,0.93910444,1.195352308211054,0.46934930000000014,1.1908039818329552,0.5519377,1.216649484282965,0.44647697,1.1234679260350957,0.8687182,1.1237511390796542,0.86099714,1.132575571661685,0.874666,1.1548968795156263,0.8643794000000002,1.2191988063120476,0.88781655,1.1950912247548475,0.8224335,1.2217543407779545,0.9010931,1.17592620203136,0.4705691
Shadow Tangela,Vine Whip,Grass Knot or Power Whip,50,1.2383010217158728,2.6370606,1.2360692487628369,2.64521,1.2381578855396926,2.6422324,1.2272473191259254,2.160541,1.1959580606741633,2.3285937,1.1700473235664057,1.7426609000000004,1.2097073424095022,2.1203034,1.2346402583571696,2.5856388,1.2433177328690026,2.0044715,1.2152911126263544,2.4349854,1.2362936802740145,2.481026,1.1727250031692853,3.1451728,1.1914266588430957,2.6986043,1.2262339982272261,2.1703005,1.2331315433702308,1.6073556,1.231059508342375,1.6402737,1.2275134711071551,1.0071600000000003,1.1761051284377253,1.6839669,1.2731429506547638,0.9061161,1.1575002870600615,0.5846437,1.1726438749791879,0.67152303,1.1788465803717634,0.63354635,1.1303416477835109,0.63591653,1.1940571088655918,1.0002139000000003,1.182944853827829,1.0846292,1.1470263636437539,0.43393308000000014,1.1774317010913014,0.63558155,1.163901202578205,0.75682503,1.2170642399779206,0.80629057,1.2173421835580194,0.8212196000000003,1.1989834311386929,0.5260576,1.2214833107195946,0.5420841,1.2078499475916,0.68839896,1.1798272646607193,0.45514354,1.2099818556752104,0.82522047,1.196933544881111,0.5156159,1.2145278981924381,0.7544681000000002,1.1735277171293186,0.74900055,1.1649739569363522,0.80432785,1.1682052719706613,0.9253452,1.1796989188637694,0.62801874,1.191292514044915,0.5479243,1.1631766775847687,0.6214145,1.189994991957308,0.6300383,1.1823411065965255,0.7950582,1.2576529586215746,0.8083493,1.1849366971909492,0.39981055,1.2031189369257238,0.4701305300000001,1.2441082446227918,0.40294445,1.2116455821890493,0.80227506,1.239695890279087,0.7969777,1.202036861777497,0.81017375,1.1568398668809772,0.7585231,1.1748233019799017,0.7589894,1.1786641344158395,0.7249108,1.2018624637607578,0.7590613400000003,1.2093762983418541,0.39969695
