Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Suicune (Apex), Tier 5","Suicune (Apex), Tier 5","Suicune, Tier 5","Suicune, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Swampert, Mega Tier","Mega Swampert, Mega Tier","Brionne, Tier 3","Brionne, Tier 3","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Corsola, Tier 3","Corsola, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Kabutops, Tier 3","Kabutops, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Omastar, Tier 3","Omastar, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Quagsire, Tier 3","Quagsire, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Whiscash, Tier 3","Whiscash, Tier 3"
Celebi,Magical Leaf,Leaf Storm,40,1.1977688229970989,1.2070336765762133,1.198652915940003,1.2082947386841245,1.1964829905174206,1.2063317638683841,1.2123041316573278,1.25870214017779,1.1978952809206824,1.236347526751855,1.2018273836800577,1.2708487862361568,1.1827126790913323,1.224640090797934,1.1980742725926,1.2381232014785066,1.2138174549895544,1.2587540942057351,1.227728126689006,1.2172886211724205,1.229463344734721,1.2459398726819917,1.2185870853837135,1.2545626228884161,1.234833274399016,1.2526910412314514,1.189547046736803,1.2087341760924064,1.2234660898932388,1.2472788548239586,1.222665234560353,1.2449783282874758,1.2460536178530357,1.2831199924736019,1.1986902734106406,1.2432438305357356,1.214253197261081,1.2202787497302563,1.1884315697348473,1.2489627409772088,1.1997276149860099,1.2380577606262593,1.2005859352041213,1.2476866316438329,1.1872443866094373,1.2426740018195295,1.2036788663434341,1.2576711478283515,1.2309388219041684,1.2736448782240861,1.2028741286526674,1.2617705772460102,1.1994816102424093,1.2651949576946904,1.2042402154241405,1.2538374701587216,1.1924814412900548,1.255683273840437,1.2111546571948721,1.2452211765054308,1.213143466441572,1.261374799350231,1.1845319367594578,1.245980441653997,1.1885304484903498,1.2583977463494445,1.1874105462315148,1.2385620886403197,1.179228507076475,1.2394293337099176,1.1716102431314661,1.2321139160834362,1.206893823042684,1.241947418763333,1.2044465736955452,1.2542450638307872,1.1950481267793351,1.2571800013732903,1.1779614222136219,1.247448353714129,1.2179070496189366,1.2603549487585315,1.1970707380949888,1.2641823552363494,1.1825761023439716,1.2390497329835155,1.2163462152287816,1.2615828534548998,1.2067038484080304,1.2548351071112702,1.257697056206207,1.3142923435295162,1.1984341763173258,1.2475109799580881,1.1988813593349301,1.2499638012791834,1.1990886433754269,1.2451266155993252,1.1812551126901045,1.2268697794942824,1.18183025252926,1.1972976749836555,1.1888938786357466,1.227746200769583,1.1731283767551122,1.2491215561578464,1.2133785689676029,1.2494039962943098,1.2083132818734046,1.258955662345608,1.2056556258821685,1.244779042309186,1.1726364111299432,1.2298467233328867
Shiftry,Razor Leaf or Snarl,Leaf Blade,30,1.5303869102125889,1.4355596972867037,1.5274977341205949,1.4355427648464951,1.525106779961625,1.433991102296933,1.6656075058451145,1.6229778197719262,1.4419980925239082,1.4989671856441118,1.4819502187815834,1.5273985694367906,1.4674496946562547,1.5192976761224264,1.4520634404748602,1.475907368918673,1.8918461053570745,1.7274110523630082,1.5933245393189979,1.4963758854631681,1.5769739311990636,1.539177607445489,1.6576588831724983,1.5783257421941463,1.5971556877467612,1.5473390528879067,1.6289630548410858,1.5486053797108672,1.5431603845134183,1.5044833899138805,1.497217369576597,1.5134861605572152,1.496361994281712,1.5481533078213912,1.40576076976792,1.4568229769669232,1.5665589006486653,1.5010096289807489,1.4798992606264487,1.511043256721573,1.4290836176314232,1.4515997679277859,1.5014004820523412,1.5064292616815578,1.4861149112004048,1.5005038625277143,1.4067800883875372,1.457908120666972,1.5270267067915582,1.5194079847545192,1.4404118904838183,1.5262913872471282,1.4700409210178864,1.508225785643383,1.5303177400322714,1.521568704632224,1.4953752547128172,1.5185502789581857,1.4814097379725282,1.5337790590581577,1.5150606383917609,1.5194460974111481,1.494277973102972,1.4666338120285205,1.4454886423048903,1.483397873889109,1.471756394246294,1.4891447262947777,1.505861204349929,1.503552366213496,1.4896443144350635,1.5046111094260959,1.530731167424527,1.5063914206615485,1.4574662804703793,1.485170835762221,1.4161699640303602,1.4777237890837513,1.4225844219264592,1.5015227292157511,1.5134243347944805,1.5059803906668954,1.5296627133543583,1.5202220129870874,1.413045287149013,1.4889847534372007,1.4898403817904005,1.5081525895632713,1.488780877133406,1.5204365741926682,1.555925736222179,1.5920652484435467,1.4214152159104132,1.4833055067151615,1.4885022442735418,1.4959998940088255,1.4730446867839586,1.4736754258395137,1.3775042275092633,1.4263385608194492,1.454479355464375,1.395224548869303,1.405734177941652,1.4228197562596587,1.3898268316453048,1.4798155063157254,1.531074628921178,1.528962521821321,1.460718081275179,1.495020288851086,1.5334109970656848,1.5208409069981266,1.419160753007159,1.50704386492826
Shadow Meganium,Razor Leaf or Vine Whip,Solar Beam,35,1.4114575233776891,1.3475733469154558,1.4079625147670365,1.350112881075277,1.413872333695856,1.3524087019399789,1.463024964363312,1.4375014169854232,1.3415735900280592,1.3664903532314656,1.3845906431399313,1.3856774183233727,1.393654725607744,1.3887552127448264,1.3579149498973992,1.3500140190640804,1.5055812123901642,1.4536253346516161,,1.3975246795674119,,1.4351055842072837,1.385265117831596,1.3525892886901163,1.3698610320443854,1.336369913571361,1.4202049504033472,1.4213732106084256,1.3979516019754197,1.3690901838083436,1.366869154177851,1.3564852145061892,1.4283018973099384,1.3889961461336255,1.4442521745200252,1.4249947380399726,1.469186547214227,1.3628686864008874,1.3118661854896243,1.365329238742839,1.2975737493750055,1.331115210964048,1.3460152625947188,1.371029180310595,1.3522059078661326,1.3494632504355404,1.3832769273332333,1.4069568620554538,1.4260679502016134,1.4074506351734073,1.357801372167746,1.4356990431757057,1.362050074048064,1.3710910458884757,1.3912663130118401,1.3853552944383523,1.357638612334372,1.3361887857656354,1.3929011319783937,1.3940952060487442,1.3487396747835338,1.388693882508583,1.3522151065604189,1.3551339306626264,1.3758636698082019,1.3878094461964463,1.3324479932582258,1.3898050343687944,1.3643669404628491,1.3969088728584529,1.4046908758342762,1.4084646704327866,1.3263755954923946,1.3619769161260709,1.3332164334050185,1.3801571417633989,1.2818064893244292,1.3394868472249855,1.2769614008094248,1.3406753853095696,1.358307443021412,1.3874467991179564,1.397734344014463,1.407327836084397,1.2974767644747824,1.3446395797514903,1.3538648113984697,1.381460421290796,1.331547148848645,1.3684156138333707,1.4051386957975749,1.402873500934599,1.3486906378721806,1.3378744444922115,1.355996537935953,1.3733511783243524,1.4024167212419583,1.350308491103443,1.4030018994028002,1.3536485869553396,1.3848186102428806,1.3288977853743558,1.3439310235010653,1.3067467555444108,1.3019194896891104,1.3884064274608168,1.366020012855255,1.374028145867717,1.3127953294368813,1.3537178368701919,1.3603194510416592,1.3916213163387965,1.3374608798221048,1.3614812042386957
Exeggutor,Bullet Seed or Confusion or Extrasensory,Seed Bomb or Solar Beam,45,1.2668184490197807,1.250440292941177,1.2622762293060292,1.2608106517407547,1.257418077069903,1.2535533451261451,1.2103441600620393,1.1684369581929979,1.1944270933644692,1.2089387034103,1.2229664023211573,1.2619425199783165,1.2275469573388889,1.2425978257873778,1.2010618259412171,1.2179474445798497,1.138183593351158,1.148378601760405,1.4251566907055608,1.256462832131717,1.3483075678859004,1.277782853772454,1.2743145764125756,1.2868925131342646,1.247674518723976,1.229953554742457,1.1169108526803977,1.1274642843661062,1.2574159033354815,1.2695046961017513,1.2664609543722045,1.2658700420590125,1.3054009075589683,1.295327410276196,1.2279140092765612,1.2331194717660743,1.2379891471966875,1.2399519930472689,1.189214407065274,1.293697871714581,1.1399180777634972,1.1715410711538015,1.1742054385943101,1.197189868765432,1.199179735738152,1.2404223122923173,1.202804024245517,1.2617687098721284,1.2944358652898256,1.254366817176223,1.1636470543970503,1.2437105153540986,1.2577533671699992,1.2755056397009932,1.2204763383301105,1.2636199163342645,1.198410979512339,1.2320518456561,1.2449926344713733,1.2168517060273516,1.176949721558851,1.209429119185744,1.2240014563786168,1.2451813071278732,1.2178588114521074,1.2291444425372922,1.1973176578613325,1.2267872124860983,1.2148741028620187,1.2384150495696813,1.174725405855603,1.2453549848691783,1.2099303380171644,1.2310981879329357,1.1976898568895633,1.2202672698646368,1.1661335366272345,1.236831868783881,1.2021877068891944,1.2514600941017577,1.2239729090723561,1.2639479487129386,1.2294909576271866,1.2730253826254037,1.1999160247480651,1.2421872177331208,1.2322497728358626,1.2431993270223094,1.2234055558396577,1.2498786347993858,1.1278365781994657,1.1665034486237853,1.1974546548236402,1.2543234970238817,1.2197792545189938,1.2303128347438694,1.2547141703291622,1.2662302580917673,1.2099281840513707,1.2348172765692675,1.1802871141328888,1.2078963057738128,1.1865097644360847,1.1956927122736256,1.1370891505807434,1.21336871330925,1.2257095953725612,1.253375517285638,1.1913301620032792,1.265038821547132,1.2308366122688208,1.245121079574308,1.24838929423832,1.2720016275411723
Shadow Roserade,Razor Leaf,Grass Knot,40,1.121849270789299,0.9892854609567613,1.1335970566072084,0.9890602791792041,1.1272265434367006,0.982572973856455,0.9704807783317945,0.9711742490162224,0.9804751880977902,0.9921863551588214,0.9685245288382444,0.9829776899131835,0.9644298375713412,0.9786667517087707,0.9638309905426167,0.9764575572780002,0.9893316979653858,0.9896787332814219,1.1345296012553268,0.9680682830824309,1.0549968292623353,0.9876351634354694,1.0046681388955383,1.0021139995834014,0.978945819717834,0.979742059959189,1.0185203330083066,0.9842846466453801,0.9827583902550823,0.9787589409863959,1.0054509838786276,0.9956349911125936,1.0121713557061671,1.0052814475985319,1.0287752991962507,1.0239980144959977,1.0522659439347373,0.9781891441420579,0.9225668503337248,0.9729456896019448,0.9501791103617235,0.9504272651333845,0.9474599143143974,0.9646915814711332,0.999740923222932,0.9744505082664972,1.0105297204656185,0.9832741045812948,1.0066301788145846,0.9755973914699162,0.939311770697326,0.9885833786301859,0.9853115793970458,0.9799688170044352,1.018671379779635,0.9891663712036181,0.9973410146882589,0.9768539258653272,0.9991025797737377,0.9779596958404694,0.9766369613258219,0.9673399192769703,1.0286200602122257,0.9850246572807396,1.0122909398620037,0.9813844257777574,0.9959023569150827,0.967131924924076,0.9997000787276399,0.9646734754532802,0.9899118628788213,0.9859534521055079,0.9823572852013428,0.9682140875362357,0.9450591460978736,0.972650662413555,0.9589743282762214,0.9760938767102305,0.919631372713014,0.9654194783388906,0.9670937030274477,0.9741083492366067,0.9937818759354211,0.980948784574183,0.9286580054034661,0.9664745685639138,0.9921793497054554,0.9785439088991337,0.9608425490368435,0.9852366597845922,0.982214658883611,0.9940368215430864,0.9366081981493863,0.944006660545424,0.9989431765187304,0.9735234705622007,0.9714582204229136,0.9610652672510052,1.0238016785509354,1.0056481698728403,1.0210523211189628,0.9927777375945641,0.9661285538929132,0.956498634532758,0.9182433843460364,0.9664784672578041,1.0022642294539532,0.9902709465503298,0.9743662870026722,0.9833718824201596,1.0179854546226688,0.9941946159099442,0.9342103341775849,0.9561589461245594
Zarude,Vine Whip,Power Whip,40,1.0082030622788953,1.0347896290183416,1.004348572120902,1.0341266001991898,1.0042189450896897,1.0345766848129787,1.0504085859301975,1.0822234693161947,1.0256311564007379,1.0841608133630798,1.0406383208680008,1.1126075734881187,1.0291091624876885,1.0664644171129354,1.0275612557476073,1.0763776725750744,1.1014109774481888,1.115018460901874,1.0199371664524468,1.0257867198077115,1.0264753428784146,1.039305477279697,1.0546335896593848,1.0722666853091674,1.0544751627381301,1.0768986254510982,1.0260203221786677,1.0454088312509142,1.0272535627641706,1.0457203870365428,1.0250595226921948,1.0446514218990839,1.0339047412328437,1.0596995378932432,1.0,1.0490650693843253,1.0311406430290888,1.0541279131066272,1.0417275512766637,1.1023253245033842,1.0346241270357859,1.07589781389327,1.0505138962779845,1.0997259417175194,1.0356204673163871,1.0894089212028508,1.0360514773829992,1.0881164335471736,1.0357840385686918,1.0671277979446294,1.0606441465926228,1.1602797704390206,1.0365684062304863,1.098838794148515,1.0320819995881632,1.0870850531143175,1.049059605765377,1.0962257291219382,1.0466935554862082,1.0823709751124966,1.041355916208132,1.118428037402777,1.0300421630854328,1.0813104625871697,1.0411903745897544,1.0943816556162462,1.060448989866539,1.0959749374134935,1.0289139150053201,1.0909336089772006,1.0372949468655654,1.1100408927373162,1.0393390465578156,1.0818721468562444,1.043363394686592,1.1053542663647644,1.0614669204319174,1.1118949116076475,1.0619572319399613,1.1171960205020037,1.051347074195736,1.117229649780611,1.0526375304376745,1.1069457841686414,1.0511579351503764,1.1123913494906925,1.0496855127633606,1.0888688763462835,1.0421473062463489,1.0983055031930833,1.111298977995645,1.1639697033719085,1.0312070741447086,1.0897578640933583,1.020794143591544,1.0733486275580921,1.0,1.0407997960554105,1.0117333950096092,1.0664110058035452,1.0,1.047135073414731,1.0408387765997051,1.083668879664509,1.050250001145984,1.1179108009497616,1.041971247132364,1.0949703893160032,1.0445357681033687,1.1108574730466618,1.0442412997321961,1.0780080096716256,1.014819414524671,1.1087089189398016
Chesnaught,Vine Whip,Solar Beam,45,1.3089895241196963,1.2544696493982648,1.30549618482936,1.2549575449403092,1.3068904630107268,1.2556075795896045,1.242758444797128,1.2677880753165605,1.2710629617684988,1.2926824839625666,1.2555904548617525,1.3290487753567066,1.255604779774566,1.2487006351441352,1.2587664217276542,1.273343126672939,1.3345827693814964,1.3460317841874418,1.244053208730206,1.2256617229944626,1.2429663901807546,1.2332477852329566,1.2578966965157443,1.2705689055159928,1.2837778067573,1.2701584622573765,1.2361740576718503,1.2351961412655248,1.298586534081945,1.2508903595643281,1.2489247341771263,1.2514657121308166,1.272143577653468,1.2928956646193182,1.3094644274118297,1.2861802208605757,1.27243305188042,1.2659302628065343,1.2381467300854612,1.3084644504164067,1.234791466196817,1.2733271660728878,1.2299851744507355,1.2604030644937187,1.223797420732219,1.2873235696781573,1.3042926238150963,1.3494652121788664,1.2686229818036747,1.2820128510103757,1.3025662434779872,1.361054473367719,1.2425529895906229,1.307229184355334,1.2650292824198848,1.3225606820393618,1.2720516720112702,1.2782675706583007,1.2396281668918026,1.2496666127709999,1.2502606153230449,1.3065749335682146,1.21914259629699,1.2913061402528765,1.2263286794246924,1.2664588291266363,1.2494767218144458,1.3145372778591082,1.212215645698786,1.2632207614368194,1.2535582836075494,1.2932065276949722,1.2038804559575094,1.242276518148034,1.1992182178319895,1.2611511145846204,1.2204639960280221,1.2938121444630877,1.2210682376934836,1.2879848097012232,1.2567574256888343,1.3319963004535418,1.2172329526446406,1.3149686356624761,1.216247514226707,1.2756959344080658,1.2338788089891721,1.2709652313441733,1.2671104901716577,1.3255427675649027,1.290013551728415,1.3420584934770572,1.193750265901584,1.2427270375756088,1.2046344216807023,1.2746486885265922,1.1867638079178553,1.237676908368316,1.3202746518110997,1.2934304886311967,1.313514040756078,1.2620622696243697,1.2557138297753745,1.2454916459664043,1.1877831172708533,1.2561720566373185,1.2682214108467307,1.3171222013482424,1.2610002961994216,1.325613917811944,1.2567606400573046,1.3122685090760309,1.205276749340938,1.2765137160748754
Tsareena,Magical Leaf,Grass Knot,50,1.0722146132607995,1.076854263836773,1.073536701236798,1.0752011407920614,1.0719032087566063,1.0734657654423752,1.0943950900457573,1.1169823529626264,1.0679485459751241,1.0946300837775862,1.0693930196173904,1.1174792144984986,1.0739666724358723,1.0898695635048568,1.0603486304031706,1.0863647773224347,1.1246965920641867,1.1400684245355135,1.096606209722322,1.0862659919461333,1.0867552724256189,1.120026351950976,1.1190478835659126,1.1271780906223445,1.0935780821184922,1.104160929975164,1.0872773503565631,1.0917194104468269,1.0978958853341763,1.0909869935338572,1.0982976513470208,1.1125481680515015,1.082639388250332,1.1136096304226673,1.1022834766966711,1.1130605993258806,1.0668713843285675,1.0816461842256957,1.0712292029847545,1.1231058828631617,1.0453949751812928,1.0840719104645424,1.0618331198423796,1.1035328376486921,1.069995308619267,1.1125156637868907,1.0646661522021514,1.109619273947173,1.1158501152313032,1.111107951454486,1.0808360558142613,1.1308173099887098,1.0608267438789956,1.1037220214001926,1.0925914170505728,1.1255071218099904,1.0636214835281828,1.117100741053041,1.0671763450006069,1.1001945216466327,1.0851821511053321,1.1342504677094774,1.037833941389015,1.0827814718495443,1.0566847158605528,1.1022082464349372,1.0483705706891677,1.098860110469436,1.0445952438422286,1.0950517326924893,1.0537544120033502,1.0956763640155425,1.0740870605576591,1.0949027075723743,1.0643535318236708,1.115619042276668,1.0687195688572995,1.1127361117224406,1.050126031128631,1.1171869886732206,1.0904925202147069,1.1111980755410913,1.0613609194323748,1.1088266998518066,1.0444930153830545,1.1031045296637743,,,1.0987410334093652,1.1307857913635582,1.103883923244508,1.1521298218025124,1.060504535814037,1.1046393476800584,1.0695838662949622,1.1076172057058142,1.0374804649980929,1.099031512317777,1.0810266626455782,1.1075571041595307,1.0754716639291364,1.0825487049808535,1.053174981430664,1.0726367879156802,1.0417065951352107,1.115621462713169,1.0718600053708291,1.1120690729921723,1.089201831580685,1.1338769105267332,1.0766413164017339,1.0993261954106834,1.0652839371752096,1.112329177290697
Vileplume,Razor Leaf or Acid,Solar Beam,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.256238444538113,,1.2733708686743288,,1.2177596735419296,,1.3108524852678252,,1.3249468919971383,,1.3183772704193493,,1.2855618717646775,,1.2870135475793019,,1.2898043657639646,,1.2572864176270384,,1.2410454007151932,,1.2592654099459368,,1.3161642054509124,,1.289538982786424,,1.2916985876601437,,1.30080287555788,,1.2621069268369576,,1.2678377487081702,,1.2678432463532574,,1.2566068815924532,,1.2318633763920612,,1.29179575637705,,1.2750738709476854,,1.2209129398162764,,1.3042559041546267,,1.3043348468241556,,1.3185422917708733,,1.1973443910475963,,1.2975538151565778,,1.25876430283225,,1.3065591198450452,,1.3176970617956185,,1.258499471030253,,1.2424296998821478,,1.2575137725990806,,1.2630639321363424,,1.274952052286822,,1.2596823317504504,
Simisage,Vine Whip,Grass Knot or Solar Beam,30,1.5244518220200554,1.3544645864295928,1.524329978608888,1.3547199905931384,1.5186488849369324,1.3512138946727494,1.4994361388913653,1.4758802260602395,1.38111179421933,1.3896201492933178,1.4457326981484853,1.4757503619821837,1.4120072939092077,1.4369810024880094,1.3761026245613739,1.3848084699505088,1.5024688633823247,1.5022253318744,1.5167099340475807,1.4005311356451995,1.520567458009211,1.4412357825660993,1.4919011396371777,1.4764777090357388,1.468771917505331,1.4711175869197581,1.4721686527537092,1.4314920643499216,1.6538493877144913,1.4046768459558268,1.418854379582295,1.3843181195759267,1.5023352198246427,1.492450451305192,1.5141521986167263,1.4695085797361451,1.5307065407502365,1.4308525471176612,1.387789279488328,1.42499486580369,1.4063280530836881,1.393142351191597,1.3943162272490908,1.3934668808257047,1.440107527909968,1.4167966278056212,1.4288147854246078,1.4154919355043851,1.519515859552988,1.4474707429534162,1.393261989789996,1.4395974010413874,1.4568690907708073,1.4401504346747518,1.4543091731215672,1.3984838412800897,1.4690546627503336,1.4260024701674974,1.4531500305096101,1.4311956515977917,1.4282766096327615,1.4077039462359107,1.4584442411240992,1.4100188679611274,1.438380091568542,1.3852181035230406,1.436957202836649,1.4244422794306388,1.4317425669872739,1.4116852471938115,1.4568149802332953,1.4234109869537757,1.4540621040268809,1.3816972168516162,1.3882299075721407,1.3977032893644665,1.36595007914025,1.4242826583377204,1.369039286846799,1.4440070537345557,1.4241899643289035,1.3919498317762962,1.4406492983051435,1.4156260447989009,1.32341194258735,1.3812376076286461,1.4314568517613067,1.4183999264874734,1.4071026862714278,1.3970575066026205,1.5297719482106287,1.504592700244727,1.3955624726675475,1.4027229548885383,1.4449044153386772,1.4021448973854083,1.4452546622430693,1.425903177250767,1.39861427395909,1.3795560914479679,1.4568735415541634,1.3522391686147723,1.4370479207917521,1.4137589387079097,1.3130654295347852,1.3905175181905263,1.4338954194489049,1.3891821419348782,1.4151294779930303,1.4424946951169177,1.4563516481887626,1.393409086009667,1.3350803881997595,1.378142887623811
Mega Venusaur,Vine Whip,Frenzy Plant,30,1.0806593670059221,1.059565320972838,1.0830262676432756,1.0588510038306989,1.0814071014228765,1.0618667352280275,1.098635767391478,1.1187181435913442,1.0902989950567221,1.1015152831822552,1.10105982352284,1.1537853825033353,1.1178890536344992,1.1323466161285658,1.0798723040671465,1.0891038698552484,1.1155425145684235,1.1235565915530856,1.142088328542416,1.1014330455855734,1.110486638122489,1.1223411713727167,1.1380728795801494,1.1433138324153247,1.1236624626853817,1.1283010114131946,1.10738303938255,1.1223683203559878,1.1062579073044523,1.0792490904412122,1.1322205837022754,1.1286652085695625,1.1157565196459363,1.1218003904944864,1.1635109615921047,1.1483811215583637,1.1070192431810322,1.0983888799658668,1.0856213215340338,1.1269807313982103,1.0797615798878044,1.1055856750928956,1.1023491446873313,1.1409134165427963,1.0911207687536402,1.126308934730275,1.1136028943429297,1.1425282594335977,1.1505392297471504,1.1357292666079792,1.1058219063850816,1.18299760293593,1.097291550346464,1.1369081708049116,1.1194151241635115,1.1337561955443485,1.0666008044669044,1.1062466270817872,1.1060666038970666,1.1320083104604604,1.1044569370861936,1.151747367850773,1.0959923876070303,1.1144065717310423,1.101225088417901,1.142555443960635,1.0987349337019936,1.129703030196386,1.1041829056259023,1.1381303073224023,1.0944494933405122,1.1394422860260014,1.1034900568204509,1.127048987560132,1.0920835572710852,1.1533953764087232,1.0651032802269098,1.1145092899561428,1.0981759788739338,1.1705810200201001,1.1167826755276304,1.1440059857098506,1.103258999270399,1.1422352699508649,1.08440031050041,1.1296100898765113,1.1050979174987328,1.1184423832085018,1.1130402548339289,1.1410354065887403,1.1179745625916373,1.170303139349337,1.0656228102325007,1.105395051830108,1.0959108623650375,1.1265639297227592,1.0710060989618422,1.112970217114627,1.1108934656293243,1.11782459776025,1.1150862374678114,1.0976808823952815,1.0918559027780166,1.0878029774521398,1.07658503326623,1.1548795292582534,1.0996710936858471,1.134934345269961,1.0907466653286437,1.1555997067140154,1.1075860718543535,1.1228455512348148,1.0882394130077118,1.1335248671420277
Shadow Sceptile,Bullet Seed,Frenzy Plant,40,1.0965016992535954,1.0263885128401435,1.0970901220937814,1.0239912786493959,1.0989231222530982,1.021669092195763,1.0414929268579738,1.0477679328522513,0.9979764928323009,1.0150132796040892,1.0160430945809613,1.0290368885500416,1.0028550176091011,1.0199707618487746,1.0024287253590822,0.9999506244034423,1.0784060600254406,1.0855621756243745,1.1275487232407555,1.025496339011,1.1295833894959477,1.0642576448249128,1.0687180252561828,1.0568470055941432,1.0348709756429901,1.037655684820944,1.0410163812214472,1.031458657491934,1.0340631701828353,1.0290099911627,1.0574625438671945,1.0378480918049733,1.0768774501890872,1.0723280517719744,1.0627327932569888,1.045809540849525,1.133891250752572,1.0189928245765643,0.9766952193926394,1.022672589784368,0.9949155063404306,0.9994594178213054,1.0091656922362784,1.0196968978144938,1.0054316859506554,1.0205967009947667,1.0195150509824988,1.019536385735523,1.0725278228372286,1.045373665113764,0.9684819296912797,1.0202752180719898,1.0196752476176498,1.0301919563224822,1.042678631280034,1.0362138801930874,1.0370705190358425,1.0172040988108317,1.0306687016971017,1.0271750002499893,1.016348161100028,1.0128335024165351,1.0362642732884075,1.0217586795324451,1.0306314069139006,1.0262931493426934,1.0322579603575865,1.0318585010431272,1.017517814686601,1.0045532196270757,1.0230127083850369,1.0311639143233948,1.0386369185671749,1.0106772264823214,0.9961045064740436,1.0105299990676104,0.9738916403599429,0.9972849559578787,0.9667723968011488,1.0128651596214895,1.0288680415489753,1.0379512893049674,1.0236264134919226,1.0348397882464777,0.9590478498357538,0.9861983516617867,,1.0208374925395036,1.0062607799988263,1.042502034339989,1.0663332705616912,1.055757318277715,0.9638177573691749,0.9854388250158203,0.991237057041876,0.993556321225492,1.0269990195823342,0.9958566143315914,1.022800012424339,1.021526062787406,1.0759172575354645,1.0117036613617802,1.019528528101595,1.0000986786284798,0.9457471550097281,0.9990279799740578,1.02121018761901,1.0128285780661967,1.000412526483951,1.0129497415943298,1.0509244079115836,1.0247920256085035,0.958504987180278,0.9903901065911874
