Attacker,Fast Move,Charged Move,Level,Arceus (Fighting),Arceus (Fighting),Arceus (Poison),Arceus (Poison),Eternatus,Eternatus,Eternatus (Eternamax),Eternatus (Eternamax),Keldeo,Keldeo,Kubfu,Kubfu,Marshadow,Marshadow,Meloetta (Pirouette),Meloetta (Pirouette),Urshifu (Rapid Strike),Urshifu (Rapid Strike),Zapdos (Galarian),Zapdos (Galarian),Terrakion,Terrakion,Zamazenta (Hero),Zamazenta (Hero),Naganadel,Naganadel,Poipole,Poipole,Mega Gengar,Mega Gengar,Mega Beedrill,Mega Beedrill,Mega Blaziken,Mega Blaziken,Mega Lopunny,Mega Lopunny,Mega Venusaur,Mega Venusaur,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Amoonguss,Amoonguss,Ariados,Ariados,Blaziken,Blaziken,Garbodor,Garbodor,Gengar,Gengar,Gloom,Gloom,Golbat,Golbat,Hariyama,Hariyama,Haunter,Haunter,Machamp,Machamp,Machoke,Machoke,Mareanie,Mareanie,Monferno,Monferno,Nidorino,Nidorino,Poliwrath,Poliwrath,Primeape,Primeape,Seviper,Seviper,Swalot,Swalot,Tentacruel,Tentacruel,Toxicroak,Toxicroak,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume,Weezing (Galarian),Weezing (Galarian)
Necrozma (Dawn Wings),Confusion,Psychic,50,1.2601146882348548,1.2974361336349824,1.2596147533024504,1.2976481472223484,1.228158382303724,1.2843706386924485,1.2485745503599515,1.2975494373074477,1.2549306265070905,1.3015463027850047,1.2575988875968112,1.3279202136770214,1.2307290530438315,1.326556330105841,1.2385375684538276,1.2787678281497041,1.233573378566905,1.2904548385154817,1.2586278677717884,1.3201609842308437,1.2470319327498405,1.2937855673941976,1.2656605182055745,1.2853143973740664,1.214249977516467,1.2521151878982149,1.2402249669794163,1.3182388426375036,1.277754467019499,1.1012871760556922,1.1730132155809576,1.2269949616673554,1.1918415860495493,1.2113090720560604,1.1920882479210195,1.2382513479681556,1.1718681292545414,1.2134471274050904,1.2472296646803356,1.31838929057873,1.2611705045335004,1.32304397059697,1.2975699684906128,1.3593634891412123,1.2879264740060605,1.3689815594541739,1.2295723324977406,1.2789755182605826,1.2665640524979342,1.3366442783627965,1.2847007069621768,1.3086535257336576,1.279015730221435,1.3513543344286152,1.2927782219234973,1.341624052562003,1.285206232239647,1.370849312518648,1.3021804437184226,1.3597531720299116,1.272167537734093,1.338857129000382,1.3052189723500738,1.3841712162826698,1.2881510877685323,1.334156271340663,1.3048216940058615,1.375511087785983,1.3214298578421004,1.3880504890144998,1.284221755525169,1.3595871789270388,1.3014253005015037,1.375242266225975,1.2939087092500021,1.3526459846015462,1.298733698613018,1.3654586987441428,1.2792681506823205,1.338840512559979,1.2652953960924225,1.328696975967793,1.2411327069207676,1.3128727950848558,1.2423519337574176,1.2991175339999337,1.2365096926600911,1.292263761088867,1.274562786706908,1.329136929148143
Necrozma (Dawn Wings),Confusion,Psystrike,50,1.1713586904150117,1.2074181476946588,1.1698816291985668,1.2031341078214728,1.1441373394630037,1.1933475732682124,1.1630338982325683,1.2076672186649982,1.1708404519035134,1.2149159350427396,1.1787542843428058,1.2487660589824547,1.1526291123956,1.2399604271989422,1.1504802410709958,1.1920608785267544,1.1564382310937176,1.206509637892636,1.1719395016685128,1.235440713546046,1.1679402226572329,1.200400162591742,1.1785592892686905,1.1901247111873283,1.1242070419324222,1.160444861105677,1.1564130996834618,1.234051185359214,1.184125436492826,1.0117510475693077,1.0875794771151817,1.1376310224716524,1.1090374426878384,1.11995129386345,1.1154182622301065,1.157632171941154,1.0914506609023689,1.1253460907521957,1.1605813824038778,1.2329414153516327,1.1786701509039967,1.238509245225366,1.2052957188145321,1.2708460431746924,1.2024080094635725,1.2838314603346292,1.1568912554966315,1.190572475762424,1.1863108801751443,1.2546741899403762,1.1922549707483372,1.215372154079765,1.1994235963067221,1.2709246895519295,1.2055732835347182,1.2554787129949154,1.2091831461757472,1.2867759106120646,1.2031859652601737,1.2569597845794638,1.1901904268578412,1.2485015372504535,1.2248742742657122,1.3009487059296736,1.2024658557175774,1.2526811112886094,1.2209409760939345,1.2885463123133392,1.2400481141110313,1.3026776125116803,1.1992804667352643,1.2757177844534386,1.2189226752100484,1.2831403499076035,1.201948331658826,1.2624043587455165,1.216149749619909,1.280210771258249,1.1940581384629991,1.2503910806579166,1.180198738241431,1.243115866003117,1.1615910050566327,1.2286085504375805,1.1647453702384514,1.208360548661006,1.1562500603322767,1.2106958785383826,1.1903195195261034,1.2398914600978204
Shadow Slowbro,Confusion,Psychic,50,1.60365316634052,1.6474978029175462,1.6014419237238178,1.6447001654014972,1.5636551686338918,1.6404146026024453,1.630550101162434,1.7087969053557406,1.5914872498713877,1.676426602160654,1.6401022375167964,1.6907490390519468,1.609529656744602,1.7182813481956802,1.6187365708697408,1.666113241639794,1.622254698068609,1.6876577188041395,1.6411785725731622,1.7017379238747417,1.6361597313154883,1.6726290849570695,1.6035083834485964,1.6397255717519341,1.6030777894304604,1.6557859708144544,1.6487061842854542,1.7030743817932716,1.644866661115203,1.4077348958637912,1.6019081680668412,1.6711404822568057,1.497629701489971,1.5443690117040954,1.5889546503271998,1.6052817477353756,1.7022312780364703,1.6419742575957534,1.5950437304041192,1.6444248321961084,1.6104582642656315,1.6728181490186016,1.6500249137934662,1.712939505061998,1.6367249800361108,1.7176712195147963,1.5661275084005737,1.6128004044454063,1.6160420169639986,1.682592758963825,1.5956093869788142,1.6613202951502408,1.6560479847063754,1.7083912596279343,1.6441319162122165,1.7167608221658026,1.6318523445719129,1.7262565045891398,1.631992537182593,1.666123560895659,1.6221177929246289,1.714539337916906,1.6472774277629867,1.755518029306808,1.6064424396482544,1.6952440118469192,1.6300009754592986,1.7311851595424403,1.6435088538702032,1.7350510418804608,1.606801078283828,1.6916198135044185,1.6304761189925399,1.741666007172541,1.6452116396086154,1.713274079736942,1.6495893283054355,1.7292902176513232,1.6053940713766384,1.6887500979001202,1.6182660401631765,1.7064723372964248,1.6327105820270222,1.6658385476169655,1.7308128492991177,1.6679855644938466,1.711590644711838,1.6632153523595965,1.5905737521159466,1.6491563843119066
Shadow Exeggutor,Confusion or Extrasensory,Psychic,35,1.5380633403744555,1.4725551936245629,1.5399574840011485,1.4719095096174473,1.5209398553516986,1.5775131044056896,1.5558067769175503,1.5623412561533205,1.4663100289955844,1.514064119346782,1.4502102888913408,1.4956446109847794,1.4834679866519844,1.5202343447167077,1.6574882219801974,1.5355556363619165,1.4378071481136325,1.4846524225814808,1.6231621158369236,1.5709802671827255,1.4798689603437818,1.478405432762063,1.4550838250932026,1.4790742825194059,1.6543611560350664,1.5590771271362316,1.5813183236213564,1.594339649105455,1.781061944724488,1.3610103448563935,2.0971130009640544,1.7107474865720975,1.6495862415431974,1.5817217641537828,1.5591289495582599,1.466409596465239,1.383141392773781,1.4454331786403503,1.5141074481495127,1.483016738162578,1.4894269852926414,1.4852586781110788,1.4707657370125204,1.5117299438953793,1.5805873449604566,1.5685193015371641,1.5444275820626951,1.5174006877176849,1.4738730097745383,1.5026809773877605,1.7313229729870176,1.5542587002607298,1.4724707073554058,1.514774447242507,1.4832413626709133,1.5092424466318393,1.471544139049251,1.500552059372159,1.5312077745339217,1.5748400760065946,1.4772368380577992,1.4816481731833377,1.428641068081573,1.5149289558163992,1.4778907850063168,1.4875945217184696,1.501125826283888,1.539828904177904,1.5076787393021691,1.5576445898498334,1.4277266117494325,1.4750282643077188,1.4730790219594732,1.5316620199176894,1.5020741388853336,1.5417937158925066,1.551638547793191,1.560017062196289,1.502042560387913,1.4876571340250915,1.4795817512425016,1.5574092293151207,1.5909401415413948,1.546016850946038,1.4003863856506762,1.4606712241961468,1.4224365991466847,1.4537733993215427,1.4819079826103974,1.4743572728949728
Shadow Gallade,Confusion,Psychic,45,1.3746837363057571,1.3689217246545855,1.3704954678435146,1.3629636905173048,1.3378928540926454,1.3524098962237316,1.3745346741947506,1.3655253086474715,1.31762319489787,1.3939110362649378,1.3411515224842765,1.3700775848272513,1.3218265478937556,1.400472509948018,1.4163402878046647,1.385232745969635,1.33032256240411,1.3801956566939644,1.460776831024125,1.4375880255856908,1.3268200010340454,1.3691674052447735,1.3922233706175,1.3478817977600384,1.324450901477362,1.3433904906539975,1.3319399563036354,1.376514133890324,1.3349327477886443,1.1751102365309853,1.325551749070376,1.325313116880136,1.479718085338664,1.3175201683511306,1.4451105853186157,1.3257032918469316,1.3465536329517764,1.3127106352934774,1.3243355964172292,1.3348400391964974,1.311082897296212,1.3421563663859588,1.3284144619412002,1.3681349075404747,1.3100172620431025,1.3704664362246497,1.4007150961088886,1.3440985453324155,1.2929737774768368,1.3447784476656406,1.415835015181411,1.3841997016124736,1.3491065595795306,1.377708239582587,1.3587680434035432,1.3729787852354842,1.344499312777174,1.3856471862795103,1.3343499688948512,1.3654253425042637,1.3463926088037197,1.3662521602674254,1.3217389298251119,1.4060712996269926,1.3071211058204173,1.3567913171585704,1.3063009447329834,1.3676056887950545,1.3476310526486177,1.4170767063018233,1.3180566036482353,1.361631705421237,1.3096470081970906,1.3798637135602112,1.3155658461288489,1.354241237767768,1.3385826610048086,1.382401970476152,1.3352282060470044,1.3572886552993941,1.3295159179338036,1.380989854290184,1.2989276123265927,1.3311229684527108,1.3210598563177767,1.3156563767144278,1.3446449112276528,1.3329469192213765,1.3209175627420495,1.3496039555119024
Shadow Gallade,Confusion,Synchronoise,45,1.423685368592649,1.3946451931515902,1.4242900834532963,1.3936033330677629,1.3862930299011262,1.3911000430398135,1.4331291853015728,1.419427564123986,1.3665777616025032,1.43856528286919,1.3900708558982702,1.422084667360267,1.3599734942508317,1.4409989530749383,1.4624739695119573,1.4263659428387632,1.3748668717087231,1.4190118557047369,1.496970887844305,1.473467226167578,1.3767359109330688,1.410731559721927,1.4291902772261162,1.382298922450914,1.3843586328149473,1.3860274378337456,1.3821631393975122,1.4269332638757362,1.339046220787106,1.189164692438574,1.3634522907772115,1.3580271886333382,1.4758081845162436,1.3662267997314557,1.4774629773918102,1.362208704113053,1.3739061198908005,1.3435061694761583,1.370392538127396,1.3694976736166011,1.35747029230249,1.392341595664485,1.370843168120923,1.4025446429734187,1.353013725201783,1.4066759824077806,1.445167153538437,1.3918887642960807,1.3527174711642391,1.4017204390858309,1.4376332699217458,1.4121457698471156,1.3904293360052005,1.415179017323565,1.39902612665334,1.4195828559386798,1.3850859720469568,1.4238374924077009,1.3860292237255203,1.4141117016420737,1.3876188301448829,1.4152694224235813,1.3806355090347973,1.4483613659286243,1.3562182468838935,1.4247327950464905,1.3588477749407772,1.43251280926924,1.3838939050535217,1.4403324361964707,1.367226142989846,1.4096215298796622,1.3592157247084045,1.428838795514817,1.358629791268131,1.4094289374739546,1.3808796677318564,1.4317766416662847,1.3911180852191956,1.4156028186917493,1.367295823197512,1.4178509254391523,1.343768404151001,1.3785638565778737,1.3770855366795212,1.3676968506940623,1.38495364981828,1.370569202733661,1.364964837028859,1.3948264108250932
Shadow Gallade,Charm,Psychic,45,1.505999441632622,1.5121939108232807,1.9374276048262684,1.9978303308860224,1.6869926917933187,1.742520858660073,1.749238434255056,1.7422184655294366,1.4506245507479412,1.53293250596223,1.4609861647737612,1.5050334587710612,1.4707741410624673,1.5584825272778424,1.5750938930494314,1.5162547168249487,1.4625707178277465,1.51653792899475,1.6430836216888587,1.60326357685243,1.4502324547048093,1.4961036174066618,1.5861831454213997,1.4977833088084476,1.6743608407346564,1.7292435330538158,1.9237853864138155,2.0408897318737957,2.241895963232422,1.6750668039620922,1.8875975531377682,1.926571466281045,2.022664460218807,1.764941799927532,1.604740584195922,1.4717790782895868,1.9732427355513953,1.9020113511190173,1.9062510642004107,1.967577951895344,1.8968104289774481,1.9682955029214337,1.9237998052977525,2.0071156078154178,1.9349512434492449,2.0469585786510587,1.8776545565131972,1.7684706766459446,1.9184133385438416,2.013970885325353,2.0265039503067794,2.0074868203330736,1.9359445916525597,2.0413561386712304,1.9964034768504804,2.0276670806893087,1.4793487944022135,1.546628623811579,1.8925971559797758,1.989979245097085,1.4712298520049818,1.5082998950767346,1.455502160810755,1.5341001056378734,1.9475178113280638,2.0398448416045967,1.703850883482758,1.7982363643652575,1.9725107123673191,2.0677531734789034,1.4482112298305392,1.5085525665320114,1.4425485810154972,1.5176625789496612,1.9117141870223053,2.0077763769973545,1.9415854433605548,2.0824588444637824,1.9376222018759393,2.00511818363914,1.9333649906547505,2.0089860347385695,1.9099190500380938,1.9752456476177607,1.8955133636527253,1.9274463416073446,1.9534787313474677,1.9529836267135339,1.9234365805420146,2.012413674000571
Shadow Gallade,Charm,Synchronoise,45,1.5717809336294153,1.5620797427405462,2.0576889025658636,2.09175846658815,1.7474887184528798,1.8107027868928505,1.8488427866275714,1.8293818678666087,1.502877357013121,1.590751223204665,1.5260826855605212,1.5626745648752471,1.5264136926054088,1.6025656911099078,1.6156301329284344,1.5586817516375115,1.52763096051397,1.5712223055429497,1.6786800896248226,1.652484876205207,1.5039281827344273,1.542815356627045,1.6287588795330485,1.5403855187603344,1.7545160861613098,1.7989857782361525,2.04037181286303,2.1483157969869686,2.2470153471025807,1.7390358364955567,1.971102752146169,1.9839279770922282,2.0696541545139464,1.8049239563505335,1.6502494103756227,1.511255318603201,2.09302155458565,1.982179180978538,2.019820241158992,2.060338913220148,2.022534938892268,2.1215158113650934,2.049723253535064,2.143802526080344,2.0121139814772437,2.179244342898077,1.962220276885553,1.8506111407055088,2.033231905725925,2.145128812097192,2.09237431249139,2.109556029699001,2.079046452363483,2.141490830358447,2.109110275756934,2.1654810364395525,1.5416538544243372,1.5790131060494768,2.0151025925793817,2.0963658062218764,1.5082253508350638,1.558879510235351,1.500884897513861,1.6031460604226642,2.0976774819161963,2.162258512832346,1.7738910157325787,1.8884128101963835,2.0999596744156954,2.239041986068029,1.5060080949446262,1.5536828402727598,1.5082616623867358,1.5844535770512163,2.0286916457572426,2.1487900588620015,2.050744641040534,2.1740809229731455,2.0601056489582383,2.1240346008482134,2.0526242258720253,2.11869717649632,2.0048567086675737,2.101073881081815,2.0079661477784483,2.0356256835237168,2.0437064675666616,2.066131035173707,2.041224244843218,2.13310721302982
Shadow Gallade,Low Kick,Psychic,45,1.6582326929407574,1.6203458032628992,1.7304792344835476,1.6965146031638918,1.6876828165736897,1.7413556327242097,1.6972274890312447,1.7070742184324579,1.569233634761737,1.6691492547693663,1.6128678983249367,1.6570626095090297,1.7651488049556683,1.9220446294082254,1.4866217186212152,1.4384704154117047,1.566580665062482,1.626303148268661,1.980040441201029,1.8748619454843123,1.3828945382572644,1.4191037941462215,1.677847142000557,1.6241122815141458,1.7028258513335697,1.709105230531568,1.7227174862444972,1.7829685580043837,2.0542706791353624,1.5794537988406423,1.7793847266216776,1.821654501216545,1.7852605175849665,1.5470769699716007,1.4867848031859265,1.3635126265185271,1.7745199549083153,1.7055173890642485,1.6994520058996518,1.7582065738938695,1.6692523088228872,1.7402319575807799,1.749802427707424,1.8021938964311466,1.839986537428349,1.9234260411773831,1.709908841649569,1.6119198104846617,1.6925812667324307,1.7628159470474452,1.9781346113830838,1.9142565951404893,1.7146309534914312,1.7881604145457533,1.906302220240468,1.975073832210648,1.6039818776344936,1.6565824814903016,1.8442070363534246,1.91145521916585,1.6136771619121137,1.7072323182518208,1.6234389731906875,1.6993939164114287,1.7191035154309828,1.8243114079380336,1.5890266248155018,1.664060109708484,1.698311511524222,1.834121196139179,1.565507540209959,1.6273447846929967,1.600488538188894,1.7255640227784608,1.6865411692094046,1.8094945442622261,1.732275395067835,1.8593787919317384,1.7313891004763662,1.7793024590430946,1.8230716132850768,1.8979673642923194,1.7647385559752353,1.8366270455781017,1.7197726027241127,1.7019409178139082,1.7061457671347053,1.7132903204764274,1.7775350724433492,1.854442093167879
Shadow Gallade,Low Kick,Synchronoise,45,1.7269886058378054,1.7225806409760274,1.8085589990009017,1.8088187398265478,1.7944574151816364,1.864361707913564,1.797534896327729,1.8268438164642742,1.6652168753298875,1.7647278550847212,1.6922674607276178,1.764677895418994,1.881793426856657,2.0612261250356316,1.551388558765342,1.5107648854185514,1.6512519261410197,1.7247098339337243,2.0738213662569134,1.9913710626927181,1.4485880052319524,1.4814620680922503,1.760157007016039,1.7262210264196012,1.8113705496184416,1.8196156553351566,1.8125902007645256,1.9108290995055928,2.106301639056219,1.6853129377223675,1.8776812766836524,1.9432955171463986,1.8320725678384373,1.628889102490592,1.5408760331829539,1.4273227247899574,1.8778863268285886,1.8255240448895236,1.8061947488623602,1.8566298633766023,1.7809548015054375,1.8658949167914236,1.8510387559251653,1.9665606703463347,1.9100265163112866,2.066039729806476,1.773158806895492,1.6929287903716692,1.7957560838917133,1.9016231791941243,2.1113096921549115,2.0588189833197967,1.8187333546501065,1.8874582140452578,2.0246954678263998,2.0940131950041945,1.680988548516654,1.7705518251780559,1.9803514609746764,2.0952245283897204,1.7098211589339365,1.7792242055032061,1.6966389652436857,1.8205146976028368,1.8074094003703796,1.9224776640231882,1.6728389169346134,1.7629485692676001,1.8537562983188034,1.9424101624244132,1.633926118486948,1.7199797489605808,1.6802328907992983,1.7936966154693013,1.839012192634389,1.9385018624145285,1.8411717500928704,1.9659779988429085,1.8457206731092453,1.9014752248583826,1.944625887157843,2.067196075760091,1.8824543059179677,1.9922494512326279,1.8240314667708892,1.840628879505512,1.8130391369266023,1.8119311795932598,1.9129179250329245,1.9905376667946484
Shadow Girafarig,Confusion,Psychic,40,1.9450171490969466,1.8630411749351785,1.9499586422650437,1.8572843993630312,1.9622761963022533,1.9527092590758879,1.910593673222615,1.899805306977716,2.1429483987023317,2.0610803298835476,1.9420916447784193,1.9797257981161565,1.8175705763885508,1.9203150660952744,2.16668410901527,2.0023370529880813,2.092811842648038,2.0447031499206036,2.137120754910425,2.050617024408151,2.1620815694530586,1.9837331822502142,2.0377837831427916,1.9592724673921558,1.9989941426822573,1.9265070685695889,1.8817220511005806,1.9149330752015288,1.737605571010723,1.5953586528591521,1.9948238018179314,2.0579329350869946,2.0122985097817416,1.9211168911402017,2.0492836205732967,1.8561044256413122,1.8728208546068845,1.823322793742119,1.9216311693831707,1.8310566731957452,1.8870164448432185,1.791860532419332,1.8826172646277628,1.9059352529877018,1.8665169300892812,1.8652738530151138,1.9076265195910325,1.8914960963324003,1.839957839008036,1.8234899940392024,1.90583390291725,1.830029451782022,1.8297851012461648,1.8496294496121548,1.8088236392754704,1.8021705530526515,1.9310315094479071,1.979769096780257,1.8019134049588077,1.8272019815400466,1.920613391334142,1.991017082082416,1.9112607286295302,1.909408034243075,1.7579278665736202,1.7892524489311024,1.866925936000207,1.8806094622685947,1.8539258354986463,1.8923486054042569,1.9013399802491793,1.8850800408459791,1.9072683063654354,1.9541000046025545,1.9008498782256187,1.9015891162283434,1.848834687568199,1.8653541409120316,1.8491369541245233,1.8435791729536448,1.9278964330109647,1.9762989752165345,1.9235885544216087,1.8750706056999542,1.897530407785952,1.8384406844346222,1.912639972422347,1.8410647169082235,1.847539697222949,1.8282322532506663
Shadow Mamoswine,Mud-Slap,High Horsepower,45,2.1969248748184924,2.0735290457779865,1.4028734483930427,1.3188166417613432,1.3442210330579873,1.3039394728145646,1.3744266141904002,1.3255272073583024,2.593515610879968,2.3213844306959457,2.296646372398296,2.2969645026316683,2.0620620298453547,2.1551071695226995,2.5540666244502708,2.2449056516757073,2.544737618334273,2.312279618572852,6.1111299165889905,5.591912465312337,1.592824431565267,1.3946899388896472,2.230249991810688,2.1175500302388146,1.2840159110715614,1.2516510591602406,1.2803735084374048,1.2901087235119753,1.232713410890337,1.0634368825063223,1.993858169214525,1.9924198342744344,1.5742784045833154,1.383637276598082,2.6807512502055117,2.119686705415714,2.344155896220657,2.061447285242203,1.2956621550222969,1.2830599295553846,1.269520671533355,1.3008232847503085,2.073967620282933,2.115710996790158,1.981828083471055,2.071149296786714,1.4038624347490731,1.3676240224899592,1.2912281939404766,1.3234630859368801,1.3911038105108742,1.2683662343135926,2.0281823057478094,2.07617147245431,3.163586242670519,3.3247912482489004,2.2947913710726486,2.262639866345121,1.2692059934694302,1.2780224440727008,2.2915250157676788,2.2599389141373827,2.2182439977250716,2.202661327324448,1.2890089960480167,1.3191061623349305,1.376553601749611,1.3845566446080542,1.3012036071125153,1.3493029142856603,2.169521560400816,2.142284654894073,2.2014726788333085,2.2044305837874516,1.2687753769687151,1.3404990265647585,1.2965855311572076,1.3525519066354428,1.286935965350635,1.2983938488921172,2.1572298286390708,2.2201253323967065,2.0047203749322247,2.0492542954159347,2.1599318190550374,2.078629240926289,2.1265508065136594,2.0649560191566425,1.2865766648195702,1.2878576937256556
Necrozma (Dawn Wings),Psycho Cut,Future Sight,30,1.6780156349942779,1.6931869154259782,1.676938000141677,1.6921570106498447,1.7343359254300312,1.7325859812035387,1.667785618664628,1.7046457880939265,1.7011503541583288,1.7329974606062584,1.620206587191547,1.718408496870269,1.603238369264629,1.7355921444570765,1.593961118935532,1.6280799048771173,1.6133541435719028,1.6870931992549103,1.7288774808438687,1.759456213629695,1.7567048362101645,1.7360494547717988,1.7175131166948197,1.7183383880076069,1.6258141346559831,1.6288743456801762,1.6544453710767635,1.7267852024149053,1.9029405600816154,1.5043104242028011,1.6032020382867374,1.65486058508929,1.763798989581474,1.6213652093051336,1.568127843263565,1.5722326128611908,1.6184482395621425,1.606037936222095,1.627007299495171,1.6842062680649743,1.6689754946799544,1.7188952686063912,1.7309191096108738,1.762545702836446,1.6911264121924374,1.7594205228339348,1.6438635865310427,1.6356815445585027,1.6825613715745138,1.7689328181858275,2.023453294966485,1.7458172565462717,1.6796134867831622,1.7334266341789555,1.7418091528683264,1.7853181791805735,1.682641441832724,1.7606371113708537,1.8491925357316241,1.830601783361859,1.639597227582896,1.7398403720386346,1.64850802268818,1.8059178918837617,1.6737152161788733,1.7287310524494917,1.735250781183586,1.8181657029816543,1.6829910897116958,1.817935644390579,1.6323465217804187,1.7022965116392674,1.7195048739717633,1.7802122601630783,1.7767799896081184,1.7935638425647493,1.6574963632802013,1.7576255953924316,1.6263784856774721,1.6766912808939856,1.6873787551809234,1.793334886568041,1.663086195920249,1.7441022050175148,1.6734148913816589,1.7036752228041439,1.6579213106088808,1.6915564265037442,1.684406369957748,1.7377011547752086
Necrozma (Dawn Wings),Confusion,Psychic,30,1.4869942508447165,1.531680507706213,1.4834416254134521,1.5312142109263913,1.48100118199834,1.5253791387924864,1.4853998156562236,1.5399645674194402,1.4712677441618398,1.5106331072032868,1.470119497653503,1.530671230387228,1.414014301657873,1.5085532328131661,1.4421208920312711,1.4898840290760995,1.4552806483365652,1.5115184066888416,1.5084227233586025,1.5409680504604593,1.4973573794318564,1.5194506896989104,1.5076038495754298,1.5364535923136233,1.4425425040880822,1.493126655276099,1.4694600769637,1.5261132479527135,1.488785279530127,1.3195739673715858,1.382318708970298,1.4546459681862005,1.4660728951686144,1.4268869205368264,1.4114294622549994,1.445644390379483,1.43733898159567,1.4546688118820357,1.4688253214342308,1.5261552651272634,1.4978236741271982,1.54183939871236,1.5301652244315058,1.587049891298925,1.4916680479559954,1.5631742117652079,1.4648440975776467,1.4795044646892677,1.4518685933918494,1.525614840423944,1.7032741253523922,1.5526570177566452,1.480614137578991,1.5530659001291125,1.5149133900184912,1.5730926786591493,1.4811514198701836,1.5487593643424573,1.6205060012683887,1.5887936522522972,1.48903941436966,1.5695546048919435,1.4675362001660424,1.5909964437733894,1.4912288453987,1.5649327577407148,1.4969681432230195,1.5901606778645565,1.4957440321749758,1.5974827783353234,1.4797005018990723,1.54997047537576,1.5171509586802778,1.5859021880924136,1.5460770062964984,1.5812822810238283,1.5102547630824423,1.5866140662096222,1.4697925279855724,1.5262290017237352,1.458878441880941,1.5420143441983272,1.4655796098687317,1.5297957860350415,1.4502659457615144,1.5093747880145814,1.4592320788697202,1.5015100629719036,1.4707307699876153,1.537627348791856
Necrozma (Dawn Wings),Confusion,Psystrike,30,1.3899662420094432,1.42080412687041,1.3875781231920528,1.4208111698329904,1.378648813717328,1.405985235933339,1.3872229076108356,1.4278093259541857,1.375215682774832,1.4115534384937731,1.3749165909612853,1.4356957356595863,1.3265851697880544,1.413298215321676,1.3464482795931618,1.3837392818246,1.3568002606256826,1.410707032938302,1.3998148089910931,1.4438025897169529,1.3961201520378448,1.4104287733445307,1.391383834051547,1.4248021562018218,1.340090210224506,1.3765517619942602,1.371234269054199,1.4226259647085726,1.3733991819585691,1.203095363279079,1.2862739865950512,1.3455145641096269,1.3630781951711748,1.3276977121896845,1.3187714998976119,1.3491909247673353,1.3296783951713376,1.3496822672256192,1.3721469131172357,1.431488798587178,1.4001971221785783,1.4385236097901049,1.4189942330628778,1.4743395941385766,1.3919260065155383,1.4579491275213714,1.3675522721377569,1.3812920869510419,1.3634226432641658,1.4323474505420337,1.6313290981793143,1.4333702687588439,1.3805249515822031,1.443374317330851,1.420120607685316,1.4704810939970787,1.383114331432103,1.4502012092323573,1.4867976327440182,1.4839754375125072,1.3976182216662838,1.467182009869927,1.3787376380405403,1.5026177916988237,1.3952270716616546,1.4691342039467516,1.4002398950839334,1.4862753072598853,1.4043725128496547,1.505793054633152,1.3788161700368247,1.4527368603698256,1.4133188173606508,1.4752034358621446,1.4488976013924422,1.471551406206256,1.4034504768726512,1.489982972010199,1.3751519964347028,1.427964744867088,1.3654863943461704,1.4382485218256695,1.36575245984839,1.4323426977266709,1.3585928341253277,1.4053063776427976,1.355186577385988,1.4029474766402665,1.377391989112584,1.4364806244917077
Shadow Gallade,Confusion,Psychic,40,1.4304687537780325,1.4176734244374072,1.4281880212665965,1.4136235741267988,1.4106048051744902,1.4300614957742315,1.427814558394204,1.4017807988068418,1.3978889086638724,1.4586433025679322,1.3772556678457084,1.4158426095228347,1.3825645538750164,1.4485472195907665,1.5086179244669442,1.4373937938349872,1.3856447634458184,1.429693887130082,1.5164299790873912,1.4889306078616786,1.432674017619009,1.4186604670092284,1.4585661318938306,1.407203588879396,1.3928982911943049,1.3932155520211777,1.3885610235866654,1.4244655382300593,1.3884396065862639,1.2267358856951802,1.3674201211954278,1.3770180014231281,1.5228142082079712,1.3879768137413357,1.5012180384482607,1.382632371671287,1.4118118916750924,1.3616279781056861,1.3805952050593315,1.3723882236579312,1.3567994880424838,1.3944888171986527,1.3934720952490287,1.4106408745292474,1.348841138988221,1.4140945059642815,1.4734163764986443,1.4014491210935887,1.34006269749743,1.4032800944350265,1.5329423676897653,1.439879822400381,1.399164237075314,1.4131923909947925,1.395220188079202,1.4239758812820809,1.3990923001541118,1.431301897185139,1.4014984278145928,1.450410533551543,1.394136062550702,1.425558930254207,1.3739208877107072,1.446647233923313,1.3435267161357445,1.421931965849334,1.3670424818400688,1.4243857120154255,1.3714822370987203,1.4521716882967484,1.3645730887837302,1.4142377078105626,1.3452478829853518,1.4331363955098062,1.374989464923309,1.410942014119633,1.3885017170516833,1.4344067785401262,1.3709095943504177,1.3893561602914337,1.4025359209644719,1.4489636086204112,1.3693435048898284,1.3797677364529188,1.3975781131224974,1.3745543595416096,1.4406186421333342,1.3819101098164506,1.3753930096730407,1.4013083984002772
