Attacker,Fast Move,Charged Move,Level,Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Arceus (Water),Arceus (Water),Keldeo,Keldeo,Manaphy,Manaphy,Phione,Phione,Terrakion,Terrakion,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Groudon,Groudon,Kyogre,Kyogre,Regirock,Regirock,Suicune,Suicune,Tapu Fini,Tapu Fini,Mega Sharpedo,Mega Sharpedo,Mega Swampert,Mega Swampert,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Slowbro,Mega Slowbro,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Boldore,Boldore,Brionne,Brionne,Claydol,Claydol,Cloyster,Cloyster,Corsola,Corsola,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Donphan,Donphan,Feraligatr,Feraligatr,Floatzel,Floatzel,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Kabutops,Kabutops,Lapras,Lapras,Lumineon,Lumineon,Marowak,Marowak,Nosepass,Nosepass,Octillery,Octillery,Omastar,Omastar,Onix,Onix,Piloswine,Piloswine,Politoed,Politoed,Poliwrath,Poliwrath,Quagsire,Quagsire,Rhydon,Rhydon,Sharpedo,Sharpedo,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Stunfisk,Stunfisk,Sudowoodo,Sudowoodo,Vaporeon,Vaporeon,Walrein,Walrein,Whiscash,Whiscash
Shadow Venusaur,Vine Whip,Solar Beam,40,1.4278252821624344,1.3206992085879155,1.4258408251612034,1.3317198833054977,1.428790712292893,1.336713988933273,1.1546273294533775,1.1302002429086269,1.34614611082306,1.3211023529144337,1.2743398830589618,1.2976510976376738,1.1517715298814792,1.120165436520678,1.154058354334591,1.1591978651381925,1.4528309684472158,1.1240676791120543,1.4671136776438645,1.301050843171668,1.2352660467757939,1.2291848040059326,1.3054452255376574,1.2847202670828648,1.2592108165981764,1.225761304822564,1.289978506866199,1.2866855970083613,1.2708112088755967,1.2300378970399608,1.3266188878198166,1.2984414498429255,1.2763632248561436,1.2518434278964539,1.3946008317836263,1.3622595987459207,1.32818611322924,1.3001922559145216,1.286602758349176,1.3151668367283569,1.2589861680786483,1.2627144762541471,1.3167093775872962,1.3111625608089723,1.282805586501004,1.3433319639456258,1.3407141097931816,1.3256810805166983,1.3368880421536884,1.3397043513753326,1.2810070332701289,1.3514029557629457,1.3080093862776188,1.325189376456116,1.3351351243586214,1.3196721601699297,1.230166344042308,1.243303839191404,1.2573664638774578,1.2418307494346852,1.246142668520092,1.2928406059322228,1.3520799192507316,1.3289584564787138,1.249591533093456,1.2692031660220975,1.3188634009048015,1.295579055302275,1.2608443692545181,1.2585694994933434,1.3279112389826764,1.328032852601944,1.314662972432977,1.3276566760840796,1.2440813457324362,1.2785793996149666,1.2504139361916708,1.278463568172439,1.2270855725934031,1.2825682952487285,1.3241279937603112,1.3342432879605706,1.3143167661377895,1.3276442964517783,1.2451014616620306,1.3097953028884803,1.280816389797272,1.2873976161659684,1.2499084942507155,1.3072491027579967,1.20476613145809,1.2323628977056058,1.303604923353124,1.3658217439080256,1.2533456186093468,1.245455194309367,1.332833478644131,1.3291420864960213,1.328654672709043,1.338106142827658,1.2632431443239012,1.2358162909223462,1.2537553796575434,1.250994995322037,1.3081898430136514,1.3756870475283178,1.2826254418605179,1.3037836615775087,1.2503062445030784,1.3021581354441512,1.3108604218217286,1.2922684020313444,1.3332786739190152,1.3413825818009677
Shadow Venusaur,Razor Leaf,Solar Beam,40,1.5267038724485533,1.423017755259981,1.531255066834021,1.4399137735871164,1.528942397735886,1.4333301504370595,1.2144379455313559,1.211940542490471,1.4065983787113039,1.3668897950170646,1.3193614093469417,1.3394391923450546,1.2692913381901,1.2252031685316624,1.1743946428488479,1.1847378129478643,1.4330901581326212,1.1721326302624602,1.5104605756264529,1.3581366982417957,1.3032165663092545,1.2678395017711552,1.3414955889649771,1.3231706513008354,1.3436910143690077,1.2920799800619822,1.3297664243194132,1.3190270573966634,1.281326581966967,1.259757064891753,1.3601740283882633,1.364788520249944,1.3475126297237932,1.327362573075335,1.4415892244864597,1.4108872536160109,1.376139177007593,1.3564700523066031,1.3828521547274077,1.3728147951035783,1.326591830763308,1.333594556532254,1.3938038554258578,1.369688356121573,1.3107999119726708,1.3853322404502277,1.3684123166754008,1.3490803358530135,1.3451864034996928,1.3362490613573654,1.322374182330958,1.3748252278530957,1.370987057165448,1.3747577541111267,1.4285182150694486,1.3871586124862458,1.319746509042651,1.306950812335206,1.3082078324070467,1.3074127415652794,1.3498298584451285,1.3632658415025323,1.4312344275508622,1.3764094025566316,1.3449517928553472,1.3117242076699274,1.3654868918072567,1.3429198211421975,1.3671202720260645,1.3503653106946483,1.3469085904283922,1.361560478455259,1.3385147286928372,1.3576571724271125,1.3379160536337973,1.3640592279422978,1.2914775872959314,1.3314933494592514,1.286019789830201,1.338030057272883,1.3446118909950793,1.3671377311740658,1.387688824690649,1.357381888800893,1.3105609062545174,1.3837988777838013,1.3524727659659508,1.359341362635134,1.3241005876016576,1.3582383504555133,1.2520891460979668,1.294094532132647,1.3232447089095933,1.3675300064458544,1.2897388256190603,1.2700858457220405,1.3388491710057138,1.3213543271499755,1.4086887784687228,1.405805342570063,1.3361310226335665,1.3412640093767527,1.3257344402037514,1.3119107325838693,1.3148463918814375,1.3763306003452551,1.3209839707916078,1.3170324837862077,1.3225854001759014,1.364595602462621,1.36305244312823,1.3223694101861603,1.335081239964742,1.3749155037341831
Shadow Venusaur,Vine Whip,Petal Blizzard,40,1.568221438106872,1.4365390191904104,1.567939323091762,1.4365940406284026,1.5736853663953094,1.4407005357444065,1.2344720690927347,1.2406668741092957,1.4397221684005659,1.438543167433941,1.3988125670322835,1.432143373060362,1.2829715354654978,1.2352134690515746,1.2615434105010197,1.2842761428883323,1.4739761290857454,1.224377345253376,1.559869165277803,1.4265020423543626,1.3872682356771986,1.3497504513000713,1.411098742598745,1.4197562199901148,1.369193214368337,1.3401998048667092,1.4639022511810662,1.4359858971634367,1.4047651458324277,1.3355254890566366,1.4552965560472328,1.40933309365284,1.4026500213534687,1.3747274197362525,1.481564326523928,1.498885189482532,1.4688295097847401,1.452517772396626,1.4139042462980063,1.4535149135508243,1.3944392119568694,1.4004704608406096,1.4668243749380974,1.4477232755445764,1.4108649258633499,1.478213499358864,1.4650935775379936,1.4469785568231943,1.4662258174912215,1.429208074764915,1.4360742023954027,1.5042762366441877,1.4350828282956898,1.4719812745169818,1.4669278461140713,1.4391620205199742,1.3698257203141233,1.380164836567803,1.3793369610818866,1.3758027207234624,1.4088439180458168,1.4536880032053199,1.4992224469784163,1.463234783531357,1.3743155487023524,1.3754193383266882,1.423195312941179,1.440813024807173,1.3756327735671905,1.3758545498051795,1.472053511526732,1.4579645509604695,1.454827214472118,1.4618893731646159,1.3746969195664,1.4175545125755962,1.3572417437471507,1.3976506970350127,1.341573084480735,1.421827257994201,1.446835395079461,1.4758857725929364,1.4345666721193209,1.4646455293279608,1.3718054240789403,1.443516184995022,1.4257715923763712,1.400093684394724,1.3869886141168193,1.4395424030071595,1.317157415982359,1.3692541561760574,1.4119575536976468,1.4617999458296287,1.4088275371923245,1.3383638923083436,1.442389287747421,1.4306804255393986,1.4747655287523787,1.481285435505216,1.4152487810443788,1.3960805233081504,1.40143368430432,1.3790416264460847,1.432817984345282,1.5154494903940028,1.4138791569891151,1.4386938450636786,1.3917627088830256,1.447104942832014,1.4578273818360306,1.4254951544260202,1.43401262116895,1.444498174704608
Shadow Venusaur,Razor Leaf,Petal Blizzard,40,1.6409339592645649,1.5249334220283484,1.642614771703813,1.5243470705242825,1.6421732777884006,1.5246237582266309,1.3193851039941036,1.3093062805748277,1.508437996910697,1.4955129336146251,1.4397663747974359,1.4557085611015406,1.3365579212294416,1.2999027782486525,1.270145667952807,1.2775813629607935,1.4522135525701292,1.215280792991955,1.5659102788277668,1.443268854270644,1.388824700415566,1.373795769136669,1.429672253672895,1.4171682651886055,1.4273086022935426,1.3912919589661288,1.4167451564249183,1.4259778079883516,1.3664483976174022,1.3285649327900124,1.498401350638635,1.4808479663567522,1.4406492689819397,1.4302994544571102,1.5363521477334752,1.518506617271749,1.4999119514800614,1.46061613357975,1.4856389771607967,1.4980095066429446,1.443039791331605,1.448480111500311,1.504938472234376,1.473756775650833,1.4349823150395582,1.4961023365887358,1.4644874704564947,1.442379611621869,1.4624960871278259,1.455620261546116,1.4482798904509135,1.5019884045327117,1.4753797343872883,1.4896329128954635,1.5088808401932348,1.481453026854853,1.4062328748104582,1.4113728938813135,1.4065832759443098,1.4067345103140465,1.435925060798036,1.4703137758630835,1.530316419763291,1.4820315857545876,1.419897418349913,1.415328106291291,1.4558297052905695,1.4645118857794246,1.461575297045196,1.457732731911193,1.477399308693818,1.4509053753986842,1.4532012405627253,1.465829665227272,1.454010047872713,1.4766702233467723,1.3966280761232917,1.422001416553878,1.3780086502074897,1.4522933992930822,1.4523489385725086,1.4576799489494427,1.4737648089041917,1.4945288190211021,1.4222574442495541,1.4836073495150321,1.463335622638088,1.4592345663246031,1.437824259760468,1.4750871213137213,1.3530287118992521,1.3883961032962815,1.4659000846890644,1.4953075193687486,1.4026345599401584,1.3701021855430062,1.4434436442647125,1.4354390931738938,1.4974367638623096,1.5091971823669073,1.4421990915159504,1.4176289766551755,1.4350049749766103,1.4151922420066234,1.4318589048453951,1.5004383253438192,1.422513883720382,1.4344024386848075,1.4205020932277923,1.4741570800351802,1.455957582828961,1.4278419776233724,1.4758607112971263,1.4959910211851968
Exeggutor (Alola),Bullet Seed,Solar Beam,45,1.5065122405547937,1.4899107057454029,1.5104232689049366,1.498313039541053,1.5163831498260285,1.490248147083325,1.2976009649154971,1.2825815688931104,1.325930822995065,1.4088860216078014,1.299696902904799,1.3950615902909493,1.3007570832278024,1.2721460180962088,1.276555097692623,1.262735577041122,1.2573137326705903,1.2428470787521868,1.7278809868806355,1.410469007869551,1.3294477116526298,1.3500732106025897,1.3998898865513847,1.4260721502971572,1.4300354615081143,1.466881097216836,1.3792631518694924,1.3787953933101886,1.3158889962583693,1.3148679967723564,1.5525212471052954,1.4451710059165213,1.4157834340613122,1.4126241648323077,1.460225353758431,1.501202590873174,1.4077284838065893,1.4388857168058922,1.4499044743851717,1.4723875268689317,1.4060219935729887,1.4026792774088397,1.3738139906552032,1.4016325412020152,1.3946417684293273,1.4671835524903138,1.430685479257974,1.4616739995673693,1.5045810074904453,1.526313436194025,1.4380318990634413,1.48105437221833,1.3317983545751546,1.407554705297525,1.5917176231612322,1.5102605451992706,1.4434984783440679,1.437415130115894,1.4095843627443652,1.425297521409844,1.3910746685669446,1.4415227053865853,1.4097112782714556,1.45378593223388,1.3651506608700843,1.415373097479719,1.3927339051496215,1.4582308646828888,1.3423462029208806,1.4022369635331287,1.3985853888464226,1.4376858575179343,1.4388221173731692,1.4314177604641969,1.4116220304989509,1.4531336161916435,1.3633379548038982,1.4288873708558067,1.350291155416683,1.425199061344826,1.422137486196454,1.423638296407835,1.3883273312428206,1.4533696833494374,1.3484277209135045,1.421305837860739,1.4098960161710379,1.4894524142254049,1.3916803172728351,1.4222849789475673,1.3714342537831326,1.393829168077915,1.335411891816853,1.4080214636201989,1.2948782846808373,1.3086939314501118,1.3750735387471504,1.4019404472264028,1.4433246423083963,1.4489394094689583,1.3795825063105636,1.3572538324587082,1.4165885026062937,1.416107296137339,1.383071790765946,1.4744610878576276,1.3505610685971037,1.403713517941251,1.366068073878628,1.422253122251539,1.433811215603879,1.4304061109633597,1.3626056922456589,1.4649845776827748
Shiftry,Razor Leaf or Snarl,Leaf Blade,40,1.5725110103178843,1.5628114108065008,1.569290289857866,1.567317366262983,1.5741951821112958,1.5676297839368898,1.5499288051161169,1.4832774474150345,1.4998204762116099,1.5402100271369394,1.5369328374843285,1.5708350492769283,1.5501810318867404,1.4309922003226767,1.6001478512135456,1.5248975780847516,1.4215794348020083,1.2999442159339125,1.5663122699856842,1.519772892223969,1.5201748690599826,1.4516183626810182,1.5470132448960638,1.566642459033514,1.6667428275104412,1.5940836837946608,1.5084399940048185,1.5410670535134752,1.534212013943281,1.4359838428512661,1.5093739020318317,1.5704182727803486,1.4748336429488258,1.513944388626072,1.442715763035059,1.4857273458688478,1.5321591778465509,1.562729371651068,1.6025160347911969,1.6015818748238067,1.5078374401409058,1.5378839879044832,1.5560115660852534,1.562512921455819,1.5421861767870233,1.6069760195365894,1.4399303295334136,1.5060358423726923,1.55549170710785,1.5509947639963375,1.5458290831922077,1.6490451866746632,1.501907148311926,1.5601110788614967,1.5755037846750446,1.558670685024668,1.546367347491782,1.5570420536254463,1.4849508829114397,1.5284275759316153,1.5508631417154883,1.584766662773354,1.5651408544745036,1.5631561183604363,1.4441287325825578,1.4981960447959075,1.5144576184450442,1.568586888855674,1.5237121840509327,1.5315153518035003,1.5655858437048518,1.5642374979497329,1.5607536158098523,1.579395146223804,1.5988626333713136,1.608379467932724,1.489345332008657,1.5589361187734843,1.5272095533656989,1.622295551160477,1.5662727915962564,1.6046289461975607,1.5525555846515446,1.584847749233121,1.5471823182341886,1.63186448100712,1.5372148828530745,1.5804951234884128,1.5315177035175633,1.6013496602042603,1.5144811855908173,1.5439316217554115,1.527202672157973,1.5806175792859218,1.462771207192079,1.4783196394479194,1.5196052432825577,1.5285688095010377,1.4594283892150168,1.508431916638547,1.39476276949088,1.4168820074667283,1.4537053031765599,1.4669931092861281,1.5291011881234946,1.6260018985652658,1.5271203809813023,1.5362785669709464,1.5012605628847844,1.5914209322779245,1.5331771469326103,1.5389525272095672,1.5280889763048293,1.6015129696541537
Shadow Vileplume,Razor Leaf or Acid,Solar Beam,45,1.6592381756047878,1.3806553941578492,1.6701771676978914,1.389939105395061,1.6700933693232582,1.3774903460957058,1.1569409327256999,1.1632645870645522,1.338650546148492,1.3123502840881416,1.277704996910611,1.2793065903006167,1.192784600473445,1.1736779337535974,1.1392368453010453,1.1296237513993772,1.5283147254519907,1.132012429973083,1.4353720251098991,1.2986176002640122,1.214682760310471,1.1875817375423579,1.3042055348370942,1.3006860433610206,1.2324848425243051,1.2352060243212524,1.3132003553429055,1.2707682460338021,1.3861665903013518,1.1969067626208576,1.2782338250740433,1.3232506934109807,1.3078201784985277,1.2733356500572366,1.4643945608989168,1.3639399449976923,1.3250235155256087,1.299724205752412,1.2708587782883602,1.2635604782905057,1.2686216962564667,1.267266708288922,1.3596556329854599,1.3171694631501718,1.2577073414351745,1.3401742439377282,1.366050709668588,1.329987026086209,1.2812159823075204,1.2802022199358607,1.3085060666753427,1.3414910490052234,1.2681402393294372,1.2884406160325859,1.3482893083787264,1.3294546906796307,1.2949543376666959,1.243641245485114,1.3069519729364212,1.2833524043728826,1.2910354082318474,1.2859708771680736,1.3437668421913658,1.3128672237115602,1.3311508980963507,1.2701483638828144,1.31180701665245,1.2786936593138123,1.3311454815644854,1.28869386197785,1.3122193423524786,1.3037991634383002,1.3270946454087698,1.2921929663769365,1.283065811320299,1.308861195279169,1.2216289727674081,1.2608053185855652,1.2556038179381352,1.304588459103699,1.3070140759970144,1.3108812310849018,1.3229660102475012,1.3335807124381713,1.281310050096243,1.3293242338716336,1.3317942706289672,1.3131138167909535,1.2619624463769645,1.3060896754755864,1.2092565661541959,1.228496422337122,1.3157465710933016,1.3260136843794066,1.2499211556159884,1.2011067758619616,1.3057760078422058,1.2814301955275433,1.3554058221910836,1.3558604200490447,1.3011460146207994,1.3101309085359123,1.2732288340733922,1.2590205384855282,1.2852142135649447,1.329146861793232,1.2817429361889918,1.2712084959377437,1.2494828496042216,1.3005922603342126,1.3695494162632638,1.2753286342120707,1.304524070440476,1.3125756348073747
Venusaur,Vine Whip,Frenzy Plant,30,1.6727724829197823,1.5735002754233522,1.6650072962409903,1.5788527875193272,1.6677401406474048,1.5789229902743978,1.332885092010502,1.3336141456480781,1.578170892358251,1.5583810060909278,1.4891466740248538,1.5183023165307583,1.3594495055152156,1.3166239721915878,1.3343538842243594,1.3601758641963155,1.414810982003702,1.2585616043147456,1.604041006543746,1.474806017731064,1.4172908556356258,1.4104747010142615,1.561996566654972,1.55031631146898,1.521486857560521,1.4930128647154084,1.5022210131592795,1.4904714893478128,1.405603192373216,1.3715636075331779,1.5813983784257954,1.5368043940464475,1.525980347749768,1.5093371424470488,1.5577353704323815,1.5392654482273622,1.5685302920025346,1.568816252568783,1.5313040225015893,1.5889880570398578,1.5074322791282657,1.528636118886038,1.5024998629724686,1.5214862054143665,1.5500586962657814,1.6167665336496289,1.5778363638271096,1.5753689722132436,1.5019056771520816,1.47892078071883,1.5519917594594208,1.6159770637261153,1.5053198841830497,1.5335378466909921,1.5550468102236548,1.5549889144803317,1.4627899831929618,1.482530231563717,1.4799117894791773,1.491258984717076,1.492040357101651,1.558008010549976,1.5991934850861647,1.572923627426758,1.4981769866329178,1.501971562610112,1.5159744622088966,1.5502702315132224,1.5467195719718607,1.5682438313012355,1.5465929032400045,1.5310053119237106,1.5401526770826628,1.5616492774605057,1.5412650316665208,1.5850434729556546,1.4716247828770026,1.5129667759328518,1.4805057283091152,1.559543232458708,1.5159266193863183,1.5579211378386866,1.5365411623435612,1.5902143894100509,1.5241390453639008,1.584509452961909,1.544884973403283,1.5320638984114108,1.4901762455804495,1.5450301768201202,1.422272431744919,1.4722332918051266,1.5309373833240476,1.5639428372899156,1.437764405744607,1.421424512659491,1.5276612895648698,1.5349448778606332,1.5595260325915776,1.562449249702928,1.519243458462897,1.4788674548295537,1.494589304542822,1.480311121671592,1.5293743180198165,1.6209609881998424,1.5116818315135097,1.5341844111534422,1.4709768865435355,1.5471032541776604,1.559726113414416,1.5240493470904128,1.5577738167866313,1.5760319579008497
Venusaur,Razor Leaf,Frenzy Plant,30,1.7698035439442967,1.6692151833313862,1.7672727308803906,1.6786130093431948,1.7777627654063264,1.6740062487339227,1.3977542730757562,1.4096687896419073,1.6392253794787588,1.604017500998557,1.5662847949858263,1.5938160569232005,1.4237261956281126,1.3780744509214629,1.36942391999931,1.398623152163983,1.570533931418511,1.3433507184646092,1.6685691057735403,1.5880966015380371,1.4775375431082938,1.474142887294632,1.6339857843922851,1.6166895026943626,1.5829837511860552,1.5428856704437885,1.5725436765654763,1.5601237148189584,1.4799852093316712,1.4729769532842296,1.632719578602226,1.607483057276803,1.5789168026504183,1.5648111600404246,1.6569794088870846,1.6475919474043135,1.6054702994732544,1.5948759441035405,1.6095266852574017,1.6526330329683814,1.552525872975904,1.5691107393797101,1.5999076867156377,1.6185478543411767,1.593811813745923,1.6623424473403972,1.6478143176655546,1.6425553114863347,1.6142244468365579,1.5941857257987302,1.6417143684363051,1.7224599216489205,1.6083561484082887,1.6360912348345225,1.6397693357029652,1.654393672872463,1.5328176455362412,1.5652244019104204,1.5775392407527447,1.5642279190051045,1.5742472023988117,1.6364452661657714,1.6312544763506094,1.6037564090295555,1.5838440384369208,1.5687195150976767,1.5869561086230812,1.6076006344689018,1.6072320939397453,1.615034240354375,1.606512074892318,1.591824946963948,1.576057624279463,1.6097757627015084,1.5772096252278234,1.63216442253896,1.5529765579454575,1.6008743858441992,1.5815316150969354,1.6594752192937983,1.5801775026446674,1.6247159201924435,1.5991716819329607,1.649036165657243,1.5924840751604719,1.658323681143151,1.6121571928606835,1.6035309560633835,1.5794886502239358,1.6351619511301687,1.506907222355123,1.5589426176507508,1.6028458341613483,1.638283952787051,1.531200127276075,1.5034755594910236,1.5611878513266968,1.5822817874697683,1.6741909320363721,1.6640120897445438,1.6289237553538842,1.5784647345636618,1.594790679715461,1.587658642351159,1.578876096657917,1.6659747207048339,1.599993764585065,1.6285880513351256,1.5466186455584872,1.6146756376429199,1.6357245556039168,1.6282709440546408,1.612292181312403,1.6381169940750915
Venusaur,Razor Leaf,Solar Beam,30,1.916236376751925,1.8554163977650067,1.911717893421591,1.8577218361507293,1.9249304524539919,1.851765529839321,1.5286203228361763,1.5152912803832947,1.8255462296757097,1.75292125308362,1.6840505217987674,1.7102633728283472,1.5612851020379674,1.5361728732367965,1.50852804428281,1.525753518047072,1.8008250542530246,1.495389628163163,1.9179912195559892,1.7564553797950244,1.6208471770445578,1.600133964769196,1.8224758970420005,1.7668743806720097,1.749398651948595,1.6656330935332202,1.708774336975042,1.711634768164914,1.6446035046012852,1.6244920066749802,1.7793402917760555,1.769703070094365,1.7224407897136282,1.7105863791928977,1.9004711070959193,1.8513934699761683,1.7386862908507021,1.7307837706024338,1.7380563811901109,1.7707501922368316,1.6818893743961174,1.6741699546263766,1.7860410774883482,1.7486426581610233,1.7110016585008985,1.8046176034409394,1.8032366342959938,1.783315157198174,1.7660422529619617,1.7287004984900005,1.7561968396915977,1.8155265060964507,1.7734826950272928,1.776332493460772,1.8365094385213396,1.7981081329803021,1.6948207568147338,1.6951262716477993,1.6777016304346235,1.7025753379355961,1.7300721789808446,1.7497671955549277,1.822237242349837,1.738647621770543,1.7627126431940299,1.7190347449456491,1.7494629535311772,1.7695746850735785,1.7810524303830528,1.7584204571070894,1.7273624026881282,1.7251046517197381,1.6948782804711624,1.7346648431384013,1.7046150354712635,1.7518918956970875,1.6785361051296568,1.724581297476814,1.6931279209626318,1.7666408016107564,1.7267249944805654,1.7398244532089786,1.7524699044208132,1.7833120573652579,1.7060212336630607,1.7643223652782938,1.7682118027714395,1.7402443885630947,1.7133012427037837,1.7639004065740664,1.6358965651594137,1.662607501604678,1.7227113666507878,1.774756483431413,1.6709606475713612,1.6389691436051501,1.7274682337908194,1.7131298946028943,1.818255551702238,1.8176823902299837,1.7154540827326539,1.7250045009301922,1.7286500735108485,1.6935453019885056,1.698242306925709,1.7825271187414065,1.7488112186208364,1.752657825692004,1.6687381882145997,1.7273398416886543,1.785864385836685,1.7795742363664733,1.72306489168602,1.773466289424491
Venusaur,Vine Whip,Solar Beam,30,1.9053048390200598,1.744617997072989,1.9009685518974198,1.7588002285059467,1.9128583438994602,1.7485803249006464,1.4774893166704597,1.4501772548785035,1.7789664365745759,1.7057783170767877,1.633279859421062,1.642721070848238,1.4772050391778733,1.4373213861927165,1.5041485825063523,1.4810973749773544,1.7580933764441262,1.3697710770240887,1.7997951950762592,1.6042353979822532,1.5653909453326877,1.5489272542351435,1.7430747159212594,1.6855062691994687,1.6909635404733938,1.6153740445900804,1.651709112735933,1.617081059390337,1.5683695405390226,1.5207076206440169,1.7265867899561744,1.694427721454061,1.6802112169830077,1.6546076432476569,1.7565096688622788,1.715842397134734,1.6976781999539312,1.6793744949037517,1.64794689558689,1.699583157531826,1.6296249818642214,1.6380709352593497,1.6454717930028455,1.6474929731320265,1.684379068184174,1.7684260109170356,1.7712356041762312,1.7285094886419552,1.6683490074106082,1.6534109110857294,1.6951777227657276,1.7423703091442873,1.6632160801014833,1.6643504434096918,1.7197852402856766,1.6981939558438897,1.5840309838493276,1.6164832994529987,1.615436665238904,1.5913205221682878,1.6102598698438562,1.6652020508320566,1.7460894202723647,1.7127494070235891,1.6419027739547838,1.6447364356135628,1.6870233750494794,1.719926644418834,1.7065494754335397,1.710073383130853,1.6863872671475562,1.6696338104368504,1.6769525979298727,1.6860949745022196,1.6429041214916333,1.716316378930911,1.6106859207131636,1.6399246186105894,1.5987645205112704,1.6725987521346837,1.6435243887610222,1.679134473269372,1.6511091449199427,1.703512275183242,1.6288781161316999,1.6957731256520454,1.6735587250538488,1.6743941831836997,1.621439977196174,1.6743241263625281,1.5454214264228343,1.594799628377818,1.6187878681587522,1.6808654958077247,1.5621106836922938,1.5750169065581723,1.6717584168438782,1.6615558040441132,1.692324300813986,1.7053263611687937,1.6185441287495712,1.5886821054128966,1.618152278836301,1.6019684571632238,1.6578775256492113,1.7504437305118354,1.6477550984040765,1.667707948019783,1.5884372911169744,1.6456744063324538,1.688380571967876,1.6696571553470612,1.6963811108381635,1.7287440844754542
Venusaur,Razor Leaf,Petal Blizzard,30,2.0765640057784083,1.9579112664219047,2.0705825805600626,1.9593192518338869,2.0778966600845257,1.9628630803710345,1.6403694554590014,1.6409177820463525,1.9019901865380433,1.8822097716795136,1.8271764448521277,1.8500821857572123,1.690332069616757,1.6364008208507255,1.626149059859612,1.6386955647511556,1.8371691440374582,1.5383573571434226,2.001407256189252,1.8385693957814473,1.7227626266173486,1.7076808671824024,1.938050597322145,1.9017457409244238,1.827614378171894,1.7862279259655802,1.8367624627716148,1.8283150887895265,1.7768208208173302,1.7335781672996957,1.931106298658442,1.9006621225012963,1.8516896446853393,1.8393420602156052,2.0315721476097193,1.98429609436417,1.893377016613363,1.8595891566696992,1.8823439080214042,1.938094847375436,1.7970252472088541,1.8077450634300238,1.9178409845981055,1.912530470595815,1.8564217374441914,1.946985382925808,1.950495676444478,1.9280035209913127,1.9064018750583689,1.8841783081740862,1.918617913449876,2.004406541583199,1.9270399319999356,1.9337975541545143,1.949019209424853,1.9274516893515377,1.8080332088072542,1.8269376090918357,1.7958611593139822,1.8140075246318383,1.8475266866188267,1.9025270776098435,1.9315233674668413,1.8533924841580984,1.8787685015384463,1.8648067872123033,1.8770761652449428,1.9044981171195952,1.9035681899922012,1.8997577240505386,1.8869833344992069,1.8602875508839005,1.8358193894522026,1.870725245628373,1.8548096807401917,1.886404296979101,1.804147732613745,1.8453066119407684,1.8227903853857035,1.9127274177441542,1.8523447531250516,1.8645041722563551,1.8741217264452739,1.9208510326560895,1.8287363354652084,1.8980233279555632,1.8796459490273052,1.8700135359814851,1.8515903875396644,1.9012018829027963,1.7589166230462596,1.804617387844236,1.8828168642518406,1.8904150431096611,1.810389419257954,1.7818038676743266,1.8696367306347363,1.8507308583037831,1.9367491198601698,1.9522027949500012,1.8464401161425215,1.8274431530664488,1.8306256589987675,1.8251885293375114,1.836492485127342,1.929719978514457,1.8822100471884788,1.9122618143619745,1.802767810026385,1.8789347405452945,1.891139936992693,1.901345459323521,1.8804208154534905,1.9125756096573376
