Attacker,Fast Move,Charged Move,Level,IV,Terrakion,Terrakion,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Cobalion,Cobalion,Glastrier,Glastrier,Kyurem,Kyurem,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Stakataka,Stakataka,Mega Aggron,Mega Aggron,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Gyarados,Mega Gyarados,Mega Houndoom,Mega Houndoom,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Sharpedo,Sharpedo,Slaking,Slaking,Snorlax,Snorlax,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
Shadow Hitmonchan,Counter,Close Combat or Power-Up Punch,50,15/15/15,1.4346058796102301,1.3667415030549326,1.648089382864732,1.3875263912499016,1.5725693328036152,1.389136092656098,1.5724557099303533,1.3949802840797527,1.574935123557326,1.3972921363998358,1.5937556410372873,1.3930276720902148,1.3873268039839017,1.379150691074302,1.4185627365080553,1.3544678232130611,1.5738419614450867,1.3557794270949926,1.6062453154367269,1.4218113497825016,1.583742082246223,1.371384892016188,1.3758640807635516,1.347710365400696,1.5324704546284629,1.399451669585169,1.4139482444377285,1.398610401895359,1.5498377133305092,1.426435721540062,1.41293194887728,1.324394099358466,1.535488369085257,1.3714276497849405,1.3912862728316804,1.3292304486415054,1.507689268525876,1.3333476455184359,1.3536567923413325,1.3047990277524661,1.395306476143317,1.3384291844987564,1.400302441479243,1.3677439238134335,1.3954599606392148,1.374958281215417,1.4556962701043858,1.376147814579463,1.3905006039674184,1.3390852879236326,1.427239515334368,1.3099160252921511,1.5179330591059272,1.3632044564451649,1.4431655086099215,1.3992603967887005,1.4311553644893595,1.3381520496381758,1.5144097232349392,1.3814386597227175,1.3670990181757994,1.353258611630825,1.489854258019441,1.243563934771418,1.397328514050882,1.375387253528533,1.415117999993679,1.3612206207759994,1.3673928183818373,1.3528640325947698,1.3329412736858528,1.349917014847231,1.4012803801483547,1.4306167822271028,1.4288835005058933,1.3703882498533846,1.4028149348134953,1.3741027700222512,1.3548149807868561,1.3498052465729626,1.398166664044532,1.380220577734356,1.498179668061742,1.4588496948636571,1.3302073708000055,1.3641308346332763,1.3635453485060411,1.2981337254921501,1.47239184708898,1.4280967881738402,1.4929575492142428,1.45160428167458,1.409789018798321,1.4159445588486064,1.3202714924912589,1.3200042116577226,1.3897450475474185,1.4271338041945445,1.3139625746402641,1.324225972632101,1.3813510261033075,1.41455571779478,1.3784870652229817,1.4019576272981127,1.443534837569976,1.4562587064199028,1.4065144815453503,1.4274935418257446,1.3490133995878206,1.4239573781468906,1.3833162584333834,1.36671356961389,1.3897747118179296,1.393964094604038,1.4081818931461636,1.3696772153354517,1.3526406596651372,1.3453980184329006,1.387939502892264,1.3845420072429095,1.3854818289610056,1.2982591971641622,1.4084841454248314,1.351550005191303,1.3074382821235604,1.373621440939347,1.4125680458084364,1.3710786836658178,1.3547728171260822,1.3904784113579738,1.2930720537267584,1.3216351681539085,1.3948173474074173,1.35596900736277,1.4092117808746079,1.3674407901873415,1.3797800494076333,1.4458498283631684,1.3963825074045537,1.344475481168998,1.3426483181578106,1.3137951165361115,1.4016637096692208,1.3592018548493816
Crabominable,Rock Smash,Dynamic Punch,30,15/15/15,1.7846789373183904,1.6311161148926032,1.7703339316203122,1.583754577314205,1.6854652146822429,1.5956750889700302,1.690710935423694,1.5936529853623067,1.6968906208958325,1.5965652666197774,1.6917893050009143,1.5929278424713773,1.6307832227233638,1.6377734308364196,1.4637990599484,1.51769444235986,1.6525552603922635,1.5234878257717088,1.5673829435877151,1.57464675523935,1.5875742968681357,1.5102053597667189,1.5899277053809848,1.5628003816886877,1.8503677881894929,1.640000457561385,1.6008840008372924,1.6240498617324828,1.831981059301347,1.6744012448050247,1.6288713011271663,1.4839436021757917,1.65693902198115,1.6000552783619495,1.5366913639962776,1.4920908529149788,1.5408511192834944,1.468700898965295,1.5926355745813912,1.5197417608205608,1.5626422988110817,1.5697277227305877,1.6186797798829433,1.6286107661005884,1.5681105148942318,1.5882142944881037,1.5203288276090758,1.5210859165648827,1.8875731946079952,1.6691538100566996,1.559696044519643,1.4862980279199158,1.6495314865452273,1.6046113672327513,1.5337437511666512,1.5696488524170915,1.5228207608689075,1.5040865945931794,1.6263752588974445,1.6129010193695839,1.4457196980012705,1.4755347381597101,1.6469168692499763,1.436875996027155,1.5003879273121128,1.5269867813410003,1.5072394670032998,1.525619527620771,1.5835115246997822,1.6042940983500116,1.5293307834249283,1.5231786448753324,1.5703909498588886,1.6572232261336948,1.5171410220442028,1.5221407194077483,1.4647404167835125,1.5421556119586861,1.4786902055998061,1.5273492450056825,1.4944695668068464,1.57276496714434,1.6109667003840282,1.630278267586971,1.486161883534372,1.561283059424235,1.5026383707188762,1.498534502552316,1.5641255524710922,1.5817436631218618,1.5860299965633342,1.6153323143006126,1.522471642050783,1.5838456193745245,1.4875406343593547,1.5042368014518928,1.559747280909168,1.5989221378649165,1.4576262077395206,1.498266102599102,1.5018349542857916,1.5775109870203112,1.611351321915757,1.6108117552028027,1.5769979686020184,1.6176516725162176,1.5226922023593166,1.5873988021903795,1.5534117905529734,1.6506288778411127,1.4728847141995824,1.5175267617240136,1.537393107449937,1.5542837848461002,1.53467413205335,1.5162917152577633,1.4825220044387009,1.5076947383786998,1.4991488341117212,1.5303320281901254,1.5435928929473146,1.5004809892539637,1.5100242308262923,1.503182213561133,1.4709034986142717,1.5854744063314536,1.503374807099165,1.522720478356806,1.5076179651704362,1.5620992366637867,1.5123976363543779,1.5227693894815815,1.528196277562784,1.5469501286028409,1.5818782212055156,1.5739091858257743,1.5450485192569003,1.6458840988228542,1.5604339989812845,1.546539722653943,1.4551976210606428,1.4748253469480797,1.4938713081809414,1.5395561149893313
Mega Lopunny,Double Kick,Focus Blast,30,15/15/15,1.684294431687978,1.4013009091155104,1.4800933309073008,1.328940957591117,1.482612239581535,1.3180106859206315,1.475028341125833,1.320582843084847,1.4668503779668773,1.321359727811259,1.4732707476623543,1.329756377065275,1.363065178473936,1.3531697343301246,1.4273120294008699,1.2904460063895211,1.4261079047212728,1.3343209615419869,1.5261452243014682,1.3430756793587562,1.614289797760191,1.3171510745617203,1.3626170059626566,1.2713415753476598,1.9172921795965598,1.4186870740592716,1.3634259718075108,1.343339854766903,1.710661488775623,1.385856275120659,1.5091257405458114,1.2430949852983433,1.56870714008968,1.3095871345436134,1.4483246547977586,1.3199214837763553,1.7575361893487025,1.3734578267455382,1.3834614515654482,1.3031660407591434,1.3770282685988484,1.3228691600433191,1.3652376533459292,1.3299792334233695,1.3381971927350027,1.2929895354530991,1.4174231363161014,1.286546289557584,1.818071758790993,1.4460926035879584,1.2679018574421377,1.2412557713048138,1.4651608427246585,1.3268647927556,1.411797806080741,1.337604042332,1.2580733608053156,1.2549169964134976,1.5111643672063804,1.3891356311189131,1.356773350022996,1.3103048739464715,1.709628171827835,1.2632791999263175,1.3135721115299337,1.2989459042961242,1.3023618961448353,1.3018178920416656,1.3115167361896682,1.3040731086512058,1.2394011852305842,1.2739147206702903,1.3323239419948578,1.3851867168290044,1.3529303388137794,1.3204014186288278,1.3400634667549804,1.3326214218536954,1.3048582293299824,1.298001719711437,1.3390506775881652,1.3295920548218094,1.3908386886069464,1.376712516704323,1.3220353595378995,1.3331824880541883,1.3081947035560697,1.2215516517703302,1.5362074739229503,1.4154431558260987,1.3412942912260213,1.361659250957388,1.359737044047997,1.3561643365270162,1.2991643778786996,1.2822912414459007,1.3183542890277373,1.351719459979821,1.2403531842945705,1.248271373888174,1.3331189968340655,1.3549835997123745,1.343252965574827,1.3490857467863486,1.3711108851820526,1.3636989987876194,1.3407316636381437,1.3694851855019134,1.2820436752222515,1.3660291715979775,1.3401839078082671,1.3108871974839447,1.3277582087274904,1.3340628681542552,1.3623045644310512,1.2953932901960703,1.2822590904551905,1.2964922850359655,1.3146185011762015,1.3298774560655888,1.27550108054957,1.2197377963367264,1.303919478881237,1.2700125691666653,1.2800119067876747,1.331376850303903,1.3120006161233009,1.2865096118133363,1.2804076588182143,1.2996663259853316,1.2729612213943247,1.3073956038377663,1.3004703124321666,1.2905999206371574,1.304762556514635,1.3029385960032818,1.2742821698132893,1.3350402804360568,1.3549898200994628,1.3036303353780205,1.2853563366670948,1.2754675064288203,1.2884045672989826,1.3082760854051647
Mega Lopunny,Low Kick,Focus Blast,30,15/15/15,1.7871008047223365,1.4479146251628001,1.5927274394077378,1.4113319152520367,1.6165665079316796,1.3969446111994286,1.5974329357073962,1.4018645630761544,1.5913676917320216,1.4061445271192434,1.572632942143775,1.4029697797622585,1.3996902804282334,1.3804004205238323,1.496145872377658,1.3551754050508813,1.5262710641604573,1.3837668891469854,1.5782288739961732,1.4117971358351207,1.7375007828571154,1.40457493668894,1.4666637158192073,1.3461423559726242,2.0875231313828873,1.4766882055365742,1.4569245645827753,1.430163662063038,1.7973753299448199,1.4486811167875175,1.5783454827118666,1.2669518943161726,1.7297503880145004,1.3881120834113818,1.4738668206410446,1.3470927854034906,1.8339422132344212,1.3959980588157366,1.4232506736798227,1.3239443539403881,1.5013631548187487,1.4274508912255173,1.4930432895642234,1.4237734334959504,1.3608664366603134,1.3293379380630597,1.4876982203437643,1.3760323619155264,1.8638892914505099,1.4473673751105431,1.4235642124520056,1.3281593676131982,1.5623532951185095,1.3922975788475167,1.4517121756719935,1.4136249437626967,1.3802039018434717,1.3341691892950196,1.5831885213712351,1.427223074524642,1.413548914361721,1.3884996585626954,1.8647216012630226,1.313330316357917,1.3391225009653742,1.3244363700004254,1.4156869039443796,1.386312781816384,1.3790836236427588,1.3717750363966679,1.3567467857843871,1.3727008290994511,1.475968029309036,1.5204902847937907,1.4720173746042209,1.3985842748462483,1.4173273423834312,1.4045138563251396,1.4171989747659905,1.4098814769967143,1.4139749555095036,1.4201309064191971,1.477138548174963,1.4580529491498189,1.418293499916218,1.4197103381710778,1.3901292813151755,1.3081626199255059,1.6039019719808378,1.4619251197102499,1.4779332826470957,1.4603116660765176,1.4130579587911978,1.4010313077040346,1.3848416526305756,1.3593509762376812,1.408702796669402,1.4675192902556384,1.3117174018331401,1.311674486406019,1.404192933973837,1.4242373604268725,1.3918485643320235,1.4004432706183463,1.4963347131247597,1.4941279268024759,1.3708438058259742,1.412149402819192,1.3903341530462194,1.4621496025454577,1.4009584745857084,1.3771356881847527,1.4172616635474198,1.4233970411695422,1.4671209155118115,1.392773994717816,1.3535276572652217,1.360429784437501,1.3975615214828425,1.400413137406598,1.317809885897887,1.275749355512985,1.3885831860306574,1.334941801094653,1.3405994204920935,1.4054277793129994,1.4144422945458597,1.420733667039184,1.353658560275216,1.3783637988482935,1.3722099965816226,1.3997086712949947,1.336292658480057,1.3606243007196734,1.411421800277657,1.368748927234729,1.41414623875382,1.457462202907678,1.432439707852092,1.3594538842524269,1.3655185873672377,1.379551510821349,1.389476054924298,1.3660394136377898
Mega Lopunny,Pound,Focus Blast,30,15/15/15,2.8621631578647047,1.9578316659784523,1.721376481970187,1.5069284331194424,1.7327657246632517,1.4942807446480357,1.7194361542623728,1.502471029394878,2.0341110083464984,1.7508240620620765,1.9920614723121879,1.7418743791219609,1.8404468677735821,1.7983677209294733,1.7146969774034477,1.536620432857019,1.7990865415973012,1.6087967792628506,1.7639784006422818,1.565501119890276,2.03133607843758,1.5604854333518468,1.9854808011344982,1.8081316091691753,2.4417279027610057,1.64499995441806,1.9566758980538603,1.922607688671406,2.6079740546144223,1.898538267887918,1.9497502032649674,1.5045298038094979,2.4721816302346507,1.7940714412566883,1.7667682329380077,1.596378671960577,2.2090984820515316,1.5965550852935615,1.892110993165706,1.7292093950578658,1.9558948635160922,1.8534427933094504,2.280751380368383,2.187043857105675,1.8042852937177911,1.752286643907671,1.750200315082148,1.6030545865009984,2.934970622792304,1.9540572305764434,1.6249689928925144,1.5259183517087256,2.3863922322696136,2.074440428342923,1.7188807619048345,1.6435753906390533,1.590190596553574,1.5316259970698243,1.810522822772927,1.5869463565059445,1.5955352098683484,1.5604715627138757,2.271662340683546,1.4975987307248295,1.7730357431007142,1.7526951629908285,1.5725135707555242,1.563575428478292,2.1733405101326855,2.1624856310062124,1.8064589514064469,1.8297545021848107,1.6574976450848844,1.6968452578992195,1.6629918149108163,1.5692117301889676,1.6217900837711914,1.6160097921582874,1.6226989405987227,1.6032973885844422,1.5841357414095867,1.6016272943602812,1.717488887896469,1.6978609471182124,1.5730506441485048,1.575949741864159,1.8382855458452847,1.7009654987892933,1.8119584109277715,1.6476773352520193,1.6344619779387475,1.6209358964819487,1.6493042764433807,1.6346231760823375,1.600251071929999,1.57970628669631,2.1699281964065165,2.2490825850424705,1.5135518104301766,1.5010144655269584,1.5860666675409971,1.623496488652747,1.6779897017937153,1.6639841109931235,1.6951106818458999,1.681640381687267,1.530832836005436,1.5831425665035876,1.7870716891360343,1.868090564767371,1.5909224502587485,1.556333528475047,1.608187379749313,1.6058622309667683,1.6234959709224823,1.5497360394447306,1.5325784506287834,1.5335344304171976,1.5850512610973968,1.63334620733207,1.5373552612311212,1.4959225344161282,1.5994457151556785,1.5493798399835952,1.5439647469973519,1.6181396734449722,1.5975839105693717,1.6003524490280117,1.7539638305712693,1.7978381586011956,1.7226361974803786,1.7399457555992714,1.4999543016260244,1.5127199139042635,1.9885638659499838,1.9714437070378887,1.6245827950911045,1.6612786169403562,1.6423453750745538,1.542774012012718,1.524450541553045,1.5209539998070072,1.5614346304876965,1.5636397361371792
Mega Lopunny,Double Kick,Aura Sphere,30,15/15/15,1.1338545007282606,1.0592265447695477,1.0815246592114247,1.0270605185040065,1.080246525965477,1.0267202132108386,1.075912290766558,1.0251762833166909,1.0768126731238978,1.0293136808521925,1.0825519674191157,1.0299486527310482,1.0224234366457259,1.0456525016738185,1.0532919742872295,1.017548249416952,1.0257433494414254,1.017640562112515,1.0729122641721587,1.0277436268494533,1.1169344783579294,1.014556726228042,1.0191582055690727,0.9938430796508073,1.181469019407048,1.076841047297621,1.0458495250521225,1.0531821327701827,1.169112339872262,1.059361807007562,1.055144315372582,0.9632134086201135,1.1118926007664123,1.0065706101316283,1.0638894014179119,1.037739897978588,1.100163215405636,0.9912828435223381,1.043612248640013,1.024895708276237,1.0548123483114464,1.046588154945068,1.0214549833910664,1.0400317031869493,1.0092761980015372,1.0154191937419494,1.030053123926136,1.000997027434086,1.215768227245483,1.0386301985208939,0.941040553089385,0.9548196572776415,1.0602604018337975,1.0278279433586934,1.037493810610266,1.031897290478643,0.9564294333337134,0.9635313587793308,1.0804238438360345,1.0411394554718978,1.0137441135046366,1.0047819887388896,1.1058407438494389,0.9441128291592462,0.9847854506786407,1.0021881623507627,1.0157048282226566,1.03402772980663,1.0192544068352019,1.0203038074761992,0.9697342079537742,1.007575987357632,1.0750743085137913,1.1110746891172552,1.0197399125953202,1.0090395055083923,1.0507445209378499,1.053078984545729,0.9861740876387488,1.0135909946335129,1.0341989411618335,1.0478385944464923,1.08233489181816,1.084705597768532,1.0404546133699097,1.054300249141843,0.9697790982621557,0.9580984718302272,1.1283631250526924,1.087894239652078,1.0495195471591918,1.0839488883529453,1.031491054419555,1.0469573693630168,1.0214919099967417,1.0129828999389177,1.0204199200787325,1.0596959121751108,0.9991434353426851,0.9983144557770552,1.03687744497506,1.0680351990439758,1.0348269362836304,1.0601990210048315,1.04372307623164,1.0940021725551612,1.0256645498143317,1.0685876561114676,1.0389473234531603,1.1084478303391603,1.0277400839639645,1.0360810002497602,1.039956141715848,1.0482917683997823,1.0444208554108902,1.0331367157483033,0.9957664868895735,1.0178767438765606,0.9823210458727694,1.010782099959896,0.9901998755778718,0.975027966514191,1.0188645274529295,1.008849423480586,0.9981770812349122,1.0332926012491699,1.008900994202727,1.0313198495632274,1.023757789168732,1.0514495820481065,0.9951156842359727,1.0164507135972383,0.9929025855378357,1.0084621202369917,1.0198873769408594,1.0174178939640501,1.0140844001752727,1.0591862220106139,1.0196599782615952,1.0103070585964653,1.0062307774424661,1.0050676306154962,1.0132487069308955,1.0251862934457707
Chesnaught,Vine Whip or Low Kick,Superpower,40,15/15/15,1.5838037702104997,1.5838533171385876,1.6556787082585476,1.6458503438715295,1.6622570107226824,1.6395702828249539,1.6645701104832238,1.6360330017182865,1.5835308151330718,1.551281831323207,1.6624905463493829,1.646610695930767,1.638077205098045,1.6497223384731121,1.7415724464974303,1.713431404182717,1.6573514594994074,1.6556793963786662,1.89519375689861,1.7190101287415938,1.8740421327390728,1.6934203067515203,1.6483285221938615,1.6509081118682287,1.721463629705559,1.7193211623940519,1.6794268050342822,1.7462165332935944,1.6556044683632078,1.6740178855054302,1.5648458662093903,1.544656881861619,1.5667378611051652,1.5799450143358627,1.629045796891404,1.6176837907385273,1.5780188282444572,1.4989515853616855,1.5958076503248806,1.5929743761423463,1.7271692831626337,1.7199987199633506,1.7076481465567608,1.7143798187700425,1.6775640360689639,1.697980566309955,1.709717356596644,1.6834301562148861,1.5480500467106884,1.5426394622918291,1.4050802179534603,1.43342321047058,1.7966305788539407,1.673145806611864,1.6883821519284665,1.6936926071132392,1.4290934175480914,1.4284717158081286,1.8039755658392174,1.7165076981004121,1.5541574541375764,1.5513464609168608,1.5503900281044594,1.5490808926916606,1.5383244086158514,1.5484639053276152,1.67608210493333,1.7328447274403542,1.6779598423280377,1.7382327603910985,1.5757180607947727,1.6425466631501044,1.7798003887146854,1.8562493382105876,1.615818971052414,1.6739757596379485,1.692453895580767,1.6886103790940135,1.497020305435862,1.5738123720065444,1.7660435090965585,1.8139461846300708,1.7499911010727134,1.836183629721425,1.5863927780952234,1.641427131925905,1.4972169271241604,1.563063193252701,1.823163562996214,1.7729089942254532,1.79495221239348,1.8484675350883009,1.7017559548558876,1.7771609881949995,1.6042018260924154,1.6916113277649552,1.6821223327079384,1.7611308624155377,1.539617914773164,1.58563815493785,1.740229977813547,1.8308697395287563,1.7122136908057353,1.764716995973293,1.755477367617147,1.8087645299716837,1.7166847142644273,1.792783705122961,1.6922403651566154,1.7889558886414816,1.5802197491898704,1.6199220135761363,1.7116329834552626,1.7811600457313657,1.6929992988486628,1.7429639596320838,1.654816529851993,1.7337630682652037,1.5349471601491165,1.5951539829047006,1.6287103270050098,1.6028103460763226,1.598199187567594,1.6702053723380983,1.6703562935572998,1.787097440846444,1.6260235907318163,1.6897403048568156,1.6802465946154217,1.754876837405138,1.5292234896796852,1.594425192624344,1.6477654637585237,1.7225063730190706,1.6959646015710714,1.7221033873274456,1.7094751498068022,1.7994394060967278,1.5996757741585803,1.613552600264402,1.5245431687771822,1.5677504979043497,1.666930166578633,1.7344377926604193
Shadow Mewtwo,Confusion,Focus Blast,40,15/15/15,1.0355536213861039,1.0243681622626302,1.3218073044371736,1.304085507417006,1.8218973107360994,1.790126365340773,1.3314658354046174,1.309630718682503,1.3350615690984582,1.3105335136909784,1.6082697402822763,1.5493471594793304,1.2305415924960081,1.2523761811446623,1.3251327053198945,1.3059796311161338,1.3370845579436748,1.3302566914637919,1.431051574766731,1.3485769476249305,1.3453654744068237,1.2852106763128426,1.587028211817321,1.5203698258233695,1.0415714841241588,1.0252434525607848,1.5643262535794908,1.566629294320254,1.352622887767262,1.31962409283022,1.8625404687080027,1.8924188056335705,1.9723943425462753,1.5450930097938815,1.2877534889839972,1.236140614066538,1.4585692372198542,1.19641214234485,1.2648361367556527,1.2366349046571254,1.5233507317262138,1.5025812107462444,1.9109236273441226,1.8315598178179577,1.563298608000721,1.5428237965960925,1.3174159035154867,1.3420242777169347,1.2253450900907912,1.232134497535292,1.6392522886358656,1.7253854613997832,2.052920714590083,2.0662288092948957,3.2614843531396573,2.267215092219915,1.7219011433710087,1.7376928179725712,2.200817200481036,1.9675865197766882,1.2683364643418389,1.2429632906326726,1.0000066663611888,0.9192868403424884,1.5028887252439012,1.5000392801491202,1.8130661441987868,1.7701800509555174,1.7187002555703448,1.72981974479555,1.246769912518804,1.2526561519371686,1.3002739739350857,1.3470639764326813,1.2664799863241039,1.27644707256486,1.2756195212111454,1.291817962240077,1.826173877728392,1.8181023698329872,1.3034952113760716,1.3146325367667773,1.3182625949616371,1.3759386555647932,1.2593484910016266,1.2959688901665947,1.474156137268874,1.4376105629891363,1.4298172091929877,1.369085490575912,1.4131644353430544,1.3825380096116626,1.268458811644063,1.3218186027827878,1.2475275609486327,1.2409470118321675,1.6909655074031533,1.7531168686298348,1.2303869601783834,1.2508047157823978,1.2800050443437263,1.3208397347197287,1.2717080682392308,1.2979700069279945,1.7538513329099348,1.7911679894788815,1.2871233718998523,1.3270922973237556,1.267531209005781,1.3464913880473115,1.2784877736822764,1.2725421887900632,1.3084716861574186,1.304775458356904,1.2450219585076758,1.2643829516171154,1.2303053409605877,1.2560915082926165,1.7542869810906463,1.7595971577598153,1.197840039445673,1.1824368709511017,1.2381551074521995,1.250598682781368,1.2133382565751585,1.2998379880562407,1.2688446570143443,1.2980026508208145,1.5057057014954138,1.5324600111875006,1.2481110544515053,1.2608240506336152,1.2485855058467263,1.2622990699619256,1.9910962094472324,1.9861693740877875,1.9119534984006068,1.868338331635618,1.2513874014479693,1.2221485757571802,1.2179530548881177,1.2434143224592813,1.3063771134914417,1.2794126681020248
Shadow Mewtwo,Psycho Cut,Focus Blast,40,15/15/15,1.169927828147977,1.09623889099399,1.4136821732662048,1.2993957875446798,1.638550889961553,1.5652183304294016,1.3672300418961851,1.3174820548905943,1.364041158765856,1.3159926363803947,1.4378262018976014,1.3814844706246807,1.2146273475717682,1.2102341325306776,1.3295493709956199,1.2560022295672881,1.4059830989119337,1.298088541588073,1.4866676141086004,1.3229583418436957,1.3208644554881783,1.2398577276198641,1.5170129509035029,1.3912006529379064,1.1391449397107714,1.1110363864078023,1.4546433996907373,1.5002247135794022,1.3231317536157305,1.2574122006568667,1.6206989922454225,1.520237436357223,1.5148348923543027,1.389250870332894,1.341216934534042,1.2431010308861268,1.6174679654221376,1.15898784980228,1.2841521124700406,1.2538135863787234,1.4433429672933795,1.4005354258564036,1.6216888005771861,1.5610565791840882,1.442292816648092,1.3974653964940056,1.36179975944396,1.306643845488538,1.255287363066816,1.2022465938131164,1.5096626056471474,1.4882565664106329,1.8119085499422922,1.6741225543833202,3.013546006183934,1.7345276971691408,1.583283894180931,1.5282201496954197,1.6659018211589989,1.6431055801043324,1.2938368127359976,1.2410894365516674,1.0677635614858416,0.9821913141451448,1.3751367780666988,1.3670152488406049,1.681603640479612,1.6235140795883103,1.5228162492446693,1.5311834741819066,1.2702504092183813,1.272803785319417,1.324446377027553,1.364896964549742,1.28269680162344,1.2775423098032126,1.2946987872227385,1.3093690734376198,1.5386421569675928,1.5565248900921311,1.3006832326309714,1.3026040419081382,1.3310554345278787,1.3643377624500976,1.2428115269669224,1.2753192383072356,1.3679017842255097,1.2968912610246752,1.4073448985126495,1.343969485299288,1.41262711248552,1.3990823928343634,1.2903795607716035,1.3210422932208825,1.286408668309036,1.2873318782963779,1.5316373435238846,1.575789995755246,1.2334581796534583,1.2272439877579264,1.2655249373206405,1.321141713449106,1.3073790701966161,1.3102811131985856,1.512710800356842,1.5575438039961664,1.2871173568777903,1.3359792341995926,1.2546720725044966,1.330896855405003,1.2312144151396034,1.254592127304515,1.28136049030641,1.2976132011462762,1.269824815437284,1.2362146152109312,1.2460462360445417,1.270905482090719,1.5390605388448968,1.5444757842805752,1.2372601735015023,1.2146368686106754,1.2492800465741416,1.272333929448513,1.2446285551501834,1.3226687320266521,1.2817065207624856,1.3024153648232517,1.3894545092444686,1.4339839724648624,1.2306048462790646,1.2480218572792812,1.2224300719673227,1.228990439138525,1.6506086378092435,1.5801674795731175,1.682839541534596,1.6910669810443892,1.2660119387087272,1.228311841625998,1.2073410299444967,1.2261717204003495,1.301594384812604,1.2919111486203803
Shadow Mewtwo,Counter,Focus Blast,40,15/15/15,1.1051306154762344,1.0630522229706678,1.1257055543895913,1.0875924246351527,1.129832890668051,1.0913933683621433,1.1271252816352066,1.0927422260763515,1.1288123389394698,1.0972417010323072,1.1356759054483543,1.0857912824938307,1.0435953952212917,1.0448008262815347,1.1229325265108363,1.074145403321148,1.1277493013999935,1.0826055925164404,1.1651660221974978,1.0947397498335987,1.0961984573184007,1.0460168000563428,1.10200793732217,1.0490846596992356,1.1414677024664126,1.0897139678103245,1.0978317343745176,1.094808668855268,1.1342366086664883,1.0805030896601107,1.1800243723838342,1.1193236319836148,1.2123366152455353,1.0738274021767704,1.0833359920389058,1.0264870660853063,1.1957873024741907,0.9854728496436219,1.064110693615773,1.0347414180677441,1.0701257130730482,1.055916969412177,1.1385502839871087,1.0966004390718287,1.1223920545686592,1.093331731608165,1.122389662893922,1.0941428026987243,1.0270774819986213,0.9979564659760023,1.039442241177461,1.034567862175076,1.1597999182028613,1.1400405559635896,1.4640987878706229,1.2262548555608361,1.0487539714946164,1.0471730446340188,1.221292937648407,1.1663267074529913,1.0867499334220587,1.0411518276546317,1.0552324881970925,0.9536454191601028,1.0809278303813201,1.0711724763249653,1.2039530031744483,1.140780306590942,1.1152740094698594,1.0893881898125917,1.0893688888892281,1.0842805377469205,1.1157831430101917,1.1457352042238544,1.0691998701117056,1.0531434930299552,1.1022459848250084,1.0948108442376423,1.1089166301044378,1.0997100338495607,1.12445722663197,1.1308649971394835,1.104518994230663,1.149380690172931,1.0658074292690942,1.0874073982843666,1.0642534116168807,1.0069355456344604,1.2199386088104545,1.1429339346192897,1.1909035333384097,1.1527208398030184,1.0975667053599407,1.1221244259972194,1.090327768608602,1.0671573402916474,1.0948646440926686,1.1232451391864124,1.0698051842533514,1.0606465057694854,1.0803320941893346,1.1295364083707908,1.0860190655981221,1.0988549144891893,1.133786352609761,1.1558964975347674,1.0886056799124237,1.1288289374812885,1.0768940029915002,1.1319961089775805,1.0837623269376697,1.0931283337814168,1.1153042395996016,1.0989320369399835,1.0770423086389636,1.0555649525725337,1.0578342367785278,1.070440096590697,1.1132144691244814,1.1190604844051215,1.056304065036022,1.0157986689299223,1.0486858754361796,1.04699093450958,1.0468029658898026,1.0857372135936458,1.0987140910462958,1.1006770110235555,1.0700440092942574,1.0811777940183946,1.075991812099976,1.0681491658261069,1.0575815506524586,1.0702036243380402,1.1684651675015392,1.1177466068378474,1.2310027523858122,1.1452231594961106,1.0697316656581093,1.0276310290333959,1.0498978085993056,1.0490680949170323,1.111028035011985,1.0813025643984342
