Attacker,Fast Move,Charged Move,Level,Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Arceus (Water),Arceus (Water),Keldeo,Keldeo,Manaphy,Manaphy,Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Groudon,Groudon,Kyogre,Kyogre,Regirock,Regirock,Suicune,Suicune,Tapu Fini,Tapu Fini,Terrakion,Terrakion,Mega Sharpedo,Mega Sharpedo,Mega Swampert,Mega Swampert,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Slowbro,Mega Slowbro,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Boldore,Boldore,Brionne,Brionne,Claydol,Claydol,Cloyster,Cloyster,Corsola,Corsola,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Donphan,Donphan,Feraligatr,Feraligatr,Floatzel,Floatzel,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Kabutops,Kabutops,Lapras,Lapras,Lumineon,Lumineon,Marowak,Marowak,Nosepass,Nosepass,Octillery,Octillery,Omastar,Omastar,Onix,Onix,Piloswine,Piloswine,Politoed,Politoed,Poliwrath,Poliwrath,Quagsire,Quagsire,Rhydon,Rhydon,Sharpedo,Sharpedo,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Stunfisk,Stunfisk,Sudowoodo,Sudowoodo,Vaporeon,Vaporeon,Walrein,Walrein,Whiscash,Whiscash
Shaymin (Sky),Zen Headbutt,Grass Knot,30,1.56467413017935,1.6360922256855648,1.5551915611814346,1.6461181434599157,1.5620759602278773,1.6412536967569877,1.251137779576124,1.3155624800285888,1.5407903463101165,1.6578558197327398,1.567442875855043,1.6727356522582837,1.2386052571326684,1.3080101065974523,1.6018096844527796,1.4983045998242506,1.76260551530896,1.6927383642751035,1.506366834392312,1.5832769495189876,1.5438407068192115,1.6633429496895404,1.545325643181651,1.660601187412279,1.2428527099323685,1.3104954033774614,1.729300978857038,1.866585897110666,1.5867865143831004,1.7201354242545024,2.0054409481521125,1.694582187027018,1.738866629117205,1.8735935635595822,1.746946195799327,1.8557588416560298,1.5835595378221914,1.659203920343991,1.5889685359045926,1.681563477966675,1.5700530216019761,1.6407668465520227,1.536466490695815,1.6241525470137892,1.5616965313167845,1.6719929859170366,1.6850978568106194,1.783827686142617,1.547700759370478,1.580054039517998,1.766806897354462,1.9059678411679608,1.767297367265851,1.9184741622862802,1.7062002197822157,1.6757667402301355,1.5326740218577342,1.6242097788246703,1.5268788652287872,1.6257601973515152,1.5877781702578593,1.6643072575605249,1.698279118846319,1.800841551268189,1.5563998927680283,1.6625904769760584,1.6881629124145066,1.7884083926448566,1.517712886273576,1.621711253592748,1.730283846121878,1.8000055411639215,1.6583738371606738,1.6623978885347062,1.5961885675933716,1.6942440942648906,1.5526586023844748,1.6469932991036462,1.5615776353820978,1.6580311673217205,1.5841176205700904,1.6742130859638853,1.6885085322472548,1.7981904418209003,1.7650623110052233,1.8677723815632732,1.5329354178677608,1.6403499847390375,1.6465049903065987,1.653514755510878,1.3444956557213412,1.4161220043572984,1.741111693759832,1.8524209054361125,1.6349454656063964,1.7745911731050565,1.788903072376589,1.930753492926714,1.6744186046511629,1.8037309558336467,1.7603825042289503,1.747246867124659,1.640930484365313,1.7845373337641133,1.6055351815607959,1.7166948524521635,1.5354762945160587,1.639765858276892,1.5569904381445847,1.6251495584934392,1.6235485158574643,1.6202463894331955,1.7493831575183265,1.8792597890219918
Shaymin (Sky),Hidden Power Bug,Solar Beam,30,1.7425071266375252,1.8284819377036634,1.7662497890295359,1.828082700421941,1.766488253982195,1.833285760370765,1.759615111906081,1.7829530650562226,1.690392428897037,1.7434499897090325,1.6794377334691701,1.8006985882695388,1.7210271123457315,1.765791558519185,2.1182755807354754,1.5938883849760979,2.1654363880851304,1.8493427953900634,1.690079559506311,1.7445074387749546,1.6514490951883023,1.74897904270139,1.8939449646877529,1.9831671361112089,1.7373962068050202,1.857300946990231,1.537374143828127,1.5486541809179737,1.7724542668260972,1.8709163127585593,2.4732063964589237,1.8666549597085524,1.5268874610602294,1.5664932451009965,1.5275261413891361,1.597563145476347,1.6997045328977396,1.7371183549929137,1.9432462150046519,1.9607015985790408,1.6751994210104,1.6979971365188251,1.711948128758091,1.718782515360941,1.7091785851279522,1.8036275960326593,1.4715875344377258,1.5314680310565674,1.8837510084388724,1.8499058790385574,1.8807595736543672,1.9658457905851443,1.4827504699301015,1.5426876625057686,1.8260814284027644,1.8163819487961927,1.6560437847480818,1.7112163777127318,1.6492385178078908,1.7310229044249912,1.7204032279977175,1.746433714642828,1.9192710029571538,2.0279952581321727,1.8104881116862228,1.9252056997917224,1.8902440907196123,1.915394235074339,1.6901988129049812,1.7539498971070935,1.8556526798454016,1.9115214650837409,1.7405834409821286,1.7835469271302844,1.693941599629444,1.765396504296369,1.6432251327125575,1.7197894004003134,1.6526021196225664,1.7236767652051566,1.6586436709145764,1.732145269509614,1.8962468422952004,1.965780790843945,1.7911550444424083,1.8706015761018968,1.7805699686867658,1.7475045500276958,1.7033819200114884,1.7274179651037553,1.8260812957321042,1.8733605881484954,1.8696731340674706,1.926533822758259,1.7680731180926723,1.8557771694259766,1.5112000979243534,1.5128263416510745,1.48224931521564,1.5293427860429312,1.478233852314703,1.450987330410467,1.5045450179443072,1.524550082517617,1.6446310829042128,1.7617952761890285,1.7201951787925134,1.7912296992207415,1.6728302894265852,1.7243476283236594,1.7098664634588867,1.7434411060309167,1.8490970856427678,1.9225102807080279
Shaymin (Sky),Hidden Power Bug,Grass Knot,30,1.5451443618224636,1.614077616710806,1.5462042194092829,1.6183679324894515,1.550497996024139,1.611090186514163,1.5045180295756513,1.6188556594016423,1.5320639869495285,1.6479688679173368,1.5517246397904236,1.6766069955853102,1.50321453826344,1.6201678084204085,1.5850364625007665,1.4757747200664013,1.6853126914060024,1.6839592089607929,1.5249281268389547,1.6067779825741608,1.523789412017153,1.6414472899927453,1.694797637963943,1.850583954907747,1.5004598491844219,1.5994694910628497,1.3852795297287368,1.4605832903242737,1.575809636379463,1.6957673048465942,2.054911208297446,1.7362171473487922,1.3955159536273047,1.458967425397139,1.43741925501876,1.495047641150608,1.5817579091498715,1.660909462153787,1.6837414361837097,1.8014991964814344,1.5602511052722667,1.6281565159930145,1.5311873651468189,1.6171648248140806,1.568557181215409,1.6677735766343362,1.3866971984686394,1.4642384342910302,1.5864248120782163,1.615128503924908,1.698764528841517,1.8069139826069605,1.3933905878909987,1.4748263791182197,1.7067996258253184,1.6867558510203524,1.5210263782323292,1.6220967490517344,1.525662549466363,1.6309937813715245,1.557169252506589,1.6534929217726815,1.6808488464494613,1.787176113492177,1.648969954426412,1.76056338028169,1.6590449429528646,1.7862623705053189,1.5237674110103914,1.6217197571387267,1.7430146702314822,1.8041752670148365,1.6580857411038725,1.661793816157542,1.5520148978607957,1.6495788707497139,1.5469758941780523,1.6365503437472804,1.5480126626802673,1.644512073896221,1.5781397757463862,1.6762507317512496,1.6618033716554106,1.7963344847141312,1.688960414184917,1.7792082836983414,1.5328449825346762,1.6417178191519426,1.654098154663603,1.6520786960580167,1.6210625905962208,1.7421295211311616,1.651354658276525,1.762593952106275,1.6096843812917336,1.6903199640782747,1.3534719429240911,1.4476541871404338,1.3828973987145747,1.4577850582738066,1.4175182103773258,1.4064625263230572,1.3849250355829936,1.468473031147126,1.5532521329355655,1.6577992285328824,1.5348390503240843,1.6318731337848664,1.5492084524033185,1.6197011796580671,1.619257565861093,1.6286196385804486,1.684873949579832,1.8449311639549437
Shaymin (Sky),Hidden Power Fire,Solar Beam,30,1.7425071266375252,1.8284819377036634,1.93115611814346,2.0027729957805906,1.920075733904434,2.0200245577825706,1.759615111906081,1.7829530650562226,1.867804898500568,1.9283386566856986,1.8180420123223209,1.9627322563430845,1.7210271123457315,1.765791558519185,2.1182755807354754,1.5938883849760979,2.501420364542632,2.027141811167198,1.8209483368719037,1.8900321193314824,1.7971181585642906,1.902439398222734,1.8939449646877529,1.9831671361112089,1.7373962068050202,1.857300946990231,1.9271105784791414,1.9027310023880963,1.922076077644461,2.04745346509252,3.038858738826127,2.044717792625174,1.8554523686858846,1.9075509119981207,1.9307855954821491,2.042996944261788,1.8915539647841648,1.9283312114151192,1.9432462150046519,1.9607015985790408,1.8541905945656791,1.879686590412058,1.8763567462186346,1.8838701904647164,1.7902570003835827,1.9427585073154694,1.6800601094851337,1.74567963075602,1.8837510084388724,1.8499058790385574,2.150617735579241,2.2429039392075025,1.8467746474117264,1.924496021070878,1.8260814284027644,1.8163819487961927,1.6560437847480818,1.7112163777127318,1.8021859421307798,1.8922018741541466,1.8332472896231284,1.8784338233296198,1.9814624233028932,2.0598204864322653,1.6409275565545542,1.7394366197183098,2.002531997344491,2.104305939386454,1.6901988129049812,1.7539498971070935,2.035588125285716,2.110089074210038,1.7405834409821286,1.7835469271302844,1.8647659920406099,1.927268946089784,1.6432251327125575,1.7197894004003134,1.8410130144213857,1.9142286928994172,1.8062998153735308,1.9359886522267753,2.1154044439861837,2.1729648914780637,1.956416659030514,2.0244891413910016,1.502232622285527,1.569007811351895,1.8606214547282256,1.8868026136282041,1.8260812957321042,1.8733605881484954,1.9031113441705996,1.9571753190001748,1.777632932110836,1.8666985327133938,1.9211534089915538,1.9326245475370276,1.889449845140269,1.9563438781173355,1.904624227569303,1.8788017399109331,1.867063682643358,1.899249919228788,1.6446310829042128,1.7617952761890285,1.8733613720777804,1.9604453426553057,1.796224698658176,1.8745884051378905,1.7098664634588867,1.7434411060309167,1.9031467906311461,2.052976935455033
Shaymin (Sky),Hidden Power Psychic,Solar Beam,30,1.7425071266375252,1.8284819377036634,1.7662497890295359,1.828082700421941,1.766488253982195,1.833285760370765,1.4022228062645472,1.4240519133793803,1.690392428897037,1.7434499897090325,1.6794377334691701,1.8006985882695388,1.373261282289748,1.3968136256709196,2.1182755807354754,1.5938883849760979,2.1654363880851304,1.8493427953900634,1.690079559506311,1.7445074387749546,1.6514490951883023,1.74897904270139,1.7279038688411381,1.8042624072434068,1.4007585642237335,1.4605875601449085,2.0548693545142016,2.022498840942292,1.7724542668260972,1.8709163127585593,2.4732063964589237,1.8666549597085524,1.9792801714818067,2.0322756308443024,1.9307855954821491,2.042996944261788,1.6997045328977396,1.7371183549929137,1.7479383405227098,1.7680474498858156,1.6751994210104,1.6979971365188251,1.711948128758091,1.718782515360941,1.7091785851279522,1.8036275960326593,1.8244087444989088,1.8954166517585602,1.8837510084388724,1.8499058790385574,1.8807595736543672,1.9658457905851443,1.9891381425660997,2.0837882556869984,1.8260814284027644,1.8163819487961927,1.6560437847480818,1.7112163777127318,1.6492385178078908,1.7310229044249912,1.7204032279977175,1.746433714642828,1.9192710029571538,2.0279952581321727,1.6409275565545542,1.7394366197183098,1.8902440907196123,1.915394235074339,1.6901988129049812,1.7539498971070935,1.8556526798454016,1.9115214650837409,1.7405834409821286,1.7835469271302844,1.693941599629444,1.765396504296369,1.6432251327125575,1.7197894004003134,1.6526021196225664,1.7236767652051566,1.6586436709145764,1.732145269509614,1.8962468422952004,1.965780790843945,1.7911550444424083,1.8706015761018968,1.7805699686867658,1.7475045500276958,1.7033819200114884,1.7274179651037553,1.4462932583391923,1.4978864498433282,1.8696731340674706,1.926533822758259,1.7680731180926723,1.8557771694259766,1.9775473446762375,1.9677723958242257,1.889449845140269,1.9563438781173355,1.904624227569303,1.8788017399109331,1.867063682643358,1.899249919228788,1.6446310829042128,1.7617952761890285,1.7201951787925134,1.7912296992207415,1.6728302894265852,1.7243476283236594,1.7098664634588867,1.7434411060309167,1.8490970856427678,1.9225102807080279
Shaymin (Sky),Hidden Power Grass,Energy Ball,30,1.6537018899286409,1.6428960362240537,1.6581738396624472,1.6472236286919832,1.6555661210695303,1.6496513098891523,1.488329132640424,1.5369638916883004,1.6207892790986638,1.6779136778393542,1.5878159413962063,1.6681366128171544,1.4604701958710458,1.5019461481260852,1.592915318023118,1.47971100383096,1.8023968431650015,1.7151333065804943,1.6132523998766035,1.6247443285659846,1.6108935036802148,1.643887710024285,1.635960943919228,1.6637887211819133,1.5467999356958864,1.56519764168402,1.679986353735665,1.6736049756379192,1.5409410977794271,1.5904424194944957,1.8924269917856178,1.7122178832147308,1.6444181657532893,1.6538704863900997,1.7560566794311427,1.7292976959476012,1.5874030123231402,1.6351221504239832,1.599350841579971,1.637147931996955,1.6153573844774147,1.6384619015403012,1.6060808516697151,1.6295850081596441,1.5752753575538385,1.653438544577785,1.5872052667358403,1.6401731725643136,1.7793151579567428,1.744637666312379,1.6297743560750926,1.6743710404230199,1.6169309906239095,1.674268090901928,1.7378415933302453,1.6996884904957814,1.586971959055718,1.637572094151064,1.6302485738269406,1.6631747554520069,1.613115778605005,1.6556666576094339,1.679376783085601,1.6856819040423119,1.5757222691934918,1.63584434866888,1.6028932701363265,1.6449954454925817,1.6084117076821034,1.6548750829095733,1.656503248507349,1.6655353456993642,1.6560690687062627,1.6569333568766669,1.5941372758467485,1.6532749770765782,1.5710730136628666,1.6411104342528935,1.5802657939408766,1.6452002630411842,1.600182374926825,1.6631242401044715,1.6184848172397794,1.6534386760839306,1.5983803720333547,1.650279483185192,1.6555092074473496,1.6906433343507308,1.635815322754362,1.629074818697494,1.5557985921238793,1.599666692706299,1.5587834294703722,1.6130221989162734,1.5482987876417678,1.5960399194658093,1.6346022697466207,1.6398307307604874,1.6142291924020267,1.6575630628211326,1.6349811854869334,1.601020126350675,1.591157953563102,1.6425371765877002,1.580747525034678,1.652583274744903,1.603361007938242,1.6673039108586412,1.5764206820856117,1.6171796976199186,1.650065316786414,1.6552634443718703,1.5600572143751117,1.6570355801895225
Shaymin (Sky),Hidden Power Ghost,Solar Beam,30,1.7425071266375252,1.8284819377036634,1.7662497890295359,1.828082700421941,1.766488253982195,1.833285760370765,1.5944985734030908,1.6158530936070685,1.690392428897037,1.7434499897090325,1.6794377334691701,1.8006985882695388,1.5713064215796522,1.6189014444653818,2.1182755807354754,1.5938883849760979,2.1654363880851304,1.8493427953900634,1.690079559506311,1.7445074387749546,1.6514490951883023,1.74897904270139,1.7279038688411381,1.8042624072434068,1.5801016154539236,1.6735108176716678,1.9271105784791414,1.9027310023880963,1.7724542668260972,1.8709163127585593,2.4732063964589237,1.8666549597085524,1.8554523686858846,1.9075509119981207,1.5275261413891361,1.597563145476347,1.6997045328977396,1.7371183549929137,1.7479383405227098,1.7680474498858156,1.6751994210104,1.6979971365188251,1.711948128758091,1.718782515360941,1.7091785851279522,1.8036275960326593,1.4676947296862142,1.534280296253891,1.8837510084388724,1.8499058790385574,1.8807595736543672,1.9658457905851443,1.8467746474117264,1.924496021070878,1.8260814284027644,1.8163819487961927,1.6560437847480818,1.7112163777127318,1.6492385178078908,1.7310229044249912,1.7204032279977175,1.746433714642828,1.9192710029571538,2.0279952581321727,1.461221207184542,1.5357164951642506,1.8902440907196123,1.915394235074339,1.6901988129049812,1.7539498971070935,1.8556526798454016,1.9115214650837409,1.7405834409821286,1.7835469271302844,1.693941599629444,1.765396504296369,1.6432251327125575,1.7197894004003134,1.6526021196225664,1.7236767652051566,1.6586436709145764,1.732145269509614,1.8962468422952004,1.965780790843945,1.7911550444424083,1.8706015761018968,1.7805699686867658,1.7475045500276958,1.7033819200114884,1.7274179651037553,1.6589849751321513,1.709302224652588,1.8696731340674706,1.926533822758259,1.7680731180926723,1.8557771694259766,1.9211534089915538,1.9326245475370276,1.48224931521564,1.5293427860429312,1.478233852314703,1.450987330410467,1.4971140664157667,1.524550082517617,1.6446310829042128,1.7617952761890285,1.7201951787925134,1.7912296992207415,1.6728302894265852,1.7243476283236594,1.7098664634588867,1.7434411060309167,1.8490970856427678,1.9225102807080279
Shaymin (Sky),Hidden Power Dark,Solar Beam,30,1.7425071266375252,1.8284819377036634,1.7662497890295359,1.828082700421941,1.766488253982195,1.833285760370765,1.759615111906081,1.7829530650562226,1.690392428897037,1.7434499897090325,1.6794377334691701,1.8006985882695388,1.7210271123457315,1.765791558519185,2.1182755807354754,1.5938883849760979,2.1654363880851304,1.8493427953900634,1.690079559506311,1.7445074387749546,1.6514490951883023,1.74897904270139,1.8939449646877529,1.9831671361112089,1.7373962068050202,1.857300946990231,1.9271105784791414,1.9027310023880963,1.7724542668260972,1.8709163127585593,2.4732063964589237,1.8666549597085524,1.8554523686858846,1.9075509119981207,1.5275261413891361,1.597563145476347,1.6997045328977396,1.7371183549929137,1.9432462150046519,1.9607015985790408,1.6751994210104,1.6979971365188251,1.711948128758091,1.718782515360941,1.7091785851279522,1.8036275960326593,1.4715875344377258,1.5314680310565674,1.8837510084388724,1.8499058790385574,1.8807595736543672,1.9658457905851443,1.8467746474117264,1.924496021070878,1.8260814284027644,1.8163819487961927,1.6560437847480818,1.7112163777127318,1.6492385178078908,1.7310229044249912,1.7204032279977175,1.746433714642828,1.9192710029571538,2.0279952581321727,1.461221207184542,1.5357164951642506,1.8902440907196123,1.915394235074339,1.6901988129049812,1.7539498971070935,1.8556526798454016,1.9115214650837409,1.7405834409821286,1.7835469271302844,1.693941599629444,1.765396504296369,1.6432251327125575,1.7197894004003134,1.6526021196225664,1.7236767652051566,1.6586436709145764,1.732145269509614,1.8962468422952004,1.965780790843945,1.7911550444424083,1.8706015761018968,1.7805699686867658,1.7475045500276958,1.7033819200114884,1.7274179651037553,1.8260812957321042,1.8733605881484954,1.8696731340674706,1.926533822758259,1.7680731180926723,1.8557771694259766,1.9211534089915538,1.9326245475370276,1.48224931521564,1.5293427860429312,1.478233852314703,1.450987330410467,1.4971140664157667,1.524550082517617,1.6446310829042128,1.7617952761890285,1.7201951787925134,1.7912296992207415,1.6728302894265852,1.7243476283236594,1.7098664634588867,1.7434411060309167,1.8490970856427678,1.9225102807080279
Shaymin (Sky),Hidden Power Dragon,Grass Knot,30,1.5451443618224636,1.614077616710806,1.5462042194092829,1.6183679324894515,1.550497996024139,1.611090186514163,1.3964483503850584,1.4939920322340943,1.5320639869495285,1.6479688679173368,1.5517246397904236,1.6766069955853102,1.4036600957573768,1.5055730144932822,1.5850364625007665,1.4757747200664013,1.6853126914060024,1.6839592089607929,1.5249281268389547,1.6067779825741608,1.523789412017153,1.6414472899927453,1.7384799588210282,1.903534741560389,1.4018539773215841,1.4793553886473332,1.5306472353193312,1.6314196488711215,1.575809636379463,1.6957673048465942,2.054911208297446,1.7362171473487922,1.5179183005576362,1.5960113929693527,1.6032388246367282,1.6963756623989479,1.5817579091498715,1.660909462153787,1.7601497081958892,1.9015055400490568,1.5602511052722667,1.6281565159930145,1.5311873651468189,1.6171648248140806,1.568557181215409,1.6677735766343362,1.5440623993702816,1.640180328455401,1.5864248120782163,1.615128503924908,1.698764528841517,1.8069139826069605,1.5434755692626319,1.649944283736479,1.7067996258253184,1.6867558510203524,1.5210263782323292,1.6220967490517344,1.525662549466363,1.6309937813715245,1.557169252506589,1.6534929217726815,1.6808488464494613,1.787176113492177,1.5349534984430742,1.62212071845421,1.6590449429528646,1.7862623705053189,1.5237674110103914,1.6217197571387267,1.7430146702314822,1.8041752670148365,1.6580857411038725,1.661793816157542,1.5520148978607957,1.6495788707497139,1.5469758941780523,1.6365503437472804,1.5480126626802673,1.644512073896221,1.5781397757463862,1.6762507317512496,1.6618033716554106,1.7963344847141312,1.688960414184917,1.7792082836983414,1.5328449825346762,1.6417178191519426,1.654098154663603,1.6520786960580167,1.4964369103108264,1.6058033660564712,1.651354658276525,1.762593952106275,1.6096843812917336,1.6903199640782747,1.5114274223162605,1.5948379876545367,1.5545768659254884,1.6547075567968206,1.6312700659371009,1.6119722442779716,1.5216073907842231,1.6440565485806098,1.5532521329355655,1.6577992285328824,1.5348390503240843,1.6318731337848664,1.5492084524033185,1.6197011796580671,1.619257565861093,1.6286196385804486,1.684873949579832,1.8449311639549437
Shaymin (Sky),Hidden Power Psychic,Grass Knot,30,1.5451443618224636,1.614077616710806,1.5462042194092829,1.6183679324894515,1.5495217650526203,1.6155710528938154,1.270247938572193,1.339817463663849,1.5382404732320498,1.6495201359932308,1.557572890894096,1.676138844418571,1.2608223463596595,1.335817432867514,1.5862280372186321,1.4757747200664013,1.690533015115354,1.6741979428474876,1.5249281268389547,1.6067779825741608,1.53036475168343,1.6454493744827094,1.5776709582743198,1.706730907567915,1.2689482164955006,1.3289753588132152,1.714469413997918,1.852038629425195,1.5713840670340897,1.6921480504130075,2.054911208297446,1.7362171473487922,1.7132351174666391,1.8161055157667698,1.7268634201059838,1.84201446640622,1.58403997213481,1.6541833817771265,1.5519221009895965,1.6469381713609066,1.5602275051526928,1.6298163910697148,1.5311873651468189,1.6171648248140806,1.5643925694558607,1.6677735766343362,1.6499481197896169,1.76804179040395,1.598782190009092,1.615128503924908,1.698764528841517,1.8069139826069605,1.7584840673997952,1.902288306338147,1.7067996258253184,1.6867558510203524,1.5210263782323292,1.6220967490517344,1.5299110890308876,1.628132869648639,1.5591256147596664,1.6531668613971686,1.6808488464494613,1.787176113492177,1.5349534984430742,1.62212071845421,1.6590449429528646,1.7862623705053189,1.5237674110103914,1.6217197571387267,1.7430146702314822,1.8041752670148365,1.6580857411038725,1.661793816157542,1.551967633074007,1.648954975564105,1.5469758941780523,1.6365503437472804,1.5480126626802673,1.644512073896221,1.5734678254604404,1.676577205385689,1.6618033716554106,1.7963344847141312,1.688960414184917,1.7792082836983414,1.5328449825346762,1.6417178191519426,1.654098154663603,1.6520786960580167,1.3635740263347482,1.436241960263521,1.6632931305715783,1.757245236846705,1.6096843812917336,1.6903199640782747,1.7142882123559549,1.8520817668351197,1.667123189573375,1.7895966485847792,1.7476870231642905,1.7420512997548936,1.6384855179399411,1.7863797906060899,1.5532521329355655,1.651718699526859,1.5348390503240843,1.6318731337848664,1.5510278747367277,1.619473751866391,1.619257565861093,1.6286196385804486,1.6984623636688718,1.8500268192383336
Shaymin (Sky),Hidden Power Electric,Solar Beam,30,2.021680824414149,2.140447439889278,1.7662497890295359,1.828082700421941,1.5457452037164336,1.5866827232452756,1.4032041234228494,1.4240519133793803,1.49613135848395,1.5487734691232857,1.4530393441032359,1.5437636443021394,1.373261282289748,1.3968136256709196,3.0288351649733625,1.8561700147610642,1.8130698178694884,1.5981054765877458,1.690079559506311,1.7445074387749546,1.4677431990108891,1.5382888789735591,1.486957327970689,1.5631847842420097,1.5801016154539236,1.6735108176716678,1.537374143828127,1.5486541809179737,1.922076077644461,2.04745346509252,1.929092069650826,1.6281340502451493,1.5268874610602294,1.5664932451009965,1.5275261413891361,1.597563145476347,1.5064618415047204,1.5236013356073892,1.5509811384589358,1.5636154106402773,1.4835428499504397,1.5122327286458253,1.711948128758091,1.718782515360941,1.4700312345881967,1.5639651487752755,1.9465669612508498,2.0197431035099647,1.597975438911014,1.6140464330076447,1.7722110444137746,1.8073961988060991,1.4827504699301015,1.5426876625057686,1.5661390077105413,1.5761291084289204,1.9123612241716748,1.9964234373105632,1.457608825998321,1.516634402891748,1.4900144009999183,1.5395076488329755,2.1321469979026353,2.259760561728958,1.952580784855546,2.0728249438063227,2.02234024486267,2.0966790693365858,2.028750488953894,2.0791680130614467,1.7165279066867996,1.783866901242606,1.4974117821993809,1.5426614499595734,1.5005435450480682,1.5542268898824996,1.9083282568967017,1.9916804455660952,1.6526021196225664,1.7236767652051566,1.4490475976043589,1.5414959247084252,1.6817420219621593,1.739225137907924,1.9737469073581966,2.083936589388802,2.024711454765377,2.0668995376493595,1.4437154448194154,1.4944262942485818,1.4462932583391923,1.4978864498433282,1.9031113441705996,1.9571753190001748,1.9777082518576456,2.0294326395225886,1.509451448755836,1.5128263416510745,1.48224931521564,1.5293427860429312,1.478233852314703,1.450987330410467,1.4971140664157667,1.524550082517617,2.041556615425542,2.1807437247040493,1.7201951787925134,1.7912296992207415,1.4469351633030425,1.498581048343238,1.4791530590028306,1.5085546846650701,1.9031467906311461,2.052976935455033
Shaymin (Sky),Hidden Power Electric,Grass Knot,30,1.7329538079255289,1.8232947907693398,1.5462042194092829,1.6183679324894515,1.401274842798101,1.4483990994353737,1.270247938572193,1.339817463663849,1.4007912610627902,1.494059824824863,1.3784601950225586,1.4732401882307282,1.2608223463596595,1.335817432867514,1.823599781806635,1.66645654289276,1.5145890975140979,1.5031698594067908,1.5249281268389547,1.6067779825741608,1.3846769551459994,1.4751819671181927,1.4067110853920155,1.5014498962532892,1.4018539773215841,1.4793553886473332,1.3852795297287368,1.4605832903242737,1.66583744508125,1.80322251084631,1.6986545360281635,1.516318663399868,1.3955159536273047,1.458967425397139,1.43741925501876,1.495047641150608,1.4188786663143482,1.4827403973191766,1.4060834813499112,1.47531294933604,1.407102062650451,1.466566497270253,1.5311873651468189,1.6171648248140806,1.384042961258151,1.4762014356951065,1.7322694908583491,1.8612114923610863,1.4304913498354483,1.4515693229693563,1.5821347212291523,1.6678195513726533,1.3933905878909987,1.4748263791182197,1.4854280758157825,1.4905956824601077,1.7135026066473837,1.8234840743370802,1.3808267520942903,1.4605896561766571,1.3975083552971226,1.4653696709507376,1.7876971978687648,1.9213553404635044,1.7542119481162228,1.8740746087064113,1.7766593074060923,1.9124917015330936,1.7483375567611694,1.868033469956972,1.6029478992062283,1.6499646750800006,1.4639182922409226,1.4710556397126473,1.408405569682475,1.4885004773743464,1.7513271255765381,1.8582629884257245,1.5480126626802673,1.644512073896221,1.4072589723960913,1.4836425451434232,1.5433958859617467,1.6346857761509512,1.8424012645468708,1.9582149729680198,1.7082895287188704,1.8329320265427702,1.4394521433187333,1.4625457743950598,1.3635740263347482,1.436241960263521,1.7849327040727145,1.8975179164481732,1.7790234505134779,1.9064731528556322,1.3534719429240911,1.4476541871404338,1.3828973987145747,1.4577850582738066,1.4175182103773258,1.4064625263230572,1.3849250355829936,1.468473031147126,1.8648602428411274,2.010032872859939,1.5348390503240843,1.6318731337848664,1.3820786900159199,1.4466879591816555,1.428804702808622,1.4403077146382177,1.8104416234578937,1.9720364741641336
