Attacker,Fast Move,Charged Move,Level,IV,Terrakion,Terrakion,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Cobalion,Cobalion,Glastrier,Glastrier,Kyurem,Kyurem,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Stakataka,Stakataka,Mega Aggron,Mega Aggron,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Gyarados,Mega Gyarados,Mega Houndoom,Mega Houndoom,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Sharpedo,Sharpedo,Slaking,Slaking,Snorlax,Snorlax,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
Mega Mewtwo X,Counter,Aura Sphere,35,15/15/15,0.6651239976086912,0.695287472427797,0.6585494793196331,0.6953000310478221,0.661797343180623,0.6980022613373476,0.6606625822097718,0.6973236058767811,0.6611911237742607,0.6966264764730291,0.6638141480891987,0.6974953577316854,0.6528891651987705,0.6848012295789728,0.6662662941772614,0.710650444431337,0.6579284595548103,0.6856437713435926,0.6514754230408065,0.6858952482496508,0.6530540364404832,0.6918988575176688,0.6518788683941308,0.6958014789848432,0.6592442882613495,0.6972597321648593,0.6823824737562757,0.7257378670317968,0.6732432546315154,0.7110229363596781,0.6446163037068199,0.6758352686709658,0.6463730208486422,0.6814512753445784,0.6565821318890092,0.6899028612007373,0.6169857492952558,0.6528409332370065,0.6589093073823983,0.6880738173978208,0.6857524557493773,0.7204223785823598,0.6738107407864357,0.7152343268061406,0.6491343450452969,0.68360640239391,0.6533001726174252,0.6985062535961963,0.6505940053708061,0.6837802378912899,0.6263594186510576,0.6598086005055208,0.6498197272592856,0.6758957716469459,0.6595044503247535,0.7019004089487612,0.6314899912923088,0.6710265058012747,0.6478297343893465,0.6893359403383382,0.6469749351771824,0.6865168539325843,0.6083113182677369,0.6383219191528267,0.6455050385153775,0.6827352057564322,0.6584040703620373,0.6926902229494785,0.6750207039337474,0.7060144927536232,0.6608610567514677,0.6887258099586867,0.6960964985759759,0.7748366560562909,0.6483859974852818,0.6779633133174302,0.6762934484523232,0.7230386689585493,0.6638794869511,0.7077692170660016,0.67239531530698,0.718324736505293,0.6839162442366966,0.7324808314440737,0.6835505172589443,0.7205968158706343,0.6398526533901232,0.66310579026131,0.6777373357436426,0.7130164803540885,0.6888385060816814,0.7434561924895574,0.6729140408369045,0.7272750189059743,0.6568818432189159,0.6966384861192412,0.6847554492291335,0.7202418926103137,0.6611200964938733,0.6858740645302778,0.6992173729112318,0.7233660015511527,0.6870576425752007,0.7072189328977814,0.6886279813130071,0.7167937054339808,0.6809660400553194,0.7173077908108385,0.6944377999968108,0.7325742716356505,0.6737802432063815,0.7088858580417416,0.6897708282205004,0.705874791104255,0.6578499058549269,0.7062673720075315,0.6617702741831303,0.6991892554068201,0.6563576274134632,0.6996347190815794,0.637669193160839,0.6698611201306232,0.6654073865238229,0.690931303448924,0.6640318857694991,0.7238177035804391,0.669258931348855,0.6875284152090162,0.6836590038314176,0.7062068965517241,0.6796390712687524,0.708597733191505,0.6571500802008508,0.6964833670409373,0.6629318510394336,0.6940774714591953,0.6784719656710904,0.7322956037398051,0.6440109172392554,0.6765396174718308,0.6706198234276872,0.7105033221079458,0.6708040270307544,0.7047178445606248
Mega Mewtwo X,Psycho Cut,Focus Blast,35,15/15/15,0.8964418973798677,0.9171947473664681,1.0319154827936328,1.0363209170016197,1.1793227076238653,1.174195217590718,1.0331509435229784,1.0327545899756143,1.0303669196123328,1.0345298553724216,1.1274197718656713,1.1282189471704829,0.9594100784029289,1.0130366455980382,1.042729038980909,1.0619344068320704,1.064773777694406,1.0257422654549646,1.049075489175709,1.0598987203320311,1.0361873949420324,1.0497044140691734,1.0536588166071097,1.1132364428097843,0.89765152440729,0.9149756993553652,1.1064278107409098,1.1704358740301233,1.0183434695282105,1.0400129218927765,1.1702136651164756,1.1884471388698397,1.1374723044381732,1.1352454975527448,0.9845168158288945,0.9999525702322873,0.9600261357358378,0.9497329763574291,0.9686044260410205,0.988178258584789,1.121274029078665,1.1589870337611226,1.1714599820223135,1.2330401677917409,1.076022262047648,1.1234092665362294,1.0488779867357136,1.0641637140001816,1.0077598389481026,1.027247985947716,1.1487461753359052,1.1611971198616469,1.2275341494576653,1.2439501529759218,1.2326292999759443,1.2350878037045947,1.0972358859626365,1.1376097772731828,1.1660347321764748,1.2411072284938602,0.9646005679713545,1.010791455735276,0.8339839696668855,0.8358040687206583,1.06387986149199,1.11605571427402,1.2101656780527716,1.2465483739005931,1.102142857142857,1.1432815734989648,1.0034029136768863,1.0423461622091759,1.0341379177030041,1.1108805752799722,0.9910692252552908,1.0230319980258287,1.0345422576793377,1.0844628728136358,1.2013004364478488,1.273837623585998,1.0200926761193225,1.081056908688579,1.051990727768296,1.1167562472934762,1.0022783473646188,1.0425754586794846,1.1236099919419824,1.1501554046276046,1.009606108998938,1.050713770377516,1.0572321455926958,1.0852048163240295,1.040231913284598,1.09831106629695,1.0006621309099981,1.0446506539742249,1.2274455077086657,1.3145002658160552,0.9716823377833823,1.0143187404625493,1.0165338785870408,1.0321041622599825,1.0083622567034163,1.0470345038791344,1.1656749446766659,1.2214285714285713,1.0154433232597448,1.0772849118134167,1.0225167041413514,1.1023856224784323,1.0161144284879255,1.0389451123769355,1.0024658462761047,1.008893407659316,1.0122836904868644,1.0216175020173943,1.0037864445285876,1.0295565405260931,1.217550878413637,1.2720647069055486,1.0022543626091232,1.0039149836257202,1.0063903768442817,1.0523541020580773,0.9561302270653282,1.0239277470610337,0.9845780191907347,1.0422220095235815,1.1272605363984673,1.1820498084291187,0.9723618090452261,1.005832080108572,1.004105934862961,1.0307291303438175,1.193030559848447,1.2279899297073633,1.1636804114922277,1.2153655972036717,1.0131367947070506,1.0407909688518846,0.9880313097296805,1.018640211158642,1.0307293037950878,1.0714008099196348
Kommo-o,Counter,Aura Sphere,45,15/15/15,1.1483724669648931,1.1966439217464802,1.1482877545711625,1.1721173775499074,1.1514776814740022,1.1718229974312149,1.150856190840874,1.1746071733274217,1.1545863691573164,1.1764140625918726,1.147232939454076,1.1669201865637813,1.113563361309709,1.164775670914931,1.1352258082966473,1.1818370305230401,1.1454178089467368,1.1923754076612056,1.203538641224513,1.1920540610433628,1.2008824342023399,1.2006694182978555,1.0973620601639718,1.162393109824978,1.1025866156977817,1.1732458910477959,1.1571846949642477,1.2122432679141946,1.1702094189361911,1.1745846032838463,1.0889102752501532,1.1430593894129828,1.207158151657269,1.1769837091496276,1.1325240409635093,1.17283670853222,1.075490841868174,1.1146590313487172,1.1264633948785625,1.1696306627734996,1.1475497004788509,1.196218388993058,1.1499308211572696,1.2172435976523257,1.1310258792193486,1.1854334851449335,1.1373292753096513,1.1971737682081098,1.1021031440539828,1.1501187287887495,1.0580184914194493,1.1081299055474259,1.089381916615801,1.1378640997547078,1.1201972576377195,1.1699109935049314,1.0830518531456856,1.1368186360005241,1.105144431159875,1.1676795233408417,1.1164279540684037,1.1724842573157181,1.026123609685507,1.0720551694739382,1.0831129920840872,1.1401902438625071,1.125741460421354,1.1706509511147474,1.1431159420289854,1.1945134575569358,1.1122852794085671,1.1585453359425961,1.2001366032191967,1.258283181050814,1.1005182199555812,1.1507538278945697,1.1249229113907442,1.1878140950781384,1.124409904694041,1.1924044713636768,1.138050409023971,1.1922451213964642,1.1761978755381206,1.2415747509998216,1.1635501467959581,1.2139701592064682,1.0749510763209393,1.1173592724761137,1.1666031663680803,1.233497353253512,1.1642105048153026,1.233054525771827,1.1508570708343837,1.2263801361230149,1.1281559174351543,1.1854638275005038,1.1547448165869219,1.2135964912280701,1.1069656514707094,1.1472993594488154,1.1455028320289549,1.199487649533479,1.1424390907853545,1.1985759493670887,1.1867838701745759,1.2342758790263093,1.1477146613396165,1.2156686984582288,1.1704619751550815,1.229408856782918,1.1415456556371846,1.1987713607866959,1.1430892028655237,1.1870537227266884,1.1352281897247376,1.181251681162019,1.116243847027641,1.176737866672606,1.0988345799269437,1.1414680814054616,1.100101121614977,1.1457078976909019,1.1169157034113335,1.1747204210130626,1.1331928713296473,1.2148263460196467,1.146490871240219,1.1990141418008662,1.1511206896551724,1.1996455938697317,1.1504695007886145,1.1926970619520962,1.1070594183694817,1.1648999232861426,1.1284086943516625,1.1859514432424347,1.184063201568672,1.2521313478643894,1.1038836910463772,1.1424126249163684,1.1360516974606352,1.1878401747519796,1.1470518173041961,1.2053259111595893
Kommo-o,Counter,Close Combat,45,15/15/15,1.48347316992723,1.5125502484075122,1.4643814350806825,1.4565540274059965,1.4630919840127146,1.4561735685616988,1.4648471351699954,1.4565253901395299,1.4648829993296968,1.4593962567177319,1.4590019710752267,1.4539047100974793,1.4100196870790593,1.4592442924740097,1.44374319679559,1.4695118136695031,1.5112088468414309,1.5100313472538947,1.5822648236508585,1.510006083563145,1.5586352640448136,1.5101266917364593,1.3718107211024937,1.4416145413691375,1.4103298965229474,1.459873392295443,1.4372242507226534,1.4968469496424768,1.4792603620939084,1.455478461171117,1.4088720103115557,1.427843121435473,1.5723749444228439,1.4823111167334213,1.4491954725651732,1.457960757137192,1.411012777470854,1.4073881263014747,1.4012108855901453,1.447649678181538,1.4277503730205607,1.4749844237218983,1.4411010451733437,1.5164597176445707,1.4472673911971194,1.4990525476397956,1.4649995457436176,1.5194346022228278,1.4313993371427747,1.4611628554183338,1.336146401489956,1.3943270254090727,1.3751530707025519,1.412200919751144,1.4110704835217704,1.4652249218186193,1.3847823462476017,1.4340052040656444,1.4119211028688066,1.4612053875167617,1.4327139152981851,1.4729874058525745,1.3287985102671536,1.3389310493754452,1.3487156083464993,1.3999050417897987,1.3938944569441605,1.4500792595622827,1.4383333333333332,1.4832919254658383,1.3752663622526635,1.435518590998043,1.4722089771511786,1.528087426060286,1.3686059765684673,1.429911044783135,1.4210087782603562,1.4804949416750863,1.4058408301416228,1.4865948160684064,1.427366440758988,1.4784231181427767,1.4960771327406577,1.5412410525511373,1.4709140248024968,1.5113037518638919,1.359675377000115,1.3968458616323243,1.529300659052035,1.5614750443826555,1.4682537250937018,1.5261088472890303,1.4576884295437358,1.5046760776405346,1.4207410108531893,1.4758418178852115,1.4411350345560872,1.5348351940457203,1.3776053802644446,1.4168608423111015,1.4233001950692141,1.478718653787398,1.4306519667891657,1.481361440043555,1.4872387509220555,1.5521391689205801,1.430944697706978,1.5040038245488228,1.4326332743306385,1.5049992823996556,1.450699705447502,1.5057936298724368,1.4184108730965652,1.4618378150965887,1.419115932932843,1.45862996503183,1.4017306278815955,1.4635499031115664,1.3833188380587926,1.4558184032005566,1.4154706793702627,1.4380792459481775,1.401080725495724,1.4536791654919652,1.4111197595147351,1.4788367598904932,1.4201502715895766,1.4917805269077073,1.4279310344827585,1.475095785440613,1.4235410629791292,1.4729120052818838,1.386332728921124,1.436981309714764,1.4177177326885686,1.4724313275836283,1.474693796356816,1.5448861860240417,1.3790660875290721,1.4305937576330408,1.4191408027669064,1.4714025666697004,1.4332192424869297,1.4903900402452326
Shadow Terrakion,Double Kick,Sacred Sword,40,15/15/15,0.9206621451689377,0.9093961945206045,0.8600850878149886,0.8984148828154501,0.8588965816173098,0.8976921254723019,0.8582616202126874,0.8986560927601658,0.8576034056107236,0.9002474578036566,0.8511133049256734,0.8955749864845353,0.8262304424411978,0.8709460159568957,0.8515207898777255,0.9072583600099378,0.835079995389445,0.8842524685679932,0.8428278605994959,0.8819788749859568,0.886842155214777,0.8872344419299664,0.8383203455748339,0.8870587801142759,0.8464866051367856,0.8906916209886335,0.8714247679902632,0.9340483797352808,0.8775397839796621,0.9016489458825513,0.874655433064211,0.861689151159954,0.8654149171877121,0.8776279390781354,0.8515474620463047,0.8882528322817539,0.8281097275933874,0.820982604507529,0.847716056943495,0.886859770914249,0.8951374026574677,0.9272635683006907,0.8637441175952201,0.9138965754269701,0.8350076453856399,0.8732859538646192,0.8395187910723478,0.8852018412525362,0.9212811866373188,0.8966535468644395,0.8642784688040441,0.8596805574032194,0.8217631470199077,0.860137924759352,0.8378975222516237,0.8792302140967043,0.8362311879191701,0.8489639388560817,0.8321388230165074,0.8813042070983638,0.8673200395110509,0.8751172984319052,0.8258201663609798,0.8085698901209847,0.852276541229054,0.8676806457158295,0.8476170996113725,0.890698506852117,0.8489855072463768,0.8904244306418219,0.834333550771907,0.884779299847793,0.9161565524440378,0.9625629856824363,0.8232529171905663,0.8727599619266971,0.8644421408982955,0.9224652609203396,0.857809299011312,0.9019105727264629,0.9000994610598386,0.9340164534807516,0.8846193035636957,0.9306747841149349,0.8679392070239782,0.9172663536254434,0.8447565327500863,0.8535397720732129,0.8655793253836364,0.918968214722882,0.8823799748766812,0.9345057548740259,0.8749684900428536,0.9163599697504412,0.8358778992217564,0.8835225364411904,0.8722620946305156,0.9246411483253588,0.8417993914306862,0.8786425066476603,0.8798091612023784,0.917530376742109,0.8652766435279706,0.9082873962161426,0.8837472338332923,0.9335751167937054,0.8676176817087538,0.9174563335552937,0.9070707553939626,0.9621984085219029,0.8584658055495066,0.902923748724943,0.8721265878998236,0.9140927204945716,0.8657670581906213,0.8973460055590424,0.8388088290977125,0.8878432857429227,0.8840493998956339,0.9056357627413463,0.8869478898980434,0.868096594335334,0.8416032327788742,0.8873132224414999,0.867961243222932,0.9265526866713188,0.8461391208633438,0.8949773874757723,0.8668773946360153,0.9107183908045977,0.8589113450463999,0.901102226460771,0.8312120789455331,0.876691191854383,0.8523356099506455,0.8895508250660551,0.8927221574923982,0.9418497257665748,0.8249099964954388,0.8606883807865086,0.8462546646036224,0.8924365158824065,0.8766188989606449,0.9022203833953937
Marshadow,Counter,Aura Sphere,45,15/15/15,0.9615617720423015,0.9991486115978478,0.9330457913418534,0.9880675667737957,0.9346429825460374,0.986956149207944,0.9351794003641078,0.9875921186104786,0.9346529962889729,0.9886955630631009,0.930856225676361,0.9864492775522402,0.9183625185645702,0.9598141816046697,0.9440819047721183,1.0028133316889463,0.9417781825824985,0.9867197935194582,0.9290258032105103,0.9801383321710265,0.926986162402482,0.9864091634802159,0.9423392726445209,1.0015888733760177,0.9231573650522149,0.976125936770696,0.9743458086109844,1.03222272934733,0.9629225950531624,1.014881244996278,0.9068579145224278,0.9548312366375261,0.9175262910178014,0.9718533097940436,0.9351990798625064,0.9800584176638996,0.8725847463629538,0.9120486450497924,0.935785133001176,0.97645924620594,0.9659045214658051,1.0131091134851535,0.9564569857412272,1.0180195463277932,0.9311380937505139,0.9872967396129627,0.9374337542775809,0.9813565609763484,0.9129864356424908,0.9669908667382292,0.8866361247838234,0.9322369296261807,0.9213586233304394,0.9608973070930025,0.9361943709405821,0.9832764012509021,0.9074801379873675,0.9642291124576496,0.9224636197295673,0.9725934195142252,0.9268613409062848,0.9739134461044574,0.866566266749679,0.9194557090533803,0.9347162304864972,0.9821073355217381,0.9458606054407854,0.9879704438535488,0.951262939958592,0.9878053830227742,0.9382474450967602,0.9830832789736899,1.0017655321726355,1.0553887392553836,0.9375433318840409,0.9776965651770291,0.9522706695883797,1.0080893834223406,0.9562438763694664,1.0097755411062617,0.9792828009468076,1.0215190556596427,0.9801564052270932,1.035866214942558,0.9736878664110472,1.0291091291341354,0.8992402440428227,0.9454932657994705,0.9664394166619379,1.015102262502128,0.9799626214038419,1.0459470776269697,0.9662717418704311,1.0291152004033275,0.9315222293659857,0.9832548052471476,0.9630914407230197,1.014300903774588,0.9272915010462641,0.965304238968539,0.9725375449481773,1.0377094643822415,0.9670018374846876,1.0087110385191234,0.9881239242685025,1.0440742562085075,0.9628643138861854,1.0214704024313204,1.0026312012629768,1.050742317689646,0.9562984951461874,1.0047907760369508,0.9690074676576798,1.0188502845656722,0.9501031112705102,0.9991302788487402,0.9302848742677684,0.9899993318039066,0.9333449295529657,0.9847451730735779,0.9547086491451048,0.9656743141820745,0.9423174513673527,0.9913166055821822,0.9531778410005904,1.0113532664125824,0.9574310258189561,1.0089851881984158,0.9666666666666667,1.0096264367816092,0.9610461064446318,1.0118200491508638,0.9311057256433503,0.9791913662040588,0.9515678747694302,0.9897552220948203,0.9676035124612805,1.0193881610730626,0.9229421322600173,0.9638499198198869,0.9547465186129062,0.9980067352325475,0.9469164127831897,1.0111834104386856
Marshadow,Low Kick,Brick Break,45,15/15/15,1.4423323506978087,1.5127254736234514,1.3663676565607406,1.4379488298327614,1.367973011795579,1.4391110558563764,1.36938807043001,1.438289768032407,1.3687826856815506,1.4413955074564933,1.3638480626714617,1.436547831313569,1.3760111214727317,1.4481590854142923,1.4163516414378376,1.5117278753983616,1.4147262030949481,1.49167501011384,1.3743828998882912,1.4475488751767307,1.3658706339648587,1.4497546098961707,1.416577997281489,1.5078346833631633,1.3597986370102857,1.4408263254567633,1.439411227749886,1.5345047923322683,1.4541427307330366,1.53143952694636,1.356223142988315,1.4311259919205657,1.3424948050474288,1.4229649459297058,1.4076008837746719,1.4746560353720668,1.2853363647953764,1.3422276288017225,1.408679813349243,1.4728591202970185,1.4157106096916117,1.4790968557275779,1.4115083631492678,1.5037894143151735,1.3579458575163186,1.4275723023297875,1.3755943187668453,1.451500560249538,1.3757757128245163,1.4521199504122075,1.32836404150592,1.4110308301183982,1.3468439948894289,1.4124359756906664,1.4090642290113062,1.4802213134471975,1.3615156006380504,1.4462833056348268,1.3836359793113016,1.4657236090285164,1.3633812816397086,1.4299265341400174,1.3005743548323772,1.3811438859815914,1.3547241709575226,1.4341943696330193,1.3993275721006342,1.46388576395991,1.4289544513457555,1.4987163561076604,1.3811698195259838,1.4567623396390519,1.5124167171411267,1.590564068198513,1.3800867225231788,1.4623791113879128,1.437338441957198,1.5123997848079676,1.4092700632404025,1.5036964460675157,1.4720853668879483,1.5486009915265346,1.4725781389306365,1.568561020964414,1.4280144110101598,1.506506256193678,1.3473581213307242,1.4208932888223782,1.4171645360289886,1.506481083666372,1.4510759112309404,1.543204959302266,1.4535795311318378,1.545160070582304,1.375447418169256,1.4529743112399123,1.4466507177033492,1.5366959064327486,1.3955883293584437,1.4628050842036973,1.4635009048391265,1.5375919528073514,1.442901864706683,1.5150571661902816,1.4614703712810424,1.543939021391689,1.4442367122539226,1.5424541993204595,1.5115852588942578,1.605495223971041,1.437198427525186,1.510550022349314,1.4540078766843132,1.5173602589722914,1.4031561014973548,1.4638034609522101,1.4071318796356103,1.4818696126689979,1.3956688119672986,1.462410854061576,1.4149140466272694,1.441428319618521,1.4142937693825768,1.4855840616483413,1.4437436255300875,1.5330398840517472,1.41530473068364,1.4873776650474981,1.45455938697318,1.5289655172413792,1.4260811356050325,1.4899222389318856,1.3715653113885207,1.438873003696213,1.4271399371853033,1.4992522059923226,1.4156625650061099,1.4975844724203586,1.3561483809989063,1.4294892898484544,1.405988895967962,1.4714935833257485,1.4358144958062211,1.5142112059778587
Marshadow,Counter,Close Combat,45,15/15/15,1.2272196911913253,1.258741676802243,1.2192530061843905,1.2442825855283586,1.2126446726688989,1.2429240805546828,1.213920070940567,1.24473320031977,1.2150732545657057,1.2484086598471575,1.2079517942828746,1.2397962438760675,1.142190791973198,1.1913307774669293,1.2110213251971924,1.2553733026619407,1.2377396528071274,1.2482264053717487,1.2130730896657855,1.248389551533291,1.2051406432236689,1.2352686847638794,1.1873291961120782,1.2467756121262816,1.1648530054316653,1.2106400998945972,1.2156777727065267,1.2797162635022061,1.2435116648173379,1.2774695563015297,1.1585401695413393,1.2040431748373452,1.1833646177686912,1.2205729423430027,1.1701569266564518,1.2046554951997124,1.1131787146034309,1.1472897454421827,1.1635907222509776,1.2001662103126782,1.194931044590134,1.2409425599889234,1.2227007948957471,1.274360205862136,1.1821841962480066,1.236295851761727,1.184534084370552,1.2429173859059386,1.1734054741742295,1.2214282874501683,1.1404649461221232,1.183899827058667,1.1847463860149299,1.219254114426748,1.218864565792639,1.2455280250180418,1.1794760487116984,1.2197189393569665,1.1925495584165087,1.234967335372258,1.1900018520805038,1.2226571181627361,1.1019451782799643,1.1463931750492184,1.1895787457330202,1.2308691950654476,1.1981744733074249,1.2402970955205563,1.189047619047619,1.2385093167701862,1.1793107197216786,1.2345727332028702,1.2203693441756769,1.295269147003106,1.1748904217440863,1.2317183515669983,1.2118001338389472,1.2531393105982076,1.2221430480092634,1.2809744366259908,1.2297087872689845,1.2718448099060131,1.2454339353491097,1.3071554117736963,1.22212034490104,1.2769303436970354,1.143167952112352,1.185518590998043,1.2411092826627972,1.2846083382647395,1.246749798298559,1.3078627817437216,1.2282329216032266,1.288845475170154,1.1636614879712885,1.2126399831108639,1.2029904306220096,1.2658426368952684,1.1598545281760282,1.191607957089467,1.230240428682225,1.27362570213166,1.1759816932081122,1.2148410916020145,1.2417752643225966,1.2823211212195722,1.1912445150164763,1.2513189571274905,1.2271205090178445,1.2885470985026075,1.2046394883726261,1.2539569747051609,1.2185604599796656,1.2478818263623508,1.1927553124719805,1.2261185331300994,1.1731630175735572,1.2194021872285452,1.1854931292398676,1.2315707079492084,1.2054160365893256,1.2089413772949504,1.1820975472230053,1.231707546283244,1.2082505770572762,1.2593939556605291,1.193737886147735,1.2460218707377186,1.205191570881226,1.2585057471264367,1.2052140263360598,1.2392161537615083,1.158806402120092,1.2108149103842667,1.2142305199660999,1.2450770227827908,1.2078561482281396,1.271753957202535,1.1590646007455159,1.208924949290061,1.1965049604077544,1.2472285428233365,1.209663870814057,1.2585223354772381
Shadow Blaziken,Counter,Aura Sphere,40,15/15/15,0.9916201117318436,0.973392566327898,1.0507791325070697,0.9635683177954368,1.0223042456356692,0.9656616091784087,1.0270343349657725,0.9677374930302237,1.033550439896985,0.9673197783127511,1.0291044199766963,0.9624555500710191,0.9030912167996409,0.9420785410838256,0.8892094251973711,0.9541913101296027,0.9719795779534107,0.948449926886542,1.0126016665147541,0.9517660350642165,0.9581139023459168,0.9469695851251627,0.8983285052084294,0.9581377994001234,0.9413781892654725,0.9431072935066441,0.9231096911608094,0.9746805111821086,0.9141326179473854,0.9638074637976319,0.9299110032828705,0.9178033773802732,0.9502084492159667,0.9359044240346317,0.9980422045883031,0.965431604298718,0.9587990310654031,0.9037174365730313,0.918990252594896,0.9575913465274293,0.9589890958688617,0.9874064134496559,0.9107196362162258,0.9705813666566792,0.8973319248285955,0.9336413409841996,0.8897216922564428,0.9438274128584839,0.9217438132723245,0.9566793527564235,0.9267909405347878,0.924600073167487,0.9572274014565886,0.9528637016761005,0.9079720952610055,0.9534953091171517,0.9112226471895221,0.932914816175243,0.8801878628944362,0.9356120406639936,0.9174219039387579,0.9319329546857638,0.9448165037271367,0.8753919242569566,0.8999909953421361,0.9254741770970621,0.9005676007363469,0.930123747187564,0.9302898550724638,0.9620600414078674,0.8999565122852794,0.9319525983909546,0.9588772761833577,1.00268051599933,0.9133362319181189,0.9341707893159731,0.936223117397751,0.9599401661177521,0.9380956622428075,0.970940589649951,0.9354351228613945,0.9732303256000432,0.950913212930178,1.001974170211682,0.9278893797523454,0.975151195206209,0.9051341084378958,0.9362841026821688,0.9102051735179436,0.9644533434933811,0.9317381047213456,0.9967217132877845,0.9387824552558609,0.9777791782203177,0.9281252099146907,0.9350344020190196,0.9161350345560871,0.9852339181286549,0.9389877280992718,0.9452835878176485,0.9255799196220827,0.9616559731133516,0.9215240914659044,0.95759323533415,0.9407425620850749,1.0000122940742562,0.9127610169202137,0.9654510065051477,0.9417627453794513,1.0049275223652108,0.9373531535455181,0.9768140193235607,0.9245638023115847,0.9506012691512112,0.9205863893122926,0.9544158522370663,0.8971980310488451,0.9533487760874891,0.9218472777874412,0.9579231170638371,1.0013173641584177,0.9110686420944234,0.92859693637816,0.9515271121135231,0.9124617531805249,0.9717778732084384,0.891986312842478,0.94998923213132,0.9736111111111111,0.9749233716475095,0.9476855078311264,0.9623482375380552,0.92238824185787,0.9329276797545156,0.9008425145819831,0.9484022134702627,0.9370115661144107,0.9962062008013868,0.9124709280715356,0.9146055244628996,0.9480932010557932,0.9532629471193228,0.9207256679329496,0.9536615639222176
Virizion,Double Kick,Sacred Sword,45,15/15/15,1.3195262734750253,1.3925477746397577,1.3112686811388679,1.372342264477096,1.3087011086601157,1.3722167994180332,1.3090650758781919,1.373699254989688,1.3085813931219163,1.3745852603850799,1.3089165130436826,1.370567179414856,1.2833816875626016,1.3455427762235348,1.30768268335362,1.3818338132441075,1.2757902920696194,1.3430795343339443,1.2970114231086372,1.357745308555355,1.2906380564513238,1.361262319595565,1.2790143654654784,1.3608075167036722,1.2649857426554487,1.3410456214317812,1.3686748820934125,1.4461014757340636,1.3002205149093362,1.3639535373681475,1.2628178900113527,1.3293243510616024,1.3104079502772812,1.3762261855374753,1.3239505834520175,1.3793432821662757,1.192736886093522,1.244995962772513,1.3217091477572802,1.3825734677239856,1.345258698780558,1.413978439190652,1.3201592435271516,1.4033897632937944,1.3008397592936651,1.3689083540224594,1.2969095424124042,1.360774204294237,1.2652657753875403,1.3406739168934623,1.2179143940401755,1.2790632898762804,1.25641570022027,1.3288773804152907,1.2931007938417127,1.363863363002165,1.2370983609504997,1.304805155775203,1.2750764596695885,1.357144272625787,1.2652117545375974,1.339597481170515,1.1927566227487143,1.2524104393477933,1.271388108939988,1.3451239777666812,1.2981565759869094,1.354136837799141,1.316366459627329,1.374399585921325,1.2821482931071972,1.3438138725809958,1.3968323517661767,1.4670670257870795,1.2760902008249215,1.342001668644755,1.29495742084476,1.3715933395441604,1.3092099403224369,1.3918455509040706,1.338136762812358,1.420427297049322,1.3741880428968083,1.4584914792266348,1.3398812666129494,1.4125197966158205,1.2477495107632095,1.3152181420513411,1.3062524825914608,1.38789224945079,1.3593655851384334,1.454211219706486,1.354083690446181,1.429190824300479,1.2999069178285945,1.3775489641009895,1.3430223285486442,1.4352472089314194,1.3069711340771404,1.3638805888319308,1.3549672142706055,1.4153681637641307,1.3397815434871376,1.402213488498707,1.3452667814113597,1.4215392180968773,1.3412043914015945,1.420145469446294,1.3886124798673238,1.4720454799151639,1.3202026337807016,1.3821732702203986,1.3441082635066437,1.4021666725099042,1.3101766340894827,1.376481664126244,1.2912332672561642,1.368621511459563,1.2836841189772132,1.3681509827796137,1.2589826608900556,1.3117978309877447,1.2855840616483414,1.357541584437553,1.3381153040957645,1.4336249932900316,1.3101744394726136,1.3805604077432938,1.3611111111111112,1.4213793103448276,1.3301269119319223,1.3870538825514434,1.2890107399400237,1.355359509031313,1.320728849892816,1.380539907273543,1.3883671033561624,1.4644633266077467,1.2865138111572487,1.3469515627157165,1.3145808682988986,1.3766269227268588,1.337169794761851,1.3990045260214892
