Attacker,Fast Move,Charged Move,Level,Arceus (Fire),Arceus (Fire),Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Victini,Victini,Entei,Entei,Groudon,Groudon,Regirock,Regirock,Terrakion,Terrakion,Blacephalon,Blacephalon,Mega Houndoom,Mega Houndoom,Mega Blaziken,Mega Blaziken,Mega Camerupt,Mega Camerupt,Mega Aerodactyl,Mega Aerodactyl,Mega Steelix,Mega Steelix,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Blaziken,Blaziken,Boldore,Boldore,Camerupt,Camerupt,Claydol,Claydol,Combusken,Combusken,Donphan,Donphan,Excadrill,Excadrill,Flareon,Flareon,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Lampent,Lampent,Magcargo,Magcargo,Magmar,Magmar,Marowak,Marowak,Marowak (Alola),Marowak (Alola),Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Ninetales,Ninetales,Nosepass,Nosepass,Onix,Onix,Piloswine,Piloswine,Rhydon,Rhydon,Shuckle,Shuckle,Stunfisk,Stunfisk,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Torracat,Torracat,Typhlosion,Typhlosion
Mega Gyarados,Dragon Breath,Aqua Tail,50,1.2546259715526609,1.3030348591335281,1.2497444234306416,1.2993998628569243,1.252598497616306,1.3040740899747574,1.3369618759570774,1.3976470805434211,1.3019342949125756,1.3954262380277578,1.1960953434078574,1.2318545072184364,1.2549673011189322,1.2920535549405008,1.2922036695909496,1.3221456359354908,1.2735369028047416,1.3421608908415752,1.3041269248761551,1.3727159662401083,1.3568733232273475,1.36100208182217,1.3327228259696042,1.4026670307000664,1.3024269210411632,1.3806349733765009,1.511215386484737,1.6251607347090762,1.310931085797249,1.4202514291930772,1.3834183304838585,1.48023576764523,1.333387233807381,1.4049881660605357,1.3581955789233464,1.4598766069584084,1.4585032768907014,1.5893985412181446,1.3129469833916159,1.4014706784395503,1.3531689735736687,1.4539721451026755,1.3205055194294713,1.4165090077933782,1.4602001353094414,1.6030766566041965,1.334660051801256,1.4241734505785262,1.463812956909696,1.6045818086297359,1.2962027459445133,1.3883967361812937,1.4704556637652868,1.6144765923755506,1.3304408281255866,1.4317040363319145,1.3470259541480623,1.4341764050360604,1.5068232923696563,1.6203822322425263,1.3247732072482847,1.417646103527459,1.3341362042667944,1.4247562269681902,1.3491196162333638,1.440382061790367,1.3688687535696171,1.486132286305838,1.3058943035593247,1.3964204018316198,1.342061151613565,1.4287722522115713,1.3422361108077068,1.431620138452146,1.3776069644464763,1.4806223098240383,1.554641546096183,1.6549693771609817,1.3628728006706197,1.4752636215685166,1.4375510726509588,1.5645853540837722,1.3516464093526157,1.4244083057894275,1.3283119842459388,1.4519543555995649,1.4967966865745939,1.6126524128732815,1.3351738750508195,1.427735169058779,1.4119804663911897,1.4944053507140334,1.3091956907193085,1.3801069892044533
Mega Gyarados,Waterfall,Surf,50,0.9611781916529023,0.9717118094098655,0.9575462771518689,0.9692217739412124,0.9603529521503505,0.9727259363792686,0.9775857728073543,0.9897828047817558,0.9510999464759097,0.9881432570183334,0.919220700813791,0.9146110475531286,0.9551600413967526,0.9537274363385798,1.0062931480239252,1.0004258574577953,0.9440704004204882,0.96582048889436,0.9872342593710506,1.005736921992556,1.0173474572320649,0.9931024148586346,0.9232661617407211,0.9217233355660828,0.9686110698322111,0.9919013302566174,0.9571758149686875,0.9953069786121461,0.9794497044241356,1.0278776927689846,1.0140918293952133,1.0559836532700766,0.9912577563095746,1.0142853595871808,0.9917880524595037,1.0308245431773868,0.9777394780194814,1.0013710068606725,0.9571906231717845,1.0032606341092416,0.9950183687240193,1.0444008207105815,0.9900149543215585,1.023470042076263,0.9786272015128766,1.0281190119753751,0.9982411406378235,1.0413309114852431,0.9628880644105805,1.0192896091666725,0.9660934127329414,1.009534510742211,0.9645472875626081,0.9920987434329157,0.9978454605763579,1.0470358478043609,0.9840997294687691,1.0254093983813466,0.9807965722531605,1.012438950502049,0.9677963238345195,1.024061467149372,0.9799118905380828,1.0324046434299585,0.9845103455472296,1.0338045908848075,0.9899349666817856,1.0466147650996236,0.9869540899699667,1.032566468209498,0.9833350302632846,1.029855144727618,0.9938641048842266,1.0365905382985403,0.9881547387043559,1.0442557636098688,0.9912917789821596,1.0411193766847322,0.9741368456638916,1.0230246675775876,0.9670027870308162,1.0032382405702756,0.9661566764143135,1.009729162723391,0.9527239575357309,1.0162013769019942,0.9541252864430609,1.0002433634361323,0.9826460591717942,1.0285387321104664,0.9729313006516329,1.0288055810423902,0.9670873976669637,1.0005887093657224
Shadow Golduck,Confusion or Water Gun,Hydro Pump,30,1.7064020908442392,1.6301159465260828,1.7131953242741076,1.6160995678394305,1.7002574534365966,1.6262491690557033,1.6482243702054828,1.607468998196008,1.5815171653330786,1.5830810429308388,1.9073388385767807,1.5979197035758343,1.8339383945041934,1.580947403244788,1.9189640369081558,1.6887157763674605,1.9802326310816123,1.6219560244511328,1.7566537846221104,1.7141266073479717,2.1588618311283057,1.7019191546306591,1.904824596210505,1.5630319557468129,1.7084463865007422,1.6186034726593612,1.672874883535838,1.6255081454658633,1.7241407213756785,1.6610045684484935,1.6760043383454861,1.645846992139996,1.703320464733503,1.5915566696708527,1.6587412430699495,1.6195510012682177,1.647824113169723,1.60310133464917,1.603744937528528,1.6018203841803382,1.550632137623249,1.5983122433168668,1.7391061962166565,1.6690954483480434,1.665041907869114,1.6088317728863095,1.610608323739248,1.5298914296853225,1.700247269529591,1.632986782763469,1.5993435522549313,1.5694391358267403,1.591265562812661,1.5872484410610201,1.6950717218726516,1.6707594262365952,1.5638437643219962,1.578833004966971,1.5327305545515901,1.5647633308209667,1.4999487337935136,1.5507152495976118,1.6512390273898294,1.6480836272711294,1.5969546459616102,1.6543495977078642,1.5526718749717958,1.634347347283325,1.6686584546693128,1.612415085189879,1.5701515455853317,1.5448160225458933,1.61033861104053,1.6297191233433632,1.4661086645394128,1.5512790962718943,1.5243997828302551,1.5979842456685114,1.5703311301603875,1.5921772200699627,1.6387403374991685,1.574119198734768,1.5089304469896698,1.5843645050884538,1.5502251553590072,1.5894135135407732,1.4636994127054128,1.5227742756561993,1.5847938110325792,1.5622054347337435,1.5207284643554952,1.6030217543709062,1.6031511871719242,1.51843293064423
Vaporeon,Water Gun,Hydro Pump,50,1.448490869973047,1.4586291932669584,1.4411878930556825,1.44800022711028,1.4372382827919268,1.4578666567099123,1.4097611353708246,1.4486896914386247,1.3907108585882355,1.4631318133819697,1.3362319047896443,1.2853765951205622,1.440486054876556,1.4392437025808604,1.4218077995730616,1.4811640096567722,1.4060189377638896,1.4406305376355122,1.4732480659395273,1.5338916106469418,1.4797553019958012,1.4760481304963535,1.4123046138300346,1.3803390482833935,1.4048395660762023,1.4489454957113541,1.4226548901097422,1.4738945999261794,1.4501305798632351,1.5722565469567067,1.4587684261969822,1.5373033415976216,1.423682886946283,1.4823762973975074,1.4334183107026852,1.5365635876423196,1.4569619702921837,1.534112207581133,1.4348708169862359,1.5318328116824138,1.4218180409981545,1.537788552875065,1.3700730233191203,1.4704545081207423,1.4160823251967538,1.498663357282352,1.4033109613326475,1.4710900327723775,1.3453951405316014,1.4408623096001583,1.3607622026359256,1.458080839969124,1.392616795131271,1.525744893899003,1.4835436220361462,1.582438677522135,1.4162647183274755,1.5178733696459465,1.4353444685277552,1.50689058749805,1.3744924817592084,1.4831674808474269,1.381524414268493,1.4720650788989382,1.3883514950835043,1.4873692247434829,1.398156334724664,1.5425056837011588,1.382353170900012,1.4520622701815726,1.3972647232255981,1.4688471345005136,1.474599141831243,1.5667092838360972,1.3911925205610294,1.5053405967286644,1.4722455161115184,1.5493978302075493,1.457487334880578,1.5332778105759912,1.3674917302683038,1.4443511812694172,1.4638329229479383,1.5714614074125062,1.3863113456635026,1.5319811923844693,1.3783266753639176,1.4639605143592103,1.3978670298487914,1.4760460869272025,1.4082452449164622,1.5629848723653883,1.389101667524223,1.4328674296501893
Seismitoad,Bubble,Muddy Water,30,2.0466620743731183,2.017316714349034,2.0284685924596824,2.007263808741257,2.044155779463155,2.0175653843778614,2.027292887823824,2.050071129065373,1.9914171360779394,2.0289647136376137,2.1357805176840747,1.9443205935101457,1.9567066224404241,1.9380660678453647,2.062265590062329,2.0744061032617807,2.1025281345561826,2.072850611605814,2.0978205567007495,2.129763245817397,2.233921776977876,2.078809449467232,2.078528753093704,1.9215812502463414,2.0231004145885754,2.0445752846435257,2.0220345415577383,2.0885309063649027,1.9825503466124779,2.064671448439253,2.0297179913070726,2.1125997113181785,2.0358434094200692,2.018368366612357,2.020557414441994,2.0981069362785516,2.0985956667719745,2.0564506951945707,1.9258651002459584,1.9985242466161093,1.949269877836784,2.0629737542375723,2.0769295416198306,2.0893922584838935,2.052835410039249,2.0551849956553347,1.9619957774430286,2.020795208406521,1.9418860493183834,2.008773805474135,2.075317113599963,2.071716944940605,1.9447847555561406,2.020726877130601,2.015520897297398,2.0893333932411404,2.012290335047935,2.0447165161235086,1.9634754555436325,2.0359016558438587,1.9932832667790163,2.087030062641111,2.00020814991253,2.0818304929207025,2.024134735715855,2.0910271474625355,1.9706919286882052,2.0925067643129966,1.9938168910006941,2.0409531852986844,1.984040604508994,2.03762201362117,2.0516942049464277,2.072723880983123,1.9365080823651062,2.046344474742625,1.969095411812891,2.0558322458971108,2.022715087442948,2.0505549622388526,2.026724179083773,1.9752335548035769,1.9509250203780888,2.0289287357356045,1.9349760777964948,2.0508120367938663,1.9359809924870364,1.9986934176174873,1.9469179036066393,2.017397950008991,1.9871690482277933,2.10387208647657,2.0206221148062524,2.002670653699449
Barraskewda,Waterfall,Aqua Jet,35,1.8526703724911664,1.6787032653268688,1.8442794095965342,1.6597783044047483,1.8489626631915108,1.674551223484314,1.87228594736368,1.7147063095903727,1.7242832172004914,1.6535119558897844,1.734486772835115,1.561285530760091,1.8231013301320744,1.6615551974033151,2.046207690480183,1.813803393496003,2.161211987718388,1.7481360727810615,1.8910210044893319,1.7921154982921785,1.9591162522590304,1.806233960334907,1.8516953294084657,1.5977418085292143,1.876998098202225,1.7574036536557427,1.7400786041161707,1.6810399520653285,1.759051276351849,1.6756220255223362,1.836009566441469,1.734353623866096,1.7896011412881212,1.70777767607645,1.8030789060721502,1.7534608000098604,1.7709220563744879,1.6548496594035556,1.6815605940420975,1.6248018429922464,1.6668414417866688,1.6475225694284181,1.7866656614984595,1.7394677341005467,1.79978511909798,1.7428924835335724,1.768290929063856,1.6418834037722942,1.7743476936957452,1.7265642695103034,1.7743896226260432,1.74815312042167,1.6997504786415996,1.6256620238515893,1.7613740362024035,1.7023830790254157,1.6490855080254476,1.6276589560550445,1.673678952243004,1.6203289909887872,1.687996327412832,1.6333661976095497,1.733296152879143,1.6522307832450907,1.6433218917614068,1.6443165810202178,1.6414327947007774,1.6343486645076872,1.7740868728936852,1.6458386818966584,1.6995326624154214,1.6122100825938357,1.6819662113298055,1.6246266207075755,1.578891791081921,1.5974099267253692,1.54979397449208,1.5969695867107354,1.6860132228993818,1.6194924517552187,1.7794755526318387,1.7088038056164498,1.5061104369627463,1.5623577350997215,1.683187966131879,1.639106529701744,1.5657647488829989,1.5632566937987746,1.7518475915342093,1.6688586761061115,1.6445160872124895,1.623968685548641,1.7055950413921883,1.614306816726937
Barraskewda,Waterfall,Surf,35,1.4760949261198781,1.328188240671726,1.4696191504986043,1.3225739247725543,1.478179368358467,1.3282962632912798,1.4781048871713678,1.3640208453200482,1.3548705495004307,1.3288482336048082,1.4546488278808856,1.2494111742631189,1.4772967144841134,1.3255462625854926,1.6896492126795795,1.426492559149477,1.8436670568002596,1.4043238722392049,1.4795038326759395,1.4170474235726278,1.6592030892041776,1.4437105743897212,1.6180258043030527,1.285185809971381,1.4782442015204365,1.3957743856725668,1.4009712505865777,1.3385072543887508,1.4287973759121955,1.3429358275016166,1.4389916918735581,1.3767482379530542,1.4471649180740467,1.3671842329639732,1.4244545085969322,1.398224084407907,1.43377677348019,1.3355014872581057,1.3555939102877477,1.3173235646178687,1.3365595583671075,1.3293989418480217,1.4546559626030493,1.3926159883932405,1.438136185865987,1.3850902101231959,1.436828826747075,1.3193386213340903,1.421950423543159,1.3802953775942435,1.401621415565248,1.3851832253310963,1.353903700651317,1.3063954212400437,1.4147999922148793,1.360090330554349,1.333925416515207,1.3184699644071336,1.353575143377334,1.315223913074129,1.3511194956781556,1.322197097575762,1.390266270531517,1.3267101370914343,1.32270209218365,1.3264038705875176,1.3093386767759247,1.3261488013721772,1.4191112147996616,1.3310972942721813,1.3660357880988714,1.2978382752957656,1.3605142775182553,1.3108887059518788,1.268898177438091,1.2976718387983643,1.2557252612228178,1.3041242249040357,1.3623741862187169,1.303436292169669,1.4451386869335048,1.3777228240711763,1.2195949695109907,1.27115461315728,1.3540297023215713,1.314538883657194,1.2622066097263744,1.2672599302562744,1.3842941220592948,1.3378634742979054,1.3157266099709375,1.3134069605502368,1.3842898407360973,1.2894377148420042
Carracosta,Rock Throw or Water Gun,Surf,30,1.7154548094500301,1.6608281092439814,1.7187113404869825,1.6525889885439076,1.7281992470899914,1.660665546590974,1.790693392746864,1.7022918430015572,1.5934036068058253,1.6042725257437027,1.883088231999236,1.598875371279919,1.740230845639976,1.6692468197046066,2.3216228264401306,1.9350555094087147,1.780235426592616,1.6967194678373423,1.7460643120105777,1.7421790223897986,1.9520139428736734,1.8333342683801208,1.9694708328155106,1.7136743788840743,1.7896349516702927,1.7345429256963103,1.9936343131480436,1.9320910413067955,1.7606156157265294,1.7406628178792003,1.6786229325072295,1.7083518021506634,1.8584291321105046,1.8146590695405769,1.9169787099662188,1.844399906699816,1.977334250732989,1.8453055746579436,1.6996421106470203,1.7043199212003826,1.789907142086814,1.8946894720880274,1.9936078928780119,1.9402902217862583,2.0542590259817906,1.9371495936471488,1.6329250257955252,1.6749084812722899,1.8861360470568238,1.8368123941654155,1.9337322711551443,1.9168150181619081,1.8542142734924183,1.854673931421872,1.9583850562724596,1.9369027533497905,1.7066966285711507,1.6939737060946216,1.7990462572953856,1.8596833909515706,1.6018144108274226,1.67163495846061,1.9390654699684706,1.9217234578057094,1.7019502111583618,1.7518675040986105,1.791561489960287,1.8646588069352548,1.9153928596170224,1.8766549983088354,1.7911794914070234,1.7910349191271895,1.7221642719419978,1.7158067637127068,1.7111764040730761,1.809833227276939,1.7721935096726258,1.8555636412127214,1.8112340334764898,1.83125111319841,1.9521702128609681,1.866645675576061,1.6318668963239857,1.6860967084910732,1.8054759637309197,1.8196508923562051,1.7104202208316033,1.7751183749828525,1.801893909593598,1.79228518755424,1.6262517466591784,1.7149329848016608,1.7130064111390522,1.669068126203296
Swampert,Mud Shot or Water Gun,Hydro Cannon,40,1.2093132388500927,1.2438930848660825,1.2122501460295185,1.2379091788293717,1.2093196909812893,1.2431301834264168,1.1950235318319813,1.2388790335211444,1.2000898485638107,1.2440454373552237,1.2857293907545135,1.1895734930007897,1.2051253637464174,1.2298309937103806,1.2470345013870254,1.264530031548717,1.2168026147076156,1.2314502820731374,1.2517323746935947,1.3081274107681193,1.230421165814295,1.2649147018018487,1.2545327144430336,1.172311111792696,1.182190056219079,1.2315433781872644,1.228008770318736,1.2675360444383574,1.2558945610414691,1.33866402932725,1.221468380572915,1.3211064079895698,1.2345178635800031,1.263438179531965,1.2273114438950474,1.3104066868368864,1.2975070640440385,1.2830311922551874,1.2175509580884933,1.3128005410421903,1.247081346305778,1.346234180799038,1.2572848783590023,1.3303470646350537,1.2322904304380518,1.2807866686737668,1.2569064938486199,1.324997863920306,1.2176133156527742,1.3031914530460136,1.2419147362455163,1.311219380190411,1.198451995614013,1.29255723703061,1.273614366065787,1.3479098867923327,1.289278545377225,1.340158362706201,1.2257722723319417,1.278266195961007,1.225810023265912,1.3388227799496144,1.2571283643934859,1.3398173620203713,1.2613138922140725,1.3507968316325294,1.250435232883072,1.340392631407888,1.2589647015196033,1.3175948037094238,1.2008284299235088,1.2762560947212969,1.2988330675508966,1.3243928777971832,1.2077078749999681,1.3049330645039843,1.276896282396868,1.3387639041024124,1.2278653469146017,1.3248617589539107,1.2258452374327513,1.2651288565213412,1.2817658120338318,1.34579105886835,1.193520582580589,1.2994695238572596,1.1874086734974152,1.263712363445646,1.2066448487818893,1.2847418276692102,1.2449394040723483,1.3323979251659293,1.2523259704275944,1.234815516695775
Shadow Politoed,Bubble,Weather Ball Water,40,1.3758064504663206,1.3678707930485756,1.3716082654146786,1.3628542004706161,1.3780015719181873,1.3693550451554655,1.4074230158723717,1.4060370033442429,1.355512619945616,1.3750007819387988,1.4736377469612523,1.2905976085729856,1.3926646967044216,1.3885359833850839,1.4402622050387108,1.421746877008916,1.4327277495724524,1.3994711622445037,1.4292225063976391,1.4445224726879613,1.5257245142032416,1.426916352040423,1.4485701004385247,1.2988129974784433,1.4341161482500622,1.417157588740823,1.3749615172475131,1.4264280456519483,1.404608706980667,1.4148778781124778,1.4106874783853953,1.4306871374226138,1.3995100369434073,1.3722838412982632,1.430657290085324,1.4289272402362085,1.453344752934124,1.405768650504015,1.3300998956604138,1.3803051752785052,1.3670061377677942,1.4417986016939708,1.4011177020681433,1.4052738037129429,1.421299999490567,1.4016465878417088,1.3839494744941498,1.4113021829146593,1.3964845380163036,1.377290255716668,1.4007819802760144,1.3968142241838928,1.34503756741734,1.3794675409616977,1.4184766529942292,1.4524304879512593,1.3922995853536035,1.4132385552220554,1.3655094258247507,1.4149462116895406,1.3484851352085983,1.4155633020666818,1.355973271732303,1.4049298231151137,1.3653250560137327,1.412921260380636,1.3531445828879776,1.434075579504321,1.3871987315584933,1.4038594893361533,1.3507834740964924,1.3833866148831317,1.4055807413317944,1.431561889557912,1.3456636973428726,1.4181691322544934,1.3615285702039297,1.425542019488127,1.3488430317977265,1.4055042227286907,1.379760839900552,1.3738635633635057,1.3578150389192847,1.4159960399132214,1.3559240146955573,1.3860835994799254,1.31312184651777,1.3616661464888304,1.383376419166282,1.4160679717979638,1.3620420460005045,1.4429777860996955,1.3846177654257463,1.3553510152983208
Shadow Blastoise,Water Gun,Hydro Cannon,50,1.1982910678824161,1.2025332079338624,1.1903475119444376,1.1964201874997316,1.1991245100297803,1.2036599686033695,1.1712381529327656,1.2049667908821708,1.1703900820886943,1.2003473569527234,1.1707302507692736,1.084870444550074,1.1810096754509218,1.2072249250723839,1.1658014679935993,1.1888754524428418,1.188670793264061,1.200844771013549,1.2217750674655086,1.2801356399171326,1.2182421644014223,1.2284291081357128,1.1979543904028596,1.1014941989998412,1.1642423615018693,1.2062927132259267,1.188870287182781,1.2320922489455053,1.1728636979921794,1.227115350134676,1.2074946054817073,1.272495668960859,1.1975649381732787,1.2305532457548398,1.2027353611992624,1.2691247169106956,1.193353132724001,1.2200556647943395,1.1067626665609838,1.1869475628379007,1.181817833861719,1.2636970656647268,1.1734464724462665,1.226276177396153,1.202253652361018,1.2433133652185215,1.16443605000831,1.227440087312352,1.1565940504087109,1.2116775540132956,1.1615806063146725,1.2081578666759163,1.1399001053973359,1.1939341352710513,1.2336738889579855,1.307112380751448,1.186730907613496,1.248686741760941,1.1792329231743692,1.248591700726122,1.1504953382158947,1.2362131752086258,1.1544759858956797,1.2214148854618068,1.159026974038581,1.23946071028867,1.1668454920703828,1.2674448925771822,1.1675095323284148,1.2098148004765146,1.1766215703687115,1.2192990766752927,1.153062515018528,1.2090173829762039,1.1612018907902464,1.2518406718998032,1.2116884947660185,1.3082716145808526,1.1380575771725596,1.2141780584010036,1.1846639988372223,1.1940384202484453,1.0969999879699694,1.1489240205330555,1.1591888078226424,1.2531421928446584,1.148250069587212,1.224324850598481,1.1583937143773013,1.2330198165308865,1.1663277880453036,1.284083556031709,1.2116066920793203,1.1901451383805954
Golisopod,Waterfall,Aqua Jet,40,1.75843638447165,1.732666890949734,1.7537609493351423,1.7265745024688282,1.758290341182965,1.7355959110947652,1.8114070956213224,1.7897984466840384,1.7760971239045948,1.7727809138669055,1.6261194410558981,1.590078962798071,1.7478858227646723,1.706421120326317,1.8448451868117277,1.7774365531891105,1.9051605335698671,1.795593720958169,1.9160132416636855,1.9101147864382975,2.058943445412121,1.8875325383531538,1.6531866484325937,1.6332311542532032,1.8466543219564973,1.805988492370268,1.7744751307411988,1.7710941429923215,1.8174327978741907,1.8163674085554822,1.8046114404378613,1.8182114716116011,1.80521984586678,1.7963883029994676,1.8726480500803118,1.850842400190186,1.7466813528213463,1.7560429579724617,1.7136027912522955,1.7682814967964209,1.8062524583379957,1.8326392761752346,1.7452416334413596,1.7932019437684656,1.785886643931298,1.8075139192620373,1.8630037197275922,1.8200446996414865,1.7827144824638677,1.7682668722154018,1.7295706814539875,1.7892924612600376,1.7333999196104855,1.7652143990377556,1.8230333507775027,1.8589739832983112,1.748511531643767,1.798941714315463,1.7644674820017883,1.785477570526895,1.7729333697587184,1.8169414512396445,1.7236165218516335,1.7830065765984342,1.732729729789312,1.7915981972726878,1.7323193242619508,1.8109090765393707,1.7389558110187875,1.7857027638658534,1.730894696319774,1.7766292142435072,1.7754590639475996,1.8174329038273822,1.7455298697433486,1.8163529515966785,1.7053204682484497,1.7680020573975823,1.7037660743294825,1.767217773193537,1.716539922076522,1.727580824779492,1.6554776466725896,1.714195941580178,1.7365284629219129,1.7926222401462626,1.7069758456419073,1.755141397839068,1.7830571556179293,1.782300203816564,1.7613014244373026,1.8268047097461717,1.7599296864242802,1.7528184613749402
Carracosta,Rock Throw or Water Gun,Surf,35,1.6617646954282155,1.6186424991887067,1.6623357309086864,1.6146598888479422,1.6713848334624029,1.6194565698663828,1.619753977831103,1.5883330276636476,1.5527914972187575,1.5699258867778125,1.8488968716489154,1.5562726270917402,1.646051090473322,1.6216436812753616,1.9142788952009615,1.7166321220442728,1.643661614331977,1.5914518000221074,1.6059241713160548,1.6167871427669482,1.889984945066681,1.780071487217077,1.9075513549810859,1.6655368837595714,1.6497659903791406,1.6124167024262532,1.6899475180821004,1.6345939383519326,1.6451061595149372,1.6325728765914524,1.6337808063932144,1.670515811743083,1.7989159622251019,1.7578419563577345,1.8385314072958279,1.7846989939229758,1.8923962713026994,1.7963263636543862,1.6488309640054224,1.6687786215607305,1.7429281481980143,1.8330106582953527,1.7799872574396136,1.7323939117313691,1.8877303224701876,1.7674933101937476,1.6038481797047177,1.6415245423836777,1.8242280956013268,1.780121284449739,1.7295110653572623,1.7398588616008248,1.7056460471949222,1.7253551464982468,1.7332085398723716,1.7344522780413938,1.6250100496885271,1.6134296947535776,1.6704497850631286,1.7248674548203686,1.5631484400966418,1.6384820661175792,1.7375276543074416,1.7253436233809705,1.5883190148343616,1.6389270642043405,1.7419304274290606,1.8137718441536241,1.7443104869875397,1.7139372693325945,1.7245851929070994,1.7423617389153816,1.6191828713471206,1.613464476941314,1.6737596825914618,1.776287628004708,1.7170282034918607,1.8190885347709715,1.7479503188434977,1.7894784286496823,1.9052217797142625,1.7953942385766233,1.4742369775096087,1.5273794599826014,1.7423805697242476,1.771193772658647,1.6654292878842145,1.730294850300798,1.7159216237109371,1.7547146018369386,1.5500951568004393,1.622760356605493,1.5994609775658444,1.5684296695147197
Shadow Palkia,Waterfall,Hydro Pump,45,0.9524767817263683,0.9405929781272471,0.9481291281378963,0.9338494364250433,0.9504035970758932,0.9402259973140739,0.937571717411892,0.9358544556496279,0.8818413040176227,0.8985240214332005,0.8928159640799928,0.8747904252609255,0.9173227898285637,0.9060384645762356,0.9799560942653306,0.9741671950989435,0.9553622391421914,0.9384523011208311,0.9509331267184828,0.9705824906836864,0.9509800191381975,0.9537374211130776,0.8788920490407071,0.8716677235423322,0.9441780610345178,0.9518275792401826,0.9236320186344948,0.9417710954593758,0.9630188358682636,0.9711622480822656,0.9332361914132583,0.9577243494511312,0.9362809329600219,0.9378897569656771,0.9170090381285134,0.9705314468867787,0.9338423106879544,0.905705508041585,0.9018998450214484,0.9436796710176146,0.8920935347089745,0.9619652474593703,0.9448903330196583,0.9705108288296321,0.9688940515887972,0.9528853644549711,0.8991489102364115,0.9443383755904087,0.9296203746200795,0.9303697402313005,0.9468965214955999,0.9522407489028266,0.8907702408951789,0.9395773070727585,0.9467916656085124,0.9662465089051002,0.8984207613113122,0.9087395317191242,0.8782145939475751,0.9157723365847128,0.8986322072888847,0.9379495857071193,0.9103322741500104,0.940883151181379,0.8966543138841307,0.9413741790837483,0.9168352347954867,0.9835299632196808,0.9312916763450193,0.9404241869164972,0.9162415882772182,0.9334271720216342,0.9116947913157555,0.9445168144279049,0.8925669144378872,0.9580485061873888,0.9128921485517253,0.9537383485574404,0.9246577851330245,0.9568110346066258,0.9347397849419568,0.9313594006792851,0.8937909167858578,0.9265330298728439,0.8895494144159023,0.9402421885869289,0.8740321086290906,0.9201295319534964,0.9034595552879917,0.9451395326194459,0.9020783594039051,0.9793990261279596,0.8855896122154664,0.9115503168126928
Shadow Palkia,Waterfall,Aqua Tail,45,0.9827574838923171,0.965061425480618,0.9750661877214387,0.9598479831495512,0.9828483063431736,0.962428509266508,0.9660449500798122,0.9639871574098794,0.9180158881461297,0.9358308529424858,0.9034236170738608,0.8960148225870553,0.9333331482921732,0.9318513550774967,0.9914540272653586,0.9868447112226787,0.9783841500738346,0.9620073173513385,0.9816139182202472,0.9946457733121994,0.9931001707463437,0.973988902456701,0.9135594424333499,0.8959705983251502,0.970117981589796,0.9776021151864981,0.9541774941588347,0.9759842441495199,0.9787950087534508,0.9952243831452924,0.962778879141683,0.9969573130833915,0.9673057100966879,0.9690799801501637,0.9626382811999569,0.9904354238911591,0.9650592105330964,0.9650640606502296,0.9340625809744802,0.9770246057348257,0.9467562096463887,0.9998606332025747,0.9853220019195975,0.9936100929057028,0.9808680481228538,0.9725614908291544,0.9419266092921962,0.9784983352188806,0.9564061148131466,0.9608642246716858,0.9640073574392827,0.9769101776464839,0.9211976721464507,0.9641471877338156,0.9730822212223116,1.0035901128097289,0.9460518831173005,0.9730602936285456,0.9380695239049028,0.9777598909364836,0.9316468357052268,0.979201179604445,0.9425768812483479,0.982101645220429,0.9392654172793455,0.986450783236958,0.9459335503240934,0.9955904206956048,0.966485223023205,0.9743829795470939,0.9480570254591785,0.9731681538642786,0.9543602020789668,0.9872277837883828,0.9351795058716444,0.9909680536698959,0.9456160286511662,0.9913955061102804,0.9531617220007874,0.9842448623260948,0.9552045693336135,0.945374424129354,0.933399970686588,0.9750368321811436,0.9205182603856455,0.9734167540348146,0.9151396608440509,0.9568074399854413,0.9504297201785727,0.98294250269247,0.9356016569362363,0.993357441733487,0.9203177729142661,0.9496602990093412
