Attacker,Fast Move,Charged Move,Level,Arceus (Bug),Arceus (Bug),Arceus (Grass),Arceus (Grass),Arceus (Ice),Arceus (Ice),Arceus (Steel),Arceus (Steel),Calyrex (Ice Rider),Calyrex (Ice Rider),Glastrier,Glastrier,Jirachi,Jirachi,Magearna,Magearna,Magearna (Original Color),Magearna (Original Color),Melmetal,Melmetal,Meltan,Meltan,Necrozma (Dusk Mane),Necrozma (Dusk Mane),Shaymin,Shaymin,Solgaleo,Solgaleo,Zacian (Crowned Sword),Zacian (Crowned Sword),Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Genesect,Genesect,Genesect (Burn),Genesect (Burn),Genesect (Chill),Genesect (Chill),Genesect (Douse),Genesect (Douse),Genesect (Shock),Genesect (Shock),Regice,Regice,Registeel,Registeel,Celesteela,Celesteela,Kartana,Kartana,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Mawile,Mega Mawile,Mega Metagross,Mega Metagross,Mega Abomasnow,Mega Abomasnow,Mega Aggron,Mega Aggron,Mega Beedrill,Mega Beedrill,Mega Scizor,Mega Scizor,Mega Steelix,Mega Steelix,Mega Venusaur,Mega Venusaur,Amoonguss,Amoonguss,Ariados,Ariados,Bellossom,Bellossom,Cryogonal,Cryogonal,Durant,Durant,Excadrill,Excadrill,Forretress,Forretress,Galvantula,Galvantula,Glaceon,Glaceon,Glalie,Glalie,Gloom,Gloom,Grotle,Grotle,Jynx,Jynx,Mawile,Mawile,Meganium,Meganium,Metagross,Metagross,Metang,Metang,Parasect,Parasect,Piloswine,Piloswine,Pinsir,Pinsir,Skarmory,Skarmory,Stunfisk (Galarian),Stunfisk (Galarian),Tangela,Tangela,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume
Chandelure,Fire Spin,Blast Burn,35,1.227348328284687,1.2432763355320895,1.2362096187620855,1.2480476857847398,1.2311659331804377,1.2462211438843187,1.2294222962792263,1.2506177654086823,1.2831265393213112,1.2845398280268938,1.2820919605164895,1.283326303896114,1.254841335406745,1.2727629831211325,1.2249279971660918,1.2709809327254806,1.2249279971660918,1.2709809327254806,1.2421818340687667,1.2617239722137272,1.2487610533475852,1.2867554173549705,1.2215323511643068,1.2821074165126418,1.2420683689724206,1.267764501874145,1.2534448207983828,1.2900986894607105,1.2881374730645183,1.2931249383828853,1.276814438345095,1.2783303309141834,1.2509755252393615,1.2707496854966893,1.2193606833182347,1.2585636149387316,1.2398748617256636,1.2905212942477875,1.2225191203937233,1.2706029910975993,1.2285018984451155,1.2641258631619847,1.2364772391216137,1.2842513565744862,1.2447017731556507,1.266848697487946,1.22120912502604,1.2538344822011,1.2583562873992973,1.2937048294203488,1.3074471948986583,1.322338589192974,1.2569513597879942,1.2800256878198277,1.453124024230313,1.2762325922687816,1.2302489186540126,1.2868234688040463,1.3472923903717415,1.2815486243764767,1.2620158371435044,1.2728276214655458,1.2574029955874126,1.2468645770752624,1.236396990525729,1.2726314322868288,1.2701485399070407,1.3095099901097216,1.339182832431846,1.306293238620702,1.2356767604537302,1.2615119343509777,1.2258503401360545,1.2587827988338194,1.2110049778016951,1.241504103323019,1.2638589223555132,1.3019667635185024,1.2270886359634379,1.2544462053178376,1.2497411472354525,1.2762328787385735,1.345938124263689,1.3484735952466322,1.230169884696732,1.2692911236951627,1.2266789207641304,1.2524650429987527,1.223222284197894,1.2543566080151447,1.288001200094293,1.302563058526027,1.231452566096423,1.2544696734059098,1.2191986286693808,1.26099326238602,1.2440912060924227,1.259953135209427,1.2205632274015559,1.2534161490683229,1.2450977802431957,1.2628664007537134,1.2997761148254923,1.2654802797031222,1.2419448978582381,1.2834149478161943,1.324219286709718,1.3392348911614032,1.245587439090417,1.237273656981291,1.2145342132550319,1.2566502892694131,1.247562185919753,1.2650955434080562,1.2698326872066925,1.288757396449704,1.2529065253175697,1.2702266209766755,1.2249884356726881,1.2572025002668692,1.2383164596790612,1.2604897369930963,1.2281942528854828,1.2510188632286299
Chandelure,Fire Spin,V-Create,35,1.097201186195963,1.1356764714208873,1.101580656034345,1.1370646986818995,1.1004701986168546,1.1365860569728419,1.1005654724974738,1.139338450357187,1.1267254617748494,1.1671231129579616,1.1319780062452358,1.1750852238650038,1.1147564551138756,1.1707527456506948,1.1125438947757518,1.179056031296205,1.1125438947757518,1.179056031296205,1.1181637467779284,1.1639368255493905,1.1247368250574936,1.1816311987821073,1.1193496868663304,1.1861016901840917,1.117673401864534,1.1646671015473709,1.1199391725336503,1.1658279983684763,1.132131740912356,1.1749450727434052,1.1322228939270123,1.1741499305848793,1.1147767591469615,1.1649108467860398,1.0979715692752003,1.1586848576079776,1.1105814435840708,1.1830717643805309,1.1014778257965128,1.168031110686971,1.1036101132250389,1.1614700850039876,1.1163490436923584,1.1746146915813291,1.1147938422281947,1.1625604842458475,1.1101249607457224,1.1546665174226807,1.1185012649920993,1.1746638920309815,1.1409384162026757,1.1954902702318144,1.1377915791099495,1.1654872759936756,1.1974645600449636,1.1527196652719667,1.1193979921922304,1.1780532761521811,1.20140082259607,1.1689640845607125,1.119237539723576,1.1562334787685837,1.0932588925027449,1.1183049864307761,1.1012260821103474,1.1604542076908786,1.1223887111527977,1.1961804023903826,1.1951098277911079,1.1935644213085344,1.1020489368941275,1.152802366686466,1.1052842565597667,1.1582725947521866,1.1044262074532492,1.154083142741827,1.1289471917762242,1.1884775083187096,1.1065328402887833,1.1531959852086635,1.1124900156790818,1.1804573558559892,1.181631921323567,1.1941428059212211,1.1165449955652589,1.170253121375452,1.108921420600013,1.155123744502068,1.1050149586734952,1.151133309669895,1.1438720185157405,1.1986584660223303,1.1114152410575426,1.1346438569206843,1.1058971978192034,1.1668809370759232,1.1136696482887591,1.157875763242683,1.1171561237411807,1.1700295483326297,1.130306152098687,1.1516144086078313,1.1587591240875912,1.1585444396736797,1.1148934065390514,1.181698570509967,1.1850158007340963,1.245981117632049,1.1069241412500752,1.1449918787222524,1.1138277562965762,1.1578335319940694,1.1309251878574016,1.1665668961388804,1.12066925117323,1.176402774943889,1.1398962657749527,1.1729421386642924,1.099251580458066,1.1514393139685213,1.1197875215162227,1.1500675563123508,1.1097261254161006,1.1534672460101005
Shadow Heatran,Fire Spin,Flamethrower,30,1.2184306259377742,1.2558230473062877,1.2202930688853801,1.261972005889762,1.2194596700640215,1.2613135454392506,1.222021519862443,1.2599152677574317,1.2366465761357586,1.2940140329227328,1.2630292876020075,1.330883348746503,1.2312522272977613,1.2962245278128746,1.238034823188763,1.3065896069492362,1.238034823188763,1.3065896069492362,1.2491851981301063,1.2855367206955306,1.2666812425096363,1.3201219512195121,1.2785962519664316,1.349615087838929,1.2460722706293978,1.29793077217227,1.2370564294454593,1.2933550869850503,1.3042477078433306,1.3048920468149232,1.270149371618481,1.3125442388487722,1.2693899765723282,1.320119172272484,1.2459012485270378,1.3118014072323296,1.2781111725663716,1.3416309457964601,1.2449387193085304,1.3146412455181253,1.2483895595743666,1.3109700815956482,1.2674635323892904,1.3329161021436973,1.3596658223068332,1.3112712740774857,1.272090441855476,1.3123008136906484,1.258170640094637,1.3217613180095156,1.2643306735762936,1.3283558058464728,1.2383236258845431,1.3012587844621206,1.414624055454943,1.3540834009866984,1.2703214432665513,1.3359481890590867,1.3102583581021778,1.2870727527958679,1.2397590151457936,1.2997437938266512,1.1817799506950342,1.2170578608274119,1.251068177596136,1.3157114991640348,1.2647947883341149,1.3307949833536865,1.3221065426726493,1.3348064400974238,1.2362592052223957,1.2853950532562122,1.242407677356657,1.322874149659864,1.2523879994618594,1.3055563029732276,1.2641561903665985,1.3236577390370434,1.2314668075365383,1.2872944980710432,1.2564269443540514,1.3001360825962194,1.4122061158633408,1.3387670952210213,1.2936753769529918,1.3040731391144162,1.2397295345631196,1.3032889122300269,1.2285465578148504,1.2859472981424203,1.247508732829008,1.3109744337055054,1.2514339035769828,1.282687402799378,1.2313763302621241,1.2939075780301406,1.2700020278034383,1.3049591059639951,1.2475426641741543,1.3181933305192064,1.3247219800829437,1.3160930167032077,1.2908283751456786,1.297759614794823,1.2440619280803284,1.3146263045951427,1.293069268062889,1.3755863937032602,1.2299223966792998,1.2721530409673345,1.2891046699809092,1.3367832466009633,1.2537610863435151,1.2961373052505551,1.3118241175270353,1.3050397877984083,1.2554636464340068,1.310871388195832,1.2308121122985138,1.2877679069160608,1.229728479150086,1.277776749523404,1.2488204000788128,1.2905186091609544
Mega Camerupt,Incinerate,Blast Burn,35,1.3469729354811313,1.3872459162585284,1.349646082066384,1.3882612783622204,1.3520043212226935,1.3921580434070362,1.3518887490472054,1.3931239253363585,1.4142521548343954,1.452395438179822,1.4404419645793753,1.478164891250092,1.3337828425178992,1.4032137881880324,1.3755660115820603,1.4389169541646132,1.3755660115820603,1.4389169541646132,1.3200882519987767,1.3874590414609638,1.3148098662261523,1.392810870339779,1.3701497179703435,1.457238960567688,1.4191827378262372,1.4462816677334194,1.395892815974747,1.4208090230364079,1.3337904736419588,1.4026907313775474,1.3799543713298843,1.4346677643470573,1.3684924180219813,1.4047657609473518,1.3273211500343975,1.414333199376077,1.3392941095132742,1.438201742256637,1.3225961472917889,1.4226050087933362,1.3320608865772772,1.4184554768607829,1.3369565964938825,1.416659216109709,1.3696851457986783,1.4231787501662736,1.3325684579054229,1.3886018014992803,1.3864529276148208,1.449758658503942,1.4424957033253827,1.4917118176337771,1.4058269079912695,1.4458462551467093,1.4615858989570973,1.4789858240179854,1.3361723195498656,1.4218035479522166,1.5067840820530976,1.4135253871438018,1.379812580245981,1.426905714966275,1.282579602659982,1.3265252428994634,1.369951699795653,1.433745123537061,1.3762345435381194,1.4413710804548598,1.4194987822016167,1.4143406491610973,1.4755748037853142,1.4243744485516732,1.3277332361516034,1.4030247813411079,1.308946589533163,1.4180411677653706,1.366799957807121,1.4199150388845736,1.3403608189662073,1.415654164465575,1.3362423453539627,1.391193089370766,1.4370358039235773,1.4619423244378427,1.3249778262946033,1.4132087057378726,1.3136480010503513,1.418538698877437,1.3809221979953687,1.4293984415935637,1.3581960011143732,1.444506354070677,1.3240435458786937,1.370637636080871,1.3321429421707973,1.3968049901197532,1.362007976026857,1.430705450285019,1.308786106253392,1.3841403847313514,1.370649197418355,1.4120506115117415,1.3908099736244863,1.393232840581488,1.331156947123708,1.406163130039076,1.3824170216106935,1.453431997958663,1.348890092041148,1.38467184022138,1.35985696427014,1.4156176410733494,1.3337087855826335,1.3755966540115627,1.3702407671903691,1.417210773311569,1.3510502831468119,1.4187881109397162,1.319531259266288,1.3913131145402142,1.3539210424031538,1.4030428103425938,1.3572502618452573,1.3927160352998518
Mega Camerupt,Incinerate,Overheat,35,1.473643235285791,1.538970713133086,1.4804804058968581,1.5455445368908443,1.471326739336409,1.550445847464381,1.4795756297307356,1.549976069345718,1.4964934928396245,1.5754118788639229,1.5602100318452854,1.629209439824793,1.44469619658535,1.517923672530534,1.4677200129374077,1.5431323928043372,1.4677200129374077,1.5431323928043372,1.4107453361876885,1.5115688758792434,1.418529135490558,1.484035403103035,1.545287243566354,1.598335536534255,1.4911323189297845,1.5898638714334499,1.5136551455071026,1.5155393782475306,1.416191921468107,1.5041072208216555,1.5174585863618275,1.5547012415737334,1.4629149748774002,1.5079680449570243,1.4347162717198068,1.5367065586834954,1.4429860342920353,1.538153346238938,1.42817071341904,1.5265095227058936,1.444041881676085,1.522634782786522,1.4117109000502053,1.530415465980757,1.508409509274847,1.5665673554564192,1.440389464618293,1.5125877974386002,1.502668140332093,1.578414399323035,1.51965237187672,1.5937573717456668,1.4424523738878434,1.5702289548877988,1.5316890963592082,1.5902196652719667,1.424968136672766,1.5275028183572907,1.6533713900791864,1.5496692160752874,1.492572344838404,1.5607429398060735,1.3763584761036647,1.4382051335170185,1.4670490432844139,1.5591770388259336,1.4716176873464801,1.5407567688042978,1.5427517272854618,1.5170785491253993,1.6064201560490636,1.5185459641190955,1.4164237123420798,1.5077502429543246,1.3891564644154446,1.489613884030674,1.4681875281685413,1.5442689604249973,1.412380540748211,1.5478797483551843,1.4441173860308256,1.4935656598526759,1.590406187573631,1.58180095272243,1.4177253189602237,1.5201200791430716,1.4010109630407668,1.5025799251624763,1.5205026790392644,1.5741848790629278,1.4993249469601182,1.576120266592375,1.4159129082426127,1.4838693623639192,1.4394328976501678,1.5308311311096825,1.4596467115787577,1.5579726471847328,1.4112042453114635,1.4991256105650363,1.4601174595627404,1.5068811580421058,1.484558056799362,1.5129117340366802,1.4121481921155463,1.5173764653509423,1.5047598484699787,1.5682375802304356,1.4592311857065512,1.5297238765565784,1.4697793412216182,1.5324301537924818,1.431859355062304,1.4774728650419824,1.4344623546215056,1.5360130585594776,1.456792935305871,1.533672212272111,1.4317348863137669,1.5110839629467092,1.4410686853356531,1.500009254289363,1.4323817029793324,1.5125115367464819
Mega Camerupt,Incinerate,V-Create,35,1.2035907907029415,1.2542022902924441,1.2073054338377476,1.2566375135269385,1.2044505051757268,1.2585082926742879,1.1987520606952298,1.2598266357045362,1.2237063668656187,1.2967130696458333,1.2779071882122142,1.3301230087023144,1.1837338419671493,1.2743038682087666,1.2083461680630854,1.3017092009610647,1.2083461680630854,1.3017092009610647,1.185348857529818,1.264880510288785,1.1970289573413662,1.2891968710523758,1.2219809667366506,1.3269490352771347,1.249380908464428,1.3011882876674512,1.2387677561226482,1.2849314582631366,1.1727250961226992,1.2585084433052125,1.2197026541790332,1.2901703936156317,1.2019525570814094,1.2647986048859126,1.1895847098009031,1.2943029568226248,1.2002523506637168,1.3159015486725663,1.1839204646153427,1.2966114981390848,1.1886175093218085,1.287128746617223,1.1985172245414468,1.2962937490973363,1.2332106603885582,1.2930219452505833,1.206892584750374,1.27734196461052,1.2196164440338138,1.3023568572933488,1.2415723395252876,1.327419711158623,1.2115261897890917,1.2849640898911112,1.2501092862049585,1.3103806282395554,1.2056380526740105,1.298357826001144,1.286244256455265,1.2678894977640431,1.2190708023726666,1.2749655777420161,1.1333595740713887,1.189022394398293,1.1999860672487461,1.2820592606353334,1.2161606218338339,1.302057456480454,1.2558641849788297,1.2826693056063911,1.2560565605771392,1.2697987970497153,1.185617103984451,1.263398931000972,1.1879860083411813,1.2965424458495898,1.2317923343210302,1.2964816892494462,1.1987225663929308,1.2729593878563767,1.1937254089873681,1.2883915628790346,1.2432643548634943,1.298916662398197,1.1904073139114417,1.2822542130040253,1.178546576511521,1.2836867327512638,1.2179064618089008,1.2849838581545898,1.2126095621798856,1.302755930823136,1.1867122861586314,1.2503514774494557,1.1934028521772253,1.277325429136014,1.199625982921389,1.2900998129914607,1.1953566905867454,1.2703732738346498,1.2250134277236266,1.282211127840734,1.2381003496289027,1.250046003802981,1.1917495177326014,1.2814759855567097,1.2347537637152335,1.3142285119830412,1.2042471274739819,1.2447813270769417,1.2187012433254838,1.296392127220397,1.2118810945352005,1.2566360528678775,1.2125688634972454,1.2846459906141603,1.2174898802190635,1.2781775076868924,1.195858191695034,1.2633582806513979,1.212034277887801,1.266190379240778,1.2110939428192178,1.2659103400358807
Volcarona,Fire Spin,Overheat,45,1.2561344591342751,1.26198758599213,1.2666926856960385,1.2632936543135411,1.25665229210757,1.2660279285581462,1.2674383564072111,1.2620849804123162,1.211896788559945,1.2576477015961545,1.2353765134249353,1.300974705634255,1.233965480934331,1.2759864904266691,1.2071178844258257,1.2929937777230163,1.2071178844258257,1.2929937777230163,1.2475315653807506,1.2718358163309886,1.2212531985877628,1.2931647394163184,1.2405436821967408,1.2858239472986364,1.2262736108526593,1.2737417258492953,1.2293111245100996,1.2767051197928676,1.2395303719561146,1.2600559131304312,1.244784752368772,1.2897648391908354,1.2371995269267566,1.2668438180325277,1.2616321442923992,1.2908257443141955,1.2495436946902654,1.3150822732300884,1.2210706057177136,1.2870751591662009,1.2577693099475797,1.2894021090804981,1.2646850477638014,1.2971018479673735,1.198123718978358,1.2359511348796894,1.20905506792156,1.241725509217371,1.230528619906572,1.3149074785642125,1.2505326378773864,1.3184893678365353,1.2244513902719576,1.2691286870353737,1.2250281021669893,1.2481811653031911,1.2156469844413296,1.2761120384835398,1.2057817735721958,1.2277799494051789,1.2032801361785193,1.2525635141494362,1.2401586874106605,1.2384848045410286,1.2423927178153447,1.298685677131711,1.2408120243495864,1.2988210602564043,1.2274210238543883,1.2684646702906899,1.2037316832653813,1.2406390745471636,1.1915573372206025,1.2489431486880467,1.2045607426341989,1.266742903269205,1.2257606704832043,1.2883787386247039,1.2169876258624277,1.2589204245305672,1.2275093926574565,1.2772978729698548,1.2321876760743737,1.281360446652666,1.2353278297059425,1.2788838097837212,1.200091905730979,1.294807326199698,1.1945726214018897,1.2377161401551646,1.227214281122088,1.279354092107237,1.2041928460342146,1.2367029548989112,1.2106397162107467,1.2515415565554842,1.1995020616001622,1.2659126242029606,1.225809564011337,1.2718687812820357,1.2026837837123914,1.2504424544998283,1.222796417837208,1.239679813531252,1.2137606964435872,1.2928921204926547,1.2635287651873517,1.286199383673229,1.2137640618420262,1.2511099079588524,1.2150381331705284,1.2721264451357193,1.2289418547866222,1.264819861686542,1.2354825545806978,1.275362170985513,1.229499032020954,1.2799478223059642,1.2120482499318002,1.2570127266904674,1.20167872809047,1.2431009272797942,1.2034822826684366,1.237662162582572
Volcarona,Fire Spin,Blast Burn,45,1.1480143957195028,1.1758875237097641,1.1498820273554613,1.1783036775532651,1.1460661820049411,1.1790385279506956,1.1403736727350078,1.1755464166061014,1.1249416156647543,1.170299565499899,1.1517700638840414,1.2153851809144975,1.1449444390449346,1.1957430265331908,1.1408849032774766,1.2094724155988172,1.1408849032774766,1.2094724155988172,1.1579186508803356,1.1802153873039452,1.1457705762316588,1.2084224079292587,1.1588338387735448,1.2157422195105902,1.146502311752208,1.1950889835447411,1.1533189097164342,1.1935639043075779,1.142346098052195,1.174402842133431,1.169357705078392,1.2116265010829974,1.1499446323512794,1.1875268363603493,1.1616171592433913,1.1995702015489091,1.1629666758849557,1.2241634402654866,1.143699472399831,1.2024069201510545,1.1657168760523249,1.2029154936298134,1.1719703169810802,1.2112301671904981,1.1364101214476456,1.1681572883605642,1.142004097991114,1.176652022100547,1.166681057930594,1.2235819568089388,1.155470350136857,1.221000722665099,1.1331783393149644,1.1809853229877536,1.1359012989446076,1.169955661025417,1.147608326949517,1.2054942077321673,1.1408099596568992,1.1552557890259882,1.129799508502443,1.1694678928930382,1.1522176876385406,1.1569306623024176,1.157755898198031,1.2008824075794167,1.1600646350580182,1.2128220725008474,1.1540774781858192,1.1988648944198173,1.1270450443177034,1.164693466815065,1.1344873663751216,1.1907191448007775,1.1309969056908382,1.184474640118391,1.1752922336334781,1.2148001112357718,1.1370039539611647,1.1856200675535065,1.1584326834896312,1.1977191373546727,1.1692106745889463,1.188188290734006,1.1586955038548135,1.1983352664255986,1.1330663690671567,1.1830105691590627,1.119432753579095,1.164038334770042,1.1597518376443863,1.208912843151962,1.1525349922239503,1.1941524105754278,1.1412994309930242,1.1784396352641477,1.1381384764436833,1.1807448797963185,1.141590785744437,1.1843454139781704,1.14508985568499,1.174102543783184,1.1371220020855057,1.164938968288045,1.1454122767967552,1.2107533264084682,1.201758690403753,1.2314562192081968,1.1274138242194551,1.1893039764182158,1.151592677655997,1.2036611720014343,1.162723105278911,1.1853211298224609,1.1594674556213016,1.1998061620077534,1.1571645978487055,1.2054703757001026,1.1446074652180618,1.1837957087450037,1.1468100464565327,1.1746654574395232,1.1430245460484698,1.1795791809687757
Volcarona,Fire Spin,V-Create,45,1.0178991025677322,1.0730526144438468,1.0234898614486685,1.0711791942379676,1.0187264790004515,1.074889977065642,1.0197241770513887,1.0704571641288354,1.004772434665559,1.0743631152330118,1.042935028653018,1.1161211436442924,1.0319920951177632,1.0941256033952116,1.0293093888615081,1.1059847061360277,1.0293093888615081,1.1059847061360277,1.0479597186421425,1.0847459478352046,1.048484922100217,1.1107723577235773,1.0420163375822211,1.1222587096221062,1.039928592315699,1.0988133482474238,1.0248918228732555,1.0863399776552165,1.0081052913257187,1.0714934580229005,1.0501231852578687,1.1069266265466509,1.030165952285893,1.095509194042893,1.0481326585520356,1.102586283231049,1.052215846238938,1.1235204646017698,1.0369933606903792,1.103601177898052,1.0493663896822745,1.1034567379464073,1.061666540580318,1.1167273027379077,1.030694458548893,1.0778761036631677,1.0411960039922767,1.0885747510268298,1.035089499270363,1.1112113702498037,1.039855167429896,1.1068608251861891,1.0130755880356541,1.0781039787669033,1.0037508586773247,1.0658566477237246,1.046114012169951,1.1111519972702912,1.0084177194962152,1.0547717209860334,1.016702783409924,1.0714821033306803,1.006210768370243,1.0309108988833875,1.0200445848040127,1.0940367824633104,1.040828740312867,1.1083333720276927,1.0382149199506554,1.0874962155616106,1.02264902800925,1.0706113363359033,1.0361273080660836,1.0875850340136055,1.04085833445446,1.0894524418135343,1.0663099450533644,1.1134125408743514,1.0381709327826603,1.0960076197794106,1.0585746827204687,1.1182143596722185,1.0380320647441479,1.0857706295139067,1.0477178140137817,1.0882308794432693,1.0351211186240399,1.10076806932318,1.011983841252134,1.072249547859304,1.0451321175235198,1.1180271307031266,1.0446407465007777,1.090139968895801,1.0417113063352617,1.0827083779730018,1.0273640808417637,1.0806953112678277,1.0415123922088887,1.0879334257975035,1.0538517755412913,1.087258190911412,1.0224651904557442,1.063193890694964,1.042696740367018,1.1057921551169807,1.1073664788898268,1.1383594716077492,1.0272995247548578,1.0847741081633882,1.0391797734298533,1.1030322411838243,1.0438570235826021,1.0936924022117551,1.045256070189757,1.1064374617425015,1.0441750437402297,1.108175540670649,1.0313838051974238,1.08540997022927,1.0429306483555127,1.0786522052971552,1.0358390973856955,1.075909199323869
Shadow Alakazam,Counter or Confusion,Fire Punch,45,1.5687883956628825,1.5406640149477677,1.572681793184197,1.5468413489684045,1.3744109234842514,1.3573881396605008,1.3764274192118837,1.3529984223494584,1.575668683762864,1.6392253109666033,1.3717424362610617,1.39577730742889,1.5689105679204327,1.6251093400719214,1.5939251940611139,1.6620102267126664,1.5939251940611139,1.6620102267126664,1.3121870767617634,1.3423522215911574,1.3416253684449195,1.3924748161824247,1.5947226857916468,1.6984426061175213,1.6131061320224203,1.5938575486224573,1.6391007111316038,1.6240977850289953,1.597106812388209,1.6341545427657986,1.379346799157905,1.3922425185081673,1.327714333064656,1.3532851471574174,1.993971923467268,1.8868492572183662,1.8436912334070796,1.920094717920354,1.841794931221115,1.8945140488882224,1.847197322408469,1.9024839978459294,1.9355137101710418,1.9052598639642924,1.3389863963189534,1.3621474106377898,1.3277848772312753,1.3486774806371475,1.6014907910302132,1.663106267971091,1.6489981914650629,1.708455181658535,1.492267234616776,1.3862521389580988,1.4505440891775434,1.3853197402110786,1.5700575045244252,1.6466833705211534,1.7520952107011243,1.6184491630220204,1.6003764662139002,1.6363208561120568,1.2908288620496777,1.3092291437923391,1.3504644250417983,1.3910969719487274,1.8599062977391658,1.9200512622873938,1.3926326586865851,1.4009358294811138,1.3254309226271141,1.3207108132889676,1.2629616132167154,1.3123056365403305,1.2732274989909862,1.3177586438853761,1.5445662284360826,1.6160256225846974,1.341881573260337,1.364052570074757,1.7550365352187676,1.8603526314232466,1.3655816216769965,1.3711007529580495,1.7458825134747902,1.8561779354574606,1.5630670255366639,1.5928707411540735,1.3439142707435392,1.381065868870747,1.3606497653387053,1.407624884812378,1.2620715396578537,1.2967838258164852,1.4962502678380116,1.569292669571221,1.5712772908546064,1.6395804699997747,1.5575589459084604,1.640451064343002,1.5401466923774554,1.5627933187169258,1.5832898852971844,1.6038919217321965,1.5400405599248157,1.6113271009546422,1.8632893006457691,1.9195830961587532,1.2965168742104314,1.3293148047885461,1.528456939074144,1.5945576649126378,1.5659588210274265,1.6312875124056774,1.3393593144256273,1.367078147316874,1.5871232905075938,1.6088122327704908,1.2773422210624947,1.312995931728956,1.2883729108441764,1.3067611838086954,1.2989080275015297,1.3108025427507752
Flareon,Fire Spin,Overheat or Flamethrower,50,1.323544503581236,1.2946840585454238,1.3275115755113627,1.301506146995689,1.324750511374202,1.3030593902471421,1.3137556946093985,1.297493485544112,1.3404836549714154,1.3442443817465146,1.3193254061918378,1.3475450496639414,1.2772256779084459,1.322526889558428,1.25342302242484,1.3308222184573681,1.25342302242484,1.3308222184573681,1.3138057582244747,1.3035650312377125,1.288889158811907,1.3420221552813139,1.3556723949890637,1.3631014688670762,1.28154299491026,1.3238252597526088,1.3045119615527851,1.3447192714891203,1.3255566666197203,1.3343362252299198,1.3152373025010708,1.3324558978549665,1.3310665240416124,1.351635417215949,1.3040091817482102,1.3509873103880445,1.293186532079646,1.3683904867256638,1.2781011847145916,1.3484342408419792,1.3021936073183866,1.3574018909467684,1.323731284774042,1.3626954051842122,1.3386917524018487,1.336107181730933,1.2869946303257562,1.3200490639603757,1.2801180371467304,1.3578006406990701,1.3472836404347972,1.378365728450164,1.321504200690157,1.3372989582613573,1.3696722975082747,1.3743677012427402,1.2951765111245663,1.3551966494164243,1.4135843898505511,1.332561381253365,1.2959558930324702,1.3265147245928879,1.2780717200803795,1.2829773570052412,1.3159112019320083,1.3660691064462196,1.3264674061932644,1.3641944066529532,1.3544154793697272,1.3130080749748079,1.301328666086144,1.3306008407965075,1.2789115646258504,1.3224854227405247,1.2305260325575138,1.3173684918606217,1.2851663262468476,1.3233221138632374,1.2716147209015671,1.2904640701788088,1.3163328698636216,1.3442889684347543,1.3731240075808022,1.3689878604722634,1.2906733983762024,1.340997475608924,1.273957854657651,1.3364537517232324,1.2614640907323835,1.3023933877592415,1.299412811006579,1.3480702055161478,1.2832597200622085,1.315769828926905,1.288955550793991,1.323964954884175,1.303438253385305,1.3264087601108532,1.2832056925767352,1.347355725743231,1.2835671078004067,1.3177043435384033,1.3130712138870146,1.3182236398208917,1.2735222832269872,1.3253994163327893,1.344671913949791,1.3694231259936798,1.3076099380376587,1.3080551043734585,1.309183940459924,1.3430241009390353,1.2880322626380378,1.3261708596543738,1.315047949398082,1.3530299938788002,1.3115960783907736,1.345345936040914,1.2804260416790216,1.326979872140053,1.3172740565251995,1.3215310296322345,1.2989806182659103,1.3117254824693303
