Attacker,Fast Move,Charged Move,Level,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Glastrier,Glastrier,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Kyurem,Kyurem,Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Terrakion,Terrakion,Stakataka,Stakataka,Mega Houndoom,Mega Houndoom,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Aggron,Mega Aggron,Mega Gyarados,Mega Gyarados,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Sharpedo,Sharpedo,Slaking,Slaking,Snorlax,Snorlax,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
Sirfetch'd,Counter,Close Combat,45,1.3988967030673876,1.374939205915664,1.3866096827686625,1.37593194289027,1.3868140982738768,1.37803091478289,1.3856932140960698,1.3776910563623643,1.3949056393904564,1.3780811713591365,1.3539573307696293,1.359582707149839,1.3965573416719912,1.3656512742828852,1.2859433500893922,1.2862379841418732,1.3453493657660673,1.3595899472395163,1.332433686853507,1.3549473400111638,1.3759703715964577,1.3789042456343623,1.2536309708296993,1.3087568564982666,1.374408044067792,1.3328102391175323,1.266743919342737,1.2927158588463714,1.3031735209943878,1.2998879118085487,1.4158751569667138,1.3470892688797886,1.312827407107899,1.285224125989635,1.3367744980460736,1.2871840389129865,1.2981054424910454,1.2858937056764885,1.2595119058886408,1.2847531135694283,1.351423249770775,1.3768435638190706,1.2895653352879617,1.3245473919693587,1.3492171231251813,1.3390390647652688,1.3506288653944358,1.380451270024398,1.3254363324609693,1.3465499503654905,1.2513763602594414,1.3088780949927497,1.3521480075901329,1.347650853889943,1.3534616012365948,1.3684773947022282,1.334629814547711,1.3790676841270428,1.2461932326420662,1.2814026176987694,1.3024262948700487,1.3302738945778283,1.3285556780595371,1.2275375858112336,1.2567395357413593,1.2964289372861564,1.2774692103356677,1.3062316501226503,1.293514640158727,1.322223780988837,1.2731604138728072,1.3180584175579761,1.2610428389583508,1.3057971186904436,1.2899234633986008,1.3342489552519134,1.281750082948368,1.3231285572088514,1.2952747721628393,1.3457654562760522,1.2761259760926686,1.3175308093704896,1.295596190383987,1.3476214103324338,1.2722954444935868,1.305563909774436,1.2754819042380068,1.2933713814206147,1.3118819969036633,1.3314247037863993,1.2676818720724572,1.326242444267361,1.3023275579461153,1.3506878255485,1.2880917511459384,1.324210205983605,1.2661101366144707,1.3314725426680154,1.2945256107242913,1.324210872124326,1.235589664310954,1.2727583922261483,1.2501563121696129,1.2728276668480158,1.2455285668542153,1.2865834133845662,1.2448964569633918,1.2958010272516112,1.2430757745427399,1.3134751773049644,1.2662480097092783,1.304528398525793,1.2724405926754263,1.279586245457087,1.2668527321093717,1.2864506563167764,1.282678672167959,1.3335619393161733,1.2935342361243563,1.339812390546703,1.296440123451069,1.3044848327571665,1.2739485926851326,1.3164057765637092,1.235830568826611,1.299693876244028,1.2699402957227481,1.3181351742152152,1.251834190976793,1.2782907273246127,1.2547938659752764,1.2952596695838385,1.2586256034683778,1.2914698287402084,1.2661984174988583,1.3141178358494525,1.225365073820815,1.2809154049733331,1.287334613629853,1.306751265265414,1.2722701788733648,1.3103408383020378,1.2647231677155522,1.3134534858094375
Sirfetch'd,Fury Cutter,Close Combat,45,1.9079312509361026,1.863695034995515,1.6826287867552883,1.6589931646286384,1.8980122357669438,1.859728682235885,1.9051305176032298,1.8629164805340392,1.8955898759947554,1.8659840030200787,1.8159833597506823,1.887742647965447,1.7947585780839423,1.7699457112753831,1.6936547450112642,1.678197480979067,1.767928500837881,1.7985445071881354,1.8343791723661318,1.916733628989881,1.8826864189356947,1.948191674253083,1.8087604604395369,1.923427059832633,2.052952517037628,2.0383647213029077,1.9546243075887082,2.046645576002448,1.5123874784779117,1.525645470057816,1.9123687907321636,1.9040146216589844,1.649750446746879,1.6368729121518977,1.863350186939424,1.7639843544998424,1.6238454078019644,1.6446434619292467,1.898685814817083,1.9488133083171415,1.86959060239874,1.914348035245116,1.972019438948229,2.0995250422631884,1.7042036797849065,1.7256998444790046,1.74207629603011,1.797567756700017,2.058677014709864,2.1909972024185542,1.4753709420744503,1.539188352564289,1.7148387096774194,1.7629715370018975,1.609560567220638,1.6578482483174437,1.8904853483240256,1.9910910577725178,1.5062897769918056,1.5637254397960128,1.807512289347581,1.8680675078317504,1.8337527458192011,1.7304846949510593,1.8520621196910407,1.9698887500256101,1.5018874159559732,1.5531717484970577,1.8224041525542618,1.9292943463534884,1.7134835748318233,1.8133865393211877,1.6200287893027516,1.7161755433683485,1.6248297882330844,1.7203948912992442,1.680368035527424,1.760170746024859,1.5038127851383434,1.612179031322823,1.731838199918582,1.8195329558491544,1.6534314378032988,1.7680587658683578,1.6352410437859353,1.7112693498452012,1.8528845492676889,1.9261041967498682,1.619158387726682,1.6918989567368656,1.688188762123185,1.7871858661639228,1.6559658090601135,1.7629096295576792,1.6605835251155447,1.758801377027978,1.8470737359640474,2.010947082698488,1.6612522015276092,1.7369573747752847,1.705167844522968,1.7752539752650176,1.5883184058594733,1.6550170116361214,1.4885412378207767,1.57943369470747,1.5930169790951025,1.6988173520463243,1.6956028368794327,1.8305561776782382,1.715981338588814,1.81291823941388,1.7407995526977915,1.7675146771037182,1.6304914744232697,1.6917360777986132,1.7471322854330056,1.8244527283386613,1.5110190210323722,1.6016853640351636,1.705821292528986,1.7241350547281202,1.656417523610632,1.7605280577283449,1.5824676904947934,1.7004470175348712,1.6055086524558049,1.7053733849526564,1.788541024201195,1.8698437830821772,1.6109867355697336,1.6953693953578919,1.6073029389665685,1.7189802140099664,1.682215995358655,1.7394798237276419,1.4804264008490402,1.5692330427072558,1.7438805716771533,1.8006981506435082,1.6236628993503603,1.7068701610750199,1.6673849695129417,1.743786272253104
Sirfetch'd,Counter,Aura Sphere,45,1.096003325373305,1.0956835779401197,1.09251007779111,1.094783479163577,1.0878840956945541,1.0971544845653671,1.086277319353017,1.0976172214121356,1.0900849734226323,1.0926820389576684,1.056185859004623,1.0876776023173405,1.0531949104849596,1.074918863110325,0.9931071666225717,1.0253024508742814,1.0211426387478602,1.0774446105380755,1.0317697886444168,1.0815652213028109,1.0579781511214101,1.086607216750807,0.9971781139854545,1.0525887110143655,1.0685758447230265,1.0641932511116332,0.9996479192196797,1.035671252262461,1.0046607117407564,1.036114738249036,1.083461577156825,1.062255700174014,1.0217895130235803,1.0358583726296267,1.035908571388318,1.0186305432426197,1.018259234171824,1.0373305315229329,1.0042646297399467,1.0423999398720611,1.0316885338245392,1.0862317082697739,1.0080225912101042,1.0563890501268955,1.035657801091283,1.0605477502174658,1.046749758856127,1.084462769277325,1.005230574857865,1.0653876003970761,0.9785183923281161,1.0312833702440263,1.0408918406072105,1.0640417457305502,1.0376210912372668,1.07902493351383,1.0403655625002568,1.0899544279661888,0.9778713975797082,1.0193654188215215,1.0223003677517613,1.064204876115947,1.0224603101127505,0.9760836692841373,0.983171136470733,1.0374603044520478,1.015938179183772,1.0416629596207374,1.0111529751287653,1.0567368779686155,1.0135086514244596,1.0612086917650652,1.0087319620742574,1.0669648699127994,1.0104240033807579,1.0494435836033245,1.016468441336362,1.0621283275056788,1.01383980832139,1.0716387864730916,1.0128492653861811,1.0662669775359905,1.0241428969055946,1.0806457468565827,1.0076691729323308,1.0513489606368862,0.990430676843384,1.0311375461275758,1.011871883241662,1.0646418596690497,1.017093934034324,1.0630697168179433,1.0283629387695634,1.0847367079078691,1.0254293702569566,1.0688323791772067,0.9992829980922628,1.0638259733941078,1.0372776799321064,1.0703211264520958,0.9948431978798586,1.0339664310954064,0.9959237034210034,1.0273160591469008,0.9838067791958283,1.0409976670783587,0.9888278208525534,1.044181633788072,1.0091228070175438,1.0623292273236282,1.0058122056318268,1.047833784280322,1.0125020967291025,1.0369471624266144,1.006925123195674,1.0390388556975274,1.023572226585401,1.0776633518799155,1.0273958351394934,1.0595599327241516,1.010130031418853,1.041335718323957,1.017247648259852,1.0563019177520254,0.9977456995376123,1.05877832285169,1.0000116609916507,1.0541303232426886,1.0057534221354862,1.0418757076709226,1.006884407436576,1.0486244458405969,1.0016668250006477,1.0386478853777128,1.018441939983459,1.063670365752799,0.9908513239383641,1.0370380321614252,1.0114271769461745,1.0465256925802926,1.009121651686393,1.0529055797810802,1.010394984940128,1.0532360359477926
Sirfetch'd,Counter,Sacred Sword,45,1.0970164198721346,1.1186431265240593,1.0984101357636875,1.1211778544753481,1.0959980039751913,1.1224739918304592,1.0953398009153512,1.1257267601122696,1.0992935172795022,1.1194869236654859,1.0775043914747313,1.1236135359278923,1.0825374795306544,1.100884783500967,1.0227329212465224,1.0538739367118037,1.0425317795412348,1.1022305042889096,1.0656476125631542,1.1197736162312584,1.090240420425391,1.1164487296201275,1.0318948802410317,1.0925456078767741,1.093838654392254,1.0932520846161653,1.028060496365535,1.065018723519167,1.0232322998879118,1.064853226098445,1.1047140317995,1.0970715693690405,1.0523392189550778,1.070943787061496,1.059936847407063,1.0367873539838437,1.047959194145961,1.0735731806192719,1.032502491412283,1.075660989772683,1.06278910082192,1.1119007775141747,1.0377593519220747,1.0941759419712653,1.0632133537180062,1.09300287318449,1.0583814044975697,1.1118907570971952,1.026109556899197,1.0839418825015794,0.9981800881701577,1.0545848897457526,1.0605730550284629,1.0958292220113852,1.0627610242230479,1.11039104428891,1.0709551224363163,1.1242361855920049,0.9947435251539672,1.0439461860355128,1.048021322172831,1.0914147917930683,1.0377555400321503,1.0051872487382558,1.0076809604786003,1.0634104365998074,1.0470265255023576,1.0873803683320835,1.0477182996973766,1.0913181153175542,1.049051995769688,1.092783392753955,1.043481364279851,1.0957303798522466,1.035509696201343,1.0892496595764662,1.0448112605599653,1.0961626808912484,1.045337680382482,1.1115171274465827,1.0482957699567004,1.1017874986121905,1.0559582733290573,1.1148693621192503,1.040079610791685,1.0885714285714285,1.011162300304843,1.0611863668660753,1.042757451045986,1.092057663432888,1.0448679325960621,1.1034187868068648,1.0626752953460983,1.1193890312162311,1.0474447001540599,1.0998250185442304,1.038436423696913,1.0979603856445976,1.0662785286038894,1.104386629312941,1.017988074204947,1.066762367491166,1.0266177294540848,1.0664062817191902,1.0213393714834638,1.0772265678605737,1.0274479013315012,1.08590146236137,1.0471892497200448,1.1147517730496455,1.0324570486911402,1.0825065971874268,1.0407156835336875,1.0773944646351692,1.0404343465178143,1.0758798133531027,1.0534384920854396,1.1097751180823645,1.0414578745686889,1.0910478039984048,1.0329388212832609,1.0749047702901842,1.0432589664463319,1.0913565974585357,1.0301128431083728,1.0958205781768344,1.0289425812771118,1.087492420355427,1.0404764754075724,1.079829882814298,1.0355369926289058,1.0801883035864401,1.0306764891310918,1.0770453151853803,1.0475861302786043,1.0948883484958833,1.0316106237489422,1.0809342128242676,1.0353001092849792,1.0741121921718002,1.0413722523805284,1.085049390406692,1.0407718490584519,1.096542351299067
Mega Blaziken,Counter,Aura Sphere,50,0.7460650029702853,0.7933707942694528,0.7496393566392083,0.7928306122173837,0.7496489255351251,0.7929275985832269,0.7485700799878627,0.7936582857817149,0.7488582012329741,0.7926510292199366,0.7717809105318554,0.798689080015082,0.7491399701263917,0.7801116240495242,0.7195925631959977,0.7441774699152576,0.7331830198535914,0.776818404883002,0.7418730230779769,0.7886423721224092,0.7500372424066871,0.7909273359265083,0.7350742772295783,0.7791937262590369,0.7510317095173031,0.7783530733059323,0.7277800281322798,0.7594758440111231,0.727839471221068,0.7713227562139613,0.7425131069534857,0.7854260365392426,0.7215960183724255,0.7569237794339547,0.7598898263743966,0.7505278859378935,0.7248953169740447,0.7558332563605201,0.7342526041521683,0.7670515597076001,0.7898635341329133,0.7945611012659789,0.7309603806440952,0.7730879879332772,0.7327872525502808,0.7691699396367663,0.7341024719611144,0.7823728557108544,0.7341106398339501,0.7685912823752369,0.7896173614602507,0.7651856684020926,0.7379127134724858,0.7750702087286527,0.7511833098111504,0.7922367195675758,0.7407345768046977,0.7826678337052241,0.7637105314565962,0.7741103834013634,0.7489939450972622,0.78531097930932,0.6808285009720831,0.7210920996153749,0.7478108545555123,0.7795386096826405,0.7489546130479544,0.7908590602320823,0.7365573080545925,0.7838447201234544,0.7530936883306621,0.7823351759177488,0.7406940363316242,0.7917177220761608,0.7447527820819834,0.7762126121049914,0.7484303616548837,0.793299048007963,0.7453803485662396,0.7864183888931435,0.7496687761370786,0.785899855667814,0.7414834267181393,0.7888252877179819,0.735515258735073,0.7808403361344537,0.7569391918219532,0.7620619312842376,0.7403044990236426,0.7831475272096405,0.7473712853005772,0.8000330411459446,0.7355180243076214,0.7941380022097838,0.7377275234418091,0.7754721646347262,0.7475257032380318,0.7729024493297313,0.7427794457169452,0.7770000821295274,0.7257287985865724,0.7473387809187279,0.741739815348637,0.7803265909330821,0.724360733726728,0.7505946663007182,0.7372656786730788,0.7860110576765793,0.7419335572974991,0.7877043673012318,0.7388961263096948,0.7842580530224582,0.7405088062622309,0.7566116857701985,0.7380925384850203,0.7659936330731324,0.7396989037974404,0.7913454199528778,0.7537495881955161,0.7779550222807899,0.7343670352280416,0.7618284104284642,0.7478114132816215,0.7889447236180904,0.7189809537227979,0.7694337350940786,0.7346308130043379,0.7719226643033723,0.7511575885336599,0.7847023409523985,0.726818218018034,0.7753718730366609,0.740666211816321,0.7677067769822694,0.7473182654207453,0.7970645961659528,0.7377245187205288,0.7871824495882425,0.7335144139460366,0.76852804804295,0.7334519889650262,0.7748687372074397,0.7605113010260304,0.7897984670764259
Mega Blaziken,Counter,Focus Blast,50,0.9553666240897716,0.9568643883820611,0.956714370458253,0.9584417510414841,0.95521082169126,0.9630701693755173,0.9532766366325869,0.9612130509174582,0.960767625833808,0.9623535042688949,0.963227765199506,0.9557761071609183,0.9427302616268,0.9622644702935315,0.9059616294265258,0.895988166534382,0.9201333372532435,0.9323001354630507,0.9290710536700465,0.9447065005592121,0.9456964330050484,0.9550070346768187,0.8780210037697226,0.9198231185624599,0.9215316977025091,0.9286761731743016,0.9020309591808482,0.9117217262896669,0.9290011825111606,0.9290512562736646,0.9531521897089456,0.9430634685824368,0.8982067624913743,0.8969656926458002,1.028836044527333,0.926437619643873,0.9118045506327166,0.9051412707698308,0.8823691521403877,0.9026233597042597,1.070887007577782,0.9783439071423577,0.9051440337936031,0.9317073480749595,0.9258441626907769,0.9332050504784247,0.9146369602632723,0.9398180545836249,0.9587221369912463,0.9618518184279398,1.0603645640729462,0.9461962596241342,0.9156166982922201,0.929381404174573,0.9565271657209788,0.9667761168236412,0.9315700366959658,0.9539143048518395,0.9990797956015258,0.9438623908863779,0.9520994044154976,0.9492855462413788,0.8667727120978761,0.8682455653091169,0.9319879530414473,0.936220778954701,0.9282273541859963,0.9494020005338146,0.916367717498046,0.9442952482113154,0.939598120345839,0.95473129885847,0.896001617911229,0.9348076945954628,0.9356716908484763,0.9483025778278631,0.9044370996146092,0.9487570506112657,0.9358883187641543,0.965570057875562,0.9066947929388254,0.9318381999185819,0.9075550930015853,0.9509760023235269,0.8888367978770455,0.9126846528084918,0.9923330812074538,0.9420110476976323,0.8999836625459976,0.9390068383914608,0.8986025538862218,0.9544032185963343,0.911220116317189,0.9557557581865204,0.9105882800464081,0.9416284687220648,0.905765463554537,0.9354698283036503,0.9205442450015058,0.9253168830931805,0.8654041519434629,0.8859209363957596,0.9017791166941397,0.9182791857150977,0.8800832532821006,0.9085471844837839,0.8980436418359669,0.9391091700199561,0.8906830907054871,0.9360955580440463,0.8966941688657291,0.9292848314794401,0.8853788090578697,0.8928487559407324,0.9138022763944006,0.9091361039640661,0.9159651781467429,0.9356990365363982,0.9571376554020078,0.9472370086522289,0.9287190561368712,0.9058824619776268,0.9207913407482682,0.9350556120118216,0.8869647637467498,0.9138370499404403,0.8935817901954382,0.9351182424553384,0.9088197659968149,0.9143246402960481,0.9101222026564256,0.925528055287632,0.9000250455570045,0.9203983107203619,0.9289108886447519,0.9553270543506438,0.8881738920160673,0.9287316791380631,0.9229700049867904,0.9277233710702502,0.9388804841149773,0.9350271424757497,0.9317285794744962,0.9512084629135343
Tapu Lele,Confusion,Focus Blast,35,1.9413095171982047,1.9450926341971562,2.6741620940234316,2.6414075876666714,1.9387183295430215,1.945872999549883,1.9370734050892173,1.9521842839442698,2.331548026331312,2.311590563601983,1.9027174427768059,1.9402545000330589,2.003928844957665,1.9698703925459846,1.830671605294594,1.8378731029174784,1.8238573273298402,1.8873576111464154,2.3067078868326516,2.2772056162476155,1.461166514938343,1.485773400645535,2.115185566936001,2.23676812962656,1.9583118466245135,1.906613087733881,1.8043319609019421,1.8294424988847928,2.434975367560676,2.627102616546682,2.542955781032832,2.4067869239740807,1.8159300817218345,1.7969619936709262,2.0979675290711497,1.8374956633223618,1.7901438878454796,1.8069573160093189,2.145444195148566,2.130484586648257,1.5018029612147474,1.5223324602916808,2.704964812453129,2.7106528656348376,2.5794046709017584,2.7311397843793657,2.011329033722316,1.985270364836495,2.082963631441206,1.9788611136179046,2.549650768060963,2.6294983608328386,3.2494193548387096,3.1032106261859584,2.8187111763971693,2.7608130034467195,2.3511943653405982,2.301350723851556,2.3901486721296306,2.4799662763080783,1.8192784883792918,1.873339235522096,1.3667881419886605,1.358113737933124,2.281909074146162,2.238158946096007,2.499650478526672,2.534081521117452,2.5261638976291163,2.5571677655971303,1.8010553974639933,1.8452120062364397,1.703172771505728,1.7775609988222558,1.8149622012490023,1.8505305911630747,1.8130024756897476,1.8506546540414999,2.6046081638458256,2.6155268426638076,1.8273416971984753,1.8535361385588986,1.7664371377052752,1.841830745585904,1.7957452454666076,1.8411057054400706,2.2757111095830753,2.275436063168993,1.9098639323473807,1.9153875477481541,1.8847058366212512,1.9036850595712425,1.7963235026286715,1.8625927319969404,1.726230100614337,1.809612568233258,2.5019653534435298,2.5736783478227467,1.7869103784346112,1.7943750399240759,1.7195560954063605,1.7714664310954062,1.7425924271828892,1.7713051457154225,2.396322217647866,2.472130735099035,1.7998086171361272,1.837038309287794,1.73832773422919,1.836976483762598,1.7850263330772398,1.8359109685895936,1.7974280123008108,1.7821973720995248,1.8099428720945445,1.8026078234704113,1.8023185071291883,1.8414764996736834,2.6457614481646523,2.6566157474034644,1.801570015848448,1.8001334606152164,1.7951445539385238,1.8502997361575968,1.688599131581981,1.7826393247345433,1.7631069546154206,1.81900974858902,2.1537130285093573,2.161979545433624,1.7780707731242646,1.8127140316258,1.822556546822237,1.8322120408674398,2.809396254829591,2.7754379034945873,2.4546596450689844,2.483784945658745,1.8096001018578447,1.8067565703614894,1.8093530301681942,1.8325175758654444,1.7572054754266964,1.827521610304381
Bewear,Low Kick,Superpower,50,1.3863861640237016,1.4486527694334916,1.3917446375365699,1.4497441791487469,1.391364158205196,1.453505602861868,1.3936414284871421,1.4546901207825156,1.391939490563939,1.4505040767693247,1.3945465299755007,1.4938501484077218,1.3581722937091936,1.420589517156168,1.3572748554890122,1.3523041585491977,1.3956493519709987,1.4509019939527847,1.3800822358668605,1.4801086118659281,1.3301477282131922,1.4233758172639246,1.3430087143299914,1.4467481637919228,1.3618371031792917,1.4347357725554843,1.3592386167669073,1.4231002592750213,1.35481690336149,1.4127252837834194,1.3303772045206415,1.4140511758064456,1.2858427476495564,1.3382763542393439,1.4092520485848783,1.3377307684856938,1.2991330295472974,1.3435142707595678,1.3394082965420868,1.4085749121742375,1.3955454317444522,1.4733770265325168,1.3310616428199185,1.4181089818278882,1.35423860611013,1.4348525186493397,1.3706542091426626,1.4888014676678079,1.3780308636404657,1.4432957314321813,1.288863219914323,1.3645931582949338,1.375741935483871,1.437278937381404,1.3673540904595947,1.4334370229557303,1.3650385656931756,1.4529321843756549,1.288193623343375,1.363786615395688,1.3436466859003726,1.4202616361857827,1.332163467068405,1.3012083007201551,1.3594705894404722,1.4339179249728535,1.3746107601774298,1.451391095463847,1.3441389261879473,1.4105958274044532,1.350941462510494,1.4277739617745506,1.3519789671540228,1.4330886639146314,1.339625299337935,1.4022397520777574,1.3898254255889335,1.464217350246293,1.3522094460794503,1.4446352964344715,1.401746789534066,1.46892417008993,1.3668147108298137,1.446685948712984,1.3513312693498452,1.4207341884122069,1.3015081711705516,1.3671411217309588,1.3335719120267,1.4277534444798854,1.3578744825173465,1.4382616470039453,1.3622224110926289,1.4542198370588022,1.3817448694295986,1.4598778933754304,1.3361458586738026,1.4284086398729883,1.371042953742825,1.4318735570298313,1.3469081272084804,1.412941696113074,1.3727943743859163,1.4204188354134355,1.3568226522117013,1.449499108000549,1.3558003729512218,1.4475005725128407,1.404441955953714,1.4942441209406494,1.364309494382648,1.4361715157386066,1.3604808498741963,1.4149622588761532,1.339461863852427,1.3853996772927477,1.3515591296749003,1.4387022554561244,1.363514989683214,1.4462053300504567,1.4139225372345847,1.4175556317599192,1.3727076943157346,1.4437213898807582,1.3448567366439101,1.4323517733403353,1.369315266570269,1.4475955035216195,1.3707321114598965,1.4411632038736641,1.3453795715385501,1.3998442601916663,1.3309554448177288,1.3989584502845693,1.3707397760797917,1.4343977978299243,1.3521971600145088,1.439552910514932,1.3365977357849952,1.3889378136638055,1.338942778321616,1.4015929518554773,1.3586453461321841,1.4546367264980289
Mega Lucario,Counter,Aura Sphere,35,0.9001058532291966,0.9359259801520987,0.9049502514392029,0.9359419869763931,0.9045010022269837,0.9383423890596261,0.9072798226612611,0.9394957983193277,0.9066505775563652,0.9380243426441194,0.9073707083721254,0.947954546672933,0.8782967811821656,0.9178221885591696,0.8796309658384843,0.8762697324642631,0.8960077976059903,0.923720055089815,0.8880083258192406,0.9253048063613185,0.9960957543656377,0.9571277828353886,0.8746909620360827,0.9200681865688317,0.9692036967795652,0.9699751333334261,0.8643190056965303,0.9088332965870384,0.9440406444878416,0.9195333895700204,0.8945034635147875,0.9280505572551226,0.872585621702013,0.8939695229980573,0.9178153359009987,0.8952470013084879,0.8710731036464587,0.8911514619702988,0.8587967731339462,0.8932172344488551,1.0597752568757168,0.9755788183922601,0.8627643302926434,0.9073429906660848,0.9211620581490366,0.9431952974668529,0.8995971478826622,0.9352448319558186,1.0659037992960925,0.9792148723039438,0.8731629485895684,0.9146968267884374,0.9454307400379507,0.9221897533206831,0.8975632938736714,0.9302495271561201,0.8827454992993659,0.9203023616093625,0.8588822858082891,0.8942973031328076,0.9258522058914574,0.9354824729758175,0.8764654889451847,0.8595823829923328,0.9089020467536725,0.9192423528447623,0.8916102136529442,0.9362345733931545,0.8778183057097622,0.9152053229653087,0.8925195433879567,0.9272778813550082,0.8665104271999429,0.8932654445092137,0.8839390524487017,0.9263276517819412,0.8730315714249254,0.9149332584671142,0.8966226491471834,0.9382843013905452,0.8880648384589763,0.9267754709300174,0.8802294482833735,0.920661237036051,0.8668376824413976,0.9031313578062803,0.8822342937037292,0.8947374452772239,0.882564824683559,0.9231750674892444,0.8753085459952187,0.9151425628267671,0.8837313777151807,0.9295418948288633,0.886128915685566,0.9231698271107138,0.8788266775924101,0.9109637273856318,0.8948559539344607,0.92371079455755,0.8621797703180212,0.9077848939929328,0.8702730793903419,0.9067486256709243,0.863546955765976,0.9089016970861352,0.8739163149802074,0.9232751005986848,0.8803882045539381,0.9247032474804031,0.8838783667924864,0.9133625057064279,0.8676209113782499,0.9024098406485882,0.8609567833936592,0.8925995377436657,0.8782120062387311,0.9147484043671118,0.8806027083730688,0.9126280928684133,0.9337516335023216,0.9065590331519875,0.8787630173129096,0.910638535907739,0.8594392427599811,0.9019763554621957,0.8778744344419049,0.9212883063575726,0.8855483241432004,0.9136710515414569,0.8653647054659365,0.90170694369475,0.9054227949114336,0.91521647134011,0.9079507721173667,0.9178630062584093,0.8625347609387805,0.9099372623829547,0.875298411654235,0.9127842205222337,0.8808489810447628,0.9135445403577467,0.8826309474251293,0.924076205401964
Sirfetch'd,Counter,Close Combat,50,1.307548227168771,1.29320166470611,1.2982554298734041,1.2912127728418696,1.2970503001623455,1.2959460803568568,1.2951981996409396,1.2972446752020768,1.3034774724367248,1.294863843656992,1.3160825364943611,1.338042590603763,1.3266188237584047,1.3349567763583818,1.2382186465273268,1.2542752002308968,1.2728981177646561,1.2970010425453484,1.266469153371323,1.2840633760052016,1.2749275842092196,1.3056008441612181,1.2123009723433547,1.2639454507449348,1.3271238482313255,1.3049259351409506,1.239674718378104,1.2718302902273657,1.2746391800228798,1.2834040143750216,1.3226490391960324,1.3218888917870544,1.2783453082330252,1.267447362949792,1.3231648148833015,1.2743140124438432,1.2528621057709084,1.2691123495181502,1.2383014970743305,1.2651962230746534,1.274747030356357,1.308709310022984,1.2126590430512538,1.2614364823469097,1.2946200279410602,1.31682130901231,1.2702929661642048,1.3118151041174135,1.2942189333092682,1.3240321270643445,1.2034852558056435,1.2553818283050306,1.2702846299810246,1.2871499051233397,1.2838791439845616,1.31080004224392,1.2436891568146422,1.279945428619566,1.2288892773053948,1.2626361028572604,1.2801011626899121,1.3073420339025024,1.225242740236386,1.1977578965972884,1.2257862279497633,1.274859144829847,1.2496473010587323,1.2835445290357022,1.2312664088021326,1.2676714030903662,1.220390540673143,1.2689410045901068,1.2065097134155771,1.25490429341296,1.2340000939099405,1.2723505658073908,1.2584415915877594,1.307840534953166,1.236753717055239,1.2806691246457993,1.2559564782946597,1.3008178823877725,1.2532765360086164,1.3017438553604492,1.2122423706324634,1.243361344537815,1.22106855531871,1.2485502761924407,1.275815122258614,1.3146126856440457,1.2385862276729314,1.3008590697945617,1.2536394652808975,1.3102803511370673,1.2302052228160603,1.2730471498944405,1.216701023008079,1.2794642971460763,1.2433497896571548,1.2671491015942253,1.2164973498233216,1.2612522084805653,1.2286704939464559,1.2483211666977938,1.2275742189286858,1.2738209596999224,1.232055811823208,1.2787973958844505,1.1766106756252332,1.2383202687569987,1.2368640812372649,1.282159200988743,1.2205647190383002,1.2315124405926754,1.2435916444987136,1.265352579477563,1.2311317102308552,1.2813844673296242,1.2517469179685468,1.2960657500043347,1.240414469355033,1.2482367443024365,1.258239248188997,1.296407827635394,1.2029767012923802,1.251789991418288,1.2464900415131304,1.2912799104435841,1.236507074407858,1.263193747641097,1.1964179844083216,1.2305303117450823,1.2406791664147716,1.28224615464336,1.2270679290466726,1.272185258792016,1.2028561065061731,1.2646130284670258,1.2643847680081488,1.288544175535019,1.2172999911008275,1.2447895345732847,1.2134951147243922,1.2564953351127655
