Attacker,Fast Move,Charged Move,Level,Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Arceus (Water),Arceus (Water),Keldeo,Keldeo,Manaphy,Manaphy,Phione,Phione,Terrakion,Terrakion,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Groudon,Groudon,Kyogre,Kyogre,Regirock,Regirock,Suicune,Suicune,Tapu Fini,Tapu Fini,Mega Sharpedo,Mega Sharpedo,Mega Swampert,Mega Swampert,Mega Blastoise,Mega Blastoise,Mega Gyarados,Mega Gyarados,Mega Slowbro,Mega Slowbro,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Boldore,Boldore,Brionne,Brionne,Claydol,Claydol,Cloyster,Cloyster,Corsola,Corsola,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Donphan,Donphan,Feraligatr,Feraligatr,Floatzel,Floatzel,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Kabutops,Kabutops,Lapras,Lapras,Lumineon,Lumineon,Marowak,Marowak,Nosepass,Nosepass,Octillery,Octillery,Omastar,Omastar,Onix,Onix,Piloswine,Piloswine,Politoed,Politoed,Poliwrath,Poliwrath,Quagsire,Quagsire,Rhydon,Rhydon,Sharpedo,Sharpedo,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Stunfisk,Stunfisk,Sudowoodo,Sudowoodo,Vaporeon,Vaporeon,Walrein,Walrein,Whiscash,Whiscash
Shadow Venusaur,Vine Whip,Frenzy Plant,50,1.1345242226993455,1.1197192723379303,1.1360829258134242,1.1233280156378798,1.1373622677383226,1.1223285507358005,1.0032136671749696,1.0213020694282042,1.1507664805219127,1.1451912845719951,1.0649945573169353,1.1086051429418993,0.9804101162473003,0.9760822525930787,0.9550879542068685,0.9768872299277497,1.024202035805955,0.9205543244732907,1.1759761278507992,1.0781227702052958,1.0119883813799693,1.0139858790124425,1.0732154811423502,1.079938850459873,1.0928368647690532,1.0840944015968297,1.0823571863398662,1.0800960333042173,1.0264683966534431,1.0178242747547228,1.1230899111727854,1.1092368000619142,1.0995629009657886,1.0829588878078165,1.131655351874751,1.1118255536673984,1.136974165039828,1.1214921338240782,1.1070872440935398,1.154752719261961,1.0969685219108871,1.1282091508398466,1.0872757868986296,1.1195005851315993,1.0956993273275484,1.1379576734933237,1.0855871158095407,1.0964645210667483,1.077987404637155,1.0713378643263678,1.1005361282393578,1.1716689506905096,1.0926768070643829,1.1270639504067166,1.0946424746458912,1.1166763505139086,1.0769824127229954,1.1015207030593097,1.0792782967465482,1.095556902206465,1.0820634898279027,1.133782306729394,1.1122731427835773,1.1266972334285965,1.0709412704867638,1.0913624141175213,1.0712243769971195,1.1377118552123529,1.0784499883640426,1.1023472534399026,1.098076433572378,1.1381852908267565,1.1054487325970748,1.1320514086886895,1.1212110546042582,1.1485706738484116,1.0810088777683993,1.1275867425781447,1.090701687072204,1.1579887838845957,1.0920195418740133,1.1421023482740584,1.0946300836804186,1.1489495981378768,1.1157636899183019,1.1685238765044317,1.1055776335087926,1.1117316356408191,1.0727982158164406,1.112760858044753,1.0532565791811046,1.1007031422088427,1.0837580034377068,1.12170533047076,1.0305307523387737,1.0165019210287825,1.078489181673349,1.1053986113282677,1.1224796456695185,1.120883561014474,1.0834631749820889,1.0536804272883062,1.1023128443500603,1.0997686264609352,1.1129373709938415,1.1787549364386023,1.070775513952721,1.1143397376984725,1.0808276165347406,1.1427267194371151,1.084000635505824,1.0972180827307294,1.123785402528547,1.131321768382115
Venusaur,Vine Whip,Frenzy Plant,40,1.4122895714548742,1.3888650232758253,1.4130367820496976,1.3909738261291222,1.4203897124310816,1.391345460436402,1.2669461006015241,1.2917548235261647,1.409081294995957,1.3928437282495865,1.3814037841079176,1.4432782933204287,1.2278873364431,1.2391072749790102,1.2080097670633783,1.2260867629174066,1.3159305794585487,1.1753341523884038,1.4150478785825906,1.3644893070830553,1.3295154088972554,1.330110815814348,1.3651037583433319,1.37852267985718,1.3990180749754408,1.4103049600289683,1.3897055197069994,1.3954668219621884,1.3158743002423472,1.2890285397876575,1.3705312165599077,1.3578024556869877,1.358245983136054,1.3394914021405235,1.4566375115967203,1.4328488912981319,1.4382216364703173,1.4423555539061426,1.4080650643104184,1.4479665803373059,1.4212479168660317,1.450781811919738,1.3972391789117995,1.4284804367956907,1.3992247727054727,1.4962345999724198,1.3798735230745325,1.412541358409239,1.4151357892479435,1.3874088164053573,1.4344181679507388,1.5033870848729565,1.3726311122866308,1.4512459620862217,1.388073572570879,1.4089190705229167,1.3614121514951578,1.4058726591247281,1.3642994537268565,1.3951683572608182,1.3574743374504286,1.4327613293618697,1.4233000098048543,1.4332331964667395,1.3347702085928994,1.3778751784309633,1.3935594047723177,1.4349641746641295,1.3693797049938317,1.4093257637601577,1.3718387830602417,1.4114673707998533,1.386301980670797,1.4184197158591756,1.3979714687882046,1.439605158225334,1.3707655290850536,1.420608571324281,1.4104611515797987,1.4908078785296033,1.4377198475703676,1.4928279679930305,1.4019995390649296,1.4564427961604516,1.3785036940652946,1.4561997847396784,1.3938107662964294,1.3873789280302051,1.4094802527402923,1.4630257573090724,1.3352289952937328,1.384043783440667,1.3997388990569837,1.4719878290809922,1.3137441309043472,1.3199463394221465,1.379854460736332,1.4180280569894574,1.4492362865189583,1.4631791179522315,1.39654076657324,1.3754878230389838,1.3949477998722843,1.3890478488795166,1.3905508372943078,1.4693706864225555,1.3525447020036705,1.40675551420998,1.404433896218118,1.4848360598065082,1.3784940186014956,1.3866549146520732,1.4491421605227535,1.4831226273690628
Shadow Torterra,Razor Leaf,Frenzy Plant,50,1.0859619533923954,1.0895916532168577,1.0879510734223699,1.0923697306343478,1.0894343829206006,1.093938883373394,1.0308292202901521,1.0386261064612508,1.1124668094774706,1.1625210400581059,1.1104257694539668,1.136669901064976,0.9474426192237816,0.9514637607168286,0.9883201885808554,1.0127106410309938,0.9806920057142215,0.9461915813970347,1.1838003593226678,1.1167365572960388,1.0314123435953277,1.0437110814563344,1.1111864290949762,1.118658021220902,1.1253914903556546,1.1184576646814333,1.0835828625647832,1.10773206818523,1.0299512279081828,1.02380834302793,1.1014643224228862,1.1069524095983403,1.0841307549951233,1.1001721807244649,1.1240404060172426,1.1508952229210914,1.1205193212095166,1.1493544913313472,1.1370125060268081,1.1633512478362773,1.1157411337540688,1.1427400989673302,1.0950864138885337,1.1353711619069233,1.1083942712163686,1.174189257158312,1.0929563188255635,1.1300446268663424,1.125286255770383,1.124067779858009,1.1460878639174243,1.198983618515916,1.1017351225020737,1.1403065616840435,1.1978034386881686,1.163308740135993,1.0676029733501586,1.1136801785266695,1.0936574208038803,1.1288970665193756,1.1273617789849417,1.1624656827729831,1.0748060146218172,1.121407365084343,1.047351528860629,1.0874469449895263,1.0777244890629047,1.1183778588736628,1.0550645595005947,1.106372112805316,1.0853197570374202,1.1310576012251787,1.186970209098017,1.1603590968129371,1.1070502048359452,1.1494023537109983,1.0831181299139145,1.1327305502902896,1.1051794400163222,1.1641784174369585,1.1452282030921928,1.179327499758494,1.111635539140463,1.1662706098380289,1.1297143243939203,1.1809866702930765,1.0917145462814069,1.130454320571231,1.1013786252536824,1.1485760067497295,1.0789731627913586,1.1051093905064624,1.0919430279854316,1.1464428555072657,1.0006009217370655,1.0314679181185777,1.0842210180846295,1.1009449096611725,1.1050096715148265,1.1393019504806585,1.066068172607524,1.0714080910054744,1.099967477018578,1.1121800793026122,1.1118928898392975,1.18155486414448,1.0856094098787048,1.1309102891311855,1.122383817062445,1.1584631486367634,1.141443997470611,1.1427400724325028,1.1154440782948325,1.1694072557480253
Exeggutor (Alola),Bullet Seed,Solar Beam,30,1.8081631927785773,1.751752586654387,1.8107183405313085,1.7406649311401903,1.806809999886855,1.737689422765428,1.4843825021350316,1.529811835904306,1.5691717550682862,1.6128102698214937,1.5040515603416915,1.5866281521918364,1.5479102807764182,1.491759982928858,1.5512594265997792,1.5307323365352752,1.4810342090890118,1.3970650665513493,1.9401230341794895,1.6404276669074465,1.5840061506556786,1.5659473566352682,1.579482129905956,1.6521263494071057,1.7324894693961486,1.6536341619606314,1.600239591262059,1.580802411128574,1.895382175501069,1.4806119072352597,2.28241202032618,1.7082470696824268,2.144530776642717,1.6408217879500553,2.4429402505021107,1.7965075794020084,1.6657239990617971,1.6376494840461866,1.6959965056745154,1.662316669295064,1.5764952811696156,1.5966564514642465,1.5923640566688175,1.6144317203830618,1.6355408332667303,1.6825548283908933,1.6139586223571956,1.660574913736212,1.890404584990634,1.7828044678670338,1.5395471864152075,1.6639486383363256,1.53763718103387,1.5848730530742166,1.7745099555957193,1.7162472202467316,1.638113809188567,1.6206918704989322,1.6504455821592405,1.613611210546329,1.5659301666807273,1.6021095210177467,1.6353093902349263,1.6403030306596802,1.5363914752053736,1.5768357862523463,1.582392180651933,1.6094958468271634,1.5576306710700922,1.5961260652007547,1.5491411796276546,1.5886317803787968,1.6854829819044468,1.670743395730041,1.6487674477618894,1.6451491542911965,1.522593607412674,1.5967465678893127,1.547479572571898,1.608784382750925,1.5729762518504737,1.6295358497460068,1.623029963282176,1.6654953698321409,1.5317799916366939,1.600915050056486,1.9153445387408368,1.7272493394080335,1.6395862235559018,1.6198745948265725,1.5493303872781576,1.5687281947309706,1.6039850669601865,1.6034672001859531,1.4951003495067752,1.50457970540387,1.6122381062971571,1.5902886573499118,1.6739623850693464,1.6882248078450426,1.6349346272303682,1.564581569079832,1.6289208013425012,1.5934404562127806,1.5282390638248995,1.6512105380506936,1.603910504135051,1.6212839130582322,1.542623922603342,1.5906992084432716,1.6553440607053358,1.6493885625376263,1.6808043409467315,1.6345475435990042
Victreebel,Razor Leaf,Leaf Blade or Solar Beam,35,1.8471389052403784,1.6470865615710133,1.8526721986573105,1.6430822432435601,1.8576263038966554,1.6492176253173092,1.432782197047101,1.4416670072455728,1.5573746553760257,1.6108336679897772,1.5546314318882946,1.583638060057059,1.4515596363208498,1.3883719295376635,1.3703755915360705,1.4015381714550696,1.5505145757223913,1.3188803025587765,1.6139742080558834,1.5522459293848931,1.4665822774403938,1.4567944854267743,1.5718692383547088,1.5889062144315034,1.5773511270456306,1.5929830247448236,1.5432842866843972,1.5636877038418724,1.5509667176336128,1.4616115775712393,1.5638169354926985,1.6025468159366356,1.526535802649242,1.5387264714775306,1.6373722993690032,1.6855806951139294,1.6038908930075388,1.6000515570079736,1.5824163238145208,1.612825047734579,1.5368895518952275,1.5571788853673263,1.61905557740517,1.5832832181180208,1.524605095772638,1.6196783569095416,1.6326314164546394,1.6243328825518593,1.589562729698071,1.5617152602210889,1.5627059184310912,1.651433267015198,1.55283504495831,1.576432213255672,1.61007073328707,1.5821320338742733,1.5786698834063384,1.5589781719924936,1.5540595808006672,1.5633186364661145,1.5793778391602848,1.6042152767611773,1.638183534381134,1.5898805482642826,1.5491493053908756,1.5233436824669861,1.5825226432861812,1.5885533594195707,1.589479489710385,1.549461718430262,1.5651962869705522,1.578577860452771,1.616200472787215,1.5979189958341584,1.5555601368902816,1.6099398481924454,1.5339966193526733,1.5695741256107494,1.547665359984549,1.6398484464701548,1.5946715484985254,1.620948819118648,1.5932623396254233,1.601681935235665,1.5624792981673512,1.6428604341212278,1.595966657714169,1.601197054547032,1.555973886698567,1.617954013659124,1.4900549913193417,1.5349825794700653,1.5383119519279331,1.5875812385747885,1.54089319658848,1.5007037758256376,1.5586373637545645,1.5599814785949848,1.619927017855212,1.6767915313130406,1.5701068591212552,1.5844320418812483,1.55318636113875,1.583230616154566,1.5507912828152817,1.6512429521676413,1.5575878424837915,1.549300000556278,1.5487791556728232,1.607203342128408,1.576216005018348,1.5668817289548709,1.5670851150824836,1.618092188593339
Exeggutor,Confusion or Extrasensory or Bullet Seed,Seed Bomb or Solar Beam,30,1.7697743853635834,1.673532165553442,1.7736584535295024,1.6816627473701595,1.7498587224857987,1.6819768711536287,1.462702469736689,1.4145924703576929,1.5732643237468245,1.6384914806030961,1.5644273637278385,1.6085888466566511,1.3949409789183358,1.2925576998629922,1.2982110225811982,1.3032700607015726,1.642456465306602,1.430079485003502,1.8050368247828696,1.6463339698512374,1.5593297543866045,1.5347883951767682,1.604451605668725,1.6014725748692042,1.581870485586847,1.57809562872371,1.6828493768239194,1.6622549202548456,1.7230779883943819,1.5150708267019637,1.6609599172917298,1.6342385999781388,1.6317484020193442,1.6347798004421286,1.561443658754299,1.5944487127442541,1.513944625208202,1.5350150828428812,1.60115910434762,1.6112504558920449,1.5894336984596609,1.5752006952673225,1.5545382076029608,1.590701936751938,1.5744455672092776,1.660023682948829,1.60903470484471,1.6195128762472464,1.6443905504665397,1.6076023614551267,1.5739170268464875,1.680925721804268,1.6129892701384938,1.6511873340234047,1.6854176571809623,1.6693060533269242,1.5756562743731641,1.5812804570335148,1.6353636294606957,1.610529793771847,1.5605632281318533,1.594194620390402,1.6227851146194723,1.6230806182653301,1.5788102467475158,1.59647742490975,1.507176860025858,1.5464099931143223,1.5619856560381862,1.5810680422629637,1.5502193288318633,1.5924378335774314,1.586752227687456,1.5721898179567735,1.6376518167729814,1.6474236528948392,1.5216498033734016,1.5746227353793758,1.5269787142068298,1.6007171258020334,1.6007477272127677,1.6169030981634218,1.5952307553351641,1.6243269972582781,1.5373299687099813,1.6034899166299506,1.6099385397225245,1.62346563045162,1.5607917663712445,1.5907959071829674,1.3824875859479917,1.4085324032515163,1.5920872229434373,1.5849825181367616,1.4686075787296542,1.4705670590988271,1.654375657843543,1.655996672266292,1.6208494739753647,1.6254525502955433,1.523255991423413,1.5221283509703118,1.5535393617179263,1.5428660320477596,1.5602551239303677,1.6379001935725794,1.585312964672501,1.5963985186936607,1.5425462972735269,1.5935600703605979,1.6418207684061374,1.6181595473379193,1.5482244105129923,1.5852769544109677
Shadow Exeggutor (Alola),Bullet Seed,Seed Bomb or Solar Beam,50,1.2356100750126937,1.2179518842775798,1.2466381733432659,1.2220019743881343,1.2433514827854466,1.223468385815695,1.0864493826321742,1.0991681736177494,1.1307103123616498,1.1673451803518602,1.0786832297690596,1.1526823823622268,1.0834686128300803,1.0501736530050994,1.0753936429916022,1.064963141983759,1.0298068971435976,1.0119027115888795,1.3097986014727616,1.1651676384483867,1.1005786613209434,1.1009462066041988,1.1359852963895014,1.1611549784224804,1.174010525574643,1.2001703225287308,1.1980557899881668,1.1579759134341867,1.0708227788746514,1.046913108061674,1.4648938481098877,1.2078425317660162,1.2040368056151975,1.1744521041108076,1.1809642398660096,1.1876995114375646,1.1269813151053099,1.1366461514491315,1.211926098252875,1.1858847166167523,1.145560929160436,1.1610281575327757,1.1473387330194043,1.1667566400656963,1.1661023461475941,1.2288318453084919,1.1462135605125419,1.184600383971896,1.2975115723616715,1.2418047580612792,1.094044352456672,1.16230487223856,1.1288413896760785,1.180810662706427,1.245836394922974,1.2393451497003698,1.1854809882154205,1.1861881389225972,1.1505702841834093,1.1706409481751465,1.0794276555415139,1.1169470966154689,1.1498421219262165,1.1664428359332795,1.103069243179462,1.1468297442055135,1.144142800517915,1.1754618653542053,1.1192161814946697,1.1623555262772012,1.1108186545559031,1.1512121159671802,1.2091458493354819,1.181615929105834,1.1428449552297444,1.183002505096176,1.1347547026202007,1.1787019975383883,1.1082738552739193,1.1789497553254635,1.195623926239324,1.2021719893590455,1.1489408845084639,1.1843920013887204,1.151032823427206,1.1820807097759543,1.2215857229271838,1.2007314596779342,1.1369715128342153,1.1324361892025596,1.1148184344971495,1.1162172432455477,1.1593391029430964,1.183099653104601,1.0711626007388908,1.0903543058313017,1.1340781204339425,1.1594475728358828,1.1688061938880145,1.1656204207729068,1.132477897283957,1.08426348852837,1.1229497898629284,1.1281216864428176,1.1227062662788458,1.2091281463989756,1.1145190536954501,1.1431165282854567,1.1237634124890061,1.1547111697449428,1.1592781481385555,1.1568968648589917,1.127606824940462,1.2206644778170068
Shadow Tangela,Vine Whip,Power Whip,50,1.322266352340002,1.2915231894364465,1.3211293734454623,1.2894580939520002,1.3191331343336716,1.28952434037473,1.1722329644642624,1.1799679095054423,1.2623884944573316,1.2947998177159725,1.2593955680180706,1.2827882640230224,1.1244063490290788,1.111719758052454,1.1645403052934649,1.1749846313887449,1.1846691721586269,1.0891969302515867,1.352946609544361,1.2822629249967767,1.228543431589057,1.214971099102654,1.2770495274698885,1.2725420950527395,1.2972242121744846,1.304847464105421,1.303089546484197,1.2760113898849192,1.2841048762502043,1.1894084816188335,1.267117819972302,1.2799494111768708,1.2383783893484428,1.2412199301394504,1.3121668033977616,1.3115085226810768,1.281473613672111,1.2995597784268196,1.2813758172652951,1.3089494478295776,1.2630909039092582,1.272603574589536,1.2934997023858177,1.2959985652977057,1.2600292856101556,1.3272045901714689,1.2599532449521884,1.2932201933447867,1.2842483356756456,1.2767198018329344,1.2914577409613581,1.3410075666250412,1.2780958978779788,1.3083743503093312,1.3006591342656517,1.2986024796922309,1.2485585007678441,1.2426122619986224,1.253237825684542,1.239417185513281,1.2666302895642956,1.2945814525337618,1.2926539459469149,1.2864127441741464,1.2662766676131934,1.2749210326321874,1.2470832638678209,1.2813102437831791,1.2791672594074344,1.2881114659044568,1.2870935323082053,1.2868108939145197,1.3170234029835293,1.3125336116785749,1.3237276823351665,1.3408213014633341,1.2032803564145602,1.2549436354141619,1.2803001235724483,1.35789134417125,1.3049954604755898,1.33099748337574,1.282517251507424,1.312827031271009,1.2763677073633994,1.3443589583096742,1.2387624496178289,1.2618138410163147,1.2483443815819109,1.3025623355638274,1.2141823660656128,1.2388448655030873,1.286622400770094,1.3248901987815498,1.2010021788912064,1.2051364396686428,1.2955029279382915,1.281220661292215,1.289202864060108,1.2892112883169131,1.2559347153967375,1.2155127318905166,1.2621105781368342,1.2387877838335537,1.2690642809606334,1.3729153787164752,1.2753376890809485,1.289633796407996,1.233483377308707,1.3110308531222514,1.3109011674734727,1.2806906356384842,1.3038656424649324,1.3415055026080902
Breloom,Counter or Bullet Seed,Grass Knot,40,1.7046180481123199,1.4881403971011173,1.576863848477049,1.3338534810496154,1.724743256492978,1.498334376335461,1.301940875148019,1.3419183810170339,1.4370433833820615,1.4788651195616522,1.3590073711688884,1.3826304938851641,1.156742303527305,1.1300894838970867,1.3254939720397878,1.3322561054695379,1.377093204384236,1.2285742317609225,1.4929579763229122,1.4465240255279699,1.1668916152458912,1.150290134878003,1.4078116058997323,1.421149963640424,1.5249535692292906,1.4178727789059347,1.2481232357804337,1.2590664820752353,1.4345606956047827,1.3351514879031239,1.4414061361803512,1.4507389523300473,1.255528739533565,1.2450609073871237,1.5811450961792088,1.5644643822572588,1.4375630861074575,1.4141435465270982,1.4766946481190903,1.4581501453397012,1.3906637728064308,1.3898641999508738,1.2035641582134304,1.238995631466137,1.4260497572118318,1.4508302190150932,1.4248769426525032,1.431400243491936,1.3117537080170003,1.2790439923406847,1.398382525753983,1.4689561246917486,1.2309998727699658,1.2563345654100797,1.3364443496705127,1.284400956890638,1.442703931337179,1.4418090646935848,1.3739654364160403,1.395385013651698,1.4208171584214508,1.398862384487525,1.371535946289315,1.4012772248803567,1.3988788230653202,1.3678510720303705,1.3089754653425607,1.3614085867325159,1.3692965389045857,1.3622437627256883,1.3684780471475362,1.397750179208084,1.3402098957696011,1.2978137973206976,1.399613290653172,1.4120191651757772,1.3243538064878033,1.3641685144701556,1.2239235933272783,1.2850031992184134,1.4768699279964186,1.4339980723138206,1.3601627423862104,1.4121071216743455,1.3476745748363987,1.4068252894790547,1.2738653391623678,1.2699659626364015,1.3749875609000086,1.4176895032406733,1.3722633129087192,1.358716571175477,1.3903037937662575,1.4340587811518233,1.3083701159603223,1.3003848307900598,1.268890453887652,1.253015028404868,1.4818868338382427,1.495096692527575,1.4879137243919298,1.4201358651158276,1.383916420392949,1.4187474048442905,1.3634540543827465,1.437055804981538,1.2088432529056723,1.2480670731725783,1.3766809850483728,1.39236218117854,1.2998887864807822,1.2606660429528658,1.3909023135456402,1.4451695549493417
Shadow Victreebel,Acid or Razor Leaf,Leaf Blade or Solar Beam,50,1.3550704172635433,1.2338462880606909,1.3603173307360907,1.2359357915675033,1.3600302111614182,1.2386892419699762,1.081368458430177,1.0965265197736573,1.1738557185118956,1.2261723709804693,1.1703947871774198,1.2024201640842578,1.0957459750194942,1.0597008860640846,1.027702032831973,1.0536835918310057,1.1539718963291252,0.992934004408566,1.2029804581569796,1.167825948548386,1.1077390925316608,1.0998104012491465,1.1716728340785725,1.1884292326180292,1.1312277415612675,1.150839643127363,1.1467390280437937,1.1698607368289307,1.1767969335641686,1.100350711704393,1.157502151034786,1.1921428684852475,1.1587873053334259,1.1800191534143785,1.1986091706296138,1.2342395767662955,1.1878246822026661,1.1923020677156724,1.1893965438395953,1.2102148046636676,1.1690203030317732,1.18522977535448,1.2013156566215069,1.1917650780768452,1.1718603291645462,1.2405618712405035,1.200528273590217,1.2071843359849006,1.1819889649487272,1.1616030262130514,1.1949045189634457,1.2576341897428747,1.1663613049383679,1.1889796218769682,1.2235543329222152,1.217355772213584,1.1612999953919667,1.1516667494226744,1.1793228886776075,1.1865870344489526,1.1938150769455622,1.2091316817436502,1.211476677166522,1.1972036654764737,1.1713331463486778,1.1652601191230914,1.1779138081355582,1.1754621349051027,1.1963835882665779,1.17249284516298,1.1721763573439163,1.181828686229143,1.2129997973675473,1.2009957329242025,1.164914021197277,1.213649036461502,1.1376817971494424,1.170662646269377,1.1611066777712642,1.2330880712639682,1.190563224357638,1.2214397264820007,1.1940311411009614,1.2114547597688772,1.1803597281742078,1.2473914620473707,1.1782923216328574,1.18894387661346,1.162048008339395,1.2078640505963072,1.1107294654467161,1.1446931333979151,1.1774652428397478,1.2068346989758887,1.1319763517091053,1.1231543869318166,1.1583016090831977,1.1637566964828843,1.2119174372911583,1.2488120783873975,1.1758023621178006,1.1793667432010022,1.1610017672304975,1.1785345352480807,1.1678995517088775,1.2479308341187716,1.1809547539197163,1.1794981342130666,1.1495919085312225,1.215850765171504,1.2125120262844198,1.1871041907376605,1.1724072465053865,1.2031962050605771
Leavanny,Razor Leaf,Leaf Blade,50,1.4324677818949505,1.4409363411000071,1.4368087137639873,1.4441330172195823,1.4368818176726867,1.44206163813556,1.3038507001152306,1.3218502510818466,1.4045660849958812,1.4375301055493797,1.3740682460805362,1.425682793636273,1.2362932287792339,1.2572726357165793,1.233476910660397,1.2690734015533844,1.29410696959206,1.1837390488879225,1.4329929552963816,1.4006920086359185,1.3619155460788945,1.3733947326611147,1.411221080180205,1.433435217149207,1.4352212237070185,1.4263443353789174,1.391448274339315,1.3989604912016873,1.2703924969614744,1.289776168467157,1.401977949908524,1.4184859952642548,1.3652098316546644,1.3800307860547143,1.4121772650893352,1.427114603586072,1.4138275180483697,1.4463707977069746,1.4332380962776252,1.4951823172978522,1.3903481882081499,1.4318975878642648,1.429024065880914,1.4482174208629948,1.4105523902188069,1.5019586783048822,1.4079943688118501,1.4696309503529232,1.406617352674561,1.4066347843757394,1.4398057925125674,1.5262134320018215,1.3668308117382295,1.427882322153585,1.4363249696047349,1.4569797146393773,1.3702115444556464,1.4048043994135961,1.3706667622417459,1.409034366277125,1.387640017582029,1.4571082854481963,1.4288259913563373,1.4522697332654084,1.3295472276508014,1.4082763423190687,1.4088874704521674,1.4427485350245675,1.3836658007180005,1.4188429554310007,1.4366067014593968,1.441298786467245,1.4182347912222308,1.4574294607273899,1.4219848420394894,1.45634193607429,1.3925920951158264,1.4560736810281778,1.4288165396257329,1.5130351306983822,1.425101814480736,1.477147357703217,1.434822233997124,1.4689593446622649,1.4191049957806285,1.4916811610927263,1.4147964801573818,1.4259447281568398,1.3919691742040603,1.444088169927867,1.3417007932203227,1.4045092496974203,1.3954262964917583,1.451511156984526,1.2846016022544289,1.3362493795639925,1.37862113584299,1.3993246119551237,1.4039496660016184,1.4359996574135567,1.4179294832043068,1.3574774342252955,1.4154321695353225,1.4048716604541336,1.434646873617037,1.5215616206045004,1.4280791828201822,1.4361223102142202,1.4202223394898856,1.4848847845206685,1.3774070730661134,1.4203084540594355,1.4289267177585483,1.4758475704026564
Victreebel,Razor Leaf,Leaf Blade or Solar Beam,40,1.6987218711850463,1.5467219706172244,1.7030382673761464,1.5487577776492762,1.7075594038986013,1.5499458205407965,1.3866297390670188,1.401753671750227,1.5249011455533632,1.5618186945043098,1.4781781692200735,1.504420367373511,1.398744194116439,1.3429001198569697,1.334581274191127,1.3601662364047753,1.5179785920834954,1.287573193152433,1.565834426924755,1.5115667691520789,1.4178445862131024,1.4113424338589164,1.4836948837191395,1.4949325194178427,1.464958598437816,1.4807927820799243,1.4715903875016065,1.4850917859172996,1.5073381068816336,1.422386167213014,1.4649734760953397,1.5028223611416665,1.4838755575137736,1.494701927929984,1.5399104899395797,1.5749855773997532,1.5263497207311212,1.524416543197235,1.5391246646911658,1.5786803802506628,1.5074500566012692,1.5278222138041833,1.5686068290675301,1.5292930244812908,1.4914208370582807,1.5921278940881642,1.5044920365547636,1.5167003545470394,1.4897240775241787,1.4677260332738924,1.5081746703595822,1.5937964844926171,1.4758342513862917,1.5070098733014574,1.5393766016028032,1.5337478753617888,1.5203025549720117,1.515485187555511,1.502644146129019,1.5188218407232512,1.4819289832275049,1.521990743210615,1.5558146996586588,1.5198188881331294,1.5036634749610114,1.4843759178267708,1.5118655900624132,1.5237387410274927,1.5143088715601885,1.501861096581363,1.5167561896010264,1.5229739945348906,1.530198771460898,1.549748462196598,1.4913569153627462,1.5326731853472824,1.4773187190359718,1.529042783618148,1.4612087451564268,1.5462385398769884,1.5254804487037712,1.5448799183222823,1.50722036814288,1.5386447189376744,1.4899444600641947,1.5723671030523618,1.5177035722415377,1.521210449173291,1.4749245996117575,1.5285207334998019,1.3963935891028723,1.4504820548409176,1.5042797804580819,1.532113050823196,1.4338722974117621,1.4142982640677098,1.4870763933273796,1.4945472012754906,1.5533225034831963,1.5717571174439682,1.482292710863949,1.486792307447243,1.4629918766799828,1.4890047076644342,1.4804849787002596,1.5652634005938928,1.5074428810409548,1.5164760240087065,1.4537505716798593,1.5311377308707124,1.5277834175936564,1.5325639880454152,1.497699180278548,1.5614746447698704
