Attacker,Fast Move,Charged Move,Level,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Glastrier,Glastrier,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Kyurem,Kyurem,Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Terrakion,Terrakion,Stakataka,Stakataka,Mega Houndoom,Mega Houndoom,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Aggron,Mega Aggron,Mega Gyarados,Mega Gyarados,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Sharpedo,Sharpedo,Slaking,Slaking,Snorlax,Snorlax,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
Sirfetch'd,Counter,Aura Sphere,45,1.1454637300710084,1.0757337177179243,1.1355116251176713,1.0764485951754879,1.1338705082646787,1.077729915546751,1.1309229992541505,1.0765879820329531,1.1327991835663362,1.0727628081701153,1.0767801803466592,1.0437327912778342,1.0843709366483365,1.0424686019607619,0.9976230078332354,0.9670455481488816,1.0431312672049715,1.0472675421528232,1.0443477328848112,1.0407849029861334,1.0960347339751235,1.0709719162196727,1.009225082440446,1.021856199005311,1.0925327554653634,1.028060995157724,0.9933019082176928,1.0016852578232132,1.0127391184620498,0.9962280825376228,1.1089358606195379,1.019214498220605,1.02628320802184,0.9937898865805423,1.0435361891255504,0.9707021070239341,1.0208846795481614,0.9952045902809415,1.0045073479314075,0.9972341328007935,1.0359814974484807,1.052124261943178,0.9956237284405559,1.00885614082733,1.0901878951292527,1.0595488866526799,1.067227378039561,1.0368342063381135,0.9835274338042381,0.9887791174148445,0.9557885119091379,0.9803115772253915,1.0781958213456921,1.0497062630517306,1.0712212864168196,1.0709297876202855,1.0408875916285512,1.0624295115291829,0.9726373008316189,0.9810179285397971,1.011660492207561,1.01055870402868,1.071415223131449,0.9441617591378924,0.9878161762335891,1.01398001864623,1.0437312513500836,1.040702974386599,1.0138660289324986,1.03709961831834,1.0039107451163958,1.049539860347285,1.008494944279946,1.0667157653245893,1.0416458110045062,1.025932821714341,1.0395796260084613,1.0465099128952575,1.0076876108344726,1.0365219450146643,1.0071892966875349,1.0382694998171489,1.0502717773564185,1.0697333392143513,1.0088212248651474,1.0442986482661116,0.9837696882288456,0.9719099091273968,1.0385750590628535,1.0171791392498652,1.0425027782302985,1.0505466117898163,1.039672814203768,1.0725195206416018,1.0216069447403624,1.0440895305130433,0.9973577303861119,1.0494871065615512,1.0391163398046657,1.0439549304022062,0.9940311296146209,1.032953456854748,0.9975641998756899,1.0264288718058916,0.9863473479135118,1.0276672990968272,0.9931006153120262,1.0425764059794764,1.0091269548078665,1.0623271495644289,1.01938500174194,1.0296905119745121,1.0104859129761021,1.0288719486857494,1.023513814572128,1.031143759985579,1.0275148778570191,1.0670010915074712,1.035624338940988,1.0437810198510153,1.0073535409432057,1.004992129891518,1.037662818403127,1.0289120384589272,0.9977387484026444,1.0587717488324058,1.0351207627030554,1.0505215086169566,0.9962583157758051,1.029484066917699,1.0072360812820087,1.0475041891859997,0.9832077536950364,1.0029653485940888,1.0400612308996808,1.0536110751700816,0.9908516830414849,1.0370384266305201,1.0346614431564332,1.0155524031110532,0.9920866460993477,1.009068491309417,0.9870538697945995,1.0058226658137313
Sirfetch'd,Counter,Sacred Sword,45,1.1462971382800091,1.0980311466587365,1.1412096233524371,1.1013739226204655,1.140920952650479,1.1030998843077957,1.1401527202713144,1.1062986906347132,1.1415954913995672,1.1011621453320555,1.0979560046048082,1.077257392290193,1.1147651751920773,1.0653215600706682,1.0276680247268506,0.9930103389119276,1.0641944356207822,1.0710655362978216,1.0797677900148401,1.0807779833364168,1.1295321315852371,1.0995992763774487,1.0444160581097146,1.0605307411681386,1.1193575832656268,1.0552768857915649,1.0216029621278708,1.0297128200816106,1.0311105951275084,1.021882572852412,1.1314987682440922,1.0522486770471218,1.0564931800508006,1.0278111180060798,1.0671268121750723,0.9872052856742157,1.0502984053689048,1.0289951770131691,1.0322959475133682,1.031077421374125,1.067032670233386,1.0770430426573332,1.0252817038252722,1.0420956119054252,1.1191981489527614,1.0905781195562305,1.078621662192095,1.0639822007826127,1.0036977546232484,1.0062965442614713,0.9751482136614975,0.9986920701848611,1.0984144699178169,1.082493903744645,1.0983729581352257,1.0999111581279817,1.07101280913132,1.094997238178583,0.9889274356852196,1.0059824643537887,1.0372097491136856,1.0346019226024885,1.0881299309656116,0.9719884466153109,1.0124251319740443,1.0382877413074896,1.0750375989797663,1.0863070571296616,1.0520745082353582,1.0705467177721857,1.0393187146618998,1.0807685477000137,1.0432394215647987,1.0954697702302634,1.0666434144745836,1.0657628836550455,1.0650054307576717,1.0800458766415648,1.039902078864815,1.0751788041683417,1.0425130625090717,1.0728600906950876,1.0864034053564218,1.1026399558557334,1.0448868550408899,1.0812760693211303,1.0112189127263165,1.0000491564420473,1.0717435447112045,1.045905291624914,1.076987193217306,1.090424921798437,1.0747931519081002,1.1067798530456383,1.0466929400315286,1.0743647509962475,1.0360332793366616,1.0831590863358445,1.0782046845942497,1.0775606091284347,1.0169877192161871,1.0657155400697247,1.0347821051366832,1.0654848118829268,1.0251207034029528,1.0647202012816084,1.0338298787472933,1.0842313629035645,1.047187803476596,1.1147506302745462,1.048536591332182,1.0637583100503387,1.0456968367672288,1.0690087054233754,1.0656909443026155,1.0677087361588509,1.067067958280592,1.0987926356094224,1.0515213979809934,1.0741522698682093,1.0350421224759334,1.0376875715496667,1.0705092833565564,1.0630534370888118,1.0301128665083656,1.0958166549061765,1.0640692501535842,1.083769160666174,1.0364240249480154,1.066982510581065,1.0369066893236725,1.0790313028565135,1.0169562200962337,1.0400491957000924,1.0731584061131025,1.084150401801136,1.031610435358177,1.0809314522169882,1.0703787331783459,1.0443852280579042,1.0286611040348257,1.0401788370282847,1.020940047379871,1.0474083638393148
Mega Blaziken,Counter,Aura Sphere,50,0.7489909063891018,0.7609865487186548,0.7506402576336467,0.7578701121356023,0.7520455906323964,0.7595205394399538,0.7507769809526609,0.7609901818670051,0.7513555447886734,0.7599715699455873,0.775315981231162,0.7581457406773863,0.7485987526645366,0.7469802687584046,0.7106421732906962,0.6944267425329271,0.7205325195057011,0.7425188811292657,0.7344576409797084,0.7470264876889234,0.7568834285350917,0.7603852501877424,0.7254642699345154,0.7549533126836327,0.741913763548987,0.7363300110604447,0.7093440102662235,0.7222760696267466,0.7177518376511723,0.7278245897574478,0.7307686642434836,0.7422599904490791,0.7160215427702683,0.7171233175066429,0.7618363274237683,0.7115826091090767,0.7207298853415438,0.7269325974798361,0.7262096905488004,0.7316683505688505,0.8165509444811317,0.7664855582578092,0.7171296762366757,0.7271246894995236,0.7357158545872657,0.7496142351464953,0.7137641011358847,0.7281823193539989,0.7038857601518298,0.7023721890594848,0.7955035300218859,0.7277774807062295,0.7437509122681499,0.7517820441622446,0.7542449784165807,0.7729963454969908,0.7328475613559101,0.7589816626314247,0.7709436727073323,0.7439204729918197,0.744006610388437,0.7458507302689179,0.6811308968919101,0.6863925007068743,0.7469365204861763,0.7458635033229003,0.7507231702808989,0.7898802255577257,0.732028854811544,0.7689283063475616,0.7759914034354897,0.7743052301314377,0.7405255542192021,0.7915295584738828,0.7446187492416433,0.758323409712552,0.744139358635688,0.7828650363277737,0.7433547689717511,0.7678668704246651,0.7376516854287183,0.7652636695946027,0.7332238657528031,0.7799177919739567,0.733121671689597,0.7756041357457996,0.7507252770538205,0.7273916398732241,0.706756896883671,0.7449555254262437,0.7415117265164967,0.7906061371154303,0.734397301592871,0.7851931729691056,0.7370932239803115,0.7579609626644225,0.7379008747011165,0.7624806842925892,0.7445912743641392,0.7589364619307404,0.725023138223725,0.7466106974369402,0.7434806568558812,0.7796512850372814,0.7149237745554561,0.7393098016917424,0.7361328763493338,0.7848019920928532,0.7419385187976759,0.787708437094534,0.7352233289997775,0.7706815238452559,0.7372413321013632,0.7507273676846115,0.7432883812153249,0.7601773022874584,0.747280130645588,0.7835201281658638,0.7583529624975778,0.773195524574684,0.7322131163932616,0.7283038637182732,0.7466608689467439,0.7684864718072398,0.7190188217242666,0.7694332279639002,0.7405191924649122,0.7692876129015522,0.7484575955137351,0.77536525945771,0.7359053755320069,0.7745413923044849,0.7278970128208919,0.7415311678461023,0.74884071420709,0.7892478707196491,0.7377244102142136,0.7871834392127844,0.7291001538430683,0.7375020330356126,0.724717522214394,0.7435292395228751,0.7435865426913352,0.7542420810712619
Mega Blaziken,Counter,Focus Blast,50,0.957242413538218,0.9213516885505982,0.9569257753961066,0.9149133296895983,0.9571631679623431,0.9204813222736805,0.9554936958601524,0.919178953455297,0.9620498888358129,0.9215745578504245,0.9687400455985876,0.9056115729514973,0.9402960168377757,0.922310982530594,0.8911761749771969,0.8352885743844279,0.9015296143422146,0.8918505612504313,0.9178213197887046,0.8942068992432735,0.9536350033442379,0.9179719155826199,0.8665077303393193,0.8912098698841188,0.9103310277466794,0.8788035729567633,0.8787251382003428,0.8675129242028456,0.9156463293030199,0.8757109383233869,0.9344456570179204,0.8896392724274708,0.8898290603173289,0.8489081154574804,1.0330152483682318,0.8784626613997855,0.9059722674995799,0.8692144415065901,0.8724100780606067,0.8609860641581963,1.1087136193865321,0.9444726791412623,0.885491696965582,0.8772433293611124,0.9304326274989235,0.9123618154871915,0.8904267998351847,0.8771076687420989,0.9220184010997153,0.8797089993229926,1.0717305352142423,0.9025345080643541,0.9207341055292505,0.9001313666135898,0.9606671863611629,0.9458543160801939,0.922426759470911,0.9265781061359527,1.0109204719365996,0.9062743030359736,0.9464296587275411,0.9030376158727669,0.864613131943151,0.8270970276948613,0.9316704210201971,0.8989478789784183,0.9272046243129827,0.9482339551324868,0.904169628050225,0.9263148280542842,0.9604884668498359,0.9446460653118791,0.8957967784700606,0.9345845488649036,0.9463375715304984,0.9264482512027151,0.8962387778702611,0.935069109272932,0.9352983920590029,0.9433409469467106,0.8924658275690047,0.9073719220347283,0.8973160855941975,0.9402446340166382,0.8837242982103561,0.9065681786547096,0.9898263918551117,0.8988930255599181,0.8577107123087102,0.8932128906713096,0.8897681637115686,0.9431599465772937,0.9086880835609066,0.9449913933226954,0.9078947170429377,0.9202821067207249,0.8943353406905203,0.9228581288972875,0.9210043096796845,0.9038014758933928,0.8645567497066462,0.8850525798388008,0.90237569577785,0.9174855414532254,0.8679615746047379,0.8948840924533633,0.8966637881074173,0.9376666430703302,0.8906843747724341,0.93609940983021,0.8942841546418802,0.9131965889763564,0.879559216249618,0.885900186091104,0.9158998152716,0.9022304529158275,0.9195669138527873,0.9264455748329841,0.9679800389438113,0.9356662135529193,0.9173669993933163,0.866020368980058,0.9152406754235946,0.9108118208827836,0.8871391913874453,0.9138400261732658,0.9030866506259122,0.9319187202528723,0.9041574305137181,0.9034519829873988,0.9183254899184189,0.9245406213369206,0.88783287154656,0.8890624523116237,0.9308005880104684,0.9456497902163972,0.8881694315126564,0.9287326975185912,0.9056571647091941,0.8899802384499617,0.9277410246630968,0.8962741987214349,0.9068963720165717,0.9084652391654509
Tapu Lele,Confusion,Focus Blast,35,1.9387394997383867,1.8746442160461576,2.666645819038597,2.543837088744283,1.9385378842804504,1.8743034728076493,1.935896941343813,1.8807275485415302,2.3335493203329074,2.232091877961532,1.9098084909264805,1.865440715593169,2.037818650928128,1.9096408461223684,1.7872541271063584,1.725247428820593,1.7869341705714883,1.7994958002383605,2.2910670652656533,2.200960430442041,1.4525207689367003,1.4508971528544052,2.1417718130702594,2.2040499409183782,1.9714693823447933,1.8679474912914278,1.7646773735156553,1.7544897623005538,2.472223483183513,2.52522550864762,2.569313811746901,2.326242114928601,1.782798239331266,1.711914006014095,2.0721882630232384,1.7163024089833103,1.7645843784974191,1.7432685755584598,2.131064891511847,2.053825234019015,1.4780138366230808,1.456924180437914,2.756846637932447,2.64048083383864,2.7146513952825884,2.745929969564938,2.075245235451493,1.9233342980464816,2.0149501433717973,1.8268319990098065,2.5375972849439803,2.51952748340787,3.454497404282307,3.1408447715594816,2.9417109543616213,2.765239975840406,2.3940054404838103,2.2764764143667087,2.3375283018801563,2.3591399112700664,1.755828819689188,1.7589301430698092,1.3490437654378689,1.2924000318856965,2.29500238636581,2.186833224486095,2.541009550683154,2.531143659736464,2.5717060753767913,2.5362987762180866,1.7952687225821218,1.8249101026504135,1.7027703333426696,1.777135640779721,1.802139672540111,1.807878892197307,1.809983238844342,1.8234380444885698,2.5966170237475215,2.5224655717767894,1.7851621915113507,1.804865674781248,1.7464970477169421,1.8210330715037997,1.7837095969508963,1.8287592606204868,2.29300332020745,2.165822909860925,1.9489351983625633,1.8238927433964416,1.967949111333829,1.8812568729255152,1.7760957844953136,1.8416218803332305,1.6862617287821167,1.7677076716522235,2.522263903206188,2.5419185418425494,1.7428942251052706,1.7501762561079675,1.7178658112229623,1.769726516347444,1.7410770606461807,1.7697654053129814,2.360951744903751,2.4349384548480755,1.8080768951795012,1.8342069065362676,1.738327230358636,1.8369768242880145,1.7866548436523275,1.8041114610917943,1.7857760463556132,1.7683223029034825,1.8015537830804809,1.7889166041404427,1.785600659544218,1.8232529885841067,2.68702012515206,2.6010645357691597,1.7462327978782912,1.720910043313196,1.7653418661114646,1.802316717154246,1.6885888437595116,1.7826339926427592,1.7600779039612116,1.8127859080982227,2.1280837930024514,2.136254944859944,1.7785477488533823,1.810769944852218,1.798416178842411,1.7692634022967375,2.9323471506310628,2.78317393459533,2.4546516595353025,2.483773500353968,1.8097503708563147,1.7334259970598187,1.7371253020089001,1.756219051920186,1.706056235125108,1.7452550197921186
Bewear,Low Kick,Superpower,50,1.3783162837858158,1.3761696248626318,1.3822156104419392,1.3747066284978875,1.3856971040613637,1.37418458722119,1.3880652130314455,1.3750181406350035,1.38429356378222,1.374660362819821,1.385553788103913,1.4059570334447913,1.3432444060247788,1.3422146506918513,1.3557911304228982,1.259359447140425,1.3892723776237084,1.3712534506654745,1.3697482093289033,1.3933351046385287,1.334744463330166,1.3691241791501518,1.3362995699237548,1.4017402817139828,1.3460858640542948,1.365385393386649,1.3377007062322641,1.340936646621465,1.326013677115493,1.316413956843279,1.2852344104988207,1.3330797798513765,1.2718902124213696,1.2711300956813774,1.4165555985134508,1.2586587066341686,1.2891999042737203,1.2822031814927646,1.3390908320853254,1.344101708773321,1.3787126552306472,1.4018367873987814,1.2932617006880762,1.314930770977658,1.3709997649442935,1.4014289056112712,1.3299520570472816,1.3827797144206604,1.3382683612481692,1.330678470225738,1.24151537994776,1.260209498339849,1.3708207937767076,1.389173539176036,1.3639495171942415,1.3928539885791207,1.3458494171574753,1.3891838252024904,1.2538037691755461,1.2786775560682362,1.3087584666221965,1.322546488128952,1.3591002852316263,1.2430996731870751,1.3354011148554101,1.3625991353007652,1.3729082178173972,1.4496008723686364,1.3195104522404508,1.3837433427922636,1.3360856768204366,1.412068560235327,1.3516612195990612,1.4327485465541843,1.3175856140922166,1.3699295836635537,1.3715806537454993,1.4426867624470436,1.3237028267616153,1.3908692062569,1.3655791926824037,1.4303528576644828,1.3572871721986535,1.4303573359440396,1.3422727834332444,1.4112121501217545,1.254888178639283,1.2846028183344937,1.333504031364459,1.358116978540523,1.3425463512746354,1.4213221077045655,1.3498029569429368,1.437845267682259,1.3478129354280262,1.426078278224004,1.3181349002485496,1.409142711966914,1.3372677340578132,1.3966055529308579,1.345588138557343,1.4115602638262152,1.3716476735776555,1.4191876699731278,1.3550214841130241,1.427687328613799,1.3537118951264455,1.4452743103195405,1.4044437079650862,1.494243678517724,1.3445750258798044,1.411294399990527,1.349884731902727,1.4039480054060904,1.3309854851855218,1.3748746265759304,1.3381881599804115,1.4244688331631121,1.3493670786036116,1.4152680711181855,1.385928658606863,1.3551709524077182,1.3485089083367547,1.406279641920748,1.3448498742064519,1.4323528238286154,1.3662625532617232,1.442646773698665,1.3544224975118853,1.4240159297631954,1.3439386530095268,1.398347139946347,1.2852307621601573,1.3509007365668264,1.3574654999284117,1.4198591490082026,1.352191843928512,1.4395480404320689,1.326776116710204,1.3331703341690015,1.2837385372260188,1.3432441069600372,1.3054262989587284,1.3891527717790728
Mega Lucario,Counter,Aura Sphere,35,0.8952744082689637,0.8962329257793156,0.8988128640187654,0.8918954900452499,0.9019914997976275,0.8934887689409228,0.9047381653306108,0.8942281134057933,0.9021533540736334,0.8964624340414835,0.9207393164207357,0.9100394305420638,0.8680667120242499,0.8807005292609822,0.8774219966453515,0.8183866465248123,0.8928468811437412,0.8756183089004723,0.895193573080617,0.8889286920711814,1.0579169657195486,0.9477996570686545,0.8774873377237681,0.8915076166577821,0.9840765693314873,0.9348250979190096,0.8573045510266011,0.87317003956522,0.9722409081747251,0.8861283414661382,0.8810079908964548,0.8800249124422735,0.8951409513295349,0.8651819117280561,0.9340750261982328,0.8594567875861229,0.8788944064050216,0.8641620681862755,0.8649675297738527,0.8631921032827803,1.1204386790940406,0.9568320193070102,0.8379294622518044,0.8425045009399882,0.9864259793979923,0.9583015312643356,0.8960521028235267,0.8835579729384971,1.110131575739504,0.9385886739093335,0.8604760004481644,0.8690890421977163,0.980526812485251,0.9096033088354281,0.9130703546485303,0.9176111553978996,0.8711362497417073,0.8837177849238893,0.8513821799368206,0.8512205905785034,0.9430961065353718,0.902832382489624,0.9206550268411227,0.841018412443339,0.9151228255904137,0.8782250195588921,0.9095979982158563,0.9354688077598511,0.8661523220221604,0.8977803883445542,0.9022526001657595,0.9170773400407398,0.8663128142141038,0.8930554508497177,0.8913793634195959,0.9049875298790533,0.8669785873942413,0.9014806508135841,0.8910173261671295,0.9101694743014392,0.865145022260423,0.902441240358044,0.879817111133966,0.9102660103524515,0.8610691881933247,0.8970763261239817,0.8814898506264583,0.8614162686824308,0.8738551385446622,0.8781525348051687,0.8793829072297578,0.9043594070168498,0.896426180727274,0.9190782579180812,0.9003689829443052,0.9065241829796252,0.866980589301914,0.8986797757545577,0.8881087727536733,0.9011000282326638,0.8613353261640283,0.9068978042378442,0.9013845372687382,0.9059659412554385,0.8615678480339095,0.8952247345888507,0.8744226952762799,0.9218516951351381,0.8803889603220711,0.9247036526954703,0.8886730983407634,0.8977522587569093,0.8745645550324388,0.8953869930249806,0.8730297460485223,0.885817973965467,0.8860673233386677,0.9057027220235172,0.8828234215002754,0.9016154152627017,0.944217061572567,0.8681403713696992,0.874075786329235,0.8873742794608765,0.868041827067215,0.9019808921481344,0.8894842994492307,0.9181355366999224,0.8857190874305799,0.9028069431799911,0.8729145720736666,0.9014121293652104,0.8990226057599779,0.8841226045367804,0.9213972837020448,0.909571216883658,0.8625321132596272,0.9099366468920607,0.8795663855042808,0.8875429510196088,0.8760896940189155,0.8756937735602466,0.8831148185974985,0.8899559576658121
Sirfetch'd,Counter,Close Combat,50,1.345713519033706,1.2629899320402913,1.3260920492791148,1.2615784794847178,1.3255268565302414,1.2675026366472522,1.324649485480095,1.2683666087976508,1.3351635889960802,1.2652276562041154,1.3308197007873623,1.279584368624376,1.3531738019018427,1.2875490431515062,1.2289419793895413,1.1796704015031039,1.2900992395261466,1.2591547965271812,1.277211399476265,1.2241885248608102,1.2979853550813911,1.2805528669029207,1.226495379685772,1.224953785203413,1.3520950419981812,1.259148276718375,1.2242741488622233,1.22364251338073,1.2749073641598034,1.2293083501665076,1.3468058000765333,1.2682476985907363,1.2756875469962732,1.2110287086977294,1.3288574294837725,1.21084984474792,1.249426533776635,1.2119973989818864,1.2382293575662267,1.2077303592628421,1.2740430245688448,1.2649207912975549,1.1908231745147295,1.1992587788815192,1.344261402997792,1.3119166664082087,1.279325608353827,1.2490455315162432,1.258135247707833,1.2203700473905208,1.1710338703932766,1.1876503294797212,1.2891455468775619,1.268279924699431,1.3157827400734599,1.2960309774030785,1.244024237409362,1.24493249704148,1.2181180573118129,1.2102008822342807,1.2643531158728094,1.238883653024778,1.2555502490045578,1.1568245866862992,1.2270386765922479,1.2436971588888721,1.2657798218206042,1.282350397184415,1.2277392316745035,1.2435331606719864,1.2076632470207327,1.254987902012201,1.2062261975932638,1.2546109857569643,1.2657315654590715,1.2452406834593057,1.2676207551852936,1.288611142755405,1.2304380940709922,1.2349396831351382,1.239107990241884,1.2666569713955549,1.2765369130529909,1.2870429639239804,1.2043816009045964,1.2350245776906823,1.2121468909027653,1.1719822788640184,1.301585089025548,1.251750888643166,1.2555027250674238,1.2855379715405968,1.2665885654382492,1.2955235362932451,1.2219841375944502,1.2435716034350661,1.2104602157693514,1.2622061893450813,1.2189989667035181,1.2359357131789503,1.2153066551489031,1.260021441859192,1.2276086903779901,1.2472397057226499,1.231909125740656,1.2548877334546467,1.2307978997031659,1.276828925639416,1.1766130802631978,1.238325290234585,1.2466155456135835,1.2599597904810933,1.2164276037981672,1.2219178680639668,1.2454277024809686,1.2557432044137606,1.2254249305453073,1.2687013595399097,1.2545046126625543,1.2761782385225193,1.2321077337134554,1.2026615072366453,1.2613627766983386,1.2627901796538825,1.202970825244434,1.2517920593321485,1.2780500916438706,1.286943912776159,1.2223872852032822,1.2481688657224324,1.1951388134966525,1.2292132197336227,1.2127261713096515,1.2381952527345887,1.2442738762566772,1.259284720660337,1.2028554870735724,1.2646068028997015,1.2762872614413774,1.2473773455596355,1.1768539799046382,1.1929695213963811,1.1746177858335252,1.1999331993101479
Sirfetch'd,Fury Cutter,Close Combat,50,1.8052601105968091,1.7389244877803844,1.599322403749916,1.5534708447246832,1.7885533923175656,1.7486359295373228,1.8032081443820394,1.7457067319873087,1.8006132977268812,1.740299017707209,1.7853620043401066,1.7405259569835012,1.743484389714064,1.659366590184689,1.5956893725304215,1.5220156781299126,1.7107752857509468,1.6818322802029901,1.778863857837479,1.7345642511965609,1.8792729813778446,1.8195492179220576,1.7938089128551884,1.8231955641786803,2.0056342358464465,1.9004340913151772,1.8465264507620889,1.8752606274934702,1.4830342008026463,1.4113999828438966,1.9048808740524883,1.7694443572515737,1.578036664412512,1.507338559545037,1.6405802741275266,1.4771077937133787,1.554152279579877,1.5159314896119447,1.8313516540466648,1.8001726327788556,1.8247049646364415,1.7960684641965983,1.8671890254323593,1.8856433476224033,1.692317813735693,1.6616931849164722,1.732366818925074,1.6564940176526917,1.9254058762745463,1.9300591303173684,1.4016226974956383,1.4055241459163434,1.662488862558886,1.6527486786713474,1.50857411623384,1.4990979580618071,1.8092118373882735,1.86628660849134,1.45962830226707,1.4551873736593872,1.5583785506759118,1.5333810394500291,1.745563585483163,1.6044917235200848,1.7843946211940882,1.8403955340285654,1.4878054126262075,1.5206536799549537,1.7591174744551141,1.8424277991067382,1.678202219224487,1.7698416721443484,1.5913193013891012,1.6653084722897118,1.6139127421413824,1.6537113062484352,1.6416864869365266,1.6940006969453694,1.437895777806335,1.5106260286130917,1.6538517778639257,1.7305033900906102,1.6345439491045182,1.6860092309121548,1.563474251682434,1.6486946376374136,1.7924414573023804,1.7881867047573414,1.5913391131451324,1.5570646644326809,1.647660397607021,1.7277060800721784,1.621904565353287,1.6617726255051937,1.5909813024885455,1.6598676542700337,1.8324184625899742,1.9696245676238056,1.5973946099377077,1.6462250773863336,1.6353853433711614,1.7287709276382612,1.5371934996037329,1.6130849848309452,1.4528510182874101,1.5333008263027859,1.5554221982996395,1.66068705457978,1.6523609980848586,1.791314410125215,1.6476414593841322,1.7072936876337226,1.5682023580387787,1.578591496688817,1.5969435846553715,1.6467983748831,1.6738570216837443,1.7196682862202004,1.4671978687324727,1.5339707713881474,1.6468363652696791,1.5908453898878427,1.6244934807980163,1.671348810443655,1.5853965489135704,1.6891949782896412,1.5916335383697777,1.684961620076059,1.7254319410954309,1.8014834944124882,1.551644521016733,1.651008315435872,1.536699400858827,1.6206790397257758,1.6328974322619254,1.6585833605582554,1.4406530462326919,1.5409662188894298,1.7419708613659133,1.698191182148631,1.5054256056121846,1.5959072451273053,1.5378016645559736,1.5900251060369375
Sirfetch'd,Counter,Aura Sphere,50,1.027338693995258,1.0156038711685218,1.0207542737325688,1.009252230353161,1.0197230672874624,1.0109535813358153,1.0204807066973445,1.012946702018512,1.0206208129336736,1.0102215508583459,1.0303813949771634,1.0225622111069768,1.0322936330529173,1.013330406242925,0.9475025118841514,0.9403451399535376,0.9863898884013153,0.9980207126969202,1.004460118250931,0.9815049871893203,1.0184987988368341,1.016655862829315,0.9715031239218139,0.9885106518871858,1.052502962185265,1.0081257380395032,0.9613562807740039,0.9758669097892315,0.9877850547985657,0.9777257998110509,1.0500846854407984,1.0022750228386064,0.9880619647423516,0.967609543715728,1.0171117020395455,0.9447233431986749,0.9803509272649867,0.9688426469562913,0.9809420676061043,0.9742996976097555,0.9871490023184258,0.9982555033381151,0.9442300758780052,0.9604727918470359,1.0263814080992808,1.0316482160625282,1.0007850444175064,0.9925702608206781,0.9598015111706228,0.9561871166046859,0.912991832199755,0.9399646272707987,1.0005272668778449,1.003614671650982,1.0216931528129145,1.0249579529301232,0.9821469982751393,0.9980155546425419,0.9441453052030437,0.961112328522351,0.9742340132349133,0.9874622841078934,0.9727440695813317,0.9177693094605032,0.9687293864618167,0.9906872268154091,1.0111056404796401,1.0253066892742584,0.9733790427478559,1.003551210676588,0.9697012981352134,1.0088706293316383,0.9761211624128433,1.0125446520559205,0.9987354732317815,1.001104036834216,1.0110586922449047,1.0264394976890465,0.9694177196336091,0.9995982763042304,0.9787344115011917,1.0127537288841446,1.0091097279738859,1.024186083698485,0.961405753197133,0.9990427603334996,0.9476173299843319,0.9355508838376004,1.0098937853938477,0.9944241336209927,1.0032939272783155,1.0321021711820637,1.0073959045490277,1.0230810114052098,0.9725469050004305,0.9910036751127872,0.9624226331864819,1.0245899269414913,0.9848993906370855,0.9965849250250086,0.9698328891446297,1.0118554850579524,0.9809722520674046,1.0102562969483975,0.9631492976937586,1.0121947478556488,0.9751520401116403,1.0292916055136354,0.9670239506985244,1.020895800455318,0.9959853973087496,1.012421137489849,0.9672167885522845,0.9961078156051721,0.9964139888238547,1.0160910915923156,0.9886329020004081,1.0198036768147554,0.9820183804268374,1.0059248865626957,0.9797972003219076,0.9658854091260959,1.005184406288694,1.0101447705751705,0.9723413787246461,1.00998414328723,0.9985870376200224,1.0326059267221785,0.975719140860082,1.0167210703127392,0.9618967375484805,0.9988598648446657,0.9604873931676459,0.9891791548607318,0.9987950130946057,1.0056872519701938,0.9677485847568265,1.0223583253315467,1.0007747684250823,0.9899469797357012,0.9521620452643655,0.9651314157616148,0.9432112133915735,0.9698309219927119
