Attacker,Fast Move,Charged Move,Level,Arceus (Fire),Arceus (Fire),Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Victini,Victini,Entei,Entei,Groudon,Groudon,Regirock,Regirock,Terrakion,Terrakion,Blacephalon,Blacephalon,Mega Houndoom,Mega Houndoom,Mega Blaziken,Mega Blaziken,Mega Camerupt,Mega Camerupt,Mega Aerodactyl,Mega Aerodactyl,Mega Steelix,Mega Steelix,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Blaziken,Blaziken,Boldore,Boldore,Camerupt,Camerupt,Claydol,Claydol,Combusken,Combusken,Donphan,Donphan,Excadrill,Excadrill,Flareon,Flareon,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Lampent,Lampent,Magcargo,Magcargo,Magmar,Magmar,Marowak,Marowak,Marowak (Alola),Marowak (Alola),Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Ninetales,Ninetales,Nosepass,Nosepass,Onix,Onix,Piloswine,Piloswine,Rhydon,Rhydon,Shuckle,Shuckle,Stunfisk,Stunfisk,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Torracat,Torracat,Typhlosion,Typhlosion
Mega Blastoise,Water Gun,Hydro Cannon,40,1.0,1.0650968466317041,0.9999999999999999,1.0599722126822566,1.0,1.0642486040909098,1.0016436290615056,1.0730110748440784,1.0,1.0808812459579522,1.0,0.9835114441046335,1.0,1.0505321587431389,1.0,1.0636188486812175,1.0,1.0637335789613678,1.0,1.0755393098401997,1.0,1.0624668298148368,1.0,1.0309090816962498,1.002728087726277,1.0774432563690013,1.0005876560146494,1.0644616529379793,1.0,1.0784087251244958,1.0,1.066129731624736,1.0,1.0470951351124362,1.0,1.0627656782996588,1.0,1.0531281803598227,1.0,1.0720501815780787,1.0,1.0815719905387116,1.0,1.0559838533567152,1.0,1.0598113879412339,0.9999999999999999,1.0706269169010134,1.0,1.071858095054096,1.0041044739741254,1.087032397071297,1.0044556788483783,1.0757322594004828,1.0,1.069228825921489,1.0,1.060935882219248,1.0,1.0571246332440363,1.0094522891356665,1.0811949703770285,1.0,1.059317983287459,0.9999999999999999,1.0700089998596352,1.0,1.0678762796179304,1.0,1.0681617364579332,1.0,1.0612101982415036,1.0,1.051600488353102,1.0,1.0689677423980612,1.0,1.0706778826601597,0.9999999999999999,1.064319897904924,1.0,1.0661648624267028,1.0,1.0501405679505074,0.9999999999999999,1.073081291016116,1.0018706574024587,1.0606196444888882,1.0,1.0680679478380233,1.0,1.0846099359731114,1.0,1.0478883861236803
Shadow Swampert,Mud Shot or Water Gun,Hydro Cannon,40,1.0125495821242838,1.0803743264425991,1.0085750413687595,1.0758234724780666,1.011433383790079,1.0783931900612211,1.0,1.0779794796484778,1.0124701816138506,1.088798888900669,1.0722969489767196,1.0612086441969835,1.0047082729311476,1.0639854291342972,1.0426789465563693,1.1232518762041532,1.0166685548500864,1.107345690262392,1.0357950165288177,1.1278370114852416,1.0736009553013328,1.1005019754688052,1.0312789772640902,1.0434196591893714,1.0,1.0908432433074278,1.0,1.0798570371306342,1.0458315187548521,1.1257834245356257,1.0365983043185447,1.1177751330805497,1.035893505784534,1.089896487286623,1.0401889267908686,1.1060823930726842,1.0815379573249617,1.1154157970089524,1.005427533839551,1.0854011224826676,1.0274731529617123,1.118519080686576,1.0389273070178342,1.1205538828044868,1.0272120564687504,1.1133050759846996,1.0244088935711069,1.065988122647681,1.0041417117465223,1.074913060278207,1.0,1.0895282292265847,1.0,1.0749039601273866,1.0594658908474521,1.1323374813583356,1.0317179726760777,1.095419076239299,1.0335501977293022,1.110766679423396,1.0,1.090540945422212,1.0511842170322878,1.129110147841709,1.0551303328296713,1.1344199218911264,1.024064354332543,1.1195680475805456,1.012658470995006,1.0693718786016135,1.0093025668513924,1.080740401324492,1.0756543042181095,1.1186601013898658,1.0201332176581512,1.0947437101619693,1.0492198035060682,1.1012007962499197,1.001690949696905,1.0868020844411357,1.0168724627875507,1.090197902571042,1.02958525456196,1.0812934650899595,1.0073774826399424,1.1064750197224125,1.0,1.0838002793055292,1.0099519560741248,1.0710964310226492,1.0229580144720212,1.131025957972806,1.0490624571506924,1.053964417935006
Shadow Feraligatr,Ice Fang or Waterfall or Water Gun,Hydro Cannon,30,1.099727993210009,1.1668527545972593,1.0943270161416216,1.1621327546910611,1.0973105563130154,1.1660345224323803,1.1607540684285655,1.2135717310093848,1.1281496167343434,1.1937850531694958,1.2316968648498208,1.1430141466021904,1.1932845159771523,1.2105291850970772,1.1649279387271485,1.215204671421959,1.1518739809966654,1.2332316998083905,1.146041576836136,1.2280584845752813,1.2764882356409955,1.217788064630263,1.1804127629172092,1.1487588230227055,1.179632257336745,1.2293167015964805,1.1610558554005188,1.2165602668319324,1.1225739874652074,1.21041220911518,1.1340307953465631,1.2145249231961475,1.1337896571272597,1.1851575786843598,1.1319863552873262,1.199979008134348,1.1855518948476016,1.2002311420833838,1.0917530538131397,1.1661868603499506,1.1532905804525735,1.2311564780733377,1.1304635542467658,1.2052906726665125,1.1792848363715727,1.2276209839530423,1.14833946458459,1.210308998071417,1.1135287867078825,1.190325540958269,1.134872429829094,1.2044924978795177,1.113005726689802,1.1817831284006683,1.1469003903544157,1.2199757149027375,1.1693350842192984,1.2094876133235688,1.1564995535144789,1.205842581961985,1.1365846115186484,1.1961784916930036,1.1358841659387207,1.209706129579879,1.1411491747376417,1.214229686325993,1.1519507749653972,1.235353770676022,1.1457452938916635,1.2017095658855168,1.1393223650652304,1.1966766666378483,1.1715623256603682,1.2063130149335792,1.135253923754759,1.219766116253558,1.1373531111539203,1.2204884522357071,1.1298947144528342,1.2029565032436456,1.1673996391520072,1.211645805142084,1.0881758958957357,1.136848798473948,1.132309212750648,1.2081906528768713,1.1424544404406822,1.1819796210410167,1.1484214138641042,1.1964052848318463,1.1549284037721699,1.2240802211080402,1.1806955299602357,1.184577677224736
Sharpedo,Waterfall,Hydro Pump,45,1.4451390335224488,1.3478382741897346,1.438156046083237,1.3390443035998625,1.4490452091398194,1.3438264580147175,1.4654400191518517,1.3786492584910413,1.3330265794467828,1.3297335694066008,1.466274917849767,1.3225112195553925,1.578602138547126,1.3918794682129625,1.726224527338975,1.4904834810955372,1.441105917238458,1.3849431328410922,1.4584166307344544,1.4139652176185435,1.5934293548767544,1.448051804458073,1.672318130456593,1.3240183833030155,1.5243568659348228,1.426834408934116,1.3328740390420204,1.3591801697182662,1.296148675515498,1.3560960369605968,1.4105800190049174,1.3801998284022032,1.3136981124152267,1.3561110294580805,1.3276095512988717,1.360367357648911,1.4186949096993429,1.3652734893829888,1.233793331132387,1.2682535490260813,1.292819286861711,1.3344970212120062,1.3159017966449393,1.3687588922343912,1.3510573532283447,1.4069402805058755,1.3591582202662633,1.3281649575626788,1.3010408616692426,1.3500410548686244,1.4441703795419758,1.4067523959013757,1.2763806177970096,1.3139254245033773,1.3316382661418478,1.3843727843923428,1.2828859314629157,1.3298568145660246,1.2925883403495344,1.3174639622400817,1.2889616979326743,1.3211168778451101,1.2999522027920163,1.3353468593937996,1.2851139018932731,1.3136987771750348,1.3003796028559291,1.3683381069191871,1.3429600461006532,1.3748847483672686,1.3009760778787383,1.3087656807905452,1.3105408268044405,1.3236713804060447,1.246259078948312,1.3157932473417413,1.2632654808536143,1.3114685673922817,1.297819844730405,1.3391789854301817,1.39851150202977,1.4023455119530897,1.21582679149154,1.2756771456108007,1.2793127064351413,1.3455626739256703,1.2484267512629093,1.288745021637558,1.2852693891557996,1.32146533973919,1.290051527062124,1.3352592325106596,1.3400692444810092,1.3096548059783353
Sharpedo,Bite,Hydro Pump,45,1.7055530413240483,1.565747501906553,1.7069499516063567,1.559191670049018,1.7247534950558128,1.5672345268153862,1.450438330858957,1.3659968878241031,1.7222845389679924,1.6717952523828203,1.885078228527874,1.6224014750671274,1.8832249191539976,1.6284342514465548,2.653445213256268,2.102927155409442,1.4366506253170919,1.363639498170104,2.1329655181425005,1.989426129904747,2.492779956362779,2.116235699964619,2.9005538299392457,1.9584602210252695,1.9984266741078054,1.7901628540725392,1.6060157523902359,1.5982619020399487,1.6566281029292032,1.7458106905496753,1.84527598645669,1.7451219174669952,1.8935162827807754,1.9074894492619732,1.6167095250590395,1.6713828391498293,1.9614475704207133,2.053231676815069,1.2625685044569166,1.3225156817431496,1.9327843762253507,2.049886793407455,1.6311997485358833,1.6937431757270953,1.6022261277094318,1.7051586891347048,1.6385308785672412,1.6405189332472407,1.8741064528593507,1.9566146638330757,1.5023642160064736,1.4174376773162005,1.948202733387601,1.9452179998000656,1.5658672143037593,1.6295300263224377,1.3116492840728302,1.3705270335109474,1.799821405791555,1.8855721393034826,1.56715667797462,1.625987029680961,1.5989072569347158,1.6149028398134262,1.2715480584247767,1.3188757606532742,1.896493127406778,1.9980540214605802,1.5802343449865541,1.6048885900883596,1.6050731842271349,1.6346062403278379,1.5409885107655987,1.6035203466983612,1.5405066286181357,1.670024592926128,1.7915088079796229,1.9170680023116935,1.5994257151972773,1.6692225885355736,2.0160549165539017,2.1210391294542172,1.4884766273289691,1.5653670963020432,1.6008097025600123,1.6879090775112482,1.5624644402682712,1.6149893967345392,1.613589567604667,1.6257463967055592,1.632157886696018,1.701462479687782,1.6504267791032496,1.574694912930207
Sharpedo,Splash,Hydro Pump,45,2.669263545922482,2.4426883102850514,2.6151034999531673,2.43203034749758,2.6881146970012413,2.4388922891969864,2.6975329485097466,2.518166567512957,2.581257620254238,2.4171138982835214,3.0310969072295366,2.4411601921635477,2.8119627303026924,2.4432231845271284,4.914998160390235,3.1012497477954355,4.278333834112415,2.5804316879867204,2.8619484405419886,2.5395842316386394,3.8168305519518815,2.780284379054134,10.78525788814966,2.6305503336660703,5.237483153538796,2.7027838962673583,2.3407041041655385,2.3938258011075213,2.3300797152216313,2.390424706038286,2.4624745140368844,2.4460989178267973,2.4813761101895984,2.411898712914943,2.358247179218053,2.4658829703489897,2.391509840787953,2.370017076915116,2.1171541762958075,2.2488345988775174,2.257263562655738,2.419458885136417,2.4405585150382163,2.4719253548621913,2.4286157345187633,2.5189358696026742,2.6022106488364782,2.3254037705071235,2.324599111282844,2.310338581916538,2.450263719764846,2.4670520907468974,2.3716350342030474,2.3221512931465376,2.3375710013120474,2.392416204190402,2.2518371676052427,2.36180206570873,2.2175787728026535,2.3171322872815407,2.169252032048866,2.2984333169029743,2.343958597728809,2.34165938720683,2.1721285080874884,2.3416231123000832,2.257156952762056,2.3481520055912624,2.414031886285056,2.339569727237803,2.276025141137922,2.2857772744170766,2.3035470282420096,2.3599016825543133,2.135031655326197,2.311312029023955,2.185759541086068,2.31490400051371,2.1703711581410188,2.3188875890673186,2.442391181777176,2.3554493685160125,2.017136092970803,2.1126143239341433,2.1462839507243108,2.407226638694073,2.1317822106515405,2.247668143652696,2.361959505833905,2.3379890185312284,2.140331384286329,2.356342273023986,2.36187097216509,2.2814428218839984
Sharpedo,Waterfall,Surf,45,1.3368671770643623,1.290372337676777,1.3311046239345592,1.2833229260982233,1.3386748608004309,1.2866924116080778,1.3815881387151465,1.3163539305066487,1.2855822139290296,1.274670539964589,1.3615400915275357,1.2563340280654924,1.4278754537907792,1.3105180339243454,1.5974854710390038,1.4035490621946347,1.3932724845702578,1.325847096548565,1.3783465955862177,1.3489540459670992,1.4797514447458426,1.3896022526241303,1.5237873252496794,1.2787847157124543,1.500189986522831,1.3663326070306887,1.2800852803199416,1.2980940289736478,1.292636282733418,1.3078408725124497,1.3522921221850122,1.3307316893157308,1.3269573981145149,1.30270644802318,1.3118446601941747,1.3118341642613487,1.342055784589378,1.314353233401756,1.2045097391878508,1.2453945196434468,1.244867756991614,1.296753057842877,1.319334612712173,1.3130397379479206,1.3171944817763075,1.3359752805633092,1.3531940562262643,1.2977239322702054,1.27149343122102,1.278508983771252,1.380409667449864,1.3302102933577717,1.2457192636705083,1.2722962455193294,1.3027732277176083,1.3196994515479712,1.2412434657440845,1.2910679562615217,1.2505038908023982,1.2787855593825743,1.236152589714595,1.2781176607034128,1.2633214115009972,1.284442832891072,1.231403730400535,1.27905344595543,1.2636800920913787,1.3204834797385263,1.3315885516711488,1.312475989243181,1.2654776211019565,1.2702412961345932,1.27703527623483,1.2936425158270066,1.213915437617856,1.2771257107212253,1.2374194653138981,1.2877737109099083,1.2571519727746463,1.29455492927789,1.3231985791610283,1.3144733874605323,1.2124675573969135,1.266339274645381,1.2448093211155515,1.2839420551187246,1.2171945311287737,1.2520473784934743,1.2859042553191489,1.280018874399451,1.2416633102318022,1.2979125289926527,1.2938862607980255,1.2583470451117509
Starmie,Water Gun,Hydro Pump,30,1.6821231876001235,1.7081086837032387,1.675177183177745,1.7021480533266726,1.6835814166814072,1.7068755273303893,1.769218400784654,1.8244264717179675,1.724882051717009,1.8083099203782826,1.9594056086707632,1.7165508604031132,1.765459861973262,1.676171182891623,1.783826071819948,1.8086509132772353,2.2269736031957916,1.8883073831255512,1.8078345288960318,1.8966230253616088,1.8623105613869562,1.7870437256751976,2.0152873277832106,1.7478629663597716,1.882395373828169,1.877215272541604,1.6722463903279443,1.7139318599814277,1.6839035843447636,1.7602200215855945,1.8082348491138729,1.8834149806721838,1.7226153232410186,1.7771642135763326,1.7472474416163737,1.810202046706901,1.7286495437531266,1.7722732996394874,1.61839551006933,1.6905315285572797,1.6560290416018417,1.770209590305974,1.7000876815670187,1.76670085696324,1.7761581492585317,1.8055297104196102,1.6885890758944122,1.7435494422402147,1.6539316074188561,1.7130506182380216,1.7037954197580214,1.802137056282965,1.6800337032118018,1.7475115319252246,1.6963710893251513,1.765282090148237,1.6918482789969445,1.7484911235132201,1.6676744482714632,1.7239698941191477,1.654643509524776,1.7323107850812338,1.6655926029700197,1.7391096533878332,1.6686317736328882,1.749192902496016,1.6419536528209837,1.7373614175494374,1.6972243565117173,1.7400883595850942,1.7121910311497661,1.7612110627923263,1.6822147298291574,1.7254469158561139,1.6754307347047057,1.7852313384144374,1.6016823990239517,1.7041246602024873,1.6379240667871955,1.6924811230458363,1.7455880694632386,1.7542709742895806,1.5893656246375827,1.6687395273877557,1.6830196530589243,1.8112456762403446,1.6691694970776367,1.7205910242926847,1.700754975978037,1.7627573781743306,1.6902681907195733,1.7684615491451507,1.7119755244755244,1.7373080351021528
Shadow Palkia,Waterfall,Hydro Pump,30,1.0481782435282898,1.0981040954482317,1.0438696181585438,1.092477130100846,1.0466210938417202,1.1005962453293594,1.0404600732129554,1.0834231076380514,1.0088230616723741,1.0585214321307026,1.1675738245163494,1.0622475797703272,1.0343902167044567,1.0404106109603637,1.0978652614421751,1.131259123871014,1.0770674377022615,1.1228246895580174,1.0782668914063214,1.124658643983641,1.1574256987852343,1.1113375692888312,1.0185657172680425,1.0355251757003947,1.0639423390903207,1.1064518235737653,1.0541365568171106,1.0829216732752898,1.0449889231817924,1.0777838789691931,1.0394674932883121,1.0801527773933741,1.0537300270854766,1.0738656644340394,1.0595434269220676,1.0869378115980057,1.0404153657737223,1.0586479913062978,1.0037768240343348,1.0425354902608122,1.0370482803981838,1.0834946052947798,1.0439896767362606,1.087110809648281,1.094983746281172,1.114132120334953,1.0057262771552127,1.0357849842399938,1.053419629057187,1.0783061244204017,1.0529681878893644,1.089040762008755,1.0159947445839224,1.0688345257986662,1.0512839319039353,1.0917373623776576,1.0302659158059548,1.0695472107881512,1.0180252583237657,1.0455415231534635,0.9934665158939566,1.0597388539341046,1.0268653272460568,1.0661826512616814,1.0171492738186652,1.0637338683708601,1.0069753737786244,1.061106466952625,1.0485881674990396,1.0806089127929313,1.0409624179757409,1.0633110567404704,1.0297863050913236,1.0702452276420793,1.0147414157781904,1.069182840877315,1.014266144395214,1.0534258010659476,1.0270977347655004,1.0642986280974156,1.0516040820929184,1.0871109607577807,0.9764093786616652,1.0085540496766738,0.9882879212143804,1.040849234076861,0.9926380579645179,1.0141032051171532,1.0421070693205217,1.067570350034317,1.0012222052471493,1.058138081415536,1.0207133552721788,1.0423522555875497
Shadow Palkia,Waterfall,Aqua Tail,30,1.071330922803001,1.1087917542950294,1.0650004683255798,1.1026554060382778,1.0711408807650222,1.108288420568194,1.0790085343652465,1.120967525820162,1.0466640514837628,1.0963496994306676,1.109491475035501,1.0675561135902893,1.0579600788016206,1.078322120209642,1.1362775001879173,1.1486028856158341,1.099632050517937,1.1416777905298572,1.1103706897678125,1.1501247827734442,1.1462510319613162,1.1338490682863547,1.0438908960086748,1.0625224850901684,1.1023997672665096,1.137416658255805,1.0769769209632747,1.12352609654005,1.0713555374623673,1.118465150625793,1.06240255367044,1.1116861789967987,1.0727843450143826,1.098274088227266,1.086360535292574,1.1195591708213066,1.0599589464060857,1.0991841029444742,1.0357543743809838,1.0791944536150546,1.0579187695265562,1.108210323935289,1.0727757006253518,1.110710386129769,1.1001298000160815,1.1279047061120875,1.0494379922346924,1.0838211430464813,1.051849884080371,1.0986162094281298,1.0731980774292929,1.1202874106716323,1.0330034417262899,1.0822015623438013,1.0800919247976921,1.1219225973644964,1.0547109775499381,1.0941437915098866,1.054267125908917,1.0938257430794744,1.0467588699778674,1.099007412991582,1.0588400112076213,1.0967893461671585,1.050440497717008,1.098775523684493,1.060846089542421,1.1149771827164217,1.080772185939301,1.1120533999231657,1.0653859787147588,1.0968296921334522,1.0595887808151616,1.1071627816722052,1.0532225337166865,1.1103813696037168,1.0506753141120315,1.0971125238125816,1.06134212485377,1.1060512602360948,1.0755384528642309,1.1185019170049617,1.0238825547775108,1.0647092462918455,1.028174874946901,1.0798952761571203,1.0276029723625455,1.0576455578352097,1.0660603980782428,1.1012525737817433,1.0538186969625423,1.1009430424577435,1.0459773070067186,1.0782685451803098
Shadow Palkia,Waterfall,Surf,30,1.0180883732365362,1.0518331879602936,1.0136485684848107,1.0458740516407006,1.016372092149567,1.0506158905876515,1.026794726809198,1.0537145123513365,0.9930344249954941,1.0412612249658082,1.0727745114472673,1.0153088817131526,1.008073449057726,1.0154939350010532,1.076466445913495,1.086285610295485,1.057037095415655,1.0805523675357236,1.0591084891484719,1.0865639658709314,1.1174556256634038,1.0793688819436256,0.9928807770847162,1.0077374045492087,1.04594111605208,1.064274815505275,1.0168314309724804,1.063214137439304,1.010395167856399,1.0519569045500161,1.0131097026560756,1.055916895002445,1.0258361853570452,1.0495097318747768,1.0333770663867752,1.051954867488848,1.0083659634657514,1.045314197988719,0.9810960713106637,1.017121162099703,1.0160513034569119,1.054655383953756,1.0270572080865568,1.0550491347649142,1.0527240773286468,1.075927266044086,0.9863639839256433,1.0199909942822187,1.0097807187017,1.0441822836166923,1.0223747452983787,1.0600169638591805,0.9982719963440584,1.0333747482969882,1.0282130895044372,1.0642984622154854,1.0117932271016945,1.0443571807368874,1.0054088531700471,1.0351065186886081,0.9869330317879131,1.0400320875254914,1.0063207687109588,1.0406441085820712,0.998348649608217,1.043116758729451,1.0071398226692796,1.0552411231859231,1.0242796772954283,1.0499135612754515,1.0121123570249078,1.0446972775294596,1.0032502971353725,1.0441296561314997,0.999390554308781,1.0520681718780247,0.9977525203878508,1.039170358954601,1.0045304689992556,1.0444113580772094,1.0261614794767704,1.0581162607126748,0.9704867290257821,1.0084380761186449,0.9704033775173166,1.0189075083874435,0.9716211789451906,0.9984741642385477,1.0113417982155113,1.0421585449553878,1.000916653935362,1.0360133887029346,0.9936068833127657,1.0245697929521458
Shadow Palkia,Dragon Tail,Hydro Pump,30,1.2659136499803472,1.3102725235559132,1.2617190670954446,1.303595179368697,1.2631666277935791,1.3111354959292834,1.2325520735631197,1.3079910743795746,1.1922668334729276,1.2730123726423597,1.414786725660918,1.2331611789151424,1.2450556939126987,1.237458028224857,1.3298123598039333,1.3753239097839547,1.2992089332420438,1.3548840737475187,1.2597506957782918,1.3573327845504555,1.434824271730157,1.3560598242717303,1.4878618516060054,1.5011628908605392,1.2813819144704421,1.32461572257218,1.549360096752649,1.5931615291892554,1.2449870297085945,1.2948232442769774,1.2577657228787837,1.3182493334440417,1.2325781594473721,1.2681672160749153,1.2413434794017317,1.2936447126738388,1.4732375416141998,1.5015783209425078,1.1782634532849126,1.240785737867283,1.2001037200065774,1.282801452080092,1.2533666412996725,1.3226268073983392,1.5601387596632093,1.584226426364336,1.1990433548847523,1.2438935286271378,1.4500217349304483,1.539847372488408,1.2405065759327685,1.3238049741154907,1.4549505162589436,1.5065764106079431,1.2576420637443055,1.3096023926525358,1.2012172024546075,1.2590090658855022,1.433869115958668,1.4733511927541778,1.2093227792436236,1.2745513062135754,1.2450678225899494,1.2925518764524584,1.2337403912049076,1.2820671604204337,1.2401776048019075,1.3137136670732208,1.2364003073376875,1.2893776411832503,1.2308955881971522,1.269281644721485,1.2213274472230982,1.2664920238355124,1.2248281004653296,1.2987000881903765,1.4918234551253238,1.5712451037051307,1.2387216845687545,1.2904923960438157,1.5171966621560669,1.5490809652683808,1.1989146474603791,1.2452600807016,1.1777271111650527,1.2538599578677254,1.4066826434027,1.451914622161687,1.219363417982155,1.2640271105010294,1.2203997166706018,1.288676546159081,1.20194878650761,1.2582784862196628
Shadow Palkia,Dragon Tail,Aqua Tail,30,1.2137610067226547,1.2872075378922527,1.2117971213587686,1.284649848574729,1.2122658418267116,1.2884957054369621,1.2355445503870568,1.2976969541052314,1.2068892399359634,1.2723889695825956,1.2921559573546202,1.2303464067377423,1.2142388085591445,1.2473590305913838,1.2830249514382586,1.3276305430607152,1.2632833703581474,1.327398690750036,1.2804149843858206,1.337426338964891,1.3578989267602313,1.32924725793136,1.3649501147689673,1.4318961454855006,1.2615817565441452,1.3108238884304144,1.4473686849542011,1.53839920897088,1.2332001590517487,1.3011663794898984,1.2528853339237775,1.317603535283644,1.2370189178407205,1.278077561047305,1.2472841773812646,1.3006140120703227,1.4032566884584203,1.4947993031238682,1.190954110267415,1.258679432155827,1.2337621270190617,1.3020908435472243,1.259305826688284,1.307199814710651,1.4353124964103978,1.5177527367127284,1.238192739352438,1.2839604767932846,1.3938248647604328,1.4701386205564142,1.2572559495373936,1.3180821089781714,1.3664795852791225,1.470274052811219,1.254520858290753,1.313505936809851,1.2311674537235788,1.2902093487209274,1.4284475060594464,1.5056767444827146,1.2293484879236858,1.296906259966946,1.2527895439487087,1.3081518962306133,1.2521034075615334,1.3167124916400386,1.2387386770086746,1.3064230995875072,1.2453899346907416,1.295178640030734,1.228094443531863,1.2818867957152862,1.2365035858377602,1.2941438054349497,1.2368664453542313,1.3187974561019853,1.4507908987777993,1.5416425865279653,1.2283420185047325,1.2910347761352758,1.4089281686964366,1.4754736129905277,1.2334707686647446,1.2826635527099821,1.196062452861267,1.2748654107896766,1.4029240875157325,1.4666902294788022,1.231923472889499,1.2907343857240905,1.2227469062929681,1.2891487618227524,1.2144179350061703,1.2657171260112436
Mega Slowbro,Confusion,Water Pulse,30,2.0053493102740894,2.0855827005560714,1.992934528083924,2.0717771394673576,2.0017328526636935,2.0863107770286664,2.2791971943966542,2.4026819738555787,2.005201386753745,2.1088220014630887,2.0371597367397345,2.002487436311826,1.9857723426135871,2.03618307747587,1.7317235758848921,1.7918926617373039,2.087886728697597,2.1983922528655238,2.5888146289835756,2.7893751714946493,1.7575886012501476,1.7866751680622717,2.257467583467188,2.3434100317704822,2.0665041886091204,2.1811402753617166,2.3091892954345346,2.4327474824054187,2.030352375362127,2.119071062049117,2.0715359847960664,2.1698541418726305,1.659090431897873,1.7099334411153337,2.0331671477302544,2.117176594069798,2.2756628085488075,2.3898711469132183,2.238197424892704,2.3519577418289868,1.654372051252862,1.756333877230929,2.02138272176819,2.100693180690203,2.342396361004859,2.4613299332621157,2.035054331665293,2.1147804219093818,2.275695517774343,2.377825540958269,1.9950473330668514,2.1011007009778595,2.2132727818002658,2.3509561144195477,2.0637932018026386,2.148619905630394,1.9916664562236421,2.103298063082401,2.3110600841944127,2.3875621890547265,1.968878966240444,2.059642204760938,1.9901521269757554,2.0827798196891534,2.0018825394466324,2.0977269161857106,1.6380891038905867,1.7255210974222637,1.6782654629273916,1.7372839031886287,1.655044221774577,1.7114561629505392,1.996499058060656,2.078346714531739,1.9901341497515612,2.105376744986413,2.3163702134035407,2.413418523512918,1.9913538232478996,2.09261937679464,2.303774808299504,2.389462110960758,1.965687823176316,2.064165370295573,1.9593935033072967,2.0947542717445016,2.257547283667523,2.3642609610179135,1.9796757035003432,2.0497512010981467,1.9886112692879265,2.1094707017958085,1.974478952420129,2.0289489921842865
Mega Slowbro,Water Gun,Water Pulse,30,1.8050367451889875,1.8457156190151067,1.7964048206313028,1.836229666864404,1.8030965936217873,1.8454865214743805,1.7616255491418291,1.8309598972374526,1.7645190360577179,1.8346815661411564,1.8374152801014583,1.8082950387268373,1.8059708334882107,1.8292061604034247,1.85191734811351,1.9179118648895643,1.8344892299659636,1.8754242255574658,1.8689911541426574,1.9428873819136843,1.843167678971577,1.8807200141526124,1.7465049935901658,1.7825875461736076,1.7856922337071712,1.848016718814009,1.7989735073436945,1.8629197077364013,1.8278643515801034,1.8986991839130518,1.8287527792385119,1.903056470436283,1.7716211392697419,1.821214857118861,1.8009866176856468,1.862083442665967,1.802925499801632,1.8635571731668192,1.778250247606471,1.8467679102013868,1.829494428211842,1.9357694886097725,1.8468881315554382,1.9042947424147174,1.8728763913298183,1.9457022410604545,1.8545831457142128,1.9054569552177938,1.7895213485316848,1.8553902627511591,1.8415829035497364,1.9269676614247693,1.7600502691972637,1.8208302986161689,1.8346576045766814,1.901050452697031,1.8270158337331752,1.9088613348821941,1.8244674065569588,1.8930348258706466,1.8180675964317126,1.8973392482627311,1.82477378735187,1.8938654755822195,1.8343365286963413,1.9047335958980456,1.8003179345219333,1.8837346343067793,1.8285247791010375,1.8844026123703421,1.7416549231846594,1.7969861758323464,1.830774330737947,1.885269362311107,1.853001699277986,1.9549727183428813,1.7887904278773092,1.858965303195702,1.7775178134637881,1.8541210252047218,1.8517704104645918,1.8900118403247632,1.7695085520501326,1.8368252038535215,1.7281254605508403,1.8311848185104593,1.7126687470905675,1.7844088895019052,1.7366420727522305,1.7931451612903224,1.8222663574117026,1.913209538756406,1.7431526806526807,1.774167009461127
