Attacker,Fast Move,Charged Move,Level,Arceus (Bug),Arceus (Bug),Arceus (Grass),Arceus (Grass),Arceus (Ice),Arceus (Ice),Arceus (Steel),Arceus (Steel),Calyrex (Ice Rider),Calyrex (Ice Rider),Glastrier,Glastrier,Jirachi,Jirachi,Magearna,Magearna,Magearna (Original Color),Magearna (Original Color),Melmetal,Melmetal,Meltan,Meltan,Necrozma (Dusk Mane),Necrozma (Dusk Mane),Shaymin,Shaymin,Solgaleo,Solgaleo,Zacian (Crowned Sword),Zacian (Crowned Sword),Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Genesect,Genesect,Genesect (Burn),Genesect (Burn),Genesect (Chill),Genesect (Chill),Genesect (Douse),Genesect (Douse),Genesect (Shock),Genesect (Shock),Regice,Regice,Registeel,Registeel,Celesteela,Celesteela,Kartana,Kartana,Mega Glalie,Mega Glalie,Mega Lucario,Mega Lucario,Mega Mawile,Mega Mawile,Mega Metagross,Mega Metagross,Mega Abomasnow,Mega Abomasnow,Mega Aggron,Mega Aggron,Mega Beedrill,Mega Beedrill,Mega Scizor,Mega Scizor,Mega Steelix,Mega Steelix,Mega Venusaur,Mega Venusaur,Amoonguss,Amoonguss,Ariados,Ariados,Bellossom,Bellossom,Cryogonal,Cryogonal,Durant,Durant,Excadrill,Excadrill,Forretress,Forretress,Galvantula,Galvantula,Glaceon,Glaceon,Glalie,Glalie,Gloom,Gloom,Grotle,Grotle,Jynx,Jynx,Mawile,Mawile,Meganium,Meganium,Metagross,Metagross,Metang,Metang,Parasect,Parasect,Piloswine,Piloswine,Pinsir,Pinsir,Skarmory,Skarmory,Stunfisk (Galarian),Stunfisk (Galarian),Tangela,Tangela,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume
Shadow Heatran,Fire Spin,Flamethrower,30,1.204351530237931,1.1953770769503005,1.207254970721039,1.202105270611966,1.20518292860235,1.1994808014800329,1.208564574412078,1.2012955924983488,1.2160431643252538,1.2287590553920458,1.271778711923872,1.2827719865629148,1.214353113283406,1.2387420762187311,1.2388062020244799,1.245822895780963,1.2388062020244799,1.245822895780963,1.2502471994262647,1.2194144096815007,1.2649536353927666,1.2902812867935638,1.2791660659296415,1.28738783219624,1.2772838786530893,1.289976489297623,1.249648106346777,1.2534078561656237,1.3383430601370212,1.2758863427868758,1.2851794513581352,1.2844221352842287,1.26536223915391,1.285809396708,1.2335206801118979,1.2635037863631127,1.2940714849534232,1.3172835250499422,1.2241549814691233,1.2636059708043508,1.2222086190720725,1.2491833109542694,1.257813825332805,1.281006840095435,1.4178166026459975,1.2933966670111816,1.2975427254278808,1.2992535424438234,1.2785008635332644,1.2775715939600178,1.276456446523792,1.292486322547408,1.2151002794892451,1.2265768025125157,1.5627978607448567,1.385343073606795,1.2765082287912024,1.3188513725765099,1.345259856409581,1.253931795922734,1.2235879340467253,1.2431812995473983,1.1351221060459848,1.1268264854355223,1.2429991444104438,1.2627633293204692,1.2623377585946713,1.2930659034971628,1.3385587936545171,1.2991862119585134,1.2316748889122144,1.229048961086299,1.2422212356365687,1.3223741631373656,1.2523759788184052,1.3055522661698784,1.264152988432979,1.3236485470430932,1.2377167399476465,1.2758682800625936,1.232790260908348,1.2745312088445029,1.5450511662335504,1.3865307694338054,1.3196235598519754,1.2930255609049486,1.2359225609222666,1.2872470242594956,1.1764200145431247,1.2313794418759016,1.2476316802888388,1.3081823664130652,1.2512637640059197,1.282522451034113,1.2313790579262307,1.2939089435863198,1.2657439010564406,1.2786594889385818,1.2495981988385174,1.3181965509138414,1.357162045250798,1.31609042636558,1.3187840200507603,1.2799854203616783,1.244058470492961,1.3146282237597082,1.2930562767791942,1.3755817454990549,1.2348321334078234,1.2550254566920003,1.3281495913315284,1.3468846282447882,1.2537622826870392,1.296141422594424,1.3283970563283785,1.286265049286705,1.2554557144389273,1.3108648437278292,1.2302195980921307,1.2871485766652768,1.2231743333711822,1.2709717134051937,1.2457813222163503,1.2873777558449786
Mega Camerupt,Incinerate,Blast Burn,35,1.382419263123781,1.3701297913754746,1.3852129277445187,1.372584854730234,1.3894357724956907,1.3746431976528801,1.3868583998538186,1.3768805885387696,1.4715938847628878,1.4381010053308734,1.5066444951670075,1.4671406974749417,1.3404191524400284,1.374598839104707,1.3842998242886275,1.4387218828845767,1.3842998242886275,1.4387218828845767,1.2966755407086201,1.3149752607672884,1.2978355242799784,1.3613264740067623,1.3973860685230122,1.4570924713369096,1.5334366429168218,1.4875173864110232,1.429492623450759,1.4197959423260529,1.345442976206742,1.375023276013507,1.4011395141814362,1.4310505202608599,1.3738459940957808,1.376533462835468,1.3495562764883946,1.3905695183771918,1.3597666556954593,1.4192161247000012,1.3503887950185507,1.4053842633395568,1.3298289467851863,1.3826579901581153,1.339652413976943,1.3715317962269957,1.4106000941402486,1.4167453852829315,1.370930874471507,1.368337377034315,1.4094901869992364,1.4508297935364332,1.5206783485904074,1.5162169702249582,1.4363264742460127,1.4009569980208922,1.5446929486080436,1.4899702847439737,1.3721067291294349,1.4143268792970163,1.581980554663945,1.412121785744659,1.4372765081345675,1.4255820753086954,1.236697458346108,1.2515893792227955,1.392317319191538,1.4275481312129814,1.3945729674001444,1.4463681562805903,1.4517421959756514,1.4039198451899202,1.5520893341106317,1.4296041577245333,1.3448921280983965,1.4024868875129526,1.308933509854607,1.4180265066879765,1.3840170046319633,1.4199050325510754,1.3893833185961793,1.4156566468141059,1.318663645644823,1.3637961065778719,1.514654719757958,1.4920167581021186,1.3197383220282968,1.399851704171403,1.3082216235642963,1.401076060820588,1.4326436392844137,1.3973424802135141,1.410669978066909,1.441430566166537,1.3246407287606492,1.3704600320198572,1.3496525661901355,1.3968114941972951,1.4037919050930288,1.4103559777712587,1.3087968961410386,1.3841473281945549,1.396359812175963,1.4124825874077651,1.445497865661194,1.3904500684963863,1.3391356209676863,1.4061578452560122,1.404237197563701,1.4539057999843268,1.381880042585936,1.3649946767579875,1.3883901557465086,1.4173293813097845,1.3462149846819027,1.375602988156263,1.38288850373024,1.4023141376849102,1.387865121248541,1.4198379765533695,1.3318611921878547,1.3906454070825345,1.387660442236207,1.3955682985786657,1.3925608527766984,1.3913079825364176
Mega Camerupt,Incinerate,Overheat,35,1.512783993192315,1.5201458960038652,1.518020783713892,1.52825136500839,1.5121617128520823,1.5302681970626106,1.5163625676840053,1.5318843379499125,1.5569293079161668,1.5591884875815638,1.6329382591736306,1.6170551270138376,1.451131205437774,1.4901172100625828,1.4769122061828892,1.5430205671635535,1.4769122061828892,1.5430205671635535,1.3842990040348224,1.4304551742729579,1.4028386941869946,1.4504906044333417,1.5756465063854945,1.5980360886533698,1.6114091923408616,1.635072049167709,1.5478175535777268,1.5157463784586704,1.4281634883766323,1.4724074815060606,1.5406421256310607,1.5493046351611897,1.466524957652432,1.4802508275973767,1.4545697497636059,1.5161302615614303,1.4655338870049492,1.5199311100016781,1.4588125829554983,1.508112310664265,1.441977284653369,1.4872472241669887,1.4145718190420145,1.4826796474452424,1.5486151618802528,1.5599452608498268,1.480280401746952,1.4906586292366304,1.5266683795343168,1.579162412629326,1.6010787922250966,1.6217544665130263,1.4731192093753822,1.5248120677520989,1.619505027675783,1.6106577386600134,1.4635071190133369,1.5219397442729996,1.7358452054681777,1.547734075153151,1.5560350320012288,1.5649354768779016,1.3262765766202627,1.3573852791747325,1.4903176531705111,1.5537170245384566,1.493558019623214,1.5484027259360555,1.5804168416279518,1.509337187320338,1.6871015463340908,1.5240675007675246,1.4387500416080732,1.5071712864956837,1.3891458334805076,1.4895995212517,1.4910438243421382,1.5442661683029113,1.4613473778268293,1.5475221671551909,1.4232804430820565,1.4651751177890082,1.6809523590471656,1.6147532377189404,1.4141967356199685,1.5057549863143098,1.3935721650686255,1.484079410324764,1.5786033126518269,1.5491431137959168,1.550746970178023,1.5733693503810608,1.4168885150340584,1.4836666930465199,1.4634013057931783,1.5311215467528316,1.508698489246474,1.537353606393779,1.411209875646335,1.4991351287156975,1.4928457911993531,1.5068705293051892,1.542259344710748,1.5100202805131004,1.4200135341515456,1.5173692680376552,1.518806389444973,1.5687983764528504,1.4915444991409024,1.508052874023633,1.5040781979589555,1.532800631690826,1.442918635407294,1.4774718420458168,1.4495353576355554,1.5228639623947706,1.4981028713627005,1.5336590608301075,1.4451139401288562,1.5109478293627416,1.4800867871311632,1.4921779673611044,1.4689427388214844,1.50912855177849
Mega Camerupt,Incinerate,V-Create,35,1.2391652633106742,1.2393004626601267,1.2413360964629865,1.2430614068263586,1.2402848980842018,1.2421381701726684,1.2331441470663629,1.2454109493562802,1.272427957795705,1.2831571063176868,1.3365154180925,1.3172123584746394,1.1893288393390782,1.2474066212283292,1.2159063402205632,1.3016794300520655,1.2159063402205632,1.3016794300520655,1.1630043535913586,1.1958111218552865,1.1853249343376404,1.2600566715221593,1.2461279098341331,1.3266812475743825,1.3529960526532117,1.3359166707769292,1.2689201639836711,1.2834314724407578,1.182460718677415,1.232108504284348,1.2396875153798799,1.2860750028709107,1.2067259378490156,1.2385401840173897,1.2082882261739663,1.2699459632597851,1.2194161620560142,1.294262258177967,1.2093828989546878,1.2763549056352532,1.1870851348366824,1.2528274174469982,1.20156843452026,1.2539541866980015,1.2718831127927792,1.285465687428689,1.2408652191060145,1.2582764105240878,1.239528255134951,1.3035718691809404,1.3084509455905673,1.3511657605416727,1.2368210329716447,1.2458467647644964,1.3224396538390422,1.3256760533337195,1.2374093594232323,1.2893934234393571,1.3495522058440255,1.2642086340803655,1.2682501211506696,1.2746871732147305,1.0937245624582763,1.1227024198515445,1.2210140787221784,1.2772249099619681,1.232389734604511,1.3039972916919846,1.2838391004628507,1.2721565038702198,1.3187549659127105,1.277913542155866,1.202136450271544,1.2629169831401925,1.187977483599602,1.2965393361103066,1.2482608332754415,1.2964740957754863,1.234245624816256,1.271313214553097,1.1882720101775588,1.2645758776215144,1.3089298432336687,1.3216993501941263,1.1831460219736607,1.27014662636373,1.1734572741439098,1.2678793144399847,1.259449717895649,1.2586701280532495,1.2582449880692832,1.3004047426269532,1.1902656303620982,1.2501881169935132,1.2129621493473268,1.277333586018375,1.2393174346839644,1.2757319803114169,1.195367010309544,1.2703840052546185,1.25559875181022,1.2823907912306989,1.2885111537453997,1.2504383553996197,1.1989608321372531,1.2815995585112574,1.2454727642642702,1.3142217560894112,1.229157030368832,1.227004121559657,1.2485023976127785,1.2985590932995594,1.2345847412590834,1.2566407491679192,1.2228871220272803,1.2723943265701478,1.2468278792958123,1.278174838785528,1.208286039933847,1.2628080457879167,1.2494257529112962,1.2596725755254325,1.241481274156513,1.263826225940159
Volcarona,Fire Spin,Overheat,45,1.2478397927473504,1.2136972846801244,1.2583677826901858,1.214243881499,1.24901352927396,1.2172133903829376,1.2622771986447834,1.2145542692961202,1.2006060682526225,1.2073720937941663,1.2192737679285457,1.2321644567441659,1.231524074101636,1.2321115985003217,1.2067742830671313,1.2417954451800592,1.2067742830671313,1.2417954451800592,1.236457682104582,1.1979063265028949,1.2071798393913777,1.2639336753562371,1.240086705621629,1.2589469011944012,1.2335552875166091,1.2496583699146708,1.230763719346876,1.2511074796045987,1.2327486190541255,1.2256063474713565,1.244691189282393,1.2414650193538248,1.2371897120840973,1.216681097382628,1.2734962985502294,1.2451466748511795,1.2653435929596195,1.2858616475838536,1.2241756776334212,1.2372468673621881,1.2669088070407237,1.2406159394551637,1.275811327245082,1.2427764936707435,1.1918230081784595,1.182243371501109,1.2090533638663326,1.22133752672226,1.2307134519320275,1.306295660188336,1.2756261290905062,1.307570137326502,1.2017585275063778,1.1937292352371318,1.227941930077515,1.2081707398571147,1.213847086864878,1.2516177620382447,1.2139640585006128,1.1954662299147618,1.1899317445522728,1.201535079684015,1.2281308751135112,1.182426879759348,1.2629890562341728,1.2793600994632783,1.2516206445719658,1.263784927224238,1.228041347490397,1.2216611802369568,1.2027889436381536,1.2001705719663724,1.1911033942244966,1.248471308585788,1.2045486356858819,1.2667370628461314,1.2257556746541305,1.2883755083731905,1.2091942048107605,1.2477431821012346,1.2238674491176906,1.261896705985807,1.2597910904731089,1.2730669651934912,1.237294329398771,1.2667975917842986,1.185855817821689,1.2788712094754657,1.1438835472547835,1.1851954563683214,1.2245972909638947,1.2766306667479215,1.2041058640199893,1.2365392442982428,1.210649504877236,1.2515435869937015,1.1824213907719248,1.240393897411644,1.2258085817678082,1.2718796634663831,1.2026764611844953,1.2504345311608607,1.2276626493929805,1.2193944350443833,1.213761657709932,1.2928846038372823,1.2635166180233033,1.2861987486875164,1.2109821117986233,1.2330827368842694,1.215040247244805,1.2721249104577979,1.2642365240110647,1.2649488009665757,1.241066073321893,1.2574869686797292,1.2294933201538636,1.2799411309650828,1.2119511429886514,1.2564157873337056,1.198123642824619,1.2364818245614724,1.2037622013983387,1.2346423040733012
Volcarona,Fire Spin,Blast Burn,45,1.1408957652780236,1.130484620079887,1.1430023322633487,1.1312036270165942,1.139277592710702,1.1311424122092877,1.134711210179035,1.1301196818411614,1.114046668924903,1.1217197628017264,1.1363812327001073,1.1513414311853942,1.1429312340983353,1.1529457223370985,1.1408537173422653,1.1598575797540411,1.1408537173422653,1.1598575797540411,1.148873703171284,1.1097406309413085,1.1318763278702755,1.1811085334651612,1.158448810858061,1.1849964001117144,1.152838637066797,1.172493345111104,1.1546058479157757,1.168282643654121,1.1355991743602758,1.14170637089376,1.1693344408285837,1.1660799503354,1.148628007496398,1.141318094638194,1.172500525944837,1.157305337140656,1.1780649924743907,1.1952719187304066,1.1474274667777753,1.155727409648552,1.1753017205586913,1.1550968809901578,1.1814407468586476,1.1589576633422534,1.129697008244101,1.1176746176240413,1.1418638905970226,1.157332556262276,1.1669612627165387,1.2144571267303963,1.178647577424266,1.209218705740294,1.111423907217449,1.1117567358825617,1.1376278420190284,1.1329778628633664,1.1457710971451107,1.1822936510753193,1.145567942080991,1.1252165927315922,1.1168278548858561,1.1226026579782813,1.1414231700711621,1.1073911109673498,1.1779134703352836,1.1816925932620403,1.1714465810282222,1.1810246699082676,1.1548174826830975,1.1565243409315937,1.1267089022829933,1.1263876014680623,1.1340661829899281,1.1902613981263614,1.1309966415538533,1.1844716197590957,1.1752844474629687,1.2147973275021724,1.1288958261612674,1.1750990345210885,1.156831375334519,1.1842737203749787,1.190048556014488,1.1794648535086287,1.157393221193124,1.1870081661829455,1.1196487394752375,1.168446451905381,1.0719373873541655,1.1146461480310315,1.1572833403555818,1.2063357974072277,1.152386921326287,1.193987448297443,1.1413073361560238,1.1784441761878943,1.1213402949279163,1.1569443595738396,1.1416013284931283,1.1843503401286066,1.145086012876855,1.1740972409426311,1.1399414855126924,1.1455259271705196,1.1454076771356478,1.2107512862814662,1.2017613419649813,1.2314462372949004,1.1237099307451484,1.1727017824954935,1.1515912051238495,1.2036607460371325,1.188510994999999,1.1861457582542418,1.1635036049560898,1.1831216392581185,1.157163148640167,1.2054657575191345,1.1443874485181786,1.1832285218469971,1.14356414797527,1.1684123876472197,1.1462987480504463,1.1767071830122287
Volcarona,Fire Spin,V-Create,45,1.0140851875195096,1.032020425042896,1.019388435149435,1.0286196459874777,1.0148067413095314,1.0317376076098483,1.0168745165694988,1.0287703868783709,0.9948473932363348,1.0294257036052032,1.0299303245077345,1.0564385396811025,1.0297959209509102,1.053873814722416,1.0295239524287758,1.0581283481287511,1.0295239524287758,1.0581283481287511,1.0407934060219908,1.0186951065213568,1.0357569756822846,1.0856660295405145,1.0421508267048236,1.0895094766832425,1.046757271801954,1.0780382538408535,1.025792952498185,1.0599886912593441,1.001847246891652,1.0414475045380907,1.050190127692936,1.063621630349284,1.0279651158028624,1.0522792648710575,1.0607628735808405,1.062961142228089,1.066389381628209,1.0954053801243848,1.040801316432247,1.0610223475620115,1.0570840334654268,1.0635354752842805,1.0719697210991392,1.0684729863026587,1.0269966427116632,1.0310366007419915,1.0408600244558661,1.0707007377998061,1.035653876177346,1.1028835836366553,1.0600815212972892,1.0937195396947788,0.9941709927307741,1.015165079151082,1.0045906551926413,1.0282224100115482,1.043448326499757,1.0899188936284125,1.0135496654403593,1.0256355124290482,1.0070913773394032,1.029306278735289,0.995327161338895,0.9820861249154946,1.0368209171401344,1.0764555145036059,1.0519642578127608,1.077551224814939,1.0389508077852305,1.048582792667288,1.0227979847408395,1.0358764555657891,1.0360605389898987,1.087173257745694,1.0408470339073868,1.0894432910640954,1.0663106909300948,1.113408591995513,1.0323140456890365,1.0862781517999331,1.0612974141975036,1.1112087748149295,1.0611434827302824,1.075918452549415,1.0461656958436147,1.0779555885775498,1.0228064510097794,1.0872226722030855,0.9691034947289816,1.0267507928422934,1.042907491733458,1.115645144277989,1.0445067690010121,1.0899964717130544,1.041712123099541,1.082718040383429,1.0129667525764585,1.0589201538005995,1.0415151311793365,1.0879354502510845,1.0538476970240298,1.0872581671483474,1.0296665176136632,1.0454791579883107,1.0426927115441946,1.1057884294802205,1.107367421315719,1.138357070039211,1.0204894220329512,1.0679493396017583,1.039179603683557,1.1030309043586475,1.0787470453468182,1.0938784476375,1.0482083679653957,1.0907303660367391,1.0441947126591826,1.108174477603194,1.031784730715245,1.084889918185338,1.0422544926775406,1.0729068920956173,1.038650881189085,1.0732849911522024
Shadow Alakazam,Counter or Confusion,Fire Punch,45,1.66190967092876,1.5270975284365986,1.6648398234565214,1.5351288689200975,1.4575315920906582,1.3418500142981904,1.4579495459793548,1.339850540508357,1.6385378737729115,1.6133864922327117,1.4528332618314286,1.3884811659074192,1.6564314932466058,1.6143782497247279,1.6707510448128273,1.6613635248441962,1.6707510448128273,1.6613635248441962,1.3295533205982601,1.2929779930872773,1.3717464819692669,1.3757258473840719,1.6848287604777603,1.6988952446110488,1.7780894602403083,1.6441072135856882,1.7432666330206532,1.629169152886095,1.7260246325610449,1.6621608143188962,1.4853259757427455,1.4133796535738739,1.3549101116559583,1.3350648431032848,2.2136583843424096,1.9300062937495475,2.0314829728158634,1.9777662841319106,2.0216690792667,1.9392889735132055,2.020197484189322,1.9328192568473257,2.128592618145878,1.9379059086291832,1.3736752226657427,1.3431221252619792,1.379356186908069,1.343804684799793,1.692325104898822,1.6674470116863322,1.8295117194352901,1.787195696469664,1.6593290290794136,1.382600485775857,1.595482268540032,1.4042670130553085,1.662819351999619,1.6665287143657033,1.880487313070459,1.6068869355763504,1.7165753387607623,1.649701327103334,1.302267128169774,1.261940797200205,1.4899427869142698,1.4649799758169584,2.052162706812303,1.9897265917653013,1.4731934419821726,1.4072970620215575,1.4371410108130207,1.3535421854336074,1.3432614158503198,1.3325366918361286,1.361681864426729,1.3326815759851882,1.6423035623119977,1.6210299013132572,1.450165450557296,1.3547037690871089,1.8644312103027907,1.8813992026907862,1.4539703979854977,1.3994726683111187,1.8278574332339763,1.842189641152148,1.6901592070508782,1.5988190522179644,1.4030773343904563,1.3752646600919143,1.4770813835634777,1.4109979409821294,1.324129288798413,1.3043488273417039,1.5714218303221499,1.5704734138587504,1.657419656791789,1.6223291056965519,1.6063523762159817,1.6419656576952506,1.6249412266238694,1.5642932775796028,1.6963516548641024,1.5985797735968978,1.561462586417565,1.6113170757991724,1.9783036752469676,1.9653464206731075,1.3573866571094266,1.3115144359998734,1.6404487466713624,1.6282829438371162,1.6398521445224428,1.6354887243682366,1.3576300966404573,1.3473731893784986,1.7084041416557114,1.6325378845255853,1.3635549093988313,1.3417634952156816,1.3868145921268629,1.3329722118315135,1.4062610367298687,1.3380450510336548
Flareon,Fire Spin,Overheat or Flamethrower,50,1.3430884800213139,1.2640212660623786,1.3479863283727855,1.2719008744192282,1.3448811908143041,1.2707959879174455,1.3350797217392587,1.2694615156326565,1.3602694282711056,1.3058635577908502,1.3341557188750572,1.3060656433848647,1.2832244534235373,1.2870067237129308,1.252307876782899,1.3256903636417443,1.252307876782899,1.3256903636417443,1.3139654850947018,1.2313652202056649,1.2864707944013405,1.3119885458806304,1.365043973950229,1.361723371707961,1.3202133749441376,1.3134883873870238,1.3055956841016159,1.3205678870708881,1.3484992094938808,1.3037605156832512,1.3258772683433937,1.3081839524283587,1.3421475283314541,1.316013391633954,1.3217098791543413,1.308688921388518,1.3122237918669113,1.327594862759579,1.2863086868049458,1.299911045542886,1.3194231176084485,1.3119389224795293,1.3376642340773859,1.308309008257214,1.349509147688274,1.2969847600025033,1.3161972609156574,1.298374279555566,1.2976614323542695,1.354108236949747,1.377659861244351,1.3819340384363588,1.3053490044977831,1.2689527873996498,1.4244552103696317,1.3679756908055614,1.3192095988208257,1.3321140539957623,1.4678647852316402,1.3102241645610944,1.3002908029624038,1.2885769661788025,1.2486303359997755,1.2199560658632358,1.3440291731426919,1.3572939869758787,1.3384928292604104,1.3485444179875454,1.3881313902980026,1.2934025277724153,1.3200308061118775,1.314971057465702,1.2850069577344112,1.3219824204269917,1.230522503049949,1.3173538236584086,1.2851647797380927,1.3233157052346116,1.2772017689103194,1.2790104709572634,1.3090634655914395,1.318493167921332,1.4393657656717762,1.3853715901068655,1.2887559027035203,1.3283314106458448,1.2660172477190432,1.3200022713197637,1.209562219681849,1.247134157443729,1.296843056232203,1.3451936627485326,1.2913904439888766,1.3155964321742746,1.2889623881041794,1.3239737030982262,1.3112714603374394,1.2997449428199173,1.2832147433300662,1.3473586873483545,1.28355975449969,1.3177016005165791,1.3508559632653239,1.3024007419726102,1.2741387121988912,1.3253982634517862,1.3446684708796826,1.3694153925683106,1.320318129591955,1.2876613785615652,1.3280758496797733,1.3430286729621397,1.2924642015039263,1.3261728209369692,1.3139470027426445,1.3335240333985525,1.3154350901905458,1.3453350905959545,1.2852902594321685,1.3263500955462426,1.32917224365084,1.3144927037563354,1.317226413391938,1.3087774571742656
Shadow Chandelure,Fire Spin,Overheat,50,0.9999497973003872,0.9970309825215076,1.0041894267802558,1.001147081798372,1.0004281752432695,0.9949950618679427,1.0053373267288714,1.0028269120714404,1.0535206297360775,1.0129890957510217,1.0567334202629215,1.020287904032353,1.0486810410843386,1.0343999726738142,0.917491035689468,0.9572604145816861,0.917491035689468,0.9572604145816861,0.9823308245974867,0.9697431398579995,1.0105707200594736,1.0070440805760175,0.9553688661349351,0.9892163170150488,1.0743992215909854,1.0307063822663838,1.035468019346479,1.0237167216549403,1.0394296644740695,1.0106928151777175,1.0762630496930932,1.0239678751546621,0.9890719363043962,0.9769778249612722,0.9915554707399276,0.9812674718483935,1.0266570391576268,1.0178180794117755,1.0054075562867333,0.9991906042538037,0.9942541906789151,0.9879379523437238,1.02021618406075,1.0093143685125305,1.0078538408426387,0.9927470829875442,0.9821391068072474,1.0041681143716148,1.066295404854028,1.0434976110897582,1.101591509496127,1.0868016540453853,0.9712187720568102,1.0200080940783633,1.2164913003426536,1.000282267419845,0.9908775496855597,1.018384515005759,1.2312049222378594,1.0587700166525378,1.0109041805934451,0.9935312200664383,0.994928428176839,0.948333212429184,1.0081271745352411,1.0087304273634108,1.0529269891974835,1.0343951111568135,1.1291779805436828,1.0374345589002567,1.034048523322152,0.9924426960160835,0.998092685927566,1.0329318928798537,0.9885933763333536,1.0077556649906565,0.9991088373938043,1.0273680286496574,1.0410887005332203,1.0097154227821616,1.0035368255757364,1.012829345604288,1.2159076561706637,1.1190057577560397,1.0276844623345125,1.0198175993547527,0.9828765803157364,1.01677630477972,0.9856258873380319,0.9648830211900932,1.0414519279107366,1.0639550523322765,0.9815684539703812,0.9983160146716862,0.9876153464378242,0.9953621036470448,1.0307017638655043,1.0154737833010146,0.946268537778669,0.9863566860816714,1.0042074371046512,1.0078213101290823,1.0565350168986383,1.024296690808601,1.0133595775428876,1.0225108721357246,1.0252448906300817,1.0417682848112624,1.0219522067736937,0.9823211443389165,0.9782574421627407,1.019802367543434,1.0178372219115308,1.0051160196994078,1.061140588634097,1.0160155301980847,1.0046861565076763,1.0266673448049266,0.9846586641184291,0.9933949265236351,0.985449703590357,0.9965426384710077,0.98863898591902,1.0120849314917146
Salazzle,Incinerate,Blast Burn,50,1.7108846411550798,1.4694710424863957,1.714202590144811,1.472486044719135,1.7040338293237016,1.4611209273955659,1.6935005176762188,1.4487079708989716,1.7673555854191114,1.570813718684183,1.8165416224268518,1.483055685028701,1.5052859233134392,1.5215306336407586,1.3522930686920909,1.4375194024555171,1.3522930686920909,1.4375194024555171,1.3486663588692465,1.3726502039052415,1.3533482850425673,1.3811986541103127,1.4749182090873147,1.4746297419687129,1.351787007683949,1.3919767673008425,1.4258287200296478,1.44408484365978,1.4039685359045928,1.4045646848710793,1.3851666725667844,1.4102579157273245,1.3507441836992709,1.3920862957695235,1.352172271875519,1.3923431226006973,1.3570065834232543,1.4200170527902756,1.314160647532217,1.3929231223404943,1.3171709198501749,1.3743187321958692,1.348869073840592,1.3961554537743521,1.647623957612833,1.4045561189428812,1.3760100575717609,1.360786451805608,1.6192942142350597,1.4957005016950884,1.4183886322033943,1.4379679494475532,1.364540655399645,1.3618095766872091,1.4465679632462285,1.436224174481019,1.3598379691074838,1.3939009439906813,1.9055443761333735,1.6488340479933277,1.3582590927930178,1.377184568444318,1.399240625442082,1.357971576148987,1.3792409308962572,1.405169290554032,1.3922922729087734,1.4328202060076896,1.4461047679442045,1.4315486112778557,1.3429979829996388,1.3476147931757414,1.3220491446460891,1.3888256061918,1.2911553334924213,1.3831538166898334,1.3330244959622874,1.3980991148285464,1.3173295091101591,1.368955533521212,1.3330172505130784,1.4025141657180267,1.8584404667962224,1.7113591222410984,1.4540876109851897,1.4289002484998092,1.3180708647149781,1.3797995190988215,1.3245815250459803,1.3276497123641913,1.36612465110642,1.4376687942258428,1.3117885881639724,1.3640688593004462,1.3056580776000877,1.3870414909106805,1.4516512304774958,1.4720079804348094,1.3033816559527562,1.3774011733156368,1.440613029822395,1.3975006425889127,1.5826189346342638,1.5189176980490342,1.427354481897852,1.4573679508967035,1.3800665405014914,1.4297133417139878,1.4388415360451998,1.4050103829571925,1.3409648381864943,1.4042294140562526,1.3693504350465333,1.380959387132529,1.468619055903129,1.4048576881746988,1.3276450801253523,1.3875934236805143,1.3719547404804684,1.4212209222088397,1.304813009025252,1.3590145774132918,1.3179908410103245,1.36353781167541
