Attacker,Fast Move,Charged Move,Level,IV,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Genesect (Chill), Tier 5","Genesect (Chill), Tier 5","Genesect (Shock), Tier 5","Genesect (Shock), Tier 5","Genesect, Tier 5","Genesect, Tier 5","Genesect (Burn), Tier 5","Genesect (Burn), Tier 5","Genesect (Douse), Tier 5","Genesect (Douse), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Regice, Tier 5","Regice, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Mega Abomasnow, Mega Tier","Mega Abomasnow, Mega Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Scizor, Mega Tier","Mega Scizor, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mawile, Tier 3","Mawile, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Durant, Tier 3","Durant, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Blaziken,Fire Spin,Brave Bird,40,15/15/15,1.7969192305461805,1.5540694716694194,1.776040076527824,1.5524958621813272,,,2.2454833384472455,,,,,,,,,,,,1.5117717303047147,1.5172081679664124,,,,,,,,,,,,,,,1.5333224750490404,1.4849603881911948,,,,,,,2.3363607694838846,2.1112936942200324,,,,,1.4744038816754563,1.4898276502991785,,,1.4337498535644024,1.4344861409532987,1.4136894985257837,1.4560449903404835,,,,,,,,,,,,,,,1.477424709662835,1.4659978269688463,1.8606576865744895,1.8275013230420236,,,2.0788100537136525,2.016697994050921,2.05952443178384,1.9560921380891376,,,1.6969404294147201,,,,2.0413211913512934,,,,,,1.4645882230082554,1.4431092635401013,1.4689631637828726,1.4514281119395052
Blaziken,Fire Spin,Stone Edge,40,15/15/15,1.9625798581698086,1.7424928086301603,2.1809106937893135,,1.9608895412112113,1.7499085191230772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7219577154022043,1.672609466676188,,,,,,,2.444356478895101,2.2593346464570567,,,,,1.9301000192069269,1.933980889397746,,,1.8699678715540482,1.8555740023825424,1.600755004203173,1.636588840353884,,,,,,,,,,,,,,,1.9379372492485463,1.9129142980467455,1.757247094140355,1.7246979917705578,,,,,,,,,,,,,1.9755925391084932,,,,,,1.9145072734718354,1.8791641258614564,1.9337731195351255,1.9069926603607141
Blaziken,Fire Spin,Return,40,15/15/15,2.0288792024517677,1.8743378056164386,2.014371758470228,1.8786511396321568,,,,,,,,,,,,,,,1.8981582336001155,1.8899070937905424,,,,,,,,,,,,,,,1.8737763249389876,1.8187782209039034,,,,,,,2.359300449005591,2.151707285979266,,,,,1.8315878400897443,1.8408722342903463,,,1.793328411482212,1.7835260153403218,1.7780527899076446,1.8068557641253478,,,,,,,,,,,,,,,1.8536714854112912,1.8436842443114785,1.9111779972905536,1.8767761203068039,,,2.1684307062289148,2.0951320329906853,2.1645195408199993,2.048690580540759,,,,,,,,,,,,,1.8191987999108077,1.799100356970674,1.8244863893901042,1.807587499486115
Blaziken,Fire Spin,Focus Blast,40,15/15/15,2.4006578989761,,2.160370323796489,1.8884750647255846,1.8966405482667092,1.5698601105557424,1.8897388827801689,,,,,,,,,,,,,1.869354015219664,,,,,,,,,,,,,,,,2.185631806826941,,,,,,,2.2978092180863667,1.9858334184640505,,,1.607097060827246,,,,,,,,2.100129472834735,2.1346745832485614,,,,,,,1.6476372500264065,,,,,,,,,,,1.913415623569752,,,1.9583561903492122,1.873129562942502,1.892179748239697,1.7823997033241186,,,1.447597385111228,,,,1.8836836853694168,,,,,,,,,
Magmortar,Fire Spin,Fire Punch,40,15/15/15,1.4890965623997825,1.4972962110888854,1.4851602235665229,1.4982099651768492,1.484719440102074,1.5013677265605412,1.4874205911102603,1.4991194180311962,1.4982729426712307,1.505626312566328,1.5277866740767605,1.5072306895905474,1.5080423588502108,1.5366753152404151,1.5344943979051433,1.5193702019252642,1.5269528637064722,1.5260858166394873,1.517512050417158,1.5241036793108589,1.4972029064633865,1.4860764871123493,1.5357891645586843,1.545410662930085,1.5301742464608739,1.5296437141398498,1.5480024709039635,1.5482376963430808,1.552362035991951,1.5209632086835378,1.488365733476958,1.4881549442879947,1.3275695537622205,1.4378657800667185,1.5419472889155077,1.5453523607938018,1.4698842559324248,1.4616906923429747,1.5693987646810295,1.5352604635926208,1.5336081939006447,1.5195829075030578,1.6225238293914017,1.5379611094741623,1.514418991978971,1.5415753392494744,1.5841981300881252,1.52218975714556,1.500971060740795,1.533005391108456,1.4668509180551732,1.487258388396704,1.482696849674969,1.5005871131666901,1.4674506793585491,1.4925320251343608,1.5159682069345297,1.5296499230169114,1.4729728665799573,1.485873574494456,1.4887178692123948,1.4555509610388218,1.6225720040455456,1.5313011496115652,1.4725191168219325,1.4828594316125876,1.4160289856544543,1.4788205121225892,1.5037937046630268,1.4930196293941633,1.487299306121177,1.5014895487517899,1.530880737058498,1.5141526913744718,1.4962697571008488,1.5044614184699674,1.5737607615382079,1.5042693262632687,1.5009805702710268,1.5050672577708855,1.560800841634429,1.558674957754049,1.509433712202482,1.4906803971800344,1.525955012858398,1.495090055459306,1.5139825055538478,1.507669063514031,1.5176586508356154,1.509960061807844,1.517524437622447,1.5256082617960207,1.5246558495317242,1.5100481741516514,1.5250160050715984,1.5212961099929896
Magmortar,Fire Spin,Fire Blast,40,15/15/15,1.515415495446554,1.4836442717175011,1.507275187130388,1.4853343829511214,1.5096899239157504,1.488607398955075,1.5127191985117994,1.4834046110813923,1.5125258231674246,1.4886030731562658,1.5668088831638587,1.4972298038875194,1.539852042858662,1.5297849325366235,1.5469322108342323,1.5062007844944496,1.5498939482388632,1.5150276194990575,1.5241065314916737,1.513755315443779,1.5849355825009797,1.5016226747694885,1.539000748396852,1.5361470955146237,1.571654823922418,1.5339684401286782,1.5604442334218527,1.5332206843662277,1.555596524902432,1.4916648477156222,1.5156943318521388,1.4898792935594853,1.3722291329403713,1.435849360842503,1.635173762373337,1.5688397469081914,1.4802114613651092,1.4586096362167371,1.654545718481383,1.5668028169933705,1.528557689440689,1.5018930704991105,1.8155396245325697,1.584860268832955,1.5265219395543526,1.5371884664057294,1.657678994802949,1.5160356336266165,1.5441518858091425,1.5346181056304573,1.4597945951204694,1.4547203354166747,1.4999960633266256,1.4807113923632402,1.4567307242127816,1.4611959287236793,1.52425210086899,1.5068211556957167,1.4862993342826725,1.4642314533647962,1.5001331651664773,1.442395668089624,1.6735550797571763,1.5720200876419497,1.4733253949366885,1.4735163057565035,1.4006455674255203,1.459707654652062,1.4852647404207893,1.468855076932626,1.4723218373200422,1.4651822263116734,1.5705031749961553,1.5203417061575777,1.491571296777869,1.4719685053615676,1.564653696464719,1.4884992596174202,1.4765835331962107,1.4852407625918684,1.555968794034707,1.5442297685253201,1.5084469002967955,1.464053903814032,1.5353359601719674,1.4843506107201712,1.5003946284500167,1.4925984485393404,1.528680114032863,1.483441013818367,1.5185424409465695,1.5101654551138546,1.5407048914865717,1.4860642120535423,1.5502684309365298,1.5099038133634064
Magmortar,Fire Spin,Return,40,15/15/15,1.7564353206445853,1.7535562752961786,1.7464428702472468,1.7561039487047525,1.7503699551265102,1.7566180799874922,1.980544410831509,1.968296320594795,,,,,,,,,,,1.7699680376564337,1.768321199997774,1.995078454042287,1.9392574152514428,2.031580387349006,2.0205658652908487,2.080096510595777,2.048926692279552,1.8229865736647695,1.8089883300709748,2.0789927790799907,2.014492324026592,,,1.7332470271181546,1.8430257038131665,1.83267967200908,1.8169140806343016,1.728763028916714,1.711628199384075,2.1154243457609834,2.0299743305927613,2.0586522321994947,2.01391989622667,2.133887026462834,2.0418963437130895,,,2.0392374716352695,1.9641716875930275,1.7708767690492968,1.790762234772096,1.9607690622973435,1.9758574766526893,1.7598630106881978,1.7696952542712512,1.7186566910334147,1.7453063449044564,1.812772976576312,1.8194742034417426,1.7228745804821965,1.721809809525136,,,2.176729001492826,2.035634776406263,1.7434880749306947,1.7435641384251008,1.662279401624594,1.7328803746355337,1.7544140304554445,1.7349580785745644,1.7617549657700275,1.772752602349578,1.8258991782246012,1.7972036754045648,1.7773800449118544,1.7761842418563032,2.0759914456530435,1.9817693632996547,2.0137564433852093,1.9981499898860495,2.0954746473304406,2.0750470727778825,1.7639547937943705,1.746655006791966,1.7937704750093366,1.7527595347904619,2.025295795915904,2.011287099510155,2.03119317522343,1.9979933666181064,1.8063083319599837,1.8059160668791523,1.7958735111771114,1.7773776239655699,1.7977855528228055,1.7852895351598008
Magmortar,Karate Chop,Fire Punch,40,15/15/15,1.8732082005151964,1.9220051636737894,1.7364204682102042,1.778909483662151,1.5871651304426602,1.6032200863109018,1.5857182691037282,1.600663669024671,1.8782850936054858,1.9185561530453188,1.9062768360783648,1.9243034972865896,1.880943244563792,1.944499994422169,1.9202571000374222,1.943532869605427,1.8962527927221202,1.9450410546464367,1.7701728986055807,1.8004940429828529,1.7697184830571102,1.7692808164336467,1.6018058219896407,1.6247790045919877,1.6305766551886514,1.632798792862121,1.655832353308364,1.656374095364146,1.6286513732920997,1.5999833375101842,1.7713378504220691,1.7969742783488267,1.4333986302829962,1.5415327424683565,1.9929269653428585,2.046072000191258,1.5748439237247889,1.5629605492678142,1.6769622066528413,1.6559899097814748,1.8340412396086865,1.8433072693608439,1.888887293226108,1.8181723124514015,1.8964426579158538,1.9629699664232894,1.7044681436191007,1.6323231716720075,1.8607526449024372,1.9434127608617355,1.7504625041865642,1.7789386027824277,1.8847454512388062,1.9251281097743662,1.9592919463606668,2.0030419234201626,1.8055424751467495,1.8384203813242743,1.6109807930188524,1.620379777246558,1.8708525650665195,1.8913244802692375,1.7386728353226348,1.6354952938662286,1.8861336776945858,1.9324003616238676,1.52002300364248,1.6019093270917322,1.6111504141165554,1.6131436377564883,1.8973156278731431,1.9600505502811014,1.7916160152218605,1.8059231925153558,1.7616362709983693,1.7800893341610637,1.859427545200669,1.7901995191269968,1.7906108851172258,1.8168387162025486,2.1000823868139293,2.094356041972691,1.632135727247483,1.61388902867556,1.93582039903535,1.9333840358988714,1.7840087065252626,1.7949210728827023,1.6371502925334125,1.646187149060153,1.7788745834685131,1.8157544386671598,1.9188862657371317,1.9349394400795306,1.935769684398931,1.9639452693673156
Magmortar,Fire Spin,Psychic,40,15/15/15,1.8873829420123986,1.8744455488932354,1.874785227517871,1.8764493785278047,1.882345803073534,1.8755842330262542,2.075449197824723,2.0776218289132946,,,,,,,,,,,1.9101776130186165,1.894762341774284,2.0924489467922784,2.0402746353598302,1.9257052195295272,1.9324354780976605,1.933361828117709,1.9188715111848242,1.9382024157228526,1.9125371443135715,2.1849711735618706,2.1266138137879187,,,1.8282763503146018,1.9463876240847866,1.5411129641104937,1.537701807247271,1.8685111811298352,1.8321105374094773,1.9971897030326708,1.9447143187753766,2.149667659197062,2.121109692155589,2.2509226293824844,2.1704387172813107,,,2.136567550299813,2.0790422010553544,1.4880686472349185,1.532936071014895,2.0283686257123597,2.0625723753449607,1.482002437795802,1.4968137363510803,1.460699087379186,1.4803002392143128,1.9181064303895878,1.91574145240051,1.8474291636333111,1.8379677876683373,,,2.281564117407859,2.1528149338042626,1.8565161345349825,1.83963495567809,1.772389965796797,1.8346298083578092,1.8744913672901733,1.845877032300287,1.4740577650183138,1.4992839603560872,2.1869669179667155,2.1518900287979674,1.8876369025350979,1.8784231461122407,2.158893273330822,2.073107064997291,2.1187017129151458,2.1162627267210574,2.176927511796294,2.1637215822434976,1.8829865776315873,1.850922555925407,1.9296145817002803,1.8769836855321316,2.104656531507826,2.097598076611688,2.110051098415319,2.0889834943354595,1.9202489544680927,1.9057723334758687,1.5157764571162853,1.5010615380462988,1.5113499452581491,1.5135558847238177
Magmortar,Fire Spin,Thunderbolt,40,15/15/15,1.9299809217723274,1.8975883184607594,2.0708275277008075,2.0747624275405903,1.9287048892331518,1.899487433330998,1.925111593026407,1.900512907732442,,,,,,,,,,,2.0991039766643675,2.0949069282893653,1.9460570816831866,1.8782843946620957,1.9677462842724378,1.9576423607518136,1.9718634296677058,1.9391098159679019,1.9881691007640454,1.9508873223233119,1.9789108974650642,1.916606079877551,,,1.698820424742998,1.8032501645622019,2.0197444465576835,1.970589632411227,1.8889086791579255,1.8418249742161206,2.053228603476557,1.9652148237413758,1.9635917712545816,1.9187765731017739,2.085815157180345,1.9786030766944742,,,2.136567550299813,2.0790422010553544,2.1400535522692565,2.1521924150252847,1.867233709884699,1.8764870391053519,2.0828109310085448,2.1010168826495974,1.8467138092827544,1.8648604001924995,2.145479359569545,2.156732945046871,1.8802888073474104,1.8570465263749751,,,2.281564117407859,2.1528149338042626,2.0692451129815304,2.0702736545528233,1.8072736532460763,1.864332515976848,1.907804620215776,1.8665565265462434,2.0680991951429752,2.079300347061959,1.9799107527834618,1.9302793377202745,2.0821007459295284,2.0782677396905638,2.0001184682814226,1.8963971746998631,1.9241664967779377,1.9026264243813635,2.176927511796294,2.1637215822434976,2.1020225684888905,2.079030171925386,1.960336788247496,1.8945729355744068,1.5570120226953459,1.5399932431663805,2.110051098415319,2.0889834943354595,2.1289159871971766,2.130490346505302,2.1295998794131044,2.102940308950062,2.1530412210825918,2.135614446450081
Magmortar,Fire Spin,Brick Break,40,15/15/15,2.0765647095911097,2.0737855542049233,2.0708275277008075,2.0747121798805326,1.708576121399093,1.7166929761849599,1.7079068641007933,1.7175200669358512,,,,,,,,,,,2.0991039766643675,2.0926864004607086,2.0924489467922784,2.04054723065167,1.7451645909737303,1.7511503812654416,1.7750740485246526,1.7610977503601848,1.7740998406618709,1.7662602091999136,1.7894082103977726,1.7491307210501592,,,1.5144034766126044,1.6260774723245819,2.19876472103843,2.1765314271704774,1.6909036073393924,1.6739413692762413,1.7953596460260053,1.7546375057733248,2.154201689269973,2.10075962950899,2.257494440761896,2.1652484311323454,,,1.7983683680944758,1.7443875904581445,2.1400535522692565,2.152242784301901,2.0339703663017707,2.045247145904501,2.0828109310085448,2.1006919389852357,2.0203091429673234,2.0548365455433104,2.1202090895296677,2.113879328492824,1.7013326354420941,1.701886634772679,,,1.8528454364986717,1.7445029029374364,2.0692451129815304,2.0705333836668505,1.6273112143060942,1.6949836903489288,1.7145240469818401,1.7038688728810838,2.0680991951429752,2.0793849255926418,2.164712537568834,2.110835574453208,2.0720092539335626,2.059729667033769,2.1521700310319964,2.0567499915440224,2.103966301872007,2.0819969995280156,2.176927511796294,2.1635450915191305,1.7244203569615586,1.7013397552626073,2.1226247400369562,2.0772582133114565,2.09515639888909,2.0744062332425153,1.742076772288209,1.7304605179412471,2.1316718016404823,2.1121284042358233,2.1295998794131044,2.102738930102954,2.1530412210825918,2.1356897860987845
Magmortar,Karate Chop,Fire Blast,40,15/15/15,2.235028498381399,2.1450631265680586,1.9707912397105167,1.9109591161690374,1.71362488882833,1.645987256858328,1.6914066926779567,1.6395536855368147,2.056689118493012,2.09468383189728,2.1587660663234787,2.0977188204916404,2.11581723849529,2.1354588979419367,2.112573426749098,2.1183950705910037,2.167112494993301,2.1161542634000194,1.9212199267746732,1.877243822485488,2.0327600739535536,1.8971973784344687,1.688570300416779,1.627817614234083,1.7246556355111229,1.6688770952341716,1.7545380792814653,1.6674181141769782,1.6388688705290768,1.5851079558673076,1.9574315813353598,1.9208289980641522,1.5393935814608712,1.5797142795316732,2.414072146410424,2.4123475151228964,1.6685898296080859,1.6130881438835163,1.8606102116714323,1.7571502994214574,1.9465177734657046,1.9413653109609432,2.3467870805752837,1.996985106205143,2.1339321487546736,2.1371239094671806,1.8652796837032053,1.6637451671760828,2.17644598780138,2.12878995143903,1.7955316835349795,1.818773444441173,2.0399774372377464,2.0581350244621914,2.1435179452282274,2.2102547304779887,1.9070670010553359,1.9103550303185406,1.6348438815750088,1.6448637104752688,1.981905325649009,1.986571026091905,1.8561952288493995,1.7012055419509193,2.087430602121557,2.109313917979294,1.5678497849297464,1.609759037491285,1.6258868695275748,1.6228068089897716,2.063241003184676,2.079605620636599,1.95623615819703,1.9407927835276555,1.8971345469920755,1.8546844165658707,2.061441398894885,1.8920627228057214,1.9012672689486279,1.9102484660508396,2.342468016324085,2.333749708770366,1.675183309400787,1.6351694733793598,2.116874148373105,2.077742042074754,1.9126706325983867,1.87086218538024,1.7124454947848378,1.6520464124577456,1.8986331042117626,1.8590424480673247,2.1154117080286503,2.0756310099504747,2.1635410262262478,2.126899858575164
Magmortar,Karate Chop,Psychic,40,15/15/15,2.8237196546389733,2.915880057165229,2.5009039792228958,2.556905322749857,,,,,,,,,,,,,,,2.535854108144505,2.548617362157292,,,2.1602260376921434,2.1708358933607284,2.2157010854398167,2.224450676492884,,,,,,,,,2.032778505094552,2.107692617801399,,,2.321742446427906,2.280448216434238,,,,,,,,,1.9112832547692675,2.003988398908313,,,1.9331586171357595,1.9824412030917424,1.9553879589164886,2.0374759428017115,2.596174023046903,2.618490305909742,,,,,,,2.8418468129944645,2.8920097996819796,,,,,1.9267229358046654,1.9770279877607615,,,2.531030374510554,2.52842905664653,,,,,4.724899803351558,4.724050887150847,,,2.9263455225705757,2.9008946121113235,,,,,2.542939786673801,2.564157740223433,1.955743591276103,1.9649586260208947,1.9823240743312123,2.0064053189791986
Magmortar,Karate Chop,Thunderbolt,40,15/15/15,3.037618458247232,3.0836016404331796,,,,,2.2426534147819757,2.2380717713085048,,,,,,,,,,,,,2.683738818338645,2.6404141767920186,,,,,,,2.250182963120066,2.178714410314037,,,1.9907727567175726,2.1168159185921436,3.348780786759502,3.413433810441779,,,,,2.791157027740767,2.763422773489315,2.9883452419409315,2.7829542413248984,,,,,,,2.6242062371606925,2.6552713962004812,,,3.19018083677833,3.2562057589056796,,,,,,,,,,,,,,,,,2.741140550655883,2.7246203947454988,,,2.8071372521302203,2.657651019116563,2.7147239144955546,2.704281909513856,,,,,3.0740047732380353,3.038375208131497,1.915926738322885,1.9208176612634802,,,,,,,,
Flareon,Fire Spin,Overheat,40,15/15/15,1.46387627553739,1.4001180566435838,1.4499763810964343,1.3983383251084514,1.4558050556790179,1.4055026621974451,1.4566391735534654,1.3949999921681135,1.3804437085351802,1.3996730841584835,1.4373622381936955,1.4072440235879966,1.4210912952736308,1.4294731219981238,1.4129628230323386,1.4119839908832301,1.4244676004653516,1.4249576179695533,1.427776842095768,1.4068962729427839,1.4574421697919737,1.400362659212993,1.4454728551924827,1.4261406610005543,1.4373250916334805,1.4322804434622218,1.4693799489069266,1.4303631720908156,1.449110200214584,1.3817325216769563,1.4589554443822212,1.4018843073860439,1.302865140081932,1.3663304688225304,1.4956608300617276,1.4587158558021092,1.3599435178508497,1.3547678619861223,1.520598282972651,1.4510731706384086,1.4203418646514383,1.3942889625367019,1.7014798723978164,1.4616755582534724,1.418734764807805,1.4283039558487365,1.5401498038062649,1.4115742234022506,1.4328303159366638,1.4218122706140752,1.356808491413576,1.3674905161121331,1.384277225038073,1.379040046304892,1.336011387265044,1.3450006870669515,1.4051159591027425,1.4018477592348748,1.373174173953564,1.3462077607871925,1.3996152057278881,1.3675321596892827,1.5457977598993236,1.4631816695094106,1.3711884086756077,1.3578029694852238,1.3399109970401462,1.3613737085491875,1.4110176289525231,1.3652070590101435,1.3813242334058868,1.3769547361626557,1.4625931049391967,1.4074755879700331,1.383575383250968,1.3664414735214963,1.4519657301380895,1.3831806540397458,1.3878074674866785,1.3755475018542243,1.4626623307630273,1.4426615000621588,1.4054838538328736,1.3693080626433878,1.4411677982202193,1.3786560271724317,1.4058830793930133,1.3770702225763376,1.4037502024018835,1.3742285688018894,1.4052309112367616,1.3883225593169788,1.4035693983823885,1.3668833940513725,1.4238552166785996,1.4066657297505225
Flareon,Fire Spin,Flamethrower,40,15/15/15,1.4769672904307,1.4514703664704949,1.4693538409034224,1.4562040887383831,1.4687440927515454,1.4547901962511953,1.4694819617222772,1.4516055342435603,1.4420073070990544,1.4552041828010391,1.4806204265827692,1.4613037897430161,1.4583647949295229,1.4878301513275336,1.4746661142692972,1.46395728607093,1.4730159545368058,1.4740506143378076,1.4605846228238124,1.464276849197378,1.4647139708941166,1.4306732038730419,1.4887417362625663,1.502316758863778,1.4921432681018512,1.4807831754784035,1.5050082981246231,1.4989682106432414,1.4975733650463292,1.459667702345953,1.478280018783305,1.4591593496085535,1.3071840875833869,1.3878516099174294,1.5098946313570254,1.4895097967368325,1.4412765971259327,1.412791637781411,1.5334675035757592,1.4978270930202573,1.4801897520116136,1.463591841752565,1.5901620209083962,1.5009929900131116,1.4670344627088132,1.4928911209349551,1.5372943165728865,1.467757616803911,1.4720224202603946,1.4973584057296099,1.416719002520854,1.4288128119773729,1.4447219246404779,1.4462635855262116,1.4110714012036418,1.4318839320152934,1.4699289566152862,1.4728063369671553,1.4252430078100418,1.4246614546682466,1.4400512161771477,1.4243515556046102,1.5869562438261684,1.4834419801147614,1.4246309301565776,1.428024438588176,1.3885404258009182,1.421196198708556,1.4629270614346632,1.4312383177273265,1.4434404418653775,1.4495059800975512,1.4999519150716845,1.46446969100794,1.4572819665498575,1.453710489304846,1.5486465567762917,1.4579228688453691,1.4506314859160951,1.4437370541433485,1.494552542059949,1.4813986718765602,1.458483968491499,1.4302470435952228,1.4899738272870349,1.440305002214174,1.4826047723097693,1.466457677057193,1.4731771650553327,1.450840664469683,1.4743513046331533,1.4682617780540652,1.4725934096897089,1.4518143894721856,1.4791937747490087,1.4709019622899704
Flareon,Fire Spin,Fire Blast,40,15/15/15,1.5931128044201612,1.51339762572721,1.5850689783959617,1.519915837707164,1.5852947064389098,1.5219445615239695,1.5930282374541904,1.5206249198810626,1.5181212846135026,1.5199625445689673,1.5665355182120322,1.5182378269615366,1.5502001342513054,1.5603573178109147,1.5607167914113107,1.5343445668781226,1.5560401331412743,1.547381681595364,1.561524751796005,1.5239301520589665,1.5835368411590207,1.5092071258167967,1.5841577807220963,1.560671641367245,1.564135586471898,1.5519970110106767,1.5994434055408115,1.5563256195435013,1.575797368780263,1.507310386704501,1.5996410508814987,1.5199450263471845,1.4281932104608699,1.4914492921556708,1.662708222909544,1.5986941955234697,1.501208353617592,1.488763255148228,1.6917563517537029,1.5934971934205435,1.5557716334306377,1.5158902911846097,1.8304356607475833,1.6062476518696818,1.5562619282669272,1.5619346088721597,1.6929259262179228,1.5350220168413928,1.56344704591048,1.5567791909656867,1.474576683600746,1.4711995393062576,1.5114411841098212,1.4972042984840979,1.4681543931903813,1.4719508569276176,1.5318471791496955,1.503713763255332,1.499229032577629,1.4664554259935931,1.522216065076743,1.4771580254801902,1.7237946663535646,1.5868046239379268,1.507964104562668,1.4903569853086864,1.466260395925584,1.4829164017342407,1.5289560340477233,1.4772301060390556,1.4929960490521692,1.4817361120844355,1.5980190201722237,1.5280470103446813,1.494157376709591,1.484139851673954,1.5973617849970696,1.502860085135368,1.5190406990464487,1.500594953138696,1.5604009259372154,1.5340047380332327,1.5475560143300808,1.4919948200428983,1.5668244172135677,1.4985399181871515,1.5423703529061745,1.5073410406684553,1.5361450358161775,1.4940748624527953,1.5319892487024618,1.5082341273406086,1.5309319179917158,1.4903912713421579,1.5641158294526054,1.523492930840919
Flareon,Ember,Overheat,40,15/15/15,1.6142007640213079,1.5410064984848315,1.5951873523570794,1.54105472376222,1.6072312496621344,1.5460039054147046,1.5994235879306646,1.5435230322397342,1.4741907443736262,1.50647157062403,1.548055223252623,1.5125146736959574,1.539403791259201,1.5426650250229326,1.5142445351239193,1.5226589131350299,1.539110080386183,1.5344784595504504,1.5290246779107555,1.5161346072334854,1.6248270240232305,1.5549046488049334,1.5840261195120315,1.5781513848727662,1.5330456727177497,1.5134244821181644,1.5700816136357343,1.515694537475197,1.5236176996384956,1.4487003257943427,1.5416179501131917,1.5053287341392376,1.466513261463244,1.5080221891973205,1.5997654357215172,1.5864818110380543,1.4705839290384646,1.4588833111037762,1.6586371110330123,1.5703700606374702,1.5375767564309366,1.5304534280988813,1.7962743064551454,1.5426498560939101,1.5453271350889743,1.5599543366202393,1.6629487401259664,1.519498199290469,1.5243335467984918,1.524874991933435,1.4532131625304479,1.480432373005111,1.4977356124970604,1.4880591494868274,1.440229805323994,1.4835509957415765,1.4985134082241198,1.4929088875221352,1.4971950583545564,1.4919387402048088,1.5123685721924733,1.4743687284504543,1.666825575064498,1.6029493823487424,1.5001674020862084,1.4849820170981012,1.4242914523187857,1.4653040324552558,1.520970058763175,1.4702000072232948,1.5084760648569406,1.5229103907383126,1.5546437522775765,1.5037673973383219,1.501941463205874,1.4695828266704773,1.5470871929228518,1.473549967076113,1.4827231968066648,1.469266232890567,1.5453163357550064,1.5127169193459322,1.5036049415326076,1.4840701655400046,1.5687414422841026,1.5072016431995114,1.4825818973320477,1.4686254683355737,1.5245201821545304,1.4927038987030252,1.5225809026271508,1.4990118328524251,1.5072393186840396,1.4610319324466094,1.5376866331122632,1.5000016299443228
