Attacker,Fast Move,Charged Move,Level,IV,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Virizion, Tier 5","Virizion, Tier 5","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Zapdos,Thunder Shock,Thunderbolt,40,15/15/15,2.032459982946908,2.032297230514143,1.9789683585263311,1.97901495079914,3.081516205430404,3.068425358570038,1.2422704736579133,1.2662575644375345,3.255378628622403,3.2192959997474784,,,2.061930457935847,2.082931023785279,2.1633411300424847,2.0388806236630646,,,,,1.944408351929739,2.036485456352034,2.051309291990726,2.027553528981364,,2.0043710531907832,3.2270249443550933,3.1756016682659296,3.35972428772353,3.3517777932293047,2.089207109320897,2.096275907354773,3.4145562299507835,3.385679266752219,2.0512644570309493,2.1007970650361174,,,2.0097258592588974,2.0284530672895866,,1.9778416918299448,3.356965036217119,3.321855774270389,2.0585588309325287,2.0481436294399047,,,1.992598210301049,2.0006580662690836,1.8972634304597058,1.9601872845147197,2.036978916742694,2.064603571705785,2.021061309227251,2.0246387237739856,2.010843830159512,1.9760332193173846,2.0162549835620327,2.0015673731087054,2.0059219709685085,2.0223367821661196,3.2632919352489274,3.231891033679621,2.0419276419164962,2.047354167828339,5.233598176506337,5.198167261302734,2.1066008749980836,2.1165241306224893,1.284572212094809,1.3158373075868819,2.093603717403853,2.073038101374048,3.4481725700419568,3.4426261402580867,3.2605104222377674,3.299971660443635,3.4447184500241836,3.447834504906237
Zapdos,Charge Beam,Thunderbolt,40,15/15/15,2.130525034162034,2.162128321945972,2.077610239162336,2.1095332809873035,3.362458973593913,3.395198779456404,1.2878462343576076,1.3116293424777108,3.5147798170762043,3.4685118019845302,,,2.1566896638271693,2.183929954414894,2.235174631600308,2.1117552118250584,,,,,1.9709341507244764,2.077637723687686,2.1094423719930777,2.1013843478160252,,2.1655438912521854,3.5242332597418957,3.474283838199588,3.507819812910121,3.4947173563215492,2.150368541960278,2.1493603501590375,3.4717783604246844,3.4256400021968347,2.1511517407001217,2.1919770695641536,,,2.0718020043030285,2.082397596751364,,2.1050480220577303,3.498039821335268,3.4547365910902115,2.1256317544002354,2.0957867030761905,,,2.1167071261604637,2.1180338904128577,1.9528360407547734,2.0103996617900193,2.041653810640436,2.0654481018637383,2.076684669967324,2.0725361026352855,2.107453206663609,2.0597965918609438,2.12691526659342,2.1039348861226332,2.0891481795163673,2.0997089292437714,3.3172658671274267,3.285123131989487,2.1258101794117157,2.1285355904418855,5.488959912953404,5.39895515886616,2.1702418242019323,2.157711368363147,1.2956316990245023,1.3241454649557403,2.1327753948755497,2.09303590555186,3.5090423343508736,3.4797322812340172,3.325296155706096,3.352751166425615,3.4967333932833657,3.4921738116685543
Zapdos,Thunder Shock,Return,40,15/15/15,2.187820210892383,2.2259648903142457,2.137053405273932,2.1724267951625755,2.422783175443831,2.4836973495708636,1.8208341504254633,1.8557736254709127,2.679292840667581,2.705471705640546,,,2.263350911079504,2.312515648209991,2.3109157468366077,2.2595885533412035,,,,,2.129446507513071,2.2845859516111306,2.256175143603785,2.2599318845599194,,2.2127049454448633,2.5975348018700535,2.598730531021607,2.7790321329498178,2.8291566551072336,2.356009429457691,2.3672767822112,2.7857667313519374,2.8172830567564664,2.285721257628459,2.347641730761348,,,2.251866498734248,2.294875972415788,,2.1683611617605445,2.764776914105043,2.7772286876673635,2.3081586568258987,2.3159534745983485,,,2.1999022314621577,2.229226165637872,2.1204296435884293,2.2130019013244344,2.3086626445004765,2.344316869307465,2.229743293037831,2.2473710460359393,2.1903002743472575,2.177198349822689,2.2581985819427803,2.2520980350663335,2.218802588949137,2.2611981478443095,2.692071943136157,2.705167794146672,2.2781313652499957,2.30877489653434,4.352969356591626,4.3722094113618555,2.3394603880324416,2.368104282805874,1.8764417992775526,1.9356940087589487,2.345398613706826,2.330277898856725,2.8394324566269615,2.890302679259008,2.6776526292849914,2.763912642344923,2.8399200673926637,2.8871246950758693
Zapdos,Thunder Shock,Zap Cannon,40,15/15/15,2.2238105189278143,2.125396613101963,2.1599510640957456,2.0683922053549972,3.2709341899149633,3.148454006111735,1.3433440680102606,1.3429189153014567,3.464535580313035,3.386287597926079,,,2.241116607527148,2.232334840671112,2.4744972574307287,2.210394669929695,,,,,2.128506215292761,2.1796153809716734,2.1703808502649817,2.13762915528381,,2.2117439872231177,3.433996241956523,3.2627703258357044,3.485156361943903,3.4919607226600995,2.187212425241257,2.1872787600867505,3.575097100908049,3.5326178149383223,2.228685115392709,2.2158260621227592,,,2.1527733282321835,2.1158160041044924,,2.0702056161671676,3.498798095034128,3.4386996447197093,2.1559499668991045,2.1187173082804422,,,2.0757399325302317,2.0788410099769563,2.0112614438409575,2.053895649235523,2.1424834152330727,2.1408481258794425,2.1429919954167684,2.0961416585534773,2.112167753863228,2.056608235951149,2.116190504276103,2.074663443603553,2.0787510660357156,2.089362799826711,3.381865649458849,3.331872917740959,2.122211163141617,2.1466568139579483,5.481467879271264,5.36221287961157,2.204172313045007,2.191441206197232,1.3733564333576942,1.389744421270579,2.208192995604065,2.168367464089721,3.6432739063366775,3.6004594869950806,3.419945199813886,3.4170797149525423,3.684403800732744,3.627046694144575
Zapdos,Thunder Shock,Thunder,40,15/15/15,2.286844033093423,2.2736346312363707,2.2260224353431144,2.2138199991362995,3.3562805833209013,3.3286161672195607,1.414507051553268,1.450958367990572,3.612922824692402,3.56918514892743,,,2.3159677878221223,2.355045274879285,2.517385798342147,2.3420675070155457,,,,,2.2248662752114035,2.3178670346428065,2.2902707141014336,2.2775088573394764,,2.2989128659978797,3.5163335196731555,3.4332628482611467,3.7221539980006204,3.7341031293773512,2.3389166297666106,2.3434283688278783,,,2.3376586159277895,2.36999939569149,,,2.2950261379830694,2.310324825857415,,2.209023401495888,3.699918322547472,3.672483547094639,2.3319585724120175,2.3174872468404977,,,2.174252030757893,2.2010879380861215,2.1107286714978093,2.199996606095305,2.2816744091196233,2.3116674528161067,2.241571805060147,2.2548001979610506,2.2208339703625684,2.205818707392573,2.2541461549078314,2.239206679439572,2.2091203356568436,2.232706147770592,,,2.265475871285812,2.3101374316612735,,,2.3275976779529928,2.346305537650234,1.4523576250838632,1.5002953405682118,2.364620293117978,2.357522688072267,,,,,,
Zapdos,Charge Beam,Return,40,15/15/15,2.343637251324593,,2.2873709397027624,2.3283312543803425,2.641600775772042,2.7088945339641897,1.94650592130903,1.9754628964318157,2.895755904507879,2.912963309628019,,,,,2.4387163138079178,2.3443933703212965,,,,,2.1572608171692504,2.3043259470445276,2.3504804701263136,2.3479219113785734,,2.3750471690563955,2.8201984193279306,2.8288120474291216,2.8936870215624824,2.9367233939295283,,,2.8253799434996174,2.8282768228507953,2.4289945679864533,2.4922330412716267,,,2.3573440652818576,2.383320863549361,,2.366602981449941,2.87618426713554,2.8704182490886074,2.4201205453261507,2.4008010876864327,,,2.4147647106709136,2.4294678868214294,2.2112739654159412,2.2924884773246585,2.3145511499949256,2.3438128048816895,2.318743506379937,2.3275334312989893,2.3423290708999382,2.3114867289784535,2.4468494217387646,2.424329849327663,2.3653055135109677,2.3963559488056867,2.726764353039959,2.7247305205878645,2.42101893882709,2.4483262872741913,4.543095199568843,4.53060698712104,,,1.9184959619385158,1.9617130822062427,2.393678775141519,2.362821990406688,2.8668072906344015,2.8956502786717513,2.7166366465836354,2.7808653529920675,2.8742602065971257,2.900432231438008
Tornadus,Air Slash,Hurricane,40,15/15/15,1.44417067240564,1.4081274739409186,1.4103206737440959,1.3711327336195873,1.442614594211547,1.4055160043294979,1.289255845629916,1.3373587067718924,1.415093989672109,1.3909300925232797,1.2793378050690392,1.3138134121475424,1.4099296946615651,1.4313475161774205,1.5410838014364892,1.4047422361618984,1.4698738293233156,1.4483808175119413,1.4107475107438952,1.3748008671591754,1.364072268783453,1.3521038923983892,1.3859704243992554,1.3684356114554903,1.5546577170767517,1.4765799563958557,1.4724975310898767,1.457758965578555,1.4020714606723816,1.3957290897602408,1.377458416623408,1.3767545680764077,1.4063282440593323,1.3910881990518027,1.4222924947790123,1.394695139578544,1.3642116059290843,1.36387407079865,1.356745126824181,1.324676353097257,1.3702494733976243,1.3555101583657239,1.3830082872372005,1.3585792360059599,1.378188345653489,1.3397720354068492,1.3262204865538136,1.3343269999361351,1.3646795127497353,1.3330681903990544,1.280513845273792,1.3134632510213071,1.3083361446220214,1.309527534137793,1.3296823471539312,1.3171567755721538,1.3871939782334186,1.3527205960812927,1.3259763096851278,1.307551725868548,1.3334096145200134,1.3304700784719397,1.391359131836339,1.3706053892694663,1.3503610265875194,1.3403083530536843,1.3878976310636066,1.373474077170275,1.3956539914233759,1.3961888464955217,1.3352788762662413,1.343243204716896,1.3997717743953604,1.3582919011787395,1.4113130461500387,1.38281769212778,1.3751105069985605,1.3471143029770898,1.4093612167418987,1.3864480159851753
Tornadus,Air Slash,Return,40,15/15/15,1.6625422138487487,1.651834972904626,1.6217743524299568,1.6086045720443904,1.6599787408623004,1.6518589034062359,1.5221442568101702,1.5526799080495022,1.6647681333385458,1.643469117733128,,,1.6777285711518704,1.6757939071436132,1.7470043398587591,1.6364631956276847,1.7105705947977572,1.6852401411324198,,,1.5721525811894783,1.5925844323822314,1.6459973414342863,1.6153862332757054,1.773592141293694,1.6519407008061315,1.745802297680545,1.7292295450225634,1.6833597900048063,1.6710305086336865,1.6601866699655126,1.6425158838856124,1.689401684499188,1.671356290257579,1.6845149156852952,1.6292645456552746,,,1.6305490881957683,1.5852078121107813,1.6330034247066074,1.6106930789159708,1.6561654447267855,1.6145431061191187,1.6577045902867409,1.592103609324785,,,1.6262837129825323,1.590452530070089,1.525287305913742,1.5664044752322428,1.578740832944269,1.582075792767027,,,1.679895905883885,1.5998354576396558,1.5883234486791686,1.565316957247675,1.601729424498917,1.602852973735677,1.6803158562913683,1.6692445868001409,1.6218682970020453,1.6014621779131724,1.8961401740677082,1.8595098339745062,1.672633485956149,1.6680382981724016,1.6080526141478035,1.6135567408774805,1.6718004266146946,1.6157197328197654,1.6823517794367422,1.6591278552418054,1.6300854760291508,1.6077194916595816,1.6741406646828507,1.6458005872437163
Tornadus,Air Slash,Hyper Beam,40,15/15/15,1.7843388948256151,1.7530882465930402,1.7424498310041303,1.7115046074339069,1.7848915597493658,1.7544199881288582,1.6365884246226932,1.6532163893662817,1.7726823329447638,1.7225442553869617,,,1.8614472325526024,1.7889846820904185,1.9497898131309872,1.7913295550054693,1.9046284868846843,1.8308899983198523,,,1.7626174552587321,1.673688549260521,1.7417793397876598,1.6882717911282388,2.1013936778287423,1.861469742929452,1.86531149780097,1.8247570161898514,1.7675286280040872,1.7273896771739943,1.7204090414579358,1.6899386361055506,1.7695232768015865,1.7195772794675614,1.8486788138978023,1.7281428728422121,,,1.7088840582921947,1.6342489992194278,1.742164873113904,1.6930831478590738,1.7363585548573772,1.6775093579661866,1.7505854623363641,1.6490421138055396,,,1.7245050562837476,1.6638808639687122,1.624333259355632,1.6348146743585334,1.654301281214469,1.6299855308697997,,,1.7883642009388392,1.670093393508761,1.6622655413919867,1.6058769713623737,1.6612290260462232,1.6439679895780448,1.7478338246074445,1.7094523072719934,1.705473985093364,1.667208422481267,2.008292487771813,1.948014428546005,1.7705293159843962,1.7285903680491788,1.7012211758795497,1.663855511494524,1.7582673168397256,1.6645175394673954,1.7510396491077214,1.7072992702566283,1.729937899527502,1.672214127343662,1.7744005964271559,1.72249904600008
Tornadus,Bite,Hurricane,40,15/15/15,1.920182455049465,1.8497971522586436,2.104963328266265,2.0240463764492063,1.9193066537371326,1.853548958399132,2.0526670465353445,2.1670748344845614,1.8015162870414465,1.775856222299625,2.203952119719998,2.279045687926724,1.863544616600126,1.9009792220969148,2.396585804324952,2.051212193005689,1.9345803931823244,1.8667622590787991,2.4042106219275152,2.346114026129521,2.241732342374662,2.08821933434085,1.8731597321205398,1.8552075925097722,2.230212635202234,1.9474756656699836,1.906403121241094,1.8792741314931085,1.9219435577606367,1.932413312148005,1.855767912327779,1.8629802709095968,1.8720289360868214,1.889415665134297,2.218604090037196,2.188175642385001,2.400162561104421,2.507810643442211,2.0716851699249395,2.06592599181364,1.763344892315188,1.7743083190177957,1.7884776206692452,1.7986548383202352,2.080706557144574,2.112027937515972,2.393129849680676,2.4641964320962364,2.1477282489793525,2.159118613595505,2.0128669519164135,2.12249634970794,2.0224339409049503,2.0680530760335873,1.8097768353329824,1.8031671461540408,2.0943783585596907,2.0895003566123997,2.051718878637825,2.0528082196387816,1.7608614230831774,1.8121228983842665,1.78796868912119,1.7716501727475473,2.206117446916413,2.2272445958141986,2.21348107386347,2.2535267624826685,1.8460921185571062,1.8824827531671922,2.1348289698420833,2.195622069795405,2.2093973809661365,2.186778796384573,1.9590848221541999,1.9513821969586742,1.843427843600324,1.8204458677066415,1.8033537243163815,1.7776778591360658
Tornadus,Air Slash,Dark Pulse,40,15/15/15,1.9235082268135661,1.9012278050802522,1.9902282569158587,1.9629580790048988,1.921263333581978,1.8996344168578,1.858787536055997,1.888506697457179,1.9174538381300332,1.8775928120794732,,,1.942102582030812,1.9265437438182726,2.1631542930803898,2.031744943069046,1.9967732269968381,1.960054724815784,,,1.9012801850541667,1.91600788916904,1.8804593194375947,1.8460611303320538,2.079562295228576,1.939118867687316,1.9902193556471612,1.973754625343356,1.9060960288789146,1.8628961461120765,1.877383152070238,1.8468848067298742,1.9200623729966195,1.878392504770767,2.058717712159113,1.989968478739268,,,1.969677051233822,1.904740906133692,1.885947669336696,1.8439395268805314,1.8751285509231332,1.824512012831012,2.0011408351311473,1.9269086620931561,,,1.9716506926475599,1.9207664019232207,1.851528673151602,1.8993791367824753,1.878962524498203,1.87966141837281,,,2.0274287093504566,1.9312799224437567,1.9122757588038999,1.8664153477684753,1.805691582162564,1.8031938496239899,1.8914958260451469,1.8535155463500785,1.9482668853194993,1.9236261048598644,2.012030382217624,1.9797216848710075,1.90995318507224,1.8865187276344546,1.9418254035188083,1.932231589769723,2.030355584804687,1.9593386986261059,1.9009373532982314,1.861168208283328,1.8641163092545887,1.8214260811899858,1.9229633986504484,1.872546457932162
Tornadus,Air Slash,Grass Knot,40,15/15/15,2.0412044863035375,2.01361849637511,1.7058981940128617,1.680091533730962,2.0413930795912276,2.0116538791900838,1.2544851956122687,1.2937318586181874,2.0313826082011843,2.0001456602134113,,,2.0749539174257126,2.057500812064542,2.1631542930803898,2.031744943069046,1.80498917764409,1.7754818424021317,,,1.641759144099249,1.6477777123122135,1.7011589014501307,1.6688098407905696,1.9205539745258569,1.7760909986499867,2.1465733014214523,2.1162508871308923,2.035691446651351,2.0152379125677755,1.9848597778597352,1.962553997704582,2.0282806901651247,1.9983876469810151,2.058717712159113,1.989968478739268,,,1.969677051233822,1.904740906133692,1.6898912404889164,1.665260598270512,1.9916553593911321,1.939558936399123,1.7017324041567716,1.625261091300481,,,1.6917758213994867,1.6442144434483308,1.5823915942430877,1.6113866978118905,1.6188218453950507,1.615210034583941,,,1.740922156443055,1.6496224594843307,1.6381719320986448,1.5986756604752743,1.641158029355257,1.6299472888511612,2.021342445491075,1.996309111576671,1.9482668853194993,1.9236261048598644,2.012030382217624,1.9797216848710075,2.0376238324841762,2.0201823629098805,1.3027838149533142,1.3054887611703028,1.713948881523505,1.6501016580772971,2.011597894450579,1.9800021853977023,1.9592126426868959,1.9223550021711031,2.034566121599671,1.995516539274635
Tornadus,Bite,Return,40,15/15/15,2.326335530749554,2.36268768277402,2.610724316857256,2.6703657973964523,2.3244372855437865,2.3655373926968895,2.7186069073430463,2.869484762319575,2.234530709127353,2.232754608901779,,,2.373096628948024,2.4133637720671697,2.7877667226465315,2.6697973627595095,2.349841937212756,2.3566603461104583,,,2.6832553363039064,2.80016293664089,2.3803310032397755,2.3895920407880262,2.5023934991452044,2.3619756394431093,2.3815714051189114,2.407748206960931,2.4986728684737063,2.5451812594934404,2.4353606975671402,2.45984698784654,2.4181605871056226,2.4404384696724626,2.9614866999024323,2.9591517779541876,,,2.843789330183874,2.880626569490339,2.230363534755757,2.238437000020031,2.3138224916937054,2.309394620678532,2.871970680213199,2.8715913839560843,,,2.883739975353694,2.921607087448587,2.7585921556171886,2.9196360258556515,2.7925583709159136,2.857241232443492,,,2.811254784797368,2.77984161386033,2.754796903311668,2.7811527383187675,2.3004357225533054,2.3520320341043846,2.288665039086787,2.2932648405139116,2.998244230225637,3.0655324845282537,3.891784850172067,3.9185414221850143,2.383180802029602,2.4280478744277714,2.9308903447253765,3.0432318306155763,3.0060544147321346,3.0167955313281887,2.5313158355590932,2.567062568036856,2.328005664546427,2.3345040233491607,2.260454241944308,2.2650755710274124
Tornadus,Bite,Hyper Beam,40,15/15/15,2.493332073588931,2.4584205289312955,2.8055430300276822,2.7563877059760937,2.4970286625391616,2.461387822573745,2.9368697686485206,2.9764362168488527,2.363979969720017,2.2927385040772803,,,2.6304709639460424,2.518766756814955,3.294321193288022,2.952020565815656,2.6411882025513114,2.5271774476153905,,,3.3195514214181103,2.857951844577838,2.4872226928076837,2.432580292492735,3.0435681812112736,2.6154675372817096,2.553017621446267,2.4718747892345614,2.5610192469945354,2.5324681944349585,2.4704224179691523,2.4460767057845527,2.49826936348331,2.448119346921221,3.217788878056703,3.063939806828157,,,2.9281147743840066,2.8360376830734713,2.3551923710719764,2.308979474495397,2.368905282814563,2.3228790455092674,2.949829408615735,2.8911518836957395,,,2.9940334983021404,2.945990543524019,2.8454100823190194,2.9046098817224215,2.8679538213306097,2.8054999943609538,,,2.943347928380926,2.785099181401336,2.8140191481605314,2.7361980445347713,2.3332335668616864,2.3388014972706266,2.339373646232901,2.2772289541159565,3.043190169767713,3.0235022252395467,3.978123045050944,3.915255902371816,2.491369030778184,2.4485337759912755,3.0101128262663885,2.9861237448768283,3.057058815249781,2.9703604525091705,2.589213026610193,2.542721967347676,2.441048929304039,2.371095418119181,2.3746058522161784,2.303432976337413
Tornadus,Bite,Dark Pulse,40,15/15/15,2.5391681218886486,2.5397564024855845,3.6257052618855936,3.6036739440964007,2.541959290616142,2.5410174433269725,3.7625346613648056,3.882834359579098,2.450806133473597,2.4163034660116307,,,2.5868218971931993,2.5737516651885266,3.884774698064745,3.649749515967562,2.592120675488697,2.562990951203706,,,3.718403731203738,3.748604093194166,2.529794489445274,2.5251602438839624,2.823060239651006,2.541530278440593,2.562641097386926,2.562895137296439,2.624373842022373,2.6372425301278777,2.582412604673802,2.5788979008595554,2.582283590133101,2.563779453251122,4.061043486952118,3.9936466720917028,,,3.8337267839195466,3.7781289379359664,2.4436932379956153,2.396751658970743,2.473448918754044,2.4539612790866245,3.8788778376609243,3.8157595266972297,,,3.949101273304746,3.914878865493305,3.7666256023977636,3.905495690847746,3.6894763755648814,3.7155873199734364,,,3.8371378134891647,3.687000850104624,3.708408657688008,3.641720730756435,2.4433536766182953,2.4630370954857095,2.4407369763016002,2.4158495493951517,4.027888888196073,4.034411466404488,4.143959422424436,4.123709108229232,2.5607496488509756,2.578285342834456,3.927036741963733,3.9914434387917432,4.046990955591712,3.972350778156547,2.655744277604226,2.6474405898460516,2.5105355469961084,2.48327068406063,2.4525702984613957,2.431991497708706
Tornadus,Bite,Grass Knot,40,15/15/15,2.902134754796647,2.8651692358184437,2.4705180655697347,2.4796706324440394,2.9112847325824256,2.864834373746961,1.7545633115473303,1.8580946586652995,2.7788992586379693,2.7049127386816316,,,3.6574668941563786,3.5530265371743073,3.5155740516955816,3.288029481956032,2.3226658684192505,2.2909519717735165,,,2.503443614052449,2.5366054981313355,2.2693221906279777,2.258089152966007,2.5992164090630725,2.2824089925152107,3.6018800547251146,3.489835693012091,3.693480761428066,3.6355187001089204,3.5471316805961974,3.474809406901808,2.950822701253008,2.907556570431376,3.6715279407269046,3.5964042399280554,,,3.433889406246763,3.4181214316657687,2.1678778282488147,2.1452190806250897,3.3473408905201776,3.3370163582792367,2.6035899654498156,2.596851810163501,,,2.6413091612050907,2.6412493738439107,2.5125442408064247,2.621930231648751,2.5147134083147247,2.5451469369693904,,,2.5968518015186777,2.5359084496488746,2.529999671891561,2.529137694368142,2.2037244841270134,2.224505140448663,2.7682362568583962,2.72399118787452,3.617367415739679,3.623165042226124,5.668426625147954,5.547453960357019,2.9239660225549695,2.9041372007167245,1.8562118404334553,1.9256941542761719,2.7022896865332897,2.677651759195102,3.060932333760134,3.0297332330476747,3.38194528003011,3.331817152105012,3.251638848938567,3.245639220614261
Shadow Dragonite,Dragon Tail,Hurricane,40,15/15/15,1.3862502001318076,1.3696301313079862,1.3520780664251686,1.3347833910998372,1.3856729263016558,1.3707092221839343,1.2526844264360184,1.3196610502641963,1.346837027852609,1.3599938469793973,1.5290147460396042,1.566829019401826,1.3389491633846635,1.377827389750833,1.3246466610135863,1.3202946283866677,1.3793088044531756,1.3968174639368267,1.686386734886333,1.6475745776278787,1.2800773426740222,1.3243506079170024,1.3377629778804636,1.324777631647856,1.5478944914033863,1.4058307660754317,1.389890470125186,1.3987276856881836,1.362303267282813,1.371067154453576,1.3445296774723134,1.3663990890250863,1.3759098414296993,1.3781627962922998,1.346524827070035,1.3767307664039623,1.5923040262523147,1.6284362224459803,1.3176194958374043,1.295037454824298,1.332640893002995,1.325874865320155,1.3967741310527408,1.368887907880215,1.348422014698765,1.311187575520472,1.5832733804258392,1.6252987549267324,1.3285183459484604,1.3219438365749578,1.2435640507354135,1.286541677518554,1.302745397005312,1.299712992429746,1.3348578470346548,1.289153759564664,1.3604903497148937,1.330049959450195,1.2994071642854008,1.2956032196827607,1.3319265463680465,1.3251612087364202,1.3699172669921826,1.3906410199029022,1.31467390174756,1.3219577447743136,1.6208861819900695,1.6291315728262183,1.3632374567388426,1.3767226013169218,1.2943821105880764,1.3238266040526843,1.3643494445056379,1.3453312440220284,1.3693191569832577,1.3802411032048614,1.3515144472316787,1.3630968401843537,1.3827846299390973,1.3706117698172726
Shadow Dragonite,Dragon Breath,Hurricane,40,15/15/15,1.4161631102158443,1.4036462794489675,1.3830898154283315,1.3678337963315301,1.4153037818887064,1.4044189179511608,1.2822662729645566,1.3528906713368023,1.4451859446857207,1.4682267836361655,1.5764239276704046,1.6187171400117542,1.376383627958139,1.419685977378984,1.3737636034182177,1.359395660370578,1.3936988728822053,1.4017491299234335,1.7221416386304678,1.6897331693132642,1.365200328335682,1.411547092068321,1.4388162340794095,1.441779788120519,1.5906827019460017,1.4109225263686471,1.3908552022768568,1.3973693024353755,1.434124551756466,1.4756632389646673,1.4394562916426288,1.42260466483607,1.4681884414635074,1.4614075677866656,1.3854636928087605,1.4106291683773833,1.6488290567817874,1.6922173246574579,1.366998734386963,1.384624479091688,1.3507136572714116,1.3691090069535568,1.4539202792439447,1.4524419277612366,1.3889205220991365,1.3916532624111158,1.6218534922460355,1.7128413943188365,1.3635140944620636,1.379879146112921,1.3168972895662943,1.36128153841273,1.395061085049022,1.4089096936538168,1.4413468347058762,1.4010105178148415,1.4148744910844218,1.3987008553809026,1.386408260681225,1.3631885973104463,1.4286124721947715,1.4453103581445605,1.486294162858256,1.4931415955231662,1.4522640025107665,1.454780976551141,1.7203106704702833,1.7146431963476212,1.4406370087455327,1.4620991519130018,1.3766312921387347,1.4039946111111603,1.440346795062425,1.4277023615122153,1.4016243938365947,1.4110191173660036,1.399724367294534,1.419208563274269,1.4089134804564218,1.4075272457632575
Shadow Dragonite,Steel Wing,Hurricane,40,15/15/15,1.5552819903713329,1.5502202062340704,1.5194656843645984,1.5085709302726658,1.557499580411756,1.549828873603092,,,1.5093389936525763,1.531707345943774,1.6404442442051632,1.6853480026531766,1.4604214962017088,1.509814484311643,,,1.4651337229336632,1.489536135179896,1.782038708911181,1.7558425423163468,1.4201508989494442,1.4662181054007857,1.472357983088228,1.4684222868011612,1.675307727283399,1.5101563686020185,1.537065365502721,1.5463280636864178,1.5225601961197393,1.5539403476955234,1.4966195694775069,1.4747586070972913,1.5635639042562823,1.5655115492404288,,,1.7715285837113894,1.798614088229515,,,1.4467791995643888,1.4643357614027526,1.4952835502556077,1.4898341966048052,1.4695914468918392,1.4608198748745764,1.6992815582881524,1.7626946924754383,1.4493408682345768,1.4668016657937986,1.334771778791612,1.3787078224338576,1.456701182504128,1.4701557106625085,,,1.4655293394431512,1.448888348711804,1.4438344328508368,1.4173162722087898,1.4953335413283373,1.5123325985631337,1.4609506065231888,1.4817787150028632,,,1.8360649001677987,1.8254679468534605,1.4720539403744075,1.484957262535874,,,1.5263322789352405,1.500027881924968,1.5260034444657669,1.5491169643131935,1.4829613572829088,1.5110492847927903,1.5416077087724664,1.5431552962754351
Shadow Dragonite,Dragon Tail,Outrage,40,15/15/15,1.5872011520145362,1.5872921130787232,1.5491240406846905,1.5509250701201605,1.583437686483664,1.5865272838125968,1.4764264170745518,1.5065405093309456,1.5845908159602522,1.57311802949022,,,1.5799173728340785,1.5937803520527896,1.5283656906504033,1.512803948257238,,1.6014596164462473,,,1.4750425678730388,1.5255374383687168,1.5550621775595712,,1.738070319947481,1.6051388669046727,1.6180030913327559,1.6106487896698876,1.578336114178024,1.5645461936546674,1.5826400400486043,1.5593640885707685,1.6223787783860566,1.586757417605156,1.5527246547354718,1.5729305875068664,,,1.5105814624455827,1.4812133628467572,,,1.6007691719047628,1.5658527931030082,1.5628431113545789,1.5071241049002817,,,1.5563242457988327,1.5425587653653208,1.4387321403284639,1.4813915894614833,1.5147548550142897,1.5061372066285996,,,1.5844448431775582,1.5306908334851879,1.5213146282298922,1.4860531981330103,1.5390938751603191,1.5156917965172672,1.612749925095008,1.6012099668739774,1.537304158145026,1.5278869101768713,2.516017522714039,2.479954017196271,1.5989084429782845,1.5808448741583225,1.5174032445387102,1.5255777701950433,1.5926729016198624,1.5405445446071244,1.6017526087790883,1.5927337790616594,1.5847241164282062,1.578891399647895,1.6259305093736767,1.5939949178746713
