Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Genesect (Chill), Tier 5","Genesect (Chill), Tier 5","Genesect (Shock), Tier 5","Genesect (Shock), Tier 5","Genesect, Tier 5","Genesect, Tier 5","Genesect (Burn), Tier 5","Genesect (Burn), Tier 5","Genesect (Douse), Tier 5","Genesect (Douse), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Regice, Tier 5","Regice, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Mega Abomasnow, Mega Tier","Mega Abomasnow, Mega Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Scizor, Mega Tier","Mega Scizor, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mawile, Tier 3","Mawile, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Durant, Tier 3","Durant, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Shadow Moltres,Fire Spin,Overheat,40,1.1595635750090583,1.1352342246138831,1.150597438852705,1.134543134570847,1.154497802731904,1.1318358825463612,1.1502345186085166,1.125247178133332,1.1177603561420346,1.126566221300949,1.3911947637954123,1.1284458353836617,1.119850235816989,1.1270887264598406,1.1179976804892942,1.1122094455040816,1.1268906353461527,1.1257814900478267,1.1254402403638502,1.1255716308134485,1.1564041388150699,1.1636112544923265,1.122863349002744,1.1422599835866352,1.174704801830416,1.149192546464367,1.1490180942923056,1.123348801395575,1.1310751644971007,1.1109310873554608,1.1516338421536074,1.1437392539344031,1.1748090555019282,1.1572336867028856,1.1783230111009462,1.155640868142468,1.160420588414654,1.1504567537145338,1.1775377617290808,1.1451864469803508,1.1220462184358089,1.1173600878258787,1.1679605033384652,1.1543880592982585,1.127142460744922,1.1467130613760494,1.1398825465564957,1.1523436603984403,1.094846816118611,1.098963809225916,1.1017547404224957,1.132135311426985,1.109286638446054,1.1238297541215525,1.0681442698393313,1.0844207487633841,1.0969881151083551,1.110402830005655,1.1371374976203747,1.1245635053533962,1.2547936483450897,1.1449985949037482,1.1460091038373297,1.1152030317346906,1.1027180855350098,1.104033913087352,1.1371915713174627,1.1121485896575645,1.1531888290175762,1.112492942314732,1.1248124553252263,1.1487227565412925,1.1621549757369811,1.1495062881926839,1.0944899939900938,1.113570571396111,1.1097475434229755,1.1030838911048477,1.1098900529926035,1.1062497471512371,1.1591026978633423,1.164551796471867,1.1340264183638467,1.1233629962500884,1.1225202937221028,1.1084770865673301,1.1153873519617048,1.105473997996384,1.1466279846217557,1.1373148063024199,1.1197356664762455,1.132056250067375,1.1467748095551322,1.1303786778913019,1.1380290248594027,1.1309864912025565
Shadow Entei,Fire Spin or Fire Fang,Overheat or Flamethrower,30,1.2991067087058479,1.2766410195117652,1.2921875385535124,1.2778025632397256,1.3002496811412612,1.286255957663593,1.2927848125748134,1.275877349420736,1.2287684313085505,1.240210241340128,1.2772150214531632,1.2446191602953869,1.2641367628398157,1.2611657901643463,1.2584559762490397,1.256199366356326,1.261849236495862,1.2622407447032422,1.2836692708694972,1.2919081641291283,1.3193872019569441,1.275171268495322,1.2818306623590572,1.280497041176945,1.2952751738550314,1.2553959283356466,1.3234091028450492,1.2895693955021792,1.2874689114056705,1.251809833833208,1.2574767350364164,1.2520927537998268,1.1337468135357511,1.190354316555551,1.307482065223502,1.2927092427137195,1.233115664162158,1.2171343909889174,1.3317303785300392,1.2952572108109222,1.2580578247857428,1.2440297302778107,1.4121519730755285,1.2955292443009558,1.2649908227837499,1.2793197213949825,1.3712109442450533,1.2692396489789162,1.2607893800013923,1.2640476670896024,1.2299308029494096,1.24146879936594,1.2480028087948223,1.2458683717448722,1.2180981868547973,1.2601684401558195,1.2462462257669087,1.2470168950016716,1.248133187192295,1.2396432025566193,1.2495473807874113,1.2195194672808345,1.3919552850264496,1.2934722684227284,1.2108068472657647,1.2324787684872838,1.1822352105080565,1.2459563180016522,1.2576830232541452,1.2337024412739788,1.2659479099628754,1.2664644192620595,1.304928287886453,1.26676241346005,1.273716032226231,1.258244045424181,1.2735743178971168,1.2318860080037888,1.2338022309219654,1.2407573663272875,1.2924623903323516,1.2694688692593865,1.2624315185660122,1.2290875437078668,1.2879414622615328,1.2543078033628663,1.241272634650118,1.227927384372732,1.2778690198303693,1.2594985361300086,1.2708502230739047,1.278409895326149,1.285277331798193,1.2653610281505328,1.2558300484851137,1.2404467604947136
Heatran,Fire Spin,Fire Blast or Flamethrower,30,1.434327278098502,1.4574930991368331,1.4334395316926842,1.4572616750945697,1.4309518220305408,1.4601883030811895,1.4304358908519068,1.450859837574755,1.4138845583417525,1.4804865018036988,1.481389204184191,1.489066218995791,1.4342049206699934,1.4973737223097388,1.4799561896783169,1.512219167085425,1.4066390690421053,1.4829862603122483,1.490336996261347,1.4932453550556801,1.4664550159336365,1.4778288185593036,1.5168849890119007,1.5548801018493883,1.5061468312315225,1.5306366062061072,1.6265356954969206,1.5252381811012874,1.5032029783405425,1.5001405757227075,1.4269249714839605,1.4742991103226057,1.2768722742601242,1.38920496388008,1.4482633897768806,1.465898186689976,1.4350077167085682,1.4631470677622564,1.6151071044164158,1.5832024559161353,1.4948187691726649,1.530540978229086,1.599746796148022,1.5226359762692145,1.4792258077075213,1.5255892892304743,1.5954760041991933,1.5150286209939061,1.4561590787785184,1.4976036193267612,1.5021061403952407,1.5286181608971898,1.462384177445509,1.4981879667693465,1.4898871114978909,1.5108342551037157,1.5160313907079275,1.5444175331563892,1.4762580379789603,1.5021196481197718,1.4715696898998687,1.461996617769019,1.6689896970963554,1.573118024677533,1.4437578047158561,1.4779076270499374,1.3993822799115176,1.4931623518554493,1.4918159662679764,1.4858006904235628,1.4979951466192356,1.532456428985471,1.4964243490949902,1.5258512714273536,1.5402656044601946,1.5283955406207026,1.5696234743360218,1.5082563795108659,1.4996773640445191,1.5176146921987728,1.5598774474370385,1.5507173562028447,1.4753067979374554,1.4881043533235307,1.5553351498840884,1.5160899098313112,1.5181042116623091,1.5287056793441214,1.5421299699513804,1.513917372671598,1.5027486089751314,1.5324278727815646,1.491215481098037,1.5191817230756401,1.4861854300421584,1.515336780001525
Shadow Charizard,Fire Spin,Blast Burn,50,1.1403912697157796,1.1226363153805277,1.1384734151824711,1.122386855212129,1.1365681543120782,1.1263890568896988,1.1324113417958652,1.1208891121566091,1.0939544481029124,1.1102298328300788,1.29418072151078,1.1155325953249997,1.0993199421863624,1.1231689791179706,1.1039763439415293,1.1012726664928387,1.0983982327377362,1.1154570466891292,1.1161419152267351,1.1099964761430785,1.1742719345796684,1.1378187081074043,1.1302560611964756,1.1429636921825226,1.2062598384704581,1.151262492106185,1.136233525080982,1.124764080552893,1.1353530339679359,1.1105969842240806,1.141587193244356,1.1220069963751522,1.1461488023722364,1.1607449868734159,1.1484752925996176,1.1192962268894655,1.1641626067647224,1.1050310135356685,1.1573802758607707,1.1136171189706225,1.120932004165003,1.1049481334415647,1.14880497984831,1.13328713760698,1.1050892981515843,1.1249067850684065,1.1026762671202859,1.1188793404946098,1.0785517384737455,1.088351401607408,1.092396920182052,1.1042904347448337,1.105986970735895,1.104552576189266,1.0968160460512624,1.1017291316340976,1.121106790124509,1.1289092342556168,1.114379557715109,1.105082353303144,1.1925079129097225,1.134520186309022,1.145943370523278,1.1111138015117288,1.1070791792911383,1.1049224857474036,1.127593312199974,1.1054940691931543,1.1499100686646626,1.1097188704581946,1.1058228518916557,1.1071195658788324,1.1502292379413135,1.1220695332488935,1.1040112294360906,1.1067675540951876,1.128643167378681,1.0972157478607438,1.0958863845231672,1.0892108758681143,1.1426651176319975,1.1359888114650714,1.1246108217620854,1.111647021732958,1.10506895166467,1.0906280533735693,1.1103413985171962,1.0992996029435038,1.1492587434031316,1.1230071566977355,1.1096626991018663,1.1033082039433257,1.1192803077198927,1.1107983830862458,1.111774711858135,1.1059681860222856
Flareon,Fire Spin,Overheat or Flamethrower,45,1.390884384155901,1.3625541508743237,1.3822891221348517,1.36296097787022,1.3851769625888046,1.3683430235299259,1.376255936297879,1.359156175349172,1.339310704447738,1.3380910080887483,1.3899966089401525,1.3347175431024376,1.3719406389734443,1.3723880338498013,1.3663998518256526,1.353929621619232,1.3703727552151972,1.3588875161574507,1.3794672831960493,1.3739967479751005,1.4121478070965683,1.377229773307215,1.3965083533425995,1.381040712748041,1.3860890555997538,1.3594011718915737,1.3742623923469042,1.3393667657457087,1.3521593776190008,1.3099564439821467,1.3510988788714788,1.34623135037648,1.2405078978777877,1.2990702846385112,1.4119797228271171,1.3837198364369263,1.3406066830902112,1.3333655731159446,1.4864628889272167,1.4350555950648205,1.3450373967445863,1.331150209942225,1.491564143709509,1.391345245442411,1.3620746492305675,1.361162293223455,1.4908862626666424,1.37630140117477,1.3491088529119726,1.343843971740143,1.2987459157059338,1.319241352097594,1.345296696257184,1.3368312497230475,1.267637753535242,1.31117777002879,1.3440932037378333,1.3418256673587576,1.3404983299151503,1.3232533752322182,1.3603532228687945,1.3312475421387708,1.4792056060996888,1.4000597993461545,1.3077612735729216,1.3109142540251912,1.2579925843551416,1.3297045813065145,1.3256115125119883,1.3128361032611724,1.3561337363064463,1.3595234964210976,1.3921341799989748,1.356383937843312,1.315486494284104,1.2967431652835302,1.3697851534211094,1.3152956796564468,1.3133287534995082,1.3205313195334099,1.4053092292391325,1.3772633622769037,1.3508392837043166,1.3119064944924421,1.3872384770829276,1.347504430413539,1.3332491309613523,1.3152333140329715,1.3479737959416453,1.3122685741764846,1.3397833666755596,1.3334435289425173,1.3488471833666271,1.30746881173389,1.3675465149404882,1.3304500221944084
Blaziken,Fire Spin or Counter,Blaze Kick or Blast Burn,30,1.726905455956754,1.5296070369175474,1.7121363508848493,1.5283800306662996,1.6823938879833884,1.4869402619987981,1.6763415660978604,1.492407137445923,1.4728707773922578,1.436801230960972,1.5054516978063297,1.4444096343558197,1.5584365015400303,1.4747284134515364,1.4905899719541367,1.4556804451662715,1.4761546927916374,1.461673778762983,1.5555913211596555,1.5054028078959,1.5838815770272339,1.5508085381535217,1.4932620325287795,1.479482405486057,1.4680517182472461,1.4463769886295932,1.5851682312958102,1.445239445149103,1.5081015647589457,1.4475846575746063,1.4684547757029065,1.4556916321413447,1.3144828338185828,1.3768442658710909,1.538315755001,1.5223081962950642,1.4537979901266742,1.401732257142145,1.5892622753376473,1.539195458874043,1.505487525746254,1.466427052760443,1.8472705524821886,1.6278859102049639,1.4687339590190185,1.4709738035361892,1.553136750039922,1.4714366574425783,1.5151799402659643,1.4848450815598278,1.431508236242626,1.4106881131022075,1.445163091619281,1.4164108347552942,1.4021950281972828,1.4165518811141828,1.4685289228581706,1.4361707414730394,1.4373373946359154,1.3987645843827283,1.4395673180328414,1.3978206468328322,1.6288759875297103,1.4738510013825665,1.436654561159412,1.3958862334117608,1.4170539806434241,1.3909135123001284,1.4420685020293265,1.3977672396723673,1.478560908699068,1.4652516466121817,1.6124421738997394,1.5445518210954992,1.5502657087868792,1.4536085000075893,1.70942220408832,1.565097674375138,1.5423013073237093,1.4682756894342932,1.5106609930659216,1.4758046037992594,1.4085300052212837,1.3821918437087999,1.5167993297199192,1.4390160043678482,1.6092082310625357,1.5160888172792164,1.5429971993311065,1.4319105978529905,1.4995575103518561,1.4536510979435342,1.4907390774774087,1.461730342087064,1.5383844928557884,1.469174040202758
Shadow Charizard,Fire Spin,Blast Burn,30,1.447580970942506,1.326481326955458,1.4382368892293738,1.324146639928821,1.4427641714103614,1.3278404926350416,1.4455476139726897,1.3256627835161927,1.3710865163057462,1.3069129196128468,1.534146481225931,1.3036039779500646,1.4071220054302869,1.324454796376876,1.3340295786461465,1.307597679886909,1.329088109314937,1.315528507758006,1.3164797814943148,1.2945411853340767,1.6887931121705433,1.3494180676745657,1.3758923230593125,1.3518967814294451,1.4876287992556325,1.370453261293219,1.3173589057866772,1.299245764148919,1.3241743680273117,1.2723838319055694,1.4273256436534163,1.3435728831563925,1.4039345155076637,1.4079090374140804,1.380334607241816,1.3638418196509134,1.3858327349635373,1.3344196777828983,1.3893332801283498,1.3427937925686866,1.336222662783852,1.3288271442170094,1.412296584653589,1.388364249151296,1.355477233594659,1.3370208393427978,1.3683751281717136,1.331094089337112,1.3541669896623283,1.3087618703179638,1.2634426292789294,1.273829640082183,1.309514995783866,1.2970134759469374,1.2535491446413314,1.2743115150890618,1.2828044150215754,1.2736328670318375,1.3604815744081975,1.2858095869477046,1.3625389951348774,1.2919914389252785,1.5593009012717356,1.3069061028545277,1.3280875701210932,1.2915381869913833,1.3797528879458087,1.3552985515897724,1.3573974873182035,1.2824243809064728,1.3141530640744312,1.3051298790114003,1.3911152563940041,1.3251928556691608,1.2892699503715144,1.280551919712406,1.3623691728665066,1.3317514504324919,1.3162311738749972,1.2647473198031152,1.3172800855568774,1.3149847005371784,1.3683039830146448,1.309157339655616,1.3112138212592666,1.2837729254581374,1.3354490582666378,1.3031052497079374,1.343220092166295,1.3077067804760758,1.3234252726438305,1.2952159235050826,1.310215700137959,1.2952053409678437,1.3318159857238991,1.2972438003709392
Victini,Quick Attack or Confusion,V-Create,35,1.4157868988239306,1.4669391502748212,1.4144784126590586,1.4664707515476536,1.411144294964883,1.473303603864939,1.4373269849916102,1.4995886238359482,1.567268846473578,1.6323397923819747,1.6091768202220202,1.621935627414001,1.5830569082647596,1.6291227754973907,1.6051952135219856,1.6542290737093426,1.5485814183181332,1.6371673547491097,1.4804564316189937,1.4976925034996909,1.4259398685693896,1.504883559308968,1.5225833293511213,1.588160407411426,1.4643579696803959,1.549964844535257,1.4854695083267673,1.5285915429830992,1.5794846099991342,1.6198555348659232,1.4889867208061591,1.54581703655487,1.3166395963451,1.4650356801566953,1.3575338730169841,1.4222367558146567,1.465778553979908,1.4481018283089906,1.4750429959461249,1.5251872608353014,1.549341018671771,1.6068526360114828,1.5273704547023854,1.563315809069672,1.5434020976995768,1.6173959640864541,1.5427451988843166,1.5883398069677368,1.3552030280781568,1.398662551081179,1.5703397635285543,1.5964274971137078,1.3528432125954166,1.3959489558844265,1.3502805348263338,1.4057866341524543,1.5070917221755267,1.5533048076248344,1.4484096966704956,1.5081813490506817,1.5676809046845412,1.620317246529753,1.5828238170383468,1.534449005277262,1.4697783686450137,1.5165425657322558,1.3820791375133075,1.4948637597008556,1.5266388755354336,1.5027737996218116,1.3786676080569051,1.4328306087988998,1.4475500729023152,1.5251657035739123,1.5001069740132884,1.5312236431184132,1.4732461139057131,1.5484727176705404,1.5278580649760636,1.5556622446227497,1.6174152835377908,1.643966733874485,1.426197662270467,1.4976518061030382,1.5071708577650154,1.537187455627679,1.5618982863413926,1.5959368430111749,1.5257752529486193,1.5993638883781451,1.486623233089875,1.5078717394975796,1.3618477117552847,1.4017213850921149,1.3725875837427095,1.4132493103071702
Shadow Houndoom,Fire Fang,Flamethrower,40,1.335095611710235,1.288109321282701,1.340555010046581,1.2890446397166644,1.3308624897467813,1.2912287253096688,1.3553375521175133,1.288660049581401,1.3404328904095661,1.3250908635446763,1.4348008890542554,1.324755903540157,1.4521363491890682,1.346132791911871,1.3704753441833692,1.3369710369249916,1.3491820967288988,1.334921724184373,1.363506882366493,1.3140869622273588,1.4241392353488957,1.3459073529697694,1.4886531563271392,1.3921801428112717,1.464001784875699,1.3843775291869445,1.483142228121869,1.3334379270937704,1.350935969421079,1.2978991789120249,1.3081748029260076,1.311999178701115,1.245690451953563,1.2789642388710232,1.4037753573534208,1.3599329847042056,1.3122099414356139,1.2875857175220178,1.6344012908130063,1.4173467312940486,1.3674464451606982,1.3425968724381965,1.3954627365937677,1.3345615655496674,1.3661118903948541,1.3565599675163376,1.3940654699490374,1.3268026538997106,1.3740873376977658,1.357331218289174,1.325508385541696,1.2922517000561788,1.2877152776323755,1.2790945541352052,1.301632912289834,1.2876274662236913,1.352063531573985,1.3226651586512066,1.2844747444235773,1.2677310607706378,1.334876772397307,1.284651008145678,1.5227165266698186,1.3697212818378481,1.3360090400573166,1.2676394697195037,1.282703095254807,1.2740090379710605,1.2871359589016524,1.273280560934208,1.3374796468129417,1.3134913125546654,1.370368000712134,1.3017143137958977,1.3780498284922569,1.297200721897786,1.364977884582176,1.2821997393806592,1.2724211912367565,1.2810415683365923,1.393671368927456,1.3231484017819481,1.3114281379743802,1.2850525260914136,1.4446880258689758,1.3586237311479106,1.3431783448339738,1.3075634652852344,1.4014714796043384,1.2925280751877573,1.359568824784446,1.3075486986737,1.344450457734326,1.3126780590634788,1.38860286253993,1.317934404158459
Darmanitan,Fire Fang,Overheat,50,1.2093789142213343,1.1922839097649298,1.2048206345681458,1.1931921018799225,1.2044540745913461,1.194718757518846,1.210677849572615,1.1880980687628535,1.1440169782309544,1.1571343357317696,1.1893094483405,1.1538647370615165,1.1795094145019285,1.1772150300821231,1.1658963541175502,1.1664566518208797,1.1787047716100436,1.1728113079902103,1.1928972358845642,1.1988598872893046,1.2228650016869536,1.1941800807487832,1.1876743350903844,1.1809303597263143,1.1881023701829208,1.1651386677088802,1.2064671045705067,1.1808353827637994,1.1956035370362488,1.1618992184349117,1.1617103357357137,1.1683694578381816,1.0812083188067794,1.1431238478028243,1.2210053324891639,1.207483265317475,1.161329728358184,1.1457850729897328,1.2468248357152507,1.2186063202234316,1.1638669046556946,1.1581430525467378,1.3320080194300519,1.1965915067968083,1.1864105396535045,1.2099087008626401,1.304754074944569,1.2168592150233708,1.1771135395995975,1.1752290779739343,1.1367253117905516,1.1583355860374678,1.1551500512805781,1.161190886623272,1.1495018776212502,1.156366930945899,1.1749786460668696,1.1830683436459026,1.1680938517960626,1.1679612122099106,1.1562627616617875,1.1388941314140741,1.3002503985932163,1.2151229312147545,1.1543246412079622,1.1712911066363962,1.110138156852101,1.1633069233250315,1.162059031041402,1.1622934577821111,1.1469079515957383,1.1818293637589914,1.1959821267129263,1.1813534250732676,1.194820621857844,1.1872746273411963,1.18802790336308,1.1532736368738188,1.1608789850295507,1.1565167554446767,1.2082760951088707,1.1636469782750918,1.170627598131579,1.1451262187546243,1.2013054891339392,1.1876651600808708,1.1624032900673478,1.1512814461005956,1.206286924909976,1.1838240597994427,1.172232675283175,1.169870783670448,1.1801341135139094,1.157325204049622,1.17362684210052,1.1699281429989998
Emboar,Ember or Low Kick,Blast Burn,35,1.6104114384111292,1.491175156983778,1.602743320537407,1.4890393611745976,1.5537755910827669,1.4364656311237562,1.5684046863061025,1.4265196980287242,1.3908563490090764,1.4236580934549647,1.426154078926918,1.4326168958415175,1.4117231389931815,1.462408844052261,1.4243204306147499,1.436193466901732,1.4289484092525444,1.4582135432426924,1.4545275753401066,1.4775375651056732,1.501265604320469,1.5011140256335325,1.4480857906171487,1.4737856301516914,1.4254208828107136,1.43762670314841,1.4826926179525015,1.4645668601775161,1.4391710234119408,1.4022488073519757,1.4688536631410953,1.4639136823634529,1.2511265544910173,1.3434982748017752,1.5380302301602597,1.486974847231908,1.4302474395217166,1.41084553552345,1.496845881291285,1.446981274147304,1.4849984477705485,1.490875943648508,1.9976930195106233,1.5791261029352792,1.442977439030909,1.4627243264829057,1.5446781898699014,1.4421073810077885,1.4491799037283657,1.4741172235696696,1.4283335603860772,1.4340193930104113,1.4244678699101625,1.4416463627605156,1.4019725676773962,1.4206677901204552,1.4722663129557423,1.4632812545147589,1.4101508454416916,1.4287860667082302,1.4248860978413267,1.4044813279412065,1.5370343758032499,1.440351325940518,1.3988795238745062,1.4276519072517229,1.3874981257017451,1.4312113292842834,1.4429855615267424,1.4324835193634209,1.4710875211155163,1.474430350414784,1.501038515232789,1.4913701106888124,1.4890961226909383,1.4694413111542899,1.559330387823656,1.506423941254504,1.4759923274633782,1.4434617524104916,1.5083379984358698,1.5327743873311097,1.4208885835526268,1.4174900286742271,1.4907742715154486,1.4613573388657646,1.5166549485032326,1.4755853702193247,1.4184596249439365,1.4264331075060463,1.4760832035733211,1.4645175049318524,1.4660235256101017,1.441752299815931,1.4645237311854198,1.4591689710759137
Charizard,Fire Spin,Blast Burn,50,1.3227957311164456,1.3201701644733792,1.3141876033605733,1.3161384825511195,1.3164300558332944,1.3257046714409426,1.3156435815763212,1.322279560054124,1.3156490705119006,1.3298139937856714,1.3552596358692495,1.3289309176833033,1.3170824015876235,1.3353694373612515,1.3225227400371593,1.3233465438604692,1.3294998436567957,1.323848756738709,1.315822707210144,1.3133961339510873,1.3234435761703314,1.3302031284364473,1.3114992426027012,1.3150483399209467,1.3218757172424525,1.324214660902859,1.3234430876371217,1.3237777927866246,1.3074962407477262,1.306837279783415,1.2862292515075031,1.3165126382743007,1.3382331578997053,1.3452687058186263,1.3163977090234242,1.332683410386027,1.3189956172189339,1.3132813918649766,1.3241082343152792,1.3151946785230078,1.3148907037533553,1.3111581606889575,1.3396545236079656,1.3185757898371655,1.3145827346429024,1.3330080494926007,1.3366761165528211,1.3368048852807088,1.2972536069769038,1.2975647302555675,1.303513486900809,1.3099078267808473,1.314332943242168,1.316344055473677,1.28032784465209,1.2932066910257372,1.3156513674189274,1.3316627934335283,1.3069491683730206,1.312700945947154,1.296930368206215,1.285045285840508,1.3220197988741922,1.312551089838302,1.3225732160384411,1.3090436985248337,1.3143950895273946,1.3197769676110047,1.3324007758556775,1.3183765155080327,1.299660902166091,1.3184742841503831,1.3208036859283234,1.3200338399116305,1.321683593331827,1.3257767676292227,1.2891711691306729,1.2881835981005723,1.3030551229869947,1.2895172274290339,1.360022538802796,1.33007012141638,1.2894608979956836,1.2935324854595942,1.324562329702684,1.3230809131288515,1.3076426282928388,1.2996097989355153,1.3251070938815164,1.3380973226030013,1.3138586649265156,1.320450029285681,1.2887405926951006,1.31005499452673,1.3205080646985594,1.3236606883327318
Victini,Quick Attack or Confusion,V-Create,30,1.476357718999367,1.5398803862203896,1.4783802555280967,1.5411156807720479,1.4706627991391124,1.5434413762455113,1.506002519873647,1.574441653429515,1.6240076777560561,1.6971965526965904,1.6615684986239518,1.694163158901519,1.6410873127643126,1.6957124876676113,1.6672949588622794,1.716280636429093,1.6636725100763896,1.7110683420079724,1.5437403645029388,1.5581601307371424,1.5076082189467261,1.58948419206224,1.596583534051927,1.6685691609689304,1.5688631253886927,1.611823607308703,1.5495517582630098,1.5919071197493222,1.653594901947546,1.686463590887819,1.5560882537713354,1.6103026408722256,1.365804184869298,1.5203969875519079,1.4250530548861726,1.5012017688862958,1.5193386649192913,1.5018657298421554,1.540549157626791,1.5844045737592984,1.6076306547485069,1.6594596939077404,1.708210071862436,1.6423418658232958,1.6237521642609218,1.6979771501584133,1.6237085632231083,1.640386586853662,1.4402021220444663,1.4683384711657834,1.643414277046504,1.6631901928648372,1.420944201158991,1.4613869002824094,1.4100503234217174,1.461875343562461,1.5695189270010892,1.6098445891001854,1.53150414234625,1.5845827847721283,1.687489954377019,1.6519959294621533,1.7243285341969632,1.6356118843332146,1.5335382169737373,1.5505471994984517,1.437455056089465,1.557864047258412,1.5637401792312715,1.5482542403734625,1.4296152539609768,1.4807454448529744,1.5157643059616173,1.5979539486266903,1.570994763082402,1.593920076390781,1.5636265697716598,1.6108248674880583,1.6176287018073108,1.6713016654305173,1.7205091957967047,1.7642786761620515,1.5000492429285675,1.5680959566807218,1.5671009029114513,1.5875056470106343,1.6082174498188946,1.6380017443659514,1.5747032394331888,1.6639812667072118,1.556457614480109,1.618310665377857,1.4237223847963305,1.468995980988932,1.423246738891947,1.4725665882059764
Mega Charizard X,Fire Spin,Blast Burn,35,1.2375284946638956,1.2157300017308827,1.2353082938272861,1.2151686012015792,1.234026146046312,1.2213541157066559,1.2332927039858788,1.2170451766972168,1.2230840510961865,1.213800556131136,1.2071755061863294,1.1877004339169606,1.22029377975125,1.2192802914876624,1.2086569745916482,1.2041291487630803,1.2301556355812229,1.213634196677109,1.2072529321761896,1.1979944186558786,1.2089058987337535,1.193296051286215,1.2497499624118036,1.2327694026306033,1.2381130130062457,1.2172283365336083,1.2541115639768439,1.2373039512441062,1.2299846877894203,1.2129719953398925,1.2364514108895577,1.2301666227040748,1.0768697067634625,1.1707101269100908,1.2292340855532509,1.2234896362082606,1.212711467062773,1.198914849784636,1.2807791383788716,1.2491155263145226,1.2402270639828399,1.2248217257601322,1.3339868268203714,1.2294242574420429,1.2245430978127063,1.2291284379233345,1.2545234779352963,1.2022565936504324,1.2052812629764023,1.2012814143453494,1.208128589799904,1.2137609330560013,1.1813006154534589,1.1832218991374448,1.1617109542971067,1.1747172996594626,1.2161524389516196,1.2179670685748016,1.1705988941093535,1.194148431012742,1.223522584889882,1.1775011067760466,1.3290471434795046,1.2252970361677367,1.1809076007808008,1.1818369162978666,1.19904851410959,1.2036521025578881,1.2262373726140168,1.2016986357954906,1.2077375443930072,1.2150170345554483,1.2314763344660449,1.2061794725257406,1.2182939692252572,1.2193392375303442,1.2614410910112157,1.2063317777343194,1.19394858929894,1.1849700627064932,1.270153016524391,1.2246536174301188,1.2076947426552371,1.1854831977161933,1.2317340267684438,1.2084040080923544,1.2095507242105676,1.2104098992323924,1.2159859156947792,1.227753065640779,1.2275807769933467,1.231013482193228,1.1991332324282857,1.2222494211166248,1.2009535546707681,1.1984764548203883
