Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Virizion, Tier 5","Virizion, Tier 5","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Yanmega,Bug Bite or Wing Attack,Aerial Ace,35,1.7475853864684832,1.7313467344691291,1.7073038026715601,1.6852287007035458,1.742752731985678,1.7064970037160085,1.5946063273521913,1.6306807171092876,1.666286352861316,1.6583521610210639,1.736158933908914,1.6434798942508841,1.7840567144312087,1.7306750902395316,1.974736098289942,1.7868253672784078,1.664086628417525,1.6676024290137534,1.6756825485206297,1.6542006929834732,1.745550132567618,1.6593218356325847,1.6696938902880745,1.6500512465843895,2.0622237641219585,1.7065899207578352,1.7550175508749468,1.7441821074704469,1.7425495857224231,1.7298626390828693,1.7038845064853536,1.6832209729524208,1.7038379314383718,1.6757925043066473,1.8655547365260645,1.788900513164476,1.6625373356956534,1.6705025700536789,1.754319186142849,1.6435762719346012,1.6639209308323901,1.646687969051919,1.7040358985720605,1.6683072703409403,1.6594766099404423,1.6127402070964527,1.6662481639257662,1.6406185007183882,1.7199784642447642,1.6528183889349883,1.6096336981570987,1.599669905878169,1.6451562104614708,1.6342869956287436,1.6320110219402029,1.6135317157083109,1.7155930954524603,1.652895977570589,1.6309668301851084,1.6107571801026215,1.637272471738556,1.6426988362598438,1.6812714130575093,1.6660582514984317,1.7549451497314645,1.672996901195247,1.7262136769669254,1.7033488601483635,1.6940500368195488,1.6823995680100146,1.671080332509099,1.6623788086534634,1.7227492826061301,1.6655066242243952,1.7099776602590655,1.7162820431003027,1.7077015352561742,1.6906780814928333,1.7311272206366288,1.7153911535231572
Rayquaza,Air Slash,Aerial Ace or Hurricane,40,1.3330763889147457,1.3109194404684328,1.2985789399530356,1.278807292848109,1.3279555795912277,1.3107270673377167,1.1679067468102569,1.2247045552326234,1.2876317419164527,1.2813520731207695,1.2101573766938796,1.2291479788426178,1.2727014629104598,1.2953293697284236,1.25188450496909,1.2558908949639211,1.2898543067174117,1.3045522405971728,1.2788339580435164,1.2791833921370868,1.211659681754265,1.2398941869331421,1.2824656518465942,1.2783815589194698,1.385665431294925,1.297863929795977,1.3333052560524925,1.3232184763881396,1.2896749936726513,1.2926178952223655,1.2853054457546054,1.2938841137751527,1.3308896555371448,1.3107998412709463,1.2808141734441572,1.2905387375365258,1.244451336566365,1.2795199863081541,1.2393007295565106,1.2321530107929253,1.2615962858412026,1.2664257217556019,1.3158551632656343,1.2802120772672818,1.2834656529322543,1.2459325895488629,1.197504801554642,1.2414322272252978,1.2681077210146223,1.2525191861265683,1.1733916974574854,1.2037783012916758,1.2259253200118445,1.2292849622548756,1.2628292818816458,1.2463073552125348,1.268703072179659,1.2391715331770903,1.2391268693491235,1.2322914085051404,1.24539470731203,1.2464249678016472,1.2585694123540538,1.261143936114449,1.259107815383848,1.2623277278588845,1.2953657434953947,1.2823971823169802,1.2752357124842995,1.275476738587686,1.2518441399154514,1.2621871416823987,1.2865451476547403,1.2633518241628814,1.30204318969974,1.3073733356154498,1.2504478612082424,1.2657681800348872,1.3079603858406776,1.3130009346826925
Tornadus (Therian),Gust,Psychic or Hurricane,30,1.6554784918811645,1.6255136643588408,1.6167187562644982,1.5833558120414424,1.6583679882142324,1.6231214762738284,1.4899596104545278,1.5610473944829035,1.5878504899173342,1.612728346222819,1.4553347975212225,1.5253433161305197,1.619642323072852,1.650490340994113,1.7651942032905552,1.6120890519133906,1.6418558637609926,1.6313146916928694,1.5953084040434065,1.565593611922133,1.6012752458514823,1.5536073555239307,1.5773117920391035,1.5843406926686858,1.7995737044502595,1.7146548002164386,1.6620827488793908,1.6729379284286556,1.5714151695407146,1.572093153948392,1.554102727444046,1.5631685967828362,1.5767241717749214,1.5786407316388311,1.6131782061978752,1.5770453295935165,1.5251636222082359,1.5458204239284086,1.5301916723607971,1.5127745228671734,1.5640106323527305,1.5534415549424647,1.555803731500116,1.5450894697688522,1.510797562411204,1.4975822739847493,1.4886346795493925,1.5064115279169328,1.5494884336724977,1.5449348829793852,1.4077538671806418,1.4607616659940341,1.4665837787085216,1.4935079978266452,1.5291716181258226,1.5231506714399359,1.5776818753857564,1.5423642213670419,1.4930805871077648,1.4801048461327122,1.4794622102755908,1.4981280779142079,1.5393850744253632,1.532165554548924,1.5256767429873133,1.5256020720604844,1.5416957904969883,1.543218848124977,1.57244947863724,1.5842818656824336,1.4905574874820533,1.5189839096557802,1.5482460777585723,1.5258108478632892,1.5610967970383327,1.5548121811686308,1.5818218446467949,1.567341459334532,1.5833548368984192,1.5725600816610374
Tornadus (Therian),Gust,Hurricane,50,1.3242765933284433,1.3605296806511615,1.292603298297019,1.3288948326590029,1.326947495524392,1.3574843885752101,1.2448618190511136,1.284698022479275,1.345327970956805,1.3521050147665918,1.2452129740209326,1.2703036602119897,1.3328604233962862,1.3741921873916485,1.377141122991322,1.3425509653121,1.351173705176757,1.3782966661066174,1.3234943042570193,1.3416510606239858,1.2218558845457006,1.3099769537008559,1.2970752747762626,1.3221650110487357,1.3130418641012227,1.3711500498218097,1.4018749959875234,1.391352140763722,1.3391858277368098,1.3517843509650913,1.3342793621358024,1.347218453212289,1.354350000632685,1.368775396068439,1.3300689064954199,1.3554906250128813,1.2727173837909418,1.3246717102671848,1.2795415956812821,1.2885341722728936,1.293922320776076,1.3080202464821018,1.3118403013543871,1.3182946481370776,1.3019420711538474,1.2932673756408426,1.2563207346467842,1.2955731090444467,1.2980557709485343,1.3242439675931694,1.222585096874612,1.2686067504764378,1.257522558967928,1.2808688377659556,1.27705875920609,1.2857681396958576,1.309156746705851,1.294035899936803,1.3108594993171492,1.3079512215060816,1.2871539660943614,1.3048949876648455,1.321199267411414,1.3246894827620046,1.3020834632363945,1.310436103310474,1.350730282965139,1.3506755066126213,1.3376204777725262,1.3541668151930593,1.2553513878771332,1.2948782392059628,1.3211375011599904,1.3149623285285734,1.3537442573303258,1.3557609590860173,1.2973532306169162,1.3305343906651237,1.3258660939930793,1.3641155725999021
Noivern,Air Slash,Psychic or Hurricane,50,1.6804268299493992,,1.598730579686778,,1.6744198959421155,,1.4925656043064706,,1.5987917771364801,,1.5222395246114941,,1.6007670449921614,,1.5609278601310725,,1.6355510765148396,,1.579516157367104,,1.458932373387809,,1.6456064268022397,,1.7598068049214857,,1.63275809662295,,1.6231508803905428,1.6315745996000537,1.6433114553574837,1.6269700089999448,1.7145140834034427,1.686808238749537,1.585824877005673,1.634032127591381,1.568271904517634,1.6041336135709092,1.5432590411958944,1.5488449016920385,1.588627108200668,1.5846548344950806,1.646925521990085,1.6125766443329619,1.5859575900628688,1.5590057828150998,1.5243802271308424,1.55459511848605,1.5855478947515138,1.5695785652093637,1.4698086074310528,1.5310309870876682,1.5277367720246666,1.549685109002771,1.58984444303687,1.5921316556311147,1.6040656975328562,1.5859701382840228,1.5799027957717138,1.5502459568994644,1.5625591884368513,1.584987233888249,1.6288062394378042,1.6379235826450824,1.5841563991287142,1.581619050630448,1.63613408386389,1.6207673678891457,1.6258135073920883,1.6401004448320053,1.5526156792734538,1.5705488286012022,1.6232846459135677,1.5852079345205052,1.6343432532129762,1.652249051813297,1.6097866538198708,1.6300004578618925,1.6366859889701872,1.6525090875693982
Swellow,Wing Attack,Brave Bird or Sky Attack,45,1.8226299739735563,1.6744377698036215,1.7885621677276122,1.6322558564933383,1.8305549753841561,1.6745995862517429,1.6833212483548707,1.6187011033771652,1.7048654548750062,1.6702290580836814,1.5525009333641115,1.589158258956833,1.7074384554875364,1.6949334472048556,1.9251114972980912,1.6926295792683845,1.8166514417495376,1.689228524110122,1.8281207460317448,1.7060575713607982,1.7393724903100898,1.6091265391324296,1.7460656139359736,1.656659937645921,2.112002945679667,1.7106746523412732,1.787519408923198,1.7183666464076373,1.6624457652099174,1.6036648760934702,1.6170696769404902,1.5952722838972386,1.7082944664730544,1.6422657102699707,1.8471803543282952,1.73759151249087,1.6629870618096003,1.6377817122619245,1.6460124658572393,1.5414571702292983,1.6573973662716555,1.6295867673931315,1.6624932419094012,1.6000076525141218,1.7310977811722492,1.5908514307222719,1.6199705091674343,1.5850670887938818,1.6737732942887105,1.5731805254065232,1.643573663406775,1.5921298301350701,1.6667974543320145,1.5656517046174503,1.6903304659776062,1.5932037268159034,1.7549559104988077,1.657283363656485,1.6746778703521792,1.5438669617231935,1.626340096114295,1.548114868986712,1.6446915749944047,1.6324919459264176,1.6629018161487172,1.5758512567794454,1.6232030394958634,1.5930413920617186,1.7457192763279243,1.642062705482048,1.6784456411744257,1.6017650942194321,1.721757296238946,1.5842684004786043,1.697840165462991,1.6110834549376611,1.644991205953325,1.5975124632700495,1.7170849449453853,1.616686814196061
Shadow Ho-Oh,Extrasensory or Incinerate or Hidden Power Flying,Brave Bird,45,1.0233130284875993,1.0516230190687312,1.0316788421457026,1.0458580441147383,1.0237466899149634,1.0522002307692273,1.0108467982131302,1.0465582217792202,1.0018797823359655,1.0476432747397133,1.0208144279164566,1.0500479045763518,0.9857698395157642,1.037565339260492,1.0720411400787655,1.0429090496950315,1.061433573329519,1.0851269951755755,1.069270556511535,1.053323721092551,1.0003930499110798,1.0495106606674993,1.0477553877192465,1.0525656106642072,1.0291362595495777,1.0477361952049131,1.0343462699123231,1.0674098766983862,1.0373263046556602,1.0566884463644877,1.031684503941851,1.0449602055105218,1.050413402796727,1.0495323913243586,1.066594190365272,1.0999882871478046,1.0389301405629063,1.0734560967922857,1.0660159903609783,1.051087333368676,1.0389853411093757,1.0520100481955652,1.0370293558919723,1.019313870896996,1.0578826560667018,1.0615062960076718,1.031098494053061,1.051804083168108,1.0433338334279068,1.0615705138708083,1.0081384330991296,1.0386214992057525,1.0501950273291811,1.0569087277183025,1.0474100047678967,1.0454622303647556,1.0885086650132219,1.0621902356473836,1.057120933907315,1.0422444440190257,1.0373045171952755,1.050893311588366,1.0392191287809258,1.05227881368777,1.0367656060341532,1.0575454615892586,1.0012717122773667,1.0159610649016204,1.0235552732246451,1.0521363283933327,1.0567711635565242,1.0616524401307992,1.05853454022553,1.0569532214621744,1.0441929082595522,1.0589875402979874,1.0017007821996844,1.025984709806833,1.0158028241214023,1.044499724475334
Dragonite,Dragon Breath or Dragon Tail,Hurricane,30,1.7867009155797493,1.7654644250497278,1.7389372850262608,1.7193579914512171,1.781473174324929,1.7666935737656404,1.5979513524685158,1.6686392715758416,1.7292290465714673,1.7356373439906776,1.9964887695700289,2.03269159468382,1.7630139406553509,1.812519516921965,1.7697095869859916,1.7510505705819628,1.7908335591693376,1.773203369896551,2.1934243523073307,2.156786620520525,1.6408970154892037,1.6871015652748897,1.7304923366698017,1.7193889268928464,2.000246160320175,1.7431769653480544,1.825103319164202,1.8087390344490362,1.7693735935036585,1.7743972362760352,1.7570307613512475,1.7606086270462524,1.8223910751847037,1.7968924069187922,1.6828078508661821,1.7328990802455593,2.0658272425974364,2.176849718574724,1.707211750348672,1.684137747156257,1.7555732443005145,1.7433694068895706,1.7873096512477031,1.7575811606900291,1.7369869331246741,1.688837562742794,2.034547735963146,2.099953918369234,1.7544251715139618,1.7438747749839945,1.620603808655568,1.669389414411257,1.6617581504961898,1.6648584566128435,1.7116484475028733,1.6730821024004814,1.7589703448734715,1.6970648886224715,1.718414813817058,1.692591718376582,1.6914022517911973,1.6808329932497876,1.7711489656005488,1.7615997078577958,1.748813075730367,1.7688255764233243,2.1104369593829273,2.173539612676534,1.7908964400513596,1.7943425998755025,1.7035779715435917,1.7257802173195786,1.7485927083355497,1.7272679630507572,1.7779198698555414,1.7995347937369486,1.711441349816395,1.738054667512963,1.7981048326092595,1.8042448082409328
Shadow Zapdos,Thunder Shock or Charge Beam,Drill Peck,30,1.3101101004196252,1.3211084962707698,1.279571598341457,1.2854108082930389,1.3583311110696703,1.3710547163585372,1.1213077967743321,1.154120958537514,1.3670388433188567,1.3828931340663617,1.28006222922235,1.3538153774634953,1.2764127404941825,1.2882118886248919,1.3326103901335504,1.2390675517675587,1.2785141531207496,1.2713330293065792,1.338106464471336,1.324693501014706,1.2625481705688149,1.23512326712637,1.2461657382830555,1.256871673695306,1.4783205521733527,1.2578162792197212,1.3982424555421198,1.3983298659225243,1.3993656221879174,1.3803997067142095,1.3301933408790578,1.3152083354972712,1.3839812459220215,1.3748253554966121,1.3403897907973967,1.2722043517834605,1.3737901294304116,1.3860745102377259,1.2450283263095163,1.2371058625877867,1.2913151876423976,1.264635830495382,1.3607269010478782,1.3413520489424744,1.2568398159019147,1.2529573250362784,1.3037799556411218,1.316431463624788,1.2759063297610747,1.2693468647581347,1.2021535927691447,1.2380633346884358,1.2240274638046325,1.2306090104003922,1.2488860359240375,1.2247256950106633,1.2778680825703137,1.2601331948577015,1.2700379388112741,1.2577980346006723,1.2538738395019304,1.2652896388301325,1.372965071180467,1.3837073455807065,1.266354951281156,1.2519998103311611,1.4051296907628934,1.4163030411984765,1.3100039831294663,1.3114915842740826,1.169994990425584,1.1618674195549608,1.2899823206785377,1.2489630721752087,1.3883084611025995,1.3727088440596302,1.3648301726463592,1.371694080025281,1.3540242976132688,1.352654525958626
Shadow Ho-Oh,Extrasensory or Incinerate or Hidden Power Flying,Brave Bird,40,1.0687218651912143,1.1112262494557688,1.0922812937266229,1.0828590919292391,1.0698671303893779,1.1075614959461149,1.0677870644967782,1.1001791521181976,1.0341620494430899,1.0753304426338786,1.063112856524679,1.0864945377444597,1.034951761050667,1.082037716292022,1.1268248418877282,1.0944765277552173,1.1229741165521285,1.1414813143556635,1.1034411033892229,1.0953446182200761,1.0320391231430563,1.0755022009517117,1.1014174627618727,1.1059969924007282,1.0850845484978844,1.1072350741101156,1.0668864063852854,1.1006801113301368,1.0811316897546446,1.1031647692520565,1.0732877892222548,1.083207788570166,1.0808417986030967,1.0909927450302412,1.1003207554610026,1.126942818804432,1.0653934633579631,1.0864351436764215,1.0836570310140565,1.0683234732204272,1.0908510897445083,1.0996946269407089,1.0724524715607264,1.0781382297787365,1.0824909341458948,1.0738855492073611,1.0620990544337594,1.0781898188932755,1.1040172824260264,1.1057081242549578,1.0370126239034207,1.0671085038708958,1.0722763108226065,1.0742694946817155,1.0938820290630562,1.1007947581070192,1.1251995317127308,1.0932701146334816,1.0904179627724888,1.0806579477704417,1.0807268652773678,1.091100102763822,1.0534534458072746,1.0687697642310576,1.0868893516901947,1.0794497441383653,1.0505558266559811,1.0576585509060479,1.0592156462578273,1.0745094620781377,1.1029758218511758,1.1166944188799388,1.1191669041203687,1.0999405893100507,1.087364676084243,1.10233075264644,1.035681625162396,1.0646322336567993,1.0594084148288123,1.0877245627698058
Lugia,Extrasensory,Aeroblast++,30,1.4698140728963818,1.4679327932281012,1.2984884473970133,1.286919370808245,1.4742773758018797,1.4675425070547492,1.228812284792251,1.280414559486226,1.486065921158316,1.5173963669778103,1.3298885826745352,1.3959069271718159,1.358851297245916,1.3743691992131186,1.325353851169811,1.2990187391762662,1.4375119542578103,1.4522424213330773,1.4852422146419637,1.4718581207937378,1.263857398911066,1.2808455318392897,1.4399108939679146,1.4707251438396733,1.4268781082556992,1.4377743587760532,1.3521007349119654,1.3462697966228478,1.3933463741535548,1.3950116337213638,1.3916072508321302,1.3608903215636354,1.5699619221031875,1.5488514962843325,1.3291170449971244,1.362174961546302,1.4613863109119065,1.4683718063665294,1.2769600195539947,1.2642235058496336,1.429984323727915,1.4678716451352893,1.3804055069622103,1.3523475278985455,1.2988763931709695,1.258011874503928,1.4756056158319677,1.5051186103991887,1.3200487192932888,1.305168678090525,1.2152782115292697,1.2473762534390953,1.2705076045444026,1.2760964794436849,1.4479207337960052,1.4478211560147276,1.3321923431917144,1.318224688906042,1.285800294783957,1.2880967457031143,1.4917326584778443,1.5138202170185415,1.5554961611931746,1.5241070852818428,1.3503432558487554,1.3399243748574061,1.6608664270506976,1.6032805987703063,1.5358162392255141,1.516730972757328,1.2653376176885316,1.2846588170518862,1.3507665676535192,1.3285160313350386,1.5430252364618409,1.5179321273840312,1.322281794714483,1.3267328800799851,1.309790669942487,1.3282537497449787
Lugia,Extrasensory,Aeroblast++,50,1.2584328097016453,1.298628631648042,1.0580675702875844,1.083989392577375,1.2535601130091003,1.3046008576513224,1.0368366333942896,1.079351014831544,1.2748449905641601,1.3159112465686553,1.1534046821848811,1.2114586234851477,1.1198964409722159,1.151643290157048,1.0908750976997688,1.0889132504256251,1.1926799162032347,1.239637904135564,1.24375653646978,1.2561319778596647,1.0165161988866513,1.0873259235883794,1.210037943387178,1.2416040666049508,1.1643733969783663,1.209063804203016,1.1486719534657928,1.1677312556715065,1.2161685859451543,1.208921175558794,1.18301264005161,1.169191978483926,1.341120218889505,1.3065483469978008,1.16292292537726,1.187767909133777,1.29550516424068,1.3500184416520737,1.1207993752513445,1.1070595539580825,1.2329230372418931,1.2535649285925277,1.163636941507573,1.1445636887154427,1.1277043095469987,1.0965168399872887,1.2390450211509294,1.2811511884340299,1.092622409652221,1.114007355111371,1.0480565053790354,1.0752667719760862,1.1048034684426367,1.112704506659714,1.2277991067362848,1.2259048502994518,1.149763980668286,1.1327211725948387,1.098492507769993,1.136797546691557,1.2016747706229622,1.239162016574292,1.311205076249137,1.294220426616418,1.1062791502469198,1.152148990649035,1.3522617526281522,1.3642673848655376,1.3429237571473565,1.3391233461229475,1.1208718812639582,1.1516028128182259,1.1465350935840364,1.1178818844476552,1.3023665234560289,1.2827917206132564,1.133322947924878,1.1343001700672637,1.1408941312337304,1.1523786115590222
Staraptor,Wing Attack,Brave Bird,35,1.42811805356458,1.3575158479244271,1.3912291054935704,1.3178630502471025,1.4281922739817992,1.3539577852627467,1.3912790015390244,1.3914485416592106,1.418494434898036,1.3900276348880434,1.3146778279448101,1.347776112718429,1.4048564688636898,1.4332530393112233,1.7195869426289865,1.418789092450894,1.4816377316388127,1.442201281712791,1.5228641851780342,1.4455083679119451,1.5957760404420753,1.4168521838611465,1.4424837712931162,1.3912236630915087,1.8692414211739454,1.467415629718351,1.5062988282216352,1.477809560780154,1.4377551086193154,1.4060896366571232,1.3683723549018498,1.3588554926241214,1.4452752714623749,1.4198023003336249,1.53966252254229,1.4341940309407513,1.4183607340655555,1.4056649415696305,1.3812431400370364,1.3321288771582467,1.417609956008999,1.376168600686638,1.3935745241647877,1.3590737807411675,1.4678171477274116,1.35446518119446,1.3383853153594165,1.3370794145737472,1.4230334414674501,1.3575710739367177,1.3374416798047224,1.3105164121115178,1.3850375673456157,1.3489347840941734,1.3727104563157613,1.3219192811279874,1.4718612507856692,1.3687968954576972,1.401551284301003,1.3177927467627515,1.3759563048608283,1.3519866544944605,1.3731288555346204,1.3546130594604047,1.377178344432251,1.3436470824704254,1.4161638213862984,1.4175007361964596,1.4163831278174628,1.3849571380071957,1.359456539872182,1.3306177592188873,1.4113340989135286,1.333031475316585,1.4567674803841275,1.4131233719059662,1.397903931769239,1.387766229483373,1.4322003943947352,1.4045256197271594
Pidgeot,Wing Attack or Gust,Brave Bird,35,1.926519046963023,,1.8757293833960738,,1.9289943402207963,,1.7794571005843025,,1.8837375921371555,,1.7580818940722656,,1.8878651099033217,,2.208143225834103,,1.9110017694463055,,1.9770207593850395,,2.12611977498584,,1.8924412269464388,,2.4518308969107103,,1.9653953386532783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pidgeot,Wing Attack or Gust,Brave Bird,30,2.012501489352988,,1.95834790650943,,2.0140680945099207,,1.9267684998882364,,2.012277253761897,,1.8335858921365091,,1.988092950664157,,2.463513343068798,,2.185980248179759,,2.1241883563259303,,2.2138365213185787,,2.0142457254879123,,2.5958412257869914,,2.1089148134172975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragonite,Dragon Breath or Dragon Tail,Hurricane,50,1.516600561113738,1.5208217965755393,1.4829778870791843,1.4825117346254189,1.5225553390273012,1.5221768107252405,1.3556668911845848,1.4084459991373128,1.4404516986288711,1.4867436053631893,1.6546953596031104,1.778579341127827,1.5063818906327526,1.5256968608687083,1.5014443886035362,1.4608509573610142,1.4820128707789284,1.516420565009721,1.7454139653116039,1.786458294178092,1.397977469278693,1.4611751854618895,1.4369444435686012,1.454512456563043,1.6467382099780685,1.4824204546306066,1.4737930120008413,1.5238368526052142,1.5413036231116999,1.5582927964246112,1.5219295704139784,1.5479059177146164,1.5529008115562655,1.539091717081706,1.4491673554453075,1.521879623455912,1.749863147925148,1.8568868165593808,1.4371257648826827,1.441529504588385,1.4642300141860234,1.4830861299296916,1.5010739502362256,1.498020770555647,1.4816846112150488,1.4396608972285798,1.7550658699257737,1.8057680390509525,1.4884568100376088,1.4951858720133742,1.379270237294182,1.4358000872085945,1.4566926129535123,1.4760014780936308,1.4403160488411615,1.4366711851422498,1.477589736184959,1.4738971692004887,1.4700918530940295,1.4812537867283546,1.4502786961362228,1.4619276931520377,1.5101312702583958,1.5109493359392763,1.498295334089889,1.5097391270992762,1.847824344761596,1.847262558323555,1.5139948908344405,1.5392367917489789,1.4440725247117827,1.4795090961628294,1.5496259960985033,1.5018366373896805,1.52485912260851,1.5348049742201062,1.4522017752185854,1.4948843659316038,1.5250374456641447,1.5235283322725803
Shadow Zapdos,Thunder Shock or Charge Beam,Drill Peck,50,1.0790255349569762,1.0850544326286544,1.0500807962763745,1.0554371640966653,1.142566155079815,1.1534798548184124,0.9497628904647178,0.980374261616606,1.1547383331437873,1.1578253620626275,1.1196243979523142,1.1528379351332352,1.0799700670398444,1.1071641246309212,1.1189877446139203,1.0459292209357243,1.0705791389399137,1.0955738665002521,1.1357310146756143,1.1513321750635948,1.0102983831534569,1.072821563404477,1.0705702611709127,1.0801596981818145,1.0534313960059123,1.0518976646795606,1.1955095401371005,1.2115209370554765,1.1660716428501168,1.1924580792268675,1.1219232579030671,1.137100074829334,1.1950894729994423,1.1993787753264504,1.068465703118381,1.101055354426163,1.149313435514599,1.2022035761598486,1.074691290655466,1.0797423645771478,1.0373106022611662,1.0694615091421484,1.1808245349595832,1.1945415756162943,1.0949836127173662,1.0646584764025544,1.1159673337172813,1.134669744892237,1.0718907058666711,1.0923249152197714,1.0278055747882813,1.0603458388883928,1.038979117868687,1.0567089064429094,1.0729481893809831,1.0808626298081458,1.087759801756502,1.0722073102254792,1.0804592296040423,1.078718873804351,1.0754270581387733,1.0858564124138304,1.1504956756430285,1.1785509516242685,1.081945085299546,1.0947161850438223,1.2282739304875856,1.21970776965732,1.1185167488663346,1.1256218845454151,0.9864474924030754,1.008470587257027,1.1041700457105876,1.0871260951856114,1.168716655114039,1.1889296440309165,1.1479494155882084,1.169103165262108,1.171523150804603,1.184180952942556
Shadow Staraptor,Wing Attack,Brave Bird,40,1.229430173546857,1.1597237438569432,1.1940475059130051,1.1284213603241817,1.2314819390571385,1.1575856829112365,1.1980048138359867,1.127467801315215,1.166896250630833,1.140579422957584,1.075801190104188,1.1044145909591687,1.1500032073132929,1.166558123747687,1.4133215068196747,1.1932373314715834,1.3302263871045898,1.1844883949787584,1.3292627999472892,1.1952713789595593,1.2170264796575203,1.0963995521344818,1.1387027309680742,1.1157482769703266,1.6230659120020317,1.2294337594730127,1.2142691540917054,1.1995243598862022,1.142654317123605,1.1095178241941381,1.1490233528219584,1.1320716797461616,1.1493947476771542,1.1335250149098564,1.2587120900075233,1.1972533750474716,1.1776759825518153,1.166901662312926,1.112353037883918,1.0603967054926866,1.1676853855302565,1.1383487510428079,1.1346933832821775,1.1000581170871833,1.1938526154746145,1.1105064751318885,1.1238185157193985,1.115394705405338,1.1777244753080183,1.0983403437952068,1.1216872202118302,1.0928485263444474,1.1202105682772348,1.075066988556716,1.108394413146916,1.0510318646711565,1.1778486000928645,1.1104979239612347,1.13150054881782,1.0951765501462434,1.1185929321924022,1.095081930751137,1.1167093348791988,1.1045905914365801,1.1417437771237593,1.1240011870840458,1.167161442639326,1.145325301741042,1.1836965640991142,1.1414155455064372,1.1279691068864983,1.100431681297087,1.1678752187206372,1.0944881775814272,1.1662281561831378,1.1331926102697087,1.1207858688903947,1.1035523499237943,1.1791890316741014,1.1433071229056908
Crobat,Air Slash,Air Cutter or Sludge Bomb or Shadow Ball,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9762481618453693,1.9779204215582824,1.9857847110060824,1.9618786308876601,1.6406742409322466,1.6437453249575136,1.9390125979142596,1.9451149045577536,1.8846832999237215,1.9326532334313606,1.904776365555111,1.874666493354045,1.7278399988536548,1.7281571791022587,1.9712905294970577,1.956876951613323,1.9172128734288472,1.8667152823393327,1.8729455206855075,1.9074767295008273,1.942930307126418,1.9364243898311273,1.781729309241705,1.831634733220646,1.849677105453911,1.850349919427975,1.8997537899736772,1.8799843064278372,1.9300154373418041,1.88251715928513,1.904440431868637,1.8683407002608219,1.7139760133685844,1.6865835894786558,1.615265459739011,1.617782627119304,1.9230064556625266,1.905726959759327,1.97924011329308,1.9448504271326523,2.0071922476084154,1.9976356673795415,1.89569010109733,1.9279698654619026,1.965678024564142,1.9217260783213885,1.5992791929309802,1.610762957894699,1.9318139221509174,1.9474069305926258,1.957764860812001,1.957472954186992
