Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Absol, Tier 3","Absol, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cacturne, Tier 3","Cacturne, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Nuzleaf, Tier 3","Nuzleaf, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3"
Kricketune,Fury Cutter,Bug Buzz,40,1.7676974069688374,1.6560831094489905,1.7596457522403643,1.701018938514404,1.84594950187127,1.6568269453406927,1.8348177703641282,1.7482368464108828,1.7420090708561862,1.7226407064053126,1.6701283102235616,1.6500751668918123,1.8032971288602095,1.7289338493108841,1.836990171984182,1.688313332834581,2.10465915574548,1.7489954709162423,1.6738466259724327,1.6450092002498646,1.7139908685119354,1.7018272510466903,1.7248098414642368,1.6402641857754843,1.8700888277822012,1.702929178892881,1.8173348864903076,1.675041424488684,1.898686237936174,1.7304824781680705,1.7627409891828654,1.6951481751739725,1.7425414712403169,1.7014528786883472,2.1067312680526102,1.8099794284680408,2.036898665554306,1.7405680978356175,1.7417753632139756,1.6913009794514304,2.196033668387631,1.766553763787929,1.951512032794497,1.674293248046947,1.812767037754161,1.700296601890045,1.7695208346351263,1.7525599211560674,1.7094459760566298,1.6500584180413678,1.7024050938182282,1.663007708376606,1.726965101224053,1.7230312119817228,1.7757762440084044,1.7679158681294806,1.8510767515988502,1.7601411992283182,1.7731016829252753,1.7337464391216493,1.63299990570869,1.5999323331445563,1.6969329304678797,1.7422809890627182,1.7083303583781957,1.7149316758530133,1.6451939818406858,1.6022558048033098,1.7352533931772731,1.7045446347040452,1.666388667368767,1.6531167158663067,1.6755075076862158,1.6547846633515246,1.6688964391683212,1.653391718390314,1.8658766674298484,1.7891233232505794,1.7858725735957834,1.7672531602112698,1.7429357738268,1.747312942692388,1.828119934282343,1.7169215559458608,1.7148562834826293,1.7077879901303268,1.7430987541996736,1.698819837882431,1.7537714368195343,1.7155211704715128,1.8997276572403756,1.7790750259582522,1.6930644465059592,1.616887940077009,1.6841160333493375,1.6329825282568604
Kricketune,Fury Cutter,X-Scissor,40,1.8438923669555003,1.741159837594729,1.845862472862766,1.7946057848366095,1.9254504856120211,1.739518968608572,1.954598778033992,1.9015436043833764,1.807456538213712,1.8026491778892013,1.7454453740152913,1.7378861850898457,1.8258058182654993,1.7973796353084672,1.8903608765155986,1.7917004827063696,1.9433138661540699,1.8340860391448857,1.7522439316407696,1.7348689328473663,1.836390529286174,1.8162531135725264,1.7733583812407387,1.7266562295256114,1.9197627798351664,1.785051205523609,1.9056676384628626,1.7851501787727233,1.936633451821506,1.835473320656777,1.8660055484500389,1.835275043306633,1.8495789133784273,1.8344592806896187,2.173000260178462,1.9110168815722426,2.0729404626563386,1.8073239848135791,1.7812970866411844,1.7651519756850158,2.1103709863317905,1.8782581875216824,2.0529346232759655,1.7488106046510878,1.8419434974082554,1.702600636842222,1.821234098886507,1.8540638537851126,1.7385215248398844,1.7228535712631727,1.8233489279121853,1.755645649725149,1.8175441919812432,1.833116687572381,1.90142750497237,1.8982282150724197,2.009603158960697,1.9379886745097386,1.938506915154836,1.8773054445555355,1.7270409464794676,1.7160050081000113,1.789315075848452,1.836995199754954,1.7885054693375224,1.8100038657504787,1.7592531335439296,1.7496904360550216,1.8649249839426296,1.8454535049146317,1.795364498287752,1.7826730977253908,1.7771538141540812,1.7630387359679758,1.7573356437793224,1.762794233058685,2.0208974297570563,1.9655722528737507,1.9123120746541968,1.9132112862875015,1.9070605287474298,1.8839786421096096,1.9181374376687201,1.849497710880054,1.8749363543709168,1.863159721937299,1.877851480962302,1.859269610150035,1.8840695769434674,1.8340670662817682,2.0320292259165624,1.9437175574302286,1.7873262950121789,1.721267349049606,1.829077439323589,1.8284813763155192
Kricketune,Struggle Bug,Bug Buzz,40,1.9636829646374308,1.8922993313683305,1.9508678629878478,1.957685115997758,2.1263322773692757,1.9307107338515404,1.9170168777726708,1.8650186001555475,1.9429852867976594,1.9293996371749653,1.8007112859435932,1.829252894599728,1.9026577524056827,1.9284600539622083,1.981515132876287,1.8812644257912243,2.173456855427435,1.9964934487103752,1.733172585843216,1.7732183794608911,1.8638014285110205,1.9051281996926177,1.8748605871466073,1.90001150372807,1.9665521467625884,1.899576996026428,1.9654593846379274,1.864406858168867,2.082813521594291,2.015050444574465,1.8147358054843854,1.8236067699097063,1.7848915495541235,1.7878875430504764,2.2953898287878896,2.0134450962597623,2.2198429435660185,1.989074512684866,1.984097020565476,1.954651974093062,2.2989680455931993,2.0236286889839374,2.3755680202949434,2.025351563032698,2.1066889170074075,2.074353850089294,1.920106018415172,1.9655623504843602,1.8343535873448442,1.8781003062104442,1.7977053193129267,1.8276961889851338,1.8421494507890357,1.9061852596112145,1.8750351971413213,1.9039637752437137,1.9179194899991163,1.827512465947568,1.8736105618326495,1.864521210023151,1.7291505761782717,1.7174241262468226,1.7782279370758656,1.8826439014264686,1.7416450959919527,1.8089580454223866,1.7190882934308727,1.7212820382584426,1.8159576844311356,1.8024801146078755,1.7325401300025238,1.725417301920064,1.7817649714552855,1.8373913171290261,1.7783396755858456,1.8317781925491745,1.904178101703981,1.864533460436245,1.8552625208618632,1.8491471847250112,1.8113542726808203,1.7670202027303705,1.9047324387267253,1.859497344917932,1.7874578039256488,1.8287802343952677,1.7986612659923478,1.8179692767038147,1.8377263987271426,1.853602737354257,1.9326639134963806,1.8499602530655077,1.8268906335256394,1.7647703979126492,1.720379127434074,1.7007126292358716
Kricketune,Struggle Bug,X-Scissor,40,2.065092423170692,1.9904229615654285,2.0570901039526457,2.0439970680646495,2.1678992917490767,2.008648756893829,2.047353472325625,1.9958686435337591,1.9750703458296455,1.9646300315232172,1.9000766294333113,1.9224497059198755,1.936795543579548,1.9246942791050834,2.024205970591532,1.936499120345258,2.2460519132769003,2.0107857453834392,1.8087759870626536,1.8074632449523051,2.0043837817602768,1.9711207165191584,1.965636762098423,1.9584860359969445,2.0516080075547003,1.9349559521025739,2.041928000224549,1.91846060494281,2.0395250267798706,1.9392365056465297,1.9037957590773296,1.8833324474746735,1.866831971166211,1.8665454517646556,2.233375776619418,2.032179230648759,2.284661613578022,2.002678009282201,1.9911122705040403,2.016261067688617,2.3452697372193474,2.0498563266417102,2.30454374335947,2.0040077620867827,2.059261280511558,1.9774755017396044,1.9376647176003825,1.988591402694621,1.9361583709384662,1.9362028783717489,1.9187686087437035,1.8842712843539096,1.9369774051937587,1.9868948286166375,1.9628560895589227,1.965630592138366,2.058799350265399,1.9603454357774777,1.990640009367642,1.960146535401464,1.8346106267011055,1.8184401063851983,1.8810769979852657,1.9500199216583216,1.8421877398088837,1.8686410248628096,1.8414102333185547,1.8259682655172322,1.915976872441975,1.8995824001982498,1.8384545845767986,1.819556288440187,1.8785504938461635,1.9010681420494489,1.878469793827206,1.919112822890966,2.039399142486402,1.9808840780227823,1.981072532419467,1.9769331872028544,1.9523456224810594,1.896549135206559,1.9802945532961584,1.9616063225746496,1.9220423762872372,1.947298117023419,1.941387939712392,1.9333200549649054,1.9311734624863857,1.921581069639818,2.0558244972962143,1.9545074898107826,1.9370509627395696,1.8672460339876435,1.8567088220393755,1.8426825273962584
Beedrill,Bug Bite,X-Scissor,40,1.8937345652690591,1.7483754197531691,1.8852639076360052,1.7973466222419654,1.8729339745732505,1.7458103195616768,1.742017797066655,1.7192005301628668,1.7710799853452044,1.781461892877928,1.8105380410666208,1.729784525054339,1.676798558921475,1.6632229127744889,1.931910711749407,1.698494557469002,1.8639198463030935,1.7534278891995532,1.7487436436971842,1.6859307579043397,1.7213187485535284,1.6743843128941651,1.9507849454535862,1.7355868653478537,1.9374488568664059,1.6986450798025032,1.798326387934157,1.6812830369508545,1.8949153103277665,1.7553611342036233,1.7642797971277817,1.6543939017621605,1.7781981003096088,1.674601896818964,1.8214929560368018,1.753383203872301,1.7618739199177804,1.7058751546165376,1.7061403281128125,1.7370452167452513,1.879868656417172,1.6304298784946227,1.9421745095550838,1.7520378731689175,1.7232907539770712,1.782839635700992,1.6671566812091179,1.679583681337557,2.011145332721117,1.770215479215221,1.7435139074323118,1.7237368155324744,1.6974486910166726,1.698126203883188,1.6944320104373651,1.6853804815666324,1.7977162780266012,1.8023759700650768,1.744742897587202,1.7331456006424482,1.7544584846027926,1.7120083699541764,1.6695065854102016,1.6747418638975629,1.7678499408228927,1.6691075993012385,1.7410939635982412,1.7151030594338177,1.7492928897458209,1.7515228087498278,1.7098458813100648,1.6963892891180323,1.7306374023022313,1.7376689014179634,1.704680867868835,1.6962914753200062,1.6918886699624673,1.7013354519610884,1.7553620951148157,1.7617578638990272,1.7176272608426177,1.7506950773820862,1.7846111692996096,1.7223688948026978,1.7597071301603864,1.7763900452391579,1.7631940884003552,1.7748578910893142,1.7158101422656373,1.7314885691756492,1.7180924586801751,1.7114539013193353,1.7703775603967618,1.7319059055501742,1.7232111101907321,1.7130575525182488
Beedrill,Infestation,X-Scissor,40,1.9706599156088693,1.8241591748139463,1.9765528196843247,1.8799203962938624,1.9625900285536988,1.8225283525952758,1.8385197707245937,1.8174842837049625,1.8510534097334452,1.8659315461676689,1.8724217369251608,1.78204179717354,1.7289488713594372,1.7386566176959992,2.0857854844283468,1.8144147822313292,2.0453612067323026,1.8706018329686342,1.793575126380843,1.7295633847304979,1.8340635222767807,1.7962100800254386,2.0279888863612916,1.8148697886231246,2.104012505665134,1.843758533206273,1.917028644232579,1.8311222446661892,1.9841752148108622,1.86353267053016,1.918610362186223,1.8075861313129695,1.9164215186403775,1.8080244224164201,1.884721132168064,1.839738079009011,1.9287957562104006,1.885032781526446,1.7692858820058641,1.8099450390906109,2.084593731729858,1.8169138134794525,2.037793025750821,1.8436356376112932,1.8291746501456747,1.9210914414500906,1.7682360135984903,1.8041181564526045,2.0827084595037437,1.8616046766997658,1.7973583643926838,1.7666417064272164,1.772583860444212,1.8020517214222398,1.8157734095080504,1.8187454086981871,1.8233194913583939,1.815831883481891,1.793835915321267,1.780046324039839,1.7887886726450244,1.753496962265662,1.7540743145206068,1.7683046999176313,1.8799239307471245,1.7996311515402,1.7888386548160053,1.7699373723595901,1.7888442119304107,1.8047357575908707,1.7437419720093261,1.7340528507716548,1.7801015558972288,1.7923987864156852,1.786469286126802,1.7876514222341304,1.7731326432952177,1.7790842310829411,1.8457613333933738,1.845556480851428,1.7647580029281835,1.7679246448767099,1.8269469661689468,1.7792980651059807,1.7962825862206608,1.8299420481780937,1.797094383871672,1.8182495047315181,1.7558691151721681,1.7798528040667432,1.7927151634122274,1.7857979440141032,1.8036346458761752,1.7497171122342512,1.7388775312980034,1.7206554953752757
Beedrill,Bug Bite,Fell Stinger,40,2.0724848081932845,1.8763097210086161,2.073011595225307,1.9362719405638318,2.0550664760570485,1.8774231332267857,1.8658562499416,1.8255827414754826,1.9428993944537698,1.9367720171135707,1.9836106920422867,1.8712314836232007,1.8414185498876712,1.8106889919853966,2.2018474488041315,1.8469156577692332,2.203217014711826,1.917413769765251,1.8863206401704777,1.7992298201773202,1.895406497158589,1.8053919550585618,2.129143922054921,1.8592779218139122,2.1179967253126306,1.8492361287467534,1.9565406412003292,1.8494967793117998,2.121520436565005,1.9155433784057596,1.882279814059394,1.7582183478913829,1.908957790681343,1.78958511839056,1.9946444121153422,1.8841587176834387,2.040890664916608,1.9237335566874325,1.8703855913433347,1.8544870921053382,2.0958230544475236,1.777032434880675,2.185358283770004,1.9238397241758833,1.9747021104278666,1.9919806451858806,1.8132058676996505,1.8045412159302845,2.1643570437644386,1.9030123756409494,1.8884564198042448,1.8227290965629164,1.8401870703774559,1.8251758476901636,1.8846230587886612,1.8410421282569132,1.9243089093837715,1.9127392775161338,1.8938003581911076,1.8547439596615252,1.8963588560219997,1.8372583191817773,1.8287501998259836,1.8110200005675245,1.9377040194233874,1.8124714406649622,1.903866503408335,1.8571140811692077,1.9005430850586356,1.8730753269939282,1.8735357624009772,1.8358423161870094,1.8837341476268434,1.8546774727246456,1.8770320802081253,1.83162360110036,1.828361900970385,1.8224773255607283,1.86854418108366,1.860922854887456,1.8517911862696481,1.8575041299846902,1.9220285720784853,1.8538994925341528,1.8865655794257101,1.8918703964722672,1.8847083961864344,1.8881181431311775,1.8691983189631225,1.847220388237856,1.8526819752436647,1.830670645416639,1.8931528049350574,1.8433957046914604,1.8446139182234411,1.8128830122696562
Beedrill,Infestation,Fell Stinger,40,2.154296270785062,1.9740485355038524,,,2.1371465418024846,1.9773859596290606,1.9667972862162664,1.9317065625528478,2.0334816164876655,2.048014797791276,2.032154296676725,1.9401238364668896,1.9002507605139316,1.9023343938255541,2.3662792111089344,1.9882482725960116,2.3169747058482164,2.060612389973923,1.9516177453933228,1.8547922881348025,2.0062227398112684,1.9496378186443375,2.2206855554678224,1.9624352089669634,2.310401530483322,2.0411404260882904,2.102804742776156,1.9985832930141996,2.197866598044615,2.0433195981938685,2.0395653064434827,1.929270410101186,2.0431935964165175,1.9280707371194743,2.0763880419675265,2.019416801775197,2.2321783047903994,2.1194742949195606,1.9358592274609203,1.9596384917252094,2.3261118866344423,1.9981183840775352,2.257083604647719,2.0703483992697698,2.0731226259970934,2.150818785328134,1.9345219138892684,1.9755282416492845,2.2595797393197423,2.0134294544975035,1.9373948301925779,1.8973415555635402,1.9329432757509937,1.9585378326798792,2.011098141316417,1.9801363177926747,1.9506855515607904,1.9307129262927438,1.9417862631463907,1.8962469686484908,1.9308101032384186,1.8892581183786334,1.9131242045095387,1.9279256558695814,2.093356552183193,1.967029634477996,1.9377717604651592,1.9241007234325258,1.9517498543629614,1.9395212168997802,1.9120541962831132,1.8928400643215546,1.9554674415158082,1.9338116879368956,1.9670610239342317,1.946151389192233,1.919959906657427,1.9172931561250965,1.96216726428813,1.9518128008426738,1.9111993805201843,1.9022781920190417,1.9745568354514151,1.928599983807764,1.926058708801677,1.958855153268398,1.9441824947815873,1.9452267302352846,1.90870690423758,1.9050020458495813,1.9520830665131728,1.9130292591431586,1.9168632716744423,1.8603273651344314,1.86566369026521,1.820251184467042
Beedrill,Poison Jab,X-Scissor,40,2.2602129779300113,2.0467775521616147,1.8175108035875762,1.7367682176942218,2.243290430831826,2.045234911037498,1.7260694991830487,1.7071035316234726,1.9879813706273377,1.9975075242528382,2.0600043167852236,2.0068826105825925,1.9256613018489965,1.9650945106459095,2.273629461324927,1.9611944707740692,2.30325635306739,2.0341762502939558,1.9594741956265966,1.919210099094623,1.99160838255506,1.9732147755577931,2.230084338836248,2.0184997193787546,2.236169289275106,2.006222692692265,2.0417823970184505,1.97974333028887,2.0592355718052704,1.9829066631794243,1.9985401734335255,1.9014317254241235,2.0392537124709658,1.94027262530803,2.030533724058812,1.9994100195492306,2.08894924493885,2.0394850728363765,1.9672928011318407,2.0234271551926164,2.3420892575197048,2.0621515074297543,2.2264861595397476,2.0277471898410946,1.9933365002736507,2.0858513714070828,1.9550163967264447,2.0142819681582913,2.265730974932812,2.0686913755289376,1.9614294750713615,1.9544690590610039,2.0154978193291164,2.0621705776732893,1.991675348521292,2.0180347056823833,1.7205322930330236,1.713318585083734,2.0311794836889243,2.020794170094582,2.1484130128448515,2.1358965424325027,1.966480792909503,2.003520672073178,2.0688105623367203,1.9773271376530022,1.9472683671395847,1.9480010714088811,2.0467030584850647,2.0695814186420716,1.9844599407070111,1.9846012755145956,1.940505284648912,1.94937504996553,1.9503165166913623,1.9651508402216213,1.6618547918908573,1.6706586884323946,1.746189858528896,1.7524967585206976,2.0174301758353574,2.018825401248732,2.0347231969662305,1.9918136862895492,1.918908546833561,1.974311202735432,1.928391424910672,1.9666396701100366,1.9080119294802353,1.932834870998723,1.6872429125385295,1.679473670296136,2.046006646117227,2.0132478440740424,2.025071077630093,2.0018951472667528
Beedrill,Poison Jab,Fell Stinger,40,2.3687293105445146,2.1490819383124697,1.9418877718531624,1.8452845563509508,2.3532892291270664,2.1582739759021066,1.8363962597309766,1.8009331929709427,2.136551231867996,2.141185323977842,2.232371286585729,2.1523314777213294,2.0779340176139964,2.100492414859486,2.4616011914907965,2.1135078995735666,2.432529841429451,2.1701076288631453,2.105085568944362,2.0104232737053835,2.1524570623260924,2.089399374635646,2.3710637765809532,2.1398312823244208,2.415741435584738,2.1525383171867682,2.238346009859862,2.1099291183310784,2.241340045081144,2.0888971642996603,2.148018847116005,2.017147589124132,2.1487030285266897,2.038904056967795,2.2295865757280393,2.1610251828704086,2.2690095244581308,2.1715284297407753,2.1093742593039724,2.140594029788195,2.5732350344442088,2.2026662179596554,2.3668760412418224,2.210471636674321,2.1673887266543357,2.2410973227154125,2.1004381514718373,2.1589559104306124,2.406919916702565,2.167992226495964,2.088493264625667,2.0545063204851806,2.1490883714530034,2.17688510963423,2.1408074482705612,2.116283677145495,1.8267392973895078,1.8053538019058957,2.1184530793705045,2.1144610654844755,2.2738616135648266,2.2278799220671752,2.085978561570199,2.117109186624929,2.193154727226714,2.0567288302398663,2.1397975954610953,2.0675874647476236,2.180959145315849,2.165340184568326,2.132439895724508,2.104867353685296,2.067485919333215,2.07601529061745,2.0673546238405187,2.071336808947429,1.7783569315221102,1.7751221777199127,1.8468348118781046,1.836517553278928,2.1358237475997264,2.1359398788424198,2.2118926242143755,2.1000024478908292,2.038083086148464,2.0909507166496133,2.0547787620235884,2.0924775110724627,2.029185873923706,2.0362327101906863,1.814868112589759,1.7846879953067425,2.133152960452441,2.1046198512203067,2.121077400719609,2.091596624616969
Wormadam (Plant),Bug Bite,Energy Ball,40,2.7371658396882603,,2.840883049922703,,,,3.3611235013706664,,2.9208667589028976,,2.7279191146544464,,3.0609817111742426,,2.9795092533002525,,,,,,2.8075842497088983,,,,3.295168033636161,,3.0347502671461135,,3.064600904208855,,2.900672992220843,,2.8520710629340207,,3.243661528010196,,3.420786876415764,,1.9896225221003798,,3.2217793749014314,,,,2.844887194884418,,2.0463649479716786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wormadam (Plant),Bug Bite,Psybeam,40,2.8453293732594975,,2.840883049922703,,,,3.2600619225270635,,3.398911010013798,,2.762344530312054,,3.4648302355511085,,3.202941153319457,,,,,,3.1088118834604153,,,,3.295168033636161,,3.279527688448528,,3.061155937373216,,3.308829527472165,,3.3958764664688386,,3.451945430494726,,3.405645797266101,,2.6862064398071954,,3.2217793749014314,,,,2.7026724575745424,,2.923083887948492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wormadam (Plant),Confusion,Energy Ball,40,4.491222337992171,,4.6904636357524225,,,,4.684250757737654,,4.292853017793666,,4.194211165032778,,4.4129402517068455,,4.445344065536731,,,,,,3.9557450436612775,,,,5.882163760324371,,4.429837412979466,,4.792557388762157,,4.01841568801837,,3.9756703812981886,,5.344604189196007,,5.6296860960865915,,2.946898050676636,,5.619842127398427,,,,4.75473916867937,,2.968664294729495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wormadam (Plant),Confusion,Psybeam,40,9.378835576306416,,3.962264075556408,,,,4.091898158683204,,6.047012055224717,,6.58993157171626,,9.06971245301296,,6.432115193604369,,,,,,6.065204786788891,,,,6.436614916834595,,6.489960764144142,,6.593902517203813,,6.216370322978383,,6.061521917952752,,10.382881307800867,,7.129116501450686,,9.401203770965871,,6.087993525455303,,,,5.92778215827103,,9.216491115072412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wormadam (Trash),Bug Bite,Bug Buzz,40,1.9293329520704414,,1.9265102874766067,,1.9467251532263439,,2.041182836393145,,1.907227575252885,,2.0188254521071607,,2.0648747236300315,,1.9819160162267553,,1.9392194160976042,,1.8073351485153506,,1.9382036116211387,,1.98817228994838,,1.914382015362004,,1.8833600489967415,,2.241517402100779,,1.9337124089491053,,1.9148207544828535,,1.9767583611680832,,2.2678158909164363,,2.042888345824258,,1.9291196070545544,,1.9446166408508174,,1.744348382191263,,2.0029844646647947,,1.9881047661275784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wormadam (Trash),Confusion,Bug Buzz,40,2.5586106268379267,,2.184323535215938,,2.502090689491317,,2.52495354369352,,2.6973569207938284,,2.6076363299605125,,2.985880796741685,,2.516461677467298,,2.8909968061979994,,2.542659522931437,,2.5753069084378795,,2.565322729711168,,2.5016866260074777,,2.460340695511167,,3.4115235316100123,,2.5199938061798943,,2.4807136393300158,,2.7580497260468264,,3.724307296306071,,2.8652449316755164,,2.5395918609221413,,2.4699802423709496,,2.62958815588368,,2.9736901761492547,,2.569980233764682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wormadam (Trash),Bug Bite,Iron Head,40,2.6697445429567463,,2.667676223164654,,2.677241225209717,,2.7127863403187744,,2.6017249056667815,,2.7383076086216183,,2.8066805275783313,,2.7362075404103305,,2.5909653252424367,,2.3235209510755888,,2.567573112558608,,2.7464078615785708,,2.573849476178104,,2.524324046584105,,2.93843735761821,,2.5929577682927207,,2.609713054108137,,2.684494281358419,,2.7926327267717994,,3.3873098100212653,,2.552340820939112,,2.716682516469011,,,,3.323988181077271,,3.330426880958842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wormadam (Trash),Bug Bite,Psybeam,40,3.560920888022638,,3.3109882600645726,,3.572699525317634,,3.356045697952864,,3.223780685300134,,3.504693251209247,,3.49228800548663,,3.574665133534558,,3.284337993507631,,2.6950911642053903,,3.1161552317663,,3.5860449644509194,,3.134772648599139,,3.0678430143263875,,3.7232455602198744,,3.2456480341708818,,3.268992779213296,,3.3180902888246737,,3.3205239032401117,,3.612012201168837,,3.103685989089051,,3.575081227425927,,,,3.5073848146315334,,3.475881706710972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wormadam (Trash),Confusion,Iron Head,40,4.361405740420316,,3.172605030253096,,4.0732701283839825,,3.7472142835459676,,4.29580771442347,,4.202203156523923,,5.176587816726575,,4.134816060717493,,4.319439772515431,,4.097649575738464,,4.094626518338342,,4.188015418303607,,4.108391167963063,,4.012294128744291,,4.977369913395704,,3.9909917258884815,,4.020400133154961,,4.763737704415877,,5.018338083824829,,6.38053421255271,,3.958935778233019,,4.157153648677526,,,,6.763877414167437,,5.479251934797876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wormadam (Trash),Confusion,Psybeam,40,9.314539631964982,,3.895963666427045,,6.451050948866871,,4.534740317231037,,6.5837611205858755,,6.557663323787287,,10.985681578146506,,6.605127531407696,,6.490411917775647,,6.630410092403052,,6.474020503688719,,6.506537854363776,,6.308019650499266,,6.166570572758827,,7.415999999276649,,6.381621220271812,,6.377678298223025,,10.405950549130978,,7.14957508704505,,9.627195773369177,,6.346195442172187,,6.406896442994721,,,,10.778112614217337,,6.5411341085547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beautifly,Infestation,Return,40,2.29131582155937,,2.2786878642293615,,2.278109421850602,,,,,,,,,,2.4948312517932654,2.159129706096086,2.2633376797251863,2.260935375171107,2.2871483925307015,,2.4599052501558805,,2.270952600442934,,2.340620458508822,,,,2.6204804815503038,2.27189525096601,2.2414532271751857,,,,2.434523283250931,2.222410602862497,2.4132682659171136,2.179555334346206,2.22731445082249,,2.5678950028467886,2.2536504908381447,2.2657711451407034,2.110423204979043,2.18301500413121,2.1898774204215106,,,2.397363170544087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31212399222835,,,,,,,
Beautifly,Struggle Bug,Return,40,2.370540927270032,,2.3565897825138378,,2.362373621045586,,,,,,,,,,2.5834617889901903,2.2117668887251303,2.390170238531149,2.351728608767185,2.404256656741326,,2.625267090267326,,2.3849478747794954,,2.4365214415851364,,,,2.735158996973945,2.2841881549106513,2.2814129483128402,,,,2.5047426084412883,2.239757439989458,2.471671179827063,2.2125729982961455,2.280315639534727,,2.619755674674288,2.24901020917727,2.392136597149819,2.1869826117893063,2.220932020676249,2.2436074320840786,,,2.4835458135015496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.379262330957845,,,,,,,
Beautifly,Struggle Bug,Air Cutter,40,2.8196139400589884,,2.2549724398776485,,2.822302410961963,,,,,,,,,,3.1692026572958647,2.6897752362532743,2.875120236194471,2.8719092820668664,2.8796596965156414,,3.1357551198903972,,2.9084548612773675,,2.976202745271378,,,,3.226621853766493,2.730711969968533,2.699242585971739,,,,3.0124374924568182,2.7375831535154496,2.958494776523105,2.7074960007941797,2.754909640361434,,3.1422316015189002,2.7615337826102158,2.9479091292517943,2.7453554179718918,2.7288901906127756,2.85993484006777,,,3.009535548653617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7777995114941856,,,,,,,
Beautifly,Infestation,Air Cutter,40,2.8472445940317237,,2.196314715599028,,2.8409937548377786,,,,,,,,,,3.0849983459643515,2.6455608205341075,2.8035002919563334,2.8247852368065076,2.873928840337607,,2.986939068405288,,2.9110440926406382,,2.9132473344073655,,,,3.1862941316301034,2.7868347752811538,2.7631361257674927,,,,3.0906785544153035,2.7913409224193355,3.01853492675369,2.713526092082427,2.749026770834869,,3.237361267967603,2.8050924528340615,2.846895667489493,2.697369504879054,2.7657196986092396,2.825586359204068,,,3.0517056195636503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.818362515855223,,,,,,,
