Attacker,Fast Move,Charged Move,Level,"Arceus (Dragon), Tier 5","Arceus (Dragon), Tier 5","Arceus (Flying), Tier 5","Arceus (Flying), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Landorus (Therian), Tier 5","Landorus (Therian), Tier 5","Landorus, Tier 5","Landorus, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Shaymin (Sky), Tier 5","Shaymin (Sky), Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Rayquaza, Tier 5","Rayquaza, Tier 5","Thundurus, Tier 5","Thundurus, Tier 5","Thundurus (Therian), Tier 5","Thundurus (Therian), Tier 5","Tornadus, Tier 5","Tornadus, Tier 5","Tornadus (Therian), Tier 5","Tornadus (Therian), Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Zapdos, Tier 5","Zapdos, Tier 5","Zekrom, Tier 5","Zekrom, Tier 5","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Ampharos, Mega Tier","Mega Ampharos, Mega Tier","Mega Garchomp, Mega Tier","Mega Garchomp, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Pidgeot, Mega Tier","Mega Pidgeot, Mega Tier","Mega Rayquaza, Mega Tier","Mega Rayquaza, Mega Tier","Mega Salamence, Mega Tier","Mega Salamence, Mega Tier","Mega Sceptile, Mega Tier","Mega Sceptile, Mega Tier","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Dragonite, Tier 3","Dragonite, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Druddigon, Tier 3","Druddigon, Tier 3","Exeggutor (Alola), Tier 3","Exeggutor (Alola), Tier 3","Farfetch'd, Tier 3","Farfetch'd, Tier 3","Flygon, Tier 3","Flygon, Tier 3","Gligar, Tier 3","Gligar, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Noctowl, Tier 3","Noctowl, Tier 3","Salamence, Tier 3","Salamence, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Swellow, Tier 3","Swellow, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Togetic, Tier 3","Togetic, Tier 3","Torterra, Tier 3","Torterra, Tier 3","Tranquill, Tier 3","Tranquill, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vibrava, Tier 3","Vibrava, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Regice,Frost Breath,Earthquake,40,2.082442063946384,2.046162048817271,2.3530049566742184,2.3817680751034978,2.3768193468501284,2.3529010280765896,2.061297987378526,2.05333991159497,2.4748716461304143,,,,2.2944833935241684,2.2899747861782536,,,2.2555101572125937,2.2856080529531466,2.2084642760225353,2.2122383554608684,2.0230531354403674,2.086797622100283,2.316250062673799,2.2930343905275388,2.1055966394345282,2.1879486864243023,2.55719988956417,2.560703653359709,,,2.6378685552096925,2.5254111051008516,,2.587507918264521,2.513404789882627,2.50359636481506,2.3140302465033225,2.414552105291437,2.355934152485555,2.4746660279557764,,2.4770484755449966,1.975024654674503,1.8705355660404157,2.290533056409978,2.2847817200034006,2.3959653312883167,2.3999115345521025,2.205571853725285,2.1775760979824836,1.9293192349893213,1.9654530717789946,,,2.231725151779957,2.1940293220707843,2.0475321000264093,2.148478339023035,2.5741190310130975,2.590293687506094,,,,,,,2.00460767651469,1.9816728419905967,2.617969450024859,2.570368569568185,2.2992334056584367,2.34424128838117,2.394312293996411,2.413530481888745,2.250811445804427,2.29168919662599,2.126666587708663,2.153670470399765,,,2.7846415276162246,2.8862379741025777,2.265002413805807,2.2900845092422726,,,2.6692260031511457,2.690286960124572,,,,,2.3967997401656524,2.378245101889221,2.2565995983638,2.2729022380772994,2.270586073594769,2.277441584528199,2.3412741615147765,2.4606556900264813,1.9601652334774278,1.9972315489886914,2.7297293762069588,2.6853330351295606,,,2.0256087957127513,2.0181293070953283,2.607392309968537,2.6343098011534565,2.416736483261111,2.5955798057956807,2.63387279902304,2.6393805492381053,,,2.6390895696935823,2.6867097750490068,2.3697085672622893,2.3834147529634793,,,2.2613922729044797,2.32191879978447,2.7257008644914924,2.8264899741000074
Regice,Frost Breath,Focus Blast,40,2.0826359623044,2.0391272439319628,2.3569131314184655,2.3326672998428584,2.059478411192733,2.052117013203391,2.0575379185594076,2.0476058937301445,2.4748716461304143,,,,2.0035230064338703,1.9977439298401194,,,2.6398491517805667,2.719391113812738,2.541370168128036,2.5858296273033945,2.0213013358267453,2.0828999545121967,2.672302980358781,2.6241556486116444,2.3817066844352417,2.47386312868958,2.55719988956417,2.560703653359709,,,2.6311132309979435,2.5052754820071157,,2.5758920925106903,2.479814909231418,2.4136401897422393,2.306995590613438,2.3676245557697766,2.046035948486951,2.1134699524386993,,2.4656018043504417,2.355084829750221,2.2147678294299165,2.637033889011325,2.6251531926218075,2.091858118309046,2.093273841344165,2.5361131348203236,2.48247647845241,2.3096018552231414,2.3495350571012596,,,2.559810222129369,2.505768651867982,2.32773700785112,2.440236060018395,2.1869379247804313,2.1791407121732447,,,,,,,2.7768389791561887,2.727549567748181,2.2669640097815904,2.2374131522449443,2.624890639009754,2.6598538491916046,2.081720652031764,2.097105837645537,2.5720283748179904,2.606682758900206,2.1190944692121625,2.149300203000786,,,2.7846415276162246,2.8862379741025777,2.258945006996523,2.2828166681139432,,,2.2545407172186795,2.2425277455934403,,,,,2.7547712486303793,2.7136310444729377,2.645876459799311,2.7158416625744444,2.260809731301474,2.2701151922499254,2.0384240949639305,2.1435702985672744,2.7224430686973453,2.7485002798884826,2.3152406715074125,2.241766322878651,,,2.435034288250631,2.4126676348101026,2.2226356907480875,2.2173513214376315,2.0930425530208674,2.2507836874532847,2.63387279902304,2.6393805492381053,,,2.2200747866077335,2.239364566080692,2.703362654473611,2.7252169640844097,,,2.575716589811086,2.6293742169190915,2.7257008644914924,2.8264899741000074
Regice,Rock Smash,Blizzard,40,2.153233508175114,2.1993278612758167,2.5079364084120366,2.670293665979231,2.1092925936809634,2.21744904348539,2.1069392031564615,2.2058670248164667,2.757941848984659,2.933478628156939,2.7263581414984865,2.9177209062650418,2.0685051436147144,2.123462808350627,2.6010161569439276,2.7958715632064637,2.973376973559551,3.1329261573745604,2.8636829444175427,3.038997055143171,2.1415044922356414,2.2207149418816283,2.731579152615951,2.7873087370685026,2.577213658557846,2.7399433551437102,3.0886300904904935,3.1895127354341595,2.983466864529887,2.985126966959466,2.726038843869621,2.7025271741235737,2.535697257181874,2.7726497932143017,2.570899700350899,2.6354960945184422,2.541202389902392,2.684318212101061,2.0539687997291747,2.20012534243799,2.5946330400951307,2.6442103423235626,2.449528661011094,2.374661279139596,2.7132712929032814,2.7856836822786093,2.1389316943431282,2.225085844835623,2.493973262735279,2.5635164585163976,2.367678454807157,2.4664941773163767,2.410774084029597,2.6753671255742186,2.5528229649130965,2.591577498016531,2.6106793668809303,2.833981802292094,2.178658839365806,2.252211377005493,2.771448158441617,2.906170046595625,2.5345628033942726,2.8250141874528416,2.489555109954376,2.610935497389344,2.865747192601817,2.8195477901558865,2.2615530202722183,2.2889340911710168,2.814031005344812,2.904493533946264,2.2496210130899548,2.2996154053471325,2.7114322944535023,2.7583099053770526,2.2795348841052583,2.344998282477014,2.8186441709429566,2.9433978633890634,3.3637690085479317,3.5524031994427454,2.2854457625029863,2.351755655745741,2.4927517433505213,2.6656607093827285,2.2982437273248313,2.34043323925784,2.7076047291570218,2.7508009726825877,3.1527450438335496,3.131853588150751,2.870197283736355,2.850544142532934,2.9184549577572843,3.011054699110631,2.315703710509563,2.358627690211242,2.1052477625838235,2.2276766288543115,2.845261397960715,2.893661868041044,2.3266457109386995,2.2686407714018344,2.470342852609523,2.8208892877627694,2.491154782947987,2.52305434711991,2.2501385944888304,2.296247014473241,2.089374667008258,2.279443834041751,3.015347095465163,3.052008721354765,2.528400788904975,2.65917048854204,2.3321160065921496,2.3919207250134837,2.8299112718298556,2.869048724549101,2.6660828466252435,2.7264001386489443,2.7506320904027706,2.8413291439180983,3.139285082648787,3.2431023767893756
Regice,Frost Breath,Thunder,40,2.327271887023881,2.2979287013052225,1.7811779370597542,1.7881731387941273,2.3179603204466575,2.3065547127835284,2.3611829908436537,2.3801823665455495,2.4748716461304143,,,,2.254965393472621,2.2659648750761394,,,2.565661700780935,2.6005027385374158,2.4795468798820943,2.4779565177750693,2.301354476109544,2.460987027881256,2.6298149012368057,2.6123211734932164,2.3434308228757352,2.4496283354274477,1.9246266564485062,1.9247098753831473,,,2.3080588237960247,2.250130106493026,,2.295900155980765,1.8495908240464922,1.846284012596216,1.7510532626056938,1.8143493412196645,1.7615853572078954,1.83727861869551,,2.1998733301131046,2.6561563189591433,2.58439940635581,2.597404674986576,2.6099321787589704,1.798474784235951,1.8373090869621687,2.5202574480507076,2.483451031485331,2.661386885613319,2.7562500577389097,,,2.5049503830331283,2.4718228753949893,2.281143779775613,2.398246145709846,1.8989905823565,1.8942208777042326,,,,,,,2.8400015734477138,2.841210201853082,1.961244536509871,1.9653285107583842,2.6127761195188506,2.651961001145703,2.364106553540315,2.3891363464855546,2.6032171653170413,2.6909115120520797,2.4370588565816,2.5073144855259506,,,2.0510261025978758,2.1161343443053875,2.5778798038789246,2.6134811143127075,,,1.9629358512187467,1.9604539239179826,,,,,2.7308376762580484,2.7043197843774593,2.645876459799311,2.7158416625744444,2.661296352442595,2.71452649230427,2.3114119604867356,2.4336842762879782,2.789428258366803,2.8578298161763573,2.0051944248522426,1.965902328614089,,,2.900495026388169,2.917485806613401,1.920765218721629,1.9332132549753211,2.387001578101239,2.579803426143668,1.9794620691075004,1.9634654489337007,,,1.9440347969596568,1.9666293380952973,2.6751819298362634,2.7183044994169445,,,2.533374036215614,2.608483728146768,2.0155507595548103,2.0763001935752294
Regice,Splash,Blizzard,40,2.6821000743691883,2.8053107949776543,2.6729898524737563,2.774855384982691,2.6799653111318156,2.779440165062129,2.6841885724635453,2.779796505566732,2.68492080132515,2.909112131187045,2.6715304101549453,2.9127903836636144,2.6061868974039792,2.7168271620748867,2.4656005887014607,2.7611177153774147,2.7590884516646557,2.925408367992732,2.786512310684339,2.974410885487529,2.6149343308261943,2.7610329247787018,2.7426954490465225,2.8966441804192025,2.7156906724030403,2.9769049461174957,2.852008516082573,2.8939903524493356,2.8369926347970447,2.9624885932396166,2.8707108173317826,2.9332132609979253,2.6866189483631104,3.0597002969739657,2.6678972308162234,2.818806341156099,2.591005864126033,2.8728874119539887,2.611806840549604,2.8306896430875668,2.839831893180828,2.8616415140348015,,,2.7982469379193664,2.9298422858197353,2.719938358359751,2.9314428102579,2.6885517566033625,2.78248458716489,,,2.57124755791167,2.909223882093977,2.7469265382925547,2.8910171170711414,2.66651416887425,2.956788656759242,2.699850116906198,2.853895611478838,2.81749545703704,2.9984397758155943,2.399228475061613,2.797758135246589,2.571152158051002,2.779912143428685,2.973175468396121,2.972956789521904,2.7835219882155147,2.9316043055630745,2.977387407669049,3.0404207612178795,2.710921945095168,2.7952785413971544,2.9116941651925945,2.968818280183118,2.7376554210270307,2.839763915687691,2.7556511151044947,2.9247764036273938,3.052588214099909,3.155836134796161,2.816965375325432,2.8825265308904906,2.627907316140646,2.868402724556911,2.8654339805478646,2.8780779501733735,2.8565599407566613,2.8974255562929163,2.8974327737195495,2.8639203808765092,3.076082683607949,3.047385269157555,2.704238293400724,2.87571447364771,2.798181497543196,2.8644347961933265,2.5882502146423376,2.7502772933902606,2.9273641212327903,3.063252061377818,2.860725269319156,2.821512316255918,2.457034920173952,2.7714790238977733,3.0409549627188914,3.06066866551565,2.8106551684572225,2.8789076446619846,2.5506672918857007,2.8073049282082017,2.9276071371977217,2.90761188434042,2.6753286754369405,2.8119358355091246,2.8253623986354794,2.8774973568624187,2.9186223357398977,2.963726278542126,2.733164929395261,2.811626899795542,2.895766434791848,3.026163341751115,2.9218710114645163,3.055372985070599
Regice,Lock-On,Return,40,2.6923030524305887,2.7441542016475444,2.670055184204544,2.7578223287403296,2.688455343975187,2.7639145167411687,2.6815288843945435,2.7588492099066033,4.196833201234613,,,,2.6543405000142433,2.7674017829150994,,,,,,,2.499691945319584,2.7256675504844114,2.767342429497868,2.8603740319718156,2.7446931125656833,2.9752919263753905,2.68686389993603,2.754489797407386,,,3.133239629690994,3.1631457032281114,,3.0310064424255803,2.9238936665127064,2.9959963907650264,2.677810671770552,2.824861955133839,,,,3.053599071408753,3.029355900309838,3.0407233193184013,2.7306042195659526,2.825677411472926,,,2.716138498711346,2.7986574713105754,2.8974813322173643,3.058923738236262,,,2.666691422515005,2.703803663682064,2.6123311200783115,2.8351017885739918,,,,,,,,,,,,,3.360684190301708,3.543870326044379,2.8668152104150972,3.0011376131953433,2.9007305070210703,3.040425253902637,2.8713703877737755,3.0258698478429595,,,,,3.055990864013491,3.218995214878728,,,,,,,,,3.4193145791071085,3.4892506123131324,,,3.00363639751667,3.1248644162029984,2.805147237032663,3.0221845031050343,3.2011665169479664,,,,,,,,,,2.8157363860454603,3.1578419912525564,3.1487165145657094,3.2032602881440417,,,,,3.008425323667209,3.14320134334335,,,3.104332112407365,3.287562240731243,3.284479612506241,3.468159347173108
Regice,Lock-On,Focus Blast,40,2.881984639715569,2.839054927057668,,,2.843237631570505,2.847413293576491,,2.836027901787258,,,,,,,,,,,,,,2.8670985831933273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.966159388439249,3.0615405347132385,,,3.042728215716205,3.14639589655122,,,,,,3.2519194953950854,,,,,,,,,,,,,,3.1419089861784526,2.8371367565526717,2.9969106025116847,,,,,,,,,,,2.8811839037331515,3.141865533790861,,,,,,,,,,,,,,
Vanilluxe,Frost Breath,Return,40,1.8291844242618867,1.8071719339738508,,,,,1.8227141168925045,,,,,,,,,,,,,,1.7064088219977016,,,,1.8722167731679251,1.9419562992392665,,,,,,,1.920337821389113,,,,1.772958139864329,,,,,,2.057797573790525,,1.8878007010648585,1.854003127713843,,,,,1.9642603962237122,,2.006027682616857,,1.9012209376173446,1.8676872753278382,1.8531124328119009,,,,,,1.8688025018461591,,,,2.0007836481874515,1.9681805660858729,,,1.9581095977611565,1.9789880685711712,,,,,,,,,,,,,,,,,,,,,1.9468435774116435,1.9142701290549482,,,,,,,1.9400166208090681,1.907746909685783,,,,,,,,,,,,,,,,,1.9682571535685618,1.9528604076067322,,,1.9066982723905577,1.918476652016697,,
Vanilluxe,Frost Breath,Flash Cannon,40,2.0485353227509524,1.985383276303343,,,,,2.045581407977442,,,,,,,,,,,,,,1.933814206789513,,,,2.1081224007595476,2.1281966246447213,,,,,,,2.3828212378621547,,,,1.9754890634219417,,,,,,2.568024442891425,,2.13938615884194,2.04826367456398,,,,,2.4447209509763157,,2.1554192073938347,,2.1585424681950975,2.081940782387926,2.092767945970567,,,,,,2.029854310937874,,,,2.1843512531005578,2.129901733434049,,,2.129057612961073,2.1387048997159117,,,,,,,,,,,,,,,,,,,,,2.135280789698453,2.0864260469253444,,,,,,,2.131021519446877,2.0744325547406817,,,,,,,,,,,,,,,,,2.1663256440569203,2.1261375520756403,,,2.104713942679235,2.0839431897116962,,
Vanilluxe,Frost Breath,Signal Beam,40,2.1665475302165533,2.0872013949819035,,,,,2.1503464630701528,,,,,,,,,,,,,,2.0169567543254816,,,,1.7597335951095543,1.811330576593501,,,,,,,2.3836142509575593,,,,2.1504135299144407,,,,,,2.4366517889267922,,2.258732884101177,2.1889477477000288,,,,,2.3298402519714516,,2.1370475166076925,,1.8034717647981555,1.7533592864875116,1.7493280590985265,,,,,,2.004490438900713,,,,2.465484918940733,2.436456628484305,,,2.2543552262326645,2.2529674914081794,,,,,,,,,,,,,,,,,,,,,2.2866900762038376,2.2157940514548056,,,,,,,2.376859441814038,2.3333745386627385,,,,,,,,,,,,,,,,,2.2891849209835713,2.235512953693589,,,2.246029021347667,2.222022831880238,,
Vanilluxe,Astonish,Return,40,2.6325765088530115,2.6217585388568803,,,,,2.61631797684242,,,,,,,,,,,,,,2.60913593933786,,,,2.3211832452630317,2.4125990169081,,,,,,,2.923732399133984,,,,2.7054517561075637,,,,,,3.0413732967403586,,2.9491130811764736,2.899056687997943,,,,,3.0513255757344893,,4.140598763441976,,2.2987554286452005,2.276213161588689,2.3527421723258604,,,,,,4.019184536419378,,,,2.9441275515712864,2.922694757338473,,,2.9466421227094357,3.0217144222895063,,,,,,,,,,,,,,,,,,,,,3.031456526441244,3.0073091183794873,,,,,,,3.042704844027761,3.0135408235389463,,,,,,,,,,,,,,,,,2.9971738775435104,2.9998027485327317,,,2.910358803290321,2.9443882718012966,,
Vanilluxe,Astonish,Signal Beam,40,3.0112916961845873,2.948796472492562,,,,,2.9657572404275236,,,,,,,,,,,,,,3.1232105464795983,,,,1.9924914165852385,2.0486934035974396,,,,,,,4.626725803175683,,,,4.177361428479882,,,,,,3.444206221915374,,3.4874842473003866,3.3421573280216594,,,,,3.528989093031666,,4.834688353285525,,1.995352899245317,1.9831213718580156,2.0593074619111,,,,,,6.343956513448939,,,,4.456650301407507,4.382397737996598,,,3.257244025415999,3.303408503151719,,,,,,,,,,,,,,,,,,,,,3.3728876464309177,3.3276874750619414,,,,,,,4.68926276021364,4.578616861904698,,,,,,,,,,,,,,,,,3.3129400183539834,3.30214478572727,,,3.297649617198701,3.3200131135621493,,
Vanilluxe,Astonish,Flash Cannon,40,3.2610069779762743,3.1546527201867467,,,,,3.23341457260725,,,,,,,,,,,,,,3.3550400327012198,,,,2.756037015566402,2.8300462454135364,,,,,,,4.932060909259838,,,,3.469741059428033,,,,,,4.864745902560833,,3.7437347564280596,3.6268306758587228,,,,,5.0236341250063115,,5.154018328670991,,2.774034573971516,2.700393717164,2.840002176029264,,,,,,4.974131598749695,,,,3.474013264552732,3.4336172360754875,,,3.480817674754399,3.5508410359789044,,,,,,,,,,,,,,,,,,,,,3.6371432856655943,3.590777688933889,,,,,,,3.7369434391399854,3.6354903040953315,,,,,,,,,,,,,,,,,3.638872581264677,3.602893489291106,,,3.5575189025244613,3.5534481527405393,,
Cloyster,Frost Breath,Return,40,2.0458149379145674,2.0076264959911634,,,2.010775137342611,,2.0117976577526973,2.0023449725731837,,,,,2.0883304537893097,2.007133771878487,,,,,2.682568587598945,2.700088728897432,,,2.1593232258172343,2.1348122187947998,2.124088955775492,2.1577435617230027,2.2178166366739465,2.1964764204395126,,,2.2872320897540557,2.2224313171620818,2.239049110287477,,2.1708296746491382,,,,2.05955045141104,,2.3376848882635675,2.200534223622072,2.2912972520185333,2.2112193870957806,2.251069036554683,2.155071727679584,,,2.054151079662556,2.0182462019818606,2.480622593281446,2.3772497335515257,,,2.213997315262952,2.1667011801315263,2.082829866944278,2.1054888962742533,,,,,,,,,,,,,2.2862828131489366,2.277460156654321,2.1046587086848696,2.072338831392842,,,,,,,,,2.071675719084903,2.092794930595321,,,,,,,,,2.3659399196772455,2.309139867617349,,,,,2.0636774956124286,2.0949668983662764,,,,,,,,,,,2.0360973951692403,2.0779937660434338,2.1909582762323905,2.1604130317013106,,,,,2.30169662222304,2.1958230945740955,,,2.3052244300111853,2.2676263803322536,,
Cloyster,Ice Shard,Return,40,2.1272641128363987,2.0977570040328573,,,2.0917829903117426,,,,,,,,2.204857438832109,2.1226971674499793,,,,,,,,,2.384329236073882,2.3697469156420707,2.239256164998062,2.272029365504782,,,,,,,,,,,,,,,,,2.402937920413097,2.3344643699461924,2.505296885370023,2.3946792982677967,,,2.2825553641272336,2.266058048787953,2.6163089265065484,2.5118745708074415,,,2.235170957641818,2.1891234258746355,2.3038753771105043,2.3236668249851125,,,,,,,,,,,,,2.383893173622944,2.3758819027286346,2.234767278640014,2.2007248544631306,,,,,,,,,2.212978654618963,2.2385556963341897,,,,,,,,,2.466807440216397,2.404128835729753,,,,,2.1707291041719943,2.198079515796127,,,,,,,,,,,2.180340378583913,2.224782161767426,,,,,,,2.444403012537289,2.3371727084445033,,,2.466211872947301,2.426205376560481,,
Abomasnow,Powder Snow,Weather Ball Ice,40,1.6165443421359345,1.6112478408972,1.6003161503527952,1.6152802930586427,1.6058946923018789,1.615618841020177,1.6037313941864668,1.6154055125715163,1.449255924269762,1.5781245663661942,1.6498510564112856,1.6278869373251261,1.4820996058468685,1.5392241780950504,1.3647220649835843,1.5059618434402842,1.6589193853038395,1.6784986387019782,1.6627408399851153,1.6948637111802816,1.5471656628226165,1.560248360271757,1.6848442968556823,1.7176436195448264,1.5846204377149087,1.6863760937328085,1.7379854426790367,1.7401498383043195,1.7036161590581063,1.6681196028181369,1.6634822200612078,1.6732457554415199,1.7562237526522841,1.7148528487845136,1.7335206955870701,1.6375712182728759,1.840239027674086,1.7243954241500363,1.646206228297158,1.626063890652921,1.6696409520808184,1.6104023729302315,1.7286728422646291,1.7280825148621093,1.6655412919118637,1.7014454036233126,1.606514953916127,1.6239720720030943,1.6475207759040615,1.6109771866513687,1.7528444483486028,1.7555186451282219,1.4999914830751295,1.6142446431758222,1.6632973262989705,1.6861403211205857,1.5795595921271197,1.690125640330202,1.8445079470286692,1.6569059354992473,1.694718847938429,1.6686413916651006,1.4437189799610382,1.5485820856803614,1.553504411155038,1.5637332702046616,1.768193110597672,1.7529694191243215,1.690964973179911,1.6773040191058206,1.74565253674801,1.7693152752739154,1.5937165637623607,1.6469805142302718,1.6947943263922416,1.7524377015811086,1.5878107112224846,1.5973930580152929,1.685116539899381,1.6251009407107195,1.7515417637334196,1.7747832044740819,1.6294222013002397,1.6513635919373544,1.5002457146360815,1.5791193026486643,1.6631303157379855,1.6577251090899696,1.6615231069839926,1.650037811622241,1.6843832846814513,1.6515816828680925,1.7872688152354916,1.7745518640656963,1.5704674903539622,1.6057289157909185,1.6591570921830803,1.6745680332731951,1.5221664630227143,1.6265806634105582,1.719131106780875,1.7197861494696824,1.652708514249759,1.6195619235988574,1.505956259624503,1.5928137742909643,1.7553202998042927,1.7646932819277836,1.732864104933239,1.6774332973165609,1.5122544478270614,1.6384331848966283,1.6681856600701197,1.656182166884871,1.5628131176433564,1.6188716635650864,1.7111439293727468,1.6627009657163385,1.7412236391487248,1.754839122634065,1.638707689152847,1.6413937031411319,1.718409884765582,1.7736582943280594,1.737948139320322,1.7460820804618709
Abomasnow,Powder Snow,Blizzard,40,1.9064954415010436,1.8821670703447515,1.838991970345343,1.8699745860304746,1.8411091473858163,1.8769782867899056,1.8510967467536579,1.8734078593043277,1.6981531922564093,1.83424138367513,1.920770032441291,1.9152792530470564,1.6754828794113883,1.7218693756033208,1.5776806941501835,1.7159653939907926,1.849971423091417,1.88585553918908,1.905148859307768,1.9241607972871728,1.7834198907955663,1.778883536426887,1.9183519169183259,1.952387548640406,1.8087826556201583,1.9254972037793514,1.9365974521486247,1.9781362845277282,2.002168957185757,1.9673824562354407,1.8696730184373918,1.9038517439333404,2.07355765449509,1.9697845025870093,2.132274329801656,1.9318738845620178,2.331024996309462,2.025006027857279,1.9239477062457813,1.9000621539729565,1.8953983043130476,1.8394587321040867,1.9924456694457966,1.9773552627209612,1.880357154509382,1.9309812401244422,1.856325644903178,1.8964934074570172,1.8588424230374136,1.874586769733351,2.00757866206049,2.022072138223392,1.7423972768717992,1.893380057090524,1.91604678716518,1.9521858818777733,1.829261826008087,1.9675087679981118,2.250614381238184,2.043719030647066,2.0260022343754507,1.9609350456019605,1.6601357160380685,1.8284915504611972,1.8239313328421942,1.8188007301210667,1.9800455425699357,1.9614406068466086,1.9350719817752267,1.921904652816989,1.9584206992116697,1.991815277841221,1.7551688984136686,1.8441682837429927,1.9107658992775796,1.99411557480161,1.7462656536538368,1.796215305402494,1.9025914240837225,1.8468332037282191,1.9446799275876459,2.0032459991099967,1.8098782565121267,1.8727699966243496,1.6749692188413108,1.7764004476286603,1.8120773229576295,1.8247610774156613,1.8474425782748651,1.8373304107408375,1.836405742640134,1.8360807456276054,2.0410234627982033,2.0040226173409605,1.77170221544591,1.8075376042080233,1.8949289322908662,1.8988508664799129,1.672177550010597,1.7973792766550616,1.8968705127037806,1.9598731901713153,1.8511642184342454,1.814011674804968,1.729001565858803,1.8022428987054067,1.9076155694432004,1.9493458754672937,1.94141199300284,1.8871258642636388,1.6712360836358484,1.8214227798138518,1.8330823884800649,1.8435458245474992,1.7448387570550348,1.7884675296577317,1.9356085959994556,1.8789462128539245,1.9829013841387544,1.9649233192975726,1.8142009261944108,1.91184580017791,1.93221670047606,2.0064077928316855,1.9681776491731082,1.9982861337862587
Abomasnow,Razor Leaf,Weather Ball Ice,40,1.9823875243290792,2.018246967343084,1.9695448399351168,2.026179021380726,1.972965690315656,2.0292128115012593,1.5196090531709145,1.5238236715744202,1.8593923291093724,2.085278381903704,2.135132550366135,2.098472540063256,1.9334699628364735,2.057937166954241,2.015829033979719,2.309346603494219,2.147213283018402,2.2296540741246216,2.095350936059137,2.1988785341254995,1.5158032351204185,1.537249862779331,2.192374752036738,2.2863484964192806,2.027245958901921,2.2063217041773573,2.160529615232175,2.1804853611803288,2.4268699312540565,2.4711820850848416,2.165029035203327,2.219800088346137,2.337921646526355,2.2450918821775847,2.2800888160101143,2.1469087219257297,2.3376296435454837,2.1270849015093836,2.103771884999921,2.0813972145561905,2.1460732781555096,2.1170837275795753,2.2301349649764055,2.270800051370747,2.305391143714928,2.4280668959981755,1.7716419787232656,1.8202970583862326,2.119676944712223,2.115921514058794,2.321839355885047,2.3276723186554924,1.9660445747250743,2.133408826478483,2.031775750883055,2.0948345711056415,1.9242365564288961,2.086896623148194,2.341250620699903,2.0929164003509952,2.3609779361759853,2.424933819655683,2.2319116867115407,2.265478262356159,2.26010585874154,2.3698997097411487,2.0459851425742737,2.0493931017718516,1.8984643114649689,1.8863063278903347,2.490652206821331,2.5966716994729646,2.036773154429464,2.131782557136697,1.6192101410993245,1.6782489866080321,1.5252393391545582,1.5272475019933371,2.6238831477717777,2.559555870891266,2.3265214153157543,2.4211314110513236,2.1197589619670665,2.1940923796381884,2.274464621210527,2.5497529021088585,2.2307237422724375,2.289899412669512,2.194791052233472,2.2229662901278475,2.206611041087803,2.213961410781257,2.5563094539203393,2.586725895049608,1.523915034280907,1.5491916967939694,1.5930875590032187,1.5984352344807289,2.0454262670881533,2.2255243223186745,2.014389985497286,2.000052489776462,2.2305259181041452,2.232693271597093,2.2450308207783425,2.3959080141095495,1.6626945794037185,1.67455440973433,2.23850752758302,2.1654149772917157,1.967483967507181,2.177124693792834,2.1814651748177347,2.2061153105666005,2.036269486582321,2.1587500236904105,2.1926585207993283,2.179144715582633,2.457062919893372,2.488458354845437,2.1651531449343957,2.267175527549161,2.4372686889386546,2.5627818279786285,2.234138930778644,2.309689031636608
