Attacker,Fast Move,Charged Move,Level,"Arceus (Fire), Tier 5","Arceus (Fire), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Entei, Tier 5","Entei, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Camerupt, Mega Tier","Mega Camerupt, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Arcanine, Tier 3","Arcanine, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Camerupt, Tier 3","Camerupt, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Flareon, Tier 3","Flareon, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Magcargo, Tier 3","Magcargo, Tier 3","Magmar, Tier 3","Magmar, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Ninetales, Tier 3","Ninetales, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Typhlosion, Tier 3","Typhlosion, Tier 3"
Blastoise,Bite,Hydro Cannon,40,1.7780460781573684,1.7968334916855577,1.7714740641731554,1.7946351222254329,1.7769316955974697,1.7908024355489176,1.767871998586128,1.7707762502127153,1.8662843146145767,1.8926666461095796,1.8673981587742736,1.9056317597619619,2.0903179170089885,2.149305151948008,1.8214148302020179,1.872430959425618,1.9387854953668981,1.9802163210830581,2.0342034895762957,1.9908555455725265,2.0745082566805717,2.166793919626138,1.874043684218819,1.9320962031678857,1.7873531052474458,1.779449254438111,1.8702883378853077,1.8536693930912047,1.8174377936745705,1.8455612145153204,2.0442850094861886,2.0592105309917548,1.8923591749833866,1.9095207268315844,2.0326578566692657,2.0224135973211723,1.6097462822818926,1.6041111348016437,2.117655860738959,2.164648431731377,1.7822243099321988,1.8023260258580842,1.8380234928370467,1.8491876436038175,1.8100870058248106,1.7820882560398104,2.0016201938798206,2.05431892711943,1.6140920202612739,1.6050156150713708,1.981146732951787,2.0134005723401276,1.960051449862082,1.964291678970548,1.6349121745904782,1.6154461202342,2.1027137770933453,2.1444730151879208,1.8688221149121025,1.856594062303837,1.6555550333467777,1.6628538802523916,2.0615752545728077,2.076641226889346,1.8595085487331569,1.8479254070312887,1.9351926785325926,1.9691628358433417,1.8886937611355397,1.909168244120788,2.1187018422050006,2.1152110709928125,1.913100680006343,1.9318392440352135,1.9869022797785278,1.9986639381702775,1.7940112240235806,1.7960037313045727,1.8047132281611729,1.8169353354558109,1.8019483110912458,1.8079290530683694,1.7843351449911768,1.7771252997356122,1.8317043886480975,1.773663646386605
Blastoise,Water Gun,Hydro Pump,40,1.9429310620790732,1.8644849974362194,1.9287019544126538,1.8618320776706645,1.9434006289108492,1.8610116402703811,1.7729257435765213,1.7377769658943327,1.8530006330468038,1.7718068851048978,1.7058544642974194,1.6687340407366615,1.97214030317928,1.9340823424784925,1.8620919617523604,1.8137583638320862,1.9151121914461107,1.8527646838381637,2.007724625643341,1.8738188557712756,1.9284855895022404,1.9305345102874327,1.9248419112142225,1.9257521226060286,1.7685033903432703,1.726068180386037,1.8738862353859502,1.818340884690192,1.8660369060053033,1.8278933593979132,1.8087952994930503,1.7795068270774594,1.802269840846963,1.7743475118796097,1.8531322340942167,1.8151303252866218,1.853871642991967,1.8215562050269354,1.8351655532371733,1.803617170817273,1.9004405198397842,1.8873662419555097,1.9047338423227325,1.875762609004254,1.9218116271866676,1.8668519837803983,1.7731856137550324,1.7535867710538844,1.8802133011015871,1.825729592511136,1.7898199037564753,1.7826305302169294,1.9143481755506773,1.877233196929549,1.8492114703640978,1.8066170680740565,1.8317445002095507,1.7910508005614425,1.8495640559914672,1.8059904180577735,1.8771247797344148,1.8556698154454685,1.8002103870278254,1.8016235350462844,1.8791063799490957,1.8111875068924017,1.8589301169279184,1.8651989001603944,1.744971275191505,1.7450470884826133,1.7890909764834289,1.7692358855320152,1.7881879046365514,1.7651669440837308,1.8150463020039995,1.7844574147058205,1.6457683175130544,1.676192089360364,1.7704247382428546,1.748880646401402,1.738770488179849,1.7137871418382893,1.7615970467763007,1.7186532668835408,1.8058484383387916,1.7252513471164417
Blastoise,Bite,Hydro Pump,40,2.387294481016093,2.281815411033405,2.3751531124813035,2.275825081457585,2.3883245192699385,2.2790876711377046,2.260034118135178,2.2333094617012192,2.609216289817455,2.4075678590915577,2.4439679714735085,2.4217845534033247,2.938730806582705,2.921164144940219,2.457723518586743,2.4250546181005994,2.6698151405516852,2.6423531023431264,3.126826906663809,2.6300147141164367,2.892096666926929,2.9444601191698556,2.451608568198409,2.439454162201431,2.2430213313166765,2.199232950675505,2.3636234296693988,2.2940294836403994,2.378507756294555,2.3250887494175565,2.6911481337896492,2.6744980884467413,2.46143202521946,2.3885126973323367,2.7359685377108067,2.667894867169597,1.9810017611881479,1.9291546887176116,2.8242514311781326,2.7971575230288117,2.2312197504341773,2.2085848137627386,2.3618034271548707,2.317354794840698,2.279198577518911,2.1905808823062163,2.7186361311123237,2.702678160716661,1.9788482544506278,1.943462293703487,2.6121371659504247,2.6280779593562404,2.5235341105074633,2.4911857100400625,1.9756258997013747,1.9240192330952117,2.7868654814274896,2.7569820118593387,2.337071638413559,2.2982142960709395,1.9867932666937902,1.9841752870138885,2.65009616077088,2.665449992627109,2.378725335552708,2.3036543714209454,2.481983988411719,2.4692923583370816,2.3363348589730264,2.3465639748907576,2.6915968208364984,2.669296714187018,2.4366570614578635,2.3981213332780316,2.652544599156741,2.6027734773248548,2.1197032401663036,2.1450829782656324,2.2521818311355193,2.2448781049411766,2.223882789437751,2.2037489753576405,2.2619499541856998,2.198175105852609,2.321739318410273,2.1809130745863636
Greninja,Bubble,Surf,40,1.441964659550359,1.3841725636970856,1.4429270739990478,1.3819416064456636,1.4426507111666584,1.3825384074110343,1.3811363693450038,1.3516185673433851,1.571209709300329,1.433822409511112,1.4922178929044816,1.3859541644786797,1.6719129132200727,1.4785493700317769,1.524836005667394,1.4107779848890982,1.6431941806622816,1.472998902450145,1.4815453486929018,1.3875348429409133,1.4619540930664483,1.4224643926968794,1.465544674699263,1.4496625433184562,1.3976235990715873,1.3302312465075676,1.4323748603657154,1.3193883443849335,1.4428679411099252,1.3731061108385803,1.4955865538447108,1.38567662375415,1.4728356299210765,1.3680641174480535,1.5228685966527151,1.3654131838469399,1.3445450256122649,1.2879067348975888,1.3962450223184075,1.3439101030750302,1.5058401069853848,1.4142197113497728,1.4965293258415224,1.3934792205456488,1.4249448331644479,1.3293647369822021,1.459199511154447,1.3428073982174973,1.4445579116612113,1.3517389981828867,1.4039312616202366,1.3316508433907666,1.4513720942871826,1.3639963042832184,1.4395142475680338,1.3528058764467021,1.3726078843691794,1.324970751623473,1.3890328950385873,1.3162712272959587,1.3888896180259496,1.3575331876667494,1.417660256160759,1.3694438942505824,1.451267862571177,1.3352032719130429,1.4292895970552189,1.3613532521093419,1.3935715009858392,1.3626621831519425,1.3551573561136028,1.323328721603674,1.386199685148215,1.3179704237975256,1.4677121777096547,1.3768347429915906,1.3077252182195833,1.2903185231389638,1.3916613258405677,1.326028262117227,1.3598118396752343,1.3051430389155694,1.4553328750624932,1.3309727280412709,1.434164048585816,1.3358915496568036
Greninja,Bubble,Hydro Pump,40,1.4827062044446833,1.4620551515073898,1.4788995134872451,1.4614219967839248,1.4817216353907656,1.4601946585293175,1.4245930200360064,1.4195230304194772,1.6186209969034413,1.5350581696147758,1.5197754785978679,1.4561491074829573,1.7607989608801282,1.5818250772589282,1.5486866141031241,1.487169940982237,1.7459428689237815,1.615264798347143,1.5977241046593336,1.4749574419139637,1.5461200163245326,1.4973608655717803,1.496816726649852,1.5192234213469096,1.433255986104876,1.375982109016707,1.47269837620367,1.3794206290000341,1.4933328612634225,1.4466494476229488,1.5271093814167118,1.446072164955781,1.5087814835715248,1.4306557922394747,1.5538334779455123,1.4155063527960943,1.3787875585291505,1.3312263891634157,1.4175081180113704,1.4096844490047171,1.565814677243071,1.4955914178458893,1.5283868324220646,1.459555682936236,1.4754718852910398,1.3875967919475312,1.4989838254886012,1.387095822218205,1.5066885039448812,1.4197461774528244,1.3987812505139745,1.3836661851044763,1.5045789560717353,1.4193195374945526,1.4502659309882455,1.4075940019718167,1.3904959599543623,1.377015741568564,1.4292156801212774,1.3676881997260464,1.4247945672624904,1.4099526095664103,1.461294769542413,1.4163766468175876,1.5052076067506284,1.3826688658422952,1.4676819983820106,1.4152508938967878,1.424187420022661,1.411341388843167,1.3870391606607297,1.3528511323009926,1.4087457481841266,1.3635515170293846,1.5168308957351588,1.4369490834893959,1.3231312616003035,1.3092597013884986,1.424454853238426,1.394330522472199,1.3891026613144852,1.3663326544836496,1.5050431013389618,1.3866656754643396,1.475922513213502,1.3829729657818395
Greninja,Feint Attack,Surf,40,1.6399379657997473,1.590610902730939,1.640005354627864,1.5912568910038245,1.6396230703445145,1.591929778532348,1.6222304738438222,1.6043756298579497,1.8623184832938153,1.6958770235765297,1.7927446508399534,1.6852360273217277,2.3433835845896143,2.010207846200977,1.8221354111705492,1.699363376328027,2.2020979886531786,1.9390758942762099,2.0195790025655285,1.892118008081913,1.9475971428745467,1.9206200717036686,1.6924441761284457,1.688350417841029,1.631624019567357,1.5580076201049189,1.7229826721100439,1.6172785487665329,1.7043086645279637,1.6537254767198883,1.9541969037184785,1.8474122778650024,1.73691915624876,1.620535041705678,2.043596997947284,1.8196814890388875,1.3356783744930916,1.279384050231572,1.8593559781181919,1.8166666638855604,1.7713439519288459,1.6807508239525477,1.7583859086692448,1.6558258355590223,1.7191510382600559,1.6321377155158716,1.9230540260232867,1.7938170785058773,1.4439720447256015,1.3511840699198463,1.8779984105413952,1.7935172814319904,1.7177525622646903,1.6259546237838862,1.4084511882656356,1.3337047124163637,1.851036661231298,1.8074412551842127,1.6183347535467114,1.5455490239338812,1.3711744323063082,1.337457231573445,1.8801335171606695,1.825507322611036,1.7007417494330213,1.5638869470295944,1.7178729931216088,1.6360698455350182,1.648724333514728,1.625298238196905,1.845672070222673,1.8095532068689315,1.6111488566113286,1.5646875959724253,1.9688607999634504,1.8184200144951075,1.6169888118668612,1.5883668843125385,1.630978563492673,1.5609416437436638,1.5947830045728486,1.5430069027319162,1.6810818464459285,1.5624310471310705,1.6877384645316096,1.5677626359093313
Greninja,Feint Attack,Hydro Pump,40,1.7327210001508722,1.6821635047289087,1.7285551485126989,1.6838415169001926,1.7302403353343359,1.6797650038482035,1.7113008378825694,1.7054262990766358,2.0657505830810097,1.8049929014882098,1.854184177136927,1.803532298321163,2.7317883464158172,2.2516874240508544,1.8918734518650762,1.8491573856882242,2.605018312735506,2.231852152951425,2.3301431604753575,2.077406061868736,2.083132294610191,2.1008802742964026,1.7819664443455805,1.7917335638353538,1.7025212366512974,1.6127581561903737,1.8136895726663018,1.7064593178823895,1.7684894789439438,1.7405498024207373,2.103616283724267,1.9502049082745845,1.7907206590057645,1.7050915859691413,2.146962818782254,1.8908641842609921,1.3528137323355693,1.3057601785670352,1.9220329657000408,1.9284808409865206,1.8541984102934312,1.7809459045570633,1.8616774282274768,1.7476444117016254,1.7808312964747222,1.6960046204541233,2.00265705587918,1.8798610865128305,1.480188438156041,1.4063884035998275,1.9198782746629097,1.9199005090903944,1.8106883781795344,1.7042456306329752,1.4329547595327214,1.3820434426362862,1.922069687029537,1.8851979741024638,1.6706999347196132,1.606382590779023,1.3924997116649895,1.3666655258545817,1.9533744981625834,1.954064954375755,1.7678590878281422,1.6362907131178588,1.7779999578514143,1.6958753004230793,1.694394187059957,1.6821681100784667,1.8817239773958288,1.8786879481118253,1.6489921730400248,1.611474869667647,2.0486254989483403,1.9508001843979184,1.6476178146480855,1.6362786983722228,1.6881443860589678,1.6357291065239905,1.644262388687234,1.5979326537889766,1.7318830252686614,1.6267028706935518,1.7608621832632576,1.6321439045025625
Carracosta,Rock Throw,Surf,40,1.5214159676321184,1.4702340726634555,2.130005335182203,2.094085539795792,1.8813735004570604,1.8363309434147363,1.4463159888887578,1.4285886619464356,2.4665823484715745,2.208997818156908,1.8245493574701162,1.799616279014524,2.678509421698116,2.3404412033711353,1.5667664588257961,1.5189265664612057,2.0957114089810394,1.9120076480622057,2.449265942004738,2.2166095029753765,1.5637326807950291,1.5249972616281593,2.916594680350509,2.627069827916756,2.2189778630663373,2.1359371047122697,1.5935453350167093,1.4855689892331831,1.5483357959377575,1.4830746671334676,1.9837847639187778,1.8603937110288697,1.9574497061163822,1.84105208535014,2.472106497668634,2.2258105005118587,2.1066842245311737,2.0353903742364325,1.8810461223959223,1.857633423435615,2.2741657930347214,2.1640666943261198,2.6921880505473075,2.5052965463913064,1.5005337303846622,1.45004254009183,2.598518792871258,2.4470963859069292,2.3487146346979637,2.2368214690111303,2.518908036447883,2.4714908015945203,2.377171952621119,2.288933817778985,1.576934068616424,1.5038637789816742,1.8849519245395847,1.8522771604601094,1.4934710992037723,1.4402118536711592,1.5518475473633788,1.5097871368351865,1.8990540294626046,1.8782936896147593,2.3871366888235985,2.2266311218512707,1.5852623598935849,1.5111619926129072,1.831350376268561,1.7998417512826226,2.5016082518337805,2.4502020221753744,1.9021003823579172,1.8513822534895001,2.6561007864004775,2.4637626409807742,1.4370896810991818,1.419609365745352,2.2188138126976535,2.1418385736355945,2.4432418477059623,2.3999428052739553,1.9019652210169902,1.8254899830328977,1.565401130818775,1.4775850379748638
Carracosta,Water Gun,Surf,40,1.5938856898756384,1.5456058558138202,1.5952731310996398,1.546898297253243,1.5932410828896126,1.5448558359417153,1.6184919445309454,1.6059517534433305,1.7680919758015876,1.649949528296744,1.6003743676832038,1.5778038279036324,1.7871675624786219,1.6465744006978444,1.6945130721980122,1.6626439179494983,1.8021760567472402,1.6821764812986333,1.803326419353158,1.6581330867959252,1.636411294051458,1.6007183917548902,1.6829826194187623,1.5796466994471212,1.6683921758256768,1.6029063696867536,1.662964245244223,1.5612398646426986,1.7186809299680244,1.673587572152506,1.7337217914981577,1.6430508340257193,1.737577737242392,1.6398379797932887,1.7821474455353103,1.5994121500168887,1.5871216257887357,1.517917596261185,1.611730553178496,1.5905728172334257,1.7019189707344804,1.6195710287582885,1.7837818520222968,1.6463764951868378,1.638271545608897,1.583777150639937,1.673926918950547,1.561944164018462,1.68278276491156,1.580270942589729,1.657543579957165,1.6032713159075318,1.6771548082650911,1.5989088693805462,1.6553524374291229,1.6046110921162084,1.6158025114504615,1.5981654700171575,1.5988897851195893,1.5659605645628305,1.616865130849837,1.5887383429278379,1.6799690331131547,1.6651079262597241,1.689294784950777,1.5691890060397415,1.645646230289264,1.5888992996479971,1.639319598575366,1.6321359482766131,1.6869947463582957,1.6473934255324059,1.6003506226460245,1.5549679583380025,1.7381789801661862,1.6056388487647464,1.5750482669474097,1.5640938760645164,1.6671602326647756,1.6102645478644069,1.6278792124483652,1.5929084328645062,1.6598972771747527,1.6012452179225645,1.6794737957728803,1.602409710375599
Milotic,Waterfall,Surf,40,1.54825321451071,1.5182325208014593,1.5453432150288795,1.5201486937051718,1.5477114382757753,1.5163155453635038,1.5297264466388916,1.4999136286611938,1.5702626043668784,1.570117064498546,1.571389288180561,1.5447288354003113,1.608462535923214,1.594175643844217,1.5618214004927766,1.5266604679942282,1.5831705211110323,1.5327841452753417,1.4864051552850015,1.497102056937988,1.5843016472383686,1.5764335907591067,1.552583880677123,1.5302541309015694,1.5155525758903354,1.4929979918804135,1.5600297551318218,1.525751906782289,1.5519367840188816,1.5133534460497258,1.528568787890755,1.5101510621043364,1.5677219674115122,1.5315435722358046,1.5431793432123029,1.53505732729216,1.4863432177346643,1.4480826677877972,1.5509857019700932,1.5207728199366608,1.5558413587587243,1.5341612463491574,1.5591607442384507,1.5528624586800903,1.5711511129207993,1.523667894975044,1.5242800520312647,1.4993135019170039,1.5257898165631472,1.4940283699012133,1.5058665721712963,1.504379299597639,1.5971398025379033,1.5672671141950125,1.5506006080508348,1.5297982631331872,1.5493006899592658,1.5196414729165597,1.544332210611839,1.4896058180311265,1.5480220951503332,1.5174239803373477,1.560144115579161,1.5418643916705062,1.5344670586482125,1.4960457991110598,1.5777101648196077,1.564784989239301,1.5773214080965732,1.5606579699499317,1.5506642850533474,1.51038960531527,1.5370535344661151,1.5092596097352686,1.5369847885187482,1.506603523581681,1.4975893586548945,1.4894725311281651,1.5165283821570095,1.5012520682381498,1.5074276098637969,1.4891691829258689,1.5233216188425098,1.4840140197226597,1.4996102902586976,1.4933004392804194
Milotic,Dragon Tail,Surf,40,1.9189962469255848,1.9075876321879013,1.919167702737366,1.9051904997519482,1.9203520014314344,1.9064567078404375,1.8754602725274567,1.8520576094785197,1.9443653991936798,1.9338091908988007,1.9021373609806547,1.8875365367046637,1.9565976083085592,1.950028805757758,1.9355356254198148,1.9240352986006248,1.9741324015547208,1.9314378908984793,2.1313049124556263,2.1903426783164273,1.9303977969633492,1.9297343733607746,2.171079953325867,2.175718149327006,1.9571600324769156,1.927512744192253,1.9562738987031818,1.9263140675377672,1.9557395658201662,1.9375409517338629,1.9697795418336927,1.9532952349408768,1.9818013671284433,1.9398243783913507,2.2173199846041713,2.228646136269665,1.9292482176160617,1.8921365265604473,1.9921778187149366,1.954384906335399,1.963564737049611,1.9469139019804031,2.216592754475355,2.2466266507526305,1.973040744828183,1.9208360310694472,2.203940147886836,2.20088161398958,1.9432111406264754,1.9289602639830934,2.175951475697184,2.185927284739058,1.9634002600232157,1.9327629858662887,1.9875211010836504,1.9594073818881124,2.233138215485164,2.210717597836816,2.002943824727162,1.9346121385410002,1.9639077154929345,1.9323961630778506,1.9470327292264167,1.9296687434616167,1.9721102688958514,1.9387240306286346,1.9501744937116172,1.9350938357282563,1.9389650488654997,1.9258942908594237,2.319618180996035,2.2829992345357573,1.9833142574353848,1.9558052279513143,2.1731478132205853,2.1646784140962962,1.830110172262727,1.8300414092896249,1.8807922978358873,1.8683304254304505,2.241001808755704,2.2200007004617257,1.9727083914033872,1.9284441250020035,1.9255732456156154,1.9293052657964227
Milotic,Splash,Surf,40,2.3689665760138903,2.3660080767283516,2.3652623422934815,2.3668844193024556,2.3661179015974563,2.3647754871263666,2.363265233244997,2.3649646771309665,2.5969924113624416,2.510134183654299,2.4198594154747854,2.4036577157387784,2.4644065149560452,2.472351255048573,2.4183082810213645,2.411721279552272,2.5185636907908764,2.4477122063937387,2.4002889555202493,2.4096010694862215,2.401898419100811,2.4579655217341765,2.4303371201638826,2.432283073037634,2.3997542852810025,2.3800427710011594,2.4152499910345826,2.4053211498552667,2.458004652636975,2.4552477453531147,2.4416175300090055,2.4434849758808106,2.465378294698134,2.4367540911507315,2.415326441386381,2.4096633059966477,2.358945832954627,2.328027051445259,2.480397920352905,2.4721779516451274,2.465673589230498,2.4564504603948216,2.405031549190117,2.4702495688879957,2.436919549836925,2.3946676965722924,2.3651180037275754,2.3741517680828585,2.362687373626732,2.3856427341743123,2.4132184340424923,2.4374454876152623,2.485208179128957,2.478413228046082,2.4708611142414405,2.466765073449554,2.4728200296539593,2.433936534061092,2.4709781609001173,2.404149712067427,2.483773722749225,2.455660688948788,2.4982153600791626,2.4946052285244247,2.4398154606661078,2.411491971250893,2.46589312064832,2.469559477098603,2.457143637832221,2.467405693826569,2.4842802359249347,2.457629689356495,2.445675372993644,2.43759288922364,2.3982600785885766,2.4058225431966003,2.370930351464273,2.3583199690635603,2.3925455410064944,2.400209213970452,2.4049784680711026,2.3956080470895524,2.4316573823612564,2.380648949725043,2.3717143385562847,2.3737851380353625
Politoed,Bubble,Weather Ball Water,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Politoed,Bubble,Surf,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Politoed,Mud Shot,Weather Ball Water,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Politoed,Bubble,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Politoed,Mud Shot,Surf,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Politoed,Mud Shot,Hydro Pump,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Walrein,Waterfall,Water Pulse,40,1.6152661478129031,1.590140282572285,1.6109714362688798,1.582203884574693,1.613315607028,1.5868235553700551,1.6207473003427852,1.5727258064299416,1.6553601631306145,1.6320836730204755,1.6440559120933942,1.587023241242719,1.7483765401751588,1.6748429517436414,1.724443150177065,1.6446791756776062,1.9142723492375755,1.6780417042600395,1.658176886353904,1.5777425333454866,1.6992415294337195,1.6303562055807723,1.6321680897656463,1.6340296699521197,1.595697470058133,1.519155035264878,1.6905737766729552,1.5431779228962013,1.6754781263900902,1.5712227481418495,1.7171347835993973,1.5625726294287516,1.6471614413962588,1.5627564536316145,1.6786165520729468,1.5313525288240082,1.509497945123923,1.4566937407121907,1.605136989703239,1.5113099527951703,1.64119510056944,1.5667315403611597,1.6640023018835384,1.5638241582375814,1.6794073730756753,1.517419549802268,1.6472995067745677,1.527732801734392,1.6259576583361723,1.5210364075621219,1.5876593372053833,1.5057698609484096,1.6367150047166523,1.5464730677832998,1.593929581584826,1.5199940372860452,1.5993633878438842,1.519324651926517,1.588900472067202,1.4854792730893258,1.5915838878176276,1.5416020492833569,1.6066143472565355,1.5452681617631232,1.6123956928134773,1.5301183175667141,1.5847501255497414,1.543532900150268,1.5482182753470228,1.508263297314582,1.5539068834092753,1.5115336457942978,1.5593070835588747,1.5083778140701116,1.6220991607849093,1.559779492581182,1.5255723670942756,1.5022239803922752,1.5375466900503925,1.4844944225398697,1.5213525422042997,1.466856293040768,1.6536305436032022,1.5314547363619422,1.64504137888794,1.528664599447588
Shadow Walrein,Powder Snow,Water Pulse,40,2.0285000634227885,2.0493643699321846,,1.8393388924779137,1.9620525062089835,1.9761042616170974,2.0402710809008955,2.0393541351658584,1.8836435321370304,1.8629802163931286,2.060685653384279,2.0180435218211357,2.1133080592280726,2.0869665848346455,1.9772783886417913,1.8907416024823114,2.428596314358322,2.127891770842895,2.2114832499405948,2.0754196127452893,2.197248696058578,2.1886541121526335,1.9673365828597278,2.010368954524022,,,1.9026191420212644,1.7810871254780656,2.080554203608764,2.013881787321055,2.2346037391137807,2.035272226648595,2.0266152420792825,1.9393327614538294,2.147506977489471,1.9966139031938646,1.7198457885902532,1.6653462576657532,2.0422412070146794,2.0029751440849455,1.8479433658049074,1.790010026609749,2.0080290313653966,1.9347602747960333,2.2097245436710504,2.0220558902670387,2.0159718888293097,1.9066159968668233,,1.7772653797703208,1.9365809895602648,1.8533944131148257,1.8697831289634017,1.788140005101383,2.021753189205311,2.012332899775651,2.147421760548644,2.092242964260759,2.026001457342388,1.9633454123887397,2.064110602157149,2.039696412036035,2.0111552662923633,2.0010123770811457,,,2.067560598985882,2.0695999007062635,1.8887721583992452,1.866136003898805,1.9521428748567697,1.9098483812473692,1.9038260232635642,1.8660574047005478,2.001603262250929,1.934791173390627,1.863852599664339,1.8336734438562001,,,1.9110997492546404,1.8739946058658168,2.012933546483988,1.8908516244113818,2.082709587580209,1.9692162029381612
Shadow Walrein,Frost Breath,Water Pulse,40,2.181760922234475,2.202153322164391,1.6918560600368868,1.652847485154194,1.9023311899058444,1.8845671587025696,2.1462726224813515,2.158023505973,1.6897483396828779,1.6720498782928441,2.0335517203870945,1.9851793515882479,2.074490311043068,2.048193024353821,1.7452946799678544,1.6616200516264867,2.5337213032229946,2.1792003555077204,2.2544762903566706,2.1666269949781025,2.2648555738477443,2.2582265556519703,1.9420468885625852,1.9705134833850129,1.6370589350813902,1.5530061443640597,1.735029679721767,1.587696773621318,2.2243800020515643,2.135963561865054,2.339178931595432,2.1262497592345544,2.029968322906267,1.933792482633109,2.293631262608194,2.121437006435,1.5708412626725576,1.5127217231220957,2.195167803018947,2.133450885134358,1.6970491828727947,1.6224207554233405,2.0302784715895354,1.9421110590688369,2.337479256948646,2.155641522236288,1.9775722541877814,1.858088307990191,1.6944252783188867,1.5917679668874487,1.936508954387555,1.8747311826542519,1.7530357396266585,1.652068431368259,2.171164483768319,2.1476737704076285,2.4097702195648774,2.343613982576722,2.189128798237395,2.110709464620915,2.2201869114748827,2.197487904299336,2.180160972782852,2.1760479871229195,1.6517877821448967,1.57990284310576,2.2173072128702858,2.2092519703087645,1.9426748737791286,1.917173304069217,1.977109396514428,1.9355797015222258,1.8938037403664505,1.8722028386282124,1.9534349768724055,1.8831980962338302,1.950498464116964,1.9163803443489362,1.606088588116367,1.5565931398374466,1.8765779029730885,1.8292997929875094,1.9620191550256825,1.8303776638003035,2.245601654194754,2.0561254777845193
Shadow Walrein,Splash,Water Pulse,40,2.488249117645916,2.5356492693979367,,,,,2.4545431986008963,2.5489203232139928,,,,,,,,,2.953696922585715,2.6290776647496816,2.789589384124897,2.5205600913230115,2.6560612579746836,2.6482296943611376,,,,,,,2.5335943621272534,2.502478110834583,2.722485279397126,2.49899553722145,,,2.6485299289418154,2.499433242692616,,,2.503493772791908,2.4973570451568787,,,,,2.669062345296364,2.4537112258536435,,,,,,,,,2.4921047754369408,2.4828155722037923,2.513991467265213,2.45798827881731,2.4908419514593945,2.422837383382799,2.5066864027368103,2.5020898165477954,2.4534308242919005,2.493556313629863,,,2.5053086430549523,2.5332969967886902,,,,,,,,,,,,,,,,,2.6576429946521496,2.4155739906095506
