Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Genesect (Chill), Tier 5","Genesect (Chill), Tier 5","Genesect (Shock), Tier 5","Genesect (Shock), Tier 5","Genesect, Tier 5","Genesect, Tier 5","Genesect (Burn), Tier 5","Genesect (Burn), Tier 5","Genesect (Douse), Tier 5","Genesect (Douse), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Regice, Tier 5","Regice, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Abomasnow, Mega Tier","Mega Abomasnow, Mega Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Scizor, Mega Tier","Mega Scizor, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Durant, Tier 3","Durant, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Mawile, Tier 3","Mawile, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Mega Charizard X,Dragon Breath,Blast Burn,40,1.3849729211963155,1.3814583884440323,1.3833254403001534,1.3832239483115785,1.376883366758194,1.3849609832140353,1.529248511600464,1.5454818285139627,,,,,,,,,,,,,,,1.518611583635495,1.520777541325464,,,1.388480261947159,1.399066116972708,1.5459307156132482,1.554435820305392,1.3495972411435777,1.3755373676237992,,,1.2851278577070597,1.385703748310724,1.4028646358684687,,1.3509039738066193,1.3587737284975614,1.5346874286769165,,,,1.6471806682790513,1.509339389105417,,,1.5056057242330214,1.5001156137824532,,1.3935352964104462,1.3469709843492161,,1.420109061230042,,1.3789594532124805,1.4325504407421987,,,1.7177199838647392,1.547579574268357,1.4085787810289085,1.435039342311422,1.3502390818146208,1.3633444765525744,1.4009154101168921,1.4027289384698187,1.3861341572526658,,1.4180267353887004,1.4430108278796305,,,,,1.5882755594723017,1.5736566335652904,1.5559780893788646,1.6004338126159634,,,1.3652356681948554,1.3625952764508973,,,1.592870184021809,1.6242504793006773,,,1.3958121521554243,1.404956404109755,,,1.3806277693205773,1.3975352228716704
Mega Charizard X,Fire Spin,Fire Blast,40,,,,,1.4194686380953137,1.3991876752870445,1.4171613904346114,1.383089042036812,1.3816236448779484,1.3578956344880835,1.3463357778438048,1.3300975582843861,1.3677975809492653,1.3592751510961125,1.3422065001633254,1.350299305380548,1.3765596503287083,1.3561966147992366,1.357291193689302,1.3507503617740775,1.3985975719343866,1.3366444177717927,1.4323113468322564,1.3801401268864013,1.363192719585541,1.33950715113351,1.3644108966224207,1.3410341554643002,1.3509539441301948,1.3214414568230168,1.3161112873648344,1.3133461576864507,1.3652314403489498,1.3540967225007428,1.2109515856207564,1.2729533995513085,1.3656317269695855,1.3485960948030233,1.381287528245503,1.3447360753307847,1.482246496135611,1.3957211548056603,1.3689443728162627,1.3523425445162476,1.4933636245950155,1.3372800046318558,1.3734459323416786,1.353433059229626,1.4033798737269763,1.354994797667816,1.3282794010483034,1.3405368258536159,1.2886099045153883,1.3336682760360714,1.3513910662971214,1.3598489617563465,1.3240958812414452,1.3309455067773908,1.3523720166478672,1.3088734263677473,1.4584211381514491,1.341227458940326,1.2948276694334195,1.3020800018736758,1.3400032002108373,1.3367080799325224,1.353903205540239,1.3391686603988289,1.3451451506536711,1.3552407574484364,1.3728957070191357,1.3604620892975403,1.3355383396123623,1.3473831191704244,1.322565190925712,1.3136492214151838,1.3709011264664828,1.3082946389626477,1.3539727409260085,1.3382971572552174,1.4004500479314417,1.3576132561085927,1.3661768058166375,1.323851820301468,1.350397168347492,1.3299780536979324,1.336091118167586,1.3225481904837149,1.3352038769300605,1.3376039825078814,1.353247657488695,1.3588976809773285,1.322725460753414,1.337275679878791,1.3230420984988338,1.3262853170562945
Shadow Charizard,Fire Spin,Blast Burn,40,1.2380122226662922,1.219305606211579,1.2428057977575293,1.217499096487391,1.2380749527305834,1.2249703964188638,1.2399830831151262,1.2156427697872603,1.2150177643632611,1.1916539960680053,1.376965308208581,1.1953146399843164,1.1935989141702508,1.1976184336430464,1.1887291948740004,1.1891454394648566,1.1841989835366094,1.1922904290993606,1.1986401737662498,1.1895591716630833,1.5523989755250869,1.2510541389775267,1.2270725839808985,1.2203845275595124,1.4161152910044983,1.2630179359711198,1.197009100756992,1.1810425980831962,1.2161428281962539,1.161125101935826,1.2005538732328653,1.1770757211503073,1.2430133619850272,1.2136080042944752,1.2503926685222184,1.2582259384143284,1.2538970835459462,1.2222058075556945,1.2414947747983296,1.1817009467287631,1.2307303358530888,1.1959269499641254,1.197115380687608,1.1941568707455628,1.2556691575244932,1.216713577871778,1.2054060797976232,1.2082040003055863,1.2032996458628626,1.2095373363390995,1.2036589525197037,1.1766932690351637,1.1591894020044715,1.1707492386633946,1.1854148033531142,1.1841735320663604,1.2088814601068691,1.1760067245094081,1.2592358821472802,1.1771666026939611,1.4278497279692974,1.1987668832574319,1.2029023658853344,1.159086471289246,1.2748961850156282,1.205972860787729,1.228487487792787,1.1783829609230916,1.2043374989590088,1.2118652596303365,1.2413478930505448,1.1983280142958803,1.1604834048102404,1.1678484001726444,1.164823353633269,1.168795035989584,1.2103605442930563,1.1740110937892312,1.1931042980532327,1.1819493998886113,1.217247353047325,1.1859362533564326,1.2580004390500266,1.1922946075204905,1.1795406592867879,1.1621789456038352,1.2012211318778003,1.1764307574946333,1.224839995991756,1.200084342317982,1.1942720739039576,1.1904842435544993,1.1896855019409196,1.1809269691765893,1.196807585031943,1.1917351050737455
Shadow Charizard,Wing Attack,Blast Burn,40,1.2535394008550922,1.234120940314273,1.2549648709411305,1.2369050625228686,1.3929182330130068,1.3891679232557739,1.5007613043270343,1.4724829869648404,1.4714118051383,1.4334014770795105,1.7219610593553516,1.4424581390987448,1.4180925470505377,1.448054288281451,1.4372004783990342,1.4351322321531246,1.4209143725310398,1.443313253632687,1.223194786253374,1.2105159264212466,2.136682092568003,1.522787503537379,1.3974037919272393,1.3878073297838,1.6083053959295424,1.3985132207896793,1.3649096615249605,1.367750999159047,1.471777465603039,1.4191864903298566,1.2256998555156011,1.198009512429245,1.3879441865429165,1.3668577983817,1.5632454202828028,1.5307931876012597,1.275319591625232,1.246047527227731,1.3910104069194265,1.3323651646740242,1.3922209883811627,1.360224849192341,1.4236476716665305,1.436518638350205,1.4383570905064538,1.429842738624866,1.4470153987631595,1.4785253848152393,1.4510997854801846,1.469527789993296,1.2344021412135506,1.2085607523690753,1.188653951571129,1.18043520336834,1.2280593766472259,1.2207938592774157,1.3431617244206993,1.3188003860612616,1.5964590106559506,1.4626699071772404,1.6778517301827471,1.4301357798902683,1.3528065546778252,1.3299283061749414,1.4069726946716488,1.3429339818216393,1.357224496028085,1.3247645025761456,1.243597014330445,1.2301063661783627,1.4116103922062007,1.3608128069023888,1.4286486735752073,1.4288003210471956,1.2216596693728814,1.2264791310402643,1.4773284420873367,1.4492498080541498,1.461877041606847,1.4592921896350977,1.258622141129912,1.2249959927904133,1.4304335012030884,1.3537933420802621,1.2049767086005494,1.195978399498906,1.4877189284830175,1.4590833525998832,1.488827733935279,1.461596349895917,1.2277306058901913,1.2257888534618917,1.2316568648723023,1.218886871036637,1.2118529471618684,1.2162795454806115
Shadow Charizard,Fire Spin,Overheat,40,1.3186144643818505,1.3296393128212585,1.3192842774284879,1.325607065312979,1.3184079040584706,1.3271218652213377,1.315858239392812,1.3313488089708618,1.2919501405484937,1.2759445614657943,1.594830078580595,1.2814092389881826,1.2882739133145529,1.289078211820442,1.2953612720385235,1.279029245460751,1.2938980983516701,1.2791288005655934,1.2724576769771583,1.2683221457842881,1.6409773978976658,1.3443821540443222,1.3600910325111373,1.315967464879233,1.513054611480733,1.3331368029615198,1.263859309735302,1.258359565894202,1.2950608491917484,1.2326953966567296,1.2984407275098886,1.2493462119764673,1.3152330133779144,1.3005473746481444,1.4170113559699988,1.3245977571058631,1.3305587266175383,1.3053555066694114,1.3737731200442707,1.2834641348118938,1.2932725447838938,1.2749197129485557,1.2709712590802678,1.2678062404638828,1.3714223496794469,1.3180133756547956,1.31268824069793,1.2941403845125583,1.3081021267137178,1.291362861258507,1.3034697210673882,1.2644600818267293,1.2511153391644843,1.2704304007155551,1.256898369352672,1.2579645286674885,1.3132947106053263,1.2652800688398396,1.4587409955374058,1.292710727520635,1.5436696662329246,1.287013784514835,1.2986135744429408,1.2542890717950497,1.343647907301042,1.3105388293845,1.3191627129905077,1.262979636268517,1.2843237934644969,1.264096089415149,1.304837824716942,1.3032973722916834,1.24200431328012,1.2485322625782849,1.2317899389640719,1.2394620179921576,1.2686028353012804,1.2357302622349862,1.2906813638839854,1.2546511943766332,1.273060064812417,1.250037512534372,1.418412378074678,1.2785880206929003,1.2424342197670364,1.2355855591947085,1.2856764589796088,1.2416576385020441,1.2740528997528118,1.2729648335362995,1.2715788530813479,1.2634725459501346,1.2660505045361248,1.241370613943029,1.29875919472758,1.2838285581426545
Shadow Charizard,Air Slash,Blast Burn,40,1.3031459744980807,1.278345481615071,1.3062966949941874,1.2848362087136325,1.4793362516992279,1.4689071161137266,,,1.5833940220716076,1.604386202554385,1.9532185783316585,1.6170749171989869,1.5565301192576244,1.6168354526298014,1.5499636346708798,1.6002695289848867,1.542630708063879,1.6070985295858569,1.2580493927148557,1.2502869869947932,,1.6638749182743444,1.4519258671518196,1.4600022545263547,1.8443156877656703,1.5634638886247494,1.4347788791155183,1.4404819357239254,1.6303406835371177,1.5886593894409087,1.2659977428609874,1.239718516243867,1.485661542309103,1.4702817200840568,,,1.3143749975277583,1.2856944703111584,1.4794291309822754,1.4296156508072564,1.4817771107464144,1.4582775740910983,1.5664320034845258,1.5877995166930543,1.6054605315927792,1.5876476623644906,1.583466392125217,1.6332821065536385,1.5849092892598469,1.6235094875692238,1.2651036549022912,1.2362273343869195,1.214858070837607,1.2255259800496732,1.2533602557344714,1.2475705504114294,1.4339645629377136,1.402667239224533,1.7395250308511776,1.6476286463354821,1.844856297943898,,1.4386357239803131,1.4243825009685538,1.4932053442072926,1.458436044999084,1.470149557131974,1.4392208309078705,1.2585012057703298,1.2700460370282616,1.4887991590925878,1.4512289806937841,1.5404808095497007,1.5488142498066304,1.2336486555096422,1.2333172101973775,1.6003672972987044,1.5771383005715338,,1.574413829093149,1.28233962255217,1.2528025370107605,1.5180463639525767,1.4593307250298948,1.2432849947975104,1.2300670409339476,1.6122165318405661,1.5916682231525714,1.6129629922490742,1.6076571351795546,1.2507176437018837,1.2522305109719178,1.2482801294713677,1.2422356030511474,1.256453478594909,1.2634409987591584
Shadow Charizard,Ember,Blast Burn,40,1.3085634628133576,1.2876451638719815,1.3078055802485449,1.2894358443287703,1.3062838425789343,1.292987376478446,1.3189408926277781,1.277329061533039,1.2886911650445336,1.2585583343533622,1.4730254207673086,1.2542445935979711,1.2476771801316349,1.2641672576793632,1.2595129751414724,1.2528060521686366,1.2475469966708326,1.2608907704847256,1.2510847342952536,1.2407314921921286,1.6927523292658881,1.3024061496726094,1.297874887239886,1.2872980667328577,1.4985812703151327,1.3272464947636902,1.2642914933385474,1.25598626846006,1.2810580037885728,1.2212682501634344,1.2805575172649524,1.2456291422022694,1.2980157135637709,1.2727594120798915,1.3640790030048213,1.322207726243381,1.305050730399079,1.2781680734269267,1.3085495330949288,1.2514549358059623,1.30530777860959,1.2784403092934458,1.254308943791595,1.2472791428054215,1.31740062380368,1.2870936469028273,1.2564760065004166,1.2727039676034653,1.275400647302642,1.2893645343460494,1.2593380840812232,1.2255443944644908,1.2172607376430842,1.22618417807959,1.2465503052150106,1.2615310849843215,1.2659793895270017,1.239946182882956,1.3275314605114539,1.2329674193990507,1.5005562788325744,1.2617023963967484,1.2821956359674107,1.2435955021490939,1.3189103354501543,1.2574464256340319,1.297668579903819,1.239244177029267,1.2568044790737634,1.2614076604148832,1.324338616919035,1.2790556460833333,1.2112682566390947,1.2209079827697809,1.24093924969015,1.2527031089359564,1.2721511066105904,1.232705140102952,1.2631680637095986,1.2287788745133907,1.2610997652901716,1.253044166264062,1.3127339935157505,1.2457031802164147,1.251351332184324,1.2285391527797171,1.2660276974778517,1.2446730823663386,1.2946518394958892,1.2792445130941998,1.249302782571919,1.2497435931463914,1.2493881044615198,1.2413543713805404,1.2592967735047633,1.2464413092962074
Shadow Charizard,Wing Attack,Overheat,40,1.4144167796626317,1.342805296980738,1.410509866242097,1.3418533522116403,,,,,,,,,,,,,,,1.320935099083865,1.3254453938990758,,,,,,,,,,,1.3487384380558745,1.2952792585141388,,,,,1.4328086643170481,1.3652196399073375,,,,,,,,,,,,,1.3341598115916236,1.3095650199902928,1.282343087871003,1.314958767890415,1.3054525513934467,1.3267435169335169,,1.510200002104178,,,,,,,,,,,1.340405126196606,1.3370324427763656,,,,,1.329831909271201,1.322970004167041,,,,,1.3079710192862863,1.3135355129849877,,,1.2986871012411614,1.27274007884124,,,,,1.322297235527311,1.3271398158461678,1.3246549200342714,1.3069048973747757,1.3185046812890022,1.2966876265866751
Shadow Charizard,Fire Spin,Flamethrower,40,1.3631169324249826,1.3566537374166874,1.3600197352987258,1.3566594275105317,1.3616334209250451,1.3618048459349714,1.359869388672304,1.3523261243152327,1.3488008762557602,1.3409724329154402,1.4837113623113292,1.3409900256168876,1.3204844190741998,1.3488060797770354,1.3322879959003462,1.3363818620890453,1.3211585978011897,1.3417877497432613,1.3349064056377242,1.3338305838151363,1.601828146125738,1.3596233789045347,1.3659052612168827,1.3726060282546295,1.4703104503390216,1.3932898778694207,1.3079346940423153,1.3108490217200146,1.342258196887549,1.2981476098154934,1.3258612340794595,1.3167927753560449,1.3613316227804861,1.3465563442652884,1.337080075667608,1.3503261067615357,1.364673288318757,1.3546207441865243,1.3415509853745868,1.3028790361962954,1.339297489170425,1.3142742496469688,1.3218064610552058,1.3299617549616545,1.3780918191141267,1.3482903256547665,1.3327365630563064,1.3463409781443836,1.3272531237349836,1.350123042942465,1.3472803150100492,1.329094897269064,1.2922921531353024,1.3181839730438842,1.3175426365815919,1.3329227888620425,1.333543328181312,1.3074399575620552,1.402062689135735,1.3426970652371242,1.5225266287097843,1.3337235723957637,1.3326507752050063,1.2906014091070754,1.3802241450839476,1.3422195256966796,1.3699920622068655,1.3096239895818613,1.3266664000424224,1.3388366763743644,1.3452929449179574,1.3270278597685872,1.2940594057282333,1.3094408646623188,1.3002929952978215,1.307204919044112,1.3330868310516522,1.29429308329888,1.3416495525535965,1.3210191424540951,1.3595619204802516,1.3491894733014134,1.3785909495333577,1.3184625996146284,1.3103019895046866,1.2975960251282042,1.3407497603147343,1.30442315457663,1.341162784147388,1.3389524587202126,1.3270763556646434,1.3331978144577419,1.3164054995327845,1.3142439361638232,1.3256461494453513,1.3402922038940677
Shadow Charizard,Wing Attack,Flamethrower,40,1.3919313600538372,1.4065592372047975,1.3925415996425445,1.409217099117081,,,,,,,,,,,,,,,1.3965054356515927,,,,,,,,,,,,1.3832764464892058,,,,,,1.428918582159513,1.4135321266141805,,,,,,,,,,,,,1.394433292139723,1.3776832724738692,1.3391054386812355,1.356386956211302,,,,,,,,,,,,,,,1.3998016822773827,,,,,,,,,,,,,1.4213562431594056,,,,,,,,,,,,,1.3650163331392307,1.3761741864589876
Shadow Charizard,Ember,Overheat,40,,1.433044039074071,,1.4340922567119776,1.4552111221090092,1.441461568761453,1.4464072068461555,1.429365339774718,1.3899229028972393,1.3793233039816326,1.7819617213621286,1.401536143696509,1.4011887074249076,1.4026629568156885,1.377131439975523,1.3821305414802074,1.387270174531246,1.39211818130747,1.3551592074429497,1.3492565565445211,1.862052040496503,1.4523235457712464,1.4680876009596868,1.4289962569768029,1.6993266813275933,1.4420063045534532,1.3744178238671518,1.3675790612462946,1.387688594321128,1.3221202202487796,,1.3587551159483557,1.424417650738985,1.4044120943031315,1.5864737572324803,1.4608460836586425,1.4429726233846372,1.411321592256883,1.48437937305889,1.416159048258784,1.399956686313145,1.404514017078153,1.3583397125662933,1.362440384002023,1.4796841469081121,1.4367524533315017,1.405015805916681,1.3942869198504386,1.439652438537314,1.4149723707830204,1.3692424997749573,1.3477931548902615,,1.358962084939313,1.367998503681284,1.3575870484755532,1.4224031930237968,1.3693650671038928,1.5243225119839112,1.366888912277205,1.6973704510131051,1.3843619636809983,1.4232770140313045,1.3913560604051063,1.4156398213384556,1.3674116835224628,1.4408645874544659,1.3594592515853867,1.3727088406311858,1.3708893084327252,1.4182449810412667,1.4174044860121362,1.3256429329017907,1.3342360986987676,1.338093480152508,1.3387514768735358,1.3820776912008965,1.3370998836359271,1.379795254611028,1.3564546582974846,1.39345860985798,,1.4832742847016864,1.3843388876538574,1.3397840829159497,1.3230680558790548,1.3572299467181563,1.3339729472778408,1.384640878940644,1.3900615939767957,1.3573281104126902,1.3437542088115724,1.3764249403712747,1.3514224351443842,1.3776763522445516,1.359853479212673
Shadow Charizard,Air Slash,Overheat,40,1.412174629741703,1.423839508684428,1.41284493999295,1.4204362689018846,,,,,,,,,,,,,,,1.366559414971777,1.3544742245101768,,,,,,,,,,,1.4052011436956773,1.333723725790108,,,,,1.398370298290791,1.4086660726268867,,,,,,,,,,,,,1.390846071012341,1.3535136475526968,1.3277500808942042,1.3489755280510587,1.3342608865688392,1.338210149656535,,,,,,,,,,,,,1.365042652168002,1.3526078156385424,,,,,1.312072043063495,1.3185337934027448,,,,,1.3482602387262235,1.331928588367265,,,1.3259258104068519,1.3138345874582702,,,,,1.352472530263113,1.3490908249656257,1.3462267482892454,1.3198382234317854,1.3751229335792168,1.3661563178755374
Shadow Magmortar,Fire Spin,Fire Punch,40,1.2813110621828012,1.2827959823816821,1.281901667471771,1.2852219523434159,1.278840306562943,1.2873750308880338,1.2791808722491826,1.2779419711278084,1.2492758265163222,1.273258259190269,1.2718379485523092,1.2745256363569077,1.2596598598361965,1.2930447005980423,1.2791782032424028,1.2845233696995202,1.2709629750315825,1.2918700053048666,1.288026490528117,1.2953859744029255,1.2929328282977526,1.2728261463547916,1.2871479507885852,1.292948327697953,1.2722368660250865,1.2783261204605778,1.3043995265220434,1.2859067741635015,1.318843820568624,1.2684917541498832,1.3162568030935966,1.3115235500161995,1.2735759209487236,1.2661438647236307,1.2074248049397445,1.2465674546085137,1.3157930753499705,1.301571887137421,1.2690103296454636,1.238863558719393,1.3544408688757217,1.3137171457389225,1.2711143468608865,1.26991669995029,1.3539493697235785,1.289342012931211,1.2741057380247884,1.2930107676738476,1.3537501606293818,1.3024326745095092,1.2799603707403242,1.255957077911468,1.2429733860103813,1.2575219225889038,1.2641140262875992,1.276611825909974,1.243949321161577,1.24201385601111,1.2502808962639251,1.2354704938788121,1.382641116733037,1.3129696345121258,1.2648498731176896,1.24399294852067,1.241042139246821,1.2485634463521367,1.2874384786642865,1.2547899910261646,1.2644626599122648,1.269277600898945,1.2938426679928627,1.2647355945755416,1.2322564503484834,1.2470087578174933,1.2717463522660413,1.2586210941955853,1.3528462136782335,1.2788205355550353,1.2755884593353288,1.2535916502544382,1.3178597906279983,1.3023082125558256,1.2770119459037765,1.2451933924363352,1.30277005024024,1.2505611862148114,1.3021961217196856,1.2659092324078096,1.2951641150643038,1.2669478395565648,1.3098142150982668,1.280345632313917,1.266968966764751,1.260931034660918,1.2662722986800106,1.266638920614448
Shadow Magmortar,Fire Spin,Fire Blast,40,1.3216885173246247,1.3151245547615542,1.3240895224514946,1.3121403776175016,1.3133243752506003,1.3194623973355146,1.3269546536195127,1.3090464482188284,1.2940194998858312,1.273463811977404,1.315825076719067,1.2741161603596123,1.3002492238359333,1.2947162346283603,1.3089274495769248,1.2947514759745835,1.3053731975304383,1.2909818435159621,1.3245198820112742,1.301657527033814,1.3331159045031262,1.2767245333099135,1.3146542899712663,1.2953036644515292,1.2825108377146979,1.2792034900976545,1.3772861528045333,1.2830352828012621,1.3307678523186965,1.2528703106711927,1.3927426792770474,1.312426371036236,1.3014053918654092,1.267166694877073,1.280642591790441,1.2884946326576698,1.3720567864022752,1.3304162681636844,1.3131233761908396,1.259674543734332,1.4272462862237234,1.379003163399077,1.271586034679296,1.2605551421043104,1.4901710314478418,1.3101622295758883,1.3428621935300245,1.2915435298991214,1.4443155336040527,1.298982579512654,1.3008852409565619,1.25814910860388,1.2492821043440177,1.259969240467319,1.2637680535954159,1.2685753263751054,1.2678073071611438,1.2332207044455188,1.2667935179040226,1.234713805914557,1.4354786884063897,1.342956506175871,1.275137645446344,1.2603376200467693,1.2675948243467985,1.2427537527430286,1.2915986938520734,1.2539157540606742,1.2743987875388547,1.2554724625612366,1.332060859133393,1.2741757646593788,1.2287269603600763,1.2308292559736222,1.2750471004042228,1.2325502100244963,1.3862161263483483,1.2955414750458496,1.3041017016634322,1.2375382213851465,1.31342309456417,1.276289339213632,1.28765224911132,1.2492584103048534,1.3238056031555343,1.249530825011068,1.3208161441820994,1.2526389573109804,1.3391657483487502,1.2586127403973124,1.3392742024103372,1.2742683549915452,1.29307601788224,1.2577559043167759,1.2797325063859828,1.2593467804537906
Shadow Magmortar,Karate Chop,Fire Punch,40,1.5873666241633029,1.632400692302382,1.4997859227691515,1.5320366972814108,1.382094619449105,1.3956895289768496,1.3883639149908733,1.3865514587370107,1.553737685933539,1.615017806517783,1.5852058865486371,1.6225019717747555,1.5629745669126196,1.637214277258509,1.5914690478928202,1.632873728019417,1.5681916903107997,1.6405184112303772,1.4900308826048236,1.5200057646787033,1.5074986544925897,1.5067288269562926,1.375139497769694,1.3864112244845535,1.361985136894123,1.3716571293673576,1.4231456123580144,1.4033205566271747,1.412623241507809,1.3644243405903405,1.6097651219964972,1.6349013351302262,1.513218321685618,1.5291501624193855,1.2935462871229007,1.326748176355835,1.6697532109474815,1.7060972628893643,1.3392016768726922,1.3322529617960068,1.4463928207366317,1.417424560931577,1.528169443942911,1.5482184593369903,1.570714012245876,1.516475760192028,1.5821531146127592,1.6381197434677612,1.4266314446147963,1.3905539564971892,1.6089760446901993,1.6065441679773607,1.6418769888038207,1.720505447821441,1.5070673853530803,1.53411600483697,1.3292441755126467,1.3341135403290603,1.5751262221163207,1.6029513017565384,1.4602893098604668,1.3910687030538746,1.5965921325018366,1.6149850278935494,1.3473895474742588,1.3637697699297575,1.369211350791995,1.3465379624804066,1.6091697712524138,1.6501927729909955,1.5059932626283254,1.4969652986427493,1.467984887433255,1.5205486974849947,1.5108141026077309,1.507069113454396,1.5820675730386482,1.517922724788853,1.4858382931312877,1.477252254646251,1.7579938134424875,1.7826024477784634,1.3557513698816066,1.3325026449392459,1.6257676357232835,1.5944643841860993,1.5194083230047195,1.5202653372050563,1.4023369832937833,1.3798219138551515,1.5268406963032324,1.5209690502266906,1.5747307071041006,1.596880265512616,1.5982223693675655,1.6209912374545716
Shadow Magmortar,Karate Chop,Fire Blast,40,1.9096995282180924,1.7944105685469165,1.7226069654129115,1.643547067789698,1.5128936323681887,1.4481309375364437,1.5111028183911976,1.4448664940658056,1.73478495340118,1.788060960420743,1.8372803941420404,1.7981492032754598,1.8261663017143337,1.8140568191224895,1.7858955439739983,1.8028314244959174,1.8166453151953574,1.8104279019262557,1.6706041513356764,1.6250714350136044,1.6712684392646917,1.6136947802921633,1.461537855201089,1.411824684196854,1.4304694470380468,1.4045463243377596,1.536527534587611,1.443987326641335,1.4593722941923262,1.3644088396052416,1.9421856138327849,1.7724435452438674,1.6770938907139123,1.632849992828958,1.4649511056620308,1.4222729053857737,2.1256954910267516,1.9928554191504546,1.406751030077159,1.368694582000132,1.61998289992515,1.5292303357239356,1.6503922017392987,1.6534662762665258,1.9580815077990483,1.713806703523499,1.8429919019206735,1.8188224771059638,1.606054560350147,1.4373116571604525,1.7374446446152538,1.710207065413277,1.8257358547199956,1.8781088254621485,1.5942281886041727,1.5878713342261128,1.4020430295437276,1.3632472669221583,1.7933930496924908,1.762159637352422,1.5512020044478525,1.487189617330807,1.8203293029992427,1.8108084742308814,1.4062238018939166,1.3946790787857295,1.3999739100551063,1.3521446596064757,1.756887758370459,1.7327367728733487,1.6746435288090185,1.6203806397614062,1.5913775149629639,1.5912533193708132,1.6411017649577373,1.5734610343695716,1.7457833092771131,1.608615040119228,1.588566068538692,1.5333056801411444,1.8711049828436286,1.806818159909302,1.3847385350869934,1.340071976388689,1.8095617914740862,1.7412237290674872,1.6228549631403544,1.5752665907259995,1.464140156881983,1.3898702959233056,1.6078923169692287,1.5738844306745632,1.7711073424611847,1.736161853421691,1.8029673642222483,1.7065150498681267
Darmanitan,Fire Fang,Overheat,40,1.317436107858739,1.2897853426821444,1.318082423017497,1.290191667131413,1.3128247146896312,1.2942057208308901,1.3127162425486063,1.3021774676129885,1.228683445982542,1.2567687875344125,1.271766377613157,1.2592394664521958,1.2743065962237394,1.2766300302021998,1.252256520395021,1.2693572262198658,1.2666298681137156,1.2781511227986215,1.2947042192309097,1.2913062202138952,1.2914211125735549,1.2839063887506466,1.3036472919201971,1.2822194244758065,1.2756423612009147,1.2725153208845241,1.325695040255226,1.3003777257143179,1.3214035901360763,1.259795207275129,1.2788476215078435,1.2785833818558672,1.2679084369707205,1.264166187686103,1.218663499805069,1.224161904567605,1.3230849620461458,1.3026855950332177,1.2486842307522399,1.2398117817097085,1.3161522155787837,1.3079301284467675,1.254211431686614,1.2540760130912392,1.4407169911258757,1.2954298577151817,1.2789382929482351,1.2896815111787472,1.394961350544828,1.269841147315769,1.2589483500313865,1.238091529936809,1.238877316307424,1.2725130817583588,1.2518939484110114,1.240927202415715,1.2525789063425856,1.2517555072702113,1.2700805432529847,1.2252129582813878,1.349393829597659,1.2968946886872497,1.2216655332300088,1.2349192389860115,1.2419068912413416,1.24776664103979,1.2779822683136093,1.244760591601963,1.288793827509358,1.267234803111014,1.3229892662640412,1.2727904056356136,1.2339316374056404,1.2389342199433966,1.2725186400881372,1.260600208878897,1.2952526997672955,1.2330713279638297,1.2459547661893768,1.2362762808666738,1.3053180608192791,1.2720139740090821,1.2640203477094116,1.2392641205091817,1.3192682969820053,1.2534461679705935,1.2758522183648204,1.2401071217446258,1.2960930116794902,1.264673942653413,1.2961259337032596,1.2771857171115506,1.2831140309385691,1.2637775033728342,1.2569989614499157,1.254305271711207
