Attacker,Fast Move,Charged Move,Level,"Tapu Koko, Tier 5","Tapu Koko, Tier 5","Arceus (Electric), Tier 5","Arceus (Electric), Tier 5","Arceus (Fire), Tier 5","Arceus (Fire), Tier 5","Arceus (Poison), Tier 5","Arceus (Poison), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Dialga, Tier 5","Dialga, Tier 5","Entei, Tier 5","Entei, Tier 5","Heatran, Tier 5","Heatran, Tier 5","Raikou, Tier 5","Raikou, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Reshiram, Tier 5","Reshiram, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Zekrom, Tier 5","Zekrom, Tier 5","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Ampharos, Mega Tier","Mega Ampharos, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Charizard X, Mega Tier","Mega Charizard X, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Manectric, Mega Tier","Mega Manectric, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Graveler (Alola), Tier 3","Graveler (Alola), Tier 3","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Raichu, Tier 3","Raichu, Tier 3","Aggron, Tier 3","Aggron, Tier 3","Ampharos, Tier 3","Ampharos, Tier 3","Arcanine, Tier 3","Arcanine, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Drapion, Tier 3","Drapion, Tier 3","Electabuzz, Tier 3","Electabuzz, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Flaaffy, Tier 3","Flaaffy, Tier 3","Flareon, Tier 3","Flareon, Tier 3","Garbodor, Tier 3","Garbodor, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Jolteon, Tier 3","Jolteon, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Magcargo, Tier 3","Magcargo, Tier 3","Magmar, Tier 3","Magmar, Tier 3","Magneton, Tier 3","Magneton, Tier 3","Manectric, Tier 3","Manectric, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Mawile, Tier 3","Mawile, Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidorino, Tier 3","Nidorino, Tier 3","Ninetales, Tier 3","Ninetales, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Seviper, Tier 3","Seviper, Tier 3","Skuntank, Tier 3","Skuntank, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Typhlosion, Tier 3","Typhlosion, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3"
Gastrodon (East Sea),Hidden Power Rock,Earth Power,40,1.8212169866963759,1.86227438939936,1.8027636842172754,1.8249483867680967,1.6857690822616964,1.6761161126815185,1.804525718045849,1.8146595878736078,,,,,,,,,,,,,1.5605056577831875,1.5656684696712864,1.8254163583789023,1.901813521826851,1.7714209022659773,1.866109160226261,,,,,1.6010439565410117,1.7309505021468679,,,1.9056265615345653,1.9247636673719002,,,1.9147903549675642,1.9714044325897573,1.816510135113884,1.7465748367371157,1.7029291755589029,1.7445149197287044,,,1.5871486951984077,1.5900865041668046,,,1.7851775333397344,1.826075891639414,,,,,,,,,,,,,1.8290920257858565,1.8840514461033129,,,1.8157628458638992,1.8556894492926876,1.5790808808697017,1.6146170375676143,,,,,,,1.8154172224671676,1.8738031588663002,1.862976414276004,1.8750466017326177,,,1.8021284480498843,1.856543285897386,1.5957098708191968,1.648060821804766,1.8674959733541032,1.8650507555895308,1.747197628713926,,1.7193216741888104,,1.8449464652017757,1.857972911988895,1.6795341582079624,1.6294389480969422,1.7895786827716362,1.8237997444590106,1.5831464459365763,1.6232583550043571,,,1.7760467409470024,1.8152009112391312,1.6050730330575866,1.6851681756871797,,,,,,,,,,,1.8707244317231828,1.9014397994324812,1.698042055780977,1.650563026556849,,,1.7943901895907692,1.8553470912440098,1.7651374609681654,1.8246609855200595,,,,,,,1.7143114188703146,1.6862472322554132,1.7732763204632023,1.811131131145123
Gastrodon (East Sea),Hidden Power Psychic,Earth Power,40,1.8212169866963759,1.86227438939936,1.8027636842172754,1.8249483867680967,1.814786747707486,1.822498659346852,1.678322455684517,1.6722972699060747,,,,,,,1.7718484386864572,1.8531711232036991,1.7946075618042658,1.7726169376696679,,,,1.7333500802633297,,,1.7714209022659773,1.866109160226261,,,,,1.744682392629308,,1.6034291002934034,1.6553541905824432,1.9056265615345653,,,,,,1.6600853732222183,1.5898501346097782,1.86009050967832,1.9188880331584015,1.646477520697511,1.6538508847706488,,,1.838141812100589,1.8392988941344657,1.7851775333397344,1.826075891639414,,,,,,,,,1.7038662141814134,1.6973254486752343,,,1.8290920257858565,1.8840514461033129,,,1.8157628458638992,1.8556894492926876,,,1.623053695825269,1.6438078441789505,,,1.6294222711542061,1.6503772545943465,,,1.862976414276004,1.8750466017326177,,,1.8021284480498843,1.856543285897386,,1.8290180741299276,1.6943213690465362,1.6824083665699139,1.6098154216050036,1.6551881213921735,1.5870251033412486,1.667316683652688,1.8449464652017757,1.857972911988895,,,,,,,,,1.7760467409470024,1.8152009112391312,,,,,,,,,1.6432995739957958,1.6517401243103624,1.7029677446591216,1.6960759194206847,1.694299134581947,1.7091827694979356,1.8391089503948772,1.8130974297505802,,,1.6361208422644897,1.679464777155606,,,,,,,,,,,1.6186370962824181,1.6473317635700766
Shadow Gliscor,Fury Cutter,Earthquake,40,1.521606773785571,1.4855172962057792,1.4909874600717579,1.4121049753472619,1.686345869754307,1.5745408073610192,1.6775310366398182,1.5730824385388835,1.5278896243937794,1.4300181272064485,1.6823995542856711,1.5657068353107568,1.6827282206968608,1.56908550447925,1.5685235285678938,1.5341395093844696,1.5817800377915068,1.5570183931532833,1.5074234232434816,1.4420137519742888,1.5271736917476664,1.4777094660766115,1.6962045602968643,1.6567130709351208,1.4535385534211083,1.4634053506004814,1.3159207931688477,1.3153331744987635,1.5257023822001745,1.5309717318847516,1.5648718575008367,1.536793960348327,1.4383623616603665,1.4540598779322038,1.6031806734670344,1.5013013474503634,1.5363842815601472,1.5311924296756025,1.5789928538513514,1.5309589733361817,1.9247559182024687,1.5935831203782065,1.6904009957994461,1.534488691117894,1.606424364839332,1.6004259458969763,1.5866779766640486,1.444460318862351,1.6361070987745523,1.5917928929377185,1.4343788820014036,1.3640045047231937,1.5474352803911153,1.5599389404264445,1.3675935477641472,1.3639798252803104,1.521037433944891,1.4910737717096945,1.460035330098771,1.476250410526402,1.4714611687385764,1.4870711095498677,1.2774412184480173,1.294649946253179,1.379729041613371,1.4206432048401614,1.6105428879096708,1.6229156015033477,1.3459358807790416,1.3802034474553166,1.48676566026353,1.4674722224995784,1.6837337368792722,1.624986270466742,1.3678662472680692,1.3983166814128967,1.4831915128096773,1.5073610471551546,1.444778255752579,1.4768498175113887,1.4056596187563142,1.4111249478181591,1.4766837827130346,1.4280609723402125,1.4302969655073223,1.4356180277554744,1.5659653726053684,1.4771141152078826,1.4824930321874747,1.4745091012386329,1.6300541793446297,1.6161169430198206,1.5378891093088338,1.617904870488621,1.4750472109283264,1.4929751583265083,1.4983014377043415,1.4987042124996832,1.5311185877865054,1.5109517701816813,1.4872321714068162,1.4894473206424181,1.546919304914379,1.5625326324248776,1.414487661506758,1.40759037373216,1.5698367684688301,1.6216971929912365,1.5696989214348773,1.640232064221707,1.3967611428076625,1.400195879864325,1.3504864224171482,1.3777767767587252,1.5251832316673373,1.5078709893651823,1.4916191863300345,1.4997267381518893,1.5377971522291622,1.5537900729247538,1.4550579621130417,1.4431161924032008,1.4169860194067607,1.4420774398573226,1.5378156252390458,1.555057389862103,1.4117988625876738,1.464951863921695,1.3481489472194967,1.3884321801733135,1.468860945639201,1.4779265564666515,1.3634473490369188,1.358598643556023,1.5846142769488767,1.4954766013017078,1.6435961245105275,1.6000567984983576
Shadow Gliscor,Wing Attack,Earthquake,40,1.6312638589606525,1.6180054942762399,1.7545273252617062,1.610208709281213,1.5545011407043323,1.4217761836376692,1.5462341997892228,1.415077783751283,1.8025690868537319,1.6316109582575218,1.7359933142850688,1.6034453582607011,1.6152713627212563,1.6099319130383323,1.4480588558270415,1.430206959880009,1.4401335777819508,1.4108648004583666,1.6966630422977584,1.6701683020020681,1.5241509118148504,1.46889140445313,1.887667790028354,1.7900691171714656,1.6525389138824182,1.654640105243199,1.5980847234376703,1.5863319943266716,1.6144568966858255,1.616182196372598,1.6372070091640205,1.5486379654007756,1.4131923217501874,1.407399403746356,1.803129564455728,1.739951220998552,1.6507417629663572,1.6031746255712145,1.7838523781895628,1.7452690596698777,1.3855632466127905,1.198170938058992,1.7028449959431802,1.5737814475275897,1.4879928852181639,1.4794190441845656,1.5328239856649557,1.40021794218957,1.4947912532414946,1.4599949320640468,1.666969942905812,1.5996088978421823,1.6244036306418659,1.599463493013627,1.6964697639349609,1.6967271552236098,1.591681446156224,1.559214918393258,1.9388839032505207,1.9498393043839408,1.4553967260747875,1.4564411748039736,1.627953546233102,1.6388774014940724,1.643342008481176,1.6715884034952493,1.8569797472697753,1.8846160744741531,1.6090919958757544,1.6198869658507191,1.4612285023970017,1.4539157302396513,1.2752059504551025,1.2447381651423315,1.581544750471545,1.6490614358021098,1.230855430772925,1.2000492022811158,1.488359440477417,1.4902516709954576,1.6305622735891294,1.634804154003356,1.5947088366717677,1.5682238688816894,1.591339830239145,1.615134800828391,1.5294939989301553,1.450452373390473,1.4700753475490418,1.471729759045989,1.4368804714839813,1.4288867071886053,1.4208303003783547,1.4491488672889383,1.676200387510206,1.6739226897223505,1.4559495188939884,1.4409994163085922,1.7958003122718627,1.7813590010732268,1.434590669065831,1.4212424663331262,1.847469657943628,1.866846915170125,1.6321215486933351,1.6213802703321865,1.4036722168999307,1.4223023713039302,1.6436289605644687,1.6629056444110852,1.607459151514744,1.575749556015579,1.5956107860730857,1.6070785560216274,1.2430989399206982,1.232729509562104,1.430148024576225,1.415877091095852,1.4678177499801457,1.4521433306802203,1.4044440038109425,1.3954943060046718,1.5986783219109684,1.6169467755223483,1.4436075444570138,1.4763484415937063,1.4495543513655569,1.4671563400550038,1.6024421996695726,1.6069316194064247,1.6053288076924184,1.5757815983985517,1.6000101838613525,1.5914711341555707,1.4999344369253276,1.454049167755874,1.5143593989019304,1.473672102129198
Shadow Gliscor,Fury Cutter,Sand Tomb,40,1.9071036618467396,1.934968103126681,1.8744413422551143,1.8622812534482116,1.985938337043296,1.9860888678827981,1.9859403609978679,1.9861365300805136,1.9156134942257035,1.8765407184994778,1.968633607010966,1.9846134432557507,1.9456996520418925,1.968467945335472,1.900345276051091,1.9750602004820468,1.957625896672531,1.9820619738550014,1.8782018136824712,1.8688093572714473,1.8509318334927762,1.8766202976955157,1.9731402016878272,2.019747520016892,1.8658295139821226,1.9202104901499109,1.791329743748974,1.8120881376885611,1.964023641242307,2.014202970019142,1.9485345215391079,1.9840488877210287,1.7974298856921544,1.8457764597678556,1.9903748696600176,1.9723305243234819,1.925660130667696,1.9410216494022785,2.0051895890188547,2.026061699101837,2.002995801460032,1.9486129064236188,2.0823177093259533,1.99841779003457,1.875724187484392,1.9414044389429668,1.9288241460663875,1.8416665181586345,1.909202803285809,1.9778236086653167,1.8238799542518354,1.8033684621412371,1.9548246345242892,1.9568182129728422,1.7751838712084993,1.7939452407954741,1.8968206867365232,1.906183120365209,1.9462129067929723,1.974483041662631,1.9442172752183675,1.9560470501872071,1.7699010243647435,1.7856946774828981,1.8486365947597108,1.9036807801161155,1.9739087072411943,2.016242812245596,1.82339364673311,1.8667243191851106,1.8687290614702732,1.891219745345104,2.0219713579541883,2.0353019990979404,1.8281576511534334,1.8775527956898213,1.9454804347673165,1.9809823535981674,1.918098429786187,1.9298749869795777,1.8915326432066302,1.8960732180799944,1.9389168113676092,1.9064123353026492,1.870377027438585,1.8981407400845982,1.96827582783559,1.8977095690890593,1.9476073808023273,1.9428021439582177,1.9137963673205214,2.012802205610126,1.8884298476977703,2.005987669313023,1.935754830720206,1.9541937259689721,1.9539696535955555,1.9585440811380246,1.9483556355391998,1.964482977383243,1.888446839093181,1.9126568163048006,1.923001423739358,1.9966353518720215,1.8469511874765803,1.86986006817127,1.95624407399107,2.055545497054331,2.0402977251379464,2.0609880299286587,1.810287514778938,1.8262029816274425,1.8046312575317038,1.8400679228271106,1.9585756159778573,1.9631573908872515,1.9590962130179022,1.962950488477218,2.0192974733410463,2.0297915904793005,1.8453020945674723,1.8805476197111206,1.9128935998156948,1.9156641712440656,1.9518633946093809,2.000784707289687,1.8535775860321766,1.903531820135451,1.8524375040480692,1.8573937823116784,1.9321464001105517,1.949779863563791,1.832364444674307,1.8248933554057545,1.8999118816984724,1.921235013260607,2.0297128689683936,2.0391464662737366
Shadow Gliscor,Wing Attack,Sand Tomb,40,1.9417481046174854,1.9888257867068337,1.9512476534724434,1.9832792242529913,1.848762386105162,1.8219731536100683,1.833649635374352,1.8240749812554438,2.000323554214091,2.0005882839329656,1.9490162663143114,1.9492523622067326,1.9115851232167003,1.9711133965011773,1.7834602654740415,1.8315124022884648,1.8100563369610954,1.8221833352553969,1.9681284399775798,1.9827384299274493,1.8140556111573305,1.8286195748150096,2.0251362239344264,2.0602758399549828,1.9539467386325984,2.0556448418155906,1.947397435805811,1.9771941000399902,1.9871441387716224,2.032535666994698,1.9396613432613647,1.9402146282243367,1.7433997734572142,1.7731531296981762,2.067342168695482,2.0940682243622097,1.9330689935069483,1.945043514270496,2.0841139659095522,2.1358044582360063,1.6807988075699822,1.6076094446107498,2.0427329872800146,1.958936615633937,1.7955203516791443,1.8278926488583254,1.8535865733822952,1.7741956154128988,1.817741519002059,1.8244973488408551,1.915123413049327,1.9408933483776738,1.9204484029365132,1.9308986149320488,1.9281490877194798,1.98607777973614,1.8967872864364475,1.9248287775881767,2.188245039174682,2.2256298240636356,1.8675434094238992,1.8769510513256178,1.9554494037686794,1.998263247772064,1.9953639069459133,2.031807642637585,2.1065935903653332,2.1554331549487022,1.9520056109273716,2.0081784292446487,1.8249507521238773,1.8209360871811229,1.6932875702770205,1.6673668663713295,1.9522207848477153,2.0226978747131774,1.6496241551195563,1.622148299237439,1.8784514831432688,1.8925833135917902,2.0324471915659186,2.029282784993278,1.9589432085911025,1.9212671561422947,2.002856466809542,2.036059106504989,1.9124544602030409,1.8260944984487226,1.8927547201168202,1.869490190250518,1.786368129381057,1.8195150201178454,1.7695966164358803,1.849679433526714,2.030581369213665,2.049608930753369,1.8252345624904465,1.816599500544293,2.0907489119173617,2.0933130921385708,1.805817765592621,1.8187939819396761,2.0888133482828812,2.2034567668403926,1.9407028075917565,1.9649440172547414,1.7791804683671182,1.8367452505474522,2.015214362469292,2.0250332644724844,1.9042585779619678,1.9127542537533702,1.9355148921595866,1.9730580369959125,1.6541328623404485,1.630427821116706,1.8508228565209461,1.843155498412568,1.8834021387374726,1.8687973380215859,1.7741160596402816,1.7772795411833582,2.0060650810814002,2.003463274435982,1.8194375714963582,1.8485248897336732,1.8289601689499138,1.8608523618296917,1.9890908938795635,1.998397940755852,1.965509187436214,1.986359379735764,1.9491985274456398,1.955927889181608,1.847147815105758,1.8440357311125342,1.8865209454911118,1.8673075950868132
Sandslash,Mud Shot,Earthquake,40,1.5580329396989103,1.53572600414231,1.6224290438368263,1.5163274178488917,1.6286074371112937,1.5131749090325182,1.625571682647185,1.5095208705809164,1.6600907418640318,1.5342342861780032,1.6113190358416056,1.5019161553802058,1.5328308575523175,1.5067994776128424,1.6063523129074173,1.5582437586561684,1.5728136587090524,1.5296062650835232,1.7100638030407251,1.5812857833307041,1.6478978747734505,1.569488871337877,1.609536473758031,1.5627699367614623,1.5981005280527159,1.612147568028462,1.4929540683477773,1.4685355486376044,1.5802161953527907,1.5367124089495403,1.8174136951242277,1.6787205959152107,1.5079066205728908,1.5117306246410513,1.7084104644011244,1.6410933279281643,1.4624097899379263,1.4482995177967453,1.6877122057555984,1.6623452264263299,1.9412713489742492,1.5707559097184207,1.9967317526165433,1.6939753325417082,1.7578765135845282,1.6205090414817307,1.7481361450148278,1.5952064282503615,1.6824097040797978,1.6350466203541656,1.5778188972408986,1.5218763934683854,1.5578956816172183,1.523244814685108,1.6362526975043667,1.5893427893081322,1.506423427692332,1.4506889663211615,1.536799422817367,1.551475293790714,1.6026073223716029,1.588528441306241,1.579635434048113,1.5274772730464767,1.5425412112382426,1.5652671068481974,1.5035177252692564,1.5176262070107338,1.559681157652944,1.5726610374165562,1.5831154261207048,1.553123566324678,1.7073010654939025,1.5870857478486504,1.5045215444845073,1.5569522349299267,1.6089807721371703,1.5987882361279067,1.608448798477895,1.6208936361414827,1.619825677569216,1.6284492364034755,1.6238084165689972,1.4907246198919193,1.523948820545484,1.5564458725074382,1.667027521995234,1.5488703136119608,1.6149332075341147,1.593844921671713,1.5639911570362177,1.5464546654164986,1.5665902887336776,1.5981569463946002,1.534648070155894,1.5440851311589185,1.6243201972927894,1.5849335038218375,1.6006258316858173,1.590942903162589,1.5410065372246164,1.5240116079330737,1.583021908152574,1.604465992137244,1.5238351127643581,1.5235331007096762,1.4961290386135664,1.5339729558794883,1.5718601181121643,1.5931174842134779,1.5904689454246108,1.5303983486860346,1.5406089957472835,1.5571263732450258,1.5956728581478685,1.5924364148682741,1.6894405363097984,1.6217059454094462,1.5542463516051288,1.5452406477767628,1.6562886595445245,1.5989265180587442,1.5328018628528204,1.558392390077903,1.591233616739324,1.5995611363486253,1.5911927054550665,1.6066386101286476,1.5663830123439717,1.5833889045298493,1.5926935527319548,1.5606240997152387,1.5430254812474324,1.537348845781126,1.6563879397074572,1.5793347440217993,1.6643628275517282,1.6107069828838028
Sandslash,Mud Shot,Bulldoze,40,1.7456864703287416,1.7243902758174074,1.7654115863015676,1.68920240755899,1.768370768962667,1.6810004074979625,1.7671689180375934,1.6834746326199606,1.8000861884811763,1.7100692635713934,1.7450621703727962,1.6793883944097039,1.7099311051109847,1.658887363253705,1.7213539516532919,1.725248086127166,1.7385485992336611,1.6908329347936562,1.8634657372303416,1.7299145340611553,1.7615932455287733,1.7222150736050372,1.7549516392331794,1.7223229719794297,1.7688995400442735,1.7721540643601124,1.658589370826079,1.6430526583152025,1.7617462896934581,1.7193963545376962,1.9064129640092402,1.838805300130169,1.6736961295654003,1.6701731148146846,1.8655147903592473,1.8042145304546393,1.6379772107382113,1.6121303782517291,1.8504520004679736,1.8406801555525427,1.9453769954963016,1.7680885704505045,2.003693336978206,1.8437494793337426,1.875487175917014,1.753375921358249,1.853896407876623,1.730940511508265,1.8195795167852793,1.757348313106862,1.7370178997286938,1.6929886568870656,1.7364854294040315,1.6874238917612332,1.7777957796141703,1.7406438706326588,1.6856408443389612,1.6330761771019626,1.752951831824861,1.7379173028261805,1.78619097924506,1.7508753768428873,1.775716106497871,1.7063843165116734,1.7338117354235734,1.7466106154362226,1.6827151624427366,1.6935503784572359,1.7281919676798294,1.7462551239821091,1.7453420579934653,1.70969404941644,1.8708194729885343,1.7619036416564557,1.688716225264178,1.7441150757950017,1.779833280245955,1.7647440052808963,1.7987388848661743,1.7872023624304072,1.8184747827630687,1.8026281854054718,1.790606777509862,1.6655431661299231,1.7316302084248123,1.7477893280071475,1.830599001968948,1.7134756710023555,1.8036295945056176,1.7639342751994331,1.7327625474206574,1.7088566373084004,1.7187510896917142,1.7412523543316298,1.7210566612649194,1.7238326851188694,1.803215244817866,1.7522387475127683,1.7819168793264983,1.7464082430772714,1.736280413683133,1.6977042934791267,1.7552163895815778,1.7734258128810374,1.6923334304497852,1.7012131507866834,1.6870771754147897,1.7033193544699243,1.7749790974682225,1.7568647863097013,1.7454368283867898,1.6781254565312667,1.7227297230760459,1.730723567831881,1.7527706570264838,1.7442606303021058,1.8629438998854844,1.796745179860313,1.7622166551421168,1.7333491216370813,1.817448844868527,1.7598647377008911,1.739817037023496,1.7398154900967049,1.7482891826323983,1.7638607158321165,1.7731443073310265,1.78789728216089,1.7606130326406917,1.746284136395914,1.7677740480365842,1.7318883139446544,1.7511270895244058,1.725318775913358,1.8399547366294973,1.732078959747914,1.799182439048928,1.7539436865487035
Sandslash,Metal Claw,Earthquake,40,1.854867105588774,1.837985609805656,2.143559419681096,2.0097744354604052,2.1529453103554843,2.0004887703256653,1.9547877020309572,1.8231182227395053,1.6788244613779642,1.5830837717088286,2.1332453574561154,2.014591569974194,1.8628310135154438,1.8415275446923711,2.2272568007953786,2.1654694624696385,2.0963195846600216,2.0365011407825198,2.4166541623858753,2.0761584041673826,2.2651384784699924,2.1748276888612064,2.459382616885104,2.4249180717819425,2.0656921718286347,2.094133215037441,1.5137891084886705,1.4809962829464196,2.1703801375741674,2.1345931273902394,2.6388505786828578,2.2145818093792298,1.5953718293982802,1.5694021405459673,2.2214432178261974,2.1472232930992683,2.0236414923431734,2.0431428767148603,2.2067156606426996,2.1792348190886637,3.1604855464867825,2.1348695728184452,2.9610174591055385,2.2317288950858645,1.995824287112926,1.7874771101389622,2.2462914408023513,2.088222401141439,2.34606629751239,2.23570238643128,2.1448441580097404,2.100948674739059,1.8745530727596913,1.8297444623555719,2.3548317134143772,2.2413926995285642,2.1234673315560704,2.0333625201995043,2.0725996454094244,2.0930916351732525,1.88155331629427,1.8615729750180219,2.094904059869608,2.0370757303133917,2.0542001268469052,2.081603579703817,1.974114032332281,2.0150836072655327,2.123464270289664,2.143568245337786,2.1092938149797438,2.109228651802601,2.2443626212604904,2.046937009290902,1.5226689560197417,1.5720293634497555,2.049133662236724,2.0508477374928433,1.9282200154537654,1.9344567179530754,2.0442443196421167,2.0341102903259114,2.2102345729544464,2.0512387631103777,2.042706821684823,2.0914233355906764,2.2760971051711607,2.1405760369067903,1.891159299326346,1.8825959958169347,1.807098194587715,1.798365880751992,1.8776643266793194,1.9173657548592002,2.117126122481048,2.115729576207759,2.0685129434744636,2.014861531302204,2.0531158787763832,2.0271336075709074,2.054572377783916,2.028766008686611,2.4235190888751776,2.4527350345942023,2.0807993827388316,2.0629322992405,2.0544000847188393,2.109961130026,1.845515466997269,1.8469673718608701,2.0521152724044547,2.0028396120565,2.1247533849295466,2.146471579163133,2.0932299306758826,2.088832738942218,1.9865108163399277,1.9223709596025975,1.869829560262733,1.8432886345724737,2.1531289143166656,2.0713494635471066,1.595338644101937,1.606706044335551,1.8658209622473514,1.8795253227262387,1.8711501876095291,1.8975070898852942,2.1291949422034095,2.142620459387093,2.1824719424306416,2.123122071643163,1.5411467987618346,1.52053182227091,2.2992610933168356,2.167333413345021,1.614314624769278,1.5452246977017574
Sandslash,Metal Claw,Bulldoze,40,1.9706794032980781,1.9587517964288437,2.1587617239121637,2.1072757542050384,2.168563145359788,2.101328875093543,2.023017318874115,1.9497257933806238,1.8299503736854306,1.7404789940218068,2.1307988977605112,2.103412696628598,1.936897319125044,1.9171940196739643,2.136152451640409,2.1923220348720442,2.1248606443292988,2.1007967530417355,2.253959903910532,2.1122224556915308,2.1789381144482363,2.1658917080986306,2.353681843331886,2.372376473047683,2.1309765084988452,2.174714412546981,1.6647628637363467,1.6365694146425442,2.2252940533541268,2.216075848242771,2.375319400206094,2.2507501145951836,1.6960555459354263,1.717411843456655,2.24824877391278,2.226173206523827,2.0771771834014046,2.08568705248903,2.243273236921211,2.2537169198287375,2.5693275982236043,2.177091090751847,2.5813570007291933,2.2413441034334762,2.0399307382330867,1.8901527283712514,2.231684512495912,2.1029102410693135,2.236406387214909,2.2183953463464685,2.1808702687534014,2.1607097629697485,1.969931143434389,1.9438677362427474,2.244248197743173,2.2201473264757237,2.1357627955375134,2.1130265493983327,2.246655074193898,2.2349368872005213,2.0146861109869043,1.9956573597053766,2.2050074560724275,2.1361946002355867,2.1390925575546325,2.1822718631816613,2.0870119543067265,2.103905649017153,2.1997847617314013,2.224151967654943,2.1982509890320108,2.1731687975494105,2.262912482376619,2.1548808198615133,1.685441155595498,1.7339896413549414,2.1318505608997884,2.1575962793279544,2.0441446373400267,2.0468281283663137,2.1667871896110076,2.1536940017281823,2.26129328211035,2.1180954703585146,2.1968976623003047,2.2195866713273973,2.292387603023053,2.176815666334862,2.0315087922707704,2.003279741689667,1.9402389517518666,1.924536720703445,1.9742085287830367,2.0274478526295194,2.1951133131289287,2.2279701519148767,2.180207260233974,2.135532977822047,2.148562723966075,2.1271529025975338,2.108188534608798,2.1101244917832123,2.4276507958754285,2.4894956230925986,2.154767730301679,2.163691397241282,2.145376296949383,2.192078488693018,1.987931946036337,1.9841952820858566,2.1270427702290684,2.064687362419489,2.1919851982142653,2.220120153065109,2.1579954178081233,2.174152917400039,2.0904310944351394,2.0368831279873567,2.016482209444467,2.026765086076241,2.204334705208127,2.154477527087793,1.7708691258010407,1.7684374907156268,1.9593996160593796,1.9866917166320521,1.9758651184095144,2.0144121244566757,2.2264702129440805,2.2325226334219708,2.2284672401298136,2.2144548868876157,1.7122262054212802,1.6885331370959158,2.3073779166488797,2.1814223032005877,1.7627819233989805,1.700350995150228
Gastrodon (West Sea),Hidden Power Ice,Earth Power,40,,,1.8027636842172754,1.8249483867680967,,,1.804525718045849,1.8146595878736078,,,,,,,,,,,1.7353772526950784,1.8084121389839076,,,,,1.7714209022659773,1.866109160226261,,,,,,,,,1.740996460336411,1.743239100569265,,,1.7175798121897585,1.7476044771158095,,,,,,,,,,,1.7851775333397344,1.826075891639414,,,,,,,,,1.7038662141814134,1.6973254486752343,,,1.8290920257858565,1.8840514461033129,,,1.8157628458638992,1.8556894492926876,,,,,,,,,1.8154172224671676,1.8738031588663002,1.862976414276004,1.8750466017326177,,,1.8021284480498843,1.856543285897386,,,,1.8650507555895308,,,,,1.8449464652017757,1.857972911988895,,,,,,,,,1.7760467409470024,1.8152009112391312,,,,,,,,,,,1.7029677446591216,1.6960759194206847,,,,,,,,,1.7651374609681654,1.8246609855200595,1.6849585364155004,1.7053951642839296,,,,,,,,
Gastrodon (East Sea),Hidden Power Ice,Earth Power,40,,,1.8027636842172754,1.8249483867680967,,,1.804525718045849,1.8146595878736078,,,,,,,,,,,1.7353772526950784,1.8084121389839076,,,,,1.7714209022659773,1.866109160226261,,,,,,,,,1.740996460336411,1.743239100569265,,,1.7175798121897585,1.7476044771158095,,,,,,,,,,,1.7851775333397344,1.826075891639414,,,,,,,,,1.7038662141814134,1.6973254486752343,,,1.8290920257858565,1.8840514461033129,,,1.8157628458638992,1.8556894492926876,,,,,,,,,1.8154172224671676,1.8738031588663002,1.862976414276004,1.8750466017326177,,,1.8021284480498843,1.856543285897386,,,,1.8650507555895308,,,,,1.8449464652017757,1.857972911988895,,,,,,,,,1.7760467409470024,1.8152009112391312,,,,,,,,,,,1.7029677446591216,1.6960759194206847,,,,,,,,,1.7651374609681654,1.8246609855200595,1.6849585364155004,1.7053951642839296,,,,,,,,
