Attacker,Fast Move,Charged Move,Level,"Arceus (Ghost), Tier 5","Arceus (Ghost), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Banette, Mega Tier","Mega Banette, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Banette, Tier 3","Banette, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Dusclops, Tier 3","Dusclops, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Absol,Psycho Cut,Thunder,40,3.4441674735182644,3.399557283755406,,,,,,,,,,,,,,,,,,,,,,,2.5285984205401952,2.620873564681283,,,,,,,,,,,3.260167588517845,3.2234161429772477,2.554141050826448,2.764472965847435,,,,,,,,,2.767383811000144,2.780801109514351,,,,,,,,,,2.4610846396567836,,,,,2.9010756194571976,2.7540300496558707,,,,,,,2.690775670547547,2.6401414860390755,,,,,,,3.4277102595361897,,3.284134563789865,3.216718290606072,,,,,2.6076431877477075,2.680179318429754,2.4890305291723203,2.6499941841390258,2.781901896703919,2.781901812984336,,,2.7466491262989825,
Incineroar,Snarl,Dark Pulse,40,1.539617071119076,,1.4143458648999345,,1.4722201785385398,,1.6505312773639185,,1.5683229367259057,,1.3521760237076024,,1.701366797812344,,1.610743400258115,,1.6924714324261787,,1.5617838329971343,,1.6210181754559965,,1.6131322550887532,,1.6068866108359587,,1.4798994228435298,,1.6164458703233966,,1.6470379068357175,,1.6412486755246216,,1.4007322929608805,,1.3821628433081659,,1.5704420054330592,,1.5529350882092927,,1.370551060644726,,1.5147663104324873,,1.5516688551784268,,1.656707069854474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,Fire Fang,Dark Pulse,40,1.747877466992872,,1.6112795103340087,,1.7246323416944536,,1.943890723919351,,1.818427428310705,,1.5846824072951877,,1.9517221498146504,,1.8859589575629336,,2.26418846439664,,2.0333724196970975,,2.0908543555462025,,2.1280464951094813,,1.8272092239024553,,1.7481242467017015,,1.85509938626391,,1.8444638044002122,,1.9245295639119573,,1.6204799832983685,,1.576950986547286,,1.8134686951644556,,2.0203648074793534,,1.7597819837390507,,1.4693379339472101,,1.768204721483626,,2.0923259707885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,Snarl,Fire Blast,40,2.055224741053572,,1.8920204356146968,,1.9455441562729894,,2.131638824279117,,2.1636217195971685,,,,2.2091950578786883,,2.1155293222336686,,2.697532909153868,,2.54354905942058,,2.607952387830657,,2.642814935347764,,2.1741478418149778,,1.9442824436855586,,2.192527873985718,,2.236102721903576,,2.08935086083902,,1.9181056589194116,,,,2.226115601420954,,2.503097566905309,,2.2424324564667386,,1.6815873714420408,,,,2.6750236031689654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,Fire Fang,Fire Blast,40,2.3825256155331287,,2.205899337827631,,2.370544578037966,,2.559914337043946,,2.606140775922468,,,,2.618616433406012,,2.570781962791318,,4.321275092536076,,4.00625880908233,,3.9915165690831613,,4.217445158955826,,2.508053219359112,,2.36925273018003,,2.559472538772244,,2.497940710078865,,2.5140960471226577,,2.280307209926565,,,,2.6726483128901726,,3.9061728805138314,,3.4378140835911495,,1.5862363793773904,,,,3.849063484107516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,Snarl,Return,40,2.551386020261439,,1.7730158157255813,,1.8591451282435039,,2.0540754386548903,,1.9968186520376903,,,,2.1516968139314874,,2.0563421333641565,,2.7418720105864063,,2.60851559096735,,2.0484213225643395,,2.047346678489981,,2.0379708702939165,,1.87701835824958,,2.009330864429225,,2.067814542057196,,2.0403180053560055,,1.7298294982666735,,,,2.57072714074284,,1.9203881679829171,,1.707963948567483,,2.1595906309082817,,,,2.0586389495202786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,Snarl,Flame Charge,40,2.621377877957841,,2.4163000304588724,,2.4935728267710786,,2.7105817052102794,,2.7408724618421405,,,,2.782228339647003,,2.693504637375228,,2.7418720105864063,,2.60851559096735,,2.6482790521211874,,2.7399341751116255,,2.7337052965959465,,2.462098569546549,,2.721482513152889,,2.805174098528867,,2.676099003291861,,2.2254217446687687,,,,2.7192774574766263,,2.557333662064585,,2.266909616058172,,1.8496918038593388,,,,2.7591314982215236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,Fire Fang,Flame Charge,40,2.8009691362421054,,2.5764541910880507,,2.7454629113879836,,2.989551903965639,,2.9851525966634105,,,,3.080358194168687,,2.973445229925449,,5.005580601078827,,4.627172359818809,,4.721693617683017,,4.769040524633518,,2.916477069660068,,2.7409273124283313,,2.921061729341208,,2.9526215601154755,,2.942361601612863,,2.589155274472843,,,,2.961446811600716,,4.635085308722778,,4.041101877769047,,1.7442978373680238,,,,4.636976385450301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Incineroar,Fire Fang,Return,40,3.073736932372683,,2.107499573047595,,2.3315680339808864,,2.5375215946353813,,2.4863919823168805,,,,2.5651783459403714,,2.5667200163789525,,4.897608972629278,,4.540525567900279,,3.125166679758075,,3.219407173952375,,2.4238936466537857,,2.3498937092308845,,2.402200410283829,,2.3872955952389865,,2.5131076974870243,,2.1105290770191885,,,,3.0985189467716108,,2.9642811584751296,,2.570265209675687,,1.9054719680951044,,,,2.997500506205583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,Snarl,Foul Play,40,1.6767422219826797,,1.5284375390639442,,1.6483653334529909,,1.7506895234101094,,1.7583992269431101,,1.4454317453932972,,1.7349938893422823,,1.6513906501043514,,1.7176603781271333,,1.656321819966151,,1.7162994778934744,,1.6315485935988816,,1.6441160640243513,,1.6420403894461981,,1.7539215476251182,,1.6725169826916886,,1.7119118137316125,,1.5291335533887793,,1.7174051964668917,,2.015385170069375,,1.6728683111650264,,1.4736367328865825,,1.5218636581044762,,1.9484588838833337,,1.6897403153506667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,Feint Attack,Foul Play,40,1.7425311688536675,,1.5958810096852172,,1.7259187073732989,,1.7870651846539405,,1.8206683288255352,,1.4770979873440746,,1.7902042705579988,,1.723379238834316,,1.8088188544957324,,1.717061157896862,,1.7851058843505838,,1.6895896945072961,,1.7560488591777044,,1.7411002271427773,,1.8048598025942806,,1.7674978519027165,,1.8303219394508445,,1.5754305352467632,,1.790319354699204,,2.121390657971944,,1.7239509722601036,,1.5432287765879145,,1.5429349934648804,,2.0817177880763746,,1.7128565785623953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,Razor Leaf,Foul Play,40,2.0679729802563576,,1.9012049741275645,,2.18846321232867,,2.2303064998083464,,2.2800700907386657,,1.8198249087330598,,2.1623684990519347,,2.1411488271359644,,2.6056174598804356,,2.433537830554017,,2.4480819813580665,,2.3345764937916433,,2.398070553757785,,2.1797887281364354,,2.2016883852383513,,2.0940191364141767,,2.2038686359790542,,1.9609389289649404,,2.247616613304184,,,,2.416495556436123,,2.1145582124191544,,2.17747556416639,,2.6995305951005952,,1.7548573211553153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,Bullet Seed,Foul Play,40,2.0692981257302567,,1.879101163951484,,2.1217220023483034,,2.105926532693386,,2.2293157899373703,,1.7991306615636653,,2.0940468795043263,,2.068603455272721,,2.3181462711961,,2.1809770028222815,,2.288096952702272,,2.1352470276053546,,2.133717559121087,,2.0727145078688225,,2.2047953544212024,,2.1181353182361997,,2.173771266166611,,1.8998797982994176,,2.2501297550893193,,,,2.1428386411422755,,1.942759815068925,,1.952982247520901,,2.6951425689585498,,1.8750576031130104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,Snarl,Leaf Blade,40,2.178983424733739,,1.9969695182392304,,2.137797933204608,,2.3036500240887197,,2.280909454691642,,,,2.3219813147861674,,2.1968027857717978,,,,,,,,,,,,2.128408056967919,,2.2821159035220506,,2.228418559684549,,2.274972381225758,,1.9841569322180614,,2.167800874180363,,3.037667263089501,,,,,,,,2.4467252364228527,,1.5833012380816447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,Feint Attack,Leaf Blade,40,2.214232332837352,,2.0329369571762332,,2.1785381198886373,,2.279296049270551,,2.2644485176661955,,,,2.320869459298147,,2.2320701235142866,,2.9905916793172116,,2.8300521876285374,,,,,,,,2.1369809341913584,,2.2907773638464457,,2.294095258275949,,2.354759415043724,,1.9975909241273684,,2.225400144056334,,2.974104280305021,,,,,,2.5509162065572353,,2.4565603407880765,,1.6006105764010041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,Snarl,Hurricane,40,2.4425427182204733,,2.2316510381545793,,2.3818044778770093,,2.55233222062118,,2.5536633261199286,,,,2.5331047419515937,,2.414610790366004,,2.501853811195509,,2.4156321482468113,,2.460511045236711,,2.3720636225354754,,2.3317393344165227,,2.320358557960322,,2.5392139676328966,,2.4195842690403313,,2.4570791797392957,,2.1786648797315413,,2.3880935501237004,,2.714165334300204,,2.4913507267720885,,2.178284563333905,,,,2.665389719826576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,Feint Attack,Hurricane,40,2.481542860662664,,,,2.41069331371957,,2.4902135215356345,,2.540981613468773,,,,2.507156371934013,,2.4482890547595284,,2.524946176537296,,2.4122626291919484,,2.5461973296802434,,2.3717615249395245,,2.4642404588047064,,2.3290363556063807,,2.5023195006111414,,2.508825702241449,,2.5715407811012105,,2.1561574520899494,,2.4525653510217413,,2.708965359995389,,2.3916149827221163,,2.240343471255733,,2.486864531400173,,2.6849290907040073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,Razor Leaf,Leaf Blade,40,2.4850248022652157,,2.2677161039404625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5045986181925555,,,,,,,,,,,,1.6330434881571605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiftry,Bullet Seed,Leaf Blade,40,2.6254132748422063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7867027950806103,,,,,,,,,,,,1.6932210181299843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Cacturne,Sucker Punch,Grass Knot,40,1.8245564561922893,,1.6884390091887198,,,,1.9466720392053132,,,,,,,,,,,,,,2.392598443708624,,2.391861903985455,,2.4429255125328053,2.278767991249914,,,2.0766113778180615,,,,,,1.7508394465119705,1.7737472477388267,,,2.429278699072053,2.512224096401357,2.365829423411934,2.417156959927741,2.023277947556285,,,,1.9636100449866445,,1.5482030057467968,,,,,,2.017824905237265,,,,,,,,,,2.5777015789695508,2.346352849834764,,,,,,,2.58449696216922,2.3199088976789777,,,1.9706260195089984,1.8574006992144387,1.921974760750377,,2.55885640096466,2.459869919579987,2.3496644017410717,,,,,,,,,,,,,,2.4145834354382107,
Shadow Cacturne,Sucker Punch,Frustration,40,2.4523333570736985,,2.2551298111373836,,,,2.6847401497865895,,,,,,,,,,,,,,2.5522501748732593,,2.5593706095335524,,2.554350111391071,2.5149233253040224,,,2.688956220199132,,,,,,2.2604114662749453,2.505122173287585,,,2.5459424585265236,2.833889154263234,2.624875575689045,2.736247840553264,2.16597187775981,,,,2.5524116010113906,,2.7073463114802685,,,,,,2.7979331573276913,,,,,,,,,,2.783198340871976,2.631503413278318,,,,,,,2.841385773373527,2.666286765155624,,,2.732804538229613,2.6851727713814295,2.669307720586508,,2.8777911624052277,2.825572268345699,2.567974385863214,,,,,,,,,,,,,,2.7203179454198168,
Shadow Cacturne,Sucker Punch,Dynamic Punch,40,2.4523333570736985,,2.2998865274948543,,,,2.633727626243529,,,,,,,,,,,,,,2.5522501748732593,,2.596357406584276,,2.554350111391071,2.517811971350316,,,2.6947215558320017,,,,,,2.290891990172853,2.4746964556353284,,,2.5459424585265236,2.830866797044985,2.5533122792506484,2.6268595042368577,2.1973387754265743,,,,2.572866010515599,,2.6901678516066045,,,,,,2.7979331573276913,,,,,,,,,,2.783198340871976,2.633085037304436,,,,,,,2.841385773373527,2.6690590339263034,,,2.1712985750272185,2.0892111176175288,2.6189076205174464,,2.8777911624052277,2.8281431808682904,2.567974385863214,,,,,,,,,,,,,,2.7203179454198168,
Shadow Cacturne,Poison Jab,Grass Knot,40,2.696281007643756,,2.066611397604489,,,,2.4648628597386697,,,,,,,,,,,,,,3.3020790231133397,,3.126755348970188,,3.2578766351165345,2.977098495965909,,,2.7945542500643428,,,,,,2.150719571598674,2.140580703314722,,,5.003077074638674,4.440796475486144,3.1310973370429442,3.140414529374594,2.5140913502139997,,,,2.5415588076897953,,2.039572473228008,,,,,,3.0425341231577834,,,,,,,,,,4.604518951216119,4.113446505629432,,,,,,,4.565943148723964,4.178673124670435,,,2.4471737109203535,2.2972031222541682,2.4606359788210646,,3.8046156113676926,3.7255769948735766,3.6263427099168584,,,,,,,,,,,,,,2.965795366155592,
Shadow Cacturne,Splash,Grass Knot,40,3.5145433476609647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.291026954795249,,,,,,3.7401723894077934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alakazam,Psycho Cut,Shadow Ball,40,1.7270717639155433,1.6630736267882085,1.6611828518307894,1.7465034355578555,1.6560451661638504,1.7153191547712927,1.7200011720452846,1.7021644375362621,1.8658795446420418,1.8091036392875397,2.287266000749733,1.8006269579256737,1.7877189990702056,1.827597154542301,1.755633681807917,1.77041893162408,1.7668288293731578,1.750559610427793,2.197597615324767,1.7203802092081437,1.7504411589503526,1.7527671766889057,1.9252514501801419,1.7789832589934753,1.7277208738834215,1.7718824426849662,1.604284257564051,1.7587518718343342,1.7456825607648818,1.7779558744279198,1.6707641335366852,1.7055550579004264,1.6916005530897218,1.7027483901100822,1.8037725911552125,1.7568591839494636,1.7188610900262613,1.7489323818415592,1.613538823724172,1.6132471421009469,1.8179894746740484,1.8484115021613243,1.6498922254263348,1.7158403452469093,1.7378406971168825,1.8159021980293457,1.7342929272224314,1.7376900316074848,1.749962040508776,1.744721845467589,1.8393087740181684,1.7598719819599167,1.7502950707537086,1.7014172734155741,1.8106596839117017,1.7229006059674992,1.6926587906402568,1.735662621572587,1.724014777840975,1.70640491135232,1.700179540945988,1.6718123917374597,1.6945572576850543,1.6011436269676675,1.7188500237151145,1.5575218688936936,1.743406900166464,1.647617726796184,1.6657816598100883,1.7292826747396544,1.676315120407534,1.7632199879688537,1.690272973185862,1.567093733052247,1.7490267755458824,1.7830772961564603,1.780721287278336,1.7385319055822601,1.7547496100595246,1.7221752675101791,1.7477166651856177,1.6897565519501179,1.6542759096812683,1.6534197484830795,1.896304275830076,1.8111197279934932,1.798137460342614,1.8802993024867907,1.7713920806687296,1.7926369878500525,1.7111053256445046,1.7906495212651001,1.843233617793543,1.8425221852890554,1.8269727510284914,1.8110165133934568,1.8246795907269766,1.8005278877880684
Alakazam,Confusion,Shadow Ball,40,1.7520088679888126,1.7532560403901603,1.8064272622755417,1.9586334483260506,1.7462067578019693,1.876183284052796,1.898161722715214,1.915463863435868,2.1466583326880375,2.0407676939855115,2.802116162807721,2.05782117556212,1.953584174817594,2.0452606549619277,1.885092706725917,1.9637682167496135,1.7815141037269158,1.7952760373701593,2.2558482427182804,1.8800100586608386,1.8971485722318482,1.9346252370525363,2.196289448585335,1.9694577108421492,1.8322168355932984,1.9060295257258277,1.7188796402704458,1.9146406597631531,1.9061809599700208,1.9676152726278282,1.8322190187100946,1.8936570637533638,1.8744000167556147,1.911377736078138,2.0875307215061794,1.9880239839961666,1.8899411397152577,1.8990538464361786,1.6227577586384194,1.6605319129526919,1.9540228876794863,2.019659035925243,1.8372147126967253,1.9357932123357438,2.050601775757918,2.191901719992457,1.8946687339353496,2.005739286733943,1.9277430533656863,1.9560214364572464,2.005535686738998,1.921583858414439,1.9389630199649437,1.9183496951549273,1.9037358111673996,1.819651601387012,1.8598661605447828,1.901972995936874,1.7753959743017975,1.7987244349183982,1.7340235691637491,1.7215405107778838,1.829088148235684,1.7648071954054854,1.6849506870061945,1.5399929363198226,1.8085318251451203,1.7555907406283227,1.7756442553265546,1.8873048343147671,1.7925469016518167,1.8881353055374186,1.667836787688379,1.5611439249059083,1.8683831880222448,1.884349770279105,1.9374022220204208,1.9324664492425778,1.9206107520996494,1.8958978809741174,1.7768592290078737,1.7399026229043293,1.6879873315142948,1.6935462600480915,2.1805653362410364,2.088665308017446,1.9946786133142849,2.1024532459026912,1.892745534870357,1.9243286218244258,1.8271216078697423,1.921773801085036,1.9565587726723468,1.9768729918462271,1.928320110450295,1.9213588138076367,1.9551928165176182,1.936447060738233
Alakazam,Confusion,Psychic,40,2.0651052243560746,2.150268784613564,,,,,,,,,,,,,,,2.147054946277238,2.211683170012531,2.470806573062711,2.2721791524358896,,,3.4570770131091373,3.3592731474122157,,,,,,,,,,,,,2.0240414214154803,2.2611683769967392,,,3.1919017024941625,3.408679868145568,,,,,,,,,,,,,2.2522510915725413,2.211831146220545,,,2.1334340143838517,2.204611810226526,2.1224631191657446,2.1057286880975608,,,1.4951677362048177,,2.18499853561497,2.168936627634724,,,,,,,,,,,,,2.1437861576224684,2.137258741288452,2.058872460831378,2.0890829258757435,,,,,3.2270282616287314,3.326336888319624,3.1188919606512893,3.307085805074247,3.280389518587188,3.360102780401301,,,,
Alakazam,Psycho Cut,Psychic,40,2.1403125836126033,2.140874763792478,,,,,,,,,,,,,,,2.2509493344245644,2.2778967439550373,2.582532537418868,2.2210020446098673,3.224519004878985,3.294779928789653,,,,,,,,,,,,,,,2.061093008793998,2.1962431712008477,,,,,2.9565017554882154,3.1947765888647766,,,,,3.171006298762298,3.2452785160630166,,,,,2.2993471500509517,2.228929484369958,,,2.214644303570556,2.254401175640301,2.1726961089316523,2.162921385479536,,,1.483352701831258,,2.206157763738904,2.1460815772733106,,,,,,,,,,,,,2.201929534097734,2.183183385564122,2.130281077801504,2.1404719523689666,,,,,,,,,,,,,,
Alakazam,Counter,Shadow Ball,40,2.252320364036042,2.1751110451540243,1.8581479244831232,1.9917094661015957,1.775669964040423,1.9024211265811939,1.922182671230733,1.9357888487257753,2.221720895488477,1.9986871048013097,2.908278444952925,2.0707128134106307,1.948236029737181,2.0201271914761456,1.9076117412114295,1.9536726798894966,2.1603512354278425,2.1943948757325176,3.3491826503180984,2.2674032037434872,1.9778097407717605,1.979058947456602,2.1294300574264637,1.971294579014351,2.005872934627935,2.067695989425472,1.7370589079530936,1.9391211355352378,1.9496585544238572,1.9793870036275305,1.8494138071840238,1.9018348174948265,1.9021334067388844,1.9236849691802234,2.135537361076889,1.9568876742261716,2.5320164456858407,2.2613961231116497,,,2.004679352137447,2.0457055357373295,1.9080232667792068,1.9642513874116454,1.6373247319928312,1.7508394283321658,1.946097972210683,1.994066976582016,1.953439992943945,1.9712600476181963,2.0848923508109967,1.9960615356569422,1.951029712282502,1.9270044061640756,2.3232197664649097,2.2126688848138567,1.9224072685032023,1.9812063687979298,2.2997512128370605,2.4124965779681826,2.183652040286312,2.175636784415255,1.8660880656306298,1.7885207090532969,,,2.2102687062597672,2.1539827006038763,1.887821079498732,1.981305000553291,1.8852193729882327,1.9537923055956867,,,1.9449814322106493,1.9690332165017883,1.7734150006944933,1.72703407245928,1.985761838373588,1.9712782832733995,2.2469042269500656,2.202133841461634,2.1439728783539755,2.1460832525558704,1.7984509254022967,1.738982225302519,1.6829383448959863,1.7543076680300618,1.9761638195759679,1.9949164112368176,1.9053451492537317,1.9928265831964564,2.0216019971036374,2.046933310075801,1.9913968582999535,1.9815254716492197,2.147715459628648,2.1232993137216343
Alakazam,Confusion,Future Sight,40,2.3221710307232404,2.3268992575015535,,,,,,,,,,,,,,,2.3243857190624655,2.3524107063850677,2.8785428626497733,2.4804911711247235,,,,,,,,,,,,,,,,,2.2503297040880086,2.441604663139338,,,,,,,,,,,,,,,,,2.4105417805305196,2.3691140165864013,,,2.2981636339965177,2.3462775696737292,2.2786907321784864,2.2485843987639242,,,1.7071677821114226,,2.3796319940184367,2.3256626057544807,,,,,,,,,,,,,2.308741026788555,2.266673889226119,2.2071610068877288,2.209003150321057,,,,,,,,,,,,,,
Alakazam,Psycho Cut,Future Sight,40,2.3618551362921525,2.3852814208977815,,,,,,,,,,,,,,,2.5165215201160254,2.5273770955062758,3.103387124179826,2.4416481801427254,,,,,,,,,,,,,,,,,2.547174870371668,2.4830527355914205,,,,,,,,,,,,,,,,,2.5822611966293234,2.4589091443518223,,,2.4897035504633274,2.4900259566375222,2.379684165281036,2.375966720251062,,,1.6700197022442196,,2.4604901414202938,2.3654358354337996,,,,,,,,,,,,,2.3823657249968258,2.3522306821760512,2.345761102036574,2.34605968874346,,,,,,,,,,,,,,
Alakazam,Confusion,Dazzling Gleam,40,2.468170570673463,2.4996195480038828,2.613463966097338,2.8943051967887827,2.5703290123832296,2.779402086381564,2.803896592118872,2.855067198327698,3.0083356788104423,2.9796822973467827,,3.058175255833539,2.8833144532280923,3.017845142681545,2.774195725667174,2.9088581716417474,1.867959837294882,1.8946355610233694,2.3338055646799347,2.0362964056758273,1.9915951671516443,2.0474683981865716,2.270701558845931,2.075831362676954,2.671830535006987,2.8091318039848936,2.5027992726912123,2.826425393907836,2.787567114655895,2.932272475005429,2.6805995156920392,2.8052455998975576,2.7553797974771217,2.8284926188239883,2.8125414611369157,2.9706673900037526,2.486253655466759,2.681296373610871,,,1.9964045409201012,2.150667159217593,1.8661820946499992,2.059442558993035,,,2.7491791990584082,3.0287114865199727,2.831225747773525,2.8765346060749066,2.943255566174586,2.8848168523945614,2.814280706254542,2.8185625672452366,2.6729544838572497,2.586865765630577,2.717116984870646,2.8053771870714677,2.497135514208967,2.561962508756482,2.440056925936273,2.424869897402627,2.6907123829962565,2.6012580452390233,2.2245050644681097,,2.5718550924359724,2.4989764924110918,2.6510737358047867,2.794639239789422,2.640253747580452,2.7865004549058257,,,2.74015158164113,2.793912687024359,,,2.831648582981369,2.8618248743086334,3.1990656235427224,3.1360326587144165,3.015133567515542,3.01804405629609,,,,,2.806023752268843,2.8492794057288355,2.691714891451832,2.82959040516817,2.8697367126537254,2.8909783818726535,2.781333812491308,2.79377858291255,2.8788728588398818,2.8434644525226784
Alakazam,Confusion,Fire Punch,40,2.6164616012427118,2.618527704330664,,,,2.9634751025391,,,3.1288097696733757,,3.244287681818883,,,,2.9458595757952613,3.097094072680353,,,,,,,,,2.8828275753146055,3.031789481096771,2.6926930509624536,3.038332858038468,2.9956653776026307,3.1236681332293066,,,,,2.8975934543946402,,2.4699702194100253,2.768150010494816,,,,,,,2.3424469974556534,2.4959311726043145,,,,,,,,,2.834154627736131,2.737391887916583,,,2.6674967415536144,2.726136281491765,2.636220555414065,2.5888461936904363,,,2.2514807353525774,,2.72294605434636,2.6443440445561053,2.909932407230516,3.0744753611692737,2.8924254677092436,3.052556975118521,,,2.991984876364735,3.0510600726800448,2.2154280015268917,2.2367724738144457,,,,,,,2.4538822579494552,2.4110405788724814,2.326843270126703,2.4768312878888454,,,,,,,3.0777420491647938,3.092794700792445,3.120320262575403,3.106270477207568
Alakazam,Psycho Cut,Dazzling Gleam,40,2.62007202955098,2.557431330937249,2.558173365564572,2.7194231316493687,2.5961636397708485,2.7104704468673635,2.6809977772998344,2.6576666380800487,2.851222159727687,2.8235371934517106,3.2670994844883094,2.853672618349418,2.826266489640304,2.8787148339702,2.7312485604436496,2.80647293817869,1.8743437565584293,1.865628587658028,2.2378664699441737,1.8494477152967426,1.8489919227087235,1.8655398861864192,2.0059491448571936,1.905853516810039,2.6971928518791737,2.7885581351928344,2.5167006010486186,2.7517835103085106,2.7573031456803285,2.8378270850257787,2.5861859948619292,2.635640054630312,2.6368881136092464,2.6316544298423907,2.7204621407125513,2.7797577305402497,2.482568795847121,2.66123170432375,,,1.8956843574918054,1.965502276613258,1.7267073362537306,1.830979985655201,,,2.650745061892502,2.7300451340461316,2.717359271291576,2.6883766756607024,2.8997833441986307,2.780430729932809,2.674035996750887,2.6282032215093674,2.806736833988231,2.672767562320289,2.635416606010493,2.7096924524221784,2.6261443659976282,2.6602623069037805,2.604047179673886,2.5421911468649587,2.6116177942256575,2.485981309938829,,,2.669677197402065,2.5384459978969636,2.618083844461874,2.7357276840109197,2.648121798711851,2.7824210412290364,,,2.7737428660348327,2.8169748970860278,2.8206619960428796,2.762620556712561,2.7616734025360223,2.745917129223801,,,,,,,,,2.7994782734294374,2.835513972805927,2.695139416553596,2.829297786512871,2.911578245953712,2.9105535097818755,2.8161752055466027,2.8094134474891836,2.842928399558973,2.799784479813153
