Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Virizion, Tier 5","Virizion, Tier 5","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Shadow Skarmory,Air Slash,Sky Attack,40,1.6572708202764186,1.6719574308675687,1.6060970628217912,1.633412934997912,1.6618419804715996,1.6725901464470445,1.643792918030095,1.6730032976547233,1.7523763366017369,1.732749028967703,1.5743542923438514,1.6394030158717305,1.7020775763148603,1.6931491649595198,1.689652183314391,1.700145230844738,1.983767980855074,1.8172423286289172,1.7240482755307909,1.7550781665119648,1.7223513801511512,1.7223148388193845,1.676527600345466,1.7151725205327217,1.7145295162760517,1.7147692322548562,1.7995311233807736,1.7248262249514712,1.73662236625612,1.7337542675808482,1.735347815154277,1.7331505246624848,1.7560680702098113,1.742259939541614,1.8340837823254796,1.7937061409393602,1.7005742707773726,1.7321379159194512,1.7306845870781904,1.6784098214843972,1.6823087301507147,1.6814753910668472,1.7550938095124844,1.736367090022757,1.7532531686885389,1.6569833098917301,1.634647685262089,1.65647901207178,1.7305663784472558,1.6947577102321691,1.6266684422787625,1.6424689764937277,1.6696047217260401,1.6670038332885453,1.6594951641018838,1.667953631067379,1.7740666232034732,1.6795904874589564,1.7492128719644664,1.6592414351460534,1.6483417321165281,1.6566648747989852,1.7214052374438606,1.7099373039676207,1.7916666525785,1.7203192761739396,1.7473787009027464,1.7280330788450273,1.7735750256159517,1.737103335313282,1.7061021119540705,1.6734332792824549,1.7437461369619593,1.702164886585732,1.7356169102612937,1.751559187802417,1.7275565917728284,1.747642803699186,1.7152966917452266,1.7390620453129129
Shadow Skarmory,Air Slash,Brave Bird,40,1.7035141360742208,1.6914230313425485,1.6563229397209234,1.6502250184799179,1.710127227347139,1.6873510644843364,1.697105227865329,1.7055163823755164,1.7807580418976408,1.7593485438118406,1.6029603683478308,1.6656186183997628,1.7276032944974042,1.707158803689783,1.7190708666149361,1.7302599073400187,2.248073264619802,1.9235409966070438,1.7990540397732733,1.7979014382630523,1.8040758083495283,1.7774698036022487,1.730937291263214,1.7547791955384942,1.746241043150463,1.7544854741131655,1.8931236961725895,1.7706445982964352,1.7527387108022927,1.7306814607818424,1.7248701082061448,1.7232287338238428,1.7603479220466214,1.7381180293462117,1.8714880863941694,1.8160836649499812,1.7266330427316638,1.7839219030709983,1.8058788962448373,1.7220448217503777,1.687257572511671,1.7121685609973794,1.7352618513342857,1.7302695054045836,1.8048398559013785,1.6977866920280889,1.670093483836959,1.678962341331463,1.7621265859652315,1.7208619397439986,1.6368608202914032,1.6599329445707385,1.6919112523883897,1.6786971205283474,1.6735348480555554,1.6837891758475965,1.8154826483871278,1.711075881473488,1.779477339242272,1.6779415713943582,1.6488030042677206,1.6678467783801267,1.721628937414802,1.71253056703349,1.8930302145920828,1.7595141340241842,1.7421051377938688,1.7599361371177913,1.793064655167498,1.746182392361247,1.7262081273399708,1.7018422312226313,1.7550647220455187,1.727325661549441,1.727122033363153,1.7510174314801763,1.7391872493314255,1.7573712038634262,1.7245576588625615,1.7556459795852755
Shadow Skarmory,Steel Wing,Sky Attack,40,1.8973876527025242,1.9230226251593279,1.8418367515030967,1.88428795823458,1.9041449041187073,1.9263180875707806,2.1083704387765554,2.167931808452089,1.964094651239433,1.9537214196658483,2.1137184426870586,2.219187995776016,1.9703320178556138,1.973628909698772,1.9460638447049035,1.9769739179717787,2.6743995138379915,2.334578252625112,1.9590001921414162,1.995200829890098,2.303459913923992,2.316344784446427,1.8522476661124205,1.9024608818984743,1.9110858837888363,1.9146443608078683,2.1092565378204613,1.988276870646979,1.9809343033983067,1.982409518370719,1.9876766709294391,1.9973061822033313,2.108527200933432,2.106129430730758,2.487471359644664,2.363547237171626,2.2761961094382688,2.331722715725235,2.3076403225078526,2.279081957833389,1.9340934584446292,1.956768562684158,1.9915072212042837,1.9825169320356602,2.046793591930853,1.947671094912992,2.146269073121228,2.213589102479889,1.986211195048694,1.9630404964107786,1.8275974756353404,1.8642834147316705,1.8657397045486772,1.8728177643474837,2.1956848546875993,2.223603544557076,1.9857530104393026,1.8965260748154906,2.0455482175850994,1.969247396513816,1.9221907215143454,1.9423488288213042,2.015162428327415,2.003890609784426,2.367768098614809,2.294866167166688,2.373769700434303,2.411244860712539,2.0058206741626488,1.9654205714789348,2.241760189551865,2.2488684965698025,1.9618748492613323,1.9321257977925375,2.0388675123795372,2.0485125646633393,2.009117263643514,2.0367813033055566,2.0014932037066364,2.030081779908273
Shadow Skarmory,Steel Wing,Brave Bird,40,2.0393248449938612,2.00769792596816,1.9772856708110866,1.9628019816645126,2.0418761318474536,2.0065155100544803,2.322243735256031,2.344213486604909,2.030174730134524,2.0082848782970477,2.2932480347850834,2.4065269608879603,2.062371534126595,2.0356569248588765,2.032225414624403,2.0455414276736152,3.548524167675047,2.7545535932730436,2.098723940820444,2.111413907206253,2.6479237929064516,2.5711439143087422,1.9447829678904567,1.9760557891238104,2.0073227555734086,1.9999762207104335,2.341230430223599,2.1592599243453177,2.056210255091468,2.0352669463759554,2.0163769247722128,2.0381945433531157,2.1735159758104357,2.153541471491888,2.736181077424753,2.609701357560748,2.5124851293519006,2.5269962583105916,2.5989582097454913,2.4667863782054664,2.0027814766006506,2.0406601431951152,2.0235824005082237,2.030620682981176,2.1821951309576506,2.0399746748417407,2.3483136456591276,2.3733327515893854,2.0872533721671065,2.0487215548385187,1.8827900916115337,1.9045835542546374,1.9199578072415262,1.917239070424225,2.370650733017454,2.3863371902638097,2.0864637503877907,1.9664789661212811,2.1649674240831525,2.0502645510857476,1.982741491463,1.9932727315319259,2.0581479650537826,2.0539101200481977,2.6591921009443764,2.4880111257009783,2.4828138373468627,2.514655999477683,2.0570879326505347,2.017977187765532,2.4109785159364825,2.4076199138674372,2.021279537438262,2.0064856425341064,2.0986196672327444,2.10210459896337,2.06577493189811,2.079495733753285,2.071883904060667,2.0764637820576377
Shadow Skarmory,Air Slash,Flash Cannon,40,2.3476509833606727,2.318335968183885,,2.2692002831475824,2.349324577087553,2.325241760112516,2.6687757303188255,2.654273927270969,2.4820644504196516,2.427786721454242,,,2.376979107854104,2.321347710182762,2.3862307549996786,2.3696789985681415,3.2028365869257183,2.9412844152795676,2.497107791334422,2.4949041457161374,,,2.3813555093748078,2.40840541246857,2.462130362908833,2.429433811494209,,2.42565786392693,2.446381564437831,2.4149891951514637,2.420685272945622,2.3912316399756843,2.4102775156618117,2.3692994738110116,2.911813511209816,2.8440365337129085,,2.7211509568312615,2.819401232319087,2.6593039887175447,2.342937141594091,2.3542680173722426,2.4337653899321667,2.3945762475552304,2.49783707573646,2.3159487245341035,,,2.4558865568399018,2.367405128403373,2.271326042287749,2.2851261855222393,2.342224076599851,2.334553844796074,2.6265264492978275,2.615188920045951,2.5083076486612783,2.3371440956171434,2.482951621676639,2.3312356280325877,2.294074343210607,2.2828713037464894,2.3491893053990394,2.320604268914371,2.913235558681944,2.720071986350883,2.6895705404568515,2.6665591605210834,2.487803809098962,2.408047839032047,2.6661034789146334,2.6025105123498524,2.4507828466347887,2.387864748604841,2.4060744330016903,2.396998495214682,2.3958066262971336,2.407434896447363,2.4101089569105754,2.406433924501754
Shadow Skarmory,Air Slash,Frustration,40,2.7031024856892185,2.707577060543447,,2.6444781729655795,2.7117880057569916,2.708571391094048,2.776510280185696,2.7788666491252862,2.9088590392493194,2.8689659431412315,,,2.727538562605742,2.6866438383217734,2.796853190939037,2.7919990476187,3.2872839523808417,3.061954947180154,2.9244230953982133,2.9184497236723637,,,2.7853548143429516,2.815601570052293,2.8958675050597127,2.8652635276395015,,2.743338791388115,2.8382924742565763,2.824378591194358,2.821365106684311,2.7965658812451784,2.7747902324400053,2.7483584925010396,2.998015115851704,2.933109328818626,,2.8540570839320667,2.935944159930693,2.7904315468076075,2.7236103700931027,2.7307714471888573,2.849336405515133,2.8143747740214216,2.8776728154620694,2.692898155159729,,,2.8333635023209247,2.747106093629435,2.629175040963726,2.6593509595537417,2.737744190419646,2.742638682894,2.7270735733060625,2.7315537560069094,2.905330655736487,2.7257365974973484,2.8758702391718587,2.719360671192853,2.6524334874341653,2.6537196549752493,2.6949884118985348,2.6787244578606906,3.0167401492438835,2.8468211429225514,2.7995153593914996,2.7981276399207093,2.874586352681109,2.8015252120686243,2.741505175464577,2.6969643111522146,2.86439900872963,2.790787873592049,2.796334527869946,2.7997190395251907,2.8017770978601115,2.827839891772168,2.7880255991225087,2.8058919904568356
Shadow Skarmory,Steel Wing,Flash Cannon,40,2.88847493346846,2.832132296984961,,2.775166492022135,2.8889722585797197,2.8346958742904036,4.231666299148007,4.214811955702764,2.8966535254412076,2.83682344941555,,,2.9253799031041487,2.8753808973164463,2.930061793750983,2.916633624245408,5.779690754495675,5.042117915274853,2.9974808819291,3.0369765151508608,,,2.740636892074355,2.7944018044944903,2.896161848996555,2.8346627203507264,,3.079244522540572,2.9162413893833814,2.874269601649529,2.899422054750347,2.8571488085409977,3.1155319955741776,3.0674425465036754,5.005271584857561,4.893578254150121,,4.758660107003916,4.826994934585101,4.561450078478099,2.879927722004757,2.8910564812263906,2.901800280027385,2.857935931458254,3.148691269372535,2.9208061477907346,,,3.0110916537726404,2.918662199731608,2.654424156286184,2.676948779914347,2.7298755538054587,2.7369404084419546,4.37101365102263,4.3625706332878575,2.9661744100366727,2.7663254511229196,3.132200045162446,2.9534973374785403,2.8230225990720363,2.824010196361734,2.907783046170493,2.883016944749908,4.831552038536485,4.5180755060724005,4.77047662148965,4.740829080946384,2.925197510434152,2.833820717213077,4.376940286606065,4.370376096575909,2.8820304325397417,2.8252803931586508,2.980297290110693,2.9583249244036525,2.951225322775085,2.9584738169564346,2.9632289979059365,2.9599145745446584
Shadow Skarmory,Steel Wing,Frustration,40,3.580713849212045,3.6022008816343454,,3.5171917712134366,3.5915410646082266,3.6034612774265002,5.13767311325762,5.177380694473463,3.5977389491057052,3.5729794410148323,,,3.6313008994174125,3.606765026470051,3.7176402511343283,3.7473699048239504,6.796363148723375,6.4029224731608085,3.854525410702277,3.852845513704256,,,3.3966218918403572,3.4709654502228977,3.5951522548550066,3.574055588012341,,3.90473345117063,3.5934511459599907,3.591293714069483,3.6016702425358993,3.600153944909185,3.979571281720582,3.958220672830129,6.1848172882177685,6.082718465676285,,6.1113467638040415,6.065202502604359,5.819539575162118,3.607788736129951,3.652776343529949,3.6230487437742656,3.5880218267437787,3.96852205650779,3.740520345373228,,,3.751087940293074,3.6749873346731894,3.265698573785403,3.3277836419345097,3.3891473342698166,3.3956424384968185,5.442545700277133,5.459521398536336,3.6229956493178253,3.4302134895831755,3.96782520576166,3.7965322500021372,3.529122461266064,3.5656726816626136,3.6186489880197223,3.599677994825489,5.965365009358141,5.667267415419672,6.028631271387625,6.056115487595282,3.566815640255421,3.5176341104786455,5.377992238701692,5.376696180452358,3.6078317340788097,3.54417184239825,3.7460109993089272,3.75917435933198,3.7542729089467866,3.7990756540542034,3.727569241962329,3.756458982341553
Shadow Gliscor,Wing Attack,Aerial Ace,40,1.6581875214953596,1.6184791689736333,1.6078363445063084,1.584730854310065,1.6588397376619202,1.6233165308844086,1.728317990461171,1.6442002810071894,1.7253317534479549,1.6823611064762536,1.5330739524288701,1.5771081005778436,1.8280355457918016,1.7705686226549087,1.659511085226238,1.6763291251567065,1.7529432856927372,1.6372338350726556,1.7225759438947066,1.6951708590766015,1.6882599569731074,1.6498156427132196,1.6128144129572197,1.6508650764854984,1.6947312867891298,1.647563769536437,1.7657773711528726,1.6729614457794417,1.7177125491752865,1.7000441307359433,1.693384511908028,1.6722519863102885,1.7632502999691515,1.7234874720078464,1.729662415251918,1.6882435702279246,1.6310023756656171,1.648117447018327,1.6095121345231265,1.5968814437082754,1.663734563159409,1.6325868697465689,1.6801808134268248,1.65885159100228,1.655880900314214,1.6019589931948135,1.565446368413838,1.5953773772830944,1.6493579685082371,1.6403694283592107,1.5307205033830733,1.568027522267741,1.627257854949811,1.6208079104151458,1.7291242484010494,1.639335530096628,1.6803918267028382,1.6190652290549532,1.644241398834453,1.5992420803900802,1.6444978280791758,1.6372582195971133,1.6715264931640834,1.6582724376615603,1.650712099608558,1.6413709590076766,1.7140215166456263,1.6825094654778319,1.6854308978641617,1.667427146894181,1.661113617205477,1.631316878326823,1.6756379896780216,1.6235902141310508,1.7625664194534636,1.7247291428437,1.6955199345068344,1.6879823312777296,1.7229035037911298,1.7128591884988495
Shadow Gliscor,Fury Cutter,Aerial Ace,40,1.85421799311274,1.8351077068789625,1.9163904123688031,1.9365156953182752,1.734453510042211,1.7156479159691336,1.9676647049956986,1.8424151463249614,1.8419518075378982,1.811900099910172,1.7974105438285843,1.8501223497754997,1.9775508260770454,1.9398963221047771,1.9251121956047956,1.9628908716370406,2.1612395797142776,1.9776778026626542,1.902132481506389,1.8887990660472445,1.9447120463393885,1.9468530149232823,1.7899258961443718,1.8376386291728302,1.8270193273286266,1.8043851665515926,2.0685086739474676,1.8353161656245398,1.9069696163932326,1.9346669763907995,2.049240076959987,2.028990500477997,1.7822105561244799,1.7524397471724498,2.1023999249290344,2.0838445591829275,1.9150199306097058,1.9843661185217063,1.9333381023700484,1.944458628831631,1.886219743813929,1.865838347292933,1.918366740235287,1.8939517065805285,1.965238557157165,1.9233175121149666,1.8837650942297088,1.9444296389433766,1.8869128970601619,1.9031913822273074,1.7799616065761892,1.8463123099498204,1.8209485957680065,1.834588724101785,1.7907028946321257,1.6854057530426674,1.9434964924636877,1.9194170875867393,1.9568295963078033,1.9678873760696376,1.8055308510951527,1.8356372739243947,1.8019618856593402,1.8014946521279918,1.9792411600156605,1.982767583421503,1.9579123295937246,1.9276181575159488,1.9513136433598028,1.9739613494187085,1.9200297693633763,1.9107468256164697,1.9914599888242375,1.965785913745917,1.8162235101951485,1.793996654352241,1.9052601020290802,1.926956725987926,1.8653237119184436,1.8727598994567949
Shadow Gliscor,Wing Attack,Earthquake,40,2.3698238220077688,2.261445201784002,1.9332852922472075,,2.3757095899317933,2.2645927079586157,2.110706030400608,1.9510954533424425,2.435813502102631,2.321602148630368,,,2.2008243457317826,2.10811487289028,1.9982756020147776,1.9828995701502958,1.788072228813305,,2.0573705447209147,1.9818056426344328,,,1.97825342207463,1.962612355915733,1.9807910145688818,1.92572243171602,,2.0073361862998294,2.0416906977460303,1.9963730577647065,1.9479696270129474,1.9242965330550779,2.5536872607099284,2.4552778293368616,,,,,,,1.9933841625727733,1.9143205467126754,1.9527140845581816,1.9006163580864224,,,,,1.9476460544279603,1.9115951084455913,,1.7944371138190436,1.9015135053891998,1.881581586263261,2.4480726652261917,2.297495483413872,,1.8829975234844607,1.8994403638802773,1.8421733524025916,1.9508543123244402,1.9193357730458476,2.346047612803848,2.298058614324996,,,2.739640330610009,2.7354414814931243,2.3435377336126746,2.2918607047251256,1.9510992641195637,1.8737346972990223,1.9546750988447683,1.875612717412586,2.5232668038124335,2.4222239399497396,2.033035390083934,1.9846281755806747,2.0657585124619477,2.002736956746118
Shadow Gliscor,Wing Attack,Night Slash,40,2.446906170597408,2.3748788400688907,2.4427756783810106,,2.4451679053276454,2.373601615118732,2.6971936634757023,2.638543791535267,2.544230693758674,2.4436579890629786,,,2.697516094002633,2.6385328692594427,2.504586070835388,2.4918543280215926,2.6985981183435985,,2.5798779902007882,2.5183003399988158,,,2.6012019274467195,2.6905078819771293,2.506204211534599,2.418580074645242,,2.499435729745668,2.5631902953554895,2.53127601224566,2.515950095866659,2.4665797991038563,2.636465933592555,2.554603799075162,,,,,,,2.5151172329285743,2.439289570485454,2.4772235478604685,2.423739802893366,,,,,2.5892492582142532,2.5746287837182376,,2.415264914947181,2.6192610214469654,2.6318873747218574,2.536510226297899,2.3923662168327513,,2.562938286499134,2.5779244630285314,2.532031720097032,2.4909238837516443,2.448029096164336,2.482766095175995,2.436480788969892,,,2.739640330610009,2.7336641540253748,2.4883276143789517,2.4429866375198386,2.5444825674557072,2.4867603018212114,2.6174258698256727,2.553567325445291,2.6057356576323083,2.5317970127784926,2.5407661557906254,2.5054674098519407,2.5806897189901985,2.542614513141511
Shadow Gliscor,Wing Attack,Frustration,40,2.5194673420771907,2.4979283242114887,2.4427756783810106,,2.5214440744953333,2.496378458238793,2.6971936634757023,2.638543791535267,2.6304603062957814,2.5722904865931704,,,2.913709166247464,2.8805138996430877,2.661325260316781,2.6950670811667696,2.6985981183435985,,2.6884139686809494,2.631994553798234,,,2.6012019274467195,2.6905078819771293,2.674391830302656,2.620675911217548,,2.6498369243880644,2.7951137221416333,2.7923225397114715,2.664582246894302,2.6594399659567562,2.863468055353269,2.810591121916151,,,,,,,2.6479148702277215,2.5879352661656667,2.6342495429432735,2.5992213573868783,,,,,2.5892492582142532,2.5746287837182376,,2.415264914947181,2.6192610214469654,2.6318873747218574,2.6980509639224657,2.5642645112877487,,2.562938286499134,2.5779244630285314,2.532031720097032,2.6901965697705474,2.68099932697485,2.570850284327831,2.5490175352071573,,,2.739640330610009,2.7336641540253748,2.5813129085660815,2.573682480807223,2.5444825674557072,2.4867603018212114,2.6174258698256727,2.553567325445291,2.82790117140793,2.7746189515570037,2.725634588262875,2.705223332541369,2.7951360435268415,2.775134657288916
Shadow Gliscor,Wing Attack,Sand Tomb,40,2.5194673420771907,2.4979283242114887,2.4427756783810106,,2.5214440744953333,2.496378458238793,2.6971936634757023,2.638543791535267,2.6304603062957814,2.5722904865931704,,,2.913709166247464,2.8805138996430877,2.661325260316781,2.6950670811667696,2.1690743294364316,,2.6884139686809494,2.631994553798234,,,2.6012019274467195,2.6905078819771293,2.674391830302656,2.620675911217548,,2.6498369243880644,2.7951137221416333,2.7923225397114715,2.664582246894302,2.6594399659567562,2.863468055353269,2.810591121916151,,,,,,,2.6479148702277215,2.5879352661656667,2.6342495429432735,2.5992213573868783,,,,,2.5892492582142532,2.5746287837182376,,2.415264914947181,2.6192610214469654,2.6318873747218574,2.6980509639224657,2.5642645112877487,,2.562938286499134,2.5779244630285314,2.532031720097032,2.6901965697705474,2.68099932697485,2.570850284327831,2.5490175352071573,,,2.739640330610009,2.7336641540253748,2.5813129085660815,2.573682480807223,2.5444825674557072,2.4867603018212114,2.6174258698256727,2.553567325445291,2.82790117140793,2.7746189515570037,2.725634588262875,2.705223332541369,2.7951360435268415,2.775134657288916
Shadow Gliscor,Fury Cutter,Night Slash,40,3.1532683226516642,3.1290044034596254,5.100182904844124,,2.828369653550837,2.7671494539707395,4.7951246278976765,4.575815605359908,3.0387109294358874,2.9546610125608006,,,3.3441166597574425,3.303279986284417,3.457677570129249,3.533410945592662,5.9714886395751465,,3.3385538956672116,3.2771853854172694,,,4.2321314542332935,4.322965947524529,3.0441357084369742,3.000618623649892,,3.191049353306605,3.292915970701641,3.305770527107218,3.705322573465694,3.717026878414712,2.852893960296703,2.7984057886690477,,,,,,,3.3065455233833765,3.30011488430883,3.282449546447213,3.244989576308947,,,,,4.533595995267134,4.4953513313334925,,4.498819280024028,4.314339451079285,4.297357047033422,2.8309629335453494,2.676976727555028,,4.726605887121681,5.208162166551536,5.102650605760598,3.142746717258468,3.1484556963713413,3.0261689098679594,3.003085167736775,,,4.775060699171887,4.756619184617775,3.4676795849702584,3.4709084115537134,4.690961352987189,4.6002794498105795,5.146021021965761,5.035011154710448,2.932403144432057,2.880016602209875,3.383056955720692,3.3848135914357282,3.1567910955794334,3.1566529369703384
Shadow Gliscor,Fury Cutter,Earthquake,40,3.5300232673170147,3.374530709948897,2.951167967502358,,2.9360464190484117,2.800596223336933,2.9525662093531198,2.5504805725171793,3.214143430552053,3.011370460376408,,,2.726082143135389,2.6200205666716987,2.7675829086780506,2.805274395732689,2.4839014841043037,,2.717752425785378,2.5382528666910313,,,2.538647851686313,2.531735202104905,2.445813400899161,2.3334196791123687,,2.574795687290452,2.5593413694927216,2.556920774184857,2.8146414432337696,2.8458166921387544,2.8306388280588823,2.757836111246124,,,,,,,2.5957648698946665,2.559931211013865,2.5728466028673225,2.511827827830092,,,,,2.5546817147537997,2.569527356755749,,2.4531387793581754,2.406527363914922,2.3986774665680537,2.8860927214690646,2.6535510264566335,,2.6349054306520077,2.7374453406483146,2.711153572775984,2.3991441091567913,2.3976637227336424,3.059045422758984,2.9972965983483215,,,6.0450807866676195,5.960389174262121,3.6699981116941847,3.6476787120776244,2.6481268843171657,2.5762015845272677,2.835527777319095,2.74878595738387,2.9131649830124413,2.8437483353680006,2.649462383630284,2.6001117961789255,2.4669243388086097,2.4395173912593986
Shadow Gliscor,Fury Cutter,Sand Tomb,40,5.038332325681411,4.866131057702049,3.649051155452509,,3.8335281298224864,3.8638933220645955,3.614214810923069,3.4753641809781457,4.45716354805649,4.445266206936307,,,3.6977464548949524,3.5842670275768533,3.579003189849044,3.670869438675664,2.58487021489335,,3.6129681045249304,3.469950131523104,,,3.30448791584429,3.3984126943853123,3.338773000448036,3.2459007884584747,,3.442900932523024,3.5436822604444687,3.521542782792084,3.794971342314468,3.767818010856409,3.6456682313611215,3.6617427750325544,,,,,,,3.4758674996055263,3.4113076014182147,3.5417416931458123,3.4590702510248397,,,,,3.4553442431965053,3.4284310639953017,,3.3437341515178107,3.31571887680483,3.293972961667907,3.7273149954046607,3.606565137324739,,3.5074450395760857,3.6994646136664233,3.5888377584388063,3.3225821721686937,3.2794931930231046,4.380964003647712,4.4111164448065505,,,7.040700601036928,7.1603406302499915,5.2831984609411515,5.162585427951288,3.5377080627890556,3.452111756799804,3.699200723656099,3.5992008461901177,3.9259280427314893,3.9595220311157004,3.5985262751928317,3.543551399960292,3.4265666578814193,3.38280176308215
Shadow Gliscor,Fury Cutter,Frustration,40,5.735815527787423,5.774854808347018,9.98230931458049,,3.8335281298224864,3.8638933220645955,6.801420450902745,6.773742513753261,4.45716354805649,4.445266206936307,,,5.872671984364313,5.957800165661338,8.7954210288471,9.097909398885992,12.306739809120876,,6.088515707560765,6.084295936919598,,,5.928903597882494,6.265423581738882,4.97597231449009,5.007082486372174,,6.113321340434142,6.180175670311068,6.287775786143742,10.124825146441124,9.865515227960827,3.6456682313611215,3.6617427750325544,,,,,,,6.628304865707482,6.621810101588373,6.2700533876788125,6.263734004594049,,,,,6.594602348229727,6.622181360756829,,6.791429265996338,6.034873498234657,6.071053637766256,3.7273149954046607,3.606565137324739,,7.834017717880658,9.747641152109566,9.347173010638478,5.465315065929467,5.604110831651503,4.380964003647712,4.4111164448065505,,,7.040700601036928,7.1603406302499915,7.236499142930739,7.2343016150545605,6.99882593276073,6.964953003307237,9.291891507322838,9.053900209655266,3.9259280427314893,3.9595220311157004,6.84829767699412,6.919688322345449,5.209968858973522,5.264790269185772
Shadow Crobat,Air Slash,Air Cutter,40,1.8659953803989109,1.7902984410009448,1.804936657119377,1.752914206420853,1.8724834117118943,1.7880069375215395,1.6073338930769994,1.6495581851962275,1.7184297652003968,1.717229499085257,1.5856973025289085,1.6188443097232306,1.7132402207232464,1.7252696161968357,1.7247459727713919,1.7188235899881645,1.9032492544993553,1.7200537007141734,1.9884004227111156,1.8185057965492477,1.692184696579135,1.6881376187375052,1.6851197237818862,1.6537868758039922,1.713375005793564,1.6820476020336725,2.083703257788707,1.8796874636670524,1.7329859958104779,1.7148482838790076,1.7116267804994363,1.6872041418989054,1.7340967692860132,1.7109489586083058,1.7615209690410467,1.7050049644409626,1.6387392055162981,1.68599284310257,1.6845626514169156,1.628478582136801,1.7081861891815213,1.7196719062776014,1.7049163823806697,1.679674860648563,1.6800081242802083,1.6198168396837778,1.6192241648501786,1.619039026664766,1.6970649676890872,1.6666200252087975,1.5783749956767492,1.6131174825616168,1.6300951887401645,1.6202856456595478,1.6456769668719593,1.6304252330666573,1.7457842706867883,1.6778103129880493,1.6449183905706153,1.618967198570828,1.6911637746039465,1.6670277600282373,1.7306382138022438,1.7114227445047998,1.689810247479326,1.6662851560926137,1.7065453477201091,1.678221814095174,1.7235595232606202,1.709321833494398,1.6702681520971454,1.6541371305224208,1.7210172984508276,1.6739291033868076,1.7386280590760677,1.742945027024802,1.6957049927426253,1.7134557604618186,1.6793873383357567,1.6906048438829635
Shadow Crobat,Air Slash,Sludge Bomb,40,1.898651117042391,1.822222463063008,1.8363567821041284,1.7814368795348936,,,1.658014156631628,1.7068529672889965,,,,,1.7636744918835054,1.775805564280999,2.172694621150926,2.1462348620489564,1.8781546081527034,1.7613098537659233,1.9941024113747718,,,,1.723527775940604,1.717109104425731,,,2.081628774407877,1.9174375730052924,1.783334415252058,1.7732269771040234,2.1151252659911775,2.074592393882598,,,1.8185584419646699,1.7597257074921742,,,1.7347382682859989,1.6780110396857189,,,1.7443597367576695,1.7294448552493105,1.7231005487267865,1.6682558015411015,,,1.741775407299536,1.7102474364356066,1.623562944020035,1.660661106883581,1.676892425808176,1.676735159582072,,,1.7935905703500603,1.7374588720925022,1.6989462466781688,1.6649762638976058,,,,,1.7473150923565157,1.7234092284323415,1.7709221986677148,1.753797374996146,1.7743528316522414,1.7621780799216464,1.7215953948617473,1.7034185463540263,1.7740644186601309,1.7249979629185528,,,1.7531316705725843,1.7715373596577992,1.7212133587348801,1.74870910178364
