Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Dragon), Tier 5","Arceus (Dragon), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Palkia, Tier 5","Palkia, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Zamazenta (Hero), Tier 5","Zamazenta (Hero), Tier 5","Zekrom, Tier 5","Zekrom, Tier 5","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Ampharos, Mega Tier","Mega Ampharos, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Sableye, Mega Tier","Mega Sableye, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Absol, Tier 3","Absol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Druddigon, Tier 3","Druddigon, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Sableye, Tier 3","Sableye, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3"
Wigglytuff,Charm,Dazzling Gleam,40,1.592167727570377,1.6930332227979497,1.5945592032214193,1.69223127496639,1.6206269110311393,1.69180355569748,1.6867310749086044,1.704812243002631,1.7271260799453603,1.6280460667790955,1.7192475903378472,1.6872641227039396,1.602234299484405,1.684797076276514,1.5456931117968995,1.579983379327,1.5952803938735507,1.6318097061827077,1.52062301565179,1.5650284695456618,1.7170587954306153,1.7054664475119594,1.7903932009259924,1.7558099139762415,1.6668300563756075,1.699595496631702,1.7169268598046357,1.7052657296510674,1.5930059405588832,1.6525082687303743,1.6891021681035039,1.7055599131932773,1.6665161422761363,1.7016461042725974,1.5960654727799926,1.6187787869258796,1.660171947072501,1.7007958583825826,1.7284502956432795,1.6972756342360964,1.7605804127985414,1.791920745074607,1.601404864316265,1.6773085077392424,1.7330007599893427,1.7296647271987302,1.740961030941672,1.704245703593472,1.8494159117164022,1.727005941443565,1.741722005456593,1.7560354258205284,1.818776981800263,1.7285652570874375,1.6183981077980476,1.6336376798345034,1.5684137714936446,1.6645534139538627,1.5634117530464688,1.6344262831288918,1.6222626954971138,1.6912708804157428,1.677162099799827,1.6822128626568758,1.7073426728963326,1.742613288473859,1.7727364847281533,1.7524658547630354,1.743042392226855,1.7356252264500323,1.7753091372287564,1.7417725837340308,1.705911238656589,1.7092011411563837,1.7812118019072098,1.760120810637791,1.7821043510565333,1.7810882368366419,1.7009346998384978,1.720673995360728,1.732901065731905,1.7440750772655071,1.7478087400792435,1.730043478010586,1.636603731674023,1.7086591013356185,1.6744298937021866,1.6459778830481626,1.7149933530108359,1.7229634000886218
Wigglytuff,Pound,Play Rough,40,1.6586841504288479,1.758874309214974,1.6619132449239806,1.7535687453042825,1.6829366873974907,1.7492288258315507,1.7760177293068784,1.8430053593346416,1.8569184073877176,1.7619127669665096,1.8518638389317834,1.8163663801100873,1.7038978326057013,1.8008851347762846,1.6356081843610308,1.7128685027126742,1.9952523030898086,2.1306746261355403,1.9025489089752217,2.044378541210479,1.7432135200889305,1.7622948839835577,1.823252925656486,1.8478542987142996,1.7544686366973228,1.8067623910741202,1.898748531157294,1.9162135435716126,1.7578909658996424,1.8131662001104987,1.7461811115658135,1.7687411332684362,1.7386708748013164,1.781322453009864,1.6617753947062808,1.7375454843338343,1.7234737454720945,1.826075612366432,1.7867322679894888,1.7903913566316916,1.737863324989782,1.7800202705320707,1.6027290869409674,1.7019790082869215,1.7507184321100728,1.7858080758018333,1.7456007864723229,1.7562233927326838,1.9565983035745182,1.8170563210498167,1.8036036783293317,1.8490322866170938,1.7774085696074629,1.7208355546900658,2.0094651078023733,2.107389235652244,1.6122851891358125,1.7642931107751176,1.7246258224256685,1.836479319782328,1.777946090977491,1.8771215260286913,1.8177346758988606,1.8688726412550816,1.7835544645064463,1.837032945170398,1.848545630448269,1.8289828112514954,1.870549381633115,1.9034083535914068,1.9680607896116666,1.9669521142811737,1.8455606816290266,1.8911623086592992,1.8696148313010856,1.8559172010541567,1.9177480281851136,1.9785528059589443,1.8887242577755157,1.9536743472279763,1.8791353760301914,1.9467565581627115,1.8692239636510823,1.9040655300225213,2.0636755956552393,2.2207991205519058,1.7837809448110946,1.817427486758562,1.7960078259753147,1.8349192364843028
Wigglytuff,Pound,Dazzling Gleam,40,1.6978586530917437,1.772658551610766,1.6945644946873761,1.7748425925418145,1.7198041825736654,1.7636736664223516,1.825708852953167,1.8538098832192262,1.9460795966672686,1.7613154430792928,1.9126722952743203,1.8429339600470034,1.7392112293060864,1.8010499715529782,1.6807637379806144,1.730942475737754,1.9848743978647456,2.0965202816659745,1.8865901581308104,2.0210628081151283,1.787601443761547,1.7712947061942355,1.8842550335860564,1.85708190008905,1.7766428956925906,1.8163333670236375,1.925659692617979,1.9241560183223128,1.7768973989145245,1.823408515384895,1.792060329864822,1.7800360657656187,1.7925662749973772,1.8068838046109896,1.6951774948088971,1.7413014927581805,1.8040389891525546,1.8408789692165746,1.842042659184226,1.8148623046005032,1.8431710663651513,1.796757938442024,1.657878544447673,1.727338491563159,1.8421606669571065,1.8194576543818837,1.848338561872658,1.7750404995573301,2.0389208220539974,1.8405399523578283,1.8318629516705736,1.8420243457987697,1.9411114417256337,1.746585134537638,1.994013673340174,2.078491024363789,1.6648901122913564,1.786657260494966,1.7376138940441628,1.8371671517178112,1.7923564966641303,1.8776502537304949,1.8430931054963688,1.86268049345394,1.8478415903305556,1.8653282029791611,1.893904047038135,1.846000026809015,1.9024218122989034,1.9296957147218392,1.9849272180400317,1.9636208002403972,1.8924103680270303,1.8916282857867968,1.8822048538550482,1.8676157976948902,1.9372283141186843,1.985388439803896,1.9041679612126419,1.9481703906242362,1.910341306412971,1.934429343030854,1.8982930614793392,1.893837985882952,2.0520064409929883,2.1932163044136868,1.8536880268512286,1.8232057629178713,1.8199176281241354,1.8386607907353298
Wigglytuff,Feint Attack,Play Rough,40,1.895603591698866,2.0707443979065188,1.8115035370780634,1.9545239855066725,1.923815344042945,2.0671871810237468,1.9910753199345375,2.1152803162489824,1.953174624479232,1.8808760995343814,1.9493750361426008,1.90551781804688,1.7814091319388565,1.9085927454151328,1.823661671710812,1.9538097023514924,1.6598004934053119,1.7211045898063095,1.5678628415392846,1.6227137141419659,1.7457366703445207,1.7680775905864317,1.7603188773710288,1.789854512973407,1.8385727562908485,1.9138127463603487,2.0091590803353143,2.0806772946915997,1.9577720461645425,2.066243004771178,1.9888360152779445,2.0773934996833323,1.8188992548525698,1.8878968553768525,1.8417729732236456,1.9576553734273716,1.9459788818636907,2.128161685075344,1.8624336677505575,1.890139789691412,1.88850287827685,1.9726466095801716,1.8402384654238249,2.011717222936183,1.7229590002172637,1.774189984992462,1.773460728614986,1.7866393059192143,2.302204860695207,2.1019763812170806,1.9528123276026672,2.036157449141553,1.9275890969916316,1.9198622619710346,1.8318831202390156,1.8766930736843324,1.7873193768632596,2.024003362499968,1.918613411543459,2.0687092188115663,1.9574027632673112,2.1041970885185237,1.924790034908551,1.9621573578386187,1.8590165146114146,1.9349241315635552,2.095935682707471,2.1290710877648027,2.1025748668187108,2.163252455722698,2.1917621937562735,2.230468951841933,2.074964815058537,2.163595867109989,2.0589546252448523,2.115635493082814,2.121730175707894,2.222753271528466,1.9789379252029322,2.045438166440756,2.104260628372558,2.191337137125361,2.1488282851400577,2.218456917158976,1.8991975016668443,2.0115141914877044,1.9887949317760076,2.066080814090975,2.0952646476154992,2.152765399748793
Wigglytuff,Feint Attack,Dazzling Gleam,40,1.9168483522618203,2.0525898392367443,1.8408815362460316,1.9534508585482826,1.944423365626524,2.052970961469163,2.0158313830420056,2.0971628513667793,2.0240847290973027,1.8834809461783757,1.9849640719233088,1.9575426062217824,1.818502055867714,1.914627636284244,1.8596745137240904,1.9534536859933926,1.6836886477787898,1.7269658823792817,1.5858311911639749,1.6373649111963609,1.7975092969523685,1.7854120099261086,1.841806799438445,1.8153665795079532,1.8446634947598441,1.907959422225933,2.04198740732402,2.0578632773871934,1.9591108553980432,2.055444209796334,2.0142292746064125,2.0812837794162706,1.8727233132081276,1.896903693500269,1.8688714454894353,1.943321036818197,2.0196728505613413,2.1101721274085,1.9351374487458564,1.9053804179927272,1.9613730515369907,2.004933733305871,1.8719269813279047,2.0050101831138694,1.819489372707981,1.8006016651208088,1.8550043085529502,1.8033065219984803,2.3789003961409367,2.1060235576631166,1.9683804851925477,2.0150243818914455,2.0501621130772794,1.9404254788914965,1.8357664690576305,1.8735720930228448,1.8348923510077322,2.0076030177948962,1.9169468154878686,2.052894789288002,1.967073919642501,2.080875084364491,1.9376806909609754,1.9565678923150753,1.8994245709269224,1.9438068851424655,2.105106815318187,2.1232221254842125,2.121598336276808,2.1749849573488174,2.191055478852777,2.189948992092461,2.118052912485676,2.1427692199826796,2.0775531745748297,2.1023336813233744,2.141684493288481,2.2039028326434518,1.9840230858328738,2.030999794369914,2.10202960373266,2.1670009084358814,2.1516115222423804,2.1868521812268558,1.8975262215336812,2.002363603313511,2.078184676817779,2.0621869032453284,2.0932255524325827,2.133984852624179
Aromatisse,Charm,Moonblast,40,1.6450643402751601,1.685846344651169,1.645467070398715,1.6845796039256857,1.6670187900315074,1.6814179480808662,1.6578555615702453,1.6574508589601848,1.5908642044322947,1.5829317643914869,1.5678010468762535,1.6234430329643146,1.6195137074892363,1.654879283097976,1.555299997377548,1.5935508757688541,1.63342302593568,1.6567172006558482,1.6146960221894542,1.6095542488586414,1.6698442498221828,1.6695138036184285,1.57817677800912,1.7102165126474713,1.640388326198229,1.6468369198859216,1.673153191666175,1.6673916829705833,1.6458905829879644,1.6624263610960408,1.6826170204652928,1.6778953077268652,1.6328739409926294,1.6548520895632528,1.575901030658368,1.5997071429892684,1.6228420965822945,1.6651243510878182,1.6213686090170762,1.6729700769311626,1.7061020739603425,1.7014471202181223,1.5298123036265039,1.5933273846438794,1.7726399972390674,1.7395302231568168,1.7959241908770365,1.7032026045296713,1.6079016574967993,1.691463748249675,1.7246298763220491,1.6938416227610726,1.6892015106054157,1.7352078608810921,1.632189243872803,1.6077222819434915,1.51572724765645,1.6374097651471922,1.572050955846919,1.641749097470178,1.6431267252764508,1.6977662112127514,1.666542473947126,1.6568686216659156,1.7035490499808956,1.70516025882841,1.7077276075085763,1.7000245939151226,1.7134690745381576,1.713942553441077,1.758926896595942,1.7634507972458033,1.7132497007259646,1.7165688875897762,1.7057060814327225,1.7024261256734727,1.7646950422940002,1.7862515564325772,1.6951306165518851,1.699693484742722,1.6932347297221337,1.7208419204461067,1.721148195015837,1.7234226970888546,1.6439253225198078,1.6976033308230978,1.6611534442462337,1.6359991659737636,1.6540255054928272,1.6638834494970862
Aromatisse,Charm,Draining Kiss,40,1.7432472071306788,1.8000395508529186,1.7436915166416997,1.8014855274914392,1.759938812818096,1.79433441862256,1.7438931518180638,1.775372885245726,1.663630361721101,1.670539974574865,1.6334454298031418,1.7215070814521616,1.7079585952171674,1.7625454528005728,1.656775459895822,1.699817812888384,1.7689000464339768,1.7854871286500127,1.7099649464971052,1.7204157747281938,1.7778961966964224,1.788864409309825,1.6804348175231694,1.826821120564218,1.737304404088672,1.7647701955062995,1.7677365055350946,1.774432652729479,1.7400421005468827,1.7743524633816927,1.7825480235839906,1.7887977787976046,1.7326662698923,1.751016933667392,1.6582840067132247,1.7090620515977981,1.7145422474311067,1.7752598888209756,1.6944728335914556,1.7657704990414809,1.7954443346249185,1.7915971914912707,1.623551308036822,1.7175350715854307,1.8506794166144052,1.8172653620099768,1.8010351680698706,1.8061691971041245,1.6627869825812445,1.7923919784547333,1.8399100625209102,1.8126283116104123,1.7870698767624487,1.7976810453495442,1.7428464944563755,1.7250223566298126,1.5869287540653128,1.7471676540745393,1.6979789051530567,1.7829503254888417,1.7560883873692066,1.8126543143331106,1.7863970669675344,1.791754208069654,1.7937322424569757,1.817994933887304,1.8333109987319691,1.8263627283742119,1.829748990323902,1.8346804783609556,1.8904783957369526,1.9010596926224963,1.8532528496323561,1.8719586197498264,1.8192928268517807,1.8171515256702298,1.892709387961723,1.9241490176035252,1.8359725340425856,1.8422788577718445,1.8176230356279661,1.861084418581518,1.8742082744966895,1.8748573450065307,1.7811103829076655,1.843783011763484,1.752521852763891,1.7526634170156608,1.7960082610054886,1.8037766824031904
Aromatisse,Charge Beam,Draining Kiss,40,2.180728168093779,2.2919335004525974,2.2876773769653695,2.402918408106319,2.2084556274673397,2.2874976006582073,2.061881153774735,2.1416898154126067,2.265497078127267,2.3608352659118403,2.273942490826775,2.4456706042426863,2.3430269779148296,2.4945327954299805,2.1485614518248934,2.2509094783122814,2.3930505882227835,2.4571892221160305,2.3409103756825953,2.410647163669185,2.4736145294763077,2.5823984611126445,2.2485005850274753,2.519812737904,2.269565617081321,2.358175977641357,2.3027985353538134,2.3808059359802765,2.0331312355760476,2.1017849696676216,2.2149876284178975,2.2970968622268084,2.4526140042395834,2.557995790302234,2.124621775083787,2.2583300742283186,2.320264651443699,2.4713936163974455,2.381089201266104,2.5791537686605532,2.2528769535323336,2.328659147128579,1.8965970325979267,2.0365006752053514,2.4786858866841035,2.4943647980275956,2.433242618484832,2.452323936808132,2.13523242087163,2.3571129131623865,2.3658110656054827,2.3552463496984974,2.2161254796709606,2.2966922928263434,2.2879137626546924,2.3086344730902795,1.8235053721658063,2.0703242527217154,2.1829008142929194,2.3158846769985346,2.0509234022012257,2.1367343411990767,2.5433432714673807,2.575942306403613,2.322177350020388,2.4019153421842154,2.3601693575015057,2.418802297284436,2.405694782767896,2.444246591996895,2.4187300243653467,2.448993984934285,2.4083232972082755,2.4855142214984935,2.3466985567406415,2.393270293194019,2.5001122668931055,2.562515898250412,2.434302565551709,2.4637438044661377,2.159782023141133,2.2270423419420498,2.436199043578186,2.4699112961847693,2.3135678140542946,2.4077692660590166,2.0746975947724446,2.0884244532424043,2.3585512168364944,2.367381022385399
Aromatisse,Charge Beam,Moonblast,40,2.1278380668082604,2.1702689074959096,2.285061869719869,2.2715832593494416,2.1550791446785,2.166423794932745,1.9464367161420553,1.9888688680592137,2.318417479522814,2.2798353104826243,2.2581059691719942,2.367996536582349,2.3207175164019973,2.3788416974774576,2.0604217347029943,2.1072590300589904,2.2337298091953453,2.2831240981731535,2.281381515928533,2.3109080059784226,2.3898639424694057,2.4324213678215583,2.260561418731567,2.377052922363267,2.2183629565150844,2.1712431282765654,2.248371894143271,2.2626589994716952,1.9588907798716753,1.9313705591848793,2.1331794198110723,2.1651653771873955,2.371790333396016,2.4301474799793383,2.059541596737243,2.1107707034646044,2.266070445976877,2.3696820058521517,2.349945053169423,2.4678896384878866,2.2201451203009706,2.196692150980796,1.7922755927230636,1.8671929144049122,2.445242358116279,2.3880702005576624,2.4898811791560433,2.3247811768103928,2.1618956571560903,2.2418868934256047,2.232492502890569,2.2175538661700775,2.1971403687840354,2.2514883605965976,2.142142177876363,2.1748106187220224,1.7622526744455966,1.8948526872878004,2.0285060158391373,2.0972016631194292,1.8945419713864642,1.9898132122796803,2.3541833622404296,2.402781557979216,2.1879074814540473,2.2404704119447314,2.1919935746636168,2.2223721556280815,2.2586062522217754,2.306984425614432,2.232068192356418,2.2437201912648637,2.2740691802128614,2.2905414913440585,2.22149259342733,2.2349077483425797,2.312934779058754,2.350846371290024,2.250946838036948,2.2982289412196986,1.9904031486095357,2.0227586811217764,2.2561137336854458,2.2706751341031985,2.140211887095269,2.237463796341981,1.9329590302440327,1.902190844527847,2.1029390149144116,2.1478907699791105
Weezing (Galarian),Tackle,Play Rough,40,1.7354994027145716,1.8124168162761416,1.72650269193517,1.802725450804114,1.7500580258229719,1.8038259118505104,1.8076222400421484,1.8475773848649353,1.7673588501024722,1.7693471360161803,1.7083977682060774,1.8350058507019607,1.813859223523067,1.889118558919796,1.6941530436220416,1.7271387951742834,2.1548874419132216,2.2202242374765624,1.9373846394325984,1.9539861291553091,1.9638108231524152,1.9932884728768334,1.7206061249925153,1.9026792119193539,1.7432343333035702,1.806925554681561,2.0699471384681423,1.986547091710257,1.8158441056026986,1.8574961601904285,1.7214638814678398,1.7435212109225073,1.7448699034580328,1.8010759678263835,1.749633055793832,1.7959330993824434,1.7465278794827483,1.8074542788287002,1.7275336662401124,1.8244447950834408,1.8916333591020593,1.8135150611684716,1.7800572271635047,1.8993855213807438,1.956858095991844,1.933402936264248,2.0764998238813717,1.8161002222766398,1.6854859397583628,1.8123402223125615,1.9426827265596687,1.9398764234048973,1.9110033386798044,1.8184455871804157,2.1434500903048783,2.1697203016491393,1.5881149221134887,1.7660350943964467,1.7949210139012002,1.9108431370460919,1.7961768029883138,1.880548374092898,1.952076921350151,1.9747725678262988,1.834356855115724,1.9137528301731757,1.9338942100512986,1.9731032352317974,1.8963395690879958,1.9261846949890014,1.9656580455823893,2.009853226206064,1.8910502102047906,1.9234677931421993,1.944200987002582,1.9803355993450793,2.016052736862732,2.085787204754144,1.9260995359042221,1.925594869495912,1.9148165334670513,1.9809791105512224,1.957992951083094,1.9903111677330307,2.0899271130250203,2.1907313441879386,1.789008343818032,1.840988168524155,1.794545472045532,1.8204268434887771
Florges,Vine Whip,Moonblast,40,1.6829376181714728,1.7475904174632053,1.8543591512645623,1.920420752537541,1.7097829172374674,1.7429725459190617,1.4981097516993687,1.4840697809830596,1.860696469224284,1.9101256999756795,1.8892779128137878,1.9828184798070383,2.0172063128783604,2.0254318663569064,1.56937416298227,1.569927038168989,1.9081608600565003,1.9679279528505145,1.9328732693290978,1.9504249213085625,1.8948696143670414,1.9072791066660701,1.8713416713432565,1.99782748904332,1.8305899139696882,1.7565761129884911,1.507993675457892,1.4883824676292268,1.973720021494372,1.9749165654092815,1.723564544136953,1.6979793967019827,1.8961582892778082,1.938850318538483,1.5936013045968251,1.645960911879966,1.8971916613315143,1.9575480700703265,1.8619179210093428,1.9591737428695029,1.7538053117235433,1.7507746646899158,1.3457236254665665,1.3999670557478991,2.0815115053405457,2.057884044676992,1.8284664444701204,1.9058008551999543,1.67138094677218,1.7886788610503375,1.7946941006780937,1.7885510595348686,1.827092819566268,1.7251416153606314,1.733321099923207,1.792824925816286,1.3176761420760519,1.4222193535833172,1.6413499697520115,1.7419763083069255,1.490195559936845,1.5231565419476911,2.1144718054497464,2.10398460343122,1.6811470057877307,1.7278554277946974,1.8207547201387286,1.8392455788567752,1.7519114350522005,1.7806791884201698,1.8160650997927943,1.8279750306769948,1.853190196005382,1.889930030602662,1.8387879977218902,1.8399178422198654,1.8288372824063488,1.8743720498003427,1.7872964342138924,1.8056385189958795,1.5453131152416266,1.5813134914102398,1.8688390025749246,1.8873834378695942,1.752016269965322,1.8462395803578386,1.458684047475859,1.4632171544957318,1.7620475217173863,1.7633283955409111
Florges,Tackle,Moonblast,40,1.7496522470633304,1.8106748020970018,1.76528273896327,1.8088679926286246,1.779501832956147,1.808662448216197,,,1.6284091321056937,1.6599619989308665,1.6436085425251508,1.7338183437442019,1.7785006671679624,1.7835519179137933,1.7514462377372595,1.7554733927991253,2.0297768953746798,2.1000202543613464,2.0347102220654008,2.051723682075289,1.7972913382619837,1.802402808833714,1.7761523977608817,1.8999587760384835,1.8969804719681234,1.8195345025333645,,,1.7155125613287825,1.7080205314605326,1.7929107254430245,1.7710186571909807,1.8074482432394883,1.8349138733787569,1.677838467082921,1.7261226735935857,1.790999685470114,1.8516673010194815,1.7770851782131996,1.8617820008148156,1.820068221297465,1.8167874265601067,1.6578022936247534,1.733305652064671,1.7286957305015298,1.7073572074598713,1.731208875944703,1.7950271095874066,1.738036874778739,1.8587041502625001,1.8250285160148945,1.812457247366309,1.856795768344858,1.7922661600781848,1.993447688397741,2.0847788941572922,1.6574531199339693,1.813727314423459,1.739805582007679,1.8052648333609709,1.8709337594031519,1.9280683683956406,1.858025273527118,1.8558597690941512,1.8562876578987262,1.9366701053286313,1.8918435179394475,1.946919696036214,1.9664298926074482,2.0033950954060478,1.8501212779958525,1.8629091096579593,1.9214309788861643,1.9676835295662796,1.865062435037192,1.8737809104402638,1.9623448675658903,1.9957029791381566,1.931969538559401,1.95927623050276,1.7959678344256587,1.8341390446657286,1.8839432161118521,1.902525571244186,2.2219885820696126,2.329920451496187,1.7548634571138777,1.7855887386116007,1.8335041642447722,1.8504563119896318
Florges,Vine Whip,Disarming Voice,40,1.7652496850787378,1.8363738917428039,1.858923393939984,1.9417385940399756,1.7987055083847163,1.8369503067803195,1.6909725464780754,1.6579704693303683,1.8185719468669235,1.8729292135857403,1.8314784328941502,1.9475777104335457,1.9822865425843703,2.0114184501809604,1.6769052668166946,1.6867456006646115,1.9638865061445265,1.9834417889351772,1.8923735028205948,1.899235492257115,1.9260790715150702,1.9369428393469548,1.8581164187512715,2.00932163529535,1.881317976108214,1.8443934207230526,1.7005044640201916,1.664180924127281,1.9294624383874877,1.9520326454805825,1.8286440348089206,1.8039923000380258,1.8699452033490167,1.9224529220151734,1.7396057067415895,1.7384270942612443,1.9081960664934312,1.9414628446781461,1.839864369057233,1.9544161162232394,1.859813515641166,1.845148878289118,1.5432835033591619,1.5788099002791152,2.023762941954923,2.011342222736197,1.835910661313379,1.928641663684141,1.725467277281354,1.8634277549405065,1.912832902554556,1.8666927765665726,1.8532091276478961,1.800301264496961,1.8278316151539165,1.850383366658582,1.5249242919257129,1.6113167487235662,1.7630855860137973,1.8405650452824276,1.6692879399039209,1.6956107923826624,2.0853828527662834,2.0887600466609255,1.813313995036973,1.8444339118303168,1.9249111399441077,1.9173003110272901,1.9109157318350898,1.898413984865569,1.9630184784142206,1.953574850143437,1.97041226148953,1.9913664004692608,1.9423595631333146,1.9381559091052538,1.9786307725595218,1.9881708177755555,1.923059381472207,1.911968890718835,1.7556269610947492,1.766180126050358,2.0081367698747496,1.9772819969477704,1.8752114382270377,1.9350421979277572,1.6390758540966766,1.6232929796858668,1.9011192728209627,1.8886061723932286
Florges,Tackle,Disarming Voice,40,1.8000529856936276,1.885695345639655,1.8224027008144694,1.876955799981679,1.8375208983395133,1.8820501261074936,,,1.7007841627662392,1.738041719949798,1.7245903061348218,1.8059476281773765,1.8438178908665004,1.864157810575007,1.7780201199838384,1.804728524972216,2.031720432013214,2.066150822107508,1.9435994283729805,1.9563648818828545,1.8734824576465097,1.876269718677105,1.8109330873580713,1.9531793377829385,1.9170854554275543,1.8824448614229907,,,1.7995719876422163,1.8095805179296562,1.8664017848824985,1.8433478134787051,1.8288077576497,1.8647691694104667,1.7867946460202115,1.7942723431467626,1.857779837448723,1.891565860207674,1.799835818132577,1.9019037789087285,1.8884692049336862,1.8777572715945405,1.7367497066369306,1.7995000671789474,1.8520966265121086,1.8119823376252846,1.7887200013983195,1.8633850252101893,1.7503213279937822,1.8986832480046374,1.9265456960440532,1.8886756866846386,1.8769247001056253,1.8259885817904116,1.9811440044641322,2.0329370962490305,1.7153510361416784,1.8413408748632822,1.8330579750869151,1.8909071166359104,1.9045312676305248,1.9537254640618702,1.9418423941788014,1.9333102750925897,1.9227829180603242,1.973784124238035,1.994085507480913,1.9788189660641602,2.0474633770401613,2.042031889641649,1.982754365740703,1.9686146872707215,2.0102477370589527,2.0419947227936017,1.9572249425673525,1.9574691006534792,2.0406844402168587,2.0754683440421657,2.0156668923652155,2.014666899482683,,,2.012472072268248,1.9902816787849764,2.1357721722277243,2.2314915128065302,1.8545493451645974,1.874716291227722,1.9515374211052388,1.9480775926117186
Florges,Razor Leaf,Disarming Voice,40,1.834840046985774,1.9381930924309054,1.9902812885206356,2.1038512449503584,1.862379085374698,1.932703041847001,1.6851906047111849,1.6569321256517666,1.9047308702871892,1.965094762857517,1.9131348739252825,2.075380295627435,2.086043244540876,2.1220634052867946,1.7810121597313184,1.8165306914348829,2.1167805657856023,2.1503090143427466,1.9820728518855502,2.0033911703503655,2.130773702838542,2.1771580317415316,1.9753219303792091,2.1705175103164485,1.9204904682249975,1.8871356942912512,1.6957595473740774,1.671955908790956,2.013364900519447,2.0514128456638177,1.9173451238428576,1.8961623826681862,2.017490382745097,2.0859544382794355,1.806819635510213,1.8361045855607552,2.03678020777105,2.10321978161718,1.9873817242468237,2.106484243802602,1.9286496061033198,1.9305336615229,1.586940598914483,1.638325096005168,2.100729934885563,2.105859882357476,2.0321735479064937,2.166011570629344,1.7530854308240635,1.8968621638081318,1.9721903027178864,1.9436085242306462,1.9229412627077485,1.893048827141617,1.8504468344116112,1.8769018931566288,1.5185593271281466,1.60019880143953,1.8588884174830231,1.9439687959727319,1.6493796436800623,1.6798644418615134,2.2061063256125664,2.2121085926472475,1.9370692202299657,1.970795526104076,1.9899139087931583,1.9953518700518629,2.0440288768484476,2.0302902175822233,2.03492679204719,2.0237336079204864,1.9899067752721111,2.036752819562794,1.9675100879482947,1.9678963167178092,2.095455436167086,2.1041725062556855,2.044172669260945,2.032029855565007,1.7523319684499377,1.7631313673124338,2.0844135018940677,2.0584852011215125,1.9547219695983142,2.006667532265185,1.6470651554140434,1.6326996768148334,1.9914499169608968,1.9749367818198174
