Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Dragon), Tier 5","Arceus (Dragon), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Palkia, Tier 5","Palkia, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Zekrom, Tier 5","Zekrom, Tier 5","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Ampharos, Mega Tier","Mega Ampharos, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Sableye, Mega Tier","Mega Sableye, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Absol, Tier 3","Absol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Druddigon, Tier 3","Druddigon, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Sableye, Tier 3","Sableye, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3"
Ninetales (Alola),Feint Attack,Dazzling Gleam,40,1.9606001935386392,2.0785147396681345,1.8035597143001354,1.875135364712546,1.987249832583243,2.06536798518075,1.943528159047061,1.9917474281618712,1.735484953101641,1.8426013140348285,1.7905611909829386,1.8444448158887798,1.7902385448881264,1.8626634755526583,1.9177197019728018,1.9643422739036402,1.710120078028225,1.6923770424184739,1.5913148556879297,1.566880856324051,1.6826810283460618,1.6719770317586058,1.5825859883873152,1.6875717511201904,2.0291192941225122,1.8818484654002154,2.0469848829419175,2.05469204219403,1.9361687126745968,1.978301089016644,2.02790108154403,1.875401547357357,1.8885338482661618,1.9481484764905452,1.9697936241071976,2.0598812735458956,1.808358374688847,1.9102345974234467,1.8659932111037276,1.8660206929220615,1.8426077411219486,1.9653995938325959,1.7244210100390982,1.662317214229065,1.7251391705659522,1.684222509611782,1.9411581484340776,2.1206624475270393,1.9314064943941691,1.9251773617928243,1.9016246924032796,1.8556478673646957,1.856050201349886,1.8373452989658139,1.7525703991802783,1.923255063878874,1.9151437064944656,2.0313532915819286,1.984613782007495,2.059708547905405,1.9367574865397779,1.9248273615922533,1.9184885123340263,1.9234235613873232,2.1791413055132254,2.1355985754914175,2.153771351109477,2.147635689690834,2.137170998485789,2.1138958018575362,2.1624459506690634,2.16760529965479,2.1709654026722682,2.1347975241519737,2.206053658458582,2.1839085741125057,1.9818632720045641,1.9864440524769262,2.0445667343287774,2.082720029187116,2.1373706496983553,2.1352049383082248,1.892056675664634,1.9379340626398158,1.945371067895889,1.9711010678359608,2.0397105622409892,2.055209475650761
Wigglytuff,Charm,Play Rough,40,1.5495024865173226,1.6408501342527089,1.5497357551169564,1.6458725887614751,1.5711429920105389,1.6391078111519464,1.6085824689831518,1.6749527701063016,1.6294320243301472,1.6061899507449469,1.641559964051843,1.64884277836055,1.5762462162952895,1.650644254741159,1.5034459939836047,1.5530812735209791,1.567861053225182,1.6250214626750819,1.500230919252156,1.5487029031597845,1.6604210503815608,1.6874082200468206,1.707296985474211,1.724186056747588,1.6246691969174172,1.6705376931931406,1.6629942629345262,1.6625686127276595,1.5549375683736018,1.61472656708893,1.6168437678876537,1.6693419054206742,1.5313180177402308,1.5782622352580018,1.6099622757872576,1.6768711783585855,1.641386563098076,1.636488198539075,1.6549163829968616,1.7234933203411007,1.5227987356411135,1.6232831691766343,1.6367063952861969,1.6689237972811204,1.6415444110676718,1.6573878630663659,1.7903845197826582,1.6991284784774272,1.7006007384761486,1.724577516679887,1.7004160884367343,1.65364656741919,1.5945168600074304,1.6185702313617225,1.4991990796310357,1.6261159449206741,1.5242458809896873,1.6086800025093337,1.5924492275429971,1.6618481708109774,1.6556185772854362,1.6698592185772347,1.6620007680278377,1.6995474279339682,1.729496704795348,1.7041198579524182,1.7095105069304817,1.7053017257909273,1.7403925867150674,1.715327026732551,1.6670602406630717,1.6875681418792396,1.7141209184608976,1.73135668024087,1.7356001081819317,1.751465194452413,1.6755678479738683,1.7054616089918044,1.6972148431595195,1.7201051166979786,1.713018993096381,1.7137154512110417,1.6068418021077489,1.6948581169334154,1.6194828843682312,1.6290079543351101,1.6898607208788665,1.712879552766052
Wigglytuff,Charm,Dazzling Gleam,40,1.5917082931240083,1.6955913287369448,1.5926349334884586,1.6912925374215901,1.6203384169523378,1.692080802536513,1.6863224082856352,1.7054239881117004,1.727208481478956,1.6283670985386327,1.7215798537223304,1.6865839020552718,1.6007504623407123,1.6865062970177873,1.5475094645251504,1.5805270404064011,1.5937210533456176,1.6331662149671222,1.5220556964529532,1.566356438367589,1.7159517631478272,1.7044088193016602,1.7872116785451855,1.754279604202997,1.6700258553674414,1.6995561012956244,1.7161454419488404,1.7028704397627257,1.5955248696362265,1.650422275876016,1.6673349601683647,1.702245755246622,1.594146060733595,1.6140878500897673,1.662491850299602,1.7003998259651876,1.7291062121857987,1.6969759554554278,1.7590052752953595,1.7862630008289426,1.600348798791105,1.6802102130303571,1.728837074617924,1.7287055138410856,1.7386290001458515,1.7058110656191143,1.8490744427041652,1.727944686695141,1.7420354017777504,1.7541161706656787,1.8180937373489559,1.7285426787241505,1.6183729938218334,1.635352821058891,1.5704285487569052,1.6623928781673791,1.563265508452135,1.6323743722081074,1.6216703029664534,1.6883081675519234,1.6781657277147015,1.6842020116591487,1.7071778529686819,1.7431816002998057,1.772284981170573,1.7511477723983209,1.7432173013924226,1.7384942975532385,1.775371199841907,1.7423514915824425,1.707209906131416,1.7093850312054013,1.782579994630853,1.7605540031865683,1.7835121317564926,1.7793895502555892,1.6995497781858888,1.7195649945361193,1.7293372450976976,1.744667124846946,1.7478668121333099,1.7292555424783564,1.6349922186532708,1.712564897422735,1.6713619488752496,1.6528450554264025,1.7146834775927393,1.7234763291383732
Wigglytuff,Pound,Play Rough,40,1.6609572205492957,1.7591495559113957,1.6606376208614881,1.7532193851529627,1.685542997166108,1.747592753837258,1.7762740489031068,1.8420817379042784,1.8554026085202515,1.7635007925807418,1.8560257085146665,1.8159338806224943,1.7030566405167673,1.8009927082572528,1.637328366628664,1.714403575929052,1.993698994113169,2.131746116636134,1.903975124645081,2.0452918617676255,1.7404754434424647,1.762947076223204,1.8208634973494184,1.845797566900417,1.7521282834490892,1.8054672957390274,1.8981813345966343,1.916973850513729,1.7613121348117198,1.8114140852314469,1.734456279884486,1.7814795984930831,1.6615805732088853,1.7356231653593728,1.7257154197915912,1.8254237333541439,1.788500097358685,1.7887099389189272,1.7341315502450898,1.7763179284957613,1.6024599938328434,1.70242558550092,1.748313648592459,1.7857070247960172,1.7450382659656922,1.7577126064588158,1.9594469181135001,1.8176857061263925,1.8034193107125367,1.8476294092145722,1.7789037376983046,1.7186995899999966,2.0091583617561546,2.1074227595196353,1.6176739840422318,1.7640503784149995,1.7270551833859429,1.836407485606062,1.7772524128444032,1.8755964534052303,1.8191334821781944,1.8693712081835723,1.783372357683862,1.8364214062229594,1.8478504155447895,1.8260139899485002,1.8709885879188917,1.9076503505208307,1.967477189297606,1.9660348283556361,1.8465653085680047,1.8921687549612893,1.8702227522665058,1.8578767082075793,1.9185007257024174,1.9786898479147852,1.8885970862015038,1.953599998370985,1.878477879592535,1.9473304491759822,1.8698091435188613,1.9039387323215042,2.062227003162386,2.224218633035228,1.7790040782718057,1.823284392339076,1.795019381585135,1.8355392178404393
Wigglytuff,Pound,Dazzling Gleam,40,1.6994351845174744,1.774108922156748,1.6934928778379064,1.7744136605884087,1.721773837126827,1.763504449977917,1.8265172730430523,1.8541250686537634,1.9467427846343117,1.7631065802431565,1.9161824864664638,1.8426515639597805,1.7376912781026594,1.7989693559305775,1.681867989040809,1.7315429762413714,1.9847947154190757,2.0961289670222887,1.890426102467156,2.02372702466025,1.7840776177822688,1.7711597659968057,1.8816472893887233,1.8560080059336086,1.7779834749138703,1.8174859192359532,1.9274460867112104,1.9243958704230657,1.7783562884840054,1.8227273467471803,1.78667329451309,1.808101770694173,1.6927752139488788,1.7385160451035158,1.800745802293504,1.8412525658035648,1.8466850683352716,1.8147909922513707,1.8389741954814973,1.7970018168698252,1.655991425485489,1.7309449868697555,1.8378171020347682,1.8207956559209542,1.843138613651703,1.7755740038069947,2.037336183324289,1.8423659299931485,1.8311557069320055,1.841537650038453,1.9367172358019422,1.7451036556497987,1.9939622814049216,2.0797087500145834,1.6688702349013995,1.7900882290926563,1.7381507841117607,1.8361104477011176,1.7906166191489046,1.8755871558031796,1.842916295962719,1.863813541271084,1.8490457692040578,1.8637449311306087,1.8949311668431272,1.8450234278341482,1.903374330363174,1.9294225632185427,1.983418651505011,1.9626678950187297,1.8916091222288796,1.8943853154400012,1.8876877862308004,1.8662855239786857,1.9391247699433787,1.983902369197545,1.9035976744368963,1.9463675867820984,1.910169563133578,1.935978168898893,1.9005890732683939,1.8930351025689105,2.0517091910361867,2.1981229601777423,1.852592857495056,1.830346204034636,1.8197216896124313,1.8401792646328714
Wigglytuff,Feint Attack,Play Rough,40,1.8985418573923052,2.0726912517101104,1.81032775762126,1.9547456573212953,1.9238368921212323,2.0661705021836316,1.9895600783459202,2.1119494552494325,1.9483522242423064,1.8808592270434483,1.952400431923061,1.905826234076,1.780732731613409,1.908813426661245,1.8252771812592392,1.9561753547464993,1.6582785350473472,1.7213381969793977,1.5693655042704666,1.6245366826549996,1.74295329481008,1.7676123864161826,1.7573734845945523,1.787945839089792,1.8363206100758063,1.9143838704774303,2.00994654775021,2.078410950643362,1.959299901748536,2.064633449818937,1.8146897178000714,1.888902066225995,1.8417610681671417,1.9547112641245314,1.9487102880980174,2.129347636909135,1.864442503118109,1.8873189188921973,1.8848352873074588,1.9673161196016242,1.8406112573928282,2.010507005968107,1.7202796193565155,1.7773382730937417,1.7727541415165355,1.7873148836150858,2.303916328244813,2.1031280208403627,1.9526583960960853,2.0362356269771924,1.9281677581571715,1.9152139913977575,1.8315853681529173,1.8763607433498042,1.7928015229542074,2.0269838732765963,1.9188876191277464,2.0671253593270196,1.9575712516840518,2.101743985470947,1.9267246886902114,1.9636381176270385,1.8602941820472692,1.9335158562078323,2.0953012579739956,2.126483392210864,2.1031162619355,2.1657135241127277,2.1893737898605816,2.229518840657059,2.076682893948472,2.167240155162198,2.05986599171731,2.115660665376636,2.1208323065083388,2.220728657301565,1.9788844412826443,2.0446111716936297,2.1030418320840214,2.191042597976423,2.148303600780692,2.218743522460707,1.8964363330086447,2.016493447847601,1.9890813591947494,2.0713855555311924,2.093479269019967,2.1530962601751855
Wigglytuff,Feint Attack,Dazzling Gleam,40,1.9167986804419241,2.0541255587136167,1.8377487748596417,1.9558446603708501,1.9454857464830149,2.0531229349230413,2.0153812778684586,2.0989688789083956,2.019279295159636,1.8879943900660947,1.9867181884996705,1.9589341253141974,1.8164299431288913,1.913031932578905,1.862179195958765,1.9549960589952926,1.6837743054485506,1.7276390537758828,1.5867845864991263,1.6381446120500613,1.7941239490655851,1.7840058907059588,1.8436950928352693,1.8127920970824485,1.8462078574448455,1.9038789790566881,2.045469779362797,2.0572974806851074,1.9614218981890326,2.051867043966281,1.8682675928436474,1.899604105515129,1.8680653078219966,1.9382940709850172,2.017763380167643,2.1089080325620944,1.9395003482107926,1.9041395813427584,1.9575745587619697,2.00477987854411,1.8684320381386648,2.006425888992935,1.8152908497279732,1.802131994855972,1.8524106521935815,1.8044158720759185,2.378164052458642,2.1079185960195406,1.9681300816448435,2.013557584030258,2.0441935492539667,1.938638829040246,1.834544386736055,1.8743477340918708,1.838699196797281,2.0149147250676207,1.9163432106669716,2.0514863041295284,1.9644980973628956,2.074748642590879,1.9360836231025171,1.9571410826409137,1.899764225569258,1.9444285079315278,2.1071191464704024,2.1232437661488386,2.123466763145772,2.1774226990135377,2.1894010602016007,2.1907170467794206,2.118281281206311,2.1440742323436144,2.0813629369051734,2.1011494750826727,2.143078099442869,2.1994295012681784,1.983593336723845,2.029944312514759,2.100141752990955,2.169890555046591,2.151848702350666,2.1854630511447963,1.8974998044241473,2.0068601695716506,2.074973190309891,2.06745083931264,2.093373822065112,2.1341040169405128
Aromatisse,Charm,Moonblast,40,1.646382114646147,1.686440855548227,1.643535050895333,1.683405882590924,1.6697147641729015,1.6804886509121764,1.6594976218948085,1.6579869158587273,1.5890307503151129,1.5834034669527552,1.5662019551174546,1.6238864005415263,1.618135785865152,1.6546034781035146,1.5577005206300885,1.5952559006283624,1.6324472269835686,1.6555598450833315,1.617145116695594,1.6114835118220516,1.6683103962762384,1.6703854466998576,1.5778973435559207,1.7107650961083065,1.6409738723087122,1.644688296670764,1.6767324695130494,1.6677632765007928,1.6487424198002538,1.660824657917224,1.6320995640254268,1.6563670245705666,1.5759356812996397,1.5961225372066539,1.6233459336659761,1.6643773251102307,1.6194484937471165,1.6721645674482126,1.7050244967673143,1.7007922340239345,1.526990491963872,1.594168897635508,1.7698393031343682,1.7413208955708408,1.7909866848702742,1.7067380226760105,1.6107121810299954,1.6922526603506196,1.724160740052966,1.6954031828351848,1.692717377438307,1.7358294926094333,1.6326578922752377,1.608154083944678,1.5205590259152493,1.6400494263136363,1.5731304478377834,1.6402956680717908,1.641803639286067,1.695224767898414,1.6677046871308092,1.6579500746215672,1.7017414593293736,1.7040732730982946,1.704977472045493,1.7001573021594227,1.713230488188229,1.7148659684540686,1.7573841734830016,1.7622796500295432,1.7142956111443979,1.718461021208348,1.705745171211208,1.7016761974902168,1.765966489619471,1.786531682276151,1.6956373015877,1.6985182520596058,1.692268165822742,1.7215779351865625,1.7208436127457802,1.7229244595768003,1.644279614751936,1.7013114713714041,1.6583453221027729,1.6404708350394606,1.652507387265791,1.6651601110845404
Aromatisse,Charm,Draining Kiss,40,1.743389441690371,1.8005446099683828,1.7410970375638073,1.8020707124948554,1.7609696861300794,1.79366167648826,1.7443722212745651,1.775415330920876,1.6642460128626821,1.6727533202719505,1.6349450102795038,1.7209346016421048,1.706692042187467,1.7618563039399828,1.6593199442447117,1.7011177021318211,1.7677312039576618,1.7854294148100145,1.7124438059832572,1.7203010765882205,1.7763306273609285,1.789457153674932,1.6812425105774822,1.826661206670144,1.737127506952177,1.7641347004660617,1.7688830386347998,1.773412757085233,1.7433600716050899,1.7726901790201115,1.7315373591044658,1.7523645359000481,1.6563385312228036,1.7061198420139516,1.7163098889546604,1.7763632459802534,1.693114460483776,1.763561978370923,1.7931888040179789,1.7883097006785398,1.6203632231050549,1.719156949915881,1.8467692763214074,1.8182086563243522,1.8004287461444617,1.8074346411391813,1.6641831114470094,1.7938452283962012,1.840309599633145,1.8112581151291374,1.7869761805888942,1.7955565136304332,1.7430109552226598,1.725575028079252,1.5895445195090332,1.7483180595439998,1.6970053583030307,1.7821585389171062,1.7562979862837782,1.8104289081695417,1.7873658461818505,1.7919325328263043,1.7940883567547286,1.8165666276969124,1.8329773628002892,1.8250961297749726,1.8297938549926949,1.8368596653030589,1.8891365696369657,1.900597078107892,1.8553141851408028,1.8729445644697065,1.8199342906986105,1.8175292543333958,1.8933700540315366,1.9224603587422635,1.8367627540394533,1.8400371529888504,1.816354158064873,1.8615006727980252,1.8736961311894895,1.8753817665236179,1.7802869829502204,1.8482763442290975,1.7497801723552595,1.757678592645134,1.795332787328276,1.8049222817675339
Aromatisse,Charge Beam,Draining Kiss,40,2.181693926701608,2.2938742915867243,2.2840185897942966,2.403232001590987,2.2091081637558254,2.286368136628195,2.063174346445549,2.139818013968363,2.265705275042195,2.3667180696507604,2.2761284839480016,2.446098097042316,2.3425547892708765,2.4941546145972207,2.150477784874398,2.251991026083305,2.392297325156451,2.4569686626539493,2.347099737274981,2.4124048021557645,2.4735661222102867,2.5842878026100333,2.248387617795916,2.519651076757875,2.268194378514308,2.3565146808478694,2.305286156413775,2.3839581186192254,2.0393476707545326,2.1024269552198978,2.4449729506397593,2.5593364793664004,2.1212084602800414,2.2542062749837966,2.3247142544018855,2.4704629836324794,2.38001261277381,2.57821249175276,2.2481006848140037,2.3238849510286665,1.89056562814912,2.0379207804575143,2.4722873658254594,2.4930327788487032,2.435017266811241,2.4565862080671073,2.13651327882999,2.356960708908415,2.3648183642212115,2.356395399558961,2.2153377798088827,2.2965762461774992,2.2886072114709823,2.3096837447204464,1.8289983687348437,2.0709474040279328,2.183327576898463,2.3137686837174787,2.051393598921366,2.1321747107507845,2.543973369201565,2.5753051772384943,2.3217037438088086,2.4010836828783337,2.3600809744521603,2.417205377982527,2.4056067277041993,2.4468031280628533,2.4159012983337216,2.4485040559472395,2.408795436389055,2.4885177744952105,2.3473506135796574,2.396167724443674,2.5011251251718987,2.5619724717769636,2.434248754790186,2.4633253751299473,2.159245096051574,2.2286759375250322,2.43511272060631,2.46993821464804,2.3105159140204203,2.4128006073255523,2.072008850384961,2.0948599972769952,2.3578390244613017,2.3675606016686337
Aromatisse,Charge Beam,Moonblast,40,2.128331874917244,2.171448997301737,2.287759044088346,2.2702729017596233,2.155106404020134,2.167042914255302,1.9438951041083574,1.9901815380780066,2.3226392704280063,2.282188733773159,2.258990189872325,2.36607184362044,2.3191466891110974,2.3817359776483937,2.0587585914020705,2.1067114614824547,2.2324873073071583,2.286065576077686,2.2840206125610885,2.314605718317434,2.387159448897186,2.4336979598805737,2.2596929419898224,2.3789444928241603,2.2170649824529294,2.173517652904809,2.248667691132778,2.2598776072110547,1.9635431041118676,1.930363361281213,2.372853072695425,2.430385270952816,2.0597423019660965,2.1086789294636543,2.2733789949238012,2.365530461647673,2.3485959737359594,2.4668936299858903,2.214984072042365,2.1931733564986375,1.7836217002361627,1.8672969012029823,2.4360343354341563,2.386620175678433,2.497810770236653,2.3270427315691404,2.1638702608484506,2.2417175512305474,2.236278960378454,2.217583144422119,2.196492713710068,2.243529323316432,2.1430576528395147,2.175318293389559,1.7664187836538294,1.8953562173780434,2.0290610481566866,2.094327988038361,1.8922855053837115,1.9873864163338966,2.3546344935662793,2.4038027759592917,2.188585374386432,2.239896811078865,2.192864920543249,2.2194741569390484,2.261154441037361,2.3103856137776595,2.230637711586103,2.24127808974473,2.2734637757140006,2.293284303503062,2.22359819799909,2.2342754949529957,2.3144189837682787,2.35023544314187,2.2523255380010943,2.295191810434106,1.9904045817463738,2.02492684709815,2.257249207016754,2.269973597240864,2.1399994926558383,2.2447222892537138,1.930551445485068,1.9072411526570456,2.100802396972346,2.1491837004084715
Weezing (Galarian),Tackle,Play Rough,40,1.7393905774373803,1.8113293452017873,1.7261916550643535,1.8019543374306561,1.7535018286755129,1.8009836686326655,1.8074919393646907,1.8466088936324367,1.7659397425995444,1.773537078818098,1.7075298450078802,1.8347957140774482,1.8114824913102976,1.88750794417331,1.697732020249959,1.727607265086287,2.1520658635016137,2.2225954712835363,1.9397589584207529,1.9553214210906993,1.9594816909923154,1.9934276386912249,1.7198445440617267,1.9019637344921185,1.742972306996523,1.8063902956066997,2.075319221063215,1.9871380370837228,1.8179491679356945,1.8582420847830539,1.7428774321829288,1.8023546543624531,1.7465104707263557,1.7941752703734735,1.7472735151141168,1.806762070195651,1.725629542308927,1.8229837620341964,1.8881058842871,1.8092717615116336,1.7766228041902135,1.9011804631800049,1.9573283793601655,1.9326568849511996,2.069055421199515,1.8189022625091462,1.685427016085617,1.8129591733215469,1.9415808641182062,1.939507824212579,1.9073114872940637,1.8164673757413952,2.143262586792945,2.170478886912647,1.5919507768633896,1.7658288937495168,1.796268464153922,1.9102247307450215,1.7964690935754863,1.8781767826479991,1.9539217340080466,1.9758136198126133,1.8330536187298132,1.9133645091367266,1.933224789384595,1.9719975813177038,1.895686843584568,1.9278186734463576,1.9634873508326773,2.009912320139285,1.8912647293788696,1.9244510609658634,1.9456938612647863,1.9823278133980275,2.0168581399581993,2.083584524392286,1.9250634967891385,1.9248397759061218,1.9130865143167228,1.980281195244708,1.9569088387645155,1.9899163141649374,2.0891338056364517,2.1957471251007714,1.7859456075846556,1.846049017143201,1.7939309950779099,1.8218293260037852
Florges,Vine Whip,Moonblast,40,1.6851886491405763,1.7472510421697254,1.8507681645831262,1.9208636565183277,1.7099604636288537,1.7421546687312728,1.4991438112618864,1.484331361038941,1.8594041389191076,1.9149264555725012,1.8903860804793238,1.9812775735603196,2.0178250946282614,2.023701325246174,1.570179561894003,1.5713881712437199,1.9066664222528507,1.9661345078026704,1.9312344948107436,1.9515381440848039,1.8941979000124238,1.908682099465216,1.870621326029089,1.9974818903446452,1.8295206968322886,1.7565539664056675,1.5081406349561206,1.4886754606789754,1.978141494953879,1.9743758065312114,1.8939165838185865,1.9407790396763078,1.5915686987483717,1.6444643076936474,1.8978320749870166,1.9566868599105398,1.8593955516729028,1.9615951643410525,1.7536866645380087,1.7485446302603374,1.341772824217861,1.4001916647771202,2.082410981050028,2.0596375990434925,1.8301121184675295,1.9084390927961294,1.6748817358953052,1.7892856616140373,1.796033101584234,1.7887215911760006,1.8296138243415054,1.7250580538040805,1.7352553436072946,1.7926629188775653,1.3217514309022071,1.4222252496852454,1.6424176262965149,1.7405583898318242,1.489185056811136,1.5214395363073805,2.1153729506532146,2.1043824039086365,1.6805369336149354,1.7281655455080822,1.8215251236887204,1.8389227757542141,1.75088963093447,1.7821455986390324,1.8148712066522779,1.8280086414825527,1.8541520621130416,1.8928411099928113,1.8377917560631725,1.8405923130057236,1.8322176093071592,1.8739876808875067,1.7882633734856288,1.8035995624822898,1.5435459042932749,1.5812569711501245,1.868373295937497,1.885835874912294,1.7509853031620846,1.8504164173586717,1.457228336717504,1.4648221199764007,1.7593911384118468,1.763526541363396
Florges,Tackle,Moonblast,40,1.753033045519423,1.8117680891368515,1.7633428498382275,1.8080667701220001,1.7799128215577247,1.80757427448504,,,1.6279416998738627,1.663490818021535,1.6446257514754588,1.7315891252439748,1.7803409511903574,1.782171748939051,1.7521465990671319,1.7580788353467522,2.028003712964665,2.100620311907611,2.03239340156423,2.050892315774287,1.796559288472143,1.8027760221088367,1.775387620040969,1.8995536152743127,1.8972439418942741,1.8201985018276037,,,1.7178028826424159,1.708645755630822,1.8055669606159592,1.837773900573446,1.6764303605595774,1.725883928881213,1.7921564630788904,1.8522373824651273,1.7754560947414029,1.8583173789801317,1.8188639451973259,1.814461452056167,1.6522862464148123,1.7345508912476695,1.7274325466087683,1.7094065552188478,1.7317745471629367,1.797231277141183,1.740861902149959,1.8597585070663363,1.8263950769444575,1.8124243583394064,1.859090707184362,1.7928976430187467,1.9967006544315327,2.083986924985178,1.6615130114387708,1.8153407272562139,1.7396714035978427,1.8036475494553383,1.8688365276899117,1.9249794433280976,1.859286315473037,1.8541284600780663,1.8565332387916478,1.9380759399741283,1.8898587932549786,1.9460393914787875,1.9674089099508574,2.004063036539541,1.8499096990993458,1.86306494451827,1.9233451917315758,1.9696932788732755,1.865276800355576,1.873645437719919,1.962477256766645,1.9948406917537662,1.9324576909811215,1.9585980826878946,1.7945573380834896,1.8355161966279994,1.8810560300785726,1.9028744295792825,2.2209352552570873,2.3338064763928386,1.7525176545648968,1.7912094373017982,1.8297721976167247,1.8521084481758276
Florges,Vine Whip,Disarming Voice,40,1.7669069261764054,1.8384646913867333,1.8570006863539106,1.9428382338676538,1.7982807291597465,1.8365291074591568,1.6934189761583156,1.6566897979534365,1.821118082220203,1.8792187615413491,1.8357800851803658,1.9465303131875773,1.9808718400261862,2.0112202795258898,1.6790016891577713,1.6879071493010491,1.9628289092661526,1.9833490780414262,1.891234393157401,1.900507258498605,1.9269925008503386,1.9381370943338938,1.8569815703603194,2.0095954164402277,1.8859718023835155,1.8429404844873414,1.702063704645669,1.6641202410299212,1.9320723489669072,1.9527858066741355,1.8694147697684127,1.9237551460480706,1.7361438416584185,1.7363060662415837,1.9097476524674573,1.9396787646216054,1.8369461299484084,1.954021801551557,1.858114197105215,1.8412048285627938,1.539027282596259,1.5802674291738994,2.020612347210151,2.0120018575583782,1.8325038114801115,1.931233089801327,1.7262354080427003,1.8642758854316335,1.9135863976782477,1.8662199906316141,1.8515577787055097,1.7998308187326233,1.8285426454350233,1.8500578996472108,1.5300796154284424,1.6122281138559715,1.7647603152072409,1.8393618249887254,1.6690484660152547,1.6918159733781923,2.0865613605578512,2.088582750828848,1.8133700989961485,1.844007435379308,1.9229730973438968,1.9169117017537398,1.9117666945428018,1.9007908172406836,1.9612292511662472,1.9510495012781677,1.9695249151188337,1.99270528760601,1.9434413601268272,1.9369637407519726,1.9810888703784122,1.9867098968589971,1.9237370803676814,1.9105873291546984,1.754042237288526,1.7673408558367838,2.0073619350272027,1.9782095136800335,1.8756714105711008,1.9384388950658094,1.6376764213407027,1.6262682751091366,1.901149350066279,1.8892917200479968
Florges,Tackle,Disarming Voice,40,1.8021757335709931,1.8880425114417094,1.8190714068082496,1.8775530414389465,1.8367394431969681,1.8822055918168632,,,1.7030006814956413,1.7426082471091255,1.726818699202854,1.8037497371591749,1.8432672787164237,1.8625202896639084,1.778996607712708,1.8065247067573986,2.0294146714175043,2.065900123482104,1.943285645208917,1.9573007501750694,1.8738074550643609,1.875839774445135,1.810375965462783,1.9515569902142018,1.9221826910259392,1.8826124000288365,,,1.8027004280949581,1.81012727064385,1.8290077597448708,1.867256751534188,1.7850533797994146,1.7927828201055835,1.8584761334191469,1.8905681677996333,1.796992669154137,1.9009258239527416,1.8856050092429208,1.8743971997522817,1.7329887953530714,1.801626310114688,1.8492343581529465,1.8142247497421462,1.7873091201106586,1.8658050794716474,1.7509787926931357,1.9007287780866928,1.9280867703906654,1.8876683859935923,1.8758181436499404,1.8266885644062023,1.98148772395524,2.033630052453492,1.7188805586209102,1.8457609498510288,1.8351537134656244,1.8893064586815997,1.9032847156395614,1.9526159945180033,1.9423144140664028,1.933421256212002,1.923029695883921,1.9730794945635326,1.992983003232207,1.9765135850867113,2.0479199328863924,2.0426075656672533,1.9809490263362814,1.9676883720224896,2.010579813261434,2.044009694660394,1.9579157117349537,1.9580064633905667,2.042633835061112,2.0752288995092423,2.01705380588299,2.0137567744898335,,,2.0108378079011042,1.9904325751500496,2.136337390253564,2.2375449947079336,1.8501738381305677,1.8794797633331617,1.9515909336490798,1.949144033308867
