Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Swampert, Mega Tier","Mega Swampert, Mega Tier","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Corsola, Tier 3","Corsola, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Kabutops, Tier 3","Kabutops, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Omastar, Tier 3","Omastar, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Whiscash, Tier 3","Whiscash, Tier 3"
Meganium,Vine Whip,Petal Blizzard,40,1.6938697725251248,1.6312041334231384,1.7037562841585723,1.627624605673204,1.7031476763607374,1.6222225957621836,1.751177371234555,1.743281154623685,1.5879261984273023,1.5901564499309528,1.6627978158073222,1.6718765484657176,1.740888450392981,1.6453790231364818,1.6913259733284907,1.6739590198655063,1.6147864332433142,1.590635606577601,1.6654013015647011,1.6438291997044556,1.7246340638949613,1.6913371342624737,1.695589607420292,1.6469376791126338,1.6888959840339863,1.6505865048852346,1.7321836407682847,1.7236830296589856,1.7915353644030871,1.7382952659727144,1.6655773540581524,1.6413094514566746,1.6074355470308421,,1.7151601841142785,,1.6497678063490315,,1.6248602787412207,,1.763460419349171,,1.6718984118272122,,1.6580353563702686,,1.7208213880923557,,1.7154383673085296,,1.6631435412310671,,1.6046125990628568,,1.7311541536939414,,1.7072972486738571,,1.686944193907871,,1.6671423839409878,,1.607840928325224,,1.664348355516012,,1.7032146429865374,,1.671475223231396,,1.697657404687073,,1.653900702811882,,1.7148944524549936,,1.75858699018075,,1.6525667339558558,,1.702209389255661,,1.6886645256564567,,1.6828643807551968,,1.6903357718312118,,1.6512688456413895,,1.7487352186824727,,1.6845893077745473,,1.731928416531664,,1.6773233793447033,
Meganium,Razor Leaf,Solar Beam,40,1.668529495960958,1.6479463373018166,1.6715364060979896,1.6543891377298818,1.6720717036528443,1.6484461644187398,1.6481438571956752,1.6231219662003789,1.5675581133741952,1.5457829810347214,1.5529545442863446,1.5271239073325118,1.617002730532442,1.5767952184790484,1.601344546889027,1.5876992691350473,1.6395978164193348,1.6170953265466677,1.5795492595361986,1.5497134856189563,1.6158867342475824,1.5929496264146263,1.6868692383826225,1.6448105542145302,1.6609211594955706,1.6549872221929047,1.6852346991772937,1.6423991709720909,1.5699128281161563,1.5505674364305215,1.6081412839038456,1.575802041325709,1.5855761518540923,,1.5807629790572095,,1.5624395463069443,,1.5269487863179234,,1.5795141812500795,,1.5851304199730791,,1.592331269587977,,1.606749873897854,,1.605842923468162,,1.5745067929623873,,1.5688924487942941,,1.6147822765773128,,1.5493601747224839,,1.5624129540333553,,1.5969752186057136,,1.5397562069926107,,1.597664906437313,,1.5960685797180028,,1.6138136870032282,,1.5752417593222434,,1.521732696221017,,1.5614211775644369,,1.6432538524454874,,1.5805946573165048,,1.6089756168229707,,1.6056730671575556,,1.5829699696453337,,1.5893161478126425,,1.5918531722472826,,1.6291657396431254,,1.5772060936984869,,1.6290133011473475,,1.5715645247783767,
Meganium,Razor Leaf,Petal Blizzard,40,1.8187588358117077,1.7683313472671358,1.82862387751048,1.7639577285680956,1.8234852458595305,1.7693001111254119,1.7670654087616637,1.7511585957814557,1.672178833149412,1.6642305751629998,1.667138860815604,1.654467917615273,1.7378384611190696,1.6777936571857797,1.6956067734746185,1.714966220925433,1.7490280416571367,1.7414069839647495,1.6707877337102868,1.660814684151397,1.733562064758154,1.7000974579108297,1.8054492898379766,1.7818463788856327,1.7949870782180828,1.7828059176273887,1.8103377366903308,1.7840578106483527,1.6989760723351242,1.6707806720713887,1.6902110111000335,1.6905011142338762,1.7026785360498955,,1.7216934580172072,,1.6967069357687552,,1.6386887395876908,,1.7189560305435987,,1.683966030397053,,1.7203968354453458,,1.7460582134269296,,1.7197765239556535,,1.697575672917548,,1.6782883637438448,,1.7372436919006522,,1.695434016714789,,1.7008524263449034,,1.7027509079951728,,1.6573836560975996,,1.7265649303233916,,1.7314130335131503,,1.7438338750039855,,1.696840147550949,,1.6508039762383437,,1.7100734026485476,,1.7658871023311948,,1.6869513218764398,,1.7355139916634368,,1.7100808593315984,,1.6936384240854856,,1.7178407931051243,,1.7094672582599413,,1.7624071281593807,,1.6745444924327848,,1.7562264115327686,,1.687850701045264,
Exeggutor,Bullet Seed,Solar Beam,40,1.2863630331809182,1.3113695582568643,1.2935163069776443,1.3110060912955626,1.2939511764925336,1.3124089061796993,,1.3312449666686548,1.2378515623864363,1.255836248608778,1.2493822721468437,1.2346682294034534,1.5524844358561234,1.2978120984440147,1.4849836886337233,1.3271229238252096,1.2649869277683206,1.2689409684322348,1.2831915420901387,1.263163670008241,,1.2569892831771368,1.3374995218915733,1.3147841345340208,1.382182331221658,1.3632946792065723,1.3578407539097017,1.3257338258480478,1.250285679038375,1.2461997930248558,1.2930644647172618,1.2739105579675836,1.2183515028305913,1.2148839516962306,1.2154539082828606,1.2004223610231255,1.22144399910315,1.2049171659408895,1.2309381187602229,1.253711199495072,1.3381507504292405,1.2819795018215803,1.261235758027296,1.2039483634227481,1.2939151157764621,1.2384537474083268,1.2520790888520081,1.2420781712339866,1.2836048748625821,1.2427490925165732,1.2580489089296096,1.2485536675896074,1.2384944117329517,1.2409520888242602,1.297997574983742,1.2497316007211228,1.2605405391772064,1.279822310119381,1.2679369136514633,1.2469479306425193,1.2618211351133088,1.2521195782219083,1.2385384967808157,1.2050243324578307,1.2867743197721382,1.2446666761015361,1.256544230475082,1.2428547945479915,1.2084970725363822,1.1893563132438671,1.197883609087035,1.2115021036192573,1.1869749620280725,1.1864949763190662,1.247148792187181,1.2392111612718026,1.2829474170777166,1.3130765354816476,1.2192492311631593,1.204265172635066,1.296134487759761,1.2066364781850978,1.2333996797235407,1.2313956442339926,1.2307081039308587,1.2252288599662067,1.2418066865372062,1.2213079741380257,1.2305518396826418,1.2223369388307852,1.275849744101707,1.2311786065468115,1.2483742526151724,1.2205706017893012,1.2881426139713679,1.2338132742653385,1.2184568372388285,1.206906063353944
Exeggutor,Bullet Seed,Seed Bomb,40,1.365237976775183,1.3963384355205155,1.3637199162621545,1.3910737417425258,1.3618856416762195,1.3907193369463917,,,1.3236574539117643,1.3389539779449693,1.371751559219755,1.3521358132728094,1.4455531026474773,1.3746868503517797,1.4049396269370238,1.3922326905926088,1.3572539042339635,1.3744446689192142,1.3680435026482154,1.3702857923181704,,,1.3759151590999,1.3971961934678712,1.4410682243128687,1.467504678653114,1.3833179558944484,1.3924023579719866,1.3543241256984753,1.3590210380171082,1.337153148972529,1.3811808920362778,1.3306003849872001,1.323111726888816,1.3454975523521553,1.3528645592145152,1.3337284384701542,1.3321198084025097,1.3368702230968361,1.3629749669823248,1.3579189820558315,1.3597762132112108,1.3491353384395337,1.3410407081547695,1.3609412693751208,1.3276722420575917,1.3564848730402257,1.3595184709626553,1.3768291922816345,1.3598420315234616,1.3579735467261063,1.3667842311463112,1.342027744581201,1.3316351222393892,1.368150817907006,1.364296796186789,1.3418776775580787,1.3612251125177661,1.3650756974566378,1.365023342118472,1.3490691368777055,1.351474984089531,1.330690973652297,1.3419896757193615,1.3868517645359515,1.3626378045600405,1.3912325057305344,1.3886925734737534,1.3474944425337299,1.3342390999619063,1.3280010265709539,1.328093371042615,1.3397498644061407,1.370182797136056,1.3465230108162953,1.3513535446761642,,,1.3614483434507543,1.3513371242728767,1.3966778617272178,1.3381507933377643,1.3061378100971146,1.3492473507872154,1.286416033394478,1.348300351901317,1.3262531510217919,1.3506280999041331,1.3584119733711995,1.353011856258295,1.367207292299043,1.3569859651912999,1.339059784892177,1.3478037109444334,1.3578413644696474,1.3606596914155364,1.361131459665344,1.3406961643505175
Exeggutor,Confusion,Solar Beam,40,1.459822365949977,1.477947325858869,1.4688302271210787,1.4833650271913639,1.4581210408902534,1.4856227127238166,1.2805477303780557,1.2210506385176594,1.3549885544316047,1.3660167859642454,1.370778737287167,1.335740099820104,1.7716213458850856,1.4191156035105774,1.600074646275368,1.4157913874863146,1.3703316445091471,1.3657686767979809,1.3870531976289118,1.3577998292956452,1.1757178124837628,1.165743630563128,1.467305127832533,1.4469958561827199,1.826378320041639,1.8802157409326157,1.7782386203429046,1.7761965017449461,1.589695601952918,1.557458995788089,1.6032557045652183,1.6139606341339476,1.3114404958840675,1.2983948229855018,1.3499485661343744,1.3235401979271244,1.359593662372316,1.3449968757073187,1.5289156867447335,1.5332107163317115,1.4293086206473207,1.4501994819200295,1.5824886708384758,1.582675784682924,1.7796679118903669,1.6910001632158367,1.3574459071774396,1.3555256690661674,1.4030359254695874,1.3469825950127012,1.3434616608004912,1.3240454737478529,1.494680954621891,1.4903738374382747,1.3935619550363554,1.3864571456009513,1.5421924108294003,1.539924129339326,1.3834610538683731,1.3814052560389953,1.5290198863606752,1.5506645640127568,1.3415328720967878,1.2996643794277474,1.4066350316719929,1.3625650813330126,1.340344810854509,1.3363168410192363,1.336233662541558,1.3160936917252144,1.5312146289105792,1.5216308298241854,1.4920094102094987,1.4922210893071257,1.3275915838567576,1.3609376994124607,1.1802120558636555,1.198158690690827,1.4739149956317623,1.483724934233904,1.7940573742799024,1.7399125622645102,1.5195646276686723,1.5222658291635172,1.464474585653473,1.5030846607365689,1.518608860824343,1.505560038926053,1.347572048638343,1.3494494293021282,1.3647702401466386,1.3349515820315139,1.348132880354971,1.3134765838655738,1.3755347274425131,1.3587310890459452,1.45862055606493,1.4904932612032902
Exeggutor,Extrasensory,Solar Beam,40,1.3992448478414536,1.4379950242491693,1.4050490049763913,1.4343322298226524,1.3916442640319118,1.4289975445745986,1.2779954722264162,1.2249861357340193,1.326213798097154,1.348357816029924,1.322539607400447,1.3053392046919479,1.7027174868021333,1.3462806757133015,1.5720431970150968,1.3654921919723273,1.3323569875886663,1.334492886849598,1.375466738099026,1.3592592487353663,1.2041028321912688,1.1602283237687678,1.4539355934232494,1.4051345924124694,1.7149410761740678,1.7346102398791143,1.7209325590085507,1.674256358192272,1.4577535108321258,1.45940153215077,1.531223992471278,1.510002501569777,1.314481239789779,1.294742996258065,1.320146649985876,1.3047942498885516,1.3029840782217341,1.2795723330180022,1.472256792102886,1.5141404671650123,1.3895622544663606,1.3559383017660676,1.4372746408618235,1.4159296516744166,1.6265581105005933,1.585243105735777,1.2883206161993817,1.3033780491873952,1.3859035462530973,1.3491061243059925,1.3679082797114013,1.3414401358461647,1.483287509274775,1.4834750560453211,1.399362857548955,1.352948371534904,1.5006348368572426,1.4944612319367265,1.3591166009605733,1.345035238017558,1.4326210359702212,1.435644758124518,1.2999469069535996,1.270373477344972,1.389426843630838,1.3413899132183502,1.317391437561524,1.3005620935757143,1.2723204261730374,1.268154470354262,1.4398834579246582,1.4864759053658325,1.4047741722606284,1.4269194163990992,1.338554225941308,1.342633769771259,1.1878652806499008,1.2032878943959997,1.4818605445826192,1.4845800234420437,1.640129075642608,1.559337488367648,1.448381076482114,1.4342529053363235,1.418879909787928,1.428083431127477,1.4552845870207458,1.4457195217382948,1.3420513137715313,1.3237680940946763,1.3275257102819553,1.2881823947312863,1.3368667441872748,1.2962820863713689,1.3377869062701602,1.299554174068692,1.497177318336196,1.4673775103538278
Exeggutor,Extrasensory,Seed Bomb,40,1.4392004861978753,1.4860115896936346,1.441482709968573,1.4829357834619912,1.441037685556911,1.4850471067291873,1.318307677640267,1.3143116027091473,1.4007278291757945,1.4267547029895231,1.424244230317826,1.4078818930722465,1.498858936068361,1.421638324293725,1.4565025507811098,1.437055600816869,1.4049015886022413,1.4255044123958283,1.4545128857635337,1.463851184178934,1.251693836196076,1.2582237040637647,1.458357649588983,1.48559738135556,1.6929321997278681,1.778463361705578,1.6268322595143638,1.697903642460425,1.5184971616088998,1.553430147002852,1.5279738216656098,1.5921247141662722,1.3956136464012527,1.4102630628965105,1.4205517900945541,1.4332902050277045,1.4037931606947593,1.4089828089744905,1.550799960570447,1.610518882118067,1.404475489653276,1.4093683684897573,1.5709734573498555,1.5759970616178505,1.6345551145688628,1.6402522350699638,1.4032979136796246,1.410086650288327,1.4595586480624114,1.4470861893648985,1.424211350315372,1.4328904812133496,1.5258462832758672,1.5194592762579904,1.4384415101800658,1.440247232897056,1.5372688531056682,1.5860154935768918,1.4435101554955685,1.4505767760540549,1.533296088663438,1.5711329643429384,1.38707772693722,1.4003101619296225,1.4734015048525442,1.4575107890301984,1.4495992530246622,1.4492653775723205,1.412483134268521,1.413140741386922,1.5290724560876727,1.5763812065087963,1.5746258647665081,1.6143912162925065,1.4195423682743906,1.429388283077156,1.2886831438822859,1.3302864120726299,1.5307502053387165,1.569092573693403,1.687396529477173,1.6470501901155077,1.4930751286687736,1.5466567809227527,1.4682637507507028,1.5458162197686076,1.5071020320231827,1.5462281017352415,1.4520673160302557,1.4497081559781433,1.420477866884792,1.4119715496613512,1.4256470790496638,1.4358576841030335,1.4111652355820958,1.4154044318511765,1.5763851769485957,1.5905619857971924
Exeggutor,Zen Headbutt,Solar Beam,40,1.5020605210716178,1.5058766252097302,1.5076693883164312,1.5039639431996898,1.506117361605333,1.5021402408343005,1.3362142122254397,1.2855920009847752,1.408765423195308,1.4269444888367753,1.405824681063958,1.3748988615555948,1.824891684102411,1.4476201473285868,1.633308909618136,1.443861742626729,1.414840864846869,1.3987280385465561,1.4659470681097027,1.4362691345616816,1.239944433970847,1.2216800667804208,1.5101101187956163,1.4872379928762365,1.8665794641768303,1.8892479306452423,1.8273682204438526,1.7960729914761773,1.5827093789442523,1.5816480553656653,1.63822063787534,1.6429808022707761,1.3549059813781124,1.333197654489184,1.4021865418413932,1.3690824383515292,1.4147792028362793,1.3900411155627177,1.588593590452599,1.612249794977129,1.4558036821960756,1.445198489126965,1.597967036549968,1.5906259069305995,1.8121750601743165,1.7388944622648035,1.3935270554946029,1.3754450127663047,1.462392930235124,1.4207873738831718,1.4257497906582337,1.3897172459622695,1.5626375582125491,1.5296513829561638,1.452426564647646,1.437261792050235,1.561904725193959,1.5524957668507913,1.4296928864256628,1.424864484043601,1.547893615881405,1.5860779599248445,1.4121114887050399,1.3651990452537806,1.4800508326533053,1.40986992911377,1.4123780499217866,1.3993678347914875,1.3754554341064604,1.390037288944569,1.600512344388283,1.6121521755347483,1.5688053588048525,1.608677633504806,1.4286638335339392,1.4435168231458828,1.2512865716539847,1.2588961375843741,1.5656555331458613,1.5589169680624841,1.790412087422017,1.7232422916214887,1.5507134888681522,1.529524484785637,1.4888179666758354,1.524699382739519,1.5438530280679033,1.5298272677740166,1.4024988324595768,1.3882482152663373,1.4195664631038092,1.380175716301963,1.4144030799630098,1.3963628334111633,1.4251800745947973,1.4014672683949174,1.5060953454183128,1.5089856297400341
Exeggutor,Confusion,Seed Bomb,40,1.4559818445262311,1.4894408289151337,1.457273833960688,1.4924757866678289,1.4567764546966642,1.489047065339869,1.300351757730763,1.2986514415664019,1.4001039005713078,1.4355397342362757,1.4378281239406228,1.4314652029732877,1.5280024259106775,1.4517298541909713,1.4842600741901555,1.4668721300981569,1.4192761858696372,1.4497192045583074,1.4408310580619677,1.4481796619458742,1.2231932530036056,1.2371801658838977,1.463837563016334,1.4972566715590168,1.766174462497697,1.8371070124450886,1.6765215615325753,1.740292207096862,1.554220426130421,1.6005357440578194,1.5588493207134588,1.631390755272604,1.3966821586712497,1.4067114284303726,1.4191495303466233,1.4338045957423686,1.4152481988571386,1.4215607470187026,1.5616312086765505,1.6198068478012464,1.438252185995204,1.4513052611179023,1.6195437791911884,1.6266674296805794,1.6911042418536446,1.687540212161329,1.4289512560316604,1.4456172166384824,1.4475169711484055,1.4368240997852197,1.4298821001489015,1.4381103755991758,1.565816832116395,1.5616170968523737,1.4367197009940662,1.4382037454364083,1.5681546102390083,1.6383292661877205,1.4564378426729472,1.4608812276040164,1.5760464588344598,1.5953508066555282,1.3885143623104064,1.4026438483989665,1.4801094379016717,1.461855406327369,1.4426869652827425,1.4560683833015113,1.4282239748789636,1.432077630869487,1.5687067803776336,1.6068731690435645,1.5935158899149011,1.6386109385584773,1.4165727994610338,1.4202723278210565,1.2640879491664865,1.3082556815716224,1.5824143054592599,1.6089470437658535,1.7434977023368001,1.7058126536965463,1.5317937629620082,1.5887926169787,1.5077494397626507,1.5899305883205064,1.5625652699928145,1.5973849496912036,1.4555686498970963,1.462561109716842,1.4531796473981926,1.440011296573238,1.4176681003973268,1.4266375399696398,1.4440659771996194,1.4442977625167492,1.6189899701149253,1.6430032307059133
Exeggutor,Zen Headbutt,Seed Bomb,40,1.4943651322567773,1.547975050968501,1.497708415042251,1.5437138747966355,1.4913007377121204,1.5427502375898197,1.360520295908257,,1.4631322247542198,1.491684990301446,1.4886207125281206,1.476731719381294,1.560109576668781,1.4893743931819492,1.5245846335890554,1.5043984015839353,1.4689174811348122,1.4935851951276986,1.5160603375946773,1.5327536995902544,1.276744087897527,,1.509226907198651,1.5512129350043198,1.7874902978688443,1.8886289100861977,1.709446994342165,1.7990995577973903,1.5959138810980995,1.6461697901693861,1.5953199562889178,1.6875634486517825,1.4597454249976074,1.4780935564278685,1.4913880812902522,1.5125572985935911,1.4687664763803996,1.4776118151785813,1.6455226505508993,1.71159753244581,1.4667275197260503,1.4654112990321269,1.6579491327763711,1.6715080288722908,1.753463176829087,1.746578445591431,1.464191103353579,1.479789863446335,1.5137355806587383,1.514498819716391,1.4904403298755073,1.507851825260628,1.602332395744449,1.6134457647914207,1.4950827117938847,1.514227822990264,1.6378843263739815,1.6803888482948932,1.5049108266857039,1.5191869892504353,1.642769694317846,1.664685027646813,1.4498301385020231,1.4656210717321152,1.5508623999085995,1.529203279915624,1.5242128569744182,1.5234574442794189,1.4797286796464115,1.4825177070881301,1.6241702758889833,1.6697906701125278,1.6819555610075936,1.736066836445662,1.4829343463597189,1.4954675121007752,,,1.6373280091025233,1.6465220689229214,1.7811437286849237,1.7223719147059267,1.5724208503740402,1.6389869741398517,1.5444710410058582,1.6349754541131885,1.5908521518900878,1.6366785174033012,1.5299899553049543,1.5296804031177518,1.4905550762558408,1.475747055415285,1.4968125129314769,1.5192654786772322,1.4805490567944222,1.4829812360759396,1.663152457379615,1.6768101904303712
Leavanny,Razor Leaf,Leaf Blade,40,1.3538593831103622,1.3469329699685715,1.3559406907862903,1.3443553856822361,1.355339458271776,1.3426811845017614,1.3557288436267498,1.3641701173989242,1.2980880100391268,1.3134764480690073,1.3169801179135079,1.282986579209469,1.3649882520095757,1.3178810195144304,1.3604713149409797,1.336573173108284,1.320414485443569,1.329524742289493,1.3031827637583713,1.295110439265779,1.3438642259446296,1.35860234684325,1.362081381921721,1.3726469379265342,1.3600516661435431,1.3585164357801767,1.3294862092504647,1.3205801920562623,1.2811219732236134,1.2922519482361625,1.3285659198923698,1.3288961249732774,1.283558325343676,1.276503435388334,1.3098127974399079,1.3039607652819918,1.357468050560674,1.322944818349303,1.2843758434156325,1.3033667087688947,1.323068408195367,1.325298213905309,1.3343302077693941,1.2925666055671596,1.3287747590716443,1.296432763019432,1.3112227968264847,1.2894116705574197,1.3375997417062127,1.3140425862645044,1.289355898318215,1.278117035651057,1.3603938935254845,1.3003339998182315,1.296493890213622,1.3183792489660149,1.3317471275181798,1.318300010901248,1.3603972589351259,1.3305952554161666,1.3284234643921846,1.3070261261291827,1.2918738638603944,1.2881951195607058,1.317102195417721,1.2931898551238417,1.338495016846168,1.3316628798697667,1.287052104171712,1.2658868413499704,1.338109025325188,1.2784320833767246,1.289555141806895,1.3085868947843353,1.3225698424044243,1.3123948360831768,1.3568705363407156,1.409457212043553,1.2935853402131194,1.3093879719918415,1.3505463470641752,1.278769208055739,1.287023579485866,1.2799362606379765,1.3404553713459482,1.2835315712723128,1.334159637758929,1.3157825995412349,1.332766570639303,1.319599505131049,1.3758244540183104,1.3063702480058366,1.3083553779213846,1.301434553097083,1.3340122240864134,1.3098609463409572,1.2998250394378317,1.2908643337722725
Leavanny,Bug Bite,Leaf Blade,40,1.450530173155826,1.452230204801058,1.4499684302210087,1.4534227833659634,1.4507153791377942,1.452768346234572,1.4965529914519846,1.537617732047203,1.3748161295625776,1.4016310072319826,1.4100825668694226,1.3913784348747256,1.5143958194612535,1.447528508226313,1.4990426769621716,1.481326183925437,1.3866467698412195,1.4115246993500095,1.4401120282339812,1.4437578625668652,1.4690425729508185,1.5014695545398482,1.4575552491005503,1.4764093382857244,1.3145692616953606,1.3197318816423036,1.2955091482481593,1.2960385718773009,1.2666885271268027,1.2608942856071326,1.4947576406436944,1.5035715924646227,1.4131121813040388,1.4127321727627609,1.5069184253428038,1.5357154544432958,1.4466620680398292,1.4113158076312704,1.2778217972737917,1.3062687844233212,1.3952174043061916,1.403031436035666,1.5127707150458318,1.496243460610672,1.287980460636376,1.2604043676365304,1.4189682125317558,1.4201339255626126,1.4226534900420202,1.415573055966255,1.3974976426939163,1.40853110528619,1.531809887416571,1.4826656555787816,1.4909979013366175,1.5486465699763006,1.5406675936348375,1.5443139638543333,1.4507208282473525,1.4329419745746406,1.5128897479251555,1.518499565622788,1.3967828235071695,1.4112956133452832,1.4486015692591203,1.4593327931169917,1.3881163729778905,1.3970770702838982,1.3924830562570931,1.4044985461757005,1.5387973140935585,1.4932146289925345,1.5316436321448712,1.5857129012202313,1.4348591718050574,1.4249848802409384,1.5220370359951512,1.6057137305488247,1.4927876748083881,1.5208175674883893,1.3335286928158632,1.2748562207829166,1.2883589132874953,1.2843916779631723,1.324424531331617,1.2858004873389006,1.3073757883301522,1.292556360958732,1.447312555750425,1.4575028113161654,1.4795052683220429,1.4262483281047456,1.3675561481570842,1.3843809753425231,1.4477904428052886,1.4291568730880206,1.529009429057101,1.4987045398573238
Leavanny,Razor Leaf,Leaf Storm,40,1.4641512208418215,1.4066992596646624,1.4632096858812085,1.405506346736462,1.4641764083386526,1.405359744953458,1.413884263853083,1.4163579302966889,1.3422447212479622,1.3480252994387414,1.3422788730098394,1.2965034932364623,1.4721092980712445,1.3405959614626464,1.4869645524970179,1.3795388093958878,1.3592186367347154,1.3585215638083539,1.3509398317443755,1.3282148909254665,1.4125137636011056,1.420073994306637,1.434580079885088,1.426254501836363,1.4109779175177006,1.4057015695047061,1.3850779110922773,1.3565502026422012,1.3413935768101464,1.3221534326719955,1.3815827774234128,1.3628488486623038,1.3254708711172212,1.30724623066664,1.333039020002487,1.334610974656486,1.3860913908962325,1.362599540480709,1.3072795313920764,1.321702792996976,1.3889371316368426,1.3924995483410267,1.3862284499665434,1.3218256042165084,1.3722880215902473,1.336228411014389,1.3544507874534601,1.3169709899731965,1.3914406922771052,1.3609053454375881,1.32417183364907,1.3104696153337854,1.4287220977500816,1.3421841391741647,1.3336425348169287,1.3461887761888889,1.4091936312018658,1.3736689169069518,1.3962052207926587,1.3592638901873293,1.4099946071663607,1.355107147456078,1.3331113780015766,1.307396348253229,1.3489463042731218,1.3055858024083298,1.3629503046091893,1.350816294431752,1.331939370875146,1.2941558214745623,1.3912983211075125,1.309573781292774,1.3072757975190779,1.3249831552822506,1.3572519434140276,1.3564140865809529,1.4027608350125076,1.4445820293098146,1.3538376025453884,1.346454150786281,1.4363269714469198,1.3296488366267125,1.3438998312701516,1.3119852801845753,1.3787150494387486,1.321740795514071,1.3824089241403408,1.355358075176153,1.3612680820788314,1.3448133321958304,1.4444749354295592,1.3447112877731182,1.3357898961371328,1.3300633124600378,1.3635343671267677,1.335762396834796,1.3376998755524865,1.2952334165161263
Leavanny,Bug Bite,Leaf Storm,40,1.6566971703231494,1.591417028676314,1.6682746642081832,1.5894476275024552,1.6691433614369435,1.5887210099419022,1.7300979320202816,1.734730005317279,1.4893815379216453,1.4862754951064765,1.4946019336013845,1.474942689431467,1.795530361830227,1.6043716888760626,1.7331647833241866,1.6331384935290607,1.5136446081680726,1.4891027497181557,1.5930783835073146,1.5846146118949662,1.6701824609069933,1.7119806619383082,1.670571441354245,1.6091406453349641,1.3753232664953985,1.3473447034686388,1.3554266531939274,1.3307781455434011,1.2756372146923407,1.2646758707604722,1.7457691845015126,1.6886599840615866,1.5271809684098083,1.5311833751224173,1.6901446221964844,1.7103100730680556,1.5722468665336864,1.5198840271584542,1.2889529628208631,1.3169234625045911,1.5461590104963883,1.532157167042621,1.6627822305109972,1.6329041341144883,1.3019212786034182,1.2627166722329097,1.559157121117596,1.5303509972765836,1.5462041534949769,1.5216595340113273,1.499286210964389,1.4900832831221709,1.8054053772358034,1.7081057438880307,1.705383710783064,1.7355789808386006,1.723704118936122,1.733541842132352,1.5809789092469773,1.5483503351160268,1.7496414609888833,1.6926091327303916,1.5321480626754491,1.512322400387844,1.592255908400589,1.5678310837007912,1.4487029684568156,1.455219748202543,1.5116806849810365,1.4765237578636294,1.7651432694853646,1.6959712554913504,1.6743600286938587,1.7625523327808392,1.5515066336933285,1.5241643213694915,1.687310349575939,1.767998564940717,1.7397540263067972,1.733867823561395,1.3685383121351538,1.2915345485767669,1.33111741163162,1.3193511745242452,1.3887852985081799,1.3199568937467367,1.3520688699407957,1.3158356189212148,1.5557297083250219,1.5604397773697125,1.6119017116556982,1.5436939628092827,1.4474087941927363,1.4615519920090425,1.5874794164772557,1.5347632800252764,1.7282998811257775,1.7215041328129344
