Attacker,Fast Move,Charged Move,Level,Arceus (Ice),Arceus (Ice),Calyrex (Ice Rider),Calyrex (Ice Rider),Glastrier,Glastrier,Regice,Regice,Mega Glalie,Mega Glalie,Cryogonal,Cryogonal,Glaceon,Glaceon,Glalie,Glalie,Jynx,Jynx,Piloswine,Piloswine
Moltres,Fire Spin,Overheat,30,1.5347125984105694,1.5329645220376513,1.5452127844726162,1.5520074072527028,1.485887306525857,1.5458360732968877,1.475158422265083,1.4960993048019482,1.4873629053963127,1.582698324586193,1.506365809415634,1.5639886754708665,1.5802251336563176,1.583207214306823,1.5207811101163833,1.585787824529991,1.50301331305542,1.5094031256738811,1.5324120027487211,1.53536433279886
Mega Blaziken,Counter or Fire Spin,Blast Burn,50,0.9373720523271151,0.9608494053568044,0.9457056730923191,0.963092528003453,0.9340465417570446,0.9550973136906573,0.9259651419759324,0.9446140823371073,0.911679114520253,0.9467728098506257,0.935994371641209,0.9759862342550053,0.9451225518729794,0.9771105160880117,0.9421777081468219,1.0033572068039391,0.9301092964396372,0.9603899715125582,0.9427604285968797,0.9723091802193887
Emboar,Ember or Low Kick,Blast Burn,50,1.296037941245314,1.3696150516620658,1.323931552529535,1.3500605668219126,1.2925083671125854,1.3496069174673904,1.2851381096529575,1.334173956214385,1.268398432243305,1.3625058874983178,1.3243087459948801,1.373277162764677,1.3264169360688476,1.4002973125453357,1.3403536257833484,1.4107878245299912,1.3042594967596952,1.3449931335050902,1.3372655315466646,1.3749968186098598
Moltres,Fire Spin,Overheat,35,1.5119002946279625,1.5082908234349979,1.4057072046671262,1.4571646373300473,1.4378242562839225,1.5052460078322063,1.4345961715046416,1.4578040997207198,1.4543256291212487,1.486336798546629,1.4325444589485818,1.4821062267957346,1.5267715618759348,1.5615177268127558,1.4362466427931961,1.5175805729632945,1.4049302568409583,1.4535745497054784,1.429576747855743,1.476674047491792
Charizard,Fire Spin,Blast Burn,30,1.618430781005599,1.645905860235628,1.5940647995377428,1.591776139456848,1.6188071098373689,1.6400306221598437,1.54132452290258,1.5689757434899323,1.6537604292827346,1.6629995962858297,1.604395883838812,1.662781629850645,1.6834516911889816,1.6948695675535297,1.6069941808415398,1.656345120859445,1.567172479542385,1.5907796025377656,1.6499071034079051,1.6652286783232801
Shadow Blaziken,Fire Spin,Overheat,40,1.6173607576359914,1.3295207558526192,1.4251773494009454,1.3083843278127023,1.206057691363962,1.2595169157988753,1.4752082152580375,1.2712736901147728,1.2588396581886692,1.2864352038756561,1.21109736043535,1.2600912065370335,1.2488917943528528,1.2869513822346799,1.2474037600716203,1.2839189794091317,1.2568750070934864,1.2958835079276805,1.298745259728691,1.2780280471354764
Shadow Blaziken,Fire Spin,Blast Burn,40,1.3927933182985142,1.2187956292517639,1.3269807787361723,1.2226126577696095,1.1470040338806717,1.1653871445817425,1.2800797273687186,1.19044501755203,1.159711007939712,1.1834796797200915,1.170554528964009,1.1767253801685116,1.1465697117322038,1.1883367512335785,1.1484444941808416,1.201812891674127,1.1499506293341202,1.179039598678909,1.2016619582092591,1.1979206434043421
Shadow Blaziken,Counter,Blast Burn,40,1.3376722533280327,1.1774771226774363,1.5629163969006494,1.3755177767103166,1.126657964215258,1.1453531853916594,1.2549181564290808,1.1696081145004518,1.13403310456197,1.1472967972009152,1.147939376472782,1.163849661789886,1.1281488711973995,1.1629487673171126,1.137958818263205,1.1934646374216653,1.2850219614341327,1.318730209172729,1.1950192155964472,1.1933012649207198
Shadow Blaziken,Counter,Overheat,40,1.5089242921312414,1.2570341032795473,1.7250405519238667,1.5328174710915254,1.1785900065759125,1.2266864271202411,1.4265443516439742,1.238638776732613,1.2038462185439376,1.2254449266585925,1.1920762201841084,1.236009629240341,1.2115486222429186,1.2441455398640602,1.2295658012533572,1.2693934646374216,1.4806205949448976,1.5276532476818485,1.2899518973810797,1.275673818431702
Shadow Blaziken,Counter,Blaze Kick,40,1.251815881673249,1.2158902185745653,1.472543040732928,1.4262285666548318,1.1257314475840883,1.199689852483634,1.263554311707065,1.2334983824599788,1.1429526645135244,1.196777015206567,1.1865580551646973,1.2289148456439554,1.1631368264572344,1.2236112728021709,1.1867949865711729,1.256222023276634,1.3486363481596657,1.4122053365717462,1.2091827645007762,1.2395077753175028
Shadow Blaziken,Fire Spin,Blaze Kick,40,1.3131211615698133,1.2587301646275537,1.2598821383568988,1.2151149029190422,1.144658297918282,1.2158901528163555,1.2878093572749758,1.2542342350258557,1.179791582559548,1.2404874848607186,1.2020021360638784,1.2457999220167155,1.180912892797335,1.2411186832278114,1.2008169203222918,1.2721799462846912,1.167338183386487,1.205586262470349,1.2162581761726605,1.2497518515690618
Dialga,Metal Claw,Iron Head,45,1.3711476372174933,1.4267126875791836,1.3032448500797116,1.3725016185961028,1.3405203804214474,1.4142000451480563,1.380960331094113,1.4113281987970598,1.348804837841475,1.4198963800296058,1.3693695220980895,1.4354688321155509,1.3647362246679862,1.4310315491595547,1.3528536257833483,1.4270702775290958,1.3370484286508755,1.3949426278813741,1.366508869715711,1.4198162429055001
Moltres,Fire Spin,Overheat,50,1.314579439946796,1.3330187662779163,1.2301173743238445,1.286221744185237,1.270244486539009,1.3370793133569543,1.2607864070987234,1.3201909121929858,1.2958215583366977,1.3642763423496165,1.2857917846305118,1.3443809652974383,1.3543392407783859,1.3656048787914066,1.2979744852282902,1.3482654431512981,1.2532090932821844,1.2925921302023629,1.3107836400193429,1.334962205085134
Mega Scizor,Bullet Punch,Iron Head,40,1.39205953491137,1.4470932889471786,1.3739513933849892,1.4395289015127781,1.4161728189072207,1.4907652595522491,1.4292243862647493,1.4727595716045205,1.4183866572466695,1.4747089893688603,1.4628562225575126,1.5323291572719413,1.446971800084179,1.5094790761818622,1.455740823634736,1.5208146821844226,1.3921960299174885,1.4420660772452303,1.4552696546282864,1.519788246672266
Primal Groudon,Mud Shot,Fire Punch,45,1.252265440102841,1.3403175888806738,1.1929662426989132,1.299215764081786,1.213104714045953,1.325048337864497,1.2548317509413072,1.3323506539723824,1.2379768873637464,1.3435481429148164,1.2607608456100496,1.3552053842372047,1.2728738123169783,1.369580986325414,1.3094673231871083,1.4132162041181737,1.226707827804197,1.2929780158667106,1.2581634470998448,1.3366292535186175
Shadow Entei,Fire Fang,Overheat,35,1.2790940468803988,1.2709276879692961,1.1921795701844156,1.2179692014229722,1.1916279800170777,1.2684307124559562,1.243748416509599,1.242193117729674,1.2157599919257167,1.269479208720226,1.235306084391476,1.2768999949141335,1.2346172100978803,1.2833424377837679,1.2336951656222024,1.2970008952551477,1.2166974996878865,1.2533339386441793,1.276959100048357,1.2856252067903593
Blaziken,Counter or Fire Spin,Blast Burn,40,1.5674430528361192,1.4193358424390587,1.4720296150874042,1.421040356996164,1.3482740683306016,1.3751587543062413,1.3779756805164411,1.3845703230832993,1.3715684295518773,1.381135614318396,1.3564175157238034,1.3914506586196957,1.3623451870292924,1.3937958394154049,1.372560429722471,1.425123097582811,1.349408119488361,1.3970196007218332,1.3778346186149502,1.4044564913084423
Shadow Mewtwo,Confusion or Psycho Cut,Flamethrower,45,1.2926885451769068,1.3553387850033252,1.321594160522963,1.4274816733150937,1.2907004819064258,1.390862426020984,1.32448629008519,1.3807684816212598,1.2903882384605032,1.3644992262145068,1.3357604217878516,1.406971027514537,1.3181333787063323,1.3989450777758872,1.3410026857654431,1.4236906893464638,1.4237365081887208,1.4979514011054489,1.32100226514978,1.3910564760377695
Darmanitan,Fire Fang,Overheat,30,1.5047890976507785,1.4913432137111604,1.4028424636076942,1.4156763643198764,1.3973794497826024,1.4703544122410122,1.5788772265888724,1.3932958128486423,1.4421385076032835,1.4714330170905665,1.4162781629850645,1.4668486276637225,1.412995782102143,1.466359801911039,1.4097358997314235,1.469326320501343,1.3640831243119318,1.3988128341032129,1.475363314754015,1.4954951515614263
Dialga,Metal Claw,Iron Head,40,1.3894030532819623,1.4502401979543234,1.3242831185647752,1.3932196487124329,1.3602284884234495,1.436899702611717,1.4093203695811676,1.4391258693636895,1.3804122930964877,1.451524862064325,1.3972909285096715,1.4685608693440928,1.4387957050874476,1.5112074292315545,1.429800805729633,1.5051477170993735,1.3719824308526938,1.4259610255479007,1.4213433101728132,1.4705021506197349
Mega Aggron,Iron Tail,Heavy Slam,40,1.457468428737558,1.5195223534569557,1.42778276699874,1.499260318985262,1.4652683855643998,1.5294610696163398,1.4980295155288235,1.5398658811089778,1.4581693244516216,1.538029033777419,1.4951853798294539,1.5665824673233084,1.4987686603920585,1.564884880940654,1.4854297224709043,1.57205684870188,1.4488985234198548,1.5054875211385896,1.4934845129927974,1.544208597388715
Blaziken,Counter or Fire Spin,Blast Burn or Blaze Kick,30,1.637226781793255,1.5306182728782514,1.782552926352137,1.5990302346790306,1.4437857626586317,1.5020660143099709,1.5722928355205636,1.4693882930815565,1.4691158659668955,1.4870096554972414,1.515071117364843,1.5218861783104751,1.4716344130316028,1.5111895188372573,1.4775738585496867,1.534098030438675,1.4966008012802323,1.5132279335822674,1.4990837596396123,1.509544170420707
Shadow Typhlosion,Ember or Incinerate or Shadow Claw,Blast Burn,30,1.5149097353549839,1.4275820815669897,1.3687805879854917,1.3765550705568668,1.3485037345294297,1.4465456829624976,1.5655927489686259,1.4311677774897593,1.3852736845646616,1.4285762346925044,1.3765151643582485,1.4341973655212166,1.3740317193083005,1.4426912158471168,1.3707811101163832,1.4432520143240823,1.3503274353357773,1.3963726747551328,1.4288513909037694,1.4517319487923444
Shadow Typhlosion,Ember or Incinerate,Blast Burn,35,1.3453630462970876,1.374417153069072,1.2900872301469615,1.3289230940595782,1.2944301039386772,1.3632632229823236,1.401217292227753,1.3572339699513931,1.3033869936751448,1.3886085318261339,1.3141031074643565,1.3760743892722125,1.3265154432374828,1.3802645365237716,1.313149059982095,1.4003469113697404,1.3136228989093055,1.3528356921540363,1.3295792929678554,1.370084752233336
Mega Aggron,Iron Tail,Heavy Slam,30,1.5784256538102863,1.6296102960026453,1.5463057719485112,1.6190068433547058,1.568859618989665,1.6395575490494372,1.6560622236671954,1.6699603267006138,1.5606538487417576,1.6351559345983044,1.6085239120484174,1.6731228914845644,1.6060340118387706,1.6813561750561938,1.6235340196956134,1.7045434198746643,1.5731537073397723,1.6262583845010157,1.6240233132269477,1.68169555368914
