Attacker,Fast Move,Charged Move,Level,Arceus (Bug),Arceus (Bug),Arceus (Fighting),Arceus (Fighting),Arceus (Grass),Arceus (Grass),Keldeo,Keldeo,Kubfu,Kubfu,Marshadow,Marshadow,Meloetta (Pirouette),Meloetta (Pirouette),Shaymin (Land),Shaymin (Land),Urshifu (Rapid Strike),Urshifu (Rapid Strike),Shadow Virizion,Shadow Virizion,Virizion,Virizion,Zapdos (Galarian),Zapdos (Galarian),Zamazenta (Hero),Zamazenta (Hero),Buzzwole,Buzzwole,Pheromosa,Pheromosa,Mega Gallade,Mega Gallade,Mega Heracross,Mega Heracross,Mega Beedrill,Mega Beedrill,Mega Blaziken,Mega Blaziken,Mega Lopunny,Mega Lopunny,Mega Medicham,Mega Medicham,Mega Venusaur,Mega Venusaur,Mega Mewtwo X,Mega Mewtwo X,Pinsir,Pinsir,Amoonguss,Amoonguss,Ariados,Ariados,Bellossom,Bellossom,Blaziken,Blaziken,Breloom,Breloom,Combusken,Combusken,Decidueye (Hisuian),Decidueye (Hisuian),Gallade,Gallade,Gloom,Gloom,Grotle,Grotle,Hariyama,Hariyama,Heracross,Heracross,Infernape,Infernape,Ludicolo,Ludicolo,Machamp,Machamp,Machoke,Machoke,Medicham,Medicham,Meganium,Meganium,Monferno,Monferno,Parasect,Parasect,Passimian,Passimian,Poliwrath,Poliwrath,Primeape,Primeape,Swadloon,Swadloon,Tangela,Tangela,Venomoth,Venomoth,Venusaur,Venusaur,Victreebel,Victreebel,Vileplume,Vileplume,Weepinbell,Weepinbell,Shadow Bayleef,Shadow Bayleef,Shadow Sawk,Shadow Sawk,Shadow Throh,Shadow Throh
Ho-Oh,Gust,Fly,45,1.4597466397129473,1.4790401419833068,1.461003200946868,1.4836018722168207,1.4621933362782924,1.4855450458156756,1.6006411445641306,1.6331010261383598,1.5602080345572353,1.642406000392696,1.5486091430611775,1.5846550622208322,1.5725807267435319,1.6080831311986228,1.5793247069894956,1.6868617286902334,1.6025474044127734,1.6518607274331498,1.5841471290730387,1.6198688832591306,1.605015299062399,1.6224637310054963,1.5470396703247442,1.5622440358580079,1.4920645930327296,1.5253826745855086,1.5570848931506358,1.6694052097146175,1.5531423733805383,1.6190421030774627,1.5429618417153756,1.5800789602418848,1.5671763392507918,1.5856173801607694,1.5303396549516226,1.6155422262228913,1.5229343852176291,1.5214222660152075,1.4425476957990562,1.476935709312221,1.5151233368043808,1.5958789996558702,1.5375950906542493,1.6145296967480744,1.1990863999487673,1.203176872751242,1.546996992073755,1.6543815137896438,1.5828387587928812,1.6857341050573973,1.607773328729839,1.7082973071480776,1.5730418124047174,1.6529272586727202,1.5682560789635331,1.6379196442640314,1.4981259915733205,1.599314524451338,1.6681102180836629,1.725474743779228,1.4821794569965947,1.5948338343360982,1.5507355226143817,1.6071584007314959,1.5947476212742542,1.66987038530645,1.6224370777255652,1.7314388026247032,1.5828497570226672,1.6763308618712274,1.5291083550626576,1.576874807461685,1.4874936133086891,1.558267987463503,1.5115717215543811,1.573290220968664,1.5605059923407432,1.6343359077685249,1.5346225266124556,1.6478604126367942,1.5399638994653404,1.6363693706195404,1.5437949988083879,1.6043802859726919,1.4977717909651258,1.637030765534205,1.5013154729173832,1.635927436619643,1.5719238674050808,1.6762075896423414,1.5570442194536378,1.6382848774435506,1.5469055637508713,1.648997826808473,1.6417261381962616,1.7863858303601268,1.5235587060354103,1.603528230818847,1.5879537417893808,1.6764444748703815,1.5506160657729773,1.6215085282629307,1.5567294532007119,1.6468474098994845,1.5254039842894445,1.612771978109981,1.5823925319932977,1.6833934878434424,1.6634069073870221,1.7536250882225968,1.5886301319353453,1.6732956004941153,1.6233881270499804,1.7103422725550455
Ho-Oh,Gust,Brave Bird,45,1.5388895155061761,1.554869595034657,1.541562312227272,1.561542862746549,1.5426139831081915,1.5603254435099827,1.6744152734197124,1.7034854247270763,1.6295430433928921,1.699873174946004,1.6310025605731322,1.6658907512134216,1.654211837727101,1.6693516570022569,1.6408427448887462,1.7316906738899112,1.667410097770446,1.7073823628720408,1.6801190618956963,1.7100113303052562,1.6964394956353055,1.7017074426123504,1.6077196140084884,1.6422771786691874,1.5378679678350764,1.5773205761342484,1.6242071617789886,1.7224702093688264,1.633494660790281,1.6820122822464425,1.6530980918233158,1.6763343337077319,1.632495060478929,1.654910542778877,1.6231420957337723,1.6858008645059936,1.625832031933826,1.611935190171305,1.5361621579802458,1.5422024395904788,1.5851796076710234,1.6535040735151563,1.5908616815380046,1.6574485738896487,1.274757350856627,1.2622699111001079,1.6028159391876344,1.6974749134412206,1.6629909361647401,1.7224752789453346,1.6554415927406567,1.7557003471196877,1.6182132583363444,1.6968708940903892,1.6085320917955037,1.673338533578288,1.5546772239908102,1.6302889296115848,1.7850510253423866,1.8044049815236312,1.537791254509568,1.6470516415413003,1.6059743569719067,1.663835903167917,1.6581395951494233,1.6931538597937523,1.6621949890271055,1.727541158773529,1.6638224379678417,1.7497857791402867,1.5906501331264922,1.6262708216435071,1.5494147249987422,1.614474157569819,1.5771507663129123,1.620875729531287,1.6382666707555018,1.6897306835509873,1.5696982037440224,1.6686210434647648,1.6335690174923594,1.7227786855976066,1.5784121475229473,1.6078143589240752,1.5181019280503798,1.6023569573958834,1.5646186311391037,1.6708901847404976,1.637891142771987,1.7267805810911192,1.6094012231211543,1.6851915765109184,1.5892862785943187,1.6928079804518847,1.6494991543420061,1.785064704114933,1.5810316465327114,1.6533358744729336,1.6315958330743932,1.7075359325718837,1.5949704955240456,1.6491085434920283,1.6260059495787333,1.6990436365318504,1.585596255900464,1.6446427266048635,1.6639125047019032,1.7652861525484722,1.7025428374188627,1.774815882576608,1.6499386675515941,1.7265783868185298,1.6672437165831684,1.7692993420926735
Mega Rayquaza,Air Slash or Dragon Tail,Dragon Ascent,35,1.0301988302532235,0.9916979180254113,1.031384931056267,0.9945475964069308,1.0301024181858882,0.9946077175517574,1.0447780948097423,1.0593115822363914,1.0598227465148242,1.0721654223443944,1.0417600810231211,1.048429085888277,1.0295353754152028,1.0219520669766629,1.0484989939649432,1.0844381597395916,1.0453394937230895,1.0646745626783236,1.0571493976325035,1.0467213944145468,1.0497309796314258,1.0692275978014874,1.045962658695786,1.0285812780883956,1.0371111891053832,1.0467357010630067,1.0443572650652042,1.0830047117758315,1.064881241015827,1.052731342649044,1.0751218424728868,1.080320674217831,1.0642516699457738,1.0635449438182714,1.0406821951211152,1.0611861548177997,1.0541371314925536,1.0350024820071138,1.0494919153106224,1.0032963870335507,1.0619128498488952,1.065440364089858,1.044893110010944,1.0792330901063385,1.0473855246952388,0.8477830477129149,1.035515538423284,1.0702142599045406,1.0611247119629217,1.0923267123766536,1.09098440043225,1.137297270636134,1.0614345592998355,1.0715430544273656,1.0581039803353416,1.0671070352176428,1.0051166329974752,1.0588339827421942,1.0437632953665834,1.1072838697329568,1.0275768677530024,1.0981383218999476,1.0497858674554326,1.0599961602978047,1.040020554170304,1.0812327558361212,1.1255427355060723,1.1457210528636894,1.050345381727991,1.0577403425614855,1.0187002838564876,1.0481304529601392,1.020375472981736,1.053779593987194,1.0318956395470456,1.0456643877166805,1.0559187194914517,1.071503353511339,1.0283830621133063,1.0957481632345183,1.024974041959727,1.0959135234889048,1.0166201994637785,1.0424301889051986,0.998599553082633,1.098899704804937,0.9994234957598747,1.1026932398911342,1.0436065833633557,1.0636062366712022,1.0532316016783188,1.0636598097230454,1.051751561386781,1.0511383393543223,1.0525030257987629,1.120075768244596,1.0542152902846287,1.0875452510703991,1.0926650376008935,1.1301882422488794,1.0665471017804806,1.0728941428008316,1.0311208019400178,1.0821360627899776,1.0640879946935278,1.068586762238861,1.0091933406392635,1.072790756749979,1.0411284578915232,1.0944021998228148,1.0461057096490576,1.0514165859417173,1.0590037622042,1.0812323802160875
Shadow Rayquaza,Air Slash,Dragon Ascent,50,1.0222787334225631,0.9996617963607953,1.0286512665884116,1.0026085299411454,1.0173177778212807,1.0047550023874596,1.0546869676366977,1.0755570271445396,1.038616906342038,1.066935241311604,1.0178131845943157,1.0599835054967899,1.1535322976135889,1.1028022487688691,1.0589234581303248,1.0738576674897315,1.0561665375493225,1.0754555185957728,1.0523350172640373,1.065065558370435,1.0696687487875849,1.065740808276754,1.0709489969441788,1.0434744252442358,1.1225924144011692,1.059356816322422,1.0583590270949663,1.0776248680732838,1.0503954114404686,1.068594035833796,1.1051319422780645,1.0978888597388914,1.086031715845163,1.061742796539015,1.078343635679863,1.0834228342872312,1.0509232453621904,1.042983487125404,1.0799168579312477,1.0173789927018593,1.058359138693761,1.0727062803558056,1.0662163772126334,1.0623308063179482,1.0869997477407962,0.8795716123268061,1.0171245672995652,1.0583311270721345,1.0478913341011444,1.0684262451013196,1.0884159133142401,1.117528102986741,1.0555356503201943,1.0621021584804482,1.0809997908776734,1.0657764345188538,0.9956701628421384,1.0530964189739966,1.086616284629279,1.1111529545108076,1.0150593448048704,1.0747703259364725,1.0552534772896258,1.0693332666266426,1.069038103482517,1.0597573615641853,1.0918320518235236,1.1071454458039218,1.0479630403646019,1.0630578914559357,1.037418721325544,1.05181085723559,0.9897627374199561,1.0467912580258683,1.055557381078556,1.0475825669042074,1.0788776266505524,1.0683501605188712,1.0325515886436396,1.0716328438286722,1.0272885748836362,1.0785671934138539,1.0217311033616931,1.0372766538798366,0.9968494017138809,1.0820525394803118,0.9645977577817832,1.0853233380853589,1.0397942472248722,1.0709781543362247,1.0549558141167041,1.0667010971223423,1.0298597312835795,1.0636325768914476,1.025972438094502,1.1027199463349964,1.035057297352673,1.0545651046080036,1.0642859056725185,1.096008667277087,1.03259704701211,1.0379742360919348,1.0224285699112066,1.066394050676648,1.052428916048875,1.0652361423505967,1.0112548504916847,1.0693251893381184,1.061669123281308,1.10664941031598,1.0896840688521723,1.0643971423753609,1.0781015221043848,1.086141478779714
Shadow Rayquaza,Dragon Tail,Dragon Ascent,50,1.1045040194702123,1.0850579041510862,1.1072320605894,1.0893440090582642,1.103838575388824,1.088517979145264,1.1383308686822882,1.1684066702207658,1.1189169134105634,1.1552307873551935,1.099697079409347,1.163825214275484,1.0970030660337917,1.04960933927395,1.1438315046659173,1.1642926700399687,1.1409614710011755,1.1746364518389567,1.2331523857350584,1.2697728192597701,1.2657545683802136,1.2664966828322017,1.1669055220864866,1.131080596622495,1.2119739306327755,1.1514447431897619,1.238188296634403,1.283186567680285,1.2413882253343052,1.273022126404735,1.1631726294765072,1.1679170574727598,1.2734452112112438,1.2640755055729755,1.1584430167912825,1.177165837400213,1.1268685330258823,1.1409986541472967,1.185563607292983,1.1260848441086209,1.1361993579918568,1.1690368355387655,1.1403421842371408,1.142554792597196,1.202213539368446,0.9299951813025166,1.1047226700534782,1.1778970254717007,1.1481998779519755,1.224141973903819,1.127570745093467,1.1787015263914091,1.1378212881092595,1.171236613741348,1.1346975522223393,1.1577467485113184,1.1881787573462421,1.28683549212266,1.2206191643466344,1.2724511867747272,1.2088559495739999,1.292803215426376,1.1503054271587343,1.1673197007635476,1.1772488491404878,1.2113379545819647,1.1654076255696029,1.2255052020838622,1.1514382020285476,1.2399462140441049,1.2123757096412187,1.2577527615495485,1.1101427610377574,1.1214931344806498,1.1770938288800257,1.1608982560977312,1.1388476260584615,1.1606685235310725,1.0744407731879602,1.102946325525413,1.1363893749808518,1.1646097102766035,1.1243100707435145,1.156943733485636,1.0290998886796692,1.0993540536946937,1.2259292656507128,1.3069369514265188,1.1159168722395827,1.2019971522145387,1.1310200807815471,1.165666679690636,1.1320057951025646,1.1956542007000217,1.1970158364863754,1.3152162833773022,1.0906126619125667,1.1131720055786627,1.1162195386608058,1.1717674924082064,1.1115764094522353,1.1240645016895494,1.1683909374588448,1.2086074743578008,1.1250678357551602,1.1365020487718105,1.169640929275231,1.241605005919106,1.1886551369838776,1.2037502887138771,1.1715186333856176,1.1469682054006805,1.1840500147349808,1.1957373422687276
Shadow Rayquaza,Air Slash,Hurricane,50,1.3917711587131587,1.355504460792305,1.3977426752887856,1.3621642337033986,1.3916209956855499,1.3584394781124005,1.4038312271300035,1.4555662101219828,1.4053470096210483,1.4362370312193207,1.3292698631364388,1.4352434339461286,1.500212749836541,1.4749146574830858,1.4251344949109896,1.4435171845034984,1.4148744001794225,1.4685982785632072,1.4189842574964897,1.4409460617507883,1.4417719495635304,1.4473564823795668,1.4124851472146531,1.4094257220907822,1.4791895365333716,1.4426623579027171,1.4284605693220398,1.4537352926142089,1.4542911768565854,1.450267105280183,1.459500995725723,1.4819735511287584,1.4784959171377303,1.4503065927613024,1.403746608077426,1.4455207927307465,1.4036717451667475,1.39406798967549,1.3662229672228383,1.3566809191015292,1.4337970117143255,1.4441173621754884,1.441860066632249,1.4341451673476577,1.2993196498985886,1.1645818706074293,1.3606006765750391,1.4234659810356758,1.406115146930918,1.4760900094111054,1.4128937124511491,1.4654575234781402,1.430458957189995,1.4652634043349146,1.4258773981393345,1.4358720629589834,1.341173647551322,1.3986130377949701,1.47175073376851,1.5032644101896622,1.3569574085388139,1.421107816883694,1.429251656685068,1.4329544067904156,1.4844990942691987,1.4830988793120812,1.4296079601890175,1.5144197939495017,1.4003970974340387,1.4450720621269546,1.369409271820092,1.4060720739677197,1.3390924160869029,1.3850012552171145,1.366037311559541,1.3799341417155926,1.4338776372676962,1.4575327574693215,1.3414247225971763,1.392377520478297,1.3735952214034823,1.431067725704935,1.3427050200815778,1.3852262134743512,1.3472720141187842,1.3991721546938038,1.315460043946902,1.4024766150687082,1.3941575408223748,1.458909715301113,1.4130843469717451,1.4576931389017973,1.37446612496943,1.454138597609203,1.3846144316861113,1.4476141969178618,1.3405291884762238,1.4110900439050316,1.388132266598732,1.46635907166538,1.3768185304583958,1.4135007638726955,1.4150061010084147,1.4579522609368476,1.4104626583308524,1.417791865059972,1.3885750668036663,1.421207904734145,1.4489598901632688,1.5370604552382507,1.493986025982866,1.4699571282251604,1.4651383519019605,1.504975983894857
Shadow Rayquaza,Air Slash,Aerial Ace,50,1.398364687263734,1.3874668824593304,1.4040835056463195,1.392532028196299,1.3982438624698448,1.39391454568616,1.4614039276552,1.497519075930185,1.4615290320047123,1.4816443589240131,1.401155017420671,1.4714425599743073,1.5533874914657482,1.5157305845903053,1.4893935511371952,1.5034016862280988,1.4710218782014048,1.5084121524203546,1.44922411768527,1.4783731080763716,1.4777773811833173,1.4824056385386357,1.443857876844877,1.4395413975939462,1.5003592818423315,1.476919593068075,1.4825278211269175,1.4993445610110323,1.488372408260541,1.481937531461935,1.515633598870485,1.517602613166346,1.508372762004957,1.488697336257006,1.4715971176486533,1.498507289225643,1.412380752414528,1.4332670487776347,1.4475182711401087,1.404886195425123,1.4728511508661386,1.4902350871178642,1.4822884490595103,1.4793197922615553,1.3114589875736962,1.1669331450631,1.417498794940463,1.4790790470895638,1.459021411918988,1.5222671470713223,1.4726306471005353,1.5387137098504737,1.4733507855140495,1.5049322000418808,1.462921267619465,1.4641159690974812,1.3867547694546423,1.432580102446072,1.517546125209252,1.559420962884977,1.3926506051878367,1.4465457653041807,1.4699293153127648,1.477496050475814,1.4907293293685986,1.5126414181398073,1.4917233367117162,1.5551940179114578,1.4509725782434848,1.4983494081747573,1.4118924040884135,1.4297724403406278,1.3816867235951236,1.4261214094533397,1.425392918404061,1.4236235871323581,1.478271372915725,1.4883981529725019,1.3946717626780396,1.4690828705003685,1.4314956182210126,1.484317868013953,1.3973606401710283,1.4469311568080188,1.3692596165084623,1.432352656540662,1.3888708140642791,1.4440897051130446,1.45118697223071,1.508327801038383,1.4609430111737676,1.4898241412481183,1.4489841647267614,1.4931571998749644,1.4474577923568852,1.5381483071950213,1.395671010254121,1.446645932228868,1.4576476333258093,1.5232627253637234,1.4397087905995503,1.4580496750270655,1.4517280308993161,1.4806237625963345,1.4509885275584185,1.4582291913931051,1.4586615166915535,1.5001772882189435,1.5030921336647136,1.5636463066820132,1.5244824076692483,1.4983623904582108,1.5134050512279786,1.545239759188313
Shadow Rayquaza,Dragon Tail,Aerial Ace,50,1.537138594708728,1.5463844679059513,1.5449945735313177,1.5523748433406523,1.536396771666657,1.5494586013373748,1.6108163857534221,1.659741568235036,1.6253871274298055,1.658558052228549,1.5518112932305728,1.6551915938660946,1.4648519721527908,1.4147523069576524,1.6403688203973985,1.6719320617380922,1.6339561910191835,1.6959629949418316,1.7964255197949304,1.8716995957566946,1.8298093501454897,1.8720393145813126,1.6049159818492946,1.6177344599467427,1.6660501708862019,1.6398196660724051,1.8448302467743731,1.9091721166307347,1.8231082943672587,1.8946849431882948,1.6272733438733047,1.644427780114695,1.8469090922997706,1.8742943603411473,1.611243843596265,1.653644706295103,1.564720700259072,1.6074836977562814,1.6123349408154317,1.5736538669830054,1.6223613761937248,1.666690991122711,1.6287152054937837,1.633970755107031,1.4720606921586437,1.2835212260890685,1.5950679325031194,1.6804705057348828,1.6239609734034854,1.7188132627821713,1.6532732957409777,1.7281888858924892,1.6329613494567774,1.6957025081993753,1.6333274347288573,1.648396689357293,1.750271751027275,1.8358661321291645,1.6974875530890043,1.7535597461877084,1.7402955581056787,1.860110225047185,1.6375361802447324,1.6531300894357754,1.6583623877572562,1.688837256660728,1.6731560866286268,1.7613349680403474,1.6200827681024228,1.6988922271442457,1.7539088716154516,1.822148782607739,1.5419031417338578,1.605445695616549,1.592397185769869,1.6115690413767136,1.625218077371523,1.650659124642653,1.5537857197079985,1.6379400008332832,1.5889464189489961,1.6629870141572693,1.5647145068835906,1.6366705632005574,1.5471914874678319,1.6038796570241267,1.7862868729905108,1.900379164493926,1.5997683575374055,1.6710037003375389,1.6227684110076461,1.6585644273429396,1.5937457358616678,1.6765515625991925,1.8844095643083825,2.0183516298961264,1.561981982751092,1.634340248363324,1.6156150148819772,1.708123580243086,1.597663123283071,1.6548711900676045,1.6382628154115133,1.6880504162749121,1.6049608192411946,1.635420208548672,1.6366325090007865,1.7010456544642434,1.7003138697824816,1.7741371234897612,1.6793575697941048,1.667098948192093,1.6815110053084201,1.7352763095953427
Shadow Rayquaza,Dragon Tail,Hurricane,50,1.6416755351553607,1.602160181705689,1.6507890909478875,1.605134624320613,1.6442455982366562,1.603771533594521,1.6319615866872088,1.709791593605072,1.6458005262124484,1.6843651443157275,1.5557407477612397,1.7239896707139746,1.3681234886348643,1.3391981406015256,1.6402902295415382,1.6790258598524597,1.6631094633017836,1.735409397825735,1.992339239582865,2.1081560084346442,2.0302958163595215,2.0495148528936307,1.666553941900041,1.6895064053470172,1.753360884819975,1.6938935016478993,2.0110281413592888,2.071049249633913,2.0688721146671614,2.0646623860977837,1.6440782546038097,1.6818382283544029,2.130334865283102,2.06599401799053,1.6279271641392967,1.684013182267563,1.6801624082636581,1.6860829877663561,1.634226990226165,1.617873172241277,1.6739804531121174,1.712262728274739,1.6632533446651563,1.6633559519588215,1.5554750478160055,1.3764299309059698,1.606885751647406,1.706894400763075,1.6423762710099112,1.7563532153842656,1.6496180658534536,1.7221945855990486,1.665337726592942,1.7335554035713454,1.6665839154694182,1.6705176402696131,1.9484226348696074,2.0257694608968304,1.722406559103135,1.8147343531096607,1.9064629391705847,1.99419668974417,1.6572919971495093,1.6892487118287232,1.7130163032127228,1.7300898017740447,1.673332432854242,1.7863366171400283,1.6592889353929348,1.7663488927744364,1.9174636377639152,1.981339770989427,1.5773306019404416,1.6164077986778378,1.6455220986096197,1.6268750348641,1.6415269240647545,1.6870577558310713,1.555875590450815,1.646342926682471,1.615393497629985,1.678201141922061,1.565843984250917,1.608556136581499,1.5777109218013843,1.637154092765648,1.9487473394201837,2.0268696618081425,1.6349457123674558,1.707762863168172,1.6466707746466338,1.7036400325632315,1.6173008430245335,1.7155696035633223,1.9803794594164463,2.1560897342518643,1.5656363322356979,1.6649558198192045,1.6441635531908119,1.7486576620544718,1.5999379010954582,1.6642831608688722,1.6935129997070653,1.7560169501412113,1.6295469023304756,1.6512003687214305,1.6950110158879554,1.769153559686898,1.6932978813065886,1.8072243771661582,1.707466513995076,1.7050661327480718,1.6989905964031335,1.7545346616503943
Shadow Crobat,Air Slash,Air Cutter,50,2.1746956138964535,2.1357458563973433,2.1824104439716256,2.1394702899420897,2.1850651990670324,2.135762045038581,2.2236542063701368,2.2376021674307425,2.168064150795209,2.2515661182014526,2.210579079509002,2.3036451392272075,2.261014836333336,2.2590944103464343,2.2893894124994643,2.316901619678227,2.2249129382150916,2.2724270254239305,2.22549143793691,2.2989900787999624,2.2783444422890398,2.2796860006466213,2.235778120180458,2.1546676053670253,2.157063653818698,2.1938894233624615,2.165648959169621,2.2606737207994683,2.2067444529951765,2.2299987738702507,2.516314638418638,2.398392182649928,2.2472082970742524,2.2131646276402486,2.2129622619111045,2.2557940378187875,2.484581713189756,2.274201967433615,2.140721768058385,2.107269051241715,2.2442212573521325,2.2749857006322696,2.259504227360023,2.2546813821787053,2.2718313940093515,1.936820862382842,2.1665516859870935,2.2771762504388056,2.221552380670148,2.3167685699579446,2.241237517879642,2.362219106251677,2.1811764189124165,2.2741384040947707,2.3205137546809502,2.2807275298004823,2.085307098466228,2.1736087744205874,2.3769904796479544,2.4034210775204485,2.099547937550494,2.2105585342688623,2.2684435864770895,2.3142086471395036,2.219084042251366,2.287528566527642,2.276325767261113,2.3915270974550564,2.211578183080086,2.288029793760143,2.1382482176453115,2.161562475932711,2.150533397750115,2.1717522805639047,2.1330305095736817,2.161176079392528,2.2693838061493214,2.261593390348878,2.1244594436767152,2.231863352160992,2.197049652781443,2.259687427349026,2.179751327267582,2.2263243984456844,2.1228372847267365,2.208578583987092,2.1011245197330553,2.199467123333705,2.17610824129834,2.2554781994512942,2.2170802834070367,2.2764184510277654,2.1960483747707715,2.2591213339355725,2.2184146920859855,2.3254537608638826,2.0998410364896185,2.1878092903956112,2.282240064103958,2.3549880120716775,2.138616123969584,2.1987469865148794,2.203309263810877,2.3008924600265397,2.1457051826692948,2.1891341230070367,2.180157804833964,2.2748651306844176,2.3307855204924124,2.388207735022746,2.2617406011551884,2.3004779318121407,2.3066387020969596,2.3214989111423243
Honchkrow,Peck,Sky Attack,50,1.589918443088965,1.5723135832740625,1.59174744322638,1.5796670524933947,1.597113032238223,1.5763338210389803,1.7601671298869463,1.8037347688082193,1.7806637188297663,1.8113006558020812,1.6590575908119376,1.7487977133819013,1.9134127778315702,1.7898927621081082,1.7575757619455576,1.7910084562318869,1.7929391844986893,1.8111976366186096,1.745426778995338,1.7700168517991077,1.7526198254122212,1.75276694471387,1.7596374269865687,1.7262176328923373,1.803878818007751,1.7016008569353782,1.8045587859434529,1.8171525478769948,2.006578216911595,1.8103005989551404,1.7192838761596945,1.749108406325259,1.9920969401218442,1.8217668170571057,1.746136658998717,1.7383549833726077,1.9990957926848603,1.7282300797945966,1.8831425845217524,1.6124323181267246,1.67227397877315,1.7189921590378436,1.7415068274167493,1.7387280646671883,1.871429216301724,1.3149549096435649,1.7391175575354767,1.7405275415177894,1.6980010536064731,1.792388024102327,1.721095191761368,1.7942777777421908,1.7190379812848675,1.729310450821998,1.8355841383606628,1.7520210155546365,1.6890911403119246,1.7070352974042409,1.767968998329907,1.8312801186896863,1.6030688927921835,1.6668885545054537,1.6751310339048957,1.7097144465541114,1.7627118224111757,1.7535713789125091,1.723273257071811,1.8160438607732419,1.7777296588830949,1.765890181083349,1.6674505726639604,1.6827431346337922,1.6924855346656078,1.6639845723324866,1.6721597089544953,1.6713401629199383,1.7651285783046713,1.737689285775837,1.6480195022043114,1.699471033971245,1.6333519817576703,1.7222412196429955,1.6299153214727584,1.6710559633244788,1.6250095840302117,1.695721425482553,1.6328411556734488,1.7059180523861919,1.771985931312569,1.7397656050421864,1.729534826176504,1.7143848503521124,1.7179795521183439,1.7397148351965086,1.721599639349483,1.8179910520127485,1.6829024644247184,1.7060172978233683,1.7068520504049913,1.7545067554231155,1.720392418282916,1.7290695407850627,1.6768657758995102,1.734802864847587,1.720507794555609,1.7045701674277374,1.7162777860100666,1.7620268175400944,1.7942612045110777,1.836240041381786,1.8806836651117185,1.815410851809049,1.8395379722369996,1.8079849052559867
Honchkrow,Peck,Brave Bird,50,1.6859514767433665,1.6119443864022114,1.6936682383487554,1.618773606727777,1.6901342453060106,1.61591026897009,1.8513768907370138,1.8736395984629293,1.8521711839780088,1.8719083919104653,1.7112652332650917,1.8065807600922696,2.053694012263722,1.8682315254999415,1.83558749693027,1.8244878003198142,1.838444216788979,1.915005516583021,1.8416653549995754,1.842347359426764,1.8621656644034918,1.8140230973165212,1.8750047389088271,1.7977880575461378,1.9848380827031578,1.77109351158079,1.8565930282556207,1.8823554669529217,2.214478066140766,1.8906273779369351,1.844434696520564,1.8154327246244324,2.179471931038966,1.9244885166347907,1.7715265762527874,1.8087003962968258,2.2553505705152475,1.8264646706337926,2.1126258349021327,1.6838420713309437,1.747534720754807,1.7658068058953034,1.8250025551030395,1.7739948365752063,1.9947809367016835,1.4051379967182873,1.7516689131716532,1.7664074856787644,1.7653049862746324,1.8302966814273232,1.7362482889029953,1.8503362621890638,1.7668642364368208,1.7536812047558559,1.8921427504140726,1.7600075387579897,1.742886419119931,1.8029401230436948,1.8423574075965679,1.871029968402652,1.665974708360881,1.754826051732586,1.714311513737511,1.7431408845307184,1.7808029144759432,1.7940083975585566,1.747179592478698,1.8418055522986978,1.813690047381965,1.809366272467853,1.7245069987677548,1.72376287256164,1.7505839350917498,1.6900009884992786,1.7166570645125303,1.7008566545107173,1.832248829114204,1.7886811072663882,1.6851432050304258,1.7472832524479804,1.6661263601099134,1.7316992919691887,1.6568986668595,1.6734690475045804,1.6486968006600742,1.7388616237960688,1.6776712254792387,1.7703536132308162,1.820315168217588,1.8028918835008152,1.7738784210384038,1.7487283668975981,1.7776168962568084,1.8000637414132779,1.7605951379164604,1.8178275051382287,1.712848010279617,1.709249313598123,1.7470623578489541,1.8115419108944324,1.7657501904745798,1.7770873160052303,1.712703650140207,1.7627632904503123,1.790362764204499,1.726546546680445,1.7572987381801068,1.796565534356055,1.8487900073794943,1.83580656845784,1.9203194995531394,1.8309149789251185,1.875534650168591,1.8178685945890087
