Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Boldore, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Golem, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3"
Shadow Vileplume,Razor Leaf,Solar Beam,50,1.443093703653411,1.2907510981141017,1.210381058329541,1.4327799059237034,1.2891819458428717,1.2083116849160713,1.413759914496476,1.142600632040256,1.3012342448427756,1.1830525964170073,1.1662231063677266,0.9696702089809882,1.263552642450397,1.2098761500074031,1.0966802726505,1.3038238809441496,1.2585022481790344,1.1000289553488698,1.2667524259150713,1.247624900121755,1.0834563483425548,1.2495812114925475,1.210558573545276,1.0601049887623137,1.3128134484056786,1.2503797668505974,1.1422927399849798,1.2305894235727695,1.1769180194876763,1.040461840798513,1.2503298042437274,1.2336751616620345,1.0648046065525674,1.2467089330846937,1.2209253959611084,1.075965001198079,1.209621988962955,1.2428132536941308,1.027012094702135,1.1934260336694031,1.252198041835047,1.0162052227119638,1.2367570128796754,1.2584511606531448,1.0308916323954591,1.265754818753051,1.2575448498829578,1.0561905652315888,1.1952180904209648,1.1557230470578197,1.0756366889154574,1.2107676652789707,1.26378383668951,1.0273217187629198,1.2385940218460219,1.246090362205875,1.0459781922613904
Kyogre,Waterfall,Surf,40,1.1974153766086784,1.1768799374416332,1.1977001675508208,1.1977063958799194,1.1787663734386673,1.1974974627005015,1.1993917649358428,1.0687464152578183,1.190115272853851,1.173819280752402,1.1532352187103165,1.1776111463942942,1.1501183854208277,1.1563458157713975,1.1484319487660946,1.1971186949939134,1.2451320572516054,1.1956601706210357,1.1679750977171681,1.2237970312225626,1.1699622306928597,1.1574720483622307,1.1988741205108044,1.1595412935430243,1.1886951961323908,1.2256905928477695,1.1917533844828516,1.1381063523350472,1.1608148348185607,1.1431719371206113,1.1754445631817594,1.226705388497269,1.1770887323559447,1.1545352000879614,1.201128983247774,1.167781004292496,1.173281989197737,1.2212399313375062,1.17955993445784,1.2087116668250477,1.2822135996572328,1.2079686249541848,1.218514943074535,1.2626909690371,1.220337152527422,1.1775766102343985,1.2308206767851388,1.1800320648385858,1.1313436131221963,1.1552064028090623,1.1363983985604678,1.2171915779739415,1.2843312312580895,1.2140158693462078,1.1916555578755919,1.2393806470795696,1.1934649203333387
Shadow Sharpedo,Bite or Waterfall,Hydro Pump,45,1.589851376532166,1.2335600108253701,1.5949329654677136,1.6022162358463878,1.2378601699421086,1.6139701600221639,1.4223433082736825,1.1178641187493021,1.3996231743414445,1.551048570129049,1.215820664753234,1.5523595524205915,1.7488206314307224,1.2934788625510223,1.7532309553265804,1.3298628533761756,1.2840553339521388,1.317709444042319,1.1607301109994528,1.1287519557064802,1.173699749133285,1.343766833846303,1.2829454921306571,1.3488198189156788,1.2710606535332845,1.2992526342290078,1.291934063308048,1.5883603787531584,1.2484248107847877,1.5879432109562717,1.2339420780185026,1.2573089310719643,1.2922517917791487,1.2472588374939018,1.2446040812369141,1.3599136039721613,1.2047663403822333,1.2583693301468564,1.2065467938379464,1.1794730876858317,1.184909922957717,1.184523707872902,1.1529713987030525,1.17335118958777,1.1872587466155549,1.1700414317219783,1.1929120272227123,1.1877048090816804,1.2197190277920795,1.2053288011500967,1.2319669863767242,1.2290176834197057,1.25887255753988,1.214895315302849,1.256121851780307,1.2963829180743074,1.2601663822273805
Leavanny,Razor Leaf,Leaf Blade,40,1.5680606792673522,1.5572783947695814,1.2894434271197492,1.5757842229445391,1.561780868551,1.2972367912050833,1.434328422025221,1.3282630671436095,1.2231949880184387,1.4229405714292642,1.4324601140679383,1.189755220674116,1.4776720160752213,1.4912742187012151,1.2264341296865042,1.5739451495718377,1.5855733134104757,1.30414265102143,1.4722021599170805,1.5215888758098346,1.2457272352479278,1.4814602436998408,1.5055818099470093,1.2400458321313013,1.5622698920705045,1.5525089984627805,1.3206432263049646,1.3860592134909595,1.4567509621471757,1.15007196017569,1.5160495926385211,1.5493289568611197,1.2587756771540193,1.4987526398258995,1.5303677628104289,1.2440784158430878,1.499098927839627,1.5593081189650035,1.2432438900718472,1.5291104989956092,1.6140095899547908,1.2550693113085059,1.5144742358642342,1.5825465769075624,1.2595358527702,1.5042819285513105,1.530273068365757,1.251166176006452,1.4016872777075244,1.445842547748061,1.171704313895807,1.5216667876049,1.6131241045648839,1.2408567489440405,1.5429868661309456,1.5508420641758196,1.2902919720487556
Torterra,Razor Leaf,Frenzy Plant,35,1.4764630110778234,1.4761612699848434,1.2519294290412712,1.4794835054336128,1.4832241719441914,1.252963940482606,1.3982347949472902,1.3055284241138463,1.272606383035638,1.3776364889619535,1.3918986000655813,1.1459767907288987,1.407185584656006,1.407725279288973,1.1732161268129686,1.4487246181126792,1.515683238087767,1.2091514730481485,1.4684516451362704,1.500426999493815,1.2405764394822547,1.3932783639084554,1.4437541166889913,1.1930546693335415,1.4251384956486408,1.4840180596890846,1.2028788924503675,1.3825194643470715,1.4292146720605023,1.1494406236782106,1.4306409410550995,1.492120118075041,1.192056534728077,1.4234555987233923,1.5028754627133125,1.192395330163863,1.4172274999876928,1.4706509493729605,1.214711768619665,1.4625016066193455,1.5467534196172696,1.2323365361676402,1.488687090860629,1.556623738488,1.266020792613261,1.4460500502696565,1.505433104662186,1.2052505685223922,1.3389120790954865,1.3860858243033158,1.140489499265668,1.471640378069792,1.5548081385243397,1.230184495493504,1.4592635035018813,1.5132305502309038,1.207801792900657
Shadow Torterra,Razor Leaf,Frenzy Plant,40,1.1964468033246538,1.191327905118548,1.0189061887746822,1.1984772366330014,1.1951738093378401,1.0192407043326472,1.2187816543889316,1.0480458706616247,1.1555358562813545,1.083232543621893,1.0920566987540608,0.9125104540765613,1.1133672314936032,1.1281192301934497,0.9505262104476395,1.1488390987337442,1.204708669120809,0.9701974276877907,1.1647204480958906,1.2048195733251659,0.9700549379209387,1.1513864923347092,1.1715789976554358,0.9614660652989364,1.1469074094071454,1.1969880841876819,0.9865654824202946,1.1190195971215118,1.1468276132181978,0.9572244264420886,1.1516408374369949,1.2056390244975412,0.9711780472806932,1.1323718329207588,1.1781405550413282,0.9640165975927737,1.1548296218147696,1.2072980066594894,0.9598801549412419,1.178060134233438,1.2387055579265023,0.9858904571454735,1.2122653083207309,1.2537215813006979,1.0099821403518703,1.2187016004507971,1.2380757661608992,1.020865762352858,1.0982185753191065,1.1069344702627253,0.9348056704125455,1.202391201996662,1.2804307032361384,0.9977261474647688,1.150983951498941,1.1996017265111079,0.9591886118793905
Shadow Swampert,Mud Shot or Water Gun,Hydro Cannon,45,1.0754894853195596,1.086001419646153,1.0757878647904462,1.0763660480883563,1.0821762946053513,1.0374279326182683,0.994493690489963,0.9230940791711376,1.031520094179879,0.981227033075224,0.9999140035548763,0.9330562954763696,0.9795728635474068,1.006151242658345,0.9577417357214203,1.0093971574737244,1.0816096346435826,0.9866176883182015,1.045211878067538,1.1237399743006085,1.0560299620917666,1.0094323385385784,1.0583667155626675,1.0119565720558057,1.0419254228553791,1.1152499225188486,1.0429754047788957,1.0025538961754479,1.036208083161698,1.011545427635324,1.037767127959518,1.1333434543386496,1.042603996294763,1.052774717480404,1.1207560586952139,1.0567574067349126,1.0169322800439118,1.0876878211927477,1.020867839089226,1.0569249712919355,1.144896487684301,1.0192063563267766,1.0874921172998722,1.1337461828590953,1.0865718699648204,1.0255198678838084,1.0959708933711394,1.0400769493667155,0.9848949645241496,1.0063608139827995,0.9878101738973658,1.0844772683934396,1.1597502822360861,1.0111079685920596,1.0216312049384126,1.1048870332852185,0.9792589286526096
Shadow Swampert,Mud Shot or Water Gun,Hydro Cannon,30,1.191480551169665,1.2020778044119254,1.191948384802135,1.1943064832330297,1.2034555871105235,1.1575925990572289,1.2295420975900733,1.0678903785038347,1.2354465726879464,1.085272534749855,1.0944333310241696,1.084899348683889,1.1258011501232938,1.1606413400307967,1.1502532545424253,1.1496838442407382,1.2053813613839222,1.1334959524940191,1.1671685901457913,1.2162662495023984,1.1763804310667012,1.1728679411722225,1.1975358193141548,1.1919413810892092,1.1795087257028718,1.2288499769123937,1.1954187018506957,1.1594976676935427,1.1748042564924976,1.161641165529254,1.1665240525008462,1.2388840200719373,1.18017673518005,1.1543625190060893,1.2030459973281595,1.1586634840547432,1.1636650745642418,1.230791485578112,1.171611368467132,1.2019669841665164,1.2976847277236765,1.1488882847809496,1.2008727627843296,1.2961550749317206,1.2051565737901164,1.1663063894090002,1.2081129819070224,1.1683007802092724,1.1383098343425555,1.1294664214221275,1.196382049679044,1.216510600095513,1.3244317731176245,1.1375708290231508,1.176501704641797,1.2428870106342913,1.0999748766122635
Samurott,Fury Cutter or Waterfall,Hydro Cannon,50,1.1933209208988542,1.2188526300857794,1.1988802389459925,1.1969195926508762,1.2215081527280227,1.2009060433981356,1.1783093614366422,1.0896982796789902,1.207999126543769,1.1332650400812248,1.1570597073817646,1.1387097702336855,1.1827085024537398,1.1854533317663136,1.1780204234279608,1.18287008552873,1.2455703252891608,1.1903950378592052,1.1326658708358464,1.220799980520428,1.1361641022505256,1.1580163456578163,1.2037992377852886,1.164889595150741,1.1828626925352577,1.230805378686879,1.1943305593425044,1.1494823573815423,1.1899839179698846,1.1586220384111523,1.1843087631912261,1.2717893186230846,1.2002352486796777,1.186212877254356,1.2370394057761573,1.1860984574203,1.1951524249046575,1.2667981246187152,1.2005275787912721,1.2219275085180445,1.3043555174678847,1.2204451153365439,1.2577894719909364,1.327017121112686,1.25644894973011,1.1699817053973665,1.2436666185863248,1.1705278304178364,1.1391689921680486,1.1582740128985718,1.1474170382545683,1.2340787628524998,1.3167960593261094,1.2327083864195927,1.1713773151600582,1.2386839875011544,1.17229061012187
Roserade,Razor Leaf,Grass Knot,45,1.3731909028256377,1.2914342649477133,1.143381041852858,1.3752176545173596,1.3000611073894281,1.1458522690375381,1.2453507223369182,1.0816487693310721,1.1133451126661384,1.161485386790226,1.159916165588223,0.9889068151148807,1.2393583327493367,1.2110062038159835,1.070272320553307,1.281895880376491,1.2785717010620126,1.0804859773244697,1.2795649004499001,1.2804138950995656,1.0702703659562807,1.222975837030777,1.246111360672876,1.0289463090802502,1.2801202615208696,1.261619032290577,1.0886648283646223,1.2151628461458257,1.202903376170289,1.0258338223843033,1.2392640160199413,1.2708234922190997,1.0530977554334542,1.244951896505829,1.2601093997295452,1.070615260679659,1.2341409974389785,1.2767558221303625,1.03379223195896,1.2411704027528803,1.3044648043527804,1.0415346542379493,1.2507385863490876,1.2986721226388298,1.0475780130240429,1.272823995304652,1.2667993658079284,1.0563860420750488,1.217669112046588,1.2021837295889384,1.0136478188241658,1.2443994066714028,1.3224418610537825,1.0383889171078098,1.25391561955311,1.2811423532622679,1.0437350166907027
Shadow Tangrowth,Vine Whip,Power Whip,45,1.1147497277086105,1.1178656673085,0.9569485580913867,1.1140800263811887,1.1220888316050204,0.9548860167905354,1.0556206039627984,0.9818995370399498,0.8961766216837564,1.0452810859054928,1.0582737511431877,0.8899668710460844,1.0923870934668098,1.106075518527598,0.9226495319801519,1.1137229106422262,1.1720718764191704,0.9115402374661316,1.0901372017679107,1.1404515252313367,0.9297647888954887,1.0954519312562467,1.149777375680899,0.9246721369453416,1.0931753596787883,1.1464581737697674,0.9306905777962933,1.0574283004907197,1.1139043583677506,0.8820834520738428,1.1209745147982504,1.1699387057397852,0.9249438861059118,1.0973988470113658,1.1578418398405599,0.9183593457393286,1.1211084153209911,1.1877767734308111,0.934110801391881,1.1514855676080267,1.217426890750947,0.9464931003001937,1.1584485339348585,1.2386076275419353,0.9681059793271163,1.0930496319902,1.133025163715516,0.9272309880471229,1.0387967987700844,1.0840245003310665,0.8827607045375494,1.1548000384752333,1.2320027033913892,0.9684243210724465,1.1061635566039496,1.1584160716943326,0.9286153631669442
Swampert,Mud Shot or Water Gun,Hydro Cannon,40,1.2975404384199127,1.3215563401234314,1.296468270359262,1.2899463921322898,1.3234718546260844,1.2294779754067033,1.280848149625689,1.178671489679003,1.2945348937589525,1.2226413736812587,1.248709242204103,1.1476431679478842,1.2433799739805669,1.2636327022443739,1.1957112928211506,1.2630390791945505,1.347282932176062,1.2345868088620042,1.2868327676979099,1.3889452879713917,1.296195734645901,1.2707054689331398,1.3426302147659008,1.2696028610270973,1.2914472102971652,1.3834539416794454,1.290062157617112,1.2504851627630509,1.3102314776948165,1.248667326587197,1.2766696127561759,1.3770453928166668,1.2822253114769935,1.2836423296730959,1.360308145053861,1.2765048157520893,1.2977539275878038,1.38521060171323,1.3058641450531157,1.2881078601224838,1.3938565055166523,1.2404219407972585,1.3653392508477276,1.4250145436708204,1.3612374978899715,1.2689593507709478,1.3653254333232683,1.2658395286382846,1.2249875962211412,1.2622021825897363,1.2367024675771354,1.3071943623658218,1.422643636652047,1.2628681936384238,1.2590352076763036,1.3393445491580156,1.2083695495607873
Sceptile,Bullet Seed or Fury Cutter,Frenzy Plant,45,1.3657974174788063,1.334365114582073,1.1564101682723857,1.3688587630180031,1.337128865921028,1.1633336906338587,1.32549700827973,1.1538786519858568,1.1309091242150375,1.231444457545156,1.2124493331371435,1.050523588928293,1.2903882709129624,1.2653773840353244,1.087337436488669,1.3141370869997016,1.331324393531044,1.0955217058891846,1.2470374505980346,1.2855672428286282,1.0642357070070168,1.286158111224391,1.278173410327561,1.076381083654379,1.313877870692791,1.3129985476117687,1.1141286893969005,1.2296660188465411,1.2481552171537773,1.0520667211912593,1.2807849281697947,1.3347992348002429,1.0818723198519458,1.28585577523015,1.31492838612109,1.0980260826407326,1.266407916256902,1.2998067589311038,1.0619035627473026,1.2940410961721047,1.3728046511844534,1.081438189802816,1.2960156756031422,1.3326689840159103,1.1176279675044405,1.3042126382073982,1.3104665504280484,1.0869305529232816,1.2376340909246344,1.2192807423457321,1.0223212239436368,1.298706354657275,1.3948801952111836,1.07755054515018,1.3024661755456441,1.319039906946162,1.0715344360293944
Shadow Gyarados,Waterfall,Hydro Pump or Aqua Tail,40,1.2133021185415902,1.1810360860188909,1.2130957812305583,1.2159470534619319,1.1863694381014263,1.2159135654188922,1.012362564285681,0.9982741449893688,1.1372558485893927,1.327671377776786,1.1626573914105025,1.328946349948272,1.1396241716224569,1.1659085436834429,1.151414994141401,1.217453133307207,1.228994742281836,1.2159122992156701,1.1212133313671184,1.1821106470078677,1.1182722993735392,1.122320981198679,1.1465396037238975,1.1211140140925655,1.202546854622862,1.2087872192732771,1.2076688832775677,1.0698613562712327,1.1342057911250487,1.0724754498443896,1.1815415613728093,1.1977295990130294,1.1802567669577066,1.1500330804152699,1.1784447108789227,1.159864702488719,1.1226666131463758,1.1576446477373983,1.1284112085121498,1.2011305071159313,1.237013824184925,1.198900142237732,1.1616468179751422,1.2177362127324163,1.1671853247489192,1.1788731984754561,1.180288692850349,1.1773050701598888,1.0853119031992555,1.1142696884433643,1.0868388933806623,1.1919173322488268,1.2498718335979913,1.2104755572580659,1.1989475613485214,1.1978855199799523,1.205871247981555
Zarude,Vine Whip,Power Whip,45,1.1368522035858946,1.1658456733272238,0.9306874716037629,1.1328220572808478,1.1698750374964246,0.9329872523288045,0.9882419814445335,0.982798929887718,0.8523000835749698,1.0673486935867154,1.07711310504177,0.9020565023028116,1.0995631887466906,1.1167347602119184,0.9182606409855425,1.134745888480685,1.19627704210412,0.9603881453566966,1.1638741921386433,1.2240935569198506,0.9553921903397207,1.1325838086219657,1.1807565042112158,0.9430671457758779,1.1312768701385572,1.201183620924793,0.9441222208835588,1.096395326684948,1.1450167157359232,0.9226308080398067,1.1496255138180296,1.2025313708934047,0.9499274673266023,1.1253049041806897,1.1819920761782607,0.9335498198646908,1.1483601395516339,1.211191395754907,0.9554827561788481,1.1773484144604267,1.2484999098332132,0.9695511622364013,1.1884375118991355,1.248873412744389,0.9951996214267723,1.1462732237322746,1.185863774403132,0.9388067500115647,1.0673743097889423,1.1118969518935158,0.9029203314342095,1.186494349371993,1.2745809827722079,0.9925457610586763,1.1272010679752733,1.188147056838993,0.9402057948409801
Shadow Tangrowth,Vine Whip,Power Whip,30,1.2993673143139386,1.2910935574465234,1.1048916998993787,1.3039021906627286,1.2911812814817802,1.1075329481845242,1.2191653108792424,1.1210475174655936,1.0126183780789193,1.2259584048885914,1.2203722726211386,1.0369434239299227,1.257316977066523,1.2523789565994656,1.047905861025905,1.2771494813258362,1.2933438464389935,1.0806442002305596,1.2425303097936664,1.2936916983734634,1.0543676504854844,1.2760084568725791,1.2962973222495813,1.0615090458836072,1.281637269247573,1.2988090796751135,1.0803311315702042,1.2108944326342803,1.2416283265768229,1.0326272095656222,1.2476693474032559,1.2834724486359879,1.038872369774092,1.2499222964335208,1.3000628024127456,1.0516543639061786,1.2601114156129543,1.3191944842796137,1.0373356892359462,1.2806802331660543,1.3677604315999876,1.053895443514505,1.296794324496632,1.3460287990134943,1.0777827687687676,1.2660667814479105,1.2967963853472197,1.0503986732167838,1.1940853679742456,1.2095977431112765,1.0043719894856116,1.2849606894491798,1.3700038981486324,1.0759381291249077,1.2596354572512398,1.294575214557719,1.0517904521236758
Sceptile,Bullet Seed or Fury Cutter,Frenzy Plant,30,1.624390149670779,1.5191280558328502,1.3832896417154767,1.6254300336021963,1.522225568921353,1.3905239164072134,1.5058697003434807,1.3045196352387203,1.30468086170001,1.4143327978996902,1.3642902471296101,1.2063520710864013,1.5515042706282811,1.496606920863784,1.2934658828296555,1.5173423023586143,1.5093668651922016,1.2714679017260764,1.4133502740547261,1.4150328270876997,1.2175633315774996,1.4950844150385383,1.457268314613732,1.2802614238698151,1.5434267114088582,1.5163044945767494,1.3010061425187385,1.4676506343412903,1.4256309214451377,1.2277579965778025,1.4498333107084298,1.4769659971959497,1.2409196144543915,1.523736347849145,1.498063872141822,1.2711587986968755,1.4194676725451891,1.468555084686393,1.2067085664905672,1.4803892481533514,1.5415736979138368,1.211730490615995,1.4709310861113594,1.5176630515013936,1.209281234174786,1.52481150586655,1.4929376158539431,1.2616403386131274,1.4263735502590835,1.4274835726627648,1.2124559113507054,1.4571196900381207,1.5249943890284834,1.241814647251299,1.5181858074712649,1.4997970189784462,1.2679478690502035
Zarude,Vine Whip,Power Whip,30,1.3156681039258256,1.3178820871752888,1.0710931464763855,1.316168003496398,1.3201392969964543,1.0726337180637395,1.115662331100088,1.1078191580948502,1.0685111025197853,1.2238567687135236,1.2320038979350552,1.0315369857269077,1.251797432360245,1.2647754085544543,1.0362172947152082,1.3094431279798378,1.3719654750204315,1.0619578771706957,1.2435375884165063,1.3219560000182249,1.064020346194125,1.2740529624792012,1.3223401791437879,1.0555948641052864,1.2567097613440203,1.3304085787710402,1.0701388603923077,1.216189502017239,1.2767946918249482,1.0145365122771806,1.276314119632655,1.367048240427644,1.065196463053676,1.2521701584720542,1.3181026166017105,1.038911066614509,1.27921376673156,1.3529139336921465,1.0650823650767984,1.3136180882445907,1.4068190876210631,1.0720491866972164,1.3158634847673756,1.3827511351393618,1.101816080443553,1.2689266184028516,1.319358219171799,1.0727582768291724,1.2158439655306634,1.2563300015846375,1.0317544742003095,1.315538087949658,1.3989146946703364,1.0991000507940578,1.2574633609286496,1.3207266672717548,1.0806024476719711
Mega Gyarados,Bite or Waterfall,Hydro Pump,50,1.036224413557924,1.055587356816205,1.0366260563779062,1.0373042115879714,1.0576423479845338,1.0385259330789538,0.949906976997003,0.9401003678591219,0.9857355883466866,0.9809141372201635,0.9894080688553427,0.9814999256087966,1.0236307825544908,1.0373579286328016,1.044433785560278,1.033476985722443,1.0793247475876915,1.030729934878702,1.0168270739563723,1.0743182031449003,1.0178586273529198,1.0154443468828707,1.0558169144117535,1.018513262839644,1.047000667448091,1.1079581726493946,1.045798971171625,0.9887648504331598,1.0413093768337296,0.9819788081128492,1.0306470761957514,1.0705064326787996,1.033391446449441,1.0170255720152097,1.0769115639523787,1.0159158339615764,1.0201934379831736,1.086358649819388,1.0230759600612402,1.0663504714506842,1.1269355796779288,1.0663504714506842,1.0567965724787933,1.099157189948995,1.0584791993436868,1.0167140606112892,1.050477722764064,1.017554464650116,0.9828148548111552,1.0106416637657014,1.0007084062576257,1.0580963365840406,1.1182105304013403,1.0610230699523617,1.0392505478094878,1.0929912447785226,1.0412831495125503
Tapu Bulu,Bullet Seed,Grass Knot,35,1.3975917339322517,1.3872769042926307,1.1622891718459323,1.3991409535414745,1.3919917536996593,1.1619887691429522,1.392456921355256,1.1960297630809893,1.1563666840133842,1.2778720914117967,1.2855280568571985,1.0778007200669175,1.304494937499642,1.3173337361773465,1.1065564771945477,1.3496653999485897,1.3797194923205707,1.1404048401111146,1.3472154581360616,1.3929777635852651,1.1137952094941603,1.3495294762893895,1.365239350306578,1.1306515709985114,1.3502620416732143,1.3855390803883045,1.1315114468286913,1.2332431184702557,1.3167072250230005,1.0594176070161903,1.3456226094920438,1.3794653499871312,1.1027030631819212,1.3018096177200635,1.3547220741354664,1.1046820286537287,1.3185226582064213,1.3675420894801198,1.1099768512119506,1.3374726438925602,1.4062179757083788,1.0966280454305513,1.3592741786872964,1.4053489350897188,1.1369342858207507,1.3654496484637355,1.3689075879562842,1.1301502975873883,1.2603363409111863,1.2932737395764724,1.0849106023315755,1.3627273877847885,1.441934038600109,1.1334763217002002,1.3187181680695619,1.355018273077347,1.110886338763122
Feraligatr,Water Gun or Waterfall,Hydro Cannon,30,1.4437313228749957,1.4488681181677399,1.444832135743626,1.4472992224853218,1.4518427968000969,1.4525950225589577,1.3880029708126178,1.2899165495773937,1.526207132304266,1.3687684799212028,1.37512604879029,1.3703193038737513,1.3831245625138555,1.4071939832992433,1.3876215451376626,1.477374662275637,1.5043233443846697,1.5068950188616996,1.4006981375123855,1.4806084518089602,1.4167379120901147,1.3989077909808911,1.442440657277795,1.4096100084102108,1.4912664432001537,1.4944440927403608,1.5204343480299192,1.3907982735108788,1.4118145101723194,1.4108058102859973,1.449564372666773,1.4897870933676758,1.4550854331813636,1.3987201653860142,1.4621019344048438,1.4045537662976348,1.4049517124536541,1.486905071792295,1.4192244531179294,1.4720391854151893,1.5775395010466078,1.4693087155807254,1.5041733259405128,1.5842826340730973,1.5086139051950174,1.4019695438684976,1.4743497101223824,1.4163982723087092,1.367792621137591,1.3898660605302469,1.3850465212644834,1.505901392027189,1.5687395479835098,1.5057382097878969,1.4441369908944865,1.5093929407906355,1.4454419076291993
Celebi,Magical Leaf,Leaf Storm,45,1.361694770774304,1.353171070202222,1.1419962902843064,1.3613965660214402,1.3603312957414342,1.1399359691565178,1.1842440959207996,1.1654543438290605,1.0172659116543192,1.2163481951852615,1.2410867911278625,1.03270125351941,1.3020053396828528,1.3094041080818124,1.0806967274468477,1.3117033125157298,1.3644377374135956,1.0992643873834589,1.3189983366925058,1.3830453975863108,1.1027387845379302,1.2701836581195567,1.3367291426954668,1.0689107721432778,1.3226929431187968,1.401605546620612,1.1160535581768865,1.2468103629490146,1.3162683103450183,1.0377034562461975,1.3079611482783706,1.3744820307768415,1.0864658581579203,1.304899070054113,1.3692062876005902,1.084205945187993,1.2932476503771855,1.3540140786134813,1.0880396918594502,1.3331014408628035,1.4206494280190005,1.100432318489192,1.3122952203297407,1.373160762693107,1.1271989348148297,1.3207469538110568,1.3648131532200785,1.1106396982142024,1.2360132205438688,1.2951073015998047,1.0621233726967276,1.3401771716991033,1.4211635720541556,1.1253671600384076,1.3074147651186565,1.35583474330039,1.0857219560383784
Shadow Victreebel,Razor Leaf,Leaf Blade,50,1.3549870089877467,1.230697471245821,1.1398597663833625,1.3622430035449489,1.2371983192696976,1.1460224565037926,1.1862109988289575,1.021710061066181,1.0100301519590427,1.1051225964537306,1.0969558577608816,0.9334326903649148,1.1978224063258145,1.1589358700871684,1.048188360843889,1.2012478768030392,1.1909213590473633,1.0079872889975476,1.1954750925509983,1.2041583035921712,1.0105873367393872,1.1567151071607518,1.1461191450248471,1.0215791717108798,1.213591922069658,1.2018897049102646,1.0238358118889594,1.1485172020283392,1.132062344060266,0.9389960891661389,1.1772014615220476,1.1795215474442071,0.9776177615448737,1.1973718336508499,1.174303197666396,1.0031969217034538,1.1402578743936838,1.1732151898158965,0.984263216829506,1.1606944822692822,1.2359288539519486,0.9768879823456673,1.180748557697496,1.24208935281123,0.9801993903162874,1.1784565976020858,1.194000158879831,0.9907726732156126,1.1450539540734475,1.1338565515404233,0.9729573126175715,1.1681301036637535,1.2476223824606936,0.9922182153229303,1.1863434368698715,1.1813246613247699,0.992293420751025
Mega Venusaur,Vine Whip,Frenzy Plant,50,1.117621263178269,1.1034227657381206,0.9185241285870639,1.1174597135763418,1.1024222559923587,0.9203418925518851,0.9435192077125398,0.9219585603910797,0.8131773506910076,0.9865223390562448,1.0025084079173634,0.8360699182474011,1.0266714731629263,1.0350249055220806,0.8688546950188137,1.0733622008339463,1.1049668469515226,0.8825037890323347,1.0467013532850231,1.096566132836591,0.8921382672188503,1.0468585399562786,1.1064623675465846,0.8811676824221406,1.083306570752474,1.121478291255932,0.9101535968059907,1.015775492172113,1.0551870009228295,0.8417789503831454,1.087321057948398,1.135639333950154,0.8761920799323647,1.055231370893002,1.0975634970941655,0.8929130521695159,1.0725843446333096,1.1348545011763735,0.8997629833724827,1.0950566293996347,1.1566706004497909,0.9150755381415587,1.1067429080133437,1.1641223268814482,0.9139287947578033,1.0828170487036948,1.1130066173254358,0.9011875193842177,0.9917091730631394,1.0344344131488348,0.8510346538954024,1.10678800990231,1.1594542760665487,0.9143811984360155,1.0525382358022153,1.1146594728172123,0.899325401148721
Shadow Tangela,Vine Whip,Power Whip,35,1.5902218651642963,1.4542800456574567,1.310353758170399,1.604136185403069,1.457801773805274,1.300734278630844,1.412376756665443,1.2767731904063109,1.252235652910031,1.3357712303456497,1.3143261342448007,1.1304308297113155,1.4451027865771138,1.3896958464073574,1.2343207829062524,1.4573109528246027,1.4456742602776602,1.236505883483323,1.4511870526174768,1.4480762714883721,1.1856950351963058,1.4277787303507141,1.3791626007438462,1.2291593973830208,1.473834208284319,1.4446301120103695,1.2150789626468308,1.4254747162213948,1.3829699717204236,1.1819442229562684,1.4414378181930319,1.4486102989926832,1.22573533003229,1.4141571619792646,1.3903319620767463,1.2145411313458216,1.3524431570963173,1.405757046407015,1.1837263073309292,1.367775547916777,1.4478329234632556,1.1711451410724136,1.4234752460308555,1.4807255891841107,1.1821498813598907,1.4841525176109704,1.48590839348093,1.211365119318948,1.3745310173533583,1.3534893385707052,1.1513773954426558,1.4153311148198835,1.51466986393605,1.1800403821198164,1.4477055168885793,1.43141163610041,1.2110016192222788
