Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Swampert, Mega Tier","Mega Swampert, Mega Tier","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Blastoise, Tier 3","Blastoise, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Brionne, Tier 3","Brionne, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Corsola, Tier 3","Corsola, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Kabutops, Tier 3","Kabutops, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Omastar, Tier 3","Omastar, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Quagsire, Tier 3","Quagsire, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Whiscash, Tier 3","Whiscash, Tier 3"
Shadow Venusaur,Vine Whip,Solar Beam,50,1.3178653737584016,1.2616988236595321,1.3195458907684454,1.2635169370159067,1.3197182682084911,1.2664604748329729,1.1156989682314644,1.1243148872707964,1.3089274903301527,1.2473536414504844,1.1681373394823404,1.2041257334844357,1.0549278678133291,1.0560894436117965,1.2684894278147785,1.0224444239621198,1.3435270367275671,1.1944697463708565,1.0966138685811027,1.105647595481279,1.1836987163182884,1.17465171799852,1.2101948407528773,1.1737380617551367,1.1389130575813686,1.0794099249301754,1.228824669142949,1.1901265637626701,1.1608149341659315,1.1279806948925626,1.2499921825438625,1.20807932363139,1.216495635372366,1.2039260725911445,1.2363600062451119,1.211923487305083,1.2432286319658001,1.2175049092740482,1.2299722202157373,1.2541612303464797,1.2044690312436697,1.217932278970294,1.1713462446964018,1.2184079260436518,1.1562405037844612,1.2742508995594535,1.2004722103262,1.2055414055064102,1.2094065545829262,1.1792272817890979,1.2249351049079362,1.3218970586712007,1.1771757596015147,1.2339443554991414,1.206414085284645,1.2217151324071487,1.1816113016051242,1.1968305614695314,1.1913606654417384,1.1923493428431613,1.1925998630464805,1.245308707215999,1.2198665769251635,1.2277787871194583,1.1525942937571745,1.172535472928577,1.183434667383188,1.2171214685607465,1.1828888321364954,1.2124448945697743,1.2040888738272293,1.2419095909423126,1.1916205129816033,1.2080441570187306,1.1824473642875597,1.2430294151814745,1.1838216744302645,1.2373476707123714,1.1655500066416467,1.2540734183981592,1.2175997414514408,1.2748469130808917,1.1855137418625117,1.245271070429539,1.2081545960137818,1.2773897994958736,1.2065517045522194,1.235000153219493,1.1594441605660628,1.1942744958965297,1.143211821630068,1.1974230991549482,1.182397402245741,1.2148100859431308,1.1451357573142504,1.1284745122591688,1.2007796725553372,1.2025008693080033,1.2212408809416935,1.2251218777873933,1.1806618899963894,1.1560424800023457,1.1981759517659771,1.1887308579701512,1.1877627833118738,1.2572270156887826,1.1707154135891846,1.2025010452126867,1.1596382930716687,1.221747735462723,1.190087845488339,1.2017832175166714,1.2248291259228523,1.219400551119479
Shadow Venusaur,Razor Leaf,Petal Blizzard,50,1.4373126605884752,1.396882052896213,1.440358008494974,1.3994009950638058,1.4397271568606356,1.3981068820138056,1.2163763176511473,1.2330385099460133,1.4182515159312123,1.3824365034862076,1.2986888728461334,1.3320114624413177,1.1902833304854907,1.1940866574059517,1.3325682323922334,1.1393469864509422,1.4638815265910399,1.3458571498466085,1.2515819940985475,1.2571870227656337,1.3737876125292885,1.3686865577598963,1.3633173433654429,1.3449945372105738,1.2141672905793455,1.1785195127631456,1.3390148744793453,1.3330212002695294,1.2789829685919838,1.2420502397259252,1.3824125906604026,1.3641033016709074,1.3354928061249594,1.3220812570798295,1.4268054165554465,1.3827124795037293,1.3921097867613164,1.3579602840965825,1.3779944906939228,1.4133600484265145,1.337579080672966,1.350287384436455,1.329817904778355,1.3571347427958635,1.3432804973640453,1.4085254393387594,1.342118876031669,1.341198799865147,1.3555025960916482,1.3342134142271722,1.3694423505770341,1.4375614657367823,1.3266292501451236,1.37104452562973,1.3559759351538123,1.353646260013944,1.2954240083191093,1.3154990891715663,1.2943160429102993,1.3119193663671176,1.3061289399952971,1.3771168536766847,1.391182003287197,1.3716307468657902,1.2941210158592644,1.3118837837197028,1.3308971936960945,1.3643514202095848,1.3347378820620042,1.3579742491125382,1.33877602158699,1.356060519806492,1.350460260711876,1.3513603475547546,1.3655181581620246,1.3885554822996455,1.3075053952618638,1.3435829234423797,1.3365208606669707,1.4166664828195707,1.3509724320616074,1.391283582563041,1.3302005549899514,1.3816995116196036,1.3454354457510387,1.4187673727380443,1.35162058403367,1.3788157753228394,1.346727791318949,1.383894424957424,1.2720898860706442,1.3120662365695361,1.317143629916857,1.368578991535217,1.3128717547810687,1.2711725143993038,1.323702862792661,1.3480509479774443,1.3882007709122566,1.4188563994294794,1.3531035275308172,1.3360202720693926,1.3276103178704421,1.3231404464701608,1.3428536979255437,1.4167495515441562,1.309124224225677,1.338358755277307,1.33432677465913,1.3981591066607741,1.3330535900536518,1.333183315019375,1.3945416356319538,1.3960662673064512
Shadow Venusaur,Vine Whip,Petal Blizzard,50,1.4602578619818345,1.370334470982005,1.4571026457780223,1.3740172479052568,1.4542215932070148,1.3735283086699617,1.2131598162387718,1.2341599536039338,1.4169021103852464,1.3873311005146487,1.2752773471847034,1.3302122428922234,1.1495099721762334,1.1760013478741098,1.3036108319792497,1.1025951401666034,1.4454502783063257,1.299149151320512,1.1975367223895346,1.1919370417600805,1.290907720202861,1.2883301443612034,1.3186482103172368,1.2902607001047433,1.214705019765733,1.1832915603324472,1.3435329706035397,1.3159765768314937,1.283872017816435,1.2256355888047845,1.3707558608064094,1.3380871149653155,1.3407887371963705,1.3219658691465537,1.3458800607531403,1.3419356393721216,1.3667439994166637,1.3456858942138905,1.348220385786863,1.3967262065997303,1.3337054195840332,1.3612698657678353,1.3128740121921343,1.3362813786833696,1.2856446050587265,1.3798783471481355,1.2980325258564311,1.3103664761341756,1.3269815729592287,1.2824514178034605,1.330716428202544,1.3936719331501384,1.3001176133256778,1.3654497991139363,1.3219198037041537,1.3344336001806982,1.2945968375977532,1.326045693627608,1.3114115443694996,1.3194264410676602,1.2978554780365623,1.3484508317349422,1.368999431959553,1.367091855401804,1.2928832883139048,1.2996291539060285,1.3020817642809954,1.3622636933050736,1.3068621966709904,1.327205096968473,1.3364992478365796,1.3467293975009786,1.3081401128368435,1.3461912493529324,1.3293770112896244,1.3694079966956054,1.3029273958124665,1.3547077470242277,1.2922262393493633,1.3856012261702504,1.3294132692513592,1.381527855434873,1.312217115140148,1.3832364920961966,1.32425371166493,1.4029970244779602,1.348754306004506,1.356602462168936,1.279056464519135,1.3207141294984381,1.2696308781304553,1.3200853831148553,1.2902229858321976,1.357852245170614,1.2575003471593238,1.233759310236467,1.2967376776530712,1.3318556751958432,1.3483761893073773,1.3451329894731152,1.286802303488079,1.2554301772576903,1.353744363499571,1.319624912981936,1.3162471797485271,1.4015611157142638,1.283381844069421,1.324591090943633,1.2845069897424686,1.3437536546423037,1.2929448387364897,1.316245650664941,1.3675394067095512,1.3789667188088486
Xurkitree,Spark or Thunder Shock,Power Whip,50,1.2699473446878513,1.2829578638188899,1.1527029658422436,1.1492036311269798,1.0289817640458097,1.0186540374129036,0.9278701696305706,0.955657558956267,1.0201929442230022,1.0572290096662502,1.005267008349748,1.02773444239999,0.896326293861751,0.9244223212347832,1.2593687606806478,1.108755518768856,1.00388266183316,1.0249239158437753,1.0485617861105117,1.0640425367225679,1.0022199003422123,1.0144067355715871,0.9968080259017771,1.0087558461968502,1.1047563422098177,0.9999042331823351,1.0006972037513517,1.0264471503969805,1.2557590543554096,1.1749540248251058,0.9678794364639806,0.9947940736076303,0.9973599034947983,1.015712983069303,0.9797506559885804,1.000927845213316,1.0007219102876266,1.034528860681205,1.017558937987576,1.0552330695307233,0.9997373508818589,1.030043283362019,1.139627325412827,1.1399860113816767,1.008457904201788,1.0649619839707778,1.2379006747465895,1.2888221787677494,0.9591859681809871,0.9768380739348521,1.1161875927627654,1.1897166694042318,1.0032578164918422,1.0384609753159593,0.9939595764232809,1.0509747651711863,1.270487210813361,1.2550512926579338,0.9882668936550388,1.0060168772772298,1.0235711444922155,1.0522646405074327,1.3404848290965994,1.3225564613123988,1.1979605385665029,1.237129125347381,1.2917117053200295,1.365165215887405,1.2555193771215527,1.281569105359845,1.139594460349655,1.1377601441122727,1.005127885464256,1.0253608527748166,0.9887307097659517,1.0485504968745543,1.2393877026276316,1.2702538641586856,1.0939647138319175,1.1827852769689189,1.0043723257870465,1.0464117266840354,1.1307675181555379,1.1817713828228327,1.3082786422757886,1.3897846314989133,1.2243240726951348,1.2929052152987615,1.0202668515231426,1.0461442601703013,0.9750781325652761,0.9976337496867324,1.2601036301389084,1.3546943663409605,,1.2452916066245205,0.9838691694313341,1.0097952163660837,1.0086474913010282,1.0433816646873846,0.959828387590925,0.9814126887326283,0.9932334664567445,1.001022626585314,1.2951563393853076,1.3992664393027883,1.1008760644938897,1.1393320751966123,1.0491672823319225,1.0671244777543627,1.0138244071253624,1.0292436190694596,1.2665032794055948,1.3761488666132766
Rillaboom,Razor Leaf,Frenzy Plant,40,1.215507863449585,1.2220301205127317,1.2124038100961763,1.2242185527263556,1.2158034036391154,1.2224335912571604,1.1341317687799053,1.144622940067038,1.1886503353690345,1.2319693472696902,1.1789979474168786,1.2365856032068332,1.0737244073596546,1.0911512630742486,1.0551324779536757,1.0157509817487484,1.1873495421954587,1.189863558804395,1.1517922468500148,1.1566253041117034,1.198932609600444,1.227724788814897,1.2122729435483817,1.2185436363463682,1.0626968713150078,1.0675757970445026,1.1784679142397423,1.2099245125568614,1.1032298366727569,1.1196060426216916,1.2038696523125878,1.2058695381431548,1.1706575030948456,1.1807224343632767,1.2211536621322452,1.225778354643219,1.2145542417043187,1.2426025765494793,1.2151087941226044,1.2630688008643938,1.204104547026732,1.2274133471502018,1.1895848874054913,1.2371963246799345,1.215707539157523,1.2853132601842285,1.1669240996044508,1.2132134788581537,1.2015910050789476,1.2067300547026403,1.2140697235651088,1.2757778754422646,1.1848480936048158,1.2441246457093658,1.2231504916236728,1.257127185314894,1.141917476240506,1.1899718141280433,1.181559700887714,1.210722166847885,1.1992010302588076,1.2511121078620755,1.1896292930063623,1.229998257423835,1.1192350520189627,1.157118034268786,1.1697996946662337,1.2477599458554967,1.1623766675822005,1.2172315890441403,1.183915557158249,1.2380947164286977,1.200121527675523,1.238813825752742,1.2150345434304453,1.267259285186599,1.1634834590113465,1.2161402150834064,1.226242427099792,1.2942223421722387,1.240589744504852,1.2817398097368118,1.2108288149950972,1.2698225433742916,1.2194356383770464,1.2816860110554296,1.1899880723016436,1.2158413731277213,1.2009795937741552,1.2500247156919104,1.1369675992201502,1.1872692565380163,1.2238640453502907,1.2705834677206704,1.121301071461005,1.1320643558909214,1.1495609295106286,1.2085810312089846,1.2159023034093284,1.2402722363001837,1.1519187885095716,1.1663928932245071,1.1743638691591984,1.1785538162517712,1.2134282614088348,1.2959124114689946,1.1940311935172407,1.238591150601709,1.2063136039657696,1.2600607675236857,1.197366212553055,1.2333538422326762,1.2305181870963249,1.2696578777529381
Rillaboom,Razor Leaf,Grass Knot,40,1.284305779584784,1.2941781061246105,1.2807635633797687,1.2965286635623046,1.2846732548342827,1.294497547090284,1.19262696477067,1.211166374708152,1.2544643076878308,1.2981150457474333,1.2437741992924316,1.3037215664784327,1.1307005576795834,1.1502466746139888,1.1096230961507916,1.0715634876969102,1.2538019621723564,1.258718334580698,1.212446552157575,1.2199251053679288,1.2667395024047354,1.2994616803089158,1.2775659292447152,1.2894152084253812,1.1226696201246242,1.1279560281823506,1.2443674569508156,1.2788346206324352,1.165419895018802,1.1821702416314264,1.2635960928238978,1.2754091718006417,1.2274808019556969,1.2459108068190519,1.2786776910640936,1.2866868313755002,1.2739876289345349,1.3067843889346653,1.287736526955119,1.3329248192658674,1.263843027878564,1.2908473810189849,1.2499522181038123,1.3122690309577898,1.2728942166391617,1.3653959269319293,1.227789297852295,1.2865581515399682,1.2677032305817386,1.2750516828403171,1.2964836345394897,1.3883691066510995,1.2461547929516377,1.3118356386611425,1.2854993356824311,1.3254453619706426,1.201870466457479,1.255340595025199,1.2401372247886895,1.2756729667371463,1.252028344527913,1.323442698461812,1.2487725408021186,1.2947631523476695,1.1787128733565049,1.226994740284107,1.254090866500741,1.3024391443106922,1.2235973239542945,1.2831765317269,1.2427514035552174,1.2954643153638528,1.2660271084593604,1.3013191020956818,1.2695733673026186,1.334181727293895,1.2268612280710391,1.2833586608011458,1.2922727730921282,1.3725373238884409,1.3085292076596993,1.3582917950487159,1.2680564258477538,1.334004056758508,1.293551854575102,1.3417057094063596,1.2456106518972185,1.2845273100571128,1.2641930652965132,1.3199923837644774,1.196220116360439,1.2469212904403233,1.2629960959052184,1.323504908106201,1.1710000639061453,1.2007771563879477,1.2192525954838345,1.2520521174441581,1.2814760918301455,1.3127486438884401,1.2129337366579873,1.2292858008139749,1.235606958541739,1.2423085808124976,1.2803401683122704,1.3764576291493766,1.2543175937568938,1.3079546707089533,1.271524223035137,1.326330518419749,1.2550343144220881,1.3015622828881177,1.266836422486334,1.3401151485105987
Breloom,Bullet Seed or Counter,Grass Knot,50,,1.368316740177293,1.4108821835227177,1.2374527715571226,,,,,,,,,,,1.266145039637465,1.1220214815509904,,,1.1069799699233493,1.1011802370328718,,,,,1.0593876843075256,1.0558855685185669,1.1747707680391728,1.173685863849236,,1.2348513535508316,,,1.1561622341104236,1.1510605283620086,,,,,,,,,1.1164849443519074,1.1664571242432644,,,1.2995653222085326,1.311780512824139,1.1978728456772765,1.1696501550512428,1.295246195894244,1.3455574644523463,1.1487738451514171,1.179503571629737,,1.1966064610120213,1.3039608723362572,1.313587545629375,,,,,1.2413434490419146,1.294129541785761,1.2494023880918617,1.2425022804185686,1.2558707581405715,1.2946088071507489,1.2707114866503624,1.2928689254800676,1.2442229132428313,1.2923219054691846,1.2110016903930312,1.2100383692386427,,,1.2196168123895434,1.2833039792209997,1.1509560198797817,1.202716399403377,,,1.2533244933987513,1.3277208092598087,1.2629430525439358,1.3240065150758358,1.1505169742800099,1.1687635616329801,,,,,1.2725675275166362,1.3014443516146372,1.1851955648174086,1.1907264975540284,1.1756304521286118,1.1584691177692572,,,,,,,1.267341175755878,1.3273155593505785,1.1303943701917625,1.1743707309183085,,,1.1981218506208737,1.176586197232103,1.2816007736514121,1.321660469332273
Shadow Abomasnow,Razor Leaf,Energy Ball,45,1.7444867030327893,1.6730512866111422,,,,,,,,,,,,,1.5898547406868249,1.3811212311573493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.571522832242168,1.5886384149962034,,,,,,,,,1.6322663240860515,1.5953336846537536,,,,,,,1.569978256334397,1.539968237368578,,,,1.6286698197829204,,,,,,,1.5542430293292457,1.5833227239454954,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5760757455842076,1.6464585066546966,,,,,,,,
Shadow Meganium,Vine Whip,Solar Beam,50,,,,,,,,,,,,,,,,1.1517685811399236,,,,1.279663470097036,,,,,,1.2124522573514485,,,,,,,,,,,,,,,,,1.354848895299848,,,,,,,,,,,,,,1.3330524991954562,1.3652069685874362,,,,,1.3882918029909794,,,1.311999084498615,1.34457715564744,1.4148596664747772,,1.3693181959222092,1.3722162705916876,1.4143549788453742,,,,,,1.3861214059830889,1.3620608992552505,,,,,1.4553686120039728,1.3626549891052278,1.4319826571434215,,1.371171293732698,,,,,1.331836460402536,1.397861244419032,1.2796136513136558,1.2954160073842829,,,,,,,,,1.3433394814956066,1.4342091230178082,,,,,,,,1.4265711825689564
Leavanny,Razor Leaf,Leaf Blade,50,1.4359239792363494,,,,,,,,,,,,,,,,,,,,,,,,1.2362006343729528,,,,1.263854704553056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2849406850066092,,,,,,,,,,,,,,,,,,,
Shadow Bellossom,Razor Leaf,Leaf Blade,35,1.6450087771479396,,,,,,,,,,,,,,1.459042313908589,,,,1.484020723146674,,,,,,1.4023193906081353,,,,1.5633667176454358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5938379301861836,1.5775958030418604,,,,,,,,,,,,,1.4991672722411837,,,,,,1.5832567681376075,,,,,,,,,,,1.596736831814286,,1.4781034001432842,,,,,,,,,,,,,,,,,1.56556613316255,
Shadow Exeggutor (Alola),Bullet Seed,Seed Bomb or Solar Beam,40,1.4185907928674524,1.335537042329356,1.4215808790947602,1.3390221481959113,,1.3314069216042301,1.1655918967090473,1.1839550585384877,1.2001624717163288,1.2160795398520599,1.1447069720188887,1.2067795288307177,1.1760297060621094,1.1674414482498863,1.112415586108295,1.0574673657398896,1.3605258063085826,1.2512641513472686,1.2078359019542122,1.199280788768522,1.2656745205944013,1.2990653710383524,,1.2906762671573568,1.1558351838119996,1.13395336285529,1.2355772942979164,1.2309818643096424,1.3377547739252031,1.1440399996427186,,1.3351196316645157,,1.2976753486587238,,1.2990157473233435,1.3069452904376295,1.2526361930948506,1.3416509032192045,1.285835771212559,1.1946477318608815,1.2346939366086844,1.2085792428220452,1.2484711233880117,1.2164191612007422,1.2762652660187033,1.2259488965472136,1.2538896590285615,,,1.2851208154096803,1.3393309982642356,1.2039007453866206,1.2504869842257365,,1.3341615334243089,1.2420858656240128,1.241715742277956,1.2358757701783765,1.2314229113750221,1.227727052848559,1.2780256865534114,1.232883387749135,1.2701718921581877,1.209485370128447,1.2087117227180257,1.2370826985691106,1.2870132550306805,1.2417631518196126,1.2449437924976743,1.2404337040396003,1.2479854046905186,1.2909072823021808,1.2995622844061734,1.3005547500758123,1.2356909163844974,1.165849671853717,1.228712373752387,1.2049432099043853,1.2553764721420038,1.2251063736978394,1.2830488109542109,1.2323998648750254,1.2772335345389623,1.212766339562185,1.2665888968007182,1.4500762096191002,1.3563705834969138,1.25825084259913,1.2583388843298646,1.1809263369398486,1.210855668275559,1.1676546410431725,1.1882212236078844,1.081095985588924,1.1077401633787036,1.174549044405017,1.1888354798727596,1.2850370183809967,1.2987555130725577,1.254239869963045,1.1998921295121154,1.2697478881431532,1.2112647869604483,1.1783058747293655,1.2322555767994343,1.2427629090745516,1.266953461436557,1.1774153525488893,1.2569961878288738,1.2606255787350105,1.282512743407803,1.2046640219289797,1.2482541006003125
Celebi,Confusion or Magical Leaf,Leaf Storm,30,1.5612773046570874,1.5895101482162857,1.5702928943819807,1.5984750956718339,1.5672993141293077,,1.4066456585437785,,1.4909512535630274,,,,1.3239724860091746,,1.3489744077797867,1.3014238252808072,1.5074244165734647,,1.4299169439059662,1.4476308567652552,1.4710065108983845,,1.4714055311528813,,1.3337914561449262,1.3253725962005587,,,1.3917871416392669,1.3901240461329742,,,,,1.520334674689381,,,,,,,,1.4997093900271663,1.5615584685405726,,,1.4711435308113978,1.5211408506274087,,,1.5443145802720695,1.638468265700676,,,,,1.446210831507294,1.5139666902320454,,,,,1.4758508797519914,1.5441746226544002,1.4189432054899351,1.478601669791533,1.4855407457980485,1.546473798259108,1.4881820928287122,1.5519117209219062,1.4834000934379952,1.536404173767881,,,,,1.452304446135046,1.5161284532421369,1.4792590651530415,1.5573268065707664,,,1.5138216991395654,1.5892105470614584,1.4932105440951677,1.5649741166438034,1.5062650377124895,1.5466321086769272,,,,,1.4673637229132028,1.5186791767939052,1.3945851313943984,1.4332300904728428,,,,,,,1.4414390926879497,,1.5146455637887304,1.593008813865934,1.4595123446756522,1.5321838572583222,,,,,1.4907429742386376,1.519927724274958
Shaymin (Land),Hidden Power Grass,Grass Knot,30,1.597285343384489,1.615665604015311,1.6016443813292462,1.6227559162643563,1.6035029895651698,,,,,,,,,,1.4063994801119313,1.3731856961444913,,,1.478291940888782,1.5043567788569683,,,,,1.4442757203413603,1.4453370279460727,,,1.4581092467415437,1.4759820029396324,,,,,,,,,,,,,1.5660061707125463,,,,1.5529791458780204,,,,1.6362965626539878,1.71420293200628,,,,,1.5221287795491516,1.58907302144326,,,,,1.5538890490733124,1.6362394097304465,1.4814803814446946,,1.5409860551164216,1.6401044278571613,1.5655737645074521,,1.5621333484375162,1.6471347993766847,,,,,,,,,,,1.5832752340624368,1.6735451096782465,1.6075247130412083,,1.5685642201449868,1.6172428142497641,,,,,1.6053761719763158,,1.4740065357247365,1.5219978886947145,,,,,,,,,1.6061252402592692,,1.5440503112189565,1.6196965126664147,,,,,1.582598507883692,1.6554757891328684
Shadow Vileplume,Acid or Razor Leaf,Solar Beam,35,,1.496262775821093,,1.502032373701172,,,1.301489121220984,1.302209252505108,,1.4362527308721844,1.3824894782684314,1.377725056007774,1.2777035217484274,1.276706046071123,,1.2229885546955015,,1.4085127678426042,1.3357756513900925,1.313485458382623,,,1.4323407121900753,1.3705726892989298,,1.2954497009454407,1.4185488570174787,,1.511451490607964,1.324321487799335,1.3987958274836865,,,,,,1.3842163117213042,1.3896747784158399,1.3638692754984107,1.3400124828445537,1.3518932646899542,1.3526768575259445,1.489464375220445,1.4215049766357573,1.3323519603305578,1.4052756882857023,1.4935059502947743,1.4404821263845304,,,1.3918669158590848,1.4382082414029354,,,,,1.4593360932848296,1.384148970721282,,,1.411986189825384,1.392142661305496,1.5163339185151106,1.4648313884977706,1.3691626484438295,1.3432500803492256,1.4484980011194206,1.3960571855489727,1.4540945902752194,1.4134675181861973,1.4268641267465447,1.4074217571605263,,,1.3682339911110575,1.3875456068330163,1.4052546574960152,1.390681031815667,1.3466517889425533,1.4137819899734971,1.389591358450612,1.4232864218386294,1.4429107240014938,1.41221648137137,1.3724034940647365,1.4175716457774687,1.4210522412108126,1.42762596252583,1.4070445362192305,1.3969710697756301,1.329545198333034,1.3221568420658527,1.3648842418472453,1.3965932385975852,1.4366224016506044,1.3414868125104207,,,,,,,1.34523704650155,1.3549421557163952,1.3566892568036193,1.4135056506280068,1.4487647986723367,1.3973337944339015,1.379709795241548,1.383284727873026,,,1.401342510532795,1.4320863250702591
Celebi,Magical Leaf,Leaf Storm,40,1.3793939951770668,1.3867565157232062,1.3812122036870669,1.3947318050628332,1.378583551861039,,,,,,,,1.2149203803637696,,1.2137196314581618,1.1826924375053438,1.375363506820244,,1.2984480244366814,1.3215909085642084,,,,,1.2024287302047447,1.2202734466517537,,,1.2755174626268722,1.2711557757026783,1.369516438669694,,,,1.362015257355454,,,,,,,,1.357431960596753,1.429636754245616,,,1.3467289667737605,1.4075573171599771,,,1.392279651900092,1.454484945611239,,,,,1.3417965262236744,1.3962871381544715,,,,,1.3454342524021194,1.4188423160505343,1.2834708489320665,1.3491675336225821,1.3693764939579647,1.4367022228078221,1.3448347461320884,1.4038296476158225,1.3700626807634364,1.442015701333668,,,,,1.3550556036691188,1.4154450470947002,1.3565267612054739,1.4445592195056158,,,1.3805838961906807,1.4451572975351548,1.3843840987027067,1.445466579489484,1.3802525837978878,1.411624967867823,,,,,1.37841457175081,1.4477835418611542,1.259845990994519,1.3177215585219324,,,,,,,,,1.3680203817485643,1.454908798509591,1.3607865231448613,1.4216479060094984,,,,,1.4009507783839676,1.472352743035209
Shadow Bellossom,Razor Leaf,Leaf Blade,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3024824113321736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4083597249903392,,,,,,,,,,,,1.3891623441584233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Meganium,Vine Whip,Solar Beam,45,,,,,,,,,,,,,,,,,,,1.3282232239532474,1.3197782446891937,,,,,,1.2569005174098793,,,1.3760357440237236,,,,,,,,,,,,,,1.390270503350918,1.4268124455982705,,,,,,,,,,,,,1.379698098981257,1.391475949426154,,,,,1.4157471214391346,,,,1.4012220790449796,1.462319561901359,1.3490007465908773,1.4066230627222487,1.3973876493264208,1.4439691113086093,,,,,1.3652795444312453,1.4161964265360165,1.382170639357284,1.4591685268588217,,,1.4055407075841468,1.4665172431386437,1.423149370066122,1.4803605975152874,,,,,,,,1.4541659766112063,1.3274594135914437,1.3145186593932183,,,,,,,,,,,,,,,,,1.4514446544634516,1.4586722896297633
