Attacker,Fast Move,Charged Move,Level,"Arceus (Water), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Phione, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Alomomola, Tier 3","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Blastoise, Tier 3","Blastoise, Tier 3","Blastoise, Tier 3","Brionne, Tier 3","Brionne, Tier 3","Brionne, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Walrein, Tier 3"
Raikou,Volt Switch or Thunder Shock,Wild Charge,50,1.1823480732865483,1.1731217130208895,1.1819269570413091,1.1180998062198912,1.1380377060803704,1.1206550407303728,1.1647231595648257,1.1969831363791523,1.1647723803058403,1.1714476301430181,1.1943487707277076,1.1671004882304303,1.0957611009981476,1.1192848121007781,1.1000067093299641,1.171160635995508,1.187544148304667,1.1697205125637284,1.1622563471143175,1.1882737833734123,1.1596467370360093,1.1394342054578668,1.152687494869508,1.1389996436022047,1.1493066329674861,1.1529186639585827,1.139734822779559,1.160209755217201,1.160368562901096,1.1576390222210133,1.1378810054032293,1.1501939789561533,1.1353368081108968,1.1309065413231436,1.1543603185007125,1.1313937032291113,1.1591339223024193,1.2102631842272755,1.159988009197438,1.18063895008668,1.253158144623423,1.1857228500012038,1.1500321765839905,1.202409867669492,1.1510342119079542,1.175600706245724,1.252829073574535,1.1770453971697186,1.1060545928888201,1.15799841970876,1.1053600443274196,1.148751187085621,1.2131763934864994,1.1467616041555162,1.1591780716742985,1.2099012547406596,1.1637048610906466,1.129406777437813,1.1862964417139792,1.1304212343166906,1.16751122600116,1.2291405465597438,1.1605855568227312,1.1774877670647568,1.2144338492206066,1.1781007063264417,1.1753748162944615,1.2397538534368842,1.1742418474302347,1.1625017348925557,1.2357136654016823,1.16176443529743,1.1588704713326807,1.2185542727125642,1.158425367070802,1.1030990680710075,1.1521378446301178,1.1042237579911847,1.1432836201673682,1.2036510514941419,1.1417482889569575,1.138383296599046,1.2138189717034797,1.1415649384443547,1.0930873274131219,1.1524681054895678,1.0957591439432772,1.1050224245337947,1.1457008465795708,1.1064207869536342,1.1439923352093757,1.225804267514277,1.145345860838959,1.1473361747175268,1.1851720184589556,1.1501379185365068
Kartana,Razor Leaf,Leaf Blade,35,1.058376540479337,1.0596359083727633,0.8765275889905446,1.1298119504043014,1.0531005796433637,0.9518834873979837,1.0516011317741465,1.0892380688788559,0.879401125294317,1.037572347688532,1.0508943299289255,0.8674080996282711,1.2551769845278906,1.1290695319120263,1.0594924464368443,1.0790038212173312,1.04783645594993,0.9037511056187987,1.0500890214576395,1.0615110332655073,0.8724260852139598,1.0712223071043194,1.0638396157306753,0.8995167338641266,1.0429525469818213,1.0502995038642953,0.8818322970195889,1.0464439102708158,1.0459741714322417,0.8670563793400038,1.0337718932791788,1.0386679010993771,0.8707642645115035,1.0349315447946488,1.0495324440044407,0.8670809209669563,1.045020960230119,1.0539954172743524,0.8763402504916114,1.0469056615982857,1.081660301093133,0.8815079712631224,1.0435957573761547,1.0578505077285811,0.8630016825528501,1.0374522949090155,1.0984728527060026,0.8624421266536075,1.038676958484854,1.0199047666021768,0.8728233894427094,1.0505469189627805,1.0607370605059596,0.878934380927943,1.0504196406711763,1.0728889459499882,0.8808979349846467,1.0528015726214035,1.0405914653368618,0.8714795588089382,1.0606112166599748,1.0717362742844756,0.8816372387760357,1.043370131939659,1.0621849327932977,0.888239530590355,1.0403432198637843,1.0729915014762659,0.8731294304529009,1.0386188074249436,1.0729225900855353,0.8789391181590709,1.0326076658316776,1.0647135080572205,0.8625876290103667,1.0221042400105222,1.035546117398887,0.8660727026537693,1.037539664904103,1.0566993998209697,0.8683444988041489,1.0483223182551153,1.0666864568830814,0.8686366108483612,1.0624814954100832,1.016039671505487,0.8855181107035622,1.0465544327755414,1.0262298867822681,0.8804984510247634,1.0506844480054645,1.0652815619965386,0.8802882948918455,1.0274217285295717,1.0356003789703923,0.8825132323408045
Virizion,Double Kick,Leaf Blade,40,1.654514450504908,1.6729330969218517,1.419899150099649,1.5325881055519623,1.6057491253570422,1.3075760473252493,1.6087209633461794,1.6960045901856762,1.3906849260831577,1.6163602055619894,1.7238386755248443,1.3918435012347246,1.5017098933274524,1.574788356012937,1.2845082382975397,1.6085132360821992,1.6440326972664745,1.3696545194485705,1.602497514335923,1.6677434023924036,1.3790033161456405,1.723953922531613,1.768074658672084,1.4547027230833718,1.4419963647089007,1.4843079398498404,1.2488800377916804,1.5953355102355662,1.624954334147501,1.3671107365902968,1.436793777494264,1.463350652309535,1.2429392549822547,1.705090773566484,1.7881636420802554,1.4328908753013734,1.6405600155135478,1.716845131040764,1.4044245388049665,1.7674730667015794,1.877137019346528,1.502040313041751,1.631780405493859,1.705031535808335,1.3913068102739072,1.666223120353185,1.7788127841072894,1.4400335903057955,1.4923176657593655,1.531093923239046,1.295543097451402,1.5007654678869338,1.587037762902136,1.2819045075913598,1.4957933987493528,1.5643795484169711,1.300458133019936,1.6220703690334395,1.678235188854824,1.3900142703110845,1.6388115720039569,1.7589197895372286,1.4000771263559166,1.5169538306086137,1.5757415184218813,1.3266922745177343,1.6582139907389108,1.7580367349053014,1.4357110659506027,1.6764082370715807,1.780827652799423,1.4509174111834149,1.6714683763672609,1.7692515752609612,1.418458749732009,1.5872981210330712,1.6781970494091423,1.356327123615539,1.4557075613580424,1.5270758681000878,1.2523375344722216,1.7527307764477884,1.8223264576392761,1.4940014552058607,1.6817924894949916,1.7276882137412506,1.4363894046247274,1.7148195382930218,1.764807143380365,1.4616396080822682,1.6653935864006242,1.7768064111021284,1.4307957373043552,1.4753338820949107,1.5358044848404744,1.2829483669401167
Shaymin (Sky),Hidden Power Grass,Grass Knot,45,1.1716412188163798,1.1988194717403322,0.9740357144109617,1.0826767392292351,1.1280836589652834,0.8959598033002447,1.1435406080038009,1.1873173187071648,0.9576204551880041,1.1270548952105934,1.1988901281380573,0.9401918412926717,1.0560030729543082,1.0971427474607622,0.8794355441281099,1.240379205269358,1.2063879252284437,1.0364816935519012,1.156866598840794,1.1898549258539892,0.979240128637933,1.1863862373823342,1.1947135412033618,0.981684328043459,1.1213752358982598,1.1624941549986452,0.9336606134433832,1.1665443916647709,1.1976900588771613,0.9677124847962962,1.1246958932265225,1.1552284670047506,0.9490811950836356,1.1837281735853347,1.2138020572895494,0.9899042152347637,1.1790979562078971,1.2113801933532695,0.9894626561100746,1.1936078656216893,1.2324755422023983,0.9981299246665222,1.1941823495934174,1.2082661988774712,0.995394766034205,1.1786116396526116,1.2669650134096302,0.9813009289344135,1.1762933884616964,1.200992053576163,0.9908700453802939,1.1424973291297886,1.209840075392444,0.9492829813548649,1.2466783723335506,1.2302852352334093,1.0424071631927447,1.1466710106331917,1.2010006364995485,0.9487967403250382,1.1496851234334329,1.2133445174917952,0.9563814267305303,1.2244801697853536,1.2307093629973425,1.0120426596825882,1.185788722244266,1.2421692198111474,0.9903805099717722,1.2161341637024787,1.2255515966959716,1.0107565321183138,1.1730078471054344,1.2198053778683906,0.966589517796217,1.106375386245093,1.1536992548332736,0.9296894823932342,1.1350932315158404,1.173790539702631,0.9322194878907908,1.1947032943992073,1.2300317367367923,0.9867288787743523,1.1653759224001965,1.1666053502138005,0.9653414738110033,1.1646144389659614,1.1764085298033768,0.9741161931034812,1.1462953424051412,1.2101113543680109,0.9620054373163666,1.2127625077342103,1.208842684545001,1.0264961152695826
Tapu Koko,Volt Switch,Thunderbolt,30,1.5373668396405828,1.4960180677162125,1.541410854107722,1.428242836260268,1.4593674200964353,1.4280855408536202,1.548778917252957,1.5479511433842914,1.548778917252957,1.4905219524247948,1.5525934739727767,1.4910045924304267,1.4110141334906152,1.4231569189341873,1.4221193213451853,1.6575132196460338,1.6069272894622775,1.6601485485337029,1.4779573621901592,1.5099986800931064,1.4779433442008878,1.4947255757041664,1.5071442085001565,1.4948170717977247,1.6321442702201077,1.5894760001246935,1.6317622769007945,1.5079008551413469,1.5049523488593772,1.5166106921441211,1.5335996203450182,1.492395464526153,1.533608371883616,1.5519275307992662,1.5281171778712945,1.5523217355079943,1.4974517440167778,1.498486682012565,1.499990982697617,1.4582244188216316,1.5018535218325628,1.4549154868535106,1.4541279043328836,1.46635555745415,1.4541279043328836,1.483770529357039,1.5249248873700139,1.483770529357039,1.448831565495472,1.4391610193085371,1.4447433213532144,1.506487527710254,1.5326610320132776,1.506487527710254,1.443043573211364,1.481933604561164,1.441059238076093,1.4443633883349256,1.4579239797064656,1.448500327629459,1.536212226227963,1.5480866865755802,1.536212226227963,1.5036773247157975,1.5111537799557213,1.5036773247157975,1.4423027567858526,1.4861073770713025,1.442536438109904,1.5387116985292077,1.5377192210233288,1.5469527355785817,1.5028168283949586,1.487205605214732,1.506002744455779,1.4153272832744936,1.437731929157995,1.4120682075582955,1.4956911264877895,1.5167183016666947,1.4956911264877895,1.517497858360067,1.4937535514975544,1.517497858360067,1.4354391792433507,1.414371618482204,1.4380341406297037,1.4853444137754401,1.4555482436145832,1.4853444137754401,1.5661563020058349,1.530005112322491,1.5661563020058349,1.5511942030841577,1.4851346229703561,1.5665194137157061
Breloom,Bullet Seed or Counter,Grass Knot,50,1.5596420692001187,1.372302493590133,1.329966472777531,1.2349395087118376,1.2555992704800034,1.0406426420232846,1.3205260604622173,1.3460017424142317,1.10652136415446,1.2831283740974224,1.299099941611119,1.0668422244093128,1.2592711835205865,1.2840138238872212,1.0425541427561011,1.3804859524299151,1.316714681929621,1.1583330211736034,1.3077966996547046,1.2973762274170675,1.0836742450517944,1.4259314821783042,1.3240755516953597,1.1908606282187775,1.1747707680391728,1.173685863849236,1.0519377828081424,1.3009733674059174,1.3192250338686005,1.1058110167049242,1.1561622341104236,1.1510605283620086,1.0314581776840326,1.4029174314170865,1.3953588313294534,1.1638964894268382,1.327715494324413,1.3238272377456493,1.1079858261053743,1.3483247857074065,1.3475083030855726,1.1326443314793413,1.285942140025328,1.2910205282471823,1.0829028653006891,1.307962951708189,1.3374012198789782,1.1018506614430663,1.1978728456772765,1.1696501550512428,1.0642583176246025,1.1487738451514171,1.179503571629737,1.0252221359683291,1.2331635995706185,1.1966064610120213,1.105874013658452,1.261496379221829,1.2767377807988178,1.0584442297864494,1.2990750900533812,1.3026519302052424,1.0658453118714712,1.2110016903930312,1.2100383692386427,1.0839356381053726,1.2884702070560698,1.3158233268609978,1.0702479586829963,1.321313105477502,1.3256330672503838,1.1098253012764843,1.2761586288596007,1.3036014438780468,1.068084348192386,1.246157199857935,1.266279532363266,1.0490990143490049,1.1756304521286118,1.1584691177692572,1.0484325950999491,1.3461180735349239,1.3701300014108342,1.1292088126666968,1.3178616773277354,1.3221280809084965,1.141500828565515,1.269121928389179,1.314995726032657,1.065636302673472,1.279996644543752,1.3231304366788652,1.0517605505621357,1.1981218506208737,1.176586197232103,1.0852117166642719
Torterra,Razor Leaf,Frenzy Plant,30,1.6012889777775166,1.5884138912060446,1.3112946637472558,1.4812549780297695,1.4764385404639715,1.2573802112805825,1.547117690199355,1.5924613513062238,1.3011901521088571,1.5516318518937735,1.587044018038437,1.2991110534430803,1.4525898274612008,1.4709708980348275,1.2158898273510212,1.6542572821768515,1.5631071347482706,1.4009017243448658,1.561911003591688,1.5546859585028978,1.310094638287705,1.5780612165047716,1.5649285842223546,1.3189588154769476,1.516893432736324,1.5485515187411725,1.275351239619877,1.8906252220868218,1.6107623667738369,1.524403485840186,1.5252744066990016,1.5213973280155357,1.2814114599118127,1.5387322854303982,1.5626512083356416,1.2928339498103083,1.561267813775555,1.5870701564012692,1.2973046683426714,1.5870813845348164,1.602668650077049,1.337664143010209,1.5351080292634662,1.55072697031624,1.3091054909650632,1.5619977232458007,1.6505120749006938,1.282647502037547,1.597397016217638,1.5408969769662264,1.3408908361073357,1.5346975150147832,1.5744682347052645,1.297782808782691,1.6929694796213555,1.5942546446080206,1.4503151466476452,1.511278851141031,1.567774744524499,1.25397587984741,1.5397954375227252,1.5852182758294657,1.2993197514145831,1.6356674565638363,1.5964003397801247,1.3673357233121757,1.5749500996498302,1.61434863677792,1.313126704729566,1.5704523013597593,1.6053351415870598,1.3247649468428921,1.5975524557289673,1.6175213088872746,1.3240346193330323,1.5037154911117419,1.5320172053430166,1.2467947423239518,1.5180500472305465,1.5465857330235535,1.2630827770754922,1.5805565185926218,1.6158479948891245,1.3114505515142718,1.5962244513906483,1.5286697679977634,1.3390447453521426,1.5103425121358676,1.5537792929337446,1.2515031692388117,1.5458748727854736,1.5951717657701607,1.3010514290497746,1.5792811959364306,1.5561043521819107,1.3207467205607524
Magnezone,Spark,Wild Charge,35,1.311477592928735,1.3006572844532658,1.311991500712144,1.3160037524635877,1.3216301634719165,1.3245449691903335,1.3811709354661454,1.4176404215004634,1.3877415798592188,1.3813188709274447,1.3987156516709847,1.3757608154014132,1.3832913212526348,1.3561597071044036,1.3832913212526348,1.3468698851991183,1.3591031701922878,1.3488476719127338,1.3448053474534467,1.3371033535269452,1.343772351707979,1.3705638161397593,1.361659177319028,1.3624931651035859,1.3433500070739501,1.379825693067289,1.355102476362215,1.2894644585407071,1.2938698927905998,1.2881480527081703,1.3439617215055972,1.3542934643877464,1.33775342414979,1.3248610858292795,1.326979891171009,1.3239882810616976,1.3347528833008504,1.3593507584372013,1.333354096627813,1.3487514145718964,1.3860204932341327,1.3520604217832033,1.340250908454518,1.367668940846072,1.3366230158347376,1.347150745749981,1.4237405388474107,1.349218018304418,1.2777771789351555,1.3250110540904054,1.2784913259823767,1.3811452904717676,1.406139764067143,1.3810946816632539,1.3334147834512686,1.3995689780819005,1.3305690734964128,1.3108424026824725,1.3392436485977297,1.3085246092884966,1.3888409408411195,1.4043727924818805,1.3885067518956635,1.322805352191392,1.3633129412904186,1.3253749721049157,1.3234677570901077,1.3718096171096303,1.3255125524923856,1.350005353382743,1.4033656915579136,1.351850684241624,1.3781916592905112,1.403570714034438,1.371920290119129,1.3491157574109398,1.3480645584809354,1.3500452987589004,1.3472472555048303,1.3823674492574736,1.3474514729377907,1.3281550148903152,1.3806838217636863,1.3287646577149268,1.2787980370471732,1.3092436917929693,1.2846151660557623,1.3168000579490868,1.3302155085354546,1.3179884882480157,1.3828274854073705,1.416318508770526,1.38775356952486,1.4126304327356731,1.3750788010164126,1.4126304327356731
Shadow Victreebel,Razor Leaf or Acid,Leaf Blade,40,1.5083364050586647,1.3372224108909778,1.2629249655775618,1.1875012373687766,1.2123291642435994,0.9864911963523131,1.2742999417843037,1.3366244880975322,1.0665984752063498,1.245106445828784,1.2745675702909642,1.04084737036081,1.15601146396594,1.1834964632204912,0.9753243949439835,1.2839853075971015,1.2557921715691034,1.082151060209114,1.2543837768991244,1.2879649058916018,1.0440778571648783,1.2428293392301049,1.2499945713209595,1.0576383030114298,1.2288205926291835,1.2653724135119644,1.0346283058728176,1.338041785244223,1.2906954293734902,1.121198228944748,1.2687910793728516,1.2784666039448553,1.0549261270860193,1.4806777817189456,1.3531571991104312,1.2249866356041894,1.3001624903158697,1.299200806064762,1.0836167821151435,1.2669255784696138,1.2973017229184727,1.0703244636665705,1.2465446620631873,1.2627287259037347,1.060774387714746,1.2353310254120675,1.309859584574172,1.038788777674407,1.286390386812048,1.28592187412045,1.0925963126755494,1.2685285222359264,1.2825423331093408,1.0518044705889806,1.357126484440346,1.3107600331386229,1.1173012315799415,1.2712496392851682,1.2689808694000533,1.054779704179397,1.2888771403013772,1.2962901663848836,1.0739215999839324,1.3269779987133905,1.2826220332228002,1.1220153895789857,1.2524042606441927,1.2945424011745086,1.0437897679430463,1.262946759617253,1.2830466299464267,1.0606502575571919,1.2797313138120348,1.2887024287096462,1.06250216658389,1.1965763422898865,1.2177661558062771,1.0132206065663238,1.270431084709259,1.2786663903654139,1.0520998143089513,1.2939476778967292,1.3417612990548036,1.0757326689653524,1.3102115965519914,1.2868422736344312,1.0927520928805339,1.232910726187825,1.2639713477910282,1.0449046910096778,1.2717238093713952,1.2870015463588464,1.066278473675408,1.3309194763622185,1.281075832404492,1.128361994007574
Shadow Electivire,Thunder Shock,Wild Charge,45,1.070789470217186,1.0454324052505035,1.0701956138510942,0.9934623416739059,0.9948942085049605,0.9943672797706576,1.0574019313245178,1.064800998650973,1.0574019313245178,1.0333769064383749,1.0554220218564903,1.0348415977295973,1.0017900051627626,1.0019379351605018,1.0017900051627626,1.0899157627412772,1.0390070816938577,1.089310204718173,1.02959337233321,1.030608303659514,1.0295214518590454,1.026793284418594,1.0282000591514218,1.026568780114956,1.1410629629540816,1.0769646997887408,1.1246346124794075,1.0407866074184162,1.0323333827350463,1.039681945164406,1.0961353573264243,1.0364058122277233,1.0969065958581397,1.0311817435518138,1.0167753205836159,1.0308048783821995,1.0482676099655817,1.0275025197415264,1.0482676099655817,0.994858350940239,1.0466690217783876,0.994858350940239,1.0312078414404087,1.0308455620429307,1.0312078414404087,1.026325457415658,1.0572636406561913,1.026325457415658,0.9964229496962398,0.9774024014460199,0.9964229496962398,1.0570154587116727,1.053579004715582,1.0570154587116727,1.0201980416609386,1.0324460314651256,1.0201980416609386,1.0067311842423639,0.9999307515457793,1.0067311842423639,1.039404737250277,1.0694214414869498,1.039404737250277,1.0626535702108642,1.0484469718536145,1.0626535702108642,1.0070747607574293,1.034257497708867,1.0070747607574293,1.0592157492554832,1.0507611717166911,1.0585385463384847,1.049383124848022,1.0521557977087794,1.0531111859482547,0.9873007746281325,0.9930583667098757,0.9886127084804495,1.0161413904270884,1.0231074672880558,1.0161413904270884,1.0397213079229037,1.044811872379977,1.0397213079229037,0.996441909232668,0.9900404625715599,0.9969465424421677,1.0161906074633003,0.9916181356644114,1.0161906074633003,1.0715110861073736,1.0622605258534563,1.0715110861073736,1.0517614442260719,1.0178216552211656,1.0794582369990742
Shadow Vileplume,Razor Leaf or Acid,Solar Beam,30,2.025578001713847,1.567357747207226,1.7553918376240967,1.402693645765958,1.419068685008225,1.1461355368614063,1.5726904614152388,1.5680682552128957,1.3190406758581081,1.4529107478331926,1.4539266867553864,1.2042632855409527,1.3577731936810753,1.3705649342813302,1.148741438138209,1.6654696137348242,1.4892741598252721,1.3662478852770945,1.515556114348255,1.4660193342274015,1.2825808418886422,1.4486821285255256,1.4253088450192168,1.2636869260509576,1.4926554410667998,1.4810264661661345,1.2475579284595815,1.684191981971371,1.5157633336798368,1.445893561358733,1.4949802571908049,1.4871015926402946,1.2265910131700362,1.8642163715467515,1.5714279650072271,1.6009383496643972,1.546064789265012,1.4819953511965709,1.304109312011394,1.4358685396200521,1.4326915842001349,1.2335035898524032,1.4434976429101962,1.446896923312245,1.222034414475742,1.407143374738781,1.4650276296043496,1.1833215677657734,1.4815766067246976,1.5128859499870595,1.274074153919757,1.53712903646778,1.506883454713345,1.2727705834716574,1.5942184858529267,1.5185928477982422,1.3468092447264366,1.4723380637721837,1.4285271681837575,1.246490788783128,1.4876971572670914,1.466982013766216,1.2470260499690868,1.5673163194587603,1.4951202417203138,1.3462299425344901,1.4614457498077662,1.4653627282311348,1.2014621343218357,1.4608187899768814,1.4891339218088884,1.223571598520087,1.5946114468255512,1.501517796977575,1.2904122476012947,1.4061740942161585,1.3899468876151961,1.1861648231814754,1.5260502681752766,1.465124096989201,1.3002452354129397,1.507871220062155,1.5497961165033374,1.2795599822450512,1.5578902912732104,1.4728255390930258,1.3481799836691053,1.4181390269989862,1.435469462779229,1.209080882600735,1.4475292287849608,1.4549728547458514,1.2196621822318743,1.5658062024147925,1.462932963973366,1.3664772077572531
Virizion,Double Kick,Leaf Blade,45,1.5982742006065855,1.6245653891733032,1.3756318520840325,1.4726063413762847,1.5467579088804897,1.2623338200135887,1.5664345052322999,1.6529599703939948,1.346294470601452,1.5727452298492794,1.6809544580531792,1.3466195184504723,1.4470092538303057,1.524202733567752,1.2440136916722486,1.5556306384647551,1.581790515721001,1.3270170519482207,1.5505879848008386,1.6223102802441731,1.3399672624552965,1.6522890721872519,1.705971863524391,1.399567810265282,1.3900435947177971,1.419452883893694,1.2005655563362212,1.5336598917172841,1.5768381413185555,1.3098927967462173,1.3965787661639633,1.4253505892102063,1.213203365385782,1.6429407570543504,1.720644987686049,1.3871983837534994,1.59626075513226,1.6624384321846777,1.3753186648373923,1.7106105683569297,1.812273066551093,1.4554222685218627,1.5949965756397764,1.6645888080608198,1.3673589707902762,1.620983928702219,1.730863421240044,1.4035661746945236,1.4087672519754457,1.446050649237951,1.2286855850850298,1.4423559682967877,1.5160333148128273,1.2335303484026274,1.4636235755720368,1.534945525322199,1.2533033252833643,1.581558924132566,1.6420943839576905,1.3505133985133493,1.5940489641042703,1.693445519764943,1.3903922786106,1.4684808451572497,1.528074398235133,1.2840009175110454,1.6262466705859417,1.7222107393164137,1.4007850954900007,1.618730296577404,1.7251842951577663,1.384876495477383,1.5740675419021284,1.6687117845496378,1.3581518277349227,1.536145791467675,1.6251193859214608,1.320453340416679,1.401017031697807,1.4773602050742558,1.2135443451777639,1.7107129180689726,1.7822617373820575,1.4481462999039603,1.6266964530497854,1.6878644051314564,1.3874539501612804,1.650054619828735,1.706427289931413,1.4110968501516166,1.6190830846491218,1.7247214821831076,1.4118567543769096,1.4278692914903417,1.4883042494428922,1.253534473009873
Shadow Torterra,Razor Leaf,Frenzy Plant,50,1.0913820356529924,1.09766977605203,0.9163273867447999,1.0600341415880572,1.0635837310862064,0.8812526283888403,1.1108207147489844,1.1646306678426999,0.9166621457506192,1.1104507124685796,1.1373112541462316,0.9321788300966384,1.0345743892755566,1.0588714419892602,0.8669273118614285,1.1874793114546311,1.1173576131171303,1.011722426039167,1.110544129208287,1.1214555201011223,0.929353428674929,1.1276036535478122,1.1168600859305269,0.9603644897596831,1.0837942991153964,1.1108517995410325,0.9005904470496832,1.1012087439034406,1.1053772343230808,0.9220828192443565,1.0843342384679542,1.0962140476314624,0.9068375918148551,1.1257469851865654,1.1544542110257885,0.9311934711239115,1.121574174782677,1.1495903124921414,0.9456499302237564,1.135571197359867,1.1612685323967062,0.9573006958489838,1.116505746999723,1.1438956955034085,0.9208181396009001,1.107887527407539,1.173096822050076,0.9137736811266272,1.1226808594545763,1.1255935210890051,0.9330197793362929,1.1061694185109714,1.1416906788078356,0.9127938952023699,1.1989078781644287,1.1617922700227512,0.9922875127571114,1.0942627545760037,1.125426610781332,0.9148621545399799,1.1287892194767306,1.1605498642117602,0.9366287284449314,1.1850539773972921,1.1618836004389919,0.9885990090618941,1.1095182560600827,1.149890057463143,0.9342387395021516,1.1408101452551185,1.181792748743938,0.9534908417500407,1.0996062029795843,1.1456000459838618,0.9159947536824639,1.080751261720919,1.1035843095465327,0.8936068098459488,1.0827333919751454,1.100484363557333,0.9125311583514852,1.105883428230025,1.1417405505752782,0.918306361611938,1.078611734430179,1.0802889400118807,0.9044696251076741,1.0984052965346758,1.1114283761064598,0.9189203842208133,1.1232608738853176,1.1573884842781574,0.9588219745804845,1.1384081003896163,1.1422351367127646,0.9557679662768712
Shadow Manectric,Thunder Fang,Wild Charge,50,1.248955242157954,1.1517288561116021,1.25359932120952,1.2042214345123525,1.1450425731004839,1.2049169173494223,1.2052561693466097,1.1850270938543794,1.199491014266929,1.1239916185038918,1.1428056754544462,1.1238394347183323,1.118661140158135,1.125059822925879,1.1162644538364754,1.2644794972215234,1.2128497271978784,1.263520991658837,1.1281460992415833,1.1535170219817485,1.131333770733136,1.1379638471824396,1.149999195173251,1.141597472745913,1.2573187809785071,1.2036764159290974,1.2546261237389784,1.2592114795136935,1.1645310605779478,1.2592602665863946,1.2073298327669226,1.1478962220490383,1.207854998625126,1.1718011608137928,1.1506967832636754,1.1807272821459585,1.1220031332232248,1.0999420346338065,1.1238789004699203,1.1339279802321103,1.1263739405759414,1.1377344577675046,1.104348648101168,1.0902629660609384,1.0984617250231852,1.1320716125684311,1.137890951888958,1.1391827683523374,1.1179393324516191,1.077059754585583,1.1125390785641236,1.1452419877563769,1.1549903066746992,1.1400479400630994,1.1068219464847238,1.094351731661896,1.1068219464847238,1.1255281751808557,1.099653874974957,1.1345243188113827,1.1820854640740488,1.1779047627348487,1.175927434719233,1.1344839196700103,1.1248228948455121,1.1332598899117632,1.1274511016800415,1.1245628742735805,1.1295198854592718,1.1236944685677124,1.1219166696407683,1.1259581563742929,1.1409864501605855,1.135821187419155,1.1401234605847135,1.1063130356261683,1.0942765589183947,1.1072139577445423,1.1745842740181573,1.1607946031722538,1.1608009511213337,1.1439448109193249,1.1208105218539455,1.1467060773202713,1.0911163986571815,1.07089340616698,1.100939845296314,1.111382203482915,1.1033986058000786,1.1031996650447984,1.1645909324246637,1.1602167751357173,1.1587000667046412,1.161012103930753,1.099311440385582,1.1693409987513281
