Attacker,Fast Move,Charged Move,Level,Arceus (Fire),Arceus (Fire),Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Victini,Victini,Entei,Entei,Groudon,Groudon,Regirock,Regirock,Terrakion,Terrakion,Blacephalon,Blacephalon,Mega Blaziken,Mega Blaziken,Mega Camerupt,Mega Camerupt,Mega Houndoom,Mega Houndoom,Mega Aerodactyl,Mega Aerodactyl,Mega Steelix,Mega Steelix,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Blaziken,Blaziken,Boldore,Boldore,Camerupt,Camerupt,Claydol,Claydol,Combusken,Combusken,Donphan,Donphan,Excadrill,Excadrill,Flareon,Flareon,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Lampent,Lampent,Magcargo,Magcargo,Magmar,Magmar,Marowak,Marowak,Marowak (Alola),Marowak (Alola),Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Ninetales,Ninetales,Nosepass,Nosepass,Onix,Onix,Piloswine,Piloswine,Rhydon,Rhydon,Shuckle,Shuckle,Stunfisk,Stunfisk,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Torracat,Torracat,Typhlosion,Typhlosion
Shadow Kyogre,Waterfall,Origin Pulse,40,0.948157228194877,0.9090978713769122,0.9440604963202419,0.906296620312703,0.9468435339157674,0.9092158014378208,0.931642559223215,0.9228431991066056,0.8799376911486708,0.8803585065787317,1.0311722911819894,0.8580603758549933,0.920236749971616,0.8990496460139189,0.9686526735163529,0.9407954983609592,0.9682475756766383,0.9174067976203699,0.9444124440115634,0.931647891096698,1.0281561594323385,0.8603509711270539,0.9483467965079639,0.9554335898067023,0.9401400824250203,0.9315889879370683,0.9321758767527469,0.9330182029725053,0.9394129486802321,0.9484924494538283,0.9153255110066791,0.9406328025709098,0.9396461089479309,0.9125613548114687,0.9244032821166376,0.9498729118426642,0.9286962196197807,0.8886478318193716,0.8716222840311336,0.9051703313214366,0.9016415727239309,0.9327295980884696,0.9252241169793215,0.933896761271601,0.954726791924207,0.9423122972823492,0.9043816570127149,0.9160525705111391,0.9169893770341466,0.9208448089635785,0.9167820017958258,0.9297168569830292,0.882758061927049,0.9296710007868256,0.9454213511612394,0.957967570756271,0.9203742754544185,0.9196528178065468,0.8916985424193479,0.9068054467890457,0.893939349619208,0.9368220296185128,0.9010911296545262,0.9285760733799255,0.8929105021004552,0.9321716108840133,0.8903565249170746,0.9205669859957873,0.924120364432886,0.9285712223042303,0.8921199483346886,0.9120595727087164,0.916719138921462,0.942121840906116,0.890796466390497,0.9364303905736371,0.8758866954508503,0.924557048964771,0.8806132624451646,0.918813112998281,0.942008547635719,0.9129158761229582,0.8750711048628039,0.9076703712371365,0.8928929785591136,0.9132421737152788,0.8659772220952401,0.8832164576371591,0.8946005822284714,0.9207356589895416,0.9084739330652448,0.940749997162715,0.9200450803408354,0.8882682364745025
Starmie,Water Gun,Hydro Pump,30,1.7719099891448882,1.7021106866246818,1.7617143174996581,1.698347406100385,1.7719987582408983,1.7008234730099328,1.8152382349088685,1.7851363218256862,1.773812313404295,1.794630535950823,2.031295863719112,1.6434297230675765,1.8351584745324494,1.6436461662374395,1.8435659269987998,1.7538786322743463,2.4329082824260633,1.848034122121034,1.9815561264990198,1.7502467330243143,2.1261211841593797,1.6897118909165394,1.973083406439538,1.9309972215641484,1.992731824547682,1.8577225826506363,1.7274938690721244,1.7092265382860201,1.7910943021051342,1.7535367865702058,1.9094586847444799,1.8912280268306445,1.786716992467913,1.7570744699470653,1.8778336339920902,1.811912144818797,1.7782955024672567,1.7488836147977236,1.6577843510451238,1.690001784021875,1.6773763037257545,1.773060381333026,1.8134357449227787,1.7593613525554448,1.8645230095141643,1.775322576135036,1.7551502819084965,1.7429757957045897,1.7737933781170545,1.7156765977249333,1.8038250584574345,1.7635862017604509,1.7398717192738693,1.736793367466225,1.7945107946921874,1.7635610761608216,1.7332611622087046,1.7407922071296358,1.679509766178147,1.7247337053948744,1.6648393766852847,1.7326279405537413,1.6943727746813668,1.7395224512247425,1.6979078327212545,1.7489757827864498,1.6426321993820154,1.7387733486665093,1.7978105828904756,1.7288126034596836,1.7690902533886623,1.7596892639492074,1.7125058786119967,1.7226813913713683,1.6758831151423081,1.7857093070014745,1.6008627635551564,1.7044055336920367,1.6634676032408688,1.693394152332049,1.7821891063430726,1.7099357138326179,1.58919126368217,1.668826645917428,1.7349080709887312,1.8079783996898398,1.6699081168678165,1.721251810008825,1.757411624290386,1.7626776096137329,1.7376082288237844,1.7696214577176663,1.7993187269690634,1.720005653142313
Vaporeon,Water Gun,Hydro Pump,45,1.4565722264522876,1.482332894541144,1.4534374596158426,1.471559057215986,1.4540133348881945,1.4805658754446043,1.4319473537390741,1.4701214406220173,1.423422761671072,1.4887719012819935,1.550227374328838,1.4148611465483378,1.485440474638117,1.4689523068673749,1.4801838308909403,1.5307719617800966,1.458844233672772,1.4687279797910406,1.5301118295318759,1.5030899366473003,1.4461056132633183,1.4151897556246789,1.5055918629701364,1.554583422042504,1.4493013426654768,1.478119599840899,1.4463042944265387,1.4950925665612926,1.4827919076461555,1.5966299744631176,1.493054343481596,1.565340408070649,1.4506985049029073,1.512348127833791,1.4628132983911015,1.5588610567631764,1.4718092892943355,1.569755746429991,1.4582584703676127,1.5582800139826707,1.4438815438563615,1.5828078711879312,1.5101787790039238,1.60629006775004,1.4398928192033495,1.5287214992610605,1.4246361040918494,1.494613162885588,1.447249543576361,1.5347574947272047,1.471622311233052,1.5811960437666983,1.417533703244649,1.5439461990974683,1.5214581114134837,1.614391982597651,1.4351330317600686,1.5541041770343664,1.4443873720792828,1.5422362270249181,1.4776925971612795,1.6126617275521478,1.5044943238281252,1.6057431212555555,1.5104990438582016,1.6172382086988695,1.515571076370269,1.6052746748180975,1.4821537789910064,1.5743538552613363,1.424806099403524,1.5028374483867737,1.5076803086865804,1.588866293242193,1.4167791557890301,1.5299861489656403,1.503049457066844,1.5821208899895511,1.4651744449616213,1.567732652932147,1.4145705933143988,1.4603268245049368,1.4856514088015722,1.5932495790649064,1.4132052828894803,1.5550527415582776,1.4098873722824157,1.492486803609994,1.4210658653593604,1.5129244397913946,1.5137423621091233,1.6133971331379982,1.4206520088187813,1.4641723659380979
Greninja,Bubble,Surf,40,1.4469370159319304,1.4046943808701404,1.441005272892165,1.3989440575290948,1.4468558254849222,1.4057903141725077,1.5334484660958,1.4050435391397387,1.3853547488644904,1.3974281208150658,1.5876202003234743,1.3207415556973523,1.5167517392980756,1.40101173105826,1.7032303385878236,1.529465943629477,1.4497219540563884,1.3914653128524666,1.6656523056269408,1.5167307881925847,1.493872382925557,1.350353265403017,1.4607490310004159,1.4635067859976583,1.5332377390275453,1.443964021779458,1.4496716525248317,1.4708986626188898,1.4370146441190257,1.4216705686801063,1.4415226441061348,1.45551637547363,1.4938513413248358,1.4335445721548887,1.4987918117606935,1.4598184903639615,1.504186580837801,1.4252600556465764,1.3468248969370185,1.3845909622278953,1.3998164242415505,1.4457030208235726,1.5149599705502177,1.4936343872831126,1.5125821915100626,1.4411959403476229,1.4138684316151744,1.4175531899615026,1.4710923799908895,1.4153048928259875,1.4507135488380871,1.4327643448155047,1.4078150293627483,1.407000269022731,1.455299145519459,1.4525258322452328,1.4527076926244034,1.4267621807792692,1.3821956074330255,1.4095207609190314,1.384441014965837,1.4248444216781209,1.4425549221880343,1.45384394059684,1.3935011748060566,1.4515304514226621,1.425083881184846,1.462105902985542,1.4658310620685906,1.419113276727952,1.399558733773964,1.4127327577862947,1.4315147629495062,1.4286244902868015,1.3913980608551897,1.4595908519343574,1.3578198524003882,1.421571938571747,1.3840853649992064,1.4037907281577848,1.4677755928456215,1.4334978197913293,1.3064934896700793,1.3528330768148893,1.3990726308734778,1.4196045703959363,1.3609945151340763,1.3883414324816246,1.4449708733060582,1.4227441700801022,1.3754593960037134,1.4275902736930421,1.4418684872157987,1.3857468716539103
Greninja,Bubble,Hydro Pump,40,1.481249070433916,1.4825697979262076,1.4801384126443122,1.4743045820424057,1.4841735175524495,1.479518296510987,1.6020719333313151,1.4826776257802867,1.4333158701809894,1.4686045706917716,1.6550212745268038,1.4150250350559626,1.5451050520299963,1.4798167722966828,1.8550019856995812,1.6417387233890757,1.4818135427397705,1.4625501407876254,1.8028314825934812,1.6485167620918557,1.6569156212248193,1.4341702084493628,1.5400373030910306,1.5467086327979516,1.552690595325238,1.5286228069295844,1.498380450198772,1.532356354779032,1.4859894457217004,1.4902647871454995,1.4850266221017163,1.5219776799232927,1.5395733254662842,1.5076309600097704,1.5352915043707704,1.5309180413203856,1.5397805765334314,1.4850785498928756,1.3786407370021834,1.4257725646573987,1.4200008379163451,1.5235382414208176,1.5787846921531608,1.5937608624294344,1.553982834526232,1.5241664789517493,1.4776434732457158,1.4815334703506642,1.4902362780404967,1.4705513528420773,1.4929423702363431,1.5109426732079188,1.4068717291926909,1.4509110437575898,1.5054042898758382,1.5227895219008336,1.4665899904408315,1.480339193843466,1.406695076846308,1.4680099019228405,1.426591930110675,1.4746935622828625,1.4819728924700215,1.525502021319629,1.420666975951193,1.5056512513752849,1.4583144287456227,1.5075583962215842,1.5200860886485457,1.4768617052449016,1.4367666143868412,1.4534498265509606,1.4648637534231734,1.4910924569702844,1.4284860244978201,1.5015104648713513,1.3864887147782443,1.4480498328986602,1.4111215219797886,1.4512226921420706,1.5006826683265306,1.4728472660458591,1.3220023926537217,1.3726437884101494,1.4354839529528758,1.513379201183464,1.3899544567778415,1.4452740061318872,1.504036110137201,1.4902575072167743,1.3881011264256369,1.4794633602410152,1.4775343551322702,1.4251614003804858
Greninja,Feint Attack,Surf,40,1.651345212540429,1.6198815927046544,1.645416535983275,1.6110099646510467,1.6508805200904588,1.619779078347083,1.5132818248096602,1.3855954634121581,1.6246149708792323,1.6649213429670038,1.9074819470935716,1.5600500572039304,1.8207723450200826,1.693463222374978,2.397955850324778,2.069342778437981,1.425593642227083,1.3821841806886317,2.236715036434099,2.0007921764090906,2.048119015076551,1.8388887320869722,1.9389506719154184,1.982779495745376,1.8248087278269678,1.7482855696050217,1.6788453070846217,1.7205018342682654,1.7289399913632109,1.7367583357110954,1.7026246952522335,1.7368250382504264,1.9478173937250323,1.9076029709028002,1.7707520731991886,1.7356290349601815,2.019690187201287,1.899910083275974,1.3347760521475798,1.3728298591120889,1.8633554405097414,1.9626398329212829,1.7738551961464297,1.7679857641791954,1.7765653439582834,1.717988895706948,1.7114446761661652,1.7390952169663638,1.936367128382004,1.8985130032911242,1.4406203639213322,1.4361974866899847,1.8831951226523012,1.8966541537696684,1.7164118542394853,1.7337982447682765,1.4181223215532395,1.4089290061687068,1.8667043221605604,1.9151122587374048,1.6157133287781567,1.6714007925043657,1.7002222989416775,1.7293509284659878,1.3737599069383724,1.4312852711840918,1.8886671439726597,1.9529579220199276,1.7115733006282536,1.6657765687014763,1.6277554441964432,1.6598736719941554,1.7159969084212472,1.7190833144264621,1.6494578947704366,1.738490811721677,1.8469966009031469,1.9428708590448585,1.6120730433952695,1.6652470096420888,1.9580206705929144,1.8919968615571439,1.6169099178970159,1.6693962677562866,1.6399915959772209,1.6719681632943524,1.5882479175976072,1.6412440856671249,1.670426739508343,1.6674047343017595,1.6267630573772218,1.7091304177648114,1.6941192991008518,1.6272155363071856
Greninja,Feint Attack,Hydro Pump,40,1.7403494946490292,1.7041609042818866,1.725835028120881,1.7007817708559843,1.738488923299366,1.7068787348398802,1.603693852937876,1.4406813482237157,1.7104395857894052,1.7582246591042923,2.1130748951978386,1.6658278047674389,1.897551401892797,1.8171027886099445,2.906099291306247,2.3527133721607916,1.4632504686285113,1.4306657217391938,2.68919643293231,2.2960737151299377,2.3996635713968337,2.02843099748468,2.0759967848657506,2.1869056216286284,1.917241402361781,1.8904692310006317,1.7577342449611304,1.8101482244500777,1.8188194081917015,1.8379785296365045,1.761367402558329,1.8230739185324838,2.0956565354435672,2.0159301839243597,1.8143266889243896,1.8408196989822476,2.1129771827224166,1.9964958834621087,1.352586192554237,1.4054807257491222,1.944865239626055,2.109769518945919,1.854350535389951,1.8852588796855876,1.8887048261076418,1.8276441585743817,1.781881662681876,1.803145553072043,2.0179343863425068,1.9973731354392565,1.4779282837506527,1.5069742533400923,1.9463866441651116,2.041793561794157,1.813478108463354,1.8186062255155653,1.4534558004818965,1.4687850189572271,1.9324471207347675,1.9955543073389346,1.6702251302243076,1.733227076469668,1.7585385403509042,1.8083754071726952,1.390970958947108,1.4627909994382033,1.9652245281430778,2.0685183570434567,1.7946113058448723,1.747561345381441,1.6871954609190174,1.7214495224202957,1.784491700685863,1.783223946487352,1.7004105523179738,1.806637007155304,1.888826701073279,2.009339753980836,1.6588844581679387,1.7138276429772272,2.0688988633272176,2.0303929251376585,1.6484806905100702,1.7163034126348289,1.7002733617893298,1.7676461758538684,1.6462349744131184,1.6906543908169982,1.7311316317667567,1.7490474346397844,1.6879935964146409,1.7976000796961833,1.7615582099448543,1.6911245514854503
Greninja,Bubble,Hydro Cannon,40,1.1706585656601085,1.1600820459999246,1.1636072655035083,1.155076271418384,1.1680678168025485,1.1598579360849055,1.2416660720878965,1.1643735703169646,1.1290037261470134,1.1573172227152917,1.2851621308689964,1.0942612345808624,1.224997168617206,1.164428586202749,1.3394468480775914,1.2462648748152914,1.1733698752676842,1.1502687064395476,1.3189272244897836,1.236272910432063,1.221950659932692,1.1096505183359038,1.1804604887661416,1.2045524838537,1.2205903783996979,1.183343778515347,1.1685849709672007,1.203461261639888,1.1717256601725874,1.1842588698477374,1.1767361337429632,1.2102746992589177,1.2238194603745916,1.189568288681154,1.22160868888849,1.1998062545996302,1.2105977220288704,1.1691937063140443,1.0974553202624748,1.1404433388354773,1.136318402805308,1.2012773043600482,1.2138421894523512,1.2215463686738055,1.2090722809003915,1.1951714710449857,1.176725371462349,1.1736844635499382,1.1741362477242836,1.158450578821589,1.1803419516616467,1.181462540272793,1.147310339480776,1.1478693612258692,1.1869656274530413,1.1936987791078786,1.1781135097542899,1.187551018033532,1.1324091063142308,1.1841412488107432,1.137885573299255,1.1715213251606285,1.1783284721793263,1.1954808947770825,1.1357011576714784,1.204614242008725,1.1523651858207935,1.2044495480150237,1.194246771038678,1.1749781168702664,1.1513052364058551,1.1698642797688454,1.1876545484040564,1.1870737925478239,1.1332043123312503,1.1993641290124915,1.1275576421809095,1.1772359221459345,1.132984150525507,1.1649998125286178,1.1876586520099268,1.1752063984645937,1.0939787064068114,1.1427428341387615,1.141920624189692,1.1735741849861578,1.1215675992724508,1.149643002478636,1.188504499871118,1.182930572369924,1.127909060898719,1.1820876547738972,1.1991464177433855,1.1465979863169218
Sharpedo,Waterfall or Bite,Hydro Pump,30,2.0654273784127564,1.6093111998561533,2.0505016426470517,1.5999272011209202,2.0543417372167236,1.611952854333102,1.8755067674727433,1.5645048492526032,1.7726975653168437,1.5865961908068948,1.89825729161871,1.5881431462204745,2.0077681762129,1.6361408941043163,2.3402657275670355,1.7403371483892216,2.0360442773471004,1.5443220876436876,1.9439277980503835,1.9179833833631128,2.019597336404291,1.5750124843822961,1.749806809429805,1.6705673773925394,2.284066752233598,1.704551843198599,1.6460287104352602,1.6273873114557171,1.6265958202545219,1.6456385004147758,1.7492759929384827,1.6631808783139872,1.5757122126676382,1.648771140619184,1.6183260487156934,1.6682457982564785,1.74784024149063,1.602953043353918,1.4579455850769294,1.4177548056501794,1.59854002086682,1.5568865686514772,1.790783396761492,1.7039774945489023,1.8631689490500294,1.69639535103115,1.6360780892960942,1.5969915650437998,1.637891429802624,1.6309566627096472,1.9587137756436241,1.663184518998772,1.5795217225227896,1.6175731305602332,1.6786927084031753,1.6442618307783354,1.6431695803632484,1.5184461518081867,1.5857669865952486,1.5294913780027537,1.5498897655300004,1.5862046460392074,1.5822656474553882,1.6755488917551904,1.5525945586986416,1.5255445555612213,1.6195269005700446,1.6179278904936558,1.6993479651194887,1.6301235528384368,1.564060519542202,1.5618645669862778,1.5607456572988685,1.5173300691380809,1.50126561432848,1.4968627726323986,1.4425805180139637,1.4770731353474948,1.565445312704159,1.5571259387298075,1.603781656264824,1.5997861938836266,1.3535338049172965,1.4146333807650455,1.5034919977714551,1.5470037640964929,1.4732847839832277,1.4352561397540953,1.5701358695984136,1.6753795296483294,1.5684759511846535,1.5218469832786616,1.5353592136038614,1.538182315649566
Greninja,Bubble,Surf,35,1.4888215876877724,1.43787333038832,1.482074549276267,1.4342585112199642,1.48737509413922,1.4390308439400257,1.6250532014884704,1.493570460981865,1.4620404084799286,1.474844197518573,1.7028912617607967,1.4178974081176658,1.6823394008765904,1.5034084087713009,1.7880375740941938,1.5716751913659677,1.5221515626056514,1.4674769316274072,1.855536348498072,1.6223517942352115,1.6046954132086022,1.4109489779294007,1.5581395134127343,1.544711268498978,1.6407408892944406,1.5341958546832855,1.5087669262565184,1.4969058783044458,1.5190451130113,1.495304295472008,1.5195309204695087,1.5297477706824156,1.5885586889855081,1.523614702425591,1.551423043324777,1.4934019613122482,1.561063392502254,1.4818882027319171,1.42444477018875,1.452966208952575,1.442816263866164,1.4900965946358937,1.5847211220824553,1.5425464180793051,1.6189902821579585,1.5145235101315992,1.4978627261711919,1.4908113476957126,1.5355982484411435,1.4761578144227376,1.5206102761526672,1.5194851683565653,1.4833268658568457,1.4599323637584076,1.5604246762119465,1.5320571178284959,1.4831674948892462,1.4660311639630093,1.4416118241522056,1.463738743021177,1.4728707575042979,1.4964894111072091,1.480239808779774,1.4840999255090934,1.426258432644575,1.4769705242637234,1.4870556856205297,1.5119414932016857,1.562786296141214,1.4943822400544935,1.4465191684194283,1.4449236202281333,1.5168982884096975,1.5107562255093754,1.4231162912419335,1.4886647475218135,1.42228474275598,1.4843959506474347,1.459473231927096,1.477876672613991,1.5885386919572733,1.5100520773384316,1.4221011707604279,1.4775038876352418,1.4341863816938942,1.4579773907758147,1.39454921205421,1.4208280303957146,1.5268497298367047,1.4923255727303046,1.42211857883151,1.4870283656548517,1.4836150578112233,1.420657438731355
Greninja,Bubble,Hydro Pump,35,1.5344194956923631,1.5288302451390632,1.5287758849439357,1.5179607031314146,1.5342601531467395,1.5234486752883372,1.7019128397726089,1.59146104763613,1.5209965166778163,1.5518793427703157,1.7841265224442062,1.5198441058438363,1.719914133925671,1.5824011784173033,1.9207876864698996,1.6944866605223887,1.5764536256508128,1.5471077431911708,2.043567051375429,1.7757999029076619,1.7692500512090221,1.502354636938514,1.6124601778147243,1.6230632703041212,1.6975905054131113,1.6280241726580231,1.5561210508264374,1.5698785495109289,1.5893550787040736,1.5607270660920394,1.561286261103514,1.5999430449403702,1.6018511172054182,1.5881427991843913,1.577589890985024,1.565450980656124,1.5935206638811061,1.5405784056868086,1.467011973907411,1.5147641674412624,1.4585515219443983,1.5480149716730214,1.6216343603080035,1.6316044487233226,1.6434698963179408,1.6043432531509079,1.5659897184089762,1.5738969134817948,1.5818164432776227,1.5371188603613282,1.5623699993822087,1.5972841560252837,1.4991584436599803,1.5250053996849864,1.6166351355723136,1.6024745988629923,1.5043884459369954,1.5132884076287176,1.4694983797983183,1.521065915810303,1.5150779384287187,1.5549931749781432,1.5261075442107273,1.5566653955625602,1.4581264558329792,1.5348906891788965,1.5399241084935844,1.5807091576114087,1.6262700326399642,1.5499048319547202,1.4947683913525103,1.4927025784299246,1.5506077906462643,1.5670727896095595,1.454959627745473,1.542198165535818,1.4468901450649856,1.5309214721802737,1.4923369652284137,1.5369337559455885,1.590518254236916,1.5628581855856012,1.4364785170785483,1.492823106475368,1.4680085685296764,1.5458864110679253,1.4169679625559775,1.480044857057465,1.585086320318503,1.5662297102662053,1.4428862440584842,1.5229599902263875,1.5300662554915647,1.467195711093055
Greninja,Feint Attack,Surf,35,1.7816880698101356,1.7493589268312175,1.777095128976425,1.7414215524540324,1.780602590406044,1.7486261398100762,1.6191524952810226,1.4861504221914952,1.675270901450757,1.7125544686446368,1.9731651392923235,1.6221418149759417,1.975946314171921,1.7526877761827733,2.4850726172600464,2.1162778875429136,1.5116002173999008,1.4660292410154847,2.480070426104033,2.0902623277546537,2.1897578602704897,1.9230238277744882,2.0257035321975976,2.0605624047549718,1.9326616663491332,1.8070749813657954,1.7453582162449692,1.7539979719125347,1.7960410433045135,1.7903340780989478,1.7573430009562403,1.7859996531332842,2.142253898455092,2.0707750751026897,1.8227517530948405,1.7825485541455008,2.137893718916928,2.0034409506451705,1.4247101880902344,1.4598421657611986,1.9141354234991386,2.03207070752575,1.8599301315344454,1.8280336772513186,1.893089217645843,1.7756801685648709,1.7763186280327177,1.7875573246698468,2.0664013839745046,1.9972198365894867,1.4827373058718092,1.485523561117745,1.9543275211063413,1.96737674295455,1.8040144357682486,1.7868917496659815,1.4829286499375254,1.4751469677387017,1.9363463135064756,1.988130114179336,1.741160895524083,1.7889680529097927,1.7490486893517911,1.769318960613428,1.447575405737556,1.511306250021124,1.9843741419376424,2.0557715717471803,1.8442570055317222,1.7890795835877802,1.7500378049177068,1.7690831805825025,1.763698117881455,1.7640915340659187,1.681952421377827,1.7731208231471849,1.9032351747492224,1.9955076954469264,1.7341608459011748,1.7722466418951954,2.0873563179355656,1.965741147840962,1.6695011812375407,1.7243076564349689,1.6683819745417874,1.718062595490632,1.6273063461330937,1.6784055067556523,1.79790832650239,1.7807025955955382,1.7018171456724926,1.7888971931845918,1.820748178603701,1.7470692423959726
Greninja,Feint Attack,Hydro Pump,35,1.9289485192428506,1.8714676155825247,1.9199776545793719,1.856756270079147,1.926442857160607,1.8647143306206682,1.7230402392148865,1.541505528213384,1.7502397895194377,1.825855927171977,2.1921058145783756,1.7489802038688702,2.1363006599721444,1.8756902110314608,3.031742120978058,2.423390204722054,1.556225231587984,1.5214952330064553,2.9333671453679915,2.3851129567696416,2.6523582278576523,2.1153615608454,2.157626702085092,2.2692464432161903,2.051727883789412,1.9620768030055387,1.8289947797647033,1.853281155792274,1.9127313175747447,1.884017802832154,1.8078501431759824,1.8597627945299087,2.2822923860591966,2.1962727273632656,1.888172331316975,1.8638710637635896,2.2617995402371283,2.148598595747981,1.450375241460969,1.5026679727561623,2.0022167392260175,2.1258354386356917,1.9143440584316058,1.9494979037847695,1.9574688989922748,1.8894764750293815,1.842201841797139,1.8635426816040248,2.216771572742705,2.149689882444493,1.515753421759283,1.552127190514112,2.0163544666983664,2.097854032598106,1.8838063847055717,1.8692216907940045,1.508280495358254,1.5096949927142667,1.9766251522570228,2.037158017022982,1.7962779584572717,1.878669987093284,1.821784944150894,1.8500774033441238,1.4861447242912622,1.5540953772935682,2.1513793839607653,2.2093135322890762,1.9542928389974101,1.8793306556615432,1.844008798878376,1.8503883162777481,1.8291879749138986,1.831137238594846,1.7377192388952363,1.84372433250142,1.9537067398626273,2.06667115455191,1.7935540521655216,1.8536477196852146,2.1844680554037774,2.1063835825817634,1.6874173290308843,1.757295828685538,1.7350967610163015,1.824377950592171,1.6734800108865329,1.7352745909836735,1.8634820218940382,1.8627394240507025,1.7436472570575023,1.8739044772802456,1.899159585281377,1.8241295058281815
Greninja,Bubble,Hydro Cannon,35,1.2103876984276736,1.1940266693896942,1.2064505883033396,1.18834347253399,1.208467719676965,1.1924091173801368,1.312189453029621,1.2298263733641288,1.1826089463952048,1.2125349819520446,1.3613620688245678,1.1691306164298982,1.3467144156306945,1.2303954493285056,1.4242423564747744,1.2973954526852327,1.2201299513711459,1.208585744002844,1.4599734744792046,1.3200881111441145,1.3038785280081913,1.1601523388061548,1.2517201577579886,1.2667699109079873,1.3125263636394022,1.2563098091122098,1.229519723465522,1.244882571903488,1.2351679558148614,1.2364146661388442,1.2344244410025065,1.2603650812820544,1.2929666266047675,1.2478679792038132,1.2639305223983295,1.2457561305965907,1.259975757627168,1.228105429176644,1.1653764544642515,1.2155128268634967,1.1836651812422063,1.2272829391222242,1.2732599844922443,1.263692015792754,1.3009038677703013,1.254795007531799,1.235661141376034,1.2363772698377182,1.235931432309521,1.2162825485583817,1.2315271544621873,1.2472225038485008,1.2072446667609966,1.2144171386709954,1.264864726000964,1.261908513939972,1.219598085302152,1.2097458764898161,1.1840824121015345,1.2093842415801659,1.2084206643044215,1.229890033953903,1.2160322859464843,1.2276876992580399,1.176052060903286,1.2287144819369067,1.21225369878977,1.2513005310442245,1.2639924205297985,1.2349363975094085,1.1923953188171161,1.1969117668200364,1.2502145612554603,1.2454032738606269,1.1660228382492803,1.2323477184091096,1.169513749825085,1.2292076524310414,1.1889410442269608,1.2169467312376179,1.2757833280957225,1.2270797308332848,1.171480088645486,1.225967908717015,1.164162942541653,1.2123670678755767,1.148121313303874,1.1884020513714777,1.2511350462203403,1.2384502595351212,1.1602640497346515,1.2340493585720735,1.2321064395595676,1.1810156379973817
Simipour,Water Gun,Surf,35,1.7287210280612417,1.6127435463140347,1.7274692163664351,1.6067437590173752,1.7272900613300488,1.6131561856412107,1.7882382227890965,1.7214830260058362,1.5690559213441813,1.589459459787601,1.8088032094438333,1.5182225605073014,1.73964128417472,1.5733809759741364,1.8475968344223272,1.653201781713335,1.888698079881642,1.6777389276602774,1.9827086519143824,1.6566916066110484,1.7201662385974343,1.5234380829130654,1.739972416910513,1.7045740879604745,1.8313980500098603,1.737204819156297,1.6590728857531725,1.6306114666530775,1.7056072720031832,1.6605258038752264,1.6836372372309893,1.6603108569444618,1.6965465506837616,1.6049329436252244,1.7028299879437334,1.632699033105371,1.7742285884286144,1.664854012564105,1.6169760255846408,1.6176697074307518,1.6398230104442217,1.697400251915495,1.742158856126348,1.6756389692400189,1.8026932659535506,1.6874399633045425,1.7015107937052656,1.6641239596144064,1.7072660731358,1.6232928298453402,1.694085030072891,1.6511400786541293,1.7059644302962915,1.6577587046261992,1.7160703852456662,1.6881083031907542,1.6527891648437414,1.6617766179877054,1.645852987690611,1.6634591573397421,1.6210085064567132,1.6602879224901892,1.6610569844431824,1.6765611288343487,1.6246588330588028,1.6798717052123648,1.5995511783704346,1.677287705804024,1.702006045570248,1.635146523117639,1.6793261952830996,1.6865413801059028,1.6489831025018709,1.6454827330096438,1.6170548998831917,1.7130225254839881,1.563590648024342,1.6455951311093007,1.6011482716842844,1.6285724944260402,1.7526017019345284,1.6564239532226956,1.553683530832606,1.6158498219744917,1.655477116982734,1.7072333282348515,1.6150840183339525,1.6660918438350558,1.6976473865075943,1.6819248661399817,1.6257576323646614,1.682663308376187,1.7049022004871535,1.6447167478564286
