Attacker,Fast Move,Charged Move,Level,Arceus (Bug),Arceus (Bug),Arceus (Fighting),Arceus (Fighting),Arceus (Grass),Arceus (Grass),Keldeo,Keldeo,Kubfu,Kubfu,Marshadow,Marshadow,Meloetta (Pirouette),Meloetta (Pirouette),Shaymin,Shaymin,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Zapdos (Galarian),Zapdos (Galarian),Virizion,Virizion,Zamazenta (Hero),Zamazenta (Hero),Buzzwole,Buzzwole,Pheromosa,Pheromosa,Mega Blaziken,Mega Blaziken,Mega Gallade,Mega Gallade,Mega Heracross,Mega Heracross,Mega Medicham,Mega Medicham,Mega Beedrill,Mega Beedrill,Mega Lopunny,Mega Lopunny,Mega Venusaur,Mega Venusaur,Mega Mewtwo X,Mega Mewtwo X,Amoonguss,Amoonguss,Ariados,Ariados,Bellossom,Bellossom,Blaziken,Blaziken,Breloom,Breloom,Combusken,Combusken,Gallade,Gallade,Gloom,Gloom,Grotle,Grotle,Hariyama,Hariyama,Heracross,Heracross,Hitmonchan,Hitmonchan,Hitmonlee,Hitmonlee,Hitmontop,Hitmontop,Ludicolo,Ludicolo,Machamp,Machamp,Machoke,Machoke,Medicham,Medicham,Meganium,Meganium,Monferno,Monferno,Parasect,Parasect,Pinsir,Pinsir,Poliwrath,Poliwrath,Primeape,Primeape,Tangela,Tangela,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume
Rayquaza,Dragon Tail,Aerial Ace,45,1.4194021676662092,1.4722618508326515,1.3852287883028995,1.4314606556567269,1.4209649003930072,1.4728232145277138,1.3320302319520458,1.4118928422780546,1.403670706584263,1.4757437729084733,1.4177494704587126,1.5102810545615901,1.409071150601454,1.4553498404431744,1.4471623847935222,1.5308201613279249,1.4314864880024232,1.5047687423577847,1.427084494218529,1.501851458562444,1.5342859578912589,1.6047416296754182,1.4035646509719444,1.4679130122582962,1.5909761027991658,1.719948239899055,1.6308472248404384,1.708662106482105,1.4106758961379542,1.4793747236495038,1.4279031620263916,1.4789642496228708,1.5826769419885585,1.658191102075552,1.4190313803736623,1.4971594413205151,1.4362905141992202,1.5329921765684265,1.3154954970622934,1.3824670939167587,1.4808488024462607,1.546478384922304,1.4871985924539894,1.4226022844695172,1.4623054131590085,1.542773832478954,1.4585953402740863,1.5472520063789237,1.4931709319830302,1.5702933260343963,1.4218227751880792,1.4531003722458835,1.6028903440968545,1.6967223081065121,1.3786633853319044,1.4663597030921287,1.397809401319338,1.45884744637597,1.4794429075646285,1.5247066679385672,1.4494792262790432,1.5211056426691083,1.4000323019152345,1.4684989030807953,1.5278940316855205,1.6106990428044585,1.3984604560691969,1.4773993295534495,1.3438400743840075,1.386991251426398,1.3926440888612708,1.4524079540158459,1.3958793098826872,1.4417143929308542,1.415534216357878,1.4838151517297906,1.4151622293574544,1.502767331742482,1.4083958020989504,1.4872460321563357,1.4714773768852596,1.536880259978335,1.4082186583390488,1.4873553489865308,1.68311093621436,1.7937430687224984,1.4499388994551485,1.5255933184486894,1.397301757281042,1.4669873426610256,1.4262647637229309,1.4976366542844985,1.4655100953283202,1.5421773540963548,1.4479360335800893,1.5223848250846916,1.4425317427096414,1.5100722059439096,1.4580053526448362,1.5149460799748111
Rayquaza,Air Slash,Sky Attack,45,1.064441754957708,1.0954946214021541,1.0356280769927386,1.068313766815405,1.0687389890229029,1.1000152459682884,0.9908491164194664,1.0393458820051424,1.0582577520935335,1.1152279476683522,1.0438158787036496,1.1155425600495634,1.0701246582764568,1.0985111463163901,1.0761567274366268,1.1373599260191791,1.0732127031847705,1.1275366545886947,1.0622451747478296,1.1170088167697358,1.025789072616529,1.0613086642118332,1.0620779265186098,1.1054572498333077,1.0532826462029719,1.1300536914479953,1.0808310667061645,1.1265114588102227,1.0558875996767652,1.1048645310808545,1.081336867851023,1.1212349331419615,1.0602997494208313,1.0914141175358139,1.0569018683112643,1.1169272628333031,1.0805707848952328,1.1510212702295988,1.0121682217526529,1.0544265602309586,1.1025053710881996,1.154411681122188,1.136748680425615,1.0717312257379843,1.0964586370690872,1.155869350514979,1.0923128784244578,1.1437850873212412,1.1029150130012317,1.1646640208019707,1.0757682461964966,1.1112489799568508,1.0530475412968336,1.0985739347935592,1.052554280951058,1.1115124571640271,1.042567315271958,1.0930838484835914,1.102320423542879,1.1335614804922256,1.094918164129564,1.1559001945747969,1.0500006729565674,1.1190594759014254,1.0144615257116811,1.0613958756336412,1.0544137731241983,1.1122046103546745,1.0155107560965302,1.0580279785300706,1.0315519652011806,1.0720444306353891,1.0412605094573948,1.0731127650259553,1.069302923290194,1.1213635949689862,1.0518359340837822,1.0982246598618208,1.0561650209378068,1.1124437781109444,1.0979418381801516,1.1363469710857428,1.0724677864199512,1.1332905278211507,1.0912782170071191,1.1290201409508818,1.0964745445023292,1.1559488041750507,1.0582132261292416,1.1136614995698961,1.0696928225593136,1.1116005198210528,1.0886671798211855,1.1532753073992934,1.0880678901803333,1.1499697733572105,1.06586612250593,1.1144568857262453,1.0943206863979849,1.144757556675063
Rayquaza,Air Slash,Brave Bird,45,1.123148254575696,1.127041061250431,1.0938106136696688,1.1007936377257832,1.1239514161810544,1.1288961918959208,0.9953924669070597,1.0560625333068823,1.0693474596677102,1.1288593252534982,1.0879436216437968,1.142501025593798,1.0998605294114012,1.1260014791710873,1.082546510001399,1.141890474192195,1.09705529318062,1.1448526524797236,1.0893767702404058,1.136465427875123,1.0616923429448408,1.0774284998694426,1.0905079413926928,1.1307534492486022,1.0712795817989855,1.1400677259032268,1.1248417849352328,1.1528559502329465,1.1242738652476862,1.1397418695778128,1.1442171092136673,1.1690095051187042,1.0896269679920572,1.1127228027043639,1.0897079629965536,1.1513658625068022,1.1130305457041527,1.1798069222848997,1.0625947472007002,1.0682324773838614,1.132742608359573,1.1657421195621285,1.203597062026978,1.1049638338872287,1.114188966749753,1.17352913511734,1.0965265982963608,1.158371040723982,1.1309155604215138,1.1787235983759865,1.1096280894731547,1.126462993393474,1.0790849559674143,1.1161001198520089,1.0697019013217959,1.1310019979094723,1.0718333817367134,1.11400240633946,1.1317847944290758,1.1633358771344082,1.0995650681011788,1.1803479455190569,1.07975881236625,1.1560586279761504,1.0399038660754982,1.0574869818643904,1.0659272441335927,1.1203492943756985,1.0380457292591183,1.0694138033050167,1.0565869193723783,1.0767748951374863,1.0519642968826783,1.0863004029556034,1.1018345189067766,1.1491292865310088,1.0434777176696943,1.1003735585512424,1.0683968360647262,1.1210360337072842,1.0950004166319474,1.1257478543454713,1.0628365461788782,1.09675018605805,1.136729510249347,1.175473115586878,1.1230463904738277,1.1696022492350946,1.0825886979267243,1.1297421133016168,1.0948558416615874,1.147090957183766,1.0972921230781376,1.1793771093611227,1.1140171778581287,1.1807096987601373,1.0903184735593694,1.126430166038789,1.1194308879093198,1.148319426952141
Rayquaza,Air Slash,Aeroblast,45,1.0894314440064639,1.0871173960960372,1.06275006997843,1.0559876837962887,1.09304106247459,1.08834869223472,0.9674885930005952,1.008522672019107,1.0375933060438238,1.0716416512828746,1.0485377962710247,1.1017556491380827,1.1288568150026679,1.0908062718502205,1.0424146345254193,1.0813225625961673,1.057222664707268,1.0912735716769684,1.0715560873139869,1.1015389920747902,1.0060349467379313,1.0206413829486776,1.0992973277940195,1.0781898069788514,1.0299069090721809,1.0936381428166766,1.0943904343845097,1.0942827134893491,1.0949654657172916,1.1024745757543415,1.13082206827868,1.1277552395319204,1.0695097158526785,1.07389721526169,1.0556901868311264,1.1039288953382913,1.0953420221238548,1.1336715566780777,1.0335481178097201,1.021692942257469,1.0880176421775358,1.1062708165190802,1.2168056525260424,1.0901198089758986,1.0811738701029958,1.1241123077646615,1.0506683607981433,1.0869971087399033,1.065498836731901,1.0973222024542677,1.0836603060688377,1.1005958169846966,1.050667870976707,1.1280853207343977,1.0469442570026066,1.1094880853147038,1.0450400365099781,1.0785213458905532,1.0963583897739198,1.1103095487932844,1.0709282362366945,1.1306512532906032,1.0646038304687817,1.1039717896606953,1.00516581720742,1.0192958466277158,1.0350122087489138,1.070065803087365,0.992806728371582,1.008883817252018,1.002842939257418,1.0317383874475687,1.0099800755876809,1.0430027786960678,1.0756979367986481,1.0801805174699222,1.0014867380467511,1.0434152496845366,1.007341157007703,1.0760171638318772,1.05602033163903,1.0923089742521457,1.0406555080479227,1.0705415383717367,1.073247951919293,1.150824598433084,1.0621939230225015,1.1149057765282027,1.0299755981953198,1.061610168003792,1.0606304555334491,1.0954078640184928,1.0711804527601794,1.1114532141235913,1.0770152045716372,1.134753795439769,1.0310886702944049,1.0542939863262173,1.080821001259446,1.0962196945843827
Rayquaza,Air Slash,Fly,45,1.0281911548941522,1.0655235596784336,1.0024319562675974,1.037569360973441,1.0304207887247594,1.0649190269684239,0.960547146985946,1.013075747143874,1.0258949353880729,1.0841560317842525,1.01362156007468,1.0880880419949266,1.0331721627417816,1.0655326354996941,1.0448625293358824,1.104816524455635,1.038073656933242,1.09628798671797,1.0253274484777248,1.08539629203631,0.991665645299669,1.0328871291771689,1.0263356755740198,1.0727393958044826,1.023285607601782,1.0985598588829089,1.0443069506907603,1.089394877871435,1.0214181163950173,1.0655655846432983,1.0427305613731894,1.090051113812446,1.0245283910926197,1.0551888799583944,1.0187302738980593,1.0856484672592055,1.0444765165048886,1.1126169334612304,0.977530239393386,1.0291161952132917,1.0715377794955157,1.123978356503848,1.0874298321557236,1.040584243304382,1.062420636786907,1.1227249212246626,1.061883338303362,1.1119293650896551,1.072031385429497,1.1374024907622828,1.0399856914495234,1.0759806387426363,1.019471608969794,1.0647895641903042,1.0213419071435188,1.0790431204435094,1.0117412770194583,1.0637762934074597,1.07115091099876,1.1024038920156445,1.0660295295868147,1.1253405058944719,1.0161509576171954,1.0881303920644962,0.9827483805024931,1.0258981477644717,1.0236394487439475,1.0827049621321856,0.9840835129538059,1.0289083301635604,1.0001475842783905,1.0429703277924498,1.0124639260920454,1.0444144635150951,1.032076254464873,1.0887814058911027,1.0202271335940332,1.0685523669119577,1.022995398852298,1.0825311482189939,1.0674110490792434,1.1057911840679944,1.0446393392385482,1.1062938695696587,1.060190319464816,1.0984688584409545,1.0619090934149231,1.1270523810836388,1.0259554447623895,1.0804381791689341,1.0346854047588927,1.0838613963865538,1.056624627469556,1.1221998539483293,1.0547615517103717,1.1201423503781183,1.0334083298451235,1.0855221850146506,1.0609945686397984,1.1117167821158689
Toucannon,Peck,Drill Peck,35,1.5858513465088133,1.6152105124373737,1.5477104704197058,1.57555859252795,1.590434001897276,1.6196334191624882,1.4917457279668895,1.5663492545093143,1.562464884822217,1.6349927763062846,1.5489794295186825,1.6385535359962493,1.6301639654969953,1.6153846153846154,1.590570165213472,1.6526126420167546,1.5855243821724645,1.6537630548668993,1.6498272602829023,1.6766371372518512,1.4880180329004513,1.5565899486829693,1.555659845104375,1.623003539006001,1.5625788633378828,1.632049416733191,1.6899859962836292,1.6493550211402257,1.7631466601613126,1.6433248967020904,1.631951258805782,1.6852238609235635,1.6097063968606686,1.6100468062975746,1.5613894431344095,1.6280246689642663,1.6055107231174042,1.6720538927952266,1.6836697130699687,1.5196132140279481,1.61737959100158,1.6582453308476657,1.8210606864579553,1.5945116876588377,1.5955650660772234,1.6742816159525937,1.5872110360564768,1.6605816229952417,1.6264221522740752,1.7039733588796133,1.621527661334496,1.6080016097119287,1.5634607701794307,1.6179847492661237,1.5223408618796226,1.5895685309411345,1.541567439737792,1.5916441936688381,1.6035128302966708,1.660283315844701,1.5834954789973676,1.6500629506695663,1.5535606131980242,1.6102773926970755,1.4793850743794803,1.5326869155651321,1.530919173943633,1.6180110085668171,1.4453826972655426,1.5139174168462872,1.5129175081559731,1.5779944073326082,1.5179900467285545,1.5540862914682416,1.5720400295465815,1.6366579983202971,1.5514923601654151,1.6352494346647344,1.51242309879543,1.5889055472263869,1.6096241979835013,1.651645696191984,1.5538400922264217,1.6451909466341732,1.6101312918112547,1.6718599077022145,1.57663294651635,1.6536655732884955,1.5445552376103786,1.632989835507259,1.5669614619392087,1.6400699228318747,1.6280715258452247,1.6947421398543432,1.5742948067205804,1.6391737290552177,1.5726506906655504,1.635054764894656,1.5543136020151134,1.6192734571788412
Ho-Oh,Incinerate or Hidden Power Flying,Brave Bird,40,1.2659025293946626,1.359840366190898,1.3369403783774882,1.3630151647374573,1.271256267786963,1.363302954329855,1.286250529992726,1.338355135969877,1.3251832677850015,1.4019015704845226,1.3433729896268514,1.429158678197969,1.358348767117079,1.3848935017418373,1.2680250540091078,1.3618377084596138,1.374017028818864,1.4300505928676397,1.3829712072435032,1.4149327860613874,1.3097326505272917,1.3355297164507585,1.3213195192422766,1.3712896001094186,1.3153342517961528,1.4082352638220073,1.334715751487895,1.3945479761936823,1.3940224434720296,1.3917658987299313,1.3671846394938414,1.411054643448205,1.3219516807715948,1.3510708713536004,1.327458733901687,1.4046725920551424,1.280754710339426,1.3788116128237395,1.3117708269926984,1.310278060388931,1.3043048277273193,1.3826260926896363,1.3416292903622198,1.3639020303292653,1.2976884729342049,1.3919954851149885,1.2683556120266049,1.348079192003008,1.2919027416632454,1.3593996624241595,1.3365415786355457,1.3690935309701868,1.3044935818380783,1.3788886765906447,1.3407824924913005,1.397861839929081,1.3288968178235077,1.3826328672779324,1.2906133740341506,1.352761614041782,1.2994963946434703,1.3770287283964748,1.3216328618150985,1.4255911923444462,1.2790922526554234,1.3169933286371358,1.3320945246865044,1.4133509911848696,1.2589577786230506,1.305202654156629,1.3367251825384494,1.3784915333229764,1.3076311392653879,1.3380985141570545,1.3752820585467536,1.4129438311392637,1.3217101235616746,1.3888382204120389,1.296303572351755,1.3953471540092022,1.2672777268560953,1.3242229814182152,1.3282209931851678,1.3848993827250573,1.218760061531857,1.3076056237255393,1.2899565405147146,1.3688084015546182,1.3372364517318258,1.398118076646244,1.3305578875944477,1.3972030867250125,1.2976592259261452,1.3467641660252236,1.280651526730618,1.3694950439712106,1.2560607646155992,1.31341565508581,1.2592392159949621,1.328557934508816
Shadow Zapdos,Thunder Shock or Charge Beam,Drill Peck,50,1.0866863645276232,1.1308273777729698,1.0570167783577298,1.1004017585167865,1.152471540859195,1.2075315083344627,0.9484905418178848,1.0049303910471101,1.0904500093640475,1.158580142868609,1.070776437296451,1.169495072963673,1.0476383735710444,1.127847352839988,1.1500229247291776,1.2241319687291152,0.9998048080051154,1.0572069596042315,0.999251426180318,1.0582794156918736,1.1353693174248762,1.1945038021496666,1.0762647244875279,1.1403634747226068,1.1257242551438211,1.224020163263204,1.1366978159588506,1.2087698273772656,1.1335211246131094,1.104830225502005,1.0895150778423819,1.1552131694957453,1.141236820954092,1.1889035979386318,1.0774025031743153,1.1620170506076546,1.091109096829266,1.1736159390317953,1.0251828276767625,1.0820470902645531,1.1934870582351003,1.2697820872787624,1.062776552070824,1.0776764319825733,1.1728824718995439,1.263838592860838,1.1186972474685268,1.1982522786500538,1.1980384106564483,1.2580995392545962,1.0626558011111484,1.1209855014140873,1.1572493095482101,1.2537214917232635,1.0818613636062928,1.1462178647507906,1.0485333775878523,1.1181844583661786,1.1870051511971764,1.253803777544596,1.1691083896074168,1.2440998054252033,1.091495174901412,1.1321013741773107,1.1199464080995594,1.157750797662951,1.074047096800894,1.1490046765716178,1.0372258146316724,1.081010946282913,1.0493630573248407,1.1016622650302936,1.0631773630084969,1.1217354788559992,1.090653363959242,1.1455371507786334,1.0873802176384604,1.1619794855136742,1.0765548260352582,1.1382515638732358,1.15602033163903,1.2192983918006832,1.090285580865936,1.152713528973981,1.2307444639215828,1.285675956069116,1.124939129156445,1.1879324126905373,1.0072064322454926,1.0629355897687973,1.0988695042149208,1.1534507147539477,1.1748475338978033,1.2496200682890244,1.097170101858083,1.1779950040492295,1.1516848053578903,1.21507429886982,1.1653613035264483,1.2236893891687657
Honchkrow,Peck,Sky Attack,40,1.3179457880609327,1.3239616365000912,1.2799087810580738,1.2881645892677787,1.320192437999729,1.326560170754845,1.298427720661742,1.2836034837540211,1.266086095727319,1.3319320705246542,1.2430699161943355,1.332893095451387,1.3353701120915025,1.308046649512677,1.288027851603177,1.3452017376167609,1.2644672043794802,1.334902347912904,1.3813331763290866,1.365068517634591,1.2223311680352984,1.283447992880628,1.357419090116428,1.354435725154297,1.284825406226663,1.3489815363222002,1.4251811057549888,1.372761425147443,1.4732225898424993,1.3495700367450867,1.298205890537354,1.3359656702646494,1.4280837785447498,1.3349156068271004,1.2559151097406132,1.3178777435153275,1.2851460403227934,1.3677100842184928,1.4020382785937269,1.2546891712101844,1.3362613815916609,1.384231735458276,1.5859379450945346,1.2784416454883123,1.3064360626440294,1.3824013544655034,1.3025191562188023,1.3712611339444307,1.323443273573286,1.3782582911363535,1.317381535262752,1.3060911946521794,1.2827465216862657,1.3414740060099704,1.2593445269188532,1.323145318143929,1.2541094469568104,1.3158279052400117,1.3145807497853668,1.3733306305446915,1.336477051619549,1.3969325855556827,1.282251443491837,1.3376896055128602,1.2242434287766406,1.2755562922139807,1.2574597525141746,1.337822290278525,1.2148768014876803,1.2577659439584126,1.2290585676557402,1.2771244368494639,1.2330977547063606,1.2716957193785012,1.2737308630232629,1.340362451556761,1.2515585762296824,1.3347284516685198,1.2347722690378948,1.3139843871167864,1.3120156653612198,1.349337555203733,1.2693536854086709,1.3377063055438,1.3281222051300396,1.3770436089149645,1.3037937466119058,1.3771787167966776,1.2636711549602373,1.3284324912662604,1.2696054190194703,1.3298908605798536,1.32846823376162,1.3786290879665266,1.3265161798086027,1.3879161866523708,1.2730919492116646,1.3239674898841916,1.3568167506297228,1.362277629093199
Shadow Rayquaza,Air Slash,Sky Attack,50,0.8631077545114637,0.8950125421734809,0.8403322740519981,0.8735218085719461,0.8647174413877219,0.8974606992817454,0.8020589001824342,0.8467455529234205,0.8494093961527143,0.8988315006554833,0.8475193188382744,0.9102521704913641,0.8610403228630819,0.895075678760298,0.8641787507188263,0.9114561477129669,0.8614136836319173,0.9086456592216999,0.8664573743983549,0.9082513441736355,0.8265292528389561,0.8564881672412965,0.8775897146569558,0.90332529790908,0.8490266010867047,0.9117052506888472,0.8552029192362589,0.9018326017289204,0.850130361199628,0.8953108085443762,0.8586827575096295,0.8980535743054233,0.8597418561770129,0.8854853198430335,0.8432976600761836,0.8966007618356612,0.8782879973247207,0.9251185835100718,0.8244158644857782,0.8470682353759598,0.8904695865683009,0.9349785724841141,0.9311263160834474,0.8737587622531907,0.8840356487795701,0.9278794149461506,0.8926603482477409,0.9269665106509873,0.8975229232243055,0.9482414123443275,0.8690991202477168,0.897537364320288,0.8439665803963802,0.9027982838581926,0.8637849137988066,0.9071964434565157,0.8450151433431524,0.890851761191553,0.8958551941238195,0.9255461222932367,0.8911869062607303,0.9292091106787227,0.8484636401566643,0.9161899890981037,0.8295970938825121,0.8528708960068508,0.850945660720937,0.9068079294789555,0.8143358268881282,0.8507586323485905,0.8450831132515146,0.875656361659158,0.8538638170885341,0.8723050668763346,0.864581541481579,0.9073734910500167,0.8594720205894479,0.8922926999912545,0.845866721811508,0.8935842423615779,0.8901008249312558,0.9233647196066994,0.8451413311541436,0.9062997066849563,0.8759882660179588,0.9513290165635173,0.8778356625044792,0.9298124718615912,0.8614012604673208,0.9047978512367677,0.8645245132427863,0.9050061527491864,0.8836915546608246,0.9379280399471057,0.8786029587891093,0.9310832544398946,0.8652678945165341,0.9086001813869122,0.8844655226700252,0.920969773299748
Shadow Rayquaza,Air Slash,Brave Bird,50,0.9223331823314244,0.9230988972353128,0.8998699224474338,0.8995274397773863,0.9219965442471879,0.9264957988887383,0.8155644762893897,0.8592280971996935,0.8605793669903952,0.9105532814297563,0.8606448264025519,0.9356136399789021,0.8988889735829932,0.9095851522536758,0.8762492034627999,0.9221763727638675,0.8759005193901933,0.9252010814085234,0.9095508346808364,0.9457220898667077,0.851646887672722,0.8732821051173151,0.9268639619770562,0.9291138807679814,0.8627327273195479,0.9216484690855716,0.8923329652869416,0.9213368163089436,0.907683687316084,0.9183984631100676,0.8904875584000936,0.9265542846263126,0.9057396813389438,0.9162923738830315,0.8781208053691275,0.9194485760928715,0.8929448311670025,0.9433395228498763,0.8665669556546869,0.8638799757679052,0.9105642768639666,0.9476617294335633,0.9932594185494457,0.9107548803306617,0.9153576635470065,0.9533814607534215,0.9057812236642508,0.9517042876220358,0.90299712604352,0.9536152547785229,0.9016846082475379,0.9237957901561644,0.8801306213197617,0.9556721265915131,0.894785588589423,0.9309728892946454,0.8807783263494172,0.9103265153715306,0.9289564056090814,0.9487384336544883,0.9090763419938194,0.9504864369921026,0.8794196422562889,0.9335522685365887,0.8608129946546222,0.8846669152888852,0.8744195671067335,0.9162355667756488,0.8337010270064663,0.8608765479058367,0.8711123194034488,0.8828413857386981,0.8750748282301225,0.8893435665591523,0.8938447994981129,0.9227134285164986,0.8614585025174598,0.9122824552416886,0.8624722121697772,0.919009460786848,0.9021331555703691,0.9328805932838931,0.8597487121864374,0.8910064646051921,0.9138554001359425,0.9736700890780954,0.8877771346141478,0.9464979740345655,0.8732159471937924,0.9131365974404437,0.8781640656446587,0.9262245120927398,0.8997473700830916,0.9352734521483412,0.8932486226916541,0.9531544068163931,0.8792556160178596,0.9121407143853775,0.9092903809823677,0.9332198520151134
Shadow Rayquaza,Air Slash,Hurricane,50,1.0380406488123812,1.04532423715864,1.0101444025488613,1.0216175719954554,1.0399766228486245,1.0473116275918146,0.9255870763461815,0.9758245519859654,0.9840744307996897,1.0353158359418895,0.975695520038847,1.0711155111643211,1.0150780685074587,1.0447953985006397,0.9898023810633967,1.039440248053341,0.9917570644918838,1.051898634777829,1.0272661705612833,1.0657651538886939,0.9625540214327203,0.9958514736993557,1.0540749858952658,1.057360961515447,0.9851640357427961,1.0520047382380966,1.0136199606818732,1.045862171114642,1.0174157988625796,1.0482450790553006,1.0124459936437264,1.057493519237247,1.0317573637180275,1.0374166706065908,0.9969018683112644,1.0519753310357338,1.0125315709344995,1.0789735376167133,0.9729649823041939,0.9803650466525796,1.037623194007116,1.0815609689556787,1.1005367665540258,1.0486731644650487,1.0132859897474487,1.0771763156657104,1.0206796406021081,1.0634780692087282,1.032826969572556,1.0879704393047764,1.0142750148115856,1.0354695552052942,0.9713223671640236,1.0406802035747165,0.9790947220788844,1.0324428743434022,0.9941915944073353,1.0329585528772354,1.046384622722503,1.0810121148526186,0.9973446263019343,1.0684331006066154,0.9859217486103448,1.0307944925234527,0.9652619511319217,1.0068647357007694,0.9796134585937177,1.0387617431610314,0.9439415071214234,0.9747855120240058,0.981280099425198,0.9897856144166537,0.9757065125130671,0.9966137433771433,1.0107561698726057,1.0669958614548656,0.985932209742507,1.0311965117877089,0.9693842733805511,1.0197280670009823,1.0035997000249979,1.041229897508541,1.00998146715893,1.049542516088549,0.9990340929417236,1.07287232139663,1.011916903259002,1.0599979786285914,0.991415480224005,1.0445727928655442,0.9902936068910791,1.0609294676434395,1.0112795310557168,1.0786310616377524,0.9953918627596354,1.0625976662750511,0.9942095716478303,1.0428526580159063,1.0200428998740554,1.0526212216624684
Shadow Rayquaza,Air Slash,Fly,50,0.8374858858290343,0.8720089789791821,0.8159452027727924,0.8481912633988111,0.8376033337850657,0.8744172652120884,0.7746276436426157,0.8225350962155602,0.8245779490060733,0.8704684699146534,0.8193971182907328,0.8851732625603845,0.8313847966757792,0.8669858489885807,0.8395288385321957,0.8864196235681759,0.8351435334238246,0.882391214116644,0.8356459918708248,0.8813636659930905,0.8048647266022583,0.8307284034168723,0.8497221794806038,0.8739088064830487,0.8231883964669225,0.8856288465995417,0.8270339051517518,0.8763835402472195,0.8257047890588074,0.8677176879564548,0.8312189692291919,0.8699688044640372,0.8345468299371188,0.8628764597418562,0.8157772537638309,0.8703101759477598,0.8459778409440919,0.8969929509913493,0.7941431374765577,0.8258419638431639,0.8629605210808108,0.9094644826135886,0.896677186025079,0.8420398246152987,0.8596388091990782,0.9030005173305742,0.8676891960222485,0.9020601848850627,0.8734090598056659,0.9229870900050181,0.839274735347709,0.8734922923862862,0.814403084886488,0.8813291414080007,0.8364757406157796,0.8829701372074253,0.8196075177363814,0.8634028959050741,0.871041209577411,0.8975007154440523,0.8653427950097288,0.9030445232917478,0.8186516642215912,0.8920443074603965,0.8034088868630782,0.8285335432809845,0.8257997765178166,0.8827463477217233,0.7876421114914839,0.8264908499218123,0.8202889544819014,0.8496582258816218,0.8242452400310928,0.8497717180561636,0.8387889949102978,0.884029668005707,0.832848165315276,0.8676303394510314,0.8204208240707233,0.8688827999793207,0.8612782268144321,0.8979001749854179,0.8226392516818188,0.8841624469187327,0.8521983329159661,0.9240331985833363,0.8531749313193123,0.9060429817065887,0.8354809262152625,0.8785176342538138,0.8342322864075995,0.8798431336469128,0.8578068565338387,0.9114512404523655,0.8522544513008863,0.9074152228216856,0.840257429886982,0.8854384679782336,0.8570824149874056,0.8958005352644836
Shadow Rayquaza,Air Slash,Aeroblast,50,0.8812093900649759,0.8804419848412114,0.8582039418438081,0.8574251230797095,0.8838562135790757,0.8819843474725573,0.7980251206827473,0.8267478090392447,0.8284004869304653,0.8668666559648982,0.8796287769061394,0.8975913197089825,0.914418209873364,0.8926261879206522,0.8364845122083897,0.8713825554467604,0.866953097831574,0.8815453821388107,0.8677169129320333,0.8928635261611831,0.8127194828863298,0.832273776091486,0.9381409105674376,0.899220392880956,0.8393602091005073,0.8796802976849587,0.858771173888455,0.876228691460426,0.8945942031195206,0.8949410706389986,0.8785424508267549,0.8989147468474933,0.8804926481017447,0.8739350385324571,0.8541338654090332,0.8970868855432614,0.9007198613078947,0.9273846505856573,0.8358652394078789,0.8313985339002948,0.8816087119618965,0.907202373509452,1.0408679867065098,0.9060775825955819,0.8943352302121055,0.9262921506842873,0.8471392083392758,0.8752868570835872,0.8814196432644497,0.9216459103143105,0.8936248700492975,0.9011033233844193,0.8087057720032655,0.8593910128363239,0.867476415406396,0.888805091361357,0.8644815998008547,0.8716591295689334,0.9054063722216923,0.9174377563674521,0.8789630307886002,0.9177406432413873,0.8424877858383021,0.8971587773725085,0.8537134490807884,0.8711446290694622,0.83431693084468,0.8770516906013327,0.8180719327162842,0.8408689404505304,0.8450753456579151,0.8387680596551188,0.8507634713151006,0.855829454178319,0.8604935898084533,0.8793851882582695,0.8158318861583439,0.8452917879586712,0.8420824070723258,0.8777438866773509,0.8470044162986418,0.8607866011165736,0.8715834634523618,0.9109693989230522,0.7979286659750295,0.8672951024934712,0.8811709253287026,0.9156077436901053,0.8402647332478977,0.8866457173955022,0.8708037675525859,0.8976573551228825,0.8621588015868317,0.8885467858764088,0.8801884317505219,0.9234524529205781,0.8468588670294405,0.8747645458350775,0.8782568482367757,0.8776861618387909
