Attacker,Fast Move,Charged Move,Level,IV,Arceus (Fighting),Arceus (Fighting),Arceus (Poison),Arceus (Poison),Eternatus,Eternatus,Eternatus (Eternamax),Eternatus (Eternamax),Keldeo,Keldeo,Kubfu,Kubfu,Marshadow,Marshadow,Meloetta (Pirouette),Meloetta (Pirouette),Urshifu (Rapid Strike),Urshifu (Rapid Strike),Zapdos (Galarian),Zapdos (Galarian),Terrakion,Terrakion,Zamazenta (Hero),Zamazenta (Hero),Naganadel,Naganadel,Poipole,Poipole,Mega Blaziken,Mega Blaziken,Mega Beedrill,Mega Beedrill,Mega Gengar,Mega Gengar,Mega Lopunny,Mega Lopunny,Mega Venusaur,Mega Venusaur,Tentacruel,Tentacruel,Amoonguss,Amoonguss,Ariados,Ariados,Blaziken,Blaziken,Combusken,Combusken,Garbodor,Garbodor,Gengar,Gengar,Gloom,Gloom,Golbat,Golbat,Hariyama,Hariyama,Haunter,Haunter,Hitmonchan,Hitmonchan,Hitmonlee,Hitmonlee,Hitmontop,Hitmontop,Machamp,Machamp,Machoke,Machoke,Mareanie,Mareanie,Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Nidorino,Nidorino,Poliwrath,Poliwrath,Primeape,Primeape,Seviper,Seviper,Swalot,Swalot,Toxicroak,Toxicroak,Venomoth,Venomoth,Venusaur,Venusaur,Vileplume,Vileplume,Weezing (Galarian),Weezing (Galarian)
Shadow Exeggutor,Extrasensory or Confusion,Psychic,30,15/15/15,1.5919124160991598,1.522003766938027,1.5933435292746896,1.5216339711975444,1.6538544736410834,1.6902720223542915,1.604842461791697,1.617289232035407,1.5479711932906943,1.6177382762432198,1.519279357298834,1.5727791038471628,1.5506728095434712,1.5973145145323269,1.7287379331850319,1.6116395361632077,1.5055685119663278,1.5592045577477756,1.708205182725329,1.6478363145504487,1.5299186004050158,1.5481724195745963,1.5381922951120266,1.5555428596698995,1.7155003116876164,1.643324709268437,1.6423438059139432,1.6594019510855433,1.699486403799235,1.6325863137935066,2.204077947103068,1.8440318631382906,1.9047976230869061,1.4786324676802223,1.6263812922292635,1.5415238629020769,1.4822135227943054,1.507157232937906,1.6128581430195468,1.5701525301704995,1.5357756249994072,1.593550056939645,1.6687366882633172,1.669838626267535,1.6709396643256893,1.6139873706071868,1.6178548416854672,1.613369716365763,1.5602914100040484,1.5756545219506721,1.888667197845251,1.6542152804328154,1.5459902480170338,1.585529707021558,1.5535345031644692,1.5738280574076446,1.5755272320256837,1.5817467514504326,1.6554077858077196,1.6742527690196423,1.5207823017443705,1.5819264555279877,1.5310957734189934,1.5565072286977382,1.5160197412107772,1.545692159780425,1.5702592484342364,1.5732273469949634,1.4904106658416802,1.5667265279206275,1.5072126043329723,1.5547919489431843,1.606355842832196,1.6353808999170747,1.5672373100667916,1.5385769244095122,1.5803672645609539,1.542432200705599,1.5917802248185238,1.629523787847064,1.4931351963916082,1.541808420037801,1.5383481015109512,1.5970728391608695,1.5835784907052621,1.6246804100053143,1.6724059326330156,1.6570122420510192,1.5465866410836875,1.6025726143607169,1.6933972566028,1.64321636920785,1.457599300475034,1.5082515798888767,1.5222063937123986,1.5328046615664872,1.5765574831094795,1.5449972857933947
Espeon,Confusion,Psychic,35,15/15/15,1.6311191538007719,1.603348175999035,1.635570791276056,1.6029995251178526,1.5832357954652987,1.6081313987540107,1.6747379447083912,1.636497728077168,1.5971171367121548,1.649768471926252,1.5829771321821955,1.6185062335783549,1.6182096549933676,1.6663980331706105,1.7328500158494353,1.6411375420677026,1.5960013909365773,1.6317158638731228,1.6414216627615945,1.6736787398150699,1.6454172776237541,1.6300011922403175,1.600990882838172,1.6077658595886275,1.625631253140959,1.6087199549628537,1.6075186944177158,1.656216255547281,1.6751413994954782,1.5958082211258808,1.6230371302360094,1.6537569980277724,1.590908312907747,1.427009332629532,1.691164892803195,1.5800686551673557,1.6352175799173578,1.566356247160275,1.563252440680127,1.5914979710964618,1.6226393486170512,1.6341024116838923,1.6432785094040359,1.6662627542840343,1.6417440525585385,1.5932453224886107,1.5805132546784704,1.6304576825395396,1.5621350806373753,1.6155076054234154,1.7483492474261229,1.6611739105376182,1.6051567727052058,1.622841241561331,1.5876262145322138,1.619742075530776,1.6223824306604786,1.6552385515693528,1.659165525901683,1.6760705494741126,1.5494082840125958,1.6238211218746341,1.577080632100221,1.6150229872527173,1.5604972645913455,1.6204126033007693,1.6383782366908228,1.628574722592047,1.5641811242789285,1.6255324078471385,1.5315503343220191,1.6000393155614159,1.5698331798406209,1.6452661144422451,1.5781952960930783,1.5726032364474984,1.5652892502969749,1.5914184768665558,1.5891416971581351,1.6506818431589323,1.5694208327344445,1.622423383757347,1.6008398019363959,1.6367593454526634,1.5952993042191006,1.6552867510995548,1.5983412188458803,1.638793142236333,1.596688814629595,1.6496408713286874,1.5874580371666012,1.6237780167829416,1.5938565145319963,1.5525083853653188,1.6299535786224202,1.5742454346638417,1.5369847512923882,1.5786925133407532
Shadow Mewtwo,Confusion,Psystrike,45,12/15/15,0.961782531190096,0.9914212510154806,0.9622648171174124,0.9936093338174345,0.9730074902633865,0.9787678671640081,0.9673361668820126,0.9991914889943397,0.9749689770626783,1.0054957493149064,0.9712572168448577,1.0061726092607524,0.9669259631926654,1.0321209654024648,0.9609417740916388,0.9971417215132294,0.9611251018460728,1.001614366487642,0.9723838425232508,1.0174149276660736,0.9750127621613198,0.9917849308032081,0.9531978753556237,0.9826164444350876,0.9497980479767082,0.9753743925030394,0.977436528301827,1.0021311487637847,0.97059894761248,0.9358331479811797,0.9523084366945903,0.9618330111604534,1.000413530596642,0.8389241303157743,0.9565679146190081,0.9643570110764161,0.9367289037621431,0.9435364934713137,0.9750887707800323,1.0143296774546438,0.9731732673072082,1.0206827126085805,0.9909423458650475,1.053315645194004,0.9719847637003046,0.9823595072799117,0.9667261986109996,1.0170962371258676,0.9737027643473639,1.0147316825260615,0.9658005757318847,0.9957444852091989,0.9728284195326409,1.0124125409888551,0.965688996793208,1.0201274701699428,0.9731958066750884,1.0181240349350535,0.9663172431216102,1.0082129906896784,0.9860974260673607,1.0418236311607632,0.9807818162883367,1.0254381910157773,0.9809941578925573,1.0298110990045142,0.9720665389864054,1.003044601135039,0.9854341196031019,1.0525318404429596,0.9691069436063922,1.014283256508573,0.9864121940898974,1.0564636589081886,0.9699665049468525,0.9951605718094777,0.9630167249565567,1.0074434854991041,0.9735099554569411,1.0426097315878768,0.9702608809584572,1.012747976732794,0.9776972714584047,1.030133697584693,0.9825147204245382,1.0244211241262324,0.9742573370059731,1.0341739193162056,0.970946433263428,0.9913351958449121,0.963991999442523,1.0035579149788174,0.9584549145387268,0.9676869322177901,0.9826777936270449,0.9808186137186754,0.973279901145355,1.0068444062404542
Shadow Mewtwo,Psycho Cut,Psystrike,45,12/15/15,0.9671443155708274,0.9911528319419758,0.9665070976344748,0.9907756938016404,0.9848965257453007,1.0091147262624092,0.9880211106091172,1.0257929571831035,0.9938368798198055,1.0281783537459344,0.9936398410770677,1.0315200511915381,0.9887219386977616,1.036914117237917,0.9732886350522583,0.9969917396474004,0.9829825518158029,1.0281488327554444,0.9823475343201539,1.0166924099551986,0.9971213955814449,1.015514189317671,0.9643618909998298,0.9882817824835277,0.9696563370549717,0.9939692772994432,0.9934009509028476,1.0297309698038448,0.9932969709011612,0.9267736653428911,0.9507989578782198,0.977067765262909,1.0341789719783137,0.8322879527590261,0.9855956642826461,0.9788484460051663,0.9614265119321159,0.9743882730381996,1.00569299993278,1.0388944412747583,0.974373715076323,1.045213687540809,1.0056827470026173,1.0744782109307796,1.0005008000306717,0.9942803314722061,0.9814911917495432,1.0282036480392782,0.9890675903071213,1.0519934818901062,0.9662483671978013,0.9850938633034938,0.9990096159525692,1.0681101612430883,0.9771682972166604,1.056275651152565,0.9933026759319008,1.0489189593627335,0.9769500570676583,1.0312121574617104,1.0043084075307327,1.0626913772304083,0.9852925025644587,1.055349065802191,0.9845191649970512,1.0491085823714301,0.9990364702088016,1.0535524507241774,1.0000360139958189,1.0722585773239146,1.004074098342939,1.0680592428990536,1.0152779833808658,1.056612217146555,0.9966571508495778,1.0095332803367472,0.9908745421689142,1.034499630980877,0.997707980965353,1.083524004371669,0.9829841199068764,1.0305254481401196,0.9866272860019193,1.072984675686101,0.9992537653062163,1.0298768872363557,1.0121379451300943,1.0630698157954228,1.0127034938272224,1.0386703630349554,0.9954206378338634,1.0227637042618696,0.9763924040967421,1.004478931355272,0.9879567827021212,0.9894534798182003,0.9943289283453096,1.025770308582172
Celebi,Magical Leaf or Confusion,Psychic,40,15/15/15,1.747151353251517,1.7709436971408214,1.7464391194614002,1.7722338114912066,1.767004989536847,1.8307128837044397,1.709285099696981,1.7803514502033078,1.7269831512294544,1.7881572753845223,1.759543579537741,1.8378119974245488,1.7452223290546462,1.8091073238134987,1.754155474223866,1.8271513166675843,1.7219060914475668,1.7906938304909628,1.8029508133501164,1.8575780290992316,1.720762036184998,1.7569026317371488,1.729951847243522,1.7824431857810055,1.7691880545761913,1.8148356774397272,1.7833721008534378,1.8779521964698065,1.8344999095717325,1.7582639177849086,1.7858473764030778,1.8495443678029246,1.5055625723140806,1.5326977947140026,1.7064960575067207,1.7541507774311782,1.6387047304385878,1.6798112395158848,1.8001128912660234,1.857511951977993,1.7563959688398785,1.8394725358508088,1.8405505010519716,1.9116074044934208,1.838379760735656,1.8098576921063099,1.7812827040387897,1.8909298499944895,1.7654035865225803,1.840467598404206,1.7521625142492103,1.799352642598792,1.7837133236446587,1.869604778422,1.7712579654811051,1.8671158403989876,1.7800069832986338,1.8697670974051719,1.7994940394446495,1.8227774492758633,1.7721469875935063,1.8902738047122973,1.8005271223597445,1.8768124830110329,1.7749541777994207,1.8577094826071996,1.7670233550727406,1.8619855531822858,1.7882148636827855,1.902091344609954,1.753052934086809,1.8329232734769956,1.8107169572547903,1.92119732175959,1.7160563610493957,1.791738778786919,1.7532111294331385,1.8330554426367807,1.807669422397163,1.886524296229711,1.7463662541421123,1.8436348311915105,1.7616164552739704,1.8791555216460745,1.768906276659345,1.8694173336487625,1.818245782072037,1.8944660023684776,1.7736804700518332,1.8757448310280844,1.781979967196433,1.850196481530428,1.7322158881674512,1.7757340480992911,1.731545405935892,1.7880730437179615,1.7374408872743212,1.8263229982316698
Shadow Mewtwo,Confusion,Psystrike,35,12/15/15,1.063719401285867,1.0699228446837827,1.0607000598457428,1.0687645237732357,1.0576763879291649,1.0647729249738578,1.0936644000195683,1.0795193135023295,1.0560062187945165,1.10731004756622,1.056143331361445,1.0945997405237442,1.0398956882349184,1.1061494268419334,1.0758700403816042,1.0889466165528243,1.0557834510636075,1.0962878863816412,1.0581755054791677,1.1166646271609786,1.0701650005817036,1.0839394849377662,1.047392257898641,1.065867927530813,1.0598680233976334,1.0585939247528295,1.0431044500691649,1.1005028609758725,1.0654542940750837,1.0219093124115584,1.0573141857058028,1.061871534093442,1.0831416170217907,0.9194056509075019,1.1544874811313959,1.047759768955225,1.0612616389292049,1.0240903283456306,1.0762032568025857,1.0889285251845702,1.066635684470646,1.0913736899650683,1.0868654994317648,1.13455221188895,1.069712418133596,1.0637265416291097,1.0500408426780412,1.124624735407913,1.0490187361596153,1.0973038313053523,1.0861673001359917,1.0816379101363744,1.0638721161167883,1.0983682093548155,1.0420643789153237,1.0993855521322808,1.0646277486054008,1.1180073067600445,1.0687246963439583,1.0967546275670559,1.0461634019611323,1.1178644023633533,1.0543020886558665,1.1131615953013312,1.0530470781608574,1.1016654861544481,1.0680406961483728,1.0882400824366687,1.058826402815808,1.1133740941660264,1.0417760447737785,1.072896609700509,1.0466943171888694,1.0980440486967094,1.057000393815709,1.0720867004635246,1.0506670855854041,1.0733946648046544,1.0757924578605753,1.1230494723464113,1.0549268768693894,1.0937663716710326,1.0582256130903918,1.0971504924669098,1.0540242172355059,1.112531875534578,1.070342928259111,1.1070779617396742,1.0517603682249452,1.0829469523447297,1.046116464104692,1.0817808830303264,1.0603668573893952,1.0567031667093565,1.060502162068811,1.0512135898146964,1.0588795332802505,1.0769778847683675
Shadow Mewtwo,Psycho Cut,Psystrike,35,12/15/15,1.0896338874574252,1.0939875541196937,1.088712810460824,1.0944568248567557,1.057282591491782,1.076827035324059,1.0901166896400896,1.0964532104758808,1.0568251796272603,1.1054898140844964,1.0812328275999616,1.1117605222500229,1.0486991171458888,1.1226636430681267,1.1091340282910758,1.096923145975397,1.0854669843983493,1.1224392732118103,1.0736707718627443,1.121013763624767,1.0715139476979887,1.088492848215986,1.0668256664624478,1.0867217724297977,1.0745916304446144,1.0762566856095672,1.0754527910671787,1.1220163049850371,1.089505609181164,1.021206718429664,1.0764962663906397,1.0748348491644502,1.1264372087471881,0.9160465156935227,1.160456663594412,1.0428598573373173,1.0788048077025323,1.0303129865605432,1.0918975080874826,1.0986843758644353,1.0771362076883473,1.1257465293924738,1.1007660710215816,1.1668601659277893,1.0726081839174997,1.0649991421260185,1.0634955617384325,1.1451325461875197,1.070076407234073,1.1309118536852432,1.1080069232133107,1.0863962994069778,1.0858939374613954,1.1430375660096554,1.0715008204248906,1.1324341993394653,1.0872946519154099,1.1662523881837312,1.0742337119873966,1.0837036332122454,1.0892496292827845,1.1563377401970787,1.0927738195217978,1.142416419356024,1.0651969408549098,1.1177043273865033,1.0912065033093628,1.1392782827668468,1.0924598848185347,1.1586232205580778,1.097872239331772,1.1330824921842466,1.0619762306818614,1.1323028688508483,1.0877785417428343,1.0888090129578327,1.0828954153390562,1.1253752034450626,1.111500129244223,1.1830972418675225,1.0775976384704815,1.1123292139544572,1.089193823499985,1.1531700217786491,1.0652413128131142,1.1315585027089776,1.1064304194674917,1.145846065735537,1.0633382938644078,1.1277284190343095,1.070755968954037,1.1021673849065967,1.0576115908111814,1.0707858435445694,1.0759735329233928,1.0711328734093768,1.099420696198545,1.1168467399848323
Shadow Latias,Zen Headbutt or Dragon Breath,Psychic,40,15/15/15,1.473153733858336,1.5020561713886118,1.4762206442508956,1.5043124830451775,1.448185276947964,1.4821097395293816,1.421655064848361,1.433461121198954,1.4441099256596164,1.5008627719199128,1.4701574179606534,1.510138629366546,1.4484581741372486,1.5111950121950666,1.4565849667169235,1.486009271458849,1.4492405051025101,1.485221140012,1.48501173397273,1.521845806917608,1.4863698963788905,1.5079738099257538,1.468524403406742,1.498222366914807,1.4401277315117322,1.437553900405602,1.4942696853492723,1.5174913436658117,1.334260978485442,1.3611240206613726,1.4078542137750745,1.4606236695609471,1.3772770154330753,1.259781147306683,1.410274299949158,1.4131247144406667,1.3771472645013176,1.3676305705690877,1.4474505591996076,1.5052661053756746,1.4492089430613035,1.5136808910691248,1.489892347507101,1.5643189711637002,1.4346170796748907,1.4473126847182933,1.464486427770716,1.5391671533440194,1.4519989754106808,1.523624676946493,1.4238756707742817,1.4470743308315732,1.4766633905581663,1.5384197426346264,1.4588251481858518,1.5239076326294272,1.4583192681346735,1.540654178418701,1.4979234406242625,1.514782859964035,1.4723644870030124,1.558386412922595,1.493103012165471,1.5477575984202976,1.4781097690718177,1.531455414481172,1.4698492617434473,1.544648266887865,1.4836217166769337,1.5794285568259017,1.4587413616786316,1.499605819572628,1.4583393049203692,1.5124591104584213,1.4406570330663255,1.4666602426599478,1.4513689920906985,1.49906615464732,1.5040635195926595,1.5881519423481676,1.4392978771461007,1.5202633742924554,1.4952970983620795,1.5511324339804906,1.4938711291546263,1.540035296570085,1.5147229225865697,1.5756700438993496,1.4320742098522847,1.51227609987144,1.4747380424908638,1.4908134909360715,1.4128613795481673,1.4576362446402382,1.4399033711335585,1.491704181826334,1.4490642085530092,1.502605893196061
Jirachi,Confusion,Psychic,45,15/15/15,1.6379163352414627,1.6780834795688144,1.6398999275613477,1.6715589727716582,1.6317251886865327,1.698276646413277,1.6400703303280837,1.6913309237618095,1.7051903986578159,1.7457275175383171,1.7586648036651138,1.802542646747071,1.6448927481698457,1.7599294354575794,1.6527871163292518,1.737665944616377,1.7280380629889665,1.7919836557009416,1.6549620047968272,1.7579098995655364,1.7035913968976666,1.7516039380548258,1.6488411335404218,1.702273803717269,1.5730304983638441,1.6150217920094985,1.6403869899622487,1.7414102625875385,1.7010327247149815,1.6483433349797614,1.5417625702512374,1.6214966435809004,1.3916216211516048,1.4297889941367072,1.6470521864446792,1.6926695440356812,1.546803621078296,1.5985826292558023,1.7052076161863918,1.7912702928398745,1.6870769246590973,1.7935213362542264,1.7221543240354555,1.8215405905164266,1.7590792775699664,1.727064841634746,1.711864812153988,1.8095303642924427,1.7042174399664733,1.8083778011259635,1.6337866096360958,1.677160963389594,1.7140119688129367,1.7804788518248298,1.6952619198504248,1.793713608978119,1.7230524683347581,1.8037067285651411,1.6781855636531042,1.7446807332552152,1.7279919015396932,1.8471253561069094,1.7474609677524786,1.830950218950867,1.734689101634962,1.82038946906939,1.7123369885607178,1.8032215994594536,1.7246610726811056,1.8390021171932736,1.6998312784793261,1.7864701054222245,1.7210668420370032,1.8338661036999386,1.6686873929338333,1.7293874239400984,1.705348487174609,1.7762488377300247,1.749945813757422,1.852021928357807,1.6828177411958423,1.7805624570388776,1.725330014985559,1.8206596961248676,1.7023258941418014,1.7892939672689943,1.732268139426476,1.824423687833164,1.6904248191346674,1.7866686187109868,1.6688557630868797,1.7592366408131768,1.6344749781467032,1.6969071423953408,1.650881101160576,1.727549854616648,1.7051526964213612,1.7784612141514473
Beheeyem,Confusion,Psychic,35,15/15/15,1.892420439102268,1.876925525458168,1.8876551237547585,1.876383234012154,1.8279610751357716,1.869209464516754,1.869880835561132,1.8444357602668182,1.8532043717623514,1.9186876318524415,1.838805380111178,1.8891015756730805,1.8524950984633046,1.933498939736006,2.027116721341874,1.8979314810609755,1.829819243375617,1.8963865037214227,1.9002899299262856,1.9402579140636083,1.9043160829470565,1.8759529452877024,1.8310948062745718,1.8416129391552916,1.8595015414577183,1.86260641707493,1.8217820418275328,1.8999355214807505,1.9066182338664153,1.810424519566972,1.89827490903829,1.9228322559903808,1.854794744481934,1.6517568048345186,1.979773382216009,1.8498351971036333,1.8799957754447003,1.8129650232413623,1.8138897650092902,1.8481063755390315,1.875470992032843,1.871265231311348,1.8673558688910836,1.902900741151267,1.9049424127650882,1.8352740327983483,1.8077275057498794,1.8860269968056511,1.7739790762823067,1.8514405369139635,2.0469267021949173,1.911461006549687,1.8438436728331364,1.862975080989809,1.8329006720330434,1.8744776603227469,1.865043815955708,1.911534738919081,1.8997504879561624,1.955884308967794,1.8001834863552746,1.9115061394348838,1.8075563881460603,1.8746575866663175,1.7948880845856046,1.8694886620845657,1.8464381721181762,1.8661288610256472,1.8188331487969402,1.9186939662931612,1.7809829449343015,1.858048153177899,1.8172150701459513,1.8926997512239023,1.8231152541742306,1.8186109704696405,1.7791787526592584,1.8243077257353988,1.8138375718544206,1.905544651148105,1.8142678349158672,1.8772974606126562,1.8468184388090023,1.9130125172811696,1.8390674494131012,1.9147781588137138,1.8188739012638984,1.8815055933917264,1.8429718952552558,1.9073056576156528,1.8201056291914508,1.8689568961378789,1.8183138262349479,1.7897035697116734,1.8622602752237212,1.837511540997109,1.7792397964217617,1.8425095725388554
Exeggutor,Extrasensory or Confusion,Psychic,30,15/15/15,1.8185931188588167,1.8153249679098726,1.8194408042043841,1.8173629741392245,1.8346678111857533,1.916273886613823,1.9032397705919086,1.9065012388382263,1.8322706049672903,1.8680285292030283,1.7892670483786517,1.8545296328033534,1.8012335679945657,1.890355655100225,1.9949752021383362,1.8869791934984963,1.7779022496921784,1.826807347817861,2.0002879566951544,1.9397943923172132,1.848288500820512,1.8299023386507445,1.8278167586553171,1.8390433454786501,2.040236846668306,1.918892237068066,1.9164686216417401,1.950151806989049,1.9825471478639494,1.9024242882514149,2.2155720935480656,2.1091811841850547,2.227469103964869,1.723794603617926,1.9654691532827298,1.8075365055897337,1.6819110814014493,1.7517569121672778,1.8123107482103014,1.841912573879994,1.826216639036798,1.878417196187143,1.9918963721601803,1.956936747659157,1.9316114449830963,1.8842973106056016,1.8698902796994141,1.8848029257552463,1.8525059154064658,1.8777564965328553,2.00478324702048,1.8959655651970384,1.7935620795665068,1.8576613612742874,1.853969472553501,1.8575627640959147,1.814876770543692,1.872046956974809,1.8626867811248737,1.9258753548398717,1.8123952132764087,1.895379879743942,1.7888555419609984,1.8531814816551635,1.7697079374690297,1.8455283101586408,1.8172929282228243,1.836567103114599,1.766998888710986,1.8704716781866224,1.7985172816115278,1.8368199238594836,1.8656735491663576,1.9153275682955235,1.8457021323264862,1.8369089425259164,1.7992506795103342,1.8146919085607844,1.8576460589578432,1.936722399873347,1.7741985886751792,1.8531255163890268,1.8347778715808356,1.876915230834379,1.869722493003153,1.9077708858881488,1.8871280400422399,1.9290583034875202,1.832104865621428,1.9093443115515432,1.9801059394362224,1.915017405382029,1.7246047683029304,1.7825136133304789,1.7686562709128681,1.8034149934988486,1.8614398438248068,1.8295203372533682
Gallade,Confusion,Psychic,30,15/15/15,1.8580703372243597,1.8450332516864987,1.862183551659469,1.8412285972028442,1.8301552741175084,1.839054106284663,1.842179894849829,1.8343129124065118,1.7933703259970377,1.8766524262003137,1.8086113680835452,1.8553760171061118,1.793947601639402,1.880546694872811,1.9394886185874187,1.8495888986002456,1.801777558486929,1.8690289289708928,1.9561409991437075,1.9216787800299704,1.832101279589581,1.8386620612840354,1.9131232110023655,1.8295605186209831,1.7909214491694478,1.7967780415176393,1.7965747908541272,1.8486051515455053,2.0067338228595486,1.8130857785200705,1.7741133498722832,1.7981356680513247,1.7920169922815858,1.5995259134399367,1.9330411799561402,1.796421813394435,1.8620832284253457,1.7944454667403682,1.7788047735039623,1.819371017728416,1.8083315847812615,1.8200638824326005,1.7896307605613313,1.856806694167664,1.9221551129623087,1.8266738342141122,1.787162544781458,1.8439136377638892,1.7380828680655533,1.815296556165759,1.9494355970897514,1.8570591390067372,1.8080018355310778,1.8288050727855725,1.8416396905868933,1.8404272885565993,1.8078011895540647,1.8629616781261022,1.8456550149018447,1.8778687009419845,1.7911559546816471,1.8877147789827018,1.7741481866288429,1.8455991900919024,1.7744739996944,1.8363292400976208,1.8122254155957613,1.854445553408662,1.7679040442416953,1.8640038585293353,1.7600103288749818,1.8206469428424403,1.7702721733651061,1.8555041875344702,1.7852961186451153,1.7749038184254793,1.7466250944224813,1.7983850886691493,1.793897097547168,1.870035749225975,1.7709320278040965,1.8304839903512864,1.764968795912694,1.850749549082685,1.7940718197519165,1.8463294806135075,1.8028298221201062,1.8750684931132546,1.81034783305377,1.8493637425169003,1.7797039556714178,1.8075452925450421,1.8111344044275934,1.7814849560890247,1.8748974594861185,1.8134588783479273,1.8075042442472837,1.8720279801751871
Gardevoir,Confusion,Psychic,50,15/15/15,1.4953439863760682,1.532098079398798,1.4912782332736445,1.5373132615694414,1.4774846992069537,1.518515442105545,1.522709847109234,1.5643080779158745,1.4994162488146665,1.5398738226266127,1.480181619779519,1.5467852399231834,1.510060119505765,1.6067390419702394,1.5031206177749368,1.5529203459208287,1.4954625380398754,1.531514657812287,1.5423059629169096,1.5665598996068018,1.5151599771701114,1.5363668617164137,1.4938004546290147,1.5270046976606493,1.6400910114777454,1.524086154440969,1.5756465715298402,1.608887509823297,1.4819935234591952,1.4393722317858528,1.4687111168341629,1.5383650585872297,1.5775403276996578,1.4032799255242194,1.4571425717243554,1.4948940808183522,1.5037942598314178,1.5158896626898053,1.5317348201379166,1.5753467458453414,1.519175862602797,1.5828856865299685,1.4990848614888737,1.5942077357513762,1.4964176250710164,1.5126676371117713,1.5205037648806596,1.5982992653214836,1.4877047545986648,1.5655830675636642,1.534982993339443,1.5915937689320363,1.5481249683845701,1.5930347833346108,1.5216987963855613,1.5916021665883884,1.5459515763981602,1.605304547343596,1.5591967278369818,1.575013395292621,1.5060388328926444,1.5921144656045045,1.5362139313693428,1.6004991888941738,1.5253324117721823,1.5646804370084868,1.5132034719284093,1.571960938590847,1.5034501634142126,1.5838442571641276,1.4950590960091599,1.5804955065046136,1.5251924772413756,1.6205405345214499,1.522726172716973,1.5326262253403438,1.521564539072928,1.5570764708612606,1.5619428320266147,1.6265908836845122,1.5138055414592555,1.591712744456732,1.5097608136822585,1.5768217101938529,1.5225199696340086,1.5993123547308223,1.571234978194234,1.605165619444612,1.522462411687629,1.5920579243351718,1.4889074366659265,1.538606673870865,1.4839731547601138,1.530858299831346,1.5202870387129879,1.5537255625613375,1.4975197139506577,1.547258141618599
Shadow Mewtwo,Confusion,Psystrike,45,9/6/6,0.9962553860522452,1.0190288330502868,0.9917698863519342,1.0189386766499802,0.9868591993385228,0.9908203653180436,0.9939376926242364,1.01184968187325,0.9854803206005213,1.0255664196634833,0.9932374190926274,1.0255590132800863,0.9809506436436211,1.0415577136152323,0.981750339228026,1.0195908008272514,0.9810778773570744,1.0219488711666442,0.9962568630741905,1.0471860336051015,0.9892462662478784,1.0081731894129635,0.9832186332266839,1.0004011847594014,0.9959173657188032,0.9895708735841399,0.986850874147999,1.030212735480973,0.98633115691336,0.9540679675660999,0.9918905170636066,0.9888551941826423,1.0230796386888534,0.8646133960298683,1.0234975438611251,0.9780868563052291,1.013112432105683,0.9697522561450249,0.9979521131284925,1.023709861619935,0.9983234618145931,1.0264340136386563,1.0065681594041134,1.0689524809320892,1.0135739125433956,0.9948841097609463,0.9800835772244018,1.0213787987669294,0.991740192406002,1.0244724191637777,1.0052192475537114,1.0146187767083323,0.9962329924504681,1.0386218744947349,0.9761282761751309,1.0415783225803552,1.0014196158404267,1.046346317763044,0.9927285435279776,1.0184594616400562,0.9862918371701379,1.044135381087866,1.0046513077267092,1.0496434118535742,0.986313906529137,1.0450631443133347,0.995063615469608,1.0154116225484673,0.9955451196003882,1.0620767083411353,0.987013753303858,1.0258308828393163,0.9953087561588132,1.0586608535941529,0.9879955855965541,1.0015432603515035,0.9849431424923862,1.007731498931706,0.9859624813039756,1.0434769318343837,0.99209955344877,1.0291713037790144,0.9988260896706918,1.0569157227371682,0.9854563746002691,1.0356297853570018,1.0052478293967706,1.0437900063082888,0.986623569634172,1.0017161631492952,0.9792233075142079,1.0190072374468715,0.9893479912661799,0.9947585922846499,1.0053257550219945,0.9970166730045285,0.9974475171471958,1.0132116873627195
