Attacker,Fast Move,Charged Move,Level,Arceus,Arceus,Arceus (Dark),Arceus (Dark),Arceus (Ice),Arceus (Ice),Arceus (Rock),Arceus (Rock),Arceus (Steel),Arceus (Steel),Glastrier,Glastrier,Kyurem (Black),Kyurem (Black),Kyurem (White),Kyurem (White),Kyurem,Kyurem,Melmetal,Melmetal,Meloetta (Pirouette),Meloetta (Pirouette),Meltan,Meltan,Zamazenta (Crowned Shield),Zamazenta (Crowned Shield),Cobalion,Cobalion,Darkrai,Darkrai,Dialga,Dialga,Regice,Regice,Regigigas,Regigigas,Regirock,Regirock,Registeel,Registeel,Terrakion,Terrakion,Stakataka,Stakataka,Mega Gyarados,Mega Gyarados,Mega Glalie,Mega Glalie,Mega Houndoom,Mega Houndoom,Mega Lucario,Mega Lucario,Mega Sharpedo,Mega Sharpedo,Mega Tyranitar,Mega Tyranitar,Mega Absol,Mega Absol,Mega Aggron,Mega Aggron,Mega Kangaskhan,Mega Kangaskhan,Mega Lopunny,Mega Lopunny,Mega Steelix,Mega Steelix,Sharpedo,Sharpedo,Snorlax,Snorlax,Absol,Absol,Aggron,Aggron,Boldore,Boldore,Chansey,Chansey,Cinccino,Cinccino,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Cryogonal,Cryogonal,Delcatty,Delcatty,Dewgong,Dewgong,Excadrill,Excadrill,Glaceon,Glaceon,Glalie,Glalie,Herdier,Herdier,Kangaskhan,Kangaskhan,Lairon,Lairon,Lapras,Lapras,Lickitung,Lickitung,Lopunny,Lopunny,Mightyena,Mightyena,Miltank,Miltank,Nosepass,Nosepass,Piloswine,Piloswine,Porygon,Porygon,Porygon2,Porygon2,Raticate,Raticate,Slaking,Slaking,Spinda,Spinda,Stantler,Stantler,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Tauros,Tauros,Tyranitar,Tyranitar,Umbreon,Umbreon,Ursaring,Ursaring,Walrein,Walrein,Zangoose,Zangoose
Shadow Conkeldurr,Counter,Sacred Sword,30,1.1743964014314778,1.0280776144274903,1.105114788039918,1.0230402757587502,1.110835380260603,1.027344421830772,1.1123948212523933,1.030843059182893,1.1004405477731913,1.0247083744719139,1.0091445211177996,1.0076546842492686,1.0804389241004553,0.9939315732953417,1.0213192237849202,0.9215609311097706,1.092580883357789,0.9978536633173499,0.9779644673182781,1.0001104781617212,1.0709794079658448,1.023507977645707,0.9773914587414159,0.9959421012106116,1.0576478272089214,1.0101931457642392,0.9647806043572973,0.979390813287083,0.9592624085583639,0.9512091676380197,1.0461869422066572,0.9681427358113383,0.9521517285339689,0.9493812722594407,1.0150703504947958,0.9141542558612945,0.9489157600310171,0.9554378338323709,0.9613965563848429,0.9554811761153407,1.0046115530299295,1.0047988147790827,0.9506339521504938,0.9729054130717042,0.994879782874047,0.9725269934235241,1.0066590226398706,0.9926344853387918,1.056792542592787,1.0157696282922297,0.9500230358297195,0.9411760016177607,1.0027216070319163,0.9505431938711595,1.0778482836026297,1.00863445389401,1.004980080438524,1.0113856554285414,0.9746346065721765,0.9930000689408023,0.9502504566810897,0.965520694721933,1.057655760294413,0.9115741234733377,0.973931448829156,0.9976919314245815,0.9932749325605436,1.0117110808504186,1.0051514557562657,0.9896330356319055,1.026269399586436,1.0149969810157005,0.9736692994022191,0.9827659279638432,0.9838301245044422,1.0183165170467297,0.9763077508656849,1.0312976101302669,1.0291328445149235,1.0002175683041112,0.98985400332786,0.9958123412679971,0.973405740549667,1.0054942875902821,0.982198472925892,0.9914690905628627,1.0127837123649168,1.0199113591714428,0.9824720756874767,1.0047205706774789,0.9685067779065896,0.9433221128515834,0.9989001974684348,0.9767646870422948,1.0016595923086316,1.0116656462855138,0.9852315741168259,1.0181061012307535,0.9796341460997191,1.001011470267763,0.9707225264486696,1.0160664232155776,1.0213231279979835,1.007267359013235,0.9531377490390036,0.9974956148707441,0.9709835551254354,0.9935814586605614,0.9679580608083503,0.9962951705614487,0.9715956792452983,1.0118699863688427,0.9699648669393289,1.038435698580315,0.9735108551303443,0.9933427380321154,0.9800279857014597,0.9948726429555553,1.0065889025119064,0.9955217581496794,0.990246847491718,1.0071003014122955,1.0254861315350399,0.9818075988678392,0.9595515117076788,1.0120881724014557,1.008606285092091,1.0130054391564571,0.965841508837832,0.9996804091539754,0.9697573779193374,1.0116687016981376,0.9696515205418331,0.967073926137466,1.019856355944503,1.0153933295086524,0.9517818094500321,1.0040596282716014,0.9968144148632637,0.9724610546104446,0.9774274167423435,0.9676613507097679,0.9695279998085234,0.9822404841860112
Sawk,Low Kick,Focus Blast,40,2.0043125346684585,1.525294760624935,1.837883910690748,1.5135576553960126,1.8481074695300255,1.5237842655624956,1.8620905272990536,1.524646476726601,1.8592308667936854,1.5214489375910512,1.6490935531458215,1.5161275727439707,1.9042598596268072,1.5756094445056,1.8722165202119585,1.4570567947738688,1.8284536026685474,1.5521364613019741,1.5753207454942837,1.4974670937192764,1.9003621449179557,1.5936958920738427,1.5033337377125628,1.4955545832435433,1.6867405464648533,1.4686667390008517,1.5153525263444008,1.4662382282404653,1.5837086134143181,1.4583449263622235,1.9374665922295056,1.544908291593553,1.571845706490438,1.450856590007765,1.9631263728094661,1.482305169758498,1.5562238377467745,1.457543821281627,1.4502319875229215,1.381461010217022,1.6178325819101094,1.5546313752749685,1.568955839007711,1.5078904703046698,1.67272092218336,1.5267757125078214,1.7313339378124106,1.5623273563826414,1.8100062411760984,1.5867011674924691,1.5301701837576391,1.4761597921222716,1.6505454869924234,1.478994835754378,1.6991282267124614,1.5440754223120412,1.6685917545326567,1.6179097062062218,1.5473878467755364,1.522748599184317,1.5722244472369868,1.5280639878509936,2.0354763345368183,1.4266839795657242,1.5481818293079603,1.5234820077926976,1.5852246006673874,1.5905716652344049,1.5209385456156028,1.4848634732127692,1.541350482896282,1.5479559188754581,1.4800328693623968,1.4758444767677168,1.4948186334552447,1.525560736442211,1.4791155733847747,1.5194669850584863,1.6068946518774596,1.5217234101252253,1.5437974077857697,1.5312316689056154,1.5390593752931243,1.5479949348091173,1.5089312008241165,1.5072752430267238,1.605356547222186,1.5651299748361314,1.5140676354610703,1.5319852910400535,1.528944687180707,1.4333766580542664,1.6180088800899304,1.5064519703704937,1.5927825324408627,1.5430477034593055,1.5530315140425965,1.5428615796107539,1.4861020714408901,1.502108609077231,1.4967103532947943,1.5576930978783972,1.4400289301054225,1.4635227026595683,1.4322615874462539,1.4752406861425986,1.4853052114490548,1.4798644457570067,1.475377194286571,1.504900171556382,1.4684415915786173,1.5068742213197066,1.454284571281131,1.5339272591655464,1.508223436185065,1.491818787669467,1.46089079626435,1.4714010542839921,1.5533716968461002,1.52385684228037,1.5343308343691868,1.5434370464266365,1.5390977829936945,1.4336820978577018,1.4729379944000967,1.5346390307141244,1.5758940489572482,1.546760557098897,1.437999052152953,1.4690843564448743,1.4187132542653118,1.453768728395151,1.511857223569042,1.500826095750611,1.5350649200986328,1.4971813145530413,1.3981384640809955,1.4502993300202265,1.568280128002734,1.493427150831192,1.4208400380242272,1.4088526045305882,1.4273742836538312,1.4317343303990935
Shadow Hariyama,Counter,Dynamic Punch,40,1.2324236920689764,1.1595690544380526,1.2170381651120479,1.1683025659273167,1.2103177298991743,1.1696619177954009,1.212241605141129,1.168467585289569,1.2059890765828105,1.1633086139807876,1.141146324922569,1.1460482592684702,1.1910906118973346,1.137796191929841,1.1186610367026197,1.052114071786196,1.1347700183442677,1.1385520272959513,1.1170198756045635,1.1356041093987694,1.1951748135858715,1.1639887290486408,1.0946212052933553,1.1310670008564732,1.169748070826088,1.1242293373963819,1.0852032338967226,1.1176289192351954,1.1092341554129237,1.1170080559836884,1.1927027455445436,1.107543949792172,1.1029311544434983,1.0912621142334842,1.130593558630711,1.0536545134749224,1.0959847380357117,1.09652854007829,1.0796459449000217,1.092899222120514,1.120609865814531,1.140263727433001,1.0527981474514907,1.1019961392756117,1.0486282447977546,1.0756367871423362,1.1440628217148159,1.1255467190746176,1.1753959240218044,1.1423343125512624,1.0713820897549462,1.0848455755261943,1.01121963017449,1.060830172793346,1.158679124242687,1.1386746047300662,1.1319443339476563,1.1478039417277137,1.1042064623764898,1.147125068086935,1.0820014514073366,1.102442232362844,1.1974795606795812,1.035361147910024,1.0981834410315168,1.1413185645444146,1.0813308257624434,1.1402035283514802,1.0957893165201589,1.119231061950778,1.1205102168189904,1.1567611410122662,1.0912750521630319,1.1233418593064433,1.0774587664575694,1.1429123685366809,1.0887508304511049,1.1512146437877175,1.114745034212463,1.117662243865318,1.1168836296479854,1.1422230357413592,1.0771192195854047,1.1249482412531655,1.0912500113883188,1.1278069639537573,1.1153776363363148,1.154830414320846,1.0851911272141344,1.1433187914293859,1.0552369652059976,1.0621656723953699,1.117483332290303,1.101375633838449,1.1294073848271458,1.1693576551214169,1.1012546567238426,1.1641136257477962,1.0957400797282393,1.136049276095867,1.0834042662233418,1.142490367078268,1.1146238896298746,1.1302338126307014,1.0592946080097112,1.1226066426114745,1.0786887269569843,1.1266779002894936,1.082428228494368,1.1355374740905715,1.0753917198715197,1.142261771366615,1.1032068832791317,1.1740388564237245,1.101118153825199,1.1387612065904236,1.0966079005089664,1.1240188304044982,1.1149672380119158,1.1327015162623917,1.0995450680949264,1.1524784534581571,1.0999175372382728,1.1116536652270357,1.087165638826289,1.1461113559797405,1.128785711516819,1.1566997753849675,1.0752647529738377,1.1265849245704098,1.0874265871437372,1.140076933937627,1.0965860312172075,1.125449302367068,1.114547366194061,1.1313593718217123,1.083443322456795,1.1471033473636931,1.1019101200079946,1.0927234833891901,1.0686594335664708,1.094633652654906,1.0626779873729517,1.1093364607842424
Hariyama,Counter,Dynamic Punch,45,1.3028720529185884,1.321656444379546,1.2960304505440503,1.3174596866012276,1.2953476969144033,1.319383909981987,1.2961602019349605,1.3205006769002265,1.287487074485765,1.321541153412511,1.2467946509098429,1.3080862590227693,1.2609099480892019,1.3083003103374231,1.2013575406464487,1.2173927517153376,1.268851877269966,1.314308553775438,1.2260815494665112,1.2719969482409241,1.2799207313634222,1.3098387701780474,1.2688703983280945,1.3131925449102635,1.2881048488507827,1.3151297226240966,1.1873551877128645,1.2350226899024024,1.2102105227235411,1.2579038787536296,1.2756572058077025,1.3037229053496033,1.2032429833325478,1.219475992858351,1.2613597791722888,1.2029906557786336,1.2153578189541732,1.2239907171408004,1.2653367353819582,1.2780210929387716,1.2556856594862333,1.2836596231716553,1.214268857691246,1.26395416517672,1.1849186459781196,1.2223407506501445,1.222395671356831,1.2663907665897152,1.237996065974284,1.2975042620490105,1.212939420645131,1.2203652867304242,1.1510122418094024,1.2006158457499583,1.2476674709685573,1.2841722812507699,1.26321007883488,1.3151540125503474,1.259046987835134,1.2970233244357026,1.2174008747413685,1.248520195008292,1.1733430323479515,1.193274675543655,1.2328753222944349,1.2826256947577155,1.2584655301761416,1.3119006794131807,1.2465488777096223,1.3124234585342593,1.2548766057240395,1.328565465643733,1.2489767835739343,1.3079344628187628,1.258171125895546,1.3315233822302308,1.262672319662948,1.336153055738218,1.269991254447457,1.299818033782016,1.2788927967261188,1.3404743685267417,1.2419943720101303,1.3002978332239001,1.2445474333424056,1.3185286471716613,1.2636980291419955,1.343343636248293,1.2309743727596183,1.3025124664170111,1.1881035952830985,1.2014813519796819,1.2304166209326124,1.2555813866115912,1.2520458087097004,1.336225409454621,1.267362568462276,1.350866302058125,1.2198303346590538,1.2986972632981166,1.2441938353796502,1.3343048674183589,1.237671614170685,1.3062952745383407,1.258373190704508,1.3289237822304545,1.272705703866937,1.337063404324805,1.242372735775649,1.31426078100439,1.2667316901902301,1.3610097325369477,1.2840566481574707,1.3750844512789362,1.2511914618307058,1.3293201862130357,1.2306055546515993,1.2923313040525788,1.2794906411923084,1.324373779319438,1.2540935674450264,1.3369299824179082,1.2892810073065915,1.2823179002509504,1.2463269325666444,1.3308056599362545,1.2613157584781696,1.3336710439975807,1.2603766267651548,1.3234197855301826,1.2345349924264126,1.3058289108215984,1.211623371433542,1.2849520636578209,1.2602891036928827,1.331805983222936,1.2662905917983263,1.349385853867254,1.220357185272299,1.2552815973258173,1.2014310674323103,1.2470972386915478,1.2144557121940407,1.2990119808148788
Conkeldurr,Counter,Dynamic Punch,40,1.206286018458432,1.232689330022267,1.2057203481959207,1.2285870590331143,1.2078918754532482,1.2301665613961215,1.2101370242198992,1.2324738894873235,1.2075462813409414,1.2294260032266198,1.1694581694078308,1.2067881887742615,1.169452180002867,1.1947442121729845,1.1086631943123701,1.1067656955048828,1.1745476651707294,1.2087946624066204,1.1657156986322723,1.1925592043147781,1.1708048728995368,1.1999798261505201,1.1732524865944125,1.1930841172209103,1.198159910840087,1.212577398702109,1.1180146213907536,1.1529170099651753,1.1174049661291916,1.1370836392794097,1.175847083507663,1.1810103113808508,1.1176154220281644,1.118081125899955,1.1571171024591582,1.1168085178005873,1.1162882389230449,1.1215226370236038,1.1763717796072062,1.1699711664316437,1.1889227039514598,1.206125820397217,1.133475923487462,1.1503118954817915,1.1168640528312066,1.1322481911210192,1.163237029927782,1.1846115383798566,1.1715376826736652,1.2102314719427865,1.1250648586166572,1.125116726751164,1.0665263352554704,1.1064545118772435,1.1780992129407997,1.207168246889622,1.177459612797894,1.2117587511148258,1.1652520216847237,1.2001864673624998,1.1326188781143718,1.1584800162617521,1.0512848773946513,1.0783058103283651,1.1512562049202215,1.1892453048424276,1.1621305610036488,1.2069579758692355,1.1491252600127428,1.1876717481824357,1.178155318693472,1.2264014554384928,1.148785614405567,1.2036417913641662,1.1601078254039279,1.2123068612867987,1.1602688476404688,1.2252768226813686,1.1682946906604879,1.1845164773836014,1.188305613936366,1.2322231201877776,1.1477998311603037,1.193373886127005,1.1526563398033098,1.211593424057493,1.1794318955052907,1.2390222020027737,1.1545382733612468,1.2141943982623882,1.103681282908517,1.1092389609136502,1.1644452268562233,1.1760895668355604,1.1559733283467006,1.2201352880249947,1.1885690958000414,1.2280006520491167,1.1429871725152325,1.2087381086579743,1.1281774255834038,1.206759071984708,1.1297366081098026,1.1836394173953024,1.1436189249018378,1.1893238552995735,1.15244683580435,1.1949414479534395,1.158140286833233,1.2082196831893692,1.1483059963950293,1.2141804157683216,1.1841082921490105,1.2605959533272242,1.147078138453381,1.194882410456728,1.14020864059766,1.1926740849858715,1.1625876579568348,1.2018631359091105,1.1608156461341845,1.223485497938151,1.1623293807317687,1.1640718951714206,1.151329375275591,1.2035885300089393,1.1547021814338234,1.2047910895684555,1.1488929806876165,1.1948023149739764,1.1526679246861213,1.211533046909074,1.1180452779786498,1.1687209901938655,1.16154710625057,1.2011696261195044,1.163012706249039,1.2325875932842736,1.1408966057116041,1.16163151346795,1.1203176980321021,1.1622256766711656,1.1140694706192706,1.1590767498514496
Virizion,Double Kick,Sacred Sword,45,1.3008423998107783,1.30212118483671,1.2963515362973719,1.3029956781773437,1.2981282897045405,1.304847404496222,1.2989535207654948,1.3040371738800267,1.2969138765424488,1.3047880052162204,1.2997361710797959,1.3176034765690154,1.2826125451076202,1.2922018525066155,1.1928244881315007,1.1955815778002836,1.2696397880084946,1.2702507648432457,1.2359834692189942,1.2756396968621058,1.2515987080861353,1.2969250166272124,1.2575189847731987,1.324658411301079,1.2460343361253945,1.2793575645144164,1.2188690118206977,1.2381263301711418,1.2293547253748376,1.2259463616948008,1.2639779685222983,1.277981277588772,1.2644472849803294,1.2701419333362574,1.1316444913229557,1.1434128055012434,1.2389598565832165,1.2780879878154139,1.250035742867296,1.2725459382359299,1.2701314128907426,1.2953037762574307,1.2272504249529492,1.249844012761257,1.1870228342008255,1.2076051042825924,1.2841690719971652,1.2791337435517809,1.3090556967212885,1.3317597355679611,1.1817793340094014,1.2068861373453195,1.143953815351452,1.1681223510126715,1.2668214224898229,1.285711057490985,1.2759026118327206,1.309093373083576,1.2652658959494434,1.2959160237884229,1.2047178651498107,1.2400627564776219,1.1514779812393316,1.171223353824884,1.2381085685717124,1.2693535965769174,1.251783944360637,1.3345181146765608,1.2458574494327428,1.3111757528593928,1.2878095729761085,1.3488024319062304,1.249570854535938,1.3084526577367672,1.2739957689105723,1.3334022454603898,1.2916150863787725,1.3535779187582515,1.2441371255332412,1.3093228935891166,1.269506046055958,1.3135468105230974,1.242185629865866,1.318154507081887,1.270978983515232,1.3287447711576676,1.2891986916304905,1.371621514245175,1.270288600321339,1.3378795305105773,1.1660873000291856,1.2286384525766267,1.285264128347453,1.268022848448275,1.3100640321193786,1.3643028832812043,1.2875889177773152,1.3601170034612473,1.256230990537145,1.3308089251224569,1.274372719331884,1.3649871448653863,1.2748841339144685,1.3289536016334615,1.2733413604605712,1.3276829821628853,1.2761751665516208,1.3360478447802273,1.2413992956265039,1.3024407654147654,1.2832294637446222,1.356707678373537,1.3015195184925217,1.377145162132505,1.281522919088782,1.3261107841086535,1.2760834542655994,1.3302626947797225,1.2661048198783786,1.3284864485203964,1.267007571269076,1.341772251961411,1.2269558033010952,1.2540028010860118,1.2754429017011613,1.366340966061755,1.2751163256649471,1.3405810187245109,1.2932100743710317,1.3488611268114463,1.2843009454641963,1.3416474038333641,1.2330479604660947,1.296248524876705,1.307504234817577,1.3538885469724193,1.312947497244193,1.3856182873171177,1.2558672083875246,1.2893987868851506,1.2326002365513573,1.288958635376339,1.2441612440983068,1.3045997046681785
Shadow Hitmonchan,Counter,Power-Up Punch or Close Combat,50,1.652236672499754,1.3928085078788663,1.5811091041627994,1.3913989977934997,1.5910941586544085,1.3968426322315015,1.5805951088566175,1.3992807835666388,1.5982429008649557,1.390056340877139,1.4199360378419463,1.3539728150840427,1.6005655194065713,1.4214230195818558,1.489896489225251,1.285957532262039,1.5735658503351146,1.3575867861421478,1.3731099127903004,1.3510342946058007,1.514428992624269,1.3923719918873794,1.334150304121248,1.3153938648498085,1.5192543129257785,1.3932891092661825,1.3535498823289955,1.3396949419137272,1.4334382213446304,1.3311583008996648,1.5386032292050573,1.380797750277401,1.3244961057342635,1.2734030737668867,1.4864600895242424,1.3189471316990062,1.3102525978422481,1.2673131784187726,1.3058475330895898,1.2578720031607966,1.4270992490088172,1.3666762561062236,1.321023112443232,1.2942487799115001,1.4304104598048224,1.3477515079089717,1.4461902170726009,1.3616625097474224,1.5079075870200818,1.37927775525011,1.3775326750488575,1.3299322656563919,1.4281889379270651,1.307205471599973,1.52206989394139,1.3681644245814362,1.4387885596153989,1.3891269133012905,1.3885610389866836,1.3739216519065804,1.371088983488178,1.3570234867113014,1.482458689504855,1.249615076408403,1.3998772332067455,1.380194439938705,1.3809973189947833,1.3818533314502344,1.4090964103739125,1.3481827749203017,1.4135783464551364,1.36805486474442,1.3339244555028436,1.3187373582905608,1.3349731156324378,1.3600002725772158,1.2979152501144253,1.3212860329388838,1.4180048884559726,1.366179690212913,1.363487080061524,1.3382733928742099,1.3328061157489917,1.3316538786230183,1.3292507333114933,1.3150973948274318,1.404143395921266,1.3756883870894352,1.2878373662127496,1.3132859354313178,1.3596964307977146,1.2986448963526507,1.3557777334705587,1.3083756203848045,1.4013874622053382,1.3659491039004177,1.3553525544971736,1.3610981077386102,1.317737121470922,1.3156373006050652,1.332270276564094,1.3585502492129349,1.3153563570866724,1.3167369494698469,1.2971869371271658,1.33178477215988,1.3165501410507388,1.3342172676597126,1.323079491342518,1.3338728047018698,1.35004511737437,1.3665735933049281,1.2592689139974083,1.3295271964008908,1.3432772132256008,1.3337768459558985,1.321050423895262,1.3275104418478694,1.3884465857911241,1.342934685503398,1.355233722351702,1.3383616353311922,1.38884542992068,1.2970938496208322,1.2552434584819718,1.3162487923225086,1.4069828661172692,1.3689674555394165,1.2964425629939536,1.332943835530409,1.274178422209651,1.3138064752678429,1.363026387068406,1.3209845293447036,1.3923453980380627,1.358849325511328,1.303329258717235,1.3654391317647616,1.389015415943712,1.3496939151630665,1.3037094105410258,1.2782944025029834,1.3383905352290904,1.2963607169133142
Zapdos (Galarian),Counter,Close Combat,50,1.2387362090095773,1.1916175224012475,1.2385935536903354,1.1886638072718652,1.2401747491052004,1.1917202142840433,1.2392907571653307,1.1911834435641513,1.2450385996088538,1.195317687942875,1.2086141166200735,1.2204240439385268,1.3479973839572867,1.22822778006806,1.2431074781545386,1.107582501056549,1.2397014243490978,1.2026851434374106,1.196650384480586,1.1962808087253045,1.223922491190154,1.2125199813177647,1.1821039217196658,1.2039102535915165,1.2004779066923705,1.2084735836006197,1.1525939637683427,1.1641651699771707,1.1672064556736288,1.1514698255193552,1.2434665681705812,1.2141488401796623,1.1248165242725037,1.1239270120343234,1.1733037475068517,1.1265183073989813,1.1529530834959865,1.1307195907901402,1.177395716353306,1.1906345184540967,1.181040240988909,1.1839135226031356,1.144072991085365,1.1633945772323055,1.145104321971528,1.1435197992558166,1.21724574069377,1.224183175031271,1.2090315058250665,1.2023381590540159,1.1257152268710329,1.1341993717296344,1.124694394587616,1.115786586534333,1.2671763434572558,1.22527114398289,1.2296207281391087,1.2395277781503744,1.19968057619586,1.2199949795482314,1.1353326303477889,1.1718402301558675,1.0960846789098255,1.0707119007429118,1.1581732857366374,1.1798229563330938,1.1733839246899478,1.2071491081912902,1.1467056811683474,1.1915409834052366,1.21802861737297,1.2403242089781037,1.1794034163870646,1.2226701395283524,1.1783378663692121,1.2309010615730818,1.1842810808924593,1.2257509124375066,1.2153226811184763,1.214952080937856,1.2204726527544827,1.2167335219452473,1.1732378951317886,1.2158322108620203,1.168017366191745,1.1921192063772532,1.2218414696282291,1.260053074916736,1.182392683667001,1.2200698302420543,1.0892522114953334,1.1242182515059758,1.253436083195969,1.191485169937039,1.1979921289761777,1.2275911063749487,1.1714205796621033,1.2275442262045293,1.153371468444044,1.201397556877238,1.1649671844535365,1.243197972669521,1.1871368695447309,1.2174615479126372,1.1603613778635926,1.207887614980741,1.188133777230358,1.225831191596122,1.1553040960363195,1.1940578386539928,1.167838333498281,1.2139052282774,1.1622181486313279,1.2324896376536914,1.1787163753642294,1.2079254953276484,1.1722300771595056,1.2021604306336569,1.1688859075702218,1.1999197508425392,1.1913925436525632,1.2516271057593336,1.1860146024654978,1.1580955042348853,1.1503893107275316,1.2128668576824337,1.2079956381831736,1.229855525780918,1.1435525359116845,1.188573571123814,1.1694580191822286,1.2142317407679117,1.1432343996118928,1.19371870799132,1.1905884801002984,1.2264325240078089,1.1837678368093532,1.2551976467836403,1.15360545380286,1.162847977562589,1.1428016086706163,1.1785801152713702,1.1211928991324238,1.1686407139579147
Bewear,Low Kick,Superpower,35,1.5742341915327085,1.5656341744579823,1.5607454314130997,1.5581621569556188,1.5632333029218426,1.5657968980279318,1.5676145515721989,1.5651452951574145,1.5932521750017112,1.5752804605932693,1.506603962977057,1.5234995510463765,1.537809255972179,1.5210322418485747,1.5555696734488127,1.4197039785320258,1.5511943724295332,1.5751851883255046,1.5522276646123179,1.5075521144416515,1.5875526538050462,1.5681297648704258,1.5350190853482384,1.570677640832863,1.59859098660809,1.5831200920275843,1.440375235590887,1.4715044426990733,1.6586948824331054,1.49705424102842,1.5559904208936226,1.5249345625176478,1.4764472140363218,1.4741196225165005,1.6439494460138149,1.4359519688507254,1.4842524037126363,1.4878519174393352,1.5347274534685214,1.5341563981314439,1.5945851318228605,1.5603429995071911,1.4462970592711717,1.4748400761424867,1.455189503516216,1.4581033573204556,1.4557967505668499,1.4803969529899002,1.5205634826025574,1.53668620782722,1.7215636000874912,1.5174697129488,1.384819736439229,1.4258203865150458,1.497141354718553,1.5083727719713107,1.5364692439483614,1.5610415725030384,1.4874953381724303,1.5014788978862725,1.5014706794531414,1.513321456944773,1.5709199551544142,1.393326406339285,1.4674508549288487,1.508308018356296,1.5100004872473038,1.5757885157467812,1.5446176453336509,1.5677383993475786,1.5556841346020787,1.6039935316355103,1.4915234745269959,1.5497404007800615,1.4873440671169567,1.5509755672917322,1.4917043185828955,1.566955999050042,1.5459643118653026,1.5679517606006435,1.5103329140652555,1.5560154063821694,1.478977769440015,1.5343265359722351,1.4691765366499199,1.5283081526376052,1.5188674908402164,1.5801687342155977,1.4895894201135789,1.5719615360212347,1.4233018214056603,1.4215569863381439,1.5077779836925504,1.5212629586438917,1.4971317470035375,1.5684470823503092,1.5393947408286175,1.5778389181721473,1.4850085007773932,1.5274210365992662,1.5056322303107845,1.603574082574066,1.5059480879404272,1.5551202423339654,1.4940497773552515,1.5643071102931212,1.5501206933467855,1.5909844762613314,1.503946101257726,1.5606755258393603,1.5262928927604376,1.631909066772202,1.4974938647017768,1.59064543563175,1.4943214753053689,1.5496234391037647,1.5063965809331152,1.5365252675993328,1.5314241529940176,1.5428578249859835,1.511170007975434,1.5657624596346111,1.4784769827707676,1.4423041217826202,1.4730051027907245,1.5795872232189196,1.5399766395070837,1.5962476013668778,1.4971679994147173,1.5809699472921939,1.494849520349948,1.5588838950345127,1.4580424053632954,1.5132154920107483,1.5215291591692375,1.5629489963909058,1.524525665178487,1.6136826262307857,1.497106432868808,1.4828844499416325,1.4680902840209482,1.5045633776317098,1.494133157396876,1.5252492889870786
Buzzwole,Counter,Superpower,35,1.387713055027737,1.379603026611847,1.3965841095516347,1.3711525935845503,1.4043918871499754,1.3767381102767446,1.4016580055067218,1.3789386380376285,1.3908096703284385,1.3838562516978061,1.393123718434665,1.3988511980919223,1.4276245123941491,1.396164369447421,1.2914353467841069,1.2690540437809719,1.3871031393735418,1.3867581244956324,1.3808766647992503,1.3753776314545736,1.3767863034617145,1.378836925463648,1.3531568555845341,1.3797211404991203,1.3934112165652737,1.4011862677853926,1.3188172498837112,1.323255160116878,1.3162252489602406,1.3074354693991246,1.365689304168706,1.3745804978867484,1.2921385368026856,1.2870209330143327,1.3901970767632508,1.2842159054674869,1.3204096924661586,1.308046121688542,1.3079575388578855,1.3083768031856338,1.3785772671675152,1.3919786263508218,1.3245775675985172,1.3444280152905237,1.3172363133536598,1.3188383457731927,1.385688350375989,1.3708612338995312,1.5389896018587925,1.4431508304257616,1.2753669881553067,1.265902507416299,1.2610763548611534,1.274145019697061,1.5735224031812227,1.414152286155833,1.3970624532191291,1.4049473531754733,1.4106795559753105,1.4256091143758907,1.3142539380846885,1.3180955132896344,1.2556923748134619,1.2391885847377642,1.3623700989598264,1.3832167807255558,1.3693128152700231,1.396219232118137,1.3251917909575919,1.3697971395649349,1.366632118265109,1.4008609047463856,1.3513948272188838,1.3799782421073092,1.3446558453512054,1.38928115053691,1.345141598477357,1.378174897999769,1.3667993622618295,1.3785989457622814,1.3485103120541222,1.3850055933168992,1.3361883500609697,1.371272919988744,1.3550589093673318,1.4113469744220284,1.3724063007706715,1.405624243785541,1.3423115892713122,1.3909293130157148,1.2752531773452311,1.294894609153219,1.37604245011877,1.366365567431944,1.3398970055442132,1.3997359817134036,1.3580638768246953,1.3979079792056264,1.3337454596994431,1.3885558490832839,1.349227185901116,1.408252461446959,1.3394595111521503,1.3844654580367806,1.3409605446399282,1.3950488993472885,1.3378768337354037,1.3790786071096963,1.344312092479478,1.3777561123896813,1.3456349943357604,1.4078879870324326,1.3419043492690987,1.4083353694644636,1.3441606063112013,1.3876752071060605,1.3461824955466304,1.385643202929095,1.3538956268059912,1.3728298841085103,1.343817317427844,1.3967179731766692,1.3571577424999393,1.3229867154886563,1.3141076608239817,1.3633364522930465,1.3659320725385793,1.4132649339954166,1.332128615851965,1.3718891485109284,1.3530377364957609,1.3943295103252036,1.2973991139994925,1.346948598389368,1.4174044289108911,1.4165728706621863,1.364197613539365,1.423083868131679,1.345283863950386,1.350747207634397,1.3038248032974562,1.3465073776256404,1.3029434321969962,1.3468740718848893
