Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Arceus (Water),Arceus (Water),Articuno (Galarian),Articuno (Galarian),Keldeo,Keldeo,Manaphy,Manaphy,Moltres (Galarian),Moltres (Galarian),Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Volcanion,Volcanion,Zapdos (Galarian),Zapdos (Galarian),Kyogre,Kyogre,Lugia,Lugia,Suicune,Suicune,Tapu Fini,Tapu Fini,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Celesteela,Celesteela,Mega Gyarados,Mega Gyarados,Mega Sharpedo,Mega Sharpedo,Mega Aerodactyl,Mega Aerodactyl,Mega Blastoise,Mega Blastoise,Mega Pidgeot,Mega Pidgeot,Mega Slowbro,Mega Slowbro,Braviary (Hisuian),Braviary (Hisuian),Sharpedo,Sharpedo,Aerodactyl,Aerodactyl,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Brionne,Brionne,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Feraligatr,Feraligatr,Floatzel,Floatzel,Golbat,Golbat,Lapras,Lapras,Lumineon,Lumineon,Mareanie,Mareanie,Noctowl,Noctowl,Octillery,Octillery,Pelipper,Pelipper,Politoed,Politoed,Poliwrath,Poliwrath,Skarmory,Skarmory,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Vaporeon,Vaporeon,Walrein,Walrein,Xatu,Xatu
Jolteon,Volt Switch or Thunder Shock,Thunderbolt,35,1.4793302111923636,1.49647799466421,1.4809291590544738,1.4953287907921635,1.4865783311986551,1.5217804172481988,1.5037318231792065,1.56890907959425,1.4721701557823792,1.5237407636997073,1.4179634503094758,1.45859164707237,1.4303107641845503,1.50056805854619,1.5622667027319448,1.6090929582544407,1.5052692205912113,1.4663307787169495,1.5214595384962977,1.5709733524880531,1.4719559623248029,1.4622506849657309,1.5064663027223193,1.5530060428250694,1.3983068983599916,1.448389315358967,1.4812737680885422,1.5252007599589648,1.4659364591632444,1.479492020299099,1.419251919742383,1.4483150854594997,1.4704650729230901,1.4838450617372474,1.4617080944496024,1.5230505651853483,1.5483577306823975,1.5481132369924155,1.564378442669276,1.5542138693704712,1.5329208724858217,1.496937835832238,1.4951468152754024,1.5520107987087088,1.4626861943201364,1.505106738325161,1.4711486581003577,1.5155622389640493,1.431969752086158,1.483415456860346,1.465583561089179,1.5013159226642372,1.4149973085204552,1.4733255152260845,1.4470395528115372,1.476603933517371,1.4161756291470502,1.461347734869854,1.4620191682538224,1.4807437833207124,1.4618084359645205,1.5312254057388381,1.4484832735431694,1.511757323766907,1.45566175210012,1.5268515343733928,1.428321341666229,1.464970327188698,1.4593096461393733,1.5266227657572908,1.405610784364753,1.4908004996616875,1.4448590051301886,1.5121429627691643,1.4254509571078533,1.4784535746243068,1.4576896769780738,1.4966252403628997,1.5102388342817727,1.5837428867046042,1.4417167624444973,1.4678989786640537,1.4557605921154955,1.508394097142805,1.5202196492422952,1.556998127021965,1.4329595657428136,1.4886780117677358,1.4520296785538138,1.4986704694100743,1.4330843861241014,1.4654987087317652,1.4281406773933614,1.4714980114891738,1.5057253280603993,1.5664839115585116,1.393310540033069,1.4362021130510327,1.4275246204083045,1.4935947961508145,1.4333339071753204,1.4670413854840931,1.4305513094874147,1.4757124902340433,1.454775212636695,1.5104860267314704,1.4343881163546115,1.4957845176831273,1.4405439265020619,1.5046719214908388,1.4264818448777365,1.4858113092007292,1.421089650977112,1.4693274275720478,1.464548148927588,1.4749302888409532,1.4892802368107765,1.5517433691910036
Mega Manectric,Thunder Fang,Wild Charge,40,1.0102797131213093,1.035272835454214,1.0095965577703507,1.0318617226172837,1.0307661675540418,1.069672829472725,1.072373306781173,1.1336486402389696,1.0297860912400232,1.084785419843537,1.0098541650326498,1.0534978531103616,1.0174523449036867,1.0697067324852503,1.1010278604273736,1.142579569019926,1.0441358841446013,1.0576924739998166,1.0905145770544078,1.1368269382430802,1.018917545948917,1.0681218198019637,1.0395682473472658,1.0763375214170743,1.0025811468460182,1.0480959141098882,1.0402914622391515,1.066797045706015,1.0183723738668506,1.068843896459072,1.0021441664602428,1.0370968540995789,1.016854565606197,1.0519998279101117,1.0229079527943414,1.0683907770939614,1.0431141213312942,1.075681201036237,1.048385055968418,1.0909244278737062,1.0333336313541768,1.066986145010982,1.0062341942845991,1.0609297623145666,1.0164336338136737,1.0476307731837355,1.0290661657440898,1.0745114006514658,1.0156971681162295,1.0506079345657373,1.0,1.0354961703276309,1.0181194247923717,1.0510323746539527,1.0110308014799374,1.0453259412836051,1.006002870938275,1.0412069986649133,1.0240635780230538,1.0587209435737395,1.0088911577648736,1.0647480484121412,1.0392586864755917,1.0810843358221254,1.017336704954569,1.0793223898508486,1.000052518250092,1.0515816746319346,1.0,1.0641001519646864,1.004163847394993,1.0398948628532765,1.0,1.0667379508821422,1.0228217329129696,1.061783423510817,1.0,1.0438654225870145,1.0638903259182617,1.1045115537161578,1.0220244873458506,1.053626757765949,1.0,1.0370072184660988,1.0645042283898065,1.102588115103014,1.0130752620005152,1.0602155437129783,1.0038384834773657,1.0398966397186542,1.0,1.0295805123193968,1.002564702416539,1.042109641028307,1.0857361136077657,1.1279525435915874,1.0052966398565142,1.0358293865426114,1.00453864343066,1.0463045568326503,1.0005508883073957,1.0318826607905247,1.0295101735792656,1.0652450830530928,1.0,1.0499392466585662,1.0254826818497027,1.0576444395780868,1.004445720450314,1.0601868768596336,1.0281825393511752,1.0696004342198655,1.0226408638126379,1.0581704813322181,1.0155030602760386,1.0498851300398098,1.0268235395060006,1.076899151642553
Raikou,Volt Switch or Thunder Shock,Wild Charge,45,1.1560510674779116,1.2052615752736673,1.156046358854359,1.2026929181431525,1.1658482138583683,1.2217040283194243,1.2438235111083453,1.3067977679590101,1.160807735959076,1.238947250309486,1.1676409579483311,1.2288302330122038,1.1783050626030847,1.260852017832606,1.23635605445857,1.3052497520512127,1.1484894555052243,1.1789217339566804,1.2381117822841579,1.3081558182461497,1.1541118763480709,1.210253249943787,1.164752910841417,1.2271202092874551,1.159789326140973,1.231661196704627,1.1611937430458485,1.22066859032571,1.1883419434812088,1.240623765834416,1.1536586574188754,1.2045122615803814,1.1952154913678483,1.2424787499718304,1.1596110223107037,1.2399984685917744,1.1654467992134585,1.2238001602213968,1.1832702089431373,1.2390952264464483,1.1492309572131474,1.2067907029417637,1.189286401595954,1.2354736496870706,1.1586443411915008,1.2206853235695065,1.149767190903459,1.2129703643012728,1.1547780460112216,1.227950659744039,1.1489354523062387,1.2077302021122245,1.176974392494617,1.231025069209474,1.1580279721881765,1.1961947744012098,1.1595177626757946,1.2013069795922464,1.1614156665672302,1.2027429113410892,1.1878097547486866,1.2505158147746367,1.1640130820033718,1.2227236426787684,1.1844783987656438,1.2433246185496314,1.1550338742713093,1.2287782504420286,1.1716187857297924,1.2444026340545626,1.1649794410034873,1.2200983708947066,1.1815244963656426,1.2340548964293434,1.1917059015378955,1.250905259284657,1.1881347838992347,1.2325809490624233,1.220555268149681,1.3022827211588204,1.151770345065014,1.2054588949798293,1.1795742111378462,1.2256754160453054,1.2499574323173848,1.3064163686928885,1.161489391207877,1.2391782395942708,1.1593935624986598,1.22644908112281,1.1503594611572556,1.2031967613596706,1.1574172753502638,1.2028714269623006,1.2362843789322309,1.3146683444184792,1.1753145755681977,1.2168119272482694,1.1644565320953115,1.2141564099676925,1.1596801404765185,1.1943516733232338,1.174589829817589,1.2341536736981555,1.1918104495747266,1.2390157958687729,1.1891601883280412,1.2522354830468265,1.1578187259661394,1.2228080249169146,1.2034013889468775,1.2576510375349672,1.1623925937191089,1.2246217017717285,1.1521106259097524,1.201452096595991,1.1936743208314118,1.2771479745600016
Deoxys,Zen Headbutt or Charge Beam,Thunderbolt,40,1.3460362245126454,1.2618871678726578,1.3468794404458788,1.267333822431714,1.4090540982947464,1.3189879137015699,1.2851494596220467,1.2433961872757069,1.2681447199724818,1.308720980496392,1.394482001338364,1.3326619262097428,1.2902534217653907,1.2953647822364478,1.2157627806329456,1.2381300153277432,1.4109473181716765,1.3322402273383733,1.2584011492831901,1.2657099253562736,1.457365567667952,1.3855045428426287,1.2971853327574556,1.3382581255179982,1.3113369523843752,1.2828822588628903,1.4615510973224775,1.3387659654919124,1.5601405322235642,1.3981015822430825,1.3086608867971266,1.3248352737181075,1.4830153426330162,1.3704726530729312,1.2927286823189348,1.3159658878817753,1.627526868295931,1.409149786198071,1.568743726222912,1.429400501058634,1.3661931115462214,1.324583441365889,1.4287174093941177,1.3346759438705673,1.3912775053708184,1.3640558422371154,1.2746123178993225,1.2938765212525727,1.3061609180197757,1.3146929461953107,1.4329048149272867,1.3403515875425986,1.2681674869270994,1.2797408489695479,1.2103641424496856,1.236755592719442,1.224154026842269,1.2556440036539214,1.2503193434146416,1.2596663530599599,1.256120647480484,1.2885372131112671,1.2609935730855528,1.2768200083663974,1.3196039773701356,1.3498521344076806,1.2425380319661081,1.2621273392503896,1.4068456472971995,1.323684781822129,1.2340862957372614,1.267540207151408,1.285959663750839,1.3008497230153224,1.3135500380501592,1.3144448439943468,1.322815440009292,1.2990953321202265,1.1723896361441628,1.212547421969305,1.2533389829012296,1.2590503429464261,1.2662781442412376,1.2692606790298528,1.188177535614961,1.1872268573698848,1.2648830160271016,1.2911821225508648,1.2442905238779405,1.2578217142366992,1.281077685488937,1.281482515530118,1.2677774600781542,1.2877405491582405,1.2091767032176883,1.2243393852238003,1.2590729479023623,1.2670038954123812,1.2592483521432962,1.2885243345777069,1.242502754441537,1.2645555019969703,1.3023794965861613,1.2829749651822413,1.3550546780072905,1.3314216281895506,1.3238366363735903,1.3072228913463997,1.2568251813958344,1.281420194532895,1.2780816389016463,1.2917205962172769,1.3192247737814615,1.2882670519352142,1.3131477876571789,1.2580365128636817,1.293804094853012,1.3239416982164116
Shadow Ampharos,Volt Switch,Zap Cannon or Thunder Punch,40,1.443108897461981,1.4188515255625294,1.4446367805179008,1.4290943208645213,1.429393847149391,1.4624708276615987,1.497965025826125,1.5430497645570147,1.4450365405238363,1.4951944566562982,1.375591375060702,1.4033432403431687,1.3735352371265337,1.4730003056084993,1.5587480840320982,1.5763479397709856,1.5040273691602284,1.4365401811581042,1.536347786052579,1.535731794135075,1.467433939323279,1.4470823374611714,1.4225684406035302,1.4350600585994497,1.3930792591781824,1.4056321277635015,1.4740337022584915,1.4602385254564558,1.457250216300003,1.450960965554082,1.409944017835026,1.4032162496903642,1.4614201103423974,1.4232223012105703,1.364773782291178,1.4301515137013179,1.4870990563583966,1.467674812988337,1.5040826999805987,1.4825177774591096,1.5126077717875588,1.484775605205828,1.4577714652796037,1.4664424163737049,1.3868238300180573,1.411115631401266,1.429103135428948,1.4554365420355309,1.401843094458591,1.4402923377095802,1.3736376826264467,1.4033809089988865,1.3866887111657953,1.4189960781298063,1.363420808467257,1.3882086115852053,1.3278691815818267,1.361095774902378,1.3896448595271422,1.3982499215983233,1.3633037670431583,1.464318380022547,1.4091612052682951,1.4572806672835827,1.3924759986284931,1.440810903480199,1.3598900617964742,1.3926614498538241,1.3669006440408134,1.4527968738693104,1.3150731275698746,1.4124420964971633,1.3323816132224637,1.4442674978102854,1.364737955661111,1.404611177547897,1.3697523455547382,1.4376476054047775,1.4043261769270563,1.5022740989825831,1.3524888994818287,1.3733216810995472,1.3343183627164854,1.3905931218722267,1.4076139394971339,1.4725296554855554,1.3245438516552095,1.3949422509261644,1.3329080265048356,1.3809426800763407,1.3222447127800656,1.3464926362811476,1.3600460953272162,1.3949555076117943,1.4574330397267663,1.5121427287434839,1.3216517669478463,1.3594919149174676,1.3776255272708373,1.4204394861978467,1.3777286186475692,1.3957616030849747,1.376549814871429,1.4222290159312476,1.3420777642770352,1.394228432563791,1.3714077156100588,1.4416073579327713,1.3416505715926292,1.416401315446051,1.3461233351425828,1.3979792075487454,1.3664645274123641,1.3952265987377386,1.3948194524824187,1.4107083355255081,1.3828333637211896,1.4677227340490566
Eelektross,Spark,Thunderbolt,30,1.5787364925817164,1.6084080279969035,1.5813797369417926,1.605238467427806,1.5812527401417118,1.628776609288817,1.6915364988487152,1.7586325637355573,1.5838077561929427,1.6458521492965053,1.59837560639411,1.6352607223495133,1.5991466290915963,1.6855661805702982,1.670602290145163,1.7394351275809214,1.722110663145205,1.6494813800117267,1.6784330359236257,1.7696616520519566,1.7108270388660798,1.6631500928555367,1.5735210383438587,1.6400115694354194,1.561347162617152,1.628043670390815,1.5712662986713115,1.617593731888213,1.694970197398008,1.664231627055421,1.6093693336636117,1.634754520683676,1.6966301112233337,1.6629926841310587,1.573945003302099,1.6462542711932542,1.6541168575798246,1.6504312452531809,1.7371002707741101,1.701254333651064,1.7761803860562007,1.609971181384426,1.6183643100508767,1.6451062930125526,1.5680470205340127,1.6194284449963956,1.6397204292480165,1.6849283587458284,1.6253844373160489,1.6646163343144063,1.5813678847386712,1.673634308465769,1.5812634573977238,1.6503575822823748,1.5682409136206918,1.5968660152804666,1.5499653680522791,1.6049950310683705,1.5669014892494089,1.608985979485532,1.59873864675728,1.6627634909493119,1.6300277612280858,1.7142685106544804,1.6057346134064805,1.6659094805417454,1.6138683192409362,1.6589902491115662,1.617352919892901,1.660395108184384,1.5744547962317181,1.671420392442617,1.587480520071436,1.6327763306070913,1.6018698935431805,1.6724090350312346,1.5792971724289235,1.6403654806612722,1.6371680462148646,1.7235730298327296,1.549826540610683,1.5930722173671248,1.5670292672662234,1.627356980137782,1.6892133492252683,1.7239769566944776,1.6012144144858056,1.674911345761436,1.5945575021980143,1.6439538524221045,1.5791023940811055,1.6005583862636978,1.6010241480595775,1.6618405205652744,1.6947330577026785,1.7683174546108216,1.5640851385813972,1.615075806406412,1.6092435883000007,1.681662667925476,1.6109265252720013,1.6537150530229998,1.604342878494514,1.6678046129284283,1.5943134872417983,1.652442284325638,1.620606591481441,1.6893901237271434,1.6012423657148822,1.6910093786431417,1.6035934477335672,1.6756154927421263,1.5849650216713558,1.6542373203558665,1.5858543343680398,1.5979814454323846,1.6119113246602816,1.6825791782408648
Electivire,Thunder Shock,Wild Charge,35,1.2271757419883176,1.2615880693268844,1.2297947225325707,1.2612664451338707,1.2395549148330451,1.2750078016261843,1.3049038521376566,1.3898624681062917,1.280018320846585,1.3427525048607265,1.2356054929669131,1.288432495214764,1.258304502709651,1.3255150436366945,1.3594423406365521,1.4207961410152377,1.3228519688879896,1.3004588623741502,1.3063611289916917,1.3867384826563107,1.2813714304749373,1.2941363602295155,1.2317181519513045,1.285193068196115,1.2302088931944306,1.2817795537229775,1.3034412008095486,1.3405837303075478,1.2806238571484012,1.3041668854397568,1.24090958632648,1.2796314094624721,1.2958471022316371,1.3153649637279585,1.2249160118301285,1.2911398462848993,1.2829390222333197,1.295161105735718,1.3268732760293211,1.3299268656842318,1.3298137071706795,1.3144060295577071,1.2336142334787077,1.2964820170600082,1.2351276506148785,1.2817556331142181,1.2732958973641613,1.3272591474990507,1.252312135542401,1.3130394523628426,1.2587981239666632,1.32334581772784,1.2406374961550293,1.2978794986158106,1.2359881330110767,1.2796989725203607,1.2534155131049298,1.2950441180899226,1.2813052158149567,1.310554777912909,1.2540573883819368,1.3036500542403164,1.2752418015642628,1.3399229277320726,1.248178467340991,1.3075925767186698,1.2668189695919332,1.2983649318138053,1.2702945220348796,1.3260872711484188,1.2306250975901734,1.3162442096497164,1.265723288325693,1.3246920180637236,1.2593097450221193,1.2999606954398348,1.2313033153948405,1.296385200098081,1.288939903431626,1.3560204345576823,1.2624489111340624,1.2933185032176056,1.2244128706439896,1.2833499537981574,1.3315171122084115,1.3659259889891595,1.2503516453038017,1.3244547021415696,1.239529946604336,1.2957669461540111,1.2486214839114957,1.2908913240734279,1.2615649883462003,1.3108228709070904,1.31774222541794,1.3886751752651447,1.2367373819465852,1.2787181571056245,1.2523797562644539,1.3150113033009103,1.2526339347197357,1.2892852224211542,1.2553670301300994,1.310268691191956,1.2363304981773997,1.3085297691373026,1.2543012518705063,1.322654111463922,1.2646378173339596,1.322875885229072,1.2486187076392077,1.3043435903859268,1.2449338453349554,1.2920785491597597,1.273679872327739,1.2945055330492274,1.276107637362048,1.3194371454005298
Magneton,Spark,Discharge,40,1.5002079294703237,1.5326753165326321,1.5006737090440045,1.5326425218296116,1.453195029167552,1.5054209336296993,1.7857697014956335,1.6989773269442199,1.5369976252798252,1.6025608717485555,1.4619776082664846,1.5114737191671437,1.512979029658022,1.5857861720319233,1.8939004598322966,1.7594558651158598,1.7875292518277528,1.5912579193972698,1.6552534092701456,1.681949944795188,1.5618484497705678,1.543680410396489,1.5256272073691597,1.5740216888003455,1.4593232494351698,1.5104920352016153,1.541845782878608,1.5886412169261335,1.5223000166648024,1.5451148159224197,1.575960366608868,1.5169303938568244,1.5814466613537328,1.5544900095673782,1.6571081269920271,1.5339982197379378,1.5846312306875994,1.5921715201265125,1.63482610566095,1.6122742494664652,1.647438361839027,1.559698045281287,1.6091593866637033,1.5984474145712095,1.4940760407968081,1.5548001912796465,1.5032947982654223,1.55429048180492,1.5101689870696782,1.5505362831663303,1.5071700914397543,1.5439315720214597,1.5683924177176254,1.5502345432174716,1.4755386536236699,1.5160536534518505,1.5063190756783345,1.5475160360975315,1.4909627725892438,1.5394647268944521,1.5051475123901898,1.5619722204496629,1.4997401346229418,1.5538238239507143,1.5161687810732043,1.5754543116749529,1.48301909913695,1.540526582987588,1.5436572834503222,1.5749620088284246,1.466494040493416,1.5457632852755947,1.4808727007996725,1.5619205787671622,1.5002885121969576,1.5481982622366803,1.5141378553821931,1.5547253087614696,1.5812640110363856,1.6524831867563372,1.4754817580749098,1.5186832975821614,1.4753208969561677,1.527844615426841,1.572166411260571,1.61894829445485,1.4978802226756742,1.561671652435763,1.4663221323955138,1.532037398408852,1.478676624555036,1.5096251832204928,1.4954901094330797,1.55942571460754,1.6148481035412547,1.664165018874708,1.4499341423086622,1.4953199002326036,1.4998137770348106,1.5565641429845911,1.5165696873708856,1.5260036496350367,1.5168823669282243,1.5664509664051087,1.4832563791008506,1.5617496962332929,1.5013394649439762,1.5554874265484142,1.4850533312453238,1.5660072036331367,1.508287754164753,1.5554813299375112,1.4833852938940004,1.5539502699414494,1.5180021395626173,1.5386436575998317,1.5201364235995667,1.5707053915207154
Zebstrika,Spark,Wild Charge,45,1.3728543278120062,1.4065005150253034,1.3617106295783046,1.403071409961943,1.3758909648553492,1.4262138468813597,1.4122990437073455,1.4929678262493,1.3700902982288008,1.4397665379670113,1.3235837453837285,1.3680901943965595,1.3506169325771662,1.4283581358348127,1.4465422414570372,1.5197164367505185,1.4239002782923333,1.3921898268499349,1.4144048324459355,1.4922137769043529,1.3943687072677153,1.3988057861907577,1.3597925802564732,1.4256579467883792,1.3704942242755227,1.4324041749233414,1.3698136364904276,1.4258218683460975,1.401130923709448,1.417697563514584,1.3444597473371316,1.37499133019569,1.4077669902912622,1.4082095071468521,1.3675379741383435,1.4396079594942524,1.4438444812051978,1.450971212168503,1.4641161038895307,1.4487933259664778,1.4455918246922188,1.4106399401574146,1.40094813963511,1.455199182507393,1.3695051709740274,1.4356857874940225,1.3654603225355209,1.4229856517655521,1.3594254660096785,1.420637807687644,1.3664338495799169,1.43727435300469,1.333205167640726,1.396637573054445,1.368827390293353,1.3995486878729912,1.3469518866882824,1.4146899687810557,1.3697805517948245,1.4126834790457177,1.3504562567800396,1.4227554080786164,1.3501210592366295,1.4236122555047093,1.3530023144179668,1.4243099605691756,1.3610192041734501,1.4143252280167358,1.3735002532744771,1.4504522758520877,1.3206032373913497,1.4162676312913132,1.3629693667459135,1.4332449864067067,1.3384206256951472,1.40121593256341,1.3386374488623898,1.3966213687457252,1.4465532850491463,1.512480600103466,1.3631259765366384,1.3924066276493383,1.368745597101635,1.4297320293130107,1.4417674101821898,1.506640558487996,1.3562315510034273,1.4200725082710939,1.3467072673857567,1.3970471554478587,1.3638165701123752,1.397724575975431,1.3479504042005668,1.3988285548421757,1.4201150458385765,1.4850170771166638,1.3237325897486198,1.368235574363142,1.3508960356162247,1.418369379747603,1.3585336041867513,1.3956841344167472,1.3477954414212439,1.3970243554468562,1.3593924665856623,1.414325637910085,1.347822913245009,1.4126135990364612,1.347070696525204,1.4244836526248021,1.3887798700123863,1.4341085271317828,1.3527393354117558,1.413447646566801,1.3721962084144437,1.4030357236807491,1.3620909705166293,1.4303134954257337
Vikavolt,Bug Bite or Spark,Discharge,30,1.3917615144942836,1.4301133055667519,1.3931088275864274,1.4257713289250544,1.4532716095472757,1.4809841344598307,1.5284585226211962,1.576827016823283,1.3882511133225297,1.4711069580588731,1.4258467823355956,1.4678600691877532,1.4310059651979574,1.5130536821158374,1.477017401496709,1.5411324497340186,1.4739427399255236,1.4654469540912778,1.6064280568332474,1.6015406192317367,1.4827205423096461,1.4672640511663155,1.4717268679385263,1.515904731146814,1.385280274973821,1.4456611411609606,1.449333486234267,1.5108446020288302,1.524744948624469,1.4960107202618886,1.456388407233094,1.4650443398563289,1.5114572940504019,1.4978089269580859,1.4039854899070627,1.4751940581360847,1.4054641738714275,1.409849454310892,1.4897299850694647,1.4619313532800782,1.5250024586719595,1.449671730040799,1.4649977096112303,1.4794149615241794,1.511191286783861,1.4974876703138271,1.4097065406366778,1.4587163525908753,1.4187528247186305,1.4732189115601264,1.3783783783783783,1.4370719033640382,1.44277722239311,1.4833032143955707,1.4170857149402643,1.4429960710644782,1.3970828857948785,1.4469729670042863,1.4490389101784498,1.4960952140556993,1.4260204624252866,1.493076383128071,1.429646202796405,1.4942702853448604,1.368046031201783,1.4409180524601406,1.3897116748069953,1.4391050890184338,1.4219408061364789,1.4833200665750055,1.4219799094363192,1.5013012023109353,1.4229732342937744,1.4847857492236467,1.429481765192885,1.4882211759589894,1.3990217713939113,1.4579090686179617,1.4886187273667872,1.5580272460769098,1.377638304070337,1.425262395946435,1.4040419750601538,1.4606003494872053,1.4992337817129235,1.5432913332198195,1.3984190819581197,1.4688273867305903,1.4262753843844487,1.4845174018398988,1.4103999441613737,1.4451594890765687,1.389288901596874,1.4423591796418083,1.496431781412907,1.5667625381988137,1.410188324972676,1.4556861810946389,1.3872571522610933,1.4496115302330816,1.3978876876463298,1.4248639994491117,1.4008458167736675,1.432258228880057,1.419951397326853,1.48453219927096,1.4462352640607323,1.4958502135114422,1.4416053313845243,1.5051069234918482,1.4565432201856567,1.4967224750532337,1.4080203026385827,1.485552429473044,1.3753178653478542,1.422274249837779,1.445435922736194,1.5151814155020966
Luxray,Snarl or Spark,Wild Charge,35,1.3425190175492474,1.3795576540437484,1.3433230878411102,1.378168949924957,1.3192042532742898,1.352710083912951,1.3854295019395524,1.465347356193084,1.353932635939394,1.4188116098248298,1.3178164305060251,1.3609160952474721,1.3375784142418228,1.4159844909518888,1.43806464701109,1.5044315210531063,1.3898116294716598,1.36307204294938,1.4015499976553942,1.4785830907021456,1.3456024783684075,1.3515552261427894,1.3588509423512674,1.4136228805040747,1.30175730358371,1.3524752054707243,1.355082458027144,1.4030587418526015,1.357647203851624,1.3905019758063597,1.3164983898934852,1.3533039385682437,1.3628126043551034,1.384143555745856,1.3123689928119526,1.36934120732396,1.4112045735926007,1.4240873102572906,1.3996575255801398,1.4210368708297834,1.388029098755167,1.3896503321442302,1.3597048786636057,1.4279801481569825,1.3458093341612603,1.4089316175263544,1.3425216322615454,1.3880118302991546,1.3329034249368916,1.3765225922373976,1.3033876573202416,1.3733846205756317,1.332426561058136,1.383257074746232,1.3188737815145304,1.3619202529180652,1.3314327588110701,1.383631636535199,1.3556147073896447,1.390685115919747,1.3310041903303342,1.3839682640971647,1.3306818613966813,1.3900579309645442,1.3424159951997259,1.394276101491514,1.3492201039861351,1.383208164837281,1.3319777118460092,1.3917360156306535,1.3159058970488733,1.4108546296778224,1.3142610139800481,1.3877557984780062,1.335284623554303,1.385460657807809,1.330390904280718,1.404571089344019,1.418444990515606,1.4804168822210726,1.3426021556632504,1.369923112911911,1.3066338526847388,1.3603194788798112,1.4207389749702026,1.462682331573869,1.3276343681280585,1.4108802028646712,1.3300130808654815,1.3819612720605579,1.3442172122565785,1.3662176310462764,1.3341391351060974,1.3905885818755255,1.4043142189466116,1.4660165378392955,1.3030084353894011,1.346439480985343,1.3198877465288905,1.381878340103765,1.3230529541385485,1.3633366616168572,1.3306413261320018,1.3875216549475184,1.3329040097205347,1.4118104495747266,1.336508631701887,1.3997080185408228,1.3430164778757983,1.406665970663465,1.3305777072634406,1.4117851725049755,1.337151167211619,1.376663371606722,1.3565440802511355,1.3729766226477964,1.3489741417218115,1.3986100237025278
Eelektross,Spark,Thunderbolt,45,1.4279300461283533,1.4696806843118815,1.4275487060470782,1.4657751010563567,1.3731819339226192,1.426684816216661,1.470155786504035,1.5449416059908314,1.4282056423057041,1.5052304545446185,1.3741145018932346,1.433479796875704,1.4190662377260863,1.4954240376248389,1.5081056712649896,1.580082950139753,1.4175976228403806,1.4310400592214387,1.4785681704826905,1.5504814967964158,1.3603844135943837,1.4273569899815954,1.4417280482284627,1.486021346386562,1.3740506525563971,1.4301824282710727,1.4339235515994162,1.4771082507616637,1.3966359927770637,1.4662925837063892,1.3799098340351745,1.4287361902402775,1.4118131513551053,1.4600003687640464,1.3718240029096755,1.4490299486021114,1.4232862032730942,1.489689649073525,1.3947523808720443,1.47640216281875,1.4191633362837397,1.470127880743979,1.36236389805195,1.4416167705247296,1.4322634520266364,1.486067989922132,1.4026298435283067,1.4788098759017605,1.4156442563135905,1.4704189953371474,1.3894287545972939,1.4570469345750243,1.4075380652107046,1.4657893725007691,1.3882315208302312,1.4293536156515962,1.4080044971340808,1.4533271765426274,1.4337180752197158,1.4728959667117953,1.4074511305383617,1.4918214110990577,1.4223509576989872,1.4816636454675676,1.4001907251842964,1.4829525972912738,1.4105264079267545,1.4643576142709591,1.4258484694985165,1.5135248570808308,1.3957346588247541,1.4877036381616615,1.3989830624153974,1.4686671747562876,1.4077639050334925,1.4605240050510542,1.4155277659478365,1.4736794559087332,1.4559406794274874,1.5289920675978617,1.4192773849562599,1.4560084037322458,1.3816729641455403,1.4452302315581458,1.5159345025256825,1.5650576082638061,1.423093686233334,1.4884501852328784,1.404005747003195,1.4587202195869877,1.3994136944231172,1.4598310881552314,1.4124665332328248,1.473490854583106,1.4942926478518785,1.5584217149020314,1.3846439480985342,1.4324468234173136,1.408529877958996,1.4777182056767688,1.4045930312629116,1.4507213193774964,1.4127602839770372,1.467526070858385,1.4280437424058323,1.4827339003645201,1.4120150370451476,1.4785722106646229,1.4181761236101686,1.4960066816307356,1.399649283954741,1.4856860534702796,1.4055014827769752,1.461913542696373,1.406183686711913,1.4480016134406621,1.4316648612704983,1.4974420575081242
