Attacker,Fast Move,Charged Move,Level,Arceus (Fire),Arceus (Fire),Arceus (Ground),Arceus (Ground),Arceus (Rock),Arceus (Rock),Victini,Victini,Entei,Entei,Groudon,Groudon,Regirock,Regirock,Terrakion,Terrakion,Blacephalon,Blacephalon,Mega Blaziken,Mega Blaziken,Mega Camerupt,Mega Camerupt,Mega Houndoom,Mega Houndoom,Mega Aerodactyl,Mega Aerodactyl,Mega Steelix,Mega Steelix,Aerodactyl,Aerodactyl,Arcanine,Arcanine,Blaziken,Blaziken,Boldore,Boldore,Camerupt,Camerupt,Claydol,Claydol,Combusken,Combusken,Donphan,Donphan,Excadrill,Excadrill,Flareon,Flareon,Golem,Golem,Golurk,Golurk,Graveler,Graveler,Hippowdon,Hippowdon,Lampent,Lampent,Magcargo,Magcargo,Magmar,Magmar,Marowak,Marowak,Marowak (Alola),Marowak (Alola),Monferno,Monferno,Nidoking,Nidoking,Nidoqueen,Nidoqueen,Ninetales,Ninetales,Nosepass,Nosepass,Onix,Onix,Piloswine,Piloswine,Rhydon,Rhydon,Shuckle,Shuckle,Stunfisk,Stunfisk,Stunfisk (Galarian),Stunfisk (Galarian),Sudowoodo,Sudowoodo,Torracat,Torracat,Typhlosion,Typhlosion
Greninja,Bubble,Hydro Cannon,35,1.172910753063592,1.2080690640994127,1.1690133805643672,1.2043788666113764,1.1712535162542128,1.208038583698982,1.2652322197025159,1.2533792832526829,1.1555272866047577,1.2209176101428996,1.3152831417067512,1.212585410253655,1.2694948984270253,1.2352807785815718,1.326662461116791,1.2950793088923649,1.2151786484056508,1.2610816203367285,1.355956939474237,1.2982800113511141,1.2380157743907079,1.18605158377926,1.2085228163713344,1.277909544717997,1.2466971476784225,1.270119398817004,1.203433775890177,1.253284084597137,1.1776787150875,1.2392553261970338,1.2006778221040189,1.260370493498818,1.2141229350668443,1.2215267640541476,1.1837030653958112,1.240765455710968,1.2163811230997277,1.2319107863076977,1.152907318296732,1.2155158187950916,1.1752632111763515,1.2272853816562057,1.1851389245034867,1.233851422332145,1.2389734996729065,1.2605272520687243,1.1852015423553193,1.2363727471930153,1.1537541672706189,1.2070831521476542,1.1989428721889566,1.2563729983811511,1.1643237380296565,1.212447730094621,1.2124909270329562,1.2640498462692775,1.193353855470327,1.2140820549051272,1.1747504658821126,1.209429964516376,1.182168819116851,1.2298932797154125,1.1736772257803934,1.2276927388577032,1.1734941549435307,1.2287084736807343,1.1820925415312016,1.2496399028766616,1.1966138826965946,1.2344915058805443,1.152428694900605,1.1975108038029387,1.2313974738408293,1.2472061843999158,1.161088121176479,1.2323481528762918,1.1695132913830744,1.22920679765421,1.1633332624098385,1.2165471605778848,1.2271444695259592,1.2218820541760722,1.1714783832632236,1.2259680747268917,1.1356152738502108,1.2147169549452645,1.1417766930845055,1.1884060470691722,1.1766815374056279,1.2333133150308853,1.1597049549236689,1.234049646473767,1.1904011105303296,1.1917978423492515
Simipour,Water Gun,Surf,35,1.6230079018523245,1.6164885214126576,1.6232450406633587,1.6129319944959604,1.6214780712533599,1.6171998641242669,1.6904505115797368,1.730807278181526,1.5204214900563966,1.6045689691727092,1.7441421681720783,1.5843072683256747,1.6428167820313604,1.5910278238327844,1.7341367383785429,1.68640902070673,1.7669207936644786,1.7345460815587552,1.8372478707447142,1.6720301910156667,1.6360122746062742,1.5701909664984404,1.6395869269771575,1.7151906591396164,1.7281307653229474,1.7580829642041218,1.5877122798996577,1.6269909543546832,1.5976224954333362,1.6666193437254513,1.5785959663120568,1.6631482712765957,1.5941021413343694,1.6139297003812183,1.5717168108113788,1.6276337498292333,1.6884587541797373,1.6795477265676169,1.541951325768827,1.6176755975365849,1.604056995343187,1.6974083822636161,1.625826143780037,1.676987087755288,1.705248419047182,1.7075667672814498,1.5937133733077407,1.664121553905998,1.5842634198192975,1.6206938203604386,1.6055957558853933,1.6867917536229056,1.6030484236966418,1.6617905207723813,1.6139850102351223,1.689325297470987,1.6130525837706904,1.6677306217198222,1.6180149592831796,1.6636586424322874,1.5842645580388215,1.6602930941149177,1.5935359430252973,1.675783278518262,1.5978303942936396,1.6798675780992007,1.5888308160829665,1.6772843875605306,1.5924360058421094,1.64638903835806,1.6228694900605014,1.6875194468452897,1.6131515533776462,1.648326945158734,1.609045204506824,1.7130234592958624,1.5635888874620094,1.645595222807243,1.555213940722143,1.628577203770293,1.6796698645598194,1.68125,1.5536859615169303,1.6158490747108971,1.6031817629812113,1.7113426207040126,1.6009900221633884,1.666091740903956,1.6085106382978722,1.6820006863417982,1.597230132381336,1.6826737418216673,1.6236536105089074,1.6611939914825067
Inteleon,Water Gun,Hydro Cannon,45,0.9873996220512876,1.0498911088113403,0.9839049006883174,1.0460533816889155,0.9897858391813644,1.0490076218772455,0.9848758102244523,1.0532900023213043,0.9432811771191112,1.0144807700462197,1.0645609865555885,0.9780588090286776,1.0086951026386421,1.0347593450358485,1.0145862707912696,1.0503202611923326,0.970445728080007,1.0573349919328021,1.086401143956453,1.059519641481689,1.0173619740813067,0.9838401257893535,0.9968114578432911,1.0580406147091108,1.019652231263536,1.070632169053752,0.9760253302131773,1.049503401892547,0.976584608686599,1.0619646592275003,0.9798500295508275,1.0481032062647755,0.9918925447117757,1.0365465601075392,0.9931272922161856,1.044893283872256,1.0135475197352546,1.0635664793684718,0.9362231595345122,0.9947391697525363,0.9772980360396841,1.0825951609637579,0.9792295666415757,1.0437494313152955,1.0010329274311096,1.0443814486233374,0.9934093186798254,1.0512136705678516,0.9567449388800309,1.013842585882012,0.980837120399446,1.062150143355893,0.9670182248926058,1.0189670182248924,0.9946092303677304,1.0553430600977025,1.000567723052079,1.0636985264432781,0.9915885941847701,1.0655298292191049,0.9909906426417137,1.0521518057381487,0.9865970968619402,1.0443960862863406,0.9827785483125289,1.055610593752064,0.9765010905798592,1.0711551915716697,0.9895553078637866,1.055605734491506,0.9909075194468454,1.0443560933448575,1.0138922581792893,1.0343263306001649,0.9811235503790351,1.0510711237655361,0.9928299302255897,1.0703201917726126,0.9810634268814231,1.0530649588289114,0.9988854401805869,1.0456969525959368,0.9859527198861183,1.0282824970809807,0.9758331743030134,1.0613105254940058,0.9801391895271524,1.0397733642643394,0.9943977350720659,1.0549845573095402,0.974773923793913,1.0801928072344387,1.0202826025483929,1.0250212080444898
Milotic,Waterfall,Surf,30,1.6972355259264362,1.7427193206317098,1.687294320874274,1.736073170617424,1.694821224791373,1.744541098495818,1.6822366658928987,1.7438530078745782,1.653820548700335,1.738777933257007,1.7358808396594336,1.6627156194100134,1.7171433669638143,1.7654689060552213,1.7530241397244506,1.8074398682173147,1.7765694086928676,1.8147081644969394,1.750592432344779,1.799708114204003,1.739768202683168,1.6739316781212752,1.7485004704406462,1.8181224191103444,1.6914317460034523,1.7712587231842856,1.6978020545706476,1.7722326160583766,1.6859838912708103,1.7699063952222758,1.7197565750591015,1.8002918144208038,1.7005597504752101,1.7406874533978849,1.6958774262024612,1.762702424363434,1.7133131097245682,1.760522596435589,1.6029558341089263,1.6728582084133679,1.6824509009921036,1.7639704393601943,1.7275193766388461,1.7897562307164188,1.7067748562509326,1.7613478555278834,1.7055426270999303,1.7393453483039187,1.6745422041841813,1.7281490071024785,1.704579586900977,1.8008230773731737,1.64977379440266,1.716993249511196,1.732443299053149,1.7925246907035728,1.693341239402503,1.7470226079935405,1.6959512929824112,1.7485385341944706,1.6920095120253653,1.7769604052277472,1.718407148215007,1.7911339713313055,1.7149791955617197,1.7910887656033285,1.6972303386970657,1.7781390180665873,1.698151279883158,1.7643266200322854,1.6965859982713918,1.7592307692307694,1.6961816505749356,1.759893584331991,1.6969297081752526,1.788077427868582,1.692960489705064,1.7808634048199994,1.6864188599757444,1.755441605140535,1.6958521444695258,1.739785553047404,1.6578149741686794,1.729438908526735,1.6324924966603631,1.7250047709095955,1.6202471605853896,1.67849288960563,1.6918925875085793,1.7604667124227864,1.665004375668505,1.7543235772131853,1.7070633499284498,1.7380913616849898
Palkia,Dragon Tail,Aqua Tail,50,1.2637750093547786,1.2999353385177332,1.2610764115035056,1.2993219910129838,1.2647400906986173,1.3022186253070118,1.2748781315286681,1.3555488098851847,1.2570962133740406,1.3322202433956662,1.2202288773568806,1.277974425910358,1.2602074829679086,1.3177882196662727,1.2711729331337345,1.3331705165904986,1.268579803677657,1.3442193292525217,1.302750433958996,1.3590158436494568,1.3950495802794756,1.4747127894296366,1.3016373948042443,1.3848759866185771,1.286283841795825,1.3634816088983166,1.4873880323164752,1.5823643002809344,1.2719460139886614,1.3482400598161977,1.2990451388888888,1.369570035460993,1.2764096155259868,1.3252328793018346,1.2768944608497357,1.3384440778066184,1.4631321314074943,1.5351097935123583,1.2492260572816622,1.3166267318824796,1.2930375582101639,1.365268779105082,1.2673852084074348,1.333501526142953,1.463176137080947,1.5439510621937085,1.2798151891423621,1.336090774744781,1.418297337778422,1.5093129439049138,1.2626435996957344,1.3395291685358193,1.4222266622900284,1.49997859253022,1.2968348597665902,1.371335132975036,1.289791077916835,1.341163706096084,1.5004467362724325,1.5774257779593086,1.2593476915938442,1.333616889645039,1.2589991509846106,1.3291377135933133,1.2707879268212139,1.341275345089492,1.296816055530406,1.361304306075696,1.2742812668152819,1.3380159889307404,1.2461019878997408,1.3019878997407088,1.2951660116766128,1.3595086765966393,1.270925821003636,1.3597355002043992,1.4996896536963316,1.5713261418603657,1.2705802251111726,1.3382306006510778,1.465476862302483,1.5326749435665914,1.2607403912285473,1.3192247404871964,1.2492583404174111,1.3322808417619403,1.4474848435195806,1.5171572220737,1.248738846945779,1.3093943033630748,1.2771117809665367,1.3542485657531012,1.243751124669026,1.290083204085655
Palkia,Dragon Tail,Hydro Pump,50,1.2670284369613174,1.303033766445231,1.2670708793500112,1.300680820358075,1.2695755761804204,1.3056014301390535,1.2549220577469065,1.3458154027462814,1.2313191705889837,1.3171903489801975,1.2626511469151176,1.2904944155441922,1.2504801699119956,1.3100286738884221,1.3122897637047861,1.3451207381728796,1.2945943615828952,1.3421378690281183,1.3158115862445132,1.3751948669376683,1.486698283076767,1.5278689356090385,1.3138623177042497,1.3822624274737338,1.3037554626667025,1.3687548833492276,1.548207013132328,1.6181458332080056,1.2649327541005329,1.3303519880367605,1.2823950945626477,1.3554041075650118,1.2575587317923567,1.3067390596612092,1.2557298836683866,1.3321283325802078,1.5529835568271917,1.6232031438519081,1.2215621431447488,1.2860584698046826,1.263413646487143,1.3180426199635553,1.2634892011944447,1.3204652047678527,1.5195969287624382,1.5776704043337044,1.2630921846070222,1.2998505206298516,1.4673744987196211,1.5591390056529932,1.2494295020576933,1.3153049482163406,1.4859923789407583,1.5603619289557435,1.2855150590864235,1.3483366906709509,1.2611904521598707,1.2939417642309246,1.5415209455492302,1.5991499246930283,1.210762895367721,1.2820837522233393,1.235251448684026,1.3144241944657384,1.255894590846047,1.3172098936662042,1.2409838539308888,1.352799154972084,1.2742236144207857,1.3161080790222155,1.2115211754537598,1.2654796888504756,1.252793815600084,1.3355974964824608,1.215902978491462,1.321394504887652,1.4767882368049314,1.565857625957793,1.265654588395498,1.3343475393093471,1.5196106094808126,1.5723899548532732,1.203595591881128,1.2680339405959598,1.2155930674346385,1.3301556183966272,1.4602913148839658,1.5283596505601216,1.2223575840768703,1.2728037062457103,1.2389670644126187,1.3750156273875176,1.2144968766334479,1.247992733566979
Palkia,Dragon Breath,Aqua Tail,50,1.3327295130348467,1.4017075015147695,1.33082027998132,1.396337720634058,1.3325887301410886,1.4017663845314559,1.3134849918754352,1.4115904505115797,1.320817962091337,1.4172327524063943,1.2204200825500768,1.2837169025390787,1.328447372138497,1.4065347717365175,1.2961669511015836,1.374079706376154,1.3257275873535896,1.433327996255835,1.350727318962626,1.4286482960429574,1.4165605741675331,1.5147624965128959,1.3683027546913387,1.4788040353353196,1.3194772476775312,1.4154954055667954,1.4650075296825904,1.5780169362714136,1.2978411274217514,1.3911146445573885,1.3609356530732861,1.4577977245862883,1.348536562312935,1.4209470599972693,1.34695614708015,1.4297123761283745,1.506532455444862,1.6156882346857873,1.2580579153382574,1.3373334125428227,1.3566891071067018,1.4400688398461226,1.2944339209052635,1.3806672015749466,1.4931769404689492,1.6125489205908345,1.3217968099743507,1.3960353994326578,1.485782963714548,1.5863893317872155,1.3093464141522497,1.403502954886778,1.486948579257589,1.6249125861650657,1.3737328429173767,1.477527585897551,1.353376059749697,1.4116622930964877,1.5798892094044366,1.6601613356138156,1.3210791895445055,1.4019797386126363,1.297476858148487,1.379419207530684,1.310027409021861,1.3966712898751732,1.3467220873286967,1.4480568473325377,1.2999269736336383,1.375461219155969,1.3029386343993086,1.3842523768366466,1.3757459608946678,1.4703232901525074,1.3269240423716049,1.4269362346073025,1.5986473181798726,1.6909164847395233,1.3453903274537757,1.432466648226558,1.5174379232505641,1.6088177200902933,1.3924081508613106,1.4690304057836567,1.3259138460470845,1.4327388490831179,1.4755210983381772,1.57059082246005,1.3090854495538777,1.3841969800960878,1.3508174860048063,1.4447346122324245,1.311985330031448,1.3693284547690252
Palkia,Dragon Breath,Hydro Pump,50,1.3610615755795656,1.4152582310309356,1.3582655090065396,1.4091216495875876,1.3628602154913991,1.4171666778852852,1.3017945467207115,1.3964805456850526,1.3003371072382648,1.397370987575796,1.2753939459063126,1.288321629257871,1.3331697657762147,1.4118655871207897,1.3348850362184854,1.3807894700413896,1.366472479154607,1.4320815833877305,1.365778601675395,1.449622059490158,1.5097512109761355,1.569272907103548,1.3899332235638493,1.4884219329883435,1.348178714984715,1.4149755052688182,1.5084149968016396,1.5971689997653868,1.2848083894110187,1.3671692363023746,1.35689088356974,1.4232140218676124,1.3167263523802522,1.3761985276357105,1.332412068222659,1.3898002290902596,1.5776138439794547,1.6875452445792685,1.2311464913496637,1.3034119487514604,1.3500202470135654,1.443612067220085,1.2878082271099238,1.3748852290868787,1.5590088487449933,1.6509393901137368,1.3131762667527305,1.3666151415807444,1.5251968884379379,1.60339662753056,1.305513838232139,1.3894696807161941,1.517404272930968,1.6695828397722243,1.3759919097678135,1.4616651850885276,1.3503608195397658,1.4200519781994347,1.5740178183953233,1.675158910474051,1.2913541102776274,1.3557536153429743,1.2645795725248727,1.3591087811271296,1.2873076415032032,1.3782114787662638,1.2887224439963236,1.3933495205564015,1.2954781305250211,1.354956184180183,1.295894554883319,1.3582108902333623,1.3595329354875227,1.4463069881778339,1.279438870281784,1.3777728371332467,1.6089315525876462,1.677357561748213,1.3202195791399818,1.4167748249962766,1.5435806997742663,1.6227426636568847,1.3234313270741032,1.414008893011948,1.2972450165680678,1.4023698409118508,1.4744172408737724,1.560061057116,1.294337680164722,1.373567261496225,1.2677631304782675,1.407673394546389,1.2979408916804485,1.3348643113597998
Palkia,Waterfall,Hydro Pump,50,1.0751560564950344,1.1104975489697217,1.0724708984048594,1.1044705485453499,1.0758430791820532,1.1090496682158797,1.063180543899434,1.1049140224630822,1.0308018487893822,1.086354577449858,1.0495869335743677,1.0707996485616944,1.0374780360988642,1.0862286030091475,1.1267399803433389,1.138702067113457,1.0811597058859754,1.1295899892847907,1.098924223941269,1.1399577650098216,1.033496487535188,1.0560777053587278,1.0939901207464324,1.1417104437823429,1.0841376933657751,1.1254118353074691,1.0817015678984867,1.1268495848147058,1.0714292474705889,1.1198974038634448,1.0775432180851063,1.1241504137115839,1.0577603679860534,1.0874176914756197,1.0508307149087317,1.1134522220704295,1.060481229963115,1.1011754972594712,1.025439447645828,1.0675326904163118,1.0445054666936626,1.1072838631301882,1.0683662412215762,1.107930153110602,1.08245056294545,1.1208984173256362,1.0448268247524248,1.1061303528052862,1.0390273952746776,1.0856645890708798,1.0686450430067678,1.1147822355717656,1.0218927057614637,1.0705732920407027,1.0594371090468695,1.1049609760473669,1.041607791683488,1.0880349212757368,1.0567099788119367,1.0967503127153906,1.0396914391771712,1.0995765988709303,1.0700231624586827,1.1037612206038725,1.057517667261079,1.1109817713493164,1.0406875454408275,1.087671646295458,1.0549235144899685,1.099517641632716,1.0443993085566121,1.0880812445980985,1.0439005062021898,1.0895233936571087,1.035974267210775,1.1102680140282428,1.059939642994735,1.101344120542785,1.0423094108385285,1.0878103789442328,1.0801777652370204,1.100902934537246,1.0302698293373427,1.069304713616225,1.0115456012213528,1.0728994986207734,1.0093482929016793,1.0448787050372121,1.0462336993822923,1.08340768702814,1.0212115739904708,1.0684826848546307,1.0451752769899145,1.0745409208147316
Palkia,Waterfall,Aqua Tail,50,1.1229100485195964,1.1392805196716511,1.1195098218371686,1.135996951224274,1.123014500194891,1.1405374605326393,1.096001999892863,1.1498169740906736,1.074301403553407,1.131194080481703,1.0603386702231887,1.0969757975310828,1.0802249301740012,1.1198937802197257,1.1287016913825119,1.1682780250790517,1.1092286280837018,1.1638343206926707,1.1302650927437634,1.1685972160286577,1.0576297836727448,1.0918921660622354,1.1195115257958288,1.1770000261355915,1.1096246914020376,1.1624346782411328,1.117567320977034,1.1680392546115546,1.108454716677551,1.163756305781917,1.1150081264775413,1.1650044326241134,1.095105071360309,1.126495205889457,1.0931913954539245,1.1387782553410608,1.093022854976042,1.1271329587369436,1.0652026112728306,1.1174742734179555,1.081468920834177,1.1429945333063372,1.0930574971255573,1.1396937787961257,1.1038092068265026,1.155042407409533,1.0994547400248,1.1444174551137232,1.0695994588587718,1.1107648451466396,1.105429970158569,1.1571941253340094,1.0724000627952446,1.1189541737430246,1.102098403973348,1.1571234005072706,1.0794686112232539,1.1202311263625353,1.0944272840987415,1.1317233809001097,1.0885275694068517,1.1382723687263165,1.1067945959758319,1.153844885712637,1.1064246086784228,1.1616141602271977,1.0946815369631124,1.1528320781376462,1.0939541855638404,1.1365496963640558,1.0861365600691444,1.1278824546240278,1.0921110086846828,1.1411867449420212,1.0939877934204958,1.1605430565217703,1.0910277813449767,1.1476285261761057,1.0733951786208218,1.1264388604012852,1.1136851015801355,1.1445400677200903,1.081068760896339,1.1336870811407367,1.062446869415867,1.124624833018164,1.057435083694818,1.1003561665099995,1.085449553877831,1.128251544269046,1.0732611926822153,1.143633055050077,1.0837696335078535,1.1148576276124456
Omastar,Water Gun or Rock Throw,Hydro Pump,50,1.3675324207661994,1.4164825719300278,1.488663146205352,1.5524609648937848,1.4952482628099666,1.5652414846771934,1.3651268682034892,1.4045354713140368,1.3103443158207182,1.373656871475215,1.6281074794414911,1.4551584316749575,1.509936729094951,1.5397890474172435,1.5246627814768599,1.5552710107755678,1.3785301688569211,1.4510093234638455,1.6807130563612307,1.60065821721168,1.6619766173822628,1.469939895006467,1.3939744393915634,1.4544064607182061,1.368237953910096,1.4373163637876074,1.505990659584153,1.5693342397025827,1.3747787652498178,1.4516217571954533,1.3597443853427895,1.4258458924349882,1.508973860808015,1.5364677959693764,1.4977248604966424,1.5746907806933659,1.5415215967458376,1.5590678754869178,1.3666805283272936,1.4312230605226506,1.4560513261793884,1.5353310386717958,1.4384290240129702,1.5129163806010275,1.520010099734882,1.577704835248075,1.3272154371422262,1.3684751405615667,1.4331545634633038,1.4898536019713002,1.4814124943925415,1.5363070741744844,1.4699225049593971,1.5468752229944769,1.5480724532487338,1.621161829110156,1.3788857488897859,1.4195977997577713,1.4608914303219054,1.5101090036504734,1.3248878663676436,1.3821726857938288,1.4199329030556311,1.5087250756283126,1.3438924113334654,1.4212073178786078,1.4525837825973635,1.5687065311329684,1.4473441463602121,1.5007783073256977,1.4507433016421782,1.491797752808989,1.3622418449695146,1.3971908204356895,1.4180430744515287,1.517237669705163,1.4694469414836695,1.555263045246351,1.4166365241813657,1.4839890210430011,1.508803611738149,1.5585214446952596,1.2761512131923674,1.3149541753970666,1.432539338318211,1.5597838344234138,1.4195865708840347,1.4897850065110343,1.4338194921070693,1.5091283459162663,1.3436636152745558,1.4362749864562643,1.3604082227230272,1.3680945321805298
Shadow Cloyster,Frost Breath,Hydro Pump,45,1.9919447136498354,2.011271138276936,1.4139790740280858,1.4395016376236418,1.7584887111998861,1.7824281995369582,2.1114654572076494,2.1706908558470084,2.097387948946275,2.144381546028919,1.5861608525539326,1.443313190946039,1.7248149332223057,1.7454789679382805,2.110053571322632,2.039176872376063,2.806776446245366,2.2055103272449594,2.7999513523673336,2.37753142747633,2.4648931044102356,2.0784712535822067,2.1762910982175527,2.338237023678846,1.4579192698817303,1.5560972421517338,1.7943865263799572,1.8722600878696913,1.4484227263692893,1.5076142612415646,2.0499501329787235,2.158410904255319,2.1412713582087983,2.0617405824345467,1.7338769848359061,1.814909782574428,2.1247371505394876,2.136026750318867,1.357531832313511,1.4159950362053373,2.0348375177161366,2.1266324154687184,1.4364024385200138,1.4983911392719182,1.8091035337595116,1.8408029289231158,2.097637206774133,2.0324183384009107,1.7323525148572256,1.7750881770304876,1.4112753798443562,1.4792572799438277,1.6994105809987297,1.7879946909474944,1.4333412169601278,1.5024833424402815,2.006522507064998,2.070940149374243,2.25158910474051,2.3554616700278252,2.0492034645425723,2.1433183821823523,1.4195867026055704,1.4833370426238697,1.954816392576448,2.039396341060696,1.9783804546140444,2.1147097960135532,1.3870877853793528,1.4402721193020218,1.3849178910976665,1.4255747623163355,2.0674316303591933,2.1421571005773616,1.6468124475554566,1.7287227557321436,1.6886263430503832,1.756816917084029,1.6870571714291795,1.7515798208472522,1.789813769751693,1.873109480812641,1.6756369859727132,1.7475368276259178,1.395334917853611,1.4698565257368885,1.6874703553903603,1.743680847210604,1.7367793411118737,1.7759351407000685,2.0010834988678825,2.096278598119157,2.0321505385557965,2.0078748254085226
Mega Slowbro,Water Gun or Confusion,Water Pulse,35,1.7316360607536114,1.7911872505718547,1.730156796411441,1.7858516189592617,1.7349937932340773,1.7910018330700872,1.713285002589147,1.7823473742478082,1.7071661790272654,1.781823771360726,1.6282860429690216,1.6315949989570626,1.748443010336974,1.788727717018213,1.646144506121448,1.718549836754792,1.7781360462108804,1.8294187922604166,1.6741640530848865,1.7036364105417945,1.7015241814815754,1.7463112779285335,1.8137545083895248,1.8894660498667084,1.7321741042117866,1.8105572439936664,1.7370666923337605,1.8126382363498184,1.77902079370037,1.8516141855248587,1.7720707742316784,1.8498540927895981,1.5968641371126115,1.6482288570798458,1.7526770983301632,1.8096133839153417,1.7543003895342826,1.812041090695991,1.7263576176425937,1.802906988257193,1.5854044340959708,1.6795024296416279,1.797465527367176,1.8635653015476497,1.7319094237412633,1.797362591959234,1.6995634522939986,1.7393283620118565,1.7381625356331836,1.8050321302604242,1.686148114918765,1.7801778783327806,1.6913185574219696,1.7832993192424609,1.7937806340067037,1.8593343500493407,1.7053138877674605,1.791696104158256,1.7183008704975364,1.773211140326245,1.6651361070296187,1.7503383342355578,1.780368785907993,1.8511338064739484,1.788595535301499,1.8586041212601545,1.581958105271822,1.673772583233878,1.6168421861787994,1.674792451379814,1.5804407951598964,1.6395073465859984,1.7816295505636148,1.8416217877185321,1.675492889057827,1.7666979839779677,1.7406039981165191,1.8176661957964129,1.7323028149535098,1.8165067341858339,1.7362302483069976,1.782124717832957,1.741906719342301,1.8119951696230068,1.6799240124217136,1.7845717458059367,1.6630992523090458,1.7365833886699382,1.6942604667124228,1.7562028140013726,1.7104279820528137,1.7999138757310145,1.6877918783900738,1.7258806694030042
Crawdaunt,Waterfall or Snarl,Crabhammer,45,1.2110610276009024,1.2411857632011973,1.20894265896351,1.2362004632514756,1.2099123538905387,1.2402464547860974,1.1995393103940861,1.168707033551774,1.1865602340669126,1.242517915447568,1.349692175441036,1.2098658719272852,1.349773111971906,1.259710584555753,1.4286734126850722,1.3422790257098842,1.170869409924501,1.1707068343330091,1.4303325360526868,1.3417164506392372,1.332682407243032,1.226446197154523,1.2604346348857876,1.3196709529036643,1.2956866100420972,1.294418053315033,1.2299691393302092,1.267703777674842,1.2252288064207766,1.272021730694606,1.2360926418439715,1.2900967789598108,1.2613604141943477,1.2582308524380126,1.2540800134511711,1.2895049338475604,1.2705194939501534,1.2550932469233687,1.0733479870888532,1.1103256170089177,1.2088985624620368,1.2747772828507795,1.2363081402562597,1.2741349788656084,1.2910674731151945,1.2848699085285376,1.2044470112619117,1.240466443580031,1.2195970430497174,1.247922404213171,1.1309414678863294,1.1589007431101401,1.1911544334869912,1.236124391671067,1.2661131816958497,1.2962395100190023,1.1350045417844166,1.1502952159870812,1.2297373190718097,1.2552523421744568,1.1946195189853839,1.245988322635527,1.213663377762391,1.2609114963278023,1.100992338683046,1.146440129449838,1.2071141473586018,1.2708204727217856,1.2630006149588746,1.27643362287647,1.2074503025064824,1.246067415730337,1.26714699270616,1.2787993466272054,1.207827415317751,1.2738806451844253,1.211078292881298,1.2683960446898679,1.2074724994148813,1.2554735207132068,1.2837048532731377,1.2563628668171556,1.214519921306441,1.257869355896419,1.1625579014937284,1.2299318193646882,1.159136576489561,1.1989099407539003,1.2023164035689773,1.2494766643788606,1.201364097292642,1.2836822292294656,1.2505548367194796,1.2392695863788656
Crawdaunt,Waterfall or Snarl,Crabhammer,40,1.284291330507851,1.3042831577975014,1.2806107547437982,1.3003215896116715,1.2831506263902608,1.304239542029902,1.2218024034426727,1.1989679124332626,1.2440529194758936,1.2956409277869652,1.4156437452198702,1.275694185465877,1.4626483570134547,1.292201049310662,1.532535333540315,1.3937324123310941,1.2595814910152354,1.2186296848250466,1.4933054223683289,1.3697256936894437,1.377357916360224,1.2750729121756994,1.2965899587057654,1.350213658460091,1.354765109045374,1.3520586566370474,1.3157654107837888,1.3433294632168489,1.2892188875322979,1.3215688501471743,1.2900136672576832,1.3433529107565012,1.3286879994959093,1.3185851860408941,1.2795006252692862,1.3092718502716507,1.317263607845841,1.3101451273742633,1.1014937589523224,1.146332930685096,1.260566410204495,1.3211935614496861,1.2913568196669785,1.3229798251346232,1.3485097152563383,1.3328895571036716,1.2620135550610658,1.294525318068319,1.2971445136976374,1.2992704256655554,1.1744553451268747,1.2187883988999628,1.2364954544805833,1.2860894261370934,1.2846505786310218,1.3163101364411134,1.1782145740815502,1.184812777553492,1.2676460827610854,1.2997089832282438,1.242633980357281,1.2980434614492304,1.2561141472341055,1.3071457421466075,1.150072650419391,1.1931262796380688,1.2474175892012018,1.3143613591780183,1.304193250826351,1.3003978015220232,1.2363007778738118,1.2615298184961108,1.2880177251629388,1.3007374702828587,1.2286259350368993,1.297483379113983,1.2487479131886479,1.31008946534823,1.2552181961318327,1.308676780357029,1.3219102708803612,1.311724040632054,1.2232729802786264,1.2720565889861006,1.2136413316909838,1.2829496365434325,1.2085083263623586,1.2469536121148357,1.2512783115991764,1.3056108442004117,1.2575949103335233,1.3153120615649614,1.2632196810652865,1.258438231034867
