Attacker,Fast Move,Charged Move,Level,Arceus (Ghost),Arceus (Ghost),Arceus (Psychic),Arceus (Psychic),Articuno (Galarian),Articuno (Galarian),Calyrex (Ice Rider),Calyrex (Ice Rider),Calyrex (Shadow Rider),Calyrex (Shadow Rider),Cosmoem,Cosmoem,Cosmog,Cosmog,Hoopa,Hoopa,Jirachi,Jirachi,Lunala,Lunala,Mew,Mew,Necrozma,Necrozma,Necrozma (Dawn Wings),Necrozma (Dawn Wings),Necrozma (Dusk Mane),Necrozma (Dusk Mane),Necrozma (Ultra),Necrozma (Ultra),Solgaleo,Solgaleo,Spectrier,Spectrier,Victini,Victini,Azelf,Azelf,Cresselia,Cresselia,Deoxys,Deoxys,Deoxys (Attack),Deoxys (Attack),Deoxys (Defense),Deoxys (Defense),Deoxys (Speed),Deoxys (Speed),Giratina,Giratina,Giratina (Altered),Giratina (Altered),Giratina (Origin),Giratina (Origin),Latias,Latias,Latios,Latios,Lugia,Lugia,Mesprit,Mesprit,Mewtwo,Mewtwo,Mewtwo (Armored),Mewtwo (Armored),Uxie,Uxie,Blacephalon,Blacephalon,Mega Banette,Mega Banette,Mega Metagross,Mega Metagross,Mega Alakazam,Mega Alakazam,Mega Gengar,Mega Gengar,Mega Slowbro,Mega Slowbro,Mega Mewtwo Y,Mega Mewtwo Y,Mega Latias,Mega Latias,Mega Latios,Mega Latios,Braviary (Hisuian),Braviary (Hisuian),Alakazam,Alakazam,Banette,Banette,Claydol,Claydol,Drifblim,Drifblim,Dusclops,Dusclops,Espeon,Espeon,Gengar,Gengar,Golurk,Golurk,Gothorita,Gothorita,Grumpig,Grumpig,Haunter,Haunter,Hypno,Hypno,Jynx,Jynx,Kadabra,Kadabra,Lampent,Lampent,Marowak (Alola),Marowak (Alola),Metagross,Metagross,Metang,Metang,Raichu (Alola),Raichu (Alola),Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Wobbuffet,Wobbuffet,Xatu,Xatu
Shadow Darkrai,Snarl,Shadow Ball,40,1.0562487368180402,1.0148183518945095,1.0169077358986955,0.981947257035228,0.9759886270196748,0.9695130834547298,1.0234773930386687,0.9835570811000355,0.96189616554342,0.9186482561182145,1.117173857401936,1.1707389127137624,1.0765887629693152,1.1646629412636207,0.9115807618585662,0.8982050859398049,1.1336328105148983,1.096179153748355,0.9885291638590781,0.9106034461048154,1.1477376166633628,1.1243417245952179,1.2437535053512656,1.2851871879547465,1.2499195001560732,1.2505254659334908,1.2584460101715405,1.2544937535800267,1.2794692531660543,1.2462851359510563,1.1497925354538525,1.0792127524582993,0.9401699712767404,0.9294440078087713,1.2311250545854089,1.0866905479854767,0.9450025673511658,0.9262745295415621,1.0809064163638138,1.0750489393651927,1.1529163568774887,0.9913907893394147,1.0122301297530762,0.8846781564042692,1.1107970904283668,1.1298816920945343,1.0708081191800536,1.0812798083470645,1.0855969599577857,1.096724439194933,1.0855969599577857,1.096724439194933,1.0745717711023313,1.0538512095373065,1.1131356921431859,1.0932236420179597,1.1624275423378196,1.0820559972865536,1.0400330666036235,1.0398584370981572,0.9703004070442122,0.9402833715818207,1.092429768517551,1.0122325047030938,1.1144254047468374,1.0963088259470366,1.0758037062993233,1.0645676471934538,1.0477034458605166,0.9341989851811008,1.1584757639698966,0.940767642099592,0.9455844525518443,0.9077211939538781,0.9612664017307696,0.8931258928908936,1.065635941626716,0.9268344545928183,1.0854068086873652,1.0857007616880465,1.052400483878716,0.9638762120623219,1.0873753878031838,1.0730793643248464,1.028632390875145,0.9553805821498169,1.079655499968122,1.0766090732945925,1.0749256209533227,1.0315632007072746,1.1549777471179083,1.122665590905847,1.039885298083982,1.0605291674481536,1.0498052122875159,1.0633813050446346,1.0946073754362236,1.1357257159594836,0.9595107151114427,0.9931351349412386,1.1970911030295597,1.0826092574169586,1.1583216554887588,1.1457282071409567,1.009115573543107,1.0308750132295943,0.9577381820939707,0.9993140975364102,1.06076414075258,1.0883896430642395,1.0754780558698547,1.1040745784916821,1.1507012603010727,1.0814080648792694,1.0846432399119423,1.0828195760693227,1.1548584054276727,1.1443467161268155,1.0730650800362018,1.1080892683398962,1.0647776055506748,1.0447082366792921,1.0374206582181436,1.084371756051385,1.1239129872776246,1.1104115439234872,1.060841799063259,1.0766926605976093,1.0521716078518442,1.0599911021379558,1.126221500780623,1.116654469346775,1.1164306077023747,1.1644664474759359,1.064420504899177,1.1008029419619811
Shadow Darkrai,Snarl,Foul Play,40,0.9865938480462608,0.9570270455662688,0.9510556276003046,0.9236136870019115,0.9215571516158769,0.922291175175446,0.9621578760758854,0.9348415676423805,0.8960156055049562,0.8751327843528947,1.0688794816074187,1.1215398921271587,1.0398262167258454,1.1152962191271167,0.8613163088072507,0.857874499502521,1.0512027912981072,1.0269321360071433,0.9315438518653842,0.8646807876834753,1.0808336885611594,1.0568361761810163,1.1606048331785008,1.204922597695814,1.163982615974953,1.175906544509221,1.1706937568673714,1.1805614970691463,1.1827135017578525,1.161577245146027,1.0746354528456268,1.014649086958311,0.8870775925454601,0.8746031439270838,1.1375101781276682,1.0223954827351167,0.8949424830575345,0.8814018336223215,1.029267774929416,1.0266643918992786,1.075805964161933,0.9356429719796967,0.933343602710052,0.8316210560109752,1.0427245141216062,1.0664135584787768,1.0132552956064538,1.0272299888222751,1.0263035923031871,1.045483352501007,1.0263035923031871,1.045483352501007,1.0095871732576176,0.9978169127054906,1.0533137007049636,1.0365351966963594,1.083885002761388,1.0185563133950162,0.9914901803231186,0.9787678946702547,0.9084291814438663,0.8941342132066809,1.019552034231447,0.950011205041604,1.0596896696941511,1.0405807545665622,1.0180331131591946,1.0133386547974603,0.9777419445622862,0.8730535015734071,1.0643123166316482,0.8922586155255485,0.8844140084357304,0.8570226664731503,0.8980942719626327,0.844850628982474,1.001758798383272,0.8707590180316317,1.020446748554514,1.025404076811506,0.9770725919973682,0.8974463897611031,1.0127615320064185,1.001474757648151,0.9607913874201397,0.8975304425083485,1.0180997305203694,1.0296377248975834,1.0191101929214326,0.9779376171737977,1.0882798083343834,1.0719308248107908,0.9864949021557113,1.0074794910155505,0.99731687190458,1.0238973367463,1.039481205323202,1.0889613409518557,0.9191399344606997,0.959278924213703,1.105063486529884,1.0276696215687091,1.0850571601846293,1.081036679560011,0.9695883958549069,0.9968534798516331,0.909251684164659,0.9545871431864943,1.015230574850517,1.0266393303949255,1.017884248666362,1.051007004700582,1.0804211029669042,1.0310084616825532,1.0113088373321102,1.0295556178398038,1.0786973175324865,1.0943833023245173,1.0242615563038167,1.0557331119114446,1.0102546571854978,0.999823812604931,0.9900980825520701,1.0411197560927323,1.0572142690106994,1.0483840695224176,1.001360227229899,1.0272740977787524,0.9985394975006474,1.0104070082326506,1.061016074699124,1.047784511835999,1.0579812969293592,1.119757138922386,1.0242445161272482,1.0444825769225514
Shadow Darkrai,Snarl,Brutal Swing,40,0.8890582053929755,0.8727906953569374,0.8559831159185783,0.8426170326203619,0.8219155362071701,0.8331038596199675,0.8559698336206957,0.8445066022288095,0.7904245909477705,0.7877009541866156,0.9702329224094803,1.0239710126455512,0.9440595723257564,1.010393306670756,0.7719777931530231,0.7784634810511768,0.9425463478324256,0.9340350938109149,0.8329562499932468,0.7823888213663917,0.9642413516414838,0.9596804983944964,1.0476549186849908,1.0867274789376595,1.0326539685142153,1.0583264230244136,1.0365939760340173,1.0639321541690197,1.0537885430236595,1.044149353474898,0.9655420989595876,0.9253380025341098,0.7842728254171997,0.7947170945700058,1.0172686564894347,0.9329353291401524,0.7950633379763888,0.7992989459225208,0.9291227094832796,0.9344543916492504,0.9443875898329304,0.8415393324532161,0.8277157516286434,0.7446745970183579,0.9462023631220515,0.9778583657040065,0.9112751593245826,0.9312223185553503,0.9275446170629869,0.9540307461271746,0.9275446170629869,0.9540307461271746,0.8938946226876537,0.901483493902056,0.9344768719119856,0.9353146409871226,0.9787079533922184,0.9259644339525303,0.8782562461405404,0.883911648110324,0.8237312819273113,0.8185223061630875,0.9003978672881218,0.863543787943495,0.9357037944523391,0.9402528583943446,0.9241662093233548,0.9273413346581335,0.8785329347090787,0.7898353681480701,0.949383564698066,0.8009310719269199,0.7794933315284431,0.7759411676823025,0.7884787129709001,0.7565706063390586,0.8695833433381038,0.7876682835987459,0.9127939431311876,0.9276423990291577,0.8509641909370274,0.813565490305685,0.8883997860729853,0.9021046760594248,0.8510735925773717,0.8134090763256373,0.9131115503182569,0.9308162863221815,0.9200001067662417,0.896505971418677,0.9697657690737845,0.9640820895442628,0.8933231020826621,0.9200895450571798,0.8955919901272995,0.9471060107253964,0.9485416617309955,0.9950825064738058,0.8374066583468041,0.8727124589564127,1.0029640295154314,0.9319827359323997,0.9688591559815958,0.9755805224449395,0.8739198028868963,0.8962245597662175,0.8242918658825927,0.8679738890297494,0.9065449448657308,0.928093353731032,0.9229180591815245,0.957658914608059,0.9646518593562454,0.9348069799996257,0.9009730347285693,0.9165841479315188,0.9611152974141406,0.9758760961693118,0.9239843714182377,0.9660867926258361,0.9060538409984162,0.9022895450701642,0.8980223181036708,0.942699242064683,0.9425325947769128,0.9536334709140574,0.9022605811630798,0.9436538718508342,0.9080397614909861,0.9271699946248468,0.9483643651656513,0.9431966130954172,0.942175576901736,1.0132184722936486,0.9111706735897523,0.9401006996784426
Mega Gyarados,Bite,Crunch,35,1.2462388983901995,1.2668748774308363,1.1965274948372242,1.2154446506191838,1.2138430638774795,1.238846344291909,1.19197429584737,1.2260670736270123,1.1413421113052689,1.1528597521447352,1.4471723742454425,1.5377742211728598,1.4487329544216285,1.5702203151563816,1.138763921275478,1.186629433608863,1.315417398956632,1.355138289841269,1.1229274511379863,1.1412817032392208,1.3584286219163189,1.3904537706270665,1.552299577223965,1.5899227843666448,1.5184370260657905,1.5551895894488255,1.5256553988277826,1.5637658331387285,1.489630576969514,1.5273119560527142,1.302104758374952,1.3336918618421518,1.1507881328911542,1.1809808466303864,1.3264794603925758,1.3320117537435672,1.1516624599698781,1.1697705115747468,1.3635975446239255,1.4180574859211998,1.2837129435130477,1.2538998739431988,1.1889299442396108,1.0962241595562034,1.4034725644645032,1.464034897035,1.3371489032400066,1.3691063379042143,1.3806866084793674,1.4491977447419897,1.3806866084793674,1.4491977447419897,1.2646326013240667,1.3090953909709484,1.3229171571722564,1.3455282884755893,1.3300795475073801,1.3362868600936841,1.2783483644667284,1.3176535168875703,1.1637709405827659,1.2073900471151509,1.235358800519904,1.2520939178267811,1.3435109662802927,1.3646077969926336,1.3818398895044484,1.426657214958202,1.095073018283626,1.124916743365267,1.159905754597482,1.1562102377392507,1.1007493551573468,1.099470476690594,1.118325914752009,1.0948788636796354,1.1467590264114662,1.1300520532770553,1.3151900982922617,1.3829302763695106,1.2160659670514113,1.1541334800691172,1.2615928181855418,1.2681551255853691,1.2049999695869764,1.1611356514225457,1.32178887311468,1.374643805820501,1.256877683255213,1.3179203175985723,1.3636351436999294,1.424469703078376,1.3257639906399068,1.4023410329092745,1.369188073623255,1.4309152404759486,1.4413439096689618,1.5288788093509968,1.2641490114157343,1.3291960005961083,1.3076901802889769,1.3633196770689608,1.4057701661499884,1.45703849597419,1.359609056322024,1.4025077299807682,1.2339151326655198,1.3031680804551418,1.3077478123721882,1.3899161872826804,1.4067112461822484,1.4798504679916826,1.3142913121553004,1.3718348101153544,1.348744707958641,1.4081649341549858,1.4091809652555143,1.4852262645705976,1.3653065521521561,1.427084498599982,1.3020192886734807,1.3630065812949783,1.3672433044024583,1.4525422745908496,1.413075244227984,1.4599853202229114,1.3535631443519733,1.432707126288704,1.344962075119,1.404036268407601,1.332145458981851,1.3927745880433466,1.4595397231713227,1.5466032178100098,1.3476939650644904,1.4309012697161818
Mega Gyarados,Waterfall,Crunch,35,1.4410138892207924,1.4898618914607307,1.3790244390792448,1.4267908371496356,1.3815696396630552,1.4362237557253785,1.4082354186475832,1.484856810287974,1.4791852946873967,1.5466151578011411,1.7022577168217488,1.800368173144173,1.7124205516046431,1.8454232985712136,1.4654407824996578,1.5597303779265608,1.519498707804749,1.617940209266876,1.4361385446940795,1.4998249993080592,1.5915074962139257,1.6691278711358033,1.7736311385788703,1.837287509007483,1.924399019892231,2.01338090673763,1.7182787215454736,1.7698062978700175,1.8525031249850805,1.9972624397739775,1.5103007424660835,1.580423672032327,1.3128222540284507,1.3699413932416449,1.309022706500932,1.3138317681990526,1.347185613197914,1.3855428018249152,1.554907737101603,1.6350477431513075,1.4505302454918165,1.4680999070209872,1.4166769692776142,1.2876280431752514,1.6152426909869035,1.7110728738322554,1.5599804522304765,1.6527446879308423,1.7529774831164757,1.8882487652868907,1.7529774831164757,1.8882487652868907,1.6337708922555536,1.7559044056606683,1.6955056249465041,1.8052899926935857,1.7320580799759466,1.7995272800312303,1.4591386373430966,1.5221689380669876,1.367447126949363,1.4322748581821991,1.4295020273551495,1.4832425803794842,1.5685703862013363,1.6255304553838255,1.626573036279456,1.6955934112238813,1.08545498773691,1.104301149801487,1.330155474575467,1.3613911896858235,1.296440617776997,1.305595343477788,1.2834922064892107,1.2730539877557656,1.3002166026119621,1.3294031639999724,1.6776964443767177,1.7855280060701335,1.3996866142901438,1.3558003286998017,1.625602984293422,1.6958712569936818,1.6127101936144472,1.5602915915015219,1.5345491484402212,1.5992867464733418,1.4845645116934003,1.5702011286569375,1.595301582159313,1.6885632049660442,1.2886614096252882,1.3617854786290677,1.5724851505396502,1.6409508613339316,1.696763563762769,1.7969011882224477,1.4506740947583887,1.5189132307014024,1.5201611079834303,1.610702230743979,1.3616174724461976,1.397161694345123,1.5635052722333491,1.6202238255406933,1.4508002495399988,1.5526317338938842,1.5189305038787067,1.6250391497509429,1.630191911732047,1.730346553717975,1.5347144293381725,1.6300958485538044,1.535941319778286,1.6206280677499862,1.4016130108302414,1.4623843744647584,1.3518910006605298,1.4194610142956354,1.5233780230381404,1.5931602535906868,1.5819405849212202,1.684099178957427,1.5956623784954533,1.6671457958225249,1.8228644946430343,1.944674898839524,1.8176624434455395,1.9050038300307441,1.7607396113490095,1.8761833796543386,1.7172003977258332,1.8095134466564524,1.558215242364061,1.646263509433403
Mega Gyarados,Dragon Tail,Crunch,35,1.4481106377601938,1.5007488389368386,1.3904503896236935,1.442620338659471,1.3807497278927747,1.4340769889424,1.3895457401363394,1.4595775106895799,1.4250645189908622,1.4988598073019515,1.7141869853536278,1.820215503675681,1.7208120056374896,1.8461816684817827,1.424155799296355,1.5115264468799858,1.664326902978545,1.7824968307356441,1.408220386338027,1.485941472554148,1.5886251831532592,1.6663320191875068,1.7674003404510348,1.832056296266506,1.8684093585551729,1.9679812609763558,1.8575765385315555,1.9542799831415043,1.4935152482931688,1.5711804323920937,1.6517139432362877,1.7542881373148855,1.3090327313770524,1.3685980015888242,1.5498647356705513,1.5912309562814755,1.3431376698409951,1.3825855201125097,1.577463036255576,1.6602915330118262,1.4774499427099461,1.4889703190458576,1.424969574063476,1.2913372323730636,1.614752881837001,1.7123728696739988,1.5673846096946609,1.6579806734621552,1.382657859108421,1.4457402439956835,1.382657859108421,1.4457402439956835,1.2960200653523224,1.3437159507945735,1.3853015787560736,1.4260145557662989,1.3633362236496287,1.386442230967896,1.4646459711998394,1.518038563879877,1.3720195160105293,1.4371449398344347,1.4175233199876687,1.4657621766291749,1.5570571768950305,1.611568113898879,1.6099690509967142,1.676231259520122,1.264090436249131,1.324551821326832,1.3357091851496807,1.3606152115736596,1.3985026634863176,1.4254369797505877,1.326934215899849,1.3030155429592174,1.3011387067304416,1.3231197383299924,1.515546426493195,1.6153148486927655,1.3968780797409999,1.3400980276556194,1.3218348526985464,1.350488237248025,1.246711217034103,1.2042472115612437,1.5440016868442519,1.6200945575369703,1.4688938449089464,1.5578540260947027,1.5753811645506728,1.6745679430480127,1.5626401583140117,1.6589791998265742,1.5792801153991325,1.6937110556590944,1.71782893645799,1.8106217079073401,1.4691284068745503,1.5455199430501374,1.5290983579623851,1.6113310679988397,1.59023752666521,1.6631122299475742,1.5644908261173467,1.6147487416420863,1.4787278255860747,1.5816322623771106,1.537071932763726,1.6350705530852645,1.62431312311911,1.7215101267406416,1.5349469893290173,1.6291028037013928,1.5362227012953913,1.6271262267539632,1.6451181054208515,1.731122826344714,1.6197210831333912,1.7202320854579816,1.6490973351878266,1.7424898947783773,1.7993853262138821,1.9130621333160935,1.5977976992245981,1.6664026063042827,1.5748230334095106,1.6747611893251286,1.5628357448877732,1.6449913771101563,1.5477408807235087,1.625290354665263,1.7131970628975461,1.8064383165665907,1.5814430338046048,1.6713048509544632
Mega Gyarados,Dragon Breath,Crunch,35,1.502025348101263,1.5744596483688424,1.4369615172391315,1.5064145074583777,1.4190267106306147,1.48398626095568,1.440715496405484,1.5333021193944047,1.4544778522178683,1.5405699601173455,1.8071379124647258,1.9394970682018045,1.7901940551236755,1.9547499288715806,1.4778714582836816,1.593778467680663,1.6960265599644593,1.8259454157594242,1.434669469780734,1.5233933660649595,1.593032807438447,1.677051541231424,1.811230440605736,1.9019701119961707,1.8854645855864096,1.9959018977862844,1.8858832428228118,2.0053185514470986,1.5411402966162073,1.5927062992800012,1.7149954476287075,1.8360691284077042,1.3321566591887355,1.4040044161473875,1.5655185559516591,1.6139088709822196,1.3951442443593467,1.4499580496636266,1.6055607277098534,1.7008829431175783,1.5029166371223353,1.5144423514553291,1.4378739266174934,1.310515874994101,1.7106650872093296,1.8329643475824144,1.5797602782242064,1.662820539275332,1.4439268127809066,1.5212146903693449,1.4439268127809066,1.5212146903693449,1.355407694536627,1.4180326653312656,1.4433486945832055,1.4891340348648685,1.4317777758067392,1.4603828129061176,1.4403088623949787,1.504196544673505,1.3836373135824551,1.4664575272651967,1.4711805312117734,1.536280236324296,1.5846418027082962,1.6428568854818113,1.6372151328544335,1.718503840100431,1.3009816595666173,1.3884879005569204,1.3398185502138877,1.382333130600313,1.380186579941925,1.4212436890275875,1.3280542501973724,1.3166418667722721,1.3151927370038836,1.3425995504218682,1.54244995574519,1.6547675576319216,1.3964455585494702,1.333347017027465,1.322149296594788,1.3396173123134074,1.2639202764141177,1.2177687275473712,1.5744528385685563,1.6588016932917606,1.5027954673941926,1.6099834357342133,1.6478366246444631,1.7618418500964352,1.633431547271803,1.7474747120822933,1.6271353326594828,1.7652823172268652,1.8023339442796829,1.9272176957630762,1.4838931740058965,1.5615232327329966,1.5622006514825155,1.680546880109755,1.6416292886483823,1.7466922459838485,1.625969415620939,1.700578704830364,1.5330058870828762,1.6525589335981556,1.5788776281880743,1.7298219645910724,1.6898949716750127,1.8012799105297612,1.6015495106431208,1.7062103082049689,1.5736306664991346,1.6834485860039814,1.6972455521896446,1.8198233470405059,1.6846341020272666,1.8011583896651673,1.6820188377121312,1.7946499433709853,1.792679698437719,1.9265291026593174,1.6425739879343515,1.7456485332657568,1.662045548767744,1.7953240047556558,1.6546432588990114,1.7607234476031535,1.6243833261667502,1.735224967833482,1.844651466143596,1.9325869232593902,1.6381671872697128,1.7604499317829303
Mega Gyarados,Bite,Brutal Swing,35,1.0522558966470688,1.0796009984906154,1.0100851887119717,1.039497388927563,1.034762252991919,1.069501704774102,1.0099456788573666,1.0483746967910808,0.9688025301877772,0.9872632517704304,1.2433757241047732,1.3286168303804844,1.2629595580700814,1.3683844321632816,0.9733353526466477,1.0243938822855827,1.1109754159824743,1.1574331637616897,0.9522851948583458,0.9786606375444348,1.1539298172323267,1.188653416077367,1.3272872608161335,1.3793385412268682,1.2782182990235182,1.330446834237717,1.2905730430918159,1.3429857214496446,1.2549713471027462,1.3094013282388572,1.1053820802801322,1.1482431875128138,0.9724599248009343,1.0122809160876682,1.1242742384656557,1.1443165598094283,0.9800576935719193,0.9998909271068075,1.1633813436717588,1.2195240735593098,1.061570504576843,1.0685349893698235,1.0388816382879587,0.9430041283559093,1.1965409508891955,1.257576892140336,1.1283294832030242,1.1614546422626248,1.1822956120347239,1.2517501176466879,1.1822956120347239,1.2517501176466879,1.0711653352960075,1.1193910246056054,1.112637516265765,1.1543436197885977,1.1198785348600102,1.1451489111688629,1.0880129989279916,1.1350524094328358,0.9922701512049408,1.0333752945986094,1.0437736041550676,1.072273865466337,1.1375513182281896,1.165859927979948,1.1729476480974246,1.2191862804491564,0.92739962819854,0.9644588631443333,0.9763790613372927,0.9873607805472406,0.9316118303926589,0.9364557224822477,0.9546401956492515,0.9341978110901253,0.967377706384451,0.964104816906252,1.119573574706935,1.1930277159070182,1.0135313392988416,0.9732151877359164,1.0570575801985738,1.0716533244475765,1.0366309018078272,0.9849809924314977,1.1258478167123906,1.1698367693040375,1.0797285519966235,1.1379115042175247,1.160547920738722,1.2176483518545418,1.1366400361758724,1.208963857380726,1.1571342048058988,1.268831977998214,1.23805619988499,1.3197487294685053,1.0787571533808111,1.1376825377777096,1.121567359499243,1.1714238012993974,1.1944293461840148,1.251916992566531,1.164642821504741,1.2216223987340233,1.0576153493274736,1.125557919250826,1.1201119117174965,1.1812099752613754,1.2043784885502984,1.2689528350642292,1.1294346368826103,1.1780762312873068,1.1603120360809203,1.2269686864213674,1.206142482605519,1.262587544398987,1.1663885308895419,1.235365303665517,1.107936169029317,1.1706135736956442,1.178506460434536,1.254572954668772,1.1978273458080309,1.2404833140161986,1.153575307592946,1.2373963126535394,1.146458707092631,1.2158419401902263,1.136708276065767,1.1955074414732259,1.2602213568578888,1.3546972733615403,1.1482215128782445,1.221932246997258
Mega Sharpedo,Bite,Crunch,45,1.286448356574269,1.2707967520513979,1.2325314248330101,1.2188460060952186,1.1746461400237638,1.1839551175725744,1.2086451061311716,1.2133042944532644,1.2062929732032288,1.1274721480977903,1.4031417564560233,1.4991156953105633,1.3682856621301098,1.482550714113338,1.1310207121351632,1.1295576723931873,1.328355792780585,1.3459193694997769,1.1705025383204137,1.1106608626225036,1.4181658581980983,1.3840200466771728,1.4865082690256424,1.5517117223024255,1.5068622914689478,1.5318152724658611,1.5030160146404683,1.5294159970252632,1.4951321914582825,1.5081886410381469,1.3707296886098463,1.3138458106932174,1.139285171140052,1.1216846371705518,1.4058945266400233,1.3176014916981582,1.1461527648969112,1.136582072709296,1.2960936262880747,1.3191381965310778,1.4151266026112945,1.229642057936663,1.158243617532518,1.0930239359563116,1.399910705625109,1.435447393913757,1.370647743126793,1.3537369379438375,1.3299089579605792,1.3624466141908198,1.3299089579605792,1.3624466141908198,1.310077281831721,1.3030350746774244,1.3455228303733464,1.3599855112195014,1.3959565287147855,1.331707525739178,1.2293752535273257,1.2436810486251335,1.1637320595480063,1.1714312263594027,1.261682296148022,1.2113651033632906,1.3625966854561382,1.3424481863242974,1.3850000926042236,1.3942928544757731,1.1212195754980023,1.0934104914304297,1.3645075226710424,1.1503021346422813,1.1209473684397524,1.0948439057091677,1.122861709661353,1.0840985818799647,1.2330520663302593,1.1032415779035363,1.27193810801016,1.2870118252325844,1.2788227364767981,1.128508521011021,1.3423267354976292,1.2908175914638682,1.2054649889986242,1.1742311280692987,1.3065235926144212,1.3447733106311082,1.3192386395983247,1.2855815118065381,1.3926574098825673,1.3907354809993984,1.2436598015447213,1.295522557852405,1.2844888391912912,1.3770226461365311,1.3878323321997443,1.4820418386972412,1.1891849719408443,1.2391861622008005,1.4457672804188164,1.3457441931277325,1.3728339686886493,1.388659140408935,1.2579049371857498,1.3285256660725098,1.1984386025162124,1.266068927111324,1.2736900403456555,1.3249709535811367,1.3092711361801812,1.377198318703782,1.3864116664296406,1.3401724225981575,1.3035858407037155,1.349312444042474,1.3783437293587881,1.4079690875496378,1.3252004258635708,1.3940194015835738,1.2460550116972569,1.2656606291821748,1.271789392059173,1.3473674795799322,1.3956647572995617,1.4033347884668104,1.2644321136971797,1.330858998913874,1.2573770444353374,1.3080053005786676,1.347786921935546,1.3619726182772975,1.3721975063461451,1.4645631823874603,1.3002475559213023,1.3476152379809332
Shadow Tyranitar,Bite,Crunch,40,1.1856493144689133,1.2222409808203387,1.1482026555409914,1.1778886051075976,1.1036196591591858,1.1285009311772891,1.1587780268987116,1.176544847346333,1.056946669284973,1.0775801200101411,1.3931921618809417,1.4779130109701721,1.3559253322541942,1.450910193847187,1.0428451389669025,1.0756722790977973,1.3011889369046779,1.3232414520692024,1.0401547420034325,1.059456100675392,1.3390646445253676,1.3461332840035827,1.3947695747216617,1.4585110192389075,1.3969167475934785,1.4438551523053107,1.3963652512787306,1.435278107804435,1.3633694793135034,1.3943736214611382,1.345393439139651,1.2915867478811858,1.098597244257926,1.0987192093602003,1.360632288559939,1.2938361567572878,1.0624258282457884,1.0714532418771814,1.2748061177515688,1.2835963287999768,1.140455603388952,1.1561809869262665,1.005349049135478,1.0143071195029756,1.3353868482305353,1.3954939761799237,1.228264748694006,1.2970105759341655,1.2706998207175957,1.325696423912293,1.2706998207175957,1.325696423912293,1.186167540966115,1.2083785066508845,1.2547293835693756,1.2759437865088117,1.346938216429714,1.2823044492195979,1.1757498215066662,1.2064075708977542,1.1089656984704592,1.15629340598277,1.1947357798502396,1.1616586646763623,1.3030351565051133,1.313803122670552,1.2440757047685227,1.2890222443022252,1.0453263321322142,1.0412337278229862,1.0782411339257592,1.071852905825252,1.184779374367467,1.079476757092973,1.0396051053898239,1.001564600330035,1.1066052757827773,1.0498356827220539,1.2306993365331547,1.2514671199790923,1.1236192788693193,1.0727387622661944,1.199195607292385,1.208307881168181,1.1480727866750864,1.101001879239279,1.2324049752936461,1.2719668501597725,1.2603312267665034,1.2572532593408838,1.2767094259425011,1.3221446845258957,1.2200109956544571,1.2739532819872545,1.240339668609847,1.3097997486642956,1.3627079209804431,1.4561697325261087,1.1611653394996408,1.2153650983823225,1.3025048106998605,1.2584165732795782,1.3452213229748065,1.366233518190988,1.2501449971306955,1.287451891105807,1.1698967558610371,1.251779683967458,1.2110594001909216,1.2746466318631282,1.2858506243177354,1.358886372855757,1.3539957571590973,1.3112898017671546,1.2411994476338242,1.2828285275586446,1.3231069636299837,1.3798960768092046,1.2907984262744916,1.3690366789433555,1.243378597133387,1.2392456806846488,1.2651792486101776,1.3286326311468475,1.3028774977811752,1.3431595571059938,1.2569054659206547,1.3098945395613695,1.2263555320746133,1.2880220577080668,1.2763530839052057,1.294473192961379,1.355992445520495,1.4414200252379,1.2370109082513536,1.3201260722928003
