Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Arceus (Water),Arceus (Water),Articuno (Galarian),Articuno (Galarian),Keldeo,Keldeo,Manaphy,Manaphy,Moltres (Galarian),Moltres (Galarian),Phione,Phione,Urshifu (Rapid Strike),Urshifu (Rapid Strike),Volcanion,Volcanion,Zapdos (Galarian),Zapdos (Galarian),Kyogre,Kyogre,Lugia,Lugia,Suicune,Suicune,Tapu Fini,Tapu Fini,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Celesteela,Celesteela,Mega Gyarados,Mega Gyarados,Mega Sharpedo,Mega Sharpedo,Mega Aerodactyl,Mega Aerodactyl,Mega Blastoise,Mega Blastoise,Mega Pidgeot,Mega Pidgeot,Mega Slowbro,Mega Slowbro,Braviary (Hisuian),Braviary (Hisuian),Sharpedo,Sharpedo,Aerodactyl,Aerodactyl,Alomomola,Alomomola,Azumarill,Azumarill,Blastoise,Blastoise,Brionne,Brionne,Cloyster,Cloyster,Crawdaunt,Crawdaunt,Dewgong,Dewgong,Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Feraligatr,Feraligatr,Floatzel,Floatzel,Golbat,Golbat,Lapras,Lapras,Lumineon,Lumineon,Mareanie,Mareanie,Noctowl,Noctowl,Octillery,Octillery,Pelipper,Pelipper,Politoed,Politoed,Poliwrath,Poliwrath,Skarmory,Skarmory,Slowbro,Slowbro,Slowking,Slowking,Starmie,Starmie,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Vaporeon,Vaporeon,Walrein,Walrein,Xatu,Xatu
Thundurus (Therian),Bite,Thunder,35,1.8263614327678914,1.7451907176900037,1.825009858802815,1.744008934160909,1.4088737289969757,1.3716005809996787,2.2345516996333767,2.23823903048676,1.7371983482341844,1.7438968328301945,2.0902309533126635,2.0436113452334363,1.7311735750798494,1.7606653461904027,2.1174930664711917,2.1549246981615324,1.8379618628985959,1.6262931415266542,2.07932093302494,2.1209803243869008,1.8811351151746973,1.6633282775263978,1.4220208748032475,1.4217126218636158,1.812044196815637,1.8014633895577612,2.028754392231348,1.9694749183128857,1.8405226453706973,1.7392728818245569,1.8127779930926016,1.7357376154134463,2.0270277530587464,1.950195109383556,1.6818959816309011,1.736525149437631,2.203854815043787,2.0205786696561807,2.4218915956806355,2.1883200730221546,1.7456548211162501,1.705419106520998,1.780795403346795,1.7992761027722355,1.6919463616831376,1.6909464611321101,1.426453274218879,1.408604169651488,1.3930044408280993,1.3616651607051211,2.042463861731185,2.08412848595033,1.7154431210959622,1.7438027070730284,1.728100964249266,1.7611883087213813,2.0622774291785633,2.136362907023338,1.7551277099393348,1.7342239015120426,1.661713329554659,1.7549243423329386,1.7759952072556449,1.7045021290714566,2.1341521058977206,2.1562754608857935,1.7249636077673642,1.7062078890129373,1.431645275651753,1.4192484267487022,1.7238951251301282,1.8270958296189954,1.6841247951863716,1.794619469448252,1.7599032270397872,1.7720022543540046,1.686348312215737,1.7538230883623298,1.8028584682945545,1.9156119141718908,1.6922360548731024,1.6744538628443153,1.7009677677112631,1.7409436698993097,1.8257580502746904,1.8821201514989263,1.7107372365411335,1.8140107967931693,1.7236516764465342,1.7525745611084722,1.9089714527563897,1.9798349089257323,1.6299450149794947,1.6652263388447546,2.0636362930369514,2.1374553121929782,1.6060194331672788,1.6677302273122374,1.4506239965449594,1.4446621996875213,1.4407645952260604,1.4186032083519595,1.4332981166030818,1.3983485290939521,1.7622180136608352,1.8519492078390014,2.0919230060484,2.0663343775044822,1.960524309325298,2.0669891344789835,1.7593453031058823,1.8486321604747797,1.7265348143669839,1.752687538275199,1.6865384081859622,1.660299730166255,1.4016494326214224,1.452056542896445
Thundurus (Therian),Volt Switch,Wild Charge,35,1.0851611432214476,1.0775987125366084,1.0842117106725426,1.080015797109779,1.1132652674672765,1.111348487750449,1.1269466429819968,1.1641796939154385,1.0915621587288373,1.1180537395655916,1.107408905511574,1.1157127645164202,1.0735184683732057,1.1165473139134174,1.1323994156816708,1.167537523681056,1.1315884538383596,1.0673165735580992,1.1811038411216963,1.183814739249093,1.194573232392497,1.150422686163599,1.083766699299043,1.106131344074363,1.1039022191582264,1.1089733874510088,1.1071612469482839,1.106666005777331,1.0892424504178813,1.092659500511018,1.0689304962823283,1.0801961192839808,1.1000854974340002,1.0900473415262613,1.048376278336111,1.0883637104791184,1.1621142864115317,1.1398070986977102,1.170776365941918,1.1644106976713984,1.1578868635557804,1.132423586051521,1.0951087299825812,1.1321671607845594,1.0803155413192944,1.0839603336375252,1.1185433596583683,1.1076572733457888,1.0862137065698425,1.0950305996661716,1.0763486607296948,1.106470299719143,1.086316230125832,1.0962545863464364,1.0794007579474831,1.08524909085902,1.062984270384388,1.091765513475046,1.1165255027099714,1.1133445148971226,1.0625914972342723,1.1157944850059578,1.0998491235930647,1.0978306849347617,1.099544856426872,1.1185716244512451,1.1086067484423445,1.1295326845059803,1.1077527633775923,1.1209345040332757,1.0698689246941222,1.1186963956871117,1.034210718063055,1.0866448671099482,1.0894658512098037,1.1025325231630627,1.07635234026822,1.1096745914117718,1.0917529118255191,1.1376586308515249,1.1072659105757898,1.1125871262922555,1.0699500304478757,1.1176954158738313,1.1216183997041953,1.1614716793185176,1.0640110144072723,1.1144511781018236,1.1022610719772246,1.1007376280783587,1.0878260455280577,1.0994714089824995,1.0745768390381414,1.0929050488125416,1.1502836389017572,1.1723746027288229,1.0472769646606876,1.0861883940238408,1.0973320748653679,1.1111221041614043,1.085100886090423,1.0924425983373947,1.1165465534107444,1.1008453464707342,1.0710439351441297,1.1230819393199412,1.089815107992096,1.0776326885030525,1.0803767032888512,1.1242839177516177,1.0554993710706781,1.1189806548990393,1.0956781843914758,1.0907613839273385,1.0991181098610543,1.0944804856042432,1.0897297813610618,1.1352028747355731
Shadow Zapdos,Thunder Shock,Thunderbolt,40,1.063304194217483,1.0354037822557616,1.0622345285428836,1.0338788581837008,1.055658932101822,1.035284047966647,1.0709139762106685,1.0876553343595208,1.0517138006277387,1.0769250033421014,1.0599783457752625,1.067535689022004,1.0449128838464596,1.0606496829619878,1.107251186377024,1.1380270238660113,1.0321062209203262,1.0058389059784114,1.1270118111083738,1.1299010837612806,1.1485962485172039,1.0677211397939306,1.0384912084259046,1.0428569569040933,1.0627943428883804,1.0672745648914106,1.0629408519374532,1.0424547729410785,1.0432858524308342,1.045413716330327,1.0164634554025047,1.0276084527821987,1.0551960575289032,1.048127019059365,1.0311379324985355,1.0647728179189637,1.0576494023932812,1.0551212021249412,1.081057698818863,1.0781903826334913,1.064103829068643,1.0413085690516009,1.0614361760380866,1.072085395293442,1.0595098142608825,1.0625485940996449,1.037253727357656,1.0426496887521224,1.0664109531207955,1.0788259962995435,1.0313491378647726,1.0612782695282394,1.0586607457994401,1.0616258033801473,1.0523432630095457,1.073826006567967,1.037762212821973,1.0725423237230873,1.0729347629050856,1.0903618305204004,1.031739630625221,1.1015056708175965,1.0611397363311745,1.0299480227383815,1.0447715530467465,1.0724887437339596,1.0833408752883311,1.08987285873066,1.0570652152706232,1.1173590398934614,1.0493752437624693,1.1075636332568397,1.007921610726525,1.0908669992075994,1.056551574720082,1.0395165600143872,1.0488126237953908,1.0712370296977163,1.0738259261892882,1.121898676545613,1.0747912169992018,1.0710418003174247,1.052893375257257,1.0748736743647378,1.118930521234702,1.157424013125327,1.0510837791666008,1.0985891120178173,1.064017869472237,1.1093570902992809,1.0505044362976506,1.0651504403254324,1.0552968679410892,1.0715252718817803,1.117806703333504,1.154686337833719,1.0605648423639753,1.095110580792656,1.0636828205040305,1.0754123417100327,1.0645138086632728,1.0593197593713553,1.0779222699267434,1.0528226748007699,1.0336151823945587,1.103480376825676,1.0332212411968096,1.0316814829359355,1.0505384460103828,1.099156667269016,1.067231226603423,1.0936472738039393,1.0581229566123593,1.0757192975919259,1.0519954669860765,1.0587233679400843,1.0596690068879482,1.1035686520882453
Shadow Magnezone,Charge Beam or Spark,Wild Charge,45,0.97499058088595,0.9712434780106299,0.9750164697134832,0.9723852564205314,0.9658765208789807,0.9771842390459229,1.099396629562076,1.103235031528622,1.0126629054571097,1.039070481084623,0.9800430262484573,0.9834184326179223,1.0000221890281344,1.015172320712489,1.2279654412223395,1.180015241928007,1.226651170715823,0.994495254598146,1.2033853487721278,1.1494906489412338,1.0008396372241284,0.9956429084543806,0.9878268339404939,0.9871253260615201,1.0193477880708255,1.0143360127488343,1.0045887522426376,1.007144247784445,0.9863682693621797,0.9778867214705405,1.098894977196819,1.0090853731445972,1.0840633712466792,1.0206713254437212,0.9808959889215875,1.00312813338697,1.0087324269887714,1.0151791913940578,1.0342888039190041,1.0408053725827413,1.1295914494169037,0.9954865194197183,0.9921568580545901,1.0028197574694604,0.9774852035209446,0.9929702852983106,0.9759597982881332,0.9748631469518285,0.9870544638560327,1.01839542982754,1.0076763637724242,1.0297871513469568,1.0162398115391245,1.0125228804307678,1.024640831269746,1.038705394501152,1.014531457319345,1.0474688387895668,1.035167342060818,1.0552901186504118,1.0046911681902955,1.0651596864074346,0.9577645767993157,0.9830461759874004,1.0260140797866815,1.0406925256323265,1.0031690514921776,1.034618576269719,1.0176904501018624,1.0499821575460364,0.9846954542149576,1.0638963479053865,1.0292584621635579,1.0532897168053699,0.9903372326671755,1.0177238104813302,0.9923539345721051,1.0214123844272145,1.0522056385167113,1.0885458739640346,1.005171083471739,1.0168548726042337,1.0016496425345787,1.0536910568555062,1.0791152527373056,1.1121090537681773,1.0004775323883777,1.0585119060157766,1.0083458866967239,1.0501846478063246,1.004454644239446,1.0029404423493968,1.0028723906661943,1.0189867349064947,1.1342449220688389,1.131236636449782,0.9882097536970632,1.0334512540870284,0.9678110311787939,1.0230237807431828,0.9819853706439708,1.0136417223923018,1.0018459432080582,1.0219350030286194,1.004550596359117,1.0578286791182183,0.9807044064500327,1.000797911778801,1.0097254781337552,1.0622494847765176,0.9973897996324523,1.043056365622864,1.0317078778263469,1.0219595467672342,1.0392200544251167,1.0068175540300763,1.0076685410743136,1.0678736448739286
Magnezone,Charge Beam or Spark,Wild Charge,35,1.2271935467447055,1.2177569890711712,1.2269391908688136,1.2158685944017233,1.232732068072224,1.2489208511120773,1.4003406918033745,1.4044338681890742,1.3044159554404133,1.3379876401661597,1.257469108395292,1.2683269336413714,1.3100188829283967,1.3228859010718872,1.513808451902287,1.4841168994575342,1.58772785026548,1.2866347657064912,1.4490908460322283,1.4501853109804081,1.2804983600552111,1.2870274008716902,1.2816266800858016,1.293570587491482,1.2797469969601265,1.2719019841566728,1.3089586104426987,1.3011035659578627,1.2847759426953205,1.2742523420447205,1.3559378572750316,1.2752733288371527,1.3961851119757955,1.299910104713104,1.253446725666905,1.2809503045362651,1.3042612065932289,1.3103068098145632,1.298720744061616,1.3354840175913634,1.4510082310118593,1.2777371764471803,1.2538291551410075,1.2584625429383203,1.2377546375911606,1.2574035501529686,1.2627720010566095,1.267726334838347,1.23603629658402,1.2859622272188163,1.2994203896496783,1.3354484678162963,1.2769004916727542,1.3056130149635965,1.2762019646812475,1.2950966792106782,1.2811317728615215,1.3162255569436627,1.3168174288753336,1.3455318267018328,1.2935213317395557,1.3672005447277205,1.2453383602840344,1.2918304413941049,1.31113450435659,1.3366237227195896,1.2983557024790409,1.367406064335071,1.3154298898551018,1.3595189649236867,1.288534047510604,1.3526373693355642,1.3050535015803484,1.322064010811571,1.267308610017998,1.2945174167255509,1.3051448754428945,1.3204199111157333,1.31318540403304,1.3741442678629538,1.2607718057556345,1.2960239925329045,1.285678782496538,1.332550586421986,1.3659338055972572,1.4319608583996233,1.3024272851178242,1.3569872319712373,1.2928721256404097,1.3455144888739716,1.2806867989577384,1.3018415838722097,1.3073032075600834,1.3323982975570388,1.4471667886763786,1.4492186914335552,1.2844837455425857,1.3242368864032428,1.278631086796882,1.3281388891264343,1.2817304785943278,1.3116928599505382,1.2894181818339938,1.3010684018672936,1.31559292864387,1.3599140630745026,1.2651202938135753,1.2964041893541085,1.2894929216523738,1.361592085603037,1.3227054979738904,1.3657381561223154,1.2935063252123895,1.3270882606620105,1.3518935405154704,1.3156161455148132,1.2892665285799656,1.3555273404751862
Jolteon,Volt Switch or Thunder Shock,Thunderbolt,35,1.5066661206310696,1.4527502263465126,1.5106502966408162,1.4535017413749756,1.51633392699569,1.4815533131843113,1.5313808560822881,1.5241492750454837,1.4891841125390295,1.4841561941957653,1.4284358444206977,1.4219746169591523,1.4251179536662986,1.4334956536013872,1.6283345525141155,1.6022386050278818,1.53796249224678,1.3990590079188319,1.5661345528737254,1.5492993582583277,1.5100464724695783,1.4159556914550817,1.4930663829499935,1.500694892241638,1.4034121583010857,1.391547884549979,1.4738822666528355,1.463622044883584,1.5015000544522163,1.4368469756431388,1.4431100658863358,1.4186666207985978,1.5018337233027377,1.444192550241219,1.4616477723521728,1.4787047087542278,1.589395758637399,1.4980269106229007,1.6213000763430296,1.5140504105177133,1.5924160958201194,1.4272559221427252,1.5024294243934584,1.5006471911530181,1.4728428904129938,1.4537343590188068,1.4840800457259717,1.4525123253939722,1.4600914381511614,1.4335191883468996,1.4846817596045552,1.4666302748443074,1.4278972165904669,1.4136015234467982,1.4509254835066117,1.4557717562145323,1.4182115986568533,1.4613512651115694,1.4720352428624026,1.4737850978350244,1.4542451162503576,1.5130596226189206,1.4201692607565204,1.4213379589086663,1.4830293735746423,1.4767394789079322,1.4277802523751406,1.4619005387653403,1.4646800599405756,1.4918395098013917,1.4043867733483313,1.4894939214601548,1.4516080197534555,1.4790065313576448,1.4241399965165134,1.4090361645395213,1.4808053148923799,1.4661451270626185,1.5020220040181114,1.5525614317094756,1.4546324081997721,1.4534083247785181,1.4573224064391248,1.5079825792955355,1.5202102961886848,1.5569864938040618,1.4239176701433278,1.4698853417403175,1.4834982629065536,1.491748252842903,1.4600977021554418,1.4356655935615443,1.4469766152638721,1.4354903024203962,1.5525280734600426,1.5518329430026305,1.393310380210564,1.436203695828556,1.4681070545018817,1.455981768456092,1.4585224143607523,1.4348856387534221,1.4584402240091325,1.4159045208686303,1.4530779541935435,1.5078392216321417,1.4437555226096934,1.4136741834994089,1.4530623184853546,1.4898444719305266,1.4264893892578039,1.4858057132585674,1.4696044323845137,1.4318530608247682,1.4918408312616327,1.4248102297989576,1.4700728759075843,1.5197361236791278
Mega Manectric,Thunder Fang,Wild Charge,40,1.015714845453479,1.0041889047042443,1.0170530942471439,1.001962107659278,1.0400832027991407,1.0431291860679817,1.0743338859002651,1.1099562014490756,1.0335173644174027,1.0575036824323583,1.013039897579844,1.026050305153367,1.0057304637879971,1.0288213875525836,1.1339769152502985,1.137268037027135,1.053648389696125,1.010488903309509,1.1106470994855064,1.1198238499238184,1.0268749650056705,1.0386029560942724,1.0254664489204137,1.0416725074996296,1.0,1.0145731715433315,1.0238868911748618,1.0279339441109054,1.0282134410784745,1.0375865414816732,1.008356958625245,1.0178547559869617,1.027611035301044,1.0240726906143358,1.0237456052170437,1.0369353684927407,1.050529611967533,1.0439938671288795,1.0598955709911329,1.06803778005972,1.0432279714522454,1.0225239860011508,1.0024862007931952,1.0276562739566317,1.0186646933852905,1.010920499188752,1.0226013748286547,1.0335733827809737,1.0211231895738944,1.0161536111841538,1.001560304217845,1.0100944959495728,1.0164824467080908,1.0101277200009848,1.0047281562433978,1.0305843850275118,1.006251771838041,1.0412053812630955,1.0280553124373304,1.0537464573838493,1.0,1.0521232596117693,1.006061743920818,1.0164241018695777,1.0264146724957766,1.0453262932870504,1.0,1.0493825653705589,1.0,1.0400075020123898,1.003290501179108,1.0389848475374663,1.0013502986175675,1.0435171991995809,1.0075050730045358,1.0123052044141159,1.0,1.023059353940983,1.0448258424433738,1.0827753422463084,1.03065838901256,1.0432291407776058,1.0,1.0367259960128292,1.0645000666773081,1.1025773557800134,1.0017320341713334,1.0468295627192572,1.0119035083301666,1.0350919262963487,0.9999999999999999,1.0093447644748137,1.0027981111858053,1.016611055353439,1.1050084418886945,1.1175569254947257,1.0053008843620044,1.03582923185938,1.0050324340655823,1.0199594099444267,1.0,1.0092661179996287,1.0346079383602378,1.0232798579194087,1.0,1.0481068101962756,1.0098924810472172,0.9992222781102353,1.0,1.0497463347084637,1.0281864282462692,1.069602717228343,1.0322989305737242,1.0315111899804277,1.0151185000765957,1.0148099463348086,1.0168501166122936,1.054429538117369
Raikou,Volt Switch or Thunder Shock,Wild Charge,45,1.1278359059726701,1.12523441529549,1.1287153605771338,1.1239874303252968,1.147615774093592,1.1606840812922714,1.2354301310185498,1.2411623829938996,1.1331440742383665,1.1618694183651708,1.1556038537370938,1.1658415892808764,1.1585235878859952,1.1914864037221016,1.2502406895763503,1.268911067747889,1.1271425517924418,1.1004467672831248,1.2334992501453068,1.272332155730588,1.139215660050292,1.1572246544147031,1.1287455592981388,1.1475228479081427,1.145079632020614,1.1657314951193574,1.1223146899517737,1.1312726360984908,1.1686135910460618,1.1575092508826244,1.1365909279433912,1.1424994194822584,1.1740489954816595,1.171176506125767,1.1436567596243497,1.1652888162584027,1.148824948087017,1.155436329861812,1.1674920155209183,1.1745031905449668,1.1280487620756314,1.1308005937669163,1.1718847006254074,1.1583857471576102,1.1278082623809587,1.1620286287790296,1.1174096198444785,1.1371987952014104,1.1272078412186781,1.1854454407704018,1.1353738085037943,1.1674751084865942,1.144814781373893,1.1811219003685494,1.1416970819243013,1.1793213971915377,1.1595235126593348,1.2013041371232271,1.155959642460439,1.1970909640147942,1.1737229857514042,1.2356802268701166,1.0986732125643217,1.1495923027575252,1.15992832974864,1.1964295988733997,1.1526179233574536,1.2262094102049188,1.1485411543910373,1.216046426883386,1.1639647899966803,1.2190409804195361,1.1634680601559477,1.2061098232057506,1.1376566896397424,1.1899766209895652,1.169130658305223,1.1943727643819015,1.1965261224157648,1.2766429973341793,1.1404079536484975,1.193565658703668,1.1792565534567472,1.2253440095505586,1.2499453448126066,1.3064053151917177,1.1468277695790456,1.2235295510377322,1.154036773937996,1.2207891258544865,1.127024019286012,1.178225358304744,1.1291018593747257,1.1734423158900629,1.226500953228941,1.3023663755920138,1.1753150338547753,1.2168126053947654,1.1361773414837675,1.1835835007076592,1.1353018969968776,1.1681719568992814,1.1345640491055244,1.1834128765681386,1.1897253950398496,1.2368484675658253,1.138957666110686,1.1828754859718564,1.1464152704719157,1.2107594287948154,1.2033975461550093,1.257654516747039,1.1327178855776288,1.1933518189133085,1.119508982797948,1.160631443532132,1.168770336120427,1.2505074134838094
Deoxys,Zen Headbutt or Charge Beam,Thunderbolt,40,1.4406898643249118,1.2688357266663863,1.4460742304753862,1.2768272127577027,1.495704888614796,1.3218751995100235,1.3820297001899484,1.2553041452982192,1.3261305114519704,1.3062360173023186,1.5524366176514854,1.3718754703350289,1.3523826467138211,1.2896581259853745,1.2961298207642429,1.2594766582672547,1.4929864739089724,1.3266711466933698,1.3646369961801659,1.2959450441421638,1.5898618338864798,1.4334832091823306,1.352911173661267,1.332498535262134,1.4145380131077625,1.2865509804200563,1.5402270393333057,1.3107694557388956,1.75048890266354,1.4432117015099857,1.4115859966636526,1.366286914200726,1.6459600903917455,1.446059370787398,1.3741977028333325,1.3287269775129495,1.807688309034254,1.4202003565353916,1.755974560981198,1.5048529538630222,1.4979037063750944,1.3343813781323925,1.5576343251498819,1.3582819573572233,1.5401023597963626,1.4185943526510667,1.3175042916176332,1.2722590962581986,1.3787291679791975,1.3384189385117244,1.5757597977295332,1.3882473363825503,1.3220873519441183,1.2891794236183503,1.2693161125049273,1.2482526261113371,1.298880886276917,1.2629149638885422,1.3372035848597068,1.275706433987585,1.3314761709681824,1.2774200819710462,1.2873994015858148,1.2542941012246616,1.4466286059239746,1.4062224617747983,1.3423642342764386,1.2696789636577999,1.5655034561494159,1.348752066672247,1.2999348300590001,1.2668821781061488,1.3557355909736235,1.311653409132961,1.371690765503286,1.3395732587168592,1.3862125479711314,1.3112976944474668,1.257485174311959,1.212517473473204,1.3390831649401849,1.275218697174161,1.363385125221163,1.2819934205757828,1.2363905047472223,1.1878471513635511,1.3409918990103435,1.2889857842281307,1.3134889602749,1.253728675200123,1.3520766854322583,1.2991513997011694,1.3377070160617754,1.2946127155607599,1.2939260717822836,1.2385994088062855,1.3659947258033822,1.3159113078965043,1.3251767772412058,1.268050355210704,1.3159970574047348,1.2481225969467202,1.349629079269241,1.2628074947424932,1.4692559524182212,1.3920978341837655,1.3774342531912236,1.305003241060181,1.326327362202204,1.2702599152105565,1.3593293593957996,1.3130655979129098,1.396623514320499,1.2960045741052784,1.3787123249005766,1.270229539618035,1.3763893798229796,1.3670841356250418
Shadow Ampharos,Volt Switch or Charge Beam,Zap Cannon or Thunder Punch,40,1.4522667634773023,1.3805772334147222,1.4552707909598166,1.390591376733438,1.4468694973314336,1.4300612497427065,1.50483930557645,1.5139896277149039,1.458797944111492,1.4518091901494887,1.3771510302218475,1.374096956744228,1.3618716962320738,1.4339457177826602,1.6186598183546501,1.588190748623115,1.5267121242529111,1.3840628527700527,1.5727704679236798,1.525813777712931,1.5015590186309242,1.4239181000079566,1.4052423669134024,1.3928276406906468,1.3914941371243246,1.3739831707676426,1.4596429545364344,1.409282420667304,1.4871065606528915,1.410573181822828,1.427081395384322,1.3781908431614454,1.4889048292165237,1.3866781554906231,1.3647901440210797,1.3999508200306896,1.5161538732140853,1.4369311040987585,1.5486662464553365,1.463185939339294,1.5469215499866036,1.4374396335744195,1.4552133630190303,1.4178814037817193,1.395490427472766,1.3690086440445721,1.4298730378993416,1.41026806864775,1.3969242091372005,1.3955638619690869,1.364732785502983,1.3717373894939207,1.392326999318717,1.3626079997373366,1.352917161080022,1.3686291032455695,1.3280909977065674,1.36109556295125,1.37709954647548,1.3916786448325202,1.3545430142224066,1.4300083991327754,1.3576443339035749,1.368534716847922,1.4065804569818177,1.3971765949832622,1.3397516678966752,1.389844112493391,1.3639341761349153,1.4160838865962575,1.3139318116276302,1.4112049487501197,1.331867914143061,1.4121918227479862,1.340092043348169,1.3410971283891424,1.3581305936640624,1.4033244254371338,1.3862244609047156,1.4726986343360169,1.3436044013795676,1.3614235586118228,1.3339572255371943,1.3902141614565122,1.404480462538466,1.4706250088397947,1.3091622675250296,1.3773313651733523,1.3355047705883722,1.374566344040304,1.3174267677899498,1.320052398247117,1.345077475363684,1.360822588749573,1.4798258433528426,1.5002888452482062,1.3216536624189923,1.3594953871356592,1.3900404747813424,1.3868351748479384,1.3775673716597026,1.3673232108815483,1.386473007021266,1.365455735845824,1.3402318178554131,1.3917874744916718,1.3658664900200703,1.3644481656571437,1.3426577136627815,1.4024470211645474,1.3461203077284682,1.3979748713652749,1.3742674758511262,1.3596052295225982,1.3985400993210129,1.3634955773561601,1.3601714575499289,1.4283533020709829
Eelektross,Spark,Thunderbolt,30,1.6153333436637365,1.5669467238971002,1.619236386239777,1.5648179643903497,1.6170917008333792,1.5887125209245452,1.7444205005799969,1.7229075831662861,1.610784687712037,1.6054659389479515,1.6251139151440352,1.600545870834713,1.6042237960504973,1.6276792351474731,1.7608762464978567,1.740294820695388,1.777906522214942,1.5907908179498493,1.74346263044721,1.7606344225162107,1.7867432525832332,1.6270113380494164,1.5673403221164548,1.5905161513097104,1.5709718002725468,1.5780978551977343,1.5681489324337743,1.5588814499094428,1.761677981328253,1.6177909335229927,1.6560362609275352,1.6056069274839706,1.7597027912877627,1.6183440678348406,1.5757207486934663,1.6051576460860595,1.7077498675104894,1.609090617830323,1.8237316667733428,1.6680018580205171,1.877351663752756,1.5475151863258307,1.6498625218723697,1.5947647449879967,1.582439966763502,1.567028231734643,1.6704260188582545,1.626718552988926,1.6645738025275831,1.608314953480241,1.6221536862237904,1.636734006040617,1.6032564824467082,1.5839414260972344,1.584906058614793,1.5743326650921825,1.5532923676694952,1.6049923190720403,1.5858554966159015,1.601425994258909,1.6046659146730418,1.6430396629871358,1.6307037943125198,1.6117391263763867,1.6469963539584835,1.6200757787721762,1.6169670619179708,1.655520509714989,1.62553352713532,1.6225614211530317,1.5730869479756335,1.669958934282402,1.5995792492146543,1.5965243257382384,1.6176468339212309,1.5989344212385073,1.6278146729023721,1.599506340977314,1.6335089201623472,1.6896458774000054,1.5617992937250245,1.5773533054336284,1.5717577082358263,1.6269134280700435,1.689203428425951,1.723959480401923,1.6135533893570688,1.653763775190356,1.6501323719138525,1.6363611943880714,1.6032385671187566,1.5673324434507763,1.633678548108632,1.6211810292945363,1.7669853288802295,1.7550714331336326,1.5640866269210498,1.6150794234748889,1.666854557150296,1.6401555724186911,1.6440131089052472,1.6183057119106925,1.6394839794798892,1.6056264922962618,1.5988882840263359,1.6495534512364796,1.6391961031771327,1.5968161146390982,1.6203534531607593,1.6743528454956693,1.603654825513979,1.6756115933860454,1.6369624274280787,1.6119995083628194,1.6341599630411,1.544711041471408,1.5915034060285482,1.6478650800341472
Electivire,Thunder Shock,Wild Charge,35,1.2472580527337567,1.2238856778552312,1.2507199604957129,1.2251486215077854,1.2657788487188841,1.2410965878852085,1.3293883729623868,1.353482548440912,1.2936955238076728,1.3080839278856846,1.2435173722946329,1.2546893343066132,1.2516335281058732,1.2705538309422528,1.4204604321313143,1.4161317321926363,1.3515163678311706,1.2446506686358272,1.3449617418634188,1.363592581341893,1.311907502081525,1.2501771194776115,1.2180126425187083,1.2424812030075187,1.2349433999675956,1.2309881677635701,1.295886330100256,1.2852347272818012,1.3124071299467124,1.2637867270104068,1.2601526796338283,1.251753995862441,1.3257103127496817,1.2800069866920745,1.225066816997764,1.2455574523253432,1.3183653545156713,1.2552414077689265,1.373751309102074,1.296401233176473,1.373818613494348,1.2567013618298362,1.2357696252167052,1.2485448758196602,1.2432395114525385,1.2358024317152543,1.2845707537573718,1.2750455398427092,1.2718442876045466,1.2683917077012932,1.262809394543141,1.2936749581817935,1.2473850068538688,1.2452686962874193,1.2462501138247926,1.2616488744863814,1.2545079687282399,1.2950478375276198,1.2943074885594406,1.304395044049716,1.2443786605908576,1.2881918294583214,1.2493973005172905,1.2598746402047438,1.2664361250456373,1.262700997671673,1.2724279149114486,1.2956435527525791,1.2692676160404603,1.2958729491405097,1.2295559914205794,1.3150920133753656,1.2649231111066959,1.2946987846995814,1.256155221902352,1.2369688567791344,1.2544754654742303,1.2677220731043446,1.2812873505510145,1.3293267567558062,1.2798363138473348,1.2805544593827325,1.2283767495318203,1.283005630919647,1.3315112411879877,1.365922036042116,1.247102833805672,1.3077305408163107,1.264500324401947,1.2897853251854774,1.2660416465620656,1.2645098037211846,1.2783178106471458,1.2787478101507959,1.3563630825184516,1.3762900922355386,1.2367382488499952,1.2787193175120737,1.2814042812007704,1.2820969786323508,1.2715413303809475,1.2612307079507168,1.2755859643091072,1.2563977502843453,1.2354974799224807,1.3062340995982789,1.2569997854348693,1.2499187188205827,1.2687204663151062,1.309844182128099,1.2486262298902648,1.3043383241406796,1.2900750867804747,1.259087106254385,1.2927254354190263,1.2505190409503166,1.2587640536179159,1.2919050487879968
