Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Articuno (Galarian),Articuno (Galarian),Moltres (Galarian),Moltres (Galarian),Lugia,Lugia,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Mega Aerodactyl,Mega Aerodactyl,Mega Pidgeot,Mega Pidgeot,Aerodactyl,Aerodactyl,Braviary (Hisuian),Braviary (Hisuian),Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Golbat,Golbat,Noctowl,Noctowl,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Xatu,Xatu
Deoxys,Charge Beam,Thunderbolt,45,1.344769695412986,1.223404490905964,1.385994451069668,1.2605442532097726,1.5439606098448149,1.3304881548216447,1.2776470696970212,1.2420989616123048,1.6841236568426283,1.3724354409564639,1.340143090184264,1.2858972888204838,1.520645018892856,1.3375029662423987,1.4384642002245813,1.303281578828613,1.4963784418982344,1.3774333376960126,1.2767033056267756,1.2567840124342151,1.3336773047406671,1.289150341153498,1.569631762639031,1.3574100842281849,1.2531564020657187,1.2224374712353003,1.291471391943027,1.2425296098473015,1.3086183336651989,1.3041505516447036,1.2556413343795219,1.2224390880052778,1.4123691964172747,1.3294573680295851,1.2697753602685296,1.236903481295117,1.2519842101500591,1.206555457861044,1.2930848419731904,1.2338142640371235,1.3235359115443155,1.3167618643504206
Zapdos,Thunder Shock,Thunderbolt,30,1.3408959277790178,1.297630162822625,1.3848542352143167,1.3421476698283075,1.3335468657465048,1.3366241276911306,1.3339686992716577,1.3305738118180501,1.323302745388256,1.324754530318537,1.3339509853428235,1.3391618064283415,1.3572172604820254,1.3573429327057394,1.393862008629484,1.3727045714393002,1.381544644938387,1.3851322302636708,1.359705558772729,1.3591526617696432,1.3640110239810745,1.3808400125015474,1.3981983940264842,1.4441375258888995,1.3663096742547298,1.459189667061099,1.3335561076974196,1.4185731133362096,1.4154318675550588,1.4758496979121636,1.3481125297374539,1.4253818978117188,1.353425413922521,1.4343034078627812,1.3606761309640973,1.3631170126576364,1.3515310966925145,1.429348089753217,1.3701675666628312,1.455407567821647,1.369138398306939,1.4009808923628768
Shadow Manectric,Thunder Fang,Wild Charge,40,1.3376275938071878,1.1692779170359187,1.2768135875899473,1.2090584816542564,1.152529725073887,1.163390478301647,1.2136625027557244,1.2048848091154523,1.2570251343274588,1.1794549458117196,1.2313300937050469,1.1576947761077172,1.294880114734002,1.1929816011464827,1.3579903428044209,1.19851411670654,1.1600328223119565,1.1783005554498847,1.2836809515261811,1.1647113306448866,1.183097057056138,1.1996790361281096,1.2201715387433798,1.1895266428398155,1.1152845240541658,1.1512955586032427,1.1545355214021098,1.164656638844668,1.1879795748227489,1.2046594822852583,1.1662357508986203,1.152276813591837,1.1762146676497325,1.1680315751840922,1.171759051461104,1.162069572806151,1.1649958970341943,1.1653140372755817,1.1521305573228813,1.1601332262540296,1.1856624103497395,1.1878886151359545
Shadow Magnezone,Charge Beam or Spark,Wild Charge,40,1.0032659470682925,1.000348001695409,1.002184424136124,1.0055399180251172,1.0509278092936383,1.0433943106135783,1.0628048984507117,1.065588565018004,1.0376893320282712,1.0249778525123296,1.108097245708855,1.031529793167462,1.1111604662259003,1.043745779080076,1.1641843477539064,1.0312696092818174,1.0,1.0245785521744681,1.1371795655663726,1.074374570707375,1.030051091113151,1.060192560818228,1.0824908846947403,1.093027094348067,1.0338141800982836,1.090576181638257,1.0612129597944842,1.0813205778644013,1.093567870936404,1.139141032779069,1.0225016120709927,1.0836555806733257,1.043606853574604,1.0771471598836497,1.0164542953872662,1.0311105696998035,1.0485953986903505,1.1014624797066639,1.0652286980141106,1.118932490766707,1.0615862516538417,1.0996688181219694
Shadow Luxray,Snarl or Spark,Wild Charge,40,1.0838168691578602,1.0595634097058484,1.0959242902609565,1.0953351504617879,1.0996358834019095,1.0885107664013323,1.0862626404183442,1.1078407939752866,1.158042759107789,1.0856047987984125,1.0934856573873755,1.069372907928242,1.1707994947615612,1.0758357978457367,1.2622005348712118,1.0834136233061287,1.0811627668792085,1.0942702457203821,1.090626000570074,1.0720511339721366,1.1074117980099738,1.0776808754371041,1.1286339134996506,1.1367368064391197,1.0658061200878677,1.1347115347052241,1.0888254752304862,1.1102814435699442,1.1025733597593008,1.1515066883119665,1.086669132690571,1.1265737290799673,1.0877900939759249,1.1370990894385817,1.094823178062987,1.068230633477925,1.072765869434646,1.1118756724983976,1.0507633599003914,1.121724367014882,1.0827694593819701,1.1180343994578217
Weavile,Ice Shard or Snarl,Avalanche,45,1.217258700517556,1.2104410851871288,1.170356932412205,1.1398928966853,1.254151225095256,1.2640498144193555,1.1579269459568537,1.1574298588030316,1.231613365473525,1.253018425471946,1.3468875835954144,1.2695238097353434,1.3264095722073508,1.2699742264770282,1.3588491572929153,1.3160438141146316,1.290793237272886,1.344448477528562,1.284000754801669,1.2646381500943262,1.1704616352010269,1.1798938494875648,1.1483885405315444,1.1964360728005952,1.24644575223258,1.3213588195602963,1.258464602581842,1.286043870481405,1.2638559497626993,1.3333796178637916,1.2314836441936672,1.2883171667735867,1.323227134691328,1.3323433466035675,1.3036038522851334,1.2833328888242006,1.2990598464763679,1.3165613785965107,1.2695259626684046,1.30237611286864,1.1535010583501428,1.1947985886269583
Shadow Golem,Rock Throw,Stone Edge,45,1.2177366116480983,1.1853663099085716,1.241708213842956,1.2266040116958536,1.1731941991196015,1.2168806765533426,1.4000011535173216,1.302540475024165,1.4760701170298818,1.2702435476589995,1.2928234130128486,1.2202670522207097,1.3420760701641339,1.2482499663398117,1.2425124453575267,1.2377219750114548,1.2464165735839317,1.2492965430545315,1.196426584138519,1.209373836231347,1.260795247128748,1.2511406063707127,1.2999219037214926,1.3258704207907959,1.2730145913742539,1.2870606412456262,1.2398906957483422,1.2609747122332484,1.240042925284553,1.3142724504026397,1.2028530718407784,1.2633515911382278,1.212674843645611,1.2656035051240033,1.1698482867062845,1.181561359514162,1.228192186828838,1.2842509047604789,1.2170328012734721,1.2917121443751864,1.24719987898368,1.2928924281455307
Shadow Aggron,Iron Tail or Smack Down,Meteor Beam,35,1.1925008087845832,1.1970683697135005,1.2063826217277704,1.2230325935378048,1.232639086857753,1.2471606372721453,1.238060504634453,1.2623028533218181,1.2390357667469298,1.2222203676117243,1.3955233759537282,1.2192506194936747,1.4040301638155488,1.2669147734185648,1.4248909950389856,1.2420900789262785,1.2215126243438694,1.2561698670892787,1.2040067460028259,1.2402033665295178,1.2216303026975022,1.2663795024854494,1.295393865926628,1.2971489053035623,1.248532783609247,1.3242469052014898,1.2656982032245745,1.302352025153864,1.2725335005665015,1.3304164119420177,1.2486122956857264,1.2946613310243598,1.2297242145837328,1.286107823050758,1.2085987438588248,1.239076800328726,1.2243776353841236,1.2933907269917713,1.2408605890245887,1.2902899526068623,1.2462922004465284,1.2996010570664775
Rampardos,Smack Down,Rock Slide,50,1.0162491994480243,1.0060333407106334,1.0117912781545126,1.0276905778187513,1.0141211301750888,1.0265579216846394,1.040028054114435,1.0565267550461548,1.0443707434735476,1.0351355333723302,1.1108390875660263,1.0240913158053428,1.1038406232530054,1.0380324309921016,1.0973853961515492,1.0568319602512755,1.0112820684470272,1.0512425718373901,1.0286267451182565,1.0368484587287197,1.0407084585647643,1.0331327156917443,1.0492094474646274,1.090100701299461,1.0315936319722685,1.0716891556244508,1.0236628826764664,1.0548041797469734,1.0553898984040462,1.10959530370056,1.008045511808926,1.0586075450058794,1.0324511190447507,1.069574172333389,1.0033813307682584,1.0145011981786538,1.0340900550585628,1.0771768479079762,1.0203196538016155,1.0689229290561084,1.0321248255497129,1.0662790396971775
Shadow Glaceon,Frost Breath,Avalanche,45,1.0762443734826865,1.0371292569706314,1.0747856064977672,1.0686849639467966,1.0771963820345352,1.0715563554149956,1.0629657460523736,1.0731870916969608,1.0777096593928637,1.0677396484446184,1.1529288976849543,1.0706164485412955,1.1712329736840221,1.0751944069768617,1.1313476429005054,1.1044032338659977,1.1710754778887333,1.1381993506489603,1.1072774647671166,1.0814839293991079,1.0797617140834619,1.0822696724417256,1.093054996034935,1.1098413645585015,1.0320331554265798,1.1083883700808752,1.0906304831902558,1.103411344035628,1.0920181190312592,1.1442127875193904,1.0447196807250634,1.082783517082294,1.1238825070599276,1.1236584407362955,1.0801978479537286,1.0430301984320607,1.0758758900197418,1.0998583361694612,1.1154790622000696,1.1105707421238389,1.0751738290381758,1.0967909754818823
Luxray,Spark,Wild Charge,40,1.263094188141837,1.2347508136799454,1.2845386719411633,1.2664187928863209,1.2677465864949515,1.2735534313985637,1.2945270761681817,1.3168604969825493,1.284132308913177,1.289707143040669,1.2727209223889617,1.2811764432817212,1.3207931857677448,1.294080618280266,1.3388618949882918,1.2903912089808822,1.2852410433630923,1.2791986994539704,1.2957706692689641,1.2943555397749307,1.272119018749543,1.2839510795713291,1.318044579448269,1.3750292625082499,1.2924152269195286,1.3387862689488723,1.2731167085732422,1.3121966683032549,1.3037044311603019,1.362684659867144,1.2479338634327106,1.3111798026548267,1.2669568570675298,1.323576102850768,1.2762244163258336,1.2733486993895433,1.2876673952002324,1.3481671229930448,1.295613144476027,1.3444659157926835,1.2876269682414119,1.3478166445568123
Kyurem,Steel Wing,Glaciate,50,1.3103338822769452,1.3016103686736062,1.3309926075227843,1.3322144642753482,1.2745407213669706,1.3464414682451158,1.2134722798682354,1.284006711607988,1.2941925914645451,1.3087081902287743,1.2901612532623854,1.2959271282424372,1.304035009077675,1.3192908724794132,1.1111240398554485,1.1236570163883777,1.3584852470963298,1.3605848448546476,1.084897005129694,1.0945974297410748,1.302885984419035,1.366495959582237,1.2928258246635758,1.4157862572529838,1.3641029724813565,1.4830579588904333,1.2836717896835435,1.3784746006476922,1.3425870635883677,1.4362206311218009,1.2951566832019112,1.4350871441136186,1.3471155029456285,1.403657925989336,1.079500838040538,1.0945892903373733,1.0976267565917825,1.1652168858886693,1.3367305993534095,1.4007836379385856,1.2986092292234201,1.3781103946828865
Kyurem,Steel Wing,Blizzard,50,1.5506037031570736,1.5345379416661111,1.5787222086301318,1.56944637134044,1.5016117783477194,1.5906311244782818,1.4295029321908783,1.506046365234679,1.5079171134142042,1.547945567723676,1.5069965887173913,1.5337749961658191,1.526861168687378,1.5542658923046577,1.279886151289037,1.2983419750048668,1.5855508670674319,1.6082969938201614,1.2386264396566744,1.2528293976622347,1.530459583321584,1.597381486742678,1.5532271740088053,1.7151599794546355,1.5936231882717926,1.705548642652915,1.494680096608295,1.604863940011605,1.5783614952996488,1.659793141410572,1.5218134730046557,1.665060965316903,1.5716734315519554,1.6522912403693113,1.2352297758324524,1.2612075997983618,1.262604628683122,1.3316505928984168,1.5619647130769354,1.6506639220617967,1.5411381200173064,1.6340689308749285
Kyurem,Dragon Breath,Glaciate,50,1.2324738403107607,1.2224936219948388,1.2237094707946918,1.2205427582271093,1.1979716455881682,1.256766214413156,1.1672216088041603,1.228756133613416,1.2065688094982232,1.2296634613370914,1.238511478276881,1.2430179872777383,1.2494519749068445,1.2585539605674632,1.2866170038186735,1.2989240978948051,1.292419821742136,1.3033073449944472,1.2109285087525459,1.2841974997549135,1.231310325569565,1.2946579174101018,1.2431670281603011,1.352629198709323,1.3101012031995016,1.406887208166158,1.2277105123512813,1.3336619007235704,1.3244464779821312,1.4171518931632017,1.2371447621904734,1.3507543499799815,1.2936614102639246,1.351211418039199,1.5917694493011865,1.651440453274902,1.530889711179314,1.6844767359089245,1.312040565856674,1.3853865300825148,1.2830418134663812,1.361110812753554
Kyurem,Dragon Breath,Blizzard,50,1.4408561327928149,1.426814465501796,1.4365907609541275,1.4334804548246192,1.4115125750083481,1.4745036193274388,1.3734811096492727,1.4397718514690976,1.420920481532737,1.4342035978485104,1.444907846949497,1.4607691394476847,1.4604742524519199,1.4716591367683254,1.5088602249568575,1.5311777904924155,1.5144557671443766,1.5416441100124687,1.4377936554425994,1.4989425803604226,1.4351138600917326,1.49987554392215,1.4787565632641528,1.6539832166311015,1.506062922542024,1.5945336264106116,1.429640694508503,1.5503691250204574,1.5506230991490186,1.6550036415007356,1.4413649015733483,1.5746715375426894,1.5091540609533933,1.596815727725677,1.9443191940978397,2.0165279271618273,1.8749328647255532,2.031326281405408,1.5220657681202567,1.6142338417278683,1.502733701634218,1.6052006853350007
Kyurem,Ice Shard,Glaciate,50,1.0873051960724123,1.0686593244629812,1.085072359546511,1.0745930081993436,1.0341789623921518,1.0668795728850782,1.0442093752872599,1.0791652489508905,1.0607099661537753,1.058857835415738,1.0631427666804634,1.0716098928417261,1.0823816398070492,1.0826093502052243,1.0876796971939848,1.0970662126289294,1.1040461877433838,1.0989614953152644,1.0677098374767997,1.0995833935917985,1.064060764552656,1.1047872607816618,1.0571323370284837,1.1576598133762444,1.0942399404167638,1.1390287072568988,1.0442514791285418,1.0977293083183315,1.0939624827330325,1.1721644721071716,1.0549465703042726,1.1049120218839454,1.0725228721755693,1.1452388826011417,1.085938065011824,1.0905443796816272,1.0993136162862385,1.1401041230681996,1.0450014135722745,1.1102298893071774,1.051111655930722,1.1434822199084644
Shadow Zapdos,Thunder Shock or Charge Beam,Thunderbolt,50,0.9587456432932674,0.9264293120948425,0.9685496998239154,0.9788009867945848,0.9591552570067671,0.9717952643708176,0.9897200112543169,0.9870303814251901,0.9458750472222385,0.947452112133585,0.9658556342356975,0.9714678088175831,0.9534488761953175,0.9595819401794575,0.9646020038400842,0.9638864760722705,0.9646359431173459,0.9801657109860744,0.972053265444483,0.9772924343628092,0.9789148838014812,1.0022773882999565,1.0043609121208832,1.0283018006776412,0.9864419011435146,1.0310100509726081,0.9412852672350092,1.015630587336775,1.018601119503087,1.0833002407396926,0.9647445232026355,1.0284935452303114,0.9963837944680274,1.0314304061029091,0.970194940153764,0.9840723193582845,0.9611203510159041,1.01517043347238,0.996390333847811,1.0428097652788368,0.9844317234762116,1.0311087465391093
Shadow Mamoswine,Powder Snow,Avalanche,30,1.1825923301805432,1.1498971885503069,1.2328199587607442,1.2043645541731087,1.1353917764033847,1.1650061077471405,1.2562799524922816,1.222630634224601,1.282104886225585,1.2067967390446128,1.2583285015066303,1.1900381041500108,1.3164490331727856,1.1851340814891866,1.249779799602816,1.1913733323978521,1.3353499867415979,1.2695709749425217,1.1643059058120337,1.1615387997285234,1.1866102156273375,1.1912079173016477,1.1842009633089714,1.1949559645958365,1.1512946339720147,1.2278636927136055,1.162790234032107,1.1883641557436806,1.1660266510197517,1.1997287797924483,1.1625548228193165,1.1799636573426995,1.192168557568716,1.2393685828302474,1.1724022671974033,1.1685623083146206,1.1335065662728268,1.1916808167559867,1.176603572219515,1.202639926181569,1.160839899517832,1.1852932162635663
Kyurem,Steel Wing,Glaciate,30,1.634069653292979,1.571560716217812,1.5814251584906929,1.587929658415016,1.5646086462780784,1.586509886284597,1.5559820226116623,1.5582976548992855,1.555362655225429,1.5296298095337943,1.5968118161845408,1.5306119774589038,1.6929286078546606,1.552975044531005,1.2868938601146096,1.296289351556769,1.6073652979412498,1.6273405890097767,1.2868313434838343,1.2792127722570592,1.5718701788967169,1.5590776124540864,1.589698066252775,1.7014033617576272,1.5410223046479592,1.6314692690720793,1.5341431965046444,1.6378270076721269,1.6091740637351701,1.7109707153284517,1.5239857968862807,1.631885027453741,1.5609961954143832,1.6152787711649135,1.3236490100046883,1.311649834954861,1.3257762487466553,1.350971147260117,1.5573227081896082,1.6131950568956976,1.5986889848764403,1.664753843351604
Kyurem,Steel Wing,Blizzard,30,1.9063915663095288,1.8531080998112888,1.8409774217857673,1.8733629873570588,1.8538752610645093,1.8722604018385705,1.8061265526002825,1.8363822372375311,1.8093169921726895,1.7955660138916996,1.849309364363341,1.7915718208977238,1.9577278800387554,1.8246994315813734,1.4709654165147332,1.488681831342636,1.8713782665225447,1.9249802927832003,1.4825138574962868,1.4685839521430553,1.8343029719487303,1.8254489142715102,1.879651568699293,1.9729644807905935,1.7752533547354643,1.8997743668645455,1.7837460015175635,1.9233133272829166,1.8752501676052484,2.009065078041769,1.7974108838362581,1.9007512725284037,1.846708030982576,1.9129344448118806,1.5305060495243912,1.5064463498171279,1.5267239635810612,1.5599546260252066,1.825133342209683,1.9177108047230973,1.8730677423805953,1.9816381237036338
Kyurem,Dragon Breath,Glaciate,30,1.5495086890582088,1.4952490232149798,1.4890605173753297,1.4797407318364244,1.4942674061400587,1.5190980635083595,1.5494635750396333,1.5439707548251955,1.4799713631468432,1.451713788255952,1.5631839126324292,1.4979641360555036,1.6318440667170597,1.5211573531872884,1.4504633925486294,1.4646984341561287,1.476626529351176,1.482561443123459,1.504615231079379,1.4679239045579764,1.4831714871563269,1.4871718148786146,1.5090160590369697,1.6234710282873197,1.484792012295746,1.5684459422442973,1.449610640798655,1.539072639717515,1.536722706465274,1.6459611513621784,1.4650905819796103,1.5708950038814196,1.5083431182116391,1.573059355298898,1.8577863685188396,1.8784835954210615,1.9637182340932933,2.0700767007144596,1.4996400188226033,1.558835342897909,1.522900530954613,1.6050447181424892
