Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fire), Tier 5","Arceus (Fire), Tier 5","Arceus (Flying), Tier 5","Arceus (Flying), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Articuno (Galarian), Tier 5","Articuno (Galarian), Tier 5","Articuno, Tier 5","Articuno, Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Moltres (Galarian), Tier 5","Moltres (Galarian), Tier 5","Moltres, Tier 5","Moltres, Tier 5","Victini, Tier 5","Victini, Tier 5","Volcanion, Tier 5","Volcanion, Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Entei, Tier 5","Entei, Tier 5","Ho-Oh, Tier 5","Ho-Oh, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Regice, Tier 5","Regice, Tier 5","Reshiram, Tier 5","Reshiram, Tier 5","Thundurus, Tier 5","Thundurus, Tier 5","Thundurus (Therian), Tier 5","Thundurus (Therian), Tier 5","Tornadus, Tier 5","Tornadus, Tier 5","Tornadus (Therian), Tier 5","Tornadus (Therian), Tier 5","Zapdos, Tier 5","Zapdos, Tier 5","Blacephalon, Ultra Beast Tier","Blacephalon, Ultra Beast Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Pinsir, Mega Tier","Mega Pinsir, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Charizard X, Mega Tier","Mega Charizard X, Mega Tier","Mega Charizard Y, Mega Tier","Mega Charizard Y, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Pidgeot, Mega Tier","Mega Pidgeot, Mega Tier","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Arcanine, Tier 3","Arcanine, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Braviary (Hisuian), Tier 3","Braviary (Hisuian), Tier 3","Butterfree, Tier 3","Butterfree, Tier 3","Charizard, Tier 3","Charizard, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Delibird, Tier 3","Delibird, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Farfetch'd, Tier 3","Farfetch'd, Tier 3","Fearow, Tier 3","Fearow, Tier 3","Flareon, Tier 3","Flareon, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Golbat, Tier 3","Golbat, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Magmar, Tier 3","Magmar, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Ninetales, Tier 3","Ninetales, Tier 3","Noctowl, Tier 3","Noctowl, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Scyther, Tier 3","Scyther, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Swellow, Tier 3","Swellow, Tier 3","Togekiss, Tier 3","Togekiss, Tier 3","Togetic, Tier 3","Togetic, Tier 3","Torracat, Tier 3","Torracat, Tier 3","Tranquill, Tier 3","Tranquill, Tier 3","Typhlosion, Tier 3","Typhlosion, Tier 3","Venomoth, Tier 3","Venomoth, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Aerodactyl,Rock Throw,Ancient Power,45,1.5078492669907975,1.4329014327901932,1.5089508214748768,1.4323075359909148,1.507672272542048,1.4327841603780145,1.5092983881435698,1.4373530606311096,1.568112381650402,1.4921578572293295,1.5984365917222612,1.5047792615897495,1.5938757496837659,1.4719145113822065,1.604357363398035,1.463658269697737,1.7499776550888115,1.4857756908198374,1.5501982055017889,1.3163019197445196,,1.4569871364202907,1.4597566662551476,1.446499542007589,1.5003871740361154,1.4264746428947648,1.4900586745033582,1.4562770864131191,1.544953325093148,1.4147246347836784,1.484130040500559,1.441794918437117,1.4703745642775388,1.4350622910578454,1.5153983245009457,1.460681390618708,1.457753804642668,1.441178527551584,1.5236643304295145,1.473711099568235,1.5702422651877235,1.4671333657749839,1.5860473517308626,1.484198599790109,1.7369642999088828,1.4892619012325854,1.4742556980582104,1.4395882395750637,1.4649223399257267,1.4453152233407844,1.5727477761895963,1.4445097205471074,1.5582447267299853,1.4341941278385155,1.634691527641838,1.480497376823576,1.5001483321736524,1.457233661764463,1.6120654500340497,1.5006582795380323,1.471618541394242,1.4625676539070485,1.5016430772245102,1.4741002779281114,1.4883366963453721,1.4612096699607278,1.506265916721813,1.4805658352227733,1.5001250333993326,1.4794375247878238,1.489804468222353,1.4624813945420865,1.4930031329301336,1.4946809228795956,1.4322574231357887,1.4923149680536696,1.495714974191308,1.4668944917157969,1.4704326521356836,1.5097145512770167,1.4566469407189753,1.4749728320547675,1.5182881172647475,1.4276429869831426,1.4854487913206365,1.420333844313859,1.4201772006190905,1.4728228349681327,1.5251975692052846,1.4558488062895965,1.4940600108659396,1.4791231194251557,1.4032838555888505,1.4724506180091759,1.4246980650437988,1.483428969695635,1.4605339444286956,1.464548468933434,1.4521927123794247,1.4562013696835265,1.546943044308681,1.5071012047298784,1.5056741823796944,1.4316162100539251,1.4271290134618855,1.4811464073572678,1.5061754960791374,1.4467586914167883,1.4315722510367632,1.4672371198714595,1.4751791850277087,1.4483607099107016,1.4281784642874897,1.4828534060282772,1.4291979588709811,1.4623625400475815,1.4405570226873035,1.4769407534283012,1.4465141675007158,1.4938163738419201,1.461952995698669,1.482110818121753,1.4262192104151918,1.4861235238045645,1.3984250694975198,1.4438642152727745,1.4605850097783581,1.4918348657136917,1.4587062351775346,1.4288218808969648,1.4363547315195349,1.4831489337254704,1.4470998866599176,1.4847377676934073,1.438370751843365,1.4945451901643474,1.4521722029579498,1.4454683908220414,1.429761172278205,1.4695273349544846,1.535801301600893,1.5033661627999824,1.4524354155725614,1.481220089526565
Aerodactyl,Bite,Rock Slide,45,1.59697652854953,1.591082979788735,1.5885110748325382,1.5871591588517537,1.5919922434910474,1.5908417025488146,1.5911065614669229,1.5883462580169831,1.4006898336668492,1.4080822986630626,1.7887969360423766,1.8132750776258242,1.4606572787362597,1.451696723513508,1.6337276184428018,1.6226184106880528,1.721738895372743,1.5416623721119636,1.5810279705720833,1.413706167010527,,1.603170232921996,1.7016966561232627,1.7837925053142731,1.83945816931936,1.829689186241052,1.4401478546472488,1.448679011028114,1.7426938412047355,1.5937881677779908,1.7814260262905877,1.8661726704153314,1.6010145567973397,1.6349433277437575,1.796601609796377,1.8378533319672201,1.4460204155375487,1.4553001568914512,1.6405830108670376,1.648881314303297,1.6306805385065646,1.641001956230592,1.673300632142436,1.6668702972475065,1.8211190512085802,1.6348733747925321,1.60948026222222,1.6607431651127624,1.7027107694083787,1.7397086064516447,1.6749390908889406,1.561220443499263,1.4383533047158799,1.418704014360395,1.6104898336878983,1.617890832433087,1.8163691024492201,1.8828921881004217,1.6351625224341728,1.6418474208285834,1.6559140010543265,1.7247342043710603,1.623665505015569,1.6650008502314342,1.7696925156158787,1.8579710843948618,1.7448377443615142,1.8462058196552362,1.6051681232962534,1.653693547515356,1.639323641855564,1.6734423895053927,1.6602484557814992,1.7179657126725643,1.6920971060133618,1.802767041890352,1.414789707105661,1.4352795405512995,1.8529639981127162,1.9594198550995932,1.8221198664889546,1.9081846511522238,1.7266708655894543,1.6971200618672742,1.6253992136631477,1.633361148600146,1.910534653705565,2.0154418857885963,1.6292500981712519,1.6286466595553142,1.4430996546612291,1.5058688877682764,1.6208484333625544,1.7670425374332253,1.6130475010612517,1.7381600001533117,1.6158255251138858,1.6630798359694428,1.63589940278833,1.7210992672781908,1.579069878841359,1.641740323487325,1.6709859397054034,1.6631000205083664,1.6999580157969734,1.8207648274837542,1.425832759912059,1.4121368617510397,1.432954759973485,1.5239479148798252,1.6137753182371313,1.6415713902253646,1.648312038284014,1.7670852814794795,1.406455162368262,1.4829127620252536,1.6860329421315414,1.7691562987689462,1.6592289690265942,1.7862833539566452,1.6043884139760751,1.6910937828743475,1.8022753332540506,1.980667410413897,1.7716411897463913,1.8468724745979064,1.659241314879961,1.7635694483891717,1.7327987627234975,1.8039644525755216,,,1.6620873807854686,1.8240654482593976,1.6593621655665,1.7652460484250696,1.6437405754143606,1.6787916426979124,1.6042038443002933,1.7183618300693682,1.6830348325638247,1.6369355004247534,1.4444731108152753,1.5142989423563449
Aerodactyl,Steel Wing,Rock Slide,45,1.646398570248612,1.6395985785155138,1.8243851301319958,1.8361926991891715,1.6430273839305487,1.6391463412882525,1.3714960311286284,1.3440329011467225,1.6633038559933173,1.6871147063938536,1.6422255679107562,1.6452248312072895,1.3483711069123374,1.3352186170487048,1.4251544116178527,1.3865030947430677,1.4987000271313349,1.367971583026597,1.3440305972501723,1.2297369956261268,,1.3732112106047012,1.6372195461653514,1.6907299817228745,2.063880591813489,2.0660568451920764,1.7860976301315261,1.8221491144168636,2.1678957918273807,2.0124756947059916,1.5893294669655613,1.6212983719524265,1.8352318876133547,1.884430232117476,2.0063310857542462,2.0639043358246942,1.5888743279827275,1.6104775914314822,1.3728063156607802,1.3656161624854477,1.7694641870766044,1.816075118733228,1.8344429652466774,1.855706272551853,2.0439880607899394,1.8489010902164909,1.5730436432944446,1.623821729036088,1.614246085296767,1.6440685861939384,2.0105648152045736,1.839126485768488,1.7934368195125365,1.8271453714977162,1.37609386671818,1.375873069706824,1.8739806628252167,1.9418604637544215,1.38712219189761,1.3723267259490421,1.5644814310218906,1.6171256505894753,1.7757606385457103,1.8228515129539828,1.8884436779185856,1.9958771196174818,1.7649290036233853,1.8595133178381194,1.6240354158530932,1.6671131329601743,1.363939262751827,1.3703209764667568,1.8185138987336338,1.8841535411929682,1.6276835528606919,1.740383897485625,1.6218095793185512,1.6544038622035102,1.8368286073487146,1.9861614737820494,2.029982336102507,2.1623821933524674,1.646781346796621,1.6065215207570482,1.4043898352237112,1.3919731982681753,1.6206571233808182,1.76462067561686,1.6543815168945237,1.6428049716480861,1.6272291872794968,1.6857709376638006,1.5877048428972949,1.7217491202498116,1.614504526586573,1.7267875542551776,1.8724612458876102,1.9318851060478601,1.8078591609750323,1.9083765598576077,1.3513807219738163,1.3968492601287616,1.3901158722690699,1.3454116451328824,1.6500355741072499,1.7584571570836094,1.3844703970370498,1.3725794170533177,1.8695175247672402,2.009321171173889,1.6295449920661744,1.6548287343040988,1.812706055238194,1.9280053079335568,1.8631633051718448,1.9658413597410715,1.8291384367695316,1.9272073058523693,1.6111934893740256,1.7209024452463801,1.6242349016860913,1.6962053224749023,1.8280732683121268,2.0089377189302056,1.3770381149791027,1.4308317879681711,1.6087087416334758,1.6884783744655076,1.3812642987445758,1.4031216910036848,1.3613180847860427,1.4460978964053262,1.8401733380196919,2.010015703220632,1.6444133238320155,1.7445465089423469,1.901207846682814,1.948729361429534,1.6068785835613542,1.6861422939178654,1.7036489652197853,1.655829059205386,1.5902987391717553,1.6829461336115958
Aerodactyl,Bite,Ancient Power,45,1.7665255728538274,1.717026652348077,1.7628475092997276,1.7143488062319638,1.7605046479150388,1.7130646786085224,,,1.6437229263868112,1.579342752480679,1.9987041708884101,1.9204604751690473,,1.5933674591569165,,,,,,,,,1.8239609851484164,1.86516788561471,1.9430895968857815,1.9058801435206059,1.6129978729281953,1.5926120524224485,1.9411274759962729,1.7162573110156594,1.8679289608423262,1.9138934573139088,1.7493857590230335,1.7473941733240805,1.9265061699257036,1.9163880249330891,1.6097888809220193,1.6000208145100778,,,1.868440850274209,1.7768100278131822,1.8765008849783873,1.8138406543695285,2.1149217652516707,1.7595511697550894,1.749181150138013,1.7671501836763719,1.8017293051668826,1.8333266043249925,1.8815047077084572,1.7040736355108506,1.6827812764851033,1.5666168944645977,,,1.931524527981023,1.9397238480071313,,1.79009252719898,1.7985119950070771,1.8368847102556556,1.7918983895780345,1.796703013562685,1.8884563575844788,1.948728900787333,1.8718255547630156,1.9282557578190263,1.7687144739576552,1.795503878890023,1.7929122291340893,,1.7917400803331154,1.8353892228430804,1.8002002625377005,1.8979484455810143,1.5954016434230622,1.586126114780109,1.9404305676200915,2.03410220267751,1.9071167947125687,1.9933137036251694,1.8844183597505728,1.8043230229727862,1.7795614410215645,1.7417871003366765,1.9830913182996328,2.0653340700751026,1.7896774598102432,1.7467505069545177,1.6210323468065733,1.6353586154031448,1.7485387130966474,1.8560263049287098,1.7395669926809032,1.857518159648438,1.7485313022484592,1.7803946828714243,1.7740946911416728,1.8376323431768342,,,,,1.8086030070747106,1.9161554340892057,1.6268545735108542,1.5711719009389447,1.5889037678615914,1.6496529181510922,1.756143424548653,1.7687169580953717,1.7698329041184548,1.8745631999294206,1.5699013774305937,1.620199190465422,1.7959990812581854,1.8715587758801906,1.7877686266451216,1.8974654270011142,1.7581061309229904,1.8103114113755145,1.9028713808377724,2.047814661255757,,,1.7896699972079015,1.8702971029322246,,,,,1.7843276228204836,1.8909164847485582,1.7630553632178365,1.884916688780089,1.7663607652528468,1.7943829320806142,1.7409042016513063,1.8369161443745878,1.8095452887242442,1.7642562583026558,1.5975847141754111,1.6565428709961718
Aerodactyl,Steel Wing,Ancient Power,45,1.810756414340336,1.7658478644069175,,,1.8058537461587731,1.7614906448157812,1.581621204249902,1.51077883999543,1.844153902154295,1.8224788291437493,1.8878913226406164,1.7893373728101358,1.6330179001024303,1.5100640330678896,1.6902558946785238,1.5372721460278465,1.819470180083616,1.5795450566162015,1.6447868936818848,1.3965078349750224,,1.5404526011611703,1.7584680703726092,1.7913282720027928,2.090332160033343,2.099623984883712,,,,,1.7390439299987694,1.7361141933861572,,,2.0730009253575847,2.0916460796033713,1.7174062256366158,1.7474680397360651,1.5808044018655747,1.5255584207842805,,,2.0099812854911834,1.9727716656485137,2.2809549183948405,1.9471596096001769,1.7234638419398582,1.734690088040035,1.7310772342726208,1.7598660202677732,2.1195618245016394,1.9280229291969841,,,1.7053526994446873,1.5542897685463775,1.9699286822656912,2.0010935471815188,1.6826605211842962,1.5667917723758833,1.7238632917911603,1.7490303133231404,,,1.979809123790335,2.050617847798263,1.8988573692218405,1.9541471281419847,1.7920568013221188,1.8187938711177796,1.566153640820162,1.5397462160623552,,,1.7624724452104346,1.8317241036503609,1.755222578055511,1.7723616203955326,1.9241416431297496,2.0395096605192156,2.061882568213315,2.133821393952245,1.7979818829062757,1.727774852030236,1.5947944339280697,1.5346666049989979,1.756184722205668,1.8576923776790997,1.7853867469301887,1.7616206572841242,1.75359629394918,1.8124001719940164,1.7199196874256295,1.8333835986247622,1.7326087047195262,1.836711647264773,,,1.902920137486964,1.986731705635492,1.613041519106472,1.570291054999232,1.5697468423147916,1.512892674894141,1.7737524409892744,1.8547182367353139,1.5916676270177934,1.5463284381725946,,,1.778270159366407,1.7913557536612414,,,,,,,1.7488885505055956,1.843004607104965,1.763859931463773,1.8089644237979543,1.9425001693042545,2.0497400443060294,1.517527159994722,1.5659875491133841,1.7484960651054033,1.8119165882119728,1.5751219846374458,1.5572810494069147,1.5360118378560148,1.59446239524222,,,1.7544659212856961,1.841706503318619,,,1.7320538492300719,1.8076152511842611,1.8194578847960867,1.790324761095925,1.7325314144047002,1.7957527080111757
Shadow Mamoswine,Powder Snow or Mud-Slap,Ancient Power or Stone Edge,40,,,1.209417203560548,1.1536044800518384,1.453275195283572,1.4345150623066396,,,1.4724661597118622,1.47043899939961,,,1.5023569958919782,,1.478978147504018,,,,,,1.5422190062800947,,1.3931508316943522,1.3977654333864051,,,1.3465045324569986,1.1900903461355574,1.3491830180360094,1.1792813412786922,1.5353726104937644,1.4619981167507532,1.3303504059109725,1.2099475226657013,,,1.3704874558440983,1.3911918987928582,,1.4984618605272229,1.3600035611005088,1.161574272762326,1.3008325611780838,1.3318943711473628,1.399261291408883,1.3008694844506736,1.4524435640493754,1.4527959096986736,1.5640004193760741,1.4944116210438116,1.3013728011765153,1.3130802023681196,1.3138272552495194,1.1799316356199796,1.4515335468314212,1.4352936248109986,1.7563036489011998,,1.4574100299964179,1.4182946425023895,,,1.3397766141355059,1.2190764057392016,,,1.274584215900585,1.210616622956422,1.5248467246578041,1.499834906432388,1.382831261069021,1.3800930454924039,1.16972441875094,1.1633344379903834,1.4215337693739758,1.5115178237396678,1.4065507984995138,1.4278245432569405,1.587459601438257,1.6217547251480569,,,1.451201086530245,1.4438023526155495,,,,1.6438411601825034,1.4117322695267296,1.435749042083376,1.3527018425196673,1.4277521012423415,1.3497063482739167,1.4321487422272774,1.3922705951356502,1.4078289786087608,1.28439401829514,1.2528766031859062,1.4620278366257793,1.4876984203855814,1.5002224850036887,1.4389553982728118,,1.4529662184985466,1.3693096245599636,1.4740916244294524,,,1.2215796297046553,1.1735456654205108,1.4575014218273248,1.4581717532623761,1.236568284669046,1.1938901813434235,1.162314068758287,1.1497802815529476,1.2132290774146366,1.1774831193466895,1.35236591520936,1.4470653708886225,,,1.557514611609277,1.6206361164183392,,,1.429805982226379,1.4222876607085198,1.4167650405899657,1.4136609956215191,1.3470224502241106,1.4190970462096837,1.1947756418685802,1.1898764039835816,1.3619419476218073,1.392967633518245,1.2532347552473273,1.1956854040135154,1.473000234810799,1.5070009098249866,1.475179340490448,1.447000065806753,1.3860466341873723,1.4013325695790355
Solrock,Rock Throw,Rock Slide,45,,,,,,,,,,,1.4765143784447987,1.486320813929389,,,,,,,,,,,,,1.5452631925405613,1.5230156681618858,,,,,,,,,1.664942195780784,1.5814279669100852,,,,,,,,,,,,,,,,,,,,,1.5755527262024658,1.5939695739265183,,,,,,,1.537541134327883,1.5524485677944442,,,,,,,,,,,,,,1.6141890555254719,1.5233007728191805,1.56652975410643,,,,,1.5553035418364285,1.6312544810103988,,,,,,,,,,,,,,,,,1.540115405670972,1.587434159678351,,,,,,,,,,,,,,,,,1.5805274312984587,1.6092452247264006,,,,,,,,,,,,,,,,,,,,
Flygon,Mud Shot or Dragon Tail,Stone Edge,30,,,,,,,,,,,,,,,,,1.965874534191682,,,1.539173679662979,,,,,,,,,2.0087562197665716,,,,,,,,,,,,1.8133975883508433,,,,,,,,,,,,,,,,,,,,,,1.793980361445927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torterra,Razor Leaf,Stone Edge,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5364970132802729,1.5146232007389788,,,,,1.5102086151407135,1.4981557301853297,,,,,,,,,,,,,,,,,,,,,1.5096520479821067,1.5328816048299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5394262981243567,1.523797301131345,,
Shadow Hippowdon,Ice Fang or Thunder Fang or Fire Fang or Bite,Weather Ball Rock,45,1.2027847794501725,1.2105863511505217,1.3741094808276075,1.4044672645283143,1.224692640601933,1.2383487399221527,1.2041731023801394,1.2120551369198174,1.2774215872780468,1.2807249086356773,1.36873803727674,1.399441852339653,1.257959013998341,1.2507779729684136,1.241879494314874,1.2502728559592402,,,,,1.3999618939726097,,1.257634832823901,1.2877814471566866,1.3989219673809286,1.4382952655466503,1.2953935370501044,1.3136284097705115,1.2377058416331992,1.2198215870660467,1.2655865625886118,1.2663203342767415,1.3770307589731385,1.4296590470117938,1.5583001532568803,1.4622820182408403,1.2516372693627396,1.2866761492024046,1.280214895569414,1.2775768019607863,1.428807394051556,,1.2529198096699354,1.2997587558667885,1.2391755574383518,1.2434059866525053,1.3029036349513563,1.287563340165406,1.2943856724169525,1.2983243912487479,1.2019974589091,1.2583636277488917,1.3049693241564142,1.3009687141396389,1.1965190354188957,1.2095861208498693,1.3890903413794997,1.4378922706698514,1.2072584924913474,1.2387603523678197,1.2226259930137064,1.2762022999512588,,,1.4833453831596137,1.4282190439631364,1.3962312796298506,1.4373792261523777,1.2844767704310665,1.301178720495353,1.2187201851432032,1.281195079113227,1.38957305005017,1.4617270085580236,1.2683549324626664,1.3428978177121917,1.2797798100365463,1.2857925658753604,1.4042046982501288,1.4928739682976475,1.4248157880786676,1.4605300399851568,1.2362875979036052,1.236118245282748,1.2715918439230192,1.2732073794347305,1.3854231170276294,1.493216646829299,1.2271760239722036,1.2689830020677475,1.2517284057272808,1.316885397167727,1.2608834254074694,1.3380964861204532,1.26110500515229,1.324493262304388,1.4507754997675566,1.4736178620137497,1.237812343320215,1.2813406092495583,1.2515451847670447,1.2444639391140142,1.2192911343539263,1.262948017323538,1.2660262443603771,1.3462465874471767,1.2353558885941687,1.2456356623880434,1.3591671328617079,1.4251279198966298,1.2676409493226535,1.2805018340268062,1.3804760285438047,1.4486522938114381,1.3558533744554544,1.4572658406348182,1.3901630248428551,1.4570968304225749,1.2558167841727292,1.3281860470770008,1.2271627540898706,1.2905326421598593,1.3888008689245008,1.4653568233285708,,,1.2801182342472428,1.3334276727227612,1.2598439376240664,1.300494123998643,1.2501607425699346,1.3277915935959073,1.4067863136176737,1.5075075206111739,1.2549549929737802,1.3341252729010387,1.4752542622128764,1.44827188702864,1.2522324944270322,1.3194791336640417,1.2686945257511253,1.277333566768584,1.2412616170217716,1.302467408142681
Shadow Golem,Rock Throw,Stone Edge,40,1.2493713498680108,1.2001771974078275,1.247241332099873,1.2004206467591727,1.2483493845799378,1.2005760182065552,1.247296450867541,1.1995638614035686,1.2149567303565938,1.2038875183870636,1.2687862398421934,1.2187957048540037,1.3817788648541631,1.199783681100871,1.2445480058001634,1.2091883809860156,1.283650915446955,1.1651751707116493,1.2393218785989921,1.0591486267229644,1.386245642568642,1.1930131129790542,1.2144376963584815,1.2216011890064795,1.1934829092078425,1.16981869483408,1.2441587029723487,1.1950200649330787,1.3067113739547915,1.208050402594307,1.2939136808427543,1.1961901653728246,1.2013351417018387,1.1745617626043923,1.3366340626106124,1.2465387950748303,1.3209614105643794,1.2324271417215031,1.3353121852816037,1.2533538031557132,1.2401681521115142,1.17151173605652,1.1427976529283472,1.146666692361377,1.2333631501296864,1.1073692050295685,1.442362946698891,1.2304121742497285,1.3511018956419696,1.2421483449691633,1.0777420081003373,1.0742828830400688,1.217088844943236,1.1644860233656427,1.210916299365259,1.2100664046554328,1.2961695163270213,1.2602306158309136,1.1969530951381409,1.1768738367109461,1.1898212878993835,1.2039813745953243,1.2126542313848099,1.1899649593143353,1.219803462692445,1.2050048381627114,1.2138214947276496,1.201446540155567,1.207567242086737,1.2035512340054306,1.177881906911808,1.1897786171101967,1.1743737054800196,1.2233361870307127,1.1742834693893427,1.2400219559351695,1.2110919099151476,1.2039472333249555,1.241487529223078,1.2578126522419761,1.2064876248589536,1.2208306670251194,1.2110437370098281,1.1978532024354538,1.2455136423744662,1.2040515102814864,1.1892328756211274,1.2310257641741174,1.2616501684130816,1.1931100019950593,1.219823543857161,1.2326749046697651,1.2058574557241537,1.226724781606346,1.23324849956432,1.2478058661068883,1.1817018652623412,1.2013555282999935,1.195794323705412,1.2133374069759657,1.215479837340568,1.211368502322532,1.2197225640283258,1.1745492683338763,1.177211224330004,1.236866372295455,1.2409928229493474,1.1945324699896251,1.2162924607426424,1.2218589157323372,1.281444066385567,1.2597335023099983,1.1509008245336878,1.196966587078388,1.206769286164371,1.2456047337031564,1.197027919330759,1.2123942580818867,1.1861557046084683,1.2372514833425896,1.2127321842862997,1.2230813306215649,1.1808756087586862,1.2452835119295977,1.1411744297465545,1.1900762614346132,1.1919378306096176,1.2316933446032825,1.1766889805761733,1.1905470702738183,1.1698063214597012,1.211978397684907,1.1881085377431393,1.2472385612494734,1.1662934104447678,1.2321307301190778,1.2544083463993547,1.2487951200270713,1.2099348502550737,1.2342059427992336,1.286643492037547,1.2626045885549197,1.175739244088923,1.2032630170840912
Shadow Golem,Rock Throw,Rock Blast,40,1.286492655707161,1.2464789062770427,1.2860092637896232,1.2459214266246155,1.2859685881833973,1.246544427271407,1.2868837655093774,1.2460594582364515,1.2626924253184617,1.2592377774805303,1.3027024651767278,1.2671320397951162,1.4083592166938605,1.2441378485500332,1.3091818086876985,1.2520177263771848,1.2927886201161736,1.1979580570392918,1.2366678431114346,1.0963705054323059,1.37217250344267,1.2282876082016316,1.2537658878312374,1.2644921250847871,1.2449129450246312,1.2233073225483138,1.293292930187879,1.2500087497318748,1.2952495275816462,1.2414417416044023,1.3065637121410727,1.239715907570983,1.2392428732616743,1.2277084962729077,1.3495000739828302,1.2857522532450458,1.322688515352616,1.2646456720972001,1.3719749895243276,1.289075794691165,1.2791913973720217,1.219402531333424,1.1854064906123498,1.1953867249562853,1.246020699175232,1.1546718099538746,1.4342806393260077,1.2638368502891302,1.3498542625304935,1.2780409290058208,1.1284175140867254,1.1305369538998202,1.262463155236769,1.2092232536394751,1.2849115609187096,1.250804093507077,1.3475511254096115,1.3217382820803607,1.265586571805831,1.2258593362349275,1.2456447193457434,1.255043441830615,1.2519134189617938,1.2483887218293637,1.2527860458039257,1.2578250942024591,1.2522007961412036,1.254968763221558,1.2556992012325972,1.253826174267251,1.2332521569126411,1.2367361488451443,1.234231849103847,1.2793556474057437,1.2345698078411138,1.2869751456025438,1.2621761497410862,1.2483174479029655,1.3071077848094912,1.3042614466774416,1.2493631625381485,1.2791018864209496,1.2779771414260492,1.2457981776753733,1.3123484089949793,1.2529128366854478,1.2467207052361189,1.298555510787573,1.313558486797531,1.2448783991049088,1.274488065476291,1.2798074653807638,1.2526102017023923,1.2810169770161093,1.278909631613219,1.2982649803924382,1.2437671857973023,1.263089424526752,1.2467420900684827,1.2614759958370747,1.2832803517681628,1.2653285710193265,1.2830045962867795,1.2229230152123824,1.2362768145339065,1.2962140751335067,1.315440198656401,1.2461191055361334,1.2678597380745298,1.2703682696592797,1.3366194308864374,1.3127374132772294,1.2153344929761396,1.2603315252869178,1.2597053956279838,1.2972995220929349,1.2709092188703242,1.2758077658234048,1.2425333673030736,1.2962363400331582,1.2824812822958302,1.2819658977044708,1.2340564420293054,1.2918082969614981,1.2032554615432067,1.2571295117882662,1.2417768890811312,1.2746847063355784,1.2288749123679452,1.2532658878213998,1.2340488991831462,1.278566623597138,1.2348690468265786,1.2947401100029376,1.23811596393383,1.292882795956145,1.3213846340258355,1.2963355151892573,1.27054982276866,1.283495617845692,1.3587755113491584,1.307526206246965,1.235864812026727,1.263136058571455
