Attacker,Fast Move,Charged Move,Level,"Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Mew, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Azelf, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Latias, Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Kadabra, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3"
Galvantula,Fury Cutter,Bug Buzz,35,2.1053576497703648,1.723015626086842,1.7057200557967103,1.865948862423288,1.7538015999583467,1.5346126706395178,1.9723945203702375,2.0850829347655924,1.6116245104164075,1.9484456964156691,2.038091317392642,1.6087559667881661,2.0137485069586356,1.9180270278658262,1.7532013686061902,2.1848585747735108,2.159394221046932,1.879429334441237,2.128794543806854,2.1319961572718187,1.8645234652865659,1.954022308236425,1.744374297953464,1.6899231199396743,1.9766767617975618,1.9134884450764231,1.6120879667618877,1.9829209626226323,1.7646049494641076,1.665939712382255,1.9330772307188218,1.6308447565906583,1.63282814932906,2.0570280229549267,2.028233910008069,1.6590224609400344,2.034676829456354,1.968294884441173,1.6739168118591392,1.9975397819493854,1.8955965726320527,1.6419370290396156,1.9247074116543121,1.827781905195569,1.6634288072663856,1.7426709631662143,1.6376760344024224,1.5063013301766672,1.9796517595688687,1.8511515629962514,1.646397684818393,1.9806615922743032,1.9124553608075474,1.7033018272436842,1.8888987228549128,1.9038987550298014,1.6406470815643333,1.8213376459323882,1.5415043885088506,1.5926389935619267,2.064484285692905,1.951647262489378,1.6915586424115838,2.439379514184427,1.7712586882608556,1.965705662516365,2.195723610917333,1.7971097241174687,1.920784449207475,1.9333415730270669,1.689148804291223,1.5882236524059121,1.9862537911076734,1.9114019289931246,1.6629504300329225,2.053832147290269,1.9363508390963977,1.685724750800143,1.9600631041627237,1.9072593368232984,1.6088086833455322,1.9642978150160229,1.890575147295322,1.6239148629958289,1.8636787102075232,1.7948171069674608,1.6118890851636072,1.8466433520391714,1.7627289783757696,1.5124791583877453,1.924462895699907,1.910669675152788,1.658474539062583,1.9573765488425172,1.8900113800275116,1.6821182851582015,1.9072400618730811,1.8971829156558522,1.659615103188171,2.0091647559138703,1.9233959850575948,1.6476646940796016,2.0029865377678178,1.8920321238769642,1.6736125372451778,1.9535546223255988,1.8602760605618678,1.692476490245739,1.9694968570590294,2.081588054878699,1.6015085494064718
Chandelure,Fire Spin or Hex,Shadow Ball,40,1.173230174590313,1.1457983742252282,1.1752449095841375,1.1566439702409987,1.1304270346332146,1.1565340927909507,1.3136965871677038,1.3665269911683533,1.3146900193955815,1.2947982302207208,1.372068352474248,1.2926893738535954,1.331958357996638,1.308584151195312,1.3504672099261967,1.319534612768495,1.3765433630611126,1.3173031699624809,1.3459707043245543,1.360051113800691,1.3459312445835672,1.170365524276887,1.1511925853060432,1.1704817545529935,1.3086356037016882,1.290771369851579,1.3092337296048893,1.273930084688983,1.2215786562059472,1.2834428670259497,1.7103407496740637,1.1924293988317232,1.7103390287856446,1.3317306746519304,1.3289114106691873,1.3351314045062852,1.2912279619576408,1.2909720737811305,1.3110982790658452,1.324240765493217,1.2668800373031228,1.3205225512982017,1.3034583818023278,1.284751980853288,1.3015086953836625,1.1249449939407827,1.1210896742758794,1.1253671835586987,1.2196110537708735,1.2135764475472177,1.2330844462742958,1.3588006146851874,1.3150161407799428,1.3585065848580382,1.284817164956695,1.2999688646075729,1.3077036583838604,1.4151552334352033,1.1068393677426986,1.424176572685307,1.3306989827565852,1.3281205359444301,1.338846159602615,1.2226417931269018,1.1733914412545365,1.2656320703621868,1.2630023632042546,1.2289587128215025,1.2703755539966868,1.1199811819765333,1.107199661280213,1.1193813994882233,1.317587246142081,1.3036105412204335,1.317587246142081,1.2806827414745887,1.2700320275231758,1.2806827414745887,1.3422038806082606,1.2960773293056433,1.3384781660881153,1.2850868554149086,1.2604661803080885,1.2850868554149086,1.2377420015805034,1.2365539036824824,1.2377420015805034,1.2428149968308622,1.1975601036193437,1.239199360826537,1.2820646970869984,1.300940191931627,1.2832234936330935,1.2251087941866476,1.2216943505760387,1.2251087941866476,1.3270685880728128,1.3056763345802533,1.3581399337792464,1.2998960584706423,1.2830615195590613,1.3086870621796751,1.2437057780088,1.2517720751351336,1.250051127793921,1.3958249303740893,1.3275663440949983,1.406344493013143,1.2793802371000116,1.3575934496705302,1.2793802371000116
Shadow Sharpedo,Bite or Waterfall,Crunch,30,1.6403362936170292,1.3816799547309706,1.6398288969809993,1.6175930288409313,1.4050716040120463,1.6175930288409313,1.6149563733529972,1.636743117543467,1.6155688557777326,1.5743333523149072,1.62134037427833,1.5745194831926868,1.8580707369127438,1.668568997362974,1.8677229229322054,1.89767137753946,1.855218146859025,1.89767137753946,2.006642460449212,1.8966205701932575,2.006642460449212,1.516100955680655,1.3419380771808918,1.510115452558818,1.6811004730495795,1.5583381957461018,1.682075213983227,1.718026055819444,1.5382524115545484,1.7182738384004321,1.4820359383453865,1.3531330150378114,1.486545578073954,1.797386266539569,1.6219475239189158,1.8612166281827116,1.821328012095322,1.6011468734547394,1.8215048637472715,1.7953851329051906,1.6053870122099443,1.801258601048822,1.67112915550574,1.6377682770355595,1.6711254684824028,1.4280700900561525,1.315934856533597,1.4374406630376984,1.6707578322934973,1.5328251089175977,1.6709516034754166,1.7705279276347632,1.595468180422551,1.7695002713117143,1.7325675214792133,1.5821090788131327,1.7262253558913954,1.4574877359546956,1.2918063501270125,1.47808041741161,1.595995217276342,1.5776169863186833,1.6143696233854568,1.6494692197937426,1.4341473082442475,1.646681855075762,1.7021040085347805,1.5387150987691471,1.7044348308791952,1.5912560856830802,1.4487482068381,1.5890958025481978,1.693022620331937,1.5545835019162735,1.6815076669085138,1.5322730711538628,1.4896433077229425,1.5322730711538628,1.5590024148752089,1.5176084911055783,1.454813723791666,1.4588759386034038,1.4043361691578156,1.452042088326079,1.4122310981469706,1.422477633517062,1.4122310981469706,1.4073236573100225,1.3779382617811258,1.412576035655355,1.553606736026953,1.5017155128324307,1.5520832440060386,1.704236499415388,1.609807812018937,1.704236499415388,1.9174475199636707,1.7059924154324104,2.0555421600407526,1.5543900023834332,1.5346123713020994,1.5647539966398563,1.5471107115568699,1.4981098693684867,1.5618999585296784,1.6645505100927795,1.5759795531877545,1.6705738314775416,1.545406761233767,1.614327795085074,1.545406761233767
Heracross,Struggle Bug,Megahorn,45,1.586231014924868,1.520696058323354,1.3025690832081602,1.6088296536817492,1.5768859813466816,1.3534941005953995,1.7005565073712476,1.8213317380869822,1.4347202369021301,1.6404210147967464,1.7948766676575394,1.3852408683390998,1.7321201791886458,1.7136029763233522,1.4494730372590086,1.8585061431871555,1.8984539252310917,1.5582235880212987,1.790428467020885,1.8509377876167838,1.4957953100188495,1.9869733066345554,1.5899214249148146,1.6841970695726516,1.8069230965761547,1.7353165909109483,1.518422122662719,1.7095816066523462,1.594603530473919,1.4593459310950023,1.6225654591536807,1.4042379458649805,1.4480550519088782,1.693595947854248,1.687301366327601,1.4414579557732674,1.7308024293094055,1.7066548694254218,1.5054971091351188,1.7294521913790455,1.7016458629099982,1.4681104128964801,1.6659136305565745,1.6927006040265984,1.3888616522842032,1.5930956305698285,1.538644188041637,1.3237441895403188,1.7228168714389902,1.6610078934371817,1.4464857569053016,1.6947746773897423,1.7096948988317573,1.411479004214554,1.7555013862427105,1.7554784678218938,1.4760164913630223,1.6424932498996607,1.463668748733963,1.380737428016754,1.7779193156514468,1.747504618920362,1.4973571959536431,1.8922744222145123,1.5813148274025715,1.6010866577287297,1.6805462447436113,1.6495752838359499,1.3957395939151827,1.5345455243947954,1.4687022882185763,1.2895658127574217,1.7915429571101156,1.7683888094307343,1.4777902796087363,1.69282029703402,1.6536705198531398,1.4282153976296579,1.6032441117280523,1.6368267247629233,1.3485494696553564,1.7002409704350439,1.6995500098149707,1.4287476413684617,1.6563183725372537,1.6148778357914169,1.3880858156008717,1.6068256871390911,1.5783531289893977,1.3418477733275742,1.6640668279074364,1.6972989827150398,1.393934845328574,1.7631134692171324,1.7186749106165211,1.4746402307326336,1.7334277438005863,1.7154037581607253,1.4588373105744754,1.696974852885334,1.7127694918102758,1.4384108515811145,1.7122004053297886,1.6899298129006788,1.449904650214879,1.6385783414843254,1.6237278957991006,1.3679492347895108,1.695001879460801,1.7934566747318754,1.3902507115101606
Mewtwo,Psycho Cut,Shadow Ball,50,1.2190890359839903,1.2226375225358175,1.2239625534138825,1.2228841376104813,1.2459680835654139,1.2240950130507264,1.5306422878300407,1.6471904936777817,1.5279599110836701,1.4688162863995626,1.61187187750929,1.473901188890868,1.3851818628145671,1.4089809078912978,1.3910072636937587,1.5358470097539745,1.58536945831308,1.539444431639669,1.4891884906260133,1.5461545669169674,1.4889206169721438,1.1996262114086285,1.2073928438044563,1.1993717440210492,1.4013099500325672,1.4402873300642336,1.3996373696858726,1.2609361216506212,1.2766090516528414,1.2641008741224051,1.1529861200023679,1.1422443861177995,1.2613675865847798,1.3684189444025372,1.4269452507104876,1.3718759708014727,1.3470758238978282,1.3972611645479232,1.3432591322990006,1.335914293040513,1.3646479707455916,1.3302278838997716,1.3036349556543267,1.3255007323350103,1.3037437228427686,1.173857789095581,1.181609576900207,1.1740235840290236,1.2554688579555882,1.2909375459364554,1.2586596611900183,1.3670488801204832,1.3883056746047437,1.3688937712917024,1.367893074429428,1.415971218819439,1.3640062983582393,1.0959735462749889,1.0902408364085188,1.0970670562390932,1.3726492563995538,1.3954351264112446,1.3680557795955972,1.1647813262130433,1.174797290563403,1.196907203090787,1.275330229315238,1.2891952233792745,1.299610828316298,1.1406166025888516,1.1656898109928986,1.1428660911281154,1.3652224874973915,1.423352114068945,1.3517862846206643,1.3570152412347638,1.3629358453899842,1.3492184615742395,1.3825621820848524,1.4680626091300684,1.3825621820848524,1.2299838947901736,1.3042681553232855,1.235738614425826,1.3486454310684486,1.4016094090946238,1.3486454310684486,1.2790981795251288,1.3406282759211372,1.2790981795251288,1.416973981145738,1.4916057783240129,1.4148688869687571,1.36631604318104,1.4060469402449358,1.36631604318104,1.3677979368444506,1.4709426886671422,1.3977399793152667,1.3848195964348635,1.4436238152104472,1.3887274791183908,1.3809368600149408,1.4158456040038745,1.3838997866834821,1.3330872838025638,1.4105536344727077,1.3616242403653236,1.5152463572314103,1.6257533602657863,1.5152463572314103
Accelgor,Infestation,Bug Buzz,35,1.8631772259935968,1.6690944408203319,1.5487109230332505,1.7121138545319838,1.699927926507365,1.4287192972549583,1.8086239622486,1.9035939739581276,1.5155228662543703,1.7693659335773768,1.8358765333933778,1.4678830825588765,1.9047649317535358,1.85939959514165,1.6020377778882928,2.0823561673734536,2.0669086744678924,1.7290894560185297,2.0317170043550683,2.1198157555391255,1.6764987187959546,1.8228419840849988,1.7115443015400797,1.5223142900851303,1.823253511151622,1.8063679488506934,1.555772796768455,1.898971848043359,1.7586529015528303,1.6538892978894846,1.8106088296719711,1.5898976622075005,1.5129455552205557,1.8808121368820554,1.8403671087208078,1.599169607132157,1.91149632601984,1.862418090973179,1.6165913828913736,1.8586404496305828,1.823482686969036,1.5549806343437866,1.7653682621952906,1.7823484449057319,1.4831037546802153,1.615525622418984,1.6074668920572635,1.3488938449244532,1.865964671069012,1.8512108023341938,1.5417651497052356,1.8279601238011327,1.838590064070775,1.5115537389716855,1.821079304171004,1.8517994920327552,1.5116635952022786,1.846076323315337,1.6121413104882594,1.5485793334952183,1.8734291097581868,1.819302680221043,1.5942413579210122,2.2657841274146846,1.8552841510627025,2.019298184088695,1.851907397135581,1.77995257819151,1.6326562894392895,1.810039307742884,1.6424827020030162,1.5275371491691092,1.823935424000219,1.8378141668136099,1.5135227619882556,1.829943626617364,1.8033710294446816,1.5214432516184544,1.7456042128688152,1.731130104662018,1.4647415093688851,1.7401826566886403,1.7623351871612523,1.467218297436403,1.7386750722341233,1.711468653754873,1.4605708302347777,1.7011966598056512,1.6615110110949343,1.4200198268723196,1.813435042391733,1.8268938215468753,1.501895733865604,1.8398730432330548,1.8370007228793823,1.5353063316700135,1.850052472696479,1.8375251255496983,1.563144963541204,1.8465744685919525,1.8064101088159257,1.5280487296760346,1.8949691315944204,1.78489329913452,1.5649061485432842,1.7916558412778425,1.787831739378966,1.5880016207922805,1.7972476600129346,1.8491663521261255,1.4740432844102813
Incineroar,Snarl,Dark Pulse,40,1.466755462644591,1.4616592659574266,1.4676328320778447,1.4371933871377698,1.4665660105225724,1.4378080430756661,1.800512456430657,1.9013339400243945,1.8031422841723372,1.7200107620300948,1.837510690196156,1.718968287013939,1.7061602983303241,1.7307346717016578,1.7170438734481752,1.833286266578881,1.9085522293330863,1.8348689613691542,1.8404467295264586,1.9245864240811907,1.8404245245826054,1.4274676072202934,1.4264586401114674,1.4269694978139877,1.6159009741409978,1.6605809532508105,1.616826892692231,1.5269650921831128,1.5518819580710494,1.5776726924694688,1.3525086767194083,1.332185844935563,1.4483187952679697,1.711221328630263,1.7759645732751221,1.708171939441493,1.62484380629681,1.67917101738964,1.6516748047545284,1.6280748752743472,1.649876809676666,1.63066181567496,1.577286922312575,1.6004851546614114,1.578306729923697,1.399038170066751,1.410856763986813,1.400788599031768,1.6050856436517746,1.5504691144915097,1.6049060999835376,1.6537200328033406,1.683172297443099,1.6534331721194013,1.642459765301511,1.6852594459286143,1.6471540815826482,1.3932203168583912,1.3153750048754218,1.3950226502667955,1.643753856029375,1.6627760750734621,1.6778009947932173,1.4594581425015831,1.3964094853779803,1.4566846445279469,1.5733800281017725,1.594322805674564,1.5855834439692758,1.3688155579324348,1.391440325698521,1.3677799756088842,1.632179598857088,1.6815096365170397,1.632179598857088,1.5763612060720753,1.6154567864628298,1.5763612060720753,1.6385164669101184,1.691401347554802,1.6385164669101184,1.475256367202114,1.5301186404359146,1.475256367202114,1.5887791814765133,1.6523941141423026,1.5887791814765133,1.496147607216885,1.5842398269345406,1.494249394346446,1.6503859453663403,1.729427652437529,1.6511847457679443,1.6086153896291677,1.6834784651539032,1.6086153896291677,1.6649461091616515,1.734106111416123,1.6751032220787012,1.644602331513646,1.6970342008579173,1.6525457327201045,1.5940092782743802,1.6536988473522907,1.5955289099270293,1.6537748329894126,1.668615139270897,1.7022627333983331,1.7645853551480495,1.862243850505431,1.7645853551480495
Escavalier,Bug Bite,Megahorn,30,1.6371517170460077,1.5511188481212788,1.3709032280502547,1.6146035469200568,1.586617686276441,1.3381972325242624,1.8383369495827047,1.9796287260414334,1.5408080817686898,1.8493814392595722,2.0242544812623127,1.5206765241986335,1.861586730138764,1.8050544474777868,1.5913672139520953,1.9962193675509496,2.0250707602936466,1.6918781240328151,1.9824472040333796,1.9579001336186033,1.6687194217945769,1.8490828206239232,1.6010184250626662,1.5974831587172853,1.743143015342744,1.7314091453217868,1.4632055079922346,1.7547905024137407,1.6542546243893475,1.4369895479006984,1.8211422155956545,1.520972639250849,1.513150685120097,1.7949226125514424,1.7931885115536834,1.4669540120433586,1.7615945838706182,1.7425903406789165,1.5334336681213547,1.7928825715450702,1.7400407869621977,1.4908827062644618,1.6920124556865883,1.674101587632249,1.4292673953761041,1.5183533946943428,1.5057251470914372,1.2698197399155298,2.031032221856042,1.6767607728561702,1.7191278534112826,1.73648337573019,1.6895461405344827,1.5851778011611068,1.7210263888538266,1.7140160250746335,1.442949962107881,2.0025363203208846,1.4903748161494106,1.7006863650489492,1.786981629086144,1.7479171205209778,1.5133732503396635,2.1211958823463104,1.6164101557530615,1.769275505251977,1.7914199335260692,1.7204549369395383,1.4712219074776178,1.5334908783635204,1.4988404746040414,1.2734262691982112,1.763363405108978,1.7659832176913968,1.5354185371468685,1.80891588977939,1.770485532745544,1.5503327025212135,1.7897747402541726,1.826785562388519,1.4893490985399662,1.6704505779177976,1.603943204036009,1.4162931178157785,1.638161168926208,1.6877374378073404,1.420576563620181,1.6912408436109414,1.7157758679637476,1.3504583805518877,1.8224332309199471,1.8715278551947667,1.5379632141910171,1.7364545217775267,1.741695454309966,1.5050161120483152,1.77216842720396,1.7802545443703905,1.5695139898175803,1.708731118983763,1.7630266690508778,1.4762673543228526,1.772702409255267,1.7310820061410164,1.5122071158527406,1.7447765658650682,1.7011107940208312,1.4961987719085448,1.88892223234805,1.9775102864485041,1.5013014585082765
Shadow Drapion,Infestation,Crunch,50,1.5160461601222714,1.5510111743816395,1.4898642399108153,1.59379983598984,1.6135189008438005,1.5342808147996585,1.8828105377945608,1.9959274521365133,1.8050305125612849,1.803988742707549,1.9325150707603478,1.724866924363303,1.7724275285231197,1.8292520316143992,1.733419559860816,1.9273195300472319,2.073192693698227,1.845623303617827,1.9469926267564623,2.0416929643211104,1.868039695933702,1.5342523216855213,1.5857337876569717,1.488951001816668,1.7531422426664802,1.7753327395345553,1.6831364801772337,1.7431897639370175,1.6637495400506452,1.6952920275225793,1.557208526244925,1.413517217144454,1.4852594893229198,1.7748334940749666,1.8516307288221818,1.7289945453880322,1.763342895564286,1.8169379788506579,1.7082429687354685,1.7217053649998404,1.788990062855721,1.6775732300881099,1.6646041035647987,1.7250987661376402,1.6167531657704128,1.4912355054105806,1.5390875263046064,1.4457549525818658,1.6373600029965913,1.683311472695607,1.6343459734719825,1.7654221208139265,1.8317314254739787,1.6929046704784034,1.7340416758860098,1.758597897544264,1.697882644815462,1.4151104110075075,1.412737653229794,1.372131285991623,1.7311746775070638,1.7879753413677326,1.6647625849989443,1.6305944634533154,1.5525174164817914,1.5929786977582334,1.64611752240523,1.6924697555930095,1.606320100826303,1.4454680612493171,1.5007244208935224,1.4020818148278908,1.69330121627473,1.7583470195209974,1.6384806875219184,1.6512076999776162,1.6912786954107688,1.6045631953104784,1.7189888207966448,1.7821481007923308,1.6597694313812408,1.579519494330044,1.6249215509951416,1.5180679542287705,1.6442950094973605,1.7263560195702843,1.5786002380847548,1.5583976245339703,1.6550106756418799,1.5036134773209036,1.7481505391023733,1.8349000054539675,1.6546726264694411,1.7170781658604026,1.779002365917111,1.6593110664480786,1.7365524526617877,1.8303034360467227,1.6929571299372335,1.7025503669243158,1.8025250246578617,1.6714348137110044,1.6825622622912637,1.76102638336188,1.6423202502989558,1.7044062033490759,1.7610998029071767,1.6734498131995306,1.8476162755857652,1.9109252317028849,1.7673708483566979
Buzzwole,Poison Jab,Fell Stinger,50,1.6296249889553343,1.6354722698996673,1.4345422620603046,1.7407272488247583,1.7631211254823178,1.516000764695171,2.1646624890817554,2.3172980228406503,1.9093196818090707,2.0963782634158368,2.2530343439367186,1.8537912385581594,1.949928786460715,2.012373656262772,1.7048149875116119,2.12597228439493,2.1625797873535078,1.8591309589548692,2.0361072187636022,2.129090279715112,1.7773100832013589,1.720806116789207,1.7116426557136726,1.485696981402871,1.9538886562125397,2.0121224320538804,1.6975747688410179,1.7801188660528742,1.7925802140860305,1.5418662758315689,1.5443193473289745,1.5516232107923107,1.377628829148821,1.9503258544455144,2.017009885840653,1.703282009022348,1.8985203114657097,1.9596165551924827,1.670161210145461,1.9122974710791605,1.9464982031775526,1.6670549674597304,1.872483433743269,1.8982989341737289,1.6290548039148816,1.671819921323907,1.7140900053957766,1.4524128071390305,1.7772716727999214,1.8159363891640488,1.5416639832694512,1.8691749109044042,1.9118360133030807,1.6362818753282196,1.9383494480026573,1.9646363321814724,1.6772820039906762,1.623647463585316,1.5521490073640891,1.4188839089686376,1.9085911087238143,1.9707836449476246,1.655619700298172,1.6441242608205187,1.6041988024739224,1.4378345202968281,1.821565196236266,1.8363178975600567,1.5950344514896029,1.607997787451016,1.6448388661833757,1.3834752884225987,1.9106511453221746,1.9601918015148778,1.66837918944804,1.8481363426269106,1.867399004654056,1.6055863573071008,2.130885168050006,2.2634199051426065,1.835539406889284,1.9170544232218711,1.8429248379697347,1.657553340078663,1.8260310704265739,1.9007003859760843,1.59192315904439,1.7677168068932603,1.851722130968466,1.5380613029267112,1.9135873761580677,2.0083035794833415,1.6723285593396788,1.901074094400721,1.9286168582338148,1.6554757569009855,1.9417870853609758,2.0468643888759623,1.707528098292635,1.9496724525075746,2.0295347896253495,1.688372269115877,1.942048065807152,1.9783645993995325,1.6895451117568365,1.8702449848360918,1.9450100264954648,1.6674387965826976,2.0985419586705403,2.2163878086420956,1.849229265422669
Yveltal,Snarl,Dark Pulse,30,1.3598571525254213,1.3705104609432426,1.3591948955785618,1.3750972950460139,1.3919357363296956,1.375897936633971,1.6674049131246687,1.768797242286757,1.6649427910812513,1.601569041296417,1.7206209586879098,1.6083778747289246,1.604529971321391,1.6229352467196716,1.6198937611405533,1.7145460866245759,1.7918091770671922,1.715976793230458,1.6932733516983778,1.8025063300001165,1.6933603328478655,1.3456476177209011,1.341536470240349,1.3446309589026268,1.5892593137745217,1.5981789665108457,1.5984845201499387,1.4734038076518834,1.4663068819707656,1.5053467907642075,1.3421704395424363,1.2512446669667894,1.3497740817683572,1.578056184537478,1.6444452136677796,1.603531856854253,1.560328371206388,1.6161324956412544,1.6225483003789651,1.5277054939777663,1.5449150247698105,1.522928133151151,1.4696526870104325,1.495610080229628,1.4704491992707067,1.3192925825226658,1.3514694887975627,1.3214970024014938,1.4701233229554325,1.4659952665187885,1.4691889656188355,1.517733255552086,1.557107139616785,1.5182352380100945,1.5135439452056694,1.5629701184382407,1.5431053915708721,1.204656688512751,1.2211890084712815,1.207358380001082,1.5560015199615522,1.5778739163622033,1.5650649143317077,1.3645443032939093,1.3619460034343005,1.4047343928003146,1.477994642049717,1.4883000026521298,1.4944594524740238,1.2682043488083705,1.3003505694167252,1.2684237842526012,1.5412018260966287,1.5698902109108641,1.5412018260966287,1.4535752439673137,1.5102540762962897,1.4535752439673137,1.4970599765132235,1.5698572502424735,1.4899482857931707,1.3782168587398445,1.4422089195190715,1.3782168587398445,1.454297437105128,1.52066377992424,1.454297437105128,1.401980598388314,1.4725765302478213,1.3996073164384186,1.5447588917675623,1.6147681086293082,1.5457148110200325,1.577804648755647,1.5876780089701394,1.5719501322065517,1.5877919963207294,1.614841806780972,1.5840819602057692,1.5421674795118898,1.5954391424149745,1.5508169169439125,1.5176896841154468,1.5591532598229276,1.5328579513661065,1.5633369197034495,1.5552298649228633,1.5616359058352542,1.6307702365007632,1.7204831654011115,1.6327765511777568
Sharpedo,Bite,Crunch,45,1.572948089131861,1.4320377078982047,1.5726278408289796,1.633971439367265,1.4570276565525522,1.633971439367265,1.7053613884056658,1.7909460991081545,1.7057914733570452,1.6623429984374158,1.7211200661185693,1.6592475878163369,1.9047150754207907,1.7202470181862193,1.9309468602538211,1.8786447985320769,1.8613952441689448,1.8786447985320769,1.9455777333914623,1.8656716164598035,1.9455777333914623,1.4791616634945488,1.4090768011490844,1.4782252690887576,1.7247526996346703,1.6000951415833575,1.7276870592861984,1.817274592844321,1.5364274716876662,1.8006661072829926,1.4144145399927583,1.3518627756691157,1.4130901958921704,1.6590433471673547,1.6346502427532117,1.6853373075484834,1.929587786491802,1.6726764138312016,1.916892619016675,1.8991493095836238,1.6727948439997633,1.9018165279778034,1.6959065860376115,1.6204381727665396,1.6967353021423448,1.3866813039659245,1.3996372250199647,1.3882995669540774,1.7191019165279326,1.544522643308363,1.7158813362405305,1.6985143588680331,1.5965300682174834,1.6973806372076918,1.6319205587144698,1.5736530230288053,1.7047984144214783,1.3464495290027843,1.2900259561174279,1.3470035971177763,1.5653006414104713,1.5830719686828054,1.591036301138641,1.5189925491149645,1.380782111816297,1.5203822354659071,1.7787962280125076,1.5790345739953113,1.780097689119943,1.475300214284187,1.4292339814008905,1.4738374948132518,1.7382173612283807,1.6055253531637665,1.7382173612283807,1.6103748608288928,1.5444987805268007,1.6103748608288928,1.554813644240964,1.5486503115347554,1.554813644240964,1.4325881336920556,1.4166868821209528,1.4325881336920556,1.4620573683578972,1.5275172262970331,1.4620573683578972,1.4387006605126833,1.47146496701246,1.4424259608093564,1.6068711755769285,1.613452982171015,1.603873208637575,1.6720403900277265,1.6346313975442088,1.6720403900277265,1.9725293576456207,1.7451208497124,1.9883881079862002,1.612211012308924,1.6197454761846333,1.6206375986424428,1.5800817476616138,1.5839727858114692,1.5800817476616138,1.6769119211994412,1.6279201096100477,1.685564853980728,1.632696423109819,1.7144609216128655,1.632696423109819
