Attacker,Fast Move,Charged Move,Level,"Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmoem, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Cosmog, Tier 5","Mew, Tier 5","Mew, Tier 5","Mew, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma, Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Azelf, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Latias, Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Mewtwo Y, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Alakazam, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3"
Greninja,Bubble,Night Slash,50,1.6821913530255554,1.683496264739161,1.6414213917240463,1.7098239616346849,1.7351722818663684,1.6678308637505528,2.0783150501578844,2.20211256171612,2.0218792673283903,2.027540783620596,2.1827135391676062,1.952900901319834,2.062337693240224,2.0465191712336317,1.9770324037430747,2.208684918015577,2.333283984670652,2.120049542032877,2.3636613179480963,2.415865442547596,2.316422812262911,1.6869447291720072,1.7006886720697725,1.604295295532449,1.9413468282959443,2.0076210915276302,1.8398471951584092,2.0096229915153034,1.8750351103685676,2.1481276241092164,1.7528020905918542,1.6154091893132516,1.6551381539905752,1.9788433876673317,2.0474494568707646,1.911116595192634,2.0633150250715673,2.07250918137591,1.9529833661086053,2.0789018958097873,2.1239016339512427,2.0425286433060177,2.271379953746292,2.1389408656762092,2.2097492847174727,1.659594072384658,1.6593903665467493,1.5835316910879558,1.9072948529242295,1.8597391342569158,1.8400245817927732,1.9841021343744756,1.9771344278058252,1.9266917003637773,1.966827035133204,1.9860969555927406,1.899926573529462,1.6458391745451186,1.5686699397270176,1.5662647278797917,2.069905465439701,2.1319765530232733,2.0164131661543045,1.8703718402942717,1.696740505193885,1.8889892116107092,2.0180925870736877,2.049608245382413,2.072377427945169,1.8749536855517532,1.8096309355179394,1.8153825943013187,1.9034117647058826,1.9070274630653496,1.8288086649143482,1.6835734681431918,1.752761787788461,1.571770861236656,1.751076410337901,1.822554967994247,1.6419820717172928,1.8407767125088985,1.9286998859318933,1.7780084585242437,1.741180936300656,1.8398328196396248,1.6724298372933721,1.978777477379705,2.075358132628011,1.894802256685689,1.985533139528481,1.9877955580515179,1.9189232002800367,1.9327941482440902,1.998220770838105,1.857559006295579,2.0795433954151794,2.0966962610250386,1.9916722563258344,2.1093550116498725,2.224944439276283,2.0586707620015017,2.0961150333173713,2.1827224047242013,2.042496925107812,2.070857373435316,2.136407601336522,2.035597841503855,2.066875475638101,2.185687807358582,1.9669689949085891
Accelgor,Infestation,Bug Buzz,50,1.4587592012333177,1.429591329487178,1.2036381009423507,1.469135287428133,1.4721251775341195,1.229666480984678,1.6289097545841666,1.7130826194102018,1.3661604551142212,1.5634463358534803,1.6543755374134252,1.3106023153616624,1.6690376686938313,1.6469883705202837,1.4036118889701539,1.737363251628782,1.7997589301877404,1.465445543701652,1.7758563114796675,1.7834238607102229,1.4962576402903423,1.566459365319466,1.4850940091408202,1.314611334437039,1.5930876755743302,1.5902046893801183,1.3436660740002169,1.663731579339841,1.5021372775681157,1.420054102174628,1.452735372508152,1.3256649752805363,1.211874716120757,1.6395790257496607,1.6855743263923786,1.3685902505963798,1.6030846997754573,1.6359616997139927,1.344870383617508,1.6265038116416424,1.5863806321536595,1.3596088800916706,1.5414479608917435,1.552132090376316,1.2962371161578268,1.36979878448032,1.4014825879027766,1.1524154650798533,1.5546145143408274,1.544835134608552,1.315758657122278,1.581977994535491,1.6089862006852513,1.3216201178732452,1.6011347285173236,1.623186339629656,1.342122444308997,1.5081616046794695,1.3902887054844173,1.2639849608861757,1.5990153944511392,1.597467010763007,1.3606541906544716,1.7797108102632877,1.540698604178104,1.5271574302759994,1.5995109312639713,1.5586646720066868,1.337312186939953,1.4048391503777886,1.3883064214333904,1.1735710438272224,1.5810558506299284,1.5851597933472312,1.321964288951328,1.5312982668118114,1.564435445721744,1.279334965262144,1.553083933827058,1.5356222003446343,1.2931209877311902,1.5119482123854344,1.5086772402121276,1.2720345541362583,1.4670552693921295,1.4689394521313026,1.2213389308431284,1.5657948413791352,1.589970289266503,1.3223559968137126,1.607222338606897,1.583822382289,1.3433441298352726,1.5901380009548949,1.5971959406274685,1.3237725103850366,1.5941579638922503,1.6173398387777564,1.355363730152364,1.6052390280677773,1.5970510470366628,1.3368583182276634,1.6150011984499963,1.57119428970465,1.344305308183488,1.5735032596907117,1.5539276296805982,1.3347422752146654,1.5895121843498972,1.639765961232719,1.3066919454314576
Mega Absol,Snarl,Payback or Dark Pulse or Megahorn,50,1.0210483900099396,0.9933069439378774,1.0200003961905117,1.037362502980871,1.0288671357495671,1.0200890367026874,1.1569469614045877,1.2131515459949447,1.106411245453086,1.1279451050246234,1.2054946829682107,1.0817434412875857,1.2302290704431378,1.2113080597328953,1.2326739412489607,1.2947500654648907,1.3315331991471786,1.2771298690179502,1.2864841466073522,1.3390697689210813,1.2809658577920977,1.0054225095536207,1.0114511310959664,1.0051515233545607,1.1464319519815955,1.160592801711252,1.134376886588154,1.1407291277498341,1.0598972778991196,1.1562665531223753,0.9804659031305806,0.9197848583033343,0.9799030726848031,1.1406731390924507,1.1818677562775544,1.1293743075172382,1.1512381943335654,1.1654678260406421,1.1866174171690749,1.1540810999717563,1.1527929504710561,1.1514072247463545,1.164741502793842,1.1234455740050107,1.1659084456800068,0.9696485089970251,0.9740336936035479,0.9610491043862133,1.146404109912528,1.0879423145247815,1.147265883234847,1.1709185285465067,1.1781370050475863,1.1438229558588509,1.114483216243164,1.1237293342595545,1.0889124243076402,0.9943045262009313,0.9306449688686698,0.9982525710249737,1.1496638813648505,1.163864335039028,1.150400649159799,1.0309096539902303,1.005620908106265,1.0525644022557115,1.1259531958906575,1.1173612294618194,1.1476751846660609,1.0113923252198092,0.9752792302505366,1.0105525633260763,1.1265219432611258,1.0782472582253242,1.1079457989667363,1.1020452304553252,1.1281941301857437,1.075725106436335,0.9874674829391302,1.0134166364987365,0.951406477599136,1.0473369524724834,1.0850326031688349,0.9922211944531467,0.9957175223703301,1.0384320999970222,0.9662022347559329,1.1001933622295534,1.1386961966762241,1.0632159988404493,1.2087899997310054,1.1747297188021135,1.2007252365645544,1.1106752664723363,1.1488790938945992,1.107416627146324,1.1643233143297338,1.1624534584820976,1.1601889946336787,1.130035072398773,1.1439007956758083,1.105164409375033,1.0947027232853557,1.118776196191205,1.0650573404791739,1.1491158012401719,1.136917762415404,1.1296901397960906,1.1421778321512885,1.1954818243724472,1.088620270024094
Vikavolt,Bug Bite,X-Scissor,45,1.2641448752174678,1.2369427143478062,1.0727073445564006,1.387875582830848,1.3520197957596793,1.104118662075863,1.6115710450788399,1.7314858041415577,1.293486532245295,1.5389761425866282,1.668664932279531,1.2957121841811412,1.5475987115648575,1.5321463816613399,1.2680528699241567,1.6172523121050897,1.6624957108257692,1.3804329877675439,1.6313804838971282,1.6528213904453832,1.3834605404645182,1.4089031037205033,1.3018669120636928,1.186232943993638,1.4918915010471727,1.4995185447733692,1.2559282344971623,1.4971426013672895,1.3627287792556233,1.2382943418212893,1.2143655475535209,1.1891929799893994,1.043649513640333,1.5128286893425713,1.5249524081002992,1.2626495471766717,1.4562431394545519,1.4786880681405454,1.2350907782499323,1.4829136403830825,1.4961421299579127,1.18674394744563,1.4650122224823623,1.4699076101083433,1.198441011313631,1.3040618505440398,1.3071484039065357,1.0655176668731225,1.415038722180024,1.3889425761109255,1.1725414397414213,1.4496075924602725,1.4544715336543916,1.2311802024675667,1.471271800359793,1.474790881937907,1.2334957297076194,1.3169688242785138,1.2021836520583855,1.073944608467389,1.4717379063832219,1.4965105500928166,1.239961341497231,1.30802444179047,1.2411684597848915,1.1188602352129342,1.4128650812915455,1.4128569207784687,1.1863864159126547,1.27876141005095,1.27446114505491,1.0313808613249618,1.4498077585425544,1.4196259766156079,1.2324705157255507,1.4244518030058646,1.4726371703608292,1.1932713570846418,1.432529455456444,1.3896153008301042,1.1722452157020182,1.3835827249660624,1.4243737171777722,1.193424891063788,1.361113906906897,1.3880739996066218,1.1612712010085078,1.4569356406891572,1.5192140115307928,1.2479177225453355,1.4711159611753999,1.4570549572581344,1.2660015878782518,1.4935820754635583,1.4865272874295965,1.266727334848841,1.4861039127779732,1.5529771381491404,1.2517642504024926,1.5073982202285665,1.5373403374170174,1.2514464608639027,1.4907962215801436,1.5025727335674908,1.226683956184647,1.4869585146684494,1.4709114830420869,1.21940899330796,1.5675640547244132,1.6459020292657704,1.2706293995989382
Vikavolt,Spark,X-Scissor,45,1.4893209644209267,1.4745285624227282,1.2415543252933847,1.5613467913615877,1.5249522736855075,1.2908679519856348,1.82693555818553,1.9525859480368544,1.5247765312325836,1.8065413914032418,1.9549000102621341,1.494764471470388,1.7366438819368608,1.7229926435963974,1.4616654852671551,1.8746382498858738,1.9631567939525976,1.5748147198202072,2.0008182624185524,2.0720943044257054,1.6621533135988242,1.6621224933330183,1.5414980651342542,1.3749567611306652,1.6879072856566713,1.7048578014586717,1.405338304333532,1.733913668035097,1.582364011324463,1.4496201591770344,1.4025219849181292,1.377582069101463,1.2026959826477843,1.744466858092189,1.7704597017845047,1.5125571184443534,1.702060413578319,1.736049010613196,1.4178875708108156,1.8101425723785465,1.855631215524838,1.4869601868016435,1.7646619667872936,1.7831860329103701,1.5106684020256504,1.4669767562813956,1.4677069850528164,1.2302897891782956,1.6134965855892358,1.6050332599792216,1.329786261324432,1.7277454839724593,1.7508259882788522,1.4402684271695616,1.6711212654263448,1.682667785092526,1.4392462574557243,1.4728320533202062,1.3544640333948865,1.2331833147643243,1.5322720742493134,1.5550445873693295,1.2548576914188192,1.505318558666667,1.4607839567472303,1.272407196105154,1.6699680715872633,1.6846582110960984,1.4356409652027886,1.5388007968259145,1.561294762685956,1.264569086199341,1.6472949696365449,1.6369181546270282,1.397952324843651,1.92305935357381,2.0151940361456084,1.5504599417521103,1.6494034075041273,1.607407351296799,1.3282137336182729,1.6261641206847186,1.695765079273338,1.3463612548476522,1.5624307484385398,1.6135090634791058,1.322667362700641,1.7003400813065064,1.781741422231346,1.4255122786572545,1.7222807740488573,1.72962628200035,1.4238613083480498,1.7216906515837163,1.7219356269030277,1.4344715691455818,1.8184640949350528,1.892215932941639,1.5272887946973028,1.5325566393160388,1.5497062841199485,1.2867662861167108,1.5162188665780014,1.514241526091022,1.2647665653402371,1.5076542111339957,1.4893127343065609,1.2936797619232268,1.8183386847985388,1.9296283907660716,1.5147791540575528
Vikavolt,Bug Bite,Crunch,45,1.4838591286372327,1.4527474064087311,1.4316712364523236,1.6298981332947537,1.575418677116659,1.5065311835663484,1.8445714964397482,1.96573992063779,1.6791930547366096,1.7416904520415832,1.885130125453129,1.6621045680548872,1.7956214745869696,1.7790857220146077,1.6698915324964185,1.8737459249624016,1.946505853337885,1.81587915795918,1.9150347768595275,1.936633568901222,1.8528915696284567,1.6590445072333104,1.5353903761901269,1.5654007049498122,1.7338940752954153,1.7333264943434443,1.659136635150724,1.709212988922755,1.5931968588879608,1.6022742585494156,1.4270714310822183,1.3934511169420511,1.4135482165663482,1.7546665100158414,1.7717788262292098,1.6677613522371688,1.695872443817089,1.7150517736750268,1.6391116805552897,1.7167113413213757,1.7251044324127738,1.5939393594996318,1.7110506311262197,1.7025345289735512,1.60416826053613,1.5221934142283802,1.5272545721934585,1.430656647674487,1.6912183377806336,1.6288427627980424,1.6080801655108556,1.7076991536348864,1.7029079783852437,1.6334034651664209,1.727906172512855,1.724353595721108,1.6505324771328176,1.5582410927217807,1.4182426543417594,1.4456766709432858,1.730191130973871,1.7397348034684992,1.6719079718956606,1.5919502375098387,1.4847463503471103,1.5538674623683328,1.6572372658638685,1.6499601688599308,1.5976652501871447,1.5030102144845217,1.4812112189870021,1.402269890602534,1.6656468775491708,1.6439050122360193,1.6196097163056287,1.6457803051459903,1.692207207463937,1.5831944579013661,1.678259670170808,1.6396271834845835,1.5958310903348942,1.60595489034617,1.6556803632614323,1.5644423453164713,1.5781686439766838,1.605024798752758,1.5335041298838552,1.7033194460076737,1.765897888084404,1.638429196236215,1.7193486891003364,1.6981892293688499,1.6677593414359881,1.739501207206754,1.7118068287328796,1.6735492942886987,1.7070730110891719,1.7837973226422459,1.6341160594529476,1.731256807857852,1.7602428450388605,1.6521132970940653,1.718175014431339,1.7195138084129504,1.620167439546132,1.740841675946734,1.7156434871877533,1.6383693966425008,1.7995358553356144,1.859144235959512,1.6625444256996444
Vikavolt,Mud-Slap,X-Scissor,45,1.5939719846697575,1.6151130366487876,1.3972369673713807,1.671107370748593,1.664355570339402,1.4411840584581905,1.9610424870053114,2.0841806080160064,1.736818667111666,1.9291434747587037,2.0860617131475,1.712764322096533,1.9214113424372063,1.937150088667582,1.6946196436264542,2.0361891092777427,2.1618420925737234,1.7888889976800733,2.0614899683698957,2.0717262347525476,1.797911303548289,1.7984780489393648,1.676900454998256,1.5858065942784485,1.8427198297029406,1.9027548431228194,1.624034087568331,1.865185212072268,1.7136963960940437,1.65354569350583,1.502594888898538,1.5208137331731548,1.3594507406189755,1.8861182134805181,1.9462428212288887,1.6627969976970487,1.8015522769847923,1.8726908650852823,1.5777293483389827,1.7987899933892877,1.8253760844156182,1.567030642364351,1.8140252754667312,1.8257704611360088,1.591482538257476,1.6198448545842663,1.6388270428820892,1.4246544011139748,1.723343874444696,1.7388935775123069,1.5176451629926009,1.8601991757965015,1.8872049169110094,1.6439105357171047,1.8339522669883133,1.8551126573053085,1.6050207687692413,1.6441981259767557,1.5343154099787515,1.4405249896849848,1.831801121043414,1.881158748247383,1.612373163210224,1.6614159001368118,1.6184884730080233,1.4689961151889284,1.6962907252499273,1.7172652704749367,1.4996797268832998,1.5333790134429734,1.550005081472557,1.334675377387024,1.7977123901024201,1.8093266745218892,1.5706352759902114,1.807022375852773,1.8888653630234187,1.5748555201559358,1.786287025498137,1.7675065213089916,1.5575641149328632,1.7493091013207474,1.8244477633699063,1.5438020802516068,1.7050229014605878,1.7680555872918546,1.5001899516800683,1.8537930946218837,1.9360811457023888,1.6222472992599726,1.8208669584627835,1.83012726565652,1.6122355557510626,1.8560878885576453,1.8637120898562134,1.6314426274415446,1.5510718528439134,1.6061094871230062,1.4033440523998366,1.8512888707734372,1.9081612918085593,1.6417340215532052,1.8339877367635053,1.8659287221088505,1.6163207973624627,1.8308903194560624,1.8302599396171693,1.6042299483430347,1.9502158892374781,2.056555893209565,1.7310707357327557
Vikavolt,Spark,Crunch,45,1.6828767160001536,1.6990653399722433,1.638261888919833,1.7848529285798989,1.7561820816942781,1.7243969760044726,2.050352562072185,2.1810971173445073,1.9744660079752416,1.9971501877167686,2.1547824682599375,1.922861576519768,1.9618848373425777,1.9758579339952511,1.901056935107353,2.0993189810931803,2.2409916298435095,2.05709885665946,2.2157779482589306,2.3457080270355934,2.1561086102366196,1.9186628566702282,1.768662567399246,1.816291927418268,1.9054816229233555,1.9447256067515941,1.8402500296057178,1.9392405139471498,1.8040800528627914,1.8640973195942985,1.5680830130107155,1.5846286497652116,1.6046777785359376,1.9630092885956216,2.0137693898313573,1.965479009445358,1.9187762540509392,1.9737482376430526,1.857324788817357,1.9969390451157956,2.062830692401602,1.9343414912892745,1.9634006476256494,2.00615467892479,1.9639528945898463,1.659600181993229,1.6854762541707868,1.6160941815482197,1.8586986460870454,1.867616378441221,1.7885839877290028,1.9537306720496714,1.9962739095975814,1.8787740223018377,1.9121273167460735,1.9367963679080522,1.9086317562513109,1.7274154277748777,1.5949042041267194,1.6500251880582841,1.7898448160506224,1.8091066127671749,1.6932684228915889,1.7851972909753502,1.726931557547356,1.755858011042434,1.8754497908625332,1.9258315015638596,1.8818062090533758,1.7158095017681378,1.7673155742872735,1.6788050765099323,1.8450211184627934,1.8656776941901572,1.8022302184356025,2.05221849228016,2.186169545814644,1.9971970340311302,1.8488999159182535,1.877244312953242,1.7706571936175122,1.8168706616523302,1.9146273558583469,1.749040398320565,1.760733533196273,1.8303525559751244,1.724100062998363,1.9259591601397645,2.0159146471076093,1.8749399973643137,1.9338659347684881,1.9591441883338674,1.8570165845361417,1.9363687264243867,1.945229584214651,1.8768790676481661,2.0045650814716103,2.12889091808072,1.9514139623353408,1.7637105798480057,1.7969622323303096,1.7062898557115025,1.7432117356452947,1.7524845151940238,1.6745922551302148,1.7603492695933092,1.7501963753434089,1.7267062239462683,2.040587462989672,2.104947594878392,1.9615580614859247
Vikavolt,Mud-Slap,Crunch,45,1.7627012735194418,1.7984445560510525,1.760720740456761,1.8530940656566826,1.8704890330766162,1.834682503225076,2.132187044496942,2.2658564525983556,2.1320068781476142,2.083250707957637,2.2351654240172585,2.085446486900055,2.0824002364468845,2.124403121900392,2.0854535697468215,2.2031463342937307,2.3766307604226475,2.2067709947946854,2.2220849578023807,2.3420903714231494,2.2166443396036395,1.9451238661916717,1.8717393178475983,1.9434010253620655,2.0175666459909714,2.0861679600707883,2.0162664787911257,2.0032385700528375,1.9005387554995272,1.995903735479917,1.6504604271473675,1.6901015658761813,1.7033713826288992,2.0694786885512224,2.150814716881686,2.0736083582538503,1.9738924480471023,2.0669981564132436,1.9832158349443565,1.949591385483576,2.0198212839751224,1.952263776075979,1.9902269685478473,2.0221349293842854,1.9921475044382544,1.7470400121398444,1.8194387170490403,1.75144305560219,1.9136061066825625,1.9721007105395036,1.9313672013292655,2.022514968334015,2.086643808521181,2.018621350343467,2.0120416037349496,2.055151978204987,2.0125211063265613,1.8301792969618562,1.7671741931597083,1.8286010302728355,1.9942916071938577,2.0733315312192993,1.9995839741665238,1.8617570578944649,1.8757787356805877,1.8860266029808535,1.8772336195736876,1.9366953872591746,1.8998903924198887,1.69563596875564,1.7584713771057314,1.6885260813463463,1.951025106498686,1.9958504486540378,1.956796700806671,1.952777033689166,2.051196589477764,1.9545706355403318,1.9362137442731222,1.9716128170847849,1.9354767283518637,1.893310944040113,1.9941496001077799,1.9017589542575672,1.8517131420089503,1.9344995949106427,1.8527550636805303,2.0144879153810127,2.120948352397507,2.0221756495977155,1.992261660069657,2.0305269500552954,1.9880958699175098,2.0175075074873376,2.038901579544439,2.0223296437289546,1.7381325596466919,1.8153774069163433,1.7579679856772277,2.007001215802529,2.079267528716008,2.029359041023432,1.9983723929632295,2.037374573661459,2.009410089932447,2.0052374086908973,2.0266325347760548,2.0024298995719034,2.0997542827620985,2.2325309803008833,2.105201351530401
Zarude,Bite or Vine Whip,Dark Pulse,50,1.178005553658761,1.3749593613408952,1.327150353133925,1.3441979805372468,1.4216347236295346,1.3428540215814149,1.7461879879467188,1.859369159264553,1.7478516763305132,1.7529559254291591,1.9027157605391576,1.7573527314715573,1.4120166489665469,1.7139348368416307,1.6459204772019118,1.7833268561679854,1.8502233241705799,1.7828897855409207,1.9251784604326865,2.0325240582791113,1.9279202543977716,1.2533771672914087,1.44898084833251,1.3932058317315696,1.6543091950805648,1.710629415496171,1.6546770409519542,1.3035568883886637,1.4710863117473485,1.428114982025654,1.0981052719003144,1.2843039849581046,1.0984695678005294,1.3954713731363206,1.7789639825641936,1.6503384419869545,1.5696388831195482,1.6875760061945086,1.5790082199930306,1.6400550297139056,1.7297118117452595,1.6409694612527939,1.6700358378668358,1.7489796739012209,1.6701847014340676,1.3666960432660549,1.4296940449018631,1.3655058706288818,1.2782845843141764,1.5135093437386766,1.4540692766255212,1.3579725615977942,1.6338089160609512,1.5582161924088953,1.6047197584493909,1.6939849493847623,1.60366135932112,1.0904408643447676,1.30481696347355,1.2691459960103384,1.3501255304786273,1.4103464328858453,1.3485727439611872,1.2357535460274103,1.1803500719125224,1.3789184814988202,1.5887470523861977,1.6738522866608823,1.5921639294675507,1.10660268513938,1.4428262158995655,1.3811632276238242,1.3543251518172754,1.5762255053022751,1.4999414483821265,1.3733444661654992,1.449052901850596,1.3720191271935573,1.478294947711742,1.562875973638903,1.478294947711742,1.5879440198517736,1.6533268357591202,1.5879440198517736,1.494095909612874,1.5766049828485742,1.4907988639256018,1.6300575115318163,1.7376417535121225,1.626851235591132,1.6111107343386273,1.6913560766892808,1.6111107343386273,1.6155746436930467,1.6942855263683394,1.6155746436930467,1.6294738071592834,1.7280902744234994,1.6251662721828346,1.3877153577386467,1.4692056738885302,1.3880842390013606,1.376942141395882,1.4401164491399945,1.376942141395882,1.3564121747680182,1.4133553990324133,1.354920304443575,1.7567750738448045,1.8725012416272835,1.7567750738448045
Mega Beedrill,Bug Bite,X-Scissor,45,1.21612812335042,1.1070073283592003,1.0402323540824518,1.4117359650224712,1.194515881545128,1.137132053194467,1.3023330963022974,1.3983298731842295,1.1105903731174978,1.30054812092123,1.4130859735190096,1.0866772321208653,1.3146824999248583,1.2828639879372015,1.135509300077146,1.4301394834674743,1.4842299366950644,1.1812917722871603,1.432367162220277,1.4427767210066504,1.1918792154773015,1.3565520555988828,1.20057821340956,1.1031897446937167,1.3217498718465768,1.324139550175274,1.1196577206329907,1.4131704481799168,1.209754302177957,1.1923709671034064,1.3254799153066308,1.0602637983404566,1.1057619473960991,1.293061217004408,1.2937841080863899,1.1052227949058557,1.33258200465777,1.3265738520738894,1.1164112034245275,1.3147885265718848,1.3028782375174235,1.0786104469938154,1.4890321425476962,1.2998125494291568,1.2216164878153097,1.2699302872774503,1.178250963190235,1.0339742800100449,1.3424500785451126,1.2296851658993935,1.114069190983452,1.325513214414028,1.2874864903031913,1.1246147849116899,1.3252707294061628,1.3063662789442687,1.1353111851733015,1.1132677056592077,1.0377821666961946,0.9510400428692427,1.3483627373104228,1.319272164133489,1.1564848608298883,1.4219764465134102,1.1360105138797556,1.1866633424334865,1.4445987766201949,1.243009162715956,1.2124566070796992,1.2320187325166763,1.0755368867078592,1.0577231512875258,1.3191138402972902,1.289976071784646,1.10459802410949,1.2855104954490273,1.2580291752395174,1.1029781655904294,1.38420996246746,1.2829269604236433,1.1498327396723083,1.3235018238708036,1.274328569423209,1.0992399388031187,1.2489523975750636,1.224230315124975,1.0343050763815824,1.318654820079995,1.3265036679855249,1.1015598870470218,1.3186148579751977,1.3156081305953435,1.1083494725036593,1.3294092160422952,1.3110380045766958,1.1057033240642435,1.3057448989652032,1.3226452676053981,1.1139286359667104,1.3147001154860047,1.2970742589528539,1.098034766252419,1.3043265916477713,1.285931328877298,1.0942049820145572,1.327962359693465,1.2965689627728414,1.104094949151106,1.3366424823370213,1.4059018948086706,1.1211394044054683
Mega Beedrill,Infestation,X-Scissor,45,1.2931013676729517,1.1765012415911476,1.0792208097901006,1.4680646713530554,1.2703904076351742,1.202168557188048,1.3459670692495427,1.4226412947735478,1.1417231792513725,1.3177364642071052,1.4052672223831286,1.1005365498838002,1.368685816192604,1.3418329392551924,1.1634072146356615,1.4676958279963284,1.5204871427102222,1.230052422708915,1.4813550589614681,1.4539625619147536,1.2503470971932211,1.3864414619455452,1.2570193389436668,1.1458871416048597,1.3544163139514565,1.3557809719288105,1.1442676290664384,1.4621257037236879,1.2621623398123225,1.2333257133528857,1.4246952368939974,1.1196457531665243,1.1859621843555743,1.3583632154831755,1.371984175028658,1.1569880769238177,1.3683671090426819,1.3636563151019916,1.1665150456153082,1.3584745180919682,1.3476882498004576,1.133105437048566,1.56122797694873,1.3649072344928408,1.2838330478962767,1.3022907429038593,1.2236225874422062,1.0690653129166576,1.411816124462108,1.3143829684120563,1.167553859730633,1.3917541631719657,1.3516878594122133,1.175910461955665,1.3994076954533794,1.379602992894102,1.1705204109163034,1.1923899166911411,1.1083540723600795,1.0001720160077938,1.383769127593495,1.3757750017985144,1.1861115823153798,1.5580473076119743,1.2633473342670747,1.2545075886852046,1.509500985435997,1.3158212866010834,1.2672103261727352,1.3201017836635383,1.1541107431721735,1.1330093268935937,1.3501859874920694,1.3328073959938367,1.1296800507568205,1.338152838017292,1.3143533743310327,1.12395259237306,1.451844783148423,1.369408545139395,1.2159597326598357,1.3585456191300553,1.3221923735085923,1.1308963609198517,1.2794256270526787,1.2562433227312733,1.0605912489956986,1.3439988324676182,1.3570639725760625,1.1381796902038008,1.3529606218347094,1.3579019964164583,1.1359827269242426,1.3627225528314089,1.344259375517792,1.1400108478367694,1.3332705039914843,1.3471774559712417,1.1427378345134735,1.3684195337864227,1.3581118298141739,1.1389001781850647,1.3663831502915549,1.34982653387629,1.1379104159026854,1.3507628034052948,1.320779138487872,1.1246491622724297,1.3377092687037064,1.3943935186448893,1.128515745813459
