Attacker,Fast Move,Charged Move,Level,"Arceus (Flying), Tier 5","Arceus (Flying), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Articuno (Galarian), Tier 5","Articuno (Galarian), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Moltres (Galarian), Tier 5","Moltres (Galarian), Tier 5","Phione, Tier 5","Phione, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Volcanion, Tier 5","Volcanion, Tier 5","Zapdos (Galarian), Tier 5","Zapdos (Galarian), Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Tornadus, Tier 5","Tornadus, Tier 5","Tornadus (Therian), Tier 5","Tornadus (Therian), Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Celesteela, Ultra Beast Tier","Celesteela, Ultra Beast Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Pidgeot, Mega Tier","Mega Pidgeot, Mega Tier","Togetic, Tier 3","Togetic, Tier 3","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Blastoise, Tier 3","Blastoise, Tier 3","Braviary (Hisuian), Tier 3","Braviary (Hisuian), Tier 3","Brionne, Tier 3","Brionne, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Farfetch'd, Tier 3","Farfetch'd, Tier 3","Fearow, Tier 3","Fearow, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golbat, Tier 3","Golbat, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Noctowl, Tier 3","Noctowl, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Pelipper, Tier 3","Pelipper, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Swellow, Tier 3","Swellow, Tier 3","Togekiss, Tier 3","Togekiss, Tier 3","Tranquill, Tier 3","Tranquill, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Shadow Ampharos,Charge Beam or Volt Switch,Thunder Punch or Zap Cannon,50,1.3340653843758563,1.2485366966344718,1.3338961429160812,1.2499348350452175,1.2921028353125483,1.2949685138602878,1.399472627033749,1.4080016428659492,1.325833695967737,1.3242080517258765,1.2385153077684252,1.2629789499404247,1.2656861130609238,1.2999001948232065,1.3952518044952238,1.4088442383536806,1.3461646700655099,1.2521856514507022,1.447048934421281,1.3903474218521426,1.3063743824905139,1.2746929528977933,1.3270073631328994,1.3153673372925299,1.2981220197356054,1.286818370764327,1.308646435186067,1.30029772676028,1.3338480763545342,1.3178765389124592,1.2866592369793552,1.2888178496177127,1.2926139765959885,1.2585388410733165,1.289252676276974,1.2740346986813447,1.307320219322682,1.286980673776832,1.317174756408534,1.2992344707433787,1.3106469657405115,1.2927131403668541,1.322658080198024,1.3044511981105387,1.2905029582226692,1.2867339519622685,1.2914466436282395,1.2968102294706365,1.2446184327193555,1.310549154475936,1.2800274064349653,1.2638359010601676,1.2353364543827068,1.2630923868524269,1.2294790037595371,1.2633111157989125,1.247168705381292,1.2704528427486002,1.2843097198802147,1.291805828371945,1.2392133061873145,1.3251172362321464,1.269547662072744,1.293408026701187,1.2652066058207385,1.2855575579162444,1.2578103826939222,1.298424385753855,1.2870102387964384,1.3218731200231248,1.2297126449377327,1.2934519846211763,1.258026224302173,1.3132650795401202,1.2492811191455533,1.2680230269425332,1.238158909935456,1.263686600208441,1.3184632542705423,1.3804417512420841,1.219261843112767,1.2428451080893224,1.2313499640506498,1.3000549893166513,1.260574662110403,1.3111795919938245,1.2486612978283762,1.29123816152892,1.234904539974216,1.2599311758747955,1.2403073977264485,1.2718915790277,1.3375584428244502,1.369204049119737,1.294506214326586,1.2802798479680295,1.2513724645744848,1.2990573498721802,1.2667675263127038,1.2919738613214176,1.2526595295448775,1.2621676655407987,1.2407604579799674,1.2413182936023814,1.2712387018951494,1.3286131623884583,1.300612971187829,1.3158747775655502,1.2421232320159004,1.3310262290672914,1.2091122358138102,1.2378227270582554,1.2317888118014177,1.232740217306007,1.2274348067053356,1.3001052933721808
Magnezone,Spark,Wild Charge,30,1.2612426964292425,1.2433382817603549,1.2589553546695222,1.2443847978541764,1.3321796468736142,1.3386506120336985,1.601679617433176,1.510628597793094,1.3628741950200456,1.3899780903556513,1.3352379763030422,1.3255500112789378,1.3703563989931125,1.3871009502623632,1.6823399269221841,1.593947233107324,1.7183739028306024,1.3433916696569634,1.54831121988523,1.520979338593501,1.4008969037479075,1.3429517942870786,1.3534935554592704,1.3542191504109553,1.3385301145254336,1.3242210905778937,1.363905204083034,1.3680967680632787,1.3344799368948368,1.3214595391371262,1.4727660749409364,1.3573593054478683,1.4509838256473007,1.3438231869518715,1.4523490769601017,1.3045506064321397,1.3905227200156771,1.3752380619677143,1.3440483990483567,1.3471053508629338,1.4987815322834015,1.323085086224517,1.310492246783498,1.3181822699439556,1.379622526605746,1.3617824900192563,1.3021892774859003,1.3273829422529078,1.339903238938321,1.4233753884662663,1.4378442325616114,1.3531550613905512,1.3504702519759197,1.360698861243744,1.3443705244900583,1.3817952445172084,1.3564829822320938,1.3968279224116091,1.3053322912763898,1.3546896501586672,1.3443328665462728,1.41871762700243,1.3335173320147427,1.3797181082547936,1.3818256065612202,1.3852237217161256,1.3655928840406777,1.420790495739815,1.3555656172889654,1.4109618640124226,1.350917614913029,1.4087752217305114,1.3659583894012695,1.3933971822051614,1.3255910683136143,1.356598649396033,1.3509395208901864,1.3740835090164767,1.3913556359283785,1.4621480196980268,1.324394203773294,1.3380629802699062,1.3294472863482427,1.378456971367002,1.3638281424047096,1.4367518634719532,1.354910334947532,1.3939592230881754,1.360208117060304,1.3845913667458676,1.3688101587189925,1.3880542123704653,1.516457748369773,1.509727322392737,1.368324642645388,1.41072071449301,1.3770760867177747,1.4228997386198854,1.3187357240250548,1.380666571857352,1.328872554590319,1.3591528479245962,1.3322176420647915,1.347490729371165,1.335147139544143,1.3981057227734648,1.360242215922702,1.381677171124427,1.3679905119073643,1.413964121364927,1.3482291418983212,1.3537791251476394,1.3564275287624226,1.31626706134785,1.3208931650311515,1.3902750060245528
Shadow Electivire,Thunder Shock,Wild Charge,30,1.197157878866849,1.0661189858294138,1.1967754045428582,1.0669375142356694,1.2659879069885838,1.1514236709046533,1.3491362709289565,1.2457972710398486,1.1629564272395385,1.1173454403750094,1.1088282886409395,1.1068402445592256,1.1154712522246555,1.1270157308386917,1.2690747002153224,1.252941638190975,1.3995504781779937,1.0775113363814652,1.2579012271144774,1.2527227947311634,1.2408754705848555,1.1407552396289278,1.187087550027303,1.1555797006160025,1.1326691735928869,1.1246796640754169,1.0995504197455612,1.0967558370347992,1.2231981798032687,1.0929113545195577,1.2263535483232868,1.1410452545668734,1.2456467752801434,1.0875442973273586,1.2256191198667594,1.0885145959744034,1.227521022252057,1.1469566292040467,1.1886129937488636,1.146902677786196,1.2825351718251672,1.092706634869921,1.2533266500994464,1.1343318272579686,1.176669030378507,1.1099134104032964,1.1103831267681705,1.1288412797015983,1.0984589769266373,1.1122012464379805,1.132379175766192,1.0857102526226834,1.150961752480383,1.1107366518274662,1.1459953953368296,1.1329276853342933,1.1135959657277898,1.1100372997730978,1.1414750863192331,1.1320717423695374,1.1240916099080365,1.108225977456436,1.173165005366018,1.125898292459335,1.1378037332855562,1.1127943224020957,1.1214163822247194,1.1053077993052014,1.1442272328977086,1.1273347523899369,1.0924332674996378,1.129271278594067,1.1356605566359173,1.1279542485641665,1.1710100239891537,1.1260413589888378,1.159901705194563,1.1226981235908686,1.150270770169897,1.209603007220405,1.1146849622044541,1.093369365782871,1.1458736368500118,1.1364205133824248,1.1366441184895053,1.13662548562031,1.1182808784967466,1.1299303469865205,1.1398434404535205,1.1255572916116183,1.1264992473731865,1.0983139777544053,1.2290115347747368,1.198160458510218,1.1779051782654335,1.1604956234927823,1.1247509598782806,1.1613623675429958,1.1250015593637297,1.102154697614423,1.1206452565432932,1.0884541856148464,1.1317516882543321,1.0855465743861825,1.1545060221538406,1.1338911988306035,1.1469494115275112,1.1231555161715616,1.1059804994099147,1.156972013916977,1.1092297227067922,1.093943917417662,1.1680234613952467,1.0734666945544689,1.1195429648397703,1.138867074220723
Ampharos,Volt Switch,Zap Cannon,45,1.5602498963973725,1.5120930601661104,1.560500288779099,1.5155166638305109,1.5843424077286423,1.5791853689947604,1.706289215045942,1.683491742378354,1.55821266397233,1.6030554343265413,1.5258418614268294,1.5582345210931772,1.537269170608996,1.5846202096387427,1.7811079943245958,1.760098621126846,1.6471789416835447,1.5500459825978008,1.7363537656330545,1.71621503219105,1.5536452534008711,1.5441808021772876,1.5799565284488342,1.5684851094534775,1.534938549177627,1.5498513824238687,1.59353010203155,1.5709817629623657,1.5933369438407363,1.5759980930675912,1.6146941788812021,1.6098278514368674,1.5768414305092107,1.5541125035259962,1.5871595241042744,1.5473946152680649,1.6242283585983994,1.5941196435832947,1.5729247983487524,1.5812393426812092,1.5771214378910128,1.5484014477780128,1.6000981355420871,1.55731831718675,1.6081287736075474,1.5841237485603494,1.556342590672969,1.6123827643853272,1.512355206941686,1.6073874911671473,1.5736680452062366,1.5600241672436261,1.5234877415505976,1.571979979276376,1.5058414747159952,1.5476459504667268,1.4949905221427753,1.5459919748007358,1.5581240102943843,1.5757531286390176,1.5019713221863424,1.6134396760222385,1.5217969276664909,1.5685183908202625,1.5712219472285305,1.5789649838895203,1.517129816792304,1.5960143867098802,1.573368474113948,1.6383868382083868,1.555907761193393,1.6318622560353426,1.550589950182688,1.606417164767603,1.50951502046612,1.5568608582930326,1.4979267887984935,1.5664366331742887,1.6001312511131838,1.6883897751637351,1.5061333286246081,1.548376854261209,1.5131970978086116,1.570396978225448,1.5466828311895358,1.6127761531840188,1.5220658539025862,1.58160266255414,1.4629096534484372,1.520723156000405,1.4864841226048395,1.5580050254680875,1.6464606592735032,1.721147905995326,1.5697367944227738,1.5844503123379345,1.576917940766148,1.6304524205857627,1.5241482287499268,1.578952924680237,1.5108369149351712,1.5484480346367449,1.5402875509350702,1.5438952734164963,1.525929150349799,1.5902998625332,1.524250833708064,1.5953967565946636,1.5186554156738887,1.5922860051931653,1.4955603729767823,1.5274625844466059,1.5255157758358446,1.5492107939551,1.4937571396162634,1.5684331653893038
Deoxys,Zen Headbutt or Charge Beam,Thunderbolt,45,1.3504036425607364,1.2155788190122623,1.3507757059960754,1.221487436314828,1.4310920462594912,1.3009209705721252,1.3510833534850761,1.2469678070116272,1.253325552220091,1.2444966939742477,1.515433627396762,1.3115911959890467,1.268180968929501,1.2461584512840769,1.2362054480423115,1.2085190932922867,1.4422495492836682,1.2478154344673777,1.2837691780175144,1.2025827764335815,1.5109983248124343,1.3517376590527226,1.2902776989420919,1.2471301220436088,1.3708052451449868,1.2665265657076468,1.4724374390625838,1.2449804845225054,1.6752971362352909,1.3689165320445797,1.3444766868539868,1.292333469328402,1.5182633819845248,1.328790524540353,1.4024649534593672,1.285137709165124,1.6568140306985237,1.4356326738682346,1.2899038120349002,1.2490907527008668,1.4096296263040957,1.2705015272247,1.5262381492920194,1.3204343006414418,1.7176589888240994,1.3346683937076185,1.4944454089895138,1.385492101953655,1.2563257563988888,1.2082840406386899,1.2528636882541992,1.226285318656304,1.2128308474125165,1.1968111729238229,1.250305425785925,1.2113818389833406,1.2671143560361522,1.2156221748910787,1.3210285648524378,1.2945224297371964,1.2562852665024318,1.221581989963369,1.3004962734890355,1.260822194519666,1.3130466770289626,1.3025207825661833,1.2680841289061213,1.2097131663584872,1.5111456008899227,1.289707930459165,1.2509207860244562,1.2297453742987916,1.287743118844257,1.246333914918441,1.3118284072763355,1.2888492387301567,1.3151425821992733,1.2593229380641577,1.2073097386811853,1.1786724511723146,1.2295229847324938,1.198905863486565,1.2739009069517182,1.2270828810073124,1.2887095544616378,1.2548340545937517,1.2476267468842368,1.2087401786153895,1.2722537825814486,1.2662086640855257,1.2509953736926387,1.227058700494727,1.2259087617275133,1.1797941493384674,1.3966510576368778,1.3257615987414515,1.316532908736068,1.2815205862611647,1.2517940011901065,1.1925397856061997,1.2428900468418254,1.17922214501156,1.3040782176700578,1.2103594302588785,1.4133676510041457,1.328831195098968,1.312507105931066,1.2635032446220937,1.2907546912164272,1.2593113007160464,1.3244783042587247,1.2285022408943016,1.2969875858636355,1.215454063130856,1.2830067337023114,1.2639715821126067
Thundurus,Thunder Shock,Thunder Punch or Thunder,45,1.2900063653781575,1.2462253461972148,1.2955987285179378,1.241341601279877,1.3949646167402032,1.362234383389438,1.3897221718971846,1.4023558254862878,1.2752399334479028,1.3118863767991455,1.2996889729707597,1.3030123631521868,1.2879959279159607,1.3090573916012105,1.3772621960994569,1.4162680291539642,1.3188100075314453,1.2931209020166465,1.4354714258955674,1.4361672293714889,1.4115257169554145,1.3143130618161811,1.3487514553109068,1.372783207847226,1.332742248815356,1.315286705917721,1.3868919603143208,1.3445169504026466,1.3223917389224789,1.3358208955223883,1.3422935833287708,1.336013495891595,1.2711845231492558,1.2658026260620718,1.2760554339691437,1.290181978882749,1.3099601215173324,1.31036832174792,1.390394962920072,1.381696861815462,1.3019729698296567,1.2900949319722388,1.335986827612086,1.321376214026261,1.2944264941078494,1.2852672088872423,1.3261972986300747,1.3361106551347888,1.2641727709943062,1.3272106030876547,1.3017531010292136,1.3049979421205131,1.3253262860448987,1.3400418384031743,1.3169625615690983,1.3695753802548674,1.2853370381396803,1.3118089452885047,1.3261641889891331,1.33836570913308,1.3190562879779189,1.387890122292072,1.4135217818503845,1.3744194397508416,1.2783004563921103,1.3264413899708094,1.3395094024908207,1.3481056508915994,1.3353613155063153,1.3766167587576352,1.283945317432133,1.346618286044336,1.2962103627871708,1.365705500660155,1.3347794743533066,1.3397952515337639,1.2743091085734528,1.319813294370126,1.3562455646965585,1.4494649345557404,1.2928454772961857,1.3015542806325315,1.3244596268166597,1.366864303546439,1.3029597766868206,1.3827657617050315,1.3063704196651638,1.353999668054274,1.305982759682952,1.3154064420597948,1.2750659274708316,1.301140073381507,1.4235061452982347,1.4780851266660338,1.3041803614916088,1.3250716627743062,1.3382382249922617,1.3978312605873635,1.2944342254141359,1.3020675603692076,1.279050563461886,1.278058520300091,1.3653945571582604,1.3428074331307593,1.3057152089722652,1.3813455596136,1.3483237460231317,1.3653648971649934,1.3269020188546896,1.4222715243513349,1.3241936819416509,1.3315163760387512,1.2911091685526888,1.299131695143802,1.3128394942424149,1.3552966501696457
Thundurus (Therian),Volt Switch,Thunderbolt,50,1.0043120406217694,1.0032277504868066,1.0046703897986342,1.0013434565163728,1.054221555331615,1.0601280012470784,1.0677244170590667,1.0932913679680973,1.0224229115047843,1.0543578971036196,1.0127252898799373,1.0438428457260693,1.0196717549024488,1.0500641204150758,1.0791855941048167,1.113525715262594,0.9961088900734781,0.9864040643259261,1.0975407245037438,1.1243181054727107,1.1017502539228248,1.0610974122174806,1.0371057756776365,1.0598520362120214,1.0386103384109702,1.038618040674208,1.0642908623444531,1.0505401474857128,1.0107917944500127,1.0263738172022108,1.0242254315488544,1.0450751829015932,1.0043576431159178,1.0220000079066034,0.9759222429260771,1.0086178062666322,1.011667563742105,1.0453013246288902,1.0617573425404319,1.0563751772647916,1.0423516321046613,1.036014447963267,1.0553547063779103,1.0596389410282867,1.0210039551927401,1.0398347777202883,1.024500780608323,1.0380044852082018,1.0087735021593187,1.080296863510819,1.02830330746774,1.040421238685943,1.026882963676793,1.044463071722953,1.026600985407739,1.0529925305949859,1.0271715419929786,1.0518680048185058,1.0221336046111917,1.0372474857650427,1.017997843025414,1.0775890682366622,1.0837162683736261,1.0624502149735158,1.0129326028264098,1.043031552905366,1.0674467570681416,1.0732589330433282,1.0273016962051726,1.0809108536172947,1.011827906207252,1.063807271290619,1.003763201021333,1.0636269946664525,1.0426478589256802,1.0485842086660522,1.0005433880208459,1.0398242452668316,1.0509780279898777,1.1159657774875253,1.0120655197710275,1.0231052865607098,1.0257201875724145,1.06921890144467,1.023090510226059,1.0896518558485746,1.0226403264821218,1.0534234682451824,1.017560411872355,1.0451294518946483,1.007015555962428,1.0457919948646137,1.0852894461809464,1.1231464263383575,1.0136803497673263,1.0297348210889696,1.0447461680667265,1.0873995434303738,1.0214723294024894,1.048088344816488,1.0175249314884747,1.0333137098191472,1.0448899613856706,1.029427559882066,1.0268868900975507,1.0739104679515188,1.0344194619496934,1.04052719368678,1.0108997540489504,1.0466687054418162,1.0068509402032315,1.019424207026778,1.006992678826624,1.0314009775112387,1.0227865027252407,1.0696214909845225
Shadow Zapdos,Charge Beam or Thunder Shock,Thunderbolt,35,1.0996539856202325,1.066233002094129,1.0994724750408458,1.0671199942798388,1.1245496489156601,1.0986753058084773,1.122005420422718,1.1415362950689292,1.1026504838037687,1.112909195292679,1.121032211639678,1.1132382384766608,1.0931328512630683,1.1105577245130924,1.1775253454167385,1.1969707894945152,1.094560057182033,1.0375578522857007,1.1656218468792716,1.1799941484890564,1.180805064096947,1.0757062975002374,1.0763161347389845,1.091643060092285,1.1268866994670756,1.1148509503750401,1.1123782303752172,1.0891099604463288,1.0997336348381,1.0965171867893526,1.0888913222782883,1.0931933584953648,1.1035102877701355,1.086039659057956,1.0793512739776523,1.089649615932269,1.1280979460421985,1.097705093996717,1.1110013443295919,1.1054799932316914,1.1207642163108225,1.0919873878066488,1.1079131758703953,1.126550946550172,1.1097379725300953,1.097401885099457,1.0943119336229745,1.0843589224300234,1.1016466747446936,1.1290824588112236,1.096656476567909,1.0959056587234572,1.1032945145316888,1.11179098177455,1.1110675275685842,1.1203624052349102,1.1134893436068485,1.1255285182727364,1.0927694285463834,1.0970615809181914,1.0658731849897145,1.1412661029445224,1.130676840013603,1.1103434500687734,1.0948948697104877,1.1193097224194404,1.144058303828701,1.1423000985717375,1.1207027518321055,1.150754364108947,1.095118166085167,1.1554351783124683,1.065845356775311,1.1421513329537538,1.1043071733922007,1.091191367371624,1.0732412229440453,1.104755418811756,1.1421402936534468,1.1859512298914647,1.1146135287026233,1.111673117085128,1.0848293065326362,1.1127638455726836,1.1004461526733265,1.1637662672164382,1.1208373767711053,1.1379261690763176,1.1247234261617776,1.1289410628014342,1.1059970680058704,1.1132752817757534,1.1741657178056482,1.1956398827651817,1.0780791544386459,1.1044907656809233,1.0907809776939554,1.1360630578684012,1.1193043460090892,1.1093132686883507,1.1125788899425144,1.0971906703851986,1.1192842836057029,1.0863078709592622,1.0836338682658564,1.1542215628973307,1.1176199876937376,1.0962527391769719,1.1057593926873048,1.1407039641369414,1.1001895034294373,1.0919567269412664,1.1015465224504626,1.0864698513161197,1.0821012552327212,1.1294431375731202
Mewtwo,Confusion or Psycho Cut,Thunderbolt,35,1.3316588235438411,1.3318371159099796,1.333806015854186,1.3336747319787443,1.4714928481651603,1.5017778639299122,1.2438476613679266,1.2595884640051767,1.3676964431091359,1.4114035730383583,1.6139908272457117,1.6447210833760477,1.3939054694385797,1.4377631221171117,1.2386556768345454,1.274494272378169,1.347737079445043,1.3484019508880276,1.242629898124885,1.2770727584301234,1.3718168153668404,1.3598946649806458,1.4547778615072848,1.4718674574915702,1.3827195391735905,1.3830644561492103,1.4092242138104285,1.4139240528758472,1.4533164263126406,1.4517886363215307,1.385859220966083,1.4027964942708397,1.5372745193657136,1.5650627423868129,1.47015953088857,1.4771977269837482,1.568782995038788,1.6451349818385594,1.4653371961016102,1.496639465387546,1.3856101965532555,1.389876379463942,1.3877498827108103,1.405122064884497,1.5780456323994216,1.5913456342546606,1.4415782414452163,1.467729298711782,1.3775812283859001,1.4712582363611595,1.3897486784715674,1.4242464086407656,1.3743615978018626,1.4230943325312282,1.3976447134663263,1.4493773922029694,1.396948288187113,1.4567667374584203,1.51176118559939,1.5287545787363142,1.3841542525645272,1.47646943966499,1.3903037864035424,1.4374190473340172,1.5759683679955625,1.6164420094213663,1.394340412813608,1.443670542647041,1.4745468560051618,1.4748011707414102,1.4205951274272823,1.5323881271648654,1.396910347161999,1.4826876261632673,1.3727341347548696,1.4021002445378832,1.368752971833656,1.4147093266676503,1.2454595044095034,1.2871134836013807,1.3726003560438362,1.4067395341893583,1.4010228486359877,1.464504328464107,1.4235092039342554,1.4822372136329693,1.395980419172804,1.4718303749398451,1.4927632584658082,1.5849453606357866,1.3519541759717806,1.4200447462000434,1.2253962658512383,1.2807931711013054,1.5828914395378744,1.652157587757778,1.5947811835963193,1.6523581143386068,1.4489458077441746,1.5528521386361682,1.439949314201649,1.5278318562912925,1.4597244032217593,1.5082253309304077,1.4664264646612808,1.497409568052573,1.3964721611699087,1.4306525890840076,1.4227390753756635,1.5044191230186197,1.36323150657632,1.414003097251276,1.357139418064105,1.388795262575226,1.4591169542006657,1.5344745351854923
Shadow Magneton,Spark or Thunder Shock,Zap Cannon or Discharge,45,1.1912021870409115,1.149738650646125,1.190742297202527,1.1510577255654588,1.209051827304417,1.2125355823395583,1.5579453513614567,1.3712541901234658,1.2616342485194096,1.2294141028045902,1.2051033174636703,1.2131143680377234,1.2441925067744968,1.2453570828712597,1.7162466765425268,1.4784551485403397,1.5535340479961315,1.2501950429528865,1.425928014031242,1.407517860266538,1.3091918153552002,1.2508265820018236,1.1816357422344819,1.1804787658680076,1.2179459363701592,1.2234828527161188,1.2291537888731434,1.2127167998780919,1.2158311268879818,1.1962324255225212,1.4104407712038978,1.2450494556959268,1.2715593310362323,1.2080451201954883,1.2699441331490244,1.1842331291163075,1.3427865025459276,1.2462087446491015,1.2142174700343558,1.208139882040739,1.3232881288827039,1.189676233784858,1.304609748834836,1.242353077437473,1.2782300372608546,1.2167180440245258,1.2018587088521866,1.1997458607815827,1.191317108767368,1.2404309237072568,1.2709721374759373,1.1971147228436951,1.2188591500151165,1.2158635575285826,1.2254003584846047,1.2418954094442998,1.188563403865516,1.2122439593304064,1.2297985869604133,1.2075743325698076,1.2183587061516503,1.2340105329209572,1.1973288399109145,1.2003175827956711,1.2372893987231695,1.2348106434947683,1.2039494605310084,1.2262586821275179,1.2646321715553173,1.2507302546724484,1.1899721213726897,1.2447304758936375,1.3024652206664051,1.2543449388269527,1.243484949124129,1.2208016129498718,1.27973952476988,1.2408457131350026,1.2752075652280976,1.3158308605873306,1.2103538446473834,1.2013663222341189,1.231825861752935,1.2338293870213037,1.2246261769053082,1.2486675000573606,1.2186451254008364,1.2392038226170985,1.221775264406265,1.2300352936960885,1.2391333438645606,1.2231615445227517,1.3871924143126928,1.3626133736738475,1.2974005895030212,1.2589950066737052,1.2076474132235402,1.246919745106888,1.2017249057832435,1.2020973442164449,1.2348603967054854,1.1850299134391886,1.222978874962463,1.1962686931625648,1.1965614818126602,1.2521356473449918,1.2402059827066003,1.2257982618156669,1.2369969153574287,1.2440267176464297,1.246551381123041,1.200806868817726,1.2366272204333801,1.195515847743855,1.229715982313667,1.2350486085276002
Golem (Alola),Rollout or Volt Switch or Rock Throw,Wild Charge,50,1.1921913122059227,1.2020015260009551,1.231630819203206,1.258195271000355,1.2275548691418035,1.2393665220039172,1.4250574482616662,1.4624079791395015,1.2961611490447398,1.3515256329365093,1.1984445179598946,1.2292066296995023,1.3282011925740682,1.3880019597212185,1.4752293077563197,1.5060646072815733,1.2135812154512147,1.206997366527999,1.353894118612294,1.419723492887628,1.381924047299348,1.3635306945598262,1.2173778200809446,1.2687735946091756,1.315906016021189,1.3372084061538196,1.3112688759253295,1.3338950908529532,1.2601928772891084,1.2440455330995506,1.2226072668464627,1.243065693860382,1.2143790072236123,1.2351202954837248,1.416419556600321,1.2913472728481037,1.4775035852111402,1.4025200023496636,1.2789674524371877,1.317926678153114,1.360022670979156,1.2094877590350384,1.3240939581296178,1.3416972362010589,1.3792999947876619,1.331201231878659,1.2009183562982364,1.2452777524808214,1.238156967059335,1.3042972076634505,1.2100189968642163,1.2511280672163019,1.2826946381197257,1.3293992150998808,1.3023546821976002,1.350500456368163,1.2893746402731785,1.3230088304875756,1.2254102999490506,1.2725098909480161,1.3036589769844824,1.369900028945731,1.2285366628559928,1.2863012162929361,1.2946959784316845,1.3368958093693324,1.2434625663956187,1.3084559117428924,1.223168408895202,1.2988937755784944,1.2448493683281805,1.3139817793949908,1.2788628406429043,1.3027747256682927,1.2624771491272446,1.3055102677288177,1.2950908714276508,1.3441318135096008,1.3014253137734375,1.3681997359836442,1.2410023484767008,1.2670982106309103,1.2946898108786862,1.3523075729014271,1.2530989958604317,1.3318237193649356,1.2962522295158516,1.351523178229443,1.3136907884510138,1.344755299016824,1.3222645006675187,1.3301623714229815,1.4280867872486986,1.4487913226393576,1.2883049823937818,1.3250347541235215,1.31747503332775,1.373909529358133,1.2715017545960687,1.3220634530051436,1.2500336891026775,1.298935362255661,1.2752617014225267,1.3049477023660039,1.2418495870731592,1.297440359241991,1.2386246554645575,1.2804923760964393,1.2586898810120286,1.3015513815470772,1.340756810065839,1.3088963296973086,1.2627963430712412,1.2396673660502273,1.2224650143459816,1.287222598189176
