Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kubfu, Tier 5","Kubfu, Tier 5","Marshadow, Tier 5","Marshadow, Tier 5","Meloetta (Pirouette), Tier 5","Meloetta (Pirouette), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Virizion, Tier 5","Virizion, Tier 5","Zamazenta (Hero), Tier 5","Zamazenta (Hero), Tier 5","Buzzwole, Ultra Beast Tier","Buzzwole, Ultra Beast Tier","Pheromosa, Ultra Beast Tier","Pheromosa, Ultra Beast Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Mewtwo X, Mega Legendary Tier","Mega Mewtwo X, Mega Legendary Tier","Venusaur, Tier 3","Venusaur, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Grotle, Tier 3","Grotle, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Unfezant,Air Slash,Sky Attack,30,1.6109176534215466,1.5501269946217209,1.5848095828184494,1.5220545085545716,1.6120784057246633,1.5450138141870848,1.6471669692391318,1.547207863576036,1.6009506609018918,1.5975864564266908,1.5409379222898458,1.5422563944683794,1.6935310072477414,1.539642949785905,1.5934568843865184,1.5824567659326418,1.6176115986010697,1.5975324566881297,1.413581907486142,1.4484272835176892,1.6527261338828851,1.6295582779462905,1.587464640121706,1.600418128025074,1.838589650422251,1.61350261854933,1.5938412282862253,1.599925708348285,1.9294842941902,1.6867722585052074,1.7201222397058304,1.6218036109298786,1.7437897711171992,1.5779265354043677,1.718581927624042,1.433456527037141,1.654257194390959,1.6046074495849696,1.6060504256246264,1.5801306011350431,2.156698870138181,1.5291320031729552,1.544845398552715,1.5625447621964026,1.575321727510007,1.5750667449586975,1.5366729635459773,1.6157796361158672,1.5897574426631238,1.6284629941237216,1.7224433047285401,1.6095524763570372,1.5995755197733135,1.5778525879218528,1.5385397918292676,1.4968622692780083,1.5852518913590756,1.5707396875063429,1.576258414715137,1.5846033645361153,1.5418015110976553,1.6090366003231498,1.6139775752688692,1.5694361586333947,1.4934412496559786,1.4945522259958175,1.5817718488569488,1.5536386397912172,1.5314996090447863,1.4908783128770493,1.568042719191258,1.5142827152044847,1.5571246962629401,1.5234842377103948,1.6130373515216805,1.6081179320048786,1.5406572309005333,1.5614330394151519,1.5336602189940824,1.5420041466164276,1.5541272418709267,1.5973977295061252,1.5212328772247812,1.542501506781774,1.5367791548708478,1.6008164991164504,1.59249211476674,1.5981661484694882,1.5538455505476838,1.5337050183504108,1.5808331228817163,1.5696726481300145,1.6037320589407777,1.6101449787557496,1.566276319732441,1.5725178775456008
Zapdos,Charge Beam or Thunder Shock,Drill Peck,40,1.3660396785183566,1.3622283234254278,1.3390654717747779,1.339224997360896,1.4169694469485643,1.4172674105682987,1.1997712882970903,1.20660241065557,1.3837527187077499,1.4222356341759554,1.3418848250362474,1.3940755149312258,1.3223489650836528,1.3502952100447136,1.5005131742612217,1.518817580507244,1.2391789481179656,1.2634270128576792,1.396783883915046,1.3962212993369127,1.4070112476333447,1.4274258337132506,1.4868958064434226,1.5425394354093762,1.4605034983019631,1.4727862440400408,1.396545192247836,1.4437207535357497,1.4503703926738163,1.350140856028392,1.36627574954864,1.3844124158474085,1.4215451330533868,1.4428938663629594,1.2478401870847275,1.2530359108960056,1.3801215425132043,1.4189163132858782,1.4831227623641434,1.4915676849619666,1.308087849619477,1.2675895970593354,1.4574295196104827,1.5347367777048349,1.4936953899391017,1.5876083635565703,1.4445017648919898,1.5280296097506212,1.5307497391261118,1.616183430656922,1.3675805608759264,1.4139337440006645,1.4736941627413298,1.5698780063278701,1.2999617739836187,1.3887244273841568,1.3569113116503586,1.4027232824010631,1.502637892447885,1.5609680261295173,1.5040720662673466,1.6177766564154816,1.3417671636634532,1.437711985659139,1.3939129187079953,1.4345469638363078,1.3604005589271648,1.4584101296914065,1.3110076165134381,1.3703596088302237,1.3240532881499039,1.3932073919701176,1.3560214499384187,1.401690853885506,1.3651239005011366,1.4411998158999342,1.387124437525781,1.4709286134175446,1.3656034847359961,1.4720592247299622,1.5083805183015282,1.5800126034559672,1.3786366508113002,1.463479340015154,1.5453085594082778,1.606977052253713,1.4177304919899028,1.5088077642988484,1.247599885828237,1.3116119304349392,1.389189016317331,1.4650900001959597,1.4675988329624923,1.582658656178247,1.4612677203610347,1.5281782809447926
Crobat,Air Slash,Shadow Ball or Sludge Bomb or Air Cutter,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9104222745369872,1.9643971671869942,1.9571451019344839,2.0506020069296396,1.9899628359381871,2.0942382825314327,1.6181124178338142,1.7051618618693265,1.9314131838996176,1.923295018115889,1.8757197838596635,1.9553378623995796,1.8840493418720925,1.9298134279643406,1.7255319306001426,1.7524837510019413,1.9795300484362721,2.0459014840703817,1.6222798190374397,1.7031090020342876,1.8933390531430214,1.9619117925709897,1.8360879618652017,1.8670224020253385,1.9410318173718144,2.021671648791117,1.830016964455493,1.8764059111744158,1.9021318782756806,1.9467064083798995,1.9016829931357162,1.91533609164181,1.9711701877126628,2.0232208331751464,1.9192271729654078,2.003975013447105,1.7020408300738914,1.753183266684983,1.6119380309283817,1.6742777190240432,1.9047689335854203,1.9907769671184359,1.9554590014724893,2.0349159196241864,1.9919546039198128,2.080351381746678,1.9071611924006349,1.984823062696112,1.9436030456371365,2.007417751450377,1.6314359238140512,1.7152374278223779,1.9341468382583897,1.980613211946857
Rayquaza,Air Slash,Aerial Ace or Hurricane,40,1.3366417027816133,1.2905457515722807,1.31135644548112,1.2713634676876688,1.3320521175255118,1.28699451253191,1.1593721321919421,1.1981502299379627,1.256743408717297,1.2716067588138833,1.2380697129235219,1.3208038117048935,1.2902422509165066,1.2753554608048383,1.274627441063387,1.2899136262682016,1.203509377002689,1.24314270338611,1.172673670700645,1.1733867174705859,1.3451872986237898,1.3348654929005719,1.2717338754112504,1.2962257362589558,1.2964758879275875,1.2867515906482465,1.2971722118725106,1.3349936164349412,1.2905488000534502,1.2794597669117342,1.3084466811628945,1.3151001588317373,1.2439689791203536,1.2445999200604347,1.2268610808635534,1.1646226061777536,1.2986735084851806,1.327638715768678,1.2986820732695343,1.3003138046352314,1.3662005123739545,1.228075754155486,1.2572467951957047,1.297255257951491,1.2705867745684656,1.3442433070570985,1.3018603171702632,1.3535766582281679,1.326270672702065,1.368436872070083,1.2556108458670643,1.2570876597358824,1.2689983207973639,1.3161757459136998,1.2065771742697766,1.2643798900177743,1.2721490847684571,1.2967555603448886,1.3070054557473232,1.332875165339927,1.2953198184108239,1.3544946999029595,1.245904256051487,1.3039939353641037,1.2144048297970567,1.2490779821031857,1.275908522143224,1.3263306033924294,1.1741220299570112,1.2077779641813813,1.2437421336769061,1.2667961795142009,1.2732440224447528,1.2844916819725594,1.268514187598768,1.305039639203022,1.2503604435251356,1.313518692117921,1.252204909636192,1.3003073153762101,1.2743688133097486,1.3097764134432703,1.2340775198206335,1.2805633808687935,1.3065420753200137,1.3621867934001508,1.2677370669160772,1.3381983817686227,1.2605839667101884,1.2992079012517108,1.2847490117398492,1.325851548602956,1.3066235952453458,1.3664467926886013,1.2720696241480238,1.29870227339849
Shadow Lugia,Extrasensory,Aeroblast+,30,1.410258519978723,1.3700646072480613,1.1898379987346743,1.1488239416615798,1.403497161238925,1.3667243947708876,1.1490287737573568,1.144587717211953,1.1308283722617827,1.1785642182587706,1.198393982850735,1.203068687715575,1.187838227495974,1.144311006236968,1.3798640377225926,1.3896501056063657,1.1399815221127598,1.1681439712755173,1.2226290133705175,1.2694966596256425,1.238116557633051,1.2302214788936794,1.3665246556542694,1.4291415785052775,1.36135586302997,1.386076504424994,1.284327543597512,1.2854525070565226,1.2921068097043629,1.216034554451877,1.3420675311423862,1.352692911693022,1.3847361419488617,1.3421264600636946,1.1466623243569192,1.092079692592716,1.3397566455257923,1.384280954297881,1.250973171771987,1.2414481191498452,1.3116887449964185,1.246671297650312,1.218779694318983,1.2569180706262135,1.252390300309083,1.29032083442664,1.2774221642051813,1.3255128587070677,1.4128476606405687,1.4681798113117894,1.1935527838861066,1.2074032010763842,1.4221952420014317,1.4548494911968595,1.1345062154571455,1.1771560641969032,1.3027809640836976,1.3467517836672998,1.1966631708397133,1.2258085861021293,1.443264790985314,1.5193623009196437,1.159800699431958,1.1935333546555056,1.355011393745721,1.3850166214524247,1.1718754593352108,1.2408364982282878,1.0975683969499117,1.1246037156992965,1.1741377851155026,1.1916718541975182,1.362658746686017,1.381797608152192,1.201129099615131,1.2168784123912662,1.1751841309324895,1.2677536451070563,1.281443145693086,1.3828035226512172,1.4156197063145184,1.4522101283119166,1.1750959247364776,1.2426987752180867,1.5053420375431301,1.5193191555544108,1.4206372387827764,1.4765741249351654,1.1649889010389245,1.2029295407222265,1.2055849179272624,1.2440085972843384,1.4146902576759195,1.4499468687734698,1.2389936796018364,1.2712463468683153
Tornadus,Air Slash,Hurricane,30,1.626841510066382,1.5618452214341838,1.6016033332279136,1.5369999475789489,1.6287590782652415,1.5627875914684144,1.4836134623928947,1.4716149384674264,1.5011818397416798,1.5321428788606664,1.5858538947862852,1.5619958152045943,1.6858400079402804,1.512037296725205,1.5969108112022394,1.570516220135056,1.542336236074348,1.5451068305684805,1.3776134846869283,1.4154984243917632,1.6112115237128277,1.5639489092219003,1.5184046743226622,1.5505808220741444,1.5816319325881492,1.525197595912562,1.6150791755847953,1.629288334208151,1.9017372609799132,1.6579341350266241,1.587305393729224,1.5645875326249363,1.5181205139667673,1.4931084925981506,1.6637764358351856,1.438865443237148,1.5629982426614546,1.5724318256651186,1.6211961426470407,1.5891417102904717,1.964973351805167,1.6171758594497467,1.503018484330689,1.5183223307364762,1.5637780423075556,1.5759440396002724,1.5196310517959228,1.5950741944749134,1.564623978888619,1.5858053152832783,1.5800026719010676,1.5353572522923706,1.5535172766742755,1.546114522020747,1.5024370867043588,1.491686767869166,1.5533116429914788,1.5627744827198469,1.5554113652956223,1.556648795090469,1.5112563527860647,1.555318980652726,1.5295645552202495,1.5355912054261198,1.46391038136014,1.469180799410492,1.5463380669595188,1.554590440065103,1.387316710105271,1.4141714540346593,1.450909919403886,1.4871221068148763,1.5160212980079606,1.4926345104751098,1.5582421854608701,1.5559928953746898,1.4662305250815095,1.5258412801074093,1.468653975973875,1.5302572605482985,1.5006659865791911,1.5265552321500435,1.4496496538650516,1.5084320459322877,1.5179896947792932,1.562390131983234,1.4898568367239142,1.5551205405967243,1.520198630581704,1.52991811261733,1.5078624356461292,1.5579834640593455,1.5538790922626542,1.5834285874381775,1.5435140100385236,1.5569256557144733
Yanmega,Wing Attack or Bug Bite,Aerial Ace,40,1.6623281443973024,1.6094042939160669,1.6294253367547096,1.5853657562107273,1.604318175183211,1.5596188808715683,1.5073741558057125,1.520600308333034,1.5564704737696646,1.614619502534758,1.60964340407978,1.6593564371194638,1.6025513151501147,1.5800116503727948,1.5652986144382088,1.5721322818997772,1.536993811162857,1.5631761756664617,1.595215696458408,1.5088907237443665,1.6570179279664545,1.6814137366281998,1.6229444678133824,1.6492154798983658,1.5813488497277053,1.5877583821387207,1.7225757989533694,1.6987678306533502,2.001333725711181,1.7455114640851193,1.6380275903885062,1.6329627588186046,1.563941034087935,1.5580192842365534,1.60769363917474,1.5016936437143256,1.5641423180163039,1.6097429090769957,1.6252991205361824,1.6284145062418134,1.832015947737015,1.52766660043819,1.637429852739401,1.6553608370760957,1.645634078987236,1.7214326152756887,1.6499367720093912,1.7283440244202926,1.6510154170507274,1.7259697144481436,1.7561732998182102,1.6861346040927654,1.6039343119172278,1.639582243330327,1.6941479703154032,1.6334973070754903,1.5875330561607195,1.606562872783961,1.6337580921681156,1.680955739466986,1.618843159083622,1.6956125356877287,1.5815800403074238,1.6400146118620151,1.6179175669995618,1.5810841224039303,1.6378081665017588,1.6611657515542098,1.5981398647912217,1.5858202277693099,1.5742756323811333,1.6126519044360157,1.529574089383331,1.5398656109041151,1.6287433605929167,1.6699497276612203,1.5765155592487199,1.6600521011203748,1.582012788207404,1.6614501802175892,1.5977210830237063,1.649042262133166,1.678674872138651,1.6693478154683723,1.608937673832794,1.711051379950021,1.65436191489749,1.7456711383536283,1.600572015960904,1.6473836280520537,1.595481912712106,1.6437847155034877,1.6140070869713223,1.6814582914836036,1.647417202747974,1.6622139308553892
Shadow Zapdos,Charge Beam or Thunder Shock,Drill Peck,40,1.1616243688791414,1.1490971450888972,1.1458160612227815,1.1280326649095747,1.22940357705252,1.2265838213836677,1.0,1.0276014530322553,1.168549745510712,1.1998581103131507,1.1237187486500415,1.1861305488239313,1.1189149938744642,1.135841216985634,1.22734581229528,1.2461920622424871,1.033098317011285,1.065767600738296,1.1622279562087559,1.187398120609735,1.1720062407108818,1.208129898846959,1.2227337940053309,1.273223525211361,1.1970202800666407,1.2304378633121327,1.202092437729384,1.2250482629724606,1.2483736392415357,1.1441454529150978,1.1460142536835494,1.1554466909424654,1.21229013327995,1.2125354976981868,1.179786419224506,1.0986529284235977,1.15397314252118,1.1957969376718742,1.2425070717698115,1.2795468463960837,1.2869704439642464,1.0804222411055207,1.2494111545976037,1.2833510174606,1.2249338135540517,1.2996916042967246,1.1906144584578493,1.2715648757577274,1.2592726103808107,1.3301473829669264,1.1609955865984758,1.1487597777819816,1.2387562526964,1.2907148244089686,1.1308916334718897,1.1807336126502554,1.154259597403289,1.1698588901982416,1.2450679296199076,1.3162786549556833,1.2580742767908484,1.3267952585616067,1.1474677312300916,1.2192727706386361,1.1789777436897657,1.22791157119794,1.151884221315481,1.2073342367637658,1.103725572295774,1.1307007823613198,1.1584514078364438,1.196999222836993,1.1549730306922645,1.1774139024956558,1.1707955587601615,1.196613539051637,1.1474854221068895,1.2269260290360224,1.1452252082329921,1.2165082102331641,1.2422546459645543,1.2884361731664935,1.1403489598636518,1.185608713650326,1.2860611095370742,1.339535597623951,1.1810396140577877,1.2637484428142183,1.0793652859983376,1.1109371534588066,1.1570185239555582,1.2117182005203364,1.2698447374266322,1.338399676103693,1.2488072645699946,1.2801464662473998
Tornadus,Air Slash,Hurricane,45,1.4153068998372909,1.346132717573373,1.3895190245814295,1.3250696287785697,1.412263943551201,1.3456563144677574,1.2524097144868047,1.2848526121328994,1.3158000247293458,1.3257476066250324,1.3066047120625908,1.384693919147903,1.2866344713480078,1.3024820848013232,1.3854796461209318,1.3729948747639273,1.2894089483792275,1.3248978132365605,1.2374023540169956,1.2249045929474696,1.3940434669055273,1.4054702662724468,1.345697631715956,1.3622800306044378,1.3439802554635454,1.344732601087075,1.38453428569694,1.4036577324888777,1.535184337003048,1.3742925330700682,1.3461581037757115,1.3390100592337928,1.3184793628099771,1.2801255497535873,1.308967640236835,1.2575136235905109,1.3180761211588194,1.3556604246389534,1.359445567313822,1.3643152990842793,1.4641282624162615,1.360913435974447,1.3583043834160098,1.355853691701038,1.3447038652626657,1.3920484969508962,1.3580572920438192,1.4251638654706646,1.3367434213363136,1.382090210706288,1.3660240583754457,1.321694203325372,1.3326234477431675,1.364953930046048,1.2792522143629101,1.293820954014188,1.3096694784863756,1.3214910477734483,1.343524550420351,1.3745269955812716,1.3229837146296233,1.3762151962167386,1.2991136903301508,1.3507460250971013,1.2574474807500011,1.3008109227961249,1.3410644223799026,1.3759022978865818,1.2253806663046047,1.2584290923542094,1.3023331644969256,1.3205995740281775,1.2979957400020676,1.2986396278892798,1.3303292994646951,1.3544058627877622,1.2924876820631934,1.3641146257986738,1.2833736463231618,1.3564151062323866,1.324881686616939,1.3654198292294109,1.313517117778443,1.3780431834731666,1.3331654360725091,1.3985009577282133,1.3328097662065126,1.3965834880383126,1.2929757687147512,1.337143156990674,1.3347662918181926,1.3719801960292126,1.3420025830400877,1.3908299330141858,1.3639759495436192,1.359412464388788
Braviary,Air Slash,Brave Bird,30,1.6103466888112754,1.5107517645262114,1.5778827835452969,1.4833536206170599,1.6094371931092275,1.5117573907027513,1.4149333912812363,1.4291326236996658,1.5733774407559884,1.578072165094732,1.4410255973433423,1.4995661271294358,1.6291256613492793,1.4796983046477763,1.5321653978624041,1.5556607446118735,1.520308194458888,1.5274594108899149,1.4182166735909594,1.3780982230832046,1.5761459177226627,1.5353197145997886,1.5572150118797674,1.565929437034877,1.8246073556576534,1.5680302810567077,1.5356986130391197,1.5798652019195238,1.9395164126173947,1.5493736752852065,1.5622607343734578,1.5414947605743254,1.5349673377216682,1.5096718081829168,1.8696732061638488,1.4215914795005344,1.5358347789207754,1.532224825087961,1.558936633910084,1.5583716009854005,2.015333134748098,1.5548027618777667,1.4854231273790492,1.4886999627952657,1.5067099399480648,1.5585539503445647,1.506778419669591,1.5735551480754828,1.5059085758560053,1.564213361443964,1.5931828929606027,1.4973312182364737,1.546993472440656,1.5414191065045735,1.472381133052192,1.4665017332358063,1.5002280634262952,1.5109354559812578,1.4979353671094098,1.521742103573113,1.492061433209991,1.5556446335719296,1.5321539956736925,1.5136001401359978,1.470001764186348,1.449398048674114,1.4959605282393016,1.5370537047148005,1.4205893698430099,1.4332531625081644,1.4577733556672827,1.4695744334421534,1.4485772373163666,1.441856543958601,1.5463608426545052,1.5262796763848883,1.5053449361478708,1.553928868572781,1.4589559553120044,1.5162105180094896,1.4887930163127403,1.509696861926644,1.4524807148499796,1.5044391677541114,1.5032193740544058,1.5843667452500847,1.5424520953260528,1.579121113542426,1.4920164944768768,1.4995922666630668,1.5436629490604157,1.5447225733048153,1.553619506439014,1.5946492286129645,1.494039254556368,1.5040846337631186
Toucannon,Peck,Drill Peck,45,1.489614871847502,1.4409773160926025,1.466049474978383,1.416865435835791,1.4902455733568503,1.4419306475102622,1.3528850469885627,1.385669072987551,1.4934706420102932,1.50763204355608,1.4011701972962498,1.481634053696559,1.4900737964806603,1.4155080570370528,1.446618112777037,1.475776356524906,1.450552377151762,1.4592897360382324,1.3557036123736164,1.348564958318183,1.5118251110291838,1.5254006740942416,1.501236401481431,1.5175137899271824,1.6177425502728469,1.4886821421260037,1.5019736567798958,1.5234505614053861,1.715776644404572,1.504511722544613,1.4853964297005404,1.464355723921233,1.437902174802535,1.445646032745464,1.643920708908407,1.3911749952229266,1.4805396716078003,1.5094978732485218,1.4668173970481502,1.4974417365933024,1.6609341461501166,1.3927496951335896,1.4450018410177474,1.4677488765307316,1.4579729789383769,1.516997959602558,1.4812733854871105,1.557883597317889,1.4876221406387153,1.5448277133209454,1.5381496049376022,1.44492499002176,1.4761220643827682,1.4928442393248973,1.4085595775697377,1.435189988907519,1.4816355167946345,1.4722501811903328,1.478415330355647,1.5251682279122787,1.4771869700690485,1.5508928679371414,1.4910037305216859,1.486596994207653,1.410508708858789,1.4004443601364007,1.486775655596304,1.5084168911057065,1.3920577242379637,1.4043042855190468,1.4045618623615244,1.4246725411425973,1.4470259777963546,1.456708076524069,1.5275704456366477,1.4962936403467144,1.4464043543036396,1.494025336745991,1.4278775992736445,1.4951880869220875,1.4735234458597335,1.5209259016618466,1.416034071277859,1.482275393855494,1.455415563319488,1.545201386744531,1.4907436437135115,1.5349518142118095,1.4579059124387437,1.4627672766755961,1.4735717022726482,1.492504988700084,1.481791618285785,1.5401990878239122,1.471440687430124,1.4933843564507554
Swellow,Wing Attack,Sky Attack or Brave Bird,40,,1.7305395821020402,,1.6948510445484106,,1.7253040913936661,,1.6882994286770254,,1.8000371953679102,,1.7036976847336498,,1.6871462475968386,,1.7571678683141456,,1.7403353529061307,,1.608989240475194,,1.7474256658090928,,1.7750204103748313,,1.772280284376653,,1.8112170582082574,,1.8333271429061222,,1.7600682531870102,,1.7452729138106757,,1.5986677661430813,,1.7196780422138478,,1.776234271863157,,1.679663328891717,,1.7031928645066994,,1.7276434918603747,,1.7643002906737983,,1.7877358243302037,,1.7689045833521182,,1.769811763634384,,1.6476767789350422,,1.7361023835390639,,1.7357500053665624,,1.718151825606008,,1.7307333060813654,,1.648596828396246,,1.7103333772807308,,1.6857931275530837,,1.7146134856326518,,1.6394250951464495,,1.7761858022574875,,1.720941688358103,,1.6772930264381682,,1.702690089128895,,1.69992640043061,,1.7332474373052251,,1.795250164458212,,1.724140834983874,,1.7477672264015163,,1.7543602123198156,,1.7255751421606984
Honchkrow,Peck,Sky Attack,45,1.269950913284114,1.2432727973225322,1.249881523129501,1.2228022715018612,1.2686026676928277,1.243182300441768,1.2222811967610772,1.2288668390274562,1.2845337200840798,1.29547047579666,1.245859468023551,1.263904709811392,1.3337533515707969,1.2299431289776048,1.264189092588116,1.2723789087963826,1.252278230774314,1.2678123733711464,1.1612208070185572,1.159054530454495,1.3976117885918748,1.317631973947827,1.3215330305172734,1.319614821740668,1.470743392947279,1.3007754734800798,1.291212258868142,1.3018013304900604,1.527792087798866,1.2956491992590828,1.2849878737429452,1.2782942094338672,1.424987133246811,1.2953509258989988,1.4620948388358852,1.1848808430245779,1.2575446730978468,1.2579116610001795,1.2979635247638845,1.2862376701361353,1.5851473473391033,1.1423258579318019,1.2449614811680463,1.2706987170853015,1.2816335982366462,1.3293372462163715,1.2929837342227697,1.3436641519649033,1.3061480674702477,1.3310484991233182,1.3543135646101878,1.280565420621411,1.2684132873245324,1.279336617103134,1.2249225740257306,1.2280144344782515,1.23983397291794,1.269268441559109,1.2981207956853276,1.3109795227454848,1.2523206495281565,1.3247611836023496,1.2845413492814466,1.2748583411079364,1.2395253335538312,1.2425680230128533,1.289574043827817,1.299489035319332,1.2336083728007115,1.2216109686997945,1.2543382293027545,1.231146021153097,1.2429000419790464,1.2315380547814994,1.3096771768119932,1.3028412717526967,1.2528680076010839,1.2960377454723142,1.2162856459613314,1.2759280207436676,1.2691198170627083,1.307600133521761,1.2333670156999235,1.261609941948687,1.2917306026607043,1.324574616138144,1.3272836640898287,1.335102229469857,1.2677244269072503,1.2682889214175557,1.2795095299589645,1.3035212676875854,1.3105006091367397,1.3399089215597049,1.3289147255913794,1.2984339275466201
Shadow Ho-Oh,Hidden Power Flying or Extrasensory or Incinerate,Brave Bird,50,0.9593499319411359,1.0005047792849031,1.00810798178135,1.0015863505402907,0.9604273649631617,1.000508737490475,0.9845522070108977,1.0148800062054448,1.0047225448523436,1.0493700097903884,1.0093220911321643,1.0267226383559194,0.9941356299429289,0.9891286524863002,0.9450324632753769,1.019035869100275,1.009716899505805,1.0378404795337035,0.9716138104735784,0.9720591330815725,1.0354176416284369,1.0385227935525212,1.020516320316326,1.0824183238180896,1.006230321106424,1.0355634644030207,0.9730526165523099,1.0225079808964102,1.0569098793943608,1.0199998417594938,1.020493542894472,1.038486227611049,0.9992779739445711,0.9881422978364242,0.9810174707631774,0.9616672350956367,1.0181314010692766,1.0533195160501971,0.9742693713096108,1.016639506851591,0.966881603622868,0.9578192635894371,0.9637715895166252,1.0226640575838961,0.994766842945463,1.0745221198437322,0.9913934117502975,1.0639427925193656,1.0054373034356894,1.0641090118886796,0.9998575618706917,1.030476469978151,1.0503625224960549,1.1004030601858594,0.9997827872894648,1.0309354703415332,1.0172259850636987,1.050409467490279,1.0131235586352862,1.0744515317498025,1.0073914273167373,1.0630611766040043,1.0223070101576808,1.0628108252185762,1.04411795850504,1.040509964359585,1.028365310426181,1.0838400905355376,0.9744572299349951,1.0014467441881074,1.0224549558354603,1.0510886511431685,1.0290659480576188,1.0537807399079366,1.0548237509550542,1.0811997113481808,1.0340329068992693,1.0751292914252721,1.0398158898456975,1.0974765688264712,1.0056073524319367,1.026655061504241,0.9920589741400014,1.0639770616456783,0.9919594186004703,1.0741671346835706,0.9942794399761976,1.0574527766347028,1.0275467503154831,1.0745636112220043,1.018995403940282,1.0819264038324619,1.0284292988454327,1.0636534617150282,0.9708713951512643,1.035185889128818
Shadow Moltres,Wing Attack or Fire Spin,Sky Attack,45,0.9611873207113891,0.945638025069025,0.9794133049441331,0.9631289870264879,0.9603895011002561,0.9472698440439897,1.0421923471125005,0.9610338567466246,0.972860556896751,0.9938114407681503,0.9527348106468301,0.9861483150387967,0.9267969811637794,0.9381055265374866,0.9599107697811438,0.9652091843756373,0.9481944230283552,0.9658461330397635,0.9061541158837819,0.9125386397899502,0.97769910284918,0.9985380052597002,0.959862431848718,0.9999377676612237,0.9675149861015914,0.9712988428051264,0.9706594835179443,0.9740421535999315,0.9726263704287176,0.9872769138529893,0.9687318353715247,0.9677011179035756,0.9612869864204184,0.9476086099375294,0.9440107692420211,0.907621199158428,0.9794579464736558,1.0007608128054526,0.959857282423183,0.9654027958788278,0.911792175641527,0.8868650595289803,0.9606353729418279,0.9857849246031563,0.9687817795096924,0.9949652868215372,0.9608783976540034,1.0227015702022664,0.9600401570772791,1.0103235208226484,0.9725201011898238,0.9685066974287263,0.9755389880225662,1.0246649335665277,0.9609247303797346,0.9712591761918147,0.9690876779311198,0.9958286167811845,0.9687096193812363,1.001114098436261,0.9713608690684555,1.0117870606218446,0.9392639264604954,1.0071725848900948,0.9539997782860579,0.9565665630245186,0.973268418420389,1.0244747806326622,0.9628697496440666,0.9783790650129989,0.978502070215038,1.0009852943345576,0.9405719058784205,0.973069005162663,0.9796810711794268,1.0236691266235924,0.9593030523034897,1.0240395776077653,0.9436973403049866,1.0040010181295385,0.9636310119888815,0.9956953270503233,0.9604588825199741,0.9923411984545161,0.9532376851849383,0.9885900587387119,0.9615536082735539,1.006927573573254,0.9724467407368835,1.0072095996852564,0.9620521166144856,1.0224239767746246,0.9604534475051946,1.0063535900979435,0.969236134426947,0.986468145341194
